"","date","EBSB"
"257","2009-01-28",3.75
"258","2009-01-29",3.672386
"259","2009-01-30",3.574346
"260","2009-02-02",3.643791
"261","2009-02-03",3.70098
"262","2009-02-04",3.615196
"263","2009-02-05",3.639706
"264","2009-02-06",3.651961
"265","2009-02-09",3.68464
"266","2009-02-10",3.705065
"267","2009-02-11",3.71732
"268","2009-02-12",3.549837
"269","2009-02-13",3.468137
"270","2009-02-17",3.308824
"271","2009-02-18",3.308824
"272","2009-02-19",3.231209
"273","2009-02-20",3.137255
"274","2009-02-23",3.043301
"275","2009-02-24",3.039216
"276","2009-02-25",2.941176
"277","2009-02-26",2.924837
"278","2009-02-27",3.035131
"279","2009-03-02",2.924837
"280","2009-03-03",2.920752
"281","2009-03-04",2.924837
"282","2009-03-05",2.777778
"283","2009-03-06",2.753268
"284","2009-03-09",2.589869
"285","2009-03-10",2.777778
"286","2009-03-11",2.826797
"287","2009-03-12",3.055556
"288","2009-03-13",3.17402
"289","2009-03-16",3.051471
"290","2009-03-17",3.223039
"291","2009-03-18",3.120915
"292","2009-03-19",3.284314
"293","2009-03-20",3.304739
"294","2009-03-23",3.431373
"295","2009-03-24",3.300654
"296","2009-03-25",3.586601
"297","2009-03-26",3.611111
"298","2009-03-27",3.500817
"299","2009-03-30",3.451797
"300","2009-03-31",3.439543
"301","2009-04-01",3.553921
"302","2009-04-02",3.639706
"303","2009-04-03",3.651961
"304","2009-04-06",3.508987
"305","2009-04-07",3.459967
"306","2009-04-08",3.333333
"307","2009-04-09",3.378268
"308","2009-04-13",3.398693
"309","2009-04-14",3.345588
"310","2009-04-15",3.308824
"311","2009-04-16",3.263889
"312","2009-04-17",3.263889
"313","2009-04-20",3.047386
"314","2009-04-21",3.05964
"315","2009-04-22",3.039216
"316","2009-04-23",2.977941
"317","2009-04-24",3.051471
"318","2009-04-27",2.953431
"319","2009-04-28",3.031046
"320","2009-04-29",3.357843
"321","2009-04-30",3.259804
"322","2009-05-01",3.353758
"323","2009-05-04",3.370098
"324","2009-05-05",3.329248
"325","2009-05-06",3.406863
"326","2009-05-07",3.427288
"327","2009-05-08",3.566176
"328","2009-05-11",3.386438
"329","2009-05-12",3.410948
"330","2009-05-13",3.333333
"331","2009-05-14",3.374183
"332","2009-05-15",3.427288
"333","2009-05-18",3.586601
"334","2009-05-19",3.521242
"335","2009-05-20",3.513072
"336","2009-05-21",3.325163
"337","2009-05-22",3.374183
"338","2009-05-26",3.517157
"339","2009-05-27",3.333333
"340","2009-05-28",3.370098
"341","2009-05-29",3.451797
"342","2009-06-01",3.464052
"343","2009-06-02",3.545752
"344","2009-06-03",3.508987
"345","2009-06-04",3.492647
"346","2009-06-05",3.431373
"347","2009-06-08",3.398693
"348","2009-06-09",3.415033
"349","2009-06-10",3.276144
"350","2009-06-11",3.325163
"351","2009-06-12",3.349673
"352","2009-06-15",3.259804
"353","2009-06-16",3.247549
"354","2009-06-17",3.235294
"355","2009-06-18",3.267974
"356","2009-06-19",3.251634
"357","2009-06-22",3.169935
"358","2009-06-23",3.14951
"359","2009-06-24",3.129085
"360","2009-06-25",3.104575
"361","2009-06-26",3.104575
"362","2009-06-29",3.14134
"363","2009-06-30",3.043301
"364","2009-07-01",3.129085
"365","2009-07-02",3.11683
"366","2009-07-06",3.096405
"367","2009-07-07",3.07598
"368","2009-07-08",3.031046
"369","2009-07-09",3.071895
"370","2009-07-10",3.14951
"371","2009-07-13",3.214869
"372","2009-07-14",3.316993
"373","2009-07-15",3.394608
"374","2009-07-16",3.374183
"375","2009-07-17",3.386438
"376","2009-07-20",3.549837
"377","2009-07-21",3.578431
"378","2009-07-22",3.594771
"379","2009-07-23",3.754085
"380","2009-07-24",3.754085
"381","2009-07-27",3.77451
"382","2009-07-28",3.71732
"383","2009-07-29",3.75817
"384","2009-07-30",3.77451
"385","2009-07-31",3.76634
"386","2009-08-03",3.778595
"387","2009-08-04",3.75817
"388","2009-08-05",3.71732
"389","2009-08-06",3.664216
"390","2009-08-07",3.737745
"391","2009-08-10",3.770425
"392","2009-08-11",3.754085
"393","2009-08-12",3.770425
"394","2009-08-13",3.778595
"395","2009-08-14",3.68464
"396","2009-08-17",3.713235
"397","2009-08-18",3.737745
"398","2009-08-19",3.778595
"399","2009-08-20",3.778595
"400","2009-08-21",3.843954
"401","2009-08-24",3.860294
"402","2009-08-25",3.827614
"403","2009-08-26",3.937908
"404","2009-08-27",3.925654
"405","2009-08-28",3.884804
"406","2009-08-31",3.786765
"407","2009-09-01",3.81536
"408","2009-09-02",3.848039
"409","2009-09-03",3.835784
"410","2009-09-04",3.75817
"411","2009-09-08",3.692811
"412","2009-09-09",3.79085
"413","2009-09-10",3.786765
"414","2009-09-11",3.864379
"415","2009-09-14",3.921569
"416","2009-09-15",3.835784
"417","2009-09-16",3.831699
"418","2009-09-17",3.81536
"419","2009-09-18",3.647876
"420","2009-09-21",3.745915
"421","2009-09-22",3.839869
"422","2009-09-23",3.770425
"423","2009-09-24",3.74183
"424","2009-09-25",3.68464
"425","2009-09-28",3.729575
"426","2009-09-29",3.619281
"427","2009-09-30",3.472222
"428","2009-10-01",3.533497
"429","2009-10-02",3.660131
"430","2009-10-05",3.860294
"431","2009-10-06",3.770425
"432","2009-10-07",3.672386
"433","2009-10-08",3.643791
"434","2009-10-09",3.68464
"435","2009-10-12",3.582516
"436","2009-10-13",3.553921
"437","2009-10-14",3.553921
"438","2009-10-15",3.517157
"439","2009-10-16",3.504902
"440","2009-10-19",3.541667
"441","2009-10-20",3.500817
"442","2009-10-21",3.480392
"443","2009-10-22",3.517157
"444","2009-10-23",3.664216
"445","2009-10-26",3.570261
"446","2009-10-27",3.672386
"447","2009-10-28",3.635621
"448","2009-10-29",3.611111
"449","2009-10-30",3.513072
"450","2009-11-02",3.566176
"451","2009-11-03",3.615196
"452","2009-11-04",3.496732
"453","2009-11-05",3.468137
"454","2009-11-06",3.504902
"455","2009-11-09",3.558007
"456","2009-11-10",3.549837
"457","2009-11-11",3.541667
"458","2009-11-12",3.562092
"459","2009-11-13",3.553921
"460","2009-11-16",3.607026
"461","2009-11-17",3.619281
"462","2009-11-18",3.582516
"463","2009-11-19",3.472222
"464","2009-11-20",3.464052
"465","2009-11-23",3.586601
"466","2009-11-24",3.488562
"467","2009-11-25",3.451797
"468","2009-11-27",3.386438
"469","2009-11-30",3.406863
"470","2009-12-01",3.631536
"471","2009-12-02",3.574346
"472","2009-12-03",3.480392
"473","2009-12-04",3.578431
"474","2009-12-07",3.574346
"475","2009-12-08",3.533497
"476","2009-12-09",3.570261
"477","2009-12-10",3.582516
"478","2009-12-11",3.492647
"479","2009-12-14",3.574346
"480","2009-12-15",3.508987
"481","2009-12-16",3.570261
"482","2009-12-17",3.558007
"483","2009-12-18",3.574346
"484","2009-12-21",3.553921
"485","2009-12-22",3.541667
"486","2009-12-23",3.635621
"487","2009-12-24",3.692811
"488","2009-12-28",3.696895
"489","2009-12-29",3.639706
"490","2009-12-30",3.578431
"491","2009-12-31",3.553921
"492","2010-01-04",3.635621
"493","2010-01-05",3.574346
"494","2010-01-06",3.615196
"495","2010-01-07",3.615196
"496","2010-01-08",3.635621
"497","2010-01-11",3.598856
"498","2010-01-12",3.602941
"499","2010-01-13",3.615196
"500","2010-01-14",3.631536
"501","2010-01-15",3.615196
"502","2010-01-19",3.627451
"503","2010-01-20",3.696895
"504","2010-01-21",3.672386
"505","2010-01-22",3.778595
"506","2010-01-25",3.794935
"507","2010-01-26",3.794935
"508","2010-01-27",3.78268
"509","2010-01-28",3.856209
"510","2010-01-29",3.888889
"511","2010-02-01",3.835784
"512","2010-02-02",3.811275
"513","2010-02-03",3.794935
"514","2010-02-04",3.803105
"515","2010-02-05",3.872549
"516","2010-02-08",3.835784
"517","2010-02-09",3.827614
"518","2010-02-10",3.868464
"519","2010-02-11",3.946079
"520","2010-02-12",4.023693
"521","2010-02-16",4.035948
"522","2010-02-17",4.068627
"523","2010-02-18",4.084967
"524","2010-02-19",4.023693
"525","2010-02-22",4.093137
"526","2010-02-23",4.105392
"527","2010-02-24",4.064542
"528","2010-02-25",4.109477
"529","2010-02-26",4.084967
"530","2010-03-01",4.101307
"531","2010-03-02",4.097222
"532","2010-03-03",4.093137
"533","2010-03-04",4.105392
"534","2010-03-05",4.138072
"535","2010-03-08",4.105392
"536","2010-03-09",4.154412
"537","2010-03-10",4.150327
"538","2010-03-11",4.166667
"539","2010-03-12",4.162582
"540","2010-03-15",4.244281
"541","2010-03-16",4.293301
"542","2010-03-17",4.289216
"543","2010-03-18",4.276961
"544","2010-03-19",4.305555
"545","2010-03-22",4.35049
"546","2010-03-23",4.362745
"547","2010-03-24",4.260621
"548","2010-03-25",4.30964
"549","2010-03-26",4.293301
"550","2010-03-29",4.264706
"551","2010-03-30",4.223856
"552","2010-03-31",4.248366
"553","2010-04-01",4.154412
"554","2010-04-05",4.232026
"555","2010-04-06",4.252451
"556","2010-04-07",4.321896
"557","2010-04-08",4.36683
"558","2010-04-09",4.493464
"559","2010-04-12",4.554739
"560","2010-04-13",4.558824
"561","2010-04-14",4.620098
"562","2010-04-15",4.620098
"563","2010-04-16",4.497549
"564","2010-04-19",4.530229
"565","2010-04-20",4.616013
"566","2010-04-21",4.660948
"567","2010-04-22",4.718137
"568","2010-04-23",4.705883
"569","2010-04-26",4.689542
"570","2010-04-27",4.595588
"571","2010-04-28",4.562909
"572","2010-04-29",4.648693
"573","2010-04-30",4.705883
"574","2010-05-03",4.709967
"575","2010-05-04",4.656863
"576","2010-05-05",4.620098
"577","2010-05-06",4.656863
"578","2010-05-07",4.636438
"579","2010-05-10",4.722222
"580","2010-05-11",4.812091
"581","2010-05-12",4.963235
"582","2010-05-13",4.98366
"583","2010-05-14",4.938725
"584","2010-05-17",4.836601
"585","2010-05-18",4.844771
"586","2010-05-19",4.652778
"587","2010-05-20",4.497549
"588","2010-05-21",4.665033
"589","2010-05-24",4.673203
"590","2010-05-25",4.579248
"591","2010-05-26",4.693627
"592","2010-05-27",4.669117
"593","2010-05-28",4.681373
"594","2010-06-01",4.542484
"595","2010-06-02",4.677288
"596","2010-06-03",4.693627
"597","2010-06-04",4.538399
"598","2010-06-07",4.542484
"599","2010-06-08",4.509804
"600","2010-06-09",4.603758
"601","2010-06-10",4.616013
"602","2010-06-11",4.616013
"603","2010-06-14",4.611928
"604","2010-06-15",4.644608
"605","2010-06-16",4.616013
"606","2010-06-17",4.644608
"607","2010-06-18",4.624183
"608","2010-06-21",4.554739
"609","2010-06-22",4.546568
"610","2010-06-23",4.517974
"611","2010-06-24",4.493464
"612","2010-06-25",4.587418
"613","2010-06-28",4.571078
"614","2010-06-29",4.468954
"615","2010-06-30",4.452614
"616","2010-07-01",4.436275
"617","2010-07-02",4.375
"618","2010-07-06",4.289216
"619","2010-07-07",4.195261
"620","2010-07-08",4.174837
"621","2010-07-09",4.281046
"622","2010-07-12",4.252451
"623","2010-07-13",4.338235
"624","2010-07-14",4.338235
"625","2010-07-15",4.346405
"626","2010-07-16",4.219771
"627","2010-07-19",4.248366
"628","2010-07-20",4.268791
"629","2010-07-21",4.133987
"630","2010-07-22",4.203432
"631","2010-07-23",4.248366
"632","2010-07-26",4.39134
"633","2010-07-27",4.35866
"634","2010-07-28",4.41585
"635","2010-07-29",4.36683
"636","2010-07-30",4.419935
"637","2010-08-02",4.497549
"638","2010-08-03",4.534314
"639","2010-08-04",4.534314
"640","2010-08-05",4.509804
"641","2010-08-06",4.509804
"642","2010-08-09",4.538399
"643","2010-08-10",4.493464
"644","2010-08-11",4.387255
"645","2010-08-12",4.362745
"646","2010-08-13",4.272876
"647","2010-08-16",4.301471
"648","2010-08-17",4.387255
"649","2010-08-18",4.444445
"650","2010-08-19",4.452614
"651","2010-08-20",4.473039
"652","2010-08-23",4.34232
"653","2010-08-24",4.289216
"654","2010-08-25",4.428104
"655","2010-08-26",4.39134
"656","2010-08-27",4.485294
"657","2010-08-30",4.321896
"658","2010-08-31",4.33415
"659","2010-09-01",4.432189
"660","2010-09-02",4.39951
"661","2010-09-03",4.493464
"662","2010-09-07",4.297386
"663","2010-09-08",4.375
"664","2010-09-09",4.477124
"665","2010-09-10",4.477124
"666","2010-09-13",4.485294
"667","2010-09-14",4.40768
"668","2010-09-15",4.419935
"669","2010-09-16",4.346405
"670","2010-09-17",4.395425
"671","2010-09-20",4.485294
"672","2010-09-21",4.34232
"673","2010-09-22",4.313725
"674","2010-09-23",4.244281
"675","2010-09-24",4.452614
"676","2010-09-27",4.305555
"677","2010-09-28",4.39134
"678","2010-09-29",4.289216
"679","2010-09-30",4.305555
"680","2010-10-01",4.317811
"681","2010-10-04",4.272876
"682","2010-10-05",4.411765
"683","2010-10-06",4.379085
"684","2010-10-07",4.305555
"685","2010-10-08",4.39134
"686","2010-10-11",4.293301
"687","2010-10-12",4.293301
"688","2010-10-13",4.387255
"689","2010-10-14",4.330065
"690","2010-10-15",4.387255
"691","2010-10-18",4.436275
"692","2010-10-19",4.313725
"693","2010-10-20",4.44036
"694","2010-10-21",4.370915
"695","2010-10-22",4.362745
"696","2010-10-25",4.387255
"697","2010-10-26",4.370915
"698","2010-10-27",4.35049
"699","2010-10-28",4.30964
"700","2010-10-29",4.33415
"701","2010-11-01",4.256536
"702","2010-11-02",4.30964
"703","2010-11-03",4.35049
"704","2010-11-04",4.44036
"705","2010-11-05",4.41585
"706","2010-11-08",4.354575
"707","2010-11-09",4.305555
"708","2010-11-10",4.293301
"709","2010-11-11",4.256536
"710","2010-11-12",4.244281
"711","2010-11-15",4.293301
"712","2010-11-16",4.240196
"713","2010-11-17",4.227941
"714","2010-11-18",4.293301
"715","2010-11-19",4.34232
"716","2010-11-22",4.35866
"717","2010-11-23",4.36683
"718","2010-11-24",4.428104
"719","2010-11-26",4.38317
"720","2010-11-29",4.42402
"721","2010-11-30",4.473039
"722","2010-12-01",4.42402
"723","2010-12-02",4.428104
"724","2010-12-03",4.354575
"725","2010-12-06",4.354575
"726","2010-12-07",4.419935
"727","2010-12-08",4.444445
"728","2010-12-09",4.464869
"729","2010-12-10",4.489379
"730","2010-12-13",4.428104
"731","2010-12-14",4.468954
"732","2010-12-15",4.477124
"733","2010-12-16",4.591503
"734","2010-12-17",4.575163
"735","2010-12-20",4.579248
"736","2010-12-21",4.616013
"737","2010-12-22",4.616013
"738","2010-12-23",4.624183
"739","2010-12-27",4.689542
"740","2010-12-28",4.677288
"741","2010-12-29",4.726307
"742","2010-12-30",4.730392
"743","2010-12-31",4.816176
"744","2011-01-03",4.97549
"745","2011-01-04",5.00817
"746","2011-01-05",5.04085
"747","2011-01-06",5.044935
"748","2011-01-07",5.004085
"749","2011-01-10",5.020425
"750","2011-01-11",5.028595
"751","2011-01-12",5.04085
"752","2011-01-13",5.00817
"753","2011-01-14",5.01634
"754","2011-01-18",4.987745
"755","2011-01-19",4.897876
"756","2011-01-20",4.901961
"757","2011-01-21",5.106209
"758","2011-01-24",5.057189
"759","2011-01-25",5.126634
"760","2011-01-26",5.167484
"761","2011-01-27",5.159314
"762","2011-01-28",5.00817
"763","2011-01-31",4.98366
"764","2011-02-01",5.167484
"765","2011-02-02",5.151144
"766","2011-02-03",5.159314
"767","2011-02-04",5.163399
"768","2011-02-07",5.253268
"769","2011-02-08",5.208333
"770","2011-02-09",5.232843
"771","2011-02-10",5.277778
"772","2011-02-11",5.367647
"773","2011-02-14",5.302288
"774","2011-02-15",5.306373
"775","2011-02-16",5.310458
"776","2011-02-17",5.334967
"777","2011-02-18",5.404412
"778","2011-02-22",5.290033
"779","2011-02-23",5.285948
"780","2011-02-24",5.355392
"781","2011-02-25",5.322712
"782","2011-02-28",5.310458
"783","2011-03-01",5.290033
"784","2011-03-02",5.310458
"785","2011-03-03",5.334967
"786","2011-03-04",5.318627
"787","2011-03-07",5.310458
"788","2011-03-08",5.363562
"789","2011-03-09",5.404412
"790","2011-03-10",5.318627
"791","2011-03-11",5.314542
"792","2011-03-14",5.326797
"793","2011-03-15",5.290033
"794","2011-03-16",5.249183
"795","2011-03-17",5.290033
"796","2011-03-18",5.388072
"797","2011-03-21",5.506536
"798","2011-03-22",5.473856
"799","2011-03-23",5.498366
"800","2011-03-24",5.596405
"801","2011-03-25",5.682189
"802","2011-03-28",5.64134
"803","2011-03-29",5.64951
"804","2011-03-30",5.731209
"805","2011-03-31",5.739379
"806","2011-04-01",5.804739
"807","2011-04-04",5.812909
"808","2011-04-05",5.796568
"809","2011-04-06",5.69036
"810","2011-04-07",5.723039
"811","2011-04-08",5.678104
"812","2011-04-11",5.60049
"813","2011-04-12",5.490196
"814","2011-04-13",5.351307
"815","2011-04-14",5.330883
"816","2011-04-15",5.433007
"817","2011-04-18",5.322712
"818","2011-04-19",5.322712
"819","2011-04-20",5.453432
"820","2011-04-21",5.494281
"821","2011-04-25",5.408497
"822","2011-04-26",5.514706
"823","2011-04-27",5.531046
"824","2011-04-28",5.55964
"825","2011-04-29",5.702614
"826","2011-05-02",5.555555
"827","2011-05-03",5.498366
"828","2011-05-04",5.363562
"829","2011-05-05",5.408497
"830","2011-05-06",5.437091
"831","2011-05-09",5.441176
"832","2011-05-10",5.637255
"833","2011-05-11",5.469771
"834","2011-05-12",5.588235
"835","2011-05-13",5.543301
"836","2011-05-16",5.531046
"837","2011-05-17",5.510621
"838","2011-05-18",5.543301
"839","2011-05-19",5.563725
"840","2011-05-20",5.477941
"841","2011-05-23",5.506536
"842","2011-05-24",5.473856
"843","2011-05-25",5.437091
"844","2011-05-26",5.453432
"845","2011-05-27",5.453432
"846","2011-05-31",5.428922
"847","2011-06-01",5.383987
"848","2011-06-02",5.318627
"849","2011-06-03",5.310458
"850","2011-06-06",5.294117
"851","2011-06-07",5.269608
"852","2011-06-08",5.294117
"853","2011-06-09",5.318627
"854","2011-06-10",5.220588
"855","2011-06-13",5.220588
"856","2011-06-14",5.277778
"857","2011-06-15",5.151144
"858","2011-06-16",5.175653
"859","2011-06-17",5.147059
"860","2011-06-20",5.081699
"861","2011-06-21",5.114379
"862","2011-06-22",5.073529
"863","2011-06-23",5.081699
"864","2011-06-24",5.200163
"865","2011-06-27",5.216503
"866","2011-06-28",5.482026
"867","2011-06-29",5.555555
"868","2011-06-30",5.59232
"869","2011-07-01",5.596405
"870","2011-07-05",5.65768
"871","2011-07-06",5.588235
"872","2011-07-07",5.60866
"873","2011-07-08",5.612745
"874","2011-07-11",5.57598
"875","2011-07-12",5.61683
"876","2011-07-13",5.63317
"877","2011-07-14",5.596405
"878","2011-07-15",5.625
"879","2011-07-18",5.58415
"880","2011-07-19",5.645425
"881","2011-07-20",5.64951
"882","2011-07-21",5.65768
"883","2011-07-22",5.669935
"884","2011-07-25",5.567811
"885","2011-07-26",5.551471
"886","2011-07-27",5.445261
"887","2011-07-28",5.551471
"888","2011-07-29",5.465686
"889","2011-08-01",5.543301
"890","2011-08-02",5.457516
"891","2011-08-03",5.60049
"892","2011-08-04",5.428922
"893","2011-08-05",5.416667
"894","2011-08-08",4.96732
"895","2011-08-09",5.567811
"896","2011-08-10",4.98366
"897","2011-08-11",5.212418
"898","2011-08-12",5.106209
"899","2011-08-15",5.200163
"900","2011-08-16",5.167484
"901","2011-08-17",5.147059
"902","2011-08-18",4.848856
"903","2011-08-19",4.873366
"904","2011-08-22",4.918301
"905","2011-08-23",5.130719
"906","2011-08-24",5.232843
"907","2011-08-25",5.138889
"908","2011-08-26",5.212418
"909","2011-08-29",5.265523
"910","2011-08-30",5.220588
"911","2011-08-31",5.204248
"912","2011-09-01",4.96732
"913","2011-09-02",4.852941
"914","2011-09-06",4.763072
"915","2011-09-07",4.955065
"916","2011-09-08",4.828432
"917","2011-09-09",4.730392
"918","2011-09-12",4.746732
"919","2011-09-13",4.803922
"920","2011-09-14",4.922386
"921","2011-09-15",4.926471
"922","2011-09-16",4.881536
"923","2011-09-19",4.742647
"924","2011-09-20",4.599673
"925","2011-09-21",4.477124
"926","2011-09-22",4.370915
"927","2011-09-23",4.468954
"928","2011-09-26",4.534314
"929","2011-09-27",4.636438
"930","2011-09-28",4.395425
"931","2011-09-29",4.517974
"932","2011-09-30",4.456699
