"","date","HBP"
"242","2009-12-17",0.73
"243","2009-12-18",0.68
"244","2009-12-21",0.73
"245","2009-12-22",0.7
"246","2009-12-23",0.66
"247","2009-12-24",0.66
"248","2009-12-28",0.66
"249","2009-12-29",0.68
"250","2009-12-30",0.7
"251","2009-12-31",0.75
"252","2010-01-04",0.74
"253","2010-01-05",0.7
"254","2010-01-06",0.7
"255","2010-01-07",0.7
"256","2010-01-08",0.71
"257","2010-01-11",0.74
"258","2010-01-12",0.7
"259","2010-01-13",0.7
"260","2010-01-14",0.69
"261","2010-01-15",0.66
"262","2010-01-19",0.75
"263","2010-01-20",0.69
"264","2010-01-21",0.69
"265","2010-01-22",0.69
"266","2010-01-25",0.66
"267","2010-01-26",0.66
"268","2010-01-27",0.66
"269","2010-01-28",0.66
"270","2010-01-29",0.66
"271","2010-02-01",0.69
"272","2010-02-02",0.65
"273","2010-02-03",0.69
"274","2010-02-04",0.69
"275","2010-02-05",0.69
"276","2010-02-08",0.66
"277","2010-02-09",0.66
"278","2010-02-10",0.66
"279","2010-02-11",0.66
"280","2010-02-12",0.7
"281","2010-02-16",0.67
"282","2010-02-17",0.74
"283","2010-02-18",0.8
"284","2010-02-19",0.8
"285","2010-02-22",0.8
"286","2010-02-23",0.66
"287","2010-02-24",0.71
"288","2010-02-25",0.85
"289","2010-02-26",0.7
"290","2010-03-01",0.88
"291","2010-03-02",0.88
"292","2010-03-03",0.71
"293","2010-03-04",0.8
"294","2010-03-05",0.87
"295","2010-03-08",0.81
"296","2010-03-09",0.87
"297","2010-03-10",0.89
"298","2010-03-11",0.81
"299","2010-03-12",0.9
"300","2010-03-15",0.83
"301","2010-03-16",0.8
"302","2010-03-17",0.87
"303","2010-03-18",0.89
"304","2010-03-19",0.8
"305","2010-03-22",0.8
"306","2010-03-23",0.82
"307","2010-03-24",0.83
"308","2010-03-25",0.89
"309","2010-03-26",0.85
"310","2010-03-29",0.9
"311","2010-03-30",0.85
"312","2010-03-31",0.85
"313","2010-04-01",0.81
"314","2010-04-05",0.91
"315","2010-04-06",0.88
"316","2010-04-07",0.89
"317","2010-04-08",1.01
"318","2010-04-09",1.15
"319","2010-04-12",1.2
"320","2010-04-13",1.1
"321","2010-04-14",1.2
"322","2010-04-15",1.19
"323","2010-04-16",1.12
"324","2010-04-19",1.08
"325","2010-04-20",1.4
"326","2010-04-21",1.4
"327","2010-04-22",1.41
"328","2010-04-23",1.45
"329","2010-04-26",1.5
"330","2010-04-27",1.5
"331","2010-04-28",1.55
"332","2010-04-29",1.77
"333","2010-04-30",1.7
"334","2010-05-03",1.9
"335","2010-05-04",1.75
"336","2010-05-05",1.74
"337","2010-05-06",1.74
"338","2010-05-07",1.55
"339","2010-05-10",1.63
"340","2010-05-11",1.8
"341","2010-05-12",1.8
"342","2010-05-13",1.66
"343","2010-05-14",1.76
"344","2010-05-17",1.75
"345","2010-05-18",1.8
"346","2010-05-19",1.84
"347","2010-05-20",1.7
"348","2010-05-21",1.88
"349","2010-05-24",1.84
"350","2010-05-25",1.55
"351","2010-05-26",1.74
"352","2010-05-27",1.75
"353","2010-05-28",1.55
"354","2010-06-01",1.8
"355","2010-06-02",1.7
"356","2010-06-03",1.7
"357","2010-06-04",1.7
"358","2010-06-07",1.8
"359","2010-06-08",1.75
"360","2010-06-09",1.56
"361","2010-06-10",1.7
"362","2010-06-11",1.55
"363","2010-06-14",1.56
"364","2010-06-15",1.6
"365","2010-06-16",1.6
"366","2010-06-17",1.52
"367","2010-06-18",1.52
"368","2010-06-21",1.51
"369","2010-06-22",1.53
"370","2010-06-23",1.65
"371","2010-06-24",1.5
"372","2010-06-25",1.63
"373","2010-06-28",1.36
"374","2010-06-29",1.36
"375","2010-06-30",1.36
"376","2010-07-01",1.36
"377","2010-07-02",1.6
"378","2010-07-06",1.36
"379","2010-07-07",1.37
"380","2010-07-08",1.35
"381","2010-07-09",1.35
"382","2010-07-12",1.34
"383","2010-07-13",1.35
"384","2010-07-14",1.3
"385","2010-07-15",1.15
"386","2010-07-16",1.25
"387","2010-07-19",1.2
"388","2010-07-20",1.2
"389","2010-07-21",1.2
"390","2010-07-22",1.05
"391","2010-07-23",1.1
"392","2010-07-26",1.05
"393","2010-07-27",1.05
"394","2010-07-28",1.05
"395","2010-07-29",1.05
"396","2010-07-30",1.01
"397","2010-08-02",1
"398","2010-08-03",1.1
"399","2010-08-04",1.1
"400","2010-08-05",1.11
"401","2010-08-06",1.1
"402","2010-08-09",1.05
"403","2010-08-10",1.07
"404","2010-08-11",1.1
"405","2010-08-12",1.05
"406","2010-08-13",1.05
"407","2010-08-16",1.05
"408","2010-08-17",1.05
"409","2010-08-18",1.2
"410","2010-08-19",1.05
"411","2010-08-20",1.05
"412","2010-08-23",1.05
"413","2010-08-24",1.2
"414","2010-08-25",1.05
"415","2010-08-26",1.05
"416","2010-08-27",1.15
"417","2010-08-30",1.04
"418","2010-08-31",1.04
"419","2010-09-01",0.98
"420","2010-09-02",1
"421","2010-09-03",0.98
"422","2010-09-07",0.89
"423","2010-09-08",0.95
"424","2010-09-09",1.1
"425","2010-09-10",0.89
"426","2010-09-13",0.85
"427","2010-09-14",1.05
"428","2010-09-15",0.79
"429","2010-09-16",0.97
"430","2010-09-17",0.95
"431","2010-09-20",0.78
"432","2010-09-21",0.77
"433","2010-09-22",0.79
"434","2010-09-23",0.79
"435","2010-09-24",0.9
"436","2010-09-27",0.95
"437","2010-09-28",1
"438","2010-09-29",1
"439","2010-09-30",0.9
"440","2010-10-01",0.9
"441","2010-10-04",0.9
"442","2010-10-05",0.95
"443","2010-10-06",0.95
"444","2010-10-07",0.9
"445","2010-10-08",0.9
"446","2010-10-11",0.9
"447","2010-10-12",0.97
"448","2010-10-13",0.97
"449","2010-10-14",0.97
"450","2010-10-15",0.9
"451","2010-10-18",0.9
"452","2010-10-19",0.9
"453","2010-10-20",0.97
"454","2010-10-21",0.95
"455","2010-10-22",0.9
"456","2010-10-25",0.85
"457","2010-10-26",0.85
"458","2010-10-27",0.97
"459","2010-10-28",0.85
"460","2010-10-29",0.97
"461","2010-11-01",0.85
"462","2010-11-02",0.85
"463","2010-11-03",0.85
"464","2010-11-04",0.92
"465","2010-11-05",0.85
"466","2010-11-08",0.85
"467","2010-11-09",0.85
"468","2010-11-10",0.92
"469","2010-11-11",0.9
"470","2010-11-12",0.92
"471","2010-11-15",0.85
"472","2010-11-16",0.92
"473","2010-11-17",0.89
"474","2010-11-18",0.81
"475","2010-11-19",0.83
"476","2010-11-22",0.85
"477","2010-11-23",0.83
"478","2010-11-24",0.86
"479","2010-11-26",0.8
"480","2010-11-29",0.8
"481","2010-11-30",0.86
"482","2010-12-01",0.84
"483","2010-12-02",0.84
"484","2010-12-03",0.78
"485","2010-12-06",0.8
"486","2010-12-07",0.81
"487","2010-12-08",0.81
"488","2010-12-09",0.82
"489","2010-12-10",0.9
"490","2010-12-13",0.85
"491","2010-12-14",0.8
"492","2010-12-15",0.85
"493","2010-12-16",0.8
"494","2010-12-17",0.83
"495","2010-12-20",0.83
"496","2010-12-21",0.88
"497","2010-12-22",0.88
"498","2010-12-23",0.88
"499","2010-12-27",0.85
"500","2010-12-28",0.8
"501","2010-12-29",0.83
"502","2010-12-30",0.88
"503","2010-12-31",0.95
"504","2011-01-03",0.88
"505","2011-01-04",0.88
"506","2011-01-05",1.01
"507","2011-01-06",0.99
"508","2011-01-07",1
"509","2011-01-10",1
"510","2011-01-11",0.92
"511","2011-01-12",1
"512","2011-01-13",1
"513","2011-01-14",1
"514","2011-01-18",0.9
"515","2011-01-19",0.99
"516","2011-01-20",0.95
"517","2011-01-21",0.9
"518","2011-01-24",0.89
"519","2011-01-25",0.89
"520","2011-01-26",0.95
"521","2011-01-27",0.95
"522","2011-01-28",1
"523","2011-01-31",0.95
"524","2011-02-01",0.9
"525","2011-02-02",0.95
"526","2011-02-03",0.95
"527","2011-02-04",0.95
"528","2011-02-07",0.95
"529","2011-02-08",1
"530","2011-02-09",0.91
"531","2011-02-10",1
"532","2011-02-11",1
"533","2011-02-14",1
"534","2011-02-15",0.95
"535","2011-02-16",0.94
"536","2011-02-17",0.95
"537","2011-02-18",1
"538","2011-02-22",1.04
"539","2011-02-23",1.04
"540","2011-02-24",1
"541","2011-02-25",1.05
"542","2011-02-28",1.02
"543","2011-03-01",1.03
"544","2011-03-02",0.98
"545","2011-03-03",0.97
"546","2011-03-04",1
"547","2011-03-07",1
"548","2011-03-08",1
"549","2011-03-09",1.01
"550","2011-03-10",1.08
"551","2011-03-11",1.01
"552","2011-03-14",1.05
"553","2011-03-15",1.01
"554","2011-03-16",1.01
"555","2011-03-17",1.01
"556","2011-03-18",1.01
"557","2011-03-21",1
"558","2011-03-22",1.01
"559","2011-03-23",1.01
"560","2011-03-24",1.04
"561","2011-03-25",1.02
"562","2011-03-28",0.98
"563","2011-03-29",0.98
"564","2011-03-30",1.05
"565","2011-03-31",0.98
"566","2011-04-01",0.98
"567","2011-04-04",0.98
"568","2011-04-05",0.98
"569","2011-04-06",0.98
"570","2011-04-07",0.96
"571","2011-04-08",1.02
"572","2011-04-11",0.95
"573","2011-04-12",0.95
"574","2011-04-13",0.95
"575","2011-04-14",0.95
"576","2011-04-15",0.97
"577","2011-04-18",0.94
"578","2011-04-19",0.95
"579","2011-04-20",0.91
"580","2011-04-21",0.9
"581","2011-04-25",0.9
"582","2011-04-26",0.9
"583","2011-04-27",0.95
"584","2011-04-28",0.93
"585","2011-04-29",0.9
"586","2011-05-02",0.8
"587","2011-05-03",0.8
"588","2011-05-04",0.8
"589","2011-05-05",0.88
"590","2011-05-06",0.83
"591","2011-05-09",0.83
"592","2011-05-10",0.75
"593","2011-05-11",0.75
"594","2011-05-12",0.77
"595","2011-05-13",0.89
"596","2011-05-16",0.83
"597","2011-05-17",0.77
"598","2011-05-18",0.83
"599","2011-05-19",0.77
"600","2011-05-20",0.89
"601","2011-05-23",0.82
"602","2011-05-24",0.86
"603","2011-05-25",0.85
"604","2011-05-26",0.85
"605","2011-05-27",0.81
"606","2011-05-31",0.81
"607","2011-06-01",0.84
"608","2011-06-02",0.81
"609","2011-06-03",0.85
"610","2011-06-06",0.81
"611","2011-06-07",0.81
"612","2011-06-08",0.77
"613","2011-06-09",0.77
"614","2011-06-10",0.85
"615","2011-06-13",0.78
"616","2011-06-14",0.77
"617","2011-06-15",0.7
"618","2011-06-16",0.52
"619","2011-06-17",0.5
"620","2011-06-20",0.65
"621","2011-06-21",0.65
"622","2011-06-22",0.6
"623","2011-06-23",0.7
"624","2011-06-24",0.65
"625","2011-06-27",0.65
"626","2011-06-28",0.55
"627","2011-06-29",0.68
"628","2011-06-30",0.68
"629","2011-07-01",0.7
"630","2011-07-05",0.66
"631","2011-07-06",0.68
"632","2011-07-07",0.68
"633","2011-07-08",0.68
"634","2011-07-11",0.68
"635","2011-07-12",0.7
"636","2011-07-13",0.7
"637","2011-07-14",0.69
"638","2011-07-15",0.7
"639","2011-07-18",0.69
"640","2011-07-19",0.7
"641","2011-07-20",0.7
"642","2011-07-21",0.68
"643","2011-07-22",0.7
"644","2011-07-25",0.52
"645","2011-07-26",0.57
"646","2011-07-27",0.6
"647","2011-07-28",0.6
"648","2011-07-29",0.7
"649","2011-08-01",0.65
"650","2011-08-02",0.75
"651","2011-08-03",0.7
"652","2011-08-04",0.7
"653","2011-08-05",0.7
"654","2011-08-08",0.7
"655","2011-08-09",0.7
"656","2011-08-10",0.7
"657","2011-08-11",0.75
"658","2011-08-12",0.8
"659","2011-08-15",0.7
"660","2011-08-16",0.7
"661","2011-08-17",0.57
"662","2011-08-18",0.7
"663","2011-08-19",0.61
"664","2011-08-22",0.82
"665","2011-08-23",0.82
"666","2011-08-24",0.7
"667","2011-08-25",0.7
"668","2011-08-26",0.78
"669","2011-08-29",0.7
"670","2011-08-30",0.71
"671","2011-08-31",0.7
"672","2011-09-01",0.7
"673","2011-09-02",0.7
"674","2011-09-06",0.79
"675","2011-09-07",0.79
"676","2011-09-08",0.7
"677","2011-09-09",0.79
"678","2011-09-12",0.72
"679","2011-09-13",0.71
"680","2011-09-14",0.71
"681","2011-09-15",0.7
"682","2011-09-16",0.7
"683","2011-09-19",0.58
"684","2011-09-20",0.66
"685","2011-09-21",0.58
"686","2011-09-22",0.58
"687","2011-09-23",0.54
"688","2011-09-26",0.51
"689","2011-09-27",0.52
"690","2011-09-28",0.39
"691","2011-09-29",0.49
"692","2011-09-30",0.44
"693","2011-10-03",0.36
"694","2011-10-04",0.33
"695","2011-10-05",0.25
"696","2011-10-06",0.41
"697","2011-10-07",0.44
"698","2011-10-10",0.5
"699","2011-10-11",0.4
"700","2011-10-12",0.55
"701","2011-10-13",0.4
"702","2011-10-14",0.4
"703","2011-10-17",0.45
"704","2011-10-18",0.45
"705","2011-10-19",0.45
"706","2011-10-20",0.45
"707","2011-10-21",0.5
"708","2011-10-24",0.54
"709","2011-10-25",0.45
"710","2011-10-26",0.45
"711","2011-10-27",0.45
"712","2011-10-28",0.54
"713","2011-10-31",0.57
"714","2011-11-01",0.43
"715","2011-11-02",0.43
"716","2011-11-03",0.43
"717","2011-11-04",0.55
"718","2011-11-07",0.45
"719","2011-11-08",0.45
"720","2011-11-09",0.45
"721","2011-11-10",0.45
"722","2011-11-11",0.55
"723","2011-11-14",0.4
"724","2011-11-15",0.36
"725","2011-11-16",0.36
"726","2011-11-17",0.43
"727","2011-11-18",0.38
"728","2011-11-21",0.36
"729","2011-11-22",0.36
"730","2011-11-23",0.4
"731","2011-11-25",0.4
"732","2011-11-28",0.38
"733","2011-11-29",0.38
"734","2011-11-30",0.38
"735","2011-12-01",0.37
"736","2011-12-02",0.45
"737","2011-12-05",0.41
"738","2011-12-06",0.41
"739","2011-12-07",0.41
"740","2011-12-08",0.41
"741","2011-12-09",0.41
"742","2011-12-12",0.42
"743","2011-12-13",0.42
"744","2011-12-14",0.42
"745","2011-12-15",0.42
"746","2011-12-16",0.45
"747","2011-12-19",0.4
"748","2011-12-20",0.52
"749","2011-12-21",0.52
"750","2011-12-22",0.56
"751","2011-12-23",0.39
"752","2011-12-27",0.42
"753","2011-12-28",0.5
"754","2011-12-29",0.45
"755","2011-12-30",0.52
"756","2012-01-03",0.52
"757","2012-01-04",0.56
"758","2012-01-05",0.55
"759","2012-01-06",0.52
"760","2012-01-09",0.52
"761","2012-01-10",0.52
"762","2012-01-11",0.52
"763","2012-01-12",0.52
"764","2012-01-13",0.6
"765","2012-01-17",0.6
"766","2012-01-18",0.62
"767","2012-01-19",0.71
"768","2012-01-20",0.71
"769","2012-01-23",0.68
"770","2012-01-24",0.7
"771","2012-01-25",0.79
"772","2012-01-26",0.59
"773","2012-01-27",0.8
"774","2012-01-30",0.91
"775","2012-01-31",0.68
"776","2012-02-01",0.68
"777","2012-02-02",0.86
"778","2012-02-03",1
"779","2012-02-06",0.87
"780","2012-02-07",0.87
"781","2012-02-08",0.81
"782","2012-02-09",1
"783","2012-02-10",0.84
"784","2012-02-13",0.78
"785","2012-02-14",0.81
"786","2012-02-15",0.81
"787","2012-02-16",0.81
"788","2012-02-17",0.82
"789","2012-02-21",0.82
"790","2012-02-22",0.82
"791","2012-02-23",0.82
"792","2012-02-24",0.9
"793","2012-02-27",0.85
"794","2012-02-28",0.85
"795","2012-02-29",0.95
"796","2012-03-01",0.99
"797","2012-03-02",1
"798","2012-03-05",0.95
"799","2012-03-06",0.88
"800","2012-03-07",1
"801","2012-03-08",1
"802","2012-03-09",0.9
"803","2012-03-12",0.95
"804","2012-03-13",1.01
"805","2012-03-14",1
"806","2012-03-15",1.08
"807","2012-03-16",1.08
"808","2012-03-19",1.3
"809","2012-03-20",1.06
"810","2012-03-21",1.07
"811","2012-03-22",1.15
"812","2012-03-23",1.44
"813","2012-03-26",1.35
"814","2012-03-27",1.45
"815","2012-03-28",1.45
"816","2012-03-29",1.21
"817","2012-03-30",1.45
"818","2012-04-02",1.35
"819","2012-04-03",1.2
"820","2012-04-04",1.28
"821","2012-04-05",1.44
"822","2012-04-09",1.44
"823","2012-04-10",1.43
"824","2012-04-11",1.21
"825","2012-04-12",1.22
"826","2012-04-13",1.21
"827","2012-04-16",1.21
"828","2012-04-17",1.25
"829","2012-04-18",1.35
"830","2012-04-19",1.35
"831","2012-04-20",1.4
"832","2012-04-23",1.33
"833","2012-04-24",1.28
"834","2012-04-25",1.28
"835","2012-04-26",1.4
"836","2012-04-27",1.28
"837","2012-04-30",1.3
"838","2012-05-01",1.35
"839","2012-05-02",1.35
"840","2012-05-03",1.35
"841","2012-05-04",1.28
"842","2012-05-07",1.28
"843","2012-05-08",1.32
"844","2012-05-09",1.28
"845","2012-05-10",1.28
"846","2012-05-11",1.28
"847","2012-05-14",1.27
"848","2012-05-15",0.95
"849","2012-05-16",1.3
"850","2012-05-17",1.15
"851","2012-05-18",1.25
"852","2012-05-21",1.25
"853","2012-05-22",1.16
"854","2012-05-23",1.16
"855","2012-05-24",1.25
"856","2012-05-25",1.24
"857","2012-05-29",1.16
"858","2012-05-30",1.15
"859","2012-05-31",1.15
"860","2012-06-01",1.15
"861","2012-06-04",1.15
"862","2012-06-05",1.15
"863","2012-06-06",1.18
"864","2012-06-07",1.1
"865","2012-06-08",1.21
"866","2012-06-11",1.13
"867","2012-06-12",1.13
"868","2012-06-13",1.13
"869","2012-06-14",1.13
"870","2012-06-15",1.35
"871","2012-06-18",1.15
"872","2012-06-19",1.15
"873","2012-06-20",1.15
"874","2012-06-21",0.99
"875","2012-06-22",1.15
"876","2012-06-25",1
"877","2012-06-26",1.25
"878","2012-06-27",1.2
"879","2012-06-28",1.15
"880","2012-06-29",1.05
"881","2012-07-02",1.05
"882","2012-07-03",1.1
"883","2012-07-05",1.1
"884","2012-07-06",1.1
"885","2012-07-09",1.09
"886","2012-07-10",1.09
"887","2012-07-11",1.09
"888","2012-07-12",1.09
"889","2012-07-13",1.24
"890","2012-07-16",1.2
"891","2012-07-17",1.15
"892","2012-07-18",1.22
"893","2012-07-19",1.22
"894","2012-07-20",1.2
"895","2012-07-23",1.12
"896","2012-07-24",1.22
"897","2012-07-25",1.22
"898","2012-07-26",1.3
"899","2012-07-27",1.35
"900","2012-07-30",1.35
"901","2012-07-31",1.2
"902","2012-08-01",1.3
"903","2012-08-02",1.3
"904","2012-08-03",1.3
"905","2012-08-06",1.37
"906","2012-08-07",1.45
"907","2012-08-08",1.39
"908","2012-08-09",1.39
"909","2012-08-10",1.43
"910","2012-08-13",1.25
"911","2012-08-14",1.4
"912","2012-08-15",1.4
"913","2012-08-16",1.36
"914","2012-08-17",1.36
"915","2012-08-20",1.37
"916","2012-08-21",1.38
"917","2012-08-22",1.43
"918","2012-08-23",1.31
"919","2012-08-24",1.44
"920","2012-08-27",1.4
"921","2012-08-28",1.38
"922","2012-08-29",1.44
"923","2012-08-30",1.44
"924","2012-08-31",1.49
"925","2012-09-04",1.45
"926","2012-09-05",1.45
"927","2012-09-06",1.33
"928","2012-09-07",1.45
"929","2012-09-10",1.5
"930","2012-09-11",1.32
"931","2012-09-12",1.32
"932","2012-09-13",1.4
"933","2012-09-14",1.4
"934","2012-09-17",1.35
"935","2012-09-18",1.38
"936","2012-09-19",1.38
"937","2012-09-20",1.48
"938","2012-09-21",1.49
"939","2012-09-24",1.35
"940","2012-09-25",1.4
"941","2012-09-26",1.45
"942","2012-09-27",1.43
"943","2012-09-28",1.45
"944","2012-10-01",1.4
"945","2012-10-02",1.34
"946","2012-10-03",1.35
"947","2012-10-04",1.33
"948","2012-10-05",1.35
"949","2012-10-08",1.3
"950","2012-10-09",1.3
"951","2012-10-10",1.15
"952","2012-10-11",1.34
"953","2012-10-12",1.19
"954","2012-10-15",1.22
"955","2012-10-16",1.2
"956","2012-10-17",1.33
"957","2012-10-18",1.3
"958","2012-10-19",1.3
"959","2012-10-22",1.3
"960","2012-10-23",1.3
"961","2012-10-24",1.3
"962","2012-10-25",1.3
"963","2012-10-26",1.3
"964","2012-10-31",1.3
"965","2012-11-01",1.39
"966","2012-11-02",1.32
"967","2012-11-05",1.32
"968","2012-11-06",1.3
"969","2012-11-07",1.3
"970","2012-11-08",1.3
"971","2012-11-09",1.25
"972","2012-11-12",1.11
"973","2012-11-13",1.11
"974","2012-11-14",1.35
"975","2012-11-15",1.35
"976","2012-11-16",1.3
"977","2012-11-19",1.3
"978","2012-11-20",1.2
"979","2012-11-21",1.2
"980","2012-11-23",1.21
"981","2012-11-26",1.25
"982","2012-11-27",1.28
"983","2012-11-28",1.28
"984","2012-11-29",1.21
"985","2012-11-30",1.31
"986","2012-12-03",1.31
"987","2012-12-04",1.22
"988","2012-12-05",1.22
"989","2012-12-06",1.3
"990","2012-12-07",1.29
"991","2012-12-10",1.32
"992","2012-12-11",1.28
"993","2012-12-12",1.3
"994","2012-12-13",1.35
"995","2012-12-14",1.34
"996","2012-12-17",1.31
"997","2012-12-18",1.32
"998","2012-12-19",1.3
"999","2012-12-20",1.35
"1000","2012-12-21",1.32
"1001","2012-12-24",1.4
"1002","2012-12-26",1.45
