"","date","WVVIP"
"78","2016-12-19",4.9
"79","2016-12-20",4.9
"80","2016-12-21",4.9
"81","2016-12-22",5.918
"82","2016-12-23",5.918
"83","2016-12-27",5.918
"84","2016-12-28",5.15
"85","2016-12-29",5.15
"86","2016-12-30",5.15
"87","2017-01-03",5.15
"88","2017-01-04",5.15
"89","2017-01-05",5.15
"90","2017-01-06",5.15
"91","2017-01-09",5.5
"92","2017-01-10",5.548
"93","2017-01-11",5.65
"94","2017-01-12",5.9
"95","2017-01-13",5.9
"96","2017-01-17",5.9
"97","2017-01-18",5.9
"98","2017-01-19",5.9
"99","2017-01-20",5.9
"100","2017-01-23",5.9
"101","2017-01-24",5.9
"102","2017-01-25",5.9
"103","2017-01-26",6.49
"104","2017-01-27",5.9
"105","2017-01-30",5.24
"106","2017-01-31",5.42
"107","2017-02-01",5.44
"108","2017-02-02",5.44
"109","2017-02-03",5.44
"110","2017-02-06",5.44
"111","2017-02-07",5.44
"112","2017-02-08",5.74
"113","2017-02-09",6
"114","2017-02-10",6
"115","2017-02-13",6
"116","2017-02-14",6
"117","2017-02-15",6
"118","2017-02-16",6
"119","2017-02-17",6
"120","2017-02-21",5.869
"121","2017-02-22",5.869
"122","2017-02-23",5.869
"123","2017-02-24",5.869
"124","2017-02-27",5.548
"125","2017-02-28",5.548
"126","2017-03-01",5.548
"127","2017-03-02",5.548
"128","2017-03-03",5.548
"129","2017-03-06",5.548
"130","2017-03-07",5.84
"131","2017-03-08",5.84
"132","2017-03-09",5.84
"133","2017-03-10",5.84
"134","2017-03-13",5.84
"135","2017-03-14",5.84
"136","2017-03-15",5.84
"137","2017-03-16",5.84
"138","2017-03-17",5.84
"139","2017-03-20",5.84
"140","2017-03-21",5.84
"141","2017-03-22",5.84
"142","2017-03-23",5.85
"143","2017-03-24",5.85
"144","2017-03-27",5.85
"145","2017-03-28",5.85
"146","2017-03-29",5.85
"147","2017-03-30",5.85
"148","2017-03-31",5.85
"149","2017-04-03",6
"150","2017-04-04",6.15
"151","2017-04-05",6.15
"152","2017-04-06",6.15
"153","2017-04-07",6.15
"154","2017-04-10",6.15
"155","2017-04-11",6.15
"156","2017-04-12",5.5
"157","2017-04-13",5.5
"158","2017-04-17",5.5
"159","2017-04-18",5.5
"160","2017-04-19",5.5
"161","2017-04-20",6.13
"162","2017-04-21",6.13
"163","2017-04-24",6.13
"164","2017-04-25",6.13
"165","2017-04-26",6.13
"166","2017-04-27",6.13
"167","2017-04-28",7.49
"168","2017-05-01",7
"169","2017-05-02",7
"170","2017-05-03",7
"171","2017-05-04",7
"172","2017-05-05",5.2
"173","2017-05-08",5.2
"174","2017-05-09",5.2
"175","2017-05-10",5.2
"176","2017-05-11",5.2
"177","2017-05-12",5.2
"178","2017-05-15",5.2
"179","2017-05-16",5.2
"180","2017-05-17",5.2
"181","2017-05-18",5.2
"182","2017-05-19",5.2
"183","2017-05-22",5.2
"184","2017-05-23",5.2
"185","2017-05-24",5.2
"186","2017-05-25",5.5
"187","2017-05-26",5.5
"188","2017-05-30",5.5
"189","2017-05-31",5.5
"190","2017-06-01",5.5
"191","2017-06-02",5.5
"192","2017-06-05",5.5
"193","2017-06-06",5.5
"194","2017-06-07",5.5
"195","2017-06-08",5.5
"196","2017-06-09",5.5
"197","2017-06-12",5.5
"198","2017-06-13",5.5
"199","2017-06-14",5.5
"200","2017-06-15",5.5
"201","2017-06-16",5.5
"202","2017-06-19",5.5
"203","2017-06-20",5.5
"204","2017-06-21",5.5
"205","2017-06-22",5.5
"206","2017-06-23",5.5
"207","2017-06-26",5.5
"208","2017-06-27",5.05
"209","2017-06-28",5.435
"210","2017-06-29",5.435
"211","2017-06-30",5.435
"212","2017-07-03",5.435
"213","2017-07-05",5.435
"214","2017-07-06",5.05
"215","2017-07-07",5.05
"216","2017-07-10",5.05
"217","2017-07-11",5.05
"218","2017-07-12",5.05
"219","2017-07-13",5.05
"220","2017-07-14",5.05
"221","2017-07-17",5.05
"222","2017-07-18",7.04
"223","2017-07-19",6.17
"224","2017-07-20",6.17
"225","2017-07-21",5.25
"226","2017-07-24",5.45
"227","2017-07-25",5.45
"228","2017-07-26",5.41
"229","2017-07-27",5.41
"230","2017-07-28",5.3
"231","2017-07-31",5.3
"232","2017-08-01",5.3
"233","2017-08-02",5.3
"234","2017-08-03",5.3
"235","2017-08-04",5.15
"236","2017-08-07",5.1
"237","2017-08-08",5.15
"238","2017-08-09",5
"239","2017-08-10",5.29
"240","2017-08-11",4.9
"241","2017-08-14",4.9
"242","2017-08-15",4.75
"243","2017-08-16",5.475
"244","2017-08-17",5.156
"245","2017-08-18",5.16
"246","2017-08-21",5.1
"247","2017-08-22",4.9
"248","2017-08-23",4.9
"249","2017-08-24",4.9
"250","2017-08-25",4.85
"251","2017-08-28",4.85
"252","2017-08-29",4.85
"253","2017-08-30",4.9
"254","2017-08-31",5.05
"255","2017-09-01",5.1
"256","2017-09-05",4.64
"257","2017-09-06",4.64
"258","2017-09-07",4.81
"259","2017-09-08",5.29
"260","2017-09-11",5.25
"261","2017-09-12",4.9
"262","2017-09-13",5.52
"263","2017-09-14",5.52
"264","2017-09-15",5.5
"265","2017-09-18",5.6
"266","2017-09-19",5.5
"267","2017-09-20",5.5
"268","2017-09-21",5.5
"269","2017-09-22",5.51
"270","2017-09-25",5.51
"271","2017-09-26",5.88
"272","2017-09-27",5.708
"273","2017-09-28",5.5
"274","2017-09-29",5.5
"275","2017-10-02",5.85
"276","2017-10-03",5.85
"277","2017-10-04",5.6
"278","2017-10-05",5.6
"279","2017-10-06",5.6
"280","2017-10-09",5.6
"281","2017-10-10",5.6
"282","2017-10-11",5.6
"283","2017-10-12",5.6
"284","2017-10-13",5.6
"285","2017-10-16",5.6
"286","2017-10-17",5.8
"287","2017-10-18",5.8
"288","2017-10-19",5.688
"289","2017-10-20",5.688
"290","2017-10-23",5.688
"291","2017-10-24",5.695
"292","2017-10-25",5.8
"293","2017-10-26",5.8
"294","2017-10-27",5.75
"295","2017-10-30",5.588
"296","2017-10-31",5.739
"297","2017-11-01",5.611
"298","2017-11-02",5.8
"299","2017-11-03",5.8
"300","2017-11-06",5.8
"301","2017-11-07",5.8
"302","2017-11-08",5.8
"303","2017-11-09",5.8
"304","2017-11-10",5.667
"305","2017-11-13",5.667
"306","2017-11-14",5.475
"307","2017-11-15",5.03
"308","2017-11-16",5.03
"309","2017-11-17",5.03
"310","2017-11-20",5.03
"311","2017-11-21",5.03
"312","2017-11-22",5.25
"313","2017-11-24",5.25
"314","2017-11-27",5.25
"315","2017-11-28",5.5
"316","2017-11-29",5.1
"317","2017-11-30",5.1
"318","2017-12-01",5.1
"319","2017-12-04",5.1
"320","2017-12-05",5.5
"321","2017-12-06",5.15
"322","2017-12-07",5.15
"323","2017-12-08",5.15
"324","2017-12-11",5.15
"325","2017-12-12",5.15
"326","2017-12-13",5.15
"327","2017-12-14",5.04
"328","2017-12-15",5.04
"329","2017-12-18",5.04
"330","2017-12-19",5.04
"331","2017-12-20",5.04
"332","2017-12-21",4.8
"333","2017-12-22",4.8
"334","2017-12-26",4.32
"335","2017-12-27",5.86
"336","2017-12-28",5.08
"337","2017-12-29",5.21
"338","2018-01-02",5.64
"339","2018-01-03",5.6
"340","2018-01-04",4.853
"341","2018-01-05",4.853
"342","2018-01-08",5.05
"343","2018-01-09",5.05
"344","2018-01-10",4.5
"345","2018-01-11",4.636
"346","2018-01-12",4.636
"347","2018-01-16",4.636
"348","2018-01-17",4.5
"349","2018-01-18",4.55
"350","2018-01-19",4.55
"351","2018-01-22",4.4
"352","2018-01-23",4.517
"353","2018-01-24",4.517
"354","2018-01-25",4.593
"355","2018-01-26",4.5
"356","2018-01-29",4.564
"357","2018-01-30",4.658
"358","2018-01-31",4.6
"359","2018-02-01",4.6
"360","2018-02-02",4.58
"361","2018-02-05",4.4
"362","2018-02-06",4.729
"363","2018-02-07",4.855
"364","2018-02-08",4.892
"365","2018-02-09",4.892
"366","2018-02-12",4.509
"367","2018-02-13",4.509
"368","2018-02-14",4.824
"369","2018-02-15",5
"370","2018-02-16",5
"371","2018-02-20",5
"372","2018-02-21",5
"373","2018-02-22",5
"374","2018-02-23",5
"375","2018-02-26",5
"376","2018-02-27",4.51
"377","2018-02-28",4.51
"378","2018-03-01",5.15
"379","2018-03-02",5
"380","2018-03-05",5
"381","2018-03-06",4.5
"382","2018-03-07",4.65
"383","2018-03-08",4.65
"384","2018-03-09",4.65
"385","2018-03-12",4.65
"386","2018-03-13",4.65
"387","2018-03-14",4.49
"388","2018-03-15",4.45
"389","2018-03-16",4.45
"390","2018-03-19",4.45
"391","2018-03-20",4.45
"392","2018-03-21",4.45
"393","2018-03-22",4.45
"394","2018-03-23",4.64
"395","2018-03-26",4.65
"396","2018-03-27",4.484
"397","2018-03-28",4.45
"398","2018-03-29",4.85
"399","2018-04-02",4.65
"400","2018-04-03",4.65
"401","2018-04-04",4.716
"402","2018-04-05",4.716
"403","2018-04-06",4.716
"404","2018-04-09",4.716
"405","2018-04-10",4.716
"406","2018-04-11",4.75
"407","2018-04-12",4.75
"408","2018-04-13",4.65
"409","2018-04-16",4.75
"410","2018-04-17",4.75
"411","2018-04-18",4.75
"412","2018-04-19",4.75
"413","2018-04-20",4.672
"414","2018-04-23",4.672
"415","2018-04-24",4.672
"416","2018-04-25",4.85
"417","2018-04-26",4.849
"418","2018-04-27",4.849
"419","2018-04-30",4.728
"420","2018-05-01",4.728
"421","2018-05-02",4.728
"422","2018-05-03",4.72
"423","2018-05-04",4.75
"424","2018-05-07",4.787
"425","2018-05-08",4.779
"426","2018-05-09",4.735
"427","2018-05-10",4.735
"428","2018-05-11",4.75
"429","2018-05-14",5.25
"430","2018-05-15",5.25
"431","2018-05-16",5.25
"432","2018-05-17",4.825
"433","2018-05-18",4.821
"434","2018-05-21",4.821
"435","2018-05-22",4.821
"436","2018-05-23",4.821
"437","2018-05-24",4.821
"438","2018-05-25",4.7
"439","2018-05-29",4.673
"440","2018-05-30",4.65
"441","2018-05-31",4.65
"442","2018-06-01",4.65
"443","2018-06-04",4.65
"444","2018-06-05",5.01
"445","2018-06-06",4.65
"446","2018-06-07",4.45
"447","2018-06-08",4.45
"448","2018-06-11",4.45
"449","2018-06-12",4.45
"450","2018-06-13",4.45
"451","2018-06-14",4.45
"452","2018-06-15",4.859
"453","2018-06-18",4.959
"454","2018-06-19",4.959
"455","2018-06-20",4.988
"456","2018-06-21",4.988
"457","2018-06-22",5
"458","2018-06-25",4.99
"459","2018-06-26",4.99
"460","2018-06-27",4.76
"461","2018-06-28",4.76
"462","2018-06-29",5
"463","2018-07-02",5
"464","2018-07-03",5
"465","2018-07-05",4.976
"466","2018-07-06",4.774
"467","2018-07-09",4.76
"468","2018-07-10",4.76
"469","2018-07-11",4.76
"470","2018-07-12",4.76
"471","2018-07-13",4.76
"472","2018-07-16",4.599
"473","2018-07-17",4.599
"474","2018-07-18",4.6
"475","2018-07-19",4.6
"476","2018-07-20",4.6
"477","2018-07-23",4.6
"478","2018-07-24",4.6
"479","2018-07-25",4.6
"480","2018-07-26",4.6
"481","2018-07-27",4.459
"482","2018-07-30",4.45
"483","2018-07-31",4.45
"484","2018-08-01",4.45
"485","2018-08-02",4.45
"486","2018-08-03",5
"487","2018-08-06",5
"488","2018-08-07",4.85
"489","2018-08-08",4.85
"490","2018-08-09",4.85
"491","2018-08-10",4.85
"492","2018-08-13",4.95
"493","2018-08-14",4.95
"494","2018-08-15",4.978
"495","2018-08-16",4.6
"496","2018-08-17",4.801
"497","2018-08-20",4.737
"498","2018-08-21",4.737
"499","2018-08-22",5
"500","2018-08-23",5
"501","2018-08-24",5
"502","2018-08-27",5
"503","2018-08-28",5
"504","2018-08-29",4.921
"505","2018-08-30",4.921
"506","2018-08-31",4.921
"507","2018-09-04",4.976
"508","2018-09-05",4.976
"509","2018-09-06",4.976
"510","2018-09-07",4.978
"511","2018-09-10",4.953
"512","2018-09-11",4.953
"513","2018-09-12",4.953
"514","2018-09-13",4.953
"515","2018-09-14",4.953
"516","2018-09-17",4.953
"517","2018-09-18",4.953
"518","2018-09-19",4.8
"519","2018-09-20",4.8
"520","2018-09-21",4.8
"521","2018-09-24",4.87
"522","2018-09-25",4.87
"523","2018-09-26",4.829
"524","2018-09-27",4.566
"525","2018-09-28",4.566
"526","2018-10-01",4.757
"527","2018-10-02",4.642
"528","2018-10-03",4.729
"529","2018-10-04",4.7
"530","2018-10-05",4.7
"531","2018-10-08",4.446
"532","2018-10-09",4.446
"533","2018-10-10",4.42
"534","2018-10-11",4.678
"535","2018-10-12",4.678
"536","2018-10-15",4.678
"537","2018-10-16",4.678
"538","2018-10-17",4.668
"539","2018-10-18",4.668
"540","2018-10-19",4.668
"541","2018-10-22",4.668
"542","2018-10-23",4.668
"543","2018-10-24",4.69
"544","2018-10-25",4.69
"545","2018-10-26",4.595
"546","2018-10-29",4.572
"547","2018-10-30",4.572
"548","2018-10-31",4.7
"549","2018-11-01",4.7
"550","2018-11-02",4.728
"551","2018-11-05",4.7
"552","2018-11-06",4.7
"553","2018-11-07",4.7
"554","2018-11-08",4.657
"555","2018-11-09",4.7
"556","2018-11-12",4.75
"557","2018-11-13",4.75
"558","2018-11-14",5
"559","2018-11-15",5
"560","2018-11-16",4.615
"561","2018-11-19",4.615
"562","2018-11-20",4.908
"563","2018-11-21",4.787
"564","2018-11-23",4.787
"565","2018-11-26",4.51
"566","2018-11-27",5.24
"567","2018-11-28",5.24
"568","2018-11-29",5.24
"569","2018-11-30",5.24
"570","2018-12-03",5.241
"571","2018-12-04",5.241
"572","2018-12-06",4.849
"573","2018-12-07",5.2
"574","2018-12-10",5.2
"575","2018-12-11",5.2
"576","2018-12-12",5.2
"577","2018-12-13",5.2
"578","2018-12-14",5.15
"579","2018-12-17",5.15
"580","2018-12-18",4.59
"581","2018-12-19",4.59
"582","2018-12-20",4.59
"583","2018-12-21",4.59
"584","2018-12-24",4.59
"585","2018-12-26",4.59
"586","2018-12-27",4.5
"587","2018-12-28",4.5
"588","2018-12-31",4.5
"589","2019-01-02",4.67
"590","2019-01-03",4.523
"591","2019-01-04",4.523
"592","2019-01-07",4.774
"593","2019-01-08",4.774
"594","2019-01-09",4.774
"595","2019-01-10",4.804
"596","2019-01-11",5.25
"597","2019-01-14",5.24
"598","2019-01-15",5.24
"599","2019-01-16",5.24
"600","2019-01-17",4.725
"601","2019-01-18",4.725
"602","2019-01-22",5
"603","2019-01-23",4.977
"604","2019-01-24",4.977
"605","2019-01-25",4.977
"606","2019-01-28",4.977
"607","2019-01-29",5.02
"608","2019-01-30",4.62
"609","2019-01-31",5
"610","2019-02-01",4.904
"611","2019-02-04",4.857
"612","2019-02-05",4.857
"613","2019-02-06",4.857
"614","2019-02-07",4.857
"615","2019-02-08",4.925
"616","2019-02-11",4.925
"617","2019-02-12",4.925
"618","2019-02-13",4.925
"619","2019-02-14",4.925
"620","2019-02-15",4.925
"621","2019-02-19",4.889
"622","2019-02-20",4.889
"623","2019-02-21",5
"624","2019-02-22",4.603
"625","2019-02-25",4.633
"626","2019-02-26",4.94
"627","2019-02-27",4.94
"628","2019-02-28",4.94
"629","2019-03-01",4.94
"630","2019-03-04",4.624
"631","2019-03-05",4.727
"632","2019-03-06",4.727
"633","2019-03-07",4.656
"634","2019-03-08",4.6
"635","2019-03-11",4.743
"636","2019-03-12",4.51
"637","2019-03-13",4.51
"638","2019-03-14",4.51
"639","2019-03-15",4.49
"640","2019-03-18",4.49
"641","2019-03-19",4.459
"642","2019-03-20",4.471
"643","2019-03-21",4.471
"644","2019-03-22",4.471
"645","2019-03-25",4.5
"646","2019-03-26",4.5
"647","2019-03-27",4.62
"648","2019-03-28",4.62
"649","2019-03-29",4.62
"650","2019-04-01",4.62
"651","2019-04-02",4.62
"652","2019-04-03",4.62
"653","2019-04-04",4.71
"654","2019-04-05",4.647
"655","2019-04-08",4.25
"656","2019-04-09",4.25
"657","2019-04-10",4.25
"658","2019-04-11",4.581
"659","2019-04-12",4.581
"660","2019-04-15",4.52
"661","2019-04-16",4.727
"662","2019-04-17",4.727
"663","2019-04-18",4.677
"664","2019-04-22",4.728
"665","2019-04-23",4.728
"666","2019-04-24",4.728
"667","2019-04-25",4.728
"668","2019-04-26",4.7
"669","2019-04-29",4.7
"670","2019-04-30",4.73
"671","2019-05-01",4.76
"672","2019-05-02",4.76
"673","2019-05-03",4.596
"674","2019-05-06",4.68
"675","2019-05-07",4.68
"676","2019-05-08",4.68
"677","2019-05-09",4.68
"678","2019-05-10",4.7
"679","2019-05-13",4.7
"680","2019-05-14",4.7
"681","2019-05-15",4.7
"682","2019-05-16",4.58
"683","2019-05-17",4.58
"684","2019-05-20",4.58
"685","2019-05-21",4.58
"686","2019-05-22",4.72
"687","2019-05-23",4.72
"688","2019-05-24",4.72
"689","2019-05-28",4.526
"690","2019-05-29",4.75
"691","2019-05-30",4.583
"692","2019-05-31",4.583
"693","2019-06-03",4.68
"694","2019-06-04",4.594
"695","2019-06-05",4.594
"696","2019-06-06",4.613
"697","2019-06-07",4.709
"698","2019-06-10",4.74
"699","2019-06-11",4.3
"700","2019-06-12",4.3
"701","2019-06-13",4.6
"702","2019-06-14",4.525
"703","2019-06-17",4.525
"704","2019-06-18",4.525
"705","2019-06-19",4.556
"706","2019-06-20",4.6
"707","2019-06-21",4.578
"708","2019-06-24",4.568
"709","2019-06-25",4.568
"710","2019-06-26",4.6
"711","2019-06-27",4.6
"712","2019-06-28",4.584
"713","2019-07-01",4.584
"714","2019-07-02",4.587
"715","2019-07-03",4.598
"716","2019-07-05",4.587
"717","2019-07-08",4.6
"718","2019-07-09",4.6
"719","2019-07-10",4.6
"720","2019-07-11",4.67
"721","2019-07-12",4.652
"722","2019-07-15",4.566
"723","2019-07-16",4.566
"724","2019-07-17",4.566
"725","2019-07-18",4.72
"726","2019-07-19",4.72
"727","2019-07-22",4.547
"728","2019-07-23",4.622
"729","2019-07-24",4.75
"730","2019-07-25",4.75
"731","2019-07-26",4.7
"732","2019-07-29",4.7
"733","2019-07-30",4.7
"734","2019-07-31",4.7
"735","2019-08-01",4.61
"736","2019-08-02",4.727
"737","2019-08-05",4.727
"738","2019-08-06",4.7
"739","2019-08-07",4.7
"740","2019-08-08",4.7
"741","2019-08-09",4.7
"742","2019-08-12",4.7
"743","2019-08-13",4.7
"744","2019-08-14",4.724
"745","2019-08-15",4.55
"746","2019-08-16",4.55
"747","2019-08-19",4.55
"748","2019-08-20",4.583
"749","2019-08-21",4.583
"750","2019-08-22",4.565
"751","2019-08-23",4.565
"752","2019-08-26",4.565
"753","2019-08-27",4.557
"754","2019-08-28",4.557
"755","2019-08-29",4.557
"756","2019-08-30",4.58
"757","2019-09-03",4.58
"758","2019-09-04",4.57
"759","2019-09-05",4.508
"760","2019-09-06",4.583
"761","2019-09-09",4.7
"762","2019-09-10",4.7
"763","2019-09-11",4.726
"764","2019-09-12",4.43
"765","2019-09-13",4.43
"766","2019-09-16",4.536
"767","2019-09-17",4.536
"768","2019-09-18",4.659
"769","2019-09-19",4.659
"770","2019-09-20",4.659
"771","2019-09-23",4.659
"772","2019-09-24",4.659
"773","2019-09-25",4.659
"774","2019-09-26",4.659
"775","2019-09-27",4.55
"776","2019-09-30",4.75
"777","2019-10-01",4.75
"778","2019-10-02",4.75
"779","2019-10-03",4.674
"780","2019-10-04",4.674
"781","2019-10-07",4.674
"782","2019-10-08",4.679
"783","2019-10-09",4.679
"784","2019-10-10",4.679
"785","2019-10-11",4.665
"786","2019-10-14",4.665
"787","2019-10-15",4.649
"788","2019-10-16",4.652
"789","2019-10-17",4.6
"790","2019-10-18",4.4
"791","2019-10-21",4.4
"792","2019-10-22",4.4
"793","2019-10-23",4.732
"794","2019-10-24",4.75
"795","2019-10-25",4.75
"796","2019-10-28",4.75
"797","2019-10-29",4.75
"798","2019-10-30",4.75
"799","2019-10-31",4.874
"800","2019-11-01",4.874
"801","2019-11-04",4.874
"802","2019-11-05",4.997
"803","2019-11-06",4.997
"804","2019-11-07",4.911
"805","2019-11-08",4.868
"806","2019-11-11",4.682
"807","2019-11-12",4.682
"808","2019-11-13",4.682
"809","2019-11-14",4.682
"810","2019-11-15",4.682
"811","2019-11-18",4.79
"812","2019-11-19",4.66
"813","2019-11-20",4.66
"814","2019-11-21",4.66
"815","2019-11-22",4.66
"816","2019-11-25",4.66
"817","2019-11-26",4.66
"818","2019-11-27",4.788
"819","2019-11-29",4.788
"820","2019-12-02",4.787
"821","2019-12-03",5
"822","2019-12-04",4.998
"823","2019-12-05",4.78
"824","2019-12-06",4.78
"825","2019-12-09",4.603
"826","2019-12-10",4.566
"827","2019-12-11",4.535
"828","2019-12-12",4.492
"829","2019-12-13",4.46
"830","2019-12-16",4.499
"831","2019-12-17",4.6
"832","2019-12-18",4.6
"833","2019-12-19",4.61
"834","2019-12-20",4.75
"835","2019-12-23",4.75
"836","2019-12-24",4.77
"837","2019-12-26",4.669
"838","2019-12-27",4.6
"839","2019-12-30",4.6
"840","2019-12-31",4.915
"841","2020-01-02",4.7
"842","2020-01-03",4.7
"843","2020-01-06",4.7
"844","2020-01-07",4.825
"845","2020-01-08",4.825
"846","2020-01-09",4.825
"847","2020-01-10",4.641
"848","2020-01-13",4.641
"849","2020-01-14",4.7
"850","2020-01-15",4.735
"851","2020-01-16",4.735
"852","2020-01-17",4.73
"853","2020-01-21",4.698
"854","2020-01-22",4.99
"855","2020-01-23",4.99
"856","2020-01-24",4.623
"857","2020-01-27",4.45
"858","2020-01-28",4.65
"859","2020-01-29",4.539
"860","2020-01-30",4.539
"861","2020-01-31",4.553
"862","2020-02-03",4.5
"863","2020-02-04",4.59
"864","2020-02-05",4.59
"865","2020-02-06",4.59
"866","2020-02-07",4.59
"867","2020-02-10",4.528
"868","2020-02-11",4.73
"869","2020-02-12",4.559
"870","2020-02-13",4.75
"871","2020-02-14",4.75
"872","2020-02-18",4.75
"873","2020-02-19",4.75
"874","2020-02-20",4.5
"875","2020-02-21",4.5
"876","2020-02-24",4.6
"877","2020-02-25",4.6
"878","2020-02-26",4.6
"879","2020-02-27",4.46
"880","2020-02-28",4.459
"881","2020-03-02",4.459
"882","2020-03-03",4.459
"883","2020-03-04",4.409
"884","2020-03-05",4.45
"885","2020-03-06",4.43
"886","2020-03-09",4.394
"887","2020-03-10",4.407
"888","2020-03-11",4.4
"889","2020-03-12",4.359
"890","2020-03-13",4.3
"891","2020-03-16",4.3
"892","2020-03-17",4.578
"893","2020-03-18",4.578
"894","2020-03-19",4.578
"895","2020-03-20",4.345
"896","2020-03-23",4.345
"897","2020-03-24",4.5
"898","2020-03-25",4.43
"899","2020-03-26",4.43
"900","2020-03-27",4.362
"901","2020-03-30",4.362
"902","2020-03-31",4.362
"903","2020-04-01",4.362
"904","2020-04-02",4.439
"905","2020-04-03",4.439
"906","2020-04-06",4.37
"907","2020-04-07",4.37
"908","2020-04-08",4.37
"909","2020-04-09",4.5
"910","2020-04-13",4.4
"911","2020-04-14",4.38
"912","2020-04-15",4.5
"913","2020-04-16",4.5
"914","2020-04-17",4.5
"915","2020-04-20",4.55
"916","2020-04-21",4.586
"917","2020-04-22",4.55
"918","2020-04-23",4.55
"919","2020-04-24",4.445
"920","2020-04-27",4.52
"921","2020-04-28",4.449
"922","2020-04-29",4.449
"923","2020-04-30",4.528
"924","2020-05-01",4.55
"925","2020-05-04",4.55
"926","2020-05-05",4.582
"927","2020-05-06",4.582
"928","2020-05-07",4.582
"929","2020-05-08",4.75
"930","2020-05-11",4.898
"931","2020-05-12",5
"932","2020-05-13",4.613
"933","2020-05-14",4.832
"934","2020-05-15",4.8
"935","2020-05-18",4.9
"936","2020-05-19",5
"937","2020-05-20",5
"938","2020-05-21",4.919
"939","2020-05-22",4.919
"940","2020-05-26",4.765
"941","2020-05-27",4.85
"942","2020-05-28",4.9
"943","2020-05-29",4.76
"944","2020-06-01",4.76
"945","2020-06-02",5.05
"946","2020-06-03",5.05
"947","2020-06-04",5.05
"948","2020-06-05",5.05
"949","2020-06-08",4.62
"950","2020-06-09",4.62
"951","2020-06-10",4.83
"952","2020-06-11",4.85
"953","2020-06-12",4.85
"954","2020-06-15",4.98
"955","2020-06-16",4.957
"956","2020-06-17",4.875
"957","2020-06-18",4.875
"958","2020-06-19",4.878
"959","2020-06-22",4.95
"960","2020-06-23",4.95
"961","2020-06-24",4.9
"962","2020-06-25",4.831
"963","2020-06-26",4.95
"964","2020-06-29",4.958
"965","2020-06-30",4.97
"966","2020-07-01",4.97
"967","2020-07-02",4.97
"968","2020-07-06",4.85
"969","2020-07-07",4.85
"970","2020-07-08",5.05
"971","2020-07-09",5.25
"972","2020-07-10",5.234
"973","2020-07-13",5.25
"974","2020-07-14",5.85
"975","2020-07-15",5.61
"976","2020-07-16",6
"977","2020-07-17",6
"978","2020-07-20",5.99
"979","2020-07-21",6.07
"980","2020-07-22",5.65
"981","2020-07-23",5.8
"982","2020-07-24",6.29
"983","2020-07-27",6.029
"984","2020-07-28",5.75
"985","2020-07-29",6.175
"986","2020-07-30",6
"987","2020-07-31",6
"988","2020-08-03",5.952
"989","2020-08-04",6
"990","2020-08-05",6
"991","2020-08-06",5.738
"992","2020-08-07",5.65
"993","2020-08-10",5.45
"994","2020-08-11",5.295
"995","2020-08-12",5.25
"996","2020-08-13",5.2
"997","2020-08-14",5.2
"998","2020-08-17",5.526
"999","2020-08-18",5.526
"1000","2020-08-19",5.84
"1001","2020-08-20",5.65
"1002","2020-08-21",5.25
"1003","2020-08-24",5.25
"1004","2020-08-25",5.25
