"","date","YPF"
"1","2007-01-03",46.52
"2","2007-01-04",45.709999
"3","2007-01-05",46.799999
"4","2007-01-08",45.549999
"5","2007-01-09",44.689999
"6","2007-01-10",43.560001
"7","2007-01-11",43.369999
"8","2007-01-12",43.48
"9","2007-01-16",43.470001
"10","2007-01-17",43.009998
"11","2007-01-18",43.540001
"12","2007-01-19",43.259998
"13","2007-01-22",44.110001
"14","2007-01-23",45.509998
"15","2007-01-24",46.330002
"16","2007-01-25",46.400002
"17","2007-01-26",46.84
"18","2007-01-29",48
"19","2007-01-30",48.150002
"20","2007-01-31",48.189999
"21","2007-02-01",48.43
"22","2007-02-02",50.02
"23","2007-02-05",50.099998
"24","2007-02-06",49.110001
"25","2007-02-07",47.220001
"26","2007-02-08",45.549999
"27","2007-02-09",45.700001
"28","2007-02-12",44.799999
"29","2007-02-13",46.049999
"30","2007-02-14",45.5
"31","2007-02-15",44.5
"32","2007-02-16",44.419998
"33","2007-02-20",43.790001
"34","2007-02-21",43.860001
"35","2007-02-22",44.990002
"36","2007-02-23",44.619999
"37","2007-02-26",45
"38","2007-02-27",44.200001
"39","2007-02-28",43.77
"40","2007-03-01",43.91
"41","2007-03-02",42.419998
"42","2007-03-05",42.389999
"43","2007-03-06",43.700001
"44","2007-03-07",44.650002
"45","2007-03-08",45.200001
"46","2007-03-09",44.709999
"47","2007-03-12",44.310001
"48","2007-03-13",43.849998
"49","2007-03-14",42.580002
"50","2007-03-15",42.689999
"51","2007-03-16",41.41
"52","2007-03-19",41.139999
"53","2007-03-20",41.779999
"54","2007-03-21",41.82
"55","2007-03-22",41.66
"56","2007-03-23",41.610001
"57","2007-03-26",41.68
"58","2007-03-27",41.48
"59","2007-03-28",41.25
"60","2007-03-29",41.41
"61","2007-03-30",42.189999
"62","2007-04-02",43.869999
"63","2007-04-03",44
"64","2007-04-04",43.189999
"65","2007-04-05",43.98
"66","2007-04-09",44.009998
"67","2007-04-10",44.099998
"68","2007-04-11",43.959999
"69","2007-04-12",44.5
"70","2007-04-13",44
"71","2007-04-16",43.700001
"72","2007-04-17",43.560001
"73","2007-04-18",43.599998
"74","2007-04-19",42.639999
"75","2007-04-20",42.630001
"76","2007-04-23",42.599998
"77","2007-04-24",42.77
"78","2007-04-25",42.619999
"79","2007-04-26",42.849998
"80","2007-04-27",42.799999
"81","2007-04-30",42.369999
"82","2007-05-01",43.389999
"83","2007-05-02",42.580002
"84","2007-05-03",42.619999
"85","2007-05-04",42.740002
"86","2007-05-07",42.389999
"87","2007-05-08",42
"88","2007-05-09",41.900002
"89","2007-05-10",41.849998
"90","2007-05-11",42.07
"91","2007-05-14",41.880001
"92","2007-05-15",41.84
"93","2007-05-16",41.939999
"94","2007-05-17",41.75
"95","2007-05-18",41.419998
"96","2007-05-21",41.919998
"97","2007-05-22",42.279999
"98","2007-05-23",42.779999
"99","2007-05-24",41.580002
"100","2007-05-25",41.91
"101","2007-05-29",42.689999
"102","2007-05-30",42.68
"103","2007-05-31",42.509998
"104","2007-06-01",43
"105","2007-06-04",43.110001
"106","2007-06-05",43.18
"107","2007-06-06",42.869999
"108","2007-06-07",42.25
"109","2007-06-08",42
"110","2007-06-11",42.200001
"111","2007-06-12",42.049999
"112","2007-06-13",42.099998
"113","2007-06-14",42.299999
"114","2007-06-15",43.049999
"115","2007-06-18",44.75
"116","2007-06-19",46.360001
"117","2007-06-20",46.41
"118","2007-06-21",46.139999
"119","2007-06-22",45.5
"120","2007-06-25",45.209999
"121","2007-06-26",43.73
"122","2007-06-27",44.830002
"123","2007-06-28",45.25
"124","2007-06-29",45.200001
"125","2007-07-02",44.919998
"126","2007-07-03",45.5
"127","2007-07-05",45.240002
"128","2007-07-06",44.959999
"129","2007-07-09",44.849998
"130","2007-07-10",45.110001
"131","2007-07-11",45.490002
"132","2007-07-12",45.59
"133","2007-07-13",45.57
"134","2007-07-16",45.080002
"135","2007-07-17",45.290001
"136","2007-07-18",45.700001
"137","2007-07-19",45.91
"138","2007-07-20",45.099998
"139","2007-07-23",45.09
"140","2007-07-24",44.810001
"141","2007-07-25",44.32
"142","2007-07-26",42.299999
"143","2007-07-27",42.5
"144","2007-07-30",42.919998
"145","2007-07-31",43.73
"146","2007-08-01",43.299999
"147","2007-08-02",42.950001
"148","2007-08-03",41.709999
"149","2007-08-06",39.400002
"150","2007-08-07",39.189999
"151","2007-08-08",39
"152","2007-08-09",38.580002
"153","2007-08-10",38.23
"154","2007-08-13",38.209999
"155","2007-08-14",37.32
"156","2007-08-15",37.299999
"157","2007-08-16",35.060001
"158","2007-08-17",34.369999
"159","2007-08-20",36.889999
"160","2007-08-21",38
"161","2007-08-22",40.400002
"162","2007-08-23",39.549999
"163","2007-08-24",39.540001
"164","2007-08-27",40.130001
"165","2007-08-28",39.5
"166","2007-08-29",39.48
"167","2007-08-30",39.189999
"168","2007-08-31",39.900002
"169","2007-09-04",39.5
"170","2007-09-05",39.540001
"171","2007-09-06",39.400002
"172","2007-09-07",38.119999
"173","2007-09-10",37.150002
"174","2007-09-11",36.599998
"175","2007-09-12",37.779999
"176","2007-09-13",38
"177","2007-09-14",37.5
"178","2007-09-17",37.950001
"179","2007-09-18",37.869999
"180","2007-09-19",37.57
"181","2007-09-20",39.189999
"182","2007-09-21",38.52
"183","2007-09-24",38.889999
"184","2007-09-25",38.5
"185","2007-09-26",38.700001
"186","2007-09-27",38.799999
"187","2007-09-28",38.799999
"188","2007-10-01",38.700001
"189","2007-10-02",38.700001
"190","2007-10-03",38.73
"191","2007-10-04",39
"192","2007-10-05",39
"193","2007-10-08",38.860001
"194","2007-10-09",39.09
"195","2007-10-10",39.849998
"196","2007-10-11",39.68
"197","2007-10-12",40.41
"198","2007-10-15",40.279999
"199","2007-10-16",40.799999
"200","2007-10-17",41.41
"201","2007-10-18",41.27
"202","2007-10-19",41.25
"203","2007-10-22",40.990002
"204","2007-10-23",40.84
"205","2007-10-24",41.799999
"206","2007-10-25",44.5
"207","2007-10-26",44.970001
"208","2007-10-29",43.779999
"209","2007-10-30",44
"210","2007-10-31",44.290001
"211","2007-11-01",43.880001
"212","2007-11-02",41.759998
"213","2007-11-05",42.389999
"214","2007-11-06",42.799999
"215","2007-11-07",42.27
"216","2007-11-08",40.75
"217","2007-11-09",40.259998
"218","2007-11-12",39
"219","2007-11-13",40.189999
"220","2007-11-14",39.369999
"221","2007-11-15",39.43
"222","2007-11-16",39.43
"223","2007-11-19",39.5
"224","2007-11-20",39.349998
"225","2007-11-21",39.5
"226","2007-11-23",39.200001
"227","2007-11-26",38.919998
"228","2007-11-27",38.66
"229","2007-11-28",37.32
"230","2007-11-29",37.759998
"231","2007-11-30",39.209999
"232","2007-12-03",37.849998
"233","2007-12-04",37.57
"234","2007-12-05",37.950001
"235","2007-12-06",38.450001
"236","2007-12-07",37.279999
"237","2007-12-10",37.02
"238","2007-12-11",37.25
"239","2007-12-12",37.939999
"240","2007-12-13",38.09
"241","2007-12-14",37.549999
"242","2007-12-17",37.419998
"243","2007-12-18",37.5
"244","2007-12-19",37.41
"245","2007-12-20",38.740002
"246","2007-12-21",38.950001
"247","2007-12-24",39.25
"248","2007-12-26",42.82
"249","2007-12-27",42.009998
"250","2007-12-28",42.919998
"251","2007-12-31",43.150002
"252","2008-01-02",43.77
"253","2008-01-03",43.740002
"254","2008-01-04",43.119999
"255","2008-01-07",43.119999
"256","2008-01-08",43.799999
"257","2008-01-09",42.599998
"258","2008-01-10",42.959999
"259","2008-01-11",42.150002
"260","2008-01-14",42.48
"261","2008-01-15",40.610001
"262","2008-01-16",38.5
"263","2008-01-17",38.77
"264","2008-01-18",38.68
"265","2008-01-22",38
"266","2008-01-23",37.759998
"267","2008-01-24",38.700001
"268","2008-01-25",38.77
"269","2008-01-28",38.599998
"270","2008-01-29",38.150002
"271","2008-01-30",38.349998
"272","2008-01-31",37.990002
"273","2008-02-01",38.209999
"274","2008-02-04",37.779999
"275","2008-02-05",37.970001
"276","2008-02-06",37.75
"277","2008-02-07",38.009998
"278","2008-02-08",38.040001
"279","2008-02-11",37.799999
"280","2008-02-12",37.990002
"281","2008-02-13",38.25
"282","2008-02-14",38.23
"283","2008-02-15",38.27
"284","2008-02-19",38.57
"285","2008-02-20",39.799999
"286","2008-02-21",39.799999
"287","2008-02-22",42.25
"288","2008-02-25",41.75
"289","2008-02-26",39.790001
"290","2008-02-27",39
"291","2008-02-28",39.77
"292","2008-02-29",39.75
"293","2008-03-03",39
"294","2008-03-04",39.25
"295","2008-03-05",39.700001
"296","2008-03-06",39.75
"297","2008-03-07",40.75
"298","2008-03-10",41.259998
"299","2008-03-11",42.200001
"300","2008-03-12",43.330002
"301","2008-03-13",43.59
"302","2008-03-14",43.540001
"303","2008-03-17",41.5
"304","2008-03-18",42.639999
"305","2008-03-19",41.700001
"306","2008-03-20",40
"307","2008-03-24",42.610001
"308","2008-03-25",43.459999
"309","2008-03-26",43.400002
"310","2008-03-27",43.509998
"311","2008-03-28",43.599998
"312","2008-03-31",43.900002
"313","2008-04-01",43.75
"314","2008-04-02",44.200001
"315","2008-04-03",44.25
"316","2008-04-04",44.490002
"317","2008-04-07",43.529999
"318","2008-04-08",43.459999
"319","2008-04-09",43.720001
"320","2008-04-10",43.5
"321","2008-04-11",42.75
"322","2008-04-14",42.900002
"323","2008-04-15",42.869999
"324","2008-04-16",43.259998
"325","2008-04-17",44.16
"326","2008-04-18",44.34
"327","2008-04-21",44.259998
"328","2008-04-22",45.41
"329","2008-04-23",47.009998
"330","2008-04-24",46.5
"331","2008-04-25",45.5
"332","2008-04-28",45.040001
"333","2008-04-29",44.060001
"334","2008-04-30",43.82
"335","2008-05-01",44.650002
"336","2008-05-02",45
"337","2008-05-05",45.68
"338","2008-05-06",46.639999
"339","2008-05-07",45.099998
"340","2008-05-08",45.75
"341","2008-05-09",45.599998
"342","2008-05-12",45.32
"343","2008-05-13",45.959999
"344","2008-05-14",46.25
"345","2008-05-15",46.099998
"346","2008-05-16",45.93
"347","2008-05-19",46
"348","2008-05-20",46.029999
"349","2008-05-21",47.630001
"350","2008-05-22",48.310001
"351","2008-05-23",47.700001
"352","2008-05-27",47.82
"353","2008-05-28",48.029999
"354","2008-05-29",47.700001
"355","2008-05-30",47.599998
"356","2008-06-02",47.799999
"357","2008-06-03",47.709999
"358","2008-06-04",47
"359","2008-06-05",47
"360","2008-06-06",47
"361","2008-06-09",47.470001
"362","2008-06-10",47.34
"363","2008-06-11",47.740002
"364","2008-06-12",47.57
"365","2008-06-13",47.700001
"366","2008-06-16",47.709999
"367","2008-06-17",47.650002
"368","2008-06-18",47.66
"369","2008-06-19",47.669998
"370","2008-06-20",47.66
"371","2008-06-23",47.650002
"372","2008-06-24",47.650002
"373","2008-06-25",47.849998
"374","2008-06-26",47.650002
"375","2008-06-27",47.740002
"376","2008-06-30",47.66
"377","2008-07-01",47.650002
"378","2008-07-02",47.709999
"379","2008-07-03",47.700001
"380","2008-07-07",47.700001
"381","2008-07-08",47.27
"382","2008-07-09",47.5
"383","2008-07-10",47.75
"384","2008-07-11",47.560001
"385","2008-07-14",47.619999
"386","2008-07-15",47.509998
"387","2008-07-16",47.310001
"388","2008-07-17",47.290001
"389","2008-07-18",47.169998
"390","2008-07-21",47.650002
"391","2008-07-22",47.529999
"392","2008-07-23",47
"393","2008-07-24",47.119999
"394","2008-07-25",47.580002
"395","2008-07-28",47.57
"396","2008-07-29",47.5
"397","2008-07-30",47.549999
"398","2008-07-31",47.75
"399","2008-08-01",47.75
"400","2008-08-04",47.66
"401","2008-08-05",47.299999
"402","2008-08-06",47.73
"403","2008-08-07",47.5
"404","2008-08-08",47.360001
"405","2008-08-11",47.360001
"406","2008-08-12",47.450001
"407","2008-08-13",48
"408","2008-08-14",47.799999
"409","2008-08-15",47.799999
"410","2008-08-18",47.799999
"411","2008-08-19",47.810001
"412","2008-08-20",48.099998
"413","2008-08-21",47.900002
"414","2008-08-22",48
"415","2008-08-25",48.009998
"416","2008-08-26",48.139999
"417","2008-08-27",48.099998
"418","2008-08-28",48.099998
"419","2008-08-29",48.209999
"420","2008-09-02",48.09
"421","2008-09-03",47.700001
"422","2008-09-04",48.209999
"423","2008-09-05",48.349998
"424","2008-09-08",48.5
"425","2008-09-09",48.5
"426","2008-09-10",48.52
"427","2008-09-11",48.540001
"428","2008-09-12",48.610001
"429","2008-09-15",48
"430","2008-09-16",46.279999
"431","2008-09-17",46.68
"432","2008-09-18",47.189999
"433","2008-09-19",48.25
"434","2008-09-22",48.299999
"435","2008-09-23",48.400002
"436","2008-09-24",48.25
"437","2008-09-25",48.400002
"438","2008-09-26",48.25
"439","2008-09-29",45.400002
"440","2008-09-30",48.43
"441","2008-10-01",47
"442","2008-10-02",46.75
"443","2008-10-03",47
"444","2008-10-06",44.959999
"445","2008-10-07",44.799999
"446","2008-10-08",46
"447","2008-10-09",46.709999
"448","2008-10-10",45.25
"449","2008-10-13",43.490002
"450","2008-10-14",44.360001
"451","2008-10-15",43.939999
"452","2008-10-16",41.110001
"453","2008-10-17",41.369999
"454","2008-10-20",42.349998
"455","2008-10-21",43.040001
"456","2008-10-22",42.900002
"457","2008-10-23",42.509998
"458","2008-10-24",42.150002
"459","2008-10-27",42
"460","2008-10-28",41.98
"461","2008-10-29",41.950001
"462","2008-10-30",43.959999
"463","2008-10-31",45.970001
"464","2008-11-03",48.580002
"465","2008-11-04",48.82
"466","2008-11-05",48.25
"467","2008-11-06",48.5
"468","2008-11-07",47.310001
"469","2008-11-10",44.27
"470","2008-11-11",44.799999
"471","2008-11-12",48.200001
"472","2008-11-13",46.740002
"473","2008-11-14",46.549999
"474","2008-11-17",46.099998
"475","2008-11-18",48.700001
"476","2008-11-19",47.549999
"477","2008-11-20",45.5
"478","2008-11-21",44.950001
"479","2008-11-24",45.200001
"480","2008-11-25",46.900002
"481","2008-11-26",48.189999
"482","2008-11-28",47.830002
"483","2008-12-01",48.639999
"484","2008-12-02",48.52
"485","2008-12-03",49
"486","2008-12-04",48.240002
"487","2008-12-05",49
"488","2008-12-08",47.75
"489","2008-12-09",47.599998
"490","2008-12-10",48
"491","2008-12-11",47.700001
"492","2008-12-12",48.5
"493","2008-12-15",48.709999
"494","2008-12-16",48.799999
"495","2008-12-17",48.75
"496","2008-12-18",47.25
"497","2008-12-19",46.970001
"498","2008-12-22",46.41
"499","2008-12-23",46.25
"500","2008-12-24",46
"501","2008-12-26",45.700001
"502","2008-12-29",46.759998
"503","2008-12-30",46.16
"504","2008-12-31",46
"505","2009-01-02",45.900002
"506","2009-01-05",45
"507","2009-01-06",47
"508","2009-01-07",46.25
"509","2009-01-08",46.419998
"510","2009-01-09",45.990002
"511","2009-01-12",45.630001
"512","2009-01-13",45.849998
"513","2009-01-14",45.75
"514","2009-01-15",45.5
"515","2009-01-16",45.66
"516","2009-01-20",45
"517","2009-01-21",44.950001
"518","2009-01-22",44.25
"519","2009-01-23",42.75
"520","2009-01-26",43
"521","2009-01-27",43.09
"522","2009-01-28",43.299999
"523","2009-01-29",43.689999
"524","2009-01-30",43.5
"525","2009-02-02",43
"526","2009-02-03",42.66
"527","2009-02-04",42.709999
"528","2009-02-05",42.560001
"529","2009-02-06",43.150002
"530","2009-02-09",43
"531","2009-02-10",42.709999
"532","2009-02-11",42.16
"533","2009-02-12",40.549999
"534","2009-02-13",39.330002
"535","2009-02-17",38.049999
"536","2009-02-18",36.77
"537","2009-02-19",35.66
"538","2009-02-20",34.32
"539","2009-02-23",32.950001
"540","2009-02-24",30.08
"541","2009-02-25",29.5
"542","2009-02-26",29.299999
"543","2009-02-27",29
"544","2009-03-02",27.6
"545","2009-03-03",25.07
"546","2009-03-04",22.700001
"547","2009-03-05",17.860001
"548","2009-03-06",17.1
"549","2009-03-09",17.030001
"550","2009-03-10",16.809999
"551","2009-03-11",17.200001
"552","2009-03-12",16.91
"553","2009-03-13",16.91
"554","2009-03-16",17
"555","2009-03-17",18.700001
"556","2009-03-18",19.299999
"557","2009-03-19",26.49
"558","2009-03-20",24.049999
"559","2009-03-23",25.879999
"560","2009-03-24",25.9
"561","2009-03-25",26.75
"562","2009-03-26",27.26
"563","2009-03-27",26.98
"564","2009-03-30",24.52
"565","2009-03-31",24.9
"566","2009-04-01",23.09
"567","2009-04-02",23.59
"568","2009-04-03",25.360001
"569","2009-04-06",25.129999
"570","2009-04-07",25.950001
"571","2009-04-08",25.950001
"572","2009-04-09",25.309999
"573","2009-04-13",25.75
"574","2009-04-14",26.15
"575","2009-04-15",26.35
"576","2009-04-16",26.059999
"577","2009-04-17",27.74
"578","2009-04-20",28.24
"579","2009-04-21",28.5
"580","2009-04-22",27.76
"581","2009-04-23",27.120001
"582","2009-04-24",27.75
"583","2009-04-27",28.17
"584","2009-04-28",28.6
"585","2009-04-29",28.440001
"586","2009-04-30",28.52
"587","2009-05-01",28.940001
"588","2009-05-04",29.299999
"589","2009-05-05",28.860001
"590","2009-05-06",30.52
"591","2009-05-07",32.549999
"592","2009-05-08",29.700001
"593","2009-05-11",29.57
"594","2009-05-12",29.129999
"595","2009-05-13",29.040001
"596","2009-05-14",29.25
"597","2009-05-15",29.110001
"598","2009-05-18",30.030001
"599","2009-05-19",31
"600","2009-05-20",31.77
"601","2009-05-21",32
"602","2009-05-22",32.130001
"603","2009-05-26",33.549999
"604","2009-05-27",33.310001
"605","2009-05-28",33.279999
"606","2009-05-29",34.299999
"607","2009-06-01",35
"608","2009-06-02",35.610001
"609","2009-06-03",35.380001
"610","2009-06-04",35.360001
"611","2009-06-05",35.650002
"612","2009-06-08",35.900002
"613","2009-06-09",35.43
"614","2009-06-10",34.52
"615","2009-06-11",35.450001
"616","2009-06-12",34.130001
"617","2009-06-15",31.690001
"618","2009-06-16",31.68
"619","2009-06-17",31.82
"620","2009-06-18",32.5
"621","2009-06-19",32.23
"622","2009-06-22",28.92
"623","2009-06-23",28.25
"624","2009-06-24",29.74
"625","2009-06-25",29.809999
"626","2009-06-26",29.52
"627","2009-06-29",30.76
"628","2009-06-30",30.549999
"629","2009-07-01",30.790001
"630","2009-07-02",31.99
"631","2009-07-06",32.939999
"632","2009-07-07",35.799999
"633","2009-07-08",37.029999
"634","2009-07-09",35.540001
"635","2009-07-10",34.689999
"636","2009-07-13",32.990002
"637","2009-07-14",33.290001
"638","2009-07-15",34.810001
"639","2009-07-16",35.5
"640","2009-07-17",36.099998
"641","2009-07-20",37.970001
"642","2009-07-21",37.5
"643","2009-07-22",34.25
"644","2009-07-23",34.209999
"645","2009-07-24",34.75
"646","2009-07-27",35.009998
"647","2009-07-28",35.130001
"648","2009-07-29",35.360001
"649","2009-07-30",35.150002
"650","2009-07-31",35.5
"651","2009-08-03",36.400002
"652","2009-08-04",36.900002
"653","2009-08-05",36.919998
"654","2009-08-06",36.75
"655","2009-08-07",36.5
"656","2009-08-10",36.830002
"657","2009-08-11",39.349998
"658","2009-08-12",37.5
"659","2009-08-13",37.200001
"660","2009-08-14",37.41
"661","2009-08-17",37.639999
"662","2009-08-18",37.240002
"663","2009-08-19",37.560001
"664","2009-08-20",37.77
"665","2009-08-21",38.43
"666","2009-08-24",39.93
"667","2009-08-25",39.700001
"668","2009-08-26",39.52
"669","2009-08-27",39.68
"670","2009-08-28",40.200001
"671","2009-08-31",39.040001
"672","2009-09-01",38.049999
"673","2009-09-02",37.27
"674","2009-09-03",37.119999
"675","2009-09-04",38.540001
"676","2009-09-08",37.740002
"677","2009-09-09",38
"678","2009-09-10",38.439999
"679","2009-09-11",38.48
"680","2009-09-14",38.310001
"681","2009-09-15",37.759998
"682","2009-09-16",39.5
"683","2009-09-17",39.5
"684","2009-09-18",39.5
"685","2009-09-21",37.799999
"686","2009-09-22",38.240002
"687","2009-09-23",38.720001
"688","2009-09-24",38.700001
"689","2009-09-25",38.5
"690","2009-09-28",38.75
"691","2009-09-29",38.23
"692","2009-09-30",38.099998
"693","2009-10-01",37.32
"694","2009-10-02",37
"695","2009-10-05",36.349998
"696","2009-10-06",36.5
"697","2009-10-07",37.73
"698","2009-10-08",38
"699","2009-10-09",39.630001
"700","2009-10-12",39.369999
"701","2009-10-13",39.939999
"702","2009-10-14",40.060001
"703","2009-10-15",40.5
"704","2009-10-16",40.380001
"705","2009-10-19",41.990002
"706","2009-10-20",41.02
"707","2009-10-21",39.599998
"708","2009-10-22",38.349998
"709","2009-10-23",38.139999
"710","2009-10-26",37.919998
"711","2009-10-27",37.950001
"712","2009-10-28",37.959999
"713","2009-10-29",38.060001
"714","2009-10-30",37.860001
"715","2009-11-02",38.200001
"716","2009-11-03",37.990002
"717","2009-11-04",37.970001
"718","2009-11-05",38.400002
"719","2009-11-06",38.860001
"720","2009-11-09",37
"721","2009-11-10",37.169998
"722","2009-11-11",37.349998
"723","2009-11-12",37.400002
"724","2009-11-13",37.119999
"725","2009-11-16",37.119999
"726","2009-11-17",37
"727","2009-11-18",37.299999
"728","2009-11-19",37.740002
"729","2009-11-20",37.759998
"730","2009-11-23",37.990002
"731","2009-11-24",38.490002
"732","2009-11-25",38.700001
"733","2009-11-27",38.470001
"734","2009-11-30",37.27
"735","2009-12-01",38.439999
"736","2009-12-02",39.59
"737","2009-12-03",39
"738","2009-12-04",39.549999
"739","2009-12-07",39.959999
"740","2009-12-08",39.75
"741","2009-12-09",39.240002
"742","2009-12-10",39.599998
"743","2009-12-11",40.060001
"744","2009-12-14",40.18
"745","2009-12-15",39.82
"746","2009-12-16",39.290001
"747","2009-12-17",39.200001
"748","2009-12-18",39.490002
"749","2009-12-21",38.970001
"750","2009-12-22",39.950001
"751","2009-12-23",41.950001
"752","2009-12-24",42.200001
"753","2009-12-28",41.599998
"754","2009-12-29",43.189999
"755","2009-12-30",44.080002
"756","2009-12-31",43.75
"757","2010-01-04",44.630001
"758","2010-01-05",43.830002
"759","2010-01-06",44.75
"760","2010-01-07",44.32
"761","2010-01-08",44.900002
"762","2010-01-11",45.619999
"763","2010-01-12",45.799999
"764","2010-01-13",44.5
"765","2010-01-14",45.040001
"766","2010-01-15",44.549999
"767","2010-01-19",44.259998
"768","2010-01-20",43
"769","2010-01-21",44.25
"770","2010-01-22",43.529999
"771","2010-01-25",42.009998
"772","2010-01-26",41.830002
"773","2010-01-27",41.799999
"774","2010-01-28",41.5
"775","2010-01-29",41.740002
"776","2010-02-01",42.110001
"777","2010-02-02",41.869999
"778","2010-02-03",41.98
"779","2010-02-04",41
"780","2010-02-05",40.110001
"781","2010-02-08",40.400002
"782","2010-02-09",40.52
"783","2010-02-10",41.400002
"784","2010-02-11",41
"785","2010-02-12",40.860001
"786","2010-02-16",40.5
"787","2010-02-17",40.700001
"788","2010-02-18",41.029999
"789","2010-02-19",41.139999
"790","2010-02-22",40.720001
"791","2010-02-23",41.419998
"792","2010-02-24",41.970001
"793","2010-02-25",40.950001
"794","2010-02-26",41.049999
"795","2010-03-01",40.68
"796","2010-03-02",40.540001
"797","2010-03-03",42.240002
"798","2010-03-04",42.880001
"799","2010-03-05",44.240002
"800","2010-03-08",44.200001
"801","2010-03-09",43.849998
"802","2010-03-10",43.849998
"803","2010-03-11",43.849998
"804","2010-03-12",43.849998
"805","2010-03-15",43.869999
"806","2010-03-16",43.869999
"807","2010-03-17",43.849998
"808","2010-03-18",43.200001
"809","2010-03-19",42.799999
"810","2010-03-22",43.139999
"811","2010-03-23",42.43
"812","2010-03-24",42.830002
"813","2010-03-25",42.43
"814","2010-03-26",43
"815","2010-03-29",43.139999
"816","2010-03-30",43.080002
"817","2010-03-31",43.5
"818","2010-04-01",43.450001
"819","2010-04-05",44.009998
"820","2010-04-06",44.139999
"821","2010-04-07",43.970001
"822","2010-04-08",43.68
"823","2010-04-09",43.869999
"824","2010-04-12",43.779999
"825","2010-04-13",43.790001
"826","2010-04-14",43.630001
"827","2010-04-15",43.880001
"828","2010-04-16",43.700001
"829","2010-04-19",43.75
"830","2010-04-20",43.82
"831","2010-04-21",44.52
"832","2010-04-22",44.099998
"833","2010-04-23",43.139999
"834","2010-04-26",43.040001
"835","2010-04-27",43.200001
"836","2010-04-28",43.439999
"837","2010-04-29",43.330002
"838","2010-04-30",44.630001
"839","2010-05-03",43.490002
"840","2010-05-04",43.830002
"841","2010-05-05",43.950001
"842","2010-05-06",42.009998
"843","2010-05-07",41.349998
"844","2010-05-10",42.09
"845","2010-05-11",42.380001
"846","2010-05-12",43.119999
"847","2010-05-13",42.75
"848","2010-05-14",39.849998
"849","2010-05-17",38.790001
"850","2010-05-18",39.810001
"851","2010-05-19",38.32
"852","2010-05-20",34.849998
"853","2010-05-21",34.970001
"854","2010-05-24",35.07
"855","2010-05-25",33.889999
"856","2010-05-26",34.540001
"857","2010-05-27",35.5
"858","2010-05-28",35.799999
"859","2010-06-01",35.5
"860","2010-06-02",35.599998
"861","2010-06-03",35.400002
"862","2010-06-04",35.599998
"863","2010-06-07",35.66
"864","2010-06-08",36.75
"865","2010-06-09",37.970001
"866","2010-06-10",38.98
"867","2010-06-11",39
"868","2010-06-14",40.099998
"869","2010-06-15",39.529999
"870","2010-06-16",39.860001
"871","2010-06-17",39.509998
"872","2010-06-18",39.509998
"873","2010-06-21",39.200001
"874","2010-06-22",39.810001
"875","2010-06-23",38.950001
"876","2010-06-24",38.900002
"877","2010-06-25",39
"878","2010-06-28",38.939999
"879","2010-06-29",39.16
"880","2010-06-30",38.91
"881","2010-07-01",38.220001
"882","2010-07-02",38.810001
"883","2010-07-06",37.52
"884","2010-07-07",38.060001
"885","2010-07-08",38.07
"886","2010-07-09",38.75
"887","2010-07-12",38.48
"888","2010-07-13",39.23
"889","2010-07-14",38.740002
"890","2010-07-15",38.52
