"","date","GCI"
"137","2014-08-19",16.77
"138","2014-08-20",16.35
"139","2014-08-21",16.18
"140","2014-08-22",16.49
"141","2014-08-25",17.08
"142","2014-08-26",17.120001
"143","2014-08-27",17.450001
"144","2014-08-28",17.4
"145","2014-08-29",17.469999
"146","2014-09-02",17.74
"147","2014-09-03",17.719999
"148","2014-09-04",17.5
"149","2014-09-05",17.68
"150","2014-09-08",17.57
"151","2014-09-09",17.27
"152","2014-09-10",17.34
"153","2014-09-11",17.370001
"154","2014-09-12",17.299999
"155","2014-09-15",16.969999
"156","2014-09-16",16.969999
"157","2014-09-17",16.76
"158","2014-09-18",16.15
"159","2014-09-19",16.4
"160","2014-09-22",16.540001
"161","2014-09-23",16.370001
"162","2014-09-24",16.68
"163","2014-09-25",16.84
"164","2014-09-26",16.870001
"165","2014-09-29",17.24
"166","2014-09-30",16.629999
"167","2014-10-01",16.24
"168","2014-10-02",16.25
"169","2014-10-03",16.799999
"170","2014-10-06",16.6
"171","2014-10-07",16.870001
"172","2014-10-08",17.139999
"173","2014-10-09",16.639999
"174","2014-10-10",16.450001
"175","2014-10-13",16.91
"176","2014-10-14",17.48
"177","2014-10-15",17.27
"178","2014-10-16",16.73
"179","2014-10-17",16.5
"180","2014-10-20",16.309999
"181","2014-10-21",16.290001
"182","2014-10-22",16.110001
"183","2014-10-23",16.889999
"184","2014-10-24",17.02
"185","2014-10-27",16.83
"186","2014-10-28",17.42
"187","2014-10-29",16.91
"188","2014-10-30",18.389999
"189","2014-10-31",19.059999
"190","2014-11-03",18.790001
"191","2014-11-04",18.77
"192","2014-11-05",18.969999
"193","2014-11-06",18.93
"194","2014-11-07",18.66
"195","2014-11-10",18.92
"196","2014-11-11",18.92
"197","2014-11-12",19.120001
"198","2014-11-13",19.059999
"199","2014-11-14",19.120001
"200","2014-11-17",19
"201","2014-11-18",18.870001
"202","2014-11-19",18.42
"203","2014-11-20",18.75
"204","2014-11-21",19.959999
"205","2014-11-24",20.309999
"206","2014-11-25",20
"207","2014-11-26",20.450001
"208","2014-11-28",20.32
"209","2014-12-01",21.6
"210","2014-12-02",21.440001
"211","2014-12-03",21.5
"212","2014-12-04",21.450001
"213","2014-12-05",22.139999
"214","2014-12-08",22.030001
"215","2014-12-09",22.5
"216","2014-12-10",22.799999
"217","2014-12-11",23.41
"218","2014-12-12",22.99
"219","2014-12-15",22.860001
"220","2014-12-16",23.219999
"221","2014-12-17",23.799999
"222","2014-12-18",24.129999
"223","2014-12-19",24.33
"224","2014-12-22",23.940001
"225","2014-12-23",23.610001
"226","2014-12-24",24.15
"227","2014-12-26",24.09
"228","2014-12-29",23.59
"229","2014-12-30",23.59
"230","2014-12-31",23.629999
"231","2015-01-02",23.290001
"232","2015-01-05",23.35
"233","2015-01-06",22.1
"234","2015-01-07",21.52
"235","2015-01-08",22
"236","2015-01-09",21.959999
"237","2015-01-12",22.42
"238","2015-01-13",22.33
"239","2015-01-14",20.799999
"240","2015-01-15",20.77
"241","2015-01-16",21.35
"242","2015-01-20",21.209999
"243","2015-01-21",21.25
"244","2015-01-22",21.450001
"245","2015-01-23",21.83
"246","2015-01-26",22.32
"247","2015-01-27",22.290001
"248","2015-01-28",22.360001
"249","2015-01-29",23.059999
"250","2015-01-30",23.389999
"251","2015-02-02",22.82
"252","2015-02-03",22.959999
"253","2015-02-04",23.360001
"254","2015-02-05",23.799999
"255","2015-02-06",23.24
"256","2015-02-09",22.540001
"257","2015-02-10",22.32
"258","2015-02-11",22.99
"259","2015-02-12",22.110001
"260","2015-02-13",22.379999
"261","2015-02-17",22.469999
"262","2015-02-18",22.530001
"263","2015-02-19",22.66
"264","2015-02-20",22.73
"265","2015-02-23",22.549999
"266","2015-02-24",22.940001
"267","2015-02-25",23.620001
"268","2015-02-26",25.07
"269","2015-02-27",24.700001
"270","2015-03-02",24.780001
"271","2015-03-03",24.049999
"272","2015-03-04",24.15
"273","2015-03-05",24.450001
"274","2015-03-06",24.190001
"275","2015-03-09",24.5
"276","2015-03-10",24.219999
"277","2015-03-11",24.620001
"278","2015-03-12",24.74
"279","2015-03-13",24.469999
"280","2015-03-16",25.17
"281","2015-03-17",24.99
"282","2015-03-18",24.83
"283","2015-03-19",25.110001
"284","2015-03-20",25.389999
"285","2015-03-23",24.75
"286","2015-03-24",24.690001
"287","2015-03-25",23.940001
"288","2015-03-26",23.110001
"289","2015-03-27",23.34
"290","2015-03-30",23.49
"291","2015-03-31",23.93
"292","2015-04-01",23.75
"293","2015-04-02",23.98
"294","2015-04-06",23.280001
"295","2015-04-07",23.389999
"296","2015-04-08",23.389999
"297","2015-04-09",22.91
"298","2015-04-10",23.1
"299","2015-04-13",22.1
"300","2015-04-14",22.34
"301","2015-04-15",21.9
"302","2015-04-16",21.93
"303","2015-04-17",21.57
"304","2015-04-20",21.84
"305","2015-04-21",21.860001
"306","2015-04-22",21.940001
"307","2015-04-23",22.27
"308","2015-04-24",22.110001
"309","2015-04-27",22.059999
"310","2015-04-28",22.120001
"311","2015-04-29",21.91
"312","2015-04-30",23.129999
"313","2015-05-01",23.870001
"314","2015-05-04",23.42
"315","2015-05-05",22.48
"316","2015-05-06",22.17
"317","2015-05-07",22.389999
"318","2015-05-08",22.360001
"319","2015-05-11",22.379999
"320","2015-05-12",22.58
"321","2015-05-13",22.25
"322","2015-05-14",22.34
"323","2015-05-15",22.200001
"324","2015-05-18",22.5
"325","2015-05-19",22.719999
"326","2015-05-20",22.690001
"327","2015-05-21",22.440001
"328","2015-05-22",22.67
"329","2015-05-26",22.09
"330","2015-05-27",22.41
"331","2015-05-28",22.200001
"332","2015-05-29",22.02
"333","2015-06-01",22.040001
"334","2015-06-02",22
"335","2015-06-03",22.52
"336","2015-06-04",21.25
"337","2015-06-05",18.719999
"338","2015-06-08",18.93
"339","2015-06-09",19
"340","2015-06-10",18.809999
"341","2015-06-11",18.700001
"342","2015-06-12",18.030001
"343","2015-06-15",18.290001
"344","2015-06-16",18.549999
"345","2015-06-17",18.280001
"346","2015-06-18",18.629999
"347","2015-06-19",19.200001
"348","2015-06-22",19.08
"349","2015-06-23",19.27
"350","2015-06-24",18.190001
"351","2015-06-25",18.25
"352","2015-06-26",18.23
"353","2015-06-29",17.5
"354","2015-06-30",17.93
"355","2015-07-01",17.99
"356","2015-07-02",17.84
"357","2015-07-06",17.5
"358","2015-07-07",16.98
"359","2015-07-08",16.969999
"360","2015-07-09",17.190001
"361","2015-07-10",17.48
"362","2015-07-13",17.83
"363","2015-07-14",18.190001
"364","2015-07-15",17.58
"365","2015-07-16",17.9
"366","2015-07-17",17.370001
"367","2015-07-20",17.43
"368","2015-07-21",16.379999
"369","2015-07-22",16.700001
"370","2015-07-23",16.4
"371","2015-07-24",16.49
"372","2015-07-27",16.360001
"373","2015-07-28",16.58
"374","2015-07-29",16.83
"375","2015-07-30",18.01
"376","2015-07-31",17.01
"377","2015-08-03",15.86
"378","2015-08-04",15.8
"379","2015-08-05",16.26
"380","2015-08-06",15.9
"381","2015-08-07",15.78
"382","2015-08-10",15.58
"383","2015-08-11",15.53
"384","2015-08-12",15.44
"385","2015-08-13",15.4
"386","2015-08-14",15.56
"387","2015-08-17",15.93
"388","2015-08-18",15.51
"389","2015-08-19",15.48
"390","2015-08-20",15.06
"391","2015-08-21",15.05
"392","2015-08-24",14.64
"393","2015-08-25",14.34
"394","2015-08-26",15.07
"395","2015-08-27",15.34
"396","2015-08-28",15.11
"397","2015-08-31",14.92
"398","2015-09-01",15.11
"399","2015-09-02",15.23
"400","2015-09-03",15.17
"401","2015-09-04",15.05
"402","2015-09-08",15.46
"403","2015-09-09",15.5
"404","2015-09-10",15.63
"405","2015-09-11",15.53
"406","2015-09-14",15.1
"407","2015-09-15",15.56
"408","2015-09-16",15.87
"409","2015-09-17",16.059999
"410","2015-09-18",16.290001
"411","2015-09-21",15.96
"412","2015-09-22",15.6
"413","2015-09-23",15.5
"414","2015-09-24",15.03
"415","2015-09-25",15
"416","2015-09-28",15.01
"417","2015-09-29",14.99
"418","2015-09-30",15.46
"419","2015-10-01",15.52
"420","2015-10-02",15.83
"421","2015-10-05",16.58
"422","2015-10-06",16.309999
"423","2015-10-07",16.709999
"424","2015-10-08",17.459999
"425","2015-10-09",17.959999
"426","2015-10-12",17.790001
"427","2015-10-13",17.370001
"428","2015-10-14",17.360001
"429","2015-10-15",17.49
"430","2015-10-16",17.450001
"431","2015-10-19",16.82
"432","2015-10-20",17.16
"433","2015-10-21",16.75
"434","2015-10-22",17.040001
"435","2015-10-23",17.27
"436","2015-10-26",16.85
"437","2015-10-27",16.82
"438","2015-10-28",17.219999
"439","2015-10-29",15.81
"440","2015-10-30",16.1
"441","2015-11-02",17.18
"442","2015-11-03",16.709999
"443","2015-11-04",17.1
"444","2015-11-05",17.41
"445","2015-11-06",17.700001
"446","2015-11-09",17.209999
"447","2015-11-10",17.049999
"448","2015-11-11",17.24
"449","2015-11-12",16.610001
"450","2015-11-13",16.75
"451","2015-11-16",17.09
"452","2015-11-17",17.02
"453","2015-11-18",17.4
"454","2015-11-19",17.51
"455","2015-11-20",17.67
"456","2015-11-23",17.98
"457","2015-11-24",18.040001
"458","2015-11-25",18.17
"459","2015-11-27",18.24
"460","2015-11-30",18.209999
"461","2015-12-01",18.5
"462","2015-12-02",18.18
"463","2015-12-03",18.5
"464","2015-12-04",19.23
"465","2015-12-07",18.959999
"466","2015-12-08",19.129999
"467","2015-12-09",18.799999
"468","2015-12-10",18.98
"469","2015-12-11",18.780001
"470","2015-12-14",19.040001
"471","2015-12-15",19.17
"472","2015-12-16",19.24
"473","2015-12-17",19.93
"474","2015-12-18",19.17
"475","2015-12-21",19.5
"476","2015-12-22",19.360001
"477","2015-12-23",19.84
"478","2015-12-24",19.73
"479","2015-12-28",19.82
"480","2015-12-29",19.98
"481","2015-12-30",19.67
"482","2015-12-31",19.459999
"483","2016-01-04",19.01
"484","2016-01-05",19.059999
"485","2016-01-06",18.709999
"486","2016-01-07",18.030001
"487","2016-01-08",18.030001
"488","2016-01-11",17.75
"489","2016-01-12",18.09
"490","2016-01-13",16.74
"491","2016-01-14",17.280001
"492","2016-01-15",16.629999
"493","2016-01-19",16.469999
"494","2016-01-20",16.639999
"495","2016-01-21",16.76
"496","2016-01-22",17.190001
"497","2016-01-25",16.469999
"498","2016-01-26",17.110001
"499","2016-01-27",16.41
"500","2016-01-28",16.809999
"501","2016-01-29",17.32
"502","2016-02-01",17.01
"503","2016-02-02",16.690001
"504","2016-02-03",16.389999
"505","2016-02-04",16.049999
"506","2016-02-05",15.83
"507","2016-02-08",15.13
"508","2016-02-09",14.91
"509","2016-02-10",14.77
"510","2016-02-11",14.82
"511","2016-02-12",14.65
"512","2016-02-16",15.06
"513","2016-02-17",14.8
"514","2016-02-18",14.89
"515","2016-02-19",14.82
"516","2016-02-22",15.28
"517","2016-02-23",15.24
"518","2016-02-24",15.32
"519","2016-02-25",15.96
"520","2016-02-26",15.26
"521","2016-02-29",15.63
"522","2016-03-01",15.73
"523","2016-03-02",15.5
"524","2016-03-03",16.17
"525","2016-03-04",16.280001
"526","2016-03-07",16.17
"527","2016-03-08",16.18
"528","2016-03-09",16.15
"529","2016-03-10",15.92
"530","2016-03-11",16.360001
"531","2016-03-14",16.4
"532","2016-03-15",15.92
"533","2016-03-16",16.5
"534","2016-03-17",16.07
"535","2016-03-18",16.24
"536","2016-03-21",16.25
"537","2016-03-22",16.43
"538","2016-03-23",16.08
"539","2016-03-24",16.16
"540","2016-03-28",16.360001
"541","2016-03-29",16.65
"542","2016-03-30",16.33
"543","2016-03-31",16.639999
"544","2016-04-01",16.309999
"545","2016-04-04",16.23
"546","2016-04-05",14.85
"547","2016-04-06",14.6
"548","2016-04-07",14.55
"549","2016-04-08",14.57
"550","2016-04-11",14.74
"551","2016-04-12",15.11
"552","2016-04-13",15.44
"553","2016-04-14",15.49
"554","2016-04-15",15.09
"555","2016-04-18",15.31
"556","2016-04-19",15.66
"557","2016-04-20",15.58
"558","2016-04-21",15.46
"559","2016-04-22",15.62
"560","2016-04-25",15.74
"561","2016-04-26",16.110001
"562","2016-04-27",16.110001
"563","2016-04-28",16.309999
"564","2016-04-29",16.049999
"565","2016-05-02",16.209999
"566","2016-05-03",15.96
"567","2016-05-04",15.89
"568","2016-05-05",16.190001
"569","2016-05-06",16.440001
"570","2016-05-09",16.030001
"571","2016-05-10",16.129999
"572","2016-05-11",16.02
"573","2016-05-12",15.7
"574","2016-05-13",15.8
"575","2016-05-16",16.1
"576","2016-05-17",16.16
"577","2016-05-18",16.4
"578","2016-05-19",16.280001
"579","2016-05-20",17.059999
"580","2016-05-23",16.83
"581","2016-05-24",16.950001
"582","2016-05-25",16.620001
"583","2016-05-26",16.700001
"584","2016-05-27",16.91
"585","2016-05-31",17.43
"586","2016-06-01",17.16
"587","2016-06-02",17.469999
"588","2016-06-03",17.25
"589","2016-06-06",17.389999
"590","2016-06-07",17.51
"591","2016-06-08",17.9
"592","2016-06-09",17.860001
"593","2016-06-10",17.74
"594","2016-06-13",17.459999
"595","2016-06-14",17.459999
"596","2016-06-15",17.49
"597","2016-06-16",17.559999
"598","2016-06-17",17.49
"599","2016-06-20",17.74
"600","2016-06-21",17.389999
"601","2016-06-22",17.57
"602","2016-06-23",17.99
"603","2016-06-24",17.58
"604","2016-06-27",16.950001
"605","2016-06-28",17.1
"606","2016-06-29",17.719999
"607","2016-06-30",18.07
"608","2016-07-01",18.16
"609","2016-07-05",18.42
"610","2016-07-06",18.65
"611","2016-07-07",18.93
"612","2016-07-08",18.83
"613","2016-07-11",19.110001
"614","2016-07-12",19.389999
"615","2016-07-13",19.33
"616","2016-07-14",19.34
"617","2016-07-15",19.48
"618","2016-07-18",19.49
"619","2016-07-19",19.57
"620","2016-07-20",19.629999
"621","2016-07-21",19.65
"622","2016-07-22",19.700001
"623","2016-07-25",19.57
"624","2016-07-26",19.82
"625","2016-07-27",19.6
"626","2016-07-28",18.02
"627","2016-07-29",17.66
"628","2016-08-01",17.719999
"629","2016-08-02",17.190001
"630","2016-08-03",17.17
"631","2016-08-04",17.129999
"632","2016-08-05",17.43
"633","2016-08-08",16.959999
"634","2016-08-09",17.129999
"635","2016-08-10",16.799999
"636","2016-08-11",16.84
"637","2016-08-12",16.92
"638","2016-08-15",16.969999
"639","2016-08-16",16.790001
"640","2016-08-17",16.799999
"641","2016-08-18",16.879999
"642","2016-08-19",16.82
"643","2016-08-22",16.870001
"644","2016-08-23",16.9
"645","2016-08-24",15.4
"646","2016-08-25",15.64
"647","2016-08-26",15.59
"648","2016-08-29",15.8
"649","2016-08-30",16.08
"650","2016-08-31",15.98
"651","2016-09-01",15.91
"652","2016-09-02",16.17
"653","2016-09-06",16.16
"654","2016-09-07",16.52
"655","2016-09-08",16.440001
"656","2016-09-09",15.8
"657","2016-09-12",16.1
"658","2016-09-13",15.94
"659","2016-09-14",15.81
"660","2016-09-15",16.110001
"661","2016-09-16",15.64
"662","2016-09-19",15.79
"663","2016-09-20",15.79
"664","2016-09-21",15.56
"665","2016-09-22",15.82
"666","2016-09-23",16.23
"667","2016-09-26",15.83
"668","2016-09-27",15.97
"669","2016-09-28",16.299999
"670","2016-09-29",15.63
"671","2016-09-30",15.5
"672","2016-10-03",15.48
"673","2016-10-04",15.4
"674","2016-10-05",15.34
"675","2016-10-06",15.21
"676","2016-10-07",14.72
"677","2016-10-10",14.77
"678","2016-10-11",14.34
"679","2016-10-12",14.62
"680","2016-10-13",14.72
"681","2016-10-14",14.7
"682","2016-10-17",14.39
"683","2016-10-18",14.55
"684","2016-10-19",14.68
"685","2016-10-20",14.36
"686","2016-10-21",14.43
"687","2016-10-24",14.55
"688","2016-10-25",14.41
"689","2016-10-26",14.13
"690","2016-10-27",15.05
"691","2016-10-28",14.27
"692","2016-10-31",14.4
"693","2016-11-01",14.25
"694","2016-11-02",14.16
"695","2016-11-03",14.4
"696","2016-11-04",14.84
"697","2016-11-07",15.09
"698","2016-11-08",15.13
"699","2016-11-09",15.98
"700","2016-11-10",16.33
"701","2016-11-11",17.120001
"702","2016-11-14",16.959999
"703","2016-11-15",16.690001
"704","2016-11-16",16.790001
"705","2016-11-17",16.75
"706","2016-11-18",15.68
"707","2016-11-21",15.61
"708","2016-11-22",15.66
"709","2016-11-23",15.71
"710","2016-11-25",15.72
"711","2016-11-28",15.65
"712","2016-11-29",15.21
"713","2016-11-30",15.36
"714","2016-12-01",15.31
"715","2016-12-02",15.99
"716","2016-12-05",15.85
"717","2016-12-06",15.89
"718","2016-12-07",15.99
"719","2016-12-08",16.049999
"720","2016-12-09",16.15
"721","2016-12-12",16.030001
"722","2016-12-13",16.049999
"723","2016-12-14",15.82
"724","2016-12-15",15.8
"725","2016-12-16",16
"726","2016-12-19",16.1
"727","2016-12-20",16.27
"728","2016-12-21",16.08
"729","2016-12-22",15.96
"730","2016-12-23",15.96
"731","2016-12-27",16.059999
"732","2016-12-28",15.83
"733","2016-12-29",16
"734","2016-12-30",15.99
"735","2017-01-03",16.040001
"736","2017-01-04",16.280001
"737","2017-01-05",16.129999
"738","2017-01-06",15.92
"739","2017-01-09",15.82
"740","2017-01-10",15.74
"741","2017-01-11",15.89
"742","2017-01-12",15.89
"743","2017-01-13",16.01
"744","2017-01-17",15.81
"745","2017-01-18",15.58
"746","2017-01-19",15.27
"747","2017-01-20",15.35
"748","2017-01-23",15.26
"749","2017-01-24",15.23
"750","2017-01-25",15.29
"751","2017-01-26",15.29
"752","2017-01-27",15.25
"753","2017-01-30",15.19
"754","2017-01-31",15.24
"755","2017-02-01",16.129999
"756","2017-02-02",15.86
"757","2017-02-03",15.93
"758","2017-02-06",15.82
"759","2017-02-07",15.55
"760","2017-02-08",15.46
"761","2017-02-09",15.59
"762","2017-02-10",15.79
"763","2017-02-13",15.74
"764","2017-02-14",15.74
"765","2017-02-15",15.89
"766","2017-02-16",15.91
"767","2017-02-17",15.89
"768","2017-02-21",15.01
"769","2017-02-22",15.22
"770","2017-02-23",15.1
"771","2017-02-24",15.31
"772","2017-02-27",15.53
"773","2017-02-28",15.43
"774","2017-03-01",15.47
"775","2017-03-02",15.2
"776","2017-03-03",15.19
"777","2017-03-06",14.78
"778","2017-03-07",14.65
"779","2017-03-08",14.64
"780","2017-03-09",14.63
"781","2017-03-10",14.71
"782","2017-03-13",14.71
"783","2017-03-14",14.74
"784","2017-03-15",14.95
"785","2017-03-16",14.75
"786","2017-03-17",14.84
"787","2017-03-20",14.68
"788","2017-03-21",14.37
"789","2017-03-22",14.17
"790","2017-03-23",14.29
"791","2017-03-24",14.32
"792","2017-03-27",14.18
"793","2017-03-28",14.2
"794","2017-03-29",14.09
"795","2017-03-30",14.28
"796","2017-03-31",14.21
"797","2017-04-03",13.84
"798","2017-04-04",13.81
"799","2017-04-05",13.62
"800","2017-04-06",13.66
"801","2017-04-07",13.66
"802","2017-04-10",13.76
"803","2017-04-11",14.05
"804","2017-04-12",13.82
"805","2017-04-13",13.66
"806","2017-04-17",13.85
"807","2017-04-18",13.87
"808","2017-04-19",13.97
"809","2017-04-20",14.41
"810","2017-04-21",14.27
"811","2017-04-24",14.25
"812","2017-04-25",14.4
"813","2017-04-26",14.65
"814","2017-04-27",13.41
"815","2017-04-28",13.16
"816","2017-05-01",13.16
"817","2017-05-02",13.5
"818","2017-05-03",14.13
"819","2017-05-04",13.55
"820","2017-05-05",13.62
"821","2017-05-08",13.3
"822","2017-05-09",13.35
"823","2017-05-10",12.99
"824","2017-05-11",12.82
"825","2017-05-12",12.6
"826","2017-05-15",12.61
"827","2017-05-16",12.3
"828","2017-05-17",11.87
"829","2017-05-18",12.41
"830","2017-05-19",12.41
"831","2017-05-22",12.65
"832","2017-05-23",12.73
"833","2017-05-24",12.83
"834","2017-05-25",12.7
"835","2017-05-26",12.83
"836","2017-05-30",13.01
"837","2017-05-31",12.93
"838","2017-06-01",13.15
"839","2017-06-02",12.68
"840","2017-06-05",12.62
"841","2017-06-06",12.66
"842","2017-06-07",12.75
"843","2017-06-08",12.83
"844","2017-06-09",13.12
"845","2017-06-12",13.31
"846","2017-06-13",13.39
"847","2017-06-14",13.39
"848","2017-06-15",13.38
"849","2017-06-16",13.52
"850","2017-06-19",13.7
"851","2017-06-20",13.28
"852","2017-06-21",13.31
"853","2017-06-22",13.39
"854","2017-06-23",13.35
"855","2017-06-26",13.65
"856","2017-06-27",13.72
"857","2017-06-28",13.9
"858","2017-06-29",13.75
"859","2017-06-30",13.48
"860","2017-07-03",13.82
"861","2017-07-05",13.61
"862","2017-07-06",13.32
"863","2017-07-07",13.42
"864","2017-07-10",13.35
"865","2017-07-11",13.37
"866","2017-07-12",13.4
"867","2017-07-13",13.44
"868","2017-07-14",13.6
"869","2017-07-17",13.7
"870","2017-07-18",13.55
"871","2017-07-19",13.79
"872","2017-07-20",13.9
"873","2017-07-21",13.58
"874","2017-07-24",13.58
"875","2017-07-25",13.71
"876","2017-07-26",13.35
"877","2017-07-27",13.75
"878","2017-07-28",14.12
"879","2017-07-31",13.94
"880","2017-08-01",14.15
"881","2017-08-02",13.42
"882","2017-08-03",13.46
"883","2017-08-04",13.67
"884","2017-08-07",13.25
"885","2017-08-08",13.22
"886","2017-08-09",13.88
"887","2017-08-10",13.63
"888","2017-08-11",13.32
"889","2017-08-14",13.7
"890","2017-08-15",13.56
"891","2017-08-16",13.5
"892","2017-08-17",13.25
"893","2017-08-18",13.5
"894","2017-08-21",13.48
"895","2017-08-22",13.73
"896","2017-08-23",13.55
"897","2017-08-24",13.63
"898","2017-08-25",13.71
"899","2017-08-28",13.77
"900","2017-08-29",13.68
"901","2017-08-30",13.79
"902","2017-08-31",13.79
"903","2017-09-01",14.01
"904","2017-09-05",13.77
"905","2017-09-06",13.82
"906","2017-09-07",13.62
"907","2017-09-08",13.45
"908","2017-09-11",13.52
"909","2017-09-12",13.72
"910","2017-09-13",13.74
"911","2017-09-14",13.88
"912","2017-09-15",13.82
"913","2017-09-18",13.83
"914","2017-09-19",13.84
"915","2017-09-20",14.02
"916","2017-09-21",14.05
"917","2017-09-22",14.21
"918","2017-09-25",14.5
"919","2017-09-26",14.61
"920","2017-09-27",14.73
"921","2017-09-28",14.82
"922","2017-09-29",14.79
"923","2017-10-02",14.91
"924","2017-10-03",15
"925","2017-10-04",15.31
"926","2017-10-05",15.51
"927","2017-10-06",15.45
"928","2017-10-09",15.37
"929","2017-10-10",15.45
"930","2017-10-11",15.46
"931","2017-10-12",15.5
"932","2017-10-13",15.41
"933","2017-10-16",15.51
"934","2017-10-17",15.52
"935","2017-10-18",15.55
"936","2017-10-19",15.68
"937","2017-10-20",15.63
"938","2017-10-23",15.54
"939","2017-10-24",15.43
"940","2017-10-25",15.43
"941","2017-10-26",15.45
"942","2017-10-27",15.58
"943","2017-10-30",15.47
"944","2017-10-31",15.97
"945","2017-11-01",15.38
"946","2017-11-02",15.37
"947","2017-11-03",15.72
"948","2017-11-06",15.78
"949","2017-11-07",15.36
"950","2017-11-08",15.39
"951","2017-11-09",15.72
"952","2017-11-10",15.84
"953","2017-11-13",15.94
"954","2017-11-14",15.87
"955","2017-11-15",15.89
"956","2017-11-16",16.629999
"957","2017-11-17",16.74
"958","2017-11-20",16.959999
"959","2017-11-21",16.99
"960","2017-11-22",17.120001
"961","2017-11-24",17.129999
"962","2017-11-27",17.059999
"963","2017-11-28",17.23
"964","2017-11-29",17.389999
"965","2017-11-30",17.360001
"966","2017-12-01",17.290001
"967","2017-12-04",17.4
"968","2017-12-05",17.27
"969","2017-12-06",17.23
"970","2017-12-07",16.98
"971","2017-12-08",16.92
"972","2017-12-11",16.889999
"973","2017-12-12",16.719999
"974","2017-12-13",16.799999
"975","2017-12-14",16.799999
"976","2017-12-15",17.030001
"977","2017-12-18",17.02
"978","2017-12-19",17
"979","2017-12-20",16.959999
"980","2017-12-21",17.02
"981","2017-12-22",16.950001
"982","2017-12-26",17.1
"983","2017-12-27",17.02
"984","2017-12-28",16.93
