"","date","SSNT"
"182","2013-01-07",0.1
"183","2013-01-08",0.11
"184","2013-01-09",0.11
"185","2013-01-10",0.1
"186","2013-01-11",0.11
"187","2013-01-14",0.11
"188","2013-01-15",0.05
"189","2013-01-16",0.06
"190","2013-01-17",0.06
"191","2013-01-18",0.06
"192","2013-01-22",0.06
"193","2013-01-23",0.06
"194","2013-01-24",0.06
"195","2013-01-25",0.05
"196","2013-01-28",0.05
"197","2013-01-29",0.05
"198","2013-01-30",0.05
"199","2013-01-31",0.05
"200","2013-02-01",0.05
"201","2013-02-04",0.07
"202","2013-02-05",0.1
"203","2013-02-06",0.1
"204","2013-02-07",0.11
"205","2013-02-08",0.15
"206","2013-02-11",0.07
"207","2013-02-12",0.15
"208","2013-02-13",0.15
"209","2013-02-14",0.15
"210","2013-02-15",0.15
"211","2013-02-19",0.15
"212","2013-02-20",0.15
"213","2013-02-21",0.15
"214","2013-02-22",0.15
"215","2013-02-25",0.12
"216","2013-02-26",0.15
"217","2013-02-27",0.15
"218","2013-02-28",0.13
"219","2013-03-01",0.17
"220","2013-03-04",0.17
"221","2013-03-05",0.17
"222","2013-03-06",0.15
"223","2013-03-07",0.15
"224","2013-03-08",0.15
"225","2013-03-11",0.15
"226","2013-03-12",0.15
"227","2013-03-13",0.15
"228","2013-03-14",0.18
"229","2013-03-15",0.2
"230","2013-03-18",0.15
"231","2013-03-19",0.2
"232","2013-03-20",0.2
"233","2013-03-21",0.2
"234","2013-03-22",0.16
"235","2013-03-25",0.2
"236","2013-03-26",0.2
"237","2013-03-27",0.2
"238","2013-03-28",0.2
"239","2013-04-01",0.2
"240","2013-04-02",0.2
"241","2013-04-03",0.18
"242","2013-04-04",0.23
"243","2013-04-05",0.23
"244","2013-04-08",0.16
"245","2013-04-09",0.16
"246","2013-04-10",0.16
"247","2013-04-11",0.16
"248","2013-04-12",0.16
"249","2013-04-15",0.16
"250","2013-04-16",0.16
"251","2013-04-17",0.16
"252","2013-04-18",0.16
"253","2013-04-19",0.16
"254","2013-04-22",0.2
"255","2013-04-23",0.2
"256","2013-04-24",0.2
"257","2013-04-25",0.16
"258","2013-04-26",0.16
"259","2013-04-29",0.2
"260","2013-04-30",0.2
"261","2013-05-01",0.15
"262","2013-05-02",0.15
"263","2013-05-03",0.15
"264","2013-05-06",0.15
"265","2013-05-07",0.15
"266","2013-05-08",0.19
"267","2013-05-09",0.19
"268","2013-05-10",0.19
"269","2013-05-13",0.19
"270","2013-05-14",0.15
"271","2013-05-15",0.11
"272","2013-05-16",0.11
"273","2013-05-17",0.15
"274","2013-05-20",0.15
"275","2013-05-21",0.15
"276","2013-05-22",0.19
"277","2013-05-23",0.19
"278","2013-05-24",0.19
"279","2013-05-28",0.18
"280","2013-05-29",0.18
"281","2013-05-30",0.18
"282","2013-05-31",0.12
"283","2013-06-03",0.17
"284","2013-06-04",0.17
"285","2013-06-05",0.17
"286","2013-06-06",0.17
"287","2013-06-07",0.17
"288","2013-06-10",0.17
"289","2013-06-11",0.18
"290","2013-06-12",0.17
"291","2013-06-13",0.17
"292","2013-06-14",0.17
"293","2013-06-17",0.15
"294","2013-06-18",0.15
"295","2013-06-19",0.15
"296","2013-06-20",0.15
"297","2013-06-21",0.15
"298","2013-06-24",0.15
"299","2013-06-25",0.15
"300","2013-06-26",0.15
"301","2013-06-27",0.17
"302","2013-06-28",0.16
"303","2013-07-01",0.16
"304","2013-07-02",0.17
"305","2013-07-03",0.17
"306","2013-07-05",0.15
"307","2013-07-08",0.15
"308","2013-07-09",0.15
"309","2013-07-10",0.15
"310","2013-07-11",0.14
"311","2013-07-12",0.13
"312","2013-07-15",0.14
"313","2013-07-16",0.14
"314","2013-07-17",0.14
"315","2013-07-18",0.13
"316","2013-07-19",0.13
"317","2013-07-22",0.13
"318","2013-07-23",0.13
"319","2013-07-24",0.13
"320","2013-07-25",0.13
"321","2013-07-26",0.15
"322","2013-07-29",0.15
"323","2013-07-30",0.12
"324","2013-07-31",0.15
"325","2013-08-01",0.15
"326","2013-08-02",0.15
"327","2013-08-05",0.11
"328","2013-08-06",0.11
"329","2013-08-07",0.15
"330","2013-08-08",0.11
"331","2013-08-09",0.11
"332","2013-08-12",0.11
"333","2013-08-13",0.15
"334","2013-08-14",0.15
"335","2013-08-15",0.14
"336","2013-08-16",0.14
"337","2013-08-19",0.14
"338","2013-08-20",0.14
"339","2013-08-21",0.14
"340","2013-08-22",0.14
"341","2013-08-23",0.14
"342","2013-08-26",0.14
"343","2013-08-27",0.12
"344","2013-08-28",0.11
"345","2013-08-29",0.14
"346","2013-08-30",0.14
"347","2013-09-03",0.14
"348","2013-09-04",0.14
"349","2013-09-05",0.1
"350","2013-09-06",0.12
"351","2013-09-09",0.12
"352","2013-09-10",0.12
"353","2013-09-11",0.12
"354","2013-09-12",0.11
"355","2013-09-13",0.11
"356","2013-09-16",0.1
"357","2013-09-17",0.09
"358","2013-09-18",0.1
"359","2013-09-19",0.1
"360","2013-09-20",0.08
"361","2013-09-23",0.08
"362","2013-09-24",0.08
"363","2013-09-25",0.08
"364","2013-09-26",0.09
"365","2013-09-27",0.09
"366","2013-09-30",0.07
"367","2013-10-01",0.06
"368","2013-10-02",0.09
"369","2013-10-03",0.09
"370","2013-10-04",0.09
"371","2013-10-07",0.09
"372","2013-10-08",0.12
"373","2013-10-09",0.12
"374","2013-10-10",0.12
"375","2013-10-11",0.07
"376","2013-10-14",0.07
"377","2013-10-15",0.12
"378","2013-10-16",0.12
"379","2013-10-17",0.12
"380","2013-10-18",0.12
"381","2013-10-21",0.08
"382","2013-10-22",0.08
"383","2013-10-23",0.08
"384","2013-10-24",0.1
"385","2013-10-25",0.12
"386","2013-10-28",0.12
"387","2013-10-29",0.1
"388","2013-10-30",0.13
"389","2013-10-31",0.1
"390","2013-11-01",0.1
"391","2013-11-04",0.1
"392","2013-11-05",0.12
"393","2013-11-06",0.12
"394","2013-11-07",0.12
"395","2013-11-08",0.12
"396","2013-11-11",0.11
"397","2013-11-12",0.08
"398","2013-11-13",0.08
"399","2013-11-14",0.08
"400","2013-11-15",0.1
"401","2013-11-18",0.08
"402","2013-11-19",0.08
"403","2013-11-20",0.08
"404","2013-11-21",0.08
"405","2013-11-22",0.08
"406","2013-11-25",0.08
"407","2013-11-26",0.07
"408","2013-11-27",0.1
"409","2013-11-29",0.1
"410","2013-12-02",0.1
"411","2013-12-03",0.09
"412","2013-12-04",0.09
"413","2013-12-05",0.12
"414","2013-12-06",0.11
"415","2013-12-09",0.08
"416","2013-12-10",0.13
"417","2013-12-11",0.12
"418","2013-12-12",0.12
"419","2013-12-13",0.1
"420","2013-12-16",0.1
"421","2013-12-17",0.09
"422","2013-12-18",0.1
"423","2013-12-19",0.1
"424","2013-12-20",0.14
"425","2013-12-23",0.14
"426","2013-12-24",0.14
"427","2013-12-26",0.09
"428","2013-12-27",0.1
"429","2013-12-30",0.13
"430","2013-12-31",0.07
"431","2014-01-02",0.13
"432","2014-01-03",0.14
"433","2014-01-06",0.14
"434","2014-01-07",0.14
"435","2014-01-08",0.14
"436","2014-01-09",0.14
"437","2014-01-10",0.14
"438","2014-01-13",0.14
"439","2014-01-14",0.14
"440","2014-01-15",0.14
"441","2014-01-16",0.14
"442","2014-01-17",0.14
"443","2014-01-21",0.1
"444","2014-01-22",0.14
"445","2014-01-23",0.12
"446","2014-01-24",0.08
"447","2014-01-27",0.12
"448","2014-01-28",0.08
"449","2014-01-29",0.12
"450","2014-01-30",0.08
"451","2014-01-31",0.08
"452","2014-02-03",0.08
"453","2014-02-04",0.07
"454","2014-02-05",0.12
"455","2014-02-06",0.1
"456","2014-02-07",0.12
"457","2014-02-10",0.07
"458","2014-02-11",0.12
"459","2014-02-12",0.12
"460","2014-02-13",0.12
"461","2014-02-14",0.08
"462","2014-02-18",0.08
"463","2014-02-19",0.08
"464","2014-02-20",0.08
"465","2014-02-21",0.1
"466","2014-02-24",0.1
"467","2014-02-25",0.08
"468","2014-02-26",0.08
"469","2014-02-27",0.08
"470","2014-02-28",0.08
"471","2014-03-03",0.1
"472","2014-03-04",0.1
"473","2014-03-05",0.12
"474","2014-03-06",0.1
"475","2014-03-07",0.12
"476","2014-03-10",0.12
"477","2014-03-11",0.12
"478","2014-03-12",0.11
"479","2014-03-13",0.11
"480","2014-03-14",0.1
"481","2014-03-17",0.11
"482","2014-03-18",0.11
"483","2014-03-19",0.1
"484","2014-03-20",0.11
"485","2014-03-21",0.1
"486","2014-03-24",0.1
"487","2014-03-25",0.1
"488","2014-03-26",0.13
"489","2014-03-27",0.13
"490","2014-03-28",0.13
"491","2014-03-31",0.13
"492","2014-04-01",0.13
"493","2014-04-02",0.13
"494","2014-04-03",0.13
"495","2014-04-04",0.12
"496","2014-04-07",0.15
"497","2014-04-08",0.12
"498","2014-04-09",0.16
"499","2014-04-10",0.15
"500","2014-04-11",0.15
"501","2014-04-14",0.15
"502","2014-04-15",0.15
"503","2014-04-16",0.15
"504","2014-04-17",0.16
"505","2014-04-21",0.15
"506","2014-04-22",0.17
"507","2014-04-23",0.18
"508","2014-04-24",0.18
"509","2014-04-25",0.18
"510","2014-04-28",0.17
"511","2014-04-29",0.15
"512","2014-04-30",0.14
"513","2014-05-01",0.12
"514","2014-05-02",0.12
"515","2014-05-05",0.13
"516","2014-05-06",0.13
"517","2014-05-07",0.13
"518","2014-05-08",0.14
"519","2014-05-09",0.15
"520","2014-05-12",0.15
"521","2014-05-13",0.15
"522","2014-05-14",0.2
"523","2014-05-15",0.14
"524","2014-05-16",0.13
"525","2014-05-19",0.14
"526","2014-05-20",0.12
"527","2014-05-21",0.14
"528","2014-05-22",0.14
"529","2014-05-23",0.14
"530","2014-05-27",0.14
"531","2014-05-28",0.14
"532","2014-05-29",0.15
"533","2014-05-30",0.15
"534","2014-06-02",0.13
"535","2014-06-03",0.16
"536","2014-06-04",0.16
"537","2014-06-05",0.16
"538","2014-06-06",0.17
"539","2014-06-09",0.2
"540","2014-06-10",0.19
"541","2014-06-11",0.19
"542","2014-06-12",0.2
"543","2014-06-13",0.2
"544","2014-06-16",0.14
"545","2014-06-17",0.19
"546","2014-06-18",0.17
"547","2014-06-19",0.17
"548","2014-06-20",0.17
"549","2014-06-23",0.17
"550","2014-06-24",0.17
"551","2014-06-25",0.17
"552","2014-06-26",0.17
"553","2014-06-27",0.16
"554","2014-06-30",0.16
"555","2014-07-01",0.16
"556","2014-07-02",0.16
"557","2014-07-03",0.15
"558","2014-07-07",0.13
"559","2014-07-08",0.13
"560","2014-07-09",0.12
"561","2014-07-10",0.12
"562","2014-07-11",0.16
"563","2014-07-14",0.15
"564","2014-07-15",0.12
"565","2014-07-16",0.12
"566","2014-07-17",0.12
"567","2014-07-18",0.12
"568","2014-07-21",0.11
"569","2014-07-22",0.15
"570","2014-07-23",0.15
"571","2014-07-24",0.12
"572","2014-07-25",0.12
"573","2014-07-28",0.15
"574","2014-07-29",0.15
"575","2014-07-30",0.15
"576","2014-07-31",0.15
"577","2014-08-01",0.15
"578","2014-08-04",0.15
"579","2014-08-05",0.1
"580","2014-08-06",0.15
"581","2014-08-07",0.13
"582","2014-08-08",0.13
"583","2014-08-11",0.13
"584","2014-08-12",0.13
"585","2014-08-13",0.13
"586","2014-08-14",0.14
"587","2014-08-15",0.19
"588","2014-08-18",0.18
"589","2014-08-19",0.16
"590","2014-08-20",0.17
"591","2014-08-21",0.18
"592","2014-08-22",0.18
"593","2014-08-25",0.12
"594","2014-08-26",0.12
"595","2014-08-27",0.12
"596","2014-08-28",0.12
"597","2014-08-29",0.12
"598","2014-09-02",0.12
"599","2014-09-03",0.12
"600","2014-09-04",0.12
"601","2014-09-05",0.17
"602","2014-09-08",0.18
"603","2014-09-09",0.18
"604","2014-09-10",0.18
"605","2014-09-11",0.18
"606","2014-09-12",0.18
"607","2014-09-15",0.17
"608","2014-09-16",0.2
"609","2014-09-17",0.18
"610","2014-09-18",0.18
"611","2014-09-19",0.17
"612","2014-09-22",0.15
"613","2014-09-23",0.14
"614","2014-09-24",0.14
"615","2014-09-25",0.14
"616","2014-09-26",0.13
"617","2014-09-29",0.13
"618","2014-09-30",0.13
"619","2014-10-01",0.13
"620","2014-10-02",0.13
"621","2014-10-03",0.13
"622","2014-10-06",0.13
"623","2014-10-07",0.18
"624","2014-10-08",0.18
"625","2014-10-09",0.18
"626","2014-10-10",0.15
"627","2014-10-13",0.12
"628","2014-10-14",0.12
"629","2014-10-15",0.15
"630","2014-10-16",0.16
"631","2014-10-17",0.16
"632","2014-10-20",0.16
"633","2014-10-21",0.15
"634","2014-10-22",0.15
"635","2014-10-23",0.08
"636","2014-10-24",0.09
"637","2014-10-27",0.06
"638","2014-10-28",0.08
"639","2014-10-29",0.1
"640","2014-10-30",0.1
"641","2014-10-31",0.1
"642","2014-11-03",0.11
"643","2014-11-04",0.11
"644","2014-11-05",0.11
"645","2014-11-06",0.12
"646","2014-11-07",0.1
"647","2014-11-10",0.14
"648","2014-11-11",0.14
"649","2014-11-12",0.14
"650","2014-11-13",0.19
"651","2014-11-14",0.19
"652","2014-11-17",0.19
"653","2014-11-18",0.18
"654","2014-11-19",0.15
"655","2014-11-20",0.2
"656","2014-11-21",0.18
"657","2014-11-24",0.18
"658","2014-11-25",0.17
"659","2014-11-26",0.17
"660","2014-11-28",0.17
"661","2014-12-01",0.17
"662","2014-12-02",0.2
"663","2014-12-03",0.2
"664","2014-12-04",0.2
"665","2014-12-05",0.2
"666","2014-12-08",0.2
"667","2014-12-09",0.21
"668","2014-12-10",0.22
"669","2014-12-11",0.29
"670","2014-12-12",0.28
"671","2014-12-15",0.2
"672","2014-12-16",0.3
"673","2014-12-17",0.22
"674","2014-12-18",0.24
"675","2014-12-19",0.25
"676","2014-12-22",0.24
"677","2014-12-23",0.24
"678","2014-12-24",0.24
"679","2014-12-26",0.22
"680","2014-12-29",0.23
"681","2014-12-30",0.23
"682","2014-12-31",0.22
"683","2015-01-02",0.24
"684","2015-01-05",0.22
"685","2015-01-06",0.25
"686","2015-01-07",0.27
"687","2015-01-08",0.27
"688","2015-01-09",0.26
"689","2015-01-12",0.2
"690","2015-01-13",0.2
"691","2015-01-14",0.21
"692","2015-01-15",0.21
"693","2015-01-16",0.22
"694","2015-01-20",0.23
"695","2015-01-21",0.18
"696","2015-01-22",0.2
"697","2015-01-23",0.2
"698","2015-01-26",0.16
"699","2015-01-27",0.2
"700","2015-01-28",0.2
"701","2015-01-29",0.2
"702","2015-01-30",0.2
"703","2015-02-02",0.2
"704","2015-02-03",0.19
"705","2015-02-04",0.19
"706","2015-02-05",0.19
"707","2015-02-06",0.19
"708","2015-02-09",0.19
"709","2015-02-10",0.19
"710","2015-02-11",0.19
"711","2015-02-12",0.19
"712","2015-02-13",0.19
"713","2015-02-17",0.19
"714","2015-02-18",5.5
"715","2015-02-19",5.29
"716","2015-02-20",5.5
"717","2015-02-23",5.45
"718","2015-02-24",4.46
"719","2015-02-25",4.46
"720","2015-02-26",4.46
"721","2015-02-27",4.46
"722","2015-03-02",5.35
"723","2015-03-03",6
"724","2015-03-04",3.8
"725","2015-03-05",4.1
"726","2015-03-06",4.1
"727","2015-03-09",4.05
"728","2015-03-10",4
"729","2015-03-11",4
"730","2015-03-12",3.8
"731","2015-03-13",3.8
"732","2015-03-16",3.8
"733","2015-03-17",3.8
"734","2015-03-18",3.8
"735","2015-03-19",3.8
"736","2015-03-20",3.8
"737","2015-03-23",3.53
"738","2015-03-24",3.42
"739","2015-03-25",3.26
"740","2015-03-26",3.3
"741","2015-03-27",3.3
"742","2015-03-30",3.3
"743","2015-03-31",3.29
"744","2015-04-01",3.24
"745","2015-04-02",3.1
"746","2015-04-06",3.26
"747","2015-04-07",3.15
"748","2015-04-08",3.11
"749","2015-04-09",3.15
"750","2015-04-10",3.15
"751","2015-04-13",3.01
"752","2015-04-14",2.99
"753","2015-04-15",2.95
"754","2015-04-16",2.9
"755","2015-04-17",2.92
"756","2015-04-20",2.92
"757","2015-04-21",2.8
"758","2015-04-22",2.79
"759","2015-04-23",2.79
"760","2015-04-24",2.41
"761","2015-04-27",2.41
"762","2015-04-28",2.42
"763","2015-04-29",2.42
"764","2015-04-30",3.01
"765","2015-05-01",3.97
"766","2015-05-04",4
"767","2015-05-05",5
"768","2015-05-06",4.5
"769","2015-05-07",4.01
"770","2015-05-08",3.7
"771","2015-05-11",4.07
"772","2015-05-12",4.28
"773","2015-05-13",4
"774","2015-05-14",3.76
"775","2015-05-15",3.76
"776","2015-05-18",3.85
"777","2015-05-19",3.82
"778","2015-05-20",3.84
"779","2015-05-21",3.84
"780","2015-05-22",3.84
"781","2015-05-26",3.85
"782","2015-05-27",3.85
"783","2015-05-28",3.87
"784","2015-05-29",3.9
"785","2015-06-01",3.9
"786","2015-06-02",3.91
"787","2015-06-03",3.92
"788","2015-06-04",3.92
"789","2015-06-05",3.92
"790","2015-06-08",3.95
"791","2015-06-09",3.95
"792","2015-06-10",4.1
"793","2015-06-11",4.1
"794","2015-06-12",4.1
"795","2015-06-15",4.1
"796","2015-06-16",4.05
"797","2015-06-17",4.05
"798","2015-06-18",4.05
"799","2015-06-19",4.1
"800","2015-06-22",4.15
"801","2015-06-23",4.2
"802","2015-06-24",4.15
"803","2015-06-25",4.05
"804","2015-06-26",4.05
"805","2015-06-29",4.05
"806","2015-06-30",4.02
"807","2015-07-01",4.02
"808","2015-07-02",4.02
"809","2015-07-06",3.99
"810","2015-07-07",3.99
"811","2015-07-08",3.99
"812","2015-07-09",3.99
"813","2015-07-10",3.7
"814","2015-07-13",3.7
"815","2015-07-14",3.75
"816","2015-07-15",3.75
"817","2015-07-16",3.75
"818","2015-07-17",3.75
"819","2015-07-20",3.75
"820","2015-07-21",3.75
"821","2015-07-22",3.75
"822","2015-07-23",3.71
"823","2015-07-24",3.71
"824","2015-07-27",3.71
"825","2015-07-28",3.9
"826","2015-07-29",3.9
"827","2015-07-30",3.9
"828","2015-07-31",3.9
"829","2015-08-03",3.9
"830","2015-08-04",3.9
"831","2015-08-05",3.9
"832","2015-08-06",3.9
"833","2015-08-07",3.9
"834","2015-08-10",3.9
"835","2015-08-11",3.85
"836","2015-08-12",3.78
"837","2015-08-13",3.8
"838","2015-08-14",3.3
"839","2015-08-17",3
"840","2015-08-18",3.16
"841","2015-08-19",3
"842","2015-08-20",2.95
"843","2015-08-21",3
"844","2015-08-24",3
"845","2015-08-25",2.99
"846","2015-08-26",2.82
"847","2015-08-27",3.1
"848","2015-08-28",3.1
"849","2015-08-31",2.85
"850","2015-09-01",2.85
"851","2015-09-02",2.85
"852","2015-09-03",2.85
"853","2015-09-04",2.85
"854","2015-09-08",2.85
"855","2015-09-09",3.8
"856","2015-09-10",3.65
"857","2015-09-11",3.65
"858","2015-09-14",3.65
"859","2015-09-15",3.65
"860","2015-09-16",3.65
"861","2015-09-17",3.65
"862","2015-09-18",3
"863","2015-09-21",3
"864","2015-09-22",3
"865","2015-09-23",3
"866","2015-09-24",3
"867","2015-09-25",3.7
"868","2015-09-28",3.66
"869","2015-09-29",3.66
"870","2015-09-30",3.66
"871","2015-10-01",3.66
"872","2015-10-02",3.66
"873","2015-10-05",3.66
"874","2015-10-06",3.66
"875","2015-10-07",3.66
"876","2015-10-08",3.05
"877","2015-10-09",3.05
"878","2015-10-12",3
"879","2015-10-13",3
"880","2015-10-14",3
"881","2015-10-15",3
"882","2015-10-16",3
"883","2015-10-19",3
"884","2015-10-20",3
"885","2015-10-21",3
"886","2015-10-22",3
"887","2015-10-23",3
"888","2015-10-26",3.45
"889","2015-10-27",3.45
"890","2015-10-28",3.45
"891","2015-10-29",3.45
"892","2015-10-30",3.45
"893","2015-11-02",3.45
"894","2015-11-03",3.45
"895","2015-11-04",3.45
"896","2015-11-05",3.45
"897","2015-11-06",3.45
"898","2015-11-09",3.45
"899","2015-11-10",3.25
"900","2015-11-11",3.2
"901","2015-11-12",2.95
"902","2015-11-13",2.96
"903","2015-11-16",3
"904","2015-11-17",3
"905","2015-11-18",3
"906","2015-11-19",3
"907","2015-11-20",3
"908","2015-11-23",3
"909","2015-11-24",3.05
"910","2015-11-25",3.05
"911","2015-11-27",3.05
"912","2015-11-30",3.05
"913","2015-12-01",3.05
"914","2015-12-02",3.05
"915","2015-12-03",3.05
"916","2015-12-04",3
"917","2015-12-07",2.95
"918","2015-12-08",2.95
"919","2015-12-09",2.95
"920","2015-12-10",2.95
"921","2015-12-11",2.95
"922","2015-12-14",2.95
"923","2015-12-15",2.95
"924","2015-12-16",2.9
"925","2015-12-17",3.02
"926","2015-12-18",2.75
"927","2015-12-21",2.6
"928","2015-12-22",2.6
"929","2015-12-23",2.6
"930","2015-12-24",2.6
"931","2015-12-28",2.5
"932","2015-12-29",2.5
"933","2015-12-30",2.5
"934","2015-12-31",2.74
"935","2016-01-04",2.74
"936","2016-01-05",2.75
"937","2016-01-06",2.75
"938","2016-01-07",1.8
"939","2016-01-08",2.14
"940","2016-01-11",2.14
"941","2016-01-12",2.3
"942","2016-01-13",2.3
"943","2016-01-14",2.5
"944","2016-01-15",2.5
"945","2016-01-19",2.5
"946","2016-01-20",2.5
"947","2016-01-21",2.5
"948","2016-01-22",2.25
"949","2016-01-25",2.5
"950","2016-01-26",2.5
"951","2016-01-27",2.5
"952","2016-01-28",2.5
"953","2016-01-29",1.83
"954","2016-02-01",1.83
"955","2016-02-02",1.83
"956","2016-02-03",2
"957","2016-02-04",2
"958","2016-02-05",2
"959","2016-02-08",2
"960","2016-02-09",2
"961","2016-02-10",2
"962","2016-02-11",2
"963","2016-02-12",2
"964","2016-02-16",2
"965","2016-02-17",2
"966","2016-02-18",1.81
"967","2016-02-19",2
"968","2016-02-22",2
"969","2016-02-23",2
"970","2016-02-24",1.83
"971","2016-02-25",1.83
"972","2016-02-26",1.9
"973","2016-02-29",1.94
"974","2016-03-01",2.27
"975","2016-03-02",2.31
"976","2016-03-03",2
"977","2016-03-04",2
"978","2016-03-07",2
"979","2016-03-08",1.8
"980","2016-03-09",1.79
"981","2016-03-10",1.78
"982","2016-03-11",1.83
"983","2016-03-14",1.85
"984","2016-03-15",1.75
"985","2016-03-16",1.87
"986","2016-03-17",1.87
"987","2016-03-18",1.85
"988","2016-03-21",1.85
"989","2016-03-22",1.8
"990","2016-03-23",1.8
"991","2016-03-24",1.8
"992","2016-03-28",1.8
"993","2016-03-29",1.79
"994","2016-03-30",1.66
"995","2016-03-31",1.8
"996","2016-04-01",1.75
"997","2016-04-04",1.75
"998","2016-04-05",1.75
"999","2016-04-06",1.75
"1000","2016-04-07",1.78
"1001","2016-04-08",1.8
"1002","2016-04-11",1.82
"1003","2016-04-12",1.83
"1004","2016-04-13",1.83
"1005","2016-04-14",1.83
