"","date","MOV"
"170","2007-09-05",29.73
"171","2007-09-06",29.950001
"172","2007-09-07",30.780001
"173","2007-09-10",30.65
"174","2007-09-11",32.619999
"175","2007-09-12",32.200001
"176","2007-09-13",31.940001
"177","2007-09-14",32.400002
"178","2007-09-17",31.23
"179","2007-09-18",33.389999
"180","2007-09-19",33.32
"181","2007-09-20",33.869999
"182","2007-09-21",33.360001
"183","2007-09-24",32.509998
"184","2007-09-25",31.950001
"185","2007-09-26",33.200001
"186","2007-09-27",32.73
"187","2007-09-28",31.92
"188","2007-10-01",34
"189","2007-10-02",33.91
"190","2007-10-03",32.919998
"191","2007-10-04",33.220001
"192","2007-10-05",34.48
"193","2007-10-08",33.709999
"194","2007-10-09",32.759998
"195","2007-10-10",33.02
"196","2007-10-11",32.57
"197","2007-10-12",32.32
"198","2007-10-15",31.870001
"199","2007-10-16",32.23
"200","2007-10-17",31.860001
"201","2007-10-18",31.709999
"202","2007-10-19",30.18
"203","2007-10-22",31.5
"204","2007-10-23",30.559999
"205","2007-10-24",30.549999
"206","2007-10-25",30.870001
"207","2007-10-26",31.68
"208","2007-10-29",31.09
"209","2007-10-30",30.120001
"210","2007-10-31",30.09
"211","2007-11-01",28.790001
"212","2007-11-02",29.75
"213","2007-11-05",28.65
"214","2007-11-06",28.92
"215","2007-11-07",27.17
"216","2007-11-08",27.84
"217","2007-11-09",26.620001
"218","2007-11-12",27.959999
"219","2007-11-13",29.370001
"220","2007-11-14",28.49
"221","2007-11-15",28.389999
"222","2007-11-16",28.120001
"223","2007-11-19",28.08
"224","2007-11-20",27.99
"225","2007-11-21",27.780001
"226","2007-11-23",29.01
"227","2007-11-26",26.950001
"228","2007-11-27",27.27
"229","2007-11-28",28.99
"230","2007-11-29",28.360001
"231","2007-11-30",27.700001
"232","2007-12-03",27.799999
"233","2007-12-04",26.08
"234","2007-12-05",27.559999
"235","2007-12-06",30
"236","2007-12-07",29.610001
"237","2007-12-10",30.969999
"238","2007-12-11",30.83
"239","2007-12-12",30.780001
"240","2007-12-13",30.16
"241","2007-12-14",29.709999
"242","2007-12-17",28.33
"243","2007-12-18",29.15
"244","2007-12-19",28.809999
"245","2007-12-20",28.73
"246","2007-12-21",29.129999
"247","2007-12-24",29.35
"248","2007-12-26",27.459999
"249","2007-12-27",26.85
"250","2007-12-28",25.57
"251","2007-12-31",25.290001
"252","2008-01-02",24.01
"253","2008-01-03",24.1
"254","2008-01-04",22.35
"255","2008-01-07",23.77
"256","2008-01-08",23.290001
"257","2008-01-09",23.709999
"258","2008-01-10",23.65
"259","2008-01-11",22.549999
"260","2008-01-14",23.389999
"261","2008-01-15",21.92
"262","2008-01-16",22.08
"263","2008-01-17",21.83
"264","2008-01-18",21.41
"265","2008-01-22",21.959999
"266","2008-01-23",22.98
"267","2008-01-24",23
"268","2008-01-25",22.790001
"269","2008-01-28",22.93
"270","2008-01-29",22.74
"271","2008-01-30",23.58
"272","2008-01-31",24.219999
"273","2008-02-01",25.110001
"274","2008-02-04",24.85
"275","2008-02-05",24.01
"276","2008-02-06",23.65
"277","2008-02-07",24.860001
"278","2008-02-08",24.59
"279","2008-02-11",24.799999
"280","2008-02-12",25.51
"281","2008-02-13",26.02
"282","2008-02-14",24.790001
"283","2008-02-15",23.76
"284","2008-02-19",24.66
"285","2008-02-20",24.65
"286","2008-02-21",23.91
"287","2008-02-22",22.469999
"288","2008-02-25",22.540001
"289","2008-02-26",20.52
"290","2008-02-27",20.219999
"291","2008-02-28",19.98
"292","2008-02-29",19.26
"293","2008-03-03",19.68
"294","2008-03-04",19.25
"295","2008-03-05",19.25
"296","2008-03-06",18.1
"297","2008-03-07",18.129999
"298","2008-03-10",17.629999
"299","2008-03-11",18.530001
"300","2008-03-12",17.76
"301","2008-03-13",18.030001
"302","2008-03-14",17.620001
"303","2008-03-17",17.379999
"304","2008-03-18",18.73
"305","2008-03-19",18.360001
"306","2008-03-20",18.959999
"307","2008-03-24",19.450001
"308","2008-03-25",19.530001
"309","2008-03-26",18.82
"310","2008-03-27",21.59
"311","2008-03-28",18.809999
"312","2008-03-31",19.49
"313","2008-04-01",19.84
"314","2008-04-02",19.98
"315","2008-04-03",19.75
"316","2008-04-04",19.26
"317","2008-04-07",19.43
"318","2008-04-08",19.33
"319","2008-04-09",19.129999
"320","2008-04-10",19.26
"321","2008-04-11",19.15
"322","2008-04-14",19
"323","2008-04-15",19.26
"324","2008-04-16",20.299999
"325","2008-04-17",19.91
"326","2008-04-18",20.01
"327","2008-04-21",20.4
"328","2008-04-22",20.08
"329","2008-04-23",20.18
"330","2008-04-24",20.99
"331","2008-04-25",21.629999
"332","2008-04-28",22.040001
"333","2008-04-29",22.18
"334","2008-04-30",21.84
"335","2008-05-01",22.049999
"336","2008-05-02",22.02
"337","2008-05-05",21.799999
"338","2008-05-06",21.719999
"339","2008-05-07",21.190001
"340","2008-05-08",20.809999
"341","2008-05-09",20.549999
"342","2008-05-12",21.17
"343","2008-05-13",21.18
"344","2008-05-14",22.030001
"345","2008-05-15",22.18
"346","2008-05-16",21.950001
"347","2008-05-19",21.85
"348","2008-05-20",21.77
"349","2008-05-21",21.5
"350","2008-05-22",22.01
"351","2008-05-23",21.52
"352","2008-05-27",21.959999
"353","2008-05-28",23.09
"354","2008-05-29",22
"355","2008-05-30",22.200001
"356","2008-06-02",21.4
"357","2008-06-03",20.93
"358","2008-06-04",20.629999
"359","2008-06-05",21.1
"360","2008-06-06",20.26
"361","2008-06-09",20.48
"362","2008-06-10",20.559999
"363","2008-06-11",20.110001
"364","2008-06-12",20.459999
"365","2008-06-13",20.83
"366","2008-06-16",20.690001
"367","2008-06-17",20.049999
"368","2008-06-18",20.07
"369","2008-06-19",20.639999
"370","2008-06-20",20.299999
"371","2008-06-23",19.950001
"372","2008-06-24",19.9
"373","2008-06-25",20.35
"374","2008-06-26",20.049999
"375","2008-06-27",19.85
"376","2008-06-30",19.799999
"377","2008-07-01",19.59
"378","2008-07-02",18.91
"379","2008-07-03",18.969999
"380","2008-07-07",19
"381","2008-07-08",20.120001
"382","2008-07-09",19.200001
"383","2008-07-10",19.08
"384","2008-07-11",19.360001
"385","2008-07-14",19.27
"386","2008-07-15",19.16
"387","2008-07-16",20
"388","2008-07-17",20.959999
"389","2008-07-18",20.57
"390","2008-07-21",20.83
"391","2008-07-22",21.75
"392","2008-07-23",21.93
"393","2008-07-24",21.34
"394","2008-07-25",21.610001
"395","2008-07-28",21.120001
"396","2008-07-29",22.209999
"397","2008-07-30",21.610001
"398","2008-07-31",21.5
"399","2008-08-01",21.09
"400","2008-08-04",20.59
"401","2008-08-05",21.32
"402","2008-08-06",21.15
"403","2008-08-07",21.290001
"404","2008-08-08",23.25
"405","2008-08-11",24.15
"406","2008-08-12",25.25
"407","2008-08-13",25.049999
"408","2008-08-14",25.200001
"409","2008-08-15",25.42
"410","2008-08-18",25.59
"411","2008-08-19",24.860001
"412","2008-08-20",25.219999
"413","2008-08-21",24.08
"414","2008-08-22",24.41
"415","2008-08-25",23.42
"416","2008-08-26",23.190001
"417","2008-08-27",23.459999
"418","2008-08-28",23.6
"419","2008-08-29",23.190001
"420","2008-09-02",23.540001
"421","2008-09-03",23.5
"422","2008-09-04",22.41
"423","2008-09-05",22.24
"424","2008-09-08",23.17
"425","2008-09-09",23.1
"426","2008-09-10",24.09
"427","2008-09-11",24.48
"428","2008-09-12",24.01
"429","2008-09-15",23.219999
"430","2008-09-16",24.35
"431","2008-09-17",23.01
"432","2008-09-18",23.23
"433","2008-09-19",23.040001
"434","2008-09-22",22.57
"435","2008-09-23",22.950001
"436","2008-09-24",23.370001
"437","2008-09-25",23.76
"438","2008-09-26",25.219999
"439","2008-09-29",22.959999
"440","2008-09-30",22.35
"441","2008-10-01",21.690001
"442","2008-10-02",20.08
"443","2008-10-03",19.549999
"444","2008-10-06",19.030001
"445","2008-10-07",17.65
"446","2008-10-08",16.84
"447","2008-10-09",15.8
"448","2008-10-10",16.73
"449","2008-10-13",17.83
"450","2008-10-14",17.110001
"451","2008-10-15",14.98
"452","2008-10-16",15.67
"453","2008-10-17",15.68
"454","2008-10-20",15.74
"455","2008-10-21",14.69
"456","2008-10-22",14.23
"457","2008-10-23",14.05
"458","2008-10-24",13.19
"459","2008-10-27",12.06
"460","2008-10-28",13.14
"461","2008-10-29",13.96
"462","2008-10-30",14.29
"463","2008-10-31",15.21
"464","2008-11-03",14.79
"465","2008-11-04",15.09
"466","2008-11-05",14.02
"467","2008-11-06",13.37
"468","2008-11-07",13.29
"469","2008-11-10",12.91
"470","2008-11-11",12.17
"471","2008-11-12",11.63
"472","2008-11-13",12.42
"473","2008-11-14",11.61
"474","2008-11-17",11.56
"475","2008-11-18",11.89
"476","2008-11-19",10.89
"477","2008-11-20",10.69
"478","2008-11-21",11.17
"479","2008-11-24",12.48
"480","2008-11-25",12.32
"481","2008-11-26",13.85
"482","2008-11-28",13.5
"483","2008-12-01",11.71
"484","2008-12-02",12.34
"485","2008-12-03",13.56
"486","2008-12-04",11.41
"487","2008-12-05",9.97
"488","2008-12-08",9.92
"489","2008-12-09",9.29
"490","2008-12-10",8.04
"491","2008-12-11",6.83
"492","2008-12-12",7.5
"493","2008-12-15",6.64
"494","2008-12-16",6.67
"495","2008-12-17",7.5
"496","2008-12-18",7.29
"497","2008-12-19",7.83
"498","2008-12-22",7.64
"499","2008-12-23",7.92
"500","2008-12-24",7.99
"501","2008-12-26",8.7
"502","2008-12-29",8.5
"503","2008-12-30",9.26
"504","2008-12-31",9.39
"505","2009-01-02",9.73
"506","2009-01-05",9.95
"507","2009-01-06",10.88
"508","2009-01-07",10.26
"509","2009-01-08",9.95
"510","2009-01-09",9.2
"511","2009-01-12",8.49
"512","2009-01-13",9.11
"513","2009-01-14",8.37
"514","2009-01-15",8.32
"515","2009-01-16",8.5
"516","2009-01-20",7.67
"517","2009-01-21",8.17
"518","2009-01-22",7.72
"519","2009-01-23",7.93
"520","2009-01-26",7.81
"521","2009-01-27",7.73
"522","2009-01-28",8.24
"523","2009-01-29",7.55
"524","2009-01-30",7.68
"525","2009-02-02",7.66
"526","2009-02-03",7.7
"527","2009-02-04",7.59
"528","2009-02-05",7.87
"529","2009-02-06",8.51
"530","2009-02-09",8.1
"531","2009-02-10",7.38
"532","2009-02-11",7.34
"533","2009-02-12",7.28
"534","2009-02-13",7.29
"535","2009-02-17",7.06
"536","2009-02-18",6.8
"537","2009-02-19",6.55
"538","2009-02-20",6.37
"539","2009-02-23",5.81
"540","2009-02-24",6.06
"541","2009-02-25",5.7
"542","2009-02-26",5.73
"543","2009-02-27",5.71
"544","2009-03-02",5.19
"545","2009-03-03",5.04
"546","2009-03-04",5.59
"547","2009-03-05",4.79
"548","2009-03-06",5.04
"549","2009-03-09",4.7
"550","2009-03-10",5.2
"551","2009-03-11",5.49
"552","2009-03-12",6.16
"553","2009-03-13",6.25
"554","2009-03-16",6.37
"555","2009-03-17",6.81
"556","2009-03-18",7.38
"557","2009-03-19",7.76
"558","2009-03-20",7.2
"559","2009-03-23",7.72
"560","2009-03-24",7.38
"561","2009-03-25",7.47
"562","2009-03-26",8.15
"563","2009-03-27",8.05
"564","2009-03-30",7.54
"565","2009-03-31",7.54
"566","2009-04-01",7.65
"567","2009-04-02",8.22
"568","2009-04-03",8.42
"569","2009-04-06",8.34
"570","2009-04-07",7.98
"571","2009-04-08",8.31
"572","2009-04-09",7.83
"573","2009-04-13",7.15
"574","2009-04-14",6.62
"575","2009-04-15",6.58
"576","2009-04-16",6.77
"577","2009-04-17",7.83
"578","2009-04-20",7.6
"579","2009-04-21",8.32
"580","2009-04-22",8.64
"581","2009-04-23",8.59
"582","2009-04-24",8.8
"583","2009-04-27",8.96
"584","2009-04-28",9.13
"585","2009-04-29",9.22
"586","2009-04-30",9.17
"587","2009-05-01",8.94
"588","2009-05-04",9.06
"589","2009-05-05",8.86
"590","2009-05-06",8.95
"591","2009-05-07",8.77
"592","2009-05-08",8.85
"593","2009-05-11",8.55
"594","2009-05-12",8.08
"595","2009-05-13",7.49
"596","2009-05-14",7.2
"597","2009-05-15",7.22
"598","2009-05-18",8.17
"599","2009-05-19",7.94
"600","2009-05-20",7.82
"601","2009-05-21",7.58
"602","2009-05-22",7.4
"603","2009-05-26",7.79
"604","2009-05-27",7.29
"605","2009-05-28",7.2
"606","2009-05-29",7.58
"607","2009-06-01",8.5
"608","2009-06-02",8.52
"609","2009-06-03",8.28
"610","2009-06-04",8.15
"611","2009-06-05",8.27
"612","2009-06-08",8.1
"613","2009-06-09",10.24
"614","2009-06-10",11.15
"615","2009-06-11",12.05
"616","2009-06-12",11.23
"617","2009-06-15",11.04
"618","2009-06-16",11.03
"619","2009-06-17",11.03
"620","2009-06-18",11.03
"621","2009-06-19",11.07
"622","2009-06-22",10.59
"623","2009-06-23",10.52
"624","2009-06-24",10.59
"625","2009-06-25",10.95
"626","2009-06-26",10.35
"627","2009-06-29",10.49
"628","2009-06-30",10.54
"629","2009-07-01",10.24
"630","2009-07-02",9.9
"631","2009-07-06",9.93
"632","2009-07-07",9.41
"633","2009-07-08",9.63
"634","2009-07-09",9.35
"635","2009-07-10",9.52
"636","2009-07-13",9.9
"637","2009-07-14",10.27
"638","2009-07-15",10.84
"639","2009-07-16",11.52
"640","2009-07-17",11.5
"641","2009-07-20",11.82
"642","2009-07-21",11.91
"643","2009-07-22",12.43
"644","2009-07-23",13.74
"645","2009-07-24",13.8
"646","2009-07-27",14.42
"647","2009-07-28",14.55
"648","2009-07-29",14.55
"649","2009-07-30",14.61
"650","2009-07-31",14.28
"651","2009-08-03",14.2
"652","2009-08-04",13.88
"653","2009-08-05",13.39
"654","2009-08-06",12.93
"655","2009-08-07",13.23
"656","2009-08-10",13.15
"657","2009-08-11",12.52
"658","2009-08-12",12.84
"659","2009-08-13",13.09
"660","2009-08-14",12.57
"661","2009-08-17",11.67
"662","2009-08-18",11.84
"663","2009-08-19",11.74
"664","2009-08-20",11.99
"665","2009-08-21",12.82
"666","2009-08-24",12.54
"667","2009-08-25",12.76
"668","2009-08-26",13.02
"669","2009-08-27",13.36
"670","2009-08-28",13.27
"671","2009-08-31",12.85
"672","2009-09-01",12.16
"673","2009-09-02",11.47
"674","2009-09-03",12.09
"675","2009-09-04",12.51
"676","2009-09-08",13
"677","2009-09-09",13.08
"678","2009-09-10",13.18
"679","2009-09-11",12.9
"680","2009-09-14",12.94
"681","2009-09-15",13.11
"682","2009-09-16",13.48
"683","2009-09-17",13.88
"684","2009-09-18",14.16
"685","2009-09-21",14
"686","2009-09-22",14.15
"687","2009-09-23",14.7
"688","2009-09-24",14.75
"689","2009-09-25",14.32
"690","2009-09-28",14.49
"691","2009-09-29",14.73
"692","2009-09-30",14.53
"693","2009-10-01",12.9
"694","2009-10-02",12.72
"695","2009-10-05",13.02
"696","2009-10-06",13.31
"697","2009-10-07",13.62
"698","2009-10-08",14.56
"699","2009-10-09",14.76
"700","2009-10-12",14.77
"701","2009-10-13",14.81
"702","2009-10-14",15.02
"703","2009-10-15",14.6
"704","2009-10-16",14.29
"705","2009-10-19",14.39
"706","2009-10-20",13.79
"707","2009-10-21",13.51
"708","2009-10-22",13.72
"709","2009-10-23",13.05
"710","2009-10-26",12.54
"711","2009-10-27",11.42
"712","2009-10-28",10.93
"713","2009-10-29",11.03
"714","2009-10-30",10.48
"715","2009-11-02",10.47
"716","2009-11-03",10.57
"717","2009-11-04",10.62
"718","2009-11-05",11.23
"719","2009-11-06",11.04
"720","2009-11-09",11.17
"721","2009-11-10",11.01
"722","2009-11-11",10.9
"723","2009-11-12",10.45
"724","2009-11-13",10.48
"725","2009-11-16",10.98
"726","2009-11-17",10.8
"727","2009-11-18",10.85
"728","2009-11-19",10.5
"729","2009-11-20",10.49
"730","2009-11-23",10.55
"731","2009-11-24",10.49
"732","2009-11-25",10.54
"733","2009-11-27",10.18
"734","2009-11-30",10.29
"735","2009-12-01",10.44
"736","2009-12-02",10.42
"737","2009-12-03",10.38
"738","2009-12-04",10.6
"739","2009-12-07",10.92
"740","2009-12-08",10.85
"741","2009-12-09",9.45
"742","2009-12-10",9.35
"743","2009-12-11",9.27
"744","2009-12-14",9.65
"745","2009-12-15",9.93
"746","2009-12-16",9.93
"747","2009-12-17",9.54
"748","2009-12-18",9.22
"749","2009-12-21",9.47
"750","2009-12-22",9.29
"751","2009-12-23",9.33
"752","2009-12-24",9.35
"753","2009-12-28",9.47
"754","2009-12-29",9.78
"755","2009-12-30",9.91
"756","2009-12-31",9.72
"757","2010-01-04",10.1
"758","2010-01-05",10.07
"759","2010-01-06",9.89
"760","2010-01-07",10.13
"761","2010-01-08",10.12
"762","2010-01-11",10.78
"763","2010-01-12",11.38
"764","2010-01-13",11.67
"765","2010-01-14",11.7
"766","2010-01-15",11.71
"767","2010-01-19",11.81
"768","2010-01-20",11.7
"769","2010-01-21",11.43
"770","2010-01-22",11.44
"771","2010-01-25",11.21
"772","2010-01-26",11.14
"773","2010-01-27",11.34
"774","2010-01-28",11.02
"775","2010-01-29",10.93
"776","2010-02-01",10.78
"777","2010-02-02",11.04
"778","2010-02-03",10.68
"779","2010-02-04",10.38
"780","2010-02-05",10.3
"781","2010-02-08",10.45
"782","2010-02-09",10.84
"783","2010-02-10",11.04
"784","2010-02-11",11.44
"785","2010-02-12",11.68
"786","2010-02-16",12.17
"787","2010-02-17",12.22
"788","2010-02-18",12.62
"789","2010-02-19",12.92
"790","2010-02-22",12.85
"791","2010-02-23",13.14
"792","2010-02-24",13.03
"793","2010-02-25",13.09
"794","2010-02-26",12.8
"795","2010-03-01",13.18
"796","2010-03-02",13.08
"797","2010-03-03",13.07
"798","2010-03-04",13.44
"799","2010-03-05",13.6
"800","2010-03-08",13.64
"801","2010-03-09",14.07
"802","2010-03-10",14.11
"803","2010-03-11",13.82
"804","2010-03-12",14.03
"805","2010-03-15",14.1
"806","2010-03-16",11.42
"807","2010-03-17",11.11
"808","2010-03-18",11.39
"809","2010-03-19",11.17
"810","2010-03-22",11.45
"811","2010-03-23",11.79
"812","2010-03-24",11.79
"813","2010-03-25",11.74
"814","2010-03-26",11.65
"815","2010-03-29",11.37
"816","2010-03-30",11.5
"817","2010-03-31",11.28
"818","2010-04-01",11.12
"819","2010-04-05",12.85
"820","2010-04-06",13.12
"821","2010-04-07",13.38
"822","2010-04-08",13.37
"823","2010-04-09",13.46
"824","2010-04-12",13.52
"825","2010-04-13",13.4
"826","2010-04-14",13.62
"827","2010-04-15",13.42
"828","2010-04-16",13.15
"829","2010-04-19",12.99
"830","2010-04-20",13.04
"831","2010-04-21",12.95
"832","2010-04-22",12.94
"833","2010-04-23",13.18
"834","2010-04-26",12.87
"835","2010-04-27",12.71
"836","2010-04-28",12.92
"837","2010-04-29",13.6
"838","2010-04-30",12.41
"839","2010-05-03",13.02
"840","2010-05-04",12.31
"841","2010-05-05",12.11
"842","2010-05-06",11.58
"843","2010-05-07",11.03
"844","2010-05-10",12
"845","2010-05-11",12.77
"846","2010-05-12",13.14
"847","2010-05-13",12.94
"848","2010-05-14",12.76
"849","2010-05-17",13.66
"850","2010-05-18",12.56
"851","2010-05-19",12.54
"852","2010-05-20",11.29
"853","2010-05-21",11.55
"854","2010-05-24",11.13
"855","2010-05-25",11.24
"856","2010-05-26",11.08
"857","2010-05-27",12.7
"858","2010-05-28",12.28
"859","2010-06-01",11.97
"860","2010-06-02",12.09
"861","2010-06-03",12.23
"862","2010-06-04",11.66
"863","2010-06-07",11.34
"864","2010-06-08",11.23
"865","2010-06-09",11.24
"866","2010-06-10",11.76
"867","2010-06-11",11.7
"868","2010-06-14",12.09
"869","2010-06-15",12.37
"870","2010-06-16",12.35
"871","2010-06-17",12.32
"872","2010-06-18",12.21
"873","2010-06-21",11.86
"874","2010-06-22",11.13
"875","2010-06-23",11.21
"876","2010-06-24",10.89
"877","2010-06-25",10.96
"878","2010-06-28",10.96
"879","2010-06-29",10.66
"880","2010-06-30",10.68
"881","2010-07-01",10.8
"882","2010-07-02",10.34
"883","2010-07-06",9.94
"884","2010-07-07",9.89
"885","2010-07-08",10.32
"886","2010-07-09",10.77
"887","2010-07-12",10.4
"888","2010-07-13",10.79
"889","2010-07-14",10.69
"890","2010-07-15",10.57
"891","2010-07-16",10.2
"892","2010-07-19",10.23
"893","2010-07-20",10.68
"894","2010-07-21",10.92
"895","2010-07-22",11.37
"896","2010-07-23",11.66
"897","2010-07-26",12.16
"898","2010-07-27",12.24
"899","2010-07-28",11.55
"900","2010-07-29",11.49
"901","2010-07-30",11.36
"902","2010-08-02",11.62
"903","2010-08-03",11.45
"904","2010-08-04",11.83
"905","2010-08-05",11.66
"906","2010-08-06",11.6
"907","2010-08-09",11.56
"908","2010-08-10",11.11
"909","2010-08-11",10.97
"910","2010-08-12",10.83
"911","2010-08-13",10.75
"912","2010-08-16",11.09
"913","2010-08-17",11.35
"914","2010-08-18",11.25
"915","2010-08-19",10.96
"916","2010-08-20",10.92
"917","2010-08-23",10.35
"918","2010-08-24",10.2
"919","2010-08-25",10.28
"920","2010-08-26",10.12
"921","2010-08-27",10.65
"922","2010-08-30",10.55
"923","2010-08-31",10.14
"924","2010-09-01",10.78
"925","2010-09-02",10.24
"926","2010-09-03",10.56
"927","2010-09-07",10.1
"928","2010-09-08",10.45
"929","2010-09-09",10.59
"930","2010-09-10",10.8
"931","2010-09-13",11.21
"932","2010-09-14",10.92
"933","2010-09-15",11.01
"934","2010-09-16",10.92
"935","2010-09-17",10.94
"936","2010-09-20",11.62
"937","2010-09-21",11.31
"938","2010-09-22",10.93
"939","2010-09-23",11
"940","2010-09-24",11.62
"941","2010-09-27",11.3
"942","2010-09-28",11.25
"943","2010-09-29",11.1
"944","2010-09-30",10.88
"945","2010-10-01",10.97
"946","2010-10-04",10.74
"947","2010-10-05",11.3
"948","2010-10-06",11.57
"949","2010-10-07",11.27
"950","2010-10-08",11.5
"951","2010-10-11",11.24
"952","2010-10-12",11.27
"953","2010-10-13",11.52
"954","2010-10-14",11.49
"955","2010-10-15",11.58
"956","2010-10-18",11.73
"957","2010-10-19",11.2
"958","2010-10-20",11.4
"959","2010-10-21",11.24
"960","2010-10-22",11.14
"961","2010-10-25",11.27
"962","2010-10-26",11.5
"963","2010-10-27",11.51
"964","2010-10-28",11.17
"965","2010-10-29",11.24
"966","2010-11-01",10.94
"967","2010-11-02",11.43
"968","2010-11-03",11.35
"969","2010-11-04",11.7
"970","2010-11-05",11.5
"971","2010-11-08",11.61
"972","2010-11-09",11.72
"973","2010-11-10",11.7
"974","2010-11-11",11.57
"975","2010-11-12",11.28
"976","2010-11-15",11.37
"977","2010-11-16",11.1
"978","2010-11-17",11.21
"979","2010-11-18",11.42
"980","2010-11-19",11.4
"981","2010-11-22",11.59
"982","2010-11-23",11.43
"983","2010-11-24",11.98
"984","2010-11-26",12.32
"985","2010-11-29",12.46
