"","date","DQ"
"1001","2014-09-29",7.98
"1002","2014-09-30",8.562
"1003","2014-10-01",8.054
"1004","2014-10-02",8.654
"1005","2014-10-03",8.564
"1006","2014-10-06",8.102
"1007","2014-10-07",8.418
"1008","2014-10-08",8.478
"1009","2014-10-09",8.134
"1010","2014-10-10",7.29
"1011","2014-10-13",6.624
"1012","2014-10-14",6.834
"1013","2014-10-15",7.212
"1014","2014-10-16",8.02
"1015","2014-10-17",8.338
"1016","2014-10-20",8.392
"1017","2014-10-21",8.694
"1018","2014-10-22",7.77
"1019","2014-10-23",7.704
"1020","2014-10-24",7.83
"1021","2014-10-27",7.58
"1022","2014-10-28",8.096
"1023","2014-10-29",7.634
"1024","2014-10-30",7.432
"1025","2014-10-31",7.784
"1026","2014-11-03",7.69
"1027","2014-11-04",7.554
"1028","2014-11-05",7.15
"1029","2014-11-06",7.27
"1030","2014-11-07",7.076
"1031","2014-11-10",7.456
"1032","2014-11-11",7.042
"1033","2014-11-12",7.008
"1034","2014-11-13",6.506
"1035","2014-11-14",6.632
"1036","2014-11-17",6.432
"1037","2014-11-18",6.758
"1038","2014-11-19",6.588
"1039","2014-11-20",6.858
"1040","2014-11-21",6.848
"1041","2014-11-24",6.414
"1042","2014-11-25",6.448
"1043","2014-11-26",6.614
"1044","2014-11-28",6
"1045","2014-12-01",5.396
"1046","2014-12-02",5.514
"1047","2014-12-03",5.706
"1048","2014-12-04",5.608
"1049","2014-12-05",6.046
"1050","2014-12-08",5.232
"1051","2014-12-09",5.308
"1052","2014-12-10",4.764
"1053","2014-12-11",4.906
"1054","2014-12-12",4.94
"1055","2014-12-15",5.216
"1056","2014-12-16",5.32
"1057","2014-12-17",5.464
"1058","2014-12-18",5.56
"1059","2014-12-19",5.912
"1060","2014-12-22",5.946
"1061","2014-12-23",5.46
"1062","2014-12-24",5.6
"1063","2014-12-26",5.664
"1064","2014-12-29",5.344
"1065","2014-12-30",5.082
"1066","2014-12-31",5.268
"1067","2015-01-02",5.094
"1068","2015-01-05",4.666
"1069","2015-01-06",4.36
"1070","2015-01-07",4.534
"1071","2015-01-08",4.778
"1072","2015-01-09",4.796
"1073","2015-01-12",4.35
"1074","2015-01-13",4.48
"1075","2015-01-14",4.6
"1076","2015-01-15",4.3
"1077","2015-01-16",4.098
"1078","2015-01-20",3.646
"1079","2015-01-21",3.846
"1080","2015-01-22",3.922
"1081","2015-01-23",3.866
"1082","2015-01-26",3.872
"1083","2015-01-27",3.962
"1084","2015-01-28",3.906
"1085","2015-01-29",3.842
"1086","2015-01-30",3.936
"1087","2015-02-02",4.58
"1088","2015-02-03",4.668
"1089","2015-02-04",4.372
"1090","2015-02-05",3.964
"1091","2015-02-06",3.984
"1092","2015-02-09",3.978
"1093","2015-02-10",3.912
"1094","2015-02-11",3.946
"1095","2015-02-12",4.25
"1096","2015-02-13",4.208
"1097","2015-02-17",4.122
"1098","2015-02-18",4.07
"1099","2015-02-19",4.044
"1100","2015-02-20",4.162
"1101","2015-02-23",4.14
"1102","2015-02-24",4.12
"1103","2015-02-25",4.106
"1104","2015-02-26",4.2
"1105","2015-02-27",4.474
"1106","2015-03-02",5.62
"1107","2015-03-03",5.292
"1108","2015-03-04",5.33
"1109","2015-03-05",5.378
"1110","2015-03-06",5.398
"1111","2015-03-09",4.972
"1112","2015-03-10",4.482
"1113","2015-03-11",4.59
"1114","2015-03-12",4.832
"1115","2015-03-13",4.714
"1116","2015-03-16",4.374
"1117","2015-03-17",4.83
"1118","2015-03-18",4.824
"1119","2015-03-19",5.026
"1120","2015-03-20",5.52
"1121","2015-03-23",5.43
"1122","2015-03-24",5.692
"1123","2015-03-25",5.366
"1124","2015-03-26",5.228
"1125","2015-03-27",5.318
"1126","2015-03-30",5.268
"1127","2015-03-31",5.302
"1128","2015-04-01",5.402
"1129","2015-04-02",5.282
"1130","2015-04-06",5.368
"1131","2015-04-07",5.314
"1132","2015-04-08",5.228
"1133","2015-04-09",5.418
"1134","2015-04-10",5.84
"1135","2015-04-13",6.07
"1136","2015-04-14",6.022
"1137","2015-04-15",5.918
"1138","2015-04-16",6.12
"1139","2015-04-17",6.218
"1140","2015-04-20",5.956
"1141","2015-04-21",5.806
"1142","2015-04-22",5.812
"1143","2015-04-23",5.772
"1144","2015-04-24",5.8
"1145","2015-04-27",5.518
"1146","2015-04-28",5.562
"1147","2015-04-29",5.76
"1148","2015-04-30",5.49
"1149","2015-05-01",5.424
"1150","2015-05-04",5.34
"1151","2015-05-05",4.962
"1152","2015-05-06",4.904
"1153","2015-05-07",4.8
"1154","2015-05-08",4.698
"1155","2015-05-11",4.868
"1156","2015-05-12",5.172
"1157","2015-05-13",4.928
"1158","2015-05-14",5.024
"1159","2015-05-15",5.1
"1160","2015-05-18",4.986
"1161","2015-05-19",4.904
"1162","2015-05-20",4.768
"1163","2015-05-21",4.762
"1164","2015-05-22",4.564
"1165","2015-05-26",4.446
"1166","2015-05-27",4.502
"1167","2015-05-28",4.484
"1168","2015-05-29",4.408
"1169","2015-06-01",4.42
"1170","2015-06-02",4.51
"1171","2015-06-03",4.71
"1172","2015-06-04",4.546
"1173","2015-06-05",4.718
"1174","2015-06-08",4.536
"1175","2015-06-09",4.404
"1176","2015-06-10",4.574
"1177","2015-06-11",4.616
"1178","2015-06-12",4.906
"1179","2015-06-15",4.94
"1180","2015-06-16",4.678
"1181","2015-06-17",4.73
"1182","2015-06-18",5.03
"1183","2015-06-19",5.182
"1184","2015-06-22",4.734
"1185","2015-06-23",4.91
"1186","2015-06-24",4.794
"1187","2015-06-25",4.82
"1188","2015-06-26",4.544
"1189","2015-06-29",4.48
"1190","2015-06-30",4.71
"1191","2015-07-01",4.686
"1192","2015-07-02",4.468
"1193","2015-07-06",4.18
"1194","2015-07-07",3.684
"1195","2015-07-08",3.924
"1196","2015-07-09",4.064
"1197","2015-07-10",4.038
"1198","2015-07-13",4.076
"1199","2015-07-14",4.226
"1200","2015-07-15",4.086
"1201","2015-07-16",4.192
"1202","2015-07-17",4.102
"1203","2015-07-20",4.082
"1204","2015-07-21",3.994
"1205","2015-07-22",3.798
"1206","2015-07-23",3.8
"1207","2015-07-24",3.656
"1208","2015-07-27",3.532
"1209","2015-07-28",3.572
"1210","2015-07-29",3.65
"1211","2015-07-30",3.632
"1212","2015-07-31",3.512
"1213","2015-08-03",3.348
"1214","2015-08-04",3.258
"1215","2015-08-05",3.376
"1216","2015-08-06",3.412
"1217","2015-08-07",3.278
"1218","2015-08-10",3.506
"1219","2015-08-11",3.086
"1220","2015-08-12",3.202
"1221","2015-08-13",3.146
"1222","2015-08-14",3.248
"1223","2015-08-17",3.122
"1224","2015-08-18",2.944
"1225","2015-08-19",2.9
"1226","2015-08-20",2.758
"1227","2015-08-21",2.442
"1228","2015-08-24",2.322
"1229","2015-08-25",2.316
"1230","2015-08-26",2.452
"1231","2015-08-27",2.686
"1232","2015-08-28",2.826
"1233","2015-08-31",2.814
"1234","2015-09-01",2.678
"1235","2015-09-02",2.748
"1236","2015-09-03",2.782
"1237","2015-09-04",2.778
"1238","2015-09-08",3.016
"1239","2015-09-09",2.974
"1240","2015-09-10",3.01
"1241","2015-09-11",3.468
"1242","2015-09-14",2.96
"1243","2015-09-15",2.96
"1244","2015-09-16",3.064
"1245","2015-09-17",3.032
"1246","2015-09-18",2.94
"1247","2015-09-21",2.954
"1248","2015-09-22",2.838
"1249","2015-09-23",3.16
"1250","2015-09-24",3.126
"1251","2015-09-25",3.08
"1252","2015-09-28",2.998
"1253","2015-09-29",2.98
"1254","2015-09-30",3.198
"1255","2015-10-01",3.162
"1256","2015-10-02",3.566
"1257","2015-10-05",3.674
"1258","2015-10-06",3.63
"1259","2015-10-07",3.646
"1260","2015-10-08",3.648
"1261","2015-10-09",3.664
"1262","2015-10-12",3.62
"1263","2015-10-13",3.668
"1264","2015-10-14",3.776
"1265","2015-10-15",3.796
"1266","2015-10-16",3.73
"1267","2015-10-19",3.798
"1268","2015-10-20",3.658
"1269","2015-10-21",3.478
"1270","2015-10-22",3.506
"1271","2015-10-23",3.36
"1272","2015-10-26",3.324
"1273","2015-10-27",3.238
"1274","2015-10-28",3.316
"1275","2015-10-29",3.282
"1276","2015-10-30",3.34
"1277","2015-11-02",3.348
"1278","2015-11-03",3.268
"1279","2015-11-04",3.282
"1280","2015-11-05",3.266
"1281","2015-11-06",3.26
"1282","2015-11-09",3.188
"1283","2015-11-10",2.738
"1284","2015-11-11",3.022
"1285","2015-11-12",2.646
"1286","2015-11-13",2.552
"1287","2015-11-16",2.54
"1288","2015-11-17",2.432
"1289","2015-11-18",2.81
"1290","2015-11-19",2.808
"1291","2015-11-20",3.01
"1292","2015-11-23",3.074
"1293","2015-11-24",3.098
"1294","2015-11-25",3.062
"1295","2015-11-27",3.082
"1296","2015-11-30",3.166
"1297","2015-12-01",3.22
"1298","2015-12-02",3.246
"1299","2015-12-03",3.336
"1300","2015-12-04",3.408
"1301","2015-12-07",3.548
"1302","2015-12-08",3.474
"1303","2015-12-09",3.502
"1304","2015-12-10",3.314
"1305","2015-12-11",3.228
"1306","2015-12-14",3.232
"1307","2015-12-15",3.428
"1308","2015-12-16",3.444
"1309","2015-12-17",3.23
"1310","2015-12-18",3.468
"1311","2015-12-21",3.354
"1312","2015-12-22",3.39
"1313","2015-12-23",3.468
"1314","2015-12-24",3.55
"1315","2015-12-28",3.522
"1316","2015-12-29",3.418
"1317","2015-12-30",3.292
"1318","2015-12-31",3.33
"1319","2016-01-04",3.32
"1320","2016-01-05",3.274
"1321","2016-01-06",3.13
"1322","2016-01-07",2.934
"1323","2016-01-08",3.078
"1324","2016-01-11",2.842
"1325","2016-01-12",2.8
"1326","2016-01-13",2.62
"1327","2016-01-14",2.632
"1328","2016-01-15",2.58
"1329","2016-01-19",2.48
"1330","2016-01-20",2.546
"1331","2016-01-21",2.582
"1332","2016-01-22",2.642
"1333","2016-01-25",2.676
"1334","2016-01-26",2.736
"1335","2016-01-27",2.76
"1336","2016-01-28",2.92
"1337","2016-01-29",3.056
"1338","2016-02-01",3.148
"1339","2016-02-02",3.032
"1340","2016-02-03",3.164
"1341","2016-02-04",3.4
"1342","2016-02-05",3.254
"1343","2016-02-08",2.806
"1344","2016-02-09",2.78
"1345","2016-02-10",2.818
"1346","2016-02-11",2.744
"1347","2016-02-12",2.842
"1348","2016-02-16",2.95
"1349","2016-02-17",3.118
"1350","2016-02-18",3.282
"1351","2016-02-19",3.3
"1352","2016-02-22",3.794
"1353","2016-02-23",3.598
"1354","2016-02-24",3.746
"1355","2016-02-25",3.72
"1356","2016-02-26",3.794
"1357","2016-02-29",3.688
"1358","2016-03-01",3.808
"1359","2016-03-02",3.78
"1360","2016-03-03",3.724
"1361","2016-03-04",3.802
"1362","2016-03-07",3.79
"1363","2016-03-08",3.776
"1364","2016-03-09",3.84
"1365","2016-03-10",3.85
"1366","2016-03-11",3.808
"1367","2016-03-14",3.81
"1368","2016-03-15",3.75
"1369","2016-03-16",3.7
"1370","2016-03-17",3.67
"1371","2016-03-18",3.56
"1372","2016-03-21",3.51
"1373","2016-03-22",3.632
"1374","2016-03-23",3.518
"1375","2016-03-24",3.518
"1376","2016-03-28",3.38
"1377","2016-03-29",3.36
"1378","2016-03-30",3.628
"1379","2016-03-31",3.722
"1380","2016-04-01",3.72
"1381","2016-04-04",3.786
"1382","2016-04-05",3.74
"1383","2016-04-06",3.784
"1384","2016-04-07",3.808
"1385","2016-04-08",3.806
"1386","2016-04-11",3.79
"1387","2016-04-12",3.874
"1388","2016-04-13",4.206
"1389","2016-04-14",4.8
"1390","2016-04-15",4.594
"1391","2016-04-18",5.078
"1392","2016-04-19",5.052
"1393","2016-04-20",5.1
"1394","2016-04-21",5.174
"1395","2016-04-22",5.214
"1396","2016-04-25",4.802
"1397","2016-04-26",5.008
"1398","2016-04-27",5.194
"1399","2016-04-28",5.39
"1400","2016-04-29",5.19
"1401","2016-05-02",4.932
"1402","2016-05-03",4.938
"1403","2016-05-04",4.93
"1404","2016-05-05",5.158
"1405","2016-05-06",5.076
"1406","2016-05-09",4.95
"1407","2016-05-10",5.012
"1408","2016-05-11",5.282
"1409","2016-05-12",5.206
"1410","2016-05-13",4.864
"1411","2016-05-16",5.108
"1412","2016-05-17",4.904
"1413","2016-05-18",4.9
"1414","2016-05-19",4.774
"1415","2016-05-20",4.86
"1416","2016-05-23",5.096
"1417","2016-05-24",5.234
"1418","2016-05-25",5.224
"1419","2016-05-26",4.996
"1420","2016-05-27",4.938
"1421","2016-05-31",4.974
"1422","2016-06-01",4.904
"1423","2016-06-02",4.804
"1424","2016-06-03",4.546
"1425","2016-06-06",4.496
"1426","2016-06-07",4.842
"1427","2016-06-08",4.956
"1428","2016-06-09",4.796
"1429","2016-06-10",4.6
"1430","2016-06-13",4.418
"1431","2016-06-14",4.318
"1432","2016-06-15",4.336
"1433","2016-06-16",4.26
"1434","2016-06-17",4
"1435","2016-06-20",4.102
"1436","2016-06-21",4.01
"1437","2016-06-22",4.03
"1438","2016-06-23",4.22
"1439","2016-06-24",4.22
"1440","2016-06-27",4.34
"1441","2016-06-28",4.596
"1442","2016-06-29",4.346
"1443","2016-06-30",4.514
"1444","2016-07-01",4.638
"1445","2016-07-05",4.59
"1446","2016-07-06",4.668
"1447","2016-07-07",4.55
"1448","2016-07-08",4.666
"1449","2016-07-11",4.706
"1450","2016-07-12",4.642
"1451","2016-07-13",4.57
"1452","2016-07-14",4.366
"1453","2016-07-15",4.398
"1454","2016-07-18",4.404
"1455","2016-07-19",4.402
"1456","2016-07-20",4.386
"1457","2016-07-21",4.44
"1458","2016-07-22",4.448
"1459","2016-07-25",4.44
"1460","2016-07-26",4.376
"1461","2016-07-27",4.39
"1462","2016-07-28",4.374
"1463","2016-07-29",4.572
"1464","2016-08-01",4.58
"1465","2016-08-02",4.796
"1466","2016-08-03",5.09
"1467","2016-08-04",4.882
"1468","2016-08-05",4.926
"1469","2016-08-08",5.162
"1470","2016-08-09",4.96
"1471","2016-08-10",5.05
"1472","2016-08-11",4.63
"1473","2016-08-12",4.68
"1474","2016-08-15",4.7
"1475","2016-08-16",4.64
"1476","2016-08-17",4.792
"1477","2016-08-18",4.91
"1478","2016-08-19",4.878
"1479","2016-08-22",4.954
"1480","2016-08-23",4.968
"1481","2016-08-24",4.918
"1482","2016-08-25",4.886
"1483","2016-08-26",4.928
"1484","2016-08-29",4.942
"1485","2016-08-30",4.936
"1486","2016-08-31",4.812
"1487","2016-09-01",4.868
"1488","2016-09-02",4.974
"1489","2016-09-06",4.972
"1490","2016-09-07",4.916
"1491","2016-09-08",5.026
"1492","2016-09-09",4.974
"1493","2016-09-12",5.088
"1494","2016-09-13",4.896
"1495","2016-09-14",4.724
"1496","2016-09-15",4.6
"1497","2016-09-16",4.42
"1498","2016-09-19",4.07
"1499","2016-09-20",3.986
"1500","2016-09-21",3.978
"1501","2016-09-22",4.042
"1502","2016-09-23",4.186
"1503","2016-09-26",4.188
"1504","2016-09-27",4.356
"1505","2016-09-28",4.482
"1506","2016-09-29",4.238
"1507","2016-09-30",4.24
"1508","2016-10-03",4.328
"1509","2016-10-04",4.09
"1510","2016-10-05",4.29
"1511","2016-10-06",4.49
"1512","2016-10-07",4.598
"1513","2016-10-10",4.618
"1514","2016-10-11",4.528
"1515","2016-10-12",4.452
"1516","2016-10-13",4.692
"1517","2016-10-14",4.526
"1518","2016-10-17",4.63
"1519","2016-10-18",4.624
"1520","2016-10-19",4.694
"1521","2016-10-20",4.76
"1522","2016-10-21",4.68
"1523","2016-10-24",4.712
"1524","2016-10-25",4.684
"1525","2016-10-26",4.698
"1526","2016-10-27",4.692
"1527","2016-10-28",4.654
"1528","2016-10-31",4.522
"1529","2016-11-01",4.534
"1530","2016-11-02",4.7
"1531","2016-11-03",4.67
"1532","2016-11-04",4.646
"1533","2016-11-07",4.684
"1534","2016-11-08",4.648
"1535","2016-11-09",4.654
"1536","2016-11-10",4.462
"1537","2016-11-11",4.466
"1538","2016-11-14",4.378
"1539","2016-11-15",4.606
"1540","2016-11-16",4.574
"1541","2016-11-17",4.526
"1542","2016-11-18",4.272
"1543","2016-11-21",4.14
"1544","2016-11-22",4.23
"1545","2016-11-23",4.33
"1546","2016-11-25",4.372
"1547","2016-11-28",4.076
"1548","2016-11-29",4.004
"1549","2016-11-30",4.04
"1550","2016-12-01",3.992
"1551","2016-12-02",3.984
"1552","2016-12-05",3.984
"1553","2016-12-06",3.946
"1554","2016-12-07",4.25
"1555","2016-12-08",4.246
"1556","2016-12-09",4.234
"1557","2016-12-12",4.158
"1558","2016-12-13",4.25
"1559","2016-12-14",4.194
"1560","2016-12-15",4.082
"1561","2016-12-16",4.142
"1562","2016-12-19",4.17
"1563","2016-12-20",4.262
"1564","2016-12-21",4.254
"1565","2016-12-22",4.178
"1566","2016-12-23",4.1
"1567","2016-12-27",3.98
"1568","2016-12-28",3.934
"1569","2016-12-29",3.92
"1570","2016-12-30",3.86
"1571","2017-01-03",3.97
"1572","2017-01-04",3.952
"1573","2017-01-05",4.044
"1574","2017-01-06",4.094
"1575","2017-01-09",4.122
"1576","2017-01-10",4.124
"1577","2017-01-11",4.228
"1578","2017-01-12",4.252
"1579","2017-01-13",4.266
"1580","2017-01-17",4.568
"1581","2017-01-18",4.568
"1582","2017-01-19",4.59
"1583","2017-01-20",4.656
"1584","2017-01-23",4.622
"1585","2017-01-24",4.58
"1586","2017-01-25",4.672
"1587","2017-01-26",4.654
"1588","2017-01-27",5.01
"1589","2017-01-30",4.838
"1590","2017-01-31",4.884
"1591","2017-02-01",4.96
"1592","2017-02-02",4.902
"1593","2017-02-03",4.902
"1594","2017-02-06",4.81
"1595","2017-02-07",4.494
"1596","2017-02-08",4.7
"1597","2017-02-09",4.724
"1598","2017-02-10",4.7
"1599","2017-02-13",4.7
"1600","2017-02-14",4.764
"1601","2017-02-15",5.078
"1602","2017-02-16",5
"1603","2017-02-17",5.014
"1604","2017-02-21",5.236
"1605","2017-02-22",5.39
"1606","2017-02-23",5.244
"1607","2017-02-24",5.158
"1608","2017-02-27",5.126
"1609","2017-02-28",4.958
"1610","2017-03-01",4.604
"1611","2017-03-02",4.69
"1612","2017-03-03",4.894
"1613","2017-03-06",5.102
"1614","2017-03-07",4.788
"1615","2017-03-08",4.664
"1616","2017-03-09",4.698
"1617","2017-03-10",4.756
"1618","2017-03-13",4.63
"1619","2017-03-14",4.566
"1620","2017-03-15",4.464
"1621","2017-03-16",4.616
"1622","2017-03-17",4.42
"1623","2017-03-20",4.464
"1624","2017-03-21",4.39
"1625","2017-03-22",4.362
"1626","2017-03-23",4.344
"1627","2017-03-24",4.382
"1628","2017-03-27",4.13
"1629","2017-03-28",4.192
"1630","2017-03-29",3.952
"1631","2017-03-30",3.784
"1632","2017-03-31",3.754
"1633","2017-04-03",3.748
"1634","2017-04-04",3.702
"1635","2017-04-05",3.774
"1636","2017-04-06",3.93
"1637","2017-04-07",3.89
"1638","2017-04-10",4.014
"1639","2017-04-11",3.958
"1640","2017-04-12",3.816
"1641","2017-04-13",3.752
"1642","2017-04-17",3.67
"1643","2017-04-18",3.754
"1644","2017-04-19",3.776
"1645","2017-04-20",3.726
"1646","2017-04-21",3.662
"1647","2017-04-24",3.702
"1648","2017-04-25",3.696
"1649","2017-04-26",3.758
"1650","2017-04-27",3.714
"1651","2017-04-28",3.722
"1652","2017-05-01",3.792
"1653","2017-05-02",3.748
"1654","2017-05-03",3.768
"1655","2017-05-04",3.704
"1656","2017-05-05",3.78
"1657","2017-05-08",3.942
"1658","2017-05-09",4.436
"1659","2017-05-10",4.71
"1660","2017-05-11",4.784
"1661","2017-05-12",4.652
"1662","2017-05-15",4.654
"1663","2017-05-16",4.732
"1664","2017-05-17",4.464
"1665","2017-05-18",4.41
"1666","2017-05-19",4.508
"1667","2017-05-22",4.66
"1668","2017-05-23",4.608
"1669","2017-05-24",4.604
"1670","2017-05-25",4.55
"1671","2017-05-26",4.47
"1672","2017-05-30",4.362
"1673","2017-05-31",4.352
"1674","2017-06-01",4.318
"1675","2017-06-02",4.212
"1676","2017-06-05",4.044
"1677","2017-06-06",4.014
"1678","2017-06-07",4.074
"1679","2017-06-08",4.274
"1680","2017-06-09",3.986
"1681","2017-06-12",3.922
"1682","2017-06-13",4.222
"1683","2017-06-14",3.968
"1684","2017-06-15",3.864
"1685","2017-06-16",3.96
"1686","2017-06-19",3.882
"1687","2017-06-20",3.856
"1688","2017-06-21",3.806
"1689","2017-06-22",3.858
"1690","2017-06-23",4.02
"1691","2017-06-26",3.946
"1692","2017-06-27",4.012
"1693","2017-06-28",4.154
"1694","2017-06-29",4.152
"1695","2017-06-30",4.152
"1696","2017-07-03",4.05
"1697","2017-07-05",4
"1698","2017-07-06",3.954
"1699","2017-07-07",4.08
"1700","2017-07-10",4
"1701","2017-07-11",4.082
"1702","2017-07-12",4.18
"1703","2017-07-13",4.102
"1704","2017-07-14",4.28
"1705","2017-07-17",4.15
"1706","2017-07-18",4.434
"1707","2017-07-19",4.742
"1708","2017-07-20",4.684
"1709","2017-07-21",4.75
"1710","2017-07-24",4.924
"1711","2017-07-25",4.966
"1712","2017-07-26",5
"1713","2017-07-27",4.83
"1714","2017-07-28",4.874
"1715","2017-07-31",5.072
"1716","2017-08-01",5.056
"1717","2017-08-02",5.054
"1718","2017-08-03",5.056
"1719","2017-08-04",5.52
"1720","2017-08-07",5.87
"1721","2017-08-08",5.278
"1722","2017-08-09",5.43
"1723","2017-08-10",5.136
"1724","2017-08-11",5.236
"1725","2017-08-14",5.292
"1726","2017-08-15",5.314
"1727","2017-08-16",5.092
"1728","2017-08-17",4.948
"1729","2017-08-18",5.066
"1730","2017-08-21",4.8
"1731","2017-08-22",4.868
"1732","2017-08-23",4.902
"1733","2017-08-24",4.99
"1734","2017-08-25",5.04
"1735","2017-08-28",5.042
"1736","2017-08-29",4.866
"1737","2017-08-30",5.01
"1738","2017-08-31",5.088
"1739","2017-09-01",5.29
"1740","2017-09-05",5.156
"1741","2017-09-06",5.252
"1742","2017-09-07",5.304
"1743","2017-09-08",5.312
"1744","2017-09-11",5.402
"1745","2017-09-12",5.22
"1746","2017-09-13",5.192
"1747","2017-09-14",5.324
"1748","2017-09-15",5.63
"1749","2017-09-18",5.744
"1750","2017-09-19",5.884
"1751","2017-09-20",5.644
"1752","2017-09-21",5.594
"1753","2017-09-22",5.668
"1754","2017-09-25",5.492
"1755","2017-09-26",5.522
"1756","2017-09-27",5.7
"1757","2017-09-28",5.898
"1758","2017-09-29",5.804
"1759","2017-10-02",5.776
"1760","2017-10-03",6.076
"1761","2017-10-04",5.988
"1762","2017-10-05",6.126
"1763","2017-10-06",6.084
"1764","2017-10-09",6.386
"1765","2017-10-10",6.876
"1766","2017-10-11",6.52
"1767","2017-10-12",6.52
"1768","2017-10-13",6.596
"1769","2017-10-16",6.35
"1770","2017-10-17",6.092
"1771","2017-10-18",6.338
"1772","2017-10-19",6.54
"1773","2017-10-20",7.39
"1774","2017-10-23",7.214
"1775","2017-10-24",7.374
"1776","2017-10-25",7.182
"1777","2017-10-26",7.124
"1778","2017-10-27",7.346
"1779","2017-10-30",7.596
"1780","2017-10-31",7.54
"1781","2017-11-01",8.048
"1782","2017-11-02",8.074
"1783","2017-11-03",7.956
"1784","2017-11-06",7.962
"1785","2017-11-07",7.87
"1786","2017-11-08",8.09
"1787","2017-11-09",7.798
"1788","2017-11-10",7.962
"1789","2017-11-13",8.034
"1790","2017-11-14",8.57
"1791","2017-11-15",7.956
"1792","2017-11-16",7.974
"1793","2017-11-17",8.612
"1794","2017-11-20",9.406
"1795","2017-11-21",9.26
"1796","2017-11-22",9.89
"1797","2017-11-24",10.67
"1798","2017-11-27",10.272
"1799","2017-11-28",10.764
"1800","2017-11-29",10.402
"1801","2017-11-30",10.916
"1802","2017-12-01",11.39
"1803","2017-12-04",9.408
"1804","2017-12-05",9.842
"1805","2017-12-06",9.474
"1806","2017-12-07",9.296
"1807","2017-12-08",9.882
"1808","2017-12-11",10.44
"1809","2017-12-12",10.12
"1810","2017-12-13",9.666
"1811","2017-12-14",9.366
"1812","2017-12-15",9.434
"1813","2017-12-18",10.052
"1814","2017-12-19",9.7
"1815","2017-12-20",9.602
"1816","2017-12-21",10.178
"1817","2017-12-22",10.8
"1818","2017-12-26",10.58
"1819","2017-12-27",11.442
"1820","2017-12-28",12.134
"1821","2017-12-29",11.888
"1822","2018-01-02",12.514
"1823","2018-01-03",12.628
"1824","2018-01-04",12.5
"1825","2018-01-05",12.956
"1826","2018-01-08",11.17
"1827","2018-01-09",11.986
"1828","2018-01-10",12.106
"1829","2018-01-11",12.8
"1830","2018-01-12",13.648
"1831","2018-01-16",12.85
"1832","2018-01-17",12.72
"1833","2018-01-18",12.694
"1834","2018-01-19",12.2
"1835","2018-01-22",12.65
"1836","2018-01-23",12.51
"1837","2018-01-24",11.732
"1838","2018-01-25",11.844
"1839","2018-01-26",11.698
"1840","2018-01-29",12.118
"1841","2018-01-30",11.432
"1842","2018-01-31",10.888
"1843","2018-02-01",10.676
"1844","2018-02-02",10.292
"1845","2018-02-05",9.676
"1846","2018-02-06",10.46
"1847","2018-02-07",10.026
"1848","2018-02-08",9.804
"1849","2018-02-09",9.946
"1850","2018-02-12",9.896
"1851","2018-02-13",10.314
"1852","2018-02-14",10.678
"1853","2018-02-15",10.658
"1854","2018-02-16",10.654
"1855","2018-02-20",12.302
"1856","2018-02-21",12.462
"1857","2018-02-22",12.382
"1858","2018-02-23",11.922
"1859","2018-02-26",11.34
"1860","2018-02-27",11.078
"1861","2018-02-28",9.828
"1862","2018-03-01",9.546
"1863","2018-03-02",9.594
"1864","2018-03-05",9.346
"1865","2018-03-06",9.44
"1866","2018-03-07",9.654
"1867","2018-03-08",9.02
"1868","2018-03-09",8.91
"1869","2018-03-12",9.416
"1870","2018-03-13",9.002
"1871","2018-03-14",9.012
"1872","2018-03-15",9.08
"1873","2018-03-16",9.492
"1874","2018-03-19",8.888
"1875","2018-03-20",9.2
"1876","2018-03-21",10.044
"1877","2018-03-22",10.154
"1878","2018-03-23",9.918
"1879","2018-03-26",10.224
"1880","2018-03-27",9.504
"1881","2018-03-28",9.344
"1882","2018-03-29",9.79
"1883","2018-04-02",9.716
"1884","2018-04-03",10.192
"1885","2018-04-04",10.91
"1886","2018-04-05",10.76
"1887","2018-04-06",11.168
"1888","2018-04-09",11.484
"1889","2018-04-10",12.212
"1890","2018-04-11",11.852
"1891","2018-04-12",10.594
"1892","2018-04-13",10.33
"1893","2018-04-16",10.258
"1894","2018-04-17",10.458
"1895","2018-04-18",10.928
"1896","2018-04-19",10.664
"1897","2018-04-20",10.902
"1898","2018-04-23",10.76
"1899","2018-04-24",10.62
"1900","2018-04-25",10.406
"1901","2018-04-26",10.916
"1902","2018-04-27",10.898
"1903","2018-04-30",10.67
"1904","2018-05-01",10.49
"1905","2018-05-02",10.864
"1906","2018-05-03",10.642
"1907","2018-05-04",10.802
"1908","2018-05-07",10.87
"1909","2018-05-08",10.864
"1910","2018-05-09",10.982
"1911","2018-05-10",10.986
"1912","2018-05-11",11.022
"1913","2018-05-14",12.052
"1914","2018-05-15",11.814
"1915","2018-05-16",13.454
"1916","2018-05-17",13.024
"1917","2018-05-18",12.974
"1918","2018-05-21",13.104
"1919","2018-05-22",13.596
"1920","2018-05-23",12.75
"1921","2018-05-24",12.918
"1922","2018-05-25",13.14
"1923","2018-05-29",13.004
"1924","2018-05-30",11.43
"1925","2018-05-31",11.532
"1926","2018-06-01",10.544
"1927","2018-06-04",8.36
"1928","2018-06-05",8.438
"1929","2018-06-06",8.032
"1930","2018-06-07",8.032
"1931","2018-06-08",7.992
"1932","2018-06-11",7.874
"1933","2018-06-12",7.986
