"","date","BBU"
"89","2016-10-05",24.790001
"90","2016-10-06",25.440001
"91","2016-10-07",24.73
"92","2016-10-10",25.23
"93","2016-10-11",24.66
"94","2016-10-12",24.299999
"95","2016-10-13",24.24
"96","2016-10-14",24.09
"97","2016-10-17",23.440001
"98","2016-10-18",24.01
"99","2016-10-19",24
"100","2016-10-20",24.200001
"101","2016-10-21",24
"102","2016-10-24",23.85
"103","2016-10-25",23.870001
"104","2016-10-26",23.24
"105","2016-10-27",23.030001
"106","2016-10-28",23.34
"107","2016-10-31",23.219999
"108","2016-11-01",24.219999
"109","2016-11-02",24.1
"110","2016-11-03",23.940001
"111","2016-11-04",23.75
"112","2016-11-07",23.809999
"113","2016-11-08",23.85
"114","2016-11-09",23.889999
"115","2016-11-10",24.17
"116","2016-11-11",24.18
"117","2016-11-14",22.99
"118","2016-11-15",22.799999
"119","2016-11-16",22.5
"120","2016-11-17",23.99
"121","2016-11-18",23.799999
"122","2016-11-21",24.219999
"123","2016-11-22",24.99
"124","2016-11-23",25.5
"125","2016-11-25",26
"126","2016-11-28",26.34
"127","2016-11-29",26.17
"128","2016-11-30",26.389999
"129","2016-12-01",26.719999
"130","2016-12-02",26.75
"131","2016-12-05",26.360001
"132","2016-12-06",26.18
"133","2016-12-07",26.370001
"134","2016-12-08",26.049999
"135","2016-12-09",25.68
"136","2016-12-12",25.49
"137","2016-12-13",25.91
"138","2016-12-14",24.219999
"139","2016-12-15",24.389999
"140","2016-12-16",24.26
"141","2016-12-19",24.15
"142","2016-12-20",24
"143","2016-12-21",24.35
"144","2016-12-22",24.059999
"145","2016-12-23",24.35
"146","2016-12-27",24.25
"147","2016-12-28",24.209999
"148","2016-12-29",23.76
"149","2016-12-30",24.059999
"150","2017-01-03",24.033001
"151","2017-01-04",24.475
"152","2017-01-05",24.940001
"153","2017-01-06",24.360001
"154","2017-01-09",24.52
"155","2017-01-10",23.99
"156","2017-01-11",23.879999
"157","2017-01-12",24.65
"158","2017-01-13",25.073999
"159","2017-01-17",25.309999
"160","2017-01-18",24.98
"161","2017-01-19",24.75
"162","2017-01-20",24.68
"163","2017-01-23",24.559999
"164","2017-01-24",24.959999
"165","2017-01-25",25.16
"166","2017-01-26",24.940001
"167","2017-01-27",24.889999
"168","2017-01-30",25.08
"169","2017-01-31",24.440001
"170","2017-02-01",24.549999
"171","2017-02-02",24.870001
"172","2017-02-03",25.08
"173","2017-02-06",24.6
"174","2017-02-07",24.76
"175","2017-02-08",25.049999
"176","2017-02-09",25.4
"177","2017-02-10",26.16
"178","2017-02-13",26.299999
"179","2017-02-14",26.219999
"180","2017-02-15",26.040001
"181","2017-02-16",26.27
"182","2017-02-17",26.26
"183","2017-02-21",26.16
"184","2017-02-22",26.01
"185","2017-02-23",26.139999
"186","2017-02-24",25.58
"187","2017-02-27",25.450001
"188","2017-02-28",25.370001
"189","2017-03-01",25.629999
"190","2017-03-02",25.299999
"191","2017-03-03",25.219999
"192","2017-03-06",24.549999
"193","2017-03-07",24.700001
"194","2017-03-08",24.450001
"195","2017-03-09",24.959999
"196","2017-03-10",25.120001
"197","2017-03-13",25.02
"198","2017-03-14",25
"199","2017-03-15",25.360001
"200","2017-03-16",24.950001
"201","2017-03-17",25.01
"202","2017-03-20",24.68
"203","2017-03-21",24.17
"204","2017-03-22",23.82
"205","2017-03-23",24.200001
"206","2017-03-24",24.549999
"207","2017-03-27",24.59
"208","2017-03-28",23.99
"209","2017-03-29",24.6
"210","2017-03-30",25.02
"211","2017-03-31",24.639999
"212","2017-04-03",24.48
"213","2017-04-04",24.514
"214","2017-04-05",24.360001
"215","2017-04-06",24.450001
"216","2017-04-07",24.43
"217","2017-04-10",24.549999
"218","2017-04-11",24.610001
"219","2017-04-12",24.389999
"220","2017-04-13",24.200001
"221","2017-04-17",24.355
"222","2017-04-18",24.209999
"223","2017-04-19",24.92
"224","2017-04-20",25.360001
"225","2017-04-21",25.99
"226","2017-04-24",26.280001
"227","2017-04-25",25.969999
"228","2017-04-26",25.950001
"229","2017-04-27",26.209999
"230","2017-04-28",26.459999
"231","2017-05-01",26.709999
"232","2017-05-02",26.610001
"233","2017-05-03",26.370001
"234","2017-05-04",26.16
"235","2017-05-05",26.709999
"236","2017-05-08",26.76
"237","2017-05-09",26.85
"238","2017-05-10",27.209999
"239","2017-05-11",27.4
"240","2017-05-12",27.15
"241","2017-05-15",27
"242","2017-05-16",26.84
"243","2017-05-17",26.129999
"244","2017-05-18",26.030001
"245","2017-05-19",27.059999
"246","2017-05-22",27.5
"247","2017-05-23",27.049999
"248","2017-05-24",27.132
"249","2017-05-25",26.737
"250","2017-05-26",26.867001
"251","2017-05-30",26.280001
"252","2017-05-31",26.459999
"253","2017-06-01",26.35
"254","2017-06-02",26.566999
"255","2017-06-05",26.549999
"256","2017-06-06",26.389999
"257","2017-06-07",26.110001
"258","2017-06-08",26.15
"259","2017-06-09",26.424999
"260","2017-06-12",26.92
"261","2017-06-13",26.934999
"262","2017-06-14",26.65
"263","2017-06-15",26.67
"264","2017-06-16",26.959999
"265","2017-06-19",26.629999
"266","2017-06-20",26.48
"267","2017-06-21",26.365
"268","2017-06-22",26.799999
"269","2017-06-23",26.85
"270","2017-06-26",26.52
"271","2017-06-27",26.809999
"272","2017-06-28",27
"273","2017-06-29",27.040001
"274","2017-06-30",27.049999
"275","2017-07-03",27.15
"276","2017-07-05",27.309999
"277","2017-07-06",27.194
"278","2017-07-07",27.209999
"279","2017-07-10",27.059999
"280","2017-07-11",27.200001
"281","2017-07-12",27.41
"282","2017-07-13",27.556
"283","2017-07-14",27.9
"284","2017-07-17",28.200001
"285","2017-07-18",28.01
"286","2017-07-19",28.150999
"287","2017-07-20",28.233999
"288","2017-07-21",28.200001
"289","2017-07-24",28.34
"290","2017-07-25",28.469999
"291","2017-07-26",28.940001
"292","2017-07-27",28.610001
"293","2017-07-28",28.540001
"294","2017-07-31",27.719999
"295","2017-08-01",28.4
"296","2017-08-02",28.41
"297","2017-08-03",27.879999
"298","2017-08-04",27.889999
"299","2017-08-07",27.549999
"300","2017-08-08",29.82
"301","2017-08-09",30.08
"302","2017-08-10",29.709999
"303","2017-08-11",29.59
"304","2017-08-14",29.34
"305","2017-08-15",29.33
"306","2017-08-16",29.540001
"307","2017-08-17",29.41
"308","2017-08-18",29.469999
"309","2017-08-21",29.26
"310","2017-08-22",29.559999
"311","2017-08-23",29.73
"312","2017-08-24",29.530001
"313","2017-08-25",29.700001
"314","2017-08-28",29.459999
"315","2017-08-29",30.049999
"316","2017-08-30",30
"317","2017-08-31",30.16
"318","2017-09-01",30.690001
"319","2017-09-05",30.26
"320","2017-09-06",30.9
"321","2017-09-07",30.9
"322","2017-09-08",30.77
"323","2017-09-11",31.48
"324","2017-09-12",31
"325","2017-09-13",30.92
"326","2017-09-14",30.973
"327","2017-09-15",31.1
"328","2017-09-18",31
"329","2017-09-19",31.08
"330","2017-09-20",30.07
"331","2017-09-21",30.23
"332","2017-09-22",29.969999
"333","2017-09-25",29.68
"334","2017-09-26",29.620001
"335","2017-09-27",29.02
"336","2017-09-28",29.65
"337","2017-09-29",29.65
"338","2017-10-02",29.530001
"339","2017-10-03",29.290001
"340","2017-10-04",29.200001
"341","2017-10-05",29.5
"342","2017-10-06",29.530001
"343","2017-10-09",29.030001
"344","2017-10-10",29.450001
"345","2017-10-11",29.41
"346","2017-10-12",29.26
"347","2017-10-13",29.43
"348","2017-10-16",29.370001
"349","2017-10-17",29.52
"350","2017-10-18",29.6
"351","2017-10-19",29.42
"352","2017-10-20",29.709999
"353","2017-10-23",29.74
"354","2017-10-24",29.75
"355","2017-10-25",29.290001
"356","2017-10-26",29.219999
"357","2017-10-27",29.48
"358","2017-10-30",29.790001
"359","2017-10-31",29.379999
"360","2017-11-01",29.75
"361","2017-11-02",30.030001
"362","2017-11-03",30.299999
"363","2017-11-06",30.25
"364","2017-11-07",30.040001
"365","2017-11-08",29.709999
"366","2017-11-09",29.709999
"367","2017-11-10",29.82
"368","2017-11-13",29.92
"369","2017-11-14",29.790001
"370","2017-11-15",30.07
"371","2017-11-16",30
"372","2017-11-17",30.280001
"373","2017-11-20",30.82
"374","2017-11-21",30.92
"375","2017-11-22",31.059999
"376","2017-11-24",31.030001
"377","2017-11-27",31.190001
"378","2017-11-28",30.879999
"379","2017-11-29",31
"380","2017-11-30",30.799999
"381","2017-12-01",31.139999
"382","2017-12-04",31.200001
"383","2017-12-05",31.09
"384","2017-12-06",30.98
"385","2017-12-07",31.040001
"386","2017-12-08",31.52
"387","2017-12-11",32.810001
"388","2017-12-12",32.720001
"389","2017-12-13",34
"390","2017-12-14",33.77
"391","2017-12-15",32.790001
"392","2017-12-18",32.860001
"393","2017-12-19",33.02
"394","2017-12-20",33.549999
"395","2017-12-21",34.040001
"396","2017-12-22",34
"397","2017-12-26",33.75
"398","2017-12-27",34.16
"399","2017-12-28",34.330002
"400","2017-12-29",34.52
"401","2018-01-02",34.610001
"402","2018-01-03",34.560001
"403","2018-01-04",36.09
"404","2018-01-05",37.990002
"405","2018-01-08",39
"406","2018-01-09",38.490002
"407","2018-01-10",37.299999
"408","2018-01-11",37.82
"409","2018-01-12",37.259998
"410","2018-01-16",37.02
"411","2018-01-17",36.799999
"412","2018-01-18",37.310001
"413","2018-01-19",38.5
"414","2018-01-22",38.700001
"415","2018-01-23",39.09
"416","2018-01-24",39.049999
"417","2018-01-25",38.990002
"418","2018-01-26",39.110001
"419","2018-01-29",38.84
"420","2018-01-30",39.009998
"421","2018-01-31",38.959999
"422","2018-02-01",38.669998
"423","2018-02-02",37.150002
"424","2018-02-05",35.889999
"425","2018-02-06",35.810001
"426","2018-02-07",37.099998
"427","2018-02-08",36.310001
"428","2018-02-09",36.32
"429","2018-02-12",37.060001
"430","2018-02-13",37.119999
"431","2018-02-14",37.259998
"432","2018-02-15",37.099998
"433","2018-02-16",36.790001
"434","2018-02-20",36.610001
"435","2018-02-21",36.509998
"436","2018-02-22",36.200001
"437","2018-02-23",35.459999
"438","2018-02-26",35.580002
"439","2018-02-27",35.049999
"440","2018-02-28",34.34
"441","2018-03-01",34.27
"442","2018-03-02",34.34
"443","2018-03-05",34.450001
"444","2018-03-06",34.990002
"445","2018-03-07",35.369999
"446","2018-03-08",35.529999
"447","2018-03-09",35.990002
"448","2018-03-12",35.939999
"449","2018-03-13",35.32
"450","2018-03-14",35.48
"451","2018-03-15",35.009998
"452","2018-03-16",35.720001
"453","2018-03-19",35.169998
"454","2018-03-20",35.130001
"455","2018-03-21",35.709999
"456","2018-03-22",35.43
"457","2018-03-23",35.259998
"458","2018-03-26",35.700001
"459","2018-03-27",35.139999
"460","2018-03-28",35.459999
"461","2018-03-29",36.009998
"462","2018-04-02",35.84
"463","2018-04-03",36.5
"464","2018-04-04",38.580002
"465","2018-04-05",40.779999
"466","2018-04-06",40.290001
"467","2018-04-09",39.57
"468","2018-04-10",39.110001
"469","2018-04-11",38.830002
"470","2018-04-12",38.830002
"471","2018-04-13",38.549999
"472","2018-04-16",38.360001
"473","2018-04-17",38.48
"474","2018-04-18",38.080002
"475","2018-04-19",36.610001
"476","2018-04-20",35.75
"477","2018-04-23",35.68
"478","2018-04-24",35.810001
"479","2018-04-25",35.560001
"480","2018-04-26",35.540001
"481","2018-04-27",35.57
"482","2018-04-30",35.23
"483","2018-05-01",35.07
"484","2018-05-02",35.459999
"485","2018-05-03",35.779999
"486","2018-05-04",36.540001
"487","2018-05-07",36.59
"488","2018-05-08",36.23
"489","2018-05-09",36.779999
"490","2018-05-10",38
"491","2018-05-11",37.810001
"492","2018-05-14",37.849998
"493","2018-05-15",38.395
"494","2018-05-16",37.990002
"495","2018-05-17",38.5
"496","2018-05-18",38.400002
"497","2018-05-21",38.446999
"498","2018-05-22",39.709999
"499","2018-05-23",39.200001
"500","2018-05-24",39.799999
"501","2018-05-25",40.330002
"502","2018-05-29",40
"503","2018-05-30",40.59
"504","2018-05-31",39.919998
"505","2018-06-01",39.830002
"506","2018-06-04",40
"507","2018-06-05",40.529999
"508","2018-06-06",40.450001
"509","2018-06-07",40.060001
"510","2018-06-08",40.610001
"511","2018-06-11",40.720001
"512","2018-06-12",40.43
"513","2018-06-13",40.82
"514","2018-06-14",40.970001
"515","2018-06-15",40.639999
"516","2018-06-18",41.130001
"517","2018-06-19",40.279999
"518","2018-06-20",39.73
"519","2018-06-21",39.099998
"520","2018-06-22",39.169998
"521","2018-06-25",38.990002
"522","2018-06-26",39.139999
"523","2018-06-27",38.419998
"524","2018-06-28",37.939999
"525","2018-06-29",38.259998
"526","2018-07-02",38.259998
"527","2018-07-03",38.529999
"528","2018-07-05",38.900002
"529","2018-07-06",39.110001
"530","2018-07-09",39.049999
"531","2018-07-10",38.84
"532","2018-07-11",38.720001
"533","2018-07-12",39.884998
"534","2018-07-13",39.549999
"535","2018-07-16",39.650002
"536","2018-07-17",39.099998
"537","2018-07-18",41.240002
"538","2018-07-19",39.75
"539","2018-07-20",39.529999
"540","2018-07-23",39.349998
"541","2018-07-24",39.91
"542","2018-07-25",39.759998
"543","2018-07-26",38.799999
"544","2018-07-27",39.209999
"545","2018-07-30",39.029999
"546","2018-07-31",39.200001
"547","2018-08-01",39.610001
"548","2018-08-02",40.27
"549","2018-08-03",40.169998
"550","2018-08-06",39.965
"551","2018-08-07",40.529999
"552","2018-08-08",40.259998
"553","2018-08-09",40.57
"554","2018-08-10",41.200001
"555","2018-08-13",40.959999
"556","2018-08-14",40.900002
"557","2018-08-15",39.860001
"558","2018-08-16",41.150002
"559","2018-08-17",40.48
"560","2018-08-20",41.029999
"561","2018-08-21",41.25
"562","2018-08-22",42.240002
"563","2018-08-23",42.91
"564","2018-08-24",44.73
"565","2018-08-27",45.200001
"566","2018-08-28",44.689999
"567","2018-08-29",44.360001
"568","2018-08-30",43.48
"569","2018-08-31",43.145
"570","2018-09-04",42.669998
"571","2018-09-05",42.59
"572","2018-09-06",43.470001
"573","2018-09-07",41.860001
"574","2018-09-10",42.740002
"575","2018-09-11",42.740002
"576","2018-09-12",42.799999
"577","2018-09-13",44.509998
"578","2018-09-14",44.389999
"579","2018-09-17",44.450001
"580","2018-09-18",44.389999
"581","2018-09-19",42.59
"582","2018-09-20",44.459999
"583","2018-09-21",44
"584","2018-09-24",43.75
"585","2018-09-25",42.599998
"586","2018-09-26",42.970001
"587","2018-09-27",45
"588","2018-09-28",45.779999
"589","2018-10-01",45.5
"590","2018-10-02",45.75
"591","2018-10-03",44.650002
"592","2018-10-04",44.049999
"593","2018-10-05",42.93
"594","2018-10-08",43.450001
"595","2018-10-09",43.009998
"596","2018-10-10",41.18
"597","2018-10-11",41.23
"598","2018-10-12",41.66
"599","2018-10-15",41.389999
"600","2018-10-16",41.630001
"601","2018-10-17",41.07
"602","2018-10-18",39.549999
"603","2018-10-19",40.060001
"604","2018-10-22",40.07
"605","2018-10-23",39.950001
"606","2018-10-24",39.950001
"607","2018-10-25",40.369999
"608","2018-10-26",40.459999
"609","2018-10-29",39.02
"610","2018-10-30",39.759998
"611","2018-10-31",39.459999
"612","2018-11-01",42.259998
"613","2018-11-02",40.869999
"614","2018-11-05",40.369999
"615","2018-11-06",38.93
"616","2018-11-07",38.950001
"617","2018-11-08",37.509998
"618","2018-11-09",37.48
"619","2018-11-12",37.060001
"620","2018-11-13",38.25
"621","2018-11-14",37.73
"622","2018-11-15",37.220001
"623","2018-11-16",37
"624","2018-11-19",36.369999
"625","2018-11-20",34.689999
"626","2018-11-21",35.68
"627","2018-11-23",35.919998
"628","2018-11-26",35.439999
"629","2018-11-27",35.220001
"630","2018-11-28",35.900002
"631","2018-11-29",34.540001
"632","2018-11-30",35.459999
"633","2018-12-03",36.645
"634","2018-12-04",36.700001
"635","2018-12-06",36.07
"636","2018-12-07",34.860001
"637","2018-12-10",34.369999
"638","2018-12-11",34.27
"639","2018-12-12",34.709999
"640","2018-12-13",35.540001
"641","2018-12-14",35.279999
"642","2018-12-17",34.869999
"643","2018-12-18",35.18
"644","2018-12-19",34.009998
"645","2018-12-20",32.860001
"646","2018-12-21",32.02
"647","2018-12-24",30.799999
"648","2018-12-26",31.860001
"649","2018-12-27",31.74
"650","2018-12-28",31
"651","2018-12-31",30.389999
"652","2019-01-02",30.57
"653","2019-01-03",30.030001
"654","2019-01-04",31.959999
"655","2019-01-07",32.380001
"656","2019-01-08",32.25
"657","2019-01-09",33.959999
"658","2019-01-10",35.599998
"659","2019-01-11",37.099998
"660","2019-01-14",35.400002
"661","2019-01-15",34.560001
"662","2019-01-16",34.029999
"663","2019-01-17",33.720001
"664","2019-01-18",33.720001
"665","2019-01-22",32.689999
"666","2019-01-23",32.889999
"667","2019-01-24",32.779999
"668","2019-01-25",33.060001
"669","2019-01-28",32.290001
"670","2019-01-29",32.130001
"671","2019-01-30",31.66
"672","2019-01-31",31.84
"673","2019-02-01",33.099998
"674","2019-02-04",32.830002
"675","2019-02-05",32.830002
"676","2019-02-06",33.049999
"677","2019-02-07",32.75
"678","2019-02-08",33.75
"679","2019-02-11",33.400002
"680","2019-02-12",34.880001
"681","2019-02-13",34.580002
"682","2019-02-14",35.560001
"683","2019-02-15",35.790001
"684","2019-02-19",35.919998
"685","2019-02-20",36.5
"686","2019-02-21",35.919998
"687","2019-02-22",36.189999
"688","2019-02-25",37.68
"689","2019-02-26",36.75
"690","2019-02-27",37.049999
"691","2019-02-28",37.119999
"692","2019-03-01",36.84
"693","2019-03-04",36.290001
"694","2019-03-05",35.700001
"695","2019-03-06",35.52
"696","2019-03-07",34.48
"697","2019-03-08",34.259998
"698","2019-03-11",34.099998
"699","2019-03-12",34.080002
"700","2019-03-13",35.950001
"701","2019-03-14",35.799999
"702","2019-03-15",35.619999
"703","2019-03-18",36.380001
"704","2019-03-19",36.560001
"705","2019-03-20",36.610001
"706","2019-03-21",36.5
"707","2019-03-22",36.360001
"708","2019-03-25",36.919998
"709","2019-03-26",37.25
"710","2019-03-27",37.34
"711","2019-03-28",38.5
"712","2019-03-29",39.564999
"713","2019-04-01",39.700001
"714","2019-04-02",38.240002
"715","2019-04-03",38.279999
"716","2019-04-04",38.130001
"717","2019-04-05",38.73
"718","2019-04-08",38.799999
"719","2019-04-09",39.099998
"720","2019-04-10",39.389999
"721","2019-04-11",39.77
"722","2019-04-12",39.799999
"723","2019-04-15",39.52
"724","2019-04-16",39.049999
"725","2019-04-17",39.73
"726","2019-04-18",39.75
"727","2019-04-22",38.610001
"728","2019-04-23",38.060001
"729","2019-04-24",37.91
"730","2019-04-25",38.869999
"731","2019-04-26",39
"732","2019-04-29",38.459999
"733","2019-04-30",38.669998
"734","2019-05-01",38.529999
"735","2019-05-02",38.740002
"736","2019-05-03",39.143002
"737","2019-05-06",39.580002
"738","2019-05-07",38.540001
"739","2019-05-08",39
"740","2019-05-09",38.139999
"741","2019-05-10",38.84
"742","2019-05-13",37.93
"743","2019-05-14",38.799999
"744","2019-05-15",38.619999
"745","2019-05-16",38.799999
"746","2019-05-17",38.639999
"747","2019-05-20",38.23
"748","2019-05-21",38.189999
"749","2019-05-22",38.307999
"750","2019-05-23",37.615002
"751","2019-05-24",38.035
"752","2019-05-28",37.450001
"753","2019-05-29",36.400002
"754","2019-05-30",37.880001
"755","2019-05-31",37.150002
"756","2019-06-03",37.580002
"757","2019-06-04",37.099998
"758","2019-06-05",37.799999
"759","2019-06-06",38.119999
"760","2019-06-07",37.41
"761","2019-06-10",37.209999
"762","2019-06-11",37.880001
"763","2019-06-12",37.799999
"764","2019-06-13",38.220001
"765","2019-06-14",37.970001
"766","2019-06-17",38.02
"767","2019-06-18",38.735001
"768","2019-06-19",40.09
"769","2019-06-20",41.240002
"770","2019-06-21",38.849998
"771","2019-06-24",39.09
"772","2019-06-25",38.43
"773","2019-06-26",38.25
"774","2019-06-27",39.09
"775","2019-06-28",38.310001
"776","2019-07-01",38.209999
"777","2019-07-02",38.549999
"778","2019-07-03",39.099998
"779","2019-07-05",39.23
"780","2019-07-08",39.349998
"781","2019-07-09",39.400002
"782","2019-07-10",39.360001
"783","2019-07-11",39.360001
"784","2019-07-12",38.720001
"785","2019-07-15",38.630001
"786","2019-07-16",38.400002
"787","2019-07-17",38.939999
"788","2019-07-18",39.049999
"789","2019-07-19",38.75
"790","2019-07-22",39.110001
"791","2019-07-23",39.310001
"792","2019-07-24",38.52
"793","2019-07-25",39.150002
"794","2019-07-26",39.09
"795","2019-07-29",38.139999
"796","2019-07-30",38.259998
"797","2019-07-31",37.98
"798","2019-08-01",37.889999
"799","2019-08-02",37.23
"800","2019-08-05",36.75
"801","2019-08-06",36.099998
"802","2019-08-07",35.790001
"803","2019-08-08",36.139999
"804","2019-08-09",35.98
"805","2019-08-12",35.099998
"806","2019-08-13",36.41
"807","2019-08-14",35.599998
"808","2019-08-15",34.630001
"809","2019-08-16",34.68
"810","2019-08-19",35.349998
"811","2019-08-20",35.080002
"812","2019-08-21",35.299999
"813","2019-08-22",34.32
"814","2019-08-23",32.959999
"815","2019-08-26",32.310001
"816","2019-08-27",32.110001
"817","2019-08-28",31.92
"818","2019-08-29",32.59
"819","2019-08-30",31.940001
"820","2019-09-03",32.139999
"821","2019-09-04",34.849998
"822","2019-09-05",36.310001
"823","2019-09-06",37.59
"824","2019-09-09",37.889999
"825","2019-09-10",37.91
"826","2019-09-11",37.709999
"827","2019-09-12",37.939999
"828","2019-09-13",37.529999
"829","2019-09-16",37.439999
"830","2019-09-17",37.790001
"831","2019-09-18",37.68
"832","2019-09-19",37.25
"833","2019-09-20",38.060001
"834","2019-09-23",37.990002
"835","2019-09-24",37.049999
"836","2019-09-25",38.34
"837","2019-09-26",38.259998
"838","2019-09-27",38.939999
"839","2019-09-30",39.290001
"840","2019-10-01",39.099998
"841","2019-10-02",38.290001
"842","2019-10-03",38.41
"843","2019-10-04",38.130001
"844","2019-10-07",38.709999
"845","2019-10-08",38.369999
"846","2019-10-09",38.490002
"847","2019-10-10",38.43
"848","2019-10-11",38.790001
"849","2019-10-14",38.900002
"850","2019-10-15",38.82
"851","2019-10-16",38.720001
"852","2019-10-17",39.439999
"853","2019-10-18",39.400002
"854","2019-10-21",39.669998
"855","2019-10-22",39.66
"856","2019-10-23",39.549999
"857","2019-10-24",39.34
"858","2019-10-25",39.490002
"859","2019-10-28",39.919998
"860","2019-10-29",39.990002
"861","2019-10-30",39.790001
"862","2019-10-31",39.209999
"863","2019-11-01",39.23
"864","2019-11-04",39.91
"865","2019-11-05",39.720001
"866","2019-11-06",39.674999
"867","2019-11-07",40.599998
"868","2019-11-08",40.279999
"869","2019-11-11",40.389999
"870","2019-11-12",40.310001
"871","2019-11-13",40.259998
"872","2019-11-14",40.509998
"873","2019-11-15",41.279999
"874","2019-11-18",41.73
"875","2019-11-19",41.43
"876","2019-11-20",41.43
"877","2019-11-21",41.939999
"878","2019-11-22",41.599998
"879","2019-11-25",41.66
"880","2019-11-26",41.66
"881","2019-11-27",41.799999
"882","2019-11-29",41.41
"883","2019-12-02",41.560001
"884","2019-12-03",41.450001
"885","2019-12-04",41.790001
"886","2019-12-05",42.209999
"887","2019-12-06",41.580002
"888","2019-12-09",41.509998
"889","2019-12-10",40.900002
"890","2019-12-11",40.68
"891","2019-12-12",40.349998
"892","2019-12-13",40.639999
"893","2019-12-16",41.34
"894","2019-12-17",40.880001
"895","2019-12-18",41.630001
"896","2019-12-19",41.529999
"897","2019-12-20",41.52
"898","2019-12-23",42.369999
"899","2019-12-24",42.189999
"900","2019-12-26",42.529999
"901","2019-12-27",42.240002
"902","2019-12-30",41.599998
"903","2019-12-31",41.279999
"904","2020-01-02",42.119999
"905","2020-01-03",42.099998
"906","2020-01-06",41.330002
"907","2020-01-07",41.150002
"908","2020-01-08",40.689999
"909","2020-01-09",40.700001
"910","2020-01-10",40.889999
"911","2020-01-13",41.169998
"912","2020-01-14",40.93
"913","2020-01-15",41.290001
"914","2020-01-16",41.849998
"915","2020-01-17",42.689999
"916","2020-01-21",43.48
"917","2020-01-22",43.380001
"918","2020-01-23",43.279999
"919","2020-01-24",43.119999
"920","2020-01-27",42.459999
"921","2020-01-28",42.860001
"922","2020-01-29",42.389999
"923","2020-01-30",42.34
"924","2020-01-31",42.049999
"925","2020-02-03",42.110001
"926","2020-02-04",42.759998
"927","2020-02-05",43.080002
"928","2020-02-06",44.549999
"929","2020-02-07",43.970001
"930","2020-02-10",44.040001
"931","2020-02-11",44.369999
"932","2020-02-12",44.299999
"933","2020-02-13",44.540001
"934","2020-02-14",45.700001
"935","2020-02-18",45.950001
"936","2020-02-19",46.73
"937","2020-02-20",46.119999
"938","2020-02-21",45.990002
"939","2020-02-24",43.924999
"940","2020-02-25",42.880001
"941","2020-02-26",42.32
"942","2020-02-27",40.369999
"943","2020-02-28",38.66
"944","2020-03-02",40.490002
"945","2020-03-03",40.330002
"946","2020-03-04",40.68
"947","2020-03-05",38.990002
"948","2020-03-06",38.400002
"949","2020-03-09",31.91
"950","2020-03-10",34.220001
"951","2020-03-11",32.889999
"952","2020-03-12",25.75
"953","2020-03-13",28.889999
"954","2020-03-16",24.780001
"955","2020-03-17",24.91
"956","2020-03-18",21.309999
"957","2020-03-19",20.74
"958","2020-03-20",19.93
"959","2020-03-23",19.08
"960","2020-03-24",21.09
"961","2020-03-25",24.93
