"","date","EXAS"
"1000","2010-12-20",6.28
"1001","2010-12-21",6.42
"1002","2010-12-22",6.51
"1003","2010-12-23",6.49
"1004","2010-12-27",6.52
"1005","2010-12-28",6.24
"1006","2010-12-29",6.29
"1007","2010-12-30",6.15
"1008","2010-12-31",5.98
"1009","2011-01-03",6.18
"1010","2011-01-04",6
"1011","2011-01-05",6.14
"1012","2011-01-06",6.05
"1013","2011-01-07",6.06
"1014","2011-01-10",6.06
"1015","2011-01-11",6.64
"1016","2011-01-12",6.37
"1017","2011-01-13",6.33
"1018","2011-01-14",6.27
"1019","2011-01-18",6.28
"1020","2011-01-19",6.19
"1021","2011-01-20",5.99
"1022","2011-01-21",6
"1023","2011-01-24",5.73
"1024","2011-01-25",5.58
"1025","2011-01-26",5.73
"1026","2011-01-27",5.81
"1027","2011-01-28",5.61
"1028","2011-01-31",5.64
"1029","2011-02-01",5.87
"1030","2011-02-02",5.73
"1031","2011-02-03",5.69
"1032","2011-02-04",5.66
"1033","2011-02-07",5.87
"1034","2011-02-08",6.19
"1035","2011-02-09",6.08
"1036","2011-02-10",6.15
"1037","2011-02-11",6.23
"1038","2011-02-14",6.27
"1039","2011-02-15",5.87
"1040","2011-02-16",5.73
"1041","2011-02-17",5.61
"1042","2011-02-18",5.58
"1043","2011-02-22",5.18
"1044","2011-02-23",4.97
"1045","2011-02-24",5.11
"1046","2011-02-25",5.42
"1047","2011-02-28",5.43
"1048","2011-03-01",5.3
"1049","2011-03-02",5.48
"1050","2011-03-03",5.44
"1051","2011-03-04",5.44
"1052","2011-03-07",5.43
"1053","2011-03-08",5.45
"1054","2011-03-09",5.53
"1055","2011-03-10",5.29
"1056","2011-03-11",5.32
"1057","2011-03-14",5.44
"1058","2011-03-15",5.47
"1059","2011-03-16",5.56
"1060","2011-03-17",5.7
"1061","2011-03-18",5.7
"1062","2011-03-21",5.9
"1063","2011-03-22",5.88
"1064","2011-03-23",5.91
"1065","2011-03-24",5.99
"1066","2011-03-25",6.14
"1067","2011-03-28",6.44
"1068","2011-03-29",6.67
"1069","2011-03-30",7.2
"1070","2011-03-31",7.34
"1071","2011-04-01",7.3
"1072","2011-04-04",7.42
"1073","2011-04-05",7.31
"1074","2011-04-06",7.16
"1075","2011-04-07",7.09
"1076","2011-04-08",7.06
"1077","2011-04-11",7.01
"1078","2011-04-12",7.05
"1079","2011-04-13",7.33
"1080","2011-04-14",7.26
"1081","2011-04-15",7.76
"1082","2011-04-18",7.33
"1083","2011-04-19",7.3
"1084","2011-04-20",7.57
"1085","2011-04-21",7.6
"1086","2011-04-25",7.64
"1087","2011-04-26",7.48
"1088","2011-04-27",7.4
"1089","2011-04-28",7.62
"1090","2011-04-29",8.01
"1091","2011-05-02",8.06
"1092","2011-05-03",7.64
"1093","2011-05-04",7.36
"1094","2011-05-05",7.37
"1095","2011-05-06",7.5
"1096","2011-05-09",7.49
"1097","2011-05-10",7.7
"1098","2011-05-11",7.49
"1099","2011-05-12",7.2
"1100","2011-05-13",7.12
"1101","2011-05-16",7.12
"1102","2011-05-17",7.15
"1103","2011-05-18",7.2
"1104","2011-05-19",7.05
"1105","2011-05-20",7.22
"1106","2011-05-23",7.2
"1107","2011-05-24",7.05
"1108","2011-05-25",7.03
"1109","2011-05-26",7.23
"1110","2011-05-27",7.2
"1111","2011-05-31",7.46
"1112","2011-06-01",7.37
"1113","2011-06-02",7.25
"1114","2011-06-03",7.12
"1115","2011-06-06",7.08
"1116","2011-06-07",7.18
"1117","2011-06-08",7.13
"1118","2011-06-09",7.34
"1119","2011-06-10",7.17
"1120","2011-06-13",7.23
"1121","2011-06-14",7.44
"1122","2011-06-15",7.36
"1123","2011-06-16",7.39
"1124","2011-06-17",7.77
"1125","2011-06-20",7.69
"1126","2011-06-21",7.89
"1127","2011-06-22",8.01
"1128","2011-06-23",8.06
"1129","2011-06-24",8.2
"1130","2011-06-27",8.18
"1131","2011-06-28",8.44
"1132","2011-06-29",8.57
"1133","2011-06-30",8.6
"1134","2011-07-01",8.48
"1135","2011-07-05",8.78
"1136","2011-07-06",8.93
"1137","2011-07-07",9.2
"1138","2011-07-08",9.18
"1139","2011-07-11",8.8
"1140","2011-07-12",8.52
"1141","2011-07-13",8.57
"1142","2011-07-14",8.28
"1143","2011-07-15",8.36
"1144","2011-07-18",8.15
"1145","2011-07-19",8.61
"1146","2011-07-20",8.47
"1147","2011-07-21",8.86
"1148","2011-07-22",9.2
"1149","2011-07-25",8.9
"1150","2011-07-26",8.67
"1151","2011-07-27",8.47
"1152","2011-07-28",8.52
"1153","2011-07-29",8.54
"1154","2011-08-01",8.69
"1155","2011-08-02",7.76
"1156","2011-08-03",7.49
"1157","2011-08-04",6.7
"1158","2011-08-05",6.98
"1159","2011-08-08",6.25
"1160","2011-08-09",6.62
"1161","2011-08-10",6.19
"1162","2011-08-11",6.39
"1163","2011-08-12",6.44
"1164","2011-08-15",7.47
"1165","2011-08-16",7.61
"1166","2011-08-17",7.59
"1167","2011-08-18",7.05
"1168","2011-08-19",7.04
"1169","2011-08-22",7.01
"1170","2011-08-23",7.56
"1171","2011-08-24",7.53
"1172","2011-08-25",7.02
"1173","2011-08-26",7.24
"1174","2011-08-29",7.8
"1175","2011-08-30",7.78
"1176","2011-08-31",7.73
"1177","2011-09-01",7.78
"1178","2011-09-02",7.61
"1179","2011-09-06",7.51
"1180","2011-09-07",7.95
"1181","2011-09-08",7.85
"1182","2011-09-09",7.63
"1183","2011-09-12",7.82
"1184","2011-09-13",7.94
"1185","2011-09-14",8.14
"1186","2011-09-15",8.5
"1187","2011-09-16",7.93
"1188","2011-09-19",7.98
"1189","2011-09-20",7.4
"1190","2011-09-21",6.97
"1191","2011-09-22",6.73
"1192","2011-09-23",6.64
"1193","2011-09-26",6.79
"1194","2011-09-27",7.09
"1195","2011-09-28",6.62
"1196","2011-09-29",6.65
"1197","2011-09-30",6.63
"1198","2011-10-03",6.24
"1199","2011-10-04",6.67
"1200","2011-10-05",6.97
"1201","2011-10-06",7.15
"1202","2011-10-07",7.25
"1203","2011-10-10",7.63
"1204","2011-10-11",7.88
"1205","2011-10-12",8.06
"1206","2011-10-13",8.14
"1207","2011-10-14",8.13
"1208","2011-10-17",7.7
"1209","2011-10-18",7.74
"1210","2011-10-19",7.72
"1211","2011-10-20",7.77
"1212","2011-10-21",7.92
"1213","2011-10-24",8.12
"1214","2011-10-25",7.73
"1215","2011-10-26",7.93
"1216","2011-10-27",8.16
"1217","2011-10-28",8.07
"1218","2011-10-31",7.95
"1219","2011-11-01",7.64
"1220","2011-11-02",8
"1221","2011-11-03",8.22
"1222","2011-11-04",8.03
"1223","2011-11-07",7.88
"1224","2011-11-08",8.2
"1225","2011-11-09",7.9
"1226","2011-11-10",7.95
"1227","2011-11-11",8.17
"1228","2011-11-14",8.11
"1229","2011-11-15",8.18
"1230","2011-11-16",8.29
"1231","2011-11-17",7.82
"1232","2011-11-18",7.79
"1233","2011-11-21",7.9
"1234","2011-11-22",8.08
"1235","2011-11-23",7.66
"1236","2011-11-25",7.53
"1237","2011-11-28",7.93
"1238","2011-11-29",8.13
"1239","2011-11-30",8.49
"1240","2011-12-01",8.43
"1241","2011-12-02",8.54
"1242","2011-12-05",8.39
"1243","2011-12-06",8.15
"1244","2011-12-07",8.18
"1245","2011-12-08",8.03
"1246","2011-12-09",7.97
"1247","2011-12-12",8.03
"1248","2011-12-13",7.9
"1249","2011-12-14",8.03
"1250","2011-12-15",7.98
"1251","2011-12-16",7.99
"1252","2011-12-19",7.91
"1253","2011-12-20",8.16
"1254","2011-12-21",8.07
"1255","2011-12-22",8.13
"1256","2011-12-23",8.07
"1257","2011-12-27",8.19
"1258","2011-12-28",8.07
"1259","2011-12-29",8.12
"1260","2011-12-30",8.12
"1261","2012-01-03",8.07
"1262","2012-01-04",7.93
"1263","2012-01-05",8.25
"1264","2012-01-06",8.34
"1265","2012-01-09",8.83
"1266","2012-01-10",8.9
"1267","2012-01-11",8.95
"1268","2012-01-12",9.49
"1269","2012-01-13",9.39
"1270","2012-01-17",9.62
"1271","2012-01-18",9.35
"1272","2012-01-19",9.07
"1273","2012-01-20",8.92
"1274","2012-01-23",8.77
"1275","2012-01-24",9.01
"1276","2012-01-25",9.23
"1277","2012-01-26",9.34
"1278","2012-01-27",9.35
"1279","2012-01-30",9.1
"1280","2012-01-31",9.34
"1281","2012-02-01",9.47
"1282","2012-02-02",9.36
"1283","2012-02-03",9.48
"1284","2012-02-06",9.52
"1285","2012-02-07",9.4
"1286","2012-02-08",9.32
"1287","2012-02-09",9.15
"1288","2012-02-10",9
"1289","2012-02-13",9.07
"1290","2012-02-14",9.12
"1291","2012-02-15",9.04
"1292","2012-02-16",9.33
"1293","2012-02-17",9.31
"1294","2012-02-21",8.89
"1295","2012-02-22",8.86
"1296","2012-02-23",9.19
"1297","2012-02-24",9.32
"1298","2012-02-27",9.07
"1299","2012-02-28",9.47
"1300","2012-02-29",9.39
"1301","2012-03-01",9.69
"1302","2012-03-02",9.61
"1303","2012-03-05",9.32
"1304","2012-03-06",9.01
"1305","2012-03-07",9
"1306","2012-03-08",9.18
"1307","2012-03-09",9.47
"1308","2012-03-12",9.6
"1309","2012-03-13",9.96
"1310","2012-03-14",9.99
"1311","2012-03-15",10.02
"1312","2012-03-16",9.96
"1313","2012-03-19",10.04
"1314","2012-03-20",9.8
"1315","2012-03-21",9.72
"1316","2012-03-22",9.7
"1317","2012-03-23",9.82
"1318","2012-03-26",10.24
"1319","2012-03-27",10.22
"1320","2012-03-28",10.77
"1321","2012-03-29",11.03
"1322","2012-03-30",11.16
"1323","2012-04-02",10.76
"1324","2012-04-03",10.47
"1325","2012-04-04",10.24
"1326","2012-04-05",10.44
"1327","2012-04-09",10.08
"1328","2012-04-10",9.55
"1329","2012-04-11",10
"1330","2012-04-12",10.1
"1331","2012-04-13",10
"1332","2012-04-16",10.22
"1333","2012-04-17",10.49
"1334","2012-04-18",10.26
"1335","2012-04-19",10.08
"1336","2012-04-20",10.15
"1337","2012-04-23",10.17
"1338","2012-04-24",10.56
"1339","2012-04-25",10.72
"1340","2012-04-26",10.88
"1341","2012-04-27",11.03
"1342","2012-04-30",10.77
"1343","2012-05-01",10.33
"1344","2012-05-02",10.24
"1345","2012-05-03",10.1
"1346","2012-05-04",10.03
"1347","2012-05-07",10.24
"1348","2012-05-08",10.11
"1349","2012-05-09",10.16
"1350","2012-05-10",10.5
"1351","2012-05-11",10.72
"1352","2012-05-14",10.49
"1353","2012-05-15",10.26
"1354","2012-05-16",10.12
"1355","2012-05-17",10.01
"1356","2012-05-18",9.88
"1357","2012-05-21",10.16
"1358","2012-05-22",10.27
"1359","2012-05-23",10.15
"1360","2012-05-24",10.18
"1361","2012-05-25",10.24
"1362","2012-05-29",10.24
"1363","2012-05-30",9.96
"1364","2012-05-31",9.88
"1365","2012-06-01",9.65
"1366","2012-06-04",9.82
"1367","2012-06-05",9.94
"1368","2012-06-06",9.85
"1369","2012-06-07",9.89
"1370","2012-06-08",10.19
"1371","2012-06-11",9.9
"1372","2012-06-12",9.98
"1373","2012-06-13",10
"1374","2012-06-14",10.2
"1375","2012-06-15",10.27
"1376","2012-06-18",10.54
"1377","2012-06-19",10.87
"1378","2012-06-20",10.69
"1379","2012-06-21",10.27
"1380","2012-06-22",10.5
"1381","2012-06-25",10.22
"1382","2012-06-26",10.26
"1383","2012-06-27",10.58
"1384","2012-06-28",10.38
"1385","2012-06-29",10.72
"1386","2012-07-02",11.08
"1387","2012-07-03",11.18
"1388","2012-07-05",11.18
"1389","2012-07-06",11.32
"1390","2012-07-09",11.22
"1391","2012-07-10",11.2
"1392","2012-07-11",11.24
"1393","2012-07-12",11.29
"1394","2012-07-13",11.4
"1395","2012-07-16",11.45
"1396","2012-07-17",11.37
"1397","2012-07-18",10.84
"1398","2012-07-19",10.89
"1399","2012-07-20",10.65
"1400","2012-07-23",10.24
"1401","2012-07-24",10.07
"1402","2012-07-25",10.02
"1403","2012-07-26",10.18
"1404","2012-07-27",10.56
"1405","2012-07-30",10.25
"1406","2012-07-31",10.25
"1407","2012-08-01",10.14
"1408","2012-08-02",10.09
"1409","2012-08-03",10.38
"1410","2012-08-06",10.63
"1411","2012-08-07",10.29
"1412","2012-08-08",10.05
"1413","2012-08-09",10.07
"1414","2012-08-10",10.39
"1415","2012-08-13",10.24
"1416","2012-08-14",10.24
"1417","2012-08-15",10.34
"1418","2012-08-16",10.59
"1419","2012-08-17",10.6
"1420","2012-08-20",10.52
"1421","2012-08-21",10.14
"1422","2012-08-22",10.03
"1423","2012-08-23",9.97
"1424","2012-08-24",9.99
"1425","2012-08-27",10.26
"1426","2012-08-28",10.36
"1427","2012-08-29",10.17
"1428","2012-08-30",10.02
"1429","2012-08-31",9.93
"1430","2012-09-04",10.11
"1431","2012-09-05",10.15
"1432","2012-09-06",10.44
"1433","2012-09-07",10.31
"1434","2012-09-10",10.35
"1435","2012-09-11",10.37
"1436","2012-09-12",10.27
"1437","2012-09-13",10.41
"1438","2012-09-14",10.32
"1439","2012-09-17",10.28
"1440","2012-09-18",10.45
"1441","2012-09-19",10.73
"1442","2012-09-20",10.76
"1443","2012-09-21",10.85
"1444","2012-09-24",10.9
"1445","2012-09-25",11.27
"1446","2012-09-26",10.97
"1447","2012-09-27",10.95
"1448","2012-09-28",11
"1449","2012-10-01",11.17
"1450","2012-10-02",11.32
"1451","2012-10-03",11.3
"1452","2012-10-04",11.36
"1453","2012-10-05",11.63
"1454","2012-10-08",11.89
"1455","2012-10-09",11.32
"1456","2012-10-10",11.67
"1457","2012-10-11",11.6
"1458","2012-10-12",10.65
"1459","2012-10-15",10.28
"1460","2012-10-16",10.05
"1461","2012-10-17",10.15
"1462","2012-10-18",10
"1463","2012-10-19",9.84
"1464","2012-10-22",9.4
"1465","2012-10-23",9.24
"1466","2012-10-24",9.15
"1467","2012-10-25",9.44
"1468","2012-10-26",9.41
"1469","2012-10-31",9.46
"1470","2012-11-01",9.06
"1471","2012-11-02",9.03
"1472","2012-11-05",9.55
"1473","2012-11-06",9.33
"1474","2012-11-07",9.11
"1475","2012-11-08",9.09
"1476","2012-11-09",9.22
"1477","2012-11-12",9.27
"1478","2012-11-13",9.28
"1479","2012-11-14",8.98
"1480","2012-11-15",9.02
"1481","2012-11-16",9.54
"1482","2012-11-19",9.26
"1483","2012-11-20",9.17
"1484","2012-11-21",9.27
"1485","2012-11-23",9.55
"1486","2012-11-26",9.49
"1487","2012-11-27",9.32
"1488","2012-11-28",9.4
"1489","2012-11-29",9.66
"1490","2012-11-30",9.81
"1491","2012-12-03",9.71
"1492","2012-12-04",9.69
"1493","2012-12-05",9.69
"1494","2012-12-06",9.99
"1495","2012-12-07",9.95
"1496","2012-12-10",9.9
"1497","2012-12-11",10.35
"1498","2012-12-12",10.2
"1499","2012-12-13",10.19
"1500","2012-12-14",9.96
"1501","2012-12-17",10.29
"1502","2012-12-18",10.58
"1503","2012-12-19",10.23
"1504","2012-12-20",10.95
"1505","2012-12-21",10.71
"1506","2012-12-24",10.71
"1507","2012-12-26",10.59
"1508","2012-12-27",10.49
"1509","2012-12-28",10.45
"1510","2012-12-31",10.59
"1511","2013-01-02",11.05
"1512","2013-01-03",11.08
"1513","2013-01-04",11.06
"1514","2013-01-07",11.47
"1515","2013-01-08",11.82
"1516","2013-01-09",11.69
"1517","2013-01-10",11.73
"1518","2013-01-11",11.59
"1519","2013-01-14",11.5
"1520","2013-01-15",11.69
"1521","2013-01-16",11.59
"1522","2013-01-17",11.49
"1523","2013-01-18",11.47
"1524","2013-01-22",11.35
"1525","2013-01-23",11.25
"1526","2013-01-24",11.45
"1527","2013-01-25",11.42
"1528","2013-01-28",11.4
"1529","2013-01-29",11.1
"1530","2013-01-30",10.82
"1531","2013-01-31",11.02
"1532","2013-02-01",11.25
"1533","2013-02-04",11.09
"1534","2013-02-05",11.13
"1535","2013-02-06",11.11
"1536","2013-02-07",10.86
"1537","2013-02-08",10.87
"1538","2013-02-11",10.96
"1539","2013-02-12",11
"1540","2013-02-13",11.07
"1541","2013-02-14",11.15
"1542","2013-02-15",11.22
"1543","2013-02-19",11.35
"1544","2013-02-20",10.57
"1545","2013-02-21",10.34
"1546","2013-02-22",10.82
"1547","2013-02-25",10.5
"1548","2013-02-26",10.87
"1549","2013-02-27",10.69
"1550","2013-02-28",10.7
"1551","2013-03-01",10.98
"1552","2013-03-04",10.98
"1553","2013-03-05",10.9
"1554","2013-03-06",10.86
"1555","2013-03-07",10.91
"1556","2013-03-08",10.95
"1557","2013-03-11",10.77
"1558","2013-03-12",10.31
"1559","2013-03-13",10.19
"1560","2013-03-14",10.14
"1561","2013-03-15",10.09
"1562","2013-03-18",9.84
"1563","2013-03-19",9.75
"1564","2013-03-20",9.76
"1565","2013-03-21",10.01
"1566","2013-03-22",10.07
"1567","2013-03-25",10.07
"1568","2013-03-26",10.01
"1569","2013-03-27",9.89
"1570","2013-03-28",9.8
"1571","2013-04-01",9.78
"1572","2013-04-02",9.62
"1573","2013-04-03",9.53
"1574","2013-04-04",10
"1575","2013-04-05",9.99
"1576","2013-04-08",9.85
"1577","2013-04-09",10.35
"1578","2013-04-10",10.73
"1579","2013-04-11",10.72
"1580","2013-04-12",10.63
"1581","2013-04-15",10.1
"1582","2013-04-16",10.24
"1583","2013-04-17",9.97
"1584","2013-04-18",8.84
"1585","2013-04-19",9.23
"1586","2013-04-22",8.75
"1587","2013-04-23",8.21
"1588","2013-04-24",8.14
"1589","2013-04-25",8.94
"1590","2013-04-26",8.85
"1591","2013-04-29",9.24
"1592","2013-04-30",9.34
"1593","2013-05-01",9.05
"1594","2013-05-02",9.56
"1595","2013-05-03",9.72
"1596","2013-05-06",9.65
"1597","2013-05-07",9.81
"1598","2013-05-08",9.86
"1599","2013-05-09",9.89
"1600","2013-05-10",9.92
"1601","2013-05-13",9.92
"1602","2013-05-14",10.25
"1603","2013-05-15",10.53
"1604","2013-05-16",10.82
"1605","2013-05-17",10.56
"1606","2013-05-20",10.62
"1607","2013-05-21",10.76
"1608","2013-05-22",10.58
"1609","2013-05-23",10.54
"1610","2013-05-24",10.69
"1611","2013-05-28",11.25
"1612","2013-05-29",11.12
"1613","2013-05-30",11.24
"1614","2013-05-31",11.24
"1615","2013-06-03",11.56
"1616","2013-06-04",11.55
"1617","2013-06-05",11.84
"1618","2013-06-06",12.05
"1619","2013-06-07",12.91
"1620","2013-06-10",13.49
"1621","2013-06-11",13.43
"1622","2013-06-12",13.05
"1623","2013-06-13",13.05
"1624","2013-06-14",12.34
"1625","2013-06-17",12.59
"1626","2013-06-18",12.83
"1627","2013-06-19",12.9
"1628","2013-06-20",12.6
"1629","2013-06-21",13.04
"1630","2013-06-24",12.97
"1631","2013-06-25",13.25
"1632","2013-06-26",13.39
"1633","2013-06-27",13.87
"1634","2013-06-28",13.91
"1635","2013-07-01",14.44
"1636","2013-07-02",14.05
"1637","2013-07-03",13.95
"1638","2013-07-05",14.1
"1639","2013-07-08",13.79
"1640","2013-07-09",13.36
"1641","2013-07-10",13.69
"1642","2013-07-11",13.85
"1643","2013-07-12",13.85
"1644","2013-07-15",13.74
"1645","2013-07-16",13.25
"1646","2013-07-17",13.3
"1647","2013-07-18",13.74
"1648","2013-07-19",14.47
"1649","2013-07-22",14.32
"1650","2013-07-23",13.48
"1651","2013-07-24",13.17
"1652","2013-07-25",13.09
"1653","2013-07-26",13.22
"1654","2013-07-29",13.09
"1655","2013-07-30",13.31
"1656","2013-07-31",13.72
"1657","2013-08-01",13.55
"1658","2013-08-02",13.23
"1659","2013-08-05",13.13
"1660","2013-08-06",12.92
"1661","2013-08-07",12.59
"1662","2013-08-08",12.95
"1663","2013-08-09",13.04
"1664","2013-08-12",13.17
"1665","2013-08-13",12.93
"1666","2013-08-14",12.83
"1667","2013-08-15",12.16
"1668","2013-08-16",11.95
"1669","2013-08-19",12.27
"1670","2013-08-20",12.22
"1671","2013-08-21",12.04
"1672","2013-08-22",12.01
"1673","2013-08-23",11.87
"1674","2013-08-26",12
"1675","2013-08-27",11.69
"1676","2013-08-28",11.65
"1677","2013-08-29",11.71
"1678","2013-08-30",11.57
"1679","2013-09-03",11.83
"1680","2013-09-04",11.98
"1681","2013-09-05",12.31
"1682","2013-09-06",12.3
"1683","2013-09-09",12.56
"1684","2013-09-10",12.83
"1685","2013-09-11",12.95
"1686","2013-09-12",12.89
"1687","2013-09-13",12.62
"1688","2013-09-16",12.6
"1689","2013-09-17",12.7
"1690","2013-09-18",12.68
"1691","2013-09-19",12.37
"1692","2013-09-20",12.19
"1693","2013-09-23",12.08
"1694","2013-09-24",12.25
"1695","2013-09-25",11.82
"1696","2013-09-26",12.02
"1697","2013-09-27",12.03
"1698","2013-09-30",11.8
"1699","2013-10-01",12.14
"1700","2013-10-02",12.01
"1701","2013-10-03",11.79
"1702","2013-10-04",11.8
"1703","2013-10-07",11.26
"1704","2013-10-08",9.99
"1705","2013-10-09",9.54
"1706","2013-10-10",9.83
"1707","2013-10-11",10.01
"1708","2013-10-14",10.13
"1709","2013-10-15",10.02
"1710","2013-10-16",10.59
"1711","2013-10-17",11.25
"1712","2013-10-18",11.26
"1713","2013-10-21",10.68
"1714","2013-10-22",10.95
"1715","2013-10-23",10.95
"1716","2013-10-24",11.14
"1717","2013-10-25",11.09
"1718","2013-10-28",11.12
"1719","2013-10-29",11.03
"1720","2013-10-30",11
"1721","2013-10-31",11.02
"1722","2013-11-01",10.93
"1723","2013-11-04",11.34
"1724","2013-11-05",11.24
"1725","2013-11-06",11.11
"1726","2013-11-07",10.8
"1727","2013-11-08",11.39
"1728","2013-11-11",11.76
"1729","2013-11-12",11.52
"1730","2013-11-13",11.54
"1731","2013-11-14",11.4
"1732","2013-11-15",11.6
"1733","2013-11-18",11.15
"1734","2013-11-19",10.79
"1735","2013-11-20",11.07
"1736","2013-11-21",11.53
"1737","2013-11-22",11.81
"1738","2013-11-25",11.95
"1739","2013-11-26",11.99
"1740","2013-11-27",12.24
"1741","2013-11-29",12.28
"1742","2013-12-02",12.42
"1743","2013-12-03",12.24
"1744","2013-12-04",11.86
"1745","2013-12-05",12.21
"1746","2013-12-06",12.12
"1747","2013-12-09",12.22
"1748","2013-12-10",12.04
"1749","2013-12-11",11.88
"1750","2013-12-12",11.84
"1751","2013-12-13",12.14
"1752","2013-12-16",12.04
"1753","2013-12-17",11.79
"1754","2013-12-18",12.01
"1755","2013-12-19",11.94
"1756","2013-12-20",12.06
"1757","2013-12-23",12.4
"1758","2013-12-24",12.45
"1759","2013-12-26",12.22
"1760","2013-12-27",12.24
"1761","2013-12-30",12.28
"1762","2013-12-31",11.75
"1763","2014-01-02",11.82
"1764","2014-01-03",12.08
"1765","2014-01-06",12.86
"1766","2014-01-07",13.7
"1767","2014-01-08",13.51
"1768","2014-01-09",13.76
"1769","2014-01-10",13.96
"1770","2014-01-13",14.03
"1771","2014-01-14",14.61
"1772","2014-01-15",14.47
"1773","2014-01-16",14.53
"1774","2014-01-17",14.31
"1775","2014-01-21",14.82
"1776","2014-01-22",14.72
"1777","2014-01-23",14.66
"1778","2014-01-24",14.27
"1779","2014-01-27",13.42
"1780","2014-01-28",13.29
"1781","2014-01-29",12.9
"1782","2014-01-30",13.37
"1783","2014-01-31",13
"1784","2014-02-03",12.38
"1785","2014-02-04",12.29
"1786","2014-02-05",12.05
"1787","2014-02-06",11.87
"1788","2014-02-07",12.21
"1789","2014-02-10",12.37
"1790","2014-02-11",12.54
"1791","2014-02-12",12.38
"1792","2014-02-13",12.38
"1793","2014-02-14",12.25
"1794","2014-02-18",12.68
"1795","2014-02-19",12.8
"1796","2014-02-20",13.45
"1797","2014-02-21",14.15
"1798","2014-02-24",13.96
"1799","2014-02-25",14
"1800","2014-02-26",14.38
"1801","2014-02-27",14.3
"1802","2014-02-28",13.45
"1803","2014-03-03",13.55
"1804","2014-03-04",14.17
"1805","2014-03-05",14.39
"1806","2014-03-06",13.69
"1807","2014-03-07",13.72
"1808","2014-03-10",13.79
"1809","2014-03-11",13.64
"1810","2014-03-12",13.76
"1811","2014-03-13",13.21
"1812","2014-03-14",13.1
"1813","2014-03-17",13.13
"1814","2014-03-18",14.42
"1815","2014-03-19",14.45
"1816","2014-03-20",14.48
"1817","2014-03-21",13.56
"1818","2014-03-24",14.22
"1819","2014-03-25",14.25
"1820","2014-03-26",13.75
"1821","2014-03-27",13.75
"1822","2014-03-28",12.86
"1823","2014-03-31",14.17
"1824","2014-04-01",14.16
"1825","2014-04-02",14.25
"1826","2014-04-03",12.92
"1827","2014-04-04",13.66
"1828","2014-04-07",13.03
"1829","2014-04-08",12.8
"1830","2014-04-09",13.01
"1831","2014-04-10",12.7
"1832","2014-04-11",12.42
"1833","2014-04-14",11.94
"1834","2014-04-15",12.43
"1835","2014-04-16",12.44
"1836","2014-04-17",12.84
"1837","2014-04-21",12.75
"1838","2014-04-22",13.16
"1839","2014-04-23",13.2
"1840","2014-04-24",13.1
"1841","2014-04-25",12.63
"1842","2014-04-28",12.15
"1843","2014-04-29",11.96
"1844","2014-04-30",12
"1845","2014-05-01",12.56
"1846","2014-05-02",12.09
"1847","2014-05-05",11.78
"1848","2014-05-06",11.42
"1849","2014-05-07",11.17
"1850","2014-05-08",11.25
"1851","2014-05-09",11.88
"1852","2014-05-12",12.62
"1853","2014-05-13",12.68
"1854","2014-05-14",12.3
"1855","2014-05-15",12.17
"1856","2014-05-16",12.35
"1857","2014-05-19",12.81
"1858","2014-05-20",12.75
"1859","2014-05-21",13.36
"1860","2014-05-22",13.65
"1861","2014-05-23",13.57
"1862","2014-05-27",13.74
"1863","2014-05-28",14.14
"1864","2014-05-29",14.19
"1865","2014-05-30",13.48
"1866","2014-06-02",13.4
"1867","2014-06-03",13.65
"1868","2014-06-04",14.52
"1869","2014-06-05",15.07
"1870","2014-06-06",15.21
"1871","2014-06-09",15.31
"1872","2014-06-10",15.31
"1873","2014-06-11",15.01
"1874","2014-06-12",15.01
"1875","2014-06-13",15.54
"1876","2014-06-16",16.200001
"1877","2014-06-17",16.559999
"1878","2014-06-18",16.6
"1879","2014-06-19",17.27
"1880","2014-06-20",17.059999
"1881","2014-06-23",16.950001
"1882","2014-06-24",16.309999
"1883","2014-06-25",16.629999
"1884","2014-06-26",16.66
"1885","2014-06-27",16.629999
"1886","2014-06-30",17.030001
"1887","2014-07-01",17.23
"1888","2014-07-02",17.120001
"1889","2014-07-03",17.469999
"1890","2014-07-07",16.74
"1891","2014-07-08",15.77
"1892","2014-07-09",16.34
"1893","2014-07-10",16.059999
"1894","2014-07-11",16.450001
"1895","2014-07-14",16.26
"1896","2014-07-15",17.219999
"1897","2014-07-16",16.950001
"1898","2014-07-17",16.34
"1899","2014-07-18",16.309999
"1900","2014-07-21",16.66
"1901","2014-07-22",16.49
"1902","2014-07-23",16.84
"1903","2014-07-24",16.52
"1904","2014-07-25",15.99
"1905","2014-07-28",15.58
"1906","2014-07-29",15.74
"1907","2014-07-30",16.16
"1908","2014-07-31",15.61
"1909","2014-08-01",15.51
"1910","2014-08-04",15.71
"1911","2014-08-05",15.86
"1912","2014-08-06",15.95
"1913","2014-08-07",16.040001
"1914","2014-08-08",16.67
"1915","2014-08-11",17.09
"1916","2014-08-12",17.459999
"1917","2014-08-13",17.549999
"1918","2014-08-14",17.290001
"1919","2014-08-15",17.49
"1920","2014-08-18",17.67
"1921","2014-08-19",18.34
"1922","2014-08-20",19.52
"1923","2014-08-21",19.65
"1924","2014-08-22",20.219999
"1925","2014-08-25",21.040001
"1926","2014-08-26",21.43
"1927","2014-08-27",22.190001
"1928","2014-08-28",21.43
"1929","2014-08-29",20.85
"1930","2014-09-02",21.23
"1931","2014-09-03",22.57
"1932","2014-09-04",21.82
