"","date","GNTY"
"215","2018-03-15",34.990002
"216","2018-03-16",34.549999
"217","2018-03-19",34.639999
"218","2018-03-20",34.689999
"219","2018-03-21",34.540001
"220","2018-03-22",33.830002
"221","2018-03-23",32.59
"222","2018-03-26",33.18
"223","2018-03-27",33.040001
"224","2018-03-28",33.419998
"225","2018-03-29",33.310001
"226","2018-04-02",33.639999
"227","2018-04-03",34.709999
"228","2018-04-04",34.77
"229","2018-04-05",34.18
"230","2018-04-06",33.849998
"231","2018-04-09",33.959999
"232","2018-04-10",34
"233","2018-04-11",33.98
"234","2018-04-12",33.990002
"235","2018-04-13",33.740002
"236","2018-04-16",33.75
"237","2018-04-17",33.68
"238","2018-04-18",33.990002
"239","2018-04-19",33.68
"240","2018-04-20",33.630001
"241","2018-04-23",33.470001
"242","2018-04-24",33.119999
"243","2018-04-25",32.880001
"244","2018-04-26",33.080002
"245","2018-04-27",32.669998
"246","2018-04-30",32.790001
"247","2018-05-01",32.549999
"248","2018-05-02",33
"249","2018-05-03",32.91
"250","2018-05-04",32.990002
"251","2018-05-07",33.049999
"252","2018-05-08",33.139999
"253","2018-05-09",32.990002
"254","2018-05-10",32.98
"255","2018-05-11",32.849998
"256","2018-05-14",32.84
"257","2018-05-15",33.009998
"258","2018-05-16",32.990002
"259","2018-05-17",32.98
"260","2018-05-18",32.369999
"261","2018-05-21",32.959999
"262","2018-05-22",32.759998
"263","2018-05-23",32.98
"264","2018-05-24",32.93
"265","2018-05-25",32.759998
"266","2018-05-29",32.529999
"267","2018-05-30",32.889999
"268","2018-05-31",32.549999
"269","2018-06-01",32.860001
"270","2018-06-04",32.73
"271","2018-06-05",32.849998
"272","2018-06-06",32.950001
"273","2018-06-07",32.915001
"274","2018-06-08",32.75
"275","2018-06-11",32.349998
"276","2018-06-12",31.950001
"277","2018-06-13",32.16
"278","2018-06-14",32.18
"279","2018-06-15",32.220001
"280","2018-06-18",33.02
"281","2018-06-19",33.220001
"282","2018-06-20",34.209999
"283","2018-06-21",33.450001
"284","2018-06-22",35.560001
"285","2018-06-25",34.98
"286","2018-06-26",34.279999
"287","2018-06-27",33.169998
"288","2018-06-28",33.27
"289","2018-06-29",32.939999
"290","2018-07-02",32.77
"291","2018-07-03",33.240002
"292","2018-07-05",33.669998
"293","2018-07-06",32.990002
"294","2018-07-09",33.369999
"295","2018-07-10",32.740002
"296","2018-07-11",32.639999
"297","2018-07-12",32.799999
"298","2018-07-13",32.419998
"299","2018-07-16",33.209999
"300","2018-07-17",32.830002
"301","2018-07-18",32.73
"302","2018-07-19",32.73
"303","2018-07-20",33.299999
"304","2018-07-23",33.389999
"305","2018-07-24",33.200001
"306","2018-07-25",33.299999
"307","2018-07-26",33.029999
"308","2018-07-27",31.450001
"309","2018-07-30",31.52
"310","2018-07-31",31.360001
"311","2018-08-01",30.85
"312","2018-08-02",29.639999
"313","2018-08-03",30.08
"314","2018-08-06",30.459999
"315","2018-08-07",30.540001
"316","2018-08-08",30.799999
"317","2018-08-09",30.9
"318","2018-08-10",30.49
"319","2018-08-13",30.700001
"320","2018-08-14",30.799999
"321","2018-08-15",30.629999
"322","2018-08-16",31
"323","2018-08-17",30.209999
"324","2018-08-20",30.440001
"325","2018-08-21",30.299999
"326","2018-08-22",30.700001
"327","2018-08-23",30.879999
"328","2018-08-24",30.950001
"329","2018-08-27",30.969999
"330","2018-08-28",30.73
"331","2018-08-29",31.129999
"332","2018-08-30",31.299999
"333","2018-08-31",31.450001
"334","2018-09-04",31.709999
"335","2018-09-05",31.440001
"336","2018-09-06",30.940001
"337","2018-09-07",32.389999
"338","2018-09-10",33
"339","2018-09-11",33.099998
"340","2018-09-12",32.869999
"341","2018-09-13",32.93
"342","2018-09-14",33.119999
"343","2018-09-17",32.959999
"344","2018-09-18",32.919998
"345","2018-09-19",32.779999
"346","2018-09-20",33.18
"347","2018-09-21",31.5
"348","2018-09-24",31.23
"349","2018-09-25",30.68
"350","2018-09-26",30.540001
"351","2018-09-27",30.530001
"352","2018-09-28",30.23
"353","2018-10-01",29.700001
"354","2018-10-02",29.969999
"355","2018-10-03",29.799999
"356","2018-10-04",30.15
"357","2018-10-05",30.5
"358","2018-10-08",31.549999
"359","2018-10-09",30.74
"360","2018-10-10",30.799999
"361","2018-10-11",30
"362","2018-10-12",29.299999
"363","2018-10-15",30.35
"364","2018-10-16",30.809999
"365","2018-10-17",30.379999
"366","2018-10-18",30.040001
"367","2018-10-19",29.360001
"368","2018-10-22",30.09
"369","2018-10-23",29.1
"370","2018-10-24",29.4
"371","2018-10-25",29.940001
"372","2018-10-26",29.299999
"373","2018-10-29",29.799999
"374","2018-10-30",29.799999
"375","2018-10-31",29.82
"376","2018-11-01",29.629999
"377","2018-11-02",29.700001
"378","2018-11-05",29.34
"379","2018-11-06",29.66
"380","2018-11-07",30
"381","2018-11-08",30.34
"382","2018-11-09",30.370001
"383","2018-11-12",29.860001
"384","2018-11-13",30.16
"385","2018-11-14",29.969999
"386","2018-11-15",30.059999
"387","2018-11-16",29.950001
"388","2018-11-19",30.49
"389","2018-11-20",30.01
"390","2018-11-21",30.33
"391","2018-11-23",30.440001
"392","2018-11-26",30.33
"393","2018-11-27",29.709999
"394","2018-11-28",30
"395","2018-11-29",30.58
"396","2018-11-30",30.51
"397","2018-12-03",30.629999
"398","2018-12-04",29.549999
"399","2018-12-06",29.950001
"400","2018-12-07",29.629999
"401","2018-12-10",29.969999
"402","2018-12-11",29.52
"403","2018-12-12",29.84
"404","2018-12-13",29.67
"405","2018-12-14",29.48
"406","2018-12-17",29.129999
"407","2018-12-18",29.110001
"408","2018-12-19",29.209999
"409","2018-12-20",29.139999
"410","2018-12-21",29.48
"411","2018-12-24",28.83
"412","2018-12-26",29.09
"413","2018-12-27",29.059999
"414","2018-12-28",29.58
"415","2018-12-31",29.82
"416","2019-01-02",29.700001
"417","2019-01-03",29.860001
"418","2019-01-04",30.68
"419","2019-01-07",30.82
"420","2019-01-08",31.209999
"421","2019-01-09",30.91
"422","2019-01-10",30.620001
"423","2019-01-11",30.5
"424","2019-01-14",30.16
"425","2019-01-15",30.200001
"426","2019-01-16",30.75
"427","2019-01-17",30.75
"428","2019-01-18",31.360001
"429","2019-01-22",28.9
"430","2019-01-23",29.799999
"431","2019-01-24",30
"432","2019-01-25",30.15
"433","2019-01-28",30.120001
"434","2019-01-29",29.98
"435","2019-01-30",29.799999
"436","2019-01-31",30
"437","2019-02-01",30.4
"438","2019-02-04",30.58
"439","2019-02-05",30.780001
"440","2019-02-06",30.1
"441","2019-02-07",30.1
"442","2019-02-08",29.799999
"443","2019-02-11",30.07
"444","2019-02-12",30.379999
"445","2019-02-13",30.34
"446","2019-02-14",29.450001
"447","2019-02-15",30
"448","2019-02-19",29.799999
"449","2019-02-20",31.129999
"450","2019-02-21",31.049999
"451","2019-02-22",31.1
"452","2019-02-25",31.15
"453","2019-02-26",31.24
"454","2019-02-27",31.1
"455","2019-02-28",30.76
"456","2019-03-01",30.92
"457","2019-03-04",30.559999
"458","2019-03-05",30.610001
"459","2019-03-06",30.059999
"460","2019-03-07",30.1
"461","2019-03-08",30.049999
"462","2019-03-11",30.26
"463","2019-03-12",30.530001
"464","2019-03-13",30.620001
"465","2019-03-14",30.4
"466","2019-03-15",30.25
"467","2019-03-18",30.200001
"468","2019-03-19",30.08
"469","2019-03-20",29.68
"470","2019-03-21",29.02
"471","2019-03-22",27.190001
"472","2019-03-25",27.360001
"473","2019-03-26",28.059999
"474","2019-03-27",28.6
"475","2019-03-28",29.129999
"476","2019-03-29",29.219999
"477","2019-04-01",28.9
"478","2019-04-02",28.83
"479","2019-04-03",28.6
"480","2019-04-04",28.379999
"481","2019-04-05",28.48
"482","2019-04-08",28.549999
"483","2019-04-09",27.950001
"484","2019-04-10",27.889999
"485","2019-04-11",27.889999
"486","2019-04-12",27.93
"487","2019-04-15",27.82
"488","2019-04-16",27.620001
"489","2019-04-17",27.66
"490","2019-04-18",27.379999
"491","2019-04-22",27.200001
"492","2019-04-23",26.620001
"493","2019-04-24",26.6
"494","2019-04-25",26.540001
"495","2019-04-26",27.6
"496","2019-04-29",28.1
"497","2019-04-30",28.07
"498","2019-05-01",28.450001
"499","2019-05-02",27.9
"500","2019-05-03",28.5
"501","2019-05-06",28.190001
"502","2019-05-07",28.200001
"503","2019-05-08",28.440001
"504","2019-05-09",28.200001
"505","2019-05-10",28.549999
"506","2019-05-13",28.120001
"507","2019-05-14",28.23
"508","2019-05-15",28.6
"509","2019-05-16",28.99
"510","2019-05-17",29.139999
"511","2019-05-20",29.33
"512","2019-05-21",29.5
"513","2019-05-22",29.309999
"514","2019-05-23",29
"515","2019-05-24",29.610001
"516","2019-05-28",29.440001
"517","2019-05-29",29.42
"518","2019-05-30",29.33
"519","2019-05-31",29.25
"520","2019-06-03",29.52
"521","2019-06-04",30.049999
"522","2019-06-05",29.549999
"523","2019-06-06",30.030001
"524","2019-06-07",29.9
"525","2019-06-10",30
"526","2019-06-11",30.26
"527","2019-06-12",30.620001
"528","2019-06-13",30.780001
"529","2019-06-14",30.605
"530","2019-06-17",30.33
"531","2019-06-18",30.549999
"532","2019-06-19",30.32
"533","2019-06-20",30.35
"534","2019-06-21",30.84
"535","2019-06-24",30.25
"536","2019-06-25",30.68
"537","2019-06-26",30.389999
"538","2019-06-27",31.110001
"539","2019-06-28",31.15
"540","2019-07-01",31.08
"541","2019-07-02",30.41
"542","2019-07-03",30.700001
"543","2019-07-05",31.01
"544","2019-07-08",31.09
"545","2019-07-09",31.09
"546","2019-07-10",30.870001
"547","2019-07-11",30.690001
"548","2019-07-12",30.440001
"549","2019-07-15",30.4
"550","2019-07-16",30.4
"551","2019-07-17",30.73
"552","2019-07-18",31.1
"553","2019-07-19",30.870001
"554","2019-07-22",30.950001
"555","2019-07-23",30.16
"556","2019-07-24",31.4
"557","2019-07-25",31.209999
"558","2019-07-26",30.959999
"559","2019-07-29",30.82
"560","2019-07-30",30.84
"561","2019-07-31",30.82
"562","2019-08-01",30.389999
"563","2019-08-02",30.41
"564","2019-08-05",29.950001
"565","2019-08-06",30.209999
"566","2019-08-07",30.16
"567","2019-08-08",30.360001
"568","2019-08-09",30.059999
"569","2019-08-12",30.719999
"570","2019-08-13",30.629999
"571","2019-08-14",30.16
"572","2019-08-15",30.07
"573","2019-08-16",30.450001
"574","2019-08-19",30.559999
"575","2019-08-20",30.24
"576","2019-08-21",29.93
"577","2019-08-22",29.690001
"578","2019-08-23",29.43
"579","2019-08-26",30.15
"580","2019-08-27",29.700001
"581","2019-08-28",29.66
"582","2019-08-29",30.09
"583","2019-08-30",30.139999
"584","2019-09-03",29.700001
"585","2019-09-04",29.809999
"586","2019-09-05",29.950001
"587","2019-09-06",29.83
"588","2019-09-09",30.200001
"589","2019-09-10",30.6
"590","2019-09-11",31.4
"591","2019-09-12",31.82
"592","2019-09-13",30.799999
"593","2019-09-16",30.549999
"594","2019-09-17",30.309999
"595","2019-09-18",30.450001
"596","2019-09-19",30.219999
"597","2019-09-20",31.889999
"598","2019-09-23",31.23
"599","2019-09-24",30.379999
"600","2019-09-25",30.57
"601","2019-09-26",29.790001
"602","2019-09-27",30.549999
"603","2019-09-30",30.59
"604","2019-10-01",29.940001
"605","2019-10-02",30.16
"606","2019-10-03",30.18
"607","2019-10-04",30.24
"608","2019-10-07",30.610001
"609","2019-10-08",30.049999
"610","2019-10-09",30.16
"611","2019-10-10",30.26
"612","2019-10-11",30.049999
"613","2019-10-14",29.98
"614","2019-10-15",30.17
"615","2019-10-16",30.059999
"616","2019-10-17",29.959999
"617","2019-10-18",30.139999
"618","2019-10-21",30.200001
"619","2019-10-22",31.9
"620","2019-10-23",31.9
"621","2019-10-24",31.9
"622","2019-10-25",32.41
"623","2019-10-28",32.330002
"624","2019-10-29",31.959999
"625","2019-10-30",31.9
"626","2019-10-31",31.66
"627","2019-11-01",31.83
"628","2019-11-04",32.75
"629","2019-11-05",32.59
"630","2019-11-06",31.82
"631","2019-11-07",32.470001
"632","2019-11-08",32.560001
"633","2019-11-11",32.560001
"634","2019-11-12",32.470001
"635","2019-11-13",32.580002
"636","2019-11-14",32.459999
"637","2019-11-15",32.16
"638","2019-11-18",32.580002
"639","2019-11-19",32.880001
"640","2019-11-20",32.259998
"641","2019-11-21",32.18
"642","2019-11-22",32.459999
"643","2019-11-25",32.900002
"644","2019-11-26",32.799999
"645","2019-11-27",33.150002
"646","2019-11-29",33.049999
"647","2019-12-02",32.279999
"648","2019-12-03",32.259998
"649","2019-12-04",32.150002
"650","2019-12-05",32.23
"651","2019-12-06",32.849998
"652","2019-12-09",32.650002
"653","2019-12-10",32.860001
"654","2019-12-11",32.75
"655","2019-12-12",33.349998
"656","2019-12-13",33.68
"657","2019-12-16",33.799999
"658","2019-12-17",33.900002
"659","2019-12-18",33.650002
"660","2019-12-19",33.490002
"661","2019-12-20",33.560001
"662","2019-12-23",33.259998
"663","2019-12-24",33.349998
"664","2019-12-26",33.029999
"665","2019-12-27",32.810001
"666","2019-12-30",32.720001
"667","2019-12-31",32.880001
"668","2020-01-02",32.73
"669","2020-01-03",32.419998
"670","2020-01-06",32.299999
"671","2020-01-07",32.029999
"672","2020-01-08",32.09
"673","2020-01-09",32.080002
"674","2020-01-10",32.029999
"675","2020-01-13",32.490002
"676","2020-01-14",32.150002
"677","2020-01-15",32.040001
"678","2020-01-16",32.349998
"679","2020-01-17",32.34
"680","2020-01-21",31.84
"681","2020-01-22",32.189999
"682","2020-01-23",32
"683","2020-01-24",31.450001
"684","2020-01-27",31.360001
"685","2020-01-28",31.389999
"686","2020-01-29",31.120001
"687","2020-01-30",31.129999
"688","2020-01-31",30.6
"689","2020-02-03",30.639999
"690","2020-02-04",30.91
"691","2020-02-05",31.59
"692","2020-02-06",31.280001
"693","2020-02-07",31.120001
"694","2020-02-10",31
"695","2020-02-11",31.110001
"696","2020-02-12",31
"697","2020-02-13",31.129999
"698","2020-02-14",30.76
"699","2020-02-18",30.74
"700","2020-02-19",30.940001
"701","2020-02-20",30.91
"702","2020-02-21",30.690001
"703","2020-02-24",30.08
"704","2020-02-25",30.200001
"705","2020-02-26",30.01
"706","2020-02-27",29
"707","2020-02-28",27.610001
"708","2020-03-02",28.74
"709","2020-03-03",28.24
"710","2020-03-04",28.790001
"711","2020-03-05",28.190001
"712","2020-03-06",28.58
"713","2020-03-09",25.5
"714","2020-03-10",24.75
"715","2020-03-11",24.719999
"716","2020-03-12",22.280001
"717","2020-03-13",24.5
"718","2020-03-16",21.5
"719","2020-03-17",26.1
"720","2020-03-18",23.01
"721","2020-03-19",24.190001
"722","2020-03-20",22
"723","2020-03-23",21.059999
"724","2020-03-24",22.85
"725","2020-03-25",23.5
"726","2020-03-26",24.99
"727","2020-03-27",20.790001
"728","2020-03-30",23.15
"729","2020-03-31",23.139999
"730","2020-04-01",21.41
"731","2020-04-02",22.49
"732","2020-04-03",22.860001
"733","2020-04-06",23.1
"734","2020-04-07",22.389999
"735","2020-04-08",23.219999
"736","2020-04-09",24.25
"737","2020-04-13",23.040001
"738","2020-04-14",23.9
"739","2020-04-15",23
"740","2020-04-16",23.1
"741","2020-04-17",24.15
"742","2020-04-20",24.280001
"743","2020-04-21",24.059999
"744","2020-04-22",25.280001
"745","2020-04-23",24.18
"746","2020-04-24",24.27
"747","2020-04-27",25.59
"748","2020-04-28",27.1
"749","2020-04-29",28.540001
"750","2020-04-30",26.969999
"751","2020-05-01",26.389999
"752","2020-05-04",25.700001
"753","2020-05-05",24.309999
"754","2020-05-06",23.57
"755","2020-05-07",24.66
"756","2020-05-08",25.43
"757","2020-05-11",24.58
"758","2020-05-12",23.540001
"759","2020-05-13",23.049999
"760","2020-05-14",22.82
"761","2020-05-15",23.639999
"762","2020-05-18",25.469999
"763","2020-05-19",24.030001
"764","2020-05-20",25.33
"765","2020-05-21",24.969999
"766","2020-05-22",24.68
"767","2020-05-26",26.01
"768","2020-05-27",28.290001
"769","2020-05-28",25.629999
"770","2020-05-29",25.42
"771","2020-06-01",24.84
"772","2020-06-02",24.85
"773","2020-06-03",26.07
"774","2020-06-04",25.950001
"775","2020-06-05",27.35
"776","2020-06-08",27.15
"777","2020-06-09",27.15
"778","2020-06-10",26
"779","2020-06-11",24.440001
"780","2020-06-12",24.77
"781","2020-06-15",25.110001
"782","2020-06-16",26.08
"783","2020-06-17",24.75
"784","2020-06-18",25.09
"785","2020-06-19",25.25
"786","2020-06-22",24.860001
"787","2020-06-23",24.65
"788","2020-06-24",24.1
"789","2020-06-25",24.91
"790","2020-06-26",23.870001
"791","2020-06-29",24.809999
"792","2020-06-30",25.870001
"793","2020-07-01",24.51
"794","2020-07-02",24.41
"795","2020-07-06",24.389999
"796","2020-07-07",23.59
"797","2020-07-08",23.379999
"798","2020-07-09",23.02
"799","2020-07-10",23.91
"800","2020-07-13",23.940001
"801","2020-07-14",24.84
"802","2020-07-15",25.15
"803","2020-07-16",25.049999
"804","2020-07-17",24.809999
"805","2020-07-20",24.51
"806","2020-07-21",26.540001
"807","2020-07-22",27.379999
"808","2020-07-23",27.129999
"809","2020-07-24",26.42
"810","2020-07-27",26.74
"811","2020-07-28",27.440001
"812","2020-07-29",27.690001
"813","2020-07-30",27.530001
"814","2020-07-31",27.1
"815","2020-08-03",27.120001
"816","2020-08-04",26.85
"817","2020-08-05",27.799999
"818","2020-08-06",27.32
"819","2020-08-07",28.32
"820","2020-08-10",28.219999
"821","2020-08-11",28.4
"822","2020-08-12",28.719999
"823","2020-08-13",27.9
"824","2020-08-14",28.16
"825","2020-08-17",27.57
"826","2020-08-18",26.879999
"827","2020-08-19",27.469999
"828","2020-08-20",27.09
"829","2020-08-21",26.780001
"830","2020-08-24",27.360001
"831","2020-08-25",27.15
"832","2020-08-26",26.6
"833","2020-08-27",26.700001
"834","2020-08-28",26.66
"835","2020-08-31",26.450001
"836","2020-09-01",26.59
"837","2020-09-02",26.469999
"838","2020-09-03",25.879999
"839","2020-09-04",26.309999
"840","2020-09-08",25.200001
"841","2020-09-09",24.440001
"842","2020-09-10",24.76
"843","2020-09-11",25.110001
"844","2020-09-14",25.610001
"845","2020-09-15",25.52
"846","2020-09-16",25.5
"847","2020-09-17",25.23
"848","2020-09-18",25.5
"849","2020-09-21",24.07
"850","2020-09-22",24.030001
"851","2020-09-23",23.25
"852","2020-09-24",23.530001
"853","2020-09-25",23.530001
"854","2020-09-28",24.85
"855","2020-09-29",24.41
"856","2020-09-30",24.889999
"857","2020-10-01",25.049999
"858","2020-10-02",25.450001
"859","2020-10-05",26.469999
"860","2020-10-06",26.6
"861","2020-10-07",26.700001
"862","2020-10-08",27.59
"863","2020-10-09",27.6
"864","2020-10-12",27.15
"865","2020-10-13",26.809999
"866","2020-10-14",26.639999
"867","2020-10-15",27.370001
"868","2020-10-16",28.049999
"869","2020-10-19",28.01
"870","2020-10-20",28.200001
"871","2020-10-21",28.25
"872","2020-10-22",28.5
"873","2020-10-23",28.690001
"874","2020-10-26",28.389999
"875","2020-10-27",27.549999
"876","2020-10-28",27.690001
"877","2020-10-29",28.77
"878","2020-10-30",28.9
"879","2020-11-02",28.870001
"880","2020-11-03",29.9
"881","2020-11-04",27.73
"882","2020-11-05",28.620001
"883","2020-11-06",27.58
"884","2020-11-09",29
"885","2020-11-10",29.950001
"886","2020-11-11",29.84
"887","2020-11-12",29.5
"888","2020-11-13",29.82
"889","2020-11-16",30
"890","2020-11-17",30.09
"891","2020-11-18",30.200001
"892","2020-11-19",30.110001
"893","2020-11-20",29.84
"894","2020-11-23",29.6
"895","2020-11-24",30.84
"896","2020-11-25",30.049999
"897","2020-11-27",30.1
