"","date","RUSHA"
"87","2007-05-08",9.733334
"88","2007-05-09",9.795555
"89","2007-05-10",9.613334
"90","2007-05-11",9.955556
"91","2007-05-14",10.617778
"92","2007-05-15",10.355556
"93","2007-05-16",10.511111
"94","2007-05-17",10.582222
"95","2007-05-18",10.684444
"96","2007-05-21",10.76
"97","2007-05-22",10.888889
"98","2007-05-23",10.875556
"99","2007-05-24",10.582222
"100","2007-05-25",10.631111
"101","2007-05-29",10.831111
"102","2007-05-30",10.92
"103","2007-05-31",10.893333
"104","2007-06-01",11.088889
"105","2007-06-04",11.066667
"106","2007-06-05",10.862223
"107","2007-06-06",10.702222
"108","2007-06-07",10.524445
"109","2007-06-08",10.657778
"110","2007-06-11",10.497778
"111","2007-06-12",10.155556
"112","2007-06-13",10.217778
"113","2007-06-14",10.191112
"114","2007-06-15",10.275556
"115","2007-06-18",10.413333
"116","2007-06-19",10.635555
"117","2007-06-20",10.346666
"118","2007-06-21",10.351111
"119","2007-06-22",10.022223
"120","2007-06-25",9.928889
"121","2007-06-26",9.991111
"122","2007-06-27",9.933333
"123","2007-06-28",9.893333
"124","2007-06-29",9.653334
"125","2007-07-02",9.88
"126","2007-07-03",9.853333
"127","2007-07-05",9.915556
"128","2007-07-06",10.133333
"129","2007-07-09",11.048889
"130","2007-07-10",11.555555
"131","2007-07-11",11.844444
"132","2007-07-12",11.955556
"133","2007-07-13",12.017777
"134","2007-07-16",12.102222
"135","2007-07-17",12.377778
"136","2007-07-18",12.444445
"137","2007-07-19",12.88
"138","2007-07-20",12.911111
"139","2007-07-23",13.146667
"140","2007-07-24",12.866667
"141","2007-07-25",12.635555
"142","2007-07-26",12.168889
"143","2007-07-27",12.004444
"144","2007-07-30",12.413333
"145","2007-07-31",12.422222
"146","2007-08-01",12.284445
"147","2007-08-02",12.288889
"148","2007-08-03",12.155556
"149","2007-08-06",12.004444
"150","2007-08-07",11.977777
"151","2007-08-08",12.155556
"152","2007-08-09",11.684444
"153","2007-08-10",11.862223
"154","2007-08-13",11.848889
"155","2007-08-14",11.346666
"156","2007-08-15",11.302222
"157","2007-08-16",11.333333
"158","2007-08-17",11.72
"159","2007-08-20",11.573334
"160","2007-08-21",11.297778
"161","2007-08-22",11.64
"162","2007-08-23",11.4
"163","2007-08-24",11.822222
"164","2007-08-27",11.457778
"165","2007-08-28",11.173333
"166","2007-08-29",11.44
"167","2007-08-30",11.217778
"168","2007-08-31",11.271111
"169","2007-09-04",11.506667
"170","2007-09-05",11.137777
"171","2007-09-06",11.013333
"172","2007-09-07",10.626667
"173","2007-09-10",10.782222
"174","2007-09-11",10.813334
"175","2007-09-12",10.631111
"176","2007-09-13",10.68
"177","2007-09-14",10.786667
"178","2007-09-17",10.675555
"179","2007-09-18",11.546667
"180","2007-09-19",11.884444
"181","2007-09-20",12.2
"182","2007-09-21",12.164444
"183","2007-09-24",12.253333
"184","2007-09-25",11.88
"185","2007-09-26",11.991111
"186","2007-09-27",11.826667
"187","2007-09-28",11.266666
"188","2007-10-01",11.715555
"189","2007-10-02",11.982223
"190","2007-10-03",11.688889
"191","2007-10-04",11.755555
"192","2007-10-05",12.013333
"193","2007-10-08",12.008889
"194","2007-10-09",12.102222
"195","2007-10-10",11.657778
"196","2007-10-11",11.453333
"197","2007-10-12",11.4
"198","2007-10-15",11.266666
"199","2007-10-16",11.266666
"200","2007-10-17",11.206667
"201","2007-10-18",11.08
"202","2007-10-19",10.713333
"203","2007-10-22",11.42
"204","2007-10-23",11.326667
"205","2007-10-24",10.873333
"206","2007-10-25",11.14
"207","2007-10-26",11.08
"208","2007-10-29",11.106667
"209","2007-10-30",11.12
"210","2007-10-31",11.3
"211","2007-11-01",10.693334
"212","2007-11-02",10.633333
"213","2007-11-05",10.666667
"214","2007-11-06",11.093333
"215","2007-11-07",10.386666
"216","2007-11-08",10.58
"217","2007-11-09",10.7
"218","2007-11-12",10.66
"219","2007-11-13",11.193334
"220","2007-11-14",11
"221","2007-11-15",10.6
"222","2007-11-16",10.3
"223","2007-11-19",10.333333
"224","2007-11-20",10.213333
"225","2007-11-21",9.793333
"226","2007-11-23",9.646667
"227","2007-11-26",9.873333
"228","2007-11-27",9.88
"229","2007-11-28",10.693334
"230","2007-11-29",10.4
"231","2007-11-30",10.506667
"232","2007-12-03",10.706667
"233","2007-12-04",10.74
"234","2007-12-05",10.853333
"235","2007-12-06",10.9
"236","2007-12-07",11
"237","2007-12-10",11.353333
"238","2007-12-11",11.48
"239","2007-12-12",11.653334
"240","2007-12-13",11.746667
"241","2007-12-14",11.506667
"242","2007-12-17",11.413333
"243","2007-12-18",12.033334
"244","2007-12-19",11.92
"245","2007-12-20",12.353333
"246","2007-12-21",12.186666
"247","2007-12-24",12.1
"248","2007-12-26",12.2
"249","2007-12-27",12.06
"250","2007-12-28",12.16
"251","2007-12-31",12.12
"252","2008-01-02",12.093333
"253","2008-01-03",11.946667
"254","2008-01-04",11.293333
"255","2008-01-07",11.3
"256","2008-01-08",10.786667
"257","2008-01-09",11.333333
"258","2008-01-10",11.373333
"259","2008-01-11",10.9
"260","2008-01-14",10.74
"261","2008-01-15",10.8
"262","2008-01-16",10.826667
"263","2008-01-17",10.66
"264","2008-01-18",10.313334
"265","2008-01-22",10.553333
"266","2008-01-23",11.166667
"267","2008-01-24",10.88
"268","2008-01-25",11.066667
"269","2008-01-28",11.006667
"270","2008-01-29",11
"271","2008-01-30",10.76
"272","2008-01-31",11.186666
"273","2008-02-01",11.38
"274","2008-02-04",11.286667
"275","2008-02-05",11.2
"276","2008-02-06",11.153334
"277","2008-02-07",11.4
"278","2008-02-08",11.506667
"279","2008-02-11",11.666667
"280","2008-02-12",11.553333
"281","2008-02-13",11.273334
"282","2008-02-14",10.613334
"283","2008-02-15",10.506667
"284","2008-02-19",10.566667
"285","2008-02-20",10.68
"286","2008-02-21",10.38
"287","2008-02-22",10.126667
"288","2008-02-25",10.386666
"289","2008-02-26",10.393333
"290","2008-02-27",10.36
"291","2008-02-28",10.193334
"292","2008-02-29",9.88
"293","2008-03-03",9.573334
"294","2008-03-04",9.653334
"295","2008-03-05",9.826667
"296","2008-03-06",9.586667
"297","2008-03-07",9.626667
"298","2008-03-10",9.806666
"299","2008-03-11",10.506667
"300","2008-03-12",10.386666
"301","2008-03-13",10.806666
"302","2008-03-14",10.346666
"303","2008-03-17",10.326667
"304","2008-03-18",10.84
"305","2008-03-19",10.446667
"306","2008-03-20",10.433333
"307","2008-03-24",10.953333
"308","2008-03-25",10.746667
"309","2008-03-26",10.94
"310","2008-03-27",10.586667
"311","2008-03-28",10.406667
"312","2008-03-31",10.56
"313","2008-04-01",11.166667
"314","2008-04-02",11.386666
"315","2008-04-03",10.906667
"316","2008-04-04",11
"317","2008-04-07",11.013333
"318","2008-04-08",10.986667
"319","2008-04-09",10.653334
"320","2008-04-10",10.68
"321","2008-04-11",10.266666
"322","2008-04-14",10.293333
"323","2008-04-15",10.42
"324","2008-04-16",10.7
"325","2008-04-17",10.5
"326","2008-04-18",10.273334
"327","2008-04-21",9.933333
"328","2008-04-22",10.093333
"329","2008-04-23",9.86
"330","2008-04-24",10.22
"331","2008-04-25",10.613334
"332","2008-04-28",10.38
"333","2008-04-29",10.506667
"334","2008-04-30",10.746667
"335","2008-05-01",11.04
"336","2008-05-02",10.893333
"337","2008-05-05",10.726666
"338","2008-05-06",11.16
"339","2008-05-07",10.54
"340","2008-05-08",10.446667
"341","2008-05-09",10.713333
"342","2008-05-12",11.066667
"343","2008-05-13",10.986667
"344","2008-05-14",10.886666
"345","2008-05-15",11
"346","2008-05-16",11.053333
"347","2008-05-19",11.066667
"348","2008-05-20",11.013333
"349","2008-05-21",10.6
"350","2008-05-22",10.84
"351","2008-05-23",10.413333
"352","2008-05-27",10.226666
"353","2008-05-28",10.146667
"354","2008-05-29",10.466666
"355","2008-05-30",10.786667
"356","2008-06-02",10.7
"357","2008-06-03",10.826667
"358","2008-06-04",10.626667
"359","2008-06-05",10.873333
"360","2008-06-06",10.153334
"361","2008-06-09",10.106667
"362","2008-06-10",9.92
"363","2008-06-11",9.406667
"364","2008-06-12",9.293333
"365","2008-06-13",9.566667
"366","2008-06-16",9.4
"367","2008-06-17",9.12
"368","2008-06-18",8.613334
"369","2008-06-19",8.66
"370","2008-06-20",8.633333
"371","2008-06-23",8.54
"372","2008-06-24",8.366667
"373","2008-06-25",8.613334
"374","2008-06-26",8.186666
"375","2008-06-27",8.093333
"376","2008-06-30",8.006667
"377","2008-07-01",7.96
"378","2008-07-02",7.84
"379","2008-07-03",7.726666
"380","2008-07-07",7.646667
"381","2008-07-08",8.08
"382","2008-07-09",7.786667
"383","2008-07-10",7.82
"384","2008-07-11",8.093333
"385","2008-07-14",7.766667
"386","2008-07-15",7.32
"387","2008-07-16",8
"388","2008-07-17",8.24
"389","2008-07-18",8.4
"390","2008-07-21",8.253333
"391","2008-07-22",8.666667
"392","2008-07-23",8.74
"393","2008-07-24",7.833333
"394","2008-07-25",7.506667
"395","2008-07-28",7.493333
"396","2008-07-29",7.586667
"397","2008-07-30",7.506667
"398","2008-07-31",7.526667
"399","2008-08-01",7.613333
"400","2008-08-04",7.573333
"401","2008-08-05",7.766667
"402","2008-08-06",8.073334
"403","2008-08-07",7.88
"404","2008-08-08",8.346666
"405","2008-08-11",8.646667
"406","2008-08-12",8.546667
"407","2008-08-13",8.673333
"408","2008-08-14",8.733334
"409","2008-08-15",8.746667
"410","2008-08-18",8.733334
"411","2008-08-19",8.573334
"412","2008-08-20",8.613334
"413","2008-08-21",8.62
"414","2008-08-22",8.8
"415","2008-08-25",8.693334
"416","2008-08-26",8.8
"417","2008-08-27",8.813334
"418","2008-08-28",8.833333
"419","2008-08-29",8.793333
"420","2008-09-02",8.666667
"421","2008-09-03",8.84
"422","2008-09-04",8.586667
"423","2008-09-05",8.64
"424","2008-09-08",9
"425","2008-09-09",9
"426","2008-09-10",9.113334
"427","2008-09-11",9.36
"428","2008-09-12",9.166667
"429","2008-09-15",9.1
"430","2008-09-16",9.586667
"431","2008-09-17",9
"432","2008-09-18",9.333333
"433","2008-09-19",9.653334
"434","2008-09-22",9.013333
"435","2008-09-23",9.013333
"436","2008-09-24",8.74
"437","2008-09-25",8.853333
"438","2008-09-26",8.72
"439","2008-09-29",8.253333
"440","2008-09-30",8.533334
"441","2008-10-01",8.22
"442","2008-10-02",7.686666
"443","2008-10-03",7.173333
"444","2008-10-06",6.66
"445","2008-10-07",6.3
"446","2008-10-08",5.86
"447","2008-10-09",5.46
"448","2008-10-10",5.333333
"449","2008-10-13",5.973333
"450","2008-10-14",5.806667
"451","2008-10-15",5.193333
"452","2008-10-16",5.266667
"453","2008-10-17",5.253334
"454","2008-10-20",5.313334
"455","2008-10-21",4.926667
"456","2008-10-22",4.813334
"457","2008-10-23",4.846667
"458","2008-10-24",4.84
"459","2008-10-27",4.66
"460","2008-10-28",5.1
"461","2008-10-29",5.166667
"462","2008-10-30",5.633333
"463","2008-10-31",6.246666
"464","2008-11-03",6.28
"465","2008-11-04",6.32
"466","2008-11-05",5.78
"467","2008-11-06",5.273334
"468","2008-11-07",5.293334
"469","2008-11-10",4.98
"470","2008-11-11",4.733333
"471","2008-11-12",4.673333
"472","2008-11-13",4.82
"473","2008-11-14",4.54
"474","2008-11-17",4.38
"475","2008-11-18",4.2
"476","2008-11-19",3.773333
"477","2008-11-20",3.693333
"478","2008-11-21",4.133333
"479","2008-11-24",4.6
"480","2008-11-25",5.173333
"481","2008-11-26",5.813334
"482","2008-11-28",5.853333
"483","2008-12-01",5.433333
"484","2008-12-02",5.533333
"485","2008-12-03",5.92
"486","2008-12-04",5.913333
"487","2008-12-05",6.106667
"488","2008-12-08",6.56
"489","2008-12-09",6.22
"490","2008-12-10",6.373333
"491","2008-12-11",5.806667
"492","2008-12-12",6.08
"493","2008-12-15",5.626667
"494","2008-12-16",6.346667
"495","2008-12-17",6.5
"496","2008-12-18",5.866667
"497","2008-12-19",6.086667
"498","2008-12-22",5.633333
"499","2008-12-23",5.433333
"500","2008-12-24",5.793334
"501","2008-12-26",5.58
"502","2008-12-29",5.333333
"503","2008-12-30",5.6
"504","2008-12-31",5.713333
"505","2009-01-02",6.153333
"506","2009-01-05",6.013333
"507","2009-01-06",6.253334
"508","2009-01-07",5.94
"509","2009-01-08",6.126667
"510","2009-01-09",5.626667
"511","2009-01-12",5.473333
"512","2009-01-13",5.653333
"513","2009-01-14",5.386667
"514","2009-01-15",5.706666
"515","2009-01-16",5.846667
"516","2009-01-20",5.833333
"517","2009-01-21",5.893333
"518","2009-01-22",6.1
"519","2009-01-23",5.626667
"520","2009-01-26",5.926667
"521","2009-01-27",5.98
"522","2009-01-28",6.266667
"523","2009-01-29",5.813334
"524","2009-01-30",6.066667
"525","2009-02-02",6.086667
"526","2009-02-03",6.033333
"527","2009-02-04",5.826667
"528","2009-02-05",6.246666
"529","2009-02-06",7
"530","2009-02-09",6.846667
"531","2009-02-10",6.34
"532","2009-02-11",6.646667
"533","2009-02-12",6.64
"534","2009-02-13",6.553333
"535","2009-02-17",6.473333
"536","2009-02-18",6.333333
"537","2009-02-19",6.473333
"538","2009-02-20",6.2
"539","2009-02-23",5.793334
"540","2009-02-24",5.746666
"541","2009-02-25",5.693333
"542","2009-02-26",5.64
"543","2009-02-27",5.446667
"544","2009-03-02",4.78
"545","2009-03-03",4.526667
"546","2009-03-04",4.553333
"547","2009-03-05",4.166667
"548","2009-03-06",4.293334
"549","2009-03-09",4.14
"550","2009-03-10",4.353333
"551","2009-03-11",4.366667
"552","2009-03-12",5
"553","2009-03-13",5.113333
"554","2009-03-16",5.013333
"555","2009-03-17",5.393333
"556","2009-03-18",6.146667
"557","2009-03-19",5.746666
"558","2009-03-20",5.513333
"559","2009-03-23",6.58
"560","2009-03-24",6.113333
"561","2009-03-25",6.266667
"562","2009-03-26",6.466667
"563","2009-03-27",5.853333
"564","2009-03-30",5.993333
"565","2009-03-31",5.946667
"566","2009-04-01",6.073333
"567","2009-04-02",7.073333
"568","2009-04-03",6.953333
"569","2009-04-06",6.893333
"570","2009-04-07",6.766667
"571","2009-04-08",6.826667
"572","2009-04-09",7.073333
"573","2009-04-13",7.266667
"574","2009-04-14",7.093333
"575","2009-04-15",7.3
"576","2009-04-16",7.386667
"577","2009-04-17",7.366667
"578","2009-04-20",6.62
"579","2009-04-21",7.1
"580","2009-04-22",6.806667
"581","2009-04-23",6.973333
"582","2009-04-24",7.453333
"583","2009-04-27",7.34
"584","2009-04-28",7.706666
"585","2009-04-29",8.586667
"586","2009-04-30",8.773334
"587","2009-05-01",8.873333
"588","2009-05-04",9.306666
"589","2009-05-05",9.04
"590","2009-05-06",9.106667
"591","2009-05-07",8.86
"592","2009-05-08",9.16
"593","2009-05-11",8.8
"594","2009-05-12",8.346666
"595","2009-05-13",7.693333
"596","2009-05-14",7.7
"597","2009-05-15",7.44
"598","2009-05-18",7.94
"599","2009-05-19",7.613333
"600","2009-05-20",7.58
"601","2009-05-21",7.46
"602","2009-05-22",7.306667
"603","2009-05-26",7.966667
"604","2009-05-27",7.7
"605","2009-05-28",7.82
"606","2009-05-29",7.78
"607","2009-06-01",8.853333
"608","2009-06-02",8.686666
"609","2009-06-03",8.78
"610","2009-06-04",8.713333
"611","2009-06-05",8.66
"612","2009-06-08",8.66
"613","2009-06-09",8.64
"614","2009-06-10",8.206667
"615","2009-06-11",8.2
"616","2009-06-12",8.2
"617","2009-06-15",7.946667
"618","2009-06-16",7.56
"619","2009-06-17",7.633333
"620","2009-06-18",7.666667
"621","2009-06-19",7.666667
"622","2009-06-22",7.313334
"623","2009-06-23",7.413333
"624","2009-06-24",7.64
"625","2009-06-25",7.926667
"626","2009-06-26",7.62
"627","2009-06-29",7.973333
"628","2009-06-30",7.766667
"629","2009-07-01",8.026667
"630","2009-07-02",7.366667
"631","2009-07-06",7.12
"632","2009-07-07",6.833333
"633","2009-07-08",7.093333
"634","2009-07-09",6.88
"635","2009-07-10",6.966667
"636","2009-07-13",7.346667
"637","2009-07-14",7.513333
"638","2009-07-15",8.266666
"639","2009-07-16",8.406667
"640","2009-07-17",8.22
"641","2009-07-20",8.633333
"642","2009-07-21",8.366667
"643","2009-07-22",8.46
"644","2009-07-23",8.833333
"645","2009-07-24",8.546667
"646","2009-07-27",8.28
"647","2009-07-28",8.393333
"648","2009-07-29",8.4
"649","2009-07-30",8.766666
"650","2009-07-31",8.733334
"651","2009-08-03",9.046667
"652","2009-08-04",9.126667
"653","2009-08-05",8.893333
"654","2009-08-06",8.686666
"655","2009-08-07",9.073334
"656","2009-08-10",9.24
"657","2009-08-11",9
"658","2009-08-12",8.886666
"659","2009-08-13",9.066667
"660","2009-08-14",8.753333
"661","2009-08-17",8.32
"662","2009-08-18",8.753333
"663","2009-08-19",9.066667
"664","2009-08-20",9.1
"665","2009-08-21",9.326667
"666","2009-08-24",9.333333
"667","2009-08-25",9.713333
"668","2009-08-26",9.733334
"669","2009-08-27",9.82
"670","2009-08-28",9.713333
"671","2009-08-31",9.34
"672","2009-09-01",8.566667
"673","2009-09-02",8.466666
"674","2009-09-03",8.56
"675","2009-09-04",8.653334
"676","2009-09-08",8.64
"677","2009-09-09",8.893333
"678","2009-09-10",8.993333
"679","2009-09-11",8.72
"680","2009-09-14",8.666667
"681","2009-09-15",8.746667
"682","2009-09-16",8.8
"683","2009-09-17",8.953333
"684","2009-09-18",9.053333
"685","2009-09-21",8.94
"686","2009-09-22",8.933333
"687","2009-09-23",8.806666
"688","2009-09-24",8.78
"689","2009-09-25",8.7
"690","2009-09-28",8.94
"691","2009-09-29",8.913333
"692","2009-09-30",8.613334
"693","2009-10-01",8.193334
"694","2009-10-02",7.913333
"695","2009-10-05",8.22
"696","2009-10-06",8.433333
"697","2009-10-07",8.386666
"698","2009-10-08",8.5
"699","2009-10-09",8.54
"700","2009-10-12",8.486667
"701","2009-10-13",8.54
"702","2009-10-14",8.54
"703","2009-10-15",8.48
"704","2009-10-16",8.386666
"705","2009-10-19",8.493333
"706","2009-10-20",8.46
"707","2009-10-21",8.06
"708","2009-10-22",8.066667
"709","2009-10-23",7.7
"710","2009-10-26",7.74
"711","2009-10-27",7.666667
"712","2009-10-28",7.48
"713","2009-10-29",7.606667
"714","2009-10-30",7.28
"715","2009-11-02",7.28
"716","2009-11-03",7.573333
"717","2009-11-04",7.32
"718","2009-11-05",7.526667
"719","2009-11-06",7.506667
"720","2009-11-09",7.566667
"721","2009-11-10",7.446667
"722","2009-11-11",7.586667
"723","2009-11-12",7.333333
"724","2009-11-13",7.56
"725","2009-11-16",8.053333
"726","2009-11-17",8.026667
"727","2009-11-18",7.913333
"728","2009-11-19",7.54
"729","2009-11-20",7.08
"730","2009-11-23",7.346667
"731","2009-11-24",7.3
"732","2009-11-25",7.393333
"733","2009-11-27",7.093333
"734","2009-11-30",7.18
"735","2009-12-01",7.273334
"736","2009-12-02",7.413333
"737","2009-12-03",7.326667
"738","2009-12-04",7.926667
"739","2009-12-07",8.06
"740","2009-12-08",8
"741","2009-12-09",7.9
"742","2009-12-10",7.306667
"743","2009-12-11",7.266667
"744","2009-12-14",7.32
"745","2009-12-15",7.4
"746","2009-12-16",7.42
"747","2009-12-17",7.293334
"748","2009-12-18",7.2
"749","2009-12-21",7.44
"750","2009-12-22",7.82
"751","2009-12-23",8.166667
"752","2009-12-24",8.193334
"753","2009-12-28",8.213333
"754","2009-12-29",8.226666
"755","2009-12-30",8.053333
"756","2009-12-31",7.926667
"757","2010-01-04",8.28
"758","2010-01-05",8.34
"759","2010-01-06",7.98
"760","2010-01-07",7.953333
"761","2010-01-08",7.866667
"762","2010-01-11",8.14
"763","2010-01-12",7.82
"764","2010-01-13",7.84
"765","2010-01-14",7.946667
"766","2010-01-15",7.633333
"767","2010-01-19",8.32
"768","2010-01-20",7.886667
"769","2010-01-21",7.673333
"770","2010-01-22",7.686666
"771","2010-01-25",7.706666
"772","2010-01-26",7.56
"773","2010-01-27",7.926667
"774","2010-01-28",7.66
"775","2010-01-29",7.573333
"776","2010-02-01",7.653333
"777","2010-02-02",7.82
"778","2010-02-03",7.786667
"779","2010-02-04",7.78
"780","2010-02-05",7.813334
"781","2010-02-08",7.42
"782","2010-02-09",7.433333
"783","2010-02-10",7.386667
"784","2010-02-11",7.56
"785","2010-02-12",7.453333
"786","2010-02-16",7.44
"787","2010-02-17",7.813334
"788","2010-02-18",8.133333
"789","2010-02-19",8.186666
"790","2010-02-22",8.266666
"791","2010-02-23",7.873333
"792","2010-02-24",7.52
"793","2010-02-25",7.44
"794","2010-02-26",7.286667
"795","2010-03-01",7.306667
"796","2010-03-02",7.32
"797","2010-03-03",7.36
"798","2010-03-04",7.393333
"799","2010-03-05",7.753334
"800","2010-03-08",7.873333
"801","2010-03-09",8.16
"802","2010-03-10",8.326667
"803","2010-03-11",8.326667
"804","2010-03-12",8.3
"805","2010-03-15",8.333333
"806","2010-03-16",8.446667
"807","2010-03-17",8.54
"808","2010-03-18",8.526667
"809","2010-03-19",8.426666
"810","2010-03-22",8.506667
"811","2010-03-23",8.593333
"812","2010-03-24",8.44
"813","2010-03-25",8.446667
"814","2010-03-26",8.653334
"815","2010-03-29",8.533334
"816","2010-03-30",8.773334
"817","2010-03-31",8.806666
"818","2010-04-01",9.14
"819","2010-04-05",9.473333
"820","2010-04-06",9.753333
"821","2010-04-07",10.24
"822","2010-04-08",10.326667
"823","2010-04-09",10.353333
"824","2010-04-12",10.566667
"825","2010-04-13",10.406667
"826","2010-04-14",10.573334
"827","2010-04-15",10.88
"828","2010-04-16",10.333333
"829","2010-04-19",10.353333
"830","2010-04-20",10.26
"831","2010-04-21",10.613334
"832","2010-04-22",10.753333
"833","2010-04-23",10.866667
"834","2010-04-26",10.96
"835","2010-04-27",10.72
"836","2010-04-28",10.793333
"837","2010-04-29",11.24
"838","2010-04-30",10.806666
"839","2010-05-03",11.093333
"840","2010-05-04",10.753333
"841","2010-05-05",10.553333
"842","2010-05-06",10.306666
"843","2010-05-07",9.706667
"844","2010-05-10",10.606667
"845","2010-05-11",10.96
"846","2010-05-12",11
"847","2010-05-13",10.746667
"848","2010-05-14",10.54
"849","2010-05-17",10.5
"850","2010-05-18",10.213333
"851","2010-05-19",9.693334
"852","2010-05-20",9.026667
"853","2010-05-21",9.36
"854","2010-05-24",9.353333
"855","2010-05-25",9.2
"856","2010-05-26",9.626667
"857","2010-05-27",10.306666
"858","2010-05-28",10.126667
"859","2010-06-01",9.466666
"860","2010-06-02",9.746667
"861","2010-06-03",10.013333
"862","2010-06-04",9.073334
"863","2010-06-07",9.066667
"864","2010-06-08",9.193334
"865","2010-06-09",9.02
"866","2010-06-10",9.526667
"867","2010-06-11",9.866667
"868","2010-06-14",9.986667
"869","2010-06-15",10.066667
"870","2010-06-16",9.993333
"871","2010-06-17",9.906667
"872","2010-06-18",10.013333
"873","2010-06-21",10.006667
"874","2010-06-22",9.413333
"875","2010-06-23",9.326667
"876","2010-06-24",9.233334
"877","2010-06-25",9.606667
"878","2010-06-28",9.286667
"879","2010-06-29",9.013333
"880","2010-06-30",8.906667
"881","2010-07-01",8.973333
"882","2010-07-02",8.78
"883","2010-07-06",8.46
"884","2010-07-07",8.58
"885","2010-07-08",8.666667
"886","2010-07-09",8.793333
"887","2010-07-12",8.686666
"888","2010-07-13",9.373333
"889","2010-07-14",9.32
"890","2010-07-15",9.013333
"891","2010-07-16",8.613334
"892","2010-07-19",8.653334
"893","2010-07-20",9.033334
"894","2010-07-21",9.086667
"895","2010-07-22",9.753333
"896","2010-07-23",9.9
"897","2010-07-26",10.053333
"898","2010-07-27",9.993333
"899","2010-07-28",9.8
"900","2010-07-29",10.02
"901","2010-07-30",9.96
"902","2010-08-02",10.313334
"903","2010-08-03",10.08
"904","2010-08-04",10
"905","2010-08-05",9.793333
"906","2010-08-06",9.706667
"907","2010-08-09",9.92
"908","2010-08-10",9.173333
"909","2010-08-11",8.86
"910","2010-08-12",8.94
"911","2010-08-13",8.76
"912","2010-08-16",8.8
"913","2010-08-17",9.226666
"914","2010-08-18",9.44
"915","2010-08-19",9
"916","2010-08-20",8.973333
"917","2010-08-23",8.6
"918","2010-08-24",8.586667
"919","2010-08-25",8.886666
"920","2010-08-26",8.66
"921","2010-08-27",9.153334
"922","2010-08-30",8.586667
"923","2010-08-31",8.466666
"924","2010-09-01",9.266666
"925","2010-09-02",9.446667
"926","2010-09-03",9.453333
"927","2010-09-07",9.033334
"928","2010-09-08",9.153334
"929","2010-09-09",9.346666
"930","2010-09-10",9.693334
"931","2010-09-13",9.986667
"932","2010-09-14",9.8
"933","2010-09-15",9.92
"934","2010-09-16",9.733334
"935","2010-09-17",9.84
"936","2010-09-20",9.766666
"937","2010-09-21",9.746667
"938","2010-09-22",9.573334
"939","2010-09-23",9.62
"940","2010-09-24",10.006667
"941","2010-09-27",9.893333
"942","2010-09-28",10.066667
"943","2010-09-29",10.066667
"944","2010-09-30",10.226666
"945","2010-10-01",9.926666
"946","2010-10-04",9.493333
"947","2010-10-05",9.906667
"948","2010-10-06",9.953333
"949","2010-10-07",9.866667
"950","2010-10-08",10.046667
"951","2010-10-11",9.986667
"952","2010-10-12",10
