"","date","GBT"
"227","2016-07-06",16.629999
"228","2016-07-07",17.059999
"229","2016-07-08",17.620001
"230","2016-07-11",17.51
"231","2016-07-12",18
"232","2016-07-13",17.23
"233","2016-07-14",16.51
"234","2016-07-15",16.52
"235","2016-07-18",17.959999
"236","2016-07-19",18.549999
"237","2016-07-20",18.610001
"238","2016-07-21",18.35
"239","2016-07-22",17.950001
"240","2016-07-25",17.219999
"241","2016-07-26",17.049999
"242","2016-07-27",17.860001
"243","2016-07-28",17.610001
"244","2016-07-29",17.879999
"245","2016-08-01",17.700001
"246","2016-08-02",17.889999
"247","2016-08-03",18.129999
"248","2016-08-04",18.450001
"249","2016-08-05",18.18
"250","2016-08-08",17.85
"251","2016-08-09",17.98
"252","2016-08-10",17.530001
"253","2016-08-11",18.639999
"254","2016-08-12",21.950001
"255","2016-08-15",22
"256","2016-08-16",21.389999
"257","2016-08-17",19.52
"258","2016-08-18",20
"259","2016-08-19",19.540001
"260","2016-08-22",19.48
"261","2016-08-23",19.379999
"262","2016-08-24",18.42
"263","2016-08-25",18.049999
"264","2016-08-26",18.280001
"265","2016-08-29",18.17
"266","2016-08-30",18.23
"267","2016-08-31",16.99
"268","2016-09-01",17.280001
"269","2016-09-02",17.450001
"270","2016-09-06",17.85
"271","2016-09-07",18.84
"272","2016-09-08",19.889999
"273","2016-09-09",18.58
"274","2016-09-12",19.27
"275","2016-09-13",18.469999
"276","2016-09-14",20.540001
"277","2016-09-15",20.469999
"278","2016-09-16",22.57
"279","2016-09-19",22.889999
"280","2016-09-20",22.860001
"281","2016-09-21",23.5
"282","2016-09-22",23.41
"283","2016-09-23",22.75
"284","2016-09-26",21.950001
"285","2016-09-27",22.02
"286","2016-09-28",21.83
"287","2016-09-29",20.459999
"288","2016-09-30",23.049999
"289","2016-10-03",22.299999
"290","2016-10-04",22.5
"291","2016-10-05",19.6
"292","2016-10-06",18.799999
"293","2016-10-07",18.5
"294","2016-10-10",18.6
"295","2016-10-11",18.25
"296","2016-10-12",17.6
"297","2016-10-13",18.200001
"298","2016-10-14",17.5
"299","2016-10-17",17.25
"300","2016-10-18",18.15
"301","2016-10-19",18.049999
"302","2016-10-20",18.700001
"303","2016-10-21",18.85
"304","2016-10-24",17.75
"305","2016-10-25",19.75
"306","2016-10-26",19.35
"307","2016-10-27",18.6
"308","2016-10-28",17.65
"309","2016-10-31",17.450001
"310","2016-11-01",18.15
"311","2016-11-02",17.65
"312","2016-11-03",15.15
"313","2016-11-04",16.700001
"314","2016-11-07",16.6
"315","2016-11-08",16.25
"316","2016-11-09",17.5
"317","2016-11-10",18.75
"318","2016-11-11",19.549999
"319","2016-11-14",20.700001
"320","2016-11-15",19.5
"321","2016-11-16",18.25
"322","2016-11-17",17.549999
"323","2016-11-18",17.549999
"324","2016-11-21",17.799999
"325","2016-11-22",17.15
"326","2016-11-23",17.700001
"327","2016-11-25",18.549999
"328","2016-11-28",18.049999
"329","2016-11-29",18.65
"330","2016-11-30",19.15
"331","2016-12-01",19.200001
"332","2016-12-02",19.1
"333","2016-12-05",17.25
"334","2016-12-06",16.4
"335","2016-12-07",15.95
"336","2016-12-08",16.25
"337","2016-12-09",16.25
"338","2016-12-12",16.549999
"339","2016-12-13",17
"340","2016-12-14",16.1
"341","2016-12-15",16.4
"342","2016-12-16",16.25
"343","2016-12-19",16.1
"344","2016-12-20",16.200001
"345","2016-12-21",15.15
"346","2016-12-22",14.45
"347","2016-12-23",15.15
"348","2016-12-27",14.5
"349","2016-12-28",13.95
"350","2016-12-29",13.9
"351","2016-12-30",14.45
"352","2017-01-03",14.3
"353","2017-01-04",15.85
"354","2017-01-05",16.25
"355","2017-01-06",16.450001
"356","2017-01-09",16.450001
"357","2017-01-10",16.4
"358","2017-01-11",16.35
"359","2017-01-12",16.450001
"360","2017-01-13",16.700001
"361","2017-01-17",16.4
"362","2017-01-18",16.75
"363","2017-01-19",16.65
"364","2017-01-20",16.75
"365","2017-01-23",16.450001
"366","2017-01-24",16.6
"367","2017-01-25",16.450001
"368","2017-01-26",15.95
"369","2017-01-27",16
"370","2017-01-30",14.95
"371","2017-01-31",16.15
"372","2017-02-01",16.1
"373","2017-02-02",16.15
"374","2017-02-03",16.1
"375","2017-02-06",16.200001
"376","2017-02-07",16.799999
"377","2017-02-08",17.700001
"378","2017-02-09",19.700001
"379","2017-02-10",21.5
"380","2017-02-13",20.5
"381","2017-02-14",22.4
"382","2017-02-15",23.35
"383","2017-02-16",24.950001
"384","2017-02-17",26.9
"385","2017-02-21",28.5
"386","2017-02-22",24.4
"387","2017-02-23",26.25
"388","2017-02-24",28.15
"389","2017-02-27",28.299999
"390","2017-02-28",27.85
"391","2017-03-01",29.75
"392","2017-03-02",27.049999
"393","2017-03-03",27.9
"394","2017-03-06",28.6
"395","2017-03-07",28.299999
"396","2017-03-08",34.25
"397","2017-03-09",36.150002
"398","2017-03-10",37
"399","2017-03-13",37.700001
"400","2017-03-14",36.400002
"401","2017-03-15",37.950001
"402","2017-03-16",37.75
"403","2017-03-17",36.900002
"404","2017-03-20",37.349998
"405","2017-03-21",36.299999
"406","2017-03-22",38
"407","2017-03-23",38.549999
"408","2017-03-24",39.150002
"409","2017-03-27",39.549999
"410","2017-03-28",38.849998
"411","2017-03-29",37.700001
"412","2017-03-30",37.400002
"413","2017-03-31",36.849998
"414","2017-04-03",36.650002
"415","2017-04-04",35.900002
"416","2017-04-05",34.25
"417","2017-04-06",33.349998
"418","2017-04-07",32.5
"419","2017-04-10",32.5
"420","2017-04-11",31.450001
"421","2017-04-12",30.25
"422","2017-04-13",28.9
"423","2017-04-17",29
"424","2017-04-18",29.25
"425","2017-04-19",29.35
"426","2017-04-20",29.799999
"427","2017-04-21",29
"428","2017-04-24",30.549999
"429","2017-04-25",30.5
"430","2017-04-26",29.700001
"431","2017-04-27",29.450001
"432","2017-04-28",28.950001
"433","2017-05-01",30.75
"434","2017-05-02",31.049999
"435","2017-05-03",30.450001
"436","2017-05-04",29.75
"437","2017-05-05",29.9
"438","2017-05-08",28.549999
"439","2017-05-09",28.85
"440","2017-05-10",30.25
"441","2017-05-11",31.6
"442","2017-05-12",32.599998
"443","2017-05-15",32.75
"444","2017-05-16",32.200001
"445","2017-05-17",29.299999
"446","2017-05-18",30.25
"447","2017-05-19",29.75
"448","2017-05-22",30
"449","2017-05-23",28.950001
"450","2017-05-24",29.200001
"451","2017-05-25",29.1
"452","2017-05-26",27.75
"453","2017-05-30",27.25
"454","2017-05-31",27
"455","2017-06-01",26.5
"456","2017-06-02",27.75
"457","2017-06-05",28.200001
"458","2017-06-06",29.35
"459","2017-06-07",29.1
"460","2017-06-08",29.299999
"461","2017-06-09",28.85
"462","2017-06-12",28.9
"463","2017-06-13",30.1
"464","2017-06-14",27.85
"465","2017-06-15",26.799999
"466","2017-06-16",26.700001
"467","2017-06-19",27.1
"468","2017-06-20",28.450001
"469","2017-06-21",30.75
"470","2017-06-22",29.25
"471","2017-06-23",29.85
"472","2017-06-26",27.9
"473","2017-06-27",27.5
"474","2017-06-28",30
"475","2017-06-29",28.5
"476","2017-06-30",27.35
"477","2017-07-03",28.799999
"478","2017-07-05",29.200001
"479","2017-07-06",28.9
"480","2017-07-07",28.85
"481","2017-07-10",28.200001
"482","2017-07-11",28.1
"483","2017-07-12",28.299999
"484","2017-07-13",28.65
"485","2017-07-14",28.450001
"486","2017-07-17",28.15
"487","2017-07-18",28
"488","2017-07-19",28.049999
"489","2017-07-20",28.700001
"490","2017-07-21",29.950001
"491","2017-07-24",30.25
"492","2017-07-25",28.700001
"493","2017-07-26",27.9
"494","2017-07-27",27
"495","2017-07-28",26.35
"496","2017-07-31",26.1
"497","2017-08-01",25.1
"498","2017-08-02",27.200001
"499","2017-08-03",27.200001
"500","2017-08-04",29.450001
"501","2017-08-07",28.85
"502","2017-08-08",26.950001
"503","2017-08-09",27.049999
"504","2017-08-10",27
"505","2017-08-11",28.549999
"506","2017-08-14",29.299999
"507","2017-08-15",28.5
"508","2017-08-16",28.6
"509","2017-08-17",27.6
"510","2017-08-18",27.6
"511","2017-08-21",26.799999
"512","2017-08-22",27.1
"513","2017-08-23",27.1
"514","2017-08-24",27.65
"515","2017-08-25",27.450001
"516","2017-08-28",29.15
"517","2017-08-29",28.1
"518","2017-08-30",28.6
"519","2017-08-31",30.4
"520","2017-09-01",30.299999
"521","2017-09-05",28.4
"522","2017-09-06",28.4
"523","2017-09-07",28.35
"524","2017-09-08",27.6
"525","2017-09-11",27.6
"526","2017-09-12",26.25
"527","2017-09-13",26.450001
"528","2017-09-14",26.4
"529","2017-09-15",28
"530","2017-09-18",27.799999
"531","2017-09-19",28.5
"532","2017-09-20",28.6
"533","2017-09-21",27.15
"534","2017-09-22",28.5
"535","2017-09-25",28.25
"536","2017-09-26",28.15
"537","2017-09-27",28.5
"538","2017-09-28",29.5
"539","2017-09-29",31.049999
"540","2017-10-02",31
"541","2017-10-03",29.700001
"542","2017-10-04",32.349998
"543","2017-10-05",32.299999
"544","2017-10-06",32.349998
"545","2017-10-09",31.75
"546","2017-10-10",32.950001
"547","2017-10-11",33.200001
"548","2017-10-12",32.950001
"549","2017-10-13",32.549999
"550","2017-10-16",32.900002
"551","2017-10-17",32.900002
"552","2017-10-18",32.450001
"553","2017-10-19",32
"554","2017-10-20",32.549999
"555","2017-10-23",32.150002
"556","2017-10-24",33.200001
"557","2017-10-25",34.5
"558","2017-10-26",33.900002
"559","2017-10-27",34.349998
"560","2017-10-30",38.650002
"561","2017-10-31",39.799999
"562","2017-11-01",39.049999
"563","2017-11-02",39.099998
"564","2017-11-03",41.549999
"565","2017-11-06",41.700001
"566","2017-11-07",39.049999
"567","2017-11-08",38.849998
"568","2017-11-09",39.150002
"569","2017-11-10",38.450001
"570","2017-11-13",38.950001
"571","2017-11-14",37.450001
"572","2017-11-15",40.75
"573","2017-11-16",40.049999
"574","2017-11-17",40.5
"575","2017-11-20",41.099998
"576","2017-11-21",38.299999
"577","2017-11-22",38.349998
"578","2017-11-24",39.200001
"579","2017-11-27",39.5
"580","2017-11-28",39.25
"581","2017-11-29",37.400002
"582","2017-11-30",39.450001
"583","2017-12-01",41.700001
"584","2017-12-04",39.75
"585","2017-12-05",40
"586","2017-12-06",40.299999
"587","2017-12-07",43.849998
"588","2017-12-08",45.700001
"589","2017-12-11",44.775002
"590","2017-12-12",38.400002
"591","2017-12-13",38.349998
"592","2017-12-14",39.400002
"593","2017-12-15",36.25
"594","2017-12-18",36.799999
"595","2017-12-19",35.950001
"596","2017-12-20",37.450001
"597","2017-12-21",38.549999
"598","2017-12-22",39.799999
"599","2017-12-26",39.299999
"600","2017-12-27",39
"601","2017-12-28",40.700001
"602","2017-12-29",39.349998
"603","2018-01-02",41.599998
"604","2018-01-03",42.349998
"605","2018-01-04",41.900002
"606","2018-01-05",41.5
"607","2018-01-08",39.599998
"608","2018-01-09",47.150002
"609","2018-01-10",55.450001
"610","2018-01-11",56.450001
"611","2018-01-12",56.599998
"612","2018-01-16",52.099998
"613","2018-01-17",53.450001
"614","2018-01-18",53
"615","2018-01-19",53.950001
"616","2018-01-22",56.349998
"617","2018-01-23",59.799999
"618","2018-01-24",58.150002
"619","2018-01-25",60.349998
"620","2018-01-26",60.150002
"621","2018-01-29",62.349998
"622","2018-01-30",59.599998
"623","2018-01-31",57.900002
"624","2018-02-01",59.599998
"625","2018-02-02",60.799999
"626","2018-02-05",57.724998
"627","2018-02-06",57.950001
"628","2018-02-07",61.450001
"629","2018-02-08",59
"630","2018-02-09",57.150002
"631","2018-02-12",59.950001
"632","2018-02-13",60.349998
"633","2018-02-14",62.299999
"634","2018-02-15",63.650002
"635","2018-02-16",62.950001
"636","2018-02-20",65.900002
"637","2018-02-21",61.5
"638","2018-02-22",62.650002
"639","2018-02-23",62.849998
"640","2018-02-26",62.5
"641","2018-02-27",61.450001
"642","2018-02-28",58.650002
"643","2018-03-01",58.799999
"644","2018-03-02",60.950001
"645","2018-03-05",61.150002
"646","2018-03-06",61.950001
"647","2018-03-07",60.150002
"648","2018-03-08",56.900002
"649","2018-03-09",57.150002
"650","2018-03-12",54.049999
"651","2018-03-13",53.75
"652","2018-03-14",54.099998
"653","2018-03-15",54.400002
"654","2018-03-16",52.549999
"655","2018-03-19",54.150002
"656","2018-03-20",53
"657","2018-03-21",50.349998
"658","2018-03-22",49.200001
"659","2018-03-23",48.150002
"660","2018-03-26",50.150002
"661","2018-03-27",47.450001
"662","2018-03-28",47.700001
"663","2018-03-29",48.299999
"664","2018-04-02",44.200001
"665","2018-04-03",43.349998
"666","2018-04-04",45.150002
"667","2018-04-05",44
"668","2018-04-06",41.650002
"669","2018-04-09",43.799999
"670","2018-04-10",47.150002
"671","2018-04-11",45.049999
"672","2018-04-12",46.700001
"673","2018-04-13",45.599998
"674","2018-04-16",45.299999
"675","2018-04-17",45.950001
"676","2018-04-18",45.650002
"677","2018-04-19",43
"678","2018-04-20",43.349998
"679","2018-04-23",43.799999
"680","2018-04-24",43.099998
"681","2018-04-25",44.599998
"682","2018-04-26",46
"683","2018-04-27",44.950001
"684","2018-04-30",44.150002
"685","2018-05-01",45.200001
"686","2018-05-02",44.75
"687","2018-05-03",43.349998
"688","2018-05-04",43.5
"689","2018-05-07",45.200001
"690","2018-05-08",48.799999
"691","2018-05-09",47.599998
"692","2018-05-10",46.849998
"693","2018-05-11",49.5
"694","2018-05-14",49.900002
"695","2018-05-15",49.299999
"696","2018-05-16",48.599998
"697","2018-05-17",48.099998
"698","2018-05-18",46.099998
"699","2018-05-21",45.650002
"700","2018-05-22",46.950001
"701","2018-05-23",47.200001
"702","2018-05-24",46.75
"703","2018-05-25",46.650002
"704","2018-05-29",46.5
"705","2018-05-30",46.799999
"706","2018-05-31",48.150002
"707","2018-06-01",49.75
"708","2018-06-04",50.150002
"709","2018-06-05",49.950001
"710","2018-06-06",49.700001
"711","2018-06-07",48.049999
"712","2018-06-08",46.150002
"713","2018-06-11",45.799999
"714","2018-06-12",47.450001
"715","2018-06-13",47.549999
"716","2018-06-14",47.049999
"717","2018-06-15",40.049999
"718","2018-06-18",41.75
"719","2018-06-19",41.950001
"720","2018-06-20",42.25
"721","2018-06-21",41.349998
"722","2018-06-22",42.049999
"723","2018-06-25",39.099998
"724","2018-06-26",38.700001
"725","2018-06-27",44.75
"726","2018-06-28",47.450001
"727","2018-06-29",45.200001
"728","2018-07-02",42.900002
"729","2018-07-03",44.950001
"730","2018-07-05",42.849998
"731","2018-07-06",44.400002
"732","2018-07-09",43.450001
"733","2018-07-10",40.599998
"734","2018-07-11",40.349998
"735","2018-07-12",41.150002
"736","2018-07-13",40.650002
"737","2018-07-16",39.549999
"738","2018-07-17",41.099998
"739","2018-07-18",42.049999
"740","2018-07-19",41.450001
"741","2018-07-20",41.349998
"742","2018-07-23",42.099998
"743","2018-07-24",40.450001
"744","2018-07-25",43.099998
"745","2018-07-26",42.950001
"746","2018-07-27",41.900002
"747","2018-07-30",40.450001
"748","2018-07-31",41.799999
"749","2018-08-01",43.150002
"750","2018-08-02",43.650002
"751","2018-08-03",46.549999
"752","2018-08-06",46
"753","2018-08-07",46.849998
"754","2018-08-08",46.549999
"755","2018-08-09",46.5
"756","2018-08-10",46.150002
"757","2018-08-13",45.150002
"758","2018-08-14",46.400002
"759","2018-08-15",47.950001
"760","2018-08-16",49.950001
"761","2018-08-17",49.299999
"762","2018-08-20",49.450001
"763","2018-08-21",49.5
"764","2018-08-22",51.099998
"765","2018-08-23",49.400002
"766","2018-08-24",49.25
"767","2018-08-27",50.400002
"768","2018-08-28",50.049999
"769","2018-08-29",48.549999
"770","2018-08-30",49
"771","2018-08-31",48.950001
"772","2018-09-04",49.5
"773","2018-09-05",48.450001
"774","2018-09-06",45.299999
"775","2018-09-07",44.599998
"776","2018-09-10",45.599998
"777","2018-09-11",46.400002
"778","2018-09-12",45.950001
"779","2018-09-13",42.549999
"780","2018-09-14",42.049999
"781","2018-09-17",41.200001
"782","2018-09-18",41.200001
"783","2018-09-19",40.849998
"784","2018-09-20",41.400002
"785","2018-09-21",39.75
"786","2018-09-24",40.400002
"787","2018-09-25",40.700001
"788","2018-09-26",39.099998
"789","2018-09-27",38.150002
"790","2018-09-28",38
"791","2018-10-01",36.900002
"792","2018-10-02",35.189999
"793","2018-10-03",35.150002
"794","2018-10-04",34.689999
"795","2018-10-05",35.049999
"796","2018-10-08",35.48
"797","2018-10-09",33.709999
"798","2018-10-10",32.73
"799","2018-10-11",31.57
"800","2018-10-12",33.02
"801","2018-10-15",32.57
"802","2018-10-16",35.439999
"803","2018-10-17",35.849998
"804","2018-10-18",38.16
"805","2018-10-19",37.810001
"806","2018-10-22",38.48
"807","2018-10-23",38.290001
"808","2018-10-24",34.57
"809","2018-10-25",36.02
"810","2018-10-26",35.93
"811","2018-10-29",34.459999
"812","2018-10-30",35.009998
"813","2018-10-31",35.09
"814","2018-11-01",39.41
"815","2018-11-02",38.549999
"816","2018-11-05",38.52
"817","2018-11-06",39.639999
"818","2018-11-07",41.689999
"819","2018-11-08",40.790001
"820","2018-11-09",39.889999
"821","2018-11-12",38.639999
"822","2018-11-13",37.77
"823","2018-11-14",35.91
"824","2018-11-15",36.650002
"825","2018-11-16",36.310001
"826","2018-11-19",33.009998
"827","2018-11-20",33.009998
"828","2018-11-21",33.990002
"829","2018-11-23",34.540001
"830","2018-11-26",33.810001
"831","2018-11-27",32.060001
"832","2018-11-28",32.799999
"833","2018-11-29",32.009998
"834","2018-11-30",31.540001
"835","2018-12-03",46.619999
"836","2018-12-04",45.450001
"837","2018-12-06",46.669998
"838","2018-12-07",42.654999
"839","2018-12-10",43.380001
"840","2018-12-11",42.77
"841","2018-12-12",43.23
"842","2018-12-13",42.610001
"843","2018-12-14",42.240002
"844","2018-12-17",41.57
"845","2018-12-18",40.950001
"846","2018-12-19",38.68
"847","2018-12-20",37.720001
"848","2018-12-21",35.860001
"849","2018-12-24",37.560001
"850","2018-12-26",40
"851","2018-12-27",39.900002
"852","2018-12-28",40.029999
"853","2018-12-31",41.049999
"854","2019-01-02",41.130001
"855","2019-01-03",39.990002
"856","2019-01-04",42.200001
"857","2019-01-07",43.490002
"858","2019-01-08",42.619999
"859","2019-01-09",42.900002
"860","2019-01-10",44.639999
"861","2019-01-11",45.209999
"862","2019-01-14",44.25
"863","2019-01-15",46.759998
"864","2019-01-16",46.75
"865","2019-01-17",47.91
"866","2019-01-18",48.869999
"867","2019-01-22",47.82
"868","2019-01-23",45.970001
"869","2019-01-24",46.110001
"870","2019-01-25",46.860001
"871","2019-01-28",44.68
"872","2019-01-29",44.900002
"873","2019-01-30",47.48
"874","2019-01-31",47.91
"875","2019-02-01",48.439999
"876","2019-02-04",48.799999
"877","2019-02-05",48.869999
"878","2019-02-06",50.919998
"879","2019-02-07",49.48
"880","2019-02-08",50.349998
"881","2019-02-11",49.34
"882","2019-02-12",50.360001
"883","2019-02-13",50.279999
"884","2019-02-14",50.540001
"885","2019-02-15",52.110001
"886","2019-02-19",50.709999
"887","2019-02-20",50.549999
"888","2019-02-21",50
"889","2019-02-22",50.73
"890","2019-02-25",52.68
"891","2019-02-26",53.119999
"892","2019-02-27",53.080002
"893","2019-02-28",52.5
"894","2019-03-01",53.48
"895","2019-03-04",52.790001
"896","2019-03-05",52.380001
"897","2019-03-06",49.34
"898","2019-03-07",49.759998
"899","2019-03-08",50.02
"900","2019-03-11",51.27
"901","2019-03-12",52.200001
"902","2019-03-13",53.119999
"903","2019-03-14",52.529999
"904","2019-03-15",52.619999
"905","2019-03-18",52.889999
"906","2019-03-19",51.959999
"907","2019-03-20",51.150002
"908","2019-03-21",52.509998
"909","2019-03-22",49.509998
"910","2019-03-25",50.889999
"911","2019-03-26",52.439999
"912","2019-03-27",50.470001
"913","2019-03-28",52
"914","2019-03-29",52.93
"915","2019-04-01",52.900002
"916","2019-04-02",54.049999
"917","2019-04-03",57.759998
"918","2019-04-04",57.240002
"919","2019-04-05",59.009998
"920","2019-04-08",58.509998
"921","2019-04-09",57.560001
"922","2019-04-10",59.049999
"923","2019-04-11",59.080002
"924","2019-04-12",59.02
"925","2019-04-15",57.439999
"926","2019-04-16",58.330002
"927","2019-04-17",56.59
"928","2019-04-18",54.849998
"929","2019-04-22",53.970001
"930","2019-04-23",56.419998
"931","2019-04-24",55.419998
"932","2019-04-25",56.48
"933","2019-04-26",56.549999
"934","2019-04-29",55.380001
"935","2019-04-30",55.400002
"936","2019-05-01",53.439999
"937","2019-05-02",53.84
"938","2019-05-03",55.18
"939","2019-05-06",56.450001
"940","2019-05-07",55.509998
"941","2019-05-08",57.970001
"942","2019-05-09",58.130001
"943","2019-05-10",58.830002
"944","2019-05-13",54.57
"945","2019-05-14",57.040001
"946","2019-05-15",57.959999
"947","2019-05-16",60.790001
"948","2019-05-17",58.57
"949","2019-05-20",56.75
"950","2019-05-21",58.310001
"951","2019-05-22",58.169998
"952","2019-05-23",58.080002
"953","2019-05-24",59.93
"954","2019-05-28",60.970001
"955","2019-05-29",61.189999
"956","2019-05-30",62.09
"957","2019-05-31",60.779999
"958","2019-06-03",58.459999
"959","2019-06-04",59.830002
"960","2019-06-05",60.080002
"961","2019-06-06",59.27
"962","2019-06-07",59.970001
"963","2019-06-10",57.240002
