"","date","WDC"
"72","2007-04-17",17.23
"73","2007-04-18",17.129999
"74","2007-04-19",17.280001
"75","2007-04-20",17.370001
"76","2007-04-23",17.530001
"77","2007-04-24",17.790001
"78","2007-04-25",17.77
"79","2007-04-26",18.280001
"80","2007-04-27",17.559999
"81","2007-04-30",17.68
"82","2007-05-01",17.620001
"83","2007-05-02",17.799999
"84","2007-05-03",18
"85","2007-05-04",18.15
"86","2007-05-07",18.360001
"87","2007-05-08",18.34
"88","2007-05-09",18.190001
"89","2007-05-10",18.1
"90","2007-05-11",18.4
"91","2007-05-14",18.299999
"92","2007-05-15",18.07
"93","2007-05-16",18.01
"94","2007-05-17",17.76
"95","2007-05-18",17.809999
"96","2007-05-21",17.65
"97","2007-05-22",18.02
"98","2007-05-23",17.99
"99","2007-05-24",17.450001
"100","2007-05-25",17.469999
"101","2007-05-29",17.98
"102","2007-05-30",18.549999
"103","2007-05-31",18.809999
"104","2007-06-01",19.059999
"105","2007-06-04",19.15
"106","2007-06-05",19.1
"107","2007-06-06",19.09
"108","2007-06-07",19.17
"109","2007-06-08",19.52
"110","2007-06-11",19.950001
"111","2007-06-12",19.889999
"112","2007-06-13",20.09
"113","2007-06-14",19.860001
"114","2007-06-15",19.780001
"115","2007-06-18",18.969999
"116","2007-06-19",19.139999
"117","2007-06-20",18.940001
"118","2007-06-21",19.24
"119","2007-06-22",19.309999
"120","2007-06-25",19.25
"121","2007-06-26",19.219999
"122","2007-06-27",19.73
"123","2007-06-28",19.530001
"124","2007-06-29",19.35
"125","2007-07-02",19.93
"126","2007-07-03",20.65
"127","2007-07-05",20.610001
"128","2007-07-06",21.110001
"129","2007-07-09",21.24
"130","2007-07-10",20.98
"131","2007-07-11",21
"132","2007-07-12",21.26
"133","2007-07-13",21.280001
"134","2007-07-16",21.219999
"135","2007-07-17",21.6
"136","2007-07-18",21.629999
"137","2007-07-19",21.75
"138","2007-07-20",22.83
"139","2007-07-23",22.889999
"140","2007-07-24",22.610001
"141","2007-07-25",22.780001
"142","2007-07-26",22.530001
"143","2007-07-27",21
"144","2007-07-30",21.52
"145","2007-07-31",21.35
"146","2007-08-01",21.58
"147","2007-08-02",21.74
"148","2007-08-03",21.07
"149","2007-08-06",21.07
"150","2007-08-07",20.02
"151","2007-08-08",19.83
"152","2007-08-09",19.129999
"153","2007-08-10",20.33
"154","2007-08-13",20.59
"155","2007-08-14",19.67
"156","2007-08-15",19.98
"157","2007-08-16",20.42
"158","2007-08-17",20.450001
"159","2007-08-20",20.780001
"160","2007-08-21",20.5
"161","2007-08-22",21.4
"162","2007-08-23",21.290001
"163","2007-08-24",21.91
"164","2007-08-27",21.799999
"165","2007-08-28",21.42
"166","2007-08-29",23
"167","2007-08-30",23.459999
"168","2007-08-31",23.360001
"169","2007-09-04",23.75
"170","2007-09-05",23.469999
"171","2007-09-06",23.030001
"172","2007-09-07",22.370001
"173","2007-09-10",22.41
"174","2007-09-11",23.4
"175","2007-09-12",23.459999
"176","2007-09-13",22.799999
"177","2007-09-14",22.370001
"178","2007-09-17",22.110001
"179","2007-09-18",22.950001
"180","2007-09-19",23.25
"181","2007-09-20",23.91
"182","2007-09-21",24.32
"183","2007-09-24",24.700001
"184","2007-09-25",25.33
"185","2007-09-26",25.799999
"186","2007-09-27",25.200001
"187","2007-09-28",25.32
"188","2007-10-01",25.43
"189","2007-10-02",25.139999
"190","2007-10-03",25.129999
"191","2007-10-04",25.129999
"192","2007-10-05",25.4
"193","2007-10-08",25.82
"194","2007-10-09",26.35
"195","2007-10-10",26.620001
"196","2007-10-11",25.629999
"197","2007-10-12",25.459999
"198","2007-10-15",25.139999
"199","2007-10-16",25.049999
"200","2007-10-17",25.440001
"201","2007-10-18",25.6
"202","2007-10-19",24.959999
"203","2007-10-22",25.110001
"204","2007-10-23",25.370001
"205","2007-10-24",24.389999
"206","2007-10-25",23.73
"207","2007-10-26",24.52
"208","2007-10-29",25.27
"209","2007-10-30",24.719999
"210","2007-10-31",25.92
"211","2007-11-01",26.02
"212","2007-11-02",28.91
"213","2007-11-05",27.82
"214","2007-11-06",27.639999
"215","2007-11-07",27.110001
"216","2007-11-08",26.35
"217","2007-11-09",26.370001
"218","2007-11-12",25.120001
"219","2007-11-13",26.51
"220","2007-11-14",26.540001
"221","2007-11-15",26.4
"222","2007-11-16",26.57
"223","2007-11-19",26.360001
"224","2007-11-20",25.24
"225","2007-11-21",25.26
"226","2007-11-23",25.389999
"227","2007-11-26",25.709999
"228","2007-11-27",26.35
"229","2007-11-28",28.07
"230","2007-11-29",28.190001
"231","2007-11-30",27.629999
"232","2007-12-03",27.66
"233","2007-12-04",28.23
"234","2007-12-05",30.42
"235","2007-12-06",30.290001
"236","2007-12-07",31.469999
"237","2007-12-10",31.530001
"238","2007-12-11",30.18
"239","2007-12-12",29.559999
"240","2007-12-13",29.18
"241","2007-12-14",29.75
"242","2007-12-17",29.52
"243","2007-12-18",29.059999
"244","2007-12-19",30.110001
"245","2007-12-20",30.389999
"246","2007-12-21",29.709999
"247","2007-12-24",30.280001
"248","2007-12-26",30.58
"249","2007-12-27",29.98
"250","2007-12-28",29.950001
"251","2007-12-31",30.209999
"252","2008-01-02",28.6
"253","2008-01-03",28.379999
"254","2008-01-04",25.629999
"255","2008-01-07",25.280001
"256","2008-01-08",23.559999
"257","2008-01-09",24.809999
"258","2008-01-10",25.41
"259","2008-01-11",23.98
"260","2008-01-14",25.129999
"261","2008-01-15",25.27
"262","2008-01-16",24.68
"263","2008-01-17",23.639999
"264","2008-01-18",23.610001
"265","2008-01-22",24.049999
"266","2008-01-23",24.940001
"267","2008-01-24",26.91
"268","2008-01-25",26.09
"269","2008-01-28",26.99
"270","2008-01-29",26.959999
"271","2008-01-30",26.700001
"272","2008-01-31",26.450001
"273","2008-02-01",27.950001
"274","2008-02-04",28.459999
"275","2008-02-05",28.07
"276","2008-02-06",28.09
"277","2008-02-07",27.209999
"278","2008-02-08",28.200001
"279","2008-02-11",28.4
"280","2008-02-12",28.99
"281","2008-02-13",29.51
"282","2008-02-14",28.42
"283","2008-02-15",28.889999
"284","2008-02-19",29.49
"285","2008-02-20",30.639999
"286","2008-02-21",31.299999
"287","2008-02-22",31.23
"288","2008-02-25",33.18
"289","2008-02-26",33.990002
"290","2008-02-27",33.970001
"291","2008-02-28",32.360001
"292","2008-02-29",30.870001
"293","2008-03-03",31.209999
"294","2008-03-04",31.809999
"295","2008-03-05",31.959999
"296","2008-03-06",31.379999
"297","2008-03-07",30.280001
"298","2008-03-10",29.639999
"299","2008-03-11",30.879999
"300","2008-03-12",30.48
"301","2008-03-13",31.23
"302","2008-03-14",31.27
"303","2008-03-17",29.690001
"304","2008-03-18",31.469999
"305","2008-03-19",29.42
"306","2008-03-20",29.120001
"307","2008-03-24",31.52
"308","2008-03-25",30.549999
"309","2008-03-26",29.469999
"310","2008-03-27",27.059999
"311","2008-03-28",26.690001
"312","2008-03-31",27.040001
"313","2008-04-01",27.940001
"314","2008-04-02",27.57
"315","2008-04-03",28.85
"316","2008-04-04",28.370001
"317","2008-04-07",28.219999
"318","2008-04-08",28.280001
"319","2008-04-09",28.530001
"320","2008-04-10",29.879999
"321","2008-04-11",27.66
"322","2008-04-14",27
"323","2008-04-15",27.17
"324","2008-04-16",28.15
"325","2008-04-17",28.120001
"326","2008-04-18",29.299999
"327","2008-04-21",30.74
"328","2008-04-22",29.83
"329","2008-04-23",30.24
"330","2008-04-24",31.25
"331","2008-04-25",28.41
"332","2008-04-28",29.049999
"333","2008-04-29",29.049999
"334","2008-04-30",28.99
"335","2008-05-01",29.67
"336","2008-05-02",29.450001
"337","2008-05-05",29.52
"338","2008-05-06",29.58
"339","2008-05-07",29.790001
"340","2008-05-08",30.4
"341","2008-05-09",30.389999
"342","2008-05-12",30.49
"343","2008-05-13",31.25
"344","2008-05-14",33.869999
"345","2008-05-15",34
"346","2008-05-16",35.41
"347","2008-05-19",35.25
"348","2008-05-20",34.830002
"349","2008-05-21",34.619999
"350","2008-05-22",35.77
"351","2008-05-23",35.23
"352","2008-05-27",35.889999
"353","2008-05-28",36.740002
"354","2008-05-29",36.889999
"355","2008-05-30",37.529999
"356","2008-06-02",37.009998
"357","2008-06-03",38.509998
"358","2008-06-04",38.549999
"359","2008-06-05",39.98
"360","2008-06-06",38.93
"361","2008-06-09",38.830002
"362","2008-06-10",39.23
"363","2008-06-11",37.290001
"364","2008-06-12",37.130001
"365","2008-06-13",37.450001
"366","2008-06-16",38.52
"367","2008-06-17",39.209999
"368","2008-06-18",39.330002
"369","2008-06-19",39.25
"370","2008-06-20",37.52
"371","2008-06-23",36.139999
"372","2008-06-24",36.169998
"373","2008-06-25",36.630001
"374","2008-06-26",35.299999
"375","2008-06-27",34.869999
"376","2008-06-30",34.529999
"377","2008-07-01",34.799999
"378","2008-07-02",34.27
"379","2008-07-03",33.279999
"380","2008-07-07",33.790001
"381","2008-07-08",35.650002
"382","2008-07-09",33.900002
"383","2008-07-10",33.599998
"384","2008-07-11",33.060001
"385","2008-07-14",33.779999
"386","2008-07-15",33.880001
"387","2008-07-16",32.099998
"388","2008-07-17",32.5
"389","2008-07-18",32.43
"390","2008-07-21",33.220001
"391","2008-07-22",33.880001
"392","2008-07-23",34.990002
"393","2008-07-24",33.619999
"394","2008-07-25",30.940001
"395","2008-07-28",29.9
"396","2008-07-29",29.379999
"397","2008-07-30",28.98
"398","2008-07-31",28.790001
"399","2008-08-01",28.59
"400","2008-08-04",28.059999
"401","2008-08-05",29.059999
"402","2008-08-06",29.09
"403","2008-08-07",28.969999
"404","2008-08-08",29.09
"405","2008-08-11",29.09
"406","2008-08-12",29.389999
"407","2008-08-13",28.780001
"408","2008-08-14",28.879999
"409","2008-08-15",29.459999
"410","2008-08-18",28.52
"411","2008-08-19",27.84
"412","2008-08-20",28.530001
"413","2008-08-21",28.74
"414","2008-08-22",28.879999
"415","2008-08-25",27.969999
"416","2008-08-26",27.57
"417","2008-08-27",28.23
"418","2008-08-28",28.18
"419","2008-08-29",27.26
"420","2008-09-02",26.33
"421","2008-09-03",25.9
"422","2008-09-04",26.18
"423","2008-09-05",25.77
"424","2008-09-08",25.450001
"425","2008-09-09",23.59
"426","2008-09-10",24.52
"427","2008-09-11",23.780001
"428","2008-09-12",24.07
"429","2008-09-15",22.75
"430","2008-09-16",22.76
"431","2008-09-17",20.870001
"432","2008-09-18",22.76
"433","2008-09-19",23.9
"434","2008-09-22",21.790001
"435","2008-09-23",21.129999
"436","2008-09-24",21.34
"437","2008-09-25",21.91
"438","2008-09-26",21.639999
"439","2008-09-29",19.02
"440","2008-09-30",21.32
"441","2008-10-01",20.6
"442","2008-10-02",20.02
"443","2008-10-03",18.799999
"444","2008-10-06",18.34
"445","2008-10-07",16.82
"446","2008-10-08",15.48
"447","2008-10-09",14.73
"448","2008-10-10",14.35
"449","2008-10-13",15.92
"450","2008-10-14",15.73
"451","2008-10-15",14.65
"452","2008-10-16",15.72
"453","2008-10-17",14.87
"454","2008-10-20",15.58
"455","2008-10-21",14.7
"456","2008-10-22",13.77
"457","2008-10-23",13.05
"458","2008-10-24",14.7
"459","2008-10-27",13.98
"460","2008-10-28",14.44
"461","2008-10-29",15.5
"462","2008-10-30",15.99
"463","2008-10-31",16.469999
"464","2008-11-03",17.030001
"465","2008-11-04",17.530001
"466","2008-11-05",15.82
"467","2008-11-06",15.34
"468","2008-11-07",15.83
"469","2008-11-10",14.99
"470","2008-11-11",14.38
"471","2008-11-12",13.17
"472","2008-11-13",14.47
"473","2008-11-14",13.45
"474","2008-11-17",13.19
"475","2008-11-18",12.64
"476","2008-11-19",11.28
"477","2008-11-20",9.93
"478","2008-11-21",10.38
"479","2008-11-24",11.68
"480","2008-11-25",11.55
"481","2008-11-26",12.54
"482","2008-11-28",12.2
"483","2008-12-01",10.78
"484","2008-12-02",11.96
"485","2008-12-03",12.63
"486","2008-12-04",11.62
"487","2008-12-05",12.02
"488","2008-12-08",13.16
"489","2008-12-09",12.66
"490","2008-12-10",12.7
"491","2008-12-11",11.76
"492","2008-12-12",12.52
"493","2008-12-15",11.82
"494","2008-12-16",12.5
"495","2008-12-17",12.72
"496","2008-12-18",12.05
"497","2008-12-19",12.39
"498","2008-12-22",11.9
"499","2008-12-23",11.22
"500","2008-12-24",11.32
"501","2008-12-26",11.34
"502","2008-12-29",10.99
"503","2008-12-30",11.23
"504","2008-12-31",11.45
"505","2009-01-02",12.33
"506","2009-01-05",12.02
"507","2009-01-06",14.32
"508","2009-01-07",13.52
"509","2009-01-08",13.64
"510","2009-01-09",14
"511","2009-01-12",13.37
"512","2009-01-13",13.05
"513","2009-01-14",12.21
"514","2009-01-15",12.99
"515","2009-01-16",13.31
"516","2009-01-20",12.04
"517","2009-01-21",12.9
"518","2009-01-22",12.35
"519","2009-01-23",13
"520","2009-01-26",12.98
"521","2009-01-27",13.55
"522","2009-01-28",14.4
"523","2009-01-29",15.75
"524","2009-01-30",14.68
"525","2009-02-02",15.52
"526","2009-02-03",15.28
"527","2009-02-04",16.85
"528","2009-02-05",16.98
"529","2009-02-06",17.91
"530","2009-02-09",17.209999
"531","2009-02-10",16.549999
"532","2009-02-11",16.690001
"533","2009-02-12",17.08
"534","2009-02-13",16.68
"535","2009-02-17",15.64
"536","2009-02-18",15.67
"537","2009-02-19",14.54
"538","2009-02-20",14.55
"539","2009-02-23",13.79
"540","2009-02-24",14.35
"541","2009-02-25",14.55
"542","2009-02-26",13.47
"543","2009-02-27",13.66
"544","2009-03-02",12.7
"545","2009-03-03",13.65
"546","2009-03-04",14.96
"547","2009-03-05",14.5
"548","2009-03-06",14.55
"549","2009-03-09",15.06
"550","2009-03-10",16.01
"551","2009-03-11",16.57
"552","2009-03-12",17.190001
"553","2009-03-13",17.209999
"554","2009-03-16",16.709999
"555","2009-03-17",17.120001
"556","2009-03-18",17.620001
"557","2009-03-19",17.84
"558","2009-03-20",17.290001
"559","2009-03-23",18.870001
"560","2009-03-24",19.5
"561","2009-03-25",19.02
"562","2009-03-26",19.370001
"563","2009-03-27",19.5
"564","2009-03-30",18.959999
"565","2009-03-31",19.34
"566","2009-04-01",19.91
"567","2009-04-02",20.09
"568","2009-04-03",21.299999
"569","2009-04-06",20.65
"570","2009-04-07",20.25
"571","2009-04-08",21.25
"572","2009-04-09",22.110001
"573","2009-04-13",21.34
"574","2009-04-14",21.040001
"575","2009-04-15",21.26
"576","2009-04-16",22.15
"577","2009-04-17",22.42
"578","2009-04-20",21.120001
"579","2009-04-21",21.68
"580","2009-04-22",22.110001
"581","2009-04-23",21.790001
"582","2009-04-24",21.16
"583","2009-04-27",21.780001
"584","2009-04-28",21.129999
"585","2009-04-29",22.049999
"586","2009-04-30",23.52
"587","2009-05-01",23.389999
"588","2009-05-04",24.26
"589","2009-05-05",24.42
"590","2009-05-06",24.629999
"591","2009-05-07",23.4
"592","2009-05-08",23.709999
"593","2009-05-11",23.15
"594","2009-05-12",22.360001
"595","2009-05-13",22.5
"596","2009-05-14",22.969999
"597","2009-05-15",23.16
"598","2009-05-18",23.700001
"599","2009-05-19",24.459999
"600","2009-05-20",24.139999
"601","2009-05-21",24.360001
"602","2009-05-22",24.48
"603","2009-05-26",25
"604","2009-05-27",24.809999
"605","2009-05-28",24.58
"606","2009-05-29",24.85
"607","2009-06-01",25.91
"608","2009-06-02",24.35
"609","2009-06-03",23.4
"610","2009-06-04",23.969999
"611","2009-06-05",23.68
"612","2009-06-08",23.809999
"613","2009-06-09",24.92
"614","2009-06-10",24.559999
"615","2009-06-11",25.440001
"616","2009-06-12",25.139999
"617","2009-06-15",24.870001
"618","2009-06-16",24.07
"619","2009-06-17",24.440001
"620","2009-06-18",24.639999
"621","2009-06-19",25.42
"622","2009-06-22",24.33
"623","2009-06-23",25
"624","2009-06-24",25.76
"625","2009-06-25",25.58
"626","2009-06-26",26.75
"627","2009-06-29",26.49
"628","2009-06-30",26.5
"629","2009-07-01",26.799999
"630","2009-07-02",26.219999
"631","2009-07-06",26.360001
"632","2009-07-07",24.99
"633","2009-07-08",25.15
"634","2009-07-09",25.68
"635","2009-07-10",25.370001
"636","2009-07-13",26.469999
"637","2009-07-14",26.280001
"638","2009-07-15",27.690001
"639","2009-07-16",28.870001
"640","2009-07-17",29.24
"641","2009-07-20",28.92
"642","2009-07-21",29.15
"643","2009-07-22",30.24
"644","2009-07-23",30.18
"645","2009-07-24",30.4
"646","2009-07-27",31.469999
"647","2009-07-28",30.809999
"648","2009-07-29",30.120001
"649","2009-07-30",30.469999
"650","2009-07-31",30.25
"651","2009-08-03",31.389999
"652","2009-08-04",31.440001
"653","2009-08-05",31.27
"654","2009-08-06",31.719999
"655","2009-08-07",31.98
"656","2009-08-10",31.809999
"657","2009-08-11",31.92
"658","2009-08-12",32.299999
"659","2009-08-13",32.009998
"660","2009-08-14",31.200001
"661","2009-08-17",30.68
"662","2009-08-18",31.309999
"663","2009-08-19",32.099998
"664","2009-08-20",32.93
"665","2009-08-21",32.849998
"666","2009-08-24",32.400002
"667","2009-08-25",33.080002
"668","2009-08-26",34.09
"669","2009-08-27",34.810001
"670","2009-08-28",34.349998
"671","2009-08-31",34.279999
"672","2009-09-01",33.18
"673","2009-09-02",32.68
"674","2009-09-03",33.09
"675","2009-09-04",33.93
"676","2009-09-08",34.990002
"677","2009-09-09",35.209999
"678","2009-09-10",35.75
"679","2009-09-11",35.080002
"680","2009-09-14",35.220001
"681","2009-09-15",36.439999
"682","2009-09-16",36.849998
"683","2009-09-17",36.599998
"684","2009-09-18",36.220001
"685","2009-09-21",36.040001
"686","2009-09-22",36.25
"687","2009-09-23",36.77
"688","2009-09-24",36.150002
"689","2009-09-25",35.189999
"690","2009-09-28",36.950001
"691","2009-09-29",36.169998
"692","2009-09-30",36.529999
"693","2009-10-01",35.310001
"694","2009-10-02",35.330002
"695","2009-10-05",36.5
"696","2009-10-06",36.599998
"697","2009-10-07",36.220001
"698","2009-10-08",36.41
"699","2009-10-09",37.23
"700","2009-10-12",37.68
"701","2009-10-13",37.810001
"702","2009-10-14",37.720001
"703","2009-10-15",36.220001
"704","2009-10-16",35.849998
"705","2009-10-19",36.73
"706","2009-10-20",36.580002
"707","2009-10-21",35.860001
"708","2009-10-22",37.110001
"709","2009-10-23",35.439999
"710","2009-10-26",35.389999
"711","2009-10-27",34.549999
"712","2009-10-28",33.580002
"713","2009-10-29",35.009998
"714","2009-10-30",33.68
"715","2009-11-02",34.119999
"716","2009-11-03",34.34
"717","2009-11-04",34.880001
"718","2009-11-05",36.299999
"719","2009-11-06",36.439999
"720","2009-11-09",37.41
"721","2009-11-10",37.650002
"722","2009-11-11",38.529999
"723","2009-11-12",38.43
"724","2009-11-13",38.5
"725","2009-11-16",39.16
"726","2009-11-17",39.09
"727","2009-11-18",38.450001
"728","2009-11-19",37.27
"729","2009-11-20",37.049999
"730","2009-11-23",38.150002
"731","2009-11-24",37.75
"732","2009-11-25",38.459999
"733","2009-11-27",37.5
"734","2009-11-30",36.84
"735","2009-12-01",38.380001
"736","2009-12-02",38.900002
"737","2009-12-03",38.639999
"738","2009-12-04",39.48
"739","2009-12-07",39.060001
"740","2009-12-08",38.66
"741","2009-12-09",39.549999
"742","2009-12-10",39.43
"743","2009-12-11",39
"744","2009-12-14",39.779999
"745","2009-12-15",39.599998
"746","2009-12-16",41.16
"747","2009-12-17",41.98
"748","2009-12-18",42.790001
"749","2009-12-21",43.220001
"750","2009-12-22",43.470001
"751","2009-12-23",44.080002
"752","2009-12-24",44.639999
"753","2009-12-28",43.970001
"754","2009-12-29",43.990002
"755","2009-12-30",44.700001
"756","2009-12-31",44.150002
"757","2010-01-04",45.259998
"758","2010-01-05",46.459999
"759","2010-01-06",46.5
"760","2010-01-07",45.59
"761","2010-01-08",45.82
"762","2010-01-11",45.869999
"763","2010-01-12",44.689999
"764","2010-01-13",45.459999
"765","2010-01-14",45.77
"766","2010-01-15",43.98
"767","2010-01-19",44.959999
"768","2010-01-20",44.259998
"769","2010-01-21",45.290001
"770","2010-01-22",40.740002
"771","2010-01-25",41.490002
"772","2010-01-26",40.860001
"773","2010-01-27",40.639999
"774","2010-01-28",39.48
"775","2010-01-29",37.990002
"776","2010-02-01",39.700001
"777","2010-02-02",40.470001
"778","2010-02-03",40.490002
"779","2010-02-04",38.720001
"780","2010-02-05",39.43
"781","2010-02-08",39.650002
"782","2010-02-09",40.380001
"783","2010-02-10",40.07
"784","2010-02-11",40.290001
"785","2010-02-12",39.849998
"786","2010-02-16",42.580002
"787","2010-02-17",42.639999
"788","2010-02-18",43.400002
"789","2010-02-19",43.150002
"790","2010-02-22",42.369999
"791","2010-02-23",40.84
"792","2010-02-24",38.990002
"793","2010-02-25",39.099998
"794","2010-02-26",38.630001
"795","2010-03-01",40.48
"796","2010-03-02",39.610001
"797","2010-03-03",38.639999
"798","2010-03-04",39.43
"799","2010-03-05",39.25
"800","2010-03-08",39.599998
"801","2010-03-09",38.790001
"802","2010-03-10",38.07
"803","2010-03-11",38.860001
"804","2010-03-12",38.380001
"805","2010-03-15",38.25
"806","2010-03-16",38.580002
"807","2010-03-17",39.16
"808","2010-03-18",39.009998
"809","2010-03-19",38.139999
"810","2010-03-22",40.639999
"811","2010-03-23",42.02
"812","2010-03-24",41.689999
"813","2010-03-25",40.68
"814","2010-03-26",39.549999
"815","2010-03-29",39.970001
"816","2010-03-30",39.349998
"817","2010-03-31",38.990002
"818","2010-04-01",39.009998
"819","2010-04-05",40.630001
"820","2010-04-06",41.049999
"821","2010-04-07",40.279999
"822","2010-04-08",40.34
"823","2010-04-09",41.389999
"824","2010-04-12",41.080002
"825","2010-04-13",40.150002
"826","2010-04-14",41.450001
"827","2010-04-15",41.77
"828","2010-04-16",40.439999
"829","2010-04-19",39.580002
"830","2010-04-20",40.220001
"831","2010-04-21",40.290001
"832","2010-04-22",40.68
"833","2010-04-23",44.709999
"834","2010-04-26",44.110001
"835","2010-04-27",42.799999
"836","2010-04-28",42.759998
"837","2010-04-29",42.93
"838","2010-04-30",41.09
"839","2010-05-03",41.740002
"840","2010-05-04",40.529999
"841","2010-05-05",40.66
"842","2010-05-06",38.75
"843","2010-05-07",38.34
"844","2010-05-10",39.950001
"845","2010-05-11",39.650002
"846","2010-05-12",40.59
"847","2010-05-13",39.68
"848","2010-05-14",38.560001
"849","2010-05-17",39.080002
"850","2010-05-18",36.73
"851","2010-05-19",36.060001
"852","2010-05-20",35.23
"853","2010-05-21",36.009998
"854","2010-05-24",35.549999
"855","2010-05-25",35.16
"856","2010-05-26",34.360001
"857","2010-05-27",36.310001
"858","2010-05-28",34.810001
"859","2010-06-01",33.560001
"860","2010-06-02",35.240002
"861","2010-06-03",36.549999
"862","2010-06-04",34.419998
"863","2010-06-07",33.48
"864","2010-06-08",33.490002
"865","2010-06-09",33.209999
"866","2010-06-10",34.099998
"867","2010-06-11",34.349998
"868","2010-06-14",34.349998
"869","2010-06-15",35.529999
"870","2010-06-16",35.209999
"871","2010-06-17",35.209999
"872","2010-06-18",35.009998
"873","2010-06-21",34.169998
"874","2010-06-22",33.279999
"875","2010-06-23",33.419998
"876","2010-06-24",31.459999
"877","2010-06-25",31.780001
"878","2010-06-28",31.700001
"879","2010-06-29",30.67
"880","2010-06-30",30.16
"881","2010-07-01",30.98
"882","2010-07-02",30.200001
"883","2010-07-06",29.870001
"884","2010-07-07",31.280001
"885","2010-07-08",31.559999
"886","2010-07-09",31.59
"887","2010-07-12",31.360001
"888","2010-07-13",32.040001
"889","2010-07-14",32.689999
"890","2010-07-15",32.73
"891","2010-07-16",31.450001
"892","2010-07-19",31.719999
"893","2010-07-20",31.85
"894","2010-07-21",30.18
"895","2010-07-22",28.16
"896","2010-07-23",28.02
"897","2010-07-26",28.82
"898","2010-07-27",28.74
"899","2010-07-28",27.799999
"900","2010-07-29",26.969999
"901","2010-07-30",26.389999
"902","2010-08-02",27.15
"903","2010-08-03",26.76
"904","2010-08-04",27.09
"905","2010-08-05",26.860001
"906","2010-08-06",26.190001
"907","2010-08-09",26
"908","2010-08-10",24.41
"909","2010-08-11",25.1
"910","2010-08-12",24.24
"911","2010-08-13",24.459999
"912","2010-08-16",24.780001
"913","2010-08-17",24.17
"914","2010-08-18",24.32
"915","2010-08-19",24.030001
"916","2010-08-20",24.66
"917","2010-08-23",24.299999
"918","2010-08-24",23.74
"919","2010-08-25",24.08
"920","2010-08-26",23.620001
"921","2010-08-27",25.23
"922","2010-08-30",24.74
"923","2010-08-31",24.16
"924","2010-09-01",25.66
"925","2010-09-02",26.07
"926","2010-09-03",26.59
"927","2010-09-07",26.02
"928","2010-09-08",26.17
"929","2010-09-09",25.950001
"930","2010-09-10",25.65
"931","2010-09-13",27.040001
"932","2010-09-14",26.690001
"933","2010-09-15",27.280001
"934","2010-09-16",26.92
"935","2010-09-17",26.530001
"936","2010-09-20",27.379999
"937","2010-09-21",27.469999
"938","2010-09-22",26.68
"939","2010-09-23",27.17
"940","2010-09-24",28.200001
"941","2010-09-27",27.700001
"942","2010-09-28",27.75
"943","2010-09-29",28.73
"944","2010-09-30",28.389999
"945","2010-10-01",28.25
"946","2010-10-04",27.969999
"947","2010-10-05",28.780001
"948","2010-10-06",27.9
"949","2010-10-07",28.35
"950","2010-10-08",28.9
"951","2010-10-11",29.18
"952","2010-10-12",29.42
"953","2010-10-13",29.67
"954","2010-10-14",29.49
"955","2010-10-15",31.889999
"956","2010-10-18",31.469999
"957","2010-10-19",30.200001
"958","2010-10-20",30.5
"959","2010-10-21",30.549999
"960","2010-10-22",30.43
"961","2010-10-25",30.440001
"962","2010-10-26",30.950001
"963","2010-10-27",31.59
"964","2010-10-28",31.5
"965","2010-10-29",32.009998
