"","date","SENEB"
"165","2007-08-28",27.52
"166","2007-08-29",27.52
"167","2007-08-30",27.52
"168","2007-08-31",27.52
"169","2007-09-04",27.52
"170","2007-09-05",28
"171","2007-09-06",28
"172","2007-09-07",28
"173","2007-09-10",27.26
"174","2007-09-11",26.52
"175","2007-09-12",27.43
"176","2007-09-13",27.43
"177","2007-09-14",26.5
"178","2007-09-17",26.35
"179","2007-09-18",26.799999
"180","2007-09-19",26.799999
"181","2007-09-20",27
"182","2007-09-21",27
"183","2007-09-24",27
"184","2007-09-25",27
"185","2007-09-26",27.85
"186","2007-09-27",27.75
"187","2007-09-28",27.75
"188","2007-10-01",27.75
"189","2007-10-02",27.75
"190","2007-10-03",27.75
"191","2007-10-04",27.75
"192","2007-10-05",27.75
"193","2007-10-08",27.809999
"194","2007-10-09",27.799999
"195","2007-10-10",27.799999
"196","2007-10-11",28.1
"197","2007-10-12",27.209999
"198","2007-10-15",27.57
"199","2007-10-16",28.129999
"200","2007-10-17",27.790001
"201","2007-10-18",27.790001
"202","2007-10-19",27.790001
"203","2007-10-22",26.74
"204","2007-10-23",26.74
"205","2007-10-24",26.74
"206","2007-10-25",26.74
"207","2007-10-26",26.719999
"208","2007-10-29",26.709999
"209","2007-10-30",26.959999
"210","2007-10-31",26.959999
"211","2007-11-01",26.959999
"212","2007-11-02",26.959999
"213","2007-11-05",26.959999
"214","2007-11-06",26
"215","2007-11-07",26.360001
"216","2007-11-08",26.25
"217","2007-11-09",26.25
"218","2007-11-12",26.25
"219","2007-11-13",26.25
"220","2007-11-14",26
"221","2007-11-15",26
"222","2007-11-16",26
"223","2007-11-19",25.75
"224","2007-11-20",25.75
"225","2007-11-21",25.75
"226","2007-11-23",25.75
"227","2007-11-26",25.719999
"228","2007-11-27",25.870001
"229","2007-11-28",25.870001
"230","2007-11-29",26
"231","2007-11-30",25.799999
"232","2007-12-03",25.799999
"233","2007-12-04",26
"234","2007-12-05",26
"235","2007-12-06",25.65
"236","2007-12-07",25.4
"237","2007-12-10",25.370001
"238","2007-12-11",25.799999
"239","2007-12-12",25.25
"240","2007-12-13",24.9
"241","2007-12-14",24.9
"242","2007-12-17",24.9
"243","2007-12-18",24.9
"244","2007-12-19",24.9
"245","2007-12-20",24.5
"246","2007-12-21",23.75
"247","2007-12-24",23.75
"248","2007-12-26",23.75
"249","2007-12-27",22.6
"250","2007-12-28",22.6
"251","2007-12-31",25.99
"252","2008-01-02",24
"253","2008-01-03",24
"254","2008-01-04",24
"255","2008-01-07",24
"256","2008-01-08",23
"257","2008-01-09",23
"258","2008-01-10",23
"259","2008-01-11",23
"260","2008-01-14",23
"261","2008-01-15",23
"262","2008-01-16",23
"263","2008-01-17",23
"264","2008-01-18",23
"265","2008-01-22",23.25
"266","2008-01-23",23.25
"267","2008-01-24",23.25
"268","2008-01-25",23.25
"269","2008-01-28",23.25
"270","2008-01-29",23.25
"271","2008-01-30",23.25
"272","2008-01-31",23.450001
"273","2008-02-01",22.700001
"274","2008-02-04",22.700001
"275","2008-02-05",23
"276","2008-02-06",23
"277","2008-02-07",23
"278","2008-02-08",23.17
"279","2008-02-11",24.09
"280","2008-02-12",24
"281","2008-02-13",23.5
"282","2008-02-14",23.200001
"283","2008-02-15",23.15
"284","2008-02-19",23.15
"285","2008-02-20",22.98
"286","2008-02-21",22.030001
"287","2008-02-22",22.9
"288","2008-02-25",21.58
"289","2008-02-26",21.559999
"290","2008-02-27",21.559999
"291","2008-02-28",21.84
"292","2008-02-29",21.299999
"293","2008-03-03",21.360001
"294","2008-03-04",21.459999
"295","2008-03-05",21.969999
"296","2008-03-06",21.969999
"297","2008-03-07",21.200001
"298","2008-03-10",21.09
"299","2008-03-11",21.290001
"300","2008-03-12",21.469999
"301","2008-03-13",21.5
"302","2008-03-14",21.5
"303","2008-03-17",20.93
"304","2008-03-18",20.860001
"305","2008-03-19",20.75
"306","2008-03-20",20.5
"307","2008-03-24",21
"308","2008-03-25",21.200001
"309","2008-03-26",21.200001
"310","2008-03-27",21.200001
"311","2008-03-28",21.200001
"312","2008-03-31",21.200001
"313","2008-04-01",21.200001
"314","2008-04-02",21
"315","2008-04-03",20.1
"316","2008-04-04",20.1
"317","2008-04-07",20.1
"318","2008-04-08",20.6
"319","2008-04-09",20.6
"320","2008-04-10",20.6
"321","2008-04-11",20.6
"322","2008-04-14",20.6
"323","2008-04-15",20.6
"324","2008-04-16",20.6
"325","2008-04-17",20.6
"326","2008-04-18",20.6
"327","2008-04-21",20.15
"328","2008-04-22",20
"329","2008-04-23",19.610001
"330","2008-04-24",19.610001
"331","2008-04-25",20
"332","2008-04-28",20.360001
"333","2008-04-29",20.040001
"334","2008-04-30",20.360001
"335","2008-05-01",21.4
"336","2008-05-02",21.4
"337","2008-05-05",20.41
"338","2008-05-06",20.51
"339","2008-05-07",20.5
"340","2008-05-08",21.57
"341","2008-05-09",21.57
"342","2008-05-12",22.35
"343","2008-05-13",20.559999
"344","2008-05-14",20.65
"345","2008-05-15",20.709999
"346","2008-05-16",20.709999
"347","2008-05-19",20.85
"348","2008-05-20",20.799999
"349","2008-05-21",20.799999
"350","2008-05-22",20.77
"351","2008-05-23",20.77
"352","2008-05-27",20.77
"353","2008-05-28",20.799999
"354","2008-05-29",20.76
"355","2008-05-30",21.49
"356","2008-06-02",20.950001
"357","2008-06-03",20.92
"358","2008-06-04",21.290001
"359","2008-06-05",20.9
"360","2008-06-06",21
"361","2008-06-09",21.450001
"362","2008-06-10",21.450001
"363","2008-06-11",21.889999
"364","2008-06-12",21.799999
"365","2008-06-13",21.200001
"366","2008-06-16",21.200001
"367","2008-06-17",21.75
"368","2008-06-18",22.5
"369","2008-06-19",22.5
"370","2008-06-20",21.9
"371","2008-06-23",22.1
"372","2008-06-24",22.1
"373","2008-06-25",21.25
"374","2008-06-26",21.77
"375","2008-06-27",21.77
"376","2008-06-30",21.370001
"377","2008-07-01",21.059999
"378","2008-07-02",21.059999
"379","2008-07-03",21.25
"380","2008-07-07",21.25
"381","2008-07-08",21.959999
"382","2008-07-09",21.719999
"383","2008-07-10",21.719999
"384","2008-07-11",21.540001
"385","2008-07-14",21.33
"386","2008-07-15",21.33
"387","2008-07-16",21.33
"388","2008-07-17",21.65
"389","2008-07-18",21.209999
"390","2008-07-21",21.110001
"391","2008-07-22",21.15
"392","2008-07-23",21.85
"393","2008-07-24",21.85
"394","2008-07-25",22.23
"395","2008-07-28",21.959999
"396","2008-07-29",21.959999
"397","2008-07-30",21.959999
"398","2008-07-31",21.959999
"399","2008-08-01",21.959999
"400","2008-08-04",21.959999
"401","2008-08-05",21.959999
"402","2008-08-06",22
"403","2008-08-07",22
"404","2008-08-08",22.5
"405","2008-08-11",22.5
"406","2008-08-12",22.5
"407","2008-08-13",22.5
"408","2008-08-14",22.5
"409","2008-08-15",22.5
"410","2008-08-18",22.389999
"411","2008-08-19",22.389999
"412","2008-08-20",22.459999
"413","2008-08-21",22.459999
"414","2008-08-22",22.459999
"415","2008-08-25",21.93
"416","2008-08-26",21.93
"417","2008-08-27",21.93
"418","2008-08-28",21.93
"419","2008-08-29",21.9
"420","2008-09-02",21.9
"421","2008-09-03",21.9
"422","2008-09-04",21.9
"423","2008-09-05",21.9
"424","2008-09-08",21.01
"425","2008-09-09",21
"426","2008-09-10",21
"427","2008-09-11",21
"428","2008-09-12",19
"429","2008-09-15",19.200001
"430","2008-09-16",19.450001
"431","2008-09-17",19.450001
"432","2008-09-18",19.450001
"433","2008-09-19",20.08
"434","2008-09-22",20.08
"435","2008-09-23",20.049999
"436","2008-09-24",20.049999
"437","2008-09-25",20.049999
"438","2008-09-26",20
"439","2008-09-29",20
"440","2008-09-30",20.48
"441","2008-10-01",20.48
"442","2008-10-02",20.48
"443","2008-10-03",20.48
"444","2008-10-06",20.450001
"445","2008-10-07",20
"446","2008-10-08",19.99
"447","2008-10-09",19.879999
"448","2008-10-10",19.879999
"449","2008-10-13",19.530001
"450","2008-10-14",19.530001
"451","2008-10-15",18.5
"452","2008-10-16",18.5
"453","2008-10-17",18.5
"454","2008-10-20",18.5
"455","2008-10-21",18.5
"456","2008-10-22",18.5
"457","2008-10-23",18.75
"458","2008-10-24",18.75
"459","2008-10-27",18.75
"460","2008-10-28",16.91
"461","2008-10-29",16.91
"462","2008-10-30",16.809999
"463","2008-10-31",16.809999
"464","2008-11-03",17.83
"465","2008-11-04",17.65
"466","2008-11-05",17.33
"467","2008-11-06",17.9
"468","2008-11-07",17.049999
"469","2008-11-10",17.049999
"470","2008-11-11",19
"471","2008-11-12",18.6
"472","2008-11-13",18.6
"473","2008-11-14",18.6
"474","2008-11-17",18.6
"475","2008-11-18",18.6
"476","2008-11-19",18.6
"477","2008-11-20",17.51
"478","2008-11-21",17.51
"479","2008-11-24",17.51
"480","2008-11-25",17.51
"481","2008-11-26",17.51
"482","2008-11-28",17.51
"483","2008-12-01",18
"484","2008-12-02",18
"485","2008-12-03",18
"486","2008-12-04",18
"487","2008-12-05",18
"488","2008-12-08",18
"489","2008-12-09",16.809999
"490","2008-12-10",16.610001
"491","2008-12-11",17.5
"492","2008-12-12",23.719999
"493","2008-12-15",20.49
"494","2008-12-16",20.610001
"495","2008-12-17",20.049999
"496","2008-12-18",21.610001
"497","2008-12-19",21.5
"498","2008-12-22",23.9
"499","2008-12-23",23.969999
"500","2008-12-24",23.99
"501","2008-12-26",23.99
"502","2008-12-29",22.25
"503","2008-12-30",22.110001
"504","2008-12-31",24
"505","2009-01-02",22.969999
"506","2009-01-05",22.969999
"507","2009-01-06",23.389999
"508","2009-01-07",22.139999
"509","2009-01-08",22.139999
"510","2009-01-09",22.139999
"511","2009-01-12",22.4
"512","2009-01-13",23.25
"513","2009-01-14",23.25
"514","2009-01-15",23.25
"515","2009-01-16",23.25
"516","2009-01-20",23.25
"517","2009-01-21",23.719999
"518","2009-01-22",23.719999
"519","2009-01-23",22
"520","2009-01-26",22.190001
"521","2009-01-27",21.290001
"522","2009-01-28",22.68
"523","2009-01-29",22.68
"524","2009-01-30",23.690001
"525","2009-02-02",23.690001
"526","2009-02-03",22.450001
"527","2009-02-04",22.129999
"528","2009-02-05",22.25
"529","2009-02-06",21.690001
"530","2009-02-09",23.92
"531","2009-02-10",20.85
"532","2009-02-11",20.85
"533","2009-02-12",21.98
"534","2009-02-13",21.98
"535","2009-02-17",22.5
"536","2009-02-18",22.4
"537","2009-02-19",23.25
"538","2009-02-20",23.84
"539","2009-02-23",23
"540","2009-02-24",22.08
"541","2009-02-25",22.08
"542","2009-02-26",22.08
"543","2009-02-27",22.299999
"544","2009-03-02",22.299999
"545","2009-03-03",22.299999
"546","2009-03-04",22.299999
"547","2009-03-05",22.299999
"548","2009-03-06",22.299999
"549","2009-03-09",22.299999
"550","2009-03-10",22.299999
"551","2009-03-11",20.66
"552","2009-03-12",20.66
"553","2009-03-13",20.66
"554","2009-03-16",21.030001
"555","2009-03-17",21.030001
"556","2009-03-18",21.030001
"557","2009-03-19",21.58
"558","2009-03-20",20.639999
"559","2009-03-23",20.65
"560","2009-03-24",20
"561","2009-03-25",19.75
"562","2009-03-26",20.110001
"563","2009-03-27",20.860001
"564","2009-03-30",20.860001
"565","2009-03-31",20.860001
"566","2009-04-01",20.860001
"567","2009-04-02",22.190001
"568","2009-04-03",22.299999
"569","2009-04-06",22.299999
"570","2009-04-07",22.299999
"571","2009-04-08",22.299999
"572","2009-04-09",23.9
"573","2009-04-13",23.25
"574","2009-04-14",23.879999
"575","2009-04-15",24
"576","2009-04-16",22.51
"577","2009-04-17",22.51
"578","2009-04-20",22.51
"579","2009-04-21",22.51
"580","2009-04-22",23.700001
"581","2009-04-23",23.540001
"582","2009-04-24",24.48
"583","2009-04-27",23.66
"584","2009-04-28",23.92
"585","2009-04-29",24
"586","2009-04-30",25.049999
"587","2009-05-01",24.99
"588","2009-05-04",25
"589","2009-05-05",24.690001
"590","2009-05-06",24.690001
"591","2009-05-07",24.690001
"592","2009-05-08",25.540001
"593","2009-05-11",25.540001
"594","2009-05-12",25.540001
"595","2009-05-13",24.559999
"596","2009-05-14",24.559999
"597","2009-05-15",24.99
"598","2009-05-18",25.709999
"599","2009-05-19",25.709999
"600","2009-05-20",25.709999
"601","2009-05-21",25.709999
"602","2009-05-22",25.709999
"603","2009-05-26",26.209999
"604","2009-05-27",26.209999
"605","2009-05-28",25
"606","2009-05-29",26.030001
"607","2009-06-01",26.030001
"608","2009-06-02",26.030001
"609","2009-06-03",24.4
"610","2009-06-04",24.99
"611","2009-06-05",24.99
"612","2009-06-08",24.99
"613","2009-06-09",24.99
"614","2009-06-10",25.73
"615","2009-06-11",25
"616","2009-06-12",25
"617","2009-06-15",26
"618","2009-06-16",25.99
"619","2009-06-17",26.040001
"620","2009-06-18",26.040001
"621","2009-06-19",26.040001
"622","2009-06-22",27.5
"623","2009-06-23",28
"624","2009-06-24",30.26
"625","2009-06-25",30.49
"626","2009-06-26",32.459999
"627","2009-06-29",33.119999
"628","2009-06-30",33.169998
"629","2009-07-01",32.939999
"630","2009-07-02",32.52
"631","2009-07-06",32.200001
"632","2009-07-07",31.48
"633","2009-07-08",31.860001
"634","2009-07-09",28
"635","2009-07-10",26.65
"636","2009-07-13",26.559999
"637","2009-07-14",26.65
"638","2009-07-15",24.6
"639","2009-07-16",24.6
"640","2009-07-17",24.6
"641","2009-07-20",24.6
"642","2009-07-21",22.34
"643","2009-07-22",22.209999
"644","2009-07-23",22.209999
"645","2009-07-24",21.790001
"646","2009-07-27",23.700001
"647","2009-07-28",24.049999
"648","2009-07-29",24.049999
"649","2009-07-30",24.049999
"650","2009-07-31",25.49
"651","2009-08-03",25.059999
"652","2009-08-04",25.709999
"653","2009-08-05",25.709999
"654","2009-08-06",25.709999
"655","2009-08-07",25.92
"656","2009-08-10",25.92
"657","2009-08-11",26.549999
"658","2009-08-12",26.549999
"659","2009-08-13",26.360001
"660","2009-08-14",26.360001
"661","2009-08-17",26.360001
"662","2009-08-18",26.360001
"663","2009-08-19",26.360001
"664","2009-08-20",26.360001
"665","2009-08-21",26.360001
"666","2009-08-24",26.360001
"667","2009-08-25",26.5
"668","2009-08-26",26.5
"669","2009-08-27",26.719999
"670","2009-08-28",26.74
"671","2009-08-31",26.74
"672","2009-09-01",26.99
"673","2009-09-02",26.99
"674","2009-09-03",26.99
"675","2009-09-04",26.5
"676","2009-09-08",26.73
"677","2009-09-09",26.67
"678","2009-09-10",26.99
"679","2009-09-11",26.99
"680","2009-09-14",27.49
"681","2009-09-15",28.25
"682","2009-09-16",28.07
"683","2009-09-17",28.02
"684","2009-09-18",28.1
"685","2009-09-21",28.030001
"686","2009-09-22",28.030001
"687","2009-09-23",28.030001
"688","2009-09-24",28.030001
"689","2009-09-25",28.030001
"690","2009-09-28",28.690001
"691","2009-09-29",28.620001
"692","2009-09-30",27.33
"693","2009-10-01",27.33
"694","2009-10-02",27.33
"695","2009-10-05",27.82
"696","2009-10-06",28.030001
"697","2009-10-07",28.049999
"698","2009-10-08",28.07
"699","2009-10-09",27.200001
"700","2009-10-12",27.200001
"701","2009-10-13",27.950001
"702","2009-10-14",28.08
"703","2009-10-15",28.08
"704","2009-10-16",26.98
"705","2009-10-19",28.280001
"706","2009-10-20",28.5
"707","2009-10-21",28.530001
"708","2009-10-22",28.530001
"709","2009-10-23",28.58
"710","2009-10-26",28.58
"711","2009-10-27",27.82
"712","2009-10-28",27.83
"713","2009-10-29",28.049999
"714","2009-10-30",28.049999
"715","2009-11-02",27.120001
"716","2009-11-03",26.799999
"717","2009-11-04",26.799999
"718","2009-11-05",26.879999
"719","2009-11-06",26.879999
"720","2009-11-09",23.790001
"721","2009-11-10",23.74
"722","2009-11-11",23.4
"723","2009-11-12",22.280001
"724","2009-11-13",21.85
"725","2009-11-16",21.85
"726","2009-11-17",21.799999
"727","2009-11-18",21.4
"728","2009-11-19",21.4
"729","2009-11-20",22.98
"730","2009-11-23",23.469999
"731","2009-11-24",23.459999
"732","2009-11-25",23.459999
"733","2009-11-27",23.459999
"734","2009-11-30",24.02
"735","2009-12-01",24
"736","2009-12-02",24
"737","2009-12-03",24.25
"738","2009-12-04",24.42
"739","2009-12-07",24.42
"740","2009-12-08",24.42
"741","2009-12-09",23.17
"742","2009-12-10",23.17
"743","2009-12-11",23.17
"744","2009-12-14",24.59
"745","2009-12-15",23.6
"746","2009-12-16",23.6
"747","2009-12-17",23.1
"748","2009-12-18",23.1
"749","2009-12-21",23.58
"750","2009-12-22",23.58
"751","2009-12-23",23
"752","2009-12-24",23
"753","2009-12-28",23
"754","2009-12-29",22.82
"755","2009-12-30",23.290001
"756","2009-12-31",24.17
"757","2010-01-04",24.17
"758","2010-01-05",23.01
"759","2010-01-06",23.959999
"760","2010-01-07",24.360001
"761","2010-01-08",24.360001
"762","2010-01-11",24.360001
"763","2010-01-12",23.309999
"764","2010-01-13",23.639999
"765","2010-01-14",23.639999
"766","2010-01-15",24.75
"767","2010-01-19",25
"768","2010-01-20",25
"769","2010-01-21",25
"770","2010-01-22",25
"771","2010-01-25",26.049999
"772","2010-01-26",26.18
"773","2010-01-27",26.76
"774","2010-01-28",26.76
"775","2010-01-29",27
"776","2010-02-01",27.459999
"777","2010-02-02",27.34
"778","2010-02-03",26.809999
"779","2010-02-04",27.01
"780","2010-02-05",27.809999
"781","2010-02-08",27.809999
"782","2010-02-09",27.34
"783","2010-02-10",27.16
"784","2010-02-11",27.16
"785","2010-02-12",27.16
"786","2010-02-16",27.16
"787","2010-02-17",27.5
"788","2010-02-18",27.35
"789","2010-02-19",27.35
"790","2010-02-22",27.35
"791","2010-02-23",27.35
"792","2010-02-24",27.35
"793","2010-02-25",27.209999
"794","2010-02-26",26.6
"795","2010-03-01",26.93
"796","2010-03-02",27.950001
"797","2010-03-03",27.690001
"798","2010-03-04",27.690001
"799","2010-03-05",27.690001
"800","2010-03-08",28
"801","2010-03-09",28.42
"802","2010-03-10",28.42
"803","2010-03-11",28.42
"804","2010-03-12",28.99
"805","2010-03-15",27.99
"806","2010-03-16",28
"807","2010-03-17",28
"808","2010-03-18",28.639999
"809","2010-03-19",28.639999
"810","2010-03-22",28.549999
"811","2010-03-23",28.719999
"812","2010-03-24",29.110001
"813","2010-03-25",29.42
"814","2010-03-26",29.43
"815","2010-03-29",29.99
"816","2010-03-30",30.15
"817","2010-03-31",30.15
"818","2010-04-01",30.15
"819","2010-04-05",29.700001
"820","2010-04-06",29.700001
"821","2010-04-07",30.01
"822","2010-04-08",30.01
"823","2010-04-09",30.01
"824","2010-04-12",30.24
"825","2010-04-13",29.459999
"826","2010-04-14",30.450001
"827","2010-04-15",30.450001
"828","2010-04-16",30.299999
"829","2010-04-19",30.299999
"830","2010-04-20",30.299999
"831","2010-04-21",30.299999
"832","2010-04-22",31.049999
"833","2010-04-23",32
"834","2010-04-26",32.490002
"835","2010-04-27",32.32
"836","2010-04-28",32.209999
"837","2010-04-29",32.209999
"838","2010-04-30",32.209999
"839","2010-05-03",32.93
"840","2010-05-04",32.93
"841","2010-05-05",31.530001
"842","2010-05-06",31.34
"843","2010-05-07",30.23
"844","2010-05-10",31.52
"845","2010-05-11",31.52
"846","2010-05-12",32.790001
"847","2010-05-13",32.790001
"848","2010-05-14",31.389999
"849","2010-05-17",31.389999
"850","2010-05-18",31.389999
"851","2010-05-19",31.389999
"852","2010-05-20",31.389999
"853","2010-05-21",31.389999
"854","2010-05-24",29.24
"855","2010-05-25",29.24
"856","2010-05-26",29.219999
"857","2010-05-27",30.700001
"858","2010-05-28",30.700001
"859","2010-06-01",30.700001
"860","2010-06-02",33
"861","2010-06-03",32.040001
"862","2010-06-04",32.040001
"863","2010-06-07",32.040001
"864","2010-06-08",32.040001
"865","2010-06-09",32
"866","2010-06-10",32
"867","2010-06-11",32.119999
"868","2010-06-14",32
"869","2010-06-15",31.65
"870","2010-06-16",32.09
"871","2010-06-17",32.549999
"872","2010-06-18",32.990002
"873","2010-06-21",31.75
"874","2010-06-22",31.75
"875","2010-06-23",31.75
"876","2010-06-24",31.75
"877","2010-06-25",31.75
"878","2010-06-28",31.35
"879","2010-06-29",31.35
"880","2010-06-30",32.849998
"881","2010-07-01",32.200001
"882","2010-07-02",31.780001
"883","2010-07-06",31.780001
"884","2010-07-07",31.780001
"885","2010-07-08",31.780001
"886","2010-07-09",31.780001
"887","2010-07-12",31.780001
"888","2010-07-13",31.780001
"889","2010-07-14",31.85
"890","2010-07-15",31.85
"891","2010-07-16",31.25
"892","2010-07-19",30.5
"893","2010-07-20",32.740002
"894","2010-07-21",31.799999
"895","2010-07-22",31.799999
"896","2010-07-23",31.799999
"897","2010-07-26",31.799999
"898","2010-07-27",31.85
"899","2010-07-28",31.26
"900","2010-07-29",31.32
"901","2010-07-30",30.52
"902","2010-08-02",30.52
"903","2010-08-03",30.52
"904","2010-08-04",30.52
"905","2010-08-05",29.309999
"906","2010-08-06",27.93
"907","2010-08-09",27.23
"908","2010-08-10",27.23
"909","2010-08-11",26.75
"910","2010-08-12",26.25
"911","2010-08-13",25.75
"912","2010-08-16",25.43
"913","2010-08-17",25.629999
"914","2010-08-18",25.629999
"915","2010-08-19",25.32
"916","2010-08-20",24.83
"917","2010-08-23",24.83
"918","2010-08-24",24.83
"919","2010-08-25",24.83
"920","2010-08-26",24.83
"921","2010-08-27",24.83
"922","2010-08-30",24.83
"923","2010-08-31",25
"924","2010-09-01",25
"925","2010-09-02",25
"926","2010-09-03",25
"927","2010-09-07",25
"928","2010-09-08",25
"929","2010-09-09",25
"930","2010-09-10",24.1
"931","2010-09-13",25
"932","2010-09-14",25
"933","2010-09-15",24.639999
"934","2010-09-16",24.639999
"935","2010-09-17",24.75
"936","2010-09-20",24.75
"937","2010-09-21",25.5
"938","2010-09-22",25.700001
"939","2010-09-23",25.700001
"940","2010-09-24",25.700001
"941","2010-09-27",25.700001
"942","2010-09-28",24.559999
"943","2010-09-29",25.370001
"944","2010-09-30",26.18
"945","2010-10-01",26.18
"946","2010-10-04",26.18
"947","2010-10-05",25.77
"948","2010-10-06",25.77
"949","2010-10-07",25.77
"950","2010-10-08",25.77
"951","2010-10-11",25.77
"952","2010-10-12",25.77
"953","2010-10-13",24.91
"954","2010-10-14",25
"955","2010-10-15",25
"956","2010-10-18",25
"957","2010-10-19",27.299999
"958","2010-10-20",26.99
"959","2010-10-21",26.74
"960","2010-10-22",26.74
"961","2010-10-25",26.52
"962","2010-10-26",26.530001
"963","2010-10-27",26.530001
"964","2010-10-28",27.700001
"965","2010-10-29",23.059999
"966","2010-11-01",23.139999
"967","2010-11-02",22.99
"968","2010-11-03",22.66
"969","2010-11-04",22.66
"970","2010-11-05",22.889999
"971","2010-11-08",23.18
"972","2010-11-09",23.18
"973","2010-11-10",23.18
"974","2010-11-11",22.76
"975","2010-11-12",22.76
"976","2010-11-15",22.76
"977","2010-11-16",22.360001
"978","2010-11-17",22.360001
"979","2010-11-18",22.690001
"980","2010-11-19",22.690001
"981","2010-11-22",22.49
"982","2010-11-23",22.299999
"983","2010-11-24",22.299999
"984","2010-11-26",22.299999
"985","2010-11-29",22.299999
"986","2010-11-30",22.299999
