"","date","ACGL"
"280","2008-02-12",7.757778
"281","2008-02-13",7.896667
"282","2008-02-14",7.775556
"283","2008-02-15",7.868889
"284","2008-02-19",7.846667
"285","2008-02-20",7.88
"286","2008-02-21",7.758889
"287","2008-02-22",7.778889
"288","2008-02-25",7.78
"289","2008-02-26",7.897778
"290","2008-02-27",7.854445
"291","2008-02-28",7.706666
"292","2008-02-29",7.608889
"293","2008-03-03",7.496666
"294","2008-03-04",7.542222
"295","2008-03-05",7.445556
"296","2008-03-06",7.433333
"297","2008-03-07",7.571111
"298","2008-03-10",7.488889
"299","2008-03-11",7.524445
"300","2008-03-12",7.41
"301","2008-03-13",7.44
"302","2008-03-14",7.385556
"303","2008-03-17",7.301111
"304","2008-03-18",7.461111
"305","2008-03-19",7.337778
"306","2008-03-20",7.52
"307","2008-03-24",7.47
"308","2008-03-25",7.566667
"309","2008-03-26",7.535555
"310","2008-03-27",7.495555
"311","2008-03-28",7.526667
"312","2008-03-31",7.63
"313","2008-04-01",7.867778
"314","2008-04-02",7.935555
"315","2008-04-03",7.957778
"316","2008-04-04",7.902222
"317","2008-04-07",7.98
"318","2008-04-08",7.746666
"319","2008-04-09",7.721111
"320","2008-04-10",7.745555
"321","2008-04-11",7.684444
"322","2008-04-14",7.648889
"323","2008-04-15",7.725555
"324","2008-04-16",7.827778
"325","2008-04-17",7.834445
"326","2008-04-18",7.827778
"327","2008-04-21",7.831111
"328","2008-04-22",7.95
"329","2008-04-23",7.91
"330","2008-04-24",8.047778
"331","2008-04-25",8.071111
"332","2008-04-28",8.081111
"333","2008-04-29",7.843333
"334","2008-04-30",7.85
"335","2008-05-01",7.877778
"336","2008-05-02",7.737778
"337","2008-05-05",7.75
"338","2008-05-06",7.7
"339","2008-05-07",7.598889
"340","2008-05-08",7.655556
"341","2008-05-09",7.7
"342","2008-05-12",7.778889
"343","2008-05-13",7.772222
"344","2008-05-14",7.82
"345","2008-05-15",7.881111
"346","2008-05-16",7.868889
"347","2008-05-19",7.846667
"348","2008-05-20",7.823333
"349","2008-05-21",7.786667
"350","2008-05-22",7.861111
"351","2008-05-23",7.761111
"352","2008-05-27",7.802222
"353","2008-05-28",7.746666
"354","2008-05-29",7.816667
"355","2008-05-30",7.817778
"356","2008-06-02",7.822222
"357","2008-06-03",7.82
"358","2008-06-04",7.792222
"359","2008-06-05",7.913333
"360","2008-06-06",7.858889
"361","2008-06-09",7.904444
"362","2008-06-10",7.901111
"363","2008-06-11",7.723333
"364","2008-06-12",7.668889
"365","2008-06-13",7.68
"366","2008-06-16",7.748889
"367","2008-06-17",7.691111
"368","2008-06-18",7.651111
"369","2008-06-19",7.666667
"370","2008-06-20",7.616667
"371","2008-06-23",7.497778
"372","2008-06-24",7.586667
"373","2008-06-25",7.521111
"374","2008-06-26",7.466667
"375","2008-06-27",7.364444
"376","2008-06-30",7.368889
"377","2008-07-01",7.474444
"378","2008-07-02",7.505556
"379","2008-07-03",7.455555
"380","2008-07-07",7.217778
"381","2008-07-08",7.547778
"382","2008-07-09",7.331111
"383","2008-07-10",7.267778
"384","2008-07-11",7.188889
"385","2008-07-14",7.163333
"386","2008-07-15",7.093333
"387","2008-07-16",7.254445
"388","2008-07-17",7.275556
"389","2008-07-18",7.33
"390","2008-07-21",7.224444
"391","2008-07-22",7.505556
"392","2008-07-23",7.66
"393","2008-07-24",7.514444
"394","2008-07-25",7.606667
"395","2008-07-28",7.523334
"396","2008-07-29",7.665555
"397","2008-07-30",7.682222
"398","2008-07-31",7.747778
"399","2008-08-01",7.714445
"400","2008-08-04",7.641111
"401","2008-08-05",7.75
"402","2008-08-06",7.764444
"403","2008-08-07",7.635556
"404","2008-08-08",7.762222
"405","2008-08-11",7.716667
"406","2008-08-12",7.647778
"407","2008-08-13",7.608889
"408","2008-08-14",7.65
"409","2008-08-15",7.767778
"410","2008-08-18",7.652222
"411","2008-08-19",7.664444
"412","2008-08-20",7.705555
"413","2008-08-21",7.673333
"414","2008-08-22",7.774445
"415","2008-08-25",7.645555
"416","2008-08-26",7.591111
"417","2008-08-27",7.716667
"418","2008-08-28",7.833333
"419","2008-08-29",7.751111
"420","2008-09-02",7.807778
"421","2008-09-03",7.843333
"422","2008-09-04",7.706666
"423","2008-09-05",7.746666
"424","2008-09-08",7.923333
"425","2008-09-09",7.598889
"426","2008-09-10",7.663333
"427","2008-09-11",7.59
"428","2008-09-12",7.604445
"429","2008-09-15",7.643333
"430","2008-09-16",8.083333
"431","2008-09-17",8.055555
"432","2008-09-18",8.521111
"433","2008-09-19",8.94
"434","2008-09-22",8.222222
"435","2008-09-23",8.13
"436","2008-09-24",8.176666
"437","2008-09-25",8.222222
"438","2008-09-26",8.155556
"439","2008-09-29",7.944445
"440","2008-09-30",8.114445
"441","2008-10-01",8.142222
"442","2008-10-02",8.027778
"443","2008-10-03",8.097777
"444","2008-10-06",7.856667
"445","2008-10-07",7.495555
"446","2008-10-08",7.18
"447","2008-10-09",6.577778
"448","2008-10-10",6.381111
"449","2008-10-13",7.178889
"450","2008-10-14",6.927778
"451","2008-10-15",6.624444
"452","2008-10-16",6.391111
"453","2008-10-17",6.536667
"454","2008-10-20",6.767778
"455","2008-10-21",6.896667
"456","2008-10-22",6.684444
"457","2008-10-23",6.898889
"458","2008-10-24",6.871111
"459","2008-10-27",6.892222
"460","2008-10-28",7.531111
"461","2008-10-29",7.713333
"462","2008-10-30",7.81
"463","2008-10-31",7.75
"464","2008-11-03",7.545556
"465","2008-11-04",7.594444
"466","2008-11-05",7.105556
"467","2008-11-06",6.728889
"468","2008-11-07",6.752222
"469","2008-11-10",6.725555
"470","2008-11-11",6.985556
"471","2008-11-12",6.973333
"472","2008-11-13",7.44
"473","2008-11-14",7.366667
"474","2008-11-17",7.208889
"475","2008-11-18",7.235556
"476","2008-11-19",6.55
"477","2008-11-20",6.31
"478","2008-11-21",6.863333
"479","2008-11-24",7.184444
"480","2008-11-25",7.145555
"481","2008-11-26",7.378889
"482","2008-11-28",7.532222
"483","2008-12-01",7.022222
"484","2008-12-02",7.37
"485","2008-12-03",7.53
"486","2008-12-04",7.222222
"487","2008-12-05",7.572222
"488","2008-12-08",7.566667
"489","2008-12-09",7.38
"490","2008-12-10",7.392222
"491","2008-12-11",7.274445
"492","2008-12-12",7.524445
"493","2008-12-15",7.41
"494","2008-12-16",7.652222
"495","2008-12-17",7.224444
"496","2008-12-18",7.385556
"497","2008-12-19",7.395555
"498","2008-12-22",7.257778
"499","2008-12-23",7.39
"500","2008-12-24",7.483333
"501","2008-12-26",7.561111
"502","2008-12-29",7.65
"503","2008-12-30",7.776667
"504","2008-12-31",7.788889
"505","2009-01-02",7.663333
"506","2009-01-05",7.597778
"507","2009-01-06",7.583333
"508","2009-01-07",7.461111
"509","2009-01-08",7.586667
"510","2009-01-09",7.451111
"511","2009-01-12",7.411111
"512","2009-01-13",7.531111
"513","2009-01-14",7.362222
"514","2009-01-15",7.443333
"515","2009-01-16",7.577778
"516","2009-01-20",7.171111
"517","2009-01-21",7.404444
"518","2009-01-22",7.232222
"519","2009-01-23",7.172222
"520","2009-01-26",6.965556
"521","2009-01-27",6.973333
"522","2009-01-28",7.221111
"523","2009-01-29",6.79
"524","2009-01-30",6.683333
"525","2009-02-02",6.593333
"526","2009-02-03",6.751111
"527","2009-02-04",6.56
"528","2009-02-05",6.575555
"529","2009-02-06",6.663333
"530","2009-02-09",6.747778
"531","2009-02-10",6.485556
"532","2009-02-11",6.72
"533","2009-02-12",7.004445
"534","2009-02-13",7.046667
"535","2009-02-17",6.736667
"536","2009-02-18",6.616667
"537","2009-02-19",6.197778
"538","2009-02-20",6.164444
"539","2009-02-23",5.776667
"540","2009-02-24",5.948889
"541","2009-02-25",6.005556
"542","2009-02-26",5.985556
"543","2009-02-27",6
"544","2009-03-02",5.841111
"545","2009-03-03",5.704444
"546","2009-03-04",5.593333
"547","2009-03-05",5.305555
"548","2009-03-06",5.31
"549","2009-03-09",5.011111
"550","2009-03-10",5.408889
"551","2009-03-11",5.307778
"552","2009-03-12",5.436666
"553","2009-03-13",5.625556
"554","2009-03-16",5.653333
"555","2009-03-17",5.915555
"556","2009-03-18",6.155556
"557","2009-03-19",5.928889
"558","2009-03-20",5.87
"559","2009-03-23",6.324444
"560","2009-03-24",5.994444
"561","2009-03-25",6.141111
"562","2009-03-26",6.152222
"563","2009-03-27",6.1
"564","2009-03-30",5.903333
"565","2009-03-31",5.984445
"566","2009-04-01",6.193333
"567","2009-04-02",6.275556
"568","2009-04-03",6.341111
"569","2009-04-06",6.415555
"570","2009-04-07",6.361111
"571","2009-04-08",6.391111
"572","2009-04-09",6.572222
"573","2009-04-13",6.573333
"574","2009-04-14",6.201111
"575","2009-04-15",6.358889
"576","2009-04-16",6.361111
"577","2009-04-17",6.133333
"578","2009-04-20",5.864444
"579","2009-04-21",6.192222
"580","2009-04-22",6.075555
"581","2009-04-23",6.228889
"582","2009-04-24",6.128889
"583","2009-04-27",6.158889
"584","2009-04-28",6.341111
"585","2009-04-29",6.666667
"586","2009-04-30",6.42
"587","2009-05-01",6.302222
"588","2009-05-04",6.512222
"589","2009-05-05",6.295556
"590","2009-05-06",6.431111
"591","2009-05-07",6.365556
"592","2009-05-08",6.642222
"593","2009-05-11",6.458889
"594","2009-05-12",6.541111
"595","2009-05-13",6.55
"596","2009-05-14",6.621111
"597","2009-05-15",6.411111
"598","2009-05-18",6.643333
"599","2009-05-19",6.434444
"600","2009-05-20",6.334445
"601","2009-05-21",6.341111
"602","2009-05-22",6.274445
"603","2009-05-26",6.441111
"604","2009-05-27",6.236667
"605","2009-05-28",6.226666
"606","2009-05-29",6.313334
"607","2009-06-01",6.493333
"608","2009-06-02",6.626667
"609","2009-06-03",6.584445
"610","2009-06-04",6.655556
"611","2009-06-05",6.58
"612","2009-06-08",6.448889
"613","2009-06-09",6.571111
"614","2009-06-10",6.581111
"615","2009-06-11",6.548889
"616","2009-06-12",6.487778
"617","2009-06-15",6.405556
"618","2009-06-16",6.278889
"619","2009-06-17",6.163333
"620","2009-06-18",6.316667
"621","2009-06-19",6.26
"622","2009-06-22",6.21
"623","2009-06-23",6.223333
"624","2009-06-24",6.332222
"625","2009-06-25",6.488889
"626","2009-06-26",6.545556
"627","2009-06-29",6.456666
"628","2009-06-30",6.508889
"629","2009-07-01",6.651111
"630","2009-07-02",6.462222
"631","2009-07-06",6.615556
"632","2009-07-07",6.468889
"633","2009-07-08",6.395555
"634","2009-07-09",6.488889
"635","2009-07-10",6.463333
"636","2009-07-13",6.742222
"637","2009-07-14",6.617778
"638","2009-07-15",6.774445
"639","2009-07-16",6.793334
"640","2009-07-17",6.677778
"641","2009-07-20",6.803333
"642","2009-07-21",6.93
"643","2009-07-22",7.08
"644","2009-07-23",7.148889
"645","2009-07-24",7.023334
"646","2009-07-27",6.983333
"647","2009-07-28",6.891111
"648","2009-07-29",6.838889
"649","2009-07-30",6.815556
"650","2009-07-31",6.91
"651","2009-08-03",6.993333
"652","2009-08-04",6.947778
"653","2009-08-05",6.986667
"654","2009-08-06",6.871111
"655","2009-08-07",6.966667
"656","2009-08-10",6.983333
"657","2009-08-11",6.863333
"658","2009-08-12",6.978889
"659","2009-08-13",6.988889
"660","2009-08-14",6.925556
"661","2009-08-17",6.9
"662","2009-08-18",6.916667
"663","2009-08-19",6.922222
"664","2009-08-20",6.932222
"665","2009-08-21",6.988889
"666","2009-08-24",7
"667","2009-08-25",7.128889
"668","2009-08-26",7.122222
"669","2009-08-27",7.161111
"670","2009-08-28",7.141111
"671","2009-08-31",7.218889
"672","2009-09-01",7.157778
"673","2009-09-02",7.133333
"674","2009-09-03",7.273334
"675","2009-09-04",7.238889
"676","2009-09-08",7.124444
"677","2009-09-09",7.188889
"678","2009-09-10",7.146667
"679","2009-09-11",7.171111
"680","2009-09-14",7.106667
"681","2009-09-15",7.162222
"682","2009-09-16",7.304444
"683","2009-09-17",7.354445
"684","2009-09-18",7.436666
"685","2009-09-21",7.452222
"686","2009-09-22",7.378889
"687","2009-09-23",7.338889
"688","2009-09-24",7.387778
"689","2009-09-25",7.446667
"690","2009-09-28",7.644444
"691","2009-09-29",7.562222
"692","2009-09-30",7.504445
"693","2009-10-01",7.474444
"694","2009-10-02",7.45
"695","2009-10-05",7.491111
"696","2009-10-06",7.674445
"697","2009-10-07",7.794445
"698","2009-10-08",7.787778
"699","2009-10-09",7.666667
"700","2009-10-12",7.743333
"701","2009-10-13",7.65
"702","2009-10-14",7.751111
"703","2009-10-15",7.826667
"704","2009-10-16",7.748889
"705","2009-10-19",7.801111
"706","2009-10-20",7.696667
"707","2009-10-21",7.586667
"708","2009-10-22",7.672222
"709","2009-10-23",7.653333
"710","2009-10-26",7.644444
"711","2009-10-27",7.604445
"712","2009-10-28",7.488889
"713","2009-10-29",7.542222
"714","2009-10-30",7.485556
"715","2009-11-02",7.533333
"716","2009-11-03",7.573333
"717","2009-11-04",7.527778
"718","2009-11-05",7.548889
"719","2009-11-06",7.645555
"720","2009-11-09",7.747778
"721","2009-11-10",7.721111
"722","2009-11-11",7.8
"723","2009-11-12",7.768889
"724","2009-11-13",7.772222
"725","2009-11-16",7.855556
"726","2009-11-17",7.877778
"727","2009-11-18",7.89
"728","2009-11-19",7.853333
"729","2009-11-20",7.701111
"730","2009-11-23",7.722222
"731","2009-11-24",7.773334
"732","2009-11-25",7.772222
"733","2009-11-27",7.645555
"734","2009-11-30",7.766667
"735","2009-12-01",7.741111
"736","2009-12-02",7.771111
"737","2009-12-03",7.692222
"738","2009-12-04",7.724444
"739","2009-12-07",7.696667
"740","2009-12-08",7.635556
"741","2009-12-09",7.743333
"742","2009-12-10",7.783333
"743","2009-12-11",7.853333
"744","2009-12-14",7.905556
"745","2009-12-15",7.918889
"746","2009-12-16",7.9
"747","2009-12-17",7.826667
"748","2009-12-18",7.88
"749","2009-12-21",7.843333
"750","2009-12-22",7.982222
"751","2009-12-23",7.951111
"752","2009-12-24",7.987778
"753","2009-12-28",7.985556
"754","2009-12-29",7.985556
"755","2009-12-30",7.997778
"756","2009-12-31",7.95
"757","2010-01-04",7.994444
"758","2010-01-05",7.967778
"759","2010-01-06",7.933333
"760","2010-01-07",7.886667
"761","2010-01-08",7.871111
"762","2010-01-11",7.846667
"763","2010-01-12",7.868889
"764","2010-01-13",7.911111
"765","2010-01-14",7.9
"766","2010-01-15",7.885556
"767","2010-01-19",8.012222
"768","2010-01-20",8.094444
"769","2010-01-21",8.078889
"770","2010-01-22",7.961111
"771","2010-01-25",7.965556
"772","2010-01-26",7.92
"773","2010-01-27",7.98
"774","2010-01-28",7.886667
"775","2010-01-29",7.948889
"776","2010-02-01",7.886667
"777","2010-02-02",7.806667
"778","2010-02-03",7.811111
"779","2010-02-04",7.725555
"780","2010-02-05",7.756667
"781","2010-02-08",7.74
"782","2010-02-09",7.822222
"783","2010-02-10",7.888889
"784","2010-02-11",7.961111
"785","2010-02-12",8.06
"786","2010-02-16",8.14
"787","2010-02-17",8.038889
"788","2010-02-18",8
"789","2010-02-19",8.003333
"790","2010-02-22",8.076667
"791","2010-02-23",8.074445
"792","2010-02-24",8.233334
"793","2010-02-25",8.222222
"794","2010-02-26",8.22
"795","2010-03-01",8.333333
"796","2010-03-02",8.336667
"797","2010-03-03",8.286667
"798","2010-03-04",8.305555
"799","2010-03-05",8.332222
"800","2010-03-08",8.511111
"801","2010-03-09",8.398889
"802","2010-03-10",8.332222
"803","2010-03-11",8.333333
"804","2010-03-12",8.338889
"805","2010-03-15",8.318889
"806","2010-03-16",8.347777
"807","2010-03-17",8.416667
"808","2010-03-18",8.358889
"809","2010-03-19",8.273334
"810","2010-03-22",8.351111
"811","2010-03-23",8.362223
"812","2010-03-24",8.384444
"813","2010-03-25",8.362223
"814","2010-03-26",8.365556
"815","2010-03-29",8.386666
"816","2010-03-30",8.35
"817","2010-03-31",8.472222
"818","2010-04-01",8.402223
"819","2010-04-05",8.317778
"820","2010-04-06",8.282222
"821","2010-04-07",8.297778
"822","2010-04-08",8.297778
"823","2010-04-09",8.355556
"824","2010-04-12",8.353333
"825","2010-04-13",8.321111
"826","2010-04-14",8.423333
"827","2010-04-15",8.382222
"828","2010-04-16",8.328889
"829","2010-04-19",8.428889
"830","2010-04-20",8.481112
"831","2010-04-21",8.462222
"832","2010-04-22",8.414444
"833","2010-04-23",8.444445
"834","2010-04-26",8.454445
"835","2010-04-27",8.226666
"836","2010-04-28",8.418889
"837","2010-04-29",8.454445
"838","2010-04-30",8.397778
"839","2010-05-03",8.381111
"840","2010-05-04",8.274445
"841","2010-05-05",8.336667
"842","2010-05-06",8.156667
"843","2010-05-07",8.108889
"844","2010-05-10",8.274445
"845","2010-05-11",8.354445
"846","2010-05-12",8.488889
"847","2010-05-13",8.493333
"848","2010-05-14",8.345555
"849","2010-05-17",8.403334
"850","2010-05-18",8.305555
"851","2010-05-19",8.333333
"852","2010-05-20",8.042222
"853","2010-05-21",8.02
"854","2010-05-24",7.972222
"855","2010-05-25",8.038889
"856","2010-05-26",8.05
"857","2010-05-27",8.23
"858","2010-05-28",8.168889
"859","2010-06-01",8.001111
"860","2010-06-02",8.126667
"861","2010-06-03",8.11
"862","2010-06-04",7.976666
"863","2010-06-07",7.928889
"864","2010-06-08",7.995555
"865","2010-06-09",7.966667
"866","2010-06-10",8.17
"867","2010-06-11",8.215555
"868","2010-06-14",8.234445
"869","2010-06-15",8.478889
"870","2010-06-16",8.482223
"871","2010-06-17",8.632222
"872","2010-06-18",8.658889
"873","2010-06-21",8.574445
"874","2010-06-22",8.541111
"875","2010-06-23",8.498889
"876","2010-06-24",8.467778
"877","2010-06-25",8.528889
"878","2010-06-28",8.488889
"879","2010-06-29",8.346666
"880","2010-06-30",8.277778
"881","2010-07-01",8.272223
"882","2010-07-02",8.347777
"883","2010-07-06",8.258889
"884","2010-07-07",8.45
"885","2010-07-08",8.48
"886","2010-07-09",8.62
"887","2010-07-12",8.503333
"888","2010-07-13",8.645555
"889","2010-07-14",8.666667
"890","2010-07-15",8.584444
"891","2010-07-16",8.371111
"892","2010-07-19",8.386666
"893","2010-07-20",8.5
"894","2010-07-21",8.473333
"895","2010-07-22",8.627778
"896","2010-07-23",8.673333
"897","2010-07-26",8.891111
"898","2010-07-27",8.626667
"899","2010-07-28",8.57
"900","2010-07-29",8.661111
"901","2010-07-30",8.695556
"902","2010-08-02",8.726666
"903","2010-08-03",8.683333
"904","2010-08-04",8.793333
"905","2010-08-05",8.717778
"906","2010-08-06",8.72
"907","2010-08-09",8.814445
"908","2010-08-10",8.804444
"909","2010-08-11",8.606667
"910","2010-08-12",8.61
"911","2010-08-13",8.563334
"912","2010-08-16",8.597777
"913","2010-08-17",8.702222
"914","2010-08-18",8.743333
"915","2010-08-19",8.627778
"916","2010-08-20",8.678889
"917","2010-08-23",8.718889
"918","2010-08-24",8.64
"919","2010-08-25",8.798889
"920","2010-08-26",8.748889
"921","2010-08-27",8.867778
"922","2010-08-30",8.828889
"923","2010-08-31",8.866667
"924","2010-09-01",9.072222
"925","2010-09-02",8.985556
"926","2010-09-03",9.036667
"927","2010-09-07",8.921111
"928","2010-09-08",9.004444
"929","2010-09-09",9.025556
"930","2010-09-10",8.974444
"931","2010-09-13",9.023334
"932","2010-09-14",9.028889
"933","2010-09-15",9.164444
"934","2010-09-16",9.163333
"935","2010-09-17",9.156667
"936","2010-09-20",9.181111
"937","2010-09-21",9.196667
"938","2010-09-22",9.107778
"939","2010-09-23",8.998889
"940","2010-09-24",9.116667
