"","date","BLUE"
"354","2014-11-11",41.77
"355","2014-11-12",41.02
"356","2014-11-13",41.23
"357","2014-11-14",39.139999
"358","2014-11-17",39.830002
"359","2014-11-18",41.400002
"360","2014-11-19",41.849998
"361","2014-11-20",42.459999
"362","2014-11-21",41.310001
"363","2014-11-24",42.689999
"364","2014-11-25",41.970001
"365","2014-11-26",41.990002
"366","2014-11-28",41.23
"367","2014-12-01",39.490002
"368","2014-12-02",41.16
"369","2014-12-03",42.700001
"370","2014-12-04",42.110001
"371","2014-12-05",44.709999
"372","2014-12-08",48.889999
"373","2014-12-09",84.279999
"374","2014-12-10",82.709999
"375","2014-12-11",86.120003
"376","2014-12-12",91.279999
"377","2014-12-15",86.199997
"378","2014-12-16",85.870003
"379","2014-12-17",87.889999
"380","2014-12-18",90.980003
"381","2014-12-19",92
"382","2014-12-22",89.900002
"383","2014-12-23",85.529999
"384","2014-12-24",88.760002
"385","2014-12-26",89.989998
"386","2014-12-29",93.660004
"387","2014-12-30",92.800003
"388","2014-12-31",91.720001
"389","2015-01-02",91.260002
"390","2015-01-05",92.050003
"391","2015-01-06",95.239998
"392","2015-01-07",96.860001
"393","2015-01-08",97.919998
"394","2015-01-09",103.629997
"395","2015-01-12",101.949997
"396","2015-01-13",100.239998
"397","2015-01-14",105
"398","2015-01-15",94.290001
"399","2015-01-16",98.800003
"400","2015-01-20",95.129997
"401","2015-01-21",92.339996
"402","2015-01-22",95.889999
"403","2015-01-23",95.919998
"404","2015-01-26",97.779999
"405","2015-01-27",97.360001
"406","2015-01-28",94.82
"407","2015-01-29",98.459999
"408","2015-01-30",92.910004
"409","2015-02-02",91.699997
"410","2015-02-03",87.519997
"411","2015-02-04",86.559998
"412","2015-02-05",87.980003
"413","2015-02-06",86.129997
"414","2015-02-09",84.440002
"415","2015-02-10",87.989998
"416","2015-02-11",87.839996
"417","2015-02-12",89.769997
"418","2015-02-13",90.699997
"419","2015-02-17",90.339996
"420","2015-02-18",91.889999
"421","2015-02-19",92.459999
"422","2015-02-20",93.32
"423","2015-02-23",94.730003
"424","2015-02-24",93.800003
"425","2015-02-25",96.300003
"426","2015-02-26",96.220001
"427","2015-02-27",95.32
"428","2015-03-02",97.400002
"429","2015-03-03",98.93
"430","2015-03-04",100.050003
"431","2015-03-05",112.230003
"432","2015-03-06",113.139999
"433","2015-03-09",114.540001
"434","2015-03-10",117.120003
"435","2015-03-11",118.220001
"436","2015-03-12",119.589996
"437","2015-03-13",119.93
"438","2015-03-16",123.540001
"439","2015-03-17",121.889999
"440","2015-03-18",120.459999
"441","2015-03-19",126.400002
"442","2015-03-20",124.760002
"443","2015-03-23",119.989998
"444","2015-03-24",121.18
"445","2015-03-25",110.419998
"446","2015-03-26",111.68
"447","2015-03-27",114.410004
"448","2015-03-30",123.889999
"449","2015-03-31",120.769997
"450","2015-04-01",120.510002
"451","2015-04-02",118.489998
"452","2015-04-06",120.029999
"453","2015-04-07",120.5
"454","2015-04-08",125.669998
"455","2015-04-09",124.849998
"456","2015-04-10",126.339996
"457","2015-04-13",128.619995
"458","2015-04-14",130.100006
"459","2015-04-15",132.350006
"460","2015-04-16",133.929993
"461","2015-04-17",132.509995
"462","2015-04-20",131.669998
"463","2015-04-21",135.270004
"464","2015-04-22",136.490005
"465","2015-04-23",140.080002
"466","2015-04-24",136.259995
"467","2015-04-27",132.119995
"468","2015-04-28",132.779999
"469","2015-04-29",132.570007
"470","2015-04-30",133.190002
"471","2015-05-01",138.940002
"472","2015-05-04",136.979996
"473","2015-05-05",133.059998
"474","2015-05-06",139.619995
"475","2015-05-07",152.419998
"476","2015-05-08",163.720001
"477","2015-05-11",165.449997
"478","2015-05-12",166.210007
"479","2015-05-13",160.339996
"480","2015-05-14",157.399994
"481","2015-05-15",154.419998
"482","2015-05-18",156.399994
"483","2015-05-19",170.529999
"484","2015-05-20",165.710007
"485","2015-05-21",172.940002
"486","2015-05-22",178.380005
"487","2015-05-26",183.690002
"488","2015-05-27",189.690002
"489","2015-05-28",192.520004
"490","2015-05-29",194.25
"491","2015-06-01",190.979996
"492","2015-06-02",188.470001
"493","2015-06-03",184.770004
"494","2015-06-04",184.979996
"495","2015-06-05",189.630005
"496","2015-06-08",188.610001
"497","2015-06-09",186.630005
"498","2015-06-10",182.279999
"499","2015-06-11",186.179993
"500","2015-06-12",180.809998
"501","2015-06-15",179.300003
"502","2015-06-16",170.639999
"503","2015-06-17",171.070007
"504","2015-06-18",171.979996
"505","2015-06-19",170.139999
"506","2015-06-22",177.75
"507","2015-06-23",174.309998
"508","2015-06-24",170.100006
"509","2015-06-25",168.929993
"510","2015-06-26",165.669998
"511","2015-06-29",159.270004
"512","2015-06-30",168.369995
"513","2015-07-01",163.070007
"514","2015-07-02",163.210007
"515","2015-07-06",163.220001
"516","2015-07-07",159.600006
"517","2015-07-08",154.630005
"518","2015-07-09",158.429993
"519","2015-07-10",159.029999
"520","2015-07-13",163.899994
"521","2015-07-14",166.169998
"522","2015-07-15",167.809998
"523","2015-07-16",166.589996
"524","2015-07-17",164.190002
"525","2015-07-20",165.330002
"526","2015-07-21",160.630005
"527","2015-07-22",162
"528","2015-07-23",163.539993
"529","2015-07-24",158.910004
"530","2015-07-27",159.490005
"531","2015-07-28",160.320007
"532","2015-07-29",159.020004
"533","2015-07-30",159.169998
"534","2015-07-31",165.830002
"535","2015-08-03",164.600006
"536","2015-08-04",164.470001
"537","2015-08-05",166.509995
"538","2015-08-06",156.830002
"539","2015-08-07",154.839996
"540","2015-08-10",139.229996
"541","2015-08-11",135.889999
"542","2015-08-12",134.860001
"543","2015-08-13",131.910004
"544","2015-08-14",127.82
"545","2015-08-17",131.690002
"546","2015-08-18",129.610001
"547","2015-08-19",127.010002
"548","2015-08-20",121.25
"549","2015-08-21",123.790001
"550","2015-08-24",120.010002
"551","2015-08-25",125.07
"552","2015-08-26",129.669998
"553","2015-08-27",133.360001
"554","2015-08-28",137.470001
"555","2015-08-31",133.070007
"556","2015-09-01",128.860001
"557","2015-09-02",131.800003
"558","2015-09-03",128.080002
"559","2015-09-04",129.320007
"560","2015-09-08",138.100006
"561","2015-09-09",130.309998
"562","2015-09-10",130.910004
"563","2015-09-11",132.789993
"564","2015-09-14",130.110001
"565","2015-09-15",132.509995
"566","2015-09-16",132.729996
"567","2015-09-17",138.080002
"568","2015-09-18",141.139999
"569","2015-09-21",127.440002
"570","2015-09-22",119.839996
"571","2015-09-23",113.370003
"572","2015-09-24",111.019997
"573","2015-09-25",100.209999
"574","2015-09-28",86.93
"575","2015-09-29",86.940002
"576","2015-09-30",85.550003
"577","2015-10-01",89.629997
"578","2015-10-02",94.07
"579","2015-10-05",98.540001
"580","2015-10-06",94.800003
"581","2015-10-07",94.300003
"582","2015-10-08",88.5
"583","2015-10-09",88.800003
"584","2015-10-12",87.139999
"585","2015-10-13",81.080002
"586","2015-10-14",80.959999
"587","2015-10-15",85.830002
"588","2015-10-16",85.57
"589","2015-10-19",81.830002
"590","2015-10-20",80.629997
"591","2015-10-21",80.779999
"592","2015-10-22",76.370003
"593","2015-10-23",83.099998
"594","2015-10-26",83.309998
"595","2015-10-27",85.620003
"596","2015-10-28",85.720001
"597","2015-10-29",79.089996
"598","2015-10-30",77.129997
"599","2015-11-02",84.379997
"600","2015-11-03",93.639999
"601","2015-11-04",90.150002
"602","2015-11-05",70.360001
"603","2015-11-06",73.639999
"604","2015-11-09",76.089996
"605","2015-11-10",75.230003
"606","2015-11-11",74.300003
"607","2015-11-12",72.290001
"608","2015-11-13",71.389999
"609","2015-11-16",74.449997
"610","2015-11-17",79.610001
"611","2015-11-18",84.589996
"612","2015-11-19",79.730003
"613","2015-11-20",80.650002
"614","2015-11-23",84.68
"615","2015-11-24",85.209999
"616","2015-11-25",89.470001
"617","2015-11-27",92.599998
"618","2015-11-30",88.75
"619","2015-12-01",80.339996
"620","2015-12-02",81.010002
"621","2015-12-03",78.610001
"622","2015-12-04",83.660004
"623","2015-12-07",52.25
"624","2015-12-08",55.240002
"625","2015-12-09",56.529999
"626","2015-12-10",61.75
"627","2015-12-11",59.52
"628","2015-12-14",58.119999
"629","2015-12-15",59.970001
"630","2015-12-16",60.439999
"631","2015-12-17",62
"632","2015-12-18",61.450001
"633","2015-12-21",64.57
"634","2015-12-22",64.120003
"635","2015-12-23",65.18
"636","2015-12-24",66.18
"637","2015-12-28",65.660004
"638","2015-12-29",66.169998
"639","2015-12-30",64.760002
"640","2015-12-31",64.220001
"641","2016-01-04",63.470001
"642","2016-01-05",61.759998
"643","2016-01-06",58.23
"644","2016-01-07",54.099998
"645","2016-01-08",55.439999
"646","2016-01-11",44.639999
"647","2016-01-12",49.810001
"648","2016-01-13",46.169998
"649","2016-01-14",46.57
"650","2016-01-15",44.639999
"651","2016-01-19",41.84
"652","2016-01-20",44.220001
"653","2016-01-21",42.959999
"654","2016-01-22",45.029999
"655","2016-01-25",44.139999
"656","2016-01-26",45.240002
"657","2016-01-27",42.529999
"658","2016-01-28",39.66
"659","2016-01-29",41.360001
"660","2016-02-01",45.75
"661","2016-02-02",42.369999
"662","2016-02-03",45.299999
"663","2016-02-04",49.279999
"664","2016-02-05",47.73
"665","2016-02-08",45.630001
"666","2016-02-09",45.790001
"667","2016-02-10",45.990002
"668","2016-02-11",43.32
"669","2016-02-12",44.549999
"670","2016-02-16",50.130001
"671","2016-02-17",54.240002
"672","2016-02-18",52.099998
"673","2016-02-19",52.049999
"674","2016-02-22",53.16
"675","2016-02-23",51.459999
"676","2016-02-24",52.369999
"677","2016-02-25",48.150002
"678","2016-02-26",49.73
"679","2016-02-29",46.220001
"680","2016-03-01",50.509998
"681","2016-03-02",53.860001
"682","2016-03-03",53.869999
"683","2016-03-04",54.5
"684","2016-03-07",55.119999
"685","2016-03-08",49
"686","2016-03-09",45.41
"687","2016-03-10",44.939999
"688","2016-03-11",48.220001
"689","2016-03-14",48.299999
"690","2016-03-15",43.869999
"691","2016-03-16",44.560001
"692","2016-03-17",45.459999
"693","2016-03-18",44.639999
"694","2016-03-21",44.02
"695","2016-03-22",46.110001
"696","2016-03-23",40.959999
"697","2016-03-24",39.389999
"698","2016-03-28",39.779999
"699","2016-03-29",39.990002
"700","2016-03-30",40
"701","2016-03-31",42.5
"702","2016-04-01",43.459999
"703","2016-04-04",45.540001
"704","2016-04-05",45.66
"705","2016-04-06",51.57
"706","2016-04-07",50.509998
"707","2016-04-08",50.82
"708","2016-04-11",47.439999
"709","2016-04-12",47.66
"710","2016-04-13",50.73
"711","2016-04-14",49.919998
"712","2016-04-15",50.380001
"713","2016-04-18",50.82
"714","2016-04-19",47.720001
"715","2016-04-20",44.310001
"716","2016-04-21",47.560001
"717","2016-04-22",50.32
"718","2016-04-25",47.119999
"719","2016-04-26",45.75
"720","2016-04-27",46.310001
"721","2016-04-28",45.09
"722","2016-04-29",44.349998
"723","2016-05-02",45.869999
"724","2016-05-03",42.689999
"725","2016-05-04",40.73
"726","2016-05-05",38.700001
"727","2016-05-06",38.52
"728","2016-05-09",41.049999
"729","2016-05-10",40.799999
"730","2016-05-11",38.619999
"731","2016-05-12",36.200001
"732","2016-05-13",38.459999
"733","2016-05-16",38.73
"734","2016-05-17",38.91
"735","2016-05-18",39.389999
"736","2016-05-19",38.830002
"737","2016-05-20",40.599998
"738","2016-05-23",42.389999
"739","2016-05-24",42.259998
"740","2016-05-25",44.380001
"741","2016-05-26",43.66
"742","2016-05-27",44.150002
"743","2016-05-31",45.25
"744","2016-06-01",45.5
"745","2016-06-02",47.869999
"746","2016-06-03",45
"747","2016-06-06",47.77
"748","2016-06-07",46.5
"749","2016-06-08",46.830002
"750","2016-06-09",45.509998
"751","2016-06-10",41.59
"752","2016-06-13",40.82
"753","2016-06-14",40.080002
"754","2016-06-15",40.630001
"755","2016-06-16",41.009998
"756","2016-06-17",39.77
"757","2016-06-20",41.18
"758","2016-06-21",39.790001
"759","2016-06-22",40.220001
"760","2016-06-23",42.25
"761","2016-06-24",40.77
"762","2016-06-27",36.669998
"763","2016-06-28",39.720001
"764","2016-06-29",42.23
"765","2016-06-30",43.290001
"766","2016-07-01",45.650002
"767","2016-07-05",44.529999
"768","2016-07-06",47.869999
"769","2016-07-07",48.830002
"770","2016-07-08",48.75
"771","2016-07-11",48.669998
"772","2016-07-12",49.98
"773","2016-07-13",46.52
"774","2016-07-14",45.549999
"775","2016-07-15",45.830002
"776","2016-07-18",46.560001
"777","2016-07-19",44.98
"778","2016-07-20",48.09
"779","2016-07-21",48.880001
"780","2016-07-22",49.310001
"781","2016-07-25",49.18
"782","2016-07-26",50.450001
"783","2016-07-27",56.119999
"784","2016-07-28",56.09
"785","2016-07-29",57.18
"786","2016-08-01",56.299999
"787","2016-08-02",55.41
"788","2016-08-03",59.41
"789","2016-08-04",53.810001
"790","2016-08-05",57.799999
"791","2016-08-08",55.459999
"792","2016-08-09",56.209999
"793","2016-08-10",53.52
"794","2016-08-11",55.48
"795","2016-08-12",56.799999
"796","2016-08-15",57.799999
"797","2016-08-16",57.540001
"798","2016-08-17",55.43
"799","2016-08-18",56.700001
"800","2016-08-19",53.73
"801","2016-08-22",54.709999
"802","2016-08-23",54.91
"803","2016-08-24",50.259998
"804","2016-08-25",49.970001
"805","2016-08-26",51.23
"806","2016-08-29",51.849998
"807","2016-08-30",50.869999
"808","2016-08-31",49.34
"809","2016-09-01",49.330002
"810","2016-09-02",49.049999
"811","2016-09-06",50.650002
"812","2016-09-07",52.810001
"813","2016-09-08",57.509998
"814","2016-09-09",53.43
"815","2016-09-12",58.810001
"816","2016-09-13",58.279999
"817","2016-09-14",62.889999
"818","2016-09-15",70.040001
"819","2016-09-16",71.470001
"820","2016-09-19",70.949997
"821","2016-09-20",73.769997
"822","2016-09-21",73.809998
"823","2016-09-22",73.300003
"824","2016-09-23",71.68
"825","2016-09-26",71.269997
"826","2016-09-27",72.970001
"827","2016-09-28",69.110001
"828","2016-09-29",66.410004
"829","2016-09-30",67.779999
"830","2016-10-03",67.919998
"831","2016-10-04",69.550003
"832","2016-10-05",73.120003
"833","2016-10-06",70
"834","2016-10-07",69.669998
"835","2016-10-10",73.589996
"836","2016-10-11",70.029999
"837","2016-10-12",65.550003
"838","2016-10-13",65.239998
"839","2016-10-14",56.57
"840","2016-10-17",55.5
"841","2016-10-18",54.900002
"842","2016-10-19",52.75
"843","2016-10-20",54.650002
"844","2016-10-21",53.599998
"845","2016-10-24",52.150002
"846","2016-10-25",52.349998
"847","2016-10-26",51.450001
"848","2016-10-27",49.099998
"849","2016-10-28",49.75
"850","2016-10-31",47.75
"851","2016-11-01",48.400002
"852","2016-11-02",46.400002
"853","2016-11-03",41.299999
"854","2016-11-04",42.549999
"855","2016-11-07",44.900002
"856","2016-11-08",46.099998
"857","2016-11-09",52.599998
"858","2016-11-10",54.75
"859","2016-11-11",56.849998
"860","2016-11-14",62.650002
"861","2016-11-15",63.599998
"862","2016-11-16",59.630001
"863","2016-11-17",61.650002
"864","2016-11-18",62
"865","2016-11-21",62.5
"866","2016-11-22",60.950001
"867","2016-11-23",62.5
"868","2016-11-25",63.950001
"869","2016-11-28",60.650002
"870","2016-11-29",64.400002
"871","2016-11-30",60.349998
"872","2016-12-01",68.650002
"873","2016-12-02",69.75
"874","2016-12-05",72.150002
"875","2016-12-06",78.949997
"876","2016-12-07",70.5
"877","2016-12-08",71.800003
"878","2016-12-09",69.5
"879","2016-12-12",70
"880","2016-12-13",68.550003
"881","2016-12-14",69
"882","2016-12-15",71.25
"883","2016-12-16",71.199997
"884","2016-12-19",67.050003
"885","2016-12-20",67.099998
"886","2016-12-21",64.25
"887","2016-12-22",62.5
"888","2016-12-23",64.650002
"889","2016-12-27",64.849998
"890","2016-12-28",62.700001
"891","2016-12-29",62.099998
"892","2016-12-30",61.700001
"893","2017-01-03",61.849998
"894","2017-01-04",67.650002
"895","2017-01-05",67.5
"896","2017-01-06",68.199997
"897","2017-01-09",68.800003
"898","2017-01-10",68.25
"899","2017-01-11",65.050003
"900","2017-01-12",66.199997
"901","2017-01-13",66.75
"902","2017-01-17",65
"903","2017-01-18",67.599998
"904","2017-01-19",66.449997
"905","2017-01-20",65.400002
"906","2017-01-23",65.349998
"907","2017-01-24",67.599998
"908","2017-01-25",67.800003
"909","2017-01-26",68.449997
"910","2017-01-27",71.099998
"911","2017-01-30",68.599998
"912","2017-01-31",74.5
"913","2017-02-01",75.599998
"914","2017-02-02",76.699997
"915","2017-02-03",78.650002
"916","2017-02-06",77.900002
"917","2017-02-07",73.699997
"918","2017-02-08",73.599998
"919","2017-02-09",75.75
"920","2017-02-10",75.699997
"921","2017-02-13",76.449997
"922","2017-02-14",79.300003
"923","2017-02-15",79.25
"924","2017-02-16",76.550003
"925","2017-02-17",77.099998
"926","2017-02-21",76.25
"927","2017-02-22",74
"928","2017-02-23",78.300003
"929","2017-02-24",82
"930","2017-02-27",87.849998
"931","2017-02-28",87.650002
"932","2017-03-01",92.800003
"933","2017-03-02",87
"934","2017-03-03",84.949997
"935","2017-03-06",83.5
"936","2017-03-07",82.300003
"937","2017-03-08",84.5
"938","2017-03-09",86.800003
"939","2017-03-10",88.550003
"940","2017-03-13",90.5
"941","2017-03-14",92
"942","2017-03-15",97.849998
"943","2017-03-16",92.75
"944","2017-03-17",92.400002
"945","2017-03-20",91.5
"946","2017-03-21",84.050003
"947","2017-03-22",86.300003
"948","2017-03-23",86.949997
"949","2017-03-24",88.099998
"950","2017-03-27",94.050003
"951","2017-03-28",91.199997
"952","2017-03-29",91.099998
"953","2017-03-30",91.699997
"954","2017-03-31",90.900002
"955","2017-04-03",88.550003
