"","date","BMTC"
"239","2007-12-12",22.82
"240","2007-12-13",22.5
"241","2007-12-14",22.530001
"242","2007-12-17",22.5
"243","2007-12-18",22.459999
"244","2007-12-19",21.75
"245","2007-12-20",21.540001
"246","2007-12-21",21.290001
"247","2007-12-24",21.57
"248","2007-12-26",21.719999
"249","2007-12-27",22.84
"250","2007-12-28",23.139999
"251","2007-12-31",22.93
"252","2008-01-02",23.33
"253","2008-01-03",22.26
"254","2008-01-04",21.620001
"255","2008-01-07",21.620001
"256","2008-01-08",21.85
"257","2008-01-09",21.25
"258","2008-01-10",21.02
"259","2008-01-11",20.559999
"260","2008-01-14",20.5
"261","2008-01-15",20.5
"262","2008-01-16",20.26
"263","2008-01-17",20.52
"264","2008-01-18",20.26
"265","2008-01-22",20.27
"266","2008-01-23",21.15
"267","2008-01-24",19.51
"268","2008-01-25",19.6
"269","2008-01-28",19.610001
"270","2008-01-29",19.700001
"271","2008-01-30",19.209999
"272","2008-01-31",19.67
"273","2008-02-01",20.48
"274","2008-02-04",20
"275","2008-02-05",20.530001
"276","2008-02-06",20.450001
"277","2008-02-07",19.82
"278","2008-02-08",19.51
"279","2008-02-11",19.540001
"280","2008-02-12",19.799999
"281","2008-02-13",20.15
"282","2008-02-14",19.57
"283","2008-02-15",19.58
"284","2008-02-19",19.58
"285","2008-02-20",19.6
"286","2008-02-21",20.139999
"287","2008-02-22",19.6
"288","2008-02-25",19.92
"289","2008-02-26",19.59
"290","2008-02-27",19.540001
"291","2008-02-28",19.76
"292","2008-02-29",19.51
"293","2008-03-03",19.75
"294","2008-03-04",19.9
"295","2008-03-05",19.959999
"296","2008-03-06",19.799999
"297","2008-03-07",19.799999
"298","2008-03-10",19.75
"299","2008-03-11",19.540001
"300","2008-03-12",20.469999
"301","2008-03-13",20.65
"302","2008-03-14",20.299999
"303","2008-03-17",19.5
"304","2008-03-18",19.5
"305","2008-03-19",19.75
"306","2008-03-20",20
"307","2008-03-24",19.98
"308","2008-03-25",20.5
"309","2008-03-26",20.450001
"310","2008-03-27",21.200001
"311","2008-03-28",21.6
"312","2008-03-31",21.780001
"313","2008-04-01",21.75
"314","2008-04-02",21.98
"315","2008-04-03",21.379999
"316","2008-04-04",21.07
"317","2008-04-07",21.01
"318","2008-04-08",21.5
"319","2008-04-09",21.459999
"320","2008-04-10",21.219999
"321","2008-04-11",21.26
"322","2008-04-14",21.120001
"323","2008-04-15",21.049999
"324","2008-04-16",21.01
"325","2008-04-17",21.01
"326","2008-04-18",21.200001
"327","2008-04-21",21.15
"328","2008-04-22",21.15
"329","2008-04-23",20.5
"330","2008-04-24",20.41
"331","2008-04-25",19.84
"332","2008-04-28",19.6
"333","2008-04-29",19.51
"334","2008-04-30",19.959999
"335","2008-05-01",20.209999
"336","2008-05-02",20
"337","2008-05-05",20.75
"338","2008-05-06",21
"339","2008-05-07",21.5
"340","2008-05-08",20.85
"341","2008-05-09",21.290001
"342","2008-05-12",21.25
"343","2008-05-13",21
"344","2008-05-14",21.25
"345","2008-05-15",20.75
"346","2008-05-16",21
"347","2008-05-19",20.57
"348","2008-05-20",20.049999
"349","2008-05-21",19.84
"350","2008-05-22",20
"351","2008-05-23",19.65
"352","2008-05-27",20.33
"353","2008-05-28",20.280001
"354","2008-05-29",20.049999
"355","2008-05-30",21.049999
"356","2008-06-02",20.6
"357","2008-06-03",21.25
"358","2008-06-04",21.139999
"359","2008-06-05",20.51
"360","2008-06-06",20.25
"361","2008-06-09",20.059999
"362","2008-06-10",21.35
"363","2008-06-11",20.620001
"364","2008-06-12",21.15
"365","2008-06-13",21.57
"366","2008-06-16",22
"367","2008-06-17",22.190001
"368","2008-06-18",22.01
"369","2008-06-19",21.99
"370","2008-06-20",21.620001
"371","2008-06-23",21.190001
"372","2008-06-24",21.6
"373","2008-06-25",21.27
"374","2008-06-26",20.940001
"375","2008-06-27",19.559999
"376","2008-06-30",17.5
"377","2008-07-01",17.049999
"378","2008-07-02",17.34
"379","2008-07-03",18.85
"380","2008-07-07",18.57
"381","2008-07-08",19.780001
"382","2008-07-09",19.9
"383","2008-07-10",20.040001
"384","2008-07-11",19.23
"385","2008-07-14",20.5
"386","2008-07-15",20.459999
"387","2008-07-16",21.67
"388","2008-07-17",22.6
"389","2008-07-18",22.799999
"390","2008-07-21",21.969999
"391","2008-07-22",24.139999
"392","2008-07-23",23.690001
"393","2008-07-24",24.120001
"394","2008-07-25",24.889999
"395","2008-07-28",23.110001
"396","2008-07-29",24.370001
"397","2008-07-30",24.15
"398","2008-07-31",24.059999
"399","2008-08-01",24.360001
"400","2008-08-04",22.07
"401","2008-08-05",22.139999
"402","2008-08-06",24.42
"403","2008-08-07",23.82
"404","2008-08-08",24.24
"405","2008-08-11",24.08
"406","2008-08-12",24.059999
"407","2008-08-13",24.120001
"408","2008-08-14",23.959999
"409","2008-08-15",24.27
"410","2008-08-18",24.42
"411","2008-08-19",24.030001
"412","2008-08-20",23.67
"413","2008-08-21",22.879999
"414","2008-08-22",23.25
"415","2008-08-25",23.290001
"416","2008-08-26",23.33
"417","2008-08-27",22.1
"418","2008-08-28",22.049999
"419","2008-08-29",22.16
"420","2008-09-02",22.24
"421","2008-09-03",23.690001
"422","2008-09-04",22.32
"423","2008-09-05",21.77
"424","2008-09-08",23.74
"425","2008-09-09",23.67
"426","2008-09-10",23.27
"427","2008-09-11",23.639999
"428","2008-09-12",23.18
"429","2008-09-15",23.290001
"430","2008-09-16",24.85
"431","2008-09-17",23.610001
"432","2008-09-18",25.27
"433","2008-09-19",25.98
"434","2008-09-22",27.110001
"435","2008-09-23",25.200001
"436","2008-09-24",22.139999
"437","2008-09-25",22.860001
"438","2008-09-26",24.379999
"439","2008-09-29",23.049999
"440","2008-09-30",21.98
"441","2008-10-01",22
"442","2008-10-02",22.58
"443","2008-10-03",23.52
"444","2008-10-06",24
"445","2008-10-07",22.76
"446","2008-10-08",22.83
"447","2008-10-09",18.620001
"448","2008-10-10",20.389999
"449","2008-10-13",22.360001
"450","2008-10-14",19.34
"451","2008-10-15",18.48
"452","2008-10-16",22.51
"453","2008-10-17",22.52
"454","2008-10-20",22.530001
"455","2008-10-21",20.799999
"456","2008-10-22",18.51
"457","2008-10-23",17.280001
"458","2008-10-24",17.690001
"459","2008-10-27",16.34
"460","2008-10-28",18.15
"461","2008-10-29",18.719999
"462","2008-10-30",18.49
"463","2008-10-31",21.190001
"464","2008-11-03",21.15
"465","2008-11-04",20.02
"466","2008-11-05",19.049999
"467","2008-11-06",17.950001
"468","2008-11-07",19.280001
"469","2008-11-10",18.85
"470","2008-11-11",18.83
"471","2008-11-12",18.07
"472","2008-11-13",19.01
"473","2008-11-14",17.27
"474","2008-11-17",16.799999
"475","2008-11-18",16.969999
"476","2008-11-19",15.85
"477","2008-11-20",15.75
"478","2008-11-21",16.52
"479","2008-11-24",17.700001
"480","2008-11-25",18.6
"481","2008-11-26",19.15
"482","2008-11-28",20.24
"483","2008-12-01",17.799999
"484","2008-12-02",19.4
"485","2008-12-03",20.049999
"486","2008-12-04",19.209999
"487","2008-12-05",20
"488","2008-12-08",20.700001
"489","2008-12-09",20.700001
"490","2008-12-10",20.49
"491","2008-12-11",19.25
"492","2008-12-12",19.76
"493","2008-12-15",19.940001
"494","2008-12-16",20.24
"495","2008-12-17",20.33
"496","2008-12-18",20.5
"497","2008-12-19",20.57
"498","2008-12-22",20.450001
"499","2008-12-23",20.360001
"500","2008-12-24",20.17
"501","2008-12-26",20.299999
"502","2008-12-29",20.040001
"503","2008-12-30",20.379999
"504","2008-12-31",20.1
"505","2009-01-02",20.16
"506","2009-01-05",20.59
"507","2009-01-06",20.74
"508","2009-01-07",20.030001
"509","2009-01-08",20.700001
"510","2009-01-09",18.940001
"511","2009-01-12",19
"512","2009-01-13",19.719999
"513","2009-01-14",19.42
"514","2009-01-15",20.200001
"515","2009-01-16",20.049999
"516","2009-01-20",17.59
"517","2009-01-21",19.459999
"518","2009-01-22",18.110001
"519","2009-01-23",18.040001
"520","2009-01-26",18.639999
"521","2009-01-27",19.809999
"522","2009-01-28",20.23
"523","2009-01-29",19.74
"524","2009-01-30",18.58
"525","2009-02-02",19.35
"526","2009-02-03",19.25
"527","2009-02-04",19.209999
"528","2009-02-05",18.379999
"529","2009-02-06",18
"530","2009-02-09",18.459999
"531","2009-02-10",17.450001
"532","2009-02-11",16.75
"533","2009-02-12",16.02
"534","2009-02-13",16.92
"535","2009-02-17",16.32
"536","2009-02-18",15.78
"537","2009-02-19",15.7
"538","2009-02-20",15.93
"539","2009-02-23",15.06
"540","2009-02-24",16.450001
"541","2009-02-25",15.82
"542","2009-02-26",14.81
"543","2009-02-27",15.05
"544","2009-03-02",14.45
"545","2009-03-03",14.37
"546","2009-03-04",14.65
"547","2009-03-05",13.49
"548","2009-03-06",14.5
"549","2009-03-09",14
"550","2009-03-10",15.14
"551","2009-03-11",12.68
"552","2009-03-12",14.28
"553","2009-03-13",14.6
"554","2009-03-16",14.16
"555","2009-03-17",15.39
"556","2009-03-18",17
"557","2009-03-19",16.780001
"558","2009-03-20",16.299999
"559","2009-03-23",17.459999
"560","2009-03-24",17.049999
"561","2009-03-25",16.82
"562","2009-03-26",18.1
"563","2009-03-27",15.49
"564","2009-03-30",15.34
"565","2009-03-31",16.85
"566","2009-04-01",17.01
"567","2009-04-02",18.85
"568","2009-04-03",18.92
"569","2009-04-06",18.1
"570","2009-04-07",17.940001
"571","2009-04-08",18.02
"572","2009-04-09",18.85
"573","2009-04-13",18.940001
"574","2009-04-14",18
"575","2009-04-15",19.440001
"576","2009-04-16",20.299999
"577","2009-04-17",20.049999
"578","2009-04-20",18.16
"579","2009-04-21",18.540001
"580","2009-04-22",18.110001
"581","2009-04-23",17.690001
"582","2009-04-24",18.129999
"583","2009-04-27",17.879999
"584","2009-04-28",18.190001
"585","2009-04-29",19.799999
"586","2009-04-30",19.629999
"587","2009-05-01",19.34
"588","2009-05-04",19.5
"589","2009-05-05",18.799999
"590","2009-05-06",19.200001
"591","2009-05-07",18.530001
"592","2009-05-08",19.389999
"593","2009-05-11",19.01
"594","2009-05-12",19.219999
"595","2009-05-13",18.58
"596","2009-05-14",19.200001
"597","2009-05-15",18.91
"598","2009-05-18",19.15
"599","2009-05-19",19.049999
"600","2009-05-20",19.1
"601","2009-05-21",18.879999
"602","2009-05-22",18.370001
"603","2009-05-26",19.15
"604","2009-05-27",18.219999
"605","2009-05-28",18.120001
"606","2009-05-29",18.15
"607","2009-06-01",18.6
"608","2009-06-02",18.99
"609","2009-06-03",19.02
"610","2009-06-04",19.16
"611","2009-06-05",19.08
"612","2009-06-08",18.950001
"613","2009-06-09",19.059999
"614","2009-06-10",18.51
"615","2009-06-11",18.91
"616","2009-06-12",19.049999
"617","2009-06-15",18.809999
"618","2009-06-16",18.790001
"619","2009-06-17",18.799999
"620","2009-06-18",18.98
"621","2009-06-19",19
"622","2009-06-22",18.690001
"623","2009-06-23",18.58
"624","2009-06-24",18.49
"625","2009-06-25",18.99
"626","2009-06-26",19.040001
"627","2009-06-29",18.709999
"628","2009-06-30",18.870001
"629","2009-07-01",19.049999
"630","2009-07-02",18.82
"631","2009-07-06",18.93
"632","2009-07-07",18.73
"633","2009-07-08",18.780001
"634","2009-07-09",18.389999
"635","2009-07-10",18.59
"636","2009-07-13",18.620001
"637","2009-07-14",18.360001
"638","2009-07-15",18.93
"639","2009-07-16",18.700001
"640","2009-07-17",18.32
"641","2009-07-20",18.5
"642","2009-07-21",18.290001
"643","2009-07-22",18.48
"644","2009-07-23",18.4
"645","2009-07-24",18.35
"646","2009-07-27",18.48
"647","2009-07-28",18.35
"648","2009-07-29",18.35
"649","2009-07-30",18.559999
"650","2009-07-31",18.33
"651","2009-08-03",18.75
"652","2009-08-04",18.76
"653","2009-08-05",17.780001
"654","2009-08-06",17.83
"655","2009-08-07",18.15
"656","2009-08-10",18.049999
"657","2009-08-11",17.969999
"658","2009-08-12",18.24
"659","2009-08-13",18.190001
"660","2009-08-14",17.85
"661","2009-08-17",17.93
"662","2009-08-18",18.049999
"663","2009-08-19",18.299999
"664","2009-08-20",18.27
"665","2009-08-21",18.370001
"666","2009-08-24",18.16
"667","2009-08-25",18.18
"668","2009-08-26",18.120001
"669","2009-08-27",18.01
"670","2009-08-28",17.959999
"671","2009-08-31",17.75
"672","2009-09-01",18
"673","2009-09-02",18.02
"674","2009-09-03",18
"675","2009-09-04",17.959999
"676","2009-09-08",17.780001
"677","2009-09-09",17.92
"678","2009-09-10",17.950001
"679","2009-09-11",18.01
"680","2009-09-14",17.99
"681","2009-09-15",18.049999
"682","2009-09-16",18
"683","2009-09-17",17.93
"684","2009-09-18",17.889999
"685","2009-09-21",17.74
"686","2009-09-22",18.24
"687","2009-09-23",17.610001
"688","2009-09-24",17.370001
"689","2009-09-25",17.790001
"690","2009-09-28",17.98
"691","2009-09-29",17.98
"692","2009-09-30",17.469999
"693","2009-10-01",17.33
"694","2009-10-02",16.75
"695","2009-10-05",16.77
"696","2009-10-06",16.98
"697","2009-10-07",17.440001
"698","2009-10-08",17.51
"699","2009-10-09",17.98
"700","2009-10-12",17.280001
"701","2009-10-13",16.799999
"702","2009-10-14",17.24
"703","2009-10-15",17.719999
"704","2009-10-16",17.139999
"705","2009-10-19",17
"706","2009-10-20",16.959999
"707","2009-10-21",16.27
"708","2009-10-22",16.25
"709","2009-10-23",15.94
"710","2009-10-26",15.9
"711","2009-10-27",15.91
"712","2009-10-28",15.94
"713","2009-10-29",16.190001
"714","2009-10-30",16
"715","2009-11-02",16.299999
"716","2009-11-03",16.32
"717","2009-11-04",15.1
"718","2009-11-05",15.14
"719","2009-11-06",14.64
"720","2009-11-09",14.52
"721","2009-11-10",14.93
"722","2009-11-11",15.39
"723","2009-11-12",14.65
"724","2009-11-13",15.15
"725","2009-11-16",15.11
"726","2009-11-17",15.22
"727","2009-11-18",15.05
"728","2009-11-19",15.09
"729","2009-11-20",15.03
"730","2009-11-23",15.24
"731","2009-11-24",15.25
"732","2009-11-25",15.03
"733","2009-11-27",14.51
"734","2009-11-30",15.03
"735","2009-12-01",15.06
"736","2009-12-02",15.05
"737","2009-12-03",15.04
"738","2009-12-04",15.43
"739","2009-12-07",15.16
"740","2009-12-08",15.26
"741","2009-12-09",14.85
"742","2009-12-10",14.92
"743","2009-12-11",15.04
"744","2009-12-14",15.27
"745","2009-12-15",15.07
"746","2009-12-16",15.03
"747","2009-12-17",15.02
"748","2009-12-18",15.81
"749","2009-12-21",15.79
"750","2009-12-22",15.28
"751","2009-12-23",15.55
"752","2009-12-24",15.43
"753","2009-12-28",15.71
"754","2009-12-29",15.25
"755","2009-12-30",15.18
"756","2009-12-31",15.09
"757","2010-01-04",15.4
"758","2010-01-05",15.44
"759","2010-01-06",15.05
"760","2010-01-07",14.96
"761","2010-01-08",15.66
"762","2010-01-11",15.53
"763","2010-01-12",15.41
"764","2010-01-13",15.22
"765","2010-01-14",14.9
"766","2010-01-15",15
"767","2010-01-19",15.3
"768","2010-01-20",15.54
"769","2010-01-21",15.1
"770","2010-01-22",15.23
"771","2010-01-25",15.16
"772","2010-01-26",15.27
"773","2010-01-27",15.34
"774","2010-01-28",15.75
"775","2010-01-29",16.01
"776","2010-02-01",16.23
"777","2010-02-02",15.86
"778","2010-02-03",15.86
"779","2010-02-04",15.7
"780","2010-02-05",15.99
"781","2010-02-08",15.43
"782","2010-02-09",15.45
"783","2010-02-10",15.73
"784","2010-02-11",15.88
"785","2010-02-12",15.56
"786","2010-02-16",15.93
"787","2010-02-17",16.15
"788","2010-02-18",16.25
"789","2010-02-19",16.290001
"790","2010-02-22",16.98
"791","2010-02-23",17.030001
"792","2010-02-24",17.450001
"793","2010-02-25",17.290001
"794","2010-02-26",17.379999
"795","2010-03-01",16.74
"796","2010-03-02",17.15
"797","2010-03-03",17.6
"798","2010-03-04",18.15
"799","2010-03-05",18.52
"800","2010-03-08",18.620001
"801","2010-03-09",18.780001
"802","2010-03-10",18.559999
"803","2010-03-11",18.34
"804","2010-03-12",18.32
"805","2010-03-15",18.280001
"806","2010-03-16",18.440001
"807","2010-03-17",18.190001
"808","2010-03-18",17.9
"809","2010-03-19",18.27
"810","2010-03-22",18.299999
"811","2010-03-23",18.200001
"812","2010-03-24",18.129999
"813","2010-03-25",18.33
"814","2010-03-26",18.299999
"815","2010-03-29",18.34
"816","2010-03-30",18.32
"817","2010-03-31",18.15
"818","2010-04-01",18.110001
"819","2010-04-05",18.58
"820","2010-04-06",18.74
"821","2010-04-07",18.91
"822","2010-04-08",18.9
"823","2010-04-09",18.629999
"824","2010-04-12",18.65
"825","2010-04-13",18.32
"826","2010-04-14",18.58
"827","2010-04-15",18.65
"828","2010-04-16",18.309999
"829","2010-04-19",18.559999
"830","2010-04-20",18.77
"831","2010-04-21",18.959999
"832","2010-04-22",19.15
"833","2010-04-23",19.110001
"834","2010-04-26",19.08
"835","2010-04-27",18.709999
"836","2010-04-28",18.719999
"837","2010-04-29",19
"838","2010-04-30",18.370001
"839","2010-05-03",19.16
"840","2010-05-04",18.709999
"841","2010-05-05",17.99
"842","2010-05-06",17.32
"843","2010-05-07",17.75
"844","2010-05-10",18.559999
"845","2010-05-11",18.84
"846","2010-05-12",19.6
"847","2010-05-13",19.809999
"848","2010-05-14",18.940001
"849","2010-05-17",18.07
"850","2010-05-18",18.09
"851","2010-05-19",17.889999
"852","2010-05-20",17.6
"853","2010-05-21",17.84
"854","2010-05-24",17.049999
"855","2010-05-25",17
"856","2010-05-26",17.08
"857","2010-05-27",18.219999
"858","2010-05-28",17.48
"859","2010-06-01",16.950001
"860","2010-06-02",17.68
"861","2010-06-03",17.33
"862","2010-06-04",16.610001
"863","2010-06-07",16.4
"864","2010-06-08",16.32
"865","2010-06-09",16.24
"866","2010-06-10",16.76
"867","2010-06-11",16.879999
"868","2010-06-14",17.35
"869","2010-06-15",17.85
"870","2010-06-16",17.83
"871","2010-06-17",17.83
"872","2010-06-18",17.59
"873","2010-06-21",17.51
"874","2010-06-22",17.110001
"875","2010-06-23",17.290001
"876","2010-06-24",16.879999
"877","2010-06-25",18
"878","2010-06-28",17.25
"879","2010-06-29",17.01
"880","2010-06-30",16.780001
"881","2010-07-01",17.26
"882","2010-07-02",17.4
"883","2010-07-06",17.370001
"884","2010-07-07",17.74
"885","2010-07-08",17.4
"886","2010-07-09",17.459999
"887","2010-07-12",17.190001
"888","2010-07-13",18.15
"889","2010-07-14",17.860001
"890","2010-07-15",17.719999
"891","2010-07-16",16.549999
"892","2010-07-19",16.42
"893","2010-07-20",17.049999
"894","2010-07-21",16.65
"895","2010-07-22",17.379999
"896","2010-07-23",17.9
"897","2010-07-26",18.43
"898","2010-07-27",18.370001
"899","2010-07-28",18.49
"900","2010-07-29",18.450001
"901","2010-07-30",18.6
"902","2010-08-02",18.42
"903","2010-08-03",18.120001
"904","2010-08-04",18.34
"905","2010-08-05",17.809999
"906","2010-08-06",17.91
"907","2010-08-09",17.75
"908","2010-08-10",17.4
"909","2010-08-11",16.75
"910","2010-08-12",17.049999
"911","2010-08-13",16.540001
"912","2010-08-16",16.809999
"913","2010-08-17",17.360001
"914","2010-08-18",17.309999
"915","2010-08-19",16.74
"916","2010-08-20",16.41
"917","2010-08-23",16.120001
"918","2010-08-24",16.190001
"919","2010-08-25",16.540001
"920","2010-08-26",16.25
"921","2010-08-27",16.58
"922","2010-08-30",16.379999
"923","2010-08-31",16.32
"924","2010-09-01",16.700001
"925","2010-09-02",16.6
"926","2010-09-03",16.75
"927","2010-09-07",16.35
"928","2010-09-08",16.469999
"929","2010-09-09",16.65
"930","2010-09-10",16.639999
"931","2010-09-13",16.9
"932","2010-09-14",16.860001
"933","2010-09-15",16.799999
"934","2010-09-16",16.75
"935","2010-09-17",16.700001
"936","2010-09-20",17.040001
"937","2010-09-21",16.85
"938","2010-09-22",16.709999
"939","2010-09-23",16.82
"940","2010-09-24",17.299999
"941","2010-09-27",16.98
"942","2010-09-28",17.43
"943","2010-09-29",17.43
"944","2010-09-30",17.219999
"945","2010-10-01",17.389999
"946","2010-10-04",17.370001
"947","2010-10-05",17.4
"948","2010-10-06",17.469999
"949","2010-10-07",17.48
"950","2010-10-08",17.530001
"951","2010-10-11",17.190001
"952","2010-10-12",17.34
"953","2010-10-13",17.379999
"954","2010-10-14",17.27
"955","2010-10-15",17.299999
"956","2010-10-18",17.4
"957","2010-10-19",17.32
"958","2010-10-20",17.4
"959","2010-10-21",17.209999
"960","2010-10-22",17.120001
"961","2010-10-25",17.08
"962","2010-10-26",17.129999
"963","2010-10-27",16.83
"964","2010-10-28",16.92
"965","2010-10-29",16.709999
"966","2010-11-01",16.27
"967","2010-11-02",16.200001
"968","2010-11-03",16.459999
"969","2010-11-04",17.4
"970","2010-11-05",17.35
"971","2010-11-08",17.15
"972","2010-11-09",16.92
"973","2010-11-10",17.15
"974","2010-11-11",16.950001
"975","2010-11-12",16.77
"976","2010-11-15",16.77
