"","date","FISI"
"287","2008-02-22",19.26
"288","2008-02-25",19.35
"289","2008-02-26",19.379999
"290","2008-02-27",19.110001
"291","2008-02-28",18.959999
"292","2008-02-29",18.559999
"293","2008-03-03",18.370001
"294","2008-03-04",18.469999
"295","2008-03-05",18.360001
"296","2008-03-06",18.370001
"297","2008-03-07",17.98
"298","2008-03-10",18.43
"299","2008-03-11",18.35
"300","2008-03-12",18.360001
"301","2008-03-13",18.370001
"302","2008-03-14",18.25
"303","2008-03-17",17.809999
"304","2008-03-18",18.35
"305","2008-03-19",17.77
"306","2008-03-20",17.6
"307","2008-03-24",18.1
"308","2008-03-25",18.49
"309","2008-03-26",18.860001
"310","2008-03-27",18.85
"311","2008-03-28",19.120001
"312","2008-03-31",18.950001
"313","2008-04-01",19.4
"314","2008-04-02",19.459999
"315","2008-04-03",19.48
"316","2008-04-04",19.5
"317","2008-04-07",19.74
"318","2008-04-08",19.860001
"319","2008-04-09",19.799999
"320","2008-04-10",19.709999
"321","2008-04-11",19.389999
"322","2008-04-14",19.299999
"323","2008-04-15",19.389999
"324","2008-04-16",19.620001
"325","2008-04-17",19.889999
"326","2008-04-18",19.870001
"327","2008-04-21",19.889999
"328","2008-04-22",19.799999
"329","2008-04-23",19.58
"330","2008-04-24",19.799999
"331","2008-04-25",19.92
"332","2008-04-28",19.75
"333","2008-04-29",19.65
"334","2008-04-30",19.51
"335","2008-05-01",19.1
"336","2008-05-02",19.51
"337","2008-05-05",19.27
"338","2008-05-06",19
"339","2008-05-07",18.77
"340","2008-05-08",19.24
"341","2008-05-09",18.73
"342","2008-05-12",19.5
"343","2008-05-13",19.5
"344","2008-05-14",19.48
"345","2008-05-15",19.33
"346","2008-05-16",19.030001
"347","2008-05-19",18.879999
"348","2008-05-20",19
"349","2008-05-21",18.889999
"350","2008-05-22",18.83
"351","2008-05-23",19.01
"352","2008-05-27",18.860001
"353","2008-05-28",18.959999
"354","2008-05-29",18.82
"355","2008-05-30",18.41
"356","2008-06-02",18.73
"357","2008-06-03",18.76
"358","2008-06-04",18.5
"359","2008-06-05",19
"360","2008-06-06",18.35
"361","2008-06-09",18.18
"362","2008-06-10",18.620001
"363","2008-06-11",18.379999
"364","2008-06-12",19.07
"365","2008-06-13",19.389999
"366","2008-06-16",19.5
"367","2008-06-17",18.85
"368","2008-06-18",18.34
"369","2008-06-19",18.09
"370","2008-06-20",18.040001
"371","2008-06-23",17.110001
"372","2008-06-24",16.790001
"373","2008-06-25",16.459999
"374","2008-06-26",15.49
"375","2008-06-27",15.3
"376","2008-06-30",16.059999
"377","2008-07-01",16.299999
"378","2008-07-02",15.81
"379","2008-07-03",16.219999
"380","2008-07-07",15.85
"381","2008-07-08",17.49
"382","2008-07-09",17.360001
"383","2008-07-10",17.25
"384","2008-07-11",15.63
"385","2008-07-14",15.07
"386","2008-07-15",15.92
"387","2008-07-16",16.799999
"388","2008-07-17",17.75
"389","2008-07-18",17.879999
"390","2008-07-21",17.98
"391","2008-07-22",18.879999
"392","2008-07-23",18.68
"393","2008-07-24",18.18
"394","2008-07-25",17.959999
"395","2008-07-28",17.5
"396","2008-07-29",18.66
"397","2008-07-30",18.99
"398","2008-07-31",18.49
"399","2008-08-01",18.5
"400","2008-08-04",17.860001
"401","2008-08-05",17.969999
"402","2008-08-06",17.68
"403","2008-08-07",17.6
"404","2008-08-08",18.559999
"405","2008-08-11",18.85
"406","2008-08-12",18.780001
"407","2008-08-13",18.93
"408","2008-08-14",18.93
"409","2008-08-15",18.870001
"410","2008-08-18",18.9
"411","2008-08-19",18.41
"412","2008-08-20",17.74
"413","2008-08-21",17.34
"414","2008-08-22",17.440001
"415","2008-08-25",16.66
"416","2008-08-26",16.74
"417","2008-08-27",17.51
"418","2008-08-28",18.040001
"419","2008-08-29",17.57
"420","2008-09-02",17.530001
"421","2008-09-03",18.700001
"422","2008-09-04",18.5
"423","2008-09-05",18.35
"424","2008-09-08",17.49
"425","2008-09-09",17.360001
"426","2008-09-10",16.469999
"427","2008-09-11",16.01
"428","2008-09-12",16.200001
"429","2008-09-15",15.85
"430","2008-09-16",17.129999
"431","2008-09-17",16.379999
"432","2008-09-18",17.98
"433","2008-09-19",22.5
"434","2008-09-22",19.530001
"435","2008-09-23",18.33
"436","2008-09-24",18.07
"437","2008-09-25",19.84
"438","2008-09-26",20.610001
"439","2008-09-29",20
"440","2008-09-30",20.01
"441","2008-10-01",19.219999
"442","2008-10-02",18.6
"443","2008-10-03",19.34
"444","2008-10-06",18.559999
"445","2008-10-07",16.549999
"446","2008-10-08",16.93
"447","2008-10-09",13.81
"448","2008-10-10",14.44
"449","2008-10-13",17.969999
"450","2008-10-14",15.53
"451","2008-10-15",14.09
"452","2008-10-16",17
"453","2008-10-17",15.44
"454","2008-10-20",14.6
"455","2008-10-21",13.4
"456","2008-10-22",13.26
"457","2008-10-23",13.88
"458","2008-10-24",12.66
"459","2008-10-27",12.62
"460","2008-10-28",14.9
"461","2008-10-29",14.55
"462","2008-10-30",14.98
"463","2008-10-31",16.209999
"464","2008-11-03",16.700001
"465","2008-11-04",17.01
"466","2008-11-05",14.49
"467","2008-11-06",13.88
"468","2008-11-07",15.44
"469","2008-11-10",15.7
"470","2008-11-11",14.11
"471","2008-11-12",12.96
"472","2008-11-13",15.04
"473","2008-11-14",14.42
"474","2008-11-17",14.14
"475","2008-11-18",13.78
"476","2008-11-19",12.68
"477","2008-11-20",12.25
"478","2008-11-21",13.63
"479","2008-11-24",15.79
"480","2008-11-25",16.190001
"481","2008-11-26",16.719999
"482","2008-11-28",16.370001
"483","2008-12-01",13.16
"484","2008-12-02",15.58
"485","2008-12-03",14.07
"486","2008-12-04",13.37
"487","2008-12-05",15.42
"488","2008-12-08",15.96
"489","2008-12-09",14.91
"490","2008-12-10",15.15
"491","2008-12-11",13.43
"492","2008-12-12",14.24
"493","2008-12-15",13.51
"494","2008-12-16",14.82
"495","2008-12-17",15.25
"496","2008-12-18",14.5
"497","2008-12-19",13.41
"498","2008-12-22",13.6
"499","2008-12-23",13.34
"500","2008-12-24",13.4
"501","2008-12-26",13.47
"502","2008-12-29",13.2
"503","2008-12-30",13.57
"504","2008-12-31",14.35
"505","2009-01-02",14.44
"506","2009-01-05",14.78
"507","2009-01-06",14.58
"508","2009-01-07",14.14
"509","2009-01-08",14.24
"510","2009-01-09",13.56
"511","2009-01-12",13.53
"512","2009-01-13",14.01
"513","2009-01-14",13.21
"514","2009-01-15",13.76
"515","2009-01-16",11.93
"516","2009-01-20",10.74
"517","2009-01-21",11.36
"518","2009-01-22",10.28
"519","2009-01-23",10.5
"520","2009-01-26",10.33
"521","2009-01-27",10.05
"522","2009-01-28",9.68
"523","2009-01-29",9.1
"524","2009-01-30",8.36
"525","2009-02-02",9.09
"526","2009-02-03",8.41
"527","2009-02-04",8.01
"528","2009-02-05",7.88
"529","2009-02-06",8.03
"530","2009-02-09",8.42
"531","2009-02-10",7.2
"532","2009-02-11",7.04
"533","2009-02-12",6.78
"534","2009-02-13",6.76
"535","2009-02-17",5.76
"536","2009-02-18",5.53
"537","2009-02-19",5.43
"538","2009-02-20",4.87
"539","2009-02-23",4.04
"540","2009-02-24",4.06
"541","2009-02-25",3.8
"542","2009-02-26",3.6
"543","2009-02-27",3.3
"544","2009-03-02",3.85
"545","2009-03-03",3.95
"546","2009-03-04",4.19
"547","2009-03-05",3.7
"548","2009-03-06",3.95
"549","2009-03-09",3.75
"550","2009-03-10",4.24
"551","2009-03-11",4.07
"552","2009-03-12",5.21
"553","2009-03-13",5.03
"554","2009-03-16",5.14
"555","2009-03-17",5.58
"556","2009-03-18",7.27
"557","2009-03-19",7.5
"558","2009-03-20",7.06
"559","2009-03-23",8.18
"560","2009-03-24",7.75
"561","2009-03-25",8.16
"562","2009-03-26",9.48
"563","2009-03-27",8.13
"564","2009-03-30",7.34
"565","2009-03-31",7.62
"566","2009-04-01",8.43
"567","2009-04-02",10.24
"568","2009-04-03",11.12
"569","2009-04-06",10.63
"570","2009-04-07",10.32
"571","2009-04-08",10.38
"572","2009-04-09",12
"573","2009-04-13",11.97
"574","2009-04-14",11.32
"575","2009-04-15",11.87
"576","2009-04-16",12.92
"577","2009-04-17",13.88
"578","2009-04-20",12.24
"579","2009-04-21",14
"580","2009-04-22",13.73
"581","2009-04-23",13.22
"582","2009-04-24",13.82
"583","2009-04-27",12.46
"584","2009-04-28",12.7
"585","2009-04-29",14.24
"586","2009-04-30",14.85
"587","2009-05-01",13.69
"588","2009-05-04",14.86
"589","2009-05-05",14.53
"590","2009-05-06",14.86
"591","2009-05-07",14.5
"592","2009-05-08",15.25
"593","2009-05-11",14.99
"594","2009-05-12",14.45
"595","2009-05-13",12.76
"596","2009-05-14",13.16
"597","2009-05-15",11.76
"598","2009-05-18",12.76
"599","2009-05-19",12.59
"600","2009-05-20",12.5
"601","2009-05-21",12.6
"602","2009-05-22",12.56
"603","2009-05-26",13.67
"604","2009-05-27",12.86
"605","2009-05-28",12.32
"606","2009-05-29",11.55
"607","2009-06-01",13.59
"608","2009-06-02",14.79
"609","2009-06-03",14.7
"610","2009-06-04",14.64
"611","2009-06-05",14.24
"612","2009-06-08",13.69
"613","2009-06-09",13.74
"614","2009-06-10",13.25
"615","2009-06-11",13.78
"616","2009-06-12",13.96
"617","2009-06-15",13.52
"618","2009-06-16",13.17
"619","2009-06-17",13.84
"620","2009-06-18",14.23
"621","2009-06-19",13.9
"622","2009-06-22",12.77
"623","2009-06-23",12.89
"624","2009-06-24",13.16
"625","2009-06-25",13.88
"626","2009-06-26",14.9
"627","2009-06-29",14.23
"628","2009-06-30",13.66
"629","2009-07-01",14.82
"630","2009-07-02",14.1
"631","2009-07-06",13.59
"632","2009-07-07",13.5
"633","2009-07-08",13.22
"634","2009-07-09",13.25
"635","2009-07-10",12.72
"636","2009-07-13",13.55
"637","2009-07-14",13.11
"638","2009-07-15",14.42
"639","2009-07-16",14.74
"640","2009-07-17",13.58
"641","2009-07-20",13.46
"642","2009-07-21",12.95
"643","2009-07-22",13.82
"644","2009-07-23",14.65
"645","2009-07-24",13.84
"646","2009-07-27",13.65
"647","2009-07-28",14.56
"648","2009-07-29",13.9
"649","2009-07-30",14.52
"650","2009-07-31",14.76
"651","2009-08-03",14.92
"652","2009-08-04",15
"653","2009-08-05",14.67
"654","2009-08-06",13.71
"655","2009-08-07",13.99
"656","2009-08-10",13.77
"657","2009-08-11",12.87
"658","2009-08-12",12.91
"659","2009-08-13",13.03
"660","2009-08-14",12.1
"661","2009-08-17",12.22
"662","2009-08-18",12.23
"663","2009-08-19",12.54
"664","2009-08-20",13.17
"665","2009-08-21",14.36
"666","2009-08-24",13.09
"667","2009-08-25",13.37
"668","2009-08-26",13.22
"669","2009-08-27",13.65
"670","2009-08-28",12.97
"671","2009-08-31",12.1
"672","2009-09-01",12.06
"673","2009-09-02",11.96
"674","2009-09-03",11.3
"675","2009-09-04",11.74
"676","2009-09-08",11.73
"677","2009-09-09",11.9
"678","2009-09-10",12.17
"679","2009-09-11",11.44
"680","2009-09-14",11.39
"681","2009-09-15",11.21
"682","2009-09-16",11.72
"683","2009-09-17",11.86
"684","2009-09-18",12.55
"685","2009-09-21",11.54
"686","2009-09-22",11.65
"687","2009-09-23",11.9
"688","2009-09-24",11.2
"689","2009-09-25",11.35
"690","2009-09-28",11.39
"691","2009-09-29",11.25
"692","2009-09-30",9.97
"693","2009-10-01",10.14
"694","2009-10-02",10.32
"695","2009-10-05",10.79
"696","2009-10-06",11.15
"697","2009-10-07",10.65
"698","2009-10-08",10.75
"699","2009-10-09",11.1
"700","2009-10-12",10.98
"701","2009-10-13",11.11
"702","2009-10-14",11.45
"703","2009-10-15",11.31
"704","2009-10-16",10.45
"705","2009-10-19",10.89
"706","2009-10-20",10.38
"707","2009-10-21",10.86
"708","2009-10-22",10.79
"709","2009-10-23",10.52
"710","2009-10-26",10.71
"711","2009-10-27",11.01
"712","2009-10-28",11.39
"713","2009-10-29",11.51
"714","2009-10-30",10.56
"715","2009-11-02",11.3
"716","2009-11-03",11.03
"717","2009-11-04",9.98
"718","2009-11-05",10.64
"719","2009-11-06",10.73
"720","2009-11-09",10.81
"721","2009-11-10",10.56
"722","2009-11-11",10.79
"723","2009-11-12",10.62
"724","2009-11-13",10.19
"725","2009-11-16",11.43
"726","2009-11-17",11.41
"727","2009-11-18",11.58
"728","2009-11-19",10.91
"729","2009-11-20",10.96
"730","2009-11-23",11.55
"731","2009-11-24",11.64
"732","2009-11-25",11.35
"733","2009-11-27",10.88
"734","2009-11-30",11.18
"735","2009-12-01",11.07
"736","2009-12-02",11.5
"737","2009-12-03",11.55
"738","2009-12-04",12.06
"739","2009-12-07",11.68
"740","2009-12-08",11.23
"741","2009-12-09",11.22
"742","2009-12-10",11.14
"743","2009-12-11",11.25
"744","2009-12-14",11.34
"745","2009-12-15",11.12
"746","2009-12-16",11.01
"747","2009-12-17",11.07
"748","2009-12-18",11.5
"749","2009-12-21",11.25
"750","2009-12-22",11.33
"751","2009-12-23",11.67
"752","2009-12-24",11.79
"753","2009-12-28",11.98
"754","2009-12-29",11.99
"755","2009-12-30",11.86
"756","2009-12-31",11.78
"757","2010-01-04",11.8
"758","2010-01-05",11.35
"759","2010-01-06",11.27
"760","2010-01-07",11.29
"761","2010-01-08",11.32
"762","2010-01-11",11.13
"763","2010-01-12",10.93
"764","2010-01-13",11.18
"765","2010-01-14",11.33
"766","2010-01-15",11.49
"767","2010-01-19",11.89
"768","2010-01-20",11.83
"769","2010-01-21",11.7
"770","2010-01-22",11.41
"771","2010-01-25",11.35
"772","2010-01-26",11.72
"773","2010-01-27",11.74
"774","2010-01-28",12.55
"775","2010-01-29",12.6
"776","2010-02-01",12.64
"777","2010-02-02",12.65
"778","2010-02-03",12.65
"779","2010-02-04",12.59
"780","2010-02-05",12.85
"781","2010-02-08",12.62
"782","2010-02-09",12.4
"783","2010-02-10",12.43
"784","2010-02-11",12.65
"785","2010-02-12",12.69
"786","2010-02-16",13
"787","2010-02-17",13.1
"788","2010-02-18",13
"789","2010-02-19",12.42
"790","2010-02-22",12.92
"791","2010-02-23",12.9
"792","2010-02-24",13
"793","2010-02-25",13.04
"794","2010-02-26",13.24
"795","2010-03-01",13.56
"796","2010-03-02",13.9
"797","2010-03-03",14.11
"798","2010-03-04",14.66
"799","2010-03-05",14.65
"800","2010-03-08",14.87
"801","2010-03-09",14.9
"802","2010-03-10",14.87
"803","2010-03-11",14.84
"804","2010-03-12",14.79
"805","2010-03-15",14.37
"806","2010-03-16",14.42
"807","2010-03-17",14.68
"808","2010-03-18",14.73
"809","2010-03-19",14.85
"810","2010-03-22",15
"811","2010-03-23",15.01
"812","2010-03-24",14.88
"813","2010-03-25",14.81
"814","2010-03-26",15.14
"815","2010-03-29",14.93
"816","2010-03-30",14.91
"817","2010-03-31",14.62
"818","2010-04-01",14.62
"819","2010-04-05",15.12
"820","2010-04-06",15.28
"821","2010-04-07",15.44
"822","2010-04-08",15.65
"823","2010-04-09",15.74
"824","2010-04-12",15.67
"825","2010-04-13",15.72
"826","2010-04-14",16.18
"827","2010-04-15",16.309999
"828","2010-04-16",15.71
"829","2010-04-19",15.72
"830","2010-04-20",16.120001
"831","2010-04-21",16.16
"832","2010-04-22",16.360001
"833","2010-04-23",16.73
"834","2010-04-26",16.42
"835","2010-04-27",16.219999
"836","2010-04-28",16.110001
"837","2010-04-29",17
"838","2010-04-30",16.08
"839","2010-05-03",16.610001
"840","2010-05-04",16.24
"841","2010-05-05",16.299999
"842","2010-05-06",16.200001
"843","2010-05-07",15.6
"844","2010-05-10",16.700001
"845","2010-05-11",17.450001
"846","2010-05-12",18.49
"847","2010-05-13",18.549999
"848","2010-05-14",17.83
"849","2010-05-17",18.370001
"850","2010-05-18",17.65
"851","2010-05-19",17.549999
"852","2010-05-20",16.99
"853","2010-05-21",18.09
"854","2010-05-24",17.99
"855","2010-05-25",18
"856","2010-05-26",18.02
"857","2010-05-27",19.200001
"858","2010-05-28",19.08
"859","2010-06-01",18.52
"860","2010-06-02",19.450001
"861","2010-06-03",19.219999
"862","2010-06-04",17.83
"863","2010-06-07",17.370001
"864","2010-06-08",17.309999
"865","2010-06-09",17.41
"866","2010-06-10",17.790001
"867","2010-06-11",18.1
"868","2010-06-14",17.940001
"869","2010-06-15",18.99
"870","2010-06-16",18.9
"871","2010-06-17",18.690001
"872","2010-06-18",18.73
"873","2010-06-21",18.75
"874","2010-06-22",18.27
"875","2010-06-23",18.48
"876","2010-06-24",18.15
"877","2010-06-25",19.09
"878","2010-06-28",18.959999
"879","2010-06-29",17.950001
"880","2010-06-30",17.76
"881","2010-07-01",17.83
"882","2010-07-02",17.51
"883","2010-07-06",16.85
"884","2010-07-07",17.889999
"885","2010-07-08",18.469999
"886","2010-07-09",18.969999
"887","2010-07-12",18.91
"888","2010-07-13",19.73
"889","2010-07-14",19.639999
"890","2010-07-15",19.360001
"891","2010-07-16",17.870001
"892","2010-07-19",17.77
"893","2010-07-20",18.120001
"894","2010-07-21",17.26
"895","2010-07-22",18.030001
"896","2010-07-23",18.82
"897","2010-07-26",19.440001
"898","2010-07-27",19.26
"899","2010-07-28",18.700001
"900","2010-07-29",19
"901","2010-07-30",18.969999
"902","2010-08-02",19.209999
"903","2010-08-03",19.540001
"904","2010-08-04",19.48
"905","2010-08-05",19.16
"906","2010-08-06",18.66
"907","2010-08-09",18.950001
"908","2010-08-10",18.049999
"909","2010-08-11",16.75
"910","2010-08-12",16.34
"911","2010-08-13",16.15
"912","2010-08-16",16.35
"913","2010-08-17",16.639999
"914","2010-08-18",16.59
"915","2010-08-19",15.69
"916","2010-08-20",15.7
"917","2010-08-23",15.03
"918","2010-08-24",15.04
"919","2010-08-25",15.39
"920","2010-08-26",15.05
"921","2010-08-27",15.37
"922","2010-08-30",14.47
"923","2010-08-31",14.36
"924","2010-09-01",14.81
"925","2010-09-02",15
"926","2010-09-03",15.24
"927","2010-09-07",14.51
"928","2010-09-08",15.5
"929","2010-09-09",15.72
"930","2010-09-10",16.32
"931","2010-09-13",17.5
"932","2010-09-14",17.129999
"933","2010-09-15",17.35
"934","2010-09-16",17.049999
"935","2010-09-17",17.110001
"936","2010-09-20",18.559999
"937","2010-09-21",17.58
"938","2010-09-22",16.950001
"939","2010-09-23",16.77
"940","2010-09-24",17.68
"941","2010-09-27",17.6
"942","2010-09-28",17.469999
"943","2010-09-29",17.709999
"944","2010-09-30",17.66
"945","2010-10-01",17.549999
"946","2010-10-04",16.959999
"947","2010-10-05",17.950001
"948","2010-10-06",18
"949","2010-10-07",17.879999
"950","2010-10-08",18.219999
"951","2010-10-11",18.17
"952","2010-10-12",17.639999
"953","2010-10-13",18.23
"954","2010-10-14",17.870001
"955","2010-10-15",17.65
"956","2010-10-18",18.23
"957","2010-10-19",18.129999
"958","2010-10-20",18.450001
"959","2010-10-21",17.92
"960","2010-10-22",17.950001
"961","2010-10-25",17.889999
"962","2010-10-26",17.799999
"963","2010-10-27",17.23
"964","2010-10-28",17.58
"965","2010-10-29",18.049999
"966","2010-11-01",17.65
"967","2010-11-02",18.1
"968","2010-11-03",18.4
"969","2010-11-04",18.74
"970","2010-11-05",18.66
"971","2010-11-08",18.5
"972","2010-11-09",18.389999
"973","2010-11-10",18.74
"974","2010-11-11",18.530001
"975","2010-11-12",18.17
"976","2010-11-15",17.860001
"977","2010-11-16",17.719999
"978","2010-11-17",17.5
"979","2010-11-18",17.969999
"980","2010-11-19",18.290001
"981","2010-11-22",17.93
"982","2010-11-23",17.92
"983","2010-11-24",18.25
