"","date","OPNT"
"356","2011-05-02",0.83
"357","2011-05-03",0.92
"358","2011-05-04",0.9
"359","2011-05-05",0.85
"360","2011-05-06",0.82
"361","2011-05-09",0.82
"362","2011-05-10",0.82
"363","2011-05-11",0.92
"364","2011-05-12",0.89
"365","2011-05-13",0.89
"366","2011-05-16",0.71
"367","2011-05-17",0.7
"368","2011-05-18",0.84
"369","2011-05-19",0.88
"370","2011-05-20",0.81
"371","2011-05-23",0.8
"372","2011-05-24",0.8
"373","2011-05-25",0.8
"374","2011-05-26",0.8
"375","2011-05-27",0.75
"376","2011-05-31",0.75
"377","2011-06-01",0.75
"378","2011-06-02",0.75
"379","2011-06-03",0.75
"380","2011-06-06",0.75
"381","2011-06-07",0.75
"382","2011-06-08",0.75
"383","2011-06-09",0.75
"384","2011-06-10",0.65
"385","2011-06-13",0.65
"386","2011-06-14",0.65
"387","2011-06-15",0.65
"388","2011-06-16",0.65
"389","2011-06-17",0.65
"390","2011-06-20",0.65
"391","2011-06-21",0.65
"392","2011-06-22",0.65
"393","2011-06-23",0.75
"394","2011-06-24",0.6
"395","2011-06-27",0.74
"396","2011-06-28",0.71
"397","2011-06-29",0.71
"398","2011-06-30",0.71
"399","2011-07-01",0.71
"400","2011-07-05",0.71
"401","2011-07-06",0.71
"402","2011-07-07",0.71
"403","2011-07-08",0.74
"404","2011-07-11",0.74
"405","2011-07-12",0.74
"406","2011-07-13",0.74
"407","2011-07-14",0.74
"408","2011-07-15",0.65
"409","2011-07-18",0.65
"410","2011-07-19",0.65
"411","2011-07-20",0.72
"412","2011-07-21",0.72
"413","2011-07-22",0.7
"414","2011-07-25",0.7
"415","2011-07-26",0.7
"416","2011-07-27",0.7
"417","2011-07-28",0.7
"418","2011-07-29",0.7
"419","2011-08-01",0.66
"420","2011-08-02",0.56
"421","2011-08-03",0.52
"422","2011-08-04",0.62
"423","2011-08-05",0.62
"424","2011-08-08",0.62
"425","2011-08-09",0.62
"426","2011-08-10",0.62
"427","2011-08-11",0.56
"428","2011-08-12",0.52
"429","2011-08-15",0.52
"430","2011-08-16",0.52
"431","2011-08-17",0.52
"432","2011-08-18",0.62
"433","2011-08-19",0.62
"434","2011-08-22",0.62
"435","2011-08-23",0.51
"436","2011-08-24",0.51
"437","2011-08-25",0.6
"438","2011-08-26",0.53
"439","2011-08-29",0.53
"440","2011-08-30",0.53
"441","2011-08-31",0.55
"442","2011-09-01",0.55
"443","2011-09-02",0.55
"444","2011-09-06",0.55
"445","2011-09-07",0.55
"446","2011-09-08",0.53
"447","2011-09-09",0.5
"448","2011-09-12",0.53
"449","2011-09-13",0.4
"450","2011-09-14",0.53
"451","2011-09-15",0.53
"452","2011-09-16",0.43
"453","2011-09-19",0.5
"454","2011-09-20",0.5
"455","2011-09-21",0.48
"456","2011-09-22",0.43
"457","2011-09-23",0.47
"458","2011-09-26",0.46
"459","2011-09-27",0.46
"460","2011-09-28",0.5
"461","2011-09-29",0.54
"462","2011-09-30",0.47
"463","2011-10-03",0.5
"464","2011-10-04",0.47
"465","2011-10-05",0.49
"466","2011-10-06",0.48
"467","2011-10-07",0.45
"468","2011-10-10",0.42
"469","2011-10-11",0.4
"470","2011-10-12",0.42
"471","2011-10-13",0.43
"472","2011-10-14",0.38
"473","2011-10-17",0.38
"474","2011-10-18",0.38
"475","2011-10-19",0.38
"476","2011-10-20",0.38
"477","2011-10-21",0.38
"478","2011-10-24",0.38
"479","2011-10-25",0.34
"480","2011-10-26",0.35
"481","2011-10-27",0.41
"482","2011-10-28",0.5
"483","2011-10-31",0.48
"484","2011-11-01",0.44
"485","2011-11-02",0.48
"486","2011-11-03",0.47
"487","2011-11-04",0.4
"488","2011-11-07",0.5
"489","2011-11-08",0.55
"490","2011-11-09",0.49
"491","2011-11-10",0.5
"492","2011-11-11",0.5
"493","2011-11-14",0.5
"494","2011-11-15",0.5
"495","2011-11-16",0.48
"496","2011-11-17",0.43
"497","2011-11-18",0.42
"498","2011-11-21",0.45
"499","2011-11-22",0.42
"500","2011-11-23",0.42
"501","2011-11-25",0.4
"502","2011-11-28",0.33
"503","2011-11-29",0.37
"504","2011-11-30",0.34
"505","2011-12-01",0.3
"506","2011-12-02",0.41
"507","2011-12-05",0.38
"508","2011-12-06",0.35
"509","2011-12-07",0.35
"510","2011-12-08",0.34
"511","2011-12-09",0.33
"512","2011-12-12",0.33
"513","2011-12-13",0.28
"514","2011-12-14",0.3
"515","2011-12-15",0.28
"516","2011-12-16",0.27
"517","2011-12-19",0.27
"518","2011-12-20",0.22
"519","2011-12-21",0.19
"520","2011-12-22",0.19
"521","2011-12-23",0.24
"522","2011-12-27",0.15
"523","2011-12-28",0.15
"524","2011-12-29",0.18
"525","2011-12-30",0.2
"526","2012-01-03",0.24
"527","2012-01-04",0.27
"528","2012-01-05",0.21
"529","2012-01-06",0.19
"530","2012-01-09",0.15
"531","2012-01-10",0.12
"532","2012-01-11",0.11
"533","2012-01-12",0.09
"534","2012-01-13",0.14
"535","2012-01-17",0.15
"536","2012-01-18",0.1
"537","2012-01-19",0.09
"538","2012-01-20",0.1
"539","2012-01-23",0.1
"540","2012-01-24",0.12
"541","2012-01-25",0.11
"542","2012-01-26",0.09
"543","2012-01-27",0.08
"544","2012-01-30",0.06
"545","2012-01-31",0.06
"546","2012-02-01",0.06
"547","2012-02-02",0.05
"548","2012-02-03",0.07
"549","2012-02-06",0.12
"550","2012-02-07",0.13
"551","2012-02-08",0.1
"552","2012-02-09",0.12
"553","2012-02-10",0.13
"554","2012-02-13",0.13
"555","2012-02-14",0.11
"556","2012-02-15",0.11
"557","2012-02-16",0.09
"558","2012-02-17",0.1
"559","2012-02-21",0.1
"560","2012-02-22",0.09
"561","2012-02-23",0.08
"562","2012-02-24",0.09
"563","2012-02-27",0.09
"564","2012-02-28",0.09
"565","2012-02-29",0.08
"566","2012-03-01",0.08
"567","2012-03-02",0.09
"568","2012-03-05",0.09
"569","2012-03-06",0.08
"570","2012-03-07",0.09
"571","2012-03-08",0.08
"572","2012-03-09",0.09
"573","2012-03-12",0.08
"574","2012-03-13",0.08
"575","2012-03-14",0.08
"576","2012-03-15",0.09
"577","2012-03-16",0.12
"578","2012-03-19",0.13
"579","2012-03-20",0.13
"580","2012-03-21",0.12
"581","2012-03-22",0.09
"582","2012-03-23",0.1
"583","2012-03-26",0.09
"584","2012-03-27",0.09
"585","2012-03-28",0.1
"586","2012-03-29",0.09
"587","2012-03-30",0.09
"588","2012-04-02",0.08
"589","2012-04-03",0.08
"590","2012-04-04",0.09
"591","2012-04-05",0.1
"592","2012-04-09",0.08
"593","2012-04-10",0.1
"594","2012-04-11",0.08
"595","2012-04-12",0.08
"596","2012-04-13",0.09
"597","2012-04-16",0.1
"598","2012-04-17",0.08
"599","2012-04-18",0.08
"600","2012-04-19",0.08
"601","2012-04-20",0.08
"602","2012-04-23",0.07
"603","2012-04-24",0.07
"604","2012-04-25",0.07
"605","2012-04-26",0.07
"606","2012-04-27",0.07
"607","2012-04-30",0.07
"608","2012-05-01",0.07
"609","2012-05-02",0.07
"610","2012-05-03",0.08
"611","2012-05-04",0.09
"612","2012-05-07",0.09
"613","2012-05-08",0.08
"614","2012-05-09",0.08
"615","2012-05-10",0.08
"616","2012-05-11",0.08
"617","2012-05-14",0.08
"618","2012-05-15",0.07
"619","2012-05-16",0.07
"620","2012-05-17",0.07
"621","2012-05-18",0.07
"622","2012-05-21",0.06
"623","2012-05-22",0.06
"624","2012-05-23",0.07
"625","2012-05-24",0.06
"626","2012-05-25",0.07
"627","2012-05-29",0.07
"628","2012-05-30",0.07
"629","2012-05-31",0.08
"630","2012-06-01",0.1
"631","2012-06-04",0.09
"632","2012-06-05",0.09
"633","2012-06-06",0.11
"634","2012-06-07",0.12
"635","2012-06-08",0.12
"636","2012-06-11",0.14
"637","2012-06-12",0.12
"638","2012-06-13",0.12
"639","2012-06-14",0.12
"640","2012-06-15",0.12
"641","2012-06-18",0.13
"642","2012-06-19",0.11
"643","2012-06-20",0.11
"644","2012-06-21",0.1
"645","2012-06-22",0.1
"646","2012-06-25",0.07
"647","2012-06-26",0.08
"648","2012-06-27",0.09
"649","2012-06-28",0.12
"650","2012-06-29",0.14
"651","2012-07-02",0.14
"652","2012-07-03",0.14
"653","2012-07-05",0.17
"654","2012-07-06",0.18
"655","2012-07-09",0.19
"656","2012-07-10",0.17
"657","2012-07-11",0.18
"658","2012-07-12",0.16
"659","2012-07-13",0.17
"660","2012-07-16",0.19
"661","2012-07-17",0.17
"662","2012-07-18",0.15
"663","2012-07-19",0.16
"664","2012-07-20",0.15
"665","2012-07-23",0.15
"666","2012-07-24",0.16
"667","2012-07-25",0.13
"668","2012-07-26",0.15
"669","2012-07-27",0.14
"670","2012-07-30",0.15
"671","2012-07-31",0.15
"672","2012-08-01",0.14
"673","2012-08-02",0.14
"674","2012-08-03",0.15
"675","2012-08-06",0.14
"676","2012-08-07",0.14
"677","2012-08-08",0.14
"678","2012-08-09",0.15
"679","2012-08-10",0.14
"680","2012-08-13",0.14
"681","2012-08-14",0.15
"682","2012-08-15",0.14
"683","2012-08-16",0.14
"684","2012-08-17",0.13
"685","2012-08-20",0.12
"686","2012-08-21",0.12
"687","2012-08-22",0.14
"688","2012-08-23",0.14
"689","2012-08-24",0.14
"690","2012-08-27",0.11
"691","2012-08-28",0.13
"692","2012-08-29",0.13
"693","2012-08-30",0.14
"694","2012-08-31",0.13
"695","2012-09-04",0.13
"696","2012-09-05",0.13
"697","2012-09-06",0.11
"698","2012-09-07",0.13
"699","2012-09-10",0.13
"700","2012-09-11",0.13
"701","2012-09-12",0.13
"702","2012-09-13",0.12
"703","2012-09-14",0.12
"704","2012-09-17",0.11
"705","2012-09-18",0.14
"706","2012-09-19",0.14
"707","2012-09-20",0.14
"708","2012-09-21",0.13
"709","2012-09-24",0.14
"710","2012-09-25",0.15
"711","2012-09-26",0.15
"712","2012-09-27",0.16
"713","2012-09-28",0.16
"714","2012-10-01",0.16
"715","2012-10-02",0.15
"716","2012-10-03",0.15
"717","2012-10-04",0.16
"718","2012-10-05",0.16
"719","2012-10-08",0.17
"720","2012-10-09",0.15
"721","2012-10-10",0.15
"722","2012-10-11",0.17
"723","2012-10-12",0.15
"724","2012-10-15",0.15
"725","2012-10-16",0.16
"726","2012-10-17",0.16
"727","2012-10-18",0.16
"728","2012-10-19",0.16
"729","2012-10-22",0.16
"730","2012-10-23",0.16
"731","2012-10-24",0.15
"732","2012-10-25",0.16
"733","2012-10-26",0.15
"734","2012-10-31",0.13
"735","2012-11-01",0.15
"736","2012-11-02",0.13
"737","2012-11-05",0.13
"738","2012-11-06",0.13
"739","2012-11-07",0.13
"740","2012-11-08",0.14
"741","2012-11-09",0.12
"742","2012-11-12",0.12
"743","2012-11-13",0.12
"744","2012-11-14",0.1
"745","2012-11-15",0.1
"746","2012-11-16",0.1
"747","2012-11-19",0.1
"748","2012-11-20",0.09
"749","2012-11-21",0.1
"750","2012-11-23",0.09
"751","2012-11-26",0.06
"752","2012-11-27",0.1
"753","2012-11-28",0.1
"754","2012-11-29",0.1
"755","2012-11-30",0.1
"756","2012-12-03",0.1
"757","2012-12-04",0.09
"758","2012-12-05",0.09
"759","2012-12-06",0.1
"760","2012-12-07",0.09
"761","2012-12-10",0.09
"762","2012-12-11",0.08
"763","2012-12-12",0.09
"764","2012-12-13",0.08
"765","2012-12-14",0.09
"766","2012-12-17",0.09
"767","2012-12-18",0.09
"768","2012-12-19",0.09
"769","2012-12-20",0.09
"770","2012-12-21",0.09
"771","2012-12-24",0.09
"772","2012-12-26",0.08
"773","2012-12-27",0.08
"774","2012-12-28",0.08
"775","2012-12-31",0.08
"776","2013-01-02",0.08
"777","2013-01-03",0.1
"778","2013-01-04",0.1
"779","2013-01-07",0.08
"780","2013-01-08",0.08
"781","2013-01-09",0.08
"782","2013-01-10",0.08
"783","2013-01-11",0.07
"784","2013-01-14",0.1
"785","2013-01-15",0.08
"786","2013-01-16",0.08
"787","2013-01-17",0.08
"788","2013-01-18",0.08
"789","2013-01-22",0.08
"790","2013-01-23",0.07
"791","2013-01-24",0.08
"792","2013-01-25",0.08
"793","2013-01-28",0.09
"794","2013-01-29",0.08
"795","2013-01-30",0.08
"796","2013-01-31",0.08
"797","2013-02-01",0.08
"798","2013-02-04",0.08
"799","2013-02-05",0.09
"800","2013-02-06",0.08
"801","2013-02-07",0.06
"802","2013-02-08",0.07
"803","2013-02-11",0.07
"804","2013-02-12",0.07
"805","2013-02-13",0.07
"806","2013-02-14",0.07
"807","2013-02-15",0.07
"808","2013-02-19",0.06
"809","2013-02-20",0.07
"810","2013-02-21",0.06
"811","2013-02-22",0.06
"812","2013-02-25",0.05
"813","2013-02-26",0.05
"814","2013-02-27",0.05
"815","2013-02-28",0.05
"816","2013-03-01",0.05
"817","2013-03-04",0.05
"818","2013-03-05",0.05
"819","2013-03-06",0.05
"820","2013-03-07",0.05
"821","2013-03-08",0.06
"822","2013-03-11",0.05
"823","2013-03-12",0.05
"824","2013-03-13",0.05
"825","2013-03-14",0.05
"826","2013-03-15",0.06
"827","2013-03-18",0.07
"828","2013-03-19",0.07
"829","2013-03-20",0.08
"830","2013-03-21",0.07
"831","2013-03-22",0.06
"832","2013-03-25",0.06
"833","2013-03-26",0.05
"834","2013-03-27",0.05
"835","2013-03-28",0.04
"836","2013-04-01",0.05
"837","2013-04-02",0.05
"838","2013-04-03",0.05
"839","2013-04-04",0.06
"840","2013-04-05",0.05
"841","2013-04-08",0.05
"842","2013-04-09",0.07
"843","2013-04-10",0.05
"844","2013-04-11",0.05
"845","2013-04-12",0.05
"846","2013-04-15",0.05
"847","2013-04-16",0.04
"848","2013-04-17",0.05
"849","2013-04-18",0.05
"850","2013-04-19",0.04
"851","2013-04-22",0.04
"852","2013-04-23",0.04
"853","2013-04-24",0.04
"854","2013-04-25",0.05
"855","2013-04-26",0.04
"856","2013-04-29",0.04
"857","2013-04-30",0.04
"858","2013-05-01",0.04
"859","2013-05-02",0.04
"860","2013-05-03",0.05
"861","2013-05-06",0.05
"862","2013-05-07",0.04
"863","2013-05-08",0.04
"864","2013-05-09",0.04
"865","2013-05-10",0.04
"866","2013-05-13",0.03
"867","2013-05-14",0.04
"868","2013-05-15",0.04
"869","2013-05-16",0.05
"870","2013-05-17",0.05
"871","2013-05-20",0.04
"872","2013-05-21",0.04
"873","2013-05-22",0.04
"874","2013-05-23",0.04
"875","2013-05-24",0.04
"876","2013-05-28",0.04
"877","2013-05-29",0.04
"878","2013-05-30",0.04
"879","2013-05-31",0.04
"880","2013-06-03",0.04
"881","2013-06-04",0.03
"882","2013-06-05",0.03
"883","2013-06-06",0.03
"884","2013-06-07",0.04
"885","2013-06-10",0.03
"886","2013-06-11",0.03
"887","2013-06-12",0.03
"888","2013-06-13",0.03
"889","2013-06-14",0.03
"890","2013-06-17",0.03
"891","2013-06-18",0.03
"892","2013-06-19",0.03
"893","2013-06-20",0.03
"894","2013-06-21",0.03
"895","2013-06-24",0.03
"896","2013-06-25",0.03
"897","2013-06-26",0.02
"898","2013-06-27",0.02
"899","2013-06-28",0.03
"900","2013-07-01",0.02
"901","2013-07-02",0.03
"902","2013-07-03",0.03
"903","2013-07-05",0.03
"904","2013-07-08",0.03
"905","2013-07-09",0.03
"906","2013-07-10",0.03
"907","2013-07-11",0.03
"908","2013-07-12",0.03
"909","2013-07-15",0.02
"910","2013-07-16",0.03
"911","2013-07-17",0.03
"912","2013-07-18",0.03
"913","2013-07-19",0.03
"914","2013-07-22",0.03
"915","2013-07-23",0.03
"916","2013-07-24",0.03
"917","2013-07-25",0.03
"918","2013-07-26",0.03
"919","2013-07-29",0.03
"920","2013-07-30",0.03
"921","2013-07-31",0.03
"922","2013-08-01",0.03
"923","2013-08-02",0.03
"924","2013-08-05",0.03
"925","2013-08-06",0.03
"926","2013-08-07",0.03
"927","2013-08-08",0.04
"928","2013-08-09",0.04
"929","2013-08-12",0.04
"930","2013-08-13",0.04
"931","2013-08-14",0.05
"932","2013-08-15",0.06
"933","2013-08-16",0.06
"934","2013-08-19",0.06
"935","2013-08-20",0.06
"936","2013-08-21",0.06
"937","2013-08-22",0.07
"938","2013-08-23",0.07
"939","2013-08-26",0.07
"940","2013-08-27",0.07
"941","2013-08-28",0.07
"942","2013-08-29",0.07
"943","2013-08-30",0.07
"944","2013-09-03",0.07
"945","2013-09-04",0.07
"946","2013-09-05",0.07
"947","2013-09-06",0.07
"948","2013-09-09",0.06
"949","2013-09-10",0.06
"950","2013-09-11",0.06
"951","2013-09-12",0.05
"952","2013-09-13",0.06
"953","2013-09-16",0.06
"954","2013-09-17",0.06
"955","2013-09-18",0.07
"956","2013-09-19",0.06
"957","2013-09-20",0.05
"958","2013-09-23",0.05
"959","2013-09-24",0.05
"960","2013-09-25",0.05
"961","2013-09-26",0.05
"962","2013-09-27",0.04
"963","2013-09-30",0.04
"964","2013-10-01",0.04
"965","2013-10-02",0.04
"966","2013-10-03",0.04
"967","2013-10-04",0.04
"968","2013-10-07",0.04
"969","2013-10-08",0.04
"970","2013-10-09",0.05
"971","2013-10-10",0.05
"972","2013-10-11",0.05
"973","2013-10-14",0.05
"974","2013-10-15",0.05
"975","2013-10-16",0.05
"976","2013-10-17",0.05
"977","2013-10-18",0.05
"978","2013-10-21",0.05
"979","2013-10-22",0.04
"980","2013-10-23",0.04
"981","2013-10-24",0.04
"982","2013-10-25",0.04
"983","2013-10-28",0.04
"984","2013-10-29",0.04
"985","2013-10-30",0.04
"986","2013-10-31",0.04
"987","2013-11-01",0.04
"988","2013-11-04",0.04
"989","2013-11-05",0.04
"990","2013-11-06",0.04
"991","2013-11-07",0.04
"992","2013-11-08",0.04
"993","2013-11-11",0.04
"994","2013-11-12",0.04
"995","2013-11-13",0.05
"996","2013-11-14",0.05
"997","2013-11-15",0.05
"998","2013-11-18",0.05
