"","date","ICE"
"217","2007-11-09",33.088001
"218","2007-11-12",32.27
"219","2007-11-13",33.580002
"220","2007-11-14",34.228001
"221","2007-11-15",34.5
"222","2007-11-16",35.007999
"223","2007-11-19",36.049999
"224","2007-11-20",33.919998
"225","2007-11-21",33.040001
"226","2007-11-23",33.599998
"227","2007-11-26",32.678001
"228","2007-11-27",32.094002
"229","2007-11-28",33.922001
"230","2007-11-29",33.84
"231","2007-11-30",33.391998
"232","2007-12-03",32.546001
"233","2007-12-04",32.512001
"234","2007-12-05",34.299999
"235","2007-12-06",34.964001
"236","2007-12-07",35.110001
"237","2007-12-10",35.264
"238","2007-12-11",34.234001
"239","2007-12-12",35.035999
"240","2007-12-13",36.164001
"241","2007-12-14",37.146
"242","2007-12-17",36.063999
"243","2007-12-18",35.576
"244","2007-12-19",37.174
"245","2007-12-20",37.666
"246","2007-12-21",37.290001
"247","2007-12-24",38.529999
"248","2007-12-26",38.900002
"249","2007-12-27",37.925999
"250","2007-12-28",37.886002
"251","2007-12-31",38.5
"252","2008-01-02",37.099998
"253","2008-01-03",35.98
"254","2008-01-04",34.158001
"255","2008-01-07",32.830002
"256","2008-01-08",33.02
"257","2008-01-09",32.566002
"258","2008-01-10",34.695999
"259","2008-01-11",34.624001
"260","2008-01-14",34.493999
"261","2008-01-15",32.664001
"262","2008-01-16",29.694
"263","2008-01-17",26.190001
"264","2008-01-18",27.719999
"265","2008-01-22",27.573999
"266","2008-01-23",28.68
"267","2008-01-24",30.115999
"268","2008-01-25",29.068001
"269","2008-01-28",28.049999
"270","2008-01-29",28.378
"271","2008-01-30",27.672001
"272","2008-01-31",27.837999
"273","2008-02-01",27.09
"274","2008-02-04",27.25
"275","2008-02-05",24.93
"276","2008-02-06",23.18
"277","2008-02-07",26.077999
"278","2008-02-08",25.559999
"279","2008-02-11",26.030001
"280","2008-02-12",26.712
"281","2008-02-13",27.535999
"282","2008-02-14",26.677999
"283","2008-02-15",26.472
"284","2008-02-19",25.516001
"285","2008-02-20",26.862
"286","2008-02-21",26.712
"287","2008-02-22",26.9
"288","2008-02-25",27.912001
"289","2008-02-26",27.101999
"290","2008-02-27",26.931999
"291","2008-02-28",26.790001
"292","2008-02-29",26.059999
"293","2008-03-03",26.586
"294","2008-03-04",27.073999
"295","2008-03-05",27.372
"296","2008-03-06",26.488001
"297","2008-03-07",26.378
"298","2008-03-10",24.586
"299","2008-03-11",27.458
"300","2008-03-12",26.718
"301","2008-03-13",27.656
"302","2008-03-14",26.266001
"303","2008-03-17",24.482
"304","2008-03-18",26.549999
"305","2008-03-19",24.504
"306","2008-03-20",24.969999
"307","2008-03-24",25.474001
"308","2008-03-25",26.393999
"309","2008-03-26",26.768
"310","2008-03-27",26.236
"311","2008-03-28",25.950001
"312","2008-03-31",26.1
"313","2008-04-01",27.822001
"314","2008-04-02",29.562
"315","2008-04-03",29.85
"316","2008-04-04",29.49
"317","2008-04-07",29.98
"318","2008-04-08",29.610001
"319","2008-04-09",29.275999
"320","2008-04-10",30.032
"321","2008-04-11",29.576
"322","2008-04-14",29.450001
"323","2008-04-15",29.643999
"324","2008-04-16",30.434
"325","2008-04-17",31.440001
"326","2008-04-18",31.334
"327","2008-04-21",31.91
"328","2008-04-22",30.058001
"329","2008-04-23",30.294001
"330","2008-04-24",31.604
"331","2008-04-25",32.108002
"332","2008-04-28",30.906
"333","2008-04-29",30.35
"334","2008-04-30",31.030001
"335","2008-05-01",32
"336","2008-05-02",32.223999
"337","2008-05-05",32.512001
"338","2008-05-06",33.029999
"339","2008-05-07",31.948
"340","2008-05-08",31.944
"341","2008-05-09",31.312
"342","2008-05-12",31.714001
"343","2008-05-13",32.139999
"344","2008-05-14",32.257999
"345","2008-05-15",31.799999
"346","2008-05-16",30.902
"347","2008-05-19",30.556
"348","2008-05-20",30.120001
"349","2008-05-21",28.662001
"350","2008-05-22",28.642
"351","2008-05-23",28.542
"352","2008-05-27",28.02
"353","2008-05-28",27.84
"354","2008-05-29",28.280001
"355","2008-05-30",27.639999
"356","2008-06-02",26.83
"357","2008-06-03",26.426001
"358","2008-06-04",25.813999
"359","2008-06-05",27.326
"360","2008-06-06",25.622
"361","2008-06-09",25.41
"362","2008-06-10",25.063999
"363","2008-06-11",23.424
"364","2008-06-12",23.233999
"365","2008-06-13",24.6
"366","2008-06-16",24.559999
"367","2008-06-17",24.622
"368","2008-06-18",24.865999
"369","2008-06-19",26.530001
"370","2008-06-20",25.936001
"371","2008-06-23",25.724001
"372","2008-06-24",25.676001
"373","2008-06-25",25.844
"374","2008-06-26",24.402
"375","2008-06-27",23.76
"376","2008-06-30",22.799999
"377","2008-07-01",23.049999
"378","2008-07-02",21.620001
"379","2008-07-03",21.200001
"380","2008-07-07",20.742001
"381","2008-07-08",21.25
"382","2008-07-09",19.077999
"383","2008-07-10",17.059999
"384","2008-07-11",17.68
"385","2008-07-14",17.021999
"386","2008-07-15",17.280001
"387","2008-07-16",18.747999
"388","2008-07-17",18.082001
"389","2008-07-18",17.889999
"390","2008-07-21",17.9
"391","2008-07-22",19.441999
"392","2008-07-23",19
"393","2008-07-24",18.204
"394","2008-07-25",20.58
"395","2008-07-28",19.799999
"396","2008-07-29",20.860001
"397","2008-07-30",20.837999
"398","2008-07-31",19.959999
"399","2008-08-01",19.24
"400","2008-08-04",17.087999
"401","2008-08-05",17.823999
"402","2008-08-06",16.92
"403","2008-08-07",16.9
"404","2008-08-08",17.540001
"405","2008-08-11",17.356001
"406","2008-08-12",16.638
"407","2008-08-13",16.548
"408","2008-08-14",17.441999
"409","2008-08-15",17.389999
"410","2008-08-18",16.507999
"411","2008-08-19",16.6
"412","2008-08-20",17.114
"413","2008-08-21",16.83
"414","2008-08-22",17.620001
"415","2008-08-25",16.99
"416","2008-08-26",16.948
"417","2008-08-27",17.6
"418","2008-08-28",18.118
"419","2008-08-29",17.606001
"420","2008-09-02",18.393999
"421","2008-09-03",18.558001
"422","2008-09-04",18.1
"423","2008-09-05",19.554001
"424","2008-09-08",19.914
"425","2008-09-09",17.672001
"426","2008-09-10",18.125999
"427","2008-09-11",18.483999
"428","2008-09-12",18.18
"429","2008-09-15",15.53
"430","2008-09-16",15.194
"431","2008-09-17",13.334
"432","2008-09-18",15.052
"433","2008-09-19",17.322001
"434","2008-09-22",15.154
"435","2008-09-23",15.5
"436","2008-09-24",15.02
"437","2008-09-25",15.98
"438","2008-09-26",15.77
"439","2008-09-29",12.976
"440","2008-09-30",16.136
"441","2008-10-01",16.986
"442","2008-10-02",15.956
"443","2008-10-03",15.642
"444","2008-10-06",16.318001
"445","2008-10-07",16.908001
"446","2008-10-08",16.534
"447","2008-10-09",13.75
"448","2008-10-10",14.8
"449","2008-10-13",17.224001
"450","2008-10-14",16.879999
"451","2008-10-15",14.232
"452","2008-10-16",15.568
"453","2008-10-17",16.82
"454","2008-10-20",16.138
"455","2008-10-21",15.454
"456","2008-10-22",13.726
"457","2008-10-23",12.89
"458","2008-10-24",11.91
"459","2008-10-27",10.856
"460","2008-10-28",12.86
"461","2008-10-29",12.358
"462","2008-10-30",17.4
"463","2008-10-31",17.112
"464","2008-11-03",16.827999
"465","2008-11-04",18.507999
"466","2008-11-05",16.379999
"467","2008-11-06",15.118
"468","2008-11-07",16.042
"469","2008-11-10",14.604
"470","2008-11-11",14.676
"471","2008-11-12",13.502
"472","2008-11-13",14.946
"473","2008-11-14",14.172
"474","2008-11-17",13.03
"475","2008-11-18",12.946
"476","2008-11-19",11.658
"477","2008-11-20",10.138
"478","2008-11-21",11.7
"479","2008-11-24",13.234
"480","2008-11-25",13.74
"481","2008-11-26",14.884
"482","2008-11-28",14.72
"483","2008-12-01",12.134
"484","2008-12-02",12.564
"485","2008-12-03",13.362
"486","2008-12-04",13.298
"487","2008-12-05",14.324
"488","2008-12-08",16.27
"489","2008-12-09",15.398
"490","2008-12-10",15.494
"491","2008-12-11",14.734
"492","2008-12-12",15.358
"493","2008-12-15",14.232
"494","2008-12-16",16.034
"495","2008-12-17",16.375999
"496","2008-12-18",16.312
"497","2008-12-19",16.040001
"498","2008-12-22",15.8
"499","2008-12-23",15.578
"500","2008-12-24",15.276
"501","2008-12-26",15.324
"502","2008-12-29",15.274
"503","2008-12-30",16.02
"504","2008-12-31",16.488001
"505","2009-01-02",16.914
"506","2009-01-05",14.6
"507","2009-01-06",12.518
"508","2009-01-07",12.816
"509","2009-01-08",12.96
"510","2009-01-09",12.776
"511","2009-01-12",12.25
"512","2009-01-13",12.366
"513","2009-01-14",11.798
"514","2009-01-15",11.482
"515","2009-01-16",11.532
"516","2009-01-20",10.184
"517","2009-01-21",11.088
"518","2009-01-22",10.626
"519","2009-01-23",11.326
"520","2009-01-26",11.156
"521","2009-01-27",11.632
"522","2009-01-28",12.364
"523","2009-01-29",11.592
"524","2009-01-30",11.386
"525","2009-02-02",10.99
"526","2009-02-03",11.782
"527","2009-02-04",11.836
"528","2009-02-05",12.284
"529","2009-02-06",12.694
"530","2009-02-09",12.452
"531","2009-02-10",12.288
"532","2009-02-11",12.572
"533","2009-02-12",12.396
"534","2009-02-13",12.624
"535","2009-02-17",11.666
"536","2009-02-18",11.628
"537","2009-02-19",11.296
"538","2009-02-20",11.608
"539","2009-02-23",10.756
"540","2009-02-24",11.332
"541","2009-02-25",11.762
"542","2009-02-26",11.8
"543","2009-02-27",11.354
"544","2009-03-02",10.562
"545","2009-03-03",10.922
"546","2009-03-04",11.474
"547","2009-03-05",11.602
"548","2009-03-06",12.078
"549","2009-03-09",12.216
"550","2009-03-10",12.104
"551","2009-03-11",12.538
"552","2009-03-12",13.348
"553","2009-03-13",13.686
"554","2009-03-16",13.74
"555","2009-03-17",14.44
"556","2009-03-18",15.552
"557","2009-03-19",14.79
"558","2009-03-20",14.33
"559","2009-03-23",15.91
"560","2009-03-24",15.324
"561","2009-03-25",15.268
"562","2009-03-26",16.18
"563","2009-03-27",15.722
"564","2009-03-30",14.614
"565","2009-03-31",14.894
"566","2009-04-01",14.73
"567","2009-04-02",15.64
"568","2009-04-03",17.054001
"569","2009-04-06",16.483999
"570","2009-04-07",16.893999
"571","2009-04-08",17.445999
"572","2009-04-09",17.823999
"573","2009-04-13",18.233999
"574","2009-04-14",17.164
"575","2009-04-15",17.360001
"576","2009-04-16",17.034
"577","2009-04-17",17.318001
"578","2009-04-20",16.834
"579","2009-04-21",17.747999
"580","2009-04-22",16.542
"581","2009-04-23",16.934
"582","2009-04-24",16.878
"583","2009-04-27",17.540001
"584","2009-04-28",16.76
"585","2009-04-29",17.422001
"586","2009-04-30",17.52
"587","2009-05-01",17.030001
"588","2009-05-04",18.086
"589","2009-05-05",20.4
"590","2009-05-06",19.556
"591","2009-05-07",19.032
"592","2009-05-08",19.455999
"593","2009-05-11",18.455999
"594","2009-05-12",19.299999
"595","2009-05-13",19.318001
"596","2009-05-14",20.152
"597","2009-05-15",19.384001
"598","2009-05-18",20.722
"599","2009-05-19",20.816
"600","2009-05-20",19.662001
"601","2009-05-21",19.732
"602","2009-05-22",19.9
"603","2009-05-26",20.416
"604","2009-05-27",20.496
"605","2009-05-28",21.540001
"606","2009-05-29",21.558001
"607","2009-06-01",22.006001
"608","2009-06-02",23.030001
"609","2009-06-03",22.5
"610","2009-06-04",23.948
"611","2009-06-05",22.972
"612","2009-06-08",23.622
"613","2009-06-09",23.568001
"614","2009-06-10",22.948
"615","2009-06-11",23.322001
"616","2009-06-12",23.219999
"617","2009-06-15",22.615999
"618","2009-06-16",22.318001
"619","2009-06-17",21.798
"620","2009-06-18",22.582001
"621","2009-06-19",23.054001
"622","2009-06-22",21.205999
"623","2009-06-23",21.434
"624","2009-06-24",22.506001
"625","2009-06-25",22.754
"626","2009-06-26",23.204
"627","2009-06-29",23.672001
"628","2009-06-30",22.848
"629","2009-07-01",22.344
"630","2009-07-02",21.827999
"631","2009-07-06",22.016001
"632","2009-07-07",19.606001
"633","2009-07-08",17.040001
"634","2009-07-09",17.166
"635","2009-07-10",16.940001
"636","2009-07-13",17.804001
"637","2009-07-14",17.054001
"638","2009-07-15",18.26
"639","2009-07-16",18.006001
"640","2009-07-17",18.200001
"641","2009-07-20",18.528
"642","2009-07-21",18.148001
"643","2009-07-22",17.941999
"644","2009-07-23",18.726
"645","2009-07-24",18.624001
"646","2009-07-27",18.700001
"647","2009-07-28",18.216
"648","2009-07-29",18.6
"649","2009-07-30",19.188
"650","2009-07-31",18.812
"651","2009-08-03",19.214001
"652","2009-08-04",18.308001
"653","2009-08-05",18.708
"654","2009-08-06",18.427999
"655","2009-08-07",18.719999
"656","2009-08-10",18.736
"657","2009-08-11",18.059999
"658","2009-08-12",18.23
"659","2009-08-13",18.214001
"660","2009-08-14",18.098
"661","2009-08-17",17.408001
"662","2009-08-18",17.823999
"663","2009-08-19",17.969999
"664","2009-08-20",19
"665","2009-08-21",19.188
"666","2009-08-24",18.856001
"667","2009-08-25",18.674
"668","2009-08-26",18.596001
"669","2009-08-27",18.26
"670","2009-08-28",18.681999
"671","2009-08-31",18.76
"672","2009-09-01",18.271999
"673","2009-09-02",18.118
"674","2009-09-03",17.988001
"675","2009-09-04",17.912001
"676","2009-09-08",17.959999
"677","2009-09-09",17.774
"678","2009-09-10",17.872
"679","2009-09-11",17.638
"680","2009-09-14",18.044001
"681","2009-09-15",18.084
"682","2009-09-16",19.007999
"683","2009-09-17",19.274
"684","2009-09-18",19.525999
"685","2009-09-21",19.378
"686","2009-09-22",19.77
"687","2009-09-23",19.483999
"688","2009-09-24",18.606001
"689","2009-09-25",18.209999
"690","2009-09-28",18.997999
"691","2009-09-29",19.007999
"692","2009-09-30",19.438
"693","2009-10-01",18.768
"694","2009-10-02",18.264
"695","2009-10-05",18.997999
"696","2009-10-06",19.098
"697","2009-10-07",18.818001
"698","2009-10-08",18.674
"699","2009-10-09",19.191999
"700","2009-10-12",19.120001
"701","2009-10-13",19.15
"702","2009-10-14",19.458
"703","2009-10-15",19.65
"704","2009-10-16",21.167999
"705","2009-10-19",21.205999
"706","2009-10-20",21.190001
"707","2009-10-21",21.285999
"708","2009-10-22",21.312
"709","2009-10-23",20.908001
"710","2009-10-26",20.65
"711","2009-10-27",20.556
"712","2009-10-28",20.122
"713","2009-10-29",21.086
"714","2009-10-30",20.038
"715","2009-11-02",20.566
"716","2009-11-03",20.261999
"717","2009-11-04",19.976
"718","2009-11-05",20.906
"719","2009-11-06",21.202
"720","2009-11-09",21.584
"721","2009-11-10",21.49
"722","2009-11-11",21.625999
"723","2009-11-12",21.566
"724","2009-11-13",21.705999
"725","2009-11-16",22.006001
"726","2009-11-17",21.854
"727","2009-11-18",21.879999
"728","2009-11-19",21.351999
"729","2009-11-20",21.354
"730","2009-11-23",21.719999
"731","2009-11-24",21.493999
"732","2009-11-25",21.584
"733","2009-11-27",20.964001
"734","2009-11-30",21.358
"735","2009-12-01",21.562
"736","2009-12-02",21.323999
"737","2009-12-03",21.018
"738","2009-12-04",21.02
"739","2009-12-07",20.806
"740","2009-12-08",21.007999
"741","2009-12-09",21.07
"742","2009-12-10",21.200001
"743","2009-12-11",21.898001
"744","2009-12-14",21.952
"745","2009-12-15",21.344
"746","2009-12-16",21.384001
"747","2009-12-17",21.312
"748","2009-12-18",21.334
"749","2009-12-21",21.620001
"750","2009-12-22",22.058001
"751","2009-12-23",21.778
"752","2009-12-24",21.938
"753","2009-12-28",22.504
"754","2009-12-29",22.52
"755","2009-12-30",22.666
"756","2009-12-31",22.459999
"757","2010-01-04",22.573999
"758","2010-01-05",21.724001
"759","2010-01-06",21.054001
"760","2010-01-07",21.628
"761","2010-01-08",21.695999
"762","2010-01-11",21.700001
"763","2010-01-12",21.146
"764","2010-01-13",21.524
"765","2010-01-14",21.922001
"766","2010-01-15",21.406
"767","2010-01-19",21.816
"768","2010-01-20",21.528
"769","2010-01-21",20.712
"770","2010-01-22",20.032
"771","2010-01-25",20.184
"772","2010-01-26",19.062
"773","2010-01-27",19.412001
"774","2010-01-28",19.068001
"775","2010-01-29",19.096001
"776","2010-02-01",19.586
"777","2010-02-02",19.808001
"778","2010-02-03",19.962
"779","2010-02-04",19.114
"780","2010-02-05",19.694
"781","2010-02-08",19.408001
"782","2010-02-09",19.774
"783","2010-02-10",19.136
"784","2010-02-11",19.898001
"785","2010-02-12",20.101999
"786","2010-02-16",20.832001
"787","2010-02-17",20.562
"788","2010-02-18",20.472
"789","2010-02-19",20.700001
"790","2010-02-22",20.552
"791","2010-02-23",20.436001
"792","2010-02-24",20.84
"793","2010-02-25",21.018
"794","2010-02-26",21.458
"795","2010-03-01",21.618
"796","2010-03-02",21.638
"797","2010-03-03",21.468
"798","2010-03-04",21.790001
"799","2010-03-05",21.888
"800","2010-03-08",22.044001
"801","2010-03-09",21.941999
"802","2010-03-10",22
"803","2010-03-11",22.332001
"804","2010-03-12",22.046
"805","2010-03-15",21.778
"806","2010-03-16",21.742001
"807","2010-03-17",21.889999
"808","2010-03-18",21.908001
"809","2010-03-19",21.622
"810","2010-03-22",21.976
"811","2010-03-23",21.969999
"812","2010-03-24",22.098
"813","2010-03-25",21.98
"814","2010-03-26",22.216
"815","2010-03-29",22.271999
"816","2010-03-30",22.072001
"817","2010-03-31",22.436001
"818","2010-04-01",22.535999
"819","2010-04-05",22.077999
"820","2010-04-06",21.414
"821","2010-04-07",21.233999
"822","2010-04-08",21.406
"823","2010-04-09",21.408001
"824","2010-04-12",21.716
"825","2010-04-13",21.784
"826","2010-04-14",22.136
"827","2010-04-15",22.33
"828","2010-04-16",21.502001
"829","2010-04-19",21.888
"830","2010-04-20",22.483999
"831","2010-04-21",22.374001
"832","2010-04-22",23.368
"833","2010-04-23",23.652
"834","2010-04-26",24.056
"835","2010-04-27",23.164
"836","2010-04-28",23.290001
"837","2010-04-29",23.764
"838","2010-04-30",23.326
"839","2010-05-03",23.372
"840","2010-05-04",22.686001
"841","2010-05-05",23.788
"842","2010-05-06",23.408001
"843","2010-05-07",22.936001
"844","2010-05-10",24.677999
"845","2010-05-11",24.086
"846","2010-05-12",24.516001
"847","2010-05-13",24.384001
"848","2010-05-14",23.638
"849","2010-05-17",23.872
"850","2010-05-18",22.938
"851","2010-05-19",22.804001
"852","2010-05-20",21.903999
"853","2010-05-21",23.018
"854","2010-05-24",22.836
"855","2010-05-25",22.780001
"856","2010-05-26",22.620001
"857","2010-05-27",23.469999
"858","2010-05-28",23.226
"859","2010-06-01",23.166
"860","2010-06-02",24.280001
"861","2010-06-03",24.243999
"862","2010-06-04",23.58
"863","2010-06-07",23.393999
"864","2010-06-08",23.214001
"865","2010-06-09",22.955999
"866","2010-06-10",23.794001
"867","2010-06-11",24.681999
"868","2010-06-14",24.584
"869","2010-06-15",24.65
"870","2010-06-16",25.388
"871","2010-06-17",24.466
"872","2010-06-18",24.434
"873","2010-06-21",24.296
"874","2010-06-22",23.882
"875","2010-06-23",23.504
"876","2010-06-24",22.903999
"877","2010-06-25",23.672001
"878","2010-06-28",23.6
"879","2010-06-29",22.775999
"880","2010-06-30",22.606001
"881","2010-07-01",22.525999
"882","2010-07-02",21.246
"883","2010-07-06",20.782
"884","2010-07-07",21.356001
"885","2010-07-08",21.462
"886","2010-07-09",21.327999
"887","2010-07-12",21.322001
"888","2010-07-13",21.6
"889","2010-07-14",21.18
"890","2010-07-15",21.106001
"891","2010-07-16",20.308001
"892","2010-07-19",20.577999
"893","2010-07-20",21.507999
"894","2010-07-21",20.875999
"895","2010-07-22",21.304001
"896","2010-07-23",21.672001
"897","2010-07-26",21.6
"898","2010-07-27",21.440001
"899","2010-07-28",21.33
"900","2010-07-29",21.294001
"901","2010-07-30",21.124001
"902","2010-08-02",21.728001
"903","2010-08-03",21.482
"904","2010-08-04",22.062
"905","2010-08-05",21.792
"906","2010-08-06",21.466
"907","2010-08-09",21.708
"908","2010-08-10",21.25
"909","2010-08-11",20.403999
"910","2010-08-12",20.101999
"911","2010-08-13",19.292
"912","2010-08-16",19.642
"913","2010-08-17",19.982
"914","2010-08-18",19.938
"915","2010-08-19",19.483999
"916","2010-08-20",19.41
"917","2010-08-23",19.296
"918","2010-08-24",18.784
"919","2010-08-25",19.125999
"920","2010-08-26",19.136
"921","2010-08-27",19.468
"922","2010-08-30",18.884001
"923","2010-08-31",19.112
"924","2010-09-01",19.882
"925","2010-09-02",20.129999
"926","2010-09-03",20.466
"927","2010-09-07",20.65
"928","2010-09-08",20.818001
"929","2010-09-09",20.878
"930","2010-09-10",21.104
"931","2010-09-13",21.448
"932","2010-09-14",21.288
"933","2010-09-15",21.431999
"934","2010-09-16",21.243999
"935","2010-09-17",20.992001
"936","2010-09-20",20.986
"937","2010-09-21",20.698
"938","2010-09-22",20.57
"939","2010-09-23",20.214001
"940","2010-09-24",20.906
"941","2010-09-27",21.014
"942","2010-09-28",21.167999
"943","2010-09-29",21.046
"944","2010-09-30",20.944
"945","2010-10-01",21.309999
"946","2010-10-04",21.472
"947","2010-10-05",22.26
"948","2010-10-06",22.158001
"949","2010-10-07",22.280001
"950","2010-10-08",22.472
"951","2010-10-11",22.396
"952","2010-10-12",22.648001
"953","2010-10-13",22.587999
"954","2010-10-14",22.59
"955","2010-10-15",23
"956","2010-10-18",23.358
"957","2010-10-19",23.194
"958","2010-10-20",23.198
"959","2010-10-21",23.636
"960","2010-10-22",23.368
"961","2010-10-25",23.122
"962","2010-10-26",22.634001
"963","2010-10-27",22.934
"964","2010-10-28",22.914
"965","2010-10-29",22.974001
"966","2010-11-01",22.854
"967","2010-11-02",22.698
