"","date","TRP"
"123","2007-06-28",33.990002
"124","2007-06-29",34.41
"125","2007-07-02",34.25
"126","2007-07-03",34.459999
"127","2007-07-05",34.950001
"128","2007-07-06",35.150002
"129","2007-07-09",35.470001
"130","2007-07-10",35.16
"131","2007-07-11",34.950001
"132","2007-07-12",35.57
"133","2007-07-13",35.77
"134","2007-07-16",35.57
"135","2007-07-17",36.189999
"136","2007-07-18",36.889999
"137","2007-07-19",37.25
"138","2007-07-20",37.75
"139","2007-07-23",38.029999
"140","2007-07-24",37.650002
"141","2007-07-25",37.290001
"142","2007-07-26",36.459999
"143","2007-07-27",35.380001
"144","2007-07-30",35.490002
"145","2007-07-31",36.200001
"146","2007-08-01",35.779999
"147","2007-08-02",36.27
"148","2007-08-03",35.380001
"149","2007-08-06",35.360001
"150","2007-08-07",35.040001
"151","2007-08-08",35.240002
"152","2007-08-09",35.099998
"153","2007-08-10",35.060001
"154","2007-08-13",34.970001
"155","2007-08-14",34.25
"156","2007-08-15",33.849998
"157","2007-08-16",33.700001
"158","2007-08-17",33.82
"159","2007-08-20",33.959999
"160","2007-08-21",34.060001
"161","2007-08-22",33.98
"162","2007-08-23",34.849998
"163","2007-08-24",34.91
"164","2007-08-27",34.720001
"165","2007-08-28",34.060001
"166","2007-08-29",34.669998
"167","2007-08-30",34.490002
"168","2007-08-31",34.830002
"169","2007-09-04",35.040001
"170","2007-09-05",34.689999
"171","2007-09-06",34.529999
"172","2007-09-07",34.380001
"173","2007-09-10",34.220001
"174","2007-09-11",34.59
"175","2007-09-12",34.880001
"176","2007-09-13",35.700001
"177","2007-09-14",35.650002
"178","2007-09-17",35.580002
"179","2007-09-18",36.16
"180","2007-09-19",35.73
"181","2007-09-20",35.939999
"182","2007-09-21",35.98
"183","2007-09-24",36.259998
"184","2007-09-25",36.490002
"185","2007-09-26",36.400002
"186","2007-09-27",36.34
"187","2007-09-28",36.610001
"188","2007-10-01",37.009998
"189","2007-10-02",36.919998
"190","2007-10-03",37.23
"191","2007-10-04",38.330002
"192","2007-10-05",39.080002
"193","2007-10-08",39.25
"194","2007-10-09",39.209999
"195","2007-10-10",39.099998
"196","2007-10-11",38.970001
"197","2007-10-12",39.259998
"198","2007-10-15",38.849998
"199","2007-10-16",38.610001
"200","2007-10-17",38.689999
"201","2007-10-18",39.09
"202","2007-10-19",38.48
"203","2007-10-22",38.57
"204","2007-10-23",39.23
"205","2007-10-24",38.889999
"206","2007-10-25",39.23
"207","2007-10-26",39.77
"208","2007-10-29",40.060001
"209","2007-10-30",40.52
"210","2007-10-31",42.369999
"211","2007-11-01",42.119999
"212","2007-11-02",42.860001
"213","2007-11-05",42.700001
"214","2007-11-06",43.59
"215","2007-11-07",43.119999
"216","2007-11-08",43.299999
"217","2007-11-09",42.73
"218","2007-11-12",41.139999
"219","2007-11-13",41.220001
"220","2007-11-14",40.919998
"221","2007-11-15",39.619999
"222","2007-11-16",40.029999
"223","2007-11-19",39.490002
"224","2007-11-20",39.689999
"225","2007-11-21",39.369999
"226","2007-11-23",39.259998
"227","2007-11-26",38.75
"228","2007-11-27",39.029999
"229","2007-11-28",39.529999
"230","2007-11-29",39.360001
"231","2007-11-30",39.84
"232","2007-12-03",39.48
"233","2007-12-04",38.77
"234","2007-12-05",39.360001
"235","2007-12-06",39.66
"236","2007-12-07",40.220001
"237","2007-12-10",40.279999
"238","2007-12-11",39.220001
"239","2007-12-12",39.16
"240","2007-12-13",38.900002
"241","2007-12-14",38.700001
"242","2007-12-17",39.080002
"243","2007-12-18",39.040001
"244","2007-12-19",39.389999
"245","2007-12-20",39.720001
"246","2007-12-21",39.880001
"247","2007-12-24",40.490002
"248","2007-12-26",41.07
"249","2007-12-27",40.450001
"250","2007-12-28",41.119999
"251","2007-12-31",40.93
"252","2008-01-02",41.049999
"253","2008-01-03",41.029999
"254","2008-01-04",40.240002
"255","2008-01-07",40.130001
"256","2008-01-08",39.830002
"257","2008-01-09",39.82
"258","2008-01-10",39.700001
"259","2008-01-11",39.099998
"260","2008-01-14",39.23
"261","2008-01-15",38.939999
"262","2008-01-16",38.200001
"263","2008-01-17",37.740002
"264","2008-01-18",37.029999
"265","2008-01-22",36.84
"266","2008-01-23",37.16
"267","2008-01-24",37.580002
"268","2008-01-25",37.560001
"269","2008-01-28",37.810001
"270","2008-01-29",38.91
"271","2008-01-30",38.880001
"272","2008-01-31",39.23
"273","2008-02-01",39.84
"274","2008-02-04",39.639999
"275","2008-02-05",38.959999
"276","2008-02-06",39.119999
"277","2008-02-07",38.790001
"278","2008-02-08",39.07
"279","2008-02-11",39.09
"280","2008-02-12",39.259998
"281","2008-02-13",39.700001
"282","2008-02-14",39.619999
"283","2008-02-15",39.290001
"284","2008-02-19",39.029999
"285","2008-02-20",39.450001
"286","2008-02-21",39.200001
"287","2008-02-22",39.310001
"288","2008-02-25",39.650002
"289","2008-02-26",40.43
"290","2008-02-27",40.75
"291","2008-02-28",41.360001
"292","2008-02-29",40.09
"293","2008-03-03",40.360001
"294","2008-03-04",40.139999
"295","2008-03-05",41.029999
"296","2008-03-06",40.75
"297","2008-03-07",40.130001
"298","2008-03-10",39.75
"299","2008-03-11",40.459999
"300","2008-03-12",40.220001
"301","2008-03-13",40.650002
"302","2008-03-14",39.990002
"303","2008-03-17",38.540001
"304","2008-03-18",39
"305","2008-03-19",36.599998
"306","2008-03-20",37.240002
"307","2008-03-24",37.619999
"308","2008-03-25",38.650002
"309","2008-03-26",38.48
"310","2008-03-27",38.560001
"311","2008-03-28",38.369999
"312","2008-03-31",38.529999
"313","2008-04-01",36.389999
"314","2008-04-02",35.869999
"315","2008-04-03",35.93
"316","2008-04-04",35.939999
"317","2008-04-07",36.189999
"318","2008-04-08",36.040001
"319","2008-04-09",35.77
"320","2008-04-10",36.5
"321","2008-04-11",35.98
"322","2008-04-14",36.41
"323","2008-04-15",36.73
"324","2008-04-16",37.369999
"325","2008-04-17",36.299999
"326","2008-04-18",36.549999
"327","2008-04-21",36.5
"328","2008-04-22",36.619999
"329","2008-04-23",36.240002
"330","2008-04-24",35.970001
"331","2008-04-25",35.93
"332","2008-04-28",36.150002
"333","2008-04-29",36.209999
"334","2008-04-30",36.740002
"335","2008-05-01",36.52
"336","2008-05-02",36.810001
"337","2008-05-05",36.619999
"338","2008-05-06",37.790001
"339","2008-05-07",37.93
"340","2008-05-08",37.900002
"341","2008-05-09",38.18
"342","2008-05-12",38.099998
"343","2008-05-13",37.73
"344","2008-05-14",37.919998
"345","2008-05-15",38.470001
"346","2008-05-16",38.599998
"347","2008-05-19",38.810001
"348","2008-05-20",40.09
"349","2008-05-21",40.18
"350","2008-05-22",40.439999
"351","2008-05-23",39.91
"352","2008-05-27",39.360001
"353","2008-05-28",39.970001
"354","2008-05-29",39.57
"355","2008-05-30",39.380001
"356","2008-06-02",39.220001
"357","2008-06-03",39.279999
"358","2008-06-04",38.970001
"359","2008-06-05",39.060001
"360","2008-06-06",39.009998
"361","2008-06-09",38.900002
"362","2008-06-10",38.369999
"363","2008-06-11",38.25
"364","2008-06-12",37.939999
"365","2008-06-13",38.259998
"366","2008-06-16",38.990002
"367","2008-06-17",39.27
"368","2008-06-18",39.419998
"369","2008-06-19",39.560001
"370","2008-06-20",39.490002
"371","2008-06-23",39.66
"372","2008-06-24",38.669998
"373","2008-06-25",38.580002
"374","2008-06-26",37.860001
"375","2008-06-27",38.16
"376","2008-06-30",38.77
"377","2008-07-01",38.380001
"378","2008-07-02",37.77
"379","2008-07-03",37.310001
"380","2008-07-07",36.369999
"381","2008-07-08",36.27
"382","2008-07-09",36.25
"383","2008-07-10",36.810001
"384","2008-07-11",36.73
"385","2008-07-14",38.150002
"386","2008-07-15",37.75
"387","2008-07-16",37.790001
"388","2008-07-17",37.84
"389","2008-07-18",37.830002
"390","2008-07-21",38.110001
"391","2008-07-22",38.639999
"392","2008-07-23",38.599998
"393","2008-07-24",38.360001
"394","2008-07-25",37.740002
"395","2008-07-28",37.740002
"396","2008-07-29",37.529999
"397","2008-07-30",38.060001
"398","2008-07-31",38.740002
"399","2008-08-01",38.43
"400","2008-08-04",37.57
"401","2008-08-05",38.310001
"402","2008-08-06",37.75
"403","2008-08-07",37.919998
"404","2008-08-08",37.27
"405","2008-08-11",36.48
"406","2008-08-12",36.900002
"407","2008-08-13",36.93
"408","2008-08-14",37.02
"409","2008-08-15",36.93
"410","2008-08-18",37.139999
"411","2008-08-19",36.950001
"412","2008-08-20",36.900002
"413","2008-08-21",38.330002
"414","2008-08-22",38.23
"415","2008-08-25",38.209999
"416","2008-08-26",37.849998
"417","2008-08-27",38.400002
"418","2008-08-28",38.439999
"419","2008-08-29",37.970001
"420","2008-09-02",37.34
"421","2008-09-03",36.84
"422","2008-09-04",35.959999
"423","2008-09-05",36.119999
"424","2008-09-08",35.91
"425","2008-09-09",35.02
"426","2008-09-10",35.209999
"427","2008-09-11",35.209999
"428","2008-09-12",35.970001
"429","2008-09-15",35.419998
"430","2008-09-16",35.32
"431","2008-09-17",34.299999
"432","2008-09-18",34.73
"433","2008-09-19",35.790001
"434","2008-09-22",36.380001
"435","2008-09-23",36.040001
"436","2008-09-24",36.130001
"437","2008-09-25",36.549999
"438","2008-09-26",36.66
"439","2008-09-29",35.110001
"440","2008-09-30",36.150002
"441","2008-10-01",36.220001
"442","2008-10-02",35.32
"443","2008-10-03",34.799999
"444","2008-10-06",32.799999
"445","2008-10-07",31.02
"446","2008-10-08",31.700001
"447","2008-10-09",28.82
"448","2008-10-10",27.040001
"449","2008-10-13",31.309999
"450","2008-10-14",29.110001
"451","2008-10-15",26.49
"452","2008-10-16",27.07
"453","2008-10-17",28.200001
"454","2008-10-20",30.34
"455","2008-10-21",28.790001
"456","2008-10-22",27.6
"457","2008-10-23",28.73
"458","2008-10-24",27.73
"459","2008-10-27",25.6
"460","2008-10-28",26.950001
"461","2008-10-29",28.879999
"462","2008-10-30",29.92
"463","2008-10-31",30.299999
"464","2008-11-03",30.5
"465","2008-11-04",31.74
"466","2008-11-05",31.35
"467","2008-11-06",30.379999
"468","2008-11-07",29.940001
"469","2008-11-10",29.6
"470","2008-11-11",29.110001
"471","2008-11-12",27.5
"472","2008-11-13",29.27
"473","2008-11-14",28.91
"474","2008-11-17",28.25
"475","2008-11-18",26.690001
"476","2008-11-19",26.1
"477","2008-11-20",24.719999
"478","2008-11-21",25.040001
"479","2008-11-24",26.200001
"480","2008-11-25",26.280001
"481","2008-11-26",26.59
"482","2008-11-28",26.370001
"483","2008-12-01",26.02
"484","2008-12-02",26.059999
"485","2008-12-03",26.43
"486","2008-12-04",25.780001
"487","2008-12-05",26.15
"488","2008-12-08",27
"489","2008-12-09",25.959999
"490","2008-12-10",25.93
"491","2008-12-11",26.219999
"492","2008-12-12",26.309999
"493","2008-12-15",26
"494","2008-12-16",27.370001
"495","2008-12-17",26.879999
"496","2008-12-18",27.25
"497","2008-12-19",27.1
"498","2008-12-22",26.879999
"499","2008-12-23",27.01
"500","2008-12-24",27.27
"501","2008-12-26",27.09
"502","2008-12-29",26.639999
"503","2008-12-30",27.34
"504","2008-12-31",27.139999
"505","2009-01-02",28.309999
"506","2009-01-05",28.370001
"507","2009-01-06",28.040001
"508","2009-01-07",27.48
"509","2009-01-08",28.77
"510","2009-01-09",28
"511","2009-01-12",27.299999
"512","2009-01-13",27.530001
"513","2009-01-14",26.870001
"514","2009-01-15",27.120001
"515","2009-01-16",27.370001
"516","2009-01-20",26.41
"517","2009-01-21",26.66
"518","2009-01-22",26.18
"519","2009-01-23",26.200001
"520","2009-01-26",26.719999
"521","2009-01-27",27.049999
"522","2009-01-28",27.5
"523","2009-01-29",27.41
"524","2009-01-30",26.85
"525","2009-02-02",26.780001
"526","2009-02-03",26.469999
"527","2009-02-04",26.940001
"528","2009-02-05",27.1
"529","2009-02-06",27.549999
"530","2009-02-09",27.92
"531","2009-02-10",26.9
"532","2009-02-11",26.950001
"533","2009-02-12",27.030001
"534","2009-02-13",27.08
"535","2009-02-17",25.68
"536","2009-02-18",25.09
"537","2009-02-19",25.469999
"538","2009-02-20",25.48
"539","2009-02-23",24.049999
"540","2009-02-24",24.190001
"541","2009-02-25",24.34
"542","2009-02-26",24.780001
"543","2009-02-27",24.059999
"544","2009-03-02",23.1
"545","2009-03-03",22.76
"546","2009-03-04",23.49
"547","2009-03-05",22.629999
"548","2009-03-06",22.83
"549","2009-03-09",22.540001
"550","2009-03-10",22.98
"551","2009-03-11",23.17
"552","2009-03-12",23.76
"553","2009-03-13",23.85
"554","2009-03-16",24.15
"555","2009-03-17",25.1
"556","2009-03-18",25.24
"557","2009-03-19",24.9
"558","2009-03-20",25.370001
"559","2009-03-23",25.950001
"560","2009-03-24",25.17
"561","2009-03-25",25.27
"562","2009-03-26",25.68
"563","2009-03-27",24.549999
"564","2009-03-30",23.700001
"565","2009-03-31",23.65
"566","2009-04-01",23.82
"567","2009-04-02",24.51
"568","2009-04-03",24.6
"569","2009-04-06",24.379999
"570","2009-04-07",24.32
"571","2009-04-08",24.34
"572","2009-04-09",24.49
"573","2009-04-13",24.4
"574","2009-04-14",24.469999
"575","2009-04-15",24.690001
"576","2009-04-16",24.42
"577","2009-04-17",24.77
"578","2009-04-20",23.85
"579","2009-04-21",23.98
"580","2009-04-22",23.83
"581","2009-04-23",24.18
"582","2009-04-24",24.610001
"583","2009-04-27",24.66
"584","2009-04-28",24.530001
"585","2009-04-29",24.98
"586","2009-04-30",24.969999
"587","2009-05-01",25.57
"588","2009-05-04",25.92
"589","2009-05-05",26.040001
"590","2009-05-06",26.67
"591","2009-05-07",26.030001
"592","2009-05-08",26.379999
"593","2009-05-11",26.559999
"594","2009-05-12",26.48
"595","2009-05-13",25.9
"596","2009-05-14",26.32
"597","2009-05-15",26.049999
"598","2009-05-18",26.559999
"599","2009-05-19",27.02
"600","2009-05-20",27.93
"601","2009-05-21",27.629999
"602","2009-05-22",28.110001
"603","2009-05-26",28.67
"604","2009-05-27",28.48
"605","2009-05-28",28.99
"606","2009-05-29",29.74
"607","2009-06-01",30.07
"608","2009-06-02",30.790001
"609","2009-06-03",29.93
"610","2009-06-04",30.5
"611","2009-06-05",29.93
"612","2009-06-08",29.76
"613","2009-06-09",30.18
"614","2009-06-10",29.780001
"615","2009-06-11",30.48
"616","2009-06-12",30.620001
"617","2009-06-15",29.799999
"618","2009-06-16",29.219999
"619","2009-06-17",27.68
"620","2009-06-18",27.690001
"621","2009-06-19",27.73
"622","2009-06-22",26.719999
"623","2009-06-23",26.459999
"624","2009-06-24",26.780001
"625","2009-06-25",27.15
"626","2009-06-26",27.030001
"627","2009-06-29",26.93
"628","2009-06-30",26.91
"629","2009-07-01",26.99
"630","2009-07-02",26.84
"631","2009-07-06",26.969999
"632","2009-07-07",26.15
"633","2009-07-08",26.040001
"634","2009-07-09",26.4
"635","2009-07-10",26.389999
"636","2009-07-13",26.57
"637","2009-07-14",27.049999
"638","2009-07-15",27.559999
"639","2009-07-16",27.780001
"640","2009-07-17",27.940001
"641","2009-07-20",28.360001
"642","2009-07-21",27.940001
"643","2009-07-22",27.889999
"644","2009-07-23",28.540001
"645","2009-07-24",28.559999
"646","2009-07-27",28.290001
"647","2009-07-28",28.219999
"648","2009-07-29",27.879999
"649","2009-07-30",28.26
"650","2009-07-31",28.450001
"651","2009-08-03",28.780001
"652","2009-08-04",29.219999
"653","2009-08-05",29.129999
"654","2009-08-06",28.860001
"655","2009-08-07",28.84
"656","2009-08-10",28.9
"657","2009-08-11",28.35
"658","2009-08-12",28.77
"659","2009-08-13",28.82
"660","2009-08-14",28.629999
"661","2009-08-17",28.290001
"662","2009-08-18",28.620001
"663","2009-08-19",28.82
"664","2009-08-20",29.32
"665","2009-08-21",29.6
"666","2009-08-24",30.1
"667","2009-08-25",29.92
"668","2009-08-26",29.809999
"669","2009-08-27",29.870001
"670","2009-08-28",29.799999
"671","2009-08-31",29.68
"672","2009-09-01",29.219999
"673","2009-09-02",28.93
"674","2009-09-03",29.15
"675","2009-09-04",29.83
"676","2009-09-08",29.92
"677","2009-09-09",29.610001
"678","2009-09-10",29.809999
"679","2009-09-11",29.639999
"680","2009-09-14",29.780001
"681","2009-09-15",30.280001
"682","2009-09-16",30.370001
"683","2009-09-17",30.57
"684","2009-09-18",30.969999
"685","2009-09-21",30.870001
"686","2009-09-22",31.620001
"687","2009-09-23",31.25
"688","2009-09-24",30.73
"689","2009-09-25",30.870001
"690","2009-09-28",30.59
"691","2009-09-29",30.620001
"692","2009-09-30",31.02
"693","2009-10-01",30.42
"694","2009-10-02",30.209999
"695","2009-10-05",30.889999
"696","2009-10-06",31.389999
"697","2009-10-07",31.57
"698","2009-10-08",32
"699","2009-10-09",32.509998
"700","2009-10-12",32.82
"701","2009-10-13",32.18
"702","2009-10-14",32.389999
"703","2009-10-15",31.809999
"704","2009-10-16",31.969999
"705","2009-10-19",32.25
"706","2009-10-20",31.940001
"707","2009-10-21",31.969999
"708","2009-10-22",32
"709","2009-10-23",31.799999
"710","2009-10-26",31.1
"711","2009-10-27",31.040001
"712","2009-10-28",30.469999
"713","2009-10-29",30.5
"714","2009-10-30",30.540001
"715","2009-11-02",30.370001
"716","2009-11-03",30.690001
"717","2009-11-04",30.809999
"718","2009-11-05",30.67
"719","2009-11-06",29.790001
"720","2009-11-09",30.49
"721","2009-11-10",30.74
"722","2009-11-11",30.76
"723","2009-11-12",30.870001
"724","2009-11-13",30.709999
"725","2009-11-16",30.780001
"726","2009-11-17",30.99
"727","2009-11-18",31.01
"728","2009-11-19",31.030001
"729","2009-11-20",30.940001
"730","2009-11-23",31.73
"731","2009-11-24",31.809999
"732","2009-11-25",32.52
"733","2009-11-27",31.940001
"734","2009-11-30",32.27
"735","2009-12-01",32.439999
"736","2009-12-02",32.650002
"737","2009-12-03",32.310001
"738","2009-12-04",32.400002
"739","2009-12-07",32.77
"740","2009-12-08",32.57
"741","2009-12-09",32.82
"742","2009-12-10",33.139999
"743","2009-12-11",33.029999
"744","2009-12-14",33.59
"745","2009-12-15",33.860001
"746","2009-12-16",34.220001
"747","2009-12-17",33.66
"748","2009-12-18",33.75
"749","2009-12-21",33.48
"750","2009-12-22",33.650002
"751","2009-12-23",33.790001
"752","2009-12-24",34.049999
"753","2009-12-28",34.259998
"754","2009-12-29",34.200001
"755","2009-12-30",34.07
"756","2009-12-31",34.369999
"757","2010-01-04",34.619999
"758","2010-01-05",34.599998
"759","2010-01-06",34.509998
"760","2010-01-07",34.099998
"761","2010-01-08",34.18
"762","2010-01-11",34.099998
"763","2010-01-12",34.139999
"764","2010-01-13",33.93
"765","2010-01-14",34.110001
"766","2010-01-15",33.970001
"767","2010-01-19",34.18
"768","2010-01-20",33.900002
"769","2010-01-21",34.009998
"770","2010-01-22",33
"771","2010-01-25",32.990002
"772","2010-01-26",32.650002
"773","2010-01-27",32.27
"774","2010-01-28",32.099998
"775","2010-01-29",31.91
"776","2010-02-01",32.419998
"777","2010-02-02",32.549999
"778","2010-02-03",32.560001
"779","2010-02-04",32.060001
"780","2010-02-05",32.130001
"781","2010-02-08",31.85
"782","2010-02-09",32.009998
"783","2010-02-10",32.110001
"784","2010-02-11",32.48
"785","2010-02-12",32.41
"786","2010-02-16",32.830002
"787","2010-02-17",33.139999
"788","2010-02-18",33.27
"789","2010-02-19",33.400002
"790","2010-02-22",33.189999
"791","2010-02-23",33.099998
"792","2010-02-24",33.369999
"793","2010-02-25",33.130001
"794","2010-02-26",33
"795","2010-03-01",33.549999
"796","2010-03-02",33.93
"797","2010-03-03",34.23
"798","2010-03-04",34.68
"799","2010-03-05",34.68
"800","2010-03-08",35.029999
"801","2010-03-09",35.310001
"802","2010-03-10",35.240002
"803","2010-03-11",35.25
"804","2010-03-12",35.900002
"805","2010-03-15",36.200001
"806","2010-03-16",36.509998
"807","2010-03-17",36.779999
"808","2010-03-18",36.52
"809","2010-03-19",36.41
"810","2010-03-22",36.34
"811","2010-03-23",36.639999
"812","2010-03-24",36.240002
"813","2010-03-25",36.880001
"814","2010-03-26",36.18
"815","2010-03-29",36.34
"816","2010-03-30",36.549999
"817","2010-03-31",36.759998
"818","2010-04-01",37.310001
"819","2010-04-05",37.57
"820","2010-04-06",37.610001
"821","2010-04-07",37.369999
"822","2010-04-08",37.549999
"823","2010-04-09",37.73
"824","2010-04-12",37.650002
"825","2010-04-13",37.509998
"826","2010-04-14",37.689999
"827","2010-04-15",37.560001
"828","2010-04-16",36.73
"829","2010-04-19",36.790001
"830","2010-04-20",37.639999
"831","2010-04-21",37.18
"832","2010-04-22",37.220001
"833","2010-04-23",37.490002
"834","2010-04-26",37.470001
"835","2010-04-27",36.560001
"836","2010-04-28",35.950001
"837","2010-04-29",35.450001
"838","2010-04-30",35.200001
"839","2010-05-03",36.310001
"840","2010-05-04",35.66
"841","2010-05-05",34.93
"842","2010-05-06",33.810001
"843","2010-05-07",33.59
"844","2010-05-10",34.919998
"845","2010-05-11",34.84
"846","2010-05-12",35.669998
"847","2010-05-13",35.5
"848","2010-05-14",34.619999
"849","2010-05-17",34.349998
"850","2010-05-18",33.669998
"851","2010-05-19",33.650002
"852","2010-05-20",32.369999
"853","2010-05-21",32.700001
"854","2010-05-24",32.450001
"855","2010-05-25",32.220001
"856","2010-05-26",32.169998
"857","2010-05-27",33.279999
"858","2010-05-28",33.169998
"859","2010-06-01",33.07
"860","2010-06-02",33.790001
"861","2010-06-03",34.369999
"862","2010-06-04",33.32
"863","2010-06-07",33.439999
"864","2010-06-08",33.830002
"865","2010-06-09",34.009998
"866","2010-06-10",34.91
"867","2010-06-11",34.869999
"868","2010-06-14",35.189999
"869","2010-06-15",35.970001
"870","2010-06-16",36.080002
"871","2010-06-17",36.029999
"872","2010-06-18",36.060001
"873","2010-06-21",36
"874","2010-06-22",35.990002
"875","2010-06-23",35.509998
"876","2010-06-24",35.209999
"877","2010-06-25",35.57
"878","2010-06-28",35.139999
"879","2010-06-29",33.700001
"880","2010-06-30",33.43
"881","2010-07-01",33.32
"882","2010-07-02",33.830002
"883","2010-07-06",34.509998
"884","2010-07-07",35.310001
"885","2010-07-08",35.200001
"886","2010-07-09",35.549999
"887","2010-07-12",35.27
"888","2010-07-13",34.82
"889","2010-07-14",34.759998
"890","2010-07-15",34.740002
"891","2010-07-16",34.23
"892","2010-07-19",34.32
"893","2010-07-20",34.740002
"894","2010-07-21",34.720001
"895","2010-07-22",35.330002
"896","2010-07-23",35.330002
"897","2010-07-26",35.400002
"898","2010-07-27",35.169998
"899","2010-07-28",34.84
"900","2010-07-29",34.91
"901","2010-07-30",35.349998
"902","2010-08-02",35.990002
"903","2010-08-03",35.849998
"904","2010-08-04",36.23
"905","2010-08-05",36.110001
"906","2010-08-06",35.810001
"907","2010-08-09",35.799999
"908","2010-08-10",35.740002
"909","2010-08-11",34.77
"910","2010-08-12",34.639999
"911","2010-08-13",34.73
"912","2010-08-16",34.43
"913","2010-08-17",35.419998
"914","2010-08-18",35.57
"915","2010-08-19",34.959999
"916","2010-08-20",35.049999
"917","2010-08-23",35.290001
"918","2010-08-24",34.950001
"919","2010-08-25",35.110001
"920","2010-08-26",35.650002
"921","2010-08-27",36.27
"922","2010-08-30",35.630001
"923","2010-08-31",35.639999
"924","2010-09-01",36.18
"925","2010-09-02",36.52
"926","2010-09-03",36.77
"927","2010-09-07",36.810001
"928","2010-09-08",36.630001
"929","2010-09-09",36.759998
"930","2010-09-10",36.939999
"931","2010-09-13",37.209999
"932","2010-09-14",37.220001
"933","2010-09-15",36.939999
"934","2010-09-16",36.919998
"935","2010-09-17",36.77
"936","2010-09-20",36.93
"937","2010-09-21",36.639999
"938","2010-09-22",36.529999
"939","2010-09-23",36.560001
"940","2010-09-24",37.330002
"941","2010-09-27",37.389999
"942","2010-09-28",37.330002
"943","2010-09-29",37.139999
"944","2010-09-30",37.119999
"945","2010-10-01",37.48
"946","2010-10-04",37.400002
"947","2010-10-05",38.029999
"948","2010-10-06",37.880001
"949","2010-10-07",37.630001
"950","2010-10-08",37.860001
"951","2010-10-11",37.959999
"952","2010-10-12",37.82
"953","2010-10-13",38.290001
"954","2010-10-14",38.099998
"955","2010-10-15",37.869999
"956","2010-10-18",38.299999
