"","date","PKX"
"186","2007-09-27",181.130005
"187","2007-09-28",178.770004
"188","2007-10-01",190.720001
"189","2007-10-02",195.889999
"190","2007-10-03",193.75
"191","2007-10-04",188.520004
"192","2007-10-05",189.179993
"193","2007-10-08",187.339996
"194","2007-10-09",190.600006
"195","2007-10-10",190.5
"196","2007-10-11",184.289993
"197","2007-10-12",186.240005
"198","2007-10-15",181
"199","2007-10-16",165.389999
"200","2007-10-17",166.690002
"201","2007-10-18",170.660004
"202","2007-10-19",159.350006
"203","2007-10-22",157.899994
"204","2007-10-23",166.399994
"205","2007-10-24",171.899994
"206","2007-10-25",174.779999
"207","2007-10-26",185.179993
"208","2007-10-29",189.389999
"209","2007-10-30",182.350006
"210","2007-10-31",183.75
"211","2007-11-01",165.990005
"212","2007-11-02",166.399994
"213","2007-11-05",163.509995
"214","2007-11-06",175.25
"215","2007-11-07",164.039993
"216","2007-11-08",161.809998
"217","2007-11-09",156.070007
"218","2007-11-12",147.970001
"219","2007-11-13",161.940002
"220","2007-11-14",163.350006
"221","2007-11-15",156.610001
"222","2007-11-16",158.949997
"223","2007-11-19",151.600006
"224","2007-11-20",157.740005
"225","2007-11-21",149.509995
"226","2007-11-23",153.479996
"227","2007-11-26",151.220001
"228","2007-11-27",154.779999
"229","2007-11-28",158.380005
"230","2007-11-29",156.320007
"231","2007-11-30",157.869995
"232","2007-12-03",155.009995
"233","2007-12-04",156.130005
"234","2007-12-05",163.100006
"235","2007-12-06",170.940002
"236","2007-12-07",169.570007
"237","2007-12-10",169.570007
"238","2007-12-11",163.059998
"239","2007-12-12",169.960007
"240","2007-12-13",164.210007
"241","2007-12-14",155.75
"242","2007-12-17",147.169998
"243","2007-12-18",150.830002
"244","2007-12-19",151.300003
"245","2007-12-20",147.399994
"246","2007-12-21",153
"247","2007-12-24",154.509995
"248","2007-12-26",153.800003
"249","2007-12-27",151.360001
"250","2007-12-28",154.25
"251","2007-12-31",150.410004
"252","2008-01-02",146.460007
"253","2008-01-03",147.740005
"254","2008-01-04",142.479996
"255","2008-01-07",141.759995
"256","2008-01-08",140.350006
"257","2008-01-09",144.899994
"258","2008-01-10",144.770004
"259","2008-01-11",139.369995
"260","2008-01-14",145.289993
"261","2008-01-15",139.570007
"262","2008-01-16",135.449997
"263","2008-01-17",129.699997
"264","2008-01-18",129.779999
"265","2008-01-22",129.059998
"266","2008-01-23",131.369995
"267","2008-01-24",132.830002
"268","2008-01-25",131.520004
"269","2008-01-28",131.710007
"270","2008-01-29",133.570007
"271","2008-01-30",131.490005
"272","2008-01-31",135.5
"273","2008-02-01",137.009995
"274","2008-02-04",138.910004
"275","2008-02-05",127.940002
"276","2008-02-06",125.5
"277","2008-02-07",127.830002
"278","2008-02-08",129.630005
"279","2008-02-11",129.740005
"280","2008-02-12",132.199997
"281","2008-02-13",133.990005
"282","2008-02-14",133.610001
"283","2008-02-15",136.520004
"284","2008-02-19",135.020004
"285","2008-02-20",136.399994
"286","2008-02-21",131.229996
"287","2008-02-22",131.270004
"288","2008-02-25",139.100006
"289","2008-02-26",143.979996
"290","2008-02-27",146.130005
"291","2008-02-28",143.589996
"292","2008-02-29",135.300003
"293","2008-03-03",135.089996
"294","2008-03-04",133.809998
"295","2008-03-05",135.399994
"296","2008-03-06",131.309998
"297","2008-03-07",128.490005
"298","2008-03-10",124.050003
"299","2008-03-11",128.320007
"300","2008-03-12",125.599998
"301","2008-03-13",120.790001
"302","2008-03-14",111.5
"303","2008-03-17",108.410004
"304","2008-03-18",115.489998
"305","2008-03-19",109.5
"306","2008-03-20",111.889999
"307","2008-03-24",118.199997
"308","2008-03-25",123.18
"309","2008-03-26",121.379997
"310","2008-03-27",119.419998
"311","2008-03-28",118.43
"312","2008-03-31",118.980003
"313","2008-04-01",122.769997
"314","2008-04-02",122.610001
"315","2008-04-03",129.039993
"316","2008-04-04",134.070007
"317","2008-04-07",130.350006
"318","2008-04-08",127.730003
"319","2008-04-09",125.690002
"320","2008-04-10",123.129997
"321","2008-04-11",121.230003
"322","2008-04-14",116.160004
"323","2008-04-15",115.849998
"324","2008-04-16",116.949997
"325","2008-04-17",112.800003
"326","2008-04-18",116.459999
"327","2008-04-21",117.699997
"328","2008-04-22",115.440002
"329","2008-04-23",125.160004
"330","2008-04-24",122
"331","2008-04-25",123.860001
"332","2008-04-28",122.529999
"333","2008-04-29",120.07
"334","2008-04-30",123.400002
"335","2008-05-01",123.550003
"336","2008-05-02",124.639999
"337","2008-05-05",125.400002
"338","2008-05-06",128.25
"339","2008-05-07",123.089996
"340","2008-05-08",128.690002
"341","2008-05-09",127.589996
"342","2008-05-12",129.820007
"343","2008-05-13",131.309998
"344","2008-05-14",132
"345","2008-05-15",143.899994
"346","2008-05-16",144.380005
"347","2008-05-19",141.509995
"348","2008-05-20",140.199997
"349","2008-05-21",132.660004
"350","2008-05-22",133.759995
"351","2008-05-23",130.839996
"352","2008-05-27",133.259995
"353","2008-05-28",134.600006
"354","2008-05-29",135.089996
"355","2008-05-30",136.649994
"356","2008-06-02",139
"357","2008-06-03",142.169998
"358","2008-06-04",142.75
"359","2008-06-05",147.050003
"360","2008-06-06",138.5
"361","2008-06-09",141.100006
"362","2008-06-10",140.149994
"363","2008-06-11",134.949997
"364","2008-06-12",131.660004
"365","2008-06-13",132.559998
"366","2008-06-16",132.600006
"367","2008-06-17",133.809998
"368","2008-06-18",134.539993
"369","2008-06-19",135.800003
"370","2008-06-20",129.729996
"371","2008-06-23",128.080002
"372","2008-06-24",126.050003
"373","2008-06-25",130.160004
"374","2008-06-26",124.879997
"375","2008-06-27",126
"376","2008-06-30",129.779999
"377","2008-07-01",124.629997
"378","2008-07-02",117.599998
"379","2008-07-03",116.230003
"380","2008-07-07",117.940002
"381","2008-07-08",119.889999
"382","2008-07-09",121.800003
"383","2008-07-10",124.489998
"384","2008-07-11",125.650002
"385","2008-07-14",127.419998
"386","2008-07-15",123.849998
"387","2008-07-16",129.380005
"388","2008-07-17",121.879997
"389","2008-07-18",120.400002
"390","2008-07-21",123.720001
"391","2008-07-22",123.199997
"392","2008-07-23",126.809998
"393","2008-07-24",125.720001
"394","2008-07-25",126.309998
"395","2008-07-28",124.489998
"396","2008-07-29",129
"397","2008-07-30",133.729996
"398","2008-07-31",132.649994
"399","2008-08-01",127.75
"400","2008-08-04",119.290001
"401","2008-08-05",121.459999
"402","2008-08-06",123.150002
"403","2008-08-07",118.400002
"404","2008-08-08",118.790001
"405","2008-08-11",114.169998
"406","2008-08-12",113.370003
"407","2008-08-13",115.980003
"408","2008-08-14",115.540001
"409","2008-08-15",113.360001
"410","2008-08-18",111.879997
"411","2008-08-19",110.470001
"412","2008-08-20",114.849998
"413","2008-08-21",111.669998
"414","2008-08-22",111.010002
"415","2008-08-25",106.07
"416","2008-08-26",106.510002
"417","2008-08-27",108.68
"418","2008-08-28",108.75
"419","2008-08-29",107.099998
"420","2008-09-02",104.260002
"421","2008-09-03",100.68
"422","2008-09-04",96.419998
"423","2008-09-05",96.129997
"424","2008-09-08",99.379997
"425","2008-09-09",93.18
"426","2008-09-10",96.540001
"427","2008-09-11",95.870003
"428","2008-09-12",100.290001
"429","2008-09-15",93.730003
"430","2008-09-16",94.389999
"431","2008-09-17",88.349998
"432","2008-09-18",95.620003
"433","2008-09-19",106.099998
"434","2008-09-22",100.910004
"435","2008-09-23",98.370003
"436","2008-09-24",99.120003
"437","2008-09-25",103.440002
"438","2008-09-26",101.279999
"439","2008-09-29",88.75
"440","2008-09-30",93.370003
"441","2008-10-01",88.779999
"442","2008-10-02",80.029999
"443","2008-10-03",80.720001
"444","2008-10-06",73.25
"445","2008-10-07",66.879997
"446","2008-10-08",64.739998
"447","2008-10-09",61.450001
"448","2008-10-10",65.099998
"449","2008-10-13",81.290001
"450","2008-10-14",76.989998
"451","2008-10-15",60.790001
"452","2008-10-16",59.939999
"453","2008-10-17",59.310001
"454","2008-10-20",65.269997
"455","2008-10-21",57.830002
"456","2008-10-22",49.66
"457","2008-10-23",49.68
"458","2008-10-24",42.889999
"459","2008-10-27",42.759998
"460","2008-10-28",56.049999
"461","2008-10-29",57.43
"462","2008-10-30",71
"463","2008-10-31",67.190002
"464","2008-11-03",68.809998
"465","2008-11-04",71.470001
"466","2008-11-05",64.839996
"467","2008-11-06",55.73
"468","2008-11-07",61.599998
"469","2008-11-10",65.550003
"470","2008-11-11",61.299999
"471","2008-11-12",54.07
"472","2008-11-13",59.799999
"473","2008-11-14",53.310001
"474","2008-11-17",52.880001
"475","2008-11-18",53.049999
"476","2008-11-19",47.669998
"477","2008-11-20",43.34
"478","2008-11-21",54.18
"479","2008-11-24",55.32
"480","2008-11-25",54.700001
"481","2008-11-26",59.380001
"482","2008-11-28",57.75
"483","2008-12-01",51.779999
"484","2008-12-02",54.630001
"485","2008-12-03",56.330002
"486","2008-12-04",55.84
"487","2008-12-05",60.93
"488","2008-12-08",67.690002
"489","2008-12-09",67.449997
"490","2008-12-10",73.57
"491","2008-12-11",71.540001
"492","2008-12-12",72.080002
"493","2008-12-15",70.769997
"494","2008-12-16",77.379997
"495","2008-12-17",75.730003
"496","2008-12-18",74.43
"497","2008-12-19",74.580002
"498","2008-12-22",72.5
"499","2008-12-23",70.489998
"500","2008-12-24",72.730003
"501","2008-12-26",73.25
"502","2008-12-29",73.82
"503","2008-12-30",74.629997
"504","2008-12-31",75.25
"505","2009-01-02",78.440002
"506","2009-01-05",77
"507","2009-01-06",78.940002
"508","2009-01-07",79.110001
"509","2009-01-08",78.900002
"510","2009-01-09",72.769997
"511","2009-01-12",69.389999
"512","2009-01-13",69.550003
"513","2009-01-14",65.660004
"514","2009-01-15",65.559998
"515","2009-01-16",66.019997
"516","2009-01-20",61.939999
"517","2009-01-21",64.489998
"518","2009-01-22",62.259998
"519","2009-01-23",61.599998
"520","2009-01-26",61.490002
"521","2009-01-27",63.650002
"522","2009-01-28",68.839996
"523","2009-01-29",65.540001
"524","2009-01-30",63.52
"525","2009-02-02",64.830002
"526","2009-02-03",66.93
"527","2009-02-04",69.790001
"528","2009-02-05",71.330002
"529","2009-02-06",74.809998
"530","2009-02-09",71.82
"531","2009-02-10",66.730003
"532","2009-02-11",66.720001
"533","2009-02-12",65.599998
"534","2009-02-13",66.160004
"535","2009-02-17",57.43
"536","2009-02-18",57.049999
"537","2009-02-19",56.48
"538","2009-02-20",53.689999
"539","2009-02-23",53.299999
"540","2009-02-24",54.220001
"541","2009-02-25",52.34
"542","2009-02-26",51.259998
"543","2009-02-27",50.169998
"544","2009-03-02",47.139999
"545","2009-03-03",48.919998
"546","2009-03-04",53.68
"547","2009-03-05",51.349998
"548","2009-03-06",52.110001
"549","2009-03-09",52.790001
"550","2009-03-10",58.48
"551","2009-03-11",58.549999
"552","2009-03-12",60.869999
"553","2009-03-13",59.43
"554","2009-03-16",61.060001
"555","2009-03-17",63.119999
"556","2009-03-18",64.269997
"557","2009-03-19",63.299999
"558","2009-03-20",63.669998
"559","2009-03-23",70.099998
"560","2009-03-24",69.419998
"561","2009-03-25",70.309998
"562","2009-03-26",71.459999
"563","2009-03-27",70.760002
"564","2009-03-30",64.900002
"565","2009-03-31",66.830002
"566","2009-04-01",69.5
"567","2009-04-02",73.650002
"568","2009-04-03",73.650002
"569","2009-04-06",72.43
"570","2009-04-07",71.160004
"571","2009-04-08",69.230003
"572","2009-04-09",72.260002
"573","2009-04-13",72.339996
"574","2009-04-14",72.330002
"575","2009-04-15",74.650002
"576","2009-04-16",77.75
"577","2009-04-17",78.620003
"578","2009-04-20",73.230003
"579","2009-04-21",75.879997
"580","2009-04-22",74.57
"581","2009-04-23",72.089996
"582","2009-04-24",75.120003
"583","2009-04-27",72.620003
"584","2009-04-28",70.550003
"585","2009-04-29",74.339996
"586","2009-04-30",76.970001
"587","2009-05-01",80.269997
"588","2009-05-04",83.879997
"589","2009-05-05",83.510002
"590","2009-05-06",84.18
"591","2009-05-07",83.730003
"592","2009-05-08",89
"593","2009-05-11",85.68
"594","2009-05-12",85.970001
"595","2009-05-13",81.059998
"596","2009-05-14",81.269997
"597","2009-05-15",80.699997
"598","2009-05-18",84
"599","2009-05-19",86.18
"600","2009-05-20",84.57
"601","2009-05-21",80.68
"602","2009-05-22",80.599998
"603","2009-05-26",79.199997
"604","2009-05-27",77.870003
"605","2009-05-28",82.059998
"606","2009-05-29",83.889999
"607","2009-06-01",87.580002
"608","2009-06-02",85.989998
"609","2009-06-03",82.529999
"610","2009-06-04",81.57
"611","2009-06-05",81.989998
"612","2009-06-08",80.690002
"613","2009-06-09",80.959999
"614","2009-06-10",81.620003
"615","2009-06-11",85.970001
"616","2009-06-12",86.010002
"617","2009-06-15",83.050003
"618","2009-06-16",83.75
"619","2009-06-17",82.029999
"620","2009-06-18",82.550003
"621","2009-06-19",83.209999
"622","2009-06-22",78.349998
"623","2009-06-23",78.5
"624","2009-06-24",79.650002
"625","2009-06-25",82.339996
"626","2009-06-26",82.260002
"627","2009-06-29",83.489998
"628","2009-06-30",82.669998
"629","2009-07-01",85.440002
"630","2009-07-02",83.230003
"631","2009-07-06",83.129997
"632","2009-07-07",81.239998
"633","2009-07-08",80.730003
"634","2009-07-09",83.32
"635","2009-07-10",83.900002
"636","2009-07-13",83.5
"637","2009-07-14",86.379997
"638","2009-07-15",89.25
"639","2009-07-16",90.5
"640","2009-07-17",89.129997
"641","2009-07-20",92.839996
"642","2009-07-21",93.629997
"643","2009-07-22",95.449997
"644","2009-07-23",97.879997
"645","2009-07-24",98.400002
"646","2009-07-27",97.389999
"647","2009-07-28",96.440002
"648","2009-07-29",92.93
"649","2009-07-30",97.419998
"650","2009-07-31",101.07
"651","2009-08-03",104.110001
"652","2009-08-04",102.309998
"653","2009-08-05",100.889999
"654","2009-08-06",101.550003
"655","2009-08-07",102.720001
"656","2009-08-10",99
"657","2009-08-11",97
"658","2009-08-12",96.629997
"659","2009-08-13",97.32
"660","2009-08-14",95.870003
"661","2009-08-17",90.75
"662","2009-08-18",91.669998
"663","2009-08-19",91.970001
"664","2009-08-20",94.82
"665","2009-08-21",95.629997
"666","2009-08-24",94.260002
"667","2009-08-25",93
"668","2009-08-26",94.389999
"669","2009-08-27",95.779999
"670","2009-08-28",94.57
"671","2009-08-31",91.459999
"672","2009-09-01",90.010002
"673","2009-09-02",90.419998
"674","2009-09-03",92.940002
"675","2009-09-04",93.389999
"676","2009-09-08",93.879997
"677","2009-09-09",95.32
"678","2009-09-10",98.57
"679","2009-09-11",98.910004
"680","2009-09-14",99.440002
"681","2009-09-15",103.980003
"682","2009-09-16",108.080002
"683","2009-09-17",106.760002
"684","2009-09-18",106.029999
"685","2009-09-21",106.849998
"686","2009-09-22",107.360001
"687","2009-09-23",106.050003
"688","2009-09-24",103.43
"689","2009-09-25",99.809998
"690","2009-09-28",102.599998
"691","2009-09-29",101.860001
"692","2009-09-30",103.940002
"693","2009-10-01",100
"694","2009-10-02",100.300003
"695","2009-10-05",103.739998
"696","2009-10-06",102.559998
"697","2009-10-07",102.050003
"698","2009-10-08",104.489998
"699","2009-10-09",107.379997
"700","2009-10-12",105.57
"701","2009-10-13",109
"702","2009-10-14",115.970001
"703","2009-10-15",116.839996
"704","2009-10-16",116.5
"705","2009-10-19",118.07
"706","2009-10-20",115.230003
"707","2009-10-21",116.080002
"708","2009-10-22",113.370003
"709","2009-10-23",112.32
"710","2009-10-26",115.160004
"711","2009-10-27",111.93
"712","2009-10-28",105.339996
"713","2009-10-29",108.480003
"714","2009-10-30",102.120003
"715","2009-11-02",105.099998
"716","2009-11-03",104.620003
"717","2009-11-04",108.099998
"718","2009-11-05",109.489998
"719","2009-11-06",112.449997
"720","2009-11-09",117.739998
"721","2009-11-10",116.760002
"722","2009-11-11",115.629997
"723","2009-11-12",113.739998
"724","2009-11-13",117.769997
"725","2009-11-16",122.339996
"726","2009-11-17",122.5
"727","2009-11-18",121.760002
"728","2009-11-19",119.349998
"729","2009-11-20",118.959999
"730","2009-11-23",121.230003
"731","2009-11-24",120.669998
"732","2009-11-25",124.690002
"733","2009-11-27",119.830002
"734","2009-11-30",119.199997
"735","2009-12-01",124.660004
"736","2009-12-02",126.360001
"737","2009-12-03",123.57
"738","2009-12-04",124.940002
"739","2009-12-07",124.970001
"740","2009-12-08",120.529999
"741","2009-12-09",121.5
"742","2009-12-10",122.629997
"743","2009-12-11",126.730003
"744","2009-12-14",129
"745","2009-12-15",127.809998
"746","2009-12-16",128.240005
"747","2009-12-17",122.519997
"748","2009-12-18",125.010002
"749","2009-12-21",124.300003
"750","2009-12-22",126.900002
"751","2009-12-23",128.320007
"752","2009-12-24",130.919998
"753","2009-12-28",131.210007
"754","2009-12-29",130.729996
"755","2009-12-30",131.470001
"756","2009-12-31",131.100006
"757","2010-01-04",135.720001
"758","2010-01-05",135.539993
"759","2010-01-06",136.199997
"760","2010-01-07",134.5
"761","2010-01-08",136.600006
"762","2010-01-11",140.100006
"763","2010-01-12",135.350006
"764","2010-01-13",135.419998
"765","2010-01-14",133.669998
"766","2010-01-15",131.039993
"767","2010-01-19",136.020004
"768","2010-01-20",135.550003
"769","2010-01-21",129.550003
"770","2010-01-22",123.099998
"771","2010-01-25",125.730003
"772","2010-01-26",120.830002
"773","2010-01-27",119.870003
"774","2010-01-28",117.769997
"775","2010-01-29",112.949997
"776","2010-02-01",117.160004
"777","2010-02-02",118.410004
"778","2010-02-03",119.269997
"779","2010-02-04",112.279999
"780","2010-02-05",111.900002
"781","2010-02-08",108.230003
"782","2010-02-09",114.57
"783","2010-02-10",113.940002
"784","2010-02-11",117.690002
"785","2010-02-12",115.970001
"786","2010-02-16",119.739998
"787","2010-02-17",119.5
"788","2010-02-18",120.040001
"789","2010-02-19",117.800003
"790","2010-02-22",120.300003
"791","2010-02-23",117.230003
"792","2010-02-24",117.32
"793","2010-02-25",114.989998
"794","2010-02-26",115.459999
"795","2010-03-01",116.730003
"796","2010-03-02",117.389999
"797","2010-03-03",117.199997
"798","2010-03-04",117.589996
"799","2010-03-05",121.339996
"800","2010-03-08",124.330002
"801","2010-03-09",124
"802","2010-03-10",124.959999
"803","2010-03-11",123.82
"804","2010-03-12",123.220001
"805","2010-03-15",121.5
"806","2010-03-16",121.440002
"807","2010-03-17",123.800003
"808","2010-03-18",121.230003
"809","2010-03-19",118.489998
"810","2010-03-22",117.5
"811","2010-03-23",118.120003
"812","2010-03-24",116.800003
"813","2010-03-25",115.160004
"814","2010-03-26",116.739998
"815","2010-03-29",119.900002
"816","2010-03-30",118.389999
"817","2010-03-31",117.010002
"818","2010-04-01",119.769997
"819","2010-04-05",124.830002
"820","2010-04-06",124.389999
"821","2010-04-07",122.589996
"822","2010-04-08",124.800003
"823","2010-04-09",122.099998
"824","2010-04-12",121.169998
"825","2010-04-13",119.5
"826","2010-04-14",121.900002
"827","2010-04-15",120.599998
"828","2010-04-16",118.330002
"829","2010-04-19",117.559998
"830","2010-04-20",118.980003
"831","2010-04-21",118.690002
"832","2010-04-22",118.879997
"833","2010-04-23",119.059998
"834","2010-04-26",121.419998
"835","2010-04-27",115.230003
"836","2010-04-28",115.639999
"837","2010-04-29",115.870003
"838","2010-04-30",112.160004
"839","2010-05-03",110.349998
"840","2010-05-04",105.860001
"841","2010-05-05",105.269997
"842","2010-05-06",101.029999
"843","2010-05-07",101.779999
"844","2010-05-10",107.099998
"845","2010-05-11",102.790001
"846","2010-05-12",101.629997
"847","2010-05-13",101.5
"848","2010-05-14",99.660004
"849","2010-05-17",96.629997
"850","2010-05-18",97.32
"851","2010-05-19",95.230003
"852","2010-05-20",88.779999
"853","2010-05-21",92.330002
"854","2010-05-24",92.800003
"855","2010-05-25",91.720001
"856","2010-05-26",91.599998
"857","2010-05-27",99.080002
"858","2010-05-28",96.370003
"859","2010-06-01",92.5
"860","2010-06-02",97.099998
"861","2010-06-03",98.139999
"862","2010-06-04",91.209999
"863","2010-06-07",89.57
"864","2010-06-08",92.190002
"865","2010-06-09",89.32
"866","2010-06-10",93.529999
"867","2010-06-11",94.639999
"868","2010-06-14",95.279999
"869","2010-06-15",97.849998
"870","2010-06-16",98.57
"871","2010-06-17",96.669998
"872","2010-06-18",97.25
"873","2010-06-21",103.760002
"874","2010-06-22",102.309998
"875","2010-06-23",105.139999
"876","2010-06-24",102.5
"877","2010-06-25",103.510002
"878","2010-06-28",101.129997
"879","2010-06-29",94.839996
"880","2010-06-30",94.32
"881","2010-07-01",94.669998
"882","2010-07-02",94.739998
"883","2010-07-06",98.300003
"884","2010-07-07",101.139999
"885","2010-07-08",103.650002
"886","2010-07-09",106
"887","2010-07-12",103.330002
"888","2010-07-13",104
"889","2010-07-14",102.5
"890","2010-07-15",102.389999
"891","2010-07-16",99.989998
"892","2010-07-19",101.470001
"893","2010-07-20",105.440002
"894","2010-07-21",104.730003
"895","2010-07-22",108.410004
"896","2010-07-23",109.07
"897","2010-07-26",109.599998
"898","2010-07-27",108.239998
"899","2010-07-28",106.779999
"900","2010-07-29",106.830002
"901","2010-07-30",104.010002
"902","2010-08-02",107.620003
"903","2010-08-03",107.610001
"904","2010-08-04",108.309998
"905","2010-08-05",109.239998
"906","2010-08-06",110.129997
"907","2010-08-09",109.470001
"908","2010-08-10",109.010002
"909","2010-08-11",103.739998
"910","2010-08-12",103.07
"911","2010-08-13",102.940002
"912","2010-08-16",102.900002
"913","2010-08-17",105.779999
"914","2010-08-18",105.209999
"915","2010-08-19",106.75
"916","2010-08-20",106.209999
"917","2010-08-23",103.099998
"918","2010-08-24",103.050003
"919","2010-08-25",101.980003
"920","2010-08-26",101.389999
"921","2010-08-27",103.190002
"922","2010-08-30",102.110001
"923","2010-08-31",100.959999
"924","2010-09-01",105.160004
"925","2010-09-02",103.459999
"926","2010-09-03",102.879997
"927","2010-09-07",106.769997
"928","2010-09-08",107.360001
"929","2010-09-09",107.610001
"930","2010-09-10",107.529999
"931","2010-09-13",111.690002
"932","2010-09-14",111.739998
"933","2010-09-15",113.239998
"934","2010-09-16",110.809998
"935","2010-09-17",110
"936","2010-09-20",111.010002
"937","2010-09-21",110.389999
"938","2010-09-22",110.510002
"939","2010-09-23",108.269997
"940","2010-09-24",110.860001
"941","2010-09-27",110.5
"942","2010-09-28",112.529999
"943","2010-09-29",112.470001
"944","2010-09-30",113.980003
"945","2010-10-01",116.629997
