"","date","VTOL"
"148","2013-08-21",25.65
"149","2013-08-22",25.889999
"150","2013-08-23",25.48
"151","2013-08-26",25.139999
"152","2013-08-27",25.059999
"153","2013-08-28",25.440001
"154","2013-08-29",25.93
"155","2013-08-30",24.83
"156","2013-09-03",24.790001
"157","2013-09-04",25.58
"158","2013-09-05",25.629999
"159","2013-09-06",25.809999
"160","2013-09-09",26.08
"161","2013-09-10",26.200001
"162","2013-09-11",26.48
"163","2013-09-12",26.52
"164","2013-09-13",26.42
"165","2013-09-16",26.09
"166","2013-09-17",26.51
"167","2013-09-18",26.98
"168","2013-09-19",26.690001
"169","2013-09-20",27.42
"170","2013-09-23",27.5
"171","2013-09-24",27.719999
"172","2013-09-25",27.700001
"173","2013-09-26",27.65
"174","2013-09-27",27.299999
"175","2013-09-30",27.18
"176","2013-10-01",27.76
"177","2013-10-02",27.440001
"178","2013-10-03",26.959999
"179","2013-10-04",27.139999
"180","2013-10-07",27.049999
"181","2013-10-08",27.360001
"182","2013-10-09",27.379999
"183","2013-10-10",28.459999
"184","2013-10-11",28.700001
"185","2013-10-14",29.26
"186","2013-10-15",29.799999
"187","2013-10-16",29.889999
"188","2013-10-17",29.93
"189","2013-10-18",31.07
"190","2013-10-21",31.08
"191","2013-10-22",32.130001
"192","2013-10-23",32.599998
"193","2013-10-24",31.91
"194","2013-10-25",31.5
"195","2013-10-28",31.5
"196","2013-10-29",32.450001
"197","2013-10-30",32.889999
"198","2013-10-31",31.6
"199","2013-11-01",30.790001
"200","2013-11-04",30.9
"201","2013-11-05",30.790001
"202","2013-11-06",30.440001
"203","2013-11-07",30.4
"204","2013-11-08",31.280001
"205","2013-11-11",31.15
"206","2013-11-12",31.1
"207","2013-11-13",31.440001
"208","2013-11-14",31.23
"209","2013-11-15",31.24
"210","2013-11-18",31.030001
"211","2013-11-19",30.85
"212","2013-11-20",31.25
"213","2013-11-21",31.469999
"214","2013-11-22",31.26
"215","2013-11-25",31.26
"216","2013-11-26",32
"217","2013-11-27",32.529999
"218","2013-11-29",32.630001
"219","2013-12-02",32.389999
"220","2013-12-03",33.16
"221","2013-12-04",32.77
"222","2013-12-05",33.130001
"223","2013-12-06",34.060001
"224","2013-12-09",33.610001
"225","2013-12-10",33.220001
"226","2013-12-11",32.810001
"227","2013-12-12",32.07
"228","2013-12-13",31.9
"229","2013-12-16",31.85
"230","2013-12-17",31.5
"231","2013-12-18",31.98
"232","2013-12-19",31.469999
"233","2013-12-20",31.530001
"234","2013-12-23",31.040001
"235","2013-12-24",30.16
"236","2013-12-26",31.129999
"237","2013-12-27",30.85
"238","2013-12-30",30.620001
"239","2013-12-31",30.860001
"240","2014-01-02",30.889999
"241","2014-01-03",31.65
"242","2014-01-06",31.67
"243","2014-01-07",31.24
"244","2014-01-08",30.65
"245","2014-01-09",31.08
"246","2014-01-10",31.34
"247","2014-01-13",30.52
"248","2014-01-14",30.709999
"249","2014-01-15",31.049999
"250","2014-01-16",30.780001
"251","2014-01-17",30.559999
"252","2014-01-21",30.940001
"253","2014-01-22",30.67
"254","2014-01-23",30.52
"255","2014-01-24",30.139999
"256","2014-01-27",29.42
"257","2014-01-28",29.549999
"258","2014-01-29",28.24
"259","2014-01-30",29.540001
"260","2014-01-31",29.290001
"261","2014-02-03",27.959999
"262","2014-02-04",28.33
"263","2014-02-05",28.209999
"264","2014-02-06",28.129999
"265","2014-02-07",28.01
"266","2014-02-10",28.209999
"267","2014-02-11",27.969999
"268","2014-02-12",28.02
"269","2014-02-13",28
"270","2014-02-14",27.67
"271","2014-02-18",27.65
"272","2014-02-19",27.75
"273","2014-02-20",28.200001
"274","2014-02-21",28.309999
"275","2014-02-24",28.700001
"276","2014-02-25",27.66
"277","2014-02-26",28.389999
"278","2014-02-27",28.370001
"279","2014-02-28",28.25
"280","2014-03-03",28.09
"281","2014-03-04",29.15
"282","2014-03-05",28.9
"283","2014-03-06",29.42
"284","2014-03-07",29.469999
"285","2014-03-10",29.469999
"286","2014-03-11",29.139999
"287","2014-03-12",29.190001
"288","2014-03-13",29
"289","2014-03-14",29.6
"290","2014-03-17",29.870001
"291","2014-03-18",29.370001
"292","2014-03-19",29.24
"293","2014-03-20",29.25
"294","2014-03-21",30.030001
"295","2014-03-24",29.360001
"296","2014-03-25",29.360001
"297","2014-03-26",29.09
"298","2014-03-27",28.77
"299","2014-03-28",29.530001
"300","2014-03-31",29.309999
"301","2014-04-01",30.15
"302","2014-04-02",30.6
"303","2014-04-03",30.42
"304","2014-04-04",30.15
"305","2014-04-07",29.969999
"306","2014-04-08",30.360001
"307","2014-04-09",30.48
"308","2014-04-10",29.280001
"309","2014-04-11",28.41
"310","2014-04-14",28.059999
"311","2014-04-15",27.889999
"312","2014-04-16",28
"313","2014-04-17",28.459999
"314","2014-04-21",28.290001
"315","2014-04-22",28.65
"316","2014-04-23",28.389999
"317","2014-04-24",28.17
"318","2014-04-25",28.139999
"319","2014-04-28",28.290001
"320","2014-04-29",28.49
"321","2014-04-30",28.549999
"322","2014-05-01",28.219999
"323","2014-05-02",28.280001
"324","2014-05-05",28.41
"325","2014-05-06",28.370001
"326","2014-05-07",29.25
"327","2014-05-08",29.120001
"328","2014-05-09",29.469999
"329","2014-05-12",30.07
"330","2014-05-13",30.32
"331","2014-05-14",29.32
"332","2014-05-15",29.530001
"333","2014-05-16",29.860001
"334","2014-05-19",30.09
"335","2014-05-20",29.4
"336","2014-05-21",29.35
"337","2014-05-22",29.559999
"338","2014-05-23",29.719999
"339","2014-05-27",29.77
"340","2014-05-28",29.42
"341","2014-05-29",29.43
"342","2014-05-30",29.219999
"343","2014-06-02",28.940001
"344","2014-06-03",28.719999
"345","2014-06-04",28.68
"346","2014-06-05",29.190001
"347","2014-06-06",29.360001
"348","2014-06-09",29.440001
"349","2014-06-10",29.530001
"350","2014-06-11",29.370001
"351","2014-06-12",28.809999
"352","2014-06-13",28.370001
"353","2014-06-16",28.65
"354","2014-06-17",28.66
"355","2014-06-18",29.25
"356","2014-06-19",29.559999
"357","2014-06-20",29.530001
"358","2014-06-23",28.959999
"359","2014-06-24",28.48
"360","2014-06-25",28.51
"361","2014-06-26",28.620001
"362","2014-06-27",28.790001
"363","2014-06-30",28.68
"364","2014-07-01",29.040001
"365","2014-07-02",28.969999
"366","2014-07-03",29.32
"367","2014-07-07",29.360001
"368","2014-07-08",29.59
"369","2014-07-09",29.73
"370","2014-07-10",29.51
"371","2014-07-11",29.139999
"372","2014-07-14",29.049999
"373","2014-07-15",28.790001
"374","2014-07-16",28.42
"375","2014-07-17",28.309999
"376","2014-07-18",28.360001
"377","2014-07-21",28.309999
"378","2014-07-22",28.440001
"379","2014-07-23",28.360001
"380","2014-07-24",28.16
"381","2014-07-25",28.15
"382","2014-07-28",28.24
"383","2014-07-29",28
"384","2014-07-30",27.9
"385","2014-07-31",26.799999
"386","2014-08-01",26.549999
"387","2014-08-04",26
"388","2014-08-05",25.91
"389","2014-08-06",25.5
"390","2014-08-07",25.57
"391","2014-08-08",25.67
"392","2014-08-11",25.860001
"393","2014-08-12",25.67
"394","2014-08-13",25.77
"395","2014-08-14",26.860001
"396","2014-08-15",26.440001
"397","2014-08-18",26.790001
"398","2014-08-19",26.52
"399","2014-08-20",26.049999
"400","2014-08-21",25.889999
"401","2014-08-22",25.809999
"402","2014-08-25",25.799999
"403","2014-08-26",25.860001
"404","2014-08-27",25.950001
"405","2014-08-28",25.76
"406","2014-08-29",25.610001
"407","2014-09-02",25.559999
"408","2014-09-03",25.6
"409","2014-09-04",25.6
"410","2014-09-05",25.26
"411","2014-09-08",25.34
"412","2014-09-09",25
"413","2014-09-10",24.93
"414","2014-09-11",24.629999
"415","2014-09-12",24.73
"416","2014-09-15",24.32
"417","2014-09-16",23.99
"418","2014-09-17",24
"419","2014-09-18",23.92
"420","2014-09-19",23.42
"421","2014-09-22",23.110001
"422","2014-09-23",22.76
"423","2014-09-24",22.700001
"424","2014-09-25",22.549999
"425","2014-09-26",22.83
"426","2014-09-29",22.26
"427","2014-09-30",21.75
"428","2014-10-01",21.42
"429","2014-10-02",21.74
"430","2014-10-03",21.99
"431","2014-10-06",22.1
"432","2014-10-07",22.15
"433","2014-10-08",22.120001
"434","2014-10-09",21.129999
"435","2014-10-10",20.879999
"436","2014-10-13",20.870001
"437","2014-10-14",20.879999
"438","2014-10-15",21.049999
"439","2014-10-16",21.26
"440","2014-10-17",21.07
"441","2014-10-20",20.799999
"442","2014-10-21",21.25
"443","2014-10-22",21.4
"444","2014-10-23",21.610001
"445","2014-10-24",21.68
"446","2014-10-27",21.66
"447","2014-10-28",22.5
"448","2014-10-29",22.76
"449","2014-10-30",23.280001
"450","2014-10-31",23.389999
"451","2014-11-03",23.780001
"452","2014-11-04",23.700001
"453","2014-11-05",22.5
"454","2014-11-06",23.74
"455","2014-11-07",24.27
"456","2014-11-10",24.530001
"457","2014-11-11",24.440001
"458","2014-11-12",25.280001
"459","2014-11-13",25.09
"460","2014-11-14",25.040001
"461","2014-11-17",24.65
"462","2014-11-18",24.92
"463","2014-11-19",23.629999
"464","2014-11-20",23.98
"465","2014-11-21",23.9
"466","2014-11-24",24.219999
"467","2014-11-25",23.84
"468","2014-11-26",23.459999
"469","2014-11-28",21.049999
"470","2014-12-01",20.799999
"471","2014-12-02",21.059999
"472","2014-12-03",21.66
"473","2014-12-04",21.66
"474","2014-12-05",21.52
"475","2014-12-08",20.379999
"476","2014-12-09",21.18
"477","2014-12-10",20.08
"478","2014-12-11",20.15
"479","2014-12-12",20.1
"480","2014-12-15",20.559999
"481","2014-12-16",20.4
"482","2014-12-17",21.139999
"483","2014-12-18",21.209999
"484","2014-12-19",21.91
"485","2014-12-22",21.49
"486","2014-12-23",21.889999
"487","2014-12-24",21.129999
"488","2014-12-26",21.290001
"489","2014-12-29",21.24
"490","2014-12-30",21.25
"491","2014-12-31",21.15
"492","2015-01-02",21.48
"493","2015-01-05",20.889999
"494","2015-01-06",20.280001
"495","2015-01-07",20.200001
"496","2015-01-08",20.440001
"497","2015-01-09",20.370001
"498","2015-01-12",20.25
"499","2015-01-13",20.870001
"500","2015-01-14",20.99
"501","2015-01-15",21.16
"502","2015-01-16",21.9
"503","2015-01-20",21.719999
"504","2015-01-21",21.23
"505","2015-01-22",22.690001
"506","2015-01-23",23.549999
"507","2015-01-26",24.09
"508","2015-01-27",23.32
"509","2015-01-28",22.52
"510","2015-01-29",22.52
"511","2015-01-30",22.52
"512","2015-02-02",23.280001
"513","2015-02-03",23.73
"514","2015-02-04",23.799999
"515","2015-02-05",23.48
"516","2015-02-06",23.09
"517","2015-02-09",22.360001
"518","2015-02-10",21.92
"519","2015-02-11",22
"520","2015-02-12",22.309999
"521","2015-02-13",23.1
"522","2015-02-17",22.4
"523","2015-02-18",22.52
"524","2015-02-19",22.709999
"525","2015-02-20",22.549999
"526","2015-02-23",22.43
"527","2015-02-24",22.120001
"528","2015-02-25",22.709999
"529","2015-02-26",22.299999
"530","2015-02-27",22.059999
"531","2015-03-02",22.370001
"532","2015-03-03",22.379999
"533","2015-03-04",21.99
"534","2015-03-05",22.200001
"535","2015-03-06",22
"536","2015-03-09",22.34
"537","2015-03-10",21.66
"538","2015-03-11",20.23
"539","2015-03-12",20.26
"540","2015-03-13",20.719999
"541","2015-03-16",20.41
"542","2015-03-17",20.719999
"543","2015-03-18",21.290001
"544","2015-03-19",21.26
"545","2015-03-20",21.48
"546","2015-03-23",21.309999
"547","2015-03-24",21.02
"548","2015-03-25",21.26
"549","2015-03-26",21.370001
"550","2015-03-27",21.25
"551","2015-03-30",21.26
"552","2015-03-31",20.84
"553","2015-04-01",20.91
"554","2015-04-02",21.030001
"555","2015-04-06",21.639999
"556","2015-04-07",21.51
"557","2015-04-08",22.08
"558","2015-04-09",22.790001
"559","2015-04-10",22.780001
"560","2015-04-13",22.5
"561","2015-04-14",22.719999
"562","2015-04-15",24.01
"563","2015-04-16",24.26
"564","2015-04-17",23.75
"565","2015-04-20",24.030001
"566","2015-04-21",22.98
"567","2015-04-22",22.85
"568","2015-04-23",22.91
"569","2015-04-24",22.15
"570","2015-04-27",22.24
"571","2015-04-28",22.860001
"572","2015-04-29",22.85
"573","2015-04-30",22.18
"574","2015-05-01",22.18
"575","2015-05-04",22.08
"576","2015-05-05",22.23
"577","2015-05-06",21.530001
"578","2015-05-07",21.65
"579","2015-05-08",22.040001
"580","2015-05-11",21.98
"581","2015-05-12",21.629999
"582","2015-05-13",21.549999
"583","2015-05-14",21.75
"584","2015-05-15",22.040001
"585","2015-05-18",22.120001
"586","2015-05-19",21.969999
"587","2015-05-20",21.6
"588","2015-05-21",21.51
"589","2015-05-22",21.27
"590","2015-05-26",21.040001
"591","2015-05-27",21.129999
"592","2015-05-28",21.01
"593","2015-05-29",21
"594","2015-06-01",20.780001
"595","2015-06-02",21.219999
"596","2015-06-03",21.08
"597","2015-06-04",20.09
"598","2015-06-05",20.41
"599","2015-06-08",19.93
"600","2015-06-09",20.190001
"601","2015-06-10",20.43
"602","2015-06-11",20.1
"603","2015-06-12",20.049999
"604","2015-06-15",19.950001
"605","2015-06-16",20
"606","2015-06-17",19.82
"607","2015-06-18",19.41
"608","2015-06-19",19.4
"609","2015-06-22",19.73
"610","2015-06-23",19.889999
"611","2015-06-24",20.450001
"612","2015-06-25",20.799999
"613","2015-06-26",20.700001
"614","2015-06-29",20.34
"615","2015-06-30",20.48
"616","2015-07-01",20.139999
"617","2015-07-02",20.16
"618","2015-07-06",20.190001
"619","2015-07-07",20.209999
"620","2015-07-08",19.6
"621","2015-07-09",19.610001
"622","2015-07-10",19.469999
"623","2015-07-13",19.6
"624","2015-07-14",19.440001
"625","2015-07-15",19.17
"626","2015-07-16",19.08
"627","2015-07-17",18.93
"628","2015-07-20",18.469999
"629","2015-07-21",18.440001
"630","2015-07-22",17.969999
"631","2015-07-23",17.76
"632","2015-07-24",17.07
"633","2015-07-27",17.030001
"634","2015-07-28",17.360001
"635","2015-07-29",17.530001
"636","2015-07-30",17.610001
"637","2015-07-31",16.93
"638","2015-08-03",16.049999
"639","2015-08-04",15.98
"640","2015-08-05",17.6
"641","2015-08-06",17.9
"642","2015-08-07",17.83
"643","2015-08-10",18.389999
"644","2015-08-11",18.42
"645","2015-08-12",18.290001
"646","2015-08-13",17.950001
"647","2015-08-14",18.200001
"648","2015-08-17",18.290001
"649","2015-08-18",18.190001
"650","2015-08-19",17.959999
"651","2015-08-20",16.639999
"652","2015-08-21",16.190001
"653","2015-08-24",15.94
"654","2015-08-25",15.03
"655","2015-08-26",14.65
"656","2015-08-27",15.33
"657","2015-08-28",16.15
"658","2015-08-31",16.9
"659","2015-09-01",16.290001
"660","2015-09-02",16.5
"661","2015-09-03",16.280001
"662","2015-09-04",15.93
"663","2015-09-08",16.209999
"664","2015-09-09",15.69
"665","2015-09-10",15.73
"666","2015-09-11",15.75
"667","2015-09-14",15.61
"668","2015-09-15",16.530001
"669","2015-09-16",17.110001
"670","2015-09-17",16.809999
"671","2015-09-18",16.52
"672","2015-09-21",16.59
"673","2015-09-22",16.700001
"674","2015-09-23",16.41
"675","2015-09-24",16.139999
"676","2015-09-25",16.24
"677","2015-09-28",15.07
"678","2015-09-29",14.52
"679","2015-09-30",14.97
"680","2015-10-01",14.67
"681","2015-10-02",15.21
"682","2015-10-05",16.02
"683","2015-10-06",16.41
"684","2015-10-07",17.059999
"685","2015-10-08",17.790001
"686","2015-10-09",18.139999
"687","2015-10-12",18.02
"688","2015-10-13",18.1
"689","2015-10-14",17.74
"690","2015-10-15",18.25
"691","2015-10-16",18.26
"692","2015-10-19",17.530001
"693","2015-10-20",17.969999
"694","2015-10-21",17.57
"695","2015-10-22",14.68
"696","2015-10-23",14.81
"697","2015-10-26",13.78
"698","2015-10-27",13.34
"699","2015-10-28",13.97
"700","2015-10-29",14.32
"701","2015-10-30",13.91
"702","2015-11-02",13.7
"703","2015-11-03",13.68
"704","2015-11-04",13.61
"705","2015-11-05",11.87
"706","2015-11-06",11.61
"707","2015-11-09",11.79
"708","2015-11-10",11.68
"709","2015-11-11",11.16
"710","2015-11-12",11.41
"711","2015-11-13",11.43
"712","2015-11-16",11.43
"713","2015-11-17",11.18
"714","2015-11-18",11.28
"715","2015-11-19",11.14
"716","2015-11-20",11.22
"717","2015-11-23",11.44
"718","2015-11-24",11.6
"719","2015-11-25",11.43
"720","2015-11-27",11.46
"721","2015-11-30",11.79
"722","2015-12-01",11.96
"723","2015-12-02",11.5
"724","2015-12-03",11.34
"725","2015-12-04",11.05
"726","2015-12-07",10.67
"727","2015-12-08",10.38
"728","2015-12-09",10.38
"729","2015-12-10",10.47
"730","2015-12-11",10
"731","2015-12-14",9.66
"732","2015-12-15",9.62
"733","2015-12-16",9.56
"734","2015-12-17",9.1
"735","2015-12-18",9.82
"736","2015-12-21",10.46
"737","2015-12-22",10.78
"738","2015-12-23",11.68
"739","2015-12-24",11.64
"740","2015-12-28",11.45
"741","2015-12-29",11.42
"742","2015-12-30",11.06
"743","2015-12-31",11.15
"744","2016-01-04",11.28
"745","2016-01-05",11.17
"746","2016-01-06",11.02
"747","2016-01-07",10.36
"748","2016-01-08",10.02
"749","2016-01-11",9.64
"750","2016-01-12",9.2
"751","2016-01-13",8.61
"752","2016-01-14",8.7
"753","2016-01-15",8.84
"754","2016-01-19",8.54
"755","2016-01-20",8.67
"756","2016-01-21",8.74
"757","2016-01-22",8.79
"758","2016-01-25",8.26
"759","2016-01-26",8.64
"760","2016-01-27",8.72
"761","2016-01-28",8.97
"762","2016-01-29",9.18
"763","2016-02-01",9.3
"764","2016-02-02",8.84
"765","2016-02-03",9.14
"766","2016-02-04",9.22
"767","2016-02-05",8.78
"768","2016-02-08",8.58
"769","2016-02-09",8.19
"770","2016-02-10",7.85
"771","2016-02-11",7.52
"772","2016-02-12",7.65
"773","2016-02-16",7.99
"774","2016-02-17",8.39
"775","2016-02-18",8.2
"776","2016-02-19",8.09
"777","2016-02-22",8.46
"778","2016-02-23",7.95
"779","2016-02-24",7.75
"780","2016-02-25",7.64
"781","2016-02-26",9.24
"782","2016-02-29",9.22
"783","2016-03-01",9.52
"784","2016-03-02",9.88
"785","2016-03-03",10.55
"786","2016-03-04",11.01
"787","2016-03-07",11.76
"788","2016-03-08",10.31
"789","2016-03-09",10.38
"790","2016-03-10",10.18
"791","2016-03-11",10.67
"792","2016-03-14",10.59
"793","2016-03-15",9.85
"794","2016-03-16",10.12
"795","2016-03-17",10.45
"796","2016-03-18",10.76
"797","2016-03-21",9.98
"798","2016-03-22",9.64
"799","2016-03-23",9
"800","2016-03-24",9.08
"801","2016-03-28",9.05
"802","2016-03-29",9.15
"803","2016-03-30",9.2
"804","2016-03-31",9.38
"805","2016-04-01",8.9
"806","2016-04-04",8.59
"807","2016-04-05",8.07
"808","2016-04-06",8.07
"809","2016-04-07",7.99
"810","2016-04-08",8.33
"811","2016-04-11",8.41
"812","2016-04-12",9.14
"813","2016-04-13",9.31
"814","2016-04-14",9.16
"815","2016-04-15",9.07
"816","2016-04-18",9.15
"817","2016-04-19",9.5
"818","2016-04-20",9.68
"819","2016-04-21",9.58
"820","2016-04-22",9.98
"821","2016-04-25",9.33
"822","2016-04-26",9.52
"823","2016-04-27",9.87
"824","2016-04-28",9.68
"825","2016-04-29",9.53
"826","2016-05-02",9.58
"827","2016-05-03",9.54
"828","2016-05-04",9.13
"829","2016-05-05",9.28
"830","2016-05-06",9.66
"831","2016-05-09",9.58
"832","2016-05-10",9.46
"833","2016-05-11",9.86
"834","2016-05-12",9.78
"835","2016-05-13",9.51
"836","2016-05-16",9.51
"837","2016-05-17",9.65
"838","2016-05-18",9.55
"839","2016-05-19",9.38
"840","2016-05-20",9.75
"841","2016-05-23",9.5
"842","2016-05-24",9.59
"843","2016-05-25",9.87
"844","2016-05-26",9.5
"845","2016-05-27",9.86
"846","2016-05-31",9.57
"847","2016-06-01",9.98
"848","2016-06-02",9.95
"849","2016-06-03",9.88
"850","2016-06-06",10.75
"851","2016-06-07",11.2
"852","2016-06-08",11.25
"853","2016-06-09",11.09
"854","2016-06-10",10.95
"855","2016-06-13",11
"856","2016-06-14",11.02
"857","2016-06-15",10.55
"858","2016-06-16",10.03
"859","2016-06-17",10.39
"860","2016-06-20",10.39
"861","2016-06-21",10.06
"862","2016-06-22",10.05
"863","2016-06-23",10.75
"864","2016-06-24",9.84
"865","2016-06-27",8.95
"866","2016-06-28",9.02
"867","2016-06-29",9.24
"868","2016-06-30",9.4
"869","2016-07-01",9.74
"870","2016-07-05",9.2
"871","2016-07-06",9.26
"872","2016-07-07",8.94
"873","2016-07-08",9.33
"874","2016-07-11",9.15
"875","2016-07-12",10.18
"876","2016-07-13",10.56
"877","2016-07-14",10.01
"878","2016-07-15",9.74
"879","2016-07-18",9.88
"880","2016-07-19",9.84
"881","2016-07-20",9.73
"882","2016-07-21",9.52
"883","2016-07-22",9.04
"884","2016-07-25",8.88
"885","2016-07-26",8.96
"886","2016-07-27",8.94
"887","2016-07-28",8.78
"888","2016-07-29",8.78
"889","2016-08-01",8.3
"890","2016-08-02",7.87
"891","2016-08-03",8.26
"892","2016-08-04",8.39
"893","2016-08-05",8.1
"894","2016-08-08",8.56
"895","2016-08-09",7.94
"896","2016-08-10",7.58
"897","2016-08-11",7.68
"898","2016-08-12",7.65
"899","2016-08-15",7.64
"900","2016-08-16",7.61
"901","2016-08-17",7.36
"902","2016-08-18",7.56
"903","2016-08-19",7.47
"904","2016-08-22",7.46
"905","2016-08-23",7.75
"906","2016-08-24",7.57
"907","2016-08-25",7.56
"908","2016-08-26",7.46
"909","2016-08-29",7.57
"910","2016-08-30",7.43
"911","2016-08-31",7.29
"912","2016-09-01",7.23
"913","2016-09-02",7.52
"914","2016-09-06",7.25
"915","2016-09-07",7.18
"916","2016-09-08",7.66
"917","2016-09-09",7.34
"918","2016-09-12",7.37
"919","2016-09-13",7.18
"920","2016-09-14",7.1
"921","2016-09-15",7.39
"922","2016-09-16",7.58
"923","2016-09-19",7.44
"924","2016-09-20",7.23
"925","2016-09-21",7.46
"926","2016-09-22",7.59
"927","2016-09-23",7.3
"928","2016-09-26",7.59
"929","2016-09-27",7.25
"930","2016-09-28",7.8
"931","2016-09-29",8.02
"932","2016-09-30",8.05
"933","2016-10-03",7.8
"934","2016-10-04",7.8
"935","2016-10-05",8.18
"936","2016-10-06",8.17
"937","2016-10-07",7.92
"938","2016-10-10",8.42
"939","2016-10-11",8.31
"940","2016-10-12",8.36
"941","2016-10-13",8.38
"942","2016-10-14",8.25
"943","2016-10-17",8.13
"944","2016-10-18",8.2
"945","2016-10-19",8.74
"946","2016-10-20",8.56
"947","2016-10-21",8.51
"948","2016-10-24",8.45
"949","2016-10-25",8.22
"950","2016-10-26",8.13
"951","2016-10-27",8.11
"952","2016-10-28",7.7
"953","2016-10-31",7.55
"954","2016-11-01",7.42
"955","2016-11-02",7.46
"956","2016-11-03",7.52
"957","2016-11-04",8
"958","2016-11-07",8.4
"959","2016-11-08",8.56
"960","2016-11-09",9.26
"961","2016-11-10",9.76
"962","2016-11-11",10.46
"963","2016-11-14",10.6
"964","2016-11-15",10.76
"965","2016-11-16",10.93
"966","2016-11-17",10.49
"967","2016-11-18",10.54
"968","2016-11-21",11.12
"969","2016-11-22",11.85
"970","2016-11-23",12.47
"971","2016-11-25",11.34
"972","2016-11-28",10.99
"973","2016-11-29",10.53
"974","2016-11-30",11.71
"975","2016-12-01",11.84
"976","2016-12-02",11.8
"977","2016-12-05",11.81
"978","2016-12-06",12.48
