"","date","EPC"
"1","2007-01-03",53.269089
"2","2007-01-04",53.595257
"3","2007-01-05",53.906597
"4","2007-01-08",54.136398
"5","2007-01-09",55.122314
"6","2007-01-10",56.041512
"7","2007-01-11",57.057079
"8","2007-01-12",56.530762
"9","2007-01-16",56.063751
"10","2007-01-17",56.693848
"11","2007-01-18",56.538177
"12","2007-01-19",56.641956
"13","2007-01-22",56.041512
"14","2007-01-23",62.12009
"15","2007-01-24",62.068199
"16","2007-01-25",61.697556
"17","2007-01-26",62.386951
"18","2007-01-29",62.920681
"19","2007-01-30",63.254261
"20","2007-01-31",63.180134
"21","2007-02-01",63.573017
"22","2007-02-02",63.995552
"23","2007-02-05",63.869534
"24","2007-02-06",63.847294
"25","2007-02-07",63.535954
"26","2007-02-08",63.802818
"27","2007-02-09",63.128242
"28","2007-02-12",63.706448
"29","2007-02-13",64.173462
"30","2007-02-14",64.899925
"31","2007-02-15",64.544106
"32","2007-02-16",63.65456
"33","2007-02-20",64.907341
"34","2007-02-21",64.455154
"35","2007-02-22",64.744255
"36","2007-02-23",64.870277
"37","2007-02-26",65.255745
"38","2007-02-27",64.121574
"39","2007-02-28",63.699036
"40","2007-03-01",64.188286
"41","2007-03-02",63.150482
"42","2007-03-05",62.142326
"43","2007-03-06",63.135654
"44","2007-03-07",62.342476
"45","2007-03-08",62.80949
"46","2007-03-09",63.513714
"47","2007-03-12",64.054855
"48","2007-03-13",62.557449
"49","2007-03-14",62.231281
"50","2007-03-15",62.194218
"51","2007-03-16",61.771683
"52","2007-03-19",61.838398
"53","2007-03-20",62.96516
"54","2007-03-21",63.906597
"55","2007-03-22",64.388435
"56","2007-03-23",64.040031
"57","2007-03-26",63.891773
"58","2007-03-27",63.14307
"59","2007-03-28",62.957745
"60","2007-03-29",62.898445
"61","2007-03-30",63.254261
"62","2007-04-02",63.254261
"63","2007-04-03",63.521126
"64","2007-04-04",63.98814
"65","2007-04-05",64.069679
"66","2007-04-09",64.173462
"67","2007-04-10",64.366196
"68","2007-04-11",64.232765
"69","2007-04-12",64.38102
"70","2007-04-13",64.566345
"71","2007-04-16",64.462563
"72","2007-04-17",64.373611
"73","2007-04-18",64.521866
"74","2007-04-19",66.056335
"75","2007-04-20",66.99778
"76","2007-04-23",67.46479
"77","2007-04-24",72.097847
"78","2007-04-25",71.905113
"79","2007-04-26",71.074867
"80","2007-04-27",70.808006
"81","2007-04-30",72.038544
"82","2007-05-01",72.045959
"83","2007-05-02",73.276505
"84","2007-05-03",73.958488
"85","2007-05-04",75.011116
"86","2007-05-07",74.944405
"87","2007-05-08",74.514458
"88","2007-05-09",75.307632
"89","2007-05-10",74.306892
"90","2007-05-11",74.633064
"91","2007-05-14",74.788734
"92","2007-05-15",73.906601
"93","2007-05-16",73.269089
"94","2007-05-17",73.587845
"95","2007-05-18",74.017792
"96","2007-05-21",74.128983
"97","2007-05-22",73.283913
"98","2007-05-23",73.469238
"99","2007-05-24",71.97924
"100","2007-05-25",73.38028
"101","2007-05-29",73.839882
"102","2007-05-30",74.143806
"103","2007-05-31",73.432175
"104","2007-06-01",73.017052
"105","2007-06-04",74.099335
"106","2007-06-05",73.521126
"107","2007-06-06",72.342476
"108","2007-06-07",70.348404
"109","2007-06-08",71.082283
"110","2007-06-11",72.105263
"111","2007-06-12",71.742035
"112","2007-06-13",72.71312
"113","2007-06-14",73.068939
"114","2007-06-15",73.113419
"115","2007-06-18",73.669388
"116","2007-06-19",73.039291
"117","2007-06-20",73.38028
"118","2007-06-21",73.550781
"119","2007-06-22",72.616753
"120","2007-06-25",73.624908
"121","2007-06-26",73.328392
"122","2007-06-27",74.032616
"123","2007-06-28",74.395851
"124","2007-06-29",73.832466
"125","2007-07-02",74.225349
"126","2007-07-03",73.958488
"127","2007-07-05",74.025208
"128","2007-07-06",74.240181
"129","2007-07-09",74.025208
"130","2007-07-10",73.647148
"131","2007-07-11",77.961456
"132","2007-07-12",79.117867
"133","2007-07-13",79.814674
"134","2007-07-16",80.318756
"135","2007-07-17",79.725723
"136","2007-07-18",79.184578
"137","2007-07-19",79.080803
"138","2007-07-20",79.051147
"139","2007-07-23",79.006668
"140","2007-07-24",81.697556
"141","2007-07-25",79.636765
"142","2007-07-26",76.419571
"143","2007-07-27",74.722015
"144","2007-07-30",75.841362
"145","2007-07-31",74.796143
"146","2007-08-01",75.403999
"147","2007-08-02",75.567085
"148","2007-08-03",73.372871
"149","2007-08-06",73.209785
"150","2007-08-07",71.527054
"151","2007-08-08",68.065231
"152","2007-08-09",66.679024
"153","2007-08-10",69.733139
"154","2007-08-13",77.353592
"155","2007-08-14",74.573761
"156","2007-08-15",73.795403
"157","2007-08-16",74.284653
"158","2007-08-17",75.707932
"159","2007-08-20",75.596741
"160","2007-08-21",76.493698
"161","2007-08-22",79.280952
"162","2007-08-23",78.569313
"163","2007-08-24",80.518906
"164","2007-08-27",79.873978
"165","2007-08-28",77.813194
"166","2007-08-29",78.46553
"167","2007-08-30",77.390663
"168","2007-08-31",78.524834
"169","2007-09-04",77.731651
"170","2007-09-05",78.702744
"171","2007-09-06",79.48851
"172","2007-09-07",77.620461
"173","2007-09-10",77.924385
"174","2007-09-11",78.383987
"175","2007-09-12",78.295036
"176","2007-09-13",80.733879
"177","2007-09-14",81.467751
"178","2007-09-17",81.208305
"179","2007-09-18",82.727943
"180","2007-09-19",84.247589
"181","2007-09-20",82.579689
"182","2007-09-21",82.71312
"183","2007-09-24",82.083023
"184","2007-09-25",81.853226
"185","2007-09-26",82.705711
"186","2007-09-27",81.734619
"187","2007-09-28",82.171982
"188","2007-10-01",86.108231
"189","2007-10-02",87.353592
"190","2007-10-03",85.530022
"191","2007-10-04",86.197182
"192","2007-10-05",87.575981
"193","2007-10-08",86.627129
"194","2007-10-09",88.169014
"195","2007-10-10",86.701263
"196","2007-10-11",86.745735
"197","2007-10-12",86.145294
"198","2007-10-15",84.351372
"199","2007-10-16",84.781319
"200","2007-10-17",85.092659
"201","2007-10-18",84.662712
"202","2007-10-19",83.269089
"203","2007-10-22",81.764267
"204","2007-10-23",83.031876
"205","2007-10-24",83.02446
"206","2007-10-25",83.194962
"207","2007-10-26",81.69014
"208","2007-10-29",82.031136
"209","2007-10-30",75.789474
"210","2007-10-31",77.316528
"211","2007-11-01",80.429947
"212","2007-11-02",81.838402
"213","2007-11-05",80.882133
"214","2007-11-06",80.726463
"215","2007-11-07",80.140846
"216","2007-11-08",80.726463
"217","2007-11-09",79.725723
"218","2007-11-12",78.636024
"219","2007-11-13",80.185326
"220","2007-11-14",79.495926
"221","2007-11-15",79.473686
"222","2007-11-16",79.851746
"223","2007-11-19",81.208305
"224","2007-11-20",82.71312
"225","2007-11-21",81.393623
"226","2007-11-23",83.106003
"227","2007-11-26",82.438843
"228","2007-11-27",81.304672
"229","2007-11-28",81.48999
"230","2007-11-29",83.313568
"231","2007-11-30",84.232765
"232","2007-12-03",84.870277
"233","2007-12-04",84.959229
"234","2007-12-05",86.004448
"235","2007-12-06",86.441811
"236","2007-12-07",86.582657
"237","2007-12-10",85.270569
"238","2007-12-11",86.323204
"239","2007-12-12",87.064491
"240","2007-12-13",86.278725
"241","2007-12-14",85.248329
"242","2007-12-17",83.921425
"243","2007-12-18",84.929581
"244","2007-12-19",85.203857
"245","2007-12-20",84.166046
"246","2007-12-21",84.299484
"247","2007-12-24",85.248329
"248","2007-12-26",84.603409
"249","2007-12-27",84.106743
"250","2007-12-28",83.743515
"251","2007-12-31",83.120827
"252","2008-01-02",83.113419
"253","2008-01-03",82.364716
"254","2008-01-04",79.933281
"255","2008-01-07",79.384727
"256","2008-01-08",76.693848
"257","2008-01-09",77.709412
"258","2008-01-10",78.435875
"259","2008-01-11",76.945885
"260","2008-01-14",77.457375
"261","2008-01-15",77.724243
"262","2008-01-16",74.321716
"263","2008-01-17",73.832466
"264","2008-01-18",73.661972
"265","2008-01-22",70.793182
"266","2008-01-23",71.208305
"267","2008-01-24",71.00074
"268","2008-01-25",70.963676
"269","2008-01-28",71.682732
"270","2008-01-29",69.503334
"271","2008-01-30",69.421791
"272","2008-01-31",69.399559
"273","2008-02-01",70.526314
"274","2008-02-04",70
"275","2008-02-05",67.761307
"276","2008-02-06",67.012604
"277","2008-02-07",65.507782
"278","2008-02-08",65.744995
"279","2008-02-11",65.159378
"280","2008-02-12",66.716087
"281","2008-02-13",68.005928
"282","2008-02-14",69.006668
"283","2008-02-15",69.710899
"284","2008-02-19",68.569313
"285","2008-02-20",69.065971
"286","2008-02-21",72.33506
"287","2008-02-22",72.216454
"288","2008-02-25",71.460342
"289","2008-02-26",71.927353
"290","2008-02-27",71.252777
"291","2008-02-28",69.940697
"292","2008-02-29",68.813934
"293","2008-03-03",68.650856
"294","2008-03-04",69.35508
"295","2008-03-05",68.146774
"296","2008-03-06",67.064491
"297","2008-03-07",66.093399
"298","2008-03-10",64.677536
"299","2008-03-11",65.61898
"300","2008-03-12",64.536697
"301","2008-03-13",64.907341
"302","2008-03-14",64.544106
"303","2008-03-17",63.395107
"304","2008-03-18",65.61898
"305","2008-03-19",65.166794
"306","2008-03-20",64.818382
"307","2008-03-24",66.456635
"308","2008-03-25",68.02076
"309","2008-03-26",67.954041
"310","2008-03-27",67.272057
"311","2008-03-28",66.538177
"312","2008-03-31",67.071907
"313","2008-04-01",69.058563
"314","2008-04-02",68.317268
"315","2008-04-03",66.871758
"316","2008-04-04",67.146034
"317","2008-04-07",67.768715
"318","2008-04-08",67.086731
"319","2008-04-09",65.507782
"320","2008-04-10",67.457375
"321","2008-04-11",68.139366
"322","2008-04-14",66.612305
"323","2008-04-15",66.960709
"324","2008-04-16",66.775391
"325","2008-04-17",65.707932
"326","2008-04-18",66.263901
"327","2008-04-21",65.374352
"328","2008-04-22",64.143806
"329","2008-04-23",64.106743
"330","2008-04-24",63.884357
"331","2008-04-25",63.973312
"332","2008-04-28",64.810974
"333","2008-04-29",56.9533
"334","2008-04-30",58.606377
"335","2008-05-01",61.445515
"336","2008-05-02",58.64344
"337","2008-05-05",57.079319
"338","2008-05-06",57.153446
"339","2008-05-07",56.278725
"340","2008-05-08",55.604153
"341","2008-05-09",55.255745
"342","2008-05-12",56.560413
"343","2008-05-13",56.515938
"344","2008-05-14",59.051147
"345","2008-05-15",60.696812
"346","2008-05-16",59.97776
"347","2008-05-19",60.059303
"348","2008-05-20",61.141586
"349","2008-05-21",60.51149
"350","2008-05-22",60.696812
"351","2008-05-23",59.681244
"352","2008-05-27",59.495922
"353","2008-05-28",59.214233
"354","2008-05-29",60.185322
"355","2008-05-30",60.481838
"356","2008-06-02",60.214973
"357","2008-06-03",59.525574
"358","2008-06-04",58.969608
"359","2008-06-05",59.036324
"360","2008-06-06",58.472942
"361","2008-06-09",58.206078
"362","2008-06-10",57.909561
"363","2008-06-11",57.19051
"364","2008-06-12",57.894737
"365","2008-06-13",58.280209
"366","2008-06-16",57.205338
"367","2008-06-17",58.895477
"368","2008-06-18",58.057819
"369","2008-06-19",57.398071
"370","2008-06-20",56.612305
"371","2008-06-23",55.048183
"372","2008-06-24",55.670868
"373","2008-06-25",56.827278
"374","2008-06-26",55.967384
"375","2008-06-27",54.96664
"376","2008-06-30",54.180874
"377","2008-07-01",53.876945
"378","2008-07-02",52.861378
"379","2008-07-03",52.312824
"380","2008-07-07",51.030392
"381","2008-07-08",51.994068
"382","2008-07-09",51.230541
"383","2008-07-10",50.837658
"384","2008-07-11",50.35582
"385","2008-07-14",50.800594
"386","2008-07-15",50.66716
"387","2008-07-16",51.734619
"388","2008-07-17",52.290585
"389","2008-07-18",52.12009
"390","2008-07-21",52.891029
"391","2008-07-22",54.151222
"392","2008-07-23",55.159378
"393","2008-07-24",53.365456
"394","2008-07-25",53.261677
"395","2008-07-28",52.742771
"396","2008-07-29",57.138622
"397","2008-07-30",55.063011
"398","2008-07-31",52.883617
"399","2008-08-01",54.121571
"400","2008-08-04",54.492218
"401","2008-08-05",55.959969
"402","2008-08-06",56.063751
"403","2008-08-07",55.218681
"404","2008-08-08",56.960712
"405","2008-08-11",58.502594
"406","2008-08-12",58.717567
"407","2008-08-13",58.776871
"408","2008-08-14",59.82209
"409","2008-08-15",61.282433
"410","2008-08-18",61.156414
"411","2008-08-19",60.733875
"412","2008-08-20",60.837658
"413","2008-08-21",60.607857
"414","2008-08-22",60.785767
"415","2008-08-25",60.800594
"416","2008-08-26",61.02298
"417","2008-08-27",61.756859
"418","2008-08-28",62.824314
"419","2008-08-29",62.96516
"420","2008-09-02",64.002968
"421","2008-09-03",63.83247
"422","2008-09-04",63.387695
"423","2008-09-05",64.314308
"424","2008-09-08",64.959229
"425","2008-09-09",64.581169
"426","2008-09-10",64.077095
"427","2008-09-11",65.418831
"428","2008-09-12",65.515198
"429","2008-09-15",64.536697
"430","2008-09-16",64.544106
"431","2008-09-17",62.928097
"432","2008-09-18",65.196442
"433","2008-09-19",66.515938
"434","2008-09-22",64.210526
"435","2008-09-23",64.455154
"436","2008-09-24",63.120831
"437","2008-09-25",63.172722
"438","2008-09-26",62.468494
"439","2008-09-29",60.66716
"440","2008-09-30",59.710896
