"","date","AQUA"
"383","2019-05-14",11.99
"384","2019-05-15",12.22
"385","2019-05-16",12.48
"386","2019-05-17",12.24
"387","2019-05-20",12.18
"388","2019-05-21",12.42
"389","2019-05-22",12.19
"390","2019-05-23",12.06
"391","2019-05-24",12.14
"392","2019-05-28",12.32
"393","2019-05-29",11.84
"394","2019-05-30",11.89
"395","2019-05-31",11.77
"396","2019-06-03",11.74
"397","2019-06-04",12.5
"398","2019-06-05",12.71
"399","2019-06-06",12.67
"400","2019-06-07",12.86
"401","2019-06-10",13.2
"402","2019-06-11",12.82
"403","2019-06-12",12.71
"404","2019-06-13",13.01
"405","2019-06-14",12.84
"406","2019-06-17",12.69
"407","2019-06-18",13.35
"408","2019-06-19",13.22
"409","2019-06-20",13.15
"410","2019-06-21",13.08
"411","2019-06-24",13.03
"412","2019-06-25",12.86
"413","2019-06-26",13.18
"414","2019-06-27",13.8
"415","2019-06-28",14.24
"416","2019-07-01",14.21
"417","2019-07-02",14.13
"418","2019-07-03",14.3
"419","2019-07-05",14.3
"420","2019-07-08",13.92
"421","2019-07-09",13.72
"422","2019-07-10",13.7
"423","2019-07-11",13.76
"424","2019-07-12",14.19
"425","2019-07-15",13.99
"426","2019-07-16",14.25
"427","2019-07-17",14.04
"428","2019-07-18",13.7
"429","2019-07-19",13.64
"430","2019-07-22",13.72
"431","2019-07-23",14.03
"432","2019-07-24",14.47
"433","2019-07-25",14.12
"434","2019-07-26",14.08
"435","2019-07-29",14.07
"436","2019-07-30",14.21
"437","2019-07-31",14.22
"438","2019-08-01",13.63
"439","2019-08-02",13.31
"440","2019-08-05",12.9
"441","2019-08-06",13.55
"442","2019-08-07",14.94
"443","2019-08-08",15.39
"444","2019-08-09",15.26
"445","2019-08-12",14.77
"446","2019-08-13",15.2
"447","2019-08-14",14.27
"448","2019-08-15",14.49
"449","2019-08-16",15.02
"450","2019-08-19",15.64
"451","2019-08-20",15.6
"452","2019-08-21",15.2
"453","2019-08-22",15.09
"454","2019-08-23",14.58
"455","2019-08-26",14.57
"456","2019-08-27",14.62
"457","2019-08-28",14.7
"458","2019-08-29",15.17
"459","2019-08-30",15.46
"460","2019-09-03",15.43
"461","2019-09-04",15.6
"462","2019-09-05",16.139999
"463","2019-09-06",15.75
"464","2019-09-09",15.75
"465","2019-09-10",16.1
"466","2019-09-11",16.73
"467","2019-09-12",16.83
"468","2019-09-13",16.860001
"469","2019-09-16",16.959999
"470","2019-09-17",17.030001
"471","2019-09-18",16.93
"472","2019-09-19",16.719999
"473","2019-09-20",16.540001
"474","2019-09-23",16.58
"475","2019-09-24",16.129999
"476","2019-09-25",16.73
"477","2019-09-26",16.799999
"478","2019-09-27",16.82
"479","2019-09-30",17.02
"480","2019-10-01",16.18
"481","2019-10-02",16.219999
"482","2019-10-03",16.190001
"483","2019-10-04",15.97
"484","2019-10-07",15.74
"485","2019-10-08",15.4
"486","2019-10-09",15.54
"487","2019-10-10",15.76
"488","2019-10-11",16.200001
"489","2019-10-14",16.42
"490","2019-10-15",16.889999
"491","2019-10-16",16.93
"492","2019-10-17",17.299999
"493","2019-10-18",16.92
"494","2019-10-21",16.75
"495","2019-10-22",16.790001
"496","2019-10-23",16.940001
"497","2019-10-24",16.639999
"498","2019-10-25",17.16
"499","2019-10-28",17.41
"500","2019-10-29",17.48
"501","2019-10-30",17.52
"502","2019-10-31",17.370001
"503","2019-11-01",17.690001
"504","2019-11-04",17.42
"505","2019-11-05",17.43
"506","2019-11-06",17.459999
"507","2019-11-07",17.93
"508","2019-11-08",17.440001
"509","2019-11-11",17.15
"510","2019-11-12",17.34
"511","2019-11-13",17.25
"512","2019-11-14",17.799999
"513","2019-11-15",17.98
"514","2019-11-18",17.75
"515","2019-11-19",18.33
"516","2019-11-20",17.700001
"517","2019-11-21",17.200001
"518","2019-11-22",18.49
"519","2019-11-25",19.26
"520","2019-11-26",19.030001
"521","2019-11-27",19.1
"522","2019-11-29",18.940001
"523","2019-12-02",19.48
"524","2019-12-03",19.309999
"525","2019-12-04",19.139999
"526","2019-12-05",19.07
"527","2019-12-06",18.58
"528","2019-12-09",18.82
"529","2019-12-10",19.48
"530","2019-12-11",19.5
"531","2019-12-12",20.110001
"532","2019-12-13",19.540001
"533","2019-12-16",19.709999
"534","2019-12-17",19.75
"535","2019-12-18",19.83
"536","2019-12-19",19.66
"537","2019-12-20",19.860001
"538","2019-12-23",19.68
"539","2019-12-24",19.809999
"540","2019-12-26",18.92
"541","2019-12-27",18.860001
"542","2019-12-30",19.120001
"543","2019-12-31",18.950001
"544","2020-01-02",18.91
"545","2020-01-03",19.1
"546","2020-01-06",18.469999
"547","2020-01-07",18.450001
"548","2020-01-08",18.450001
"549","2020-01-09",18.559999
"550","2020-01-10",18.52
"551","2020-01-13",18.82
"552","2020-01-14",18.82
"553","2020-01-15",19.219999
"554","2020-01-16",19.48
"555","2020-01-17",19.48
"556","2020-01-21",19.49
"557","2020-01-22",19.34
"558","2020-01-23",19.459999
"559","2020-01-24",19.42
"560","2020-01-27",19.290001
"561","2020-01-28",19.700001
"562","2020-01-29",20.290001
"563","2020-01-30",20.290001
"564","2020-01-31",19.969999
"565","2020-02-03",20.540001
"566","2020-02-04",24.01
"567","2020-02-05",24.290001
"568","2020-02-06",24.4
"569","2020-02-07",24.190001
"570","2020-02-10",24.110001
"571","2020-02-11",23.65
"572","2020-02-12",23.530001
"573","2020-02-13",23.48
"574","2020-02-14",23.629999
"575","2020-02-18",23.66
"576","2020-02-19",24.219999
"577","2020-02-20",25.129999
"578","2020-02-21",24.68
"579","2020-02-24",23.809999
"580","2020-02-25",22.76
"581","2020-02-26",22.35
"582","2020-02-27",21.25
"583","2020-02-28",20.969999
"584","2020-03-02",21.91
"585","2020-03-03",21.209999
"586","2020-03-04",22.530001
"587","2020-03-05",20.34
"588","2020-03-06",19.299999
"589","2020-03-09",16.42
"590","2020-03-10",18.09
"591","2020-03-11",17.9
"592","2020-03-12",15.5
"593","2020-03-13",15.89
"594","2020-03-16",12.87
"595","2020-03-17",13.67
"596","2020-03-18",9.72
"597","2020-03-19",9.32
"598","2020-03-20",8.21
"599","2020-03-23",8.32
"600","2020-03-24",9.88
"601","2020-03-25",11.64
"602","2020-03-26",12.85
"603","2020-03-27",11.26
"604","2020-03-30",10.82
"605","2020-03-31",11.21
"606","2020-04-01",10.76
"607","2020-04-02",11.06
"608","2020-04-03",10.67
"609","2020-04-06",12.18
"610","2020-04-07",13.18
"611","2020-04-08",15.26
"612","2020-04-09",14.48
"613","2020-04-13",13.49
"614","2020-04-14",14.37
"615","2020-04-15",13.7
"616","2020-04-16",13.61
"617","2020-04-17",15.13
"618","2020-04-20",15.05
"619","2020-04-21",14.76
"620","2020-04-22",15.21
"621","2020-04-23",15.19
"622","2020-04-24",15.47
"623","2020-04-27",15.98
"624","2020-04-28",16.65
"625","2020-04-29",16.59
"626","2020-04-30",16.049999
"627","2020-05-01",15.38
"628","2020-05-04",15.73
"629","2020-05-05",15.63
"630","2020-05-06",15.56
"631","2020-05-07",15.62
"632","2020-05-08",16.530001
"633","2020-05-11",16.219999
"634","2020-05-12",15.12
"635","2020-05-13",15.46
"636","2020-05-14",15.96
"637","2020-05-15",16.139999
"638","2020-05-18",18.360001
"639","2020-05-19",17.6
"640","2020-05-20",18.049999
"641","2020-05-21",18.32
"642","2020-05-22",17.9
"643","2020-05-26",18.559999
"644","2020-05-27",19.110001
"645","2020-05-28",18.959999
"646","2020-05-29",18.809999
"647","2020-06-01",18.969999
"648","2020-06-02",19.200001
"649","2020-06-03",19.620001
"650","2020-06-04",19.49
"651","2020-06-05",20.01
"652","2020-06-08",19.969999
"653","2020-06-09",19.24
"654","2020-06-10",18.58
"655","2020-06-11",16.860001
"656","2020-06-12",17.799999
"657","2020-06-15",17.99
"658","2020-06-16",18.530001
"659","2020-06-17",18.219999
"660","2020-06-18",18.049999
"661","2020-06-19",18.290001
"662","2020-06-22",18.18
"663","2020-06-23",17.950001
"664","2020-06-24",17.110001
"665","2020-06-25",17.57
"666","2020-06-26",16.68
"667","2020-06-29",17.75
"668","2020-06-30",18.6
"669","2020-07-01",18.059999
"670","2020-07-02",18.200001
"671","2020-07-06",18.290001
"672","2020-07-07",17.860001
"673","2020-07-08",17.809999
"674","2020-07-09",17.370001
"675","2020-07-10",18.049999
"676","2020-07-13",18.120001
"677","2020-07-14",19.16
"678","2020-07-15",20.51
"679","2020-07-16",20.4
"680","2020-07-17",19.99
"681","2020-07-20",19.58
"682","2020-07-21",19.74
"683","2020-07-22",19.82
"684","2020-07-23",19.700001
"685","2020-07-24",19.34
"686","2020-07-27",19.66
"687","2020-07-28",19.27
"688","2020-07-29",19.370001
"689","2020-07-30",19.530001
"690","2020-07-31",19.23
"691","2020-08-03",19.6
"692","2020-08-04",21.299999
"693","2020-08-05",20.700001
"694","2020-08-06",21.700001
"695","2020-08-07",21.049999
"696","2020-08-10",21.709999
"697","2020-08-11",21.540001
"698","2020-08-12",21.030001
"699","2020-08-13",20.809999
"700","2020-08-14",20.860001
"701","2020-08-17",20.75
"702","2020-08-18",20.4
"703","2020-08-19",20.33
"704","2020-08-20",20.65
"705","2020-08-21",20.120001
"706","2020-08-24",20.08
"707","2020-08-25",20.27
"708","2020-08-26",20.190001
"709","2020-08-27",20.049999
"710","2020-08-28",20.85
"711","2020-08-31",20.459999
"712","2020-09-01",21.389999
"713","2020-09-02",21.620001
"714","2020-09-03",20.34
"715","2020-09-04",19.75
"716","2020-09-08",19.030001
"717","2020-09-09",19.98
"718","2020-09-10",19.84
"719","2020-09-11",19.379999
"720","2020-09-14",20.049999
"721","2020-09-15",20.040001
"722","2020-09-16",20.42
"723","2020-09-17",20.620001
"724","2020-09-18",20.4
"725","2020-09-21",19.040001
"726","2020-09-22",19.700001
"727","2020-09-23",19.49
"728","2020-09-24",19.440001
"729","2020-09-25",19.620001
"730","2020-09-28",20.43
"731","2020-09-29",21.01
"732","2020-09-30",21.219999
"733","2020-10-01",21.65
"734","2020-10-02",21.74
"735","2020-10-05",22.42
"736","2020-10-06",22.799999
"737","2020-10-07",23.309999
"738","2020-10-08",23.5
"739","2020-10-09",24
"740","2020-10-12",24.629999
"741","2020-10-13",24.309999
"742","2020-10-14",23.950001
"743","2020-10-15",24.33
"744","2020-10-16",24.65
"745","2020-10-19",23.530001
"746","2020-10-20",23.26
"747","2020-10-21",23.200001
"748","2020-10-22",23.549999
"749","2020-10-23",23.65
"750","2020-10-26",23.18
"751","2020-10-27",23.5
"752","2020-10-28",23.66
"753","2020-10-29",23.68
"754","2020-10-30",22.93
"755","2020-11-02",23.49
"756","2020-11-03",25.02
"757","2020-11-04",23.629999
"758","2020-11-05",24.290001
"759","2020-11-06",24.129999
"760","2020-11-09",24.92
"761","2020-11-10",26.469999
"762","2020-11-11",26.76
"763","2020-11-12",26.74
"764","2020-11-13",27.33
"765","2020-11-16",28.360001
"766","2020-11-17",25.9
"767","2020-11-18",25.290001
"768","2020-11-19",25.360001
"769","2020-11-20",25.450001
"770","2020-11-23",26.440001
"771","2020-11-24",27.030001
"772","2020-11-25",26.690001
"773","2020-11-27",27.299999
