"","date","AJG"
"209","2007-10-30",26.67
"210","2007-10-31",26.610001
"211","2007-11-01",26.629999
"212","2007-11-02",26.43
"213","2007-11-05",26.26
"214","2007-11-06",26.67
"215","2007-11-07",26.15
"216","2007-11-08",24.709999
"217","2007-11-09",25.98
"218","2007-11-12",26.610001
"219","2007-11-13",27.059999
"220","2007-11-14",26.719999
"221","2007-11-15",26.280001
"222","2007-11-16",26.469999
"223","2007-11-19",26.08
"224","2007-11-20",26.139999
"225","2007-11-21",25.98
"226","2007-11-23",26.219999
"227","2007-11-26",25.540001
"228","2007-11-27",25.950001
"229","2007-11-28",26.030001
"230","2007-11-29",26.02
"231","2007-11-30",26.280001
"232","2007-12-03",26.360001
"233","2007-12-04",26.450001
"234","2007-12-05",26.66
"235","2007-12-06",26.84
"236","2007-12-07",26.790001
"237","2007-12-10",26.690001
"238","2007-12-11",25.809999
"239","2007-12-12",25.799999
"240","2007-12-13",25.879999
"241","2007-12-14",25.879999
"242","2007-12-17",25.290001
"243","2007-12-18",25.52
"244","2007-12-19",25.290001
"245","2007-12-20",25.040001
"246","2007-12-21",25.370001
"247","2007-12-24",25.83
"248","2007-12-26",25.459999
"249","2007-12-27",24.469999
"250","2007-12-28",24.26
"251","2007-12-31",24.190001
"252","2008-01-02",23.719999
"253","2008-01-03",23.4
"254","2008-01-04",23.24
"255","2008-01-07",23.469999
"256","2008-01-08",23.450001
"257","2008-01-09",23.76
"258","2008-01-10",23.969999
"259","2008-01-11",23.65
"260","2008-01-14",23.790001
"261","2008-01-15",23.24
"262","2008-01-16",24.48
"263","2008-01-17",23.84
"264","2008-01-18",23.280001
"265","2008-01-22",23.860001
"266","2008-01-23",25.5
"267","2008-01-24",24.860001
"268","2008-01-25",24.469999
"269","2008-01-28",25.51
"270","2008-01-29",25.639999
"271","2008-01-30",25.33
"272","2008-01-31",25.389999
"273","2008-02-01",25.959999
"274","2008-02-04",25.51
"275","2008-02-05",24.860001
"276","2008-02-06",24.48
"277","2008-02-07",24.6
"278","2008-02-08",24.76
"279","2008-02-11",23.799999
"280","2008-02-12",23.67
"281","2008-02-13",23.690001
"282","2008-02-14",23.49
"283","2008-02-15",23.879999
"284","2008-02-19",23.639999
"285","2008-02-20",24.040001
"286","2008-02-21",23.75
"287","2008-02-22",24
"288","2008-02-25",24.299999
"289","2008-02-26",24.34
"290","2008-02-27",24.469999
"291","2008-02-28",24.209999
"292","2008-02-29",23.6
"293","2008-03-03",23.620001
"294","2008-03-04",23.76
"295","2008-03-05",23.76
"296","2008-03-06",23.639999
"297","2008-03-07",23.780001
"298","2008-03-10",24
"299","2008-03-11",24.549999
"300","2008-03-12",24.299999
"301","2008-03-13",24.629999
"302","2008-03-14",23.98
"303","2008-03-17",23.889999
"304","2008-03-18",24.540001
"305","2008-03-19",24.379999
"306","2008-03-20",24.790001
"307","2008-03-24",23.91
"308","2008-03-25",24.799999
"309","2008-03-26",24.27
"310","2008-03-27",23.610001
"311","2008-03-28",23.48
"312","2008-03-31",23.620001
"313","2008-04-01",24.629999
"314","2008-04-02",25
"315","2008-04-03",25
"316","2008-04-04",24.9
"317","2008-04-07",25.1
"318","2008-04-08",24.85
"319","2008-04-09",24.75
"320","2008-04-10",24.83
"321","2008-04-11",24.58
"322","2008-04-14",23.690001
"323","2008-04-15",24.379999
"324","2008-04-16",24.15
"325","2008-04-17",24
"326","2008-04-18",24.35
"327","2008-04-21",24.02
"328","2008-04-22",23.98
"329","2008-04-23",24.07
"330","2008-04-24",24.33
"331","2008-04-25",24.530001
"332","2008-04-28",24.67
"333","2008-04-29",24.889999
"334","2008-04-30",24.57
"335","2008-05-01",25.43
"336","2008-05-02",25.440001
"337","2008-05-05",25.33
"338","2008-05-06",25.51
"339","2008-05-07",25
"340","2008-05-08",25.25
"341","2008-05-09",25.540001
"342","2008-05-12",26.23
"343","2008-05-13",26.09
"344","2008-05-14",26.51
"345","2008-05-15",26.370001
"346","2008-05-16",26.120001
"347","2008-05-19",26.27
"348","2008-05-20",26.01
"349","2008-05-21",24.99
"350","2008-05-22",25.25
"351","2008-05-23",24.98
"352","2008-05-27",25.200001
"353","2008-05-28",25.02
"354","2008-05-29",25.34
"355","2008-05-30",25.530001
"356","2008-06-02",25.25
"357","2008-06-03",25.209999
"358","2008-06-04",25.139999
"359","2008-06-05",25.6
"360","2008-06-06",25
"361","2008-06-09",25.450001
"362","2008-06-10",25.76
"363","2008-06-11",25.74
"364","2008-06-12",26.02
"365","2008-06-13",26.209999
"366","2008-06-16",26.059999
"367","2008-06-17",25.870001
"368","2008-06-18",25.790001
"369","2008-06-19",26
"370","2008-06-20",25.15
"371","2008-06-23",25.389999
"372","2008-06-24",25.18
"373","2008-06-25",25.190001
"374","2008-06-26",24.74
"375","2008-06-27",24.58
"376","2008-06-30",24.1
"377","2008-07-01",24.379999
"378","2008-07-02",24.43
"379","2008-07-03",24.4
"380","2008-07-07",24.41
"381","2008-07-08",25.68
"382","2008-07-09",25.68
"383","2008-07-10",25.379999
"384","2008-07-11",25.27
"385","2008-07-14",24.59
"386","2008-07-15",24.24
"387","2008-07-16",25.389999
"388","2008-07-17",25.540001
"389","2008-07-18",25.469999
"390","2008-07-21",24.93
"391","2008-07-22",25.91
"392","2008-07-23",26.02
"393","2008-07-24",25.32
"394","2008-07-25",25.17
"395","2008-07-28",24.75
"396","2008-07-29",25.34
"397","2008-07-30",25.15
"398","2008-07-31",25.43
"399","2008-08-01",25.07
"400","2008-08-04",25.030001
"401","2008-08-05",25.73
"402","2008-08-06",25.690001
"403","2008-08-07",25.309999
"404","2008-08-08",25.860001
"405","2008-08-11",26.32
"406","2008-08-12",26.040001
"407","2008-08-13",25.690001
"408","2008-08-14",26.18
"409","2008-08-15",26.120001
"410","2008-08-18",25.860001
"411","2008-08-19",25.85
"412","2008-08-20",25.959999
"413","2008-08-21",25.98
"414","2008-08-22",26.15
"415","2008-08-25",25.6
"416","2008-08-26",25.91
"417","2008-08-27",26.219999
"418","2008-08-28",26.540001
"419","2008-08-29",26.48
"420","2008-09-02",26.9
"421","2008-09-03",27.26
"422","2008-09-04",26.75
"423","2008-09-05",26.85
"424","2008-09-08",27.23
"425","2008-09-09",26.379999
"426","2008-09-10",26.74
"427","2008-09-11",26.82
"428","2008-09-12",27.059999
"429","2008-09-15",26.620001
"430","2008-09-16",27.4
"431","2008-09-17",26.780001
"432","2008-09-18",28.299999
"433","2008-09-19",28.540001
"434","2008-09-22",27.75
"435","2008-09-23",27.360001
"436","2008-09-24",26.950001
"437","2008-09-25",27.370001
"438","2008-09-26",26.98
"439","2008-09-29",25.559999
"440","2008-09-30",25.66
"441","2008-10-01",25.18
"442","2008-10-02",25.17
"443","2008-10-03",25.23
"444","2008-10-06",24.870001
"445","2008-10-07",24.73
"446","2008-10-08",24.75
"447","2008-10-09",23.799999
"448","2008-10-10",27.700001
"449","2008-10-13",25.32
"450","2008-10-14",25
"451","2008-10-15",24.549999
"452","2008-10-16",24.129999
"453","2008-10-17",23.91
"454","2008-10-20",24.129999
"455","2008-10-21",24.24
"456","2008-10-22",23.74
"457","2008-10-23",23
"458","2008-10-24",22.559999
"459","2008-10-27",22.1
"460","2008-10-28",23.639999
"461","2008-10-29",23.48
"462","2008-10-30",23.950001
"463","2008-10-31",24.360001
"464","2008-11-03",24.65
"465","2008-11-04",25.51
"466","2008-11-05",24.07
"467","2008-11-06",23.24
"468","2008-11-07",23.629999
"469","2008-11-10",23.190001
"470","2008-11-11",23.049999
"471","2008-11-12",23.17
"472","2008-11-13",24.530001
"473","2008-11-14",23.9
"474","2008-11-17",24.129999
"475","2008-11-18",24.24
"476","2008-11-19",23.549999
"477","2008-11-20",22.25
"478","2008-11-21",22.67
"479","2008-11-24",23.67
"480","2008-11-25",24.25
"481","2008-11-26",24.77
"482","2008-11-28",24.799999
"483","2008-12-01",23.299999
"484","2008-12-02",23.790001
"485","2008-12-03",24.459999
"486","2008-12-04",23.91
"487","2008-12-05",24.68
"488","2008-12-08",24.73
"489","2008-12-09",23.709999
"490","2008-12-10",23.870001
"491","2008-12-11",23.049999
"492","2008-12-12",23.370001
"493","2008-12-15",23.5
"494","2008-12-16",24.33
"495","2008-12-17",24.540001
"496","2008-12-18",24.66
"497","2008-12-19",25.030001
"498","2008-12-22",24.68
"499","2008-12-23",24.709999
"500","2008-12-24",24.83
"501","2008-12-26",25.24
"502","2008-12-29",24.77
"503","2008-12-30",25.4
"504","2008-12-31",25.91
"505","2009-01-02",25.780001
"506","2009-01-05",25.620001
"507","2009-01-06",25.75
"508","2009-01-07",25.540001
"509","2009-01-08",25.799999
"510","2009-01-09",25.309999
"511","2009-01-12",24.35
"512","2009-01-13",24.700001
"513","2009-01-14",23.65
"514","2009-01-15",23.92
"515","2009-01-16",24.35
"516","2009-01-20",24.290001
"517","2009-01-21",24.6
"518","2009-01-22",24
"519","2009-01-23",23.85
"520","2009-01-26",23.620001
"521","2009-01-27",23.719999
"522","2009-01-28",24.379999
"523","2009-01-29",23.84
"524","2009-01-30",23.57
"525","2009-02-02",24.030001
"526","2009-02-03",23.76
"527","2009-02-04",18.450001
"528","2009-02-05",18.73
"529","2009-02-06",17.950001
"530","2009-02-09",17.9
"531","2009-02-10",17.5
"532","2009-02-11",17.99
"533","2009-02-12",18.34
"534","2009-02-13",17.530001
"535","2009-02-17",17.540001
"536","2009-02-18",17.57
"537","2009-02-19",16.92
"538","2009-02-20",16.639999
"539","2009-02-23",16.01
"540","2009-02-24",16.27
"541","2009-02-25",16.200001
"542","2009-02-26",15.78
"543","2009-02-27",15.87
"544","2009-03-02",15.57
"545","2009-03-03",15.04
"546","2009-03-04",15.46
"547","2009-03-05",15.49
"548","2009-03-06",15.68
"549","2009-03-09",15.49
"550","2009-03-10",15.88
"551","2009-03-11",15.92
"552","2009-03-12",16.190001
"553","2009-03-13",16.629999
"554","2009-03-16",16.139999
"555","2009-03-17",16.77
"556","2009-03-18",17.559999
"557","2009-03-19",17.07
"558","2009-03-20",17.030001
"559","2009-03-23",17.700001
"560","2009-03-24",17.440001
"561","2009-03-25",17.889999
"562","2009-03-26",18.200001
"563","2009-03-27",17.25
"564","2009-03-30",16.67
"565","2009-03-31",17
"566","2009-04-01",16.860001
"567","2009-04-02",16.860001
"568","2009-04-03",17.51
"569","2009-04-06",17.32
"570","2009-04-07",17.15
"571","2009-04-08",17.23
"572","2009-04-09",18.08
"573","2009-04-13",18
"574","2009-04-14",17.6
"575","2009-04-15",18.450001
"576","2009-04-16",18.74
"577","2009-04-17",18.780001
"578","2009-04-20",18.190001
"579","2009-04-21",18.620001
"580","2009-04-22",18.15
"581","2009-04-23",18.040001
"582","2009-04-24",18.379999
"583","2009-04-27",19.02
"584","2009-04-28",19.049999
"585","2009-04-29",22.450001
"586","2009-04-30",22.48
"587","2009-05-01",21.389999
"588","2009-05-04",21.450001
"589","2009-05-05",21.700001
"590","2009-05-06",21.530001
"591","2009-05-07",21.139999
"592","2009-05-08",22.07
"593","2009-05-11",21.450001
"594","2009-05-12",21.280001
"595","2009-05-13",20.67
"596","2009-05-14",20.799999
"597","2009-05-15",20.83
"598","2009-05-18",21.17
"599","2009-05-19",20.639999
"600","2009-05-20",20.389999
"601","2009-05-21",20.549999
"602","2009-05-22",20.5
"603","2009-05-26",20.870001
"604","2009-05-27",20.129999
"605","2009-05-28",20.57
"606","2009-05-29",20.950001
"607","2009-06-01",21.200001
"608","2009-06-02",21.440001
"609","2009-06-03",21.18
"610","2009-06-04",21.309999
"611","2009-06-05",21.43
"612","2009-06-08",21.469999
"613","2009-06-09",21.58
"614","2009-06-10",21.719999
"615","2009-06-11",21.459999
"616","2009-06-12",21.200001
"617","2009-06-15",21.139999
"618","2009-06-16",21.15
"619","2009-06-17",21.26
"620","2009-06-18",21.450001
"621","2009-06-19",21.690001
"622","2009-06-22",21.43
"623","2009-06-23",21.82
"624","2009-06-24",21.74
"625","2009-06-25",21.93
"626","2009-06-26",21.290001
"627","2009-06-29",21.57
"628","2009-06-30",21.34
"629","2009-07-01",21.35
"630","2009-07-02",20.92
"631","2009-07-06",21.049999
"632","2009-07-07",20.610001
"633","2009-07-08",20.379999
"634","2009-07-09",20.66
"635","2009-07-10",20.51
"636","2009-07-13",21.049999
"637","2009-07-14",21.219999
"638","2009-07-15",21.58
"639","2009-07-16",21.77
"640","2009-07-17",21.780001
"641","2009-07-20",21.84
"642","2009-07-21",21.610001
"643","2009-07-22",21.76
"644","2009-07-23",22.24
"645","2009-07-24",22.23
"646","2009-07-27",22.709999
"647","2009-07-28",22.6
"648","2009-07-29",23.190001
"649","2009-07-30",22.9
"650","2009-07-31",22.9
"651","2009-08-03",23.040001
"652","2009-08-04",23.25
"653","2009-08-05",23.51
"654","2009-08-06",23.27
"655","2009-08-07",23.4
"656","2009-08-10",23.26
"657","2009-08-11",23.76
"658","2009-08-12",24.299999
"659","2009-08-13",24.469999
"660","2009-08-14",24.32
"661","2009-08-17",23.9
"662","2009-08-18",23.41
"663","2009-08-19",23.27
"664","2009-08-20",23.6
"665","2009-08-21",23.93
"666","2009-08-24",23.93
"667","2009-08-25",24.01
"668","2009-08-26",23.870001
"669","2009-08-27",23.83
"670","2009-08-28",23.6
"671","2009-08-31",23.77
"672","2009-09-01",23.459999
"673","2009-09-02",23.4
"674","2009-09-03",23.43
"675","2009-09-04",23.629999
"676","2009-09-08",23.52
"677","2009-09-09",23.799999
"678","2009-09-10",23.99
"679","2009-09-11",23.870001
"680","2009-09-14",24.17
"681","2009-09-15",24.1
"682","2009-09-16",24.559999
"683","2009-09-17",24.26
"684","2009-09-18",24.07
"685","2009-09-21",24.139999
"686","2009-09-22",23.83
"687","2009-09-23",24.52
"688","2009-09-24",24.889999
"689","2009-09-25",24.85
"690","2009-09-28",24.91
"691","2009-09-29",24.76
"692","2009-09-30",24.370001
"693","2009-10-01",23.889999
"694","2009-10-02",23.719999
"695","2009-10-05",23.76
"696","2009-10-06",24.030001
"697","2009-10-07",24.18
"698","2009-10-08",24.389999
"699","2009-10-09",24.57
"700","2009-10-12",24.450001
"701","2009-10-13",24.209999
"702","2009-10-14",24.49
"703","2009-10-15",24.6
"704","2009-10-16",24.41
"705","2009-10-19",24.34
"706","2009-10-20",24.049999
"707","2009-10-21",23.92
"708","2009-10-22",24.49
"709","2009-10-23",24.299999
"710","2009-10-26",24.139999
"711","2009-10-27",24.01
"712","2009-10-28",22.389999
"713","2009-10-29",22.67
"714","2009-10-30",22.309999
"715","2009-11-02",22.379999
"716","2009-11-03",22.6
"717","2009-11-04",22.51
"718","2009-11-05",22.870001
"719","2009-11-06",22.860001
"720","2009-11-09",23.33
"721","2009-11-10",23.17
"722","2009-11-11",23.299999
"723","2009-11-12",22.9
"724","2009-11-13",22.98
"725","2009-11-16",23.23
"726","2009-11-17",23.23
"727","2009-11-18",23.110001
"728","2009-11-19",22.49
"729","2009-11-20",22.459999
"730","2009-11-23",22.76
"731","2009-11-24",22.719999
"732","2009-11-25",22.700001
"733","2009-11-27",22.23
"734","2009-11-30",22.4
"735","2009-12-01",22.530001
"736","2009-12-02",22.540001
"737","2009-12-03",22.299999
"738","2009-12-04",22.6
"739","2009-12-07",22.559999
"740","2009-12-08",22.360001
"741","2009-12-09",22.209999
"742","2009-12-10",22.25
"743","2009-12-11",22.200001
"744","2009-12-14",22.379999
"745","2009-12-15",22.559999
"746","2009-12-16",22.389999
"747","2009-12-17",22.18
"748","2009-12-18",22.049999
"749","2009-12-21",22.1
"750","2009-12-22",22.370001
"751","2009-12-23",22.370001
"752","2009-12-24",22.530001
"753","2009-12-28",22.790001
"754","2009-12-29",22.879999
"755","2009-12-30",22.879999
"756","2009-12-31",22.51
"757","2010-01-04",22.33
"758","2010-01-05",22.209999
"759","2010-01-06",22.219999
"760","2010-01-07",22.08
"761","2010-01-08",22.139999
"762","2010-01-11",22.17
"763","2010-01-12",22.299999
"764","2010-01-13",22.290001
"765","2010-01-14",22.23
"766","2010-01-15",22
"767","2010-01-19",22.25
"768","2010-01-20",22.139999
"769","2010-01-21",22.309999
"770","2010-01-22",22.700001
"771","2010-01-25",22.82
"772","2010-01-26",22.66
"773","2010-01-27",22.48
"774","2010-01-28",22.6
"775","2010-01-29",22.549999
"776","2010-02-01",22.780001
"777","2010-02-02",22.700001
"778","2010-02-03",23.74
"779","2010-02-04",23.559999
"780","2010-02-05",23.1
"781","2010-02-08",22.77
"782","2010-02-09",22.860001
"783","2010-02-10",22.879999
"784","2010-02-11",22.940001
"785","2010-02-12",22.98
"786","2010-02-16",23.040001
"787","2010-02-17",23.27
"788","2010-02-18",23.34
"789","2010-02-19",23.540001
"790","2010-02-22",23.610001
"791","2010-02-23",23.719999
"792","2010-02-24",23.870001
"793","2010-02-25",23.77
"794","2010-02-26",23.73
"795","2010-03-01",24.02
"796","2010-03-02",24.129999
"797","2010-03-03",24.290001
"798","2010-03-04",24.17
"799","2010-03-05",24.43
"800","2010-03-08",24.389999
"801","2010-03-09",24.43
"802","2010-03-10",24.639999
"803","2010-03-11",24.73
"804","2010-03-12",25.209999
"805","2010-03-15",25.32
"806","2010-03-16",25.49
"807","2010-03-17",25.639999
"808","2010-03-18",25.73
"809","2010-03-19",25.58
"810","2010-03-22",24.969999
"811","2010-03-23",25.209999
"812","2010-03-24",25.059999
"813","2010-03-25",25.17
"814","2010-03-26",25.09
"815","2010-03-29",24.950001
"816","2010-03-30",24.91
"817","2010-03-31",24.549999
"818","2010-04-01",24.5
"819","2010-04-05",24.6
"820","2010-04-06",24.73
"821","2010-04-07",24.68
"822","2010-04-08",24.58
"823","2010-04-09",24.610001
"824","2010-04-12",24.809999
"825","2010-04-13",25.02
"826","2010-04-14",25.24
"827","2010-04-15",25.34
"828","2010-04-16",25.370001
"829","2010-04-19",25.4
"830","2010-04-20",25.84
"831","2010-04-21",25.76
"832","2010-04-22",26.309999
"833","2010-04-23",26.51
"834","2010-04-26",26.440001
"835","2010-04-27",26.059999
"836","2010-04-28",25.809999
"837","2010-04-29",26.559999
"838","2010-04-30",26.27
"839","2010-05-03",26.59
"840","2010-05-04",26.41
"841","2010-05-05",25.870001
"842","2010-05-06",24.58
"843","2010-05-07",24.290001
"844","2010-05-10",25.190001
"845","2010-05-11",25.290001
"846","2010-05-12",25.459999
"847","2010-05-13",25.190001
"848","2010-05-14",25.129999
"849","2010-05-17",25.110001
"850","2010-05-18",25
"851","2010-05-19",24.9
"852","2010-05-20",24.43
"853","2010-05-21",24.65
"854","2010-05-24",24.450001
"855","2010-05-25",24.15
"856","2010-05-26",23.950001
"857","2010-05-27",24.84
"858","2010-05-28",24.690001
"859","2010-06-01",24.370001
"860","2010-06-02",24.700001
"861","2010-06-03",25.540001
"862","2010-06-04",24.52
"863","2010-06-07",24.290001
"864","2010-06-08",24.42
"865","2010-06-09",24.27
"866","2010-06-10",24.790001
"867","2010-06-11",25.08
"868","2010-06-14",25.360001
"869","2010-06-15",25.74
"870","2010-06-16",25.719999
"871","2010-06-17",25.67
"872","2010-06-18",25.66
"873","2010-06-21",25.809999
"874","2010-06-22",25.59
"875","2010-06-23",25.67
"876","2010-06-24",25.68
"877","2010-06-25",25.9
"878","2010-06-28",25.389999
"879","2010-06-29",24.790001
"880","2010-06-30",24.379999
"881","2010-07-01",24.389999
"882","2010-07-02",24.35
"883","2010-07-06",24.290001
"884","2010-07-07",24.92
"885","2010-07-08",25.209999
"886","2010-07-09",25.34
"887","2010-07-12",25.120001
"888","2010-07-13",25.92
"889","2010-07-14",25.809999
"890","2010-07-15",25.77
"891","2010-07-16",25.280001
"892","2010-07-19",25.190001
"893","2010-07-20",25.780001
"894","2010-07-21",25.309999
"895","2010-07-22",25.799999
"896","2010-07-23",25.83
"897","2010-07-26",26.15
"898","2010-07-27",25.99
"899","2010-07-28",25.35
"900","2010-07-29",25.25
"901","2010-07-30",25.42
"902","2010-08-02",25.559999
"903","2010-08-03",25.379999
"904","2010-08-04",25.33
"905","2010-08-05",25.129999
"906","2010-08-06",25.450001
"907","2010-08-09",25.85
"908","2010-08-10",25.469999
"909","2010-08-11",24.85
"910","2010-08-12",24.75
"911","2010-08-13",24.68
"912","2010-08-16",24.700001
"913","2010-08-17",25.02
"914","2010-08-18",25.120001
"915","2010-08-19",24.709999
"916","2010-08-20",24.77
"917","2010-08-23",24.67
"918","2010-08-24",24.42
"919","2010-08-25",24.809999
"920","2010-08-26",24.889999
"921","2010-08-27",25.33
"922","2010-08-30",24.809999
"923","2010-08-31",24.85
"924","2010-09-01",25.57
"925","2010-09-02",25.709999
"926","2010-09-03",25.790001
"927","2010-09-07",25.52
"928","2010-09-08",25.33
"929","2010-09-09",25.65
"930","2010-09-10",25.620001
"931","2010-09-13",25.959999
"932","2010-09-14",25.950001
"933","2010-09-15",25.969999
"934","2010-09-16",26
"935","2010-09-17",26.1
"936","2010-09-20",26.41
"937","2010-09-21",26.48
"938","2010-09-22",26.17
"939","2010-09-23",25.84
"940","2010-09-24",26.73
"941","2010-09-27",26.42
"942","2010-09-28",26.129999
"943","2010-09-29",26.280001
"944","2010-09-30",26.370001
"945","2010-10-01",26.16
"946","2010-10-04",26.219999
"947","2010-10-05",26.48
"948","2010-10-06",26.370001
"949","2010-10-07",26.209999
"950","2010-10-08",26.16
"951","2010-10-11",26.4
"952","2010-10-12",26.51
"953","2010-10-13",26.719999
"954","2010-10-14",26.93
"955","2010-10-15",26.530001
"956","2010-10-18",27.1
"957","2010-10-19",26.870001
"958","2010-10-20",27.24
"959","2010-10-21",27.280001
"960","2010-10-22",27.389999
"961","2010-10-25",27.51
"962","2010-10-26",27.219999
"963","2010-10-27",28.65
"964","2010-10-28",28.309999
"965","2010-10-29",28.16
"966","2010-11-01",28.18
"967","2010-11-02",28.35
"968","2010-11-03",28.51
