"","date","TCO"
"76","2007-04-23",57.75
"77","2007-04-24",57.279999
"78","2007-04-25",56.950001
"79","2007-04-26",57.09
"80","2007-04-27",57.099998
"81","2007-04-30",56.049999
"82","2007-05-01",55.040001
"83","2007-05-02",55.25
"84","2007-05-03",55.470001
"85","2007-05-04",55.549999
"86","2007-05-07",56
"87","2007-05-08",55.720001
"88","2007-05-09",55.830002
"89","2007-05-10",55.349998
"90","2007-05-11",55.990002
"91","2007-05-14",54.950001
"92","2007-05-15",53.990002
"93","2007-05-16",53.09
"94","2007-05-17",52
"95","2007-05-18",51.779999
"96","2007-05-21",52.419998
"97","2007-05-22",53.5
"98","2007-05-23",52.759998
"99","2007-05-24",51.32
"100","2007-05-25",51.84
"101","2007-05-29",54.130001
"102","2007-05-30",55.43
"103","2007-05-31",55.02
"104","2007-06-01",55.360001
"105","2007-06-04",55.740002
"106","2007-06-05",54.740002
"107","2007-06-06",54.82
"108","2007-06-07",53.040001
"109","2007-06-08",54.459999
"110","2007-06-11",53.630001
"111","2007-06-12",52.91
"112","2007-06-13",53.889999
"113","2007-06-14",52.98
"114","2007-06-15",53.25
"115","2007-06-18",51.720001
"116","2007-06-19",52.59
"117","2007-06-20",50.959999
"118","2007-06-21",50.529999
"119","2007-06-22",50.150002
"120","2007-06-25",48.77
"121","2007-06-26",48.18
"122","2007-06-27",48.310001
"123","2007-06-28",48.759998
"124","2007-06-29",49.610001
"125","2007-07-02",51.560001
"126","2007-07-03",51.349998
"127","2007-07-05",52.25
"128","2007-07-06",52.099998
"129","2007-07-09",52.099998
"130","2007-07-10",51.099998
"131","2007-07-11",50.41
"132","2007-07-12",50.919998
"133","2007-07-13",52.009998
"134","2007-07-16",52.060001
"135","2007-07-17",51.73
"136","2007-07-18",51.950001
"137","2007-07-19",51.98
"138","2007-07-20",51
"139","2007-07-23",49.630001
"140","2007-07-24",48.290001
"141","2007-07-25",48.189999
"142","2007-07-26",47.560001
"143","2007-07-27",47.07
"144","2007-07-30",48.110001
"145","2007-07-31",48.09
"146","2007-08-01",49.189999
"147","2007-08-02",49.52
"148","2007-08-03",49.049999
"149","2007-08-06",50.810001
"150","2007-08-07",52.259998
"151","2007-08-08",52.889999
"152","2007-08-09",52.5
"153","2007-08-10",51.110001
"154","2007-08-13",51.470001
"155","2007-08-14",50.07
"156","2007-08-15",50.380001
"157","2007-08-16",50.82
"158","2007-08-17",51.150002
"159","2007-08-20",51.790001
"160","2007-08-21",53
"161","2007-08-22",52.900002
"162","2007-08-23",52.869999
"163","2007-08-24",52.200001
"164","2007-08-27",50.66
"165","2007-08-28",49.09
"166","2007-08-29",49.84
"167","2007-08-30",50.099998
"168","2007-08-31",51.580002
"169","2007-09-04",52.709999
"170","2007-09-05",51.810001
"171","2007-09-06",51.950001
"172","2007-09-07",51.27
"173","2007-09-10",50.869999
"174","2007-09-11",50.509998
"175","2007-09-12",50.27
"176","2007-09-13",51.200001
"177","2007-09-14",51.599998
"178","2007-09-17",51.23
"179","2007-09-18",53.57
"180","2007-09-19",55.200001
"181","2007-09-20",54.34
"182","2007-09-21",54.560001
"183","2007-09-24",56.34
"184","2007-09-25",54.07
"185","2007-09-26",53.970001
"186","2007-09-27",54.189999
"187","2007-09-28",54.75
"188","2007-10-01",55.790001
"189","2007-10-02",56.689999
"190","2007-10-03",57.139999
"191","2007-10-04",58.860001
"192","2007-10-05",60.369999
"193","2007-10-08",60.130001
"194","2007-10-09",60.299999
"195","2007-10-10",60.110001
"196","2007-10-11",59.400002
"197","2007-10-12",58.82
"198","2007-10-15",57.139999
"199","2007-10-16",56.139999
"200","2007-10-17",56.299999
"201","2007-10-18",55.939999
"202","2007-10-19",54.060001
"203","2007-10-22",54.23
"204","2007-10-23",55.099998
"205","2007-10-24",55.48
"206","2007-10-25",55.880001
"207","2007-10-26",56.049999
"208","2007-10-29",56.779999
"209","2007-10-30",57.77
"210","2007-10-31",58.869999
"211","2007-11-01",57.57
"212","2007-11-02",56.349998
"213","2007-11-05",56.700001
"214","2007-11-06",57.029999
"215","2007-11-07",56.150002
"216","2007-11-08",56
"217","2007-11-09",56.330002
"218","2007-11-12",56.330002
"219","2007-11-13",58.240002
"220","2007-11-14",58.549999
"221","2007-11-15",57.389999
"222","2007-11-16",55.48
"223","2007-11-19",53.240002
"224","2007-11-20",51.900002
"225","2007-11-21",51.349998
"226","2007-11-23",52.23
"227","2007-11-26",49.5
"228","2007-11-27",50.799999
"229","2007-11-28",52.529999
"230","2007-11-29",52.860001
"231","2007-11-30",53.529999
"232","2007-12-03",54.099998
"233","2007-12-04",52.509998
"234","2007-12-05",53.41
"235","2007-12-06",55.110001
"236","2007-12-07",55.810001
"237","2007-12-10",56.700001
"238","2007-12-11",53.310001
"239","2007-12-12",53
"240","2007-12-13",52.73
"241","2007-12-14",50
"242","2007-12-17",49.869999
"243","2007-12-18",50.310001
"244","2007-12-19",51.009998
"245","2007-12-20",52.529999
"246","2007-12-21",52.549999
"247","2007-12-24",52.75
"248","2007-12-26",51.73
"249","2007-12-27",49.619999
"250","2007-12-28",48.77
"251","2007-12-31",49.189999
"252","2008-01-02",49.220001
"253","2008-01-03",47.459999
"254","2008-01-04",44.790001
"255","2008-01-07",45.939999
"256","2008-01-08",43.93
"257","2008-01-09",45.310001
"258","2008-01-10",45.619999
"259","2008-01-11",46.779999
"260","2008-01-14",46.240002
"261","2008-01-15",45.93
"262","2008-01-16",46.68
"263","2008-01-17",46.009998
"264","2008-01-18",45.43
"265","2008-01-22",45.91
"266","2008-01-23",50.41
"267","2008-01-24",49.34
"268","2008-01-25",47.860001
"269","2008-01-28",49.869999
"270","2008-01-29",49.709999
"271","2008-01-30",49.459999
"272","2008-01-31",50.150002
"273","2008-02-01",51.98
"274","2008-02-04",51.439999
"275","2008-02-05",49.630001
"276","2008-02-06",49
"277","2008-02-07",49.639999
"278","2008-02-08",48.23
"279","2008-02-11",48.130001
"280","2008-02-12",49.599998
"281","2008-02-13",49.139999
"282","2008-02-14",48.5
"283","2008-02-15",49.130001
"284","2008-02-19",48.169998
"285","2008-02-20",48.57
"286","2008-02-21",47.400002
"287","2008-02-22",48.18
"288","2008-02-25",50.52
"289","2008-02-26",51.639999
"290","2008-02-27",50.650002
"291","2008-02-28",48.919998
"292","2008-02-29",48.75
"293","2008-03-03",49.650002
"294","2008-03-04",49.599998
"295","2008-03-05",49.950001
"296","2008-03-06",48.119999
"297","2008-03-07",48.669998
"298","2008-03-10",46.959999
"299","2008-03-11",50.009998
"300","2008-03-12",48.41
"301","2008-03-13",48.419998
"302","2008-03-14",48.110001
"303","2008-03-17",49
"304","2008-03-18",51.450001
"305","2008-03-19",52.900002
"306","2008-03-20",54.93
"307","2008-03-24",55.700001
"308","2008-03-25",55.43
"309","2008-03-26",53.560001
"310","2008-03-27",52.650002
"311","2008-03-28",51.119999
"312","2008-03-31",52.099998
"313","2008-04-01",55.48
"314","2008-04-02",55.18
"315","2008-04-03",57.66
"316","2008-04-04",55.759998
"317","2008-04-07",54.900002
"318","2008-04-08",54.720001
"319","2008-04-09",53.34
"320","2008-04-10",54.02
"321","2008-04-11",53.040001
"322","2008-04-14",52.59
"323","2008-04-15",52.889999
"324","2008-04-16",55.16
"325","2008-04-17",56.209999
"326","2008-04-18",56.099998
"327","2008-04-21",55.189999
"328","2008-04-22",55.150002
"329","2008-04-23",56.200001
"330","2008-04-24",58.049999
"331","2008-04-25",56.91
"332","2008-04-28",57.18
"333","2008-04-29",57
"334","2008-04-30",56.669998
"335","2008-05-01",57
"336","2008-05-02",57.169998
"337","2008-05-05",56.950001
"338","2008-05-06",56.560001
"339","2008-05-07",55.509998
"340","2008-05-08",55.02
"341","2008-05-09",54.939999
"342","2008-05-12",55.799999
"343","2008-05-13",56.779999
"344","2008-05-14",56.740002
"345","2008-05-15",57.290001
"346","2008-05-16",56.490002
"347","2008-05-19",56.110001
"348","2008-05-20",55.41
"349","2008-05-21",54.299999
"350","2008-05-22",53.439999
"351","2008-05-23",53.23
"352","2008-05-27",53.740002
"353","2008-05-28",53.419998
"354","2008-05-29",53.880001
"355","2008-05-30",53.75
"356","2008-06-02",53.599998
"357","2008-06-03",54.330002
"358","2008-06-04",54.740002
"359","2008-06-05",55.77
"360","2008-06-06",53.509998
"361","2008-06-09",52.5
"362","2008-06-10",52.880001
"363","2008-06-11",52.150002
"364","2008-06-12",52.099998
"365","2008-06-13",52.84
"366","2008-06-16",54.110001
"367","2008-06-17",52.599998
"368","2008-06-18",51.400002
"369","2008-06-19",52.52
"370","2008-06-20",51.610001
"371","2008-06-23",50.220001
"372","2008-06-24",50.509998
"373","2008-06-25",51.549999
"374","2008-06-26",49.619999
"375","2008-06-27",49.18
"376","2008-06-30",48.650002
"377","2008-07-01",48.220001
"378","2008-07-02",47.330002
"379","2008-07-03",46.02
"380","2008-07-07",45.200001
"381","2008-07-08",48.5
"382","2008-07-09",45.57
"383","2008-07-10",46.48
"384","2008-07-11",46.200001
"385","2008-07-14",43.970001
"386","2008-07-15",43.349998
"387","2008-07-16",46.900002
"388","2008-07-17",47.73
"389","2008-07-18",47.68
"390","2008-07-21",48.130001
"391","2008-07-22",50.16
"392","2008-07-23",53.75
"393","2008-07-24",49.84
"394","2008-07-25",49.5
"395","2008-07-28",48.040001
"396","2008-07-29",51.220001
"397","2008-07-30",49.939999
"398","2008-07-31",48
"399","2008-08-01",47.700001
"400","2008-08-04",46.450001
"401","2008-08-05",48.48
"402","2008-08-06",49.110001
"403","2008-08-07",47.080002
"404","2008-08-08",49.919998
"405","2008-08-11",51.27
"406","2008-08-12",49.990002
"407","2008-08-13",48.41
"408","2008-08-14",49.830002
"409","2008-08-15",49.860001
"410","2008-08-18",48.759998
"411","2008-08-19",47.450001
"412","2008-08-20",47.029999
"413","2008-08-21",45.98
"414","2008-08-22",47.240002
"415","2008-08-25",46.240002
"416","2008-08-26",46.310001
"417","2008-08-27",46.5
"418","2008-08-28",48.259998
"419","2008-08-29",48.540001
"420","2008-09-02",50.32
"421","2008-09-03",50.07
"422","2008-09-04",48.509998
"423","2008-09-05",48.700001
"424","2008-09-08",50.790001
"425","2008-09-09",48.959999
"426","2008-09-10",49.650002
"427","2008-09-11",49.91
"428","2008-09-12",51.139999
"429","2008-09-15",47.810001
"430","2008-09-16",49.380001
"431","2008-09-17",47.360001
"432","2008-09-18",52.830002
"433","2008-09-19",55.400002
"434","2008-09-22",50.77
"435","2008-09-23",50.330002
"436","2008-09-24",48.330002
"437","2008-09-25",48.75
"438","2008-09-26",49.990002
"439","2008-09-29",46.580002
"440","2008-09-30",50
"441","2008-10-01",48.189999
"442","2008-10-02",44.439999
"443","2008-10-03",41.110001
"444","2008-10-06",39.73
"445","2008-10-07",35.700001
"446","2008-10-08",36.639999
"447","2008-10-09",32.779999
"448","2008-10-10",36.32
"449","2008-10-13",40.490002
"450","2008-10-14",36.599998
"451","2008-10-15",30.370001
"452","2008-10-16",31.58
"453","2008-10-17",32.939999
"454","2008-10-20",32.689999
"455","2008-10-21",31.08
"456","2008-10-22",29.620001
"457","2008-10-23",28.799999
"458","2008-10-24",28.790001
"459","2008-10-27",26.889999
"460","2008-10-28",32.049999
"461","2008-10-29",30.370001
"462","2008-10-30",31.48
"463","2008-10-31",33.220001
"464","2008-11-03",31.67
"465","2008-11-04",33.810001
"466","2008-11-05",31
"467","2008-11-06",30.15
"468","2008-11-07",32
"469","2008-11-10",27.9
"470","2008-11-11",27.34
"471","2008-11-12",25.08
"472","2008-11-13",30.139999
"473","2008-11-14",26.75
"474","2008-11-17",26.27
"475","2008-11-18",25.77
"476","2008-11-19",21.01
"477","2008-11-20",19.370001
"478","2008-11-21",20.309999
"479","2008-11-24",25.09
"480","2008-11-25",24.9
"481","2008-11-26",24.809999
"482","2008-11-28",23.84
"483","2008-12-01",18.690001
"484","2008-12-02",21.5
"485","2008-12-03",21.91
"486","2008-12-04",22.620001
"487","2008-12-05",25.120001
"488","2008-12-08",29.030001
"489","2008-12-09",27.280001
"490","2008-12-10",29.92
"491","2008-12-11",24.309999
"492","2008-12-12",27.440001
"493","2008-12-15",26.27
"494","2008-12-16",30.33
"495","2008-12-17",30.65
"496","2008-12-18",26.83
"497","2008-12-19",27.27
"498","2008-12-22",25.790001
"499","2008-12-23",26.42
"500","2008-12-24",26.52
"501","2008-12-26",26.58
"502","2008-12-29",24.17
"503","2008-12-30",24.719999
"504","2008-12-31",25.459999
"505","2009-01-02",24.450001
"506","2009-01-05",24.02
"507","2009-01-06",26.790001
"508","2009-01-07",25.43
"509","2009-01-08",24.6
"510","2009-01-09",23.030001
"511","2009-01-12",21.030001
"512","2009-01-13",21.9
"513","2009-01-14",20.51
"514","2009-01-15",21.629999
"515","2009-01-16",22.549999
"516","2009-01-20",20.450001
"517","2009-01-21",21.389999
"518","2009-01-22",20.610001
"519","2009-01-23",21.68
"520","2009-01-26",21.049999
"521","2009-01-27",20.879999
"522","2009-01-28",22.85
"523","2009-01-29",20.879999
"524","2009-01-30",19.85
"525","2009-02-02",20.15
"526","2009-02-03",19.469999
"527","2009-02-04",18.77
"528","2009-02-05",18.620001
"529","2009-02-06",20.42
"530","2009-02-09",20.959999
"531","2009-02-10",19.110001
"532","2009-02-11",18.83
"533","2009-02-12",18.65
"534","2009-02-13",17.639999
"535","2009-02-17",16.66
"536","2009-02-18",16.790001
"537","2009-02-19",15.77
"538","2009-02-20",17.459999
"539","2009-02-23",15.81
"540","2009-02-24",17.389999
"541","2009-02-25",16.83
"542","2009-02-26",15.86
"543","2009-02-27",15.65
"544","2009-03-02",14.6
"545","2009-03-03",14.68
"546","2009-03-04",15.6
"547","2009-03-05",13.83
"548","2009-03-06",13.56
"549","2009-03-09",13.87
"550","2009-03-10",16.75
"551","2009-03-11",16.75
"552","2009-03-12",17.549999
"553","2009-03-13",18.110001
"554","2009-03-16",16.040001
"555","2009-03-17",16.610001
"556","2009-03-18",17.4
"557","2009-03-19",16.309999
"558","2009-03-20",14.56
"559","2009-03-23",17.559999
"560","2009-03-24",16.42
"561","2009-03-25",16.860001
"562","2009-03-26",17.34
"563","2009-03-27",16.9
"564","2009-03-30",15.69
"565","2009-03-31",17.040001
"566","2009-04-01",16.65
"567","2009-04-02",17.059999
"568","2009-04-03",18.26
"569","2009-04-06",18.23
"570","2009-04-07",16.799999
"571","2009-04-08",17.370001
"572","2009-04-09",19.68
"573","2009-04-13",20.030001
"574","2009-04-14",18.51
"575","2009-04-15",20.17
"576","2009-04-16",21.66
"577","2009-04-17",22.280001
"578","2009-04-20",19.870001
"579","2009-04-21",21.33
"580","2009-04-22",21.85
"581","2009-04-23",22.76
"582","2009-04-24",24.08
"583","2009-04-27",21.969999
"584","2009-04-28",22.049999
"585","2009-04-29",22.84
"586","2009-04-30",23.82
"587","2009-05-01",22.959999
"588","2009-05-04",25.99
"589","2009-05-05",25.370001
"590","2009-05-06",25.77
"591","2009-05-07",25.139999
"592","2009-05-08",27.370001
"593","2009-05-11",26.110001
"594","2009-05-12",24.950001
"595","2009-05-13",22.780001
"596","2009-05-14",23.780001
"597","2009-05-15",22.290001
"598","2009-05-18",24.1
"599","2009-05-19",23.780001
"600","2009-05-20",23.25
"601","2009-05-21",23.27
"602","2009-05-22",22.83
"603","2009-05-26",23.969999
"604","2009-05-27",23.68
"605","2009-05-28",24.24
"606","2009-05-29",24.74
"607","2009-06-01",25.610001
"608","2009-06-02",25.290001
"609","2009-06-03",26.41
"610","2009-06-04",27.940001
"611","2009-06-05",27.67
"612","2009-06-08",27.6
"613","2009-06-09",28.16
"614","2009-06-10",27.99
"615","2009-06-11",26.440001
"616","2009-06-12",27.4
"617","2009-06-15",26.440001
"618","2009-06-16",26.6
"619","2009-06-17",26.940001
"620","2009-06-18",26.889999
"621","2009-06-19",27.299999
"622","2009-06-22",25.33
"623","2009-06-23",26.209999
"624","2009-06-24",26.34
"625","2009-06-25",26.389999
"626","2009-06-26",27.1
"627","2009-06-29",26.82
"628","2009-06-30",26.860001
"629","2009-07-01",27.049999
"630","2009-07-02",24.700001
"631","2009-07-06",25.24
"632","2009-07-07",24.059999
"633","2009-07-08",23.4
"634","2009-07-09",22.950001
"635","2009-07-10",22.549999
"636","2009-07-13",23.309999
"637","2009-07-14",23.92
"638","2009-07-15",24.58
"639","2009-07-16",25.07
"640","2009-07-17",24.440001
"641","2009-07-20",25.4
"642","2009-07-21",25.76
"643","2009-07-22",25.809999
"644","2009-07-23",27.120001
"645","2009-07-24",25.68
"646","2009-07-27",26
"647","2009-07-28",26
"648","2009-07-29",26.030001
"649","2009-07-30",26.9
"650","2009-07-31",26.610001
"651","2009-08-03",26.9
"652","2009-08-04",29.58
"653","2009-08-05",30.66
"654","2009-08-06",29.76
"655","2009-08-07",30.870001
"656","2009-08-10",30.01
"657","2009-08-11",28.84
"658","2009-08-12",29.059999
"659","2009-08-13",29.290001
"660","2009-08-14",29.23
"661","2009-08-17",28.219999
"662","2009-08-18",28.200001
"663","2009-08-19",27.92
"664","2009-08-20",29.129999
"665","2009-08-21",30.02
"666","2009-08-24",29.9
"667","2009-08-25",30.540001
"668","2009-08-26",31.43
"669","2009-08-27",31.809999
"670","2009-08-28",32.380001
"671","2009-08-31",31.67
"672","2009-09-01",29.83
"673","2009-09-02",29.450001
"674","2009-09-03",30.35
"675","2009-09-04",30.84
"676","2009-09-08",32.080002
"677","2009-09-09",33.700001
"678","2009-09-10",34.169998
"679","2009-09-11",33.810001
"680","2009-09-14",34.52
"681","2009-09-15",35.34
"682","2009-09-16",37.209999
"683","2009-09-17",36.310001
"684","2009-09-18",36.529999
"685","2009-09-21",35.919998
"686","2009-09-22",37.369999
"687","2009-09-23",35.75
"688","2009-09-24",34.130001
"689","2009-09-25",34.32
"690","2009-09-28",35.73
"691","2009-09-29",35.779999
"692","2009-09-30",36.080002
"693","2009-10-01",33.48
"694","2009-10-02",33.25
"695","2009-10-05",33.740002
"696","2009-10-06",33.700001
"697","2009-10-07",33.849998
"698","2009-10-08",34.669998
"699","2009-10-09",34.57
"700","2009-10-12",34.32
"701","2009-10-13",34.150002
"702","2009-10-14",35.009998
"703","2009-10-15",34.66
"704","2009-10-16",33.220001
"705","2009-10-19",33.790001
"706","2009-10-20",33.02
"707","2009-10-21",33.060001
"708","2009-10-22",33.810001
"709","2009-10-23",33.700001
"710","2009-10-26",33.259998
"711","2009-10-27",31.9
"712","2009-10-28",30.4
"713","2009-10-29",31.27
"714","2009-10-30",30.51
"715","2009-11-02",30.459999
"716","2009-11-03",31.799999
"717","2009-11-04",30.91
"718","2009-11-05",31.360001
"719","2009-11-06",31.610001
"720","2009-11-09",32.810001
"721","2009-11-10",32.700001
"722","2009-11-11",33.470001
"723","2009-11-12",33.299999
"724","2009-11-13",33.599998
"725","2009-11-16",34.52
"726","2009-11-17",33.75
"727","2009-11-18",34.43
"728","2009-11-19",33.759998
"729","2009-11-20",33.790001
"730","2009-11-23",34.52
"731","2009-11-24",33.869999
"732","2009-11-25",33.950001
"733","2009-11-27",33.02
"734","2009-11-30",34.360001
"735","2009-12-01",35.27
"736","2009-12-02",35.91
"737","2009-12-03",35.84
"738","2009-12-04",36.889999
"739","2009-12-07",36.610001
"740","2009-12-08",36.759998
"741","2009-12-09",36.5
"742","2009-12-10",36.07
"743","2009-12-11",35.400002
"744","2009-12-14",35.93
"745","2009-12-15",35.27
"746","2009-12-16",35.310001
"747","2009-12-17",34.889999
"748","2009-12-18",35
"749","2009-12-21",35.34
"750","2009-12-22",35.34
"751","2009-12-23",36.810001
"752","2009-12-24",37.66
"753","2009-12-28",37.34
"754","2009-12-29",36.259998
"755","2009-12-30",36.220001
"756","2009-12-31",35.91
"757","2010-01-04",35.400002
"758","2010-01-05",35.450001
"759","2010-01-06",34.990002
"760","2010-01-07",35.27
"761","2010-01-08",34.34
"762","2010-01-11",34.279999
"763","2010-01-12",33.669998
"764","2010-01-13",34.349998
"765","2010-01-14",34.18
"766","2010-01-15",33.98
"767","2010-01-19",35.580002
"768","2010-01-20",34.630001
"769","2010-01-21",33.450001
"770","2010-01-22",32.490002
"771","2010-01-25",32.689999
"772","2010-01-26",32.380001
"773","2010-01-27",32.330002
"774","2010-01-28",31.85
"775","2010-01-29",31.66
"776","2010-02-01",32.669998
"777","2010-02-02",33.650002
"778","2010-02-03",33.310001
"779","2010-02-04",32.18
"780","2010-02-05",32.490002
"781","2010-02-08",31.83
"782","2010-02-09",32.049999
"783","2010-02-10",32.900002
"784","2010-02-11",33.439999
"785","2010-02-12",34.549999
"786","2010-02-16",35.759998
"787","2010-02-17",37.540001
"788","2010-02-18",38
"789","2010-02-19",37.209999
"790","2010-02-22",37.360001
"791","2010-02-23",37.52
"792","2010-02-24",38.689999
"793","2010-02-25",39.380001
"794","2010-02-26",38.73
"795","2010-03-01",38.830002
"796","2010-03-02",38.209999
"797","2010-03-03",37.889999
"798","2010-03-04",38.23
"799","2010-03-05",39.389999
"800","2010-03-08",40.279999
"801","2010-03-09",39.950001
"802","2010-03-10",40.32
"803","2010-03-11",39.939999
"804","2010-03-12",39.880001
"805","2010-03-15",39.77
"806","2010-03-16",41.09
"807","2010-03-17",41.93
"808","2010-03-18",41.209999
"809","2010-03-19",40.630001
"810","2010-03-22",41.830002
"811","2010-03-23",41.139999
"812","2010-03-24",41.169998
"813","2010-03-25",41.580002
"814","2010-03-26",41.16
"815","2010-03-29",41.259998
"816","2010-03-30",40.450001
"817","2010-03-31",39.919998
"818","2010-04-01",40.080002
"819","2010-04-05",41.119999
"820","2010-04-06",42.029999
"821","2010-04-07",41.02
"822","2010-04-08",41.25
"823","2010-04-09",42.57
"824","2010-04-12",42.16
"825","2010-04-13",43.119999
"826","2010-04-14",43.32
"827","2010-04-15",42.07
"828","2010-04-16",40.82
"829","2010-04-19",41.18
"830","2010-04-20",42
"831","2010-04-21",42.700001
"832","2010-04-22",43.23
"833","2010-04-23",43.860001
"834","2010-04-26",43.900002
"835","2010-04-27",42.799999
"836","2010-04-28",42.529999
"837","2010-04-29",44.66
"838","2010-04-30",43.369999
"839","2010-05-03",44.939999
"840","2010-05-04",42.939999
"841","2010-05-05",42.259998
"842","2010-05-06",40.119999
"843","2010-05-07",39.77
"844","2010-05-10",42.48
"845","2010-05-11",42.75
"846","2010-05-12",44.029999
"847","2010-05-13",43.66
"848","2010-05-14",41.66
"849","2010-05-17",41.849998
"850","2010-05-18",40.509998
"851","2010-05-19",40.029999
"852","2010-05-20",37.970001
"853","2010-05-21",39.869999
"854","2010-05-24",39.18
"855","2010-05-25",39.59
"856","2010-05-26",38.619999
"857","2010-05-27",40.900002
"858","2010-05-28",40.490002
"859","2010-06-01",39.650002
"860","2010-06-02",41.220001
"861","2010-06-03",40.650002
"862","2010-06-04",38.349998
"863","2010-06-07",37.779999
"864","2010-06-08",38.5
"865","2010-06-09",38.700001
"866","2010-06-10",40.43
"867","2010-06-11",41.099998
"868","2010-06-14",42.02
"869","2010-06-15",43.57
"870","2010-06-16",43.290001
"871","2010-06-17",43.220001
"872","2010-06-18",43.130001
"873","2010-06-21",42.639999
"874","2010-06-22",40.849998
"875","2010-06-23",40.700001
"876","2010-06-24",39.470001
"877","2010-06-25",41.169998
"878","2010-06-28",40.490002
"879","2010-06-29",38.66
"880","2010-06-30",37.630001
"881","2010-07-01",37.509998
"882","2010-07-02",36.610001
"883","2010-07-06",35.98
"884","2010-07-07",38
"885","2010-07-08",38.290001
"886","2010-07-09",39
"887","2010-07-12",38.93
"888","2010-07-13",39.75
"889","2010-07-14",39.869999
"890","2010-07-15",40.150002
"891","2010-07-16",38.169998
"892","2010-07-19",38.189999
"893","2010-07-20",39.369999
"894","2010-07-21",38.360001
"895","2010-07-22",39.57
"896","2010-07-23",40.119999
"897","2010-07-26",41.490002
"898","2010-07-27",41.68
"899","2010-07-28",41.610001
"900","2010-07-29",41.34
"901","2010-07-30",40.990002
"902","2010-08-02",42.669998
"903","2010-08-03",43.139999
"904","2010-08-04",43.57
"905","2010-08-05",43.549999
"906","2010-08-06",43.619999
"907","2010-08-09",43.610001
"908","2010-08-10",42.68
"909","2010-08-11",41.529999
"910","2010-08-12",41.400002
"911","2010-08-13",41.619999
"912","2010-08-16",41.900002
"913","2010-08-17",42.700001
"914","2010-08-18",42.669998
"915","2010-08-19",41.240002
"916","2010-08-20",40.950001
"917","2010-08-23",40.509998
"918","2010-08-24",40.419998
"919","2010-08-25",41.52
"920","2010-08-26",41.080002
"921","2010-08-27",42.299999
"922","2010-08-30",41.34
"923","2010-08-31",41.490002
"924","2010-09-01",43.48
"925","2010-09-02",44.869999
"926","2010-09-03",45.650002
"927","2010-09-07",44.66
"928","2010-09-08",44.709999
"929","2010-09-09",44.700001
"930","2010-09-10",44.459999
"931","2010-09-13",44.599998
"932","2010-09-14",44.610001
"933","2010-09-15",44.959999
"934","2010-09-16",44.790001
"935","2010-09-17",45.91
"936","2010-09-20",46.27
"937","2010-09-21",46.040001
"938","2010-09-22",45.799999
"939","2010-09-23",44.450001
"940","2010-09-24",45.450001
"941","2010-09-27",44.950001
"942","2010-09-28",45.099998
"943","2010-09-29",44.830002
"944","2010-09-30",44.610001
"945","2010-10-01",44.41
"946","2010-10-04",45.740002
"947","2010-10-05",46.419998
"948","2010-10-06",46.200001
"949","2010-10-07",46.849998
"950","2010-10-08",47.310001
"951","2010-10-11",47.25
"952","2010-10-12",47.880001
"953","2010-10-13",48.32
"954","2010-10-14",47.959999
"955","2010-10-15",47.57
"956","2010-10-18",48.200001
"957","2010-10-19",47.470001
"958","2010-10-20",48.5
