"","date","ICCH"
"213","2018-01-30",15.71
"214","2018-01-31",15.71
"215","2018-02-01",15.71
"216","2018-02-02",15.71
"217","2018-02-05",15.11
"218","2018-02-06",15.11
"219","2018-02-07",15.37
"220","2018-02-08",15.21
"221","2018-02-09",15.21
"222","2018-02-12",15.21
"223","2018-02-13",15.21
"224","2018-02-14",15.21
"225","2018-02-15",15.21
"226","2018-02-16",15.1
"227","2018-02-20",15.1
"228","2018-02-21",15.15
"229","2018-02-22",15.1
"230","2018-02-23",14.92
"231","2018-02-26",15.02
"232","2018-02-27",14.9
"233","2018-02-28",14.81
"234","2018-03-01",15.25
"235","2018-03-02",15.02
"236","2018-03-05",15.2
"237","2018-03-06",15.11
"238","2018-03-07",15.1
"239","2018-03-08",15.1
"240","2018-03-09",15.5
"241","2018-03-12",16
"242","2018-03-13",15.97
"243","2018-03-14",16.77
"244","2018-03-15",16.5
"245","2018-03-16",16.5
"246","2018-03-19",16.02
"247","2018-03-20",16.02
"248","2018-03-21",15.43
"249","2018-03-22",15.41
"250","2018-03-23",15.42
"251","2018-03-26",15.42
"252","2018-03-27",15.42
"253","2018-03-28",15.42
"254","2018-03-29",15.69
"255","2018-04-02",15.74
"256","2018-04-03",15.74
"257","2018-04-04",15.74
"258","2018-04-05",15.52
"259","2018-04-06",15.52
"260","2018-04-09",15.52
"261","2018-04-10",15.1
"262","2018-04-11",15.06
"263","2018-04-12",15
"264","2018-04-13",15.05
"265","2018-04-16",15.5
"266","2018-04-17",15.5
"267","2018-04-18",15.5
"268","2018-04-19",15.5
"269","2018-04-20",15.4
"270","2018-04-23",15.4
"271","2018-04-24",15.3
"272","2018-04-25",15.5
"273","2018-04-26",15.42
"274","2018-04-27",15.45
"275","2018-04-30",15.15
"276","2018-05-01",15.04
"277","2018-05-02",15.13
"278","2018-05-03",14.85
"279","2018-05-04",14.85
"280","2018-05-07",14.85
"281","2018-05-08",14.8
"282","2018-05-09",14.86
"283","2018-05-10",14.78
"284","2018-05-11",14.78
"285","2018-05-14",14.78
"286","2018-05-15",15.43
"287","2018-05-16",15.25
"288","2018-05-17",15.12
"289","2018-05-18",15.11
"290","2018-05-21",15.8
"291","2018-05-22",15.8
"292","2018-05-23",15.75
"293","2018-05-24",15.75
"294","2018-05-25",15.8
"295","2018-05-29",15.8
"296","2018-05-30",15.6
"297","2018-05-31",15.72
"298","2018-06-01",15.71
"299","2018-06-04",16.18
"300","2018-06-05",16.18
"301","2018-06-06",15.6
"302","2018-06-07",15.67
"303","2018-06-08",15.7
"304","2018-06-11",16
"305","2018-06-12",15.8
"306","2018-06-13",15.8
"307","2018-06-14",15.87
"308","2018-06-15",15.31
"309","2018-06-18",15.5
"310","2018-06-19",15.5
"311","2018-06-20",15.97
"312","2018-06-21",16
"313","2018-06-22",16
"314","2018-06-25",16
"315","2018-06-26",16
"316","2018-06-27",16
"317","2018-06-28",15.99
"318","2018-06-29",15.99
"319","2018-07-02",15.99
"320","2018-07-03",15.99
"321","2018-07-05",15.99
"322","2018-07-06",15.99
"323","2018-07-09",15.66
"324","2018-07-10",16
"325","2018-07-11",15.8
"326","2018-07-12",15.8
"327","2018-07-13",15.8
"328","2018-07-16",15.6
"329","2018-07-17",15.6
"330","2018-07-18",15.6
"331","2018-07-19",15.51
"332","2018-07-20",15.55
"333","2018-07-23",15.55
"334","2018-07-24",15.55
"335","2018-07-25",15.55
"336","2018-07-26",15.55
"337","2018-07-27",15.5
"338","2018-07-30",15.5
"339","2018-07-31",15.2
"340","2018-08-01",15.2
"341","2018-08-02",15.2
"342","2018-08-03",15.2
"343","2018-08-06",15.2
"344","2018-08-07",15.2
"345","2018-08-08",15.05
"346","2018-08-09",15.11
"347","2018-08-10",15.01
"348","2018-08-13",15
"349","2018-08-14",15.12
"350","2018-08-15",15.01
"351","2018-08-16",15.15
"352","2018-08-17",15.15
"353","2018-08-20",15.15
"354","2018-08-21",15.15
"355","2018-08-22",15.15
"356","2018-08-23",15.1
"357","2018-08-24",15.1
"358","2018-08-27",15.1
"359","2018-08-28",15.1
"360","2018-08-29",15.1
"361","2018-08-30",15.14
"362","2018-08-31",15.1
"363","2018-09-04",15.2
"364","2018-09-05",15.2
"365","2018-09-06",15.02
"366","2018-09-07",15.2
"367","2018-09-10",15.14
"368","2018-09-11",15.19
"369","2018-09-12",15.01
"370","2018-09-13",15.18
"371","2018-09-14",15.05
"372","2018-09-17",15.18
"373","2018-09-18",15.18
"374","2018-09-19",15.18
"375","2018-09-20",15.01
"376","2018-09-21",15.01
"377","2018-09-24",15.01
"378","2018-09-25",15.2
"379","2018-09-26",15.09
"380","2018-09-27",15.09
"381","2018-09-28",15.01
"382","2018-10-01",15.07
"383","2018-10-02",15.06
"384","2018-10-03",15.17
"385","2018-10-04",15.17
"386","2018-10-05",15.17
"387","2018-10-08",15.17
"388","2018-10-09",15.17
"389","2018-10-10",15.01
"390","2018-10-11",15.01
"391","2018-10-12",15.1
"392","2018-10-15",15.08
"393","2018-10-16",15.15
"394","2018-10-17",15.15
"395","2018-10-18",15.15
"396","2018-10-19",15.15
"397","2018-10-22",15.15
"398","2018-10-23",15.23
"399","2018-10-24",15.25
"400","2018-10-25",15.25
"401","2018-10-26",14.85
"402","2018-10-29",14.85
"403","2018-10-30",14.85
"404","2018-10-31",14.85
"405","2018-11-01",14.78
"406","2018-11-02",14.78
"407","2018-11-05",14.78
"408","2018-11-06",14.32
"409","2018-11-07",14.48
"410","2018-11-08",14.8
"411","2018-11-09",14.8
"412","2018-11-12",14.8
"413","2018-11-13",14.8
"414","2018-11-14",14.8
"415","2018-11-15",14.8
"416","2018-11-16",14.5
"417","2018-11-19",14.5
"418","2018-11-20",14.21
"419","2018-11-21",14.21
"420","2018-11-23",14.21
"421","2018-11-26",14.77
"422","2018-11-27",14.77
"423","2018-11-28",14.39
"424","2018-11-29",14.39
"425","2018-11-30",14.75
"426","2018-12-03",13.76
"427","2018-12-04",13.51
"428","2018-12-06",13.29
"429","2018-12-07",13.5
"430","2018-12-10",13.31
"431","2018-12-11",13.31
"432","2018-12-12",14.45
"433","2018-12-13",14.25
"434","2018-12-14",13.5
"435","2018-12-17",14.21
"436","2018-12-18",14.15
"437","2018-12-19",14.11
"438","2018-12-20",13.99
"439","2018-12-21",13.99
"440","2018-12-24",13.99
"441","2018-12-26",13.99
"442","2018-12-27",13.66
"443","2018-12-28",13.66
"444","2018-12-31",13.65
"445","2019-01-02",13.96
"446","2019-01-03",13.96
"447","2019-01-04",13.96
"448","2019-01-07",13.95
"449","2019-01-08",13.95
"450","2019-01-09",14.35
"451","2019-01-10",14.35
"452","2019-01-11",13.76
"453","2019-01-14",13.51
"454","2019-01-15",13.51
"455","2019-01-16",13.51
"456","2019-01-17",13.51
"457","2019-01-18",14.19
"458","2019-01-22",14.19
"459","2019-01-23",14.19
"460","2019-01-24",13.58
"461","2019-01-25",13.51
"462","2019-01-28",13.51
"463","2019-01-29",13.99
"464","2019-01-30",13.99
"465","2019-01-31",13.6
"466","2019-02-01",13.52
"467","2019-02-04",13.52
"468","2019-02-05",13.7
"469","2019-02-06",13.7
"470","2019-02-07",13.6
"471","2019-02-08",13.61
"472","2019-02-11",13.49
"473","2019-02-12",13.5
"474","2019-02-13",13.5
"475","2019-02-14",13.31
"476","2019-02-15",13.31
"477","2019-02-19",13.38
"478","2019-02-20",13.38
"479","2019-02-21",14.16
"480","2019-02-22",13.65
"481","2019-02-25",13.55
"482","2019-02-26",13.55
"483","2019-02-27",14.2
"484","2019-02-28",13.85
"485","2019-03-01",13.6
"486","2019-03-04",13.69
"487","2019-03-05",13.7
"488","2019-03-06",13.7
"489","2019-03-07",14.08
"490","2019-03-08",14.2
"491","2019-03-11",14.2
"492","2019-03-12",14.02
"493","2019-03-13",13.74
"494","2019-03-14",13.6
"495","2019-03-15",13.63
"496","2019-03-18",13.51
"497","2019-03-19",13.6
"498","2019-03-20",13.46
"499","2019-03-21",13.46
"500","2019-03-22",14.1
"501","2019-03-25",14.1
"502","2019-03-26",14.11
"503","2019-03-27",13.5
"504","2019-03-28",13.52
"505","2019-03-29",13.52
"506","2019-04-01",13.52
"507","2019-04-02",13.52
"508","2019-04-03",14.21
"509","2019-04-04",13.58
"510","2019-04-05",13.58
"511","2019-04-08",13.58
"512","2019-04-09",14.21
"513","2019-04-10",14.21
"514","2019-04-11",14.21
"515","2019-04-12",14.21
"516","2019-04-15",13.57
"517","2019-04-16",14
"518","2019-04-17",14
"519","2019-04-18",14
"520","2019-04-22",13.84
"521","2019-04-23",13.84
"522","2019-04-24",13.84
"523","2019-04-25",13.78
"524","2019-04-26",13.78
"525","2019-04-29",13.89
"526","2019-04-30",13.89
"527","2019-05-01",14.1
"528","2019-05-02",14.1
"529","2019-05-03",13.85
"530","2019-05-06",14.05
"531","2019-05-07",14.21
"532","2019-05-08",14.72
"533","2019-05-09",15
"534","2019-05-10",15
"535","2019-05-13",15
"536","2019-05-14",14.5
"537","2019-05-15",14.11
"538","2019-05-16",14.11
"539","2019-05-17",14.11
"540","2019-05-20",14.11
"541","2019-05-21",14.18
"542","2019-05-22",14.5
"543","2019-05-23",14.5
"544","2019-05-24",14.5
"545","2019-05-28",14.5
"546","2019-05-29",14.32
"547","2019-05-30",14.02
"548","2019-05-31",14.06
"549","2019-06-03",14.22
"550","2019-06-04",14.12
"551","2019-06-05",14.12
"552","2019-06-06",14.12
"553","2019-06-07",14.12
"554","2019-06-10",14.2
"555","2019-06-11",14.2
"556","2019-06-12",14.2
"557","2019-06-13",13.92
"558","2019-06-14",14.07
"559","2019-06-17",14.07
"560","2019-06-18",14.07
"561","2019-06-19",14.07
"562","2019-06-20",14.07
"563","2019-06-21",14.07
"564","2019-06-24",14.07
"565","2019-06-25",14.07
"566","2019-06-26",14.07
"567","2019-06-27",14.07
"568","2019-06-28",13.86
"569","2019-07-01",13.86
"570","2019-07-02",13.86
"571","2019-07-03",13.86
"572","2019-07-05",13.61
"573","2019-07-08",14
"574","2019-07-09",14
"575","2019-07-10",13.52
"576","2019-07-11",13.52
"577","2019-07-12",13.46
"578","2019-07-15",13.46
"579","2019-07-16",12.75
"580","2019-07-17",12.75
"581","2019-07-18",12.75
"582","2019-07-19",12.75
"583","2019-07-22",12.75
"584","2019-07-23",13.55
"585","2019-07-24",14.23
"586","2019-07-25",13.41
"587","2019-07-26",13.23
"588","2019-07-29",13.88
"589","2019-07-30",13.8
"590","2019-07-31",13.76
"591","2019-08-01",13.85
"592","2019-08-02",13.65
"593","2019-08-05",13.69
"594","2019-08-06",13.69
"595","2019-08-07",13.69
"596","2019-08-08",14
"597","2019-08-09",14
"598","2019-08-12",14
"599","2019-08-13",14
"600","2019-08-14",14
"601","2019-08-15",14
"602","2019-08-16",14.35
"603","2019-08-19",14.3
"604","2019-08-20",14.3
"605","2019-08-21",13.86
"606","2019-08-22",14.07
"607","2019-08-23",14.07
"608","2019-08-26",14.07
"609","2019-08-27",13.75
"610","2019-08-28",13.59
"611","2019-08-29",14.03
"612","2019-08-30",14.03
"613","2019-09-03",14.03
"614","2019-09-04",14.03
"615","2019-09-05",13.66
"616","2019-09-06",13.66
"617","2019-09-09",13.66
"618","2019-09-10",13.66
"619","2019-09-11",14
"620","2019-09-12",13.51
"621","2019-09-13",13.51
"622","2019-09-16",13.51
"623","2019-09-17",13.51
"624","2019-09-18",13.59
"625","2019-09-19",13.5
"626","2019-09-20",13.56
"627","2019-09-23",13.51
"628","2019-09-24",13.51
"629","2019-09-25",13.75
"630","2019-09-26",13.75
"631","2019-09-27",13.75
"632","2019-09-30",13.75
"633","2019-10-01",13.75
"634","2019-10-02",13.51
"635","2019-10-03",13.51
"636","2019-10-04",13.51
"637","2019-10-07",13.51
"638","2019-10-08",13.63
"639","2019-10-09",13.74
"640","2019-10-10",13.74
"641","2019-10-11",13.74
"642","2019-10-14",13.66
"643","2019-10-15",13.55
"644","2019-10-16",13.55
"645","2019-10-17",13.6
"646","2019-10-18",13.6
"647","2019-10-21",13.6
"648","2019-10-22",13.6
"649","2019-10-23",13.6
"650","2019-10-24",13.6
"651","2019-10-25",13.6
"652","2019-10-28",13.69
"653","2019-10-29",13.69
"654","2019-10-30",13.62
"655","2019-10-31",13.52
"656","2019-11-01",13.75
"657","2019-11-04",13.75
"658","2019-11-05",13.75
"659","2019-11-06",13.73
"660","2019-11-07",13.52
"661","2019-11-08",13.98
"662","2019-11-11",13.98
"663","2019-11-12",13.98
"664","2019-11-13",13.6
"665","2019-11-14",13.71
"666","2019-11-15",13.52
"667","2019-11-18",13.52
"668","2019-11-19",13.52
"669","2019-11-20",13.52
"670","2019-11-21",13.54
"671","2019-11-22",13.54
"672","2019-11-25",13.52
"673","2019-11-26",13.52
"674","2019-11-27",13.54
"675","2019-11-29",13.56
"676","2019-12-02",13.72
"677","2019-12-03",13.72
"678","2019-12-04",13.52
"679","2019-12-05",13.65
"680","2019-12-06",13.65
"681","2019-12-09",13.65
"682","2019-12-10",13.75
"683","2019-12-11",13.63
"684","2019-12-12",13.63
"685","2019-12-13",13.63
"686","2019-12-16",13.52
"687","2019-12-17",13.52
"688","2019-12-18",13.66
"689","2019-12-19",13.66
"690","2019-12-20",15
"691","2019-12-23",15
"692","2019-12-24",15
"693","2019-12-26",15
"694","2019-12-27",14.5
"695","2019-12-30",14.5
"696","2019-12-31",14.09
"697","2020-01-02",13.8
"698","2020-01-03",13.59
"699","2020-01-06",13.59
"700","2020-01-07",13.59
"701","2020-01-08",13.59
"702","2020-01-09",13.91
"703","2020-01-10",13.71
"704","2020-01-13",13.8
"705","2020-01-14",13.85
"706","2020-01-15",13.85
"707","2020-01-16",13.85
"708","2020-01-17",13.58
"709","2020-01-21",13.88
"710","2020-01-22",13.7
"711","2020-01-23",13.51
"712","2020-01-24",13.55
"713","2020-01-27",13.65
"714","2020-01-28",13.65
"715","2020-01-29",13.73
"716","2020-01-30",13.73
"717","2020-01-31",13.73
"718","2020-02-03",13.51
"719","2020-02-04",13.51
"720","2020-02-05",13.51
"721","2020-02-06",13.58
"722","2020-02-07",13.58
"723","2020-02-10",13.58
"724","2020-02-11",13.52
"725","2020-02-12",13.55
"726","2020-02-13",13.51
"727","2020-02-14",13.59
"728","2020-02-18",13.83
"729","2020-02-19",13.83
"730","2020-02-20",13.57
"731","2020-02-21",13.53
"732","2020-02-24",13.53
"733","2020-02-25",13.15
"734","2020-02-26",13.66
"735","2020-02-27",13.1
"736","2020-02-28",13.09
"737","2020-03-02",13.09
"738","2020-03-03",13.6
"739","2020-03-04",13.4
"740","2020-03-05",13.4
"741","2020-03-06",13.88
"742","2020-03-09",13.88
"743","2020-03-10",13.65
"744","2020-03-11",12.66
"745","2020-03-12",13.25
"746","2020-03-13",12.02
"747","2020-03-16",11.5
"748","2020-03-17",10.26
"749","2020-03-18",10.26
"750","2020-03-19",10.26
"751","2020-03-20",10.26
"752","2020-03-23",9.6
"753","2020-03-24",10.4
"754","2020-03-25",10.4
"755","2020-03-26",11.09
"756","2020-03-27",11.09
"757","2020-03-30",10.97
"758","2020-03-31",11.02
"759","2020-04-01",11.03
"760","2020-04-02",11.25
"761","2020-04-03",10.57
"762","2020-04-06",10.45
"763","2020-04-07",10.45
"764","2020-04-08",10.34
"765","2020-04-09",10.34
"766","2020-04-13",10.34
"767","2020-04-14",10.34
"768","2020-04-15",10.34
"769","2020-04-16",10.34
"770","2020-04-17",10.34
"771","2020-04-20",10.34
"772","2020-04-21",10.34
"773","2020-04-22",10.34
"774","2020-04-23",10.34
"775","2020-04-24",10.34
"776","2020-04-27",10.34
"777","2020-04-28",10.34
"778","2020-04-29",10.35
"779","2020-04-30",9.93
"780","2020-05-01",9.93
"781","2020-05-04",9.93
"782","2020-05-05",9.7
"783","2020-05-06",9.7
"784","2020-05-07",9.85
"785","2020-05-08",9.95
"786","2020-05-11",9.95
"787","2020-05-12",10.45
"788","2020-05-13",10.45
"789","2020-05-14",10.45
"790","2020-05-15",11.35
"791","2020-05-18",11.35
"792","2020-05-19",11.35
"793","2020-05-20",11
"794","2020-05-21",11
"795","2020-05-22",11
"796","2020-05-26",11
"797","2020-05-27",11
"798","2020-05-28",11
"799","2020-05-29",10.56
"800","2020-06-01",10.51
"801","2020-06-02",10.51
"802","2020-06-03",11.52
"803","2020-06-04",11.52
"804","2020-06-05",11.99
"805","2020-06-08",11.99
"806","2020-06-09",11.99
"807","2020-06-10",11.99
"808","2020-06-11",11.99
"809","2020-06-12",11.99
"810","2020-06-15",11.99
"811","2020-06-16",11.99
"812","2020-06-17",11.99
"813","2020-06-18",12.05
"814","2020-06-19",11
"815","2020-06-22",11
"816","2020-06-23",11.9
"817","2020-06-24",11.9
"818","2020-06-25",11
"819","2020-06-26",11.14
"820","2020-06-29",11.14
"821","2020-06-30",11.14
"822","2020-07-01",11.14
"823","2020-07-02",11.14
"824","2020-07-06",11.14
"825","2020-07-07",11.14
"826","2020-07-08",11.14
"827","2020-07-09",11.14
"828","2020-07-10",11.14
"829","2020-07-13",12
"830","2020-07-14",12.07
"831","2020-07-15",12.07
"832","2020-07-16",12.07
"833","2020-07-17",11.54
"834","2020-07-20",11.54
"835","2020-07-21",11.44
"836","2020-07-22",11.44
"837","2020-07-23",11.44
"838","2020-07-24",11.25
"839","2020-07-27",11.37
"840","2020-07-28",11.37
"841","2020-07-29",11.37
"842","2020-07-30",11
"843","2020-07-31",11
"844","2020-08-03",11
"845","2020-08-04",11
"846","2020-08-05",11.05
"847","2020-08-06",11.05
"848","2020-08-07",11.05
"849","2020-08-10",11.15
"850","2020-08-11",11.15
"851","2020-08-12",11.37
"852","2020-08-13",11.37
"853","2020-08-14",11.37
"854","2020-08-17",11.64
"855","2020-08-18",11.64
"856","2020-08-19",11.64
"857","2020-08-20",11.64
"858","2020-08-21",11.63
"859","2020-08-24",11.63
"860","2020-08-25",11.63
"861","2020-08-26",11.37
"862","2020-08-27",11.37
"863","2020-08-28",11.45
"864","2020-08-31",11.37
"865","2020-09-01",11.37
"866","2020-09-02",11.6
"867","2020-09-03",11.45
"868","2020-09-04",11.45
"869","2020-09-08",11.45
"870","2020-09-09",11.65
"871","2020-09-10",11.65
"872","2020-09-11",11.82
"873","2020-09-14",11.82
"874","2020-09-15",11.82
"875","2020-09-16",11.75
"876","2020-09-17",11.75
"877","2020-09-18",11.65
"878","2020-09-21",11.75
"879","2020-09-22",11.75
"880","2020-09-23",11.75
"881","2020-09-24",11.75
"882","2020-09-25",11.7
"883","2020-09-28",11.74
"884","2020-09-29",11.7
"885","2020-09-30",11.7
"886","2020-10-01",11.75
"887","2020-10-02",11.75
"888","2020-10-05",11.74
"889","2020-10-06",12.03
"890","2020-10-07",12.03
"891","2020-10-08",12.5
"892","2020-10-09",12.5
"893","2020-10-12",12.5
"894","2020-10-13",12.5
"895","2020-10-14",12.5
"896","2020-10-15",12.5
"897","2020-10-16",12.5
"898","2020-10-19",12.5
"899","2020-10-20",12.5
"900","2020-10-21",12.5
"901","2020-10-22",12.57
"902","2020-10-23",12.57
"903","2020-10-26",12.57
"904","2020-10-27",12.57
"905","2020-10-28",12.57
"906","2020-10-29",12.57
"907","2020-10-30",12.57
"908","2020-11-02",12.57
"909","2020-11-03",12.57
"910","2020-11-04",12.57
"911","2020-11-05",12.57
"912","2020-11-06",12.57
"913","2020-11-09",12.2
"914","2020-11-10",12.2
"915","2020-11-11",12.2
"916","2020-11-12",12.2
"917","2020-11-13",12.2
"918","2020-11-16",12.65
"919","2020-11-17",12.65
"920","2020-11-18",13
"921","2020-11-19",13
"922","2020-11-20",13
"923","2020-11-23",13
"924","2020-11-24",13
"925","2020-11-25",13
"926","2020-11-27",13
