"","date","CGBD"
"273","2018-07-13",17.16
"274","2018-07-16",17.08
"275","2018-07-17",17.379999
"276","2018-07-18",17.74
"277","2018-07-19",17.85
"278","2018-07-20",17.91
"279","2018-07-23",17.860001
"280","2018-07-24",17.77
"281","2018-07-25",17.780001
"282","2018-07-26",17.65
"283","2018-07-27",17.860001
"284","2018-07-30",17.85
"285","2018-07-31",17.77
"286","2018-08-01",17.82
"287","2018-08-02",17.879999
"288","2018-08-03",17.92
"289","2018-08-06",17.889999
"290","2018-08-07",17.969999
"291","2018-08-08",17.790001
"292","2018-08-09",17.219999
"293","2018-08-10",17.23
"294","2018-08-13",17.09
"295","2018-08-14",17.110001
"296","2018-08-15",17.08
"297","2018-08-16",17.09
"298","2018-08-17",17.09
"299","2018-08-20",17.030001
"300","2018-08-21",17.15
"301","2018-08-22",17.27
"302","2018-08-23",17.09
"303","2018-08-24",17.040001
"304","2018-08-27",17.049999
"305","2018-08-28",17.01
"306","2018-08-29",17.040001
"307","2018-08-30",17.02
"308","2018-08-31",16.99
"309","2018-09-04",16.959999
"310","2018-09-05",17
"311","2018-09-06",16.799999
"312","2018-09-07",16.799999
"313","2018-09-10",17.030001
"314","2018-09-11",17.040001
"315","2018-09-12",16.93
"316","2018-09-13",16.950001
"317","2018-09-14",17.129999
"318","2018-09-17",17.219999
"319","2018-09-18",17.17
"320","2018-09-19",17.27
"321","2018-09-20",17.200001
"322","2018-09-21",17.200001
"323","2018-09-24",17.07
"324","2018-09-25",17.09
"325","2018-09-26",17.040001
"326","2018-09-27",16.809999
"327","2018-09-28",16.700001
"328","2018-10-01",16.809999
"329","2018-10-02",16.66
"330","2018-10-03",16.610001
"331","2018-10-04",16.040001
"332","2018-10-05",16.16
"333","2018-10-08",15.87
"334","2018-10-09",15.67
"335","2018-10-10",15.46
"336","2018-10-11",15.46
"337","2018-10-12",15.47
"338","2018-10-15",15.69
"339","2018-10-16",15.65
"340","2018-10-17",15.91
"341","2018-10-18",15.9
"342","2018-10-19",15.96
"343","2018-10-22",15.81
"344","2018-10-23",15.76
"345","2018-10-24",15.67
"346","2018-10-25",15.82
"347","2018-10-26",15.63
"348","2018-10-29",15.72
"349","2018-10-30",15.67
"350","2018-10-31",16
"351","2018-11-01",15.95
"352","2018-11-02",15.86
"353","2018-11-05",15.97
"354","2018-11-06",16.040001
"355","2018-11-07",16.040001
"356","2018-11-08",15.98
"357","2018-11-09",15.97
"358","2018-11-12",15.74
"359","2018-11-13",15.85
"360","2018-11-14",15.68
"361","2018-11-15",15.59
"362","2018-11-16",15.46
"363","2018-11-19",15.6
"364","2018-11-20",15.44
"365","2018-11-21",15.3
"366","2018-11-23",15.34
"367","2018-11-26",15.38
"368","2018-11-27",15.32
"369","2018-11-28",15.5
"370","2018-11-29",15.45
"371","2018-11-30",15.5
"372","2018-12-03",15.64
"373","2018-12-04",15.31
"374","2018-12-06",14.96
"375","2018-12-07",14.75
"376","2018-12-10",14.42
"377","2018-12-11",14.21
"378","2018-12-12",14.2
"379","2018-12-13",13.93
"380","2018-12-14",13.84
"381","2018-12-17",13.26
"382","2018-12-18",13.58
"383","2018-12-19",13.44
"384","2018-12-20",12.83
"385","2018-12-21",12.95
"386","2018-12-24",13
"387","2018-12-26",13.28
"388","2018-12-27",12.93
"389","2018-12-28",12.74
"390","2018-12-31",12.4
"391","2019-01-02",12.81
"392","2019-01-03",13.17
"393","2019-01-04",13.65
"394","2019-01-07",14.26
"395","2019-01-08",14.34
"396","2019-01-09",14.25
"397","2019-01-10",14.27
"398","2019-01-11",14.39
"399","2019-01-14",14.46
"400","2019-01-15",14.5
"401","2019-01-16",14.51
"402","2019-01-17",14.54
"403","2019-01-18",14.69
"404","2019-01-22",14.44
"405","2019-01-23",14.4
"406","2019-01-24",14.6
"407","2019-01-25",14.79
"408","2019-01-28",14.71
"409","2019-01-29",14.67
"410","2019-01-30",14.83
"411","2019-01-31",14.94
"412","2019-02-01",14.87
"413","2019-02-04",15.09
"414","2019-02-05",15.2
"415","2019-02-06",15
"416","2019-02-07",14.91
"417","2019-02-08",14.96
"418","2019-02-11",15
"419","2019-02-12",14.73
"420","2019-02-13",14.84
"421","2019-02-14",14.86
"422","2019-02-15",14.92
"423","2019-02-19",14.87
"424","2019-02-20",15
"425","2019-02-21",14.97
"426","2019-02-22",15.21
"427","2019-02-25",15.05
"428","2019-02-26",14.93
"429","2019-02-27",15.055
"430","2019-02-28",14.95
"431","2019-03-01",14.81
"432","2019-03-04",14.88
"433","2019-03-05",14.71
"434","2019-03-06",14.68
"435","2019-03-07",14.62
"436","2019-03-08",14.75
"437","2019-03-11",14.95
"438","2019-03-12",14.89
"439","2019-03-13",14.96
"440","2019-03-14",15.08
"441","2019-03-15",15.11
"442","2019-03-18",15.13
"443","2019-03-19",15.04
"444","2019-03-20",14.95
"445","2019-03-21",14.97
"446","2019-03-22",14.89
"447","2019-03-25",14.9
"448","2019-03-26",14.89
"449","2019-03-27",14.85
"450","2019-03-28",14.55
"451","2019-03-29",14.48
"452","2019-04-01",14.68
"453","2019-04-02",14.78
"454","2019-04-03",14.74
"455","2019-04-04",14.8
"456","2019-04-05",14.83
"457","2019-04-08",14.79
"458","2019-04-09",14.6
"459","2019-04-10",14.7
"460","2019-04-11",14.71
"461","2019-04-12",14.7
"462","2019-04-15",14.64
"463","2019-04-16",14.85
"464","2019-04-17",14.78
"465","2019-04-18",14.79
"466","2019-04-22",14.8
"467","2019-04-23",14.9
"468","2019-04-24",14.91
"469","2019-04-25",14.92
"470","2019-04-26",15.02
"471","2019-04-29",15.01
"472","2019-04-30",14.96
"473","2019-05-01",14.97
"474","2019-05-02",14.99
"475","2019-05-03",15.05
"476","2019-05-06",15.05
"477","2019-05-07",14.91
"478","2019-05-08",15.42
"479","2019-05-09",15.5
"480","2019-05-10",15.32
"481","2019-05-13",15.14
"482","2019-05-14",14.99
"483","2019-05-15",14.69
"484","2019-05-16",14.83
"485","2019-05-17",14.95
"486","2019-05-20",14.82
"487","2019-05-21",14.77
"488","2019-05-22",14.63
"489","2019-05-23",14.63
"490","2019-05-24",14.76
"491","2019-05-28",14.77
"492","2019-05-29",15
"493","2019-05-30",14.86
"494","2019-05-31",14.64
"495","2019-06-03",14.69
"496","2019-06-04",14.77
"497","2019-06-05",14.71
"498","2019-06-06",14.78
"499","2019-06-07",14.85
"500","2019-06-10",14.86
"501","2019-06-11",14.94
"502","2019-06-12",15
"503","2019-06-13",15.19
"504","2019-06-14",15.13
"505","2019-06-17",15.1
"506","2019-06-18",15.26
"507","2019-06-19",15.48
"508","2019-06-20",15.3
"509","2019-06-21",15.31
"510","2019-06-24",15.51
"511","2019-06-25",15.41
"512","2019-06-26",15.34
"513","2019-06-27",14.98
"514","2019-06-28",15.24
"515","2019-07-01",15.19
"516","2019-07-02",15.18
"517","2019-07-03",15.33
"518","2019-07-05",15.29
"519","2019-07-08",15.29
"520","2019-07-09",15.31
"521","2019-07-10",15.38
"522","2019-07-11",15.29
"523","2019-07-12",15.29
"524","2019-07-15",15.34
"525","2019-07-16",15.27
"526","2019-07-17",15.17
"527","2019-07-18",15.09
"528","2019-07-19",15.09
"529","2019-07-22",15.04
"530","2019-07-23",15.02
"531","2019-07-24",15.09
"532","2019-07-25",15.1
"533","2019-07-26",15.22
"534","2019-07-29",15.21
"535","2019-07-30",15.23
"536","2019-07-31",15.12
"537","2019-08-01",15.01
"538","2019-08-02",14.94
"539","2019-08-05",14.59
"540","2019-08-06",14.75
"541","2019-08-07",14.02
"542","2019-08-08",14.22
"543","2019-08-09",13.92
"544","2019-08-12",13.72
"545","2019-08-13",13.72
"546","2019-08-14",13.47
"547","2019-08-15",13.53
"548","2019-08-16",13.77
"549","2019-08-19",13.87
"550","2019-08-20",14.06
"551","2019-08-21",14.25
"552","2019-08-22",14.28
"553","2019-08-23",14.14
"554","2019-08-26",14.24
"555","2019-08-27",14.08
"556","2019-08-28",14.25
"557","2019-08-29",14.33
"558","2019-08-30",14.42
"559","2019-09-03",14.33
"560","2019-09-04",14.28
"561","2019-09-05",14.49
"562","2019-09-06",14.23
"563","2019-09-09",14.67
"564","2019-09-10",14.74
"565","2019-09-11",14.85
"566","2019-09-12",14.87
"567","2019-09-13",14.91
"568","2019-09-16",15.01
"569","2019-09-17",14.99
"570","2019-09-18",14.96
"571","2019-09-19",14.89
"572","2019-09-20",14.9
"573","2019-09-23",14.97
"574","2019-09-24",14.88
"575","2019-09-25",14.85
"576","2019-09-26",14.97
"577","2019-09-27",14.45
"578","2019-09-30",14.4
"579","2019-10-01",14.14
"580","2019-10-02",13.81
"581","2019-10-03",13.8
"582","2019-10-04",13.88
"583","2019-10-07",14.02
"584","2019-10-08",14.01
"585","2019-10-09",13.91
"586","2019-10-10",13.9
"587","2019-10-11",14.04
"588","2019-10-14",14.01
"589","2019-10-15",14.11
"590","2019-10-16",14.16
"591","2019-10-17",14.15
"592","2019-10-18",14.25
"593","2019-10-21",14.28
"594","2019-10-22",14.33
"595","2019-10-23",14.29
"596","2019-10-24",14.32
"597","2019-10-25",14.22
"598","2019-10-28",14.29
"599","2019-10-29",14.31
"600","2019-10-30",14.28
"601","2019-10-31",14.29
"602","2019-11-01",14.3
"603","2019-11-04",14.53
"604","2019-11-05",14.42
"605","2019-11-06",13.73
"606","2019-11-07",13.73
"607","2019-11-08",13.65
"608","2019-11-11",13.63
"609","2019-11-12",13.68
"610","2019-11-13",13.53
"611","2019-11-14",13.46
"612","2019-11-15",13.46
"613","2019-11-18",13.43
"614","2019-11-19",13.36
"615","2019-11-20",13.37
"616","2019-11-21",13.24
"617","2019-11-22",13.15
"618","2019-11-25",13.43
"619","2019-11-26",13.23
"620","2019-11-27",13.44
"621","2019-11-29",13.56
"622","2019-12-02",13.54
"623","2019-12-03",13.51
"624","2019-12-04",13.49
"625","2019-12-05",13.47
"626","2019-12-06",13.54
"627","2019-12-09",13.67
"628","2019-12-10",13.73
"629","2019-12-11",13.52
"630","2019-12-12",13.52
"631","2019-12-13",13.67
"632","2019-12-16",14.18
"633","2019-12-17",14.13
"634","2019-12-18",13.93
"635","2019-12-19",13.945
"636","2019-12-20",14.03
"637","2019-12-23",14.1
"638","2019-12-24",14.12
"639","2019-12-26",14.15
"640","2019-12-27",14.15
"641","2019-12-30",13.47
"642","2019-12-31",13.38
"643","2020-01-02",13.53
"644","2020-01-03",13.68
"645","2020-01-06",13.56
"646","2020-01-07",13.59
"647","2020-01-08",13.54
"648","2020-01-09",13.59
"649","2020-01-10",13.7
"650","2020-01-13",13.63
"651","2020-01-14",13.71
"652","2020-01-15",13.75
"653","2020-01-16",13.93
"654","2020-01-17",14.03
"655","2020-01-21",14.01
"656","2020-01-22",14.15
"657","2020-01-23",14.25
"658","2020-01-24",14.11
"659","2020-01-27",14.1
"660","2020-01-28",13.97
"661","2020-01-29",13.88
"662","2020-01-30",13.97
"663","2020-01-31",13.85
"664","2020-02-03",13.84
"665","2020-02-04",13.87
"666","2020-02-05",14.1
"667","2020-02-06",14.22
"668","2020-02-07",13.99
"669","2020-02-10",13.96
"670","2020-02-11",13.63
"671","2020-02-12",13.71
"672","2020-02-13",13.69
"673","2020-02-14",13.74
"674","2020-02-18",13.6
"675","2020-02-19",13.63
"676","2020-02-20",13.79
"677","2020-02-21",13.68
"678","2020-02-24",13.32
"679","2020-02-25",12.83
"680","2020-02-26",12.92
"681","2020-02-27",12.5
"682","2020-02-28",12.14
"683","2020-03-02",12.49
"684","2020-03-03",12.43
"685","2020-03-04",12.72
"686","2020-03-05",12.79
"687","2020-03-06",12.47
"688","2020-03-09",11.5
"689","2020-03-10",11.75
"690","2020-03-11",11.31
"691","2020-03-12",9.76
"692","2020-03-13",9.34
"693","2020-03-16",7.59
"694","2020-03-17",6.53
"695","2020-03-18",4.76
"696","2020-03-19",6.92
"697","2020-03-20",5.72
"698","2020-03-23",4.61
"699","2020-03-24",5.25
"700","2020-03-25",5.49
"701","2020-03-26",6.19
"702","2020-03-27",6.11
"703","2020-03-30",5.36
"704","2020-03-31",5.22
"705","2020-04-01",4.95
"706","2020-04-02",4.84
"707","2020-04-03",4.48
"708","2020-04-06",4.38
"709","2020-04-07",5.25
"710","2020-04-08",5.58
"711","2020-04-09",6.17
"712","2020-04-13",6.28
"713","2020-04-14",6.26
"714","2020-04-15",5.66
"715","2020-04-16",5.81
"716","2020-04-17",6.28
"717","2020-04-20",5.98
"718","2020-04-21",5.93
"719","2020-04-22",5.77
"720","2020-04-23",5.59
"721","2020-04-24",7.02
"722","2020-04-27",7.36
"723","2020-04-28",7.01
"724","2020-04-29",7.675
"725","2020-04-30",7.89
"726","2020-05-01",7.65
"727","2020-05-04",7.27
"728","2020-05-05",7.42
"729","2020-05-06",8.22
"730","2020-05-07",8.12
"731","2020-05-08",8.13
"732","2020-05-11",7.98
"733","2020-05-12",8.13
"734","2020-05-13",7.69
"735","2020-05-14",7.9
"736","2020-05-15",7.92
"737","2020-05-18",8.16
"738","2020-05-19",8.06
"739","2020-05-20",8.24
"740","2020-05-21",8.36
"741","2020-05-22",8.5
"742","2020-05-26",8.925
"743","2020-05-27",9.15
"744","2020-05-28",8.87
"745","2020-05-29",8.91
"746","2020-06-01",9.05
"747","2020-06-02",9.14
"748","2020-06-03",9.37
"749","2020-06-04",9.41
"750","2020-06-05",9.6
"751","2020-06-08",10.1
"752","2020-06-09",9.73
"753","2020-06-10",9.43
"754","2020-06-11",8.69
"755","2020-06-12",9.19
"756","2020-06-15",9.21
"757","2020-06-16",9.39
"758","2020-06-17",9.2
"759","2020-06-18",9.1
"760","2020-06-19",9.195
"761","2020-06-22",8.93
"762","2020-06-23",9.01
"763","2020-06-24",8.99
"764","2020-06-25",8.98
"765","2020-06-26",8.91
"766","2020-06-29",8.54
"767","2020-06-30",8.57
"768","2020-07-01",8.4
"769","2020-07-02",8.38
"770","2020-07-06",8.34
"771","2020-07-07",8.18
"772","2020-07-08",8.15
"773","2020-07-09",7.92
"774","2020-07-10",7.94
"775","2020-07-13",7.99
"776","2020-07-14",7.88
"777","2020-07-15",8.16
"778","2020-07-16",8.05
"779","2020-07-17",8.15
"780","2020-07-20",8.17
"781","2020-07-21",8.39
"782","2020-07-22",8.7
"783","2020-07-23",8.62
"784","2020-07-24",8.395
"785","2020-07-27",8.25
"786","2020-07-28",8.25
"787","2020-07-29",8.26
"788","2020-07-30",8.18
"789","2020-07-31",8.14
"790","2020-08-03",8.24
"791","2020-08-04",8.36
"792","2020-08-05",9.02
"793","2020-08-06",9.04
"794","2020-08-07",9.13
"795","2020-08-10",9.33
"796","2020-08-11",9.23
"797","2020-08-12",9.2
"798","2020-08-13",9.21
"799","2020-08-14",9.085
"800","2020-08-17",8.95
"801","2020-08-18",8.83
"802","2020-08-19",8.67
"803","2020-08-20",8.66
"804","2020-08-21",8.64
"805","2020-08-24",8.87
"806","2020-08-25",8.83
"807","2020-08-26",8.65
"808","2020-08-27",8.71
"809","2020-08-28",8.95
"810","2020-08-31",8.81
"811","2020-09-01",9.45
"812","2020-09-02",9.26
"813","2020-09-03",9.01
"814","2020-09-04",9.04
"815","2020-09-08",9.15
"816","2020-09-09",9.31
"817","2020-09-10",9.16
"818","2020-09-11",9.19
"819","2020-09-14",9.41
"820","2020-09-15",9.34
"821","2020-09-16",9.26
"822","2020-09-17",9.21
"823","2020-09-18",9.25
"824","2020-09-21",9.48
"825","2020-09-22",9.27
"826","2020-09-23",9.06
"827","2020-09-24",9.05
"828","2020-09-25",9.37
"829","2020-09-28",9.54
"830","2020-09-29",9.11
"831","2020-09-30",8.91
"832","2020-10-01",8.9
"833","2020-10-02",9.09
"834","2020-10-05",9.03
"835","2020-10-06",8.95
"836","2020-10-07",8.95
"837","2020-10-08",9.04
"838","2020-10-09",8.98
"839","2020-10-12",8.74
"840","2020-10-13",8.7
"841","2020-10-14",8.78
"842","2020-10-15",8.83
"843","2020-10-16",8.78
"844","2020-10-19",8.61
"845","2020-10-20",8.56
"846","2020-10-21",8.78
"847","2020-10-22",8.61
"848","2020-10-23",8.71
"849","2020-10-26",8.55
"850","2020-10-27",8.35
"851","2020-10-28",8.065
"852","2020-10-29",8.28
"853","2020-10-30",8.22
"854","2020-11-02",8.42
"855","2020-11-03",8.49
"856","2020-11-04",8.47
"857","2020-11-05",9.3
"858","2020-11-06",9.09
"859","2020-11-09",9.51
"860","2020-11-10",9.75
"861","2020-11-11",10.06
"862","2020-11-12",9.88
"863","2020-11-13",10.255
"864","2020-11-16",10.52
"865","2020-11-17",10.6
"866","2020-11-18",10.48
"867","2020-11-19",10.67
"868","2020-11-20",10.41
"869","2020-11-23",10.71
"870","2020-11-24",11.07
"871","2020-11-25",11.05
"872","2020-11-27",10.94
