"","date","DLTR"
"249","2007-12-27",8.773334
"250","2007-12-28",8.71
"251","2007-12-31",8.64
"252","2008-01-02",8.436666
"253","2008-01-03",8.11
"254","2008-01-04",7.71
"255","2008-01-07",7.69
"256","2008-01-08",7.42
"257","2008-01-09",7.3
"258","2008-01-10",7.613333
"259","2008-01-11",7.416667
"260","2008-01-14",7.376667
"261","2008-01-15",7.1
"262","2008-01-16",7.603333
"263","2008-01-17",7.696667
"264","2008-01-18",7.833333
"265","2008-01-22",8.14
"266","2008-01-23",8.456667
"267","2008-01-24",8.613334
"268","2008-01-25",8.6
"269","2008-01-28",8.836667
"270","2008-01-29",8.933333
"271","2008-01-30",8.54
"272","2008-01-31",9.336667
"273","2008-02-01",9.263333
"274","2008-02-04",8.863334
"275","2008-02-05",8.5
"276","2008-02-06",8.276667
"277","2008-02-07",8.663333
"278","2008-02-08",8.45
"279","2008-02-11",8.783334
"280","2008-02-12",8.81
"281","2008-02-13",8.893333
"282","2008-02-14",8.44
"283","2008-02-15",8.39
"284","2008-02-19",8.196667
"285","2008-02-20",8.593333
"286","2008-02-21",8.32
"287","2008-02-22",8.506667
"288","2008-02-25",8.566667
"289","2008-02-26",8.803333
"290","2008-02-27",9.706667
"291","2008-02-28",9.436666
"292","2008-02-29",8.943334
"293","2008-03-03",9.293333
"294","2008-03-04",9.286667
"295","2008-03-05",9.473333
"296","2008-03-06",9.016666
"297","2008-03-07",8.886666
"298","2008-03-10",8.683333
"299","2008-03-11",8.873333
"300","2008-03-12",8.97
"301","2008-03-13",9.173333
"302","2008-03-14",8.91
"303","2008-03-17",8.606667
"304","2008-03-18",9.043333
"305","2008-03-19",8.923333
"306","2008-03-20",9.6
"307","2008-03-24",10.006667
"308","2008-03-25",9.8
"309","2008-03-26",9.546667
"310","2008-03-27",9.17
"311","2008-03-28",9
"312","2008-03-31",9.196667
"313","2008-04-01",9.71
"314","2008-04-02",10.023334
"315","2008-04-03",9.943334
"316","2008-04-04",9.766666
"317","2008-04-07",9.676666
"318","2008-04-08",9.456667
"319","2008-04-09",9.22
"320","2008-04-10",9.54
"321","2008-04-11",9.483334
"322","2008-04-14",9.526667
"323","2008-04-15",9.616667
"324","2008-04-16",9.663333
"325","2008-04-17",9.586667
"326","2008-04-18",10.18
"327","2008-04-21",10.226666
"328","2008-04-22",9.883333
"329","2008-04-23",10.076667
"330","2008-04-24",10.273334
"331","2008-04-25",10.496667
"332","2008-04-28",10.273334
"333","2008-04-29",10.36
"334","2008-04-30",10.533334
"335","2008-05-01",10.533334
"336","2008-05-02",10.31
"337","2008-05-05",10.3
"338","2008-05-06",10.356667
"339","2008-05-07",10.1
"340","2008-05-08",11.14
"341","2008-05-09",11.513333
"342","2008-05-12",11.833333
"343","2008-05-13",11.896667
"344","2008-05-14",11.83
"345","2008-05-15",11.85
"346","2008-05-16",11.66
"347","2008-05-19",11.393333
"348","2008-05-20",11.263333
"349","2008-05-21",10.936666
"350","2008-05-22",11.006667
"351","2008-05-23",11.023334
"352","2008-05-27",11.26
"353","2008-05-28",12.1
"354","2008-05-29",12.663333
"355","2008-05-30",12.3
"356","2008-06-02",12.14
"357","2008-06-03",12.233334
"358","2008-06-04",12.336667
"359","2008-06-05",12.453333
"360","2008-06-06",12.046667
"361","2008-06-09",12.07
"362","2008-06-10",11.98
"363","2008-06-11",11.836667
"364","2008-06-12",11.98
"365","2008-06-13",12.313334
"366","2008-06-16",12.343333
"367","2008-06-17",12.173333
"368","2008-06-18",11.913333
"369","2008-06-19",12.36
"370","2008-06-20",11.75
"371","2008-06-23",11.463333
"372","2008-06-24",11.23
"373","2008-06-25",11.443334
"374","2008-06-26",11.106667
"375","2008-06-27",10.836667
"376","2008-06-30",10.896667
"377","2008-07-01",11.026667
"378","2008-07-02",11.643333
"379","2008-07-03",11.446667
"380","2008-07-07",11.476666
"381","2008-07-08",11.926666
"382","2008-07-09",11.89
"383","2008-07-10",11.573334
"384","2008-07-11",11.39
"385","2008-07-14",11.13
"386","2008-07-15",11.306666
"387","2008-07-16",12.13
"388","2008-07-17",12.616667
"389","2008-07-18",12.296667
"390","2008-07-21",12.103333
"391","2008-07-22",12.69
"392","2008-07-23",12.803333
"393","2008-07-24",12.333333
"394","2008-07-25",12.146667
"395","2008-07-28",11.85
"396","2008-07-29",12.263333
"397","2008-07-30",12.233334
"398","2008-07-31",12.5
"399","2008-08-01",12.423333
"400","2008-08-04",12.593333
"401","2008-08-05",13.08
"402","2008-08-06",12.63
"403","2008-08-07",12.876667
"404","2008-08-08",13.453333
"405","2008-08-11",13.44
"406","2008-08-12",13.316667
"407","2008-08-13",12.976666
"408","2008-08-14",13.34
"409","2008-08-15",13.333333
"410","2008-08-18",13.383333
"411","2008-08-19",13.173333
"412","2008-08-20",13.046667
"413","2008-08-21",13.136666
"414","2008-08-22",13.5
"415","2008-08-25",13
"416","2008-08-26",13.06
"417","2008-08-27",12.646667
"418","2008-08-28",12.966666
"419","2008-08-29",12.786667
"420","2008-09-02",12.953333
"421","2008-09-03",12.88
"422","2008-09-04",12.853333
"423","2008-09-05",12.963333
"424","2008-09-08",13.53
"425","2008-09-09",13.303333
"426","2008-09-10",13.306666
"427","2008-09-11",13.69
"428","2008-09-12",13.276667
"429","2008-09-15",13.383333
"430","2008-09-16",13.233334
"431","2008-09-17",12.606667
"432","2008-09-18",12.773334
"433","2008-09-19",12.526667
"434","2008-09-22",12.096666
"435","2008-09-23",12.166667
"436","2008-09-24",12.086667
"437","2008-09-25",12.336667
"438","2008-09-26",12.54
"439","2008-09-29",12.266666
"440","2008-09-30",12.12
"441","2008-10-01",12.043333
"442","2008-10-02",11.823334
"443","2008-10-03",11.76
"444","2008-10-06",12.08
"445","2008-10-07",11.45
"446","2008-10-08",11.816667
"447","2008-10-09",10.873333
"448","2008-10-10",10.91
"449","2008-10-13",11.916667
"450","2008-10-14",11.366667
"451","2008-10-15",11.636666
"452","2008-10-16",12.146667
"453","2008-10-17",11.546667
"454","2008-10-20",11.55
"455","2008-10-21",11.616667
"456","2008-10-22",11.433333
"457","2008-10-23",11.543333
"458","2008-10-24",11.566667
"459","2008-10-27",11.466666
"460","2008-10-28",12.31
"461","2008-10-29",12.84
"462","2008-10-30",12.866667
"463","2008-10-31",12.673333
"464","2008-11-03",12.67
"465","2008-11-04",12.663333
"466","2008-11-05",11.86
"467","2008-11-06",12.763333
"468","2008-11-07",12.633333
"469","2008-11-10",12.613334
"470","2008-11-11",12.806666
"471","2008-11-12",12.476666
"472","2008-11-13",13.333333
"473","2008-11-14",12.843333
"474","2008-11-17",12.516666
"475","2008-11-18",12.526667
"476","2008-11-19",12.306666
"477","2008-11-20",11.393333
"478","2008-11-21",11.76
"479","2008-11-24",12.76
"480","2008-11-25",13.926666
"481","2008-11-26",13.87
"482","2008-11-28",14.096666
"483","2008-12-01",13.043333
"484","2008-12-02",12.713333
"485","2008-12-03",13.496667
"486","2008-12-04",13.363334
"487","2008-12-05",14.1
"488","2008-12-08",13.453333
"489","2008-12-09",13.336667
"490","2008-12-10",13.706667
"491","2008-12-11",13.62
"492","2008-12-12",13.87
"493","2008-12-15",13.636666
"494","2008-12-16",14.18
"495","2008-12-17",14.583333
"496","2008-12-18",14.446667
"497","2008-12-19",14.57
"498","2008-12-22",14.153334
"499","2008-12-23",13.8
"500","2008-12-24",13.76
"501","2008-12-26",13.97
"502","2008-12-29",13.566667
"503","2008-12-30",13.61
"504","2008-12-31",13.896667
"505","2009-01-02",14.016666
"506","2009-01-05",13.94
"507","2009-01-06",13.223333
"508","2009-01-07",13.846666
"509","2009-01-08",13.876667
"510","2009-01-09",13.666667
"511","2009-01-12",13.663333
"512","2009-01-13",13.733334
"513","2009-01-14",13.616667
"514","2009-01-15",14.516666
"515","2009-01-16",14.443334
"516","2009-01-20",14.23
"517","2009-01-21",14.356667
"518","2009-01-22",14.346666
"519","2009-01-23",14.163333
"520","2009-01-26",14.19
"521","2009-01-27",14.276667
"522","2009-01-28",14.57
"523","2009-01-29",14.423333
"524","2009-01-30",14.236667
"525","2009-02-02",14.266666
"526","2009-02-03",14.646667
"527","2009-02-04",13.916667
"528","2009-02-05",11.676666
"529","2009-02-06",11.796667
"530","2009-02-09",11.8
"531","2009-02-10",11.68
"532","2009-02-11",11.426666
"533","2009-02-12",11.563334
"534","2009-02-13",11.226666
"535","2009-02-17",11.393333
"536","2009-02-18",11.313334
"537","2009-02-19",11.456667
"538","2009-02-20",11.726666
"539","2009-02-23",11.596666
"540","2009-02-24",12.02
"541","2009-02-25",12.093333
"542","2009-02-26",12.353333
"543","2009-02-27",12.94
"544","2009-03-02",13.076667
"545","2009-03-03",12.72
"546","2009-03-04",13.006667
"547","2009-03-05",13.366667
"548","2009-03-06",13.193334
"549","2009-03-09",13.333333
"550","2009-03-10",13.753333
"551","2009-03-11",13.63
"552","2009-03-12",13.76
"553","2009-03-13",13.736667
"554","2009-03-16",13.366667
"555","2009-03-17",13.856667
"556","2009-03-18",13.886666
"557","2009-03-19",13.873333
"558","2009-03-20",13.636666
"559","2009-03-23",13.793333
"560","2009-03-24",13.47
"561","2009-03-25",14.08
"562","2009-03-26",14.573334
"563","2009-03-27",14.61
"564","2009-03-30",14.973333
"565","2009-03-31",14.85
"566","2009-04-01",14.52
"567","2009-04-02",14.416667
"568","2009-04-03",14.083333
"569","2009-04-06",14.14
"570","2009-04-07",14.67
"571","2009-04-08",14.556666
"572","2009-04-09",14.696667
"573","2009-04-13",14.626667
"574","2009-04-14",14.353333
"575","2009-04-15",14.22
"576","2009-04-16",14.526667
"577","2009-04-17",14.223333
"578","2009-04-20",14.433333
"579","2009-04-21",14.35
"580","2009-04-22",14.496667
"581","2009-04-23",14.306666
"582","2009-04-24",14.193334
"583","2009-04-27",14.363334
"584","2009-04-28",14.633333
"585","2009-04-29",14.346666
"586","2009-04-30",14.113334
"587","2009-05-01",13.843333
"588","2009-05-04",14.393333
"589","2009-05-05",14.406667
"590","2009-05-06",14.26
"591","2009-05-07",14.45
"592","2009-05-08",14.12
"593","2009-05-11",14.326667
"594","2009-05-12",14.126667
"595","2009-05-13",13.956667
"596","2009-05-14",14.006667
"597","2009-05-15",14.066667
"598","2009-05-18",14.056666
"599","2009-05-19",14.236667
"600","2009-05-20",14.02
"601","2009-05-21",14.15
"602","2009-05-22",14.223333
"603","2009-05-26",14.8
"604","2009-05-27",15.1
"605","2009-05-28",14.906667
"606","2009-05-29",14.923333
"607","2009-06-01",15.093333
"608","2009-06-02",15.413333
"609","2009-06-03",15.123333
"610","2009-06-04",14.763333
"611","2009-06-05",14.79
"612","2009-06-08",14.76
"613","2009-06-09",14.773334
"614","2009-06-10",14.723333
"615","2009-06-11",14.486667
"616","2009-06-12",14.43
"617","2009-06-15",14.123333
"618","2009-06-16",13.896667
"619","2009-06-17",14.036667
"620","2009-06-18",13.91
"621","2009-06-19",14.056666
"622","2009-06-22",13.95
"623","2009-06-23",13.776667
"624","2009-06-24",13.773334
"625","2009-06-25",14.02
"626","2009-06-26",14.22
"627","2009-06-29",14.24
"628","2009-06-30",14.033334
"629","2009-07-01",14.143333
"630","2009-07-02",13.8
"631","2009-07-06",13.706667
"632","2009-07-07",13.53
"633","2009-07-08",14.606667
"634","2009-07-09",14.56
"635","2009-07-10",14.32
"636","2009-07-13",14.526667
"637","2009-07-14",14.573334
"638","2009-07-15",14.693334
"639","2009-07-16",14.8
"640","2009-07-17",14.716666
"641","2009-07-20",15.006667
"642","2009-07-21",15.186666
"643","2009-07-22",15.1
"644","2009-07-23",15.37
"645","2009-07-24",15.31
"646","2009-07-27",15.193334
"647","2009-07-28",15.263333
"648","2009-07-29",15.4
"649","2009-07-30",15.49
"650","2009-07-31",15.373333
"651","2009-08-03",15.433333
"652","2009-08-04",14.98
"653","2009-08-05",14.943334
"654","2009-08-06",15.253333
"655","2009-08-07",15.58
"656","2009-08-10",15.37
"657","2009-08-11",15.343333
"658","2009-08-12",15.416667
"659","2009-08-13",15.32
"660","2009-08-14",15.036667
"661","2009-08-17",14.676666
"662","2009-08-18",14.91
"663","2009-08-19",15.043333
"664","2009-08-20",14.896667
"665","2009-08-21",15.346666
"666","2009-08-24",15.34
"667","2009-08-25",15.966666
"668","2009-08-26",16.709999
"669","2009-08-27",16.92
"670","2009-08-28",17.043333
"671","2009-08-31",16.646667
"672","2009-09-01",16.51
"673","2009-09-02",16.446667
"674","2009-09-03",16.443333
"675","2009-09-04",16.389999
"676","2009-09-08",16.346666
"677","2009-09-09",16.393333
"678","2009-09-10",16.766666
"679","2009-09-11",16.35
"680","2009-09-14",16.440001
"681","2009-09-15",16.253334
"682","2009-09-16",15.95
"683","2009-09-17",16.02
"684","2009-09-18",16.1
"685","2009-09-21",16.913334
"686","2009-09-22",16.736666
"687","2009-09-23",16.436666
"688","2009-09-24",16.436666
"689","2009-09-25",16.003334
"690","2009-09-28",16.016666
"691","2009-09-29",16.056667
"692","2009-09-30",16.226667
"693","2009-10-01",16.120001
"694","2009-10-02",15.86
"695","2009-10-05",16.123333
"696","2009-10-06",16.523333
"697","2009-10-07",16.333334
"698","2009-10-08",16.216667
"699","2009-10-09",16.35
"700","2009-10-12",16.43
"701","2009-10-13",16.6
"702","2009-10-14",16.523333
"703","2009-10-15",16.25
"704","2009-10-16",16.299999
"705","2009-10-19",16.459999
"706","2009-10-20",16.303333
"707","2009-10-21",15.756667
"708","2009-10-22",15.986667
"709","2009-10-23",15.85
"710","2009-10-26",15.68
"711","2009-10-27",15.306666
"712","2009-10-28",15.233334
"713","2009-10-29",15.253333
"714","2009-10-30",15.043333
"715","2009-11-02",15.9
"716","2009-11-03",15.666667
"717","2009-11-04",15.763333
"718","2009-11-05",16.106667
"719","2009-11-06",16.26
"720","2009-11-09",16.549999
"721","2009-11-10",16.433332
"722","2009-11-11",16.440001
"723","2009-11-12",16.066668
"724","2009-11-13",16.356667
"725","2009-11-16",16.426666
"726","2009-11-17",16.386667
"727","2009-11-18",16.450001
"728","2009-11-19",16.25
"729","2009-11-20",16.309999
"730","2009-11-23",16.366667
"731","2009-11-24",17.110001
"732","2009-11-25",17.023333
"733","2009-11-27",16.860001
"734","2009-11-30",16.323334
"735","2009-12-01",16.233334
"736","2009-12-02",16.263334
"737","2009-12-03",15.686666
"738","2009-12-04",15.596666
"739","2009-12-07",15.743333
"740","2009-12-08",15.993333
"741","2009-12-09",16.006666
"742","2009-12-10",16.040001
"743","2009-12-11",16.303333
"744","2009-12-14",16.126667
"745","2009-12-15",16.143333
"746","2009-12-16",16.073334
"747","2009-12-17",16.07
"748","2009-12-18",16.303333
"749","2009-12-21",16.273333
"750","2009-12-22",16.263334
"751","2009-12-23",16.34
"752","2009-12-24",16.343334
"753","2009-12-28",16.299999
"754","2009-12-29",16.226667
"755","2009-12-30",16.226667
"756","2009-12-31",16.1
"757","2010-01-04",16.056667
"758","2010-01-05",15.853333
"759","2010-01-06",16.783333
"760","2010-01-07",16.673334
"761","2010-01-08",16.443333
"762","2010-01-11",16.353333
"763","2010-01-12",16.546667
"764","2010-01-13",16.466667
"765","2010-01-14",16.416666
"766","2010-01-15",16.456667
"767","2010-01-19",16.553333
"768","2010-01-20",16.446667
"769","2010-01-21",16.436666
"770","2010-01-22",16.073334
"771","2010-01-25",16.266666
"772","2010-01-26",16.363333
"773","2010-01-27",16.303333
"774","2010-01-28",16.366667
"775","2010-01-29",16.506666
"776","2010-02-01",16.656666
"777","2010-02-02",16.966667
"778","2010-02-03",17.063334
"779","2010-02-04",16.363333
"780","2010-02-05",16.056667
"781","2010-02-08",15.706667
"782","2010-02-09",15.99
"783","2010-02-10",15.926666
"784","2010-02-11",15.903334
"785","2010-02-12",16.123333
"786","2010-02-16",16.440001
"787","2010-02-17",16.696667
"788","2010-02-18",16.626667
"789","2010-02-19",16.666666
"790","2010-02-22",16.51
"791","2010-02-23",16.563334
"792","2010-02-24",18.593334
"793","2010-02-25",18.690001
"794","2010-02-26",18.58
"795","2010-03-01",18.426666
"796","2010-03-02",18.68
"797","2010-03-03",18.540001
"798","2010-03-04",18.726667
"799","2010-03-05",18.923334
"800","2010-03-08",18.946667
"801","2010-03-09",18.676666
"802","2010-03-10",18.716667
"803","2010-03-11",18.683332
"804","2010-03-12",18.77
"805","2010-03-15",18.986666
"806","2010-03-16",18.906666
"807","2010-03-17",18.83
"808","2010-03-18",18.916666
"809","2010-03-19",18.806667
"810","2010-03-22",19.826666
"811","2010-03-23",19.933332
"812","2010-03-24",19.803333
"813","2010-03-25",19.713333
"814","2010-03-26",19.903334
"815","2010-03-29",19.883333
"816","2010-03-30",19.856667
"817","2010-03-31",19.74
"818","2010-04-01",19.926666
"819","2010-04-05",19.83
"820","2010-04-06",19.83
"821","2010-04-07",19.856667
"822","2010-04-08",19.809999
"823","2010-04-09",19.799999
"824","2010-04-12",19.790001
"825","2010-04-13",19.85
"826","2010-04-14",19.936666
"827","2010-04-15",19.870001
"828","2010-04-16",19.963333
"829","2010-04-19",19.733334
"830","2010-04-20",19.883333
"831","2010-04-21",20.153334
"832","2010-04-22",20.463333
"833","2010-04-23",20.876667
"834","2010-04-26",20.593334
"835","2010-04-27",20.41
"836","2010-04-28",20.276667
"837","2010-04-29",20.746666
"838","2010-04-30",20.24
"839","2010-05-03",20.41
"840","2010-05-04",20.440001
"841","2010-05-05",20.383333
"842","2010-05-06",19.966667
"843","2010-05-07",19.576666
"844","2010-05-10",20.120001
"845","2010-05-11",20.266666
"846","2010-05-12",20.469999
"847","2010-05-13",20.01
"848","2010-05-14",19.966667
"849","2010-05-17",19.93
"850","2010-05-18",19.803333
"851","2010-05-19",19.889999
"852","2010-05-20",20.559999
"853","2010-05-21",20.346666
"854","2010-05-24",20.876667
"855","2010-05-25",21.146667
"856","2010-05-26",20.676666
"857","2010-05-27",20.843334
"858","2010-05-28",20.863333
"859","2010-06-01",20.563334
"860","2010-06-02",20.676666
"861","2010-06-03",20.82
"862","2010-06-04",20.313334
"863","2010-06-07",20.113333
"864","2010-06-08",20.306667
"865","2010-06-09",20.469999
"866","2010-06-10",20.873333
"867","2010-06-11",21.02
"868","2010-06-14",20.92
"869","2010-06-15",21.333334
"870","2010-06-16",21.176666
"871","2010-06-17",21.190001
"872","2010-06-18",21.006666
"873","2010-06-21",21.016666
"874","2010-06-22",20.683332
"875","2010-06-23",20.886667
"876","2010-06-24",20.896667
"877","2010-06-25",21.004999
"878","2010-06-28",20.93
"879","2010-06-29",20.870001
"880","2010-06-30",20.815001
"881","2010-07-01",21.174999
"882","2010-07-02",21.540001
"883","2010-07-06",21.465
"884","2010-07-07",20.805
"885","2010-07-08",20.924999
"886","2010-07-09",20.700001
"887","2010-07-12",20.684999
"888","2010-07-13",20.815001
"889","2010-07-14",21.030001
"890","2010-07-15",21.290001
"891","2010-07-16",21.200001
"892","2010-07-19",20.780001
"893","2010-07-20",21.17
"894","2010-07-21",20.98
"895","2010-07-22",21.405001
"896","2010-07-23",21.715
"897","2010-07-26",22.094999
"898","2010-07-27",22.004999
"899","2010-07-28",21.965
"900","2010-07-29",21.719999
"901","2010-07-30",22.16
"902","2010-08-02",22.115
"903","2010-08-03",21.65
"904","2010-08-04",21.6
"905","2010-08-05",21.375
"906","2010-08-06",21.014999
"907","2010-08-09",21.5
"908","2010-08-10",21.299999
"909","2010-08-11",21.125
"910","2010-08-12",21.26
"911","2010-08-13",21.16
"912","2010-08-16",21.01
"913","2010-08-17",20.52
"914","2010-08-18",20.91
"915","2010-08-19",21.93
"916","2010-08-20",22.309999
"917","2010-08-23",22.065001
"918","2010-08-24",22.174999
"919","2010-08-25",22.41
"920","2010-08-26",22.385
"921","2010-08-27",22.895
"922","2010-08-30",22.58
"923","2010-08-31",22.635
"924","2010-09-01",22.975
"925","2010-09-02",23.450001
"926","2010-09-03",23.014999
"927","2010-09-07",23.165001
"928","2010-09-08",23.395
"929","2010-09-09",23.014999
"930","2010-09-10",23.27
"931","2010-09-13",23.440001
"932","2010-09-14",23.684999
"933","2010-09-15",24.030001
"934","2010-09-16",24.08
"935","2010-09-17",24.190001
"936","2010-09-20",24.23
"937","2010-09-21",24.065001
"938","2010-09-22",24.129999
"939","2010-09-23",23.764999
"940","2010-09-24",23.684999
"941","2010-09-27",24.4
"942","2010-09-28",24.575001
"943","2010-09-29",24.695
"944","2010-09-30",24.379999
"945","2010-10-01",24.24
"946","2010-10-04",24.115
"947","2010-10-05",24.530001
"948","2010-10-06",24.625
"949","2010-10-07",24.844999
"950","2010-10-08",24.545
"951","2010-10-11",24.99
"952","2010-10-12",25.23
