"","date","PCTY"
"256","2015-03-24",30.68
"257","2015-03-25",29.49
"258","2015-03-26",29.57
"259","2015-03-27",29.51
"260","2015-03-30",29.860001
"261","2015-03-31",28.639999
"262","2015-04-01",28.610001
"263","2015-04-02",28.85
"264","2015-04-06",29.049999
"265","2015-04-07",29.07
"266","2015-04-08",29.09
"267","2015-04-09",26.93
"268","2015-04-10",28.08
"269","2015-04-13",29.540001
"270","2015-04-14",28.99
"271","2015-04-15",30.129999
"272","2015-04-16",30.299999
"273","2015-04-17",29.73
"274","2015-04-20",30.219999
"275","2015-04-21",30.65
"276","2015-04-22",31.290001
"277","2015-04-23",31.389999
"278","2015-04-24",31.110001
"279","2015-04-27",30.629999
"280","2015-04-28",29.82
"281","2015-04-29",28.860001
"282","2015-04-30",28.15
"283","2015-05-01",27.1
"284","2015-05-04",29.040001
"285","2015-05-05",27.959999
"286","2015-05-06",27.25
"287","2015-05-07",28.49
"288","2015-05-08",32.75
"289","2015-05-11",33.290001
"290","2015-05-12",33.720001
"291","2015-05-13",33.66
"292","2015-05-14",34.25
"293","2015-05-15",33.169998
"294","2015-05-18",33.669998
"295","2015-05-19",33.669998
"296","2015-05-20",33.189999
"297","2015-05-21",33.049999
"298","2015-05-22",33.139999
"299","2015-05-26",32.130001
"300","2015-05-27",33.349998
"301","2015-05-28",33.970001
"302","2015-05-29",33.48
"303","2015-06-01",32.560001
"304","2015-06-02",32.459999
"305","2015-06-03",32.27
"306","2015-06-04",32.630001
"307","2015-06-05",33.52
"308","2015-06-08",33.740002
"309","2015-06-09",34.330002
"310","2015-06-10",34.919998
"311","2015-06-11",35.34
"312","2015-06-12",35.84
"313","2015-06-15",36.349998
"314","2015-06-16",36.380001
"315","2015-06-17",35.689999
"316","2015-06-18",36.880001
"317","2015-06-19",36.860001
"318","2015-06-22",36
"319","2015-06-23",35.75
"320","2015-06-24",35.25
"321","2015-06-25",35.48
"322","2015-06-26",35.549999
"323","2015-06-29",34.889999
"324","2015-06-30",35.849998
"325","2015-07-01",35.580002
"326","2015-07-02",34.599998
"327","2015-07-06",35.310001
"328","2015-07-07",35.59
"329","2015-07-08",34.419998
"330","2015-07-09",34.689999
"331","2015-07-10",35.360001
"332","2015-07-13",35.445
"333","2015-07-14",35.450001
"334","2015-07-15",35.869999
"335","2015-07-16",37.299999
"336","2015-07-17",36.330002
"337","2015-07-20",36.799999
"338","2015-07-21",36.880001
"339","2015-07-22",37.209999
"340","2015-07-23",36.75
"341","2015-07-24",35.759998
"342","2015-07-27",34.919998
"343","2015-07-28",35.32
"344","2015-07-29",34.599998
"345","2015-07-30",35.099998
"346","2015-07-31",35.919998
"347","2015-08-03",35.560001
"348","2015-08-04",36.580002
"349","2015-08-05",37.490002
"350","2015-08-06",36.139999
"351","2015-08-07",35.619999
"352","2015-08-10",36.290001
"353","2015-08-11",35.689999
"354","2015-08-12",35.259998
"355","2015-08-13",37.080002
"356","2015-08-14",34.77
"357","2015-08-17",35.279999
"358","2015-08-18",32.259998
"359","2015-08-19",32.009998
"360","2015-08-20",31.299999
"361","2015-08-21",30.77
"362","2015-08-24",29.700001
"363","2015-08-25",30.040001
"364","2015-08-26",30.799999
"365","2015-08-27",31.75
"366","2015-08-28",32.790001
"367","2015-08-31",33.02
"368","2015-09-01",32.09
"369","2015-09-02",33.73
"370","2015-09-03",33.5
"371","2015-09-04",33.150002
"372","2015-09-08",34.130001
"373","2015-09-09",33.259998
"374","2015-09-10",33.650002
"375","2015-09-11",33.439999
"376","2015-09-14",34.150002
"377","2015-09-15",33.66
"378","2015-09-16",32.790001
"379","2015-09-17",33.029999
"380","2015-09-18",34.110001
"381","2015-09-21",33.189999
"382","2015-09-22",32.310001
"383","2015-09-23",31.98
"384","2015-09-24",30.639999
"385","2015-09-25",29.75
"386","2015-09-28",29.209999
"387","2015-09-29",29.02
"388","2015-09-30",29.99
"389","2015-10-01",29.780001
"390","2015-10-02",29.66
"391","2015-10-05",30.84
"392","2015-10-06",30.41
"393","2015-10-07",32.09
"394","2015-10-08",32.119999
"395","2015-10-09",31.99
"396","2015-10-12",32.700001
"397","2015-10-13",31.690001
"398","2015-10-14",32.110001
"399","2015-10-15",32.73
"400","2015-10-16",32.639999
"401","2015-10-19",32.240002
"402","2015-10-20",32.27
"403","2015-10-21",31.15
"404","2015-10-22",31.690001
"405","2015-10-23",33.060001
"406","2015-10-26",33.34
"407","2015-10-27",32.27
"408","2015-10-28",33.860001
"409","2015-10-29",33.240002
"410","2015-10-30",33.57
"411","2015-11-02",34.59
"412","2015-11-03",34.619999
"413","2015-11-04",36.189999
"414","2015-11-05",36.970001
"415","2015-11-06",43.369999
"416","2015-11-09",43.32
"417","2015-11-10",43.700001
"418","2015-11-11",43.540001
"419","2015-11-12",43.48
"420","2015-11-13",42.740002
"421","2015-11-16",42.950001
"422","2015-11-17",43.040001
"423","2015-11-18",43.439999
"424","2015-11-19",46.23
"425","2015-11-20",44.459999
"426","2015-11-23",43.91
"427","2015-11-24",43.73
"428","2015-11-25",43.939999
"429","2015-11-27",44.02
"430","2015-11-30",43.939999
"431","2015-12-01",44.75
"432","2015-12-02",43.720001
"433","2015-12-03",42.669998
"434","2015-12-04",42.799999
"435","2015-12-07",41.18
"436","2015-12-08",42.049999
"437","2015-12-09",40.939999
"438","2015-12-10",41.599998
"439","2015-12-11",40.59
"440","2015-12-14",39.27
"441","2015-12-15",40.66
"442","2015-12-16",40.889999
"443","2015-12-17",39.73
"444","2015-12-18",39.740002
"445","2015-12-21",39.599998
"446","2015-12-22",39.93
"447","2015-12-23",41.529999
"448","2015-12-24",41.25
"449","2015-12-28",41.959999
"450","2015-12-29",42.5
"451","2015-12-30",42.080002
"452","2015-12-31",40.549999
"453","2016-01-04",38.560001
"454","2016-01-05",37.009998
"455","2016-01-06",36.68
"456","2016-01-07",36.400002
"457","2016-01-08",36.59
"458","2016-01-11",36.150002
"459","2016-01-12",36.139999
"460","2016-01-13",33.709999
"461","2016-01-14",34.099998
"462","2016-01-15",33.700001
"463","2016-01-19",31.860001
"464","2016-01-20",32.049999
"465","2016-01-21",32.259998
"466","2016-01-22",33.279999
"467","2016-01-25",30.98
"468","2016-01-26",30.209999
"469","2016-01-27",30.09
"470","2016-01-28",30.200001
"471","2016-01-29",31.120001
"472","2016-02-01",32.150002
"473","2016-02-02",32.09
"474","2016-02-03",32.59
"475","2016-02-04",34.049999
"476","2016-02-05",31.74
"477","2016-02-08",26.129999
"478","2016-02-09",25.17
"479","2016-02-10",25.32
"480","2016-02-11",25.360001
"481","2016-02-12",25.24
"482","2016-02-16",27.01
"483","2016-02-17",27.16
"484","2016-02-18",27.48
"485","2016-02-19",28.690001
"486","2016-02-22",28.68
"487","2016-02-23",27.389999
"488","2016-02-24",28.92
"489","2016-02-25",29.15
"490","2016-02-26",30.309999
"491","2016-02-29",29.620001
"492","2016-03-01",30.23
"493","2016-03-02",30.040001
"494","2016-03-03",31.15
"495","2016-03-04",31.559999
"496","2016-03-07",32.299999
"497","2016-03-08",31.540001
"498","2016-03-09",31.66
"499","2016-03-10",30
"500","2016-03-11",30.83
"501","2016-03-14",30.92
"502","2016-03-15",30.450001
"503","2016-03-16",31.120001
"504","2016-03-17",31.879999
"505","2016-03-18",31.67
"506","2016-03-21",31.280001
"507","2016-03-22",30.99
"508","2016-03-23",29.780001
"509","2016-03-24",30.34
"510","2016-03-28",30.719999
"511","2016-03-29",31.43
"512","2016-03-30",32.009998
"513","2016-03-31",32.740002
"514","2016-04-01",32.880001
"515","2016-04-04",34.450001
"516","2016-04-05",33.580002
"517","2016-04-06",34.59
"518","2016-04-07",34.200001
"519","2016-04-08",33.68
"520","2016-04-11",33.240002
"521","2016-04-12",33.509998
"522","2016-04-13",34.490002
"523","2016-04-14",35.110001
"524","2016-04-15",36.299999
"525","2016-04-18",37.580002
"526","2016-04-19",37.630001
"527","2016-04-20",38.349998
"528","2016-04-21",38.490002
"529","2016-04-22",38.220001
"530","2016-04-25",37.73
"531","2016-04-26",38.16
"532","2016-04-27",38.82
"533","2016-04-28",38.900002
"534","2016-04-29",38.27
"535","2016-05-02",38.580002
"536","2016-05-03",38.349998
"537","2016-05-04",37.630001
"538","2016-05-05",37.82
"539","2016-05-06",33.259998
"540","2016-05-09",34.290001
"541","2016-05-10",34.799999
"542","2016-05-11",34.639999
"543","2016-05-12",34.099998
"544","2016-05-13",34.389999
"545","2016-05-16",35.849998
"546","2016-05-17",34.790001
"547","2016-05-18",35.32
"548","2016-05-19",34.82
"549","2016-05-20",35.68
"550","2016-05-23",35.66
"551","2016-05-24",36.639999
"552","2016-05-25",35.939999
"553","2016-05-26",36.049999
"554","2016-05-27",36.950001
"555","2016-05-31",36.709999
"556","2016-06-01",37.290001
"557","2016-06-02",38.509998
"558","2016-06-03",38.240002
"559","2016-06-06",38.77
"560","2016-06-07",40.099998
"561","2016-06-08",41.080002
"562","2016-06-09",40.799999
"563","2016-06-10",40.310001
"564","2016-06-13",39.669998
"565","2016-06-14",40.07
"566","2016-06-15",40.59
"567","2016-06-16",40.549999
"568","2016-06-17",40.68
"569","2016-06-20",42.18
"570","2016-06-21",42.349998
"571","2016-06-22",40.939999
"572","2016-06-23",42.169998
"573","2016-06-24",40.279999
"574","2016-06-27",39
"575","2016-06-28",40.07
"576","2016-06-29",41.419998
"577","2016-06-30",43.200001
"578","2016-07-01",43.610001
"579","2016-07-05",42.48
"580","2016-07-06",42.75
"581","2016-07-07",42.830002
"582","2016-07-08",43.790001
"583","2016-07-11",44.970001
"584","2016-07-12",44.77
"585","2016-07-13",44.310001
"586","2016-07-14",44.720001
"587","2016-07-15",44.700001
"588","2016-07-18",44.790001
"589","2016-07-19",44.080002
"590","2016-07-20",44.75
"591","2016-07-21",43.450001
"592","2016-07-22",44.400002
"593","2016-07-25",44.48
"594","2016-07-26",44.68
"595","2016-07-27",45.040001
"596","2016-07-28",45.049999
"597","2016-07-29",44.639999
"598","2016-08-01",44.889999
"599","2016-08-02",44.5
"600","2016-08-03",46.029999
"601","2016-08-04",46.330002
"602","2016-08-05",47.25
"603","2016-08-08",47.27
"604","2016-08-09",46.360001
"605","2016-08-10",45.549999
"606","2016-08-11",45.619999
"607","2016-08-12",45.540001
"608","2016-08-15",46.34
"609","2016-08-16",45.360001
"610","2016-08-17",42.57
"611","2016-08-18",42.509998
"612","2016-08-19",42.720001
"613","2016-08-22",43.119999
"614","2016-08-23",44.400002
"615","2016-08-24",44.459999
"616","2016-08-25",45.029999
"617","2016-08-26",45.439999
"618","2016-08-29",44.549999
"619","2016-08-30",44.869999
"620","2016-08-31",45.029999
"621","2016-09-01",44.740002
"622","2016-09-02",45.509998
"623","2016-09-06",45.34
"624","2016-09-07",45.849998
"625","2016-09-08",44.59
"626","2016-09-09",42.349998
"627","2016-09-12",43.639999
"628","2016-09-13",42.91
"629","2016-09-14",42.650002
"630","2016-09-15",42.68
"631","2016-09-16",41.549999
"632","2016-09-19",41.470001
"633","2016-09-20",42.009998
"634","2016-09-21",43.200001
"635","2016-09-22",44.77
"636","2016-09-23",43.810001
"637","2016-09-26",43.459999
"638","2016-09-27",44.720001
"639","2016-09-28",44.869999
"640","2016-09-29",43.82
"641","2016-09-30",44.459999
"642","2016-10-03",43.549999
"643","2016-10-04",43.919998
"644","2016-10-05",43.98
"645","2016-10-06",45.130001
"646","2016-10-07",45.240002
"647","2016-10-10",45.459999
"648","2016-10-11",44.91
"649","2016-10-12",44.639999
"650","2016-10-13",44.75
"651","2016-10-14",44.400002
"652","2016-10-17",43.779999
"653","2016-10-18",44.360001
"654","2016-10-19",44.02
"655","2016-10-20",43.880001
"656","2016-10-21",45.139999
"657","2016-10-24",46.02
"658","2016-10-25",45.27
"659","2016-10-26",44.09
"660","2016-10-27",43.009998
"661","2016-10-28",43.59
"662","2016-10-31",43.490002
"663","2016-11-01",43.66
"664","2016-11-02",40.939999
"665","2016-11-03",40.68
"666","2016-11-04",36.049999
"667","2016-11-07",37.509998
"668","2016-11-08",37.950001
"669","2016-11-09",34.810001
"670","2016-11-10",33.209999
"671","2016-11-11",33.5
"672","2016-11-14",33.470001
"673","2016-11-15",33.77
"674","2016-11-16",34.25
"675","2016-11-17",34.98
"676","2016-11-18",35.200001
"677","2016-11-21",35.880001
"678","2016-11-22",34.91
"679","2016-11-23",34.91
"680","2016-11-25",35.369999
"681","2016-11-28",35.029999
"682","2016-11-29",35.599998
"683","2016-11-30",33.110001
"684","2016-12-01",31.809999
"685","2016-12-02",31.82
"686","2016-12-05",31.58
"687","2016-12-06",31.67
"688","2016-12-07",32.939999
"689","2016-12-08",32.560001
"690","2016-12-09",32.860001
"691","2016-12-12",32.169998
"692","2016-12-13",31.41
"693","2016-12-14",30.67
"694","2016-12-15",30.73
"695","2016-12-16",30.969999
"696","2016-12-19",31.440001
"697","2016-12-20",31.43
"698","2016-12-21",30.950001
"699","2016-12-22",30.559999
"700","2016-12-23",30.75
"701","2016-12-27",30.98
"702","2016-12-28",30.459999
"703","2016-12-29",30.51
"704","2016-12-30",30.01
"705","2017-01-03",30.09
"706","2017-01-04",30.780001
"707","2017-01-05",30.93
"708","2017-01-06",31.34
"709","2017-01-09",32.380001
"710","2017-01-10",32.349998
"711","2017-01-11",33.369999
"712","2017-01-12",33.209999
"713","2017-01-13",33.59
"714","2017-01-17",32.98
"715","2017-01-18",32.740002
"716","2017-01-19",33.099998
"717","2017-01-20",33.799999
"718","2017-01-23",32.900002
"719","2017-01-24",32.389999
"720","2017-01-25",32.169998
"721","2017-01-26",31.280001
"722","2017-01-27",31.77
"723","2017-01-30",30.82
"724","2017-01-31",30.860001
"725","2017-02-01",30.32
"726","2017-02-02",29.92
"727","2017-02-03",34.98
"728","2017-02-06",34
"729","2017-02-07",33.889999
"730","2017-02-08",33.549999
"731","2017-02-09",35.110001
"732","2017-02-10",35.669998
"733","2017-02-13",34.610001
"734","2017-02-14",35.68
"735","2017-02-15",36.34
"736","2017-02-16",36.27
"737","2017-02-17",36.27
"738","2017-02-21",36.860001
"739","2017-02-22",37.259998
"740","2017-02-23",36.66
"741","2017-02-24",36.779999
"742","2017-02-27",36.41
"743","2017-02-28",35.259998
"744","2017-03-01",36.259998
"745","2017-03-02",36.34
"746","2017-03-03",36.630001
"747","2017-03-06",37.009998
"748","2017-03-07",37.119999
"749","2017-03-08",36.59
"750","2017-03-09",36.57
"751","2017-03-10",36.310001
"752","2017-03-13",36.630001
"753","2017-03-14",36.389999
"754","2017-03-15",36.400002
"755","2017-03-16",36.77
"756","2017-03-17",36.84
"757","2017-03-20",37.279999
"758","2017-03-21",35.32
"759","2017-03-22",35.16
"760","2017-03-23",34.849998
"761","2017-03-24",35.02
"762","2017-03-27",37.25
"763","2017-03-28",38.57
"764","2017-03-29",39.509998
"765","2017-03-30",38.830002
"766","2017-03-31",38.630001
"767","2017-04-03",38.459999
"768","2017-04-04",38.040001
"769","2017-04-05",37.93
"770","2017-04-06",38.27
"771","2017-04-07",38.509998
"772","2017-04-10",38.27
"773","2017-04-11",38.290001
"774","2017-04-12",38.220001
"775","2017-04-13",38.459999
"776","2017-04-17",38.759998
"777","2017-04-18",39.09
"778","2017-04-19",39.119999
"779","2017-04-20",39.32
"780","2017-04-21",39.720001
"781","2017-04-24",39.209999
"782","2017-04-25",39.860001
"783","2017-04-26",39.68
"784","2017-04-27",39.700001
"785","2017-04-28",39.439999
"786","2017-05-01",40.049999
"787","2017-05-02",40.040001
"788","2017-05-03",41.02
"789","2017-05-04",40.669998
"790","2017-05-05",44.290001
"791","2017-05-08",43.740002
"792","2017-05-09",44.240002
"793","2017-05-10",44.759998
"794","2017-05-11",43.52
"795","2017-05-12",44.639999
"796","2017-05-15",44.650002
"797","2017-05-16",45.509998
"798","2017-05-17",43.990002
"799","2017-05-18",44.25
"800","2017-05-19",43.93
"801","2017-05-22",44
"802","2017-05-23",43.639999
"803","2017-05-24",45
"804","2017-05-25",46.389999
"805","2017-05-26",47.189999
"806","2017-05-30",46.759998
"807","2017-05-31",46.849998
"808","2017-06-01",48.299999
"809","2017-06-02",48.799999
"810","2017-06-05",49.16
"811","2017-06-06",48.509998
"812","2017-06-07",48.880001
"813","2017-06-08",48.700001
"814","2017-06-09",45.849998
"815","2017-06-12",45.669998
"816","2017-06-13",46.630001
"817","2017-06-14",46.240002
"818","2017-06-15",47.009998
"819","2017-06-16",47.25
"820","2017-06-19",47.91
"821","2017-06-20",47.330002
"822","2017-06-21",47.830002
"823","2017-06-22",48.16
"824","2017-06-23",49.040001
"825","2017-06-26",47.389999
"826","2017-06-27",45.259998
"827","2017-06-28",45.939999
"828","2017-06-29",44.689999
"829","2017-06-30",45.18
"830","2017-07-03",44.529999
"831","2017-07-05",44.799999
"832","2017-07-06",43.959999
"833","2017-07-07",44.34
"834","2017-07-10",44.720001
"835","2017-07-11",45.290001
"836","2017-07-12",46.810001
"837","2017-07-13",45.700001
"838","2017-07-14",45.869999
"839","2017-07-17",46.939999
"840","2017-07-18",46.990002
"841","2017-07-19",47.52
"842","2017-07-20",47.549999
"843","2017-07-21",47.459999
"844","2017-07-24",48.369999
"845","2017-07-25",48
"846","2017-07-26",47.959999
"847","2017-07-27",46.560001
"848","2017-07-28",46.32
"849","2017-07-31",45.470001
"850","2017-08-01",46.470001
"851","2017-08-02",44
"852","2017-08-03",44.110001
"853","2017-08-04",43.98
"854","2017-08-07",44.220001
"855","2017-08-08",43.919998
"856","2017-08-09",44.68
"857","2017-08-10",43.349998
"858","2017-08-11",45
"859","2017-08-14",45.330002
"860","2017-08-15",46.189999
"861","2017-08-16",46.16
"862","2017-08-17",45.099998
"863","2017-08-18",45.049999
"864","2017-08-21",46.110001
"865","2017-08-22",47.189999
"866","2017-08-23",46.82
"867","2017-08-24",46.91
"868","2017-08-25",46.639999
"869","2017-08-28",46.93
"870","2017-08-29",46.900002
"871","2017-08-30",48.110001
"872","2017-08-31",49.139999
"873","2017-09-01",48.490002
"874","2017-09-05",48.5
"875","2017-09-06",47.450001
"876","2017-09-07",47.610001
"877","2017-09-08",47.040001
"878","2017-09-11",47.849998
"879","2017-09-12",47.759998
"880","2017-09-13",47.049999
"881","2017-09-14",47.279999
"882","2017-09-15",46.869999
"883","2017-09-18",46.970001
"884","2017-09-19",47.18
"885","2017-09-20",46.959999
"886","2017-09-21",47.130001
"887","2017-09-22",47.259998
"888","2017-09-25",45.77
"889","2017-09-26",45.32
"890","2017-09-27",47.150002
"891","2017-09-28",47.889999
"892","2017-09-29",48.82
"893","2017-10-02",49.759998
"894","2017-10-03",49.66
"895","2017-10-04",49.619999
"896","2017-10-05",49.59
"897","2017-10-06",50.290001
"898","2017-10-09",50.139999
"899","2017-10-10",49.990002
"900","2017-10-11",49.98
"901","2017-10-12",49.290001
"902","2017-10-13",49.91
"903","2017-10-16",50.080002
"904","2017-10-17",50.889999
"905","2017-10-18",51.34
"906","2017-10-19",50.419998
"907","2017-10-20",51.330002
"908","2017-10-23",50.779999
"909","2017-10-24",50.869999
"910","2017-10-25",51.18
"911","2017-10-26",51.970001
"912","2017-10-27",52.349998
"913","2017-10-30",51.580002
"914","2017-10-31",53.41
"915","2017-11-01",52.48
"916","2017-11-02",51.59
"917","2017-11-03",50.310001
"918","2017-11-06",48.919998
"919","2017-11-07",48.099998
"920","2017-11-08",48.349998
"921","2017-11-09",47.849998
"922","2017-11-10",47.639999
"923","2017-11-13",47.439999
"924","2017-11-14",47.380001
"925","2017-11-15",46.689999
"926","2017-11-16",47.799999
"927","2017-11-17",48.349998
"928","2017-11-20",48.43
"929","2017-11-21",47.790001
"930","2017-11-22",47.849998
"931","2017-11-24",48.220001
"932","2017-11-27",47.380001
"933","2017-11-28",47.25
"934","2017-11-29",45.279999
"935","2017-11-30",46.139999
"936","2017-12-01",45.599998
"937","2017-12-04",44.759998
"938","2017-12-05",44.779999
"939","2017-12-06",44.889999
"940","2017-12-07",45.02
"941","2017-12-08",45.32
"942","2017-12-11",46.66
"943","2017-12-12",46.240002
"944","2017-12-13",46.799999
"945","2017-12-14",47.240002
"946","2017-12-15",47.639999
"947","2017-12-18",48.18
"948","2017-12-19",46.880001
"949","2017-12-20",47.450001
"950","2017-12-21",47.52
"951","2017-12-22",47.299999
"952","2017-12-26",46.77
"953","2017-12-27",46.490002
"954","2017-12-28",46.93
"955","2017-12-29",47.16
"956","2018-01-02",47.73
"957","2018-01-03",47.5
"958","2018-01-04",48.669998
