"","date","DKL"
"126","2013-05-06",33.150002
"127","2013-05-07",33.5
"128","2013-05-08",33.509998
"129","2013-05-09",34.07
"130","2013-05-10",34.669998
"131","2013-05-13",35.740002
"132","2013-05-14",34.77
"133","2013-05-15",34.900002
"134","2013-05-16",35.139999
"135","2013-05-17",35.029999
"136","2013-05-20",35
"137","2013-05-21",35.150002
"138","2013-05-22",35.27
"139","2013-05-23",34.84
"140","2013-05-24",34.700001
"141","2013-05-28",34.720001
"142","2013-05-29",34.77
"143","2013-05-30",34.200001
"144","2013-05-31",34.310001
"145","2013-06-03",35.299999
"146","2013-06-04",35.799999
"147","2013-06-05",33.919998
"148","2013-06-06",33.720001
"149","2013-06-07",34.400002
"150","2013-06-10",34.75
"151","2013-06-11",34.529999
"152","2013-06-12",34.279999
"153","2013-06-13",34.470001
"154","2013-06-14",34.470001
"155","2013-06-17",34.299999
"156","2013-06-18",34
"157","2013-06-19",33.919998
"158","2013-06-20",32.740002
"159","2013-06-21",33.139999
"160","2013-06-24",32.5
"161","2013-06-25",32.279999
"162","2013-06-26",32.75
"163","2013-06-27",32.900002
"164","2013-06-28",32.75
"165","2013-07-01",32.75
"166","2013-07-02",32.68
"167","2013-07-03",32.049999
"168","2013-07-05",32.849998
"169","2013-07-08",32.43
"170","2013-07-09",32.419998
"171","2013-07-10",32.400002
"172","2013-07-11",32.049999
"173","2013-07-12",32.5
"174","2013-07-15",32.700001
"175","2013-07-16",32.150002
"176","2013-07-17",32.130001
"177","2013-07-18",31.950001
"178","2013-07-19",31.49
"179","2013-07-22",32.02
"180","2013-07-23",31.889999
"181","2013-07-24",31.6
"182","2013-07-25",32
"183","2013-07-26",32.25
"184","2013-07-29",32.32
"185","2013-07-30",31.690001
"186","2013-07-31",31.700001
"187","2013-08-01",31.690001
"188","2013-08-02",31.1
"189","2013-08-05",30.719999
"190","2013-08-06",30.959999
"191","2013-08-07",30.85
"192","2013-08-08",30.82
"193","2013-08-09",30.15
"194","2013-08-12",29.790001
"195","2013-08-13",30.4
"196","2013-08-14",30.059999
"197","2013-08-15",30.030001
"198","2013-08-16",29.639999
"199","2013-08-19",28.879999
"200","2013-08-20",29.049999
"201","2013-08-21",29.52
"202","2013-08-22",29.870001
"203","2013-08-23",29.790001
"204","2013-08-26",30.15
"205","2013-08-27",29.309999
"206","2013-08-28",29.780001
"207","2013-08-29",29.629999
"208","2013-08-30",29.6
"209","2013-09-03",29.16
"210","2013-09-04",29.83
"211","2013-09-05",30.25
"212","2013-09-06",30.049999
"213","2013-09-09",29.860001
"214","2013-09-10",29.43
"215","2013-09-11",29.57
"216","2013-09-12",30.379999
"217","2013-09-13",30.809999
"218","2013-09-16",30.879999
"219","2013-09-17",30.870001
"220","2013-09-18",30.709999
"221","2013-09-19",30.549999
"222","2013-09-20",30.52
"223","2013-09-23",30
"224","2013-09-24",30.440001
"225","2013-09-25",30.16
"226","2013-09-26",30.5
"227","2013-09-27",30.59
"228","2013-09-30",30.59
"229","2013-10-01",30.42
"230","2013-10-02",30.33
"231","2013-10-03",30.4
"232","2013-10-04",30.139999
"233","2013-10-07",29.91
"234","2013-10-08",29.91
"235","2013-10-09",30.08
"236","2013-10-10",30.1
"237","2013-10-11",30.110001
"238","2013-10-14",30.190001
"239","2013-10-15",29.85
"240","2013-10-16",29.940001
"241","2013-10-17",29.860001
"242","2013-10-18",30.17
"243","2013-10-21",30
"244","2013-10-22",29.969999
"245","2013-10-23",30.219999
"246","2013-10-24",30.09
"247","2013-10-25",30.450001
"248","2013-10-28",30.84
"249","2013-10-29",31.049999
"250","2013-10-30",31.030001
"251","2013-10-31",30.77
"252","2013-11-01",31.08
"253","2013-11-04",31.379999
"254","2013-11-05",30.309999
"255","2013-11-06",30.370001
"256","2013-11-07",30.219999
"257","2013-11-08",30.23
"258","2013-11-11",30.35
"259","2013-11-12",30.290001
"260","2013-11-13",30.540001
"261","2013-11-14",30.889999
"262","2013-11-15",30.889999
"263","2013-11-18",30.709999
"264","2013-11-19",30.5
"265","2013-11-20",30.27
"266","2013-11-21",30.110001
"267","2013-11-22",30.120001
"268","2013-11-25",30.01
"269","2013-11-26",30.379999
"270","2013-11-27",30.219999
"271","2013-11-29",30.01
"272","2013-12-02",30.99
"273","2013-12-03",31.809999
"274","2013-12-04",32.209999
"275","2013-12-05",32.07
"276","2013-12-06",32.849998
"277","2013-12-09",32.900002
"278","2013-12-10",32.860001
"279","2013-12-11",32.900002
"280","2013-12-12",32.84
"281","2013-12-13",32.73
"282","2013-12-16",31.950001
"283","2013-12-17",31.299999
"284","2013-12-18",32.439999
"285","2013-12-19",31.860001
"286","2013-12-20",31.74
"287","2013-12-23",31.57
"288","2013-12-24",31.799999
"289","2013-12-26",32
"290","2013-12-27",31.799999
"291","2013-12-30",31.530001
"292","2013-12-31",31.65
"293","2014-01-02",33.689999
"294","2014-01-03",34
"295","2014-01-06",34.049999
"296","2014-01-07",34.110001
"297","2014-01-08",34.18
"298","2014-01-09",33.540001
"299","2014-01-10",34.619999
"300","2014-01-13",33.259998
"301","2014-01-14",33.099998
"302","2014-01-15",32.23
"303","2014-01-16",32.75
"304","2014-01-17",32.240002
"305","2014-01-21",32.790001
"306","2014-01-22",32.950001
"307","2014-01-23",33.959999
"308","2014-01-24",33.529999
"309","2014-01-27",33.799999
"310","2014-01-28",33.490002
"311","2014-01-29",33.240002
"312","2014-01-30",33.400002
"313","2014-01-31",32.540001
"314","2014-02-03",32.02
"315","2014-02-04",32.75
"316","2014-02-05",32.59
"317","2014-02-06",32.77
"318","2014-02-07",33.619999
"319","2014-02-10",33.549999
"320","2014-02-11",33.740002
"321","2014-02-12",33.860001
"322","2014-02-13",33.849998
"323","2014-02-14",33.599998
"324","2014-02-18",33.34
"325","2014-02-19",33.25
"326","2014-02-20",33.400002
"327","2014-02-21",33.299999
"328","2014-02-24",33.23
"329","2014-02-25",32.759998
"330","2014-02-26",33.09
"331","2014-02-27",33.080002
"332","2014-02-28",33.799999
"333","2014-03-03",34.16
"334","2014-03-04",33.689999
"335","2014-03-05",33.700001
"336","2014-03-06",33.59
"337","2014-03-07",33.68
"338","2014-03-10",33.849998
"339","2014-03-11",34.099998
"340","2014-03-12",33.25
"341","2014-03-13",33.27
"342","2014-03-14",32.619999
"343","2014-03-17",32.830002
"344","2014-03-18",33.080002
"345","2014-03-19",32.82
"346","2014-03-20",33.009998
"347","2014-03-21",33.290001
"348","2014-03-24",33.240002
"349","2014-03-25",33.259998
"350","2014-03-26",33.060001
"351","2014-03-27",33.220001
"352","2014-03-28",33.450001
"353","2014-03-31",33.299999
"354","2014-04-01",33.68
"355","2014-04-02",32.849998
"356","2014-04-03",32.900002
"357","2014-04-04",32.240002
"358","2014-04-07",32.150002
"359","2014-04-08",32.299999
"360","2014-04-09",32.419998
"361","2014-04-10",32.880001
"362","2014-04-11",32.880001
"363","2014-04-14",33.290001
"364","2014-04-15",33.099998
"365","2014-04-16",33.200001
"366","2014-04-17",33.490002
"367","2014-04-21",33.509998
"368","2014-04-22",33.5
"369","2014-04-23",33.450001
"370","2014-04-24",33.389999
"371","2014-04-25",33.310001
"372","2014-04-28",33.68
"373","2014-04-29",33.889999
"374","2014-04-30",33.68
"375","2014-05-01",33.900002
"376","2014-05-02",33.68
"377","2014-05-05",33.57
"378","2014-05-06",33.25
"379","2014-05-07",33.290001
"380","2014-05-08",33.240002
"381","2014-05-09",32.73
"382","2014-05-12",32.98
"383","2014-05-13",33.049999
"384","2014-05-14",32.639999
"385","2014-05-15",32.75
"386","2014-05-16",33.25
"387","2014-05-19",33.700001
"388","2014-05-20",33.619999
"389","2014-05-21",32.830002
"390","2014-05-22",33.23
"391","2014-05-23",34.18
"392","2014-05-27",34.369999
"393","2014-05-28",34.09
"394","2014-05-29",34.5
"395","2014-05-30",34.889999
"396","2014-06-02",35.400002
"397","2014-06-03",35.299999
"398","2014-06-04",35.09
"399","2014-06-05",35.220001
"400","2014-06-06",35.41
"401","2014-06-09",35.5
"402","2014-06-10",35.459999
"403","2014-06-11",34.830002
"404","2014-06-12",34.82
"405","2014-06-13",34.790001
"406","2014-06-16",34.830002
"407","2014-06-17",34.919998
"408","2014-06-18",34.540001
"409","2014-06-19",34.439999
"410","2014-06-20",34.439999
"411","2014-06-23",34.290001
"412","2014-06-24",34.759998
"413","2014-06-25",34.709999
"414","2014-06-26",34.650002
"415","2014-06-27",34.25
"416","2014-06-30",34.450001
"417","2014-07-01",34.91
"418","2014-07-02",35.259998
"419","2014-07-03",35.400002
"420","2014-07-07",34.810001
"421","2014-07-08",34.259998
"422","2014-07-09",34.439999
"423","2014-07-10",34.049999
"424","2014-07-11",33.959999
"425","2014-07-14",33.919998
"426","2014-07-15",34.27
"427","2014-07-16",34.459999
"428","2014-07-17",34.650002
"429","2014-07-18",33.900002
"430","2014-07-21",34.549999
"431","2014-07-22",34.700001
"432","2014-07-23",34.049999
"433","2014-07-24",33.700001
"434","2014-07-25",33.5
"435","2014-07-28",33.43
"436","2014-07-29",35.299999
"437","2014-07-30",34.02
"438","2014-07-31",33.25
"439","2014-08-01",33.200001
"440","2014-08-04",34.59
"441","2014-08-05",33.959999
"442","2014-08-06",34.59
"443","2014-08-07",35.990002
"444","2014-08-08",36.34
"445","2014-08-11",36.860001
"446","2014-08-12",37.759998
"447","2014-08-13",38.77
"448","2014-08-14",38.5
"449","2014-08-15",37.560001
"450","2014-08-18",38.759998
"451","2014-08-19",39.150002
"452","2014-08-20",41.490002
"453","2014-08-21",42.970001
"454","2014-08-22",43.34
"455","2014-08-25",42.09
"456","2014-08-26",42.919998
"457","2014-08-27",42.41
"458","2014-08-28",41.150002
"459","2014-08-29",41.5
"460","2014-09-02",41.810001
"461","2014-09-03",41.459999
"462","2014-09-04",40.450001
"463","2014-09-05",40.02
"464","2014-09-08",40.990002
"465","2014-09-09",40.860001
"466","2014-09-10",40.5
"467","2014-09-11",40.389999
"468","2014-09-12",39.459999
"469","2014-09-15",39.389999
"470","2014-09-16",40.220001
"471","2014-09-17",40.25
"472","2014-09-18",41.5
"473","2014-09-19",41.630001
"474","2014-09-22",42.040001
"475","2014-09-23",40.990002
"476","2014-09-24",39.880001
"477","2014-09-25",39.599998
"478","2014-09-26",40.27
"479","2014-09-29",39.220001
"480","2014-09-30",40.709999
"481","2014-10-01",39.610001
"482","2014-10-02",40.349998
"483","2014-10-03",39.849998
"484","2014-10-06",39.09
"485","2014-10-07",37.98
"486","2014-10-08",37.200001
"487","2014-10-09",36.200001
"488","2014-10-10",36.32
"489","2014-10-13",36.23
"490","2014-10-14",35.75
"491","2014-10-15",37.669998
"492","2014-10-16",37.490002
"493","2014-10-17",37.900002
"494","2014-10-20",39.060001
"495","2014-10-21",40.16
"496","2014-10-22",39.950001
"497","2014-10-23",40.389999
"498","2014-10-24",40.5
"499","2014-10-27",41.150002
"500","2014-10-28",41.549999
"501","2014-10-29",41.540001
"502","2014-10-30",41.349998
"503","2014-10-31",41.759998
"504","2014-11-03",41.75
"505","2014-11-04",39.650002
"506","2014-11-05",40.98
"507","2014-11-06",40.189999
"508","2014-11-07",40.34
"509","2014-11-10",40.669998
"510","2014-11-11",40.5
"511","2014-11-12",40.389999
"512","2014-11-13",39.029999
"513","2014-11-14",39.93
"514","2014-11-17",40
"515","2014-11-18",39.93
"516","2014-11-19",39.639999
"517","2014-11-20",38.759998
"518","2014-11-21",38.919998
"519","2014-11-24",38.279999
"520","2014-11-25",37.25
"521","2014-11-26",38.18
"522","2014-11-28",36.990002
"523","2014-12-01",30.799999
"524","2014-12-02",32.349998
"525","2014-12-03",33.48
"526","2014-12-04",33.07
"527","2014-12-05",32.43
"528","2014-12-08",30.639999
"529","2014-12-09",30.690001
"530","2014-12-10",31.9
"531","2014-12-11",33.32
"532","2014-12-12",35.950001
"533","2014-12-15",33.73
"534","2014-12-16",33.400002
"535","2014-12-17",34.84
"536","2014-12-18",33.889999
"537","2014-12-19",34.68
"538","2014-12-22",32.799999
"539","2014-12-23",34.34
"540","2014-12-24",34.349998
"541","2014-12-26",34.57
"542","2014-12-29",34.48
"543","2014-12-30",35.700001
"544","2014-12-31",35.470001
"545","2015-01-02",36.939999
"546","2015-01-05",36.75
"547","2015-01-06",36.599998
"548","2015-01-07",36.240002
"549","2015-01-08",36.650002
"550","2015-01-09",36.43
"551","2015-01-12",35.73
"552","2015-01-13",34.18
"553","2015-01-14",34.900002
"554","2015-01-15",35.98
"555","2015-01-16",35.150002
"556","2015-01-20",35.139999
"557","2015-01-21",35.110001
"558","2015-01-22",35.259998
"559","2015-01-23",35.68
"560","2015-01-26",35.779999
"561","2015-01-27",35.650002
"562","2015-01-28",34.779999
"563","2015-01-29",35.900002
"564","2015-01-30",35.639999
"565","2015-02-02",38.029999
"566","2015-02-03",41.599998
"567","2015-02-04",42.02
"568","2015-02-05",43
"569","2015-02-06",43.470001
"570","2015-02-09",41.970001
"571","2015-02-10",40.18
"572","2015-02-11",40.02
"573","2015-02-12",40.73
"574","2015-02-13",39.77
"575","2015-02-17",40
"576","2015-02-18",39.77
"577","2015-02-19",39.240002
"578","2015-02-20",39.18
"579","2015-02-23",39.299999
"580","2015-02-24",39.77
"581","2015-02-25",40.34
"582","2015-02-26",40.849998
"583","2015-02-27",41.779999
"584","2015-03-02",40.84
"585","2015-03-03",40.790001
"586","2015-03-04",41.310001
"587","2015-03-05",42
"588","2015-03-06",42.209999
"589","2015-03-09",43
"590","2015-03-10",43.150002
"591","2015-03-11",43.549999
"592","2015-03-12",41.400002
"593","2015-03-13",40.830002
"594","2015-03-16",40.630001
"595","2015-03-17",40.259998
"596","2015-03-18",39.259998
"597","2015-03-19",38.52
"598","2015-03-20",40.040001
"599","2015-03-23",39.279999
"600","2015-03-24",40.360001
"601","2015-03-25",40.830002
"602","2015-03-26",41.599998
"603","2015-03-27",41.880001
"604","2015-03-30",42.57
"605","2015-03-31",43.529999
"606","2015-04-01",43.110001
"607","2015-04-02",41.59
"608","2015-04-06",42.439999
"609","2015-04-07",42.040001
"610","2015-04-08",41.23
"611","2015-04-09",40.669998
"612","2015-04-10",40.68
"613","2015-04-13",40.470001
"614","2015-04-14",41.790001
"615","2015-04-15",41.060001
"616","2015-04-16",41.630001
"617","2015-04-17",41.77
"618","2015-04-20",42.369999
"619","2015-04-21",43.98
"620","2015-04-22",43.880001
"621","2015-04-23",43.77
"622","2015-04-24",43.5
"623","2015-04-27",43.240002
"624","2015-04-28",42.860001
"625","2015-04-29",43
"626","2015-04-30",42.049999
"627","2015-05-01",43
"628","2015-05-04",43.52
"629","2015-05-05",44.48
"630","2015-05-06",44.810001
"631","2015-05-07",42.48
"632","2015-05-08",42.799999
"633","2015-05-11",43.450001
"634","2015-05-12",42.18
"635","2015-05-13",43.82
"636","2015-05-14",43.77
"637","2015-05-15",45.02
"638","2015-05-18",45.23
"639","2015-05-19",45.34
"640","2015-05-20",44.630001
"641","2015-05-21",44.189999
"642","2015-05-22",46.200001
"643","2015-05-26",46.5
"644","2015-05-27",46.509998
"645","2015-05-28",46.509998
"646","2015-05-29",46.110001
"647","2015-06-01",44
"648","2015-06-02",43.279999
"649","2015-06-03",41.990002
"650","2015-06-04",40.700001
"651","2015-06-05",40.990002
"652","2015-06-08",41.040001
"653","2015-06-09",41.869999
"654","2015-06-10",43.759998
"655","2015-06-11",43.200001
"656","2015-06-12",44.23
"657","2015-06-15",44.959999
"658","2015-06-16",45.48
"659","2015-06-17",45.549999
"660","2015-06-18",46.450001
"661","2015-06-19",45.119999
"662","2015-06-22",45.279999
"663","2015-06-23",45.830002
"664","2015-06-24",47.169998
"665","2015-06-25",45.549999
"666","2015-06-26",46.299999
"667","2015-06-29",45.990002
"668","2015-06-30",46.049999
"669","2015-07-01",46.25
"670","2015-07-02",46.310001
"671","2015-07-06",45.860001
"672","2015-07-07",45.299999
"673","2015-07-08",45.349998
"674","2015-07-09",46.619999
"675","2015-07-10",47.099998
"676","2015-07-13",47.599998
"677","2015-07-14",47.59
"678","2015-07-15",46.650002
"679","2015-07-16",46.860001
"680","2015-07-17",45.080002
"681","2015-07-20",42.040001
"682","2015-07-21",39.720001
"683","2015-07-22",40.310001
"684","2015-07-23",37.599998
"685","2015-07-24",38.25
"686","2015-07-27",38.349998
"687","2015-07-28",40.32
"688","2015-07-29",41.810001
"689","2015-07-30",43.369999
"690","2015-07-31",42.43
"691","2015-08-03",44.009998
"692","2015-08-04",42.57
"693","2015-08-05",40.23
"694","2015-08-06",40.84
"695","2015-08-07",38.43
"696","2015-08-10",38.889999
"697","2015-08-11",37.189999
"698","2015-08-12",39.139999
"699","2015-08-13",39.610001
"700","2015-08-14",39.290001
"701","2015-08-17",40.049999
"702","2015-08-18",38.220001
"703","2015-08-19",39.18
"704","2015-08-20",38.57
"705","2015-08-21",38.84
"706","2015-08-24",37.900002
"707","2015-08-25",38.18
"708","2015-08-26",36.509998
"709","2015-08-27",38.389999
"710","2015-08-28",40.389999
"711","2015-08-31",39.82
"712","2015-09-01",39
"713","2015-09-02",39.650002
"714","2015-09-03",39.369999
"715","2015-09-04",40.349998
"716","2015-09-08",38.360001
"717","2015-09-09",37.259998
"718","2015-09-10",37.98
"719","2015-09-11",37.220001
"720","2015-09-14",34.66
"721","2015-09-15",34.799999
"722","2015-09-16",34.950001
"723","2015-09-17",35.400002
"724","2015-09-18",35.580002
"725","2015-09-21",34.099998
"726","2015-09-22",33.459999
"727","2015-09-23",32.099998
"728","2015-09-24",31.309999
"729","2015-09-25",31.41
"730","2015-09-28",30.66
"731","2015-09-29",30.09
"732","2015-09-30",30.200001
"733","2015-10-01",31.969999
"734","2015-10-02",32.25
"735","2015-10-05",32.599998
"736","2015-10-06",33.09
"737","2015-10-07",33.900002
"738","2015-10-08",34.18
"739","2015-10-09",34.48
"740","2015-10-12",34.790001
"741","2015-10-13",34.169998
"742","2015-10-14",35.040001
"743","2015-10-15",35.099998
"744","2015-10-16",35.869999
"745","2015-10-19",34.759998
"746","2015-10-20",33.84
"747","2015-10-21",33.16
"748","2015-10-22",33.299999
"749","2015-10-23",32.439999
"750","2015-10-26",32.369999
"751","2015-10-27",31.540001
"752","2015-10-28",32.259998
"753","2015-10-29",33
"754","2015-10-30",32.75
"755","2015-11-02",32.799999
"756","2015-11-03",33.169998
"757","2015-11-04",33
"758","2015-11-05",33.73
"759","2015-11-06",33.330002
"760","2015-11-09",32.549999
"761","2015-11-10",32.73
"762","2015-11-11",32.290001
"763","2015-11-12",31.68
"764","2015-11-13",30.469999
"765","2015-11-16",30.530001
"766","2015-11-17",30.809999
"767","2015-11-18",31.68
"768","2015-11-19",32.099998
"769","2015-11-20",32.07
"770","2015-11-23",32.779999
"771","2015-11-24",34.029999
"772","2015-11-25",34.919998
"773","2015-11-27",35.950001
"774","2015-11-30",36.509998
"775","2015-12-01",37.27
"776","2015-12-02",37.32
"777","2015-12-03",37.290001
"778","2015-12-04",36.130001
"779","2015-12-07",33.23
"780","2015-12-08",32.18
"781","2015-12-09",33.220001
"782","2015-12-10",34.259998
"783","2015-12-11",31.1
"784","2015-12-14",30.33
"785","2015-12-15",31.200001
"786","2015-12-16",31.34
"787","2015-12-17",29.629999
"788","2015-12-18",29.860001
"789","2015-12-21",28.83
"790","2015-12-22",28.799999
"791","2015-12-23",29.57
"792","2015-12-24",29.67
"793","2015-12-28",30
"794","2015-12-29",30.18
"795","2015-12-30",31.969999
"796","2015-12-31",35.689999
"797","2016-01-04",33.77
"798","2016-01-05",33.860001
"799","2016-01-06",33.849998
"800","2016-01-07",32.779999
"801","2016-01-08",32.080002
"802","2016-01-11",30.83
"803","2016-01-12",29.709999
"804","2016-01-13",28.07
"805","2016-01-14",28.969999
"806","2016-01-15",28.780001
"807","2016-01-19",26.67
"808","2016-01-20",24.59
"809","2016-01-21",23.85
"810","2016-01-22",24.549999
"811","2016-01-25",24.34
"812","2016-01-26",24.219999
"813","2016-01-27",24.49
"814","2016-01-28",25.27
"815","2016-01-29",28.09
"816","2016-02-01",27.75
"817","2016-02-02",28.33
"818","2016-02-03",27.25
"819","2016-02-04",28.370001
"820","2016-02-05",27.48
"821","2016-02-08",26.58
"822","2016-02-09",24.34
"823","2016-02-10",23.950001
"824","2016-02-11",23.73
"825","2016-02-12",22.700001
"826","2016-02-16",24.83
"827","2016-02-17",25.85
"828","2016-02-18",25.58
"829","2016-02-19",25.42
"830","2016-02-22",26.66
"831","2016-02-23",25.459999
"832","2016-02-24",29.360001
"833","2016-02-25",28.6
"834","2016-02-26",31.25
"835","2016-02-29",31.93
"836","2016-03-01",29.65
"837","2016-03-02",28.91
"838","2016-03-03",28.98
"839","2016-03-04",28.73
"840","2016-03-07",28
"841","2016-03-08",27.219999
"842","2016-03-09",28.68
"843","2016-03-10",29.549999
"844","2016-03-11",28.700001
"845","2016-03-14",29.48
"846","2016-03-15",29.07
"847","2016-03-16",29.98
"848","2016-03-17",30.6
"849","2016-03-18",30.389999
"850","2016-03-21",30.76
"851","2016-03-22",30.68
"852","2016-03-23",30.799999
"853","2016-03-24",30.790001
"854","2016-03-28",31.059999
"855","2016-03-29",30.950001
"856","2016-03-30",30.98
"857","2016-03-31",31.4
"858","2016-04-01",31.139999
"859","2016-04-04",30.799999
"860","2016-04-05",29.370001
"861","2016-04-06",29.85
"862","2016-04-07",30.219999
"863","2016-04-08",30.959999
"864","2016-04-11",30.540001
"865","2016-04-12",31.43
"866","2016-04-13",30.879999
"867","2016-04-14",31.190001
"868","2016-04-15",30.34
"869","2016-04-18",31.309999
"870","2016-04-19",31.200001
"871","2016-04-20",31.450001
"872","2016-04-21",31.15
"873","2016-04-22",32.650002
"874","2016-04-25",32.25
"875","2016-04-26",32.41
"876","2016-04-27",32.5
"877","2016-04-28",32.630001
"878","2016-04-29",33.599998
"879","2016-05-02",33.419998
"880","2016-05-03",32.529999
"881","2016-05-04",32.470001
"882","2016-05-05",32.540001
"883","2016-05-06",29.24
"884","2016-05-09",28.59
"885","2016-05-10",27.9
"886","2016-05-11",28.059999
"887","2016-05-12",28.879999
"888","2016-05-13",27.92
"889","2016-05-16",27.889999
"890","2016-05-17",27.09
"891","2016-05-18",26.15
"892","2016-05-19",26.25
"893","2016-05-20",26.190001
"894","2016-05-23",25.98
"895","2016-05-24",25.73
"896","2016-05-25",26.059999
"897","2016-05-26",26.15
"898","2016-05-27",26.18
"899","2016-05-31",26.389999
"900","2016-06-01",26.27
"901","2016-06-02",26.030001
"902","2016-06-03",25.879999
"903","2016-06-06",25.870001
"904","2016-06-07",26.18
"905","2016-06-08",26.309999
"906","2016-06-09",26.190001
"907","2016-06-10",26.049999
"908","2016-06-13",25.84
"909","2016-06-14",26.530001
"910","2016-06-15",26.4
"911","2016-06-16",26.129999
"912","2016-06-17",26.16
"913","2016-06-20",25.9
"914","2016-06-21",26.200001
"915","2016-06-22",25.809999
"916","2016-06-23",25.75
"917","2016-06-24",25.92
"918","2016-06-27",24.92
"919","2016-06-28",25.65
"920","2016-06-29",26.33
"921","2016-06-30",26.709999
"922","2016-07-01",27.76
"923","2016-07-05",27.74
"924","2016-07-06",27.74
"925","2016-07-07",26.280001
"926","2016-07-08",26.139999
"927","2016-07-11",25.889999
"928","2016-07-12",26.68
"929","2016-07-13",25.940001
"930","2016-07-14",25.83
"931","2016-07-15",25.85
"932","2016-07-18",26.35
"933","2016-07-19",26.33
"934","2016-07-20",26.24
"935","2016-07-21",26
"936","2016-07-22",25.889999
"937","2016-07-25",25.719999
"938","2016-07-26",25.83
"939","2016-07-27",25.67
"940","2016-07-28",25.969999
"941","2016-07-29",25.92
"942","2016-08-01",25.83
"943","2016-08-02",25.74
"944","2016-08-03",25.66
"945","2016-08-04",25.35
"946","2016-08-05",25.33
"947","2016-08-08",26.209999
"948","2016-08-09",26.629999
"949","2016-08-10",27.049999
"950","2016-08-11",27.32
"951","2016-08-12",28.43
"952","2016-08-15",28.290001
"953","2016-08-16",28.59
"954","2016-08-17",28.99
"955","2016-08-18",28.66
"956","2016-08-19",28.42
"957","2016-08-22",27.549999
"958","2016-08-23",27.52
"959","2016-08-24",27.15
"960","2016-08-25",26.49
"961","2016-08-26",26.219999
"962","2016-08-29",26.200001
