"","date","ATKR"
"262","2017-06-23",22.49
"263","2017-06-26",22.5
"264","2017-06-27",22.440001
"265","2017-06-28",22.629999
"266","2017-06-29",22.43
"267","2017-06-30",22.549999
"268","2017-07-03",22.67
"269","2017-07-05",22.940001
"270","2017-07-06",22.639999
"271","2017-07-07",22.790001
"272","2017-07-10",22.950001
"273","2017-07-11",23.02
"274","2017-07-12",23.209999
"275","2017-07-13",22.870001
"276","2017-07-14",22.790001
"277","2017-07-17",22.43
"278","2017-07-18",22.049999
"279","2017-07-19",21.75
"280","2017-07-20",21.27
"281","2017-07-21",21.1
"282","2017-07-24",21.120001
"283","2017-07-25",21.24
"284","2017-07-26",21.32
"285","2017-07-27",21.280001
"286","2017-07-28",20.93
"287","2017-07-31",20.82
"288","2017-08-01",20.450001
"289","2017-08-02",20.57
"290","2017-08-03",20.6
"291","2017-08-04",20.76
"292","2017-08-07",20.67
"293","2017-08-08",16.280001
"294","2017-08-09",17.76
"295","2017-08-10",16.889999
"296","2017-08-11",17.719999
"297","2017-08-14",16.93
"298","2017-08-15",16.74
"299","2017-08-16",16.690001
"300","2017-08-17",16.15
"301","2017-08-18",16.309999
"302","2017-08-21",16.110001
"303","2017-08-22",15.87
"304","2017-08-23",15.87
"305","2017-08-24",16.200001
"306","2017-08-25",16.040001
"307","2017-08-28",16.66
"308","2017-08-29",16.440001
"309","2017-08-30",16.549999
"310","2017-08-31",16.66
"311","2017-09-01",17.110001
"312","2017-09-05",17.219999
"313","2017-09-06",17.43
"314","2017-09-07",17.57
"315","2017-09-08",17.66
"316","2017-09-11",17.950001
"317","2017-09-12",18.32
"318","2017-09-13",18.440001
"319","2017-09-14",18.33
"320","2017-09-15",18.469999
"321","2017-09-18",18.5
"322","2017-09-19",18.75
"323","2017-09-20",18.4
"324","2017-09-21",18.42
"325","2017-09-22",18.559999
"326","2017-09-25",18.5
"327","2017-09-26",18.73
"328","2017-09-27",19.549999
"329","2017-09-28",19.58
"330","2017-09-29",19.51
"331","2017-10-02",19.639999
"332","2017-10-03",19.799999
"333","2017-10-04",19.76
"334","2017-10-05",19.77
"335","2017-10-06",19.6
"336","2017-10-09",19.790001
"337","2017-10-10",19.629999
"338","2017-10-11",19.15
"339","2017-10-12",19.23
"340","2017-10-13",19.290001
"341","2017-10-16",19.459999
"342","2017-10-17",19.27
"343","2017-10-18",19.549999
"344","2017-10-19",19.82
"345","2017-10-20",20
"346","2017-10-23",19.77
"347","2017-10-24",19.99
"348","2017-10-25",19.5
"349","2017-10-26",19.530001
"350","2017-10-27",19.620001
"351","2017-10-30",19.26
"352","2017-10-31",19.309999
"353","2017-11-01",19.200001
"354","2017-11-02",19.02
"355","2017-11-03",19.040001
"356","2017-11-06",18.9
"357","2017-11-07",18.99
"358","2017-11-08",19.389999
"359","2017-11-09",19.209999
"360","2017-11-10",19.35
"361","2017-11-13",19.129999
"362","2017-11-14",19.16
"363","2017-11-15",18.98
"364","2017-11-16",19.389999
"365","2017-11-17",19.559999
"366","2017-11-20",19.74
"367","2017-11-21",19.84
"368","2017-11-22",20
"369","2017-11-24",19.93
"370","2017-11-27",19.610001
"371","2017-11-28",20.01
"372","2017-11-29",22.030001
"373","2017-11-30",21.280001
"374","2017-12-01",21.23
"375","2017-12-04",21.16
"376","2017-12-05",21.049999
"377","2017-12-06",21.209999
"378","2017-12-07",21.43
"379","2017-12-08",21.07
"380","2017-12-11",21.040001
"381","2017-12-12",20.950001
"382","2017-12-13",21.049999
"383","2017-12-14",20.530001
"384","2017-12-15",20.870001
"385","2017-12-18",21.370001
"386","2017-12-19",21.34
"387","2017-12-20",21.280001
"388","2017-12-21",21.139999
"389","2017-12-22",21.07
"390","2017-12-26",21.1
"391","2017-12-27",21.200001
"392","2017-12-28",21.360001
"393","2017-12-29",21.450001
"394","2018-01-02",21.73
"395","2018-01-03",21.59
"396","2018-01-04",21.68
"397","2018-01-05",21.75
"398","2018-01-08",21.85
"399","2018-01-09",21.66
"400","2018-01-10",21.559999
"401","2018-01-11",21.73
"402","2018-01-12",21.690001
"403","2018-01-16",21.610001
"404","2018-01-17",22.16
"405","2018-01-18",21.719999
"406","2018-01-19",21.780001
"407","2018-01-22",23.17
"408","2018-01-23",23.440001
"409","2018-01-24",24.08
"410","2018-01-25",24.129999
"411","2018-01-26",24.23
"412","2018-01-29",24.09
"413","2018-01-30",23.879999
"414","2018-01-31",23.379999
"415","2018-02-01",23.450001
"416","2018-02-02",22.610001
"417","2018-02-05",21.67
"418","2018-02-06",21.33
"419","2018-02-07",21.450001
"420","2018-02-08",20.85
"421","2018-02-09",21.4
"422","2018-02-12",21.73
"423","2018-02-13",21.889999
"424","2018-02-14",21.85
"425","2018-02-15",20.549999
"426","2018-02-16",20.84
"427","2018-02-20",20.959999
"428","2018-02-21",20.82
"429","2018-02-22",21.27
"430","2018-02-23",21.34
"431","2018-02-26",21.57
"432","2018-02-27",21.879999
"433","2018-02-28",21.74
"434","2018-03-01",21.190001
"435","2018-03-02",20.440001
"436","2018-03-05",20.98
"437","2018-03-06",21.059999
"438","2018-03-07",20.83
"439","2018-03-08",20.280001
"440","2018-03-09",20.93
"441","2018-03-12",20.799999
"442","2018-03-13",20.74
"443","2018-03-14",20.57
"444","2018-03-15",20.559999
"445","2018-03-16",20.719999
"446","2018-03-19",20.68
"447","2018-03-20",20.690001
"448","2018-03-21",20.58
"449","2018-03-22",19.84
"450","2018-03-23",19.41
"451","2018-03-26",19.58
"452","2018-03-27",19.58
"453","2018-03-28",19.67
"454","2018-03-29",19.85
"455","2018-04-02",19.18
"456","2018-04-03",19.379999
"457","2018-04-04",19.190001
"458","2018-04-05",19.389999
"459","2018-04-06",18.85
"460","2018-04-09",18.700001
"461","2018-04-10",18.68
"462","2018-04-11",18.290001
"463","2018-04-12",18.459999
"464","2018-04-13",18.58
"465","2018-04-16",18.870001
"466","2018-04-17",19.049999
"467","2018-04-18",19.129999
"468","2018-04-19",19.1
"469","2018-04-20",19.08
"470","2018-04-23",18.82
"471","2018-04-24",18.52
"472","2018-04-25",18.540001
"473","2018-04-26",18.07
"474","2018-04-27",17.959999
"475","2018-04-30",17.77
"476","2018-05-01",18.07
"477","2018-05-02",18.389999
"478","2018-05-03",18.190001
"479","2018-05-04",17.950001
"480","2018-05-07",18.18
"481","2018-05-08",18.65
"482","2018-05-09",18.99
"483","2018-05-10",20.290001
"484","2018-05-11",21
"485","2018-05-14",20.91
"486","2018-05-15",20.59
"487","2018-05-16",20.6
"488","2018-05-17",20.85
"489","2018-05-18",20.879999
"490","2018-05-21",21.08
"491","2018-05-22",20.540001
"492","2018-05-23",20.83
"493","2018-05-24",20.85
"494","2018-05-25",21.66
"495","2018-05-29",21.799999
"496","2018-05-30",22.1
"497","2018-05-31",21.6
"498","2018-06-01",21.76
"499","2018-06-04",21.459999
"500","2018-06-05",21.639999
"501","2018-06-06",22.030001
"502","2018-06-07",22.450001
"503","2018-06-08",22.41
"504","2018-06-11",22.370001
"505","2018-06-12",22.57
"506","2018-06-13",22.110001
"507","2018-06-14",22.309999
"508","2018-06-15",22.280001
"509","2018-06-18",22.24
"510","2018-06-19",22.15
"511","2018-06-20",22
"512","2018-06-21",21.75
"513","2018-06-22",21.84
"514","2018-06-25",21.18
"515","2018-06-26",21.309999
"516","2018-06-27",21.139999
"517","2018-06-28",21.1
"518","2018-06-29",20.77
"519","2018-07-02",20.969999
"520","2018-07-03",20.959999
"521","2018-07-05",21.17
"522","2018-07-06",21.120001
"523","2018-07-09",21.42
"524","2018-07-10",22.120001
"525","2018-07-11",22.26
"526","2018-07-12",22.34
"527","2018-07-13",22.43
"528","2018-07-16",22.18
"529","2018-07-17",22.309999
"530","2018-07-18",22.52
"531","2018-07-19",22.83
"532","2018-07-20",22.690001
"533","2018-07-23",23
"534","2018-07-24",23.27
"535","2018-07-25",23.35
"536","2018-07-26",23.68
"537","2018-07-27",23.559999
"538","2018-07-30",23.1
"539","2018-07-31",23.66
"540","2018-08-01",22.83
"541","2018-08-02",22.42
"542","2018-08-03",21.99
"543","2018-08-06",22.49
"544","2018-08-07",25.84
"545","2018-08-08",26.42
"546","2018-08-09",25.43
"547","2018-08-10",24.98
"548","2018-08-13",25.27
"549","2018-08-14",25.93
"550","2018-08-15",25.719999
"551","2018-08-16",26.27
"552","2018-08-17",27.209999
"553","2018-08-20",27.629999
"554","2018-08-21",28.200001
"555","2018-08-22",28.200001
"556","2018-08-23",27.6
"557","2018-08-24",28.18
"558","2018-08-27",27.879999
"559","2018-08-28",27.790001
"560","2018-08-29",27.67
"561","2018-08-30",27.41
"562","2018-08-31",27.379999
"563","2018-09-04",27.459999
"564","2018-09-05",27.719999
"565","2018-09-06",27.07
"566","2018-09-07",25.780001
"567","2018-09-10",26.389999
"568","2018-09-11",26.530001
"569","2018-09-12",26.26
"570","2018-09-13",26.5
"571","2018-09-14",26.51
"572","2018-09-17",26.059999
"573","2018-09-18",25.950001
"574","2018-09-19",26.200001
"575","2018-09-20",26.49
"576","2018-09-21",26.52
"577","2018-09-24",25.77
"578","2018-09-25",25.719999
"579","2018-09-26",26.049999
"580","2018-09-27",26.280001
"581","2018-09-28",26.530001
"582","2018-10-01",25.91
"583","2018-10-02",26.08
"584","2018-10-03",25.84
"585","2018-10-04",25.67
"586","2018-10-05",24.76
"587","2018-10-08",25.309999
"588","2018-10-09",25.34
"589","2018-10-10",25.07
"590","2018-10-11",24.1
"591","2018-10-12",23.74
"592","2018-10-15",23.969999
"593","2018-10-16",24.34
"594","2018-10-17",23.610001
"595","2018-10-18",23.299999
"596","2018-10-19",22.709999
"597","2018-10-22",22.629999
"598","2018-10-23",22.02
"599","2018-10-24",20.209999
"600","2018-10-25",20.27
"601","2018-10-26",19.389999
"602","2018-10-29",19.040001
"603","2018-10-30",19.549999
"604","2018-10-31",19.26
"605","2018-11-01",20.25
"606","2018-11-02",20.25
"607","2018-11-05",20.290001
"608","2018-11-06",20.799999
"609","2018-11-07",21.17
"610","2018-11-08",20.43
"611","2018-11-09",19.83
"612","2018-11-12",19.360001
"613","2018-11-13",19.68
"614","2018-11-14",19.549999
"615","2018-11-15",19.43
"616","2018-11-16",19.549999
"617","2018-11-19",19.120001
"618","2018-11-20",17.5
"619","2018-11-21",18.41
"620","2018-11-23",18.139999
"621","2018-11-26",18.17
"622","2018-11-27",17.9
"623","2018-11-28",21.059999
"624","2018-11-29",20.639999
"625","2018-11-30",20.42
"626","2018-12-03",20.469999
"627","2018-12-04",19.690001
"628","2018-12-06",19.559999
"629","2018-12-07",19.040001
"630","2018-12-10",19.07
"631","2018-12-11",19.66
"632","2018-12-12",20.6
"633","2018-12-13",20.639999
"634","2018-12-14",20.360001
"635","2018-12-17",19.74
"636","2018-12-18",20.639999
"637","2018-12-19",19.540001
"638","2018-12-20",19.309999
"639","2018-12-21",19.200001
"640","2018-12-24",18.65
"641","2018-12-26",19.42
"642","2018-12-27",19.629999
"643","2018-12-28",19.68
"644","2018-12-31",19.84
"645","2019-01-02",20.549999
"646","2019-01-03",20.26
"647","2019-01-04",21.01
"648","2019-01-07",21.52
"649","2019-01-08",21.82
"650","2019-01-09",21.9
"651","2019-01-10",22.17
"652","2019-01-11",22.309999
"653","2019-01-14",21.91
"654","2019-01-15",21.879999
"655","2019-01-16",21.84
"656","2019-01-17",21.99
"657","2019-01-18",22.190001
"658","2019-01-22",21.9
"659","2019-01-23",21.5
"660","2019-01-24",21.68
"661","2019-01-25",22.1
"662","2019-01-28",21.709999
"663","2019-01-29",22.17
"664","2019-01-30",22.35
"665","2019-01-31",23.190001
"666","2019-02-01",23.01
"667","2019-02-04",23.389999
"668","2019-02-05",23.49
"669","2019-02-06",23.959999
"670","2019-02-07",23.75
"671","2019-02-08",22.559999
"672","2019-02-11",22.83
"673","2019-02-12",23.32
"674","2019-02-13",23.26
"675","2019-02-14",23.120001
"676","2019-02-15",24.18
"677","2019-02-19",23.92
"678","2019-02-20",24.200001
"679","2019-02-21",23.959999
"680","2019-02-22",24.040001
"681","2019-02-25",24.02
"682","2019-02-26",23.49
"683","2019-02-27",23.290001
"684","2019-02-28",23.1
"685","2019-03-01",23
"686","2019-03-04",22.879999
"687","2019-03-05",22.219999
"688","2019-03-06",22.18
"689","2019-03-07",21.809999
"690","2019-03-08",21.620001
"691","2019-03-11",21.639999
"692","2019-03-12",21.65
"693","2019-03-13",21.99
"694","2019-03-14",21.700001
"695","2019-03-15",22.120001
"696","2019-03-18",22.52
"697","2019-03-19",22.32
"698","2019-03-20",21.719999
"699","2019-03-21",21.93
"700","2019-03-22",20.73
"701","2019-03-25",21.1
"702","2019-03-26",21.190001
"703","2019-03-27",21.040001
"704","2019-03-28",21.389999
"705","2019-03-29",21.530001
"706","2019-04-01",22.290001
"707","2019-04-02",22.059999
"708","2019-04-03",22.42
"709","2019-04-04",22.82
"710","2019-04-05",23.17
"711","2019-04-08",23.040001
"712","2019-04-09",22.51
"713","2019-04-10",22.780001
"714","2019-04-11",22.940001
"715","2019-04-12",23.129999
"716","2019-04-15",23.219999
"717","2019-04-16",23.780001
"718","2019-04-17",24
"719","2019-04-18",24.110001
"720","2019-04-22",23.969999
"721","2019-04-23",25.25
"722","2019-04-24",24.790001
"723","2019-04-25",24.23
"724","2019-04-26",24.450001
"725","2019-04-29",24.530001
"726","2019-04-30",24.76
"727","2019-05-01",24.5
"728","2019-05-02",24.43
"729","2019-05-03",25.23
"730","2019-05-06",25.09
"731","2019-05-07",25.549999
"732","2019-05-08",25.530001
"733","2019-05-09",25.709999
"734","2019-05-10",25.610001
"735","2019-05-13",24.74
"736","2019-05-14",24.77
"737","2019-05-15",24.67
"738","2019-05-16",24.84
"739","2019-05-17",24.68
"740","2019-05-20",24.709999
"741","2019-05-21",24.879999
"742","2019-05-22",24.790001
"743","2019-05-23",24.09
"744","2019-05-24",23.83
"745","2019-05-28",23.530001
"746","2019-05-29",23.280001
"747","2019-05-30",23.48
"748","2019-05-31",23.389999
"749","2019-06-03",23.860001
"750","2019-06-04",24.709999
"751","2019-06-05",24.73
"752","2019-06-06",24.360001
"753","2019-06-07",24.610001
"754","2019-06-10",25.389999
"755","2019-06-11",24.57
"756","2019-06-12",24.58
"757","2019-06-13",25.18
"758","2019-06-14",25.26
"759","2019-06-17",25
"760","2019-06-18",25.59
"761","2019-06-19",25.75
"762","2019-06-20",25.959999
"763","2019-06-21",25.620001
"764","2019-06-24",25.459999
"765","2019-06-25",25.469999
"766","2019-06-26",25.389999
"767","2019-06-27",25.709999
"768","2019-06-28",25.870001
"769","2019-07-01",25.959999
"770","2019-07-02",25.700001
"771","2019-07-03",25.93
"772","2019-07-05",25.83
"773","2019-07-08",25.66
"774","2019-07-09",25.15
"775","2019-07-10",24.6
"776","2019-07-11",24.790001
"777","2019-07-12",25.51
"778","2019-07-15",25.469999
"779","2019-07-16",25.879999
"780","2019-07-17",25.620001
"781","2019-07-18",25.52
"782","2019-07-19",25.77
"783","2019-07-22",25.700001
"784","2019-07-23",26.200001
"785","2019-07-24",26.6
"786","2019-07-25",26.85
"787","2019-07-26",27.1
"788","2019-07-29",27.1
"789","2019-07-30",27.35
"790","2019-07-31",27.290001
"791","2019-08-01",26.59
"792","2019-08-02",26.5
"793","2019-08-05",26.23
"794","2019-08-06",26.18
"795","2019-08-07",28.219999
"796","2019-08-08",30.02
"797","2019-08-09",29.33
"798","2019-08-12",29.18
"799","2019-08-13",29.77
"800","2019-08-14",28.42
"801","2019-08-15",28.17
"802","2019-08-16",28.540001
"803","2019-08-19",28.85
"804","2019-08-20",28.610001
"805","2019-08-21",28.940001
"806","2019-08-22",28.860001
"807","2019-08-23",27.959999
"808","2019-08-26",27.99
"809","2019-08-27",27.57
"810","2019-08-28",27.65
"811","2019-08-29",29.030001
"812","2019-08-30",29.01
"813","2019-09-03",28.309999
"814","2019-09-04",28.959999
"815","2019-09-05",29.16
"816","2019-09-06",29.17
"817","2019-09-09",29.51
"818","2019-09-10",29.719999
"819","2019-09-11",31.559999
"820","2019-09-12",31.51
"821","2019-09-13",31.77
"822","2019-09-16",31.879999
"823","2019-09-17",31.6
"824","2019-09-18",30.9
"825","2019-09-19",30.5
"826","2019-09-20",30.6
"827","2019-09-23",30.629999
"828","2019-09-24",30.08
"829","2019-09-25",30.74
"830","2019-09-26",30.049999
"831","2019-09-27",30.049999
"832","2019-09-30",30.35
"833","2019-10-01",29.84
"834","2019-10-02",29.540001
"835","2019-10-03",29.879999
"836","2019-10-04",30.35
"837","2019-10-07",30.08
"838","2019-10-08",29.469999
"839","2019-10-09",29.75
"840","2019-10-10",30.52
"841","2019-10-11",31.25
"842","2019-10-14",31.200001
"843","2019-10-15",31.559999
"844","2019-10-16",32.310001
"845","2019-10-17",32.939999
"846","2019-10-18",32.93
"847","2019-10-21",33.560001
"848","2019-10-22",33.330002
"849","2019-10-23",33.939999
"850","2019-10-24",33.790001
"851","2019-10-25",34.099998
"852","2019-10-28",34.68
"853","2019-10-29",35.02
"854","2019-10-30",35.029999
"855","2019-10-31",34.700001
"856","2019-11-01",36.139999
"857","2019-11-04",37.259998
"858","2019-11-05",37.439999
"859","2019-11-06",37.509998
"860","2019-11-07",37.470001
"861","2019-11-08",37.529999
"862","2019-11-11",37.740002
"863","2019-11-12",37.16
"864","2019-11-13",36.349998
"865","2019-11-14",36.59
"866","2019-11-15",37.279999
"867","2019-11-18",37.259998
"868","2019-11-19",37.41
"869","2019-11-20",37.610001
"870","2019-11-21",37.240002
"871","2019-11-22",40.720001
"872","2019-11-25",41.650002
"873","2019-11-26",41.470001
"874","2019-11-27",41.880001
"875","2019-11-29",41.720001
"876","2019-12-02",41.57
"877","2019-12-03",40.919998
"878","2019-12-04",41.389999
"879","2019-12-05",41.389999
"880","2019-12-06",42.32
"881","2019-12-09",41.990002
"882","2019-12-10",42.16
"883","2019-12-11",41.759998
"884","2019-12-12",41.68
"885","2019-12-13",40.740002
"886","2019-12-16",40.389999
"887","2019-12-17",40.540001
"888","2019-12-18",40.68
"889","2019-12-19",40.689999
"890","2019-12-20",40.630001
"891","2019-12-23",40.619999
"892","2019-12-24",40.700001
"893","2019-12-26",40.470001
"894","2019-12-27",40.709999
"895","2019-12-30",40.720001
"896","2019-12-31",40.459999
"897","2020-01-02",40.310001
"898","2020-01-03",40.060001
"899","2020-01-06",39.860001
"900","2020-01-07",40.43
"901","2020-01-08",40.68
"902","2020-01-09",40.91
"903","2020-01-10",40.959999
"904","2020-01-13",41.779999
"905","2020-01-14",41.369999
"906","2020-01-15",41.330002
"907","2020-01-16",41.880001
"908","2020-01-17",41.580002
"909","2020-01-21",42.110001
"910","2020-01-22",42.43
"911","2020-01-23",40.799999
"912","2020-01-24",40.93
"913","2020-01-27",40.259998
"914","2020-01-28",40.610001
"915","2020-01-29",40.889999
"916","2020-01-30",41.02
"917","2020-01-31",39.700001
"918","2020-02-03",39.84
"919","2020-02-04",41.369999
"920","2020-02-05",41.939999
"921","2020-02-06",41.41
"922","2020-02-07",41.060001
"923","2020-02-10",41.91
"924","2020-02-11",42.119999
"925","2020-02-12",42.689999
"926","2020-02-13",43.220001
"927","2020-02-14",42.16
"928","2020-02-18",41.970001
"929","2020-02-19",42.59
"930","2020-02-20",42.07
"931","2020-02-21",41.540001
"932","2020-02-24",40.639999
"933","2020-02-25",38.830002
"934","2020-02-26",38.84
"935","2020-02-27",36.689999
"936","2020-02-28",36.91
"937","2020-03-02",38.799999
"938","2020-03-03",37.189999
"939","2020-03-04",38.080002
"940","2020-03-05",37.110001
"941","2020-03-06",37.57
"942","2020-03-09",34.110001
"943","2020-03-10",36.130001
"944","2020-03-11",34.970001
"945","2020-03-12",28.85
"946","2020-03-13",29.16
"947","2020-03-16",23.18
"948","2020-03-17",20.200001
"949","2020-03-18",11.96
"950","2020-03-19",15.25
"951","2020-03-20",18.879999
"952","2020-03-23",18.549999
"953","2020-03-24",18.57
"954","2020-03-25",20.459999
"955","2020-03-26",22.299999
"956","2020-03-27",20.85
"957","2020-03-30",21.01
"958","2020-03-31",21.07
"959","2020-04-01",18.9
"960","2020-04-02",18.370001
"961","2020-04-03",17.82
"962","2020-04-06",21.16
"963","2020-04-07",22.469999
"964","2020-04-08",23.940001
"965","2020-04-09",25.1
"966","2020-04-13",24.09
"967","2020-04-14",23.84
"968","2020-04-15",21.969999
