"","date","CMA"
"69","2007-04-12",59.439999
"70","2007-04-13",59.5
"71","2007-04-16",60.810001
"72","2007-04-17",62.560001
"73","2007-04-18",62.82
"74","2007-04-19",63.16
"75","2007-04-20",63.459999
"76","2007-04-23",62.82
"77","2007-04-24",62.490002
"78","2007-04-25",63.150002
"79","2007-04-26",62.869999
"80","2007-04-27",62.810001
"81","2007-04-30",61.91
"82","2007-05-01",62.009998
"83","2007-05-02",62.34
"84","2007-05-03",62.290001
"85","2007-05-04",62.48
"86","2007-05-07",62.82
"87","2007-05-08",62.75
"88","2007-05-09",63.07
"89","2007-05-10",61.990002
"90","2007-05-11",62.450001
"91","2007-05-14",61.77
"92","2007-05-15",61.939999
"93","2007-05-16",63.18
"94","2007-05-17",63.27
"95","2007-05-18",63.43
"96","2007-05-21",63.189999
"97","2007-05-22",63.380001
"98","2007-05-23",63.43
"99","2007-05-24",62.57
"100","2007-05-25",62.630001
"101","2007-05-29",62.82
"102","2007-05-30",63.09
"103","2007-05-31",62.830002
"104","2007-06-01",63.720001
"105","2007-06-04",63.41
"106","2007-06-05",62.889999
"107","2007-06-06",62.52
"108","2007-06-07",61.779999
"109","2007-06-08",62.41
"110","2007-06-11",62.93
"111","2007-06-12",61.700001
"112","2007-06-13",61.639999
"113","2007-06-14",61.5
"114","2007-06-15",62.049999
"115","2007-06-18",61.91
"116","2007-06-19",62.25
"117","2007-06-20",61.23
"118","2007-06-21",61.119999
"119","2007-06-22",60.009998
"120","2007-06-25",59.82
"121","2007-06-26",59.75
"122","2007-06-27",60.369999
"123","2007-06-28",60.16
"124","2007-06-29",59.470001
"125","2007-07-02",60.889999
"126","2007-07-03",60.950001
"127","2007-07-05",61
"128","2007-07-06",60.830002
"129","2007-07-09",60.060001
"130","2007-07-10",58.610001
"131","2007-07-11",58.830002
"132","2007-07-12",60.23
"133","2007-07-13",60.259998
"134","2007-07-16",60.77
"135","2007-07-17",60.959999
"136","2007-07-18",58.549999
"137","2007-07-19",56.98
"138","2007-07-20",56.279999
"139","2007-07-23",56.200001
"140","2007-07-24",54.490002
"141","2007-07-25",55.09
"142","2007-07-26",53.48
"143","2007-07-27",52.990002
"144","2007-07-30",53.759998
"145","2007-07-31",52.66
"146","2007-08-01",52.41
"147","2007-08-02",52.93
"148","2007-08-03",50.259998
"149","2007-08-06",53.830002
"150","2007-08-07",54.310001
"151","2007-08-08",56
"152","2007-08-09",53.259998
"153","2007-08-10",53.639999
"154","2007-08-13",53.259998
"155","2007-08-14",52.290001
"156","2007-08-15",51.73
"157","2007-08-16",55.919998
"158","2007-08-17",58.540001
"159","2007-08-20",57.73
"160","2007-08-21",58.560001
"161","2007-08-22",58.959999
"162","2007-08-23",58.169998
"163","2007-08-24",58.669998
"164","2007-08-27",57.66
"165","2007-08-28",55.939999
"166","2007-08-29",56.459999
"167","2007-08-30",55.290001
"168","2007-08-31",55.779999
"169","2007-09-04",56.439999
"170","2007-09-05",54.880001
"171","2007-09-06",54.77
"172","2007-09-07",54.23
"173","2007-09-10",53.5
"174","2007-09-11",54.52
"175","2007-09-12",53.34
"176","2007-09-13",53.52
"177","2007-09-14",53.740002
"178","2007-09-17",53.34
"179","2007-09-18",55.450001
"180","2007-09-19",55.779999
"181","2007-09-20",54.59
"182","2007-09-21",53.630001
"183","2007-09-24",52.669998
"184","2007-09-25",52.299999
"185","2007-09-26",52.389999
"186","2007-09-27",52.099998
"187","2007-09-28",51.279999
"188","2007-10-01",53.189999
"189","2007-10-02",53.639999
"190","2007-10-03",53.68
"191","2007-10-04",53.939999
"192","2007-10-05",54.310001
"193","2007-10-08",53.790001
"194","2007-10-09",54.400002
"195","2007-10-10",53.779999
"196","2007-10-11",53.369999
"197","2007-10-12",52.709999
"198","2007-10-15",51.91
"199","2007-10-16",50.049999
"200","2007-10-17",49.07
"201","2007-10-18",47.360001
"202","2007-10-19",46.529999
"203","2007-10-22",46.650002
"204","2007-10-23",46.470001
"205","2007-10-24",45.959999
"206","2007-10-25",45.959999
"207","2007-10-26",47.259998
"208","2007-10-29",47
"209","2007-10-30",46.959999
"210","2007-10-31",46.68
"211","2007-11-01",44.279999
"212","2007-11-02",44.610001
"213","2007-11-05",44.599998
"214","2007-11-06",44.759998
"215","2007-11-07",42.169998
"216","2007-11-08",43.470001
"217","2007-11-09",44.939999
"218","2007-11-12",45.650002
"219","2007-11-13",47.68
"220","2007-11-14",46.349998
"221","2007-11-15",44.709999
"222","2007-11-16",43.540001
"223","2007-11-19",42.950001
"224","2007-11-20",42.630001
"225","2007-11-21",41.849998
"226","2007-11-23",43.09
"227","2007-11-26",41.049999
"228","2007-11-27",42.540001
"229","2007-11-28",45.310001
"230","2007-11-29",44.490002
"231","2007-11-30",45.779999
"232","2007-12-03",45.939999
"233","2007-12-04",44.75
"234","2007-12-05",45.610001
"235","2007-12-06",46.41
"236","2007-12-07",45.610001
"237","2007-12-10",47.080002
"238","2007-12-11",44
"239","2007-12-12",42.619999
"240","2007-12-13",42.25
"241","2007-12-14",41.169998
"242","2007-12-17",40.889999
"243","2007-12-18",41.290001
"244","2007-12-19",42.040001
"245","2007-12-20",41.98
"246","2007-12-21",44.200001
"247","2007-12-24",44.889999
"248","2007-12-26",44.759998
"249","2007-12-27",43.700001
"250","2007-12-28",44.130001
"251","2007-12-31",43.529999
"252","2008-01-02",42.75
"253","2008-01-03",41.400002
"254","2008-01-04",39.919998
"255","2008-01-07",40.549999
"256","2008-01-08",38.970001
"257","2008-01-09",40.490002
"258","2008-01-10",41.919998
"259","2008-01-11",42.380001
"260","2008-01-14",41.630001
"261","2008-01-15",39.990002
"262","2008-01-16",42.27
"263","2008-01-17",37.599998
"264","2008-01-18",36.639999
"265","2008-01-22",37.450001
"266","2008-01-23",39.52
"267","2008-01-24",41.23
"268","2008-01-25",39.849998
"269","2008-01-28",41.310001
"270","2008-01-29",41.360001
"271","2008-01-30",42.43
"272","2008-01-31",43.560001
"273","2008-02-01",45.139999
"274","2008-02-04",42.91
"275","2008-02-05",41.299999
"276","2008-02-06",40.68
"277","2008-02-07",41.59
"278","2008-02-08",40.860001
"279","2008-02-11",39.689999
"280","2008-02-12",40.43
"281","2008-02-13",39.900002
"282","2008-02-14",39.18
"283","2008-02-15",39.200001
"284","2008-02-19",38.41
"285","2008-02-20",39.07
"286","2008-02-21",38.209999
"287","2008-02-22",39.25
"288","2008-02-25",39.299999
"289","2008-02-26",39.029999
"290","2008-02-27",38.959999
"291","2008-02-28",37.220001
"292","2008-02-29",36.240002
"293","2008-03-03",35.869999
"294","2008-03-04",36.82
"295","2008-03-05",36.34
"296","2008-03-06",35.16
"297","2008-03-07",36.25
"298","2008-03-10",36.110001
"299","2008-03-11",39.310001
"300","2008-03-12",37.360001
"301","2008-03-13",38.130001
"302","2008-03-14",36.77
"303","2008-03-17",36.740002
"304","2008-03-18",38.599998
"305","2008-03-19",37.59
"306","2008-03-20",39.529999
"307","2008-03-24",39.459999
"308","2008-03-25",39.189999
"309","2008-03-26",37.299999
"310","2008-03-27",35.950001
"311","2008-03-28",35.060001
"312","2008-03-31",35.080002
"313","2008-04-01",37.720001
"314","2008-04-02",37.080002
"315","2008-04-03",37.119999
"316","2008-04-04",36.099998
"317","2008-04-07",37
"318","2008-04-08",36.139999
"319","2008-04-09",35.200001
"320","2008-04-10",35.080002
"321","2008-04-11",34.5
"322","2008-04-14",33.32
"323","2008-04-15",33.689999
"324","2008-04-16",34.549999
"325","2008-04-17",34.459999
"326","2008-04-18",34.02
"327","2008-04-21",33.18
"328","2008-04-22",32.580002
"329","2008-04-23",32.389999
"330","2008-04-24",34.099998
"331","2008-04-25",34.720001
"332","2008-04-28",35.57
"333","2008-04-29",35.169998
"334","2008-04-30",34.73
"335","2008-05-01",37.310001
"336","2008-05-02",37.889999
"337","2008-05-05",38.720001
"338","2008-05-06",40.310001
"339","2008-05-07",39.240002
"340","2008-05-08",38.82
"341","2008-05-09",38.860001
"342","2008-05-12",39.689999
"343","2008-05-13",39.25
"344","2008-05-14",39.48
"345","2008-05-15",39.360001
"346","2008-05-16",38.34
"347","2008-05-19",38.470001
"348","2008-05-20",37.119999
"349","2008-05-21",36.529999
"350","2008-05-22",37.32
"351","2008-05-23",36.880001
"352","2008-05-27",37.07
"353","2008-05-28",35.66
"354","2008-05-29",37
"355","2008-05-30",37.18
"356","2008-06-02",36.450001
"357","2008-06-03",36.43
"358","2008-06-04",36.360001
"359","2008-06-05",37.139999
"360","2008-06-06",35.310001
"361","2008-06-09",33.889999
"362","2008-06-10",34.400002
"363","2008-06-11",32.16
"364","2008-06-12",31.91
"365","2008-06-13",30.77
"366","2008-06-16",32.02
"367","2008-06-17",31.4
"368","2008-06-18",29.129999
"369","2008-06-19",28.73
"370","2008-06-20",29.51
"371","2008-06-23",27.5
"372","2008-06-24",28.49
"373","2008-06-25",28.32
"374","2008-06-26",27.32
"375","2008-06-27",26.9
"376","2008-06-30",25.629999
"377","2008-07-01",27.02
"378","2008-07-02",25.59
"379","2008-07-03",24.68
"380","2008-07-07",23.290001
"381","2008-07-08",26.290001
"382","2008-07-09",24.139999
"383","2008-07-10",23.52
"384","2008-07-11",23.85
"385","2008-07-14",21.440001
"386","2008-07-15",20.889999
"387","2008-07-16",23.99
"388","2008-07-17",28.18
"389","2008-07-18",28.969999
"390","2008-07-21",27.5
"391","2008-07-22",30.940001
"392","2008-07-23",31.82
"393","2008-07-24",28.440001
"394","2008-07-25",27.860001
"395","2008-07-28",26.84
"396","2008-07-29",29.08
"397","2008-07-30",30.01
"398","2008-07-31",28.719999
"399","2008-08-01",29.5
"400","2008-08-04",29.57
"401","2008-08-05",31.58
"402","2008-08-06",31.780001
"403","2008-08-07",30.389999
"404","2008-08-08",31.41
"405","2008-08-11",32.849998
"406","2008-08-12",30.92
"407","2008-08-13",29.879999
"408","2008-08-14",30.42
"409","2008-08-15",30.41
"410","2008-08-18",29.309999
"411","2008-08-19",27.99
"412","2008-08-20",26.9
"413","2008-08-21",25.700001
"414","2008-08-22",26.9
"415","2008-08-25",25.83
"416","2008-08-26",26.18
"417","2008-08-27",26.440001
"418","2008-08-28",27.93
"419","2008-08-29",28.09
"420","2008-09-02",29.16
"421","2008-09-03",29.709999
"422","2008-09-04",27.26
"423","2008-09-05",30.15
"424","2008-09-08",33.360001
"425","2008-09-09",31.9
"426","2008-09-10",31.59
"427","2008-09-11",31.59
"428","2008-09-12",32.490002
"429","2008-09-15",30.469999
"430","2008-09-16",32.689999
"431","2008-09-17",31.35
"432","2008-09-18",36.580002
"433","2008-09-19",42
"434","2008-09-22",37.5
"435","2008-09-23",36.970001
"436","2008-09-24",35.02
"437","2008-09-25",34.799999
"438","2008-09-26",34.299999
"439","2008-09-29",30.25
"440","2008-09-30",32.790001
"441","2008-10-01",35.700001
"442","2008-10-02",34.360001
"443","2008-10-03",33.419998
"444","2008-10-06",31.75
"445","2008-10-07",30
"446","2008-10-08",26.780001
"447","2008-10-09",22.719999
"448","2008-10-10",24.33
"449","2008-10-13",24.65
"450","2008-10-14",29.75
"451","2008-10-15",28.299999
"452","2008-10-16",29.219999
"453","2008-10-17",29.32
"454","2008-10-20",28.049999
"455","2008-10-21",29.07
"456","2008-10-22",27.35
"457","2008-10-23",25.969999
"458","2008-10-24",24.41
"459","2008-10-27",25.799999
"460","2008-10-28",28.51
"461","2008-10-29",27.18
"462","2008-10-30",26.639999
"463","2008-10-31",27.59
"464","2008-11-03",27.469999
"465","2008-11-04",29.18
"466","2008-11-05",27.139999
"467","2008-11-06",25.120001
"468","2008-11-07",24.549999
"469","2008-11-10",23.85
"470","2008-11-11",23.25
"471","2008-11-12",21.870001
"472","2008-11-13",23.52
"473","2008-11-14",21.950001
"474","2008-11-17",21.639999
"475","2008-11-18",21.52
"476","2008-11-19",19.58
"477","2008-11-20",16.75
"478","2008-11-21",17.129999
"479","2008-11-24",19.200001
"480","2008-11-25",20.27
"481","2008-11-26",21.280001
"482","2008-11-28",22.549999
"483","2008-12-01",18.33
"484","2008-12-02",19.950001
"485","2008-12-03",20.860001
"486","2008-12-04",20.299999
"487","2008-12-05",21.719999
"488","2008-12-08",23.030001
"489","2008-12-09",21.57
"490","2008-12-10",21.27
"491","2008-12-11",18.559999
"492","2008-12-12",19.209999
"493","2008-12-15",18.360001
"494","2008-12-16",19.870001
"495","2008-12-17",19.15
"496","2008-12-18",19.17
"497","2008-12-19",19.01
"498","2008-12-22",19.1
"499","2008-12-23",19.08
"500","2008-12-24",19.23
"501","2008-12-26",19.129999
"502","2008-12-29",18.73
"503","2008-12-30",19.389999
"504","2008-12-31",19.85
"505","2009-01-02",20.950001
"506","2009-01-05",19.42
"507","2009-01-06",20.370001
"508","2009-01-07",18.860001
"509","2009-01-08",18.879999
"510","2009-01-09",17.9
"511","2009-01-12",16.23
"512","2009-01-13",16.84
"513","2009-01-14",16.18
"514","2009-01-15",14.6
"515","2009-01-16",14.38
"516","2009-01-20",12.9
"517","2009-01-21",13.86
"518","2009-01-22",15.15
"519","2009-01-23",17.1
"520","2009-01-26",17.16
"521","2009-01-27",17.32
"522","2009-01-28",19.98
"523","2009-01-29",18.120001
"524","2009-01-30",16.66
"525","2009-02-02",16.809999
"526","2009-02-03",16.639999
"527","2009-02-04",16.790001
"528","2009-02-05",16.969999
"529","2009-02-06",18.950001
"530","2009-02-09",19.059999
"531","2009-02-10",15.66
"532","2009-02-11",16.59
"533","2009-02-12",16.459999
"534","2009-02-13",15.49
"535","2009-02-17",13.89
"536","2009-02-18",13.68
"537","2009-02-19",12.48
"538","2009-02-20",13.57
"539","2009-02-23",13.6
"540","2009-02-24",15
"541","2009-02-25",15.21
"542","2009-02-26",16.51
"543","2009-02-27",15.01
"544","2009-03-02",14.59
"545","2009-03-03",14.2
"546","2009-03-04",13.91
"547","2009-03-05",12.36
"548","2009-03-06",12.84
"549","2009-03-09",13.48
"550","2009-03-10",15.26
"551","2009-03-11",16.530001
"552","2009-03-12",18.32
"553","2009-03-13",17.82
"554","2009-03-16",17.57
"555","2009-03-17",18.51
"556","2009-03-18",20.67
"557","2009-03-19",18.77
"558","2009-03-20",17.860001
"559","2009-03-23",20.629999
"560","2009-03-24",19.15
"561","2009-03-25",20.18
"562","2009-03-26",19.889999
"563","2009-03-27",19.6
"564","2009-03-30",17.49
"565","2009-03-31",18.309999
"566","2009-04-01",19.190001
"567","2009-04-02",18.93
"568","2009-04-03",19.540001
"569","2009-04-06",18.719999
"570","2009-04-07",17.99
"571","2009-04-08",16.42
"572","2009-04-09",19.57
"573","2009-04-13",21.41
"574","2009-04-14",19.51
"575","2009-04-15",19
"576","2009-04-16",20.32
"577","2009-04-17",21.75
"578","2009-04-20",18.67
"579","2009-04-21",21.639999
"580","2009-04-22",21.35
"581","2009-04-23",21.059999
"582","2009-04-24",22.08
"583","2009-04-27",20.290001
"584","2009-04-28",20.18
"585","2009-04-29",21.799999
"586","2009-04-30",20.98
"587","2009-05-01",20.959999
"588","2009-05-04",24.35
"589","2009-05-05",24.07
"590","2009-05-06",25.950001
"591","2009-05-07",22.73
"592","2009-05-08",22.969999
"593","2009-05-11",22.049999
"594","2009-05-12",21.01
"595","2009-05-13",20.389999
"596","2009-05-14",21.389999
"597","2009-05-15",20.450001
"598","2009-05-18",21.709999
"599","2009-05-19",21.25
"600","2009-05-20",20.219999
"601","2009-05-21",20.790001
"602","2009-05-22",20.33
"603","2009-05-26",21.129999
"604","2009-05-27",20.299999
"605","2009-05-28",20.9
"606","2009-05-29",21.68
"607","2009-06-01",21.360001
"608","2009-06-02",20.940001
"609","2009-06-03",20.809999
"610","2009-06-04",22.58
"611","2009-06-05",21.75
"612","2009-06-08",21.66
"613","2009-06-09",21.51
"614","2009-06-10",21.940001
"615","2009-06-11",22.809999
"616","2009-06-12",22.629999
"617","2009-06-15",21.799999
"618","2009-06-16",21.17
"619","2009-06-17",20.379999
"620","2009-06-18",21.290001
"621","2009-06-19",21.540001
"622","2009-06-22",20.41
"623","2009-06-23",20.4
"624","2009-06-24",20.65
"625","2009-06-25",21.209999
"626","2009-06-26",21.33
"627","2009-06-29",21.639999
"628","2009-06-30",21.15
"629","2009-07-01",21.4
"630","2009-07-02",20.85
"631","2009-07-06",21.02
"632","2009-07-07",21.15
"633","2009-07-08",20.549999
"634","2009-07-09",20.700001
"635","2009-07-10",20.309999
"636","2009-07-13",21.559999
"637","2009-07-14",21.84
"638","2009-07-15",22.84
"639","2009-07-16",22.73
"640","2009-07-17",22.15
"641","2009-07-20",22.82
"642","2009-07-21",20.51
"643","2009-07-22",20.98
"644","2009-07-23",21.83
"645","2009-07-24",22.32
"646","2009-07-27",23.389999
"647","2009-07-28",23.51
"648","2009-07-29",22.870001
"649","2009-07-30",23.790001
"650","2009-07-31",23.84
"651","2009-08-03",25.129999
"652","2009-08-04",25.549999
"653","2009-08-05",26.67
"654","2009-08-06",26.370001
"655","2009-08-07",27.610001
"656","2009-08-10",27.58
"657","2009-08-11",26.25
"658","2009-08-12",26.98
"659","2009-08-13",27.33
"660","2009-08-14",27.57
"661","2009-08-17",26.41
"662","2009-08-18",26.75
"663","2009-08-19",26.66
"664","2009-08-20",26.780001
"665","2009-08-21",27.09
"666","2009-08-24",26.66
"667","2009-08-25",26.290001
"668","2009-08-26",26.41
"669","2009-08-27",26.35
"670","2009-08-28",26.73
"671","2009-08-31",26.67
"672","2009-09-01",25.67
"673","2009-09-02",24.639999
"674","2009-09-03",25.16
"675","2009-09-04",25.42
"676","2009-09-08",26.17
"677","2009-09-09",27.049999
"678","2009-09-10",27.68
"679","2009-09-11",27.6
"680","2009-09-14",27.6
"681","2009-09-15",28.870001
"682","2009-09-16",31.360001
"683","2009-09-17",30.190001
"684","2009-09-18",30.65
"685","2009-09-21",29.700001
"686","2009-09-22",29.77
"687","2009-09-23",29.440001
"688","2009-09-24",28.809999
"689","2009-09-25",28.559999
"690","2009-09-28",29.559999
"691","2009-09-29",29.82
"692","2009-09-30",29.67
"693","2009-10-01",28.370001
"694","2009-10-02",28.780001
"695","2009-10-05",29.98
"696","2009-10-06",29.83
"697","2009-10-07",30.42
"698","2009-10-08",29.860001
"699","2009-10-09",30.33
"700","2009-10-12",30.16
"701","2009-10-13",30.01
"702","2009-10-14",31.43
"703","2009-10-15",30.959999
"704","2009-10-16",29.950001
"705","2009-10-19",30.370001
"706","2009-10-20",31.700001
"707","2009-10-21",30.23
"708","2009-10-22",31.65
"709","2009-10-23",30.790001
"710","2009-10-26",29.809999
"711","2009-10-27",29.09
"712","2009-10-28",27.940001
"713","2009-10-29",28.5
"714","2009-10-30",27.75
"715","2009-11-02",27.629999
"716","2009-11-03",27.49
"717","2009-11-04",27.01
"718","2009-11-05",27.190001
"719","2009-11-06",27.57
"720","2009-11-09",28.389999
"721","2009-11-10",28.01
"722","2009-11-11",28.68
"723","2009-11-12",27.99
"724","2009-11-13",27.91
"725","2009-11-16",28.5
"726","2009-11-17",28.76
"727","2009-11-18",29.129999
"728","2009-11-19",28.07
"729","2009-11-20",27.91
"730","2009-11-23",28.66
"731","2009-11-24",28.59
"732","2009-11-25",28.73
"733","2009-11-27",27.799999
"734","2009-11-30",28.469999
"735","2009-12-01",28.34
"736","2009-12-02",28.66
"737","2009-12-03",27.66
"738","2009-12-04",28.280001
"739","2009-12-07",27.48
"740","2009-12-08",27.75
"741","2009-12-09",28.48
"742","2009-12-10",28.09
"743","2009-12-11",28.879999
"744","2009-12-14",29.24
"745","2009-12-15",28.07
"746","2009-12-16",27.940001
"747","2009-12-17",27.67
"748","2009-12-18",28.25
"749","2009-12-21",28.99
"750","2009-12-22",29.459999
"751","2009-12-23",29.620001
"752","2009-12-24",30.16
"753","2009-12-28",29.780001
"754","2009-12-29",29.959999
"755","2009-12-30",30.040001
"756","2009-12-31",29.57
"757","2010-01-04",30.5
"758","2010-01-05",30.610001
"759","2010-01-06",31.290001
"760","2010-01-07",32.990002
"761","2010-01-08",32.57
"762","2010-01-11",32.220001
"763","2010-01-12",32.549999
"764","2010-01-13",33.16
"765","2010-01-14",34.130001
"766","2010-01-15",32.860001
"767","2010-01-19",33.040001
"768","2010-01-20",33.57
"769","2010-01-21",35.82
"770","2010-01-22",35.619999
"771","2010-01-25",35.5
"772","2010-01-26",34.779999
"773","2010-01-27",35.389999
"774","2010-01-28",35.200001
"775","2010-01-29",34.509998
"776","2010-02-01",35.450001
"777","2010-02-02",35.200001
"778","2010-02-03",34.540001
"779","2010-02-04",33.34
"780","2010-02-05",34.029999
"781","2010-02-08",33.419998
"782","2010-02-09",34.049999
"783","2010-02-10",34.619999
"784","2010-02-11",35.040001
"785","2010-02-12",35
"786","2010-02-16",35.599998
"787","2010-02-17",35.209999
"788","2010-02-18",34.759998
"789","2010-02-19",35.549999
"790","2010-02-22",36.16
"791","2010-02-23",35.169998
"792","2010-02-24",36.02
"793","2010-02-25",35.790001
"794","2010-02-26",36.080002
"795","2010-03-01",35.73
"796","2010-03-02",35.669998
"797","2010-03-03",35.52
"798","2010-03-04",35.740002
"799","2010-03-05",36.740002
"800","2010-03-08",36.290001
"801","2010-03-09",35.700001
"802","2010-03-10",36.490002
"803","2010-03-11",36.59
"804","2010-03-12",36.860001
"805","2010-03-15",37.259998
"806","2010-03-16",37.75
"807","2010-03-17",38.240002
"808","2010-03-18",37.98
"809","2010-03-19",38.139999
"810","2010-03-22",38.110001
"811","2010-03-23",38.110001
"812","2010-03-24",38.43
"813","2010-03-25",38.220001
"814","2010-03-26",37.560001
"815","2010-03-29",37.880001
"816","2010-03-30",37.860001
"817","2010-03-31",38.040001
"818","2010-04-01",37.970001
"819","2010-04-05",38.939999
"820","2010-04-06",40.57
"821","2010-04-07",40.790001
"822","2010-04-08",41
"823","2010-04-09",41.560001
"824","2010-04-12",41.73
"825","2010-04-13",41.34
"826","2010-04-14",42.43
"827","2010-04-15",42.110001
"828","2010-04-16",40.77
"829","2010-04-19",40.919998
"830","2010-04-20",42.220001
"831","2010-04-21",43.400002
"832","2010-04-22",44.599998
"833","2010-04-23",44.279999
"834","2010-04-26",42.619999
"835","2010-04-27",41.5
"836","2010-04-28",41.459999
"837","2010-04-29",41.91
"838","2010-04-30",42
"839","2010-05-03",43.150002
"840","2010-05-04",42.080002
"841","2010-05-05",42.599998
"842","2010-05-06",41.43
"843","2010-05-07",40.290001
"844","2010-05-10",42.630001
"845","2010-05-11",43.150002
"846","2010-05-12",43.669998
"847","2010-05-13",43.349998
"848","2010-05-14",42.220001
"849","2010-05-17",42.060001
"850","2010-05-18",40.810001
"851","2010-05-19",40.650002
"852","2010-05-20",37.740002
"853","2010-05-21",38.650002
"854","2010-05-24",37.32
"855","2010-05-25",37.98
"856","2010-05-26",37.98
"857","2010-05-27",39.080002
"858","2010-05-28",38.099998
"859","2010-06-01",37.259998
"860","2010-06-02",38.57
"861","2010-06-03",37.990002
"862","2010-06-04",36.25
"863","2010-06-07",35.939999
"864","2010-06-08",36.759998
"865","2010-06-09",36.610001
"866","2010-06-10",37.720001
"867","2010-06-11",37.439999
"868","2010-06-14",37.66
"869","2010-06-15",38.75
"870","2010-06-16",38.560001
"871","2010-06-17",38.389999
"872","2010-06-18",39.220001
"873","2010-06-21",39.029999
"874","2010-06-22",38.310001
"875","2010-06-23",37.799999
"876","2010-06-24",36.860001
"877","2010-06-25",38.43
"878","2010-06-28",38.580002
"879","2010-06-29",37.25
"880","2010-06-30",36.830002
"881","2010-07-01",36.419998
"882","2010-07-02",35.279999
"883","2010-07-06",36.040001
"884","2010-07-07",38.439999
"885","2010-07-08",38.18
"886","2010-07-09",39.150002
"887","2010-07-12",38.93
"888","2010-07-13",40.080002
"889","2010-07-14",39.169998
"890","2010-07-15",38.790001
"891","2010-07-16",36.169998
"892","2010-07-19",36.209999
"893","2010-07-20",36.810001
"894","2010-07-21",36.220001
"895","2010-07-22",37.34
"896","2010-07-23",37.740002
"897","2010-07-26",38.689999
"898","2010-07-27",39.16
"899","2010-07-28",38.959999
"900","2010-07-29",38.790001
"901","2010-07-30",38.360001
"902","2010-08-02",39.400002
"903","2010-08-03",39.25
"904","2010-08-04",38.830002
"905","2010-08-05",38.220001
"906","2010-08-06",37.16
"907","2010-08-09",37.32
"908","2010-08-10",37.599998
"909","2010-08-11",36.25
"910","2010-08-12",36.25
"911","2010-08-13",35.869999
"912","2010-08-16",36.009998
"913","2010-08-17",36.330002
"914","2010-08-18",36.389999
"915","2010-08-19",35.52
"916","2010-08-20",35.34
"917","2010-08-23",35.040001
"918","2010-08-24",34.200001
"919","2010-08-25",33.82
"920","2010-08-26",33.310001
"921","2010-08-27",34.060001
"922","2010-08-30",33.439999
"923","2010-08-31",34.41
"924","2010-09-01",35.529999
"925","2010-09-02",36.32
"926","2010-09-03",36.93
"927","2010-09-07",36.07
"928","2010-09-08",36.599998
"929","2010-09-09",36.759998
"930","2010-09-10",36.700001
"931","2010-09-13",38.02
"932","2010-09-14",37.5
"933","2010-09-15",37.790001
"934","2010-09-16",37.150002
"935","2010-09-17",36.880001
"936","2010-09-20",37.669998
"937","2010-09-21",36.66
"938","2010-09-22",35.970001
"939","2010-09-23",35.310001
"940","2010-09-24",36.330002
"941","2010-09-27",35.369999
"942","2010-09-28",36.619999
"943","2010-09-29",36.52
"944","2010-09-30",37.150002
"945","2010-10-01",37.16
"946","2010-10-04",37.110001
"947","2010-10-05",38.66
"948","2010-10-06",39.139999
"949","2010-10-07",38.630001
"950","2010-10-08",38.700001
"951","2010-10-11",38.599998
"952","2010-10-12",38.889999
"953","2010-10-13",38.470001
"954","2010-10-14",38.599998
"955","2010-10-15",38.18
"956","2010-10-18",39.25
"957","2010-10-19",38.389999
"958","2010-10-20",35.939999
"959","2010-10-21",35.68
"960","2010-10-22",36.259998
"961","2010-10-25",35.23
