"","date","ATNX"
"124","2017-12-07",15.71
"125","2017-12-08",15.96
"126","2017-12-11",14.41
"127","2017-12-12",15.87
"128","2017-12-13",16.799999
"129","2017-12-14",16.83
"130","2017-12-15",16.83
"131","2017-12-18",16.530001
"132","2017-12-19",16.74
"133","2017-12-20",16.459999
"134","2017-12-21",16.879999
"135","2017-12-22",16.629999
"136","2017-12-26",16.700001
"137","2017-12-27",16.200001
"138","2017-12-28",16.290001
"139","2017-12-29",15.9
"140","2018-01-02",15.87
"141","2018-01-03",15.94
"142","2018-01-04",15.61
"143","2018-01-05",15.57
"144","2018-01-08",15.55
"145","2018-01-09",15.41
"146","2018-01-10",15.8
"147","2018-01-11",15.72
"148","2018-01-12",15.87
"149","2018-01-16",15.95
"150","2018-01-17",16.700001
"151","2018-01-18",17.209999
"152","2018-01-19",17.33
"153","2018-01-22",16.34
"154","2018-01-23",14.48
"155","2018-01-24",15.47
"156","2018-01-25",15.1
"157","2018-01-26",15.06
"158","2018-01-29",15.02
"159","2018-01-30",14.93
"160","2018-01-31",14.48
"161","2018-02-01",14.68
"162","2018-02-02",14.43
"163","2018-02-05",13.53
"164","2018-02-06",13.83
"165","2018-02-07",14.67
"166","2018-02-08",14.21
"167","2018-02-09",14.12
"168","2018-02-12",15.01
"169","2018-02-13",15.29
"170","2018-02-14",15.65
"171","2018-02-15",16.77
"172","2018-02-16",16.66
"173","2018-02-20",16
"174","2018-02-21",15.99
"175","2018-02-22",16.030001
"176","2018-02-23",16.219999
"177","2018-02-26",16.18
"178","2018-02-27",15.91
"179","2018-02-28",15.84
"180","2018-03-01",15.68
"181","2018-03-02",16.120001
"182","2018-03-05",15.98
"183","2018-03-06",16.23
"184","2018-03-07",16.25
"185","2018-03-08",16.23
"186","2018-03-09",16.719999
"187","2018-03-12",16.77
"188","2018-03-13",16.459999
"189","2018-03-14",16.75
"190","2018-03-15",16.98
"191","2018-03-16",17.09
"192","2018-03-19",16.719999
"193","2018-03-20",16.98
"194","2018-03-21",16.719999
"195","2018-03-22",16.379999
"196","2018-03-23",16.190001
"197","2018-03-26",15.315
"198","2018-03-27",17.299999
"199","2018-03-28",17.469999
"200","2018-03-29",17.01
"201","2018-04-02",17.110001
"202","2018-04-03",17.639999
"203","2018-04-04",18
"204","2018-04-05",17.67
"205","2018-04-06",17.299999
"206","2018-04-09",17.709999
"207","2018-04-10",17.98
"208","2018-04-11",17.389999
"209","2018-04-12",17.110001
"210","2018-04-13",17.08
"211","2018-04-16",17.129999
"212","2018-04-17",17.299999
"213","2018-04-18",17.200001
"214","2018-04-19",16.629999
"215","2018-04-20",16.299999
"216","2018-04-23",16.16
"217","2018-04-24",16.059999
"218","2018-04-25",15.9
"219","2018-04-26",16.219999
"220","2018-04-27",16.290001
"221","2018-04-30",16.01
"222","2018-05-01",16.02
"223","2018-05-02",15.88
"224","2018-05-03",16.059999
"225","2018-05-04",16.059999
"226","2018-05-07",16.280001
"227","2018-05-08",16.280001
"228","2018-05-09",17.02
"229","2018-05-10",16.77
"230","2018-05-11",17.49
"231","2018-05-14",17.190001
"232","2018-05-15",16.76
"233","2018-05-16",16.83
"234","2018-05-17",17
"235","2018-05-18",17
"236","2018-05-21",16.959999
"237","2018-05-22",16.950001
"238","2018-05-23",16.860001
"239","2018-05-24",16.6
"240","2018-05-25",16.209999
"241","2018-05-29",16.049999
"242","2018-05-30",16.110001
"243","2018-05-31",16.02
"244","2018-06-01",16.219999
"245","2018-06-04",16.799999
"246","2018-06-05",16.799999
"247","2018-06-06",16.780001
"248","2018-06-07",16.370001
"249","2018-06-08",16.49
"250","2018-06-11",16.75
"251","2018-06-12",16.76
"252","2018-06-13",17.5
"253","2018-06-14",17.91
"254","2018-06-15",18.65
"255","2018-06-18",19.02
"256","2018-06-19",18.719999
"257","2018-06-20",18.42
"258","2018-06-21",18.620001
"259","2018-06-22",19.049999
"260","2018-06-25",19.5
"261","2018-06-26",19.15
"262","2018-06-27",18.780001
"263","2018-06-28",18.34
"264","2018-06-29",18.66
"265","2018-07-02",19.51
"266","2018-07-03",19.809999
"267","2018-07-05",19.969999
"268","2018-07-06",18.73
"269","2018-07-09",18.700001
"270","2018-07-10",18.209999
"271","2018-07-11",17.879999
"272","2018-07-12",18.639999
"273","2018-07-13",18.51
"274","2018-07-16",18.889999
"275","2018-07-17",18.549999
"276","2018-07-18",18.85
"277","2018-07-19",18.639999
"278","2018-07-20",18.84
"279","2018-07-23",19.57
"280","2018-07-24",19.309999
"281","2018-07-25",19.73
"282","2018-07-26",19.200001
"283","2018-07-27",18.76
"284","2018-07-30",18.74
"285","2018-07-31",19.27
"286","2018-08-01",18.98
"287","2018-08-02",19.049999
"288","2018-08-03",18.41
"289","2018-08-06",18.42
"290","2018-08-07",18.49
"291","2018-08-08",18.110001
"292","2018-08-09",18.309999
"293","2018-08-10",18.4
"294","2018-08-13",18.110001
"295","2018-08-14",17.02
"296","2018-08-15",16.49
"297","2018-08-16",16.67
"298","2018-08-17",17.290001
"299","2018-08-20",17.09
"300","2018-08-21",17.15
"301","2018-08-22",17.5
"302","2018-08-23",17.25
"303","2018-08-24",17.139999
"304","2018-08-27",16.940001
"305","2018-08-28",16.91
"306","2018-08-29",16.440001
"307","2018-08-30",15.98
"308","2018-08-31",16.43
"309","2018-09-04",16.34
"310","2018-09-05",16.57
"311","2018-09-06",15.68
"312","2018-09-07",15.84
"313","2018-09-10",15.76
"314","2018-09-11",16.049999
"315","2018-09-12",16.24
"316","2018-09-13",16.129999
"317","2018-09-14",16.51
"318","2018-09-17",16.459999
"319","2018-09-18",16.440001
"320","2018-09-19",16.27
"321","2018-09-20",16.48
"322","2018-09-21",16.92
"323","2018-09-24",16.860001
"324","2018-09-25",16.08
"325","2018-09-26",15.6
"326","2018-09-27",15.53
"327","2018-09-28",15.54
"328","2018-10-01",15.49
"329","2018-10-02",15.49
"330","2018-10-03",15.45
"331","2018-10-04",14.82
"332","2018-10-05",14.57
"333","2018-10-08",14.41
"334","2018-10-09",14.25
"335","2018-10-10",13.57
"336","2018-10-11",13.45
"337","2018-10-12",13.37
"338","2018-10-15",13.22
"339","2018-10-16",14.59
"340","2018-10-17",14.09
"341","2018-10-18",13.52
"342","2018-10-19",12.91
"343","2018-10-22",12.5
"344","2018-10-23",12.97
"345","2018-10-24",12.37
"346","2018-10-25",12.82
"347","2018-10-26",12.29
"348","2018-10-29",12.12
"349","2018-10-30",11.54
"350","2018-10-31",12.07
"351","2018-11-01",12.3
"352","2018-11-02",12.38
"353","2018-11-05",12.27
"354","2018-11-06",12.28
"355","2018-11-07",12.47
"356","2018-11-08",12.6
"357","2018-11-09",12.09
"358","2018-11-12",11.65
"359","2018-11-13",11.66
"360","2018-11-14",10.245
"361","2018-11-15",11.26
"362","2018-11-16",11.98
"363","2018-11-19",11.78
"364","2018-11-20",11.65
"365","2018-11-21",11.93
"366","2018-11-23",12.47
"367","2018-11-26",12.77
"368","2018-11-27",12.6
"369","2018-11-28",13.36
"370","2018-11-29",13.06
"371","2018-11-30",13.22
"372","2018-12-03",13.14
"373","2018-12-04",12.33
"374","2018-12-06",12.25
"375","2018-12-07",12.07
"376","2018-12-10",12.46
"377","2018-12-11",12.22
"378","2018-12-12",13.44
"379","2018-12-13",12.55
"380","2018-12-14",11.97
"381","2018-12-17",11.81
"382","2018-12-18",12.05
"383","2018-12-19",11.85
"384","2018-12-20",10.83
"385","2018-12-21",10.97
"386","2018-12-24",11.61
"387","2018-12-26",13.43
"388","2018-12-27",12.83
"389","2018-12-28",13.47
"390","2018-12-31",12.69
"391","2019-01-02",12.77
"392","2019-01-03",12.06
"393","2019-01-04",12.43
"394","2019-01-07",12.42
"395","2019-01-08",12.29
"396","2019-01-09",12.4
"397","2019-01-10",11.91
"398","2019-01-11",11.74
"399","2019-01-14",11.27
"400","2019-01-15",11.47
"401","2019-01-16",11.88
"402","2019-01-17",11.89
"403","2019-01-18",12.05
"404","2019-01-22",11.59
"405","2019-01-23",11.29
"406","2019-01-24",11.47
"407","2019-01-25",12.01
"408","2019-01-28",11.43
"409","2019-01-29",11.11
"410","2019-01-30",11.34
"411","2019-01-31",11.75
"412","2019-02-01",11.96
"413","2019-02-04",12.07
"414","2019-02-05",12.02
"415","2019-02-06",12.02
"416","2019-02-07",11.83
"417","2019-02-08",12.05
"418","2019-02-11",12.07
"419","2019-02-12",12.3
"420","2019-02-13",12.29
"421","2019-02-14",12.5
"422","2019-02-15",12.64
"423","2019-02-19",12.83
"424","2019-02-20",12.76
"425","2019-02-21",12.74
"426","2019-02-22",13.12
"427","2019-02-25",13.13
"428","2019-02-26",13.04
"429","2019-02-27",12.94
"430","2019-02-28",13.17
"431","2019-03-01",13.49
"432","2019-03-04",12.99
"433","2019-03-05",12.71
"434","2019-03-06",12.13
"435","2019-03-07",11.99
"436","2019-03-08",11.79
"437","2019-03-11",11.91
"438","2019-03-12",11.83
"439","2019-03-13",11.72
"440","2019-03-14",11.39
"441","2019-03-15",11.87
"442","2019-03-18",12.4
"443","2019-03-19",12.05
"444","2019-03-20",12.14
"445","2019-03-21",12.65
"446","2019-03-22",12.26
"447","2019-03-25",12.48
"448","2019-03-26",12.8
"449","2019-03-27",12.41
"450","2019-03-28",12.38
"451","2019-03-29",12.25
"452","2019-04-01",12.06
"453","2019-04-02",11.93
"454","2019-04-03",11.49
"455","2019-04-04",11.44
"456","2019-04-05",11.7
"457","2019-04-08",11.49
"458","2019-04-09",11.97
"459","2019-04-10",12.22
"460","2019-04-11",11.99
"461","2019-04-12",11.88
"462","2019-04-15",11.54
"463","2019-04-16",11.67
"464","2019-04-17",11.26
"465","2019-04-18",11.06
"466","2019-04-22",10.94
"467","2019-04-23",11.34
"468","2019-04-24",10.76
"469","2019-04-25",10.57
"470","2019-04-26",10.73
"471","2019-04-29",10.21
"472","2019-04-30",9.88
"473","2019-05-01",9.44
"474","2019-05-02",9.93
"475","2019-05-03",10.12
"476","2019-05-06",12.99
"477","2019-05-07",12.89
"478","2019-05-08",12.99
"479","2019-05-09",13.01
"480","2019-05-10",14.26
"481","2019-05-13",14
"482","2019-05-14",13.8
"483","2019-05-15",14.02
"484","2019-05-16",14.08
"485","2019-05-17",13.93
"486","2019-05-20",13.95
"487","2019-05-21",14.18
"488","2019-05-22",14.05
"489","2019-05-23",13.84
"490","2019-05-24",14
"491","2019-05-28",13.76
"492","2019-05-29",13.92
"493","2019-05-30",14.49
"494","2019-05-31",14.45
"495","2019-06-03",14.45
"496","2019-06-04",14.54
"497","2019-06-05",15.14
"498","2019-06-06",14.99
"499","2019-06-07",16.559999
"500","2019-06-10",16.66
"501","2019-06-11",16.49
"502","2019-06-12",16.950001
"503","2019-06-13",17.309999
"504","2019-06-14",17.799999
"505","2019-06-17",17.809999
"506","2019-06-18",17.99
"507","2019-06-19",18
"508","2019-06-20",18.02
"509","2019-06-21",17.940001
"510","2019-06-24",17.940001
"511","2019-06-25",18
"512","2019-06-26",17.99
"513","2019-06-27",18.389999
"514","2019-06-28",19.799999
"515","2019-07-01",19.01
"516","2019-07-02",18.700001
"517","2019-07-03",18.77
"518","2019-07-05",19.6
"519","2019-07-08",20.879999
"520","2019-07-09",20.950001
"521","2019-07-10",21
"522","2019-07-11",20.07
"523","2019-07-12",19.98
"524","2019-07-15",20
"525","2019-07-16",19.809999
"526","2019-07-17",19.17
"527","2019-07-18",19.49
"528","2019-07-19",19.059999
"529","2019-07-22",19.540001
"530","2019-07-23",19.25
"531","2019-07-24",19
"532","2019-07-25",18.4
"533","2019-07-26",18.639999
"534","2019-07-29",18.33
"535","2019-07-30",18.059999
"536","2019-07-31",18
"537","2019-08-01",18.209999
"538","2019-08-02",18.26
"539","2019-08-05",17.969999
"540","2019-08-06",18.98
"541","2019-08-07",15.14
"542","2019-08-08",15.4
"543","2019-08-09",14.32
"544","2019-08-12",14.11
"545","2019-08-13",14.81
"546","2019-08-14",15.22
"547","2019-08-15",14.82
"548","2019-08-16",15.4
"549","2019-08-19",15.71
"550","2019-08-20",15.59
"551","2019-08-21",15.75
"552","2019-08-22",15.22
"553","2019-08-23",14.83
"554","2019-08-26",15.65
"555","2019-08-27",14.71
"556","2019-08-28",15
"557","2019-08-29",15.28
"558","2019-08-30",14.73
"559","2019-09-03",14.32
"560","2019-09-04",14.09
"561","2019-09-05",14.65
"562","2019-09-06",14
"563","2019-09-09",13.72
"564","2019-09-10",14.09
"565","2019-09-11",14.4
"566","2019-09-12",14.04
"567","2019-09-13",13.78
"568","2019-09-16",13.63
"569","2019-09-17",14.23
"570","2019-09-18",14.15
"571","2019-09-19",14.09
"572","2019-09-20",14.24
"573","2019-09-23",13.53
"574","2019-09-24",13.31
"575","2019-09-25",13.46
"576","2019-09-26",13.03
"577","2019-09-27",12.575
"578","2019-09-30",12.165
"579","2019-10-01",12.31
"580","2019-10-02",12.39
"581","2019-10-03",12.4
"582","2019-10-04",12.18
"583","2019-10-07",11.97
"584","2019-10-08",11.61
"585","2019-10-09",11.13
"586","2019-10-10",11.29
"587","2019-10-11",10.93
"588","2019-10-14",10.83
"589","2019-10-15",11.09
"590","2019-10-16",10.46
"591","2019-10-17",10.8
"592","2019-10-18",10.23
"593","2019-10-21",9.6
"594","2019-10-22",11.5
"595","2019-10-23",11.11
"596","2019-10-24",10.58
"597","2019-10-25",10.92
"598","2019-10-28",11.12
"599","2019-10-29",11
"600","2019-10-30",11
"601","2019-10-31",11.04
"602","2019-11-01",11.58
"603","2019-11-04",11.5
"604","2019-11-05",11.65
"605","2019-11-06",11.49
"606","2019-11-07",11.67
"607","2019-11-08",11.94
"608","2019-11-11",11.39
"609","2019-11-12",11.71
"610","2019-11-13",11.81
"611","2019-11-14",11.23
"612","2019-11-15",11.63
"613","2019-11-18",11.44
"614","2019-11-19",15.52
"615","2019-11-20",15.195
"616","2019-11-21",15.42
"617","2019-11-22",16.08
"618","2019-11-25",16.610001
"619","2019-11-26",15.78
"620","2019-11-27",15.69
"621","2019-11-29",15.58
"622","2019-12-02",15.7
"623","2019-12-03",15.985
"624","2019-12-04",16.1
"625","2019-12-05",16.440001
"626","2019-12-06",17.75
"627","2019-12-09",16.655001
"628","2019-12-10",17.5
"629","2019-12-11",17.309999
"630","2019-12-12",16.959999
"631","2019-12-13",14.55
"632","2019-12-16",13.57
"633","2019-12-17",13.11
"634","2019-12-18",13.39
"635","2019-12-19",14.21
"636","2019-12-20",14.18
"637","2019-12-23",14.31
"638","2019-12-24",14.54
"639","2019-12-26",15.2
"640","2019-12-27",15.28
"641","2019-12-30",15.36
"642","2019-12-31",15.27
"643","2020-01-02",15.8
"644","2020-01-03",15.71
"645","2020-01-06",15.6
"646","2020-01-07",15.64
"647","2020-01-08",15.85
"648","2020-01-09",15.4
"649","2020-01-10",15.5
"650","2020-01-13",15.09
"651","2020-01-14",15.23
"652","2020-01-15",15.42
"653","2020-01-16",15.44
"654","2020-01-17",15.27
"655","2020-01-21",15.52
"656","2020-01-22",15.36
"657","2020-01-23",15.01
"658","2020-01-24",14.33
"659","2020-01-27",13.88
"660","2020-01-28",14.27
"661","2020-01-29",14.28
"662","2020-01-30",14.13
"663","2020-01-31",13.39
"664","2020-02-03",13.85
"665","2020-02-04",14.38
"666","2020-02-05",14.6
"667","2020-02-06",15.23
"668","2020-02-07",14.5
"669","2020-02-10",14.71
"670","2020-02-11",14.8
"671","2020-02-12",15.26
"672","2020-02-13",14.9
"673","2020-02-14",14.78
"674","2020-02-18",15.01
"675","2020-02-19",14.79
"676","2020-02-20",14.62
"677","2020-02-21",13.99
"678","2020-02-24",12.95
"679","2020-02-25",12.36
"680","2020-02-26",12.25
"681","2020-02-27",11.91
"682","2020-02-28",12.22
"683","2020-03-02",12.89
"684","2020-03-03",12.9
"685","2020-03-04",13.13
"686","2020-03-05",12.5
"687","2020-03-06",11.66
"688","2020-03-09",9.81
"689","2020-03-10",10.47
"690","2020-03-11",9.66
"691","2020-03-12",8.2
"692","2020-03-13",8.56
"693","2020-03-16",6.99
"694","2020-03-17",7
"695","2020-03-18",5.71
"696","2020-03-19",6.99
"697","2020-03-20",6.57
"698","2020-03-23",6.74
"699","2020-03-24",7.32
"700","2020-03-25",8
"701","2020-03-26",8.65
"702","2020-03-27",7.53
"703","2020-03-30",8.13
"704","2020-03-31",7.74
"705","2020-04-01",7.75
"706","2020-04-02",8.06
"707","2020-04-03",7.11
"708","2020-04-06",8.13
"709","2020-04-07",8.15
"710","2020-04-08",8.33
"711","2020-04-09",8.56
"712","2020-04-13",8.36
"713","2020-04-14",8.51
"714","2020-04-15",8.03
"715","2020-04-16",8.03
"716","2020-04-17",8.76
"717","2020-04-20",8.91
"718","2020-04-21",8.56
"719","2020-04-22",8.54
"720","2020-04-23",8.74
"721","2020-04-24",9.13
"722","2020-04-27",9.51
"723","2020-04-28",9.26
"724","2020-04-29",9.5
"725","2020-04-30",8.94
"726","2020-05-01",8.64
"727","2020-05-04",9.06
"728","2020-05-05",9.45
"729","2020-05-06",9.67
"730","2020-05-07",9.13
"731","2020-05-08",9.91
"732","2020-05-11",10.59
"733","2020-05-12",10.49
"734","2020-05-13",10.42
"735","2020-05-14",10.2
"736","2020-05-15",10.55
"737","2020-05-18",11.24
"738","2020-05-19",10.99
"739","2020-05-20",11.37
"740","2020-05-21",10.98
"741","2020-05-22",11.12
"742","2020-05-26",11.19
"743","2020-05-27",11.47
"744","2020-05-28",11.12
"745","2020-05-29",10.87
"746","2020-06-01",11.41
"747","2020-06-02",11.87
"748","2020-06-03",11.38
"749","2020-06-04",11.9
"750","2020-06-05",12.45
"751","2020-06-08",13.27
"752","2020-06-09",12.84
"753","2020-06-10",12.84
"754","2020-06-11",11.49
"755","2020-06-12",12.28
"756","2020-06-15",12.95
"757","2020-06-16",13.14
"758","2020-06-17",12.89
"759","2020-06-18",13.2
"760","2020-06-19",13.26
"761","2020-06-22",12.85
"762","2020-06-23",12.93
"763","2020-06-24",12.87
"764","2020-06-25",13.35
"765","2020-06-26",12.9
"766","2020-06-29",13.39
"767","2020-06-30",13.76
"768","2020-07-01",13.84
"769","2020-07-02",13.72
"770","2020-07-06",13.65
"771","2020-07-07",13.31
"772","2020-07-08",13.37
"773","2020-07-09",12.91
"774","2020-07-10",12.46
"775","2020-07-13",11.99
"776","2020-07-14",12.03
"777","2020-07-15",12.6
"778","2020-07-16",11.97
"779","2020-07-17",12.43
"780","2020-07-20",12.25
"781","2020-07-21",12.19
"782","2020-07-22",12.04
"783","2020-07-23",11.81
"784","2020-07-24",11.35
"785","2020-07-27",11.75
"786","2020-07-28",10.64
"787","2020-07-29",10.81
"788","2020-07-30",10.9
"789","2020-07-31",10.61
"790","2020-08-03",11.21
"791","2020-08-04",11.24
"792","2020-08-05",11.4
"793","2020-08-06",11
"794","2020-08-07",11.01
"795","2020-08-10",11.63
"796","2020-08-11",11.7
"797","2020-08-12",11.61
"798","2020-08-13",11.37
"799","2020-08-14",11.15
"800","2020-08-17",11.68
"801","2020-08-18",11.22
"802","2020-08-19",10.66
"803","2020-08-20",10.65
"804","2020-08-21",10.33
"805","2020-08-24",10.44
"806","2020-08-25",10.78
"807","2020-08-26",10.295
"808","2020-08-27",10.26
"809","2020-08-28",10.71
"810","2020-08-31",11.49
"811","2020-09-01",12.53
"812","2020-09-02",14.25
"813","2020-09-03",14.44
"814","2020-09-04",14.55
"815","2020-09-08",14.35
"816","2020-09-09",13.195
"817","2020-09-10",11.09
"818","2020-09-11",10.94
"819","2020-09-14",11.83
"820","2020-09-15",12.55
"821","2020-09-16",13.06
"822","2020-09-17",13.06
"823","2020-09-18",13.13
"824","2020-09-21",12.52
"825","2020-09-22",12.84
"826","2020-09-23",12.92
"827","2020-09-24",11.81
"828","2020-09-25",12.39
"829","2020-09-28",12.27
"830","2020-09-29",12.15
"831","2020-09-30",12.1
"832","2020-10-01",12.27
"833","2020-10-02",12.23
"834","2020-10-05",12.58
"835","2020-10-06",12.31
"836","2020-10-07",12.8
"837","2020-10-08",13.06
"838","2020-10-09",12.24
"839","2020-10-12",12.36
"840","2020-10-13",12.575
"841","2020-10-14",12.53
"842","2020-10-15",12.43
"843","2020-10-16",12.51
"844","2020-10-19",11.83
"845","2020-10-20",11.94
"846","2020-10-21",11.68
"847","2020-10-22",11.91
"848","2020-10-23",11.45
"849","2020-10-26",11.68
"850","2020-10-27",11.38
"851","2020-10-28",11.345
"852","2020-10-29",11.48
"853","2020-10-30",11.4
"854","2020-11-02",11.55
"855","2020-11-03",11.96
"856","2020-11-04",12.16
"857","2020-11-05",12.33
"858","2020-11-06",11.58
"859","2020-11-09",12.17
"860","2020-11-10",12.11
"861","2020-11-11",12.16
"862","2020-11-12",11.73
"863","2020-11-13",12.45
"864","2020-11-16",13.05
"865","2020-11-17",13.82
"866","2020-11-18",13.51
"867","2020-11-19",13.96
"868","2020-11-20",14.01
"869","2020-11-23",14
"870","2020-11-24",13.89
"871","2020-11-25",13.7
"872","2020-11-27",13.93
