"","date","ESLT"
"1","2007-01-03",34.52
"2","2007-01-04",33.290001
"3","2007-01-05",33.57
"4","2007-01-08",33.18
"5","2007-01-09",33.43
"6","2007-01-10",33.259998
"7","2007-01-11",32.630001
"8","2007-01-12",33
"9","2007-01-16",33.950001
"10","2007-01-17",34.310001
"11","2007-01-18",34.139999
"12","2007-01-19",34.200001
"13","2007-01-22",33.599998
"14","2007-01-23",34
"15","2007-01-24",33.889999
"16","2007-01-25",34
"17","2007-01-26",34.310001
"18","2007-01-29",35.130001
"19","2007-01-30",34.779999
"20","2007-01-31",34.900002
"21","2007-02-01",35.169998
"22","2007-02-02",35.119999
"23","2007-02-05",34.869999
"24","2007-02-06",34.509998
"25","2007-02-07",35.220001
"26","2007-02-08",35.439999
"27","2007-02-09",35.560001
"28","2007-02-12",35.080002
"29","2007-02-13",35
"30","2007-02-14",35.349998
"31","2007-02-15",33.830002
"32","2007-02-16",34.59
"33","2007-02-20",34.209999
"34","2007-02-21",34.66
"35","2007-02-22",34.849998
"36","2007-02-23",34.73
"37","2007-02-26",34.349998
"38","2007-02-27",33.299999
"39","2007-02-28",34.200001
"40","2007-03-01",34.740002
"41","2007-03-02",34.299999
"42","2007-03-05",32.700001
"43","2007-03-06",33.450001
"44","2007-03-07",33.150002
"45","2007-03-08",34
"46","2007-03-09",34.41
"47","2007-03-12",35.099998
"48","2007-03-13",33.849998
"49","2007-03-14",33.599998
"50","2007-03-15",34.740002
"51","2007-03-16",34.759998
"52","2007-03-19",34.619999
"53","2007-03-20",34.43
"54","2007-03-21",35.150002
"55","2007-03-22",34.630001
"56","2007-03-23",34.740002
"57","2007-03-26",35.25
"58","2007-03-27",35.610001
"59","2007-03-28",34.950001
"60","2007-03-29",35.66
"61","2007-03-30",35.900002
"62","2007-04-02",36.82
"63","2007-04-03",36.939999
"64","2007-04-04",37.630001
"65","2007-04-05",37.889999
"66","2007-04-09",37.599998
"67","2007-04-10",38.419998
"68","2007-04-11",37.389999
"69","2007-04-12",38.07
"70","2007-04-13",37.799999
"71","2007-04-16",39.189999
"72","2007-04-17",40.48
"73","2007-04-18",41.099998
"74","2007-04-19",41
"75","2007-04-20",41.209999
"76","2007-04-23",41.73
"77","2007-04-24",41.599998
"78","2007-04-25",41.990002
"79","2007-04-26",42.009998
"80","2007-04-27",42.34
"81","2007-04-30",40.75
"82","2007-05-01",43.459999
"83","2007-05-02",43.700001
"84","2007-05-03",43.990002
"85","2007-05-04",43.950001
"86","2007-05-07",44.360001
"87","2007-05-08",43.849998
"88","2007-05-09",44.700001
"89","2007-05-10",44.360001
"90","2007-05-11",44.669998
"91","2007-05-14",44.98
"92","2007-05-15",44.709999
"93","2007-05-16",44.889999
"94","2007-05-17",43.790001
"95","2007-05-18",43.169998
"96","2007-05-21",42.52
"97","2007-05-22",42.619999
"98","2007-05-23",42.860001
"99","2007-05-24",42.470001
"100","2007-05-25",42.09
"101","2007-05-29",42.849998
"102","2007-05-30",42.900002
"103","2007-05-31",43.650002
"104","2007-06-01",43.48
"105","2007-06-04",44.75
"106","2007-06-05",45.630001
"107","2007-06-06",44.16
"108","2007-06-07",43.639999
"109","2007-06-08",44.380001
"110","2007-06-11",44.439999
"111","2007-06-12",42.959999
"112","2007-06-13",43.73
"113","2007-06-14",43.689999
"114","2007-06-15",44.18
"115","2007-06-18",45.16
"116","2007-06-19",45.119999
"117","2007-06-20",44.599998
"118","2007-06-21",44.610001
"119","2007-06-22",44.599998
"120","2007-06-25",44
"121","2007-06-26",42.549999
"122","2007-06-27",42.700001
"123","2007-06-28",42.380001
"124","2007-06-29",42.740002
"125","2007-07-02",43
"126","2007-07-03",44.23
"127","2007-07-05",44.400002
"128","2007-07-06",44.509998
"129","2007-07-09",45.799999
"130","2007-07-10",44.759998
"131","2007-07-11",44.490002
"132","2007-07-12",43.959999
"133","2007-07-13",43.990002
"134","2007-07-16",42
"135","2007-07-17",42.959999
"136","2007-07-18",43.799999
"137","2007-07-19",43.029999
"138","2007-07-20",42.900002
"139","2007-07-23",40.830002
"140","2007-07-24",40.599998
"141","2007-07-25",40.66
"142","2007-07-26",39.200001
"143","2007-07-27",39.189999
"144","2007-07-30",40.490002
"145","2007-07-31",40.119999
"146","2007-08-01",39.970001
"147","2007-08-02",39.630001
"148","2007-08-03",39.349998
"149","2007-08-06",40.279999
"150","2007-08-07",41.209999
"151","2007-08-08",42.5
"152","2007-08-09",40.75
"153","2007-08-10",41.139999
"154","2007-08-13",42.41
"155","2007-08-14",41.310001
"156","2007-08-15",42.200001
"157","2007-08-16",40.68
"158","2007-08-17",42.040001
"159","2007-08-20",42.259998
"160","2007-08-21",41.630001
"161","2007-08-22",42.25
"162","2007-08-23",44.23
"163","2007-08-24",43.98
"164","2007-08-27",45.139999
"165","2007-08-28",44.639999
"166","2007-08-29",45.5
"167","2007-08-30",44.560001
"168","2007-08-31",44.919998
"169","2007-09-04",45.799999
"170","2007-09-05",45.02
"171","2007-09-06",46.759998
"172","2007-09-07",45.599998
"173","2007-09-10",46
"174","2007-09-11",45.509998
"175","2007-09-12",45.700001
"176","2007-09-13",45.77
"177","2007-09-14",45.779999
"178","2007-09-17",45.169998
"179","2007-09-18",46.689999
"180","2007-09-19",46.810001
"181","2007-09-20",46.77
"182","2007-09-21",46.860001
"183","2007-09-24",46.759998
"184","2007-09-25",46.919998
"185","2007-09-26",47.57
"186","2007-09-27",47.549999
"187","2007-09-28",47.380001
"188","2007-10-01",49.119999
"189","2007-10-02",49.830002
"190","2007-10-03",48.560001
"191","2007-10-04",49.099998
"192","2007-10-05",49.619999
"193","2007-10-08",51.889999
"194","2007-10-09",51.740002
"195","2007-10-10",49.310001
"196","2007-10-11",48.400002
"197","2007-10-12",48.580002
"198","2007-10-15",47.349998
"199","2007-10-16",49.189999
"200","2007-10-17",48.77
"201","2007-10-18",49.360001
"202","2007-10-19",48.41
"203","2007-10-22",49.040001
"204","2007-10-23",50.299999
"205","2007-10-24",50.360001
"206","2007-10-25",51.080002
"207","2007-10-26",51.400002
"208","2007-10-29",50.919998
"209","2007-10-30",52.400002
"210","2007-10-31",52.990002
"211","2007-11-01",51
"212","2007-11-02",51.080002
"213","2007-11-05",50.630001
"214","2007-11-06",53.139999
"215","2007-11-07",51.75
"216","2007-11-08",51.209999
"217","2007-11-09",50.700001
"218","2007-11-12",52.630001
"219","2007-11-13",56.43
"220","2007-11-14",54.349998
"221","2007-11-15",55.290001
"222","2007-11-16",55.41
"223","2007-11-19",55.5
"224","2007-11-20",56.389999
"225","2007-11-21",55.029999
"226","2007-11-23",56.130001
"227","2007-11-26",56.400002
"228","2007-11-27",56.630001
"229","2007-11-28",57.400002
"230","2007-11-29",56.490002
"231","2007-11-30",56.68
"232","2007-12-03",56.119999
"233","2007-12-04",56.900002
"234","2007-12-05",57.759998
"235","2007-12-06",57.509998
"236","2007-12-07",57.369999
"237","2007-12-10",58.950001
"238","2007-12-11",57.740002
"239","2007-12-12",58.860001
"240","2007-12-13",57.82
"241","2007-12-14",57.139999
"242","2007-12-17",53.630001
"243","2007-12-18",54
"244","2007-12-19",55.799999
"245","2007-12-20",56.049999
"246","2007-12-21",57.540001
"247","2007-12-24",58.25
"248","2007-12-26",56.860001
"249","2007-12-27",58.970001
"250","2007-12-28",58.34
"251","2007-12-31",59.560001
"252","2008-01-02",61.419998
"253","2008-01-03",61.150002
"254","2008-01-04",60.900002
"255","2008-01-07",59.32
"256","2008-01-08",58.700001
"257","2008-01-09",58.040001
"258","2008-01-10",59.650002
"259","2008-01-11",59.25
"260","2008-01-14",63.290001
"261","2008-01-15",61.259998
"262","2008-01-16",59.200001
"263","2008-01-17",59.939999
"264","2008-01-18",59.040001
"265","2008-01-22",59.040001
"266","2008-01-23",58.709999
"267","2008-01-24",58.400002
"268","2008-01-25",56.02
"269","2008-01-28",56.5
"270","2008-01-29",57.689999
"271","2008-01-30",59.720001
"272","2008-01-31",63.060001
"273","2008-02-01",63.400002
"274","2008-02-04",61.860001
"275","2008-02-05",57.939999
"276","2008-02-06",57.509998
"277","2008-02-07",55.709999
"278","2008-02-08",55.77
"279","2008-02-11",55.240002
"280","2008-02-12",56.310001
"281","2008-02-13",57.709999
"282","2008-02-14",56.439999
"283","2008-02-15",56.349998
"284","2008-02-19",56.299999
"285","2008-02-20",56.23
"286","2008-02-21",55.459999
"287","2008-02-22",56.25
"288","2008-02-25",58.5
"289","2008-02-26",59.84
"290","2008-02-27",59.560001
"291","2008-02-28",58.259998
"292","2008-02-29",56.450001
"293","2008-03-03",55.68
"294","2008-03-04",56.689999
"295","2008-03-05",57.419998
"296","2008-03-06",55.099998
"297","2008-03-07",55.040001
"298","2008-03-10",52.68
"299","2008-03-11",58.060001
"300","2008-03-12",57.790001
"301","2008-03-13",59.5
"302","2008-03-14",56.68
"303","2008-03-17",55.849998
"304","2008-03-18",57.799999
"305","2008-03-19",56.049999
"306","2008-03-20",56.700001
"307","2008-03-24",59
"308","2008-03-25",59.400002
"309","2008-03-26",58.400002
"310","2008-03-27",58.349998
"311","2008-03-28",56.32
"312","2008-03-31",55.450001
"313","2008-04-01",56.389999
"314","2008-04-02",56.09
"315","2008-04-03",56.240002
"316","2008-04-04",55.139999
"317","2008-04-07",53.5
"318","2008-04-08",53.810001
"319","2008-04-09",54.279999
"320","2008-04-10",55.619999
"321","2008-04-11",53.5
"322","2008-04-14",52.700001
"323","2008-04-15",52.889999
"324","2008-04-16",52.919998
"325","2008-04-17",52.279999
"326","2008-04-18",53.759998
"327","2008-04-21",51.810001
"328","2008-04-22",51.810001
"329","2008-04-23",54.23
"330","2008-04-24",56.220001
"331","2008-04-25",55.720001
"332","2008-04-28",55.040001
"333","2008-04-29",55.099998
"334","2008-04-30",54.73
"335","2008-05-01",56.259998
"336","2008-05-02",56.41
"337","2008-05-05",56.939999
"338","2008-05-06",56.41
"339","2008-05-07",55.189999
"340","2008-05-08",55.529999
"341","2008-05-09",54.700001
"342","2008-05-12",55.98
"343","2008-05-13",53.07
"344","2008-05-14",53.220001
"345","2008-05-15",54.439999
"346","2008-05-16",55.610001
"347","2008-05-19",56.790001
"348","2008-05-20",58.32
"349","2008-05-21",61.32
"350","2008-05-22",60.330002
"351","2008-05-23",60.119999
"352","2008-05-27",61.169998
"353","2008-05-28",60.349998
"354","2008-05-29",62.990002
"355","2008-05-30",62.66
"356","2008-06-02",62.099998
"357","2008-06-03",60.77
"358","2008-06-04",60.400002
"359","2008-06-05",60.580002
"360","2008-06-06",60.080002
"361","2008-06-09",59.990002
"362","2008-06-10",58.68
"363","2008-06-11",57.66
"364","2008-06-12",56.91
"365","2008-06-13",57.5
"366","2008-06-16",58.790001
"367","2008-06-17",60.16
"368","2008-06-18",58.52
"369","2008-06-19",59.43
"370","2008-06-20",57.330002
"371","2008-06-23",59.419998
"372","2008-06-24",58.02
"373","2008-06-25",61.049999
"374","2008-06-26",57.360001
"375","2008-06-27",57.23
"376","2008-06-30",59
"377","2008-07-01",59.639999
"378","2008-07-02",57.549999
"379","2008-07-03",57.470001
"380","2008-07-07",58.540001
"381","2008-07-08",57.880001
"382","2008-07-09",58.5
"383","2008-07-10",56.66
"384","2008-07-11",55.669998
"385","2008-07-14",55.560001
"386","2008-07-15",55.48
"387","2008-07-16",54.869999
"388","2008-07-17",56.889999
"389","2008-07-18",55.900002
"390","2008-07-21",55.689999
"391","2008-07-22",55.810001
"392","2008-07-23",55.259998
"393","2008-07-24",53.740002
"394","2008-07-25",53.869999
"395","2008-07-28",52.700001
"396","2008-07-29",55.02
"397","2008-07-30",53.98
"398","2008-07-31",52.900002
"399","2008-08-01",52.82
"400","2008-08-04",52.689999
"401","2008-08-05",53.950001
"402","2008-08-06",53.25
"403","2008-08-07",53.189999
"404","2008-08-08",53.509998
"405","2008-08-11",53.450001
"406","2008-08-12",54.200001
"407","2008-08-13",52.810001
"408","2008-08-14",53.66
"409","2008-08-15",53.799999
"410","2008-08-18",53.43
"411","2008-08-19",54.759998
"412","2008-08-20",56.189999
"413","2008-08-21",57.029999
"414","2008-08-22",57.98
"415","2008-08-25",57.66
"416","2008-08-26",56.93
"417","2008-08-27",55.959999
"418","2008-08-28",55.98
"419","2008-08-29",55.139999
"420","2008-09-02",55.450001
"421","2008-09-03",56.900002
"422","2008-09-04",56.360001
"423","2008-09-05",55.91
"424","2008-09-08",55.950001
"425","2008-09-09",54.669998
"426","2008-09-10",55.040001
"427","2008-09-11",53.939999
"428","2008-09-12",54.459999
"429","2008-09-15",52.009998
"430","2008-09-16",51.91
"431","2008-09-17",46.200001
"432","2008-09-18",48.349998
"433","2008-09-19",51.75
"434","2008-09-22",49.849998
"435","2008-09-23",51.509998
"436","2008-09-24",52.169998
"437","2008-09-25",53.52
"438","2008-09-26",53.25
"439","2008-09-29",50.82
"440","2008-09-30",51.669998
"441","2008-10-01",51.799999
"442","2008-10-02",51.599998
"443","2008-10-03",51.669998
"444","2008-10-06",49.400002
"445","2008-10-07",47.5
"446","2008-10-08",46.34
"447","2008-10-09",46.119999
"448","2008-10-10",43.98
"449","2008-10-13",46.990002
"450","2008-10-14",46
"451","2008-10-15",42.25
"452","2008-10-16",45.279999
"453","2008-10-17",44.98
"454","2008-10-20",45.360001
"455","2008-10-21",45.23
"456","2008-10-22",45
"457","2008-10-23",48.130001
"458","2008-10-24",47
"459","2008-10-27",46.380001
"460","2008-10-28",47.490002
"461","2008-10-29",48.16
"462","2008-10-30",47.5
"463","2008-10-31",48.509998
"464","2008-11-03",45.939999
"465","2008-11-04",47.799999
"466","2008-11-05",46.5
"467","2008-11-06",44.740002
"468","2008-11-07",46.34
"469","2008-11-10",46.869999
"470","2008-11-11",47.880001
"471","2008-11-12",43.889999
"472","2008-11-13",43.759998
"473","2008-11-14",43.779999
"474","2008-11-17",40.139999
"475","2008-11-18",42.240002
"476","2008-11-19",42.119999
"477","2008-11-20",39.93
"478","2008-11-21",41.970001
"479","2008-11-24",43.330002
"480","2008-11-25",40.369999
"481","2008-11-26",39.380001
"482","2008-11-28",37.23
"483","2008-12-01",36.25
"484","2008-12-02",37.490002
"485","2008-12-03",37.919998
"486","2008-12-04",36.610001
"487","2008-12-05",38.110001
"488","2008-12-08",42.549999
"489","2008-12-09",41.66
"490","2008-12-10",44.299999
"491","2008-12-11",40.790001
"492","2008-12-12",42.889999
"493","2008-12-15",42.209999
"494","2008-12-16",44.25
"495","2008-12-17",44.990002
"496","2008-12-18",45.450001
"497","2008-12-19",44.650002
"498","2008-12-22",42.509998
"499","2008-12-23",44.150002
"500","2008-12-24",43.459999
"501","2008-12-26",44.740002
"502","2008-12-29",43.419998
"503","2008-12-30",45.75
"504","2008-12-31",46.48
"505","2009-01-02",47.73
"506","2009-01-05",46.700001
"507","2009-01-06",46.689999
"508","2009-01-07",46.009998
"509","2009-01-08",45.990002
"510","2009-01-09",45.34
"511","2009-01-12",46.98
"512","2009-01-13",47.380001
"513","2009-01-14",46.5
"514","2009-01-15",48.630001
"515","2009-01-16",49.23
"516","2009-01-20",46.34
"517","2009-01-21",46.619999
"518","2009-01-22",44.529999
"519","2009-01-23",44.68
"520","2009-01-26",44.84
"521","2009-01-27",45.32
"522","2009-01-28",47
"523","2009-01-29",45.419998
"524","2009-01-30",44.560001
"525","2009-02-02",43.16
"526","2009-02-03",44.599998
"527","2009-02-04",43.799999
"528","2009-02-05",44.650002
"529","2009-02-06",45.099998
"530","2009-02-09",44
"531","2009-02-10",42.450001
"532","2009-02-11",43.049999
"533","2009-02-12",41.950001
"534","2009-02-13",42.380001
"535","2009-02-17",41.52
"536","2009-02-18",42.029999
"537","2009-02-19",42.18
"538","2009-02-20",41.869999
"539","2009-02-23",40.73
"540","2009-02-24",42.049999
"541","2009-02-25",41.900002
"542","2009-02-26",43.59
"543","2009-02-27",43.119999
"544","2009-03-02",40.740002
"545","2009-03-03",41.209999
"546","2009-03-04",43.360001
"547","2009-03-05",40.5
"548","2009-03-06",40.900002
"549","2009-03-09",43
"550","2009-03-10",44.110001
"551","2009-03-11",43.369999
"552","2009-03-12",46.41
"553","2009-03-13",46
"554","2009-03-16",45.599998
"555","2009-03-17",46.299999
"556","2009-03-18",46.099998
"557","2009-03-19",46.389999
"558","2009-03-20",46.049999
"559","2009-03-23",46.889999
"560","2009-03-24",47.080002
"561","2009-03-25",48.080002
"562","2009-03-26",49.93
"563","2009-03-27",49
"564","2009-03-30",48.259998
"565","2009-03-31",48.23
"566","2009-04-01",47.84
"567","2009-04-02",49.259998
"568","2009-04-03",48.66
"569","2009-04-06",48.119999
"570","2009-04-07",48.639999
"571","2009-04-08",49.16
"572","2009-04-09",49.799999
"573","2009-04-13",48.349998
"574","2009-04-14",48.810001
"575","2009-04-15",49.130001
"576","2009-04-16",48.700001
"577","2009-04-17",48.110001
"578","2009-04-20",45.720001
"579","2009-04-21",46.27
"580","2009-04-22",46.610001
"581","2009-04-23",47.16
"582","2009-04-24",48.049999
"583","2009-04-27",47.799999
"584","2009-04-28",48.060001
"585","2009-04-29",48.560001
"586","2009-04-30",49.189999
"587","2009-05-01",50.299999
"588","2009-05-04",51.900002
"589","2009-05-05",53.099998
"590","2009-05-06",54.700001
"591","2009-05-07",54.5
"592","2009-05-08",55.740002
"593","2009-05-11",52.77
"594","2009-05-12",53.139999
"595","2009-05-13",52.099998
"596","2009-05-14",53.52
"597","2009-05-15",54.299999
"598","2009-05-18",55.5
"599","2009-05-19",56.5
"600","2009-05-20",59.560001
"601","2009-05-21",59
"602","2009-05-22",59.700001
"603","2009-05-26",58.650002
"604","2009-05-27",60.009998
"605","2009-05-28",59.939999
"606","2009-05-29",60.110001
"607","2009-06-01",61.439999
"608","2009-06-02",61.849998
"609","2009-06-03",59.970001
"610","2009-06-04",61.900002
"611","2009-06-05",61.439999
"612","2009-06-08",60.439999
"613","2009-06-09",61.43
"614","2009-06-10",60.59
"615","2009-06-11",60.650002
"616","2009-06-12",60.299999
"617","2009-06-15",57.32
"618","2009-06-16",58.91
"619","2009-06-17",58.490002
"620","2009-06-18",59.57
"621","2009-06-19",59.419998
"622","2009-06-22",58.5
"623","2009-06-23",58.5
"624","2009-06-24",60.07
"625","2009-06-25",61.279999
"626","2009-06-26",60.279999
"627","2009-06-29",61.040001
"628","2009-06-30",61.849998
"629","2009-07-01",61.02
"630","2009-07-02",59.360001
"631","2009-07-06",58.48
"632","2009-07-07",57.82
"633","2009-07-08",59.299999
"634","2009-07-09",59.259998
"635","2009-07-10",59.619999
"636","2009-07-13",61.439999
"637","2009-07-14",61.110001
"638","2009-07-15",64.029999
"639","2009-07-16",64.989998
"640","2009-07-17",64.690002
"641","2009-07-20",64.239998
"642","2009-07-21",66.099998
"643","2009-07-22",65.510002
"644","2009-07-23",66.68
"645","2009-07-24",67.300003
"646","2009-07-27",67.940002
"647","2009-07-28",67.32
"648","2009-07-29",65.410004
"649","2009-07-30",65.32
"650","2009-07-31",65.739998
"651","2009-08-03",67.699997
"652","2009-08-04",66.110001
"653","2009-08-05",65.540001
"654","2009-08-06",67.150002
"655","2009-08-07",67.879997
"656","2009-08-10",66.699997
"657","2009-08-11",65.400002
"658","2009-08-12",63.150002
"659","2009-08-13",65.029999
"660","2009-08-14",64.769997
"661","2009-08-17",63.16
"662","2009-08-18",64.790001
"663","2009-08-19",65.199997
"664","2009-08-20",65.699997
"665","2009-08-21",65.900002
"666","2009-08-24",68.400002
"667","2009-08-25",70.5
"668","2009-08-26",69.199997
"669","2009-08-27",67.010002
"670","2009-08-28",67.25
"671","2009-08-31",65.669998
"672","2009-09-01",65.25
"673","2009-09-02",64.239998
"674","2009-09-03",65.459999
"675","2009-09-04",66.459999
"676","2009-09-08",66.059998
"677","2009-09-09",66.610001
"678","2009-09-10",65.709999
"679","2009-09-11",64.970001
"680","2009-09-14",61.5
"681","2009-09-15",62
"682","2009-09-16",62.639999
"683","2009-09-17",62.889999
"684","2009-09-18",63.209999
"685","2009-09-21",63.549999
"686","2009-09-22",65.419998
"687","2009-09-23",67.690002
"688","2009-09-24",68.300003
"689","2009-09-25",67.989998
"690","2009-09-28",68.459999
"691","2009-09-29",68.620003
"692","2009-09-30",68.150002
"693","2009-10-01",67.68
"694","2009-10-02",67.540001
"695","2009-10-05",68.379997
"696","2009-10-06",69.25
"697","2009-10-07",69.150002
"698","2009-10-08",69.110001
"699","2009-10-09",69.690002
"700","2009-10-12",67.959999
"701","2009-10-13",66.730003
"702","2009-10-14",66.949997
"703","2009-10-15",66.25
"704","2009-10-16",65.809998
"705","2009-10-19",67.459999
"706","2009-10-20",65.68
"707","2009-10-21",64.110001
"708","2009-10-22",64.949997
"709","2009-10-23",64.199997
"710","2009-10-26",63.860001
"711","2009-10-27",63.740002
"712","2009-10-28",60.799999
"713","2009-10-29",60.810001
"714","2009-10-30",60.509998
"715","2009-11-02",60.119999
"716","2009-11-03",62.709999
"717","2009-11-04",62.82
"718","2009-11-05",62.84
"719","2009-11-06",62.93
"720","2009-11-09",62.549999
"721","2009-11-10",61.759998
"722","2009-11-11",63.200001
"723","2009-11-12",63.099998
"724","2009-11-13",63.16
"725","2009-11-16",63.73
"726","2009-11-17",62.439999
"727","2009-11-18",60.939999
"728","2009-11-19",60.689999
"729","2009-11-20",60.150002
"730","2009-11-23",60.459999
"731","2009-11-24",61.240002
"732","2009-11-25",62.66
"733","2009-11-27",60.540001
"734","2009-11-30",61.009998
"735","2009-12-01",61.990002
"736","2009-12-02",61.740002
"737","2009-12-03",61.75
"738","2009-12-04",62.470001
"739","2009-12-07",62.849998
"740","2009-12-08",62.560001
"741","2009-12-09",62.759998
"742","2009-12-10",63.119999
"743","2009-12-11",63.32
"744","2009-12-14",63.220001
"745","2009-12-15",61.439999
"746","2009-12-16",61.25
"747","2009-12-17",61.23
"748","2009-12-18",60.889999
"749","2009-12-21",61.950001
"750","2009-12-22",64.25
"751","2009-12-23",64.610001
"752","2009-12-24",65.849998
"753","2009-12-28",66.25
"754","2009-12-29",66.07
"755","2009-12-30",65.5
