"","date","DBX"
"76","2018-07-11",30.940001
"77","2018-07-12",32.419998
"78","2018-07-13",32.169998
"79","2018-07-16",32.27
"80","2018-07-17",31.65
"81","2018-07-18",31.24
"82","2018-07-19",31.299999
"83","2018-07-20",31
"84","2018-07-23",31.799999
"85","2018-07-24",30.75
"86","2018-07-25",31.309999
"87","2018-07-26",30.709999
"88","2018-07-27",30.030001
"89","2018-07-30",27.77
"90","2018-07-31",26.77
"91","2018-08-01",27.809999
"92","2018-08-02",29.809999
"93","2018-08-03",29.969999
"94","2018-08-06",30.280001
"95","2018-08-07",31.52
"96","2018-08-08",31.549999
"97","2018-08-09",34.43
"98","2018-08-10",31.049999
"99","2018-08-13",29.16
"100","2018-08-14",28.969999
"101","2018-08-15",28.969999
"102","2018-08-16",28.23
"103","2018-08-17",27.51
"104","2018-08-20",27.620001
"105","2018-08-21",28.27
"106","2018-08-22",28.08
"107","2018-08-23",28.34
"108","2018-08-24",27.030001
"109","2018-08-27",27.379999
"110","2018-08-28",27.16
"111","2018-08-29",27.01
"112","2018-08-30",26.700001
"113","2018-08-31",26.85
"114","2018-09-04",26.959999
"115","2018-09-05",26.6
"116","2018-09-06",25.74
"117","2018-09-07",26.76
"118","2018-09-10",26.879999
"119","2018-09-11",26.969999
"120","2018-09-12",26.139999
"121","2018-09-13",25.73
"122","2018-09-14",26.08
"123","2018-09-17",26.200001
"124","2018-09-18",26.360001
"125","2018-09-19",25.66
"126","2018-09-20",26.5
"127","2018-09-21",26.360001
"128","2018-09-24",26.33
"129","2018-09-25",27.139999
"130","2018-09-26",27.110001
"131","2018-09-27",27.049999
"132","2018-09-28",26.83
"133","2018-10-01",26.219999
"134","2018-10-02",26.32
"135","2018-10-03",26.25
"136","2018-10-04",24.540001
"137","2018-10-05",24.07
"138","2018-10-08",22.85
"139","2018-10-09",22.75
"140","2018-10-10",22.780001
"141","2018-10-11",22.870001
"142","2018-10-12",23.92
"143","2018-10-15",23.969999
"144","2018-10-16",24.9
"145","2018-10-17",24.860001
"146","2018-10-18",24.190001
"147","2018-10-19",23.379999
"148","2018-10-22",23.42
"149","2018-10-23",23.360001
"150","2018-10-24",21.99
"151","2018-10-25",22.35
"152","2018-10-26",21.709999
"153","2018-10-29",22.01
"154","2018-10-30",22.799999
"155","2018-10-31",23.469999
"156","2018-11-01",23.719999
"157","2018-11-02",24.030001
"158","2018-11-05",24.059999
"159","2018-11-06",24.049999
"160","2018-11-07",25.01
"161","2018-11-08",24.74
"162","2018-11-09",25.549999
"163","2018-11-12",24.34
"164","2018-11-13",23.67
"165","2018-11-14",23.559999
"166","2018-11-15",24.6
"167","2018-11-16",23.27
"168","2018-11-19",21.549999
"169","2018-11-20",21.450001
"170","2018-11-21",21.75
"171","2018-11-23",22.35
"172","2018-11-26",23.66
"173","2018-11-27",23.040001
"174","2018-11-28",24.190001
"175","2018-11-29",24.459999
"176","2018-11-30",23.389999
"177","2018-12-03",23.77
"178","2018-12-04",22.42
"179","2018-12-06",22.42
"180","2018-12-07",21.51
"181","2018-12-10",22.01
"182","2018-12-11",22.57
"183","2018-12-12",22.809999
"184","2018-12-13",23.190001
"185","2018-12-14",22.6
"186","2018-12-17",21.76
"187","2018-12-18",21.459999
"188","2018-12-19",21.559999
"189","2018-12-20",20.370001
"190","2018-12-21",19.379999
"191","2018-12-24",19.75
"192","2018-12-26",20.76
"193","2018-12-27",20.870001
"194","2018-12-28",20.790001
"195","2018-12-31",20.43
"196","2019-01-02",20.67
"197","2019-01-03",20.09
"198","2019-01-04",21.280001
"199","2019-01-07",21.76
"200","2019-01-08",22.07
"201","2019-01-09",22.299999
"202","2019-01-10",22.49
"203","2019-01-11",22.389999
"204","2019-01-14",22.01
"205","2019-01-15",22.58
"206","2019-01-16",22.48
"207","2019-01-17",22.6
"208","2019-01-18",23.59
"209","2019-01-22",22.9
"210","2019-01-23",23.309999
"211","2019-01-24",23.389999
"212","2019-01-25",23.9
"213","2019-01-28",24.139999
"214","2019-01-29",23.24
"215","2019-01-30",23.93
"216","2019-01-31",24.709999
"217","2019-02-01",24.24
"218","2019-02-04",24.57
"219","2019-02-05",25.200001
"220","2019-02-06",25.24
"221","2019-02-07",24.790001
"222","2019-02-08",25.42
"223","2019-02-11",25.15
"224","2019-02-12",25.43
"225","2019-02-13",25.450001
"226","2019-02-14",25.780001
"227","2019-02-15",25.540001
"228","2019-02-19",25.99
"229","2019-02-20",25.49
"230","2019-02-21",25.59
"231","2019-02-22",23.450001
"232","2019-02-25",23.59
"233","2019-02-26",24.34
"234","2019-02-27",24.24
"235","2019-02-28",23.860001
"236","2019-03-01",23.889999
"237","2019-03-04",23.860001
"238","2019-03-05",23.540001
"239","2019-03-06",22.629999
"240","2019-03-07",22.51
"241","2019-03-08",22.23
"242","2019-03-11",22.639999
"243","2019-03-12",23.110001
"244","2019-03-13",22.59
"245","2019-03-14",22.129999
"246","2019-03-15",22.309999
"247","2019-03-18",22.16
"248","2019-03-19",22.32
"249","2019-03-20",22.1
"250","2019-03-21",22.66
"251","2019-03-22",21.719999
"252","2019-03-25",21.83
"253","2019-03-26",21.959999
"254","2019-03-27",21.42
"255","2019-03-28",21.5
"256","2019-03-29",21.799999
"257","2019-04-01",21.57
"258","2019-04-02",22.129999
"259","2019-04-03",22.280001
"260","2019-04-04",21.9
"261","2019-04-05",21.950001
"262","2019-04-08",22.139999
"263","2019-04-09",21.940001
"264","2019-04-10",22.280001
"265","2019-04-11",22.08
"266","2019-04-12",22.34
"267","2019-04-15",22.15
"268","2019-04-16",21.799999
"269","2019-04-17",21.15
"270","2019-04-18",21.25
"271","2019-04-22",23.16
"272","2019-04-23",23.33
"273","2019-04-24",23.4
"274","2019-04-25",23.65
"275","2019-04-26",24.35
"276","2019-04-29",24.41
"277","2019-04-30",24.379999
"278","2019-05-01",23.9
"279","2019-05-02",23.969999
"280","2019-05-03",24.42
"281","2019-05-06",24.16
"282","2019-05-07",23.59
"283","2019-05-08",23.67
"284","2019-05-09",23.23
"285","2019-05-10",23.5
"286","2019-05-13",21.68
"287","2019-05-14",22.190001
"288","2019-05-15",22.809999
"289","2019-05-16",23.52
"290","2019-05-17",23
"291","2019-05-20",23.139999
"292","2019-05-21",23.200001
"293","2019-05-22",23.209999
"294","2019-05-23",22.559999
"295","2019-05-24",22.6
"296","2019-05-28",22.65
"297","2019-05-29",22.620001
"298","2019-05-30",22.379999
"299","2019-05-31",22.559999
"300","2019-06-03",22.33
"301","2019-06-04",21.870001
"302","2019-06-05",22.879999
"303","2019-06-06",22.84
"304","2019-06-07",23.030001
"305","2019-06-10",22.74
"306","2019-06-11",22.68
"307","2019-06-12",23.030001
"308","2019-06-13",24.049999
"309","2019-06-14",23.459999
"310","2019-06-17",23.540001
"311","2019-06-18",23.84
"312","2019-06-19",24.200001
"313","2019-06-20",24.52
"314","2019-06-21",25.01
"315","2019-06-24",24.799999
"316","2019-06-25",23.969999
"317","2019-06-26",24.620001
"318","2019-06-27",24.950001
"319","2019-06-28",25.049999
"320","2019-07-01",25.01
"321","2019-07-02",25
"322","2019-07-03",25.08
"323","2019-07-05",25.16
"324","2019-07-08",24.950001
"325","2019-07-09",25.209999
"326","2019-07-10",25.51
"327","2019-07-11",25.959999
"328","2019-07-12",25.870001
"329","2019-07-15",26.129999
"330","2019-07-16",25.450001
"331","2019-07-17",25.049999
"332","2019-07-18",24.98
"333","2019-07-19",24.43
"334","2019-07-22",24.4
"335","2019-07-23",24.23
"336","2019-07-24",24.68
"337","2019-07-25",24.549999
"338","2019-07-26",24.629999
"339","2019-07-29",23.940001
"340","2019-07-30",23.799999
"341","2019-07-31",23.559999
"342","2019-08-01",23.5
"343","2019-08-02",23.02
"344","2019-08-05",21.809999
"345","2019-08-06",21.700001
"346","2019-08-07",20.76
"347","2019-08-08",21.459999
"348","2019-08-09",18.709999
"349","2019-08-12",18.219999
"350","2019-08-13",18.370001
"351","2019-08-14",17.57
"352","2019-08-15",17.26
"353","2019-08-16",17.48
"354","2019-08-19",17.790001
"355","2019-08-20",17.799999
"356","2019-08-21",17.92
"357","2019-08-22",18
"358","2019-08-23",17.76
"359","2019-08-26",17.700001
"360","2019-08-27",17.530001
"361","2019-08-28",17.65
"362","2019-08-29",17.9
"363","2019-08-30",17.9
"364","2019-09-03",17.950001
"365","2019-09-04",18.379999
"366","2019-09-05",18.860001
"367","2019-09-06",18.969999
"368","2019-09-09",19.48
"369","2019-09-10",20.07
"370","2019-09-11",20.32
"371","2019-09-12",20.02
"372","2019-09-13",20.059999
"373","2019-09-16",20.4
"374","2019-09-17",20.879999
"375","2019-09-18",20.959999
"376","2019-09-19",21.030001
"377","2019-09-20",21.030001
"378","2019-09-23",20.275
"379","2019-09-24",19.790001
"380","2019-09-25",19.75
"381","2019-09-26",20.07
"382","2019-09-27",19.77
"383","2019-09-30",20.17
"384","2019-10-01",19.950001
"385","2019-10-02",19.26
"386","2019-10-03",19.469999
"387","2019-10-04",19.469999
"388","2019-10-07",19.700001
"389","2019-10-08",19.275
"390","2019-10-09",19.040001
"391","2019-10-10",18.76
"392","2019-10-11",19.264999
"393","2019-10-14",19.34
"394","2019-10-15",19.415001
"395","2019-10-16",18.940001
"396","2019-10-17",18.940001
"397","2019-10-18",18.415001
"398","2019-10-21",18.92
"399","2019-10-22",19.32
"400","2019-10-23",19.209999
"401","2019-10-24",19.549999
"402","2019-10-25",19.73
"403","2019-10-28",20.07
"404","2019-10-29",20.059999
"405","2019-10-30",20.049999
"406","2019-10-31",19.82
"407","2019-11-01",20.25
"408","2019-11-04",20.540001
"409","2019-11-05",20.870001
"410","2019-11-06",20.559999
"411","2019-11-07",20.959999
"412","2019-11-08",19.795
"413","2019-11-11",18.860001
"414","2019-11-12",18.91
"415","2019-11-13",19.450001
"416","2019-11-14",18.84
"417","2019-11-15",19.209999
"418","2019-11-18",18.969999
"419","2019-11-19",19.030001
"420","2019-11-20",18.93
"421","2019-11-21",18.52
"422","2019-11-22",18.98
"423","2019-11-25",19.030001
"424","2019-11-26",18.9
"425","2019-11-27",18.700001
"426","2019-11-29",18.49
"427","2019-12-02",18.35
"428","2019-12-03",18.200001
"429","2019-12-04",18.26
"430","2019-12-05",18.059999
"431","2019-12-06",18.27
"432","2019-12-09",18.09
"433","2019-12-10",17.809999
"434","2019-12-11",17.24
"435","2019-12-12",16.75
"436","2019-12-13",16.799999
"437","2019-12-16",17.120001
"438","2019-12-17",17.16
"439","2019-12-18",17.200001
"440","2019-12-19",18.16
"441","2019-12-20",17.860001
"442","2019-12-23",17.775
"443","2019-12-24",17.780001
"444","2019-12-26",17.780001
"445","2019-12-27",17.719999
"446","2019-12-30",17.6
"447","2019-12-31",17.91
"448","2020-01-02",18.09
"449","2020-01-03",18
"450","2020-01-06",18.530001
"451","2020-01-07",18.530001
"452","2020-01-08",18.459999
"453","2020-01-09",18.370001
"454","2020-01-10",17.82
"455","2020-01-13",17.860001
"456","2020-01-14",18.004999
"457","2020-01-15",18.309999
"458","2020-01-16",18
"459","2020-01-17",18.02
"460","2020-01-21",17.639999
"461","2020-01-22",17.530001
"462","2020-01-23",17.709999
"463","2020-01-24",17.34
"464","2020-01-27",16.950001
"465","2020-01-28",17.139999
"466","2020-01-29",16.950001
"467","2020-01-30",17.01
"468","2020-01-31",17.02
"469","2020-02-03",16.91
"470","2020-02-04",17.1
"471","2020-02-05",17.610001
"472","2020-02-06",18.26
"473","2020-02-07",18.1
"474","2020-02-10",18.530001
"475","2020-02-11",18.6
"476","2020-02-12",18.57
"477","2020-02-13",18.610001
"478","2020-02-14",18.530001
"479","2020-02-18",18.389999
"480","2020-02-19",18.32
"481","2020-02-20",18.715
"482","2020-02-21",22.450001
"483","2020-02-24",21.76
"484","2020-02-25",20.639999
"485","2020-02-26",19.879999
"486","2020-02-27",19.33
"487","2020-02-28",19.559999
"488","2020-03-02",19.290001
"489","2020-03-03",19.315001
"490","2020-03-04",19.799999
"491","2020-03-05",19.34
"492","2020-03-06",19.41
"493","2020-03-09",17.67
"494","2020-03-10",17.389999
"495","2020-03-11",16.16
"496","2020-03-12",15.69
"497","2020-03-13",18.35
"498","2020-03-16",16.08
"499","2020-03-17",16.809999
"500","2020-03-18",16.52
"501","2020-03-19",17.82
"502","2020-03-20",17.59
"503","2020-03-23",17.110001
"504","2020-03-24",18.799999
"505","2020-03-25",18.41
"506","2020-03-26",18.92
"507","2020-03-27",17.75
"508","2020-03-30",18.15
"509","2020-03-31",18.1
"510","2020-04-01",17.879999
"511","2020-04-02",18.23
"512","2020-04-03",17.959999
"513","2020-04-06",18.059999
"514","2020-04-07",17.700001
"515","2020-04-08",18.290001
"516","2020-04-09",18.059999
"517","2020-04-13",18.530001
"518","2020-04-14",19
"519","2020-04-15",18.950001
"520","2020-04-16",18.735001
"521","2020-04-17",19.18
"522","2020-04-20",20.34
"523","2020-04-21",19.66
"524","2020-04-22",19.969999
"525","2020-04-23",19.834999
"526","2020-04-24",20.205
"527","2020-04-27",20.799999
"528","2020-04-28",20.549999
"529","2020-04-29",20.98
"530","2020-04-30",21.02
"531","2020-05-01",19.6
"532","2020-05-04",19.879999
"533","2020-05-05",20.035
"534","2020-05-06",20.344999
"535","2020-05-07",21.889999
"536","2020-05-08",21.879999
"537","2020-05-11",22.940001
"538","2020-05-12",22.129999
"539","2020-05-13",21.52
"540","2020-05-14",21.5
"541","2020-05-15",22.370001
"542","2020-05-18",21.59
"543","2020-05-19",21.75
"544","2020-05-20",22.225
"545","2020-05-21",22.129999
"546","2020-05-22",21.665001
"547","2020-05-26",22.9
"548","2020-05-27",22.809999
"549","2020-05-28",22.59
"550","2020-05-29",22.57
"551","2020-06-01",23.540001
"552","2020-06-02",23.27
"553","2020-06-03",23.549999
"554","2020-06-04",23.280001
"555","2020-06-05",21.98
"556","2020-06-08",22.540001
"557","2020-06-09",21.93
"558","2020-06-10",21.98
"559","2020-06-11",20.42
"560","2020-06-12",21.030001
"561","2020-06-15",21.52
"562","2020-06-16",22.549999
"563","2020-06-17",22.709999
"564","2020-06-18",23
"565","2020-06-19",23.299999
"566","2020-06-22",23.51
"567","2020-06-23",23.65
"568","2020-06-24",22.639999
"569","2020-06-25",22.16
"570","2020-06-26",21.469999
"571","2020-06-29",21.290001
"572","2020-06-30",21.77
"573","2020-07-01",21.780001
"574","2020-07-02",21.65
"575","2020-07-06",22.42
"576","2020-07-07",22.440001
"577","2020-07-08",22.74
"578","2020-07-09",22.4
"579","2020-07-10",22.110001
"580","2020-07-13",20.26
"581","2020-07-14",20.290001
"582","2020-07-15",20.85
"583","2020-07-16",20.66
"584","2020-07-17",20.83
"585","2020-07-20",22.889999
"586","2020-07-21",22.42
"587","2020-07-22",22.15
"588","2020-07-23",21.84
"589","2020-07-24",21.35
"590","2020-07-27",21.549999
"591","2020-07-28",22.27
"592","2020-07-29",22.559999
"593","2020-07-30",22.389999
"594","2020-07-31",22.75
"595","2020-08-03",23.16
"596","2020-08-04",23.23
"597","2020-08-05",23.219999
"598","2020-08-06",23.27
"599","2020-08-07",20.690001
"600","2020-08-10",19.92
"601","2020-08-11",19.66
"602","2020-08-12",19.639999
"603","2020-08-13",19.629999
"604","2020-08-14",19.5
"605","2020-08-17",19.92
"606","2020-08-18",20.48
"607","2020-08-19",20.139999
"608","2020-08-20",20.16
"609","2020-08-21",20.120001
"610","2020-08-24",20.209999
"611","2020-08-25",20.139999
"612","2020-08-26",20.57
"613","2020-08-27",20.309999
"614","2020-08-28",20.719999
"615","2020-08-31",21.17
"616","2020-09-01",21.32
"617","2020-09-02",21.75
"618","2020-09-03",20.57
"619","2020-09-04",19.75
"620","2020-09-08",19.879999
"621","2020-09-09",20.355
"622","2020-09-10",19.764999
"623","2020-09-11",19.85
"624","2020-09-14",20.18
"625","2020-09-15",20.35
"626","2020-09-16",20.219999
"627","2020-09-17",19.5
"628","2020-09-18",19.280001
"629","2020-09-21",19.23
"630","2020-09-22",19.530001
"631","2020-09-23",19.18
"632","2020-09-24",18.780001
"633","2020-09-25",19.15
"634","2020-09-28",19.280001
"635","2020-09-29",19.129999
"636","2020-09-30",19.26
"637","2020-10-01",19.475
"638","2020-10-02",19.18
"639","2020-10-05",19.51
"640","2020-10-06",19.280001
"641","2020-10-07",19.66
"642","2020-10-08",19.67
"643","2020-10-09",20.389999
"644","2020-10-12",20.030001
"645","2020-10-13",20.34
"646","2020-10-14",19.84
"647","2020-10-15",20.139999
"648","2020-10-16",20.32
"649","2020-10-19",19.889999
"650","2020-10-20",19.780001
"651","2020-10-21",19.98
"652","2020-10-22",20.200001
"653","2020-10-23",19.719999
"654","2020-10-26",19.125
"655","2020-10-27",19.030001
"656","2020-10-28",18.610001
"657","2020-10-29",18.75
"658","2020-10-30",18.26
"659","2020-11-02",17.969999
"660","2020-11-03",18.200001
"661","2020-11-04",18.549999
"662","2020-11-05",20.120001
"663","2020-11-06",19.145
"664","2020-11-09",18.75
"665","2020-11-10",18.469999
"666","2020-11-11",18.82
"667","2020-11-12",18.77
"668","2020-11-13",19.059999
"669","2020-11-16",18.690001
"670","2020-11-17",18.549999
"671","2020-11-18",18.43
"672","2020-11-19",18.92
"673","2020-11-20",19.030001
"674","2020-11-23",19.120001
"675","2020-11-24",18.450001
"676","2020-11-25",19.110001
"677","2020-11-27",19.540001
