"","date","IDXG"
"1140","2011-07-12",772
"1141","2011-07-13",788
"1142","2011-07-14",792
"1143","2011-07-15",786
"1144","2011-07-18",770
"1145","2011-07-19",769
"1146","2011-07-20",771
"1147","2011-07-21",787
"1148","2011-07-22",773
"1149","2011-07-25",776
"1150","2011-07-26",768
"1151","2011-07-27",738
"1152","2011-07-28",750
"1153","2011-07-29",746
"1154","2011-08-01",790
"1155","2011-08-02",785
"1156","2011-08-03",798
"1157","2011-08-04",787
"1158","2011-08-05",782
"1159","2011-08-08",710
"1160","2011-08-09",700
"1161","2011-08-10",657
"1162","2011-08-11",628
"1163","2011-08-12",678
"1164","2011-08-15",662
"1165","2011-08-16",706
"1166","2011-08-17",684
"1167","2011-08-18",701
"1168","2011-08-19",679
"1169","2011-08-22",684
"1170","2011-08-23",711
"1171","2011-08-24",715
"1172","2011-08-25",690
"1173","2011-08-26",681
"1174","2011-08-29",721
"1175","2011-08-30",729
"1176","2011-08-31",724
"1177","2011-09-01",723
"1178","2011-09-02",704
"1179","2011-09-06",678
"1180","2011-09-07",699
"1181","2011-09-08",701
"1182","2011-09-09",683
"1183","2011-09-12",682
"1184","2011-09-13",677
"1185","2011-09-14",697
"1186","2011-09-15",692
"1187","2011-09-16",696
"1188","2011-09-19",690
"1189","2011-09-20",690
"1190","2011-09-21",680
"1191","2011-09-22",660
"1192","2011-09-23",644
"1193","2011-09-26",635
"1194","2011-09-27",630
"1195","2011-09-28",625
"1196","2011-09-29",631
"1197","2011-09-30",664
"1198","2011-10-03",637
"1199","2011-10-04",632
"1200","2011-10-05",632
"1201","2011-10-06",651
"1202","2011-10-07",640
"1203","2011-10-10",659
"1204","2011-10-11",651
"1205","2011-10-12",647
"1206","2011-10-13",634
"1207","2011-10-14",641
"1208","2011-10-17",651
"1209","2011-10-18",641
"1210","2011-10-19",642
"1211","2011-10-20",661
"1212","2011-10-21",671
"1213","2011-10-24",659
"1214","2011-10-25",654
"1215","2011-10-26",652
"1216","2011-10-27",660
"1217","2011-10-28",649
"1218","2011-10-31",640
"1219","2011-11-01",644
"1220","2011-11-02",664
"1221","2011-11-03",671
"1222","2011-11-04",673
"1223","2011-11-07",685
"1224","2011-11-08",690
"1225","2011-11-09",680
"1226","2011-11-10",680
"1227","2011-11-11",685
"1228","2011-11-14",660
"1229","2011-11-15",668
"1230","2011-11-16",643
"1231","2011-11-17",643
"1232","2011-11-18",639
"1233","2011-11-21",640
"1234","2011-11-22",627
"1235","2011-11-23",631
"1236","2011-11-25",640
"1237","2011-11-28",621
"1238","2011-11-29",629
"1239","2011-11-30",633
"1240","2011-12-01",631
"1241","2011-12-02",645
"1242","2011-12-05",690
"1243","2011-12-06",687
"1244","2011-12-07",748
"1245","2011-12-08",717
"1246","2011-12-09",685
"1247","2011-12-12",657
"1248","2011-12-13",661
"1249","2011-12-14",633
"1250","2011-12-15",606
"1251","2011-12-16",591
"1252","2011-12-19",571
"1253","2011-12-20",575
"1254","2011-12-21",530
"1255","2011-12-22",547
"1256","2011-12-23",571
"1257","2011-12-27",550
"1258","2011-12-28",559
"1259","2011-12-29",560
"1260","2011-12-30",642
"1261","2012-01-03",607
"1262","2012-01-04",606
"1263","2012-01-05",662
"1264","2012-01-06",641
"1265","2012-01-09",655
"1266","2012-01-10",650
"1267","2012-01-11",656
"1268","2012-01-12",650
"1269","2012-01-13",639
"1270","2012-01-17",650
"1271","2012-01-18",641
"1272","2012-01-19",646
"1273","2012-01-20",648
"1274","2012-01-23",657
"1275","2012-01-24",646
"1276","2012-01-25",648
"1277","2012-01-26",650
"1278","2012-01-27",653
"1279","2012-01-30",663
"1280","2012-01-31",641
"1281","2012-02-01",650
"1282","2012-02-02",651
"1283","2012-02-03",672
"1284","2012-02-06",660
"1285","2012-02-07",651
"1286","2012-02-08",645
"1287","2012-02-09",650
"1288","2012-02-10",649
"1289","2012-02-13",644
"1290","2012-02-14",704
"1291","2012-02-15",687
"1292","2012-02-16",697
"1293","2012-02-17",700
"1294","2012-02-21",695
"1295","2012-02-22",689
"1296","2012-02-23",687
"1297","2012-02-24",690
"1298","2012-02-27",691
"1299","2012-02-28",698
"1300","2012-02-29",692
"1301","2012-03-01",662
"1302","2012-03-02",655
"1303","2012-03-05",689
"1304","2012-03-06",678
"1305","2012-03-07",673
"1306","2012-03-08",672
"1307","2012-03-09",674
"1308","2012-03-12",662
"1309","2012-03-13",658
"1310","2012-03-14",650
"1311","2012-03-15",649
"1312","2012-03-16",650
"1313","2012-03-19",650
"1314","2012-03-20",649
"1315","2012-03-21",635
"1316","2012-03-22",656
"1317","2012-03-23",648
"1318","2012-03-26",669
"1319","2012-03-27",671
"1320","2012-03-28",667
"1321","2012-03-29",680
"1322","2012-03-30",667
"1323","2012-04-02",675
"1324","2012-04-03",670
"1325","2012-04-04",680
"1326","2012-04-05",690
"1327","2012-04-09",685
"1328","2012-04-10",676
"1329","2012-04-11",702
"1330","2012-04-12",734
"1331","2012-04-13",713
"1332","2012-04-16",740
"1333","2012-04-17",760
"1334","2012-04-18",749
"1335","2012-04-19",757
"1336","2012-04-20",758
"1337","2012-04-23",774
"1338","2012-04-24",769
"1339","2012-04-25",783
"1340","2012-04-26",797
"1341","2012-04-27",804
"1342","2012-04-30",808
"1343","2012-05-01",817
"1344","2012-05-02",821
"1345","2012-05-03",814
"1346","2012-05-04",805
"1347","2012-05-07",852
"1348","2012-05-08",861
"1349","2012-05-09",859
"1350","2012-05-10",860
"1351","2012-05-11",856
"1352","2012-05-14",842
"1353","2012-05-15",846
"1354","2012-05-16",866
"1355","2012-05-17",859
"1356","2012-05-18",872
"1357","2012-05-21",856
"1358","2012-05-22",823
"1359","2012-05-23",798
"1360","2012-05-24",800
"1361","2012-05-25",796
"1362","2012-05-29",794
"1363","2012-05-30",746
"1364","2012-05-31",745
"1365","2012-06-01",728
"1366","2012-06-04",820
"1367","2012-06-05",807
"1368","2012-06-06",813
"1369","2012-06-07",807
"1370","2012-06-08",787
"1371","2012-06-11",754
"1372","2012-06-12",736
"1373","2012-06-13",699
"1374","2012-06-14",706
"1375","2012-06-15",789
"1376","2012-06-18",800
"1377","2012-06-19",805
"1378","2012-06-20",838
"1379","2012-06-21",833
"1380","2012-06-22",771
"1381","2012-06-25",758
"1382","2012-06-26",802
"1383","2012-06-27",820
"1384","2012-06-28",818
"1385","2012-06-29",824
"1386","2012-07-02",847
"1387","2012-07-03",857
"1388","2012-07-05",827
"1389","2012-07-06",795
"1390","2012-07-09",806
"1391","2012-07-10",811
"1392","2012-07-11",814
"1393","2012-07-12",810
"1394","2012-07-13",821
"1395","2012-07-16",805
"1396","2012-07-17",808
"1397","2012-07-18",824
"1398","2012-07-19",810
"1399","2012-07-20",767
"1400","2012-07-23",764
"1401","2012-07-24",730
"1402","2012-07-25",735
"1403","2012-07-26",736
"1404","2012-07-27",726
"1405","2012-07-30",712
"1406","2012-07-31",718
"1407","2012-08-01",700
"1408","2012-08-02",698
"1409","2012-08-03",718
"1410","2012-08-06",741
"1411","2012-08-07",731
"1412","2012-08-08",700
"1413","2012-08-09",745
"1414","2012-08-10",706
"1415","2012-08-13",735
"1416","2012-08-14",716
"1417","2012-08-15",695
"1418","2012-08-16",696
"1419","2012-08-17",690
"1420","2012-08-20",684
"1421","2012-08-21",648
"1422","2012-08-22",639
"1423","2012-08-23",659
"1424","2012-08-24",658
"1425","2012-08-27",675
"1426","2012-08-28",671
"1427","2012-08-29",678
"1428","2012-08-30",668
"1429","2012-08-31",694
"1430","2012-09-04",696
"1431","2012-09-05",685
"1432","2012-09-06",721
"1433","2012-09-07",728
"1434","2012-09-10",741
"1435","2012-09-11",723
"1436","2012-09-12",727
"1437","2012-09-13",755
"1438","2012-09-14",786
"1439","2012-09-17",804
"1440","2012-09-18",785
"1441","2012-09-19",794
"1442","2012-09-20",766
"1443","2012-09-21",795
"1444","2012-09-24",782
"1445","2012-09-25",774
"1446","2012-09-26",780
"1447","2012-09-27",794
"1448","2012-09-28",797
"1449","2012-10-01",808
"1450","2012-10-02",817
"1451","2012-10-03",794
"1452","2012-10-04",797
"1453","2012-10-05",759
"1454","2012-10-08",756
"1455","2012-10-09",734
"1456","2012-10-10",727
"1457","2012-10-11",728
"1458","2012-10-12",739
"1459","2012-10-15",746
"1460","2012-10-16",741
"1461","2012-10-17",746
"1462","2012-10-18",738
"1463","2012-10-19",714
"1464","2012-10-22",714
"1465","2012-10-23",689
"1466","2012-10-24",694
"1467","2012-10-25",716
"1468","2012-10-26",647
"1469","2012-10-31",685
"1470","2012-11-01",740
"1471","2012-11-02",627
"1472","2012-11-05",634
"1473","2012-11-06",627
"1474","2012-11-07",614
"1475","2012-11-08",609
"1476","2012-11-09",630
"1477","2012-11-12",656
"1478","2012-11-13",645
"1479","2012-11-14",618
"1480","2012-11-15",635
"1481","2012-11-16",608
"1482","2012-11-19",637
"1483","2012-11-20",626
"1484","2012-11-21",630
"1485","2012-11-23",633
"1486","2012-11-26",639
"1487","2012-11-27",635
"1488","2012-11-28",631
"1489","2012-11-29",648
"1490","2012-11-30",653
"1491","2012-12-03",672
"1492","2012-12-04",695
"1493","2012-12-05",695
"1494","2012-12-06",693
"1495","2012-12-07",671
"1496","2012-12-10",694
"1497","2012-12-11",689
"1498","2012-12-12",668
"1499","2012-12-13",662
"1500","2012-12-14",683
"1501","2012-12-17",707
"1502","2012-12-18",735
"1503","2012-12-19",742
"1504","2012-12-20",772
"1505","2012-12-21",781
"1506","2012-12-24",753
"1507","2012-12-26",730
"1508","2012-12-27",706
"1509","2012-12-28",702
"1510","2012-12-31",760
"1511","2013-01-02",808
"1512","2013-01-03",792
"1513","2013-01-04",799
"1514","2013-01-07",764
"1515","2013-01-08",773
"1516","2013-01-09",781
"1517","2013-01-10",808
"1518","2013-01-11",786
"1519","2013-01-14",783
"1520","2013-01-15",752
"1521","2013-01-16",749
"1522","2013-01-17",755
"1523","2013-01-18",759
"1524","2013-01-22",769
"1525","2013-01-23",761
"1526","2013-01-24",768
"1527","2013-01-25",757
"1528","2013-01-28",775
"1529","2013-01-29",775
"1530","2013-01-30",770
"1531","2013-01-31",775
"1532","2013-02-01",774
"1533","2013-02-04",745
"1534","2013-02-05",763
"1535","2013-02-06",754
"1536","2013-02-07",750
"1537","2013-02-08",758
"1538","2013-02-11",774
"1539","2013-02-12",771
"1540","2013-02-13",764
"1541","2013-02-14",757
"1542","2013-02-15",753
"1543","2013-02-19",760
"1544","2013-02-20",753
"1545","2013-02-21",748
"1546","2013-02-22",745
"1547","2013-02-25",730
"1548","2013-02-26",727
"1549","2013-02-27",733
"1550","2013-02-28",730
"1551","2013-03-01",743
"1552","2013-03-04",763
"1553","2013-03-05",770
"1554","2013-03-06",780
"1555","2013-03-07",734
"1556","2013-03-08",711
"1557","2013-03-11",694
"1558","2013-03-12",696
"1559","2013-03-13",711
"1560","2013-03-14",700
"1561","2013-03-15",686
"1562","2013-03-18",664
"1563","2013-03-19",628
"1564","2013-03-20",645
"1565","2013-03-21",599
"1566","2013-03-22",608
"1567","2013-03-25",638
"1568","2013-03-26",624
"1569","2013-03-27",607
"1570","2013-03-28",590
"1571","2013-04-01",560
"1572","2013-04-02",574
"1573","2013-04-03",555
"1574","2013-04-04",544
"1575","2013-04-05",485
"1576","2013-04-08",484
"1577","2013-04-09",476
"1578","2013-04-10",475
"1579","2013-04-11",472
"1580","2013-04-12",473
"1581","2013-04-15",473
"1582","2013-04-16",480
"1583","2013-04-17",466
"1584","2013-04-18",468
"1585","2013-04-19",455
"1586","2013-04-22",465
"1587","2013-04-23",454
"1588","2013-04-24",450
"1589","2013-04-25",462
"1590","2013-04-26",450
"1591","2013-04-29",460
"1592","2013-04-30",457
"1593","2013-05-01",425
"1594","2013-05-02",417
"1595","2013-05-03",424
"1596","2013-05-06",415
"1597","2013-05-07",413
"1598","2013-05-08",404
"1599","2013-05-09",405
"1600","2013-05-10",406
"1601","2013-05-13",406
"1602","2013-05-14",500
"1603","2013-05-15",476
"1604","2013-05-16",463
"1605","2013-05-17",448
"1606","2013-05-20",465
"1607","2013-05-21",471
"1608","2013-05-22",459
"1609","2013-05-23",462
"1610","2013-05-24",460
"1611","2013-05-28",469
"1612","2013-05-29",456
"1613","2013-05-30",448
"1614","2013-05-31",435
"1615","2013-06-03",448
"1616","2013-06-04",447
"1617","2013-06-05",439
"1618","2013-06-06",448
"1619","2013-06-07",445
"1620","2013-06-10",442
"1621","2013-06-11",437
"1622","2013-06-12",436
"1623","2013-06-13",430
"1624","2013-06-14",425
"1625","2013-06-17",424
"1626","2013-06-18",424
"1627","2013-06-19",422
"1628","2013-06-20",416
"1629","2013-06-21",425
"1630","2013-06-24",411
"1631","2013-06-25",410
"1632","2013-06-26",415
"1633","2013-06-27",445
"1634","2013-06-28",470
"1635","2013-07-01",439
"1636","2013-07-02",431
"1637","2013-07-03",437
"1638","2013-07-05",430
"1639","2013-07-08",431
"1640","2013-07-09",441
"1641","2013-07-10",448
"1642","2013-07-11",452
"1643","2013-07-12",451
"1644","2013-07-15",455
"1645","2013-07-16",460
"1646","2013-07-17",461
"1647","2013-07-18",466
"1648","2013-07-19",463
"1649","2013-07-22",465
"1650","2013-07-23",469
"1651","2013-07-24",474
"1652","2013-07-25",470
"1653","2013-07-26",471
"1654","2013-07-29",466
"1655","2013-07-30",470
"1656","2013-07-31",465
"1657","2013-08-01",476
"1658","2013-08-02",475
"1659","2013-08-05",473
"1660","2013-08-06",495
"1661","2013-08-07",493
"1662","2013-08-08",488
"1663","2013-08-09",485
"1664","2013-08-12",479
"1665","2013-08-13",490
"1666","2013-08-14",482
"1667","2013-08-15",480
"1668","2013-08-16",485
"1669","2013-08-19",462
"1670","2013-08-20",470
"1671","2013-08-21",476
"1672","2013-08-22",510
"1673","2013-08-23",520
"1674","2013-08-26",525
"1675","2013-08-27",518
"1676","2013-08-28",516
"1677","2013-08-29",519
"1678","2013-08-30",512
"1679","2013-09-03",505
"1680","2013-09-04",521
"1681","2013-09-05",516
"1682","2013-09-06",520
"1683","2013-09-09",510
"1684","2013-09-10",482
"1685","2013-09-11",499
"1686","2013-09-12",503
"1687","2013-09-13",503
"1688","2013-09-16",498
"1689","2013-09-17",495
"1690","2013-09-18",479
"1691","2013-09-19",474
"1692","2013-09-20",480
"1693","2013-09-23",465
"1694","2013-09-24",480
"1695","2013-09-25",468
"1696","2013-09-26",469
"1697","2013-09-27",471
"1698","2013-09-30",482
"1699","2013-10-01",476
"1700","2013-10-02",474
"1701","2013-10-03",450
"1702","2013-10-04",459
"1703","2013-10-07",456
"1704","2013-10-08",459
"1705","2013-10-09",444
"1706","2013-10-10",453
"1707","2013-10-11",452
"1708","2013-10-14",477
"1709","2013-10-15",510
"1710","2013-10-16",503
"1711","2013-10-17",499
"1712","2013-10-18",480
"1713","2013-10-21",488
"1714","2013-10-22",480
"1715","2013-10-23",489
"1716","2013-10-24",486
"1717","2013-10-25",485
"1718","2013-10-28",496
"1719","2013-10-29",518
"1720","2013-10-30",486
"1721","2013-10-31",477
"1722","2013-11-01",466
"1723","2013-11-04",475
"1724","2013-11-05",483
"1725","2013-11-06",485
"1726","2013-11-07",494
"1727","2013-11-08",493
"1728","2013-11-11",486
"1729","2013-11-12",494
"1730","2013-11-13",521
"1731","2013-11-14",510
"1732","2013-11-15",513
"1733","2013-11-18",533
"1734","2013-11-19",529
"1735","2013-11-20",514
"1736","2013-11-21",519
"1737","2013-11-22",525
"1738","2013-11-25",520
"1739","2013-11-26",520
"1740","2013-11-27",519
"1741","2013-11-29",512
"1742","2013-12-02",510
"1743","2013-12-03",488
"1744","2013-12-04",484
"1745","2013-12-05",491
"1746","2013-12-06",477
"1747","2013-12-09",482
"1748","2013-12-10",484
"1749","2013-12-11",485
"1750","2013-12-12",470
"1751","2013-12-13",470
"1752","2013-12-16",474
"1753","2013-12-17",477
"1754","2013-12-18",491
"1755","2013-12-19",498
"1756","2013-12-20",498
"1757","2013-12-23",484
"1758","2013-12-24",494
"1759","2013-12-26",481
"1760","2013-12-27",482
"1761","2013-12-30",471
"1762","2013-12-31",481
"1763","2014-01-02",506
"1764","2014-01-03",583
"1765","2014-01-06",575
"1766","2014-01-07",545
"1767","2014-01-08",550
"1768","2014-01-09",561
"1769","2014-01-10",555
"1770","2014-01-13",573
"1771","2014-01-14",573
"1772","2014-01-15",582
"1773","2014-01-16",582
"1774","2014-01-17",580
"1775","2014-01-21",575
"1776","2014-01-22",595
"1777","2014-01-23",590
"1778","2014-01-24",584
"1779","2014-01-27",589
"1780","2014-01-28",580
"1781","2014-01-29",592
"1782","2014-01-30",588
"1783","2014-01-31",579
"1784","2014-02-03",578
"1785","2014-02-04",567
"1786","2014-02-05",550
"1787","2014-02-06",560
"1788","2014-02-07",546
"1789","2014-02-10",517
"1790","2014-02-11",514
"1791","2014-02-12",519
"1792","2014-02-13",513
"1793","2014-02-14",510
"1794","2014-02-18",512
"1795","2014-02-19",512
"1796","2014-02-20",512
"1797","2014-02-21",513
"1798","2014-02-24",517
"1799","2014-02-25",513
"1800","2014-02-26",510
"1801","2014-02-27",510
"1802","2014-02-28",475
"1803","2014-03-03",491
"1804","2014-03-04",485
"1805","2014-03-05",483
"1806","2014-03-06",462
"1807","2014-03-07",476
"1808","2014-03-10",473
"1809","2014-03-11",468
"1810","2014-03-12",474
"1811","2014-03-13",472
"1812","2014-03-14",468
"1813","2014-03-17",467
"1814","2014-03-18",457
"1815","2014-03-19",447
"1816","2014-03-20",449
"1817","2014-03-21",441
"1818","2014-03-24",444
"1819","2014-03-25",462
"1820","2014-03-26",444
"1821","2014-03-27",439
"1822","2014-03-28",448
"1823","2014-03-31",458
"1824","2014-04-01",456
"1825","2014-04-02",457
"1826","2014-04-03",439
"1827","2014-04-04",450
"1828","2014-04-07",441
"1829","2014-04-08",443
"1830","2014-04-09",440
"1831","2014-04-10",453
"1832","2014-04-11",472
"1833","2014-04-14",485
"1834","2014-04-15",490
"1835","2014-04-16",500
"1836","2014-04-17",514
"1837","2014-04-21",539
"1838","2014-04-22",540
"1839","2014-04-23",540
"1840","2014-04-24",539
"1841","2014-04-25",484
"1842","2014-04-28",497
"1843","2014-04-29",477
"1844","2014-04-30",474
"1845","2014-05-01",511
"1846","2014-05-02",507
"1847","2014-05-05",507
"1848","2014-05-06",507
"1849","2014-05-07",477
"1850","2014-05-08",457
"1851","2014-05-09",458
"1852","2014-05-12",481
"1853","2014-05-13",475
"1854","2014-05-14",465
"1855","2014-05-15",465
"1856","2014-05-16",445
"1857","2014-05-19",451
"1858","2014-05-20",466
"1859","2014-05-21",460
"1860","2014-05-22",460
"1861","2014-05-23",464
"1862","2014-05-27",468
"1863","2014-05-28",484
"1864","2014-05-29",459
"1865","2014-05-30",449
"1866","2014-06-02",447
"1867","2014-06-03",494
"1868","2014-06-04",451
"1869","2014-06-05",452
"1870","2014-06-06",450
"1871","2014-06-09",435
"1872","2014-06-10",444
"1873","2014-06-11",448
"1874","2014-06-12",450
"1875","2014-06-13",429
"1876","2014-06-16",407
"1877","2014-06-17",405
"1878","2014-06-18",415
"1879","2014-06-19",415
"1880","2014-06-20",433
"1881","2014-06-23",423
"1882","2014-06-24",444
"1883","2014-06-25",433
"1884","2014-06-26",436
"1885","2014-06-27",445
"1886","2014-06-30",438
"1887","2014-07-01",436
"1888","2014-07-02",439
"1889","2014-07-03",446
"1890","2014-07-07",440
"1891","2014-07-08",419
"1892","2014-07-09",425
"1893","2014-07-10",415
"1894","2014-07-11",406
"1895","2014-07-14",411
"1896","2014-07-15",421
"1897","2014-07-16",405
"1898","2014-07-17",400
"1899","2014-07-18",396
"1900","2014-07-21",388
"1901","2014-07-22",386
"1902","2014-07-23",397
"1903","2014-07-24",411
"1904","2014-07-25",411
"1905","2014-07-28",413
"1906","2014-07-29",382
"1907","2014-07-30",383
"1908","2014-07-31",359
"1909","2014-08-01",351
"1910","2014-08-04",356
"1911","2014-08-05",376
"1912","2014-08-06",370
"1913","2014-08-07",390
"1914","2014-08-08",380
"1915","2014-08-11",382
"1916","2014-08-12",378
"1917","2014-08-13",373
"1918","2014-08-14",314
"1919","2014-08-15",325
"1920","2014-08-18",314
"1921","2014-08-19",305
"1922","2014-08-20",300
"1923","2014-08-21",297
"1924","2014-08-22",300
"1925","2014-08-25",295
"1926","2014-08-26",290
"1927","2014-08-27",289
"1928","2014-08-28",299
"1929","2014-08-29",291
"1930","2014-09-02",289
"1931","2014-09-03",281
"1932","2014-09-04",282
"1933","2014-09-05",278
"1934","2014-09-08",276
"1935","2014-09-09",261
"1936","2014-09-10",272
"1937","2014-09-11",270
"1938","2014-09-12",269
"1939","2014-09-15",251
"1940","2014-09-16",259
"1941","2014-09-17",251
"1942","2014-09-18",249
"1943","2014-09-19",250
"1944","2014-09-22",245
"1945","2014-09-23",242
"1946","2014-09-24",243
"1947","2014-09-25",236
"1948","2014-09-26",233
"1949","2014-09-29",236
"1950","2014-09-30",240
"1951","2014-10-01",241
"1952","2014-10-02",226
"1953","2014-10-03",232
"1954","2014-10-06",224
"1955","2014-10-07",225
"1956","2014-10-08",227
"1957","2014-10-09",216
"1958","2014-10-10",212
"1959","2014-10-13",188
"1960","2014-10-14",182
"1961","2014-10-15",185
"1962","2014-10-16",182
"1963","2014-10-17",179
"1964","2014-10-20",179
"1965","2014-10-21",171
"1966","2014-10-22",176
"1967","2014-10-23",169
"1968","2014-10-24",166
"1969","2014-10-27",161
"1970","2014-10-28",162
"1971","2014-10-29",163
"1972","2014-10-30",190
"1973","2014-10-31",182
"1974","2014-11-03",175
"1975","2014-11-04",173
"1976","2014-11-05",160
"1977","2014-11-06",142
"1978","2014-11-07",162
"1979","2014-11-10",175
"1980","2014-11-11",178
"1981","2014-11-12",195
"1982","2014-11-13",177
"1983","2014-11-14",181
"1984","2014-11-17",174
"1985","2014-11-18",173
"1986","2014-11-19",176
"1987","2014-11-20",173
"1988","2014-11-21",176
"1989","2014-11-24",172
"1990","2014-11-25",175
"1991","2014-11-26",181
"1992","2014-11-28",193
"1993","2014-12-01",176
"1994","2014-12-02",185
"1995","2014-12-03",177
"1996","2014-12-04",178
"1997","2014-12-05",171
"1998","2014-12-08",155
"1999","2014-12-09",162
"2000","2014-12-10",157
"2001","2014-12-11",163
"2002","2014-12-12",161
"2003","2014-12-15",159
"2004","2014-12-16",156
"2005","2014-12-17",160
"2006","2014-12-18",155
"2007","2014-12-19",153
"2008","2014-12-22",157
"2009","2014-12-23",164
"2010","2014-12-24",163
"2011","2014-12-26",171
"2012","2014-12-29",166
"2013","2014-12-30",170
"2014","2014-12-31",179
"2015","2015-01-02",181
"2016","2015-01-05",170
"2017","2015-01-06",171
"2018","2015-01-07",169
"2019","2015-01-08",169
"2020","2015-01-09",167
"2021","2015-01-12",166
"2022","2015-01-13",165
"2023","2015-01-14",156
"2024","2015-01-15",141
"2025","2015-01-16",144
"2026","2015-01-20",151
"2027","2015-01-21",147
"2028","2015-01-22",146
"2029","2015-01-23",148
"2030","2015-01-26",157
"2031","2015-01-27",154
"2032","2015-01-28",154
"2033","2015-01-29",157
"2034","2015-01-30",156
"2035","2015-02-02",155
"2036","2015-02-03",159
"2037","2015-02-04",158
"2038","2015-02-05",158
"2039","2015-02-06",158
"2040","2015-02-09",159
"2041","2015-02-10",164
"2042","2015-02-11",175
"2043","2015-02-12",173
"2044","2015-02-13",184
"2045","2015-02-17",185
"2046","2015-02-18",207
"2047","2015-02-19",211
"2048","2015-02-20",196
"2049","2015-02-23",193
"2050","2015-02-24",185
"2051","2015-02-25",187
"2052","2015-02-26",193
"2053","2015-02-27",179
"2054","2015-03-02",192
"2055","2015-03-03",193
"2056","2015-03-04",163
"2057","2015-03-05",163
"2058","2015-03-06",158
"2059","2015-03-09",162
"2060","2015-03-10",158
"2061","2015-03-11",152
"2062","2015-03-12",154
"2063","2015-03-13",152
"2064","2015-03-16",151
"2065","2015-03-17",150
"2066","2015-03-18",141
"2067","2015-03-19",153
"2068","2015-03-20",155
"2069","2015-03-23",156
"2070","2015-03-24",153
"2071","2015-03-25",152
"2072","2015-03-26",150
"2073","2015-03-27",148
"2074","2015-03-30",140
"2075","2015-03-31",135
"2076","2015-04-01",140
"2077","2015-04-02",141
"2078","2015-04-06",148
"2079","2015-04-07",138
"2080","2015-04-08",139
"2081","2015-04-09",139
"2082","2015-04-10",142
"2083","2015-04-13",136
"2084","2015-04-14",143
"2085","2015-04-15",139
"2086","2015-04-16",135
"2087","2015-04-17",132
"2088","2015-04-20",139
"2089","2015-04-21",138
"2090","2015-04-22",136
"2091","2015-04-23",130
"2092","2015-04-24",130
"2093","2015-04-27",133
"2094","2015-04-28",130
"2095","2015-04-29",129
"2096","2015-04-30",127
"2097","2015-05-01",102
"2098","2015-05-04",104
"2099","2015-05-05",109
"2100","2015-05-06",118
"2101","2015-05-07",142
"2102","2015-05-08",131
"2103","2015-05-11",128
"2104","2015-05-12",127
"2105","2015-05-13",140
"2106","2015-05-14",136
"2107","2015-05-15",128
"2108","2015-05-18",128
"2109","2015-05-19",125
"2110","2015-05-20",132
"2111","2015-05-21",125
"2112","2015-05-22",127
"2113","2015-05-26",125
"2114","2015-05-27",127
"2115","2015-05-28",132
"2116","2015-05-29",128
"2117","2015-06-01",132
"2118","2015-06-02",126
"2119","2015-06-03",132
"2120","2015-06-04",137
"2121","2015-06-05",135
"2122","2015-06-08",135
"2123","2015-06-09",138
"2124","2015-06-10",155
"2125","2015-06-11",154
"2126","2015-06-12",161
"2127","2015-06-15",158
"2128","2015-06-16",170
"2129","2015-06-17",168
"2130","2015-06-18",165
"2131","2015-06-19",170
"2132","2015-06-22",166
"2133","2015-06-23",170
"2134","2015-06-24",171
"2135","2015-06-25",169
"2136","2015-06-26",153
"2137","2015-06-29",156
"2138","2015-06-30",143
"2139","2015-07-01",143
"2140","2015-07-02",142
"2141","2015-07-06",182
"2142","2015-07-07",168
"2143","2015-07-08",172
"2144","2015-07-09",170
"2145","2015-07-10",183
"2146","2015-07-13",192
"2147","2015-07-14",189
"2148","2015-07-15",190
"2149","2015-07-16",190
"2150","2015-07-17",196
"2151","2015-07-20",240
"2152","2015-07-21",220
"2153","2015-07-22",228
"2154","2015-07-23",235
"2155","2015-07-24",214
"2156","2015-07-27",215
"2157","2015-07-28",220
"2158","2015-07-29",211
"2159","2015-07-30",213
"2160","2015-07-31",213
"2161","2015-08-03",213
"2162","2015-08-04",215
"2163","2015-08-05",208
"2164","2015-08-06",202
"2165","2015-08-07",206
"2166","2015-08-10",209
"2167","2015-08-11",205
"2168","2015-08-12",197
"2169","2015-08-13",208
"2170","2015-08-14",200
"2171","2015-08-17",172
"2172","2015-08-18",178
"2173","2015-08-19",186
"2174","2015-08-20",174
"2175","2015-08-21",189
"2176","2015-08-24",173
"2177","2015-08-25",194
"2178","2015-08-26",189
"2179","2015-08-27",204
"2180","2015-08-28",188
"2181","2015-08-31",208
"2182","2015-09-01",206
"2183","2015-09-02",208
"2184","2015-09-03",206
"2185","2015-09-04",212
"2186","2015-09-08",206
"2187","2015-09-09",195
"2188","2015-09-10",200
"2189","2015-09-11",192
"2190","2015-09-14",195
"2191","2015-09-15",201
"2192","2015-09-16",209
"2193","2015-09-17",202
"2194","2015-09-18",201
"2195","2015-09-21",201
"2196","2015-09-22",192
"2197","2015-09-23",196
"2198","2015-09-24",196
"2199","2015-09-25",194
"2200","2015-09-28",184
"2201","2015-09-29",186
"2202","2015-09-30",179
"2203","2015-10-01",187
"2204","2015-10-02",178
"2205","2015-10-05",181
"2206","2015-10-06",187
"2207","2015-10-07",171
"2208","2015-10-08",179
"2209","2015-10-09",175
"2210","2015-10-12",165
"2211","2015-10-13",152
"2212","2015-10-14",159
"2213","2015-10-15",142
"2214","2015-10-16",134
"2215","2015-10-19",161
