"","date","AMX"
"164","2007-08-27",30.120001
"165","2007-08-28",28.775
"166","2007-08-29",29.59
"167","2007-08-30",29.48
"168","2007-08-31",30.23
"169","2007-09-04",30.815001
"170","2007-09-05",30.565001
"171","2007-09-06",30.540001
"172","2007-09-07",29.5
"173","2007-09-10",29.424999
"174","2007-09-11",30.120001
"175","2007-09-12",29.945
"176","2007-09-13",30.610001
"177","2007-09-14",30.475
"178","2007-09-17",30.325001
"179","2007-09-18",31.424999
"180","2007-09-19",31.625
"181","2007-09-20",31.555
"182","2007-09-21",32.040001
"183","2007-09-24",32.029999
"184","2007-09-25",31.68
"185","2007-09-26",32.049999
"186","2007-09-27",32.419998
"187","2007-09-28",32
"188","2007-10-01",32.84
"189","2007-10-02",33.174999
"190","2007-10-03",32.185001
"191","2007-10-04",31.700001
"192","2007-10-05",32.75
"193","2007-10-08",32.880001
"194","2007-10-09",32.84
"195","2007-10-10",32.830002
"196","2007-10-11",33.200001
"197","2007-10-12",33.825001
"198","2007-10-15",33.150002
"199","2007-10-16",32.965
"200","2007-10-17",33.985001
"201","2007-10-18",34.450001
"202","2007-10-19",32.845001
"203","2007-10-22",33.110001
"204","2007-10-23",33.549999
"205","2007-10-24",33.18
"206","2007-10-25",32.07
"207","2007-10-26",32.779999
"208","2007-10-29",33.27
"209","2007-10-30",32.674999
"210","2007-10-31",32.695
"211","2007-11-01",30.99
"212","2007-11-02",31.205
"213","2007-11-05",30.905001
"214","2007-11-06",31.445
"215","2007-11-07",30.09
"216","2007-11-08",29.59
"217","2007-11-09",29.34
"218","2007-11-12",27.924999
"219","2007-11-13",29.924999
"220","2007-11-14",29.975
"221","2007-11-15",29.5
"222","2007-11-16",29.995001
"223","2007-11-19",28.895
"224","2007-11-20",29.275
"225","2007-11-21",28.879999
"226","2007-11-23",29.01
"227","2007-11-26",28.040001
"228","2007-11-27",28.135
"229","2007-11-28",29.684999
"230","2007-11-29",30.035
"231","2007-11-30",30.83
"232","2007-12-03",31.385
"233","2007-12-04",31.605
"234","2007-12-05",32.529999
"235","2007-12-06",32.514999
"236","2007-12-07",32.424999
"237","2007-12-10",32.064999
"238","2007-12-11",30.995001
"239","2007-12-12",31.68
"240","2007-12-13",31.325001
"241","2007-12-14",31.045
"242","2007-12-17",29.485001
"243","2007-12-18",30.004999
"244","2007-12-19",29.584999
"245","2007-12-20",29.59
"246","2007-12-21",30.440001
"247","2007-12-24",30.629999
"248","2007-12-26",30.629999
"249","2007-12-27",30.33
"250","2007-12-28",30.365
"251","2007-12-31",30.695
"252","2008-01-02",29.74
"253","2008-01-03",29.975
"254","2008-01-04",29.219999
"255","2008-01-07",29.025
"256","2008-01-08",29.305
"257","2008-01-09",29.655001
"258","2008-01-10",30.389999
"259","2008-01-11",29.655001
"260","2008-01-14",29.42
"261","2008-01-15",28.275
"262","2008-01-16",27.469999
"263","2008-01-17",26.555
"264","2008-01-18",26.35
"265","2008-01-22",27.094999
"266","2008-01-23",28.129999
"267","2008-01-24",28.504999
"268","2008-01-25",27.545
"269","2008-01-28",28.48
"270","2008-01-29",29.59
"271","2008-01-30",29.549999
"272","2008-01-31",29.934999
"273","2008-02-01",30.844999
"274","2008-02-04",30.41
"275","2008-02-05",28.75
"276","2008-02-06",28.950001
"277","2008-02-07",29.135
"278","2008-02-08",29.174999
"279","2008-02-11",30.115
"280","2008-02-12",30.219999
"281","2008-02-13",31.055
"282","2008-02-14",30.690001
"283","2008-02-15",30.344999
"284","2008-02-19",30.184999
"285","2008-02-20",30.695
"286","2008-02-21",30.48
"287","2008-02-22",30.754999
"288","2008-02-25",31.530001
"289","2008-02-26",32.09
"290","2008-02-27",32.084999
"291","2008-02-28",31.485001
"292","2008-02-29",30.23
"293","2008-03-03",30.575001
"294","2008-03-04",30.075001
"295","2008-03-05",29.790001
"296","2008-03-06",28.92
"297","2008-03-07",28.959999
"298","2008-03-10",28.09
"299","2008-03-11",29.785
"300","2008-03-12",29.309999
"301","2008-03-13",29.889999
"302","2008-03-14",29.42
"303","2008-03-17",29.07
"304","2008-03-18",30.84
"305","2008-03-19",29.405001
"306","2008-03-20",29.65
"307","2008-03-24",30.705
"308","2008-03-25",31.014999
"309","2008-03-26",30.834999
"310","2008-03-27",30.799999
"311","2008-03-28",30.879999
"312","2008-03-31",31.844999
"313","2008-04-01",33.055
"314","2008-04-02",32.625
"315","2008-04-03",33.375
"316","2008-04-04",32.654999
"317","2008-04-07",32.445
"318","2008-04-08",32.264999
"319","2008-04-09",31.440001
"320","2008-04-10",31.879999
"321","2008-04-11",31.325001
"322","2008-04-14",31.24
"323","2008-04-15",32.029999
"324","2008-04-16",32.919998
"325","2008-04-17",32.93
"326","2008-04-18",32.709999
"327","2008-04-21",33.279999
"328","2008-04-22",32.814999
"329","2008-04-23",32.715
"330","2008-04-24",32.57
"331","2008-04-25",28.139999
"332","2008-04-28",28.700001
"333","2008-04-29",28.559999
"334","2008-04-30",28.98
"335","2008-05-01",28.190001
"336","2008-05-02",28.924999
"337","2008-05-05",29.305
"338","2008-05-06",29.434999
"339","2008-05-07",28.965
"340","2008-05-08",28.485001
"341","2008-05-09",28.555
"342","2008-05-12",28.43
"343","2008-05-13",28.450001
"344","2008-05-14",29.25
"345","2008-05-15",29.125
"346","2008-05-16",28.51
"347","2008-05-19",28.5
"348","2008-05-20",28.395
"349","2008-05-21",27.93
"350","2008-05-22",28.434999
"351","2008-05-23",28.469999
"352","2008-05-27",28.799999
"353","2008-05-28",29.23
"354","2008-05-29",29.325001
"355","2008-05-30",29.885
"356","2008-06-02",29.235001
"357","2008-06-03",28.65
"358","2008-06-04",28.49
"359","2008-06-05",28.68
"360","2008-06-06",27.57
"361","2008-06-09",27.879999
"362","2008-06-10",27.645
"363","2008-06-11",27.52
"364","2008-06-12",28.41
"365","2008-06-13",28.295
"366","2008-06-16",28.115
"367","2008-06-17",27.5
"368","2008-06-18",27.040001
"369","2008-06-19",26.59
"370","2008-06-20",26.370001
"371","2008-06-23",26.385
"372","2008-06-24",26.125
"373","2008-06-25",26.889999
"374","2008-06-26",26.370001
"375","2008-06-27",26.315001
"376","2008-06-30",26.375
"377","2008-07-01",26.139999
"378","2008-07-02",25.65
"379","2008-07-03",25.809999
"380","2008-07-07",25.555
"381","2008-07-08",25.9
"382","2008-07-09",24.945
"383","2008-07-10",25.315001
"384","2008-07-11",25.1
"385","2008-07-14",25.08
"386","2008-07-15",25.35
"387","2008-07-16",26.014999
"388","2008-07-17",26.615
"389","2008-07-18",26.549999
"390","2008-07-21",26.014999
"391","2008-07-22",24.75
"392","2008-07-23",24.41
"393","2008-07-24",23.58
"394","2008-07-25",23.934999
"395","2008-07-28",23.77
"396","2008-07-29",24.805
"397","2008-07-30",25.295
"398","2008-07-31",25.245001
"399","2008-08-01",24.959999
"400","2008-08-04",24.705
"401","2008-08-05",25.540001
"402","2008-08-06",25.815001
"403","2008-08-07",25.135
"404","2008-08-08",25.125
"405","2008-08-11",24.450001
"406","2008-08-12",24.084999
"407","2008-08-13",24.639999
"408","2008-08-14",25.52
"409","2008-08-15",25.549999
"410","2008-08-18",24.955
"411","2008-08-19",25.245001
"412","2008-08-20",25.629999
"413","2008-08-21",25.615
"414","2008-08-22",26.094999
"415","2008-08-25",25.51
"416","2008-08-26",25.055
"417","2008-08-27",25.725
"418","2008-08-28",25.879999
"419","2008-08-29",25.690001
"420","2008-09-02",25.695
"421","2008-09-03",25.290001
"422","2008-09-04",24.924999
"423","2008-09-05",24.805
"424","2008-09-08",24.870001
"425","2008-09-09",23.67
"426","2008-09-10",23.215
"427","2008-09-11",23.379999
"428","2008-09-12",23.870001
"429","2008-09-15",22.290001
"430","2008-09-16",23.16
"431","2008-09-17",21.504999
"432","2008-09-18",23.450001
"433","2008-09-19",24.450001
"434","2008-09-22",23.040001
"435","2008-09-23",22.275
"436","2008-09-24",22.450001
"437","2008-09-25",23.969999
"438","2008-09-26",23.959999
"439","2008-09-29",21.58
"440","2008-09-30",23.18
"441","2008-10-01",23.355
"442","2008-10-02",21.325001
"443","2008-10-03",19.91
"444","2008-10-06",19.16
"445","2008-10-07",17.764999
"446","2008-10-08",16.940001
"447","2008-10-09",16.049999
"448","2008-10-10",16.15
"449","2008-10-13",19.315001
"450","2008-10-14",18.24
"451","2008-10-15",16.775
"452","2008-10-16",16.674999
"453","2008-10-17",17.379999
"454","2008-10-20",18.065001
"455","2008-10-21",16.559999
"456","2008-10-22",14.485
"457","2008-10-23",13.415
"458","2008-10-24",12.18
"459","2008-10-27",11.815
"460","2008-10-28",14.015
"461","2008-10-29",14.115
"462","2008-10-30",15.79
"463","2008-10-31",15.47
"464","2008-11-03",15.78
"465","2008-11-04",16.98
"466","2008-11-05",15.755
"467","2008-11-06",15.28
"468","2008-11-07",16.075001
"469","2008-11-10",15.92
"470","2008-11-11",15.39
"471","2008-11-12",14.675
"472","2008-11-13",16.309999
"473","2008-11-14",15.38
"474","2008-11-17",15.3
"475","2008-11-18",15.41
"476","2008-11-19",14.555
"477","2008-11-20",13.92
"478","2008-11-21",14.13
"479","2008-11-24",15.31
"480","2008-11-25",14.85
"481","2008-11-26",15.415
"482","2008-11-28",15
"483","2008-12-01",14.39
"484","2008-12-02",14.715
"485","2008-12-03",14.54
"486","2008-12-04",14.18
"487","2008-12-05",14.05
"488","2008-12-08",15.73
"489","2008-12-09",15.615
"490","2008-12-10",16.4
"491","2008-12-11",16.605
"492","2008-12-12",15.855
"493","2008-12-15",15.73
"494","2008-12-16",16.9
"495","2008-12-17",16.795
"496","2008-12-18",16.565001
"497","2008-12-19",16.26
"498","2008-12-22",16
"499","2008-12-23",15.74
"500","2008-12-24",15.865
"501","2008-12-26",15.895
"502","2008-12-29",15.195
"503","2008-12-30",15.095
"504","2008-12-31",15.495
"505","2009-01-02",15.93
"506","2009-01-05",17.059999
"507","2009-01-06",17.059999
"508","2009-01-07",16.295
"509","2009-01-08",16.200001
"510","2009-01-09",15.875
"511","2009-01-12",15.365
"512","2009-01-13",15.47
"513","2009-01-14",14.505
"514","2009-01-15",14.455
"515","2009-01-16",14.405
"516","2009-01-20",13.55
"517","2009-01-21",14.16
"518","2009-01-22",13.62
"519","2009-01-23",13.82
"520","2009-01-26",13.9
"521","2009-01-27",13.915
"522","2009-01-28",14.705
"523","2009-01-29",14.32
"524","2009-01-30",14.255
"525","2009-02-02",14.22
"526","2009-02-03",14.34
"527","2009-02-04",14.345
"528","2009-02-05",14.58
"529","2009-02-06",15.525
"530","2009-02-09",15.72
"531","2009-02-10",15.125
"532","2009-02-11",15.025
"533","2009-02-12",14.82
"534","2009-02-13",14.765
"535","2009-02-17",14.155
"536","2009-02-18",13.99
"537","2009-02-19",13.935
"538","2009-02-20",13.43
"539","2009-02-23",12.73
"540","2009-02-24",12.935
"541","2009-02-25",12.65
"542","2009-02-26",12.73
"543","2009-02-27",12.74
"544","2009-03-02",11.83
"545","2009-03-03",12.145
"546","2009-03-04",12.645
"547","2009-03-05",12.24
"548","2009-03-06",12.19
"549","2009-03-09",12.025
"550","2009-03-10",12.65
"551","2009-03-11",13.135
"552","2009-03-12",14.015
"553","2009-03-13",14.31
"554","2009-03-16",14.005
"555","2009-03-17",14.495
"556","2009-03-18",15.1
"557","2009-03-19",14.255
"558","2009-03-20",14.12
"559","2009-03-23",15.155
"560","2009-03-24",14.665
"561","2009-03-25",14.9
"562","2009-03-26",14.47
"563","2009-03-27",13.865
"564","2009-03-30",13.28
"565","2009-03-31",13.54
"566","2009-04-01",13.94
"567","2009-04-02",15.025
"568","2009-04-03",15.455
"569","2009-04-06",14.85
"570","2009-04-07",14.55
"571","2009-04-08",14.645
"572","2009-04-09",15.685
"573","2009-04-13",15.875
"574","2009-04-14",15.52
"575","2009-04-15",15.495
"576","2009-04-16",15.775
"577","2009-04-17",15.655
"578","2009-04-20",14.69
"579","2009-04-21",15.31
"580","2009-04-22",15.09
"581","2009-04-23",15.64
"582","2009-04-24",16.5
"583","2009-04-27",15.27
"584","2009-04-28",15.195
"585","2009-04-29",16.940001
"586","2009-04-30",16.424999
"587","2009-05-01",17.184999
"588","2009-05-04",17.809999
"589","2009-05-05",18.16
"590","2009-05-06",18.555
"591","2009-05-07",18
"592","2009-05-08",18.584999
"593","2009-05-11",18.655001
"594","2009-05-12",18.424999
"595","2009-05-13",17.629999
"596","2009-05-14",17.945
"597","2009-05-15",17.615
"598","2009-05-18",18.92
"599","2009-05-19",19.15
"600","2009-05-20",18.895
"601","2009-05-21",18.620001
"602","2009-05-22",18.815001
"603","2009-05-26",18.995001
"604","2009-05-27",19.135
"605","2009-05-28",19.5
"606","2009-05-29",19.165001
"607","2009-06-01",19.424999
"608","2009-06-02",19.025
"609","2009-06-03",18.504999
"610","2009-06-04",18.549999
"611","2009-06-05",18.74
"612","2009-06-08",18.559999
"613","2009-06-09",18.415001
"614","2009-06-10",18.629999
"615","2009-06-11",18.83
"616","2009-06-12",19.23
"617","2009-06-15",18.795
"618","2009-06-16",18.434999
"619","2009-06-17",18.174999
"620","2009-06-18",18.469999
"621","2009-06-19",18.495001
"622","2009-06-22",17.635
"623","2009-06-23",17.68
"624","2009-06-24",18.235001
"625","2009-06-25",18.975
"626","2009-06-26",19.365
"627","2009-06-29",19.535
"628","2009-06-30",19.360001
"629","2009-07-01",19.795
"630","2009-07-02",19.27
"631","2009-07-06",19.285
"632","2009-07-07",18.584999
"633","2009-07-08",18.934999
"634","2009-07-09",19.135
"635","2009-07-10",19.125
"636","2009-07-13",19.17
"637","2009-07-14",19.25
"638","2009-07-15",20.025
"639","2009-07-16",20.42
"640","2009-07-17",20.514999
"641","2009-07-20",21.025
"642","2009-07-21",20.635
"643","2009-07-22",21.790001
"644","2009-07-23",22.1
"645","2009-07-24",21.76
"646","2009-07-27",21.785
"647","2009-07-28",21.58
"648","2009-07-29",20.969999
"649","2009-07-30",21.225
"650","2009-07-31",21.504999
"651","2009-08-03",22.5
"652","2009-08-04",22.809999
"653","2009-08-05",22.780001
"654","2009-08-06",22.1
"655","2009-08-07",22.334999
"656","2009-08-10",22.59
"657","2009-08-11",22.280001
"658","2009-08-12",22.58
"659","2009-08-13",22.834999
"660","2009-08-14",22.875
"661","2009-08-17",22.379999
"662","2009-08-18",22.610001
"663","2009-08-19",22.735001
"664","2009-08-20",23.200001
"665","2009-08-21",23.625
"666","2009-08-24",23.450001
"667","2009-08-25",23.83
"668","2009-08-26",23.455
"669","2009-08-27",23.379999
"670","2009-08-28",23.389999
"671","2009-08-31",22.575001
"672","2009-09-01",21.684999
"673","2009-09-02",21.635
"674","2009-09-03",21.934999
"675","2009-09-04",22.375
"676","2009-09-08",23.165001
"677","2009-09-09",22.875
"678","2009-09-10",22.98
"679","2009-09-11",23.084999
"680","2009-09-14",23.120001
"681","2009-09-15",23.290001
"682","2009-09-16",23.665001
"683","2009-09-17",23.440001
"684","2009-09-18",22.725
"685","2009-09-21",22.49
"686","2009-09-22",22.325001
"687","2009-09-23",21.465
"688","2009-09-24",20.905001
"689","2009-09-25",21.125
"690","2009-09-28",21.75
"691","2009-09-29",21.945
"692","2009-09-30",21.915001
"693","2009-10-01",21.190001
"694","2009-10-02",21.315001
"695","2009-10-05",21.895
"696","2009-10-06",23
"697","2009-10-07",22.98
"698","2009-10-08",23.42
"699","2009-10-09",23.535
"700","2009-10-12",23.975
"701","2009-10-13",23.93
"702","2009-10-14",24.41
"703","2009-10-15",24.309999
"704","2009-10-16",24.07
"705","2009-10-19",24.02
"706","2009-10-20",23.799999
"707","2009-10-21",23.855
"708","2009-10-22",23.74
"709","2009-10-23",23.17
"710","2009-10-26",22.950001
"711","2009-10-27",22.25
"712","2009-10-28",22.02
"713","2009-10-29",22.764999
"714","2009-10-30",22.065001
"715","2009-11-02",22.4
"716","2009-11-03",22.535
"717","2009-11-04",22.9
"718","2009-11-05",23.41
"719","2009-11-06",23.200001
"720","2009-11-09",23.825001
"721","2009-11-10",23.889999
"722","2009-11-11",24.17
"723","2009-11-12",24.049999
"724","2009-11-13",24.110001
"725","2009-11-16",24.620001
"726","2009-11-17",24.48
"727","2009-11-18",24.035
"728","2009-11-19",23.805
"729","2009-11-20",23.504999
"730","2009-11-23",24.02
"731","2009-11-24",23.905001
"732","2009-11-25",24.52
"733","2009-11-27",24.174999
"734","2009-11-30",24.190001
"735","2009-12-01",24.844999
"736","2009-12-02",24.415001
"737","2009-12-03",24.285
"738","2009-12-04",24.540001
"739","2009-12-07",24.165001
"740","2009-12-08",23.360001
"741","2009-12-09",23.469999
"742","2009-12-10",23.780001
"743","2009-12-11",23.73
"744","2009-12-14",24.004999
"745","2009-12-15",23.85
"746","2009-12-16",23.620001
"747","2009-12-17",23.360001
"748","2009-12-18",23.49
"749","2009-12-21",23.295
"750","2009-12-22",23.674999
"751","2009-12-23",23.75
"752","2009-12-24",23.82
"753","2009-12-28",23.635
"754","2009-12-29",23.690001
"755","2009-12-30",23.469999
"756","2009-12-31",23.49
"757","2010-01-04",24.405001
"758","2010-01-05",24.395
"759","2010-01-06",24.434999
"760","2010-01-07",24.674999
"761","2010-01-08",24.665001
"762","2010-01-11",24.945
"763","2010-01-12",24.870001
"764","2010-01-13",25.004999
"765","2010-01-14",23.799999
"766","2010-01-15",23.285
"767","2010-01-19",23.445
"768","2010-01-20",22.5
"769","2010-01-21",21.889999
"770","2010-01-22",21.639999
"771","2010-01-25",21.469999
"772","2010-01-26",21.860001
"773","2010-01-27",21.76
"774","2010-01-28",22.174999
"775","2010-01-29",21.825001
"776","2010-02-01",22.315001
"777","2010-02-02",22.52
"778","2010-02-03",22.915001
"779","2010-02-04",22.155001
"780","2010-02-05",22.184999
"781","2010-02-08",21.690001
"782","2010-02-09",22.1
"783","2010-02-10",21.764999
"784","2010-02-11",22.35
"785","2010-02-12",22.309999
"786","2010-02-16",22.945
"787","2010-02-17",22.940001
"788","2010-02-18",22.834999
"789","2010-02-19",22.665001
"790","2010-02-22",22.445
"791","2010-02-23",22.065001
"792","2010-02-24",22.24
"793","2010-02-25",22.165001
"794","2010-02-26",22.285
"795","2010-03-01",22.195
"796","2010-03-02",22.450001
"797","2010-03-03",22.91
"798","2010-03-04",22.969999
"799","2010-03-05",23.445
"800","2010-03-08",23.514999
"801","2010-03-09",23.645
"802","2010-03-10",23.889999
"803","2010-03-11",23.945
"804","2010-03-12",23.855
"805","2010-03-15",23.780001
"806","2010-03-16",24.285
"807","2010-03-17",24.620001
"808","2010-03-18",24.594999
"809","2010-03-19",24.5
"810","2010-03-22",24.594999
"811","2010-03-23",24.92
"812","2010-03-24",24.705
"813","2010-03-25",24.665001
"814","2010-03-26",24.865
"815","2010-03-29",25.285
"816","2010-03-30",25.405001
"817","2010-03-31",25.17
"818","2010-04-01",25.299999
"819","2010-04-05",25.764999
"820","2010-04-06",25.860001
"821","2010-04-07",25.49
"822","2010-04-08",25.17
"823","2010-04-09",25.605
"824","2010-04-12",25.684999
"825","2010-04-13",25.74
"826","2010-04-14",25.934999
"827","2010-04-15",26.16
"828","2010-04-16",25.73
"829","2010-04-19",25.485001
"830","2010-04-20",25.58
"831","2010-04-21",25.405001
"832","2010-04-22",25.530001
"833","2010-04-23",25.785
"834","2010-04-26",25.785
"835","2010-04-27",24.934999
"836","2010-04-28",25.195
"837","2010-04-29",25.565001
"838","2010-04-30",25.74
"839","2010-05-03",26.105
"840","2010-05-04",25.23
"841","2010-05-05",24.865
"842","2010-05-06",23.885
"843","2010-05-07",23.975
"844","2010-05-10",25.24
"845","2010-05-11",25
"846","2010-05-12",25.405001
"847","2010-05-13",25.129999
"848","2010-05-14",24.615
"849","2010-05-17",24.465
"850","2010-05-18",24.105
"851","2010-05-19",23.85
"852","2010-05-20",22.870001
"853","2010-05-21",23.254999
"854","2010-05-24",23.27
"855","2010-05-25",23.084999
"856","2010-05-26",23.245001
"857","2010-05-27",24.200001
"858","2010-05-28",23.67
"859","2010-06-01",23.754999
"860","2010-06-02",24.334999
"861","2010-06-03",24.264999
"862","2010-06-04",23.735001
"863","2010-06-07",23.725
"864","2010-06-08",24.174999
"865","2010-06-09",24.110001
"866","2010-06-10",24.67
"867","2010-06-11",24.559999
"868","2010-06-14",24.42
"869","2010-06-15",25.145
"870","2010-06-16",25.290001
"871","2010-06-17",25.385
"872","2010-06-18",25.299999
"873","2010-06-21",25.379999
"874","2010-06-22",25.055
"875","2010-06-23",25.545
"876","2010-06-24",25.139999
"877","2010-06-25",25.605
"878","2010-06-28",25.445
"879","2010-06-29",24.26
"880","2010-06-30",23.75
"881","2010-07-01",23.865
"882","2010-07-02",23.870001
"883","2010-07-06",24.145
"884","2010-07-07",24.834999
"885","2010-07-08",24.695
"886","2010-07-09",24.695
"887","2010-07-12",24.290001
"888","2010-07-13",24.825001
"889","2010-07-14",24.91
"890","2010-07-15",24.795
"891","2010-07-16",24
"892","2010-07-19",24.120001
"893","2010-07-20",24.5
"894","2010-07-21",24.469999
"895","2010-07-22",25.620001
"896","2010-07-23",25.584999
"897","2010-07-26",25.764999
"898","2010-07-27",25.525
"899","2010-07-28",25.395
"900","2010-07-29",25.165001
"901","2010-07-30",24.805
"902","2010-08-02",25.504999
"903","2010-08-03",25.565001
"904","2010-08-04",25.754999
"905","2010-08-05",25.67
"906","2010-08-06",25.41
"907","2010-08-09",25.469999
"908","2010-08-10",25.225
"909","2010-08-11",24.48
"910","2010-08-12",24.504999
"911","2010-08-13",24.764999
"912","2010-08-16",24.959999
"913","2010-08-17",25.174999
"914","2010-08-18",24.995001
"915","2010-08-19",24.725
"916","2010-08-20",24.799999
"917","2010-08-23",24.459999
"918","2010-08-24",23.605
"919","2010-08-25",23.355
"920","2010-08-26",23.125
"921","2010-08-27",23.639999
"922","2010-08-30",23.09
"923","2010-08-31",23.315001
"924","2010-09-01",24.299999
"925","2010-09-02",24.5
"926","2010-09-03",24.725
"927","2010-09-07",24.475
"928","2010-09-08",24.395
"929","2010-09-09",24.434999
"930","2010-09-10",24.514999
"931","2010-09-13",24.92
"932","2010-09-14",24.924999
"933","2010-09-15",25.045
"934","2010-09-16",24.889999
"935","2010-09-17",24.77
"936","2010-09-20",25.559999
"937","2010-09-21",25.809999
"938","2010-09-22",26.01
"939","2010-09-23",26.155001
"940","2010-09-24",26.455
"941","2010-09-27",26.32
"942","2010-09-28",26.6
"943","2010-09-29",26.43
"944","2010-09-30",26.665001
"945","2010-10-01",27.105
"946","2010-10-04",27.209999
"947","2010-10-05",27.15
"948","2010-10-06",27.5
"949","2010-10-07",27.219999
"950","2010-10-08",27.690001
"951","2010-10-11",27.885
"952","2010-10-12",27.790001
"953","2010-10-13",28.200001
"954","2010-10-14",28.08
"955","2010-10-15",28.17
"956","2010-10-18",28.445
"957","2010-10-19",27.754999
"958","2010-10-20",28.440001
"959","2010-10-21",28.594999
"960","2010-10-22",28.780001
"961","2010-10-25",29.165001
"962","2010-10-26",29.02
"963","2010-10-27",28.475
"964","2010-10-28",28.57
"965","2010-10-29",28.629999
"966","2010-11-01",28.785
"967","2010-11-02",29.040001
"968","2010-11-03",28.995001
"969","2010-11-04",29.469999
