"","date","HLI"
"94","2015-12-24",23.84
"95","2015-12-28",24.200001
"96","2015-12-29",24.540001
"97","2015-12-30",25.469999
"98","2015-12-31",26.209999
"99","2016-01-04",25.32
"100","2016-01-05",24.83
"101","2016-01-06",23.68
"102","2016-01-07",23.82
"103","2016-01-08",23.559999
"104","2016-01-11",24.200001
"105","2016-01-12",24.610001
"106","2016-01-13",24.15
"107","2016-01-14",24.51
"108","2016-01-15",24.309999
"109","2016-01-19",23.59
"110","2016-01-20",23.68
"111","2016-01-21",23.58
"112","2016-01-22",23.84
"113","2016-01-25",23.610001
"114","2016-01-26",23.299999
"115","2016-01-27",23.110001
"116","2016-01-28",23.18
"117","2016-01-29",24.15
"118","2016-02-01",24.25
"119","2016-02-02",23.4
"120","2016-02-03",22.91
"121","2016-02-04",23.629999
"122","2016-02-05",23.34
"123","2016-02-08",23.540001
"124","2016-02-09",23.43
"125","2016-02-10",24.35
"126","2016-02-11",24.030001
"127","2016-02-12",24.09
"128","2016-02-16",24.49
"129","2016-02-17",24.25
"130","2016-02-18",23.98
"131","2016-02-19",24.620001
"132","2016-02-22",24.549999
"133","2016-02-23",24.440001
"134","2016-02-24",24.389999
"135","2016-02-25",24.5
"136","2016-02-26",24.540001
"137","2016-02-29",25.559999
"138","2016-03-01",25.48
"139","2016-03-02",25.549999
"140","2016-03-03",25.5
"141","2016-03-04",24.799999
"142","2016-03-07",24.030001
"143","2016-03-08",23.4
"144","2016-03-09",24.59
"145","2016-03-10",24.93
"146","2016-03-11",25.690001
"147","2016-03-14",25.07
"148","2016-03-15",24.17
"149","2016-03-16",23.9
"150","2016-03-17",25
"151","2016-03-18",25
"152","2016-03-21",24.99
"153","2016-03-22",25.01
"154","2016-03-23",24.290001
"155","2016-03-24",24.299999
"156","2016-03-28",23.76
"157","2016-03-29",24.76
"158","2016-03-30",24.9
"159","2016-03-31",24.9
"160","2016-04-01",24.780001
"161","2016-04-04",24.629999
"162","2016-04-05",23.68
"163","2016-04-06",24.459999
"164","2016-04-07",24.27
"165","2016-04-08",24.49
"166","2016-04-11",24.290001
"167","2016-04-12",24.120001
"168","2016-04-13",24.799999
"169","2016-04-14",24.889999
"170","2016-04-15",24.879999
"171","2016-04-18",25.209999
"172","2016-04-19",24.82
"173","2016-04-20",25.17
"174","2016-04-21",25.23
"175","2016-04-22",25.25
"176","2016-04-25",24.540001
"177","2016-04-26",25.25
"178","2016-04-27",25.17
"179","2016-04-28",24.98
"180","2016-04-29",25.209999
"181","2016-05-02",24.870001
"182","2016-05-03",24.4
"183","2016-05-04",24.139999
"184","2016-05-05",23.73
"185","2016-05-06",23.950001
"186","2016-05-09",24.07
"187","2016-05-10",24.389999
"188","2016-05-11",23.879999
"189","2016-05-12",23.6
"190","2016-05-13",23.309999
"191","2016-05-16",23.32
"192","2016-05-17",22.85
"193","2016-05-18",23.34
"194","2016-05-19",22.870001
"195","2016-05-20",23.1
"196","2016-05-23",23.51
"197","2016-05-24",24.32
"198","2016-05-25",24.49
"199","2016-05-26",24.41
"200","2016-05-27",24.43
"201","2016-05-31",24.15
"202","2016-06-01",24.200001
"203","2016-06-02",24.110001
"204","2016-06-03",23.879999
"205","2016-06-06",24.389999
"206","2016-06-07",24.190001
"207","2016-06-08",24.209999
"208","2016-06-09",24.139999
"209","2016-06-10",23.92
"210","2016-06-13",24.17
"211","2016-06-14",23.67
"212","2016-06-15",23.690001
"213","2016-06-16",23.58
"214","2016-06-17",23.68
"215","2016-06-20",23.93
"216","2016-06-21",23.77
"217","2016-06-22",23.84
"218","2016-06-23",24.59
"219","2016-06-24",23.26
"220","2016-06-27",22.040001
"221","2016-06-28",22.43
"222","2016-06-29",22.23
"223","2016-06-30",22.370001
"224","2016-07-01",21.940001
"225","2016-07-05",21.26
"226","2016-07-06",21.33
"227","2016-07-07",21.389999
"228","2016-07-08",21.799999
"229","2016-07-11",21.870001
"230","2016-07-12",22.620001
"231","2016-07-13",22.42
"232","2016-07-14",22.459999
"233","2016-07-15",23.440001
"234","2016-07-18",23.540001
"235","2016-07-19",23.370001
"236","2016-07-20",23.309999
"237","2016-07-21",23.16
"238","2016-07-22",23.280001
"239","2016-07-25",23.09
"240","2016-07-26",23.219999
"241","2016-07-27",23.459999
"242","2016-07-28",23.190001
"243","2016-07-29",22.93
"244","2016-08-01",23.5
"245","2016-08-02",23.26
"246","2016-08-03",24.049999
"247","2016-08-04",24.280001
"248","2016-08-05",25.35
"249","2016-08-08",25.42
"250","2016-08-09",25.08
"251","2016-08-10",25.48
"252","2016-08-11",25.540001
"253","2016-08-12",25.35
"254","2016-08-15",25.879999
"255","2016-08-16",25.66
"256","2016-08-17",25.719999
"257","2016-08-18",25.17
"258","2016-08-19",25.129999
"259","2016-08-22",25.209999
"260","2016-08-23",25.42
"261","2016-08-24",24.92
"262","2016-08-25",24.860001
"263","2016-08-26",24.530001
"264","2016-08-29",24.889999
"265","2016-08-30",25.18
"266","2016-08-31",24.76
"267","2016-09-01",24.65
"268","2016-09-02",24.940001
"269","2016-09-06",24.83
"270","2016-09-07",24.52
"271","2016-09-08",24.709999
"272","2016-09-09",24.360001
"273","2016-09-12",24.65
"274","2016-09-13",24.059999
"275","2016-09-14",23.91
"276","2016-09-15",24.290001
"277","2016-09-16",24.34
"278","2016-09-19",24.379999
"279","2016-09-20",24.4
"280","2016-09-21",24.83
"281","2016-09-22",25.030001
"282","2016-09-23",24.780001
"283","2016-09-26",24.040001
"284","2016-09-27",24.23
"285","2016-09-28",24.49
"286","2016-09-29",24.51
"287","2016-09-30",25.049999
"288","2016-10-03",25.16
"289","2016-10-04",25.32
"290","2016-10-05",25.57
"291","2016-10-06",24.99
"292","2016-10-07",24.950001
"293","2016-10-10",25.219999
"294","2016-10-11",24.83
"295","2016-10-12",24.99
"296","2016-10-13",24.42
"297","2016-10-14",24.73
"298","2016-10-17",24.559999
"299","2016-10-18",24.52
"300","2016-10-19",24.889999
"301","2016-10-20",24.66
"302","2016-10-21",24.76
"303","2016-10-24",24.91
"304","2016-10-25",25.040001
"305","2016-10-26",24.65
"306","2016-10-27",24.780001
"307","2016-10-28",24.540001
"308","2016-10-31",24.370001
"309","2016-11-01",24.190001
"310","2016-11-02",23.690001
"311","2016-11-03",23.41
"312","2016-11-04",23.48
"313","2016-11-07",24.09
"314","2016-11-08",23.83
"315","2016-11-09",24.200001
"316","2016-11-10",24.190001
"317","2016-11-11",24.459999
"318","2016-11-14",24.959999
"319","2016-11-15",25
"320","2016-11-16",25.889999
"321","2016-11-17",26.76
"322","2016-11-18",27.33
"323","2016-11-21",27.08
"324","2016-11-22",27.9
"325","2016-11-23",28
"326","2016-11-25",28.26
"327","2016-11-28",28.01
"328","2016-11-29",28.15
"329","2016-11-30",28.49
"330","2016-12-01",29.120001
"331","2016-12-02",29.26
"332","2016-12-05",29.98
"333","2016-12-06",30.190001
"334","2016-12-07",31.040001
"335","2016-12-08",31.07
"336","2016-12-09",30.98
"337","2016-12-12",30.5
"338","2016-12-13",31.139999
"339","2016-12-14",30.889999
"340","2016-12-15",30.959999
"341","2016-12-16",30.969999
"342","2016-12-19",31.1
"343","2016-12-20",31.24
"344","2016-12-21",31.23
"345","2016-12-22",30.549999
"346","2016-12-23",31
"347","2016-12-27",30.879999
"348","2016-12-28",31.040001
"349","2016-12-29",31.25
"350","2016-12-30",31.120001
"351","2017-01-03",31.629999
"352","2017-01-04",32.16
"353","2017-01-05",31.379999
"354","2017-01-06",31.24
"355","2017-01-09",30.780001
"356","2017-01-10",31.200001
"357","2017-01-11",31.129999
"358","2017-01-12",30.67
"359","2017-01-13",30.780001
"360","2017-01-17",30.309999
"361","2017-01-18",30.57
"362","2017-01-19",30.49
"363","2017-01-20",30.42
"364","2017-01-23",30.43
"365","2017-01-24",30.969999
"366","2017-01-25",31.32
"367","2017-01-26",31.379999
"368","2017-01-27",31.4
"369","2017-01-30",31.23
"370","2017-01-31",31.1
"371","2017-02-01",31.549999
"372","2017-02-02",32.700001
"373","2017-02-03",32.759998
"374","2017-02-06",32.57
"375","2017-02-07",31.6
"376","2017-02-08",29.700001
"377","2017-02-09",29.700001
"378","2017-02-10",30.23
"379","2017-02-13",30.67
"380","2017-02-14",32.299999
"381","2017-02-15",32.459999
"382","2017-02-16",32.509998
"383","2017-02-17",31.4
"384","2017-02-21",31.629999
"385","2017-02-22",31.73
"386","2017-02-23",31.870001
"387","2017-02-24",31.790001
"388","2017-02-27",32
"389","2017-02-28",31.49
"390","2017-03-01",32.240002
"391","2017-03-02",32.16
"392","2017-03-03",32.200001
"393","2017-03-06",32.189999
"394","2017-03-07",32.48
"395","2017-03-08",32.419998
"396","2017-03-09",32.529999
"397","2017-03-10",32.880001
"398","2017-03-13",32.580002
"399","2017-03-14",32.040001
"400","2017-03-15",32.389999
"401","2017-03-16",33.599998
"402","2017-03-17",33.459999
"403","2017-03-20",33.029999
"404","2017-03-21",32.639999
"405","2017-03-22",32.43
"406","2017-03-23",32.610001
"407","2017-03-24",32.790001
"408","2017-03-27",33.419998
"409","2017-03-28",33.73
"410","2017-03-29",33.950001
"411","2017-03-30",34.459999
"412","2017-03-31",34.450001
"413","2017-04-03",33.650002
"414","2017-04-04",33.650002
"415","2017-04-05",33.060001
"416","2017-04-06",33.950001
"417","2017-04-07",33.619999
"418","2017-04-10",33.290001
"419","2017-04-11",33.279999
"420","2017-04-12",33.259998
"421","2017-04-13",32.630001
"422","2017-04-17",32.709999
"423","2017-04-18",32.709999
"424","2017-04-19",32.990002
"425","2017-04-20",33.41
"426","2017-04-21",32.84
"427","2017-04-24",33.450001
"428","2017-04-25",33.84
"429","2017-04-26",33.799999
"430","2017-04-27",33.630001
"431","2017-04-28",33.540001
"432","2017-05-01",33.610001
"433","2017-05-02",33.59
"434","2017-05-03",33.84
"435","2017-05-04",33.860001
"436","2017-05-05",33.77
"437","2017-05-08",33.849998
"438","2017-05-09",33.970001
"439","2017-05-10",35.970001
"440","2017-05-11",34.93
"441","2017-05-12",34.48
"442","2017-05-15",34.82
"443","2017-05-16",35.23
"444","2017-05-17",33.740002
"445","2017-05-18",33.830002
"446","2017-05-19",34.119999
"447","2017-05-22",34.279999
"448","2017-05-23",33.75
"449","2017-05-24",33.540001
"450","2017-05-25",33.450001
"451","2017-05-26",33.650002
"452","2017-05-30",33.549999
"453","2017-05-31",33.57
"454","2017-06-01",34.509998
"455","2017-06-02",34.299999
"456","2017-06-05",33.720001
"457","2017-06-06",33.450001
"458","2017-06-07",33.48
"459","2017-06-08",33.5
"460","2017-06-09",33.82
"461","2017-06-12",34.59
"462","2017-06-13",34.529999
"463","2017-06-14",34.77
"464","2017-06-15",34.330002
"465","2017-06-16",34.290001
"466","2017-06-19",34.900002
"467","2017-06-20",34.82
"468","2017-06-21",34.700001
"469","2017-06-22",34.919998
"470","2017-06-23",34.389999
"471","2017-06-26",34.380001
"472","2017-06-27",34.48
"473","2017-06-28",34.73
"474","2017-06-29",34.84
"475","2017-06-30",34.900002
"476","2017-07-03",35.23
"477","2017-07-05",35.5
"478","2017-07-06",35.57
"479","2017-07-07",35.939999
"480","2017-07-10",36.580002
"481","2017-07-11",36.75
"482","2017-07-12",36.77
"483","2017-07-13",36.990002
"484","2017-07-14",36.59
"485","2017-07-17",36.77
"486","2017-07-18",36.82
"487","2017-07-19",36.98
"488","2017-07-20",36.950001
"489","2017-07-21",36.779999
"490","2017-07-24",36.740002
"491","2017-07-25",37.939999
"492","2017-07-26",38.599998
"493","2017-07-27",37.68
"494","2017-07-28",37.139999
"495","2017-07-31",37.18
"496","2017-08-01",37.209999
"497","2017-08-02",36.630001
"498","2017-08-03",36.27
"499","2017-08-04",36.389999
"500","2017-08-07",36.049999
"501","2017-08-08",35.790001
"502","2017-08-09",35.360001
"503","2017-08-10",34.880001
"504","2017-08-11",35.099998
"505","2017-08-14",36.299999
"506","2017-08-15",35.400002
"507","2017-08-16",35.43
"508","2017-08-17",34.860001
"509","2017-08-18",35.490002
"510","2017-08-21",35.709999
"511","2017-08-22",35.540001
"512","2017-08-23",35.689999
"513","2017-08-24",35.990002
"514","2017-08-25",36.209999
"515","2017-08-28",36.139999
"516","2017-08-29",35.669998
"517","2017-08-30",35.790001
"518","2017-08-31",36.049999
"519","2017-09-01",36.27
"520","2017-09-05",35.700001
"521","2017-09-06",35.689999
"522","2017-09-07",35.68
"523","2017-09-08",35.84
"524","2017-09-11",36.099998
"525","2017-09-12",36.939999
"526","2017-09-13",36.470001
"527","2017-09-14",36.48
"528","2017-09-15",36.369999
"529","2017-09-18",37.040001
"530","2017-09-19",37.5
"531","2017-09-20",37.73
"532","2017-09-21",38.279999
"533","2017-09-22",38.07
"534","2017-09-25",37.509998
"535","2017-09-26",37.57
"536","2017-09-27",38.549999
"537","2017-09-28",39.310001
"538","2017-09-29",39.130001
"539","2017-10-02",39.450001
"540","2017-10-03",40.060001
"541","2017-10-04",40.23
"542","2017-10-05",40.330002
"543","2017-10-06",39.41
"544","2017-10-09",39.290001
"545","2017-10-10",39.25
"546","2017-10-11",39.419998
"547","2017-10-12",39.889999
"548","2017-10-13",39.959999
"549","2017-10-16",40.470001
"550","2017-10-17",40.48
"551","2017-10-18",41.349998
"552","2017-10-19",41.380001
"553","2017-10-20",41.560001
"554","2017-10-23",41.509998
"555","2017-10-24",41.919998
"556","2017-10-25",43.369999
"557","2017-10-26",41.330002
"558","2017-10-27",41.73
"559","2017-10-30",41.279999
"560","2017-10-31",41.630001
"561","2017-11-01",41.779999
"562","2017-11-02",41.630001
"563","2017-11-03",41.43
"564","2017-11-06",41.560001
"565","2017-11-07",40.900002
"566","2017-11-08",41.68
"567","2017-11-09",41.669998
"568","2017-11-10",41.779999
"569","2017-11-13",42.09
"570","2017-11-14",42.380001
"571","2017-11-15",42.400002
"572","2017-11-16",42.369999
"573","2017-11-17",42.41
"574","2017-11-20",43.419998
"575","2017-11-21",44.189999
"576","2017-11-22",43.990002
"577","2017-11-24",44.310001
"578","2017-11-27",43.849998
"579","2017-11-28",44.27
"580","2017-11-29",44.400002
"581","2017-11-30",44.639999
"582","2017-12-01",43.970001
"583","2017-12-04",44.84
"584","2017-12-05",44.200001
"585","2017-12-06",43.91
"586","2017-12-07",44.259998
"587","2017-12-08",44.790001
"588","2017-12-11",45.060001
"589","2017-12-12",45.52
"590","2017-12-13",45.509998
"591","2017-12-14",45.470001
"592","2017-12-15",46.02
"593","2017-12-18",45.639999
"594","2017-12-19",45.279999
"595","2017-12-20",45.09
"596","2017-12-21",45.470001
"597","2017-12-22",45.84
"598","2017-12-26",45.779999
"599","2017-12-27",45.360001
"600","2017-12-28",45.75
"601","2017-12-29",45.43
"602","2018-01-02",45.790001
"603","2018-01-03",45.849998
"604","2018-01-04",46.139999
"605","2018-01-05",45.700001
"606","2018-01-08",46.880001
"607","2018-01-09",48.07
"608","2018-01-10",48.73
"609","2018-01-11",49.619999
"610","2018-01-12",50.25
"611","2018-01-16",50.139999
"612","2018-01-17",50.220001
"613","2018-01-18",50.25
"614","2018-01-19",50.5
"615","2018-01-22",50.900002
"616","2018-01-23",51.099998
"617","2018-01-24",51.549999
"618","2018-01-25",50.959999
"619","2018-01-26",51.32
"620","2018-01-29",51.07
"621","2018-01-30",49.869999
"622","2018-01-31",47.700001
"623","2018-02-01",48.290001
"624","2018-02-02",47.34
"625","2018-02-05",45.080002
"626","2018-02-06",45.709999
"627","2018-02-07",47.049999
"628","2018-02-08",46.060001
"629","2018-02-09",45.869999
"630","2018-02-12",46.450001
"631","2018-02-13",47.080002
"632","2018-02-14",47
"633","2018-02-15",46.279999
"634","2018-02-16",46.16
"635","2018-02-20",46.48
"636","2018-02-21",46.41
"637","2018-02-22",46.279999
"638","2018-02-23",46.59
"639","2018-02-26",47.360001
"640","2018-02-27",46.59
"641","2018-02-28",46.419998
"642","2018-03-01",45.389999
"643","2018-03-02",45.400002
"644","2018-03-05",45.700001
"645","2018-03-06",46
"646","2018-03-07",46.02
"647","2018-03-08",46.299999
"648","2018-03-09",48.169998
"649","2018-03-12",48.380001
"650","2018-03-13",47.439999
"651","2018-03-14",47.889999
"652","2018-03-15",47.07
"653","2018-03-16",47.41
"654","2018-03-19",47.459999
"655","2018-03-20",47.529999
"656","2018-03-21",47.5
"657","2018-03-22",45.490002
"658","2018-03-23",43.880001
"659","2018-03-26",45.119999
"660","2018-03-27",43.75
"661","2018-03-28",43.599998
"662","2018-03-29",44.599998
"663","2018-04-02",43.650002
"664","2018-04-03",44.080002
"665","2018-04-04",44.18
"666","2018-04-05",45.009998
"667","2018-04-06",43.57
"668","2018-04-09",43.73
"669","2018-04-10",44.23
"670","2018-04-11",44.689999
"671","2018-04-12",44.900002
"672","2018-04-13",44.549999
"673","2018-04-16",44.93
"674","2018-04-17",45.52
"675","2018-04-18",45.200001
"676","2018-04-19",45.5
"677","2018-04-20",45.27
"678","2018-04-23",45.150002
"679","2018-04-24",44.459999
"680","2018-04-25",43.799999
"681","2018-04-26",44.630001
"682","2018-04-27",44.360001
"683","2018-04-30",44.5
"684","2018-05-01",44.959999
"685","2018-05-02",44.259998
"686","2018-05-03",44.450001
"687","2018-05-04",45.279999
"688","2018-05-07",46.040001
"689","2018-05-08",46.700001
"690","2018-05-09",47.220001
"691","2018-05-10",49.169998
"692","2018-05-11",48.889999
"693","2018-05-14",48.599998
"694","2018-05-15",49.439999
"695","2018-05-16",48.860001
"696","2018-05-17",48.860001
"697","2018-05-18",48.490002
"698","2018-05-21",49.400002
"699","2018-05-22",50.23
"700","2018-05-23",50.16
"701","2018-05-24",49.810001
"702","2018-05-25",50.150002
"703","2018-05-29",49.5
"704","2018-05-30",49.150002
"705","2018-05-31",48.889999
"706","2018-06-01",48.599998
"707","2018-06-04",49.099998
"708","2018-06-05",49.360001
"709","2018-06-06",50.07
"710","2018-06-07",49.52
"711","2018-06-08",50.23
"712","2018-06-11",50.139999
"713","2018-06-12",50.009998
"714","2018-06-13",50.029999
"715","2018-06-14",50.73
"716","2018-06-15",50.779999
"717","2018-06-18",51.91
"718","2018-06-19",51.860001
"719","2018-06-20",52.52
"720","2018-06-21",51.860001
"721","2018-06-22",52.43
"722","2018-06-25",51.48
"723","2018-06-26",51.990002
"724","2018-06-27",51.110001
"725","2018-06-28",51.43
"726","2018-06-29",51.220001
"727","2018-07-02",51.400002
"728","2018-07-03",51.189999
"729","2018-07-05",50.810001
"730","2018-07-06",50.880001
"731","2018-07-09",51.560001
"732","2018-07-10",50.880001
"733","2018-07-11",50.630001
"734","2018-07-12",50.700001
"735","2018-07-13",50.650002
"736","2018-07-16",51.349998
"737","2018-07-17",51.139999
"738","2018-07-18",52.16
"739","2018-07-19",51.849998
"740","2018-07-20",51.939999
"741","2018-07-23",52.889999
"742","2018-07-24",52.799999
"743","2018-07-25",52.599998
"744","2018-07-26",52.709999
"745","2018-07-27",49.139999
"746","2018-07-30",48.400002
"747","2018-07-31",49.16
"748","2018-08-01",49.02
"749","2018-08-02",48.66
"750","2018-08-03",47.98
"751","2018-08-06",47.919998
"752","2018-08-07",47.700001
"753","2018-08-08",47.880001
"754","2018-08-09",47.91
"755","2018-08-10",48.209999
"756","2018-08-13",47.84
"757","2018-08-14",48.450001
"758","2018-08-15",47.700001
"759","2018-08-16",48
"760","2018-08-17",47.939999
"761","2018-08-20",47.470001
"762","2018-08-21",47.779999
"763","2018-08-22",47.599998
"764","2018-08-23",47.279999
"765","2018-08-24",47.32
"766","2018-08-27",47.639999
"767","2018-08-28",47.369999
"768","2018-08-29",47.27
"769","2018-08-30",47.060001
"770","2018-08-31",47.029999
"771","2018-09-04",47
"772","2018-09-05",46.720001
"773","2018-09-06",46.41
"774","2018-09-07",45.869999
"775","2018-09-10",45.93
"776","2018-09-11",46.009998
"777","2018-09-12",46.389999
"778","2018-09-13",47.049999
"779","2018-09-14",47.389999
"780","2018-09-17",46.580002
"781","2018-09-18",46.200001
"782","2018-09-19",46.32
"783","2018-09-20",46.349998
"784","2018-09-21",46.57
"785","2018-09-24",46.110001
"786","2018-09-25",46.110001
"787","2018-09-26",45.490002
"788","2018-09-27",45.259998
"789","2018-09-28",44.93
"790","2018-10-01",45.139999
"791","2018-10-02",44.700001
"792","2018-10-03",44.48
"793","2018-10-04",44.23
"794","2018-10-05",44.040001
"795","2018-10-08",43.32
"796","2018-10-09",43.959999
"797","2018-10-10",43.150002
"798","2018-10-11",42.029999
"799","2018-10-12",42.470001
"800","2018-10-15",42.810001
"801","2018-10-16",43.740002
"802","2018-10-17",43.5
"803","2018-10-18",42.41
"804","2018-10-19",41.919998
"805","2018-10-22",41.82
"806","2018-10-23",41.080002
"807","2018-10-24",39.209999
"808","2018-10-25",39.080002
"809","2018-10-26",39.400002
"810","2018-10-29",39.939999
"811","2018-10-30",41.310001
"812","2018-10-31",41.18
"813","2018-11-01",42.220001
"814","2018-11-02",41.080002
"815","2018-11-05",41.07
"816","2018-11-06",42
"817","2018-11-07",42.150002
"818","2018-11-08",42.560001
"819","2018-11-09",41.790001
"820","2018-11-12",40.970001
"821","2018-11-13",40.889999
"822","2018-11-14",40.529999
"823","2018-11-15",41.349998
"824","2018-11-16",41.52
"825","2018-11-19",40.650002
"826","2018-11-20",40.25
"827","2018-11-21",40.66
"828","2018-11-23",41
"829","2018-11-26",41.650002
"830","2018-11-27",41.099998
"831","2018-11-28",42.380001
"832","2018-11-29",42.34
"833","2018-11-30",42.299999
"834","2018-12-03",42.68
"835","2018-12-04",40.509998
"836","2018-12-06",40.75
"837","2018-12-07",39.900002
"838","2018-12-10",40.27
"839","2018-12-11",39.790001
"840","2018-12-12",40.610001
"841","2018-12-13",39.82
"842","2018-12-14",38.220001
"843","2018-12-17",37.189999
"844","2018-12-18",36.68
"845","2018-12-19",35.310001
"846","2018-12-20",35.110001
"847","2018-12-21",34.990002
"848","2018-12-24",34.759998
"849","2018-12-26",36.18
"850","2018-12-27",36.259998
"851","2018-12-28",36.939999
"852","2018-12-31",36.799999
"853","2019-01-02",37.16
"854","2019-01-03",36.639999
"855","2019-01-04",38.049999
"856","2019-01-07",38.610001
"857","2019-01-08",39.700001
"858","2019-01-09",41.110001
"859","2019-01-10",41.310001
"860","2019-01-11",41.32
"861","2019-01-14",41.389999
"862","2019-01-15",42.240002
"863","2019-01-16",42.52
"864","2019-01-17",42.77
"865","2019-01-18",43.599998
"866","2019-01-22",43.139999
"867","2019-01-23",43.049999
"868","2019-01-24",43.580002
"869","2019-01-25",43.970001
"870","2019-01-28",43.77
"871","2019-01-29",43.240002
"872","2019-01-30",44.599998
"873","2019-01-31",44.240002
"874","2019-02-01",44.220001
"875","2019-02-04",44.709999
"876","2019-02-05",44.490002
"877","2019-02-06",43.939999
"878","2019-02-07",44.16
"879","2019-02-08",44.400002
"880","2019-02-11",44.330002
"881","2019-02-12",45.209999
"882","2019-02-13",45.09
"883","2019-02-14",44.990002
"884","2019-02-15",45.599998
"885","2019-02-19",45.82
"886","2019-02-20",46
"887","2019-02-21",45.880001
"888","2019-02-22",46.110001
"889","2019-02-25",45.610001
"890","2019-02-26",45.34
"891","2019-02-27",45.990002
"892","2019-02-28",45.98
"893","2019-03-01",46.75
"894","2019-03-04",46.25
"895","2019-03-05",46.139999
"896","2019-03-06",45.639999
"897","2019-03-07",45.139999
"898","2019-03-08",44.82
"899","2019-03-11",45.57
"900","2019-03-12",45.509998
"901","2019-03-13",45.73
"902","2019-03-14",45.880001
"903","2019-03-15",46.23
"904","2019-03-18",46.470001
"905","2019-03-19",45.759998
"906","2019-03-20",44.959999
"907","2019-03-21",45.060001
"908","2019-03-22",44.560001
"909","2019-03-25",44.900002
"910","2019-03-26",45.560001
"911","2019-03-27",45.43
"912","2019-03-28",45.610001
"913","2019-03-29",45.849998
"914","2019-04-01",46.720001
"915","2019-04-02",46.169998
"916","2019-04-03",46.689999
"917","2019-04-04",46.73
"918","2019-04-05",46.970001
"919","2019-04-08",45.84
"920","2019-04-09",45.360001
"921","2019-04-10",46.200001
"922","2019-04-11",46.299999
"923","2019-04-12",46.52
"924","2019-04-15",46.810001
"925","2019-04-16",47.720001
"926","2019-04-17",47.639999
"927","2019-04-18",47.66
"928","2019-04-22",48.779999
"929","2019-04-23",48.5
"930","2019-04-24",48.5
"931","2019-04-25",48.720001
"932","2019-04-26",49.099998
"933","2019-04-29",49.5
"934","2019-04-30",49.32
"935","2019-05-01",48.990002
"936","2019-05-02",49.119999
"937","2019-05-03",49.509998
"938","2019-05-06",49.32
"939","2019-05-07",48.299999
"940","2019-05-08",47.310001
"941","2019-05-09",49.220001
"942","2019-05-10",49.09
"943","2019-05-13",47.400002
"944","2019-05-14",47.490002
"945","2019-05-15",47.220001
"946","2019-05-16",48.09
"947","2019-05-17",46.889999
"948","2019-05-20",46.619999
"949","2019-05-21",46.650002
"950","2019-05-22",46.650002
"951","2019-05-23",45.869999
"952","2019-05-24",46.619999
"953","2019-05-28",46.630001
"954","2019-05-29",45.75
"955","2019-05-30",45.93
"956","2019-05-31",45.209999
"957","2019-06-03",45
"958","2019-06-04",45.5
"959","2019-06-05",45.119999
"960","2019-06-06",45.490002
