"","date","CURO"
"84","2018-04-10",17.629999
"85","2018-04-11",18.65
"86","2018-04-12",18.559999
"87","2018-04-13",18
"88","2018-04-16",17.75
"89","2018-04-17",18.77
"90","2018-04-18",19
"91","2018-04-19",19.530001
"92","2018-04-20",19.860001
"93","2018-04-23",19.74
"94","2018-04-24",19.610001
"95","2018-04-25",19.860001
"96","2018-04-26",19.969999
"97","2018-04-27",21.15
"98","2018-04-30",21.870001
"99","2018-05-01",23.309999
"100","2018-05-02",23.219999
"101","2018-05-03",23.799999
"102","2018-05-04",23.43
"103","2018-05-07",24.309999
"104","2018-05-08",24.15
"105","2018-05-09",24.290001
"106","2018-05-10",24.370001
"107","2018-05-11",24.299999
"108","2018-05-14",24.35
"109","2018-05-15",22.25
"110","2018-05-16",23.610001
"111","2018-05-17",23.57
"112","2018-05-18",23.549999
"113","2018-05-21",23.52
"114","2018-05-22",22.709999
"115","2018-05-23",23.040001
"116","2018-05-24",22.780001
"117","2018-05-25",22.33
"118","2018-05-29",22.530001
"119","2018-05-30",23.16
"120","2018-05-31",23.01
"121","2018-06-01",22.959999
"122","2018-06-04",23.09
"123","2018-06-05",23.1
"124","2018-06-06",23.059999
"125","2018-06-07",23.18
"126","2018-06-08",23.23
"127","2018-06-11",22.940001
"128","2018-06-12",23.049999
"129","2018-06-13",23.110001
"130","2018-06-14",23.02
"131","2018-06-15",23.26
"132","2018-06-18",23.049999
"133","2018-06-19",22.75
"134","2018-06-20",22.5
"135","2018-06-21",23.200001
"136","2018-06-22",24.84
"137","2018-06-25",25.92
"138","2018-06-26",26.110001
"139","2018-06-27",24.68
"140","2018-06-28",24.870001
"141","2018-06-29",24.950001
"142","2018-07-02",25.68
"143","2018-07-03",26.459999
"144","2018-07-05",26.77
"145","2018-07-06",27.030001
"146","2018-07-09",27.51
"147","2018-07-10",27.5
"148","2018-07-11",27.370001
"149","2018-07-12",26.809999
"150","2018-07-13",27.34
"151","2018-07-16",27.790001
"152","2018-07-17",27.879999
"153","2018-07-18",28.1
"154","2018-07-19",28.200001
"155","2018-07-20",28.389999
"156","2018-07-23",28.530001
"157","2018-07-24",28.4
"158","2018-07-25",28.32
"159","2018-07-26",27.780001
"160","2018-07-27",26.790001
"161","2018-07-30",26.16
"162","2018-07-31",26.030001
"163","2018-08-01",26.48
"164","2018-08-02",26.110001
"165","2018-08-03",25.700001
"166","2018-08-06",25.74
"167","2018-08-07",26.690001
"168","2018-08-08",26.93
"169","2018-08-09",27.02
"170","2018-08-10",26.77
"171","2018-08-13",27.25
"172","2018-08-14",26.66
"173","2018-08-15",27.07
"174","2018-08-16",28.209999
"175","2018-08-17",28.34
"176","2018-08-20",28.959999
"177","2018-08-21",29.700001
"178","2018-08-22",30.18
"179","2018-08-23",30.16
"180","2018-08-24",30.459999
"181","2018-08-27",30.559999
"182","2018-08-28",30.629999
"183","2018-08-29",31.219999
"184","2018-08-30",30.76
"185","2018-08-31",30.860001
"186","2018-09-04",30.99
"187","2018-09-05",30.83
"188","2018-09-06",30.620001
"189","2018-09-07",30.43
"190","2018-09-10",30.799999
"191","2018-09-11",31.24
"192","2018-09-12",30.309999
"193","2018-09-13",30.49
"194","2018-09-14",30.41
"195","2018-09-17",29.879999
"196","2018-09-18",30.299999
"197","2018-09-19",29.76
"198","2018-09-20",30.700001
"199","2018-09-21",30.99
"200","2018-09-24",30.6
"201","2018-09-25",31.33
"202","2018-09-26",30.559999
"203","2018-09-27",31.07
"204","2018-09-28",30.23
"205","2018-10-01",29.18
"206","2018-10-02",28.6
"207","2018-10-03",27.57
"208","2018-10-04",26.690001
"209","2018-10-05",26.09
"210","2018-10-08",25.85
"211","2018-10-09",25.639999
"212","2018-10-10",24.440001
"213","2018-10-11",24.18
"214","2018-10-12",23.799999
"215","2018-10-15",23.940001
"216","2018-10-16",24.59
"217","2018-10-17",24.27
"218","2018-10-18",23.870001
"219","2018-10-19",24.040001
"220","2018-10-22",23.969999
"221","2018-10-23",24.08
"222","2018-10-24",22.870001
"223","2018-10-25",15.18
"224","2018-10-26",14.33
"225","2018-10-29",13.44
"226","2018-10-30",13.25
"227","2018-10-31",14.07
"228","2018-11-01",15.39
"229","2018-11-02",15.27
"230","2018-11-05",14.8
"231","2018-11-06",15.51
"232","2018-11-07",15.97
"233","2018-11-08",16.16
"234","2018-11-09",14.53
"235","2018-11-12",14.44
"236","2018-11-13",14.16
"237","2018-11-14",14.39
"238","2018-11-15",14.66
"239","2018-11-16",14.15
"240","2018-11-19",13.92
"241","2018-11-20",13.4
"242","2018-11-21",13.58
"243","2018-11-23",13.76
"244","2018-11-26",13.84
"245","2018-11-27",13.4
"246","2018-11-28",13.55
"247","2018-11-29",13.4
"248","2018-11-30",13.33
"249","2018-12-03",13.48
"250","2018-12-04",12.76
"251","2018-12-06",12.37
"252","2018-12-07",12.17
"253","2018-12-10",11.79
"254","2018-12-11",11.36
"255","2018-12-12",11.55
"256","2018-12-13",11.21
"257","2018-12-14",10.77
"258","2018-12-17",10.71
"259","2018-12-18",10.4
"260","2018-12-19",10.1
"261","2018-12-20",9.95
"262","2018-12-21",9.58
"263","2018-12-24",9.15
"264","2018-12-26",9.62
"265","2018-12-27",9.42
"266","2018-12-28",9.61
"267","2018-12-31",9.49
"268","2019-01-02",9.77
"269","2019-01-03",9.53
"270","2019-01-04",9.98
"271","2019-01-07",10.09
"272","2019-01-08",10.28
"273","2019-01-09",10.93
"274","2019-01-10",11.41
"275","2019-01-11",11.55
"276","2019-01-14",11.8
"277","2019-01-15",11.97
"278","2019-01-16",12.35
"279","2019-01-17",12.49
"280","2019-01-18",12.8
"281","2019-01-22",11.99
"282","2019-01-23",11.77
"283","2019-01-24",11.92
"284","2019-01-25",12.26
"285","2019-01-28",12.24
"286","2019-01-29",12.18
"287","2019-01-30",12.57
"288","2019-01-31",12.5
"289","2019-02-01",11.94
"290","2019-02-04",11.89
"291","2019-02-05",11.8
"292","2019-02-06",11.19
"293","2019-02-07",10.83
"294","2019-02-08",10.77
"295","2019-02-11",10.85
"296","2019-02-12",11
"297","2019-02-13",11.03
"298","2019-02-14",10.95
"299","2019-02-15",11
"300","2019-02-19",11.17
"301","2019-02-20",11.15
"302","2019-02-21",10.62
"303","2019-02-22",10.74
"304","2019-02-25",10.46
"305","2019-02-26",9.71
"306","2019-02-27",9.86
"307","2019-02-28",11.02
"308","2019-03-01",11.48
"309","2019-03-04",11.1
"310","2019-03-05",10.83
"311","2019-03-06",10.24
"312","2019-03-07",9.57
"313","2019-03-08",9.54
"314","2019-03-11",9.78
"315","2019-03-12",10
"316","2019-03-13",10.12
"317","2019-03-14",10.02
"318","2019-03-15",11.24
"319","2019-03-18",10.76
"320","2019-03-19",10.45
"321","2019-03-20",10.53
"322","2019-03-21",10.65
"323","2019-03-22",9.68
"324","2019-03-25",9.64
"325","2019-03-26",9.64
"326","2019-03-27",9.68
"327","2019-03-28",9.92
"328","2019-03-29",10.03
"329","2019-04-01",10.1
"330","2019-04-02",10.04
"331","2019-04-03",10.56
"332","2019-04-04",10.74
"333","2019-04-05",10.95
"334","2019-04-08",11.26
"335","2019-04-09",10.72
"336","2019-04-10",11.04
"337","2019-04-11",11.08
"338","2019-04-12",11.06
"339","2019-04-15",11
"340","2019-04-16",11.09
"341","2019-04-17",10.8
"342","2019-04-18",11.01
"343","2019-04-22",11.36
"344","2019-04-23",11.72
"345","2019-04-24",12.14
"346","2019-04-25",12.43
"347","2019-04-26",12.68
"348","2019-04-29",13.24
"349","2019-04-30",13.32
"350","2019-05-01",12.39
"351","2019-05-02",12.25
"352","2019-05-03",12.79
"353","2019-05-06",12.25
"354","2019-05-07",11.97
"355","2019-05-08",11.7
"356","2019-05-09",11.28
"357","2019-05-10",11.59
"358","2019-05-13",10.9
"359","2019-05-14",10.94
"360","2019-05-15",10.58
"361","2019-05-16",10.09
"362","2019-05-17",9.72
"363","2019-05-20",9.82
"364","2019-05-21",9.83
"365","2019-05-22",9.61
"366","2019-05-23",9.55
"367","2019-05-24",9.8
"368","2019-05-28",9.99
"369","2019-05-29",10.04
"370","2019-05-30",10
"371","2019-05-31",9.37
"372","2019-06-03",9.45
"373","2019-06-04",9.97
"374","2019-06-05",9.5
"375","2019-06-06",9.21
"376","2019-06-07",9.58
"377","2019-06-10",9.91
"378","2019-06-11",10.09
"379","2019-06-12",10.08
"380","2019-06-13",9.78
"381","2019-06-14",9.68
"382","2019-06-17",9.54
"383","2019-06-18",9.58
"384","2019-06-19",9.56
"385","2019-06-20",10.06
"386","2019-06-21",10.1
"387","2019-06-24",9.79
"388","2019-06-25",9.67
"389","2019-06-26",10.23
"390","2019-06-27",10.44
"391","2019-06-28",11.05
"392","2019-07-01",10.98
"393","2019-07-02",10.82
"394","2019-07-03",11.07
"395","2019-07-05",11.15
"396","2019-07-08",10.74
"397","2019-07-09",10.79
"398","2019-07-10",10.58
"399","2019-07-11",10.17
"400","2019-07-12",10.58
"401","2019-07-15",10.18
"402","2019-07-16",10.19
"403","2019-07-17",10.18
"404","2019-07-18",10.51
"405","2019-07-19",10.37
"406","2019-07-22",10.27
"407","2019-07-23",10
"408","2019-07-24",10.56
"409","2019-07-25",10.04
"410","2019-07-26",10.43
"411","2019-07-29",10.46
"412","2019-07-30",11.95
"413","2019-07-31",12.42
"414","2019-08-01",12.75
"415","2019-08-02",12.7
"416","2019-08-05",12.98
"417","2019-08-06",12.64
"418","2019-08-07",13.03
"419","2019-08-08",13.44
"420","2019-08-09",13.35
"421","2019-08-12",13.4
"422","2019-08-13",13.66
"423","2019-08-14",13.22
"424","2019-08-15",12.8
"425","2019-08-16",13.2
"426","2019-08-19",13.33
"427","2019-08-20",13.34
"428","2019-08-21",14.54
"429","2019-08-22",14.15
"430","2019-08-23",13.82
"431","2019-08-26",14.16
"432","2019-08-27",13.96
"433","2019-08-28",13.96
"434","2019-08-29",13.97
"435","2019-08-30",13.62
"436","2019-09-03",13.52
"437","2019-09-04",14.25
"438","2019-09-05",14.69
"439","2019-09-06",14.37
"440","2019-09-09",14.94
"441","2019-09-10",15.18
"442","2019-09-11",15.39
"443","2019-09-12",15.4
"444","2019-09-13",15.32
"445","2019-09-16",15.25
"446","2019-09-17",14.72
"447","2019-09-18",14.27
"448","2019-09-19",14.08
"449","2019-09-20",14.15
"450","2019-09-23",14.13
"451","2019-09-24",13.37
"452","2019-09-25",13.75
"453","2019-09-26",13.38
"454","2019-09-27",13.46
"455","2019-09-30",13.28
"456","2019-10-01",13.05
"457","2019-10-02",13.21
"458","2019-10-03",12.87
"459","2019-10-04",13.17
"460","2019-10-07",13.04
"461","2019-10-08",12.87
"462","2019-10-09",12.91
"463","2019-10-10",12.98
"464","2019-10-11",12.85
"465","2019-10-14",12.57
"466","2019-10-15",12.75
"467","2019-10-16",12.48
"468","2019-10-17",12.43
"469","2019-10-18",12.5
"470","2019-10-21",12.5
"471","2019-10-22",12.85
"472","2019-10-23",12.52
"473","2019-10-24",12.39
"474","2019-10-25",13.41
"475","2019-10-28",14.34
"476","2019-10-29",14.86
"477","2019-10-30",14.78
"478","2019-10-31",13.99
"479","2019-11-01",13.92
"480","2019-11-04",14.19
"481","2019-11-05",14.17
"482","2019-11-06",14.09
"483","2019-11-07",14.39
"484","2019-11-08",14.8
"485","2019-11-11",15.4
"486","2019-11-12",15.57
"487","2019-11-13",15.85
"488","2019-11-14",16.24
"489","2019-11-15",15.61
"490","2019-11-18",14.77
"491","2019-11-19",14.82
"492","2019-11-20",14.3
"493","2019-11-21",13.63
"494","2019-11-22",13.09
"495","2019-11-25",13.33
"496","2019-11-26",13.22
"497","2019-11-27",13.47
"498","2019-11-29",13.61
"499","2019-12-02",13.64
"500","2019-12-03",13.48
"501","2019-12-04",13.89
"502","2019-12-05",13.19
"503","2019-12-06",13.18
"504","2019-12-09",12.85
"505","2019-12-10",12.67
"506","2019-12-11",11.74
"507","2019-12-12",11.57
"508","2019-12-13",11.7
"509","2019-12-16",12.35
"510","2019-12-17",12.92
"511","2019-12-18",13.07
"512","2019-12-19",12.95
"513","2019-12-20",12.8
"514","2019-12-23",12.33
"515","2019-12-24",12.74
"516","2019-12-26",12.56
"517","2019-12-27",12.34
"518","2019-12-30",12.33
"519","2019-12-31",12.18
"520","2020-01-02",11.69
"521","2020-01-03",11.35
"522","2020-01-06",10.4
"523","2020-01-07",10.42
"524","2020-01-08",10.22
"525","2020-01-09",10.37
"526","2020-01-10",9.9
"527","2020-01-13",9.99
"528","2020-01-14",10.11
"529","2020-01-15",10.25
"530","2020-01-16",10.52
"531","2020-01-17",10.88
"532","2020-01-21",10.71
"533","2020-01-22",10.29
"534","2020-01-23",10.47
"535","2020-01-24",10.32
"536","2020-01-27",10.21
"537","2020-01-28",10.43
"538","2020-01-29",10.57
"539","2020-01-30",10.94
"540","2020-01-31",10.41
"541","2020-02-03",9.81
"542","2020-02-04",9.58
"543","2020-02-05",10.31
"544","2020-02-06",13.06
"545","2020-02-07",13.06
"546","2020-02-10",13.13
"547","2020-02-11",13.87
"548","2020-02-12",13.82
"549","2020-02-13",14.03
"550","2020-02-14",14.18
"551","2020-02-18",13.68
"552","2020-02-19",13.98
"553","2020-02-20",13.67
"554","2020-02-21",13.6
"555","2020-02-24",12.06
"556","2020-02-25",10.49
"557","2020-02-26",9.68
"558","2020-02-27",9.64
"559","2020-02-28",9.23
"560","2020-03-02",9.46
"561","2020-03-03",9.38
"562","2020-03-04",9.5
"563","2020-03-05",8.8
"564","2020-03-06",8.26
"565","2020-03-09",7.27
"566","2020-03-10",7.6
"567","2020-03-11",7.57
"568","2020-03-12",6.57
"569","2020-03-13",7.3
"570","2020-03-16",5.68
"571","2020-03-17",5.32
"572","2020-03-18",4.16
"573","2020-03-19",4.63
"574","2020-03-20",4.16
"575","2020-03-23",4
"576","2020-03-24",4.3
"577","2020-03-25",5.37
"578","2020-03-26",5.48
"579","2020-03-27",5.26
"580","2020-03-30",5.43
"581","2020-03-31",5.3
"582","2020-04-01",4.59
"583","2020-04-02",4.41
"584","2020-04-03",4.2
"585","2020-04-06",4.61
"586","2020-04-07",5.26
"587","2020-04-08",5.55
"588","2020-04-09",6.26
"589","2020-04-13",6.44
"590","2020-04-14",6.61
"591","2020-04-15",6.28
"592","2020-04-16",5.57
"593","2020-04-17",5.88
"594","2020-04-20",5.43
"595","2020-04-21",5.33
"596","2020-04-22",5.02
"597","2020-04-23",5.3
"598","2020-04-24",6.57
"599","2020-04-27",7.76
"600","2020-04-28",8.93
"601","2020-04-29",10.13
"602","2020-04-30",9.32
"603","2020-05-01",7.85
"604","2020-05-04",7.25
"605","2020-05-05",7.29
"606","2020-05-06",6.44
"607","2020-05-07",6.33
"608","2020-05-08",7.04
"609","2020-05-11",6.63
"610","2020-05-12",6.27
"611","2020-05-13",5.86
"612","2020-05-14",5.89
"613","2020-05-15",6.08
"614","2020-05-18",6.46
"615","2020-05-19",6.11
"616","2020-05-20",6.8
"617","2020-05-21",6.85
"618","2020-05-22",6.62
"619","2020-05-26",7.05
"620","2020-05-27",7.43
"621","2020-05-28",7.02
"622","2020-05-29",6.69
"623","2020-06-01",7.4
"624","2020-06-02",7.88
"625","2020-06-03",8.26
"626","2020-06-04",8.5
"627","2020-06-05",8.91
"628","2020-06-08",9.73
"629","2020-06-09",9.29
"630","2020-06-10",8.66
"631","2020-06-11",7.98
"632","2020-06-12",8.72
"633","2020-06-15",8.91
"634","2020-06-16",8.8
"635","2020-06-17",8.41
"636","2020-06-18",8.29
"637","2020-06-19",8.24
"638","2020-06-22",8.35
"639","2020-06-23",8.31
"640","2020-06-24",8.16
"641","2020-06-25",8.12
"642","2020-06-26",7.61
"643","2020-06-29",8.16
"644","2020-06-30",8.17
"645","2020-07-01",7.99
"646","2020-07-02",8.2
"647","2020-07-06",8.55
"648","2020-07-07",8.16
"649","2020-07-08",8.26
"650","2020-07-09",7.73
"651","2020-07-10",7.84
"652","2020-07-13",7.68
"653","2020-07-14",7.48
"654","2020-07-15",7.94
"655","2020-07-16",7.85
"656","2020-07-17",7.61
"657","2020-07-20",7.32
"658","2020-07-21",7.4
"659","2020-07-22",7.62
"660","2020-07-23",7.54
"661","2020-07-24",7.36
"662","2020-07-27",7.1
"663","2020-07-28",7.21
"664","2020-07-29",7.34
"665","2020-07-30",7.35
"666","2020-07-31",6.99
"667","2020-08-03",7.4
"668","2020-08-04",7.75
"669","2020-08-05",7.61
"670","2020-08-06",7.59
"671","2020-08-07",7.72
"672","2020-08-10",7.77
"673","2020-08-11",8.05
"674","2020-08-12",8
"675","2020-08-13",7.97
"676","2020-08-14",8.13
"677","2020-08-17",8.03
"678","2020-08-18",7.76
"679","2020-08-19",7.62
"680","2020-08-20",7.44
"681","2020-08-21",7.59
"682","2020-08-24",8.18
"683","2020-08-25",8.02
"684","2020-08-26",7.83
"685","2020-08-27",7.99
"686","2020-08-28",8.14
"687","2020-08-31",7.7
"688","2020-09-01",7.93
"689","2020-09-02",8.2
"690","2020-09-03",8.09
"691","2020-09-04",7.99
"692","2020-09-08",7.74
"693","2020-09-09",7.42
"694","2020-09-10",7.27
"695","2020-09-11",7.14
"696","2020-09-14",7.58
"697","2020-09-15",7.39
"698","2020-09-16",7.6
"699","2020-09-17",7.55
"700","2020-09-18",7.38
"701","2020-09-21",6.85
"702","2020-09-22",6.83
"703","2020-09-23",6.6
"704","2020-09-24",6.68
"705","2020-09-25",6.88
"706","2020-09-28",7.14
"707","2020-09-29",7.01
"708","2020-09-30",7.05
"709","2020-10-01",7.3
"710","2020-10-02",7.41
"711","2020-10-05",7.77
"712","2020-10-06",7.51
"713","2020-10-07",7.74
"714","2020-10-08",8.35
"715","2020-10-09",8.41
"716","2020-10-12",8.42
"717","2020-10-13",8.16
"718","2020-10-14",8.06
"719","2020-10-15",8.22
"720","2020-10-16",8.1
"721","2020-10-19",8.41
"722","2020-10-20",8.31
"723","2020-10-21",7.87
"724","2020-10-22",8
"725","2020-10-23",8.4
"726","2020-10-26",7.94
"727","2020-10-27",7.99
"728","2020-10-28",7.88
"729","2020-10-29",7.9
"730","2020-10-30",7.49
"731","2020-11-02",7.86
"732","2020-11-03",8.08
"733","2020-11-04",8.07
"734","2020-11-05",8.35
"735","2020-11-06",8.03
"736","2020-11-09",8.39
"737","2020-11-10",8.67
"738","2020-11-11",8.35
"739","2020-11-12",8.08
"740","2020-11-13",8.51
"741","2020-11-16",9.02
"742","2020-11-17",8.99
"743","2020-11-18",9.06
"744","2020-11-19",9.1
"745","2020-11-20",8.82
"746","2020-11-23",9.2
"747","2020-11-24",9.59
"748","2020-11-25",9.39
"749","2020-11-27",9.2
