"","date","SYRS"
"397","2018-01-26",10.72
"398","2018-01-29",10.69
"399","2018-01-30",10.45
"400","2018-01-31",9.58
"401","2018-02-01",9.53
"402","2018-02-02",9.47
"403","2018-02-05",9.87
"404","2018-02-06",10
"405","2018-02-07",10.63
"406","2018-02-08",9.93
"407","2018-02-09",9.63
"408","2018-02-12",10.13
"409","2018-02-13",10.39
"410","2018-02-14",10.24
"411","2018-02-15",10.26
"412","2018-02-16",10.09
"413","2018-02-20",10.05
"414","2018-02-21",10.18
"415","2018-02-22",9.97
"416","2018-02-23",10.45
"417","2018-02-26",11.01
"418","2018-02-27",10.82
"419","2018-02-28",10.54
"420","2018-03-01",10.43
"421","2018-03-02",10.45
"422","2018-03-05",10.89
"423","2018-03-06",10.84
"424","2018-03-07",11.1
"425","2018-03-08",11.34
"426","2018-03-09",11.88
"427","2018-03-12",12.32
"428","2018-03-13",12.47
"429","2018-03-14",12.73
"430","2018-03-15",12.43
"431","2018-03-16",12.62
"432","2018-03-19",12.81
"433","2018-03-20",12.76
"434","2018-03-21",12.75
"435","2018-03-22",12.79
"436","2018-03-23",12.45
"437","2018-03-26",12.72
"438","2018-03-27",12.66
"439","2018-03-28",12.62
"440","2018-03-29",12.98
"441","2018-04-02",12.79
"442","2018-04-03",12.79
"443","2018-04-04",12.53
"444","2018-04-05",12.4
"445","2018-04-06",12.43
"446","2018-04-09",12.63
"447","2018-04-10",13.14
"448","2018-04-11",13.24
"449","2018-04-12",13.21
"450","2018-04-13",13.31
"451","2018-04-16",13.16
"452","2018-04-17",13.52
"453","2018-04-18",13.65
"454","2018-04-19",13.06
"455","2018-04-20",12.56
"456","2018-04-23",12.27
"457","2018-04-24",12.07
"458","2018-04-25",12.02
"459","2018-04-26",12.09
"460","2018-04-27",12.33
"461","2018-04-30",12.2
"462","2018-05-01",12.21
"463","2018-05-02",12.49
"464","2018-05-03",11.82
"465","2018-05-04",11.58
"466","2018-05-07",12.05
"467","2018-05-08",11.89
"468","2018-05-09",12.18
"469","2018-05-10",11.53
"470","2018-05-11",12.49
"471","2018-05-14",12.87
"472","2018-05-15",12.54
"473","2018-05-16",12.51
"474","2018-05-17",12.23
"475","2018-05-18",12.35
"476","2018-05-21",11.96
"477","2018-05-22",11.96
"478","2018-05-23",11.93
"479","2018-05-24",12.59
"480","2018-05-25",13.17
"481","2018-05-29",12.67
"482","2018-05-30",12.45
"483","2018-05-31",12.43
"484","2018-06-01",12.62
"485","2018-06-04",12.77
"486","2018-06-05",13.05
"487","2018-06-06",13.36
"488","2018-06-07",12.83
"489","2018-06-08",12.5
"490","2018-06-11",12.57
"491","2018-06-12",13.02
"492","2018-06-13",12.96
"493","2018-06-14",12.95
"494","2018-06-15",13.37
"495","2018-06-18",13.08
"496","2018-06-19",13.03
"497","2018-06-20",12.78
"498","2018-06-21",10.53
"499","2018-06-22",11.1
"500","2018-06-25",11.15
"501","2018-06-26",10.88
"502","2018-06-27",10.34
"503","2018-06-28",10.16
"504","2018-06-29",10.21
"505","2018-07-02",10.38
"506","2018-07-03",10.97
"507","2018-07-05",11.13
"508","2018-07-06",11.6
"509","2018-07-09",11.95
"510","2018-07-10",12.26
"511","2018-07-11",12.08
"512","2018-07-12",12.37
"513","2018-07-13",12.32
"514","2018-07-16",12.75
"515","2018-07-17",12.74
"516","2018-07-18",12.45
"517","2018-07-19",12.07
"518","2018-07-20",11.81
"519","2018-07-23",11.45
"520","2018-07-24",10.17
"521","2018-07-25",10.19
"522","2018-07-26",10.37
"523","2018-07-27",9.92
"524","2018-07-30",9.74
"525","2018-07-31",10.12
"526","2018-08-01",10.2
"527","2018-08-02",10.51
"528","2018-08-03",10.17
"529","2018-08-06",10.04
"530","2018-08-07",11.57
"531","2018-08-08",11.53
"532","2018-08-09",11.96
"533","2018-08-10",12.22
"534","2018-08-13",12.06
"535","2018-08-14",11.42
"536","2018-08-15",10.75
"537","2018-08-16",10.8
"538","2018-08-17",10.49
"539","2018-08-20",10.2
"540","2018-08-21",10.87
"541","2018-08-22",11.04
"542","2018-08-23",11.07
"543","2018-08-24",11.48
"544","2018-08-27",11.93
"545","2018-08-28",12.09
"546","2018-08-29",12.41
"547","2018-08-30",12.54
"548","2018-08-31",12.29
"549","2018-09-04",11.88
"550","2018-09-05",12.21
"551","2018-09-06",11.83
"552","2018-09-07",11.96
"553","2018-09-10",11.81
"554","2018-09-11",11.76
"555","2018-09-12",11.88
"556","2018-09-13",12.28
"557","2018-09-14",12.4
"558","2018-09-17",12.7
"559","2018-09-18",12.8
"560","2018-09-19",12.32
"561","2018-09-20",12.77
"562","2018-09-21",12.92
"563","2018-09-24",12.67
"564","2018-09-25",12.54
"565","2018-09-26",11.83
"566","2018-09-27",11.82
"567","2018-09-28",11.91
"568","2018-10-01",11.34
"569","2018-10-02",10.95
"570","2018-10-03",11.15
"571","2018-10-04",10.53
"572","2018-10-05",8.64
"573","2018-10-08",8.26
"574","2018-10-09",8.4
"575","2018-10-10",7.93
"576","2018-10-11",7.88
"577","2018-10-12",7.61
"578","2018-10-15",7.58
"579","2018-10-16",7.6
"580","2018-10-17",7.42
"581","2018-10-18",7.27
"582","2018-10-19",7.11
"583","2018-10-22",7.09
"584","2018-10-23",7.24
"585","2018-10-24",6.59
"586","2018-10-25",7.21
"587","2018-10-26",7.09
"588","2018-10-29",6.81
"589","2018-10-30",6.86
"590","2018-10-31",6.58
"591","2018-11-01",7.41
"592","2018-11-02",7.76
"593","2018-11-05",7.95
"594","2018-11-06",8.06
"595","2018-11-07",7.71
"596","2018-11-08",7.74
"597","2018-11-09",7.36
"598","2018-11-12",7.5
"599","2018-11-13",7.79
"600","2018-11-14",7.5
"601","2018-11-15",7.9
"602","2018-11-16",8.16
"603","2018-11-19",7.38
"604","2018-11-20",7.57
"605","2018-11-21",7.84
"606","2018-11-23",7.59
"607","2018-11-26",7.39
"608","2018-11-27",7.02
"609","2018-11-28",7.25
"610","2018-11-29",7.03
"611","2018-11-30",6.81
"612","2018-12-03",7.51
"613","2018-12-04",7
"614","2018-12-06",7.5
"615","2018-12-07",7.67
"616","2018-12-10",8.09
"617","2018-12-11",8.22
"618","2018-12-12",8.65
"619","2018-12-13",8.4
"620","2018-12-14",7.86
"621","2018-12-17",7.11
"622","2018-12-18",7.17
"623","2018-12-19",7.05
"624","2018-12-20",6.26
"625","2018-12-21",6.29
"626","2018-12-24",6.69
"627","2018-12-26",6.44
"628","2018-12-27",5.76
"629","2018-12-28",5.555
"630","2018-12-31",5.57
"631","2019-01-02",5.92
"632","2019-01-03",5.78
"633","2019-01-04",6.23
"634","2019-01-07",6.48
"635","2019-01-08",6.4
"636","2019-01-09",6.56
"637","2019-01-10",6.5
"638","2019-01-11",6.47
"639","2019-01-14",6.23
"640","2019-01-15",6.32
"641","2019-01-16",6.52
"642","2019-01-17",6.7
"643","2019-01-18",6.75
"644","2019-01-22",6.91
"645","2019-01-23",5.76
"646","2019-01-24",5.92
"647","2019-01-25",5.96
"648","2019-01-28",5.51
"649","2019-01-29",5.51
"650","2019-01-30",5.67
"651","2019-01-31",5.99
"652","2019-02-01",6.25
"653","2019-02-04",6.45
"654","2019-02-05",6.5
"655","2019-02-06",6.55
"656","2019-02-07",6.21
"657","2019-02-08",5.93
"658","2019-02-11",6.43
"659","2019-02-12",6.71
"660","2019-02-13",6.51
"661","2019-02-14",6.52
"662","2019-02-15",6.85
"663","2019-02-19",6.12
"664","2019-02-20",6.1
"665","2019-02-21",6.41
"666","2019-02-22",6.6
"667","2019-02-25",6.63
"668","2019-02-26",6.57
"669","2019-02-27",6.92
"670","2019-02-28",6.79
"671","2019-03-01",7.01
"672","2019-03-04",7.14
"673","2019-03-05",7.1
"674","2019-03-06",7.07
"675","2019-03-07",6.9
"676","2019-03-08",6.44
"677","2019-03-11",6.58
"678","2019-03-12",7.3
"679","2019-03-13",8.09
"680","2019-03-14",8.39
"681","2019-03-15",8.88
"682","2019-03-18",8.96
"683","2019-03-19",8.94
"684","2019-03-20",9.15
"685","2019-03-21",9.59
"686","2019-03-22",9.22
"687","2019-03-25",9.11
"688","2019-03-26",9.27
"689","2019-03-27",8.71
"690","2019-03-28",8.71
"691","2019-03-29",9.14
"692","2019-04-01",9.25
"693","2019-04-02",9.3
"694","2019-04-03",9.75
"695","2019-04-04",9.75
"696","2019-04-05",7.48
"697","2019-04-08",7.4
"698","2019-04-09",6.82
"699","2019-04-10",6.96
"700","2019-04-11",6.77
"701","2019-04-12",7
"702","2019-04-15",7.32
"703","2019-04-16",7.37
"704","2019-04-17",7.18
"705","2019-04-18",7.05
"706","2019-04-22",7.12
"707","2019-04-23",6.83
"708","2019-04-24",6.96
"709","2019-04-25",6.94
"710","2019-04-26",7.06
"711","2019-04-29",7.07
"712","2019-04-30",7.23
"713","2019-05-01",7.17
"714","2019-05-02",6.84
"715","2019-05-03",6.9
"716","2019-05-06",7
"717","2019-05-07",6.55
"718","2019-05-08",6.72
"719","2019-05-09",6.89
"720","2019-05-10",7.1
"721","2019-05-13",7.04
"722","2019-05-14",6.73
"723","2019-05-15",6.57
"724","2019-05-16",6.79
"725","2019-05-17",6.72
"726","2019-05-20",7.09
"727","2019-05-21",7.1
"728","2019-05-22",7.05
"729","2019-05-23",6.82
"730","2019-05-24",6.77
"731","2019-05-28",6.47
"732","2019-05-29",6.62
"733","2019-05-30",6.29
"734","2019-05-31",5.9
"735","2019-06-03",6.09
"736","2019-06-04",5.72
"737","2019-06-05",5.78
"738","2019-06-06",5.74
"739","2019-06-07",5.96
"740","2019-06-10",6.05
"741","2019-06-11",5.6
"742","2019-06-12",6
"743","2019-06-13",5.98
"744","2019-06-14",5.5
"745","2019-06-17",6.41
"746","2019-06-18",6.88
"747","2019-06-19",6.9
"748","2019-06-20",7.11
"749","2019-06-21",6.83
"750","2019-06-24",6.46
"751","2019-06-25",7.52
"752","2019-06-26",7.2
"753","2019-06-27",7.95
"754","2019-06-28",9.26
"755","2019-07-01",8.64
"756","2019-07-02",8.35
"757","2019-07-03",8.51
"758","2019-07-05",8.55
"759","2019-07-08",8.41
"760","2019-07-09",8.5
"761","2019-07-10",8.54
"762","2019-07-11",8.58
"763","2019-07-12",8.75
"764","2019-07-15",7.52
"765","2019-07-16",7.63
"766","2019-07-17",7.59
"767","2019-07-18",7.57
"768","2019-07-19",7.4
"769","2019-07-22",7.56
"770","2019-07-23",7.22
"771","2019-07-24",7.32
"772","2019-07-25",7.14
"773","2019-07-26",7.5
"774","2019-07-29",7.5
"775","2019-07-30",7.54
"776","2019-07-31",7.48
"777","2019-08-01",8.48
"778","2019-08-02",8.1
"779","2019-08-05",7.83
"780","2019-08-06",7.9
"781","2019-08-07",8.74
"782","2019-08-08",9.03
"783","2019-08-09",8.77
"784","2019-08-12",8.65
"785","2019-08-13",8.77
"786","2019-08-14",9.93
"787","2019-08-15",9.85
"788","2019-08-16",11.08
"789","2019-08-19",11.17
"790","2019-08-20",10.98
"791","2019-08-21",10.99
"792","2019-08-22",10.83
"793","2019-08-23",10.83
"794","2019-08-26",10.51
"795","2019-08-27",10.24
"796","2019-08-28",10.62
"797","2019-08-29",10.97
"798","2019-08-30",10.97
"799","2019-09-03",10.93
"800","2019-09-04",9.72
"801","2019-09-05",9.33
"802","2019-09-06",9.61
"803","2019-09-09",10.05
"804","2019-09-10",10.94
"805","2019-09-11",11.65
"806","2019-09-12",11.59
"807","2019-09-13",11.48
"808","2019-09-16",11.47
"809","2019-09-17",11.45
"810","2019-09-18",10.98
"811","2019-09-19",10.84
"812","2019-09-20",11.2
"813","2019-09-23",10.99
"814","2019-09-24",10.93
"815","2019-09-25",10.995
"816","2019-09-26",10.42
"817","2019-09-27",10.41
"818","2019-09-30",10.38
"819","2019-10-01",9.27
"820","2019-10-02",8.95
"821","2019-10-03",8.71
"822","2019-10-04",8.7
"823","2019-10-07",8.77
"824","2019-10-08",8.29
"825","2019-10-09",8.53
"826","2019-10-10",8.67
"827","2019-10-11",8.79
"828","2019-10-14",8.71
"829","2019-10-15",9.35
"830","2019-10-16",10.1
"831","2019-10-17",6.96
"832","2019-10-18",6.74
"833","2019-10-21",6.44
"834","2019-10-22",5.78
"835","2019-10-23",5.66
"836","2019-10-24",5.43
"837","2019-10-25",5.34
"838","2019-10-28",5.48
"839","2019-10-29",5.37
"840","2019-10-30",5.32
"841","2019-10-31",5.175
"842","2019-11-01",5.34
"843","2019-11-04",5.25
"844","2019-11-05",5.27
"845","2019-11-06",5.11
"846","2019-11-07",5.24
"847","2019-11-08",5.21
"848","2019-11-11",4.99
"849","2019-11-12",5.02
"850","2019-11-13",5.24
"851","2019-11-14",5.2
"852","2019-11-15",4.99
"853","2019-11-18",4.9
"854","2019-11-19",4.9
"855","2019-11-20",4.75
"856","2019-11-21",4.69
"857","2019-11-22",4.69
"858","2019-11-25",4.79
"859","2019-11-26",4.74
"860","2019-11-27",4.82
"861","2019-11-29",5.1
"862","2019-12-02",4.81
"863","2019-12-03",4.78
"864","2019-12-04",4.74
"865","2019-12-05",4.64
"866","2019-12-06",4.6
"867","2019-12-09",4.52
"868","2019-12-10",4.77
"869","2019-12-11",4.63
"870","2019-12-12",4.62
"871","2019-12-13",4.59
"872","2019-12-16",4.71
"873","2019-12-17",4.62
"874","2019-12-18",5.37
"875","2019-12-19",6.215
"876","2019-12-20",7.03
"877","2019-12-23",7.28
"878","2019-12-24",7.13
"879","2019-12-26",7.54
"880","2019-12-27",6.92
"881","2019-12-30",7.01
"882","2019-12-31",6.91
"883","2020-01-02",7.13
"884","2020-01-03",6.98
"885","2020-01-06",6.94
"886","2020-01-07",7.38
"887","2020-01-08",7.31
"888","2020-01-09",7.86
"889","2020-01-10",7.87
"890","2020-01-13",8.41
"891","2020-01-14",8.99
"892","2020-01-15",9.19
"893","2020-01-16",9.2
"894","2020-01-17",8.505
"895","2020-01-21",7.82
"896","2020-01-22",8.2
"897","2020-01-23",7.97
"898","2020-01-24",7.24
"899","2020-01-27",7.26
"900","2020-01-28",7.26
"901","2020-01-29",7.23
"902","2020-01-30",7.02
"903","2020-01-31",7.06
"904","2020-02-03",6.76
"905","2020-02-04",7.1
"906","2020-02-05",7.71
"907","2020-02-06",7.34
"908","2020-02-07",7.11
"909","2020-02-10",7.55
"910","2020-02-11",7.76
"911","2020-02-12",7.555
"912","2020-02-13",7.54
"913","2020-02-14",7.87
"914","2020-02-18",7.68
"915","2020-02-19",7.17
"916","2020-02-20",7.325
"917","2020-02-21",7.35
"918","2020-02-24",6.69
"919","2020-02-25",6.28
"920","2020-02-26",6.44
"921","2020-02-27",6.65
"922","2020-02-28",5.85
"923","2020-03-02",6.01
"924","2020-03-03",5.8
"925","2020-03-04",6.25
"926","2020-03-05",6.02
"927","2020-03-06",6.61
"928","2020-03-09",5.85
"929","2020-03-10",5.29
"930","2020-03-11",5.15
"931","2020-03-12",4.54
"932","2020-03-13",5.05
"933","2020-03-16",4.46
"934","2020-03-17",5.4
"935","2020-03-18",5.64
"936","2020-03-19",5.65
"937","2020-03-20",5.59
"938","2020-03-23",5.74
"939","2020-03-24",5.6
"940","2020-03-25",5.34
"941","2020-03-26",5.67
"942","2020-03-27",5.03
"943","2020-03-30",5.41
"944","2020-03-31",5.93
"945","2020-04-01",5.21
"946","2020-04-02",5.74
"947","2020-04-03",6.1
"948","2020-04-06",6.9
"949","2020-04-07",6.97
"950","2020-04-08",7.1
"951","2020-04-09",7.46
"952","2020-04-13",7.73
"953","2020-04-14",8.38
"954","2020-04-15",8.71
"955","2020-04-16",8.73
"956","2020-04-17",8.8
"957","2020-04-20",8.7
"958","2020-04-21",8.42
"959","2020-04-22",8.32
"960","2020-04-23",8.42
"961","2020-04-24",8.11
"962","2020-04-27",8.94
"963","2020-04-28",8.73
"964","2020-04-29",8.46
"965","2020-04-30",8.43
"966","2020-05-01",8.45
"967","2020-05-04",8.85
"968","2020-05-05",8.75
"969","2020-05-06",9.1
"970","2020-05-07",8.77
"971","2020-05-08",9.7
"972","2020-05-11",10.18
"973","2020-05-12",9.22
"974","2020-05-13",8.39
"975","2020-05-14",8.9
"976","2020-05-15",9.43
"977","2020-05-18",9.92
"978","2020-05-19",9.165
"979","2020-05-20",9.76
"980","2020-05-21",9.5
"981","2020-05-22",9.41
"982","2020-05-26",10.07
"983","2020-05-27",9.77
"984","2020-05-28",9.51
"985","2020-05-29",9.79
"986","2020-06-01",9.46
"987","2020-06-02",9.7
"988","2020-06-03",9.47
"989","2020-06-04",8.6
"990","2020-06-05",8.79
"991","2020-06-08",8.98
"992","2020-06-09",9.54
"993","2020-06-10",9.45
"994","2020-06-11",9.17
"995","2020-06-12",8.85
"996","2020-06-15",9.22
"997","2020-06-16",9.5
