"","date","OMF"
"225","2014-09-08",34.23
"226","2014-09-09",34.419998
"227","2014-09-10",34.34
"228","2014-09-11",34.740002
"229","2014-09-12",34.23
"230","2014-09-15",33.599998
"231","2014-09-16",33.360001
"232","2014-09-17",33.66
"233","2014-09-18",33.66
"234","2014-09-19",32.860001
"235","2014-09-22",32.52
"236","2014-09-23",32.25
"237","2014-09-24",32.5
"238","2014-09-25",32.220001
"239","2014-09-26",32.580002
"240","2014-09-29",32.349998
"241","2014-09-30",31.93
"242","2014-10-01",32.040001
"243","2014-10-02",32.380001
"244","2014-10-03",32.450001
"245","2014-10-06",32.490002
"246","2014-10-07",32.27
"247","2014-10-08",32.740002
"248","2014-10-09",32.849998
"249","2014-10-10",32.389999
"250","2014-10-13",32.740002
"251","2014-10-14",33.849998
"252","2014-10-15",33.939999
"253","2014-10-16",33.75
"254","2014-10-17",34.240002
"255","2014-10-20",35.09
"256","2014-10-21",35.98
"257","2014-10-22",35.220001
"258","2014-10-23",35.330002
"259","2014-10-24",35.290001
"260","2014-10-27",35.349998
"261","2014-10-28",36.240002
"262","2014-10-29",36.860001
"263","2014-10-30",36.959999
"264","2014-10-31",37.419998
"265","2014-11-03",37.150002
"266","2014-11-04",37.610001
"267","2014-11-05",37.709999
"268","2014-11-06",37.68
"269","2014-11-07",37.529999
"270","2014-11-10",37.310001
"271","2014-11-11",37.34
"272","2014-11-12",37.240002
"273","2014-11-13",36.02
"274","2014-11-14",36.529999
"275","2014-11-17",38.599998
"276","2014-11-18",38.560001
"277","2014-11-19",38.040001
"278","2014-11-20",37.790001
"279","2014-11-21",38.360001
"280","2014-11-24",38.830002
"281","2014-11-25",39.700001
"282","2014-11-26",38.790001
"283","2014-11-28",39.650002
"284","2014-12-01",39.860001
"285","2014-12-02",39.860001
"286","2014-12-03",39.509998
"287","2014-12-04",39.150002
"288","2014-12-05",38.900002
"289","2014-12-08",38.349998
"290","2014-12-09",36.580002
"291","2014-12-10",36.040001
"292","2014-12-11",36.860001
"293","2014-12-12",36.290001
"294","2014-12-15",35.07
"295","2014-12-16",35.049999
"296","2014-12-17",35.990002
"297","2014-12-18",36.5
"298","2014-12-19",36.889999
"299","2014-12-22",36.77
"300","2014-12-23",36.880001
"301","2014-12-24",36.779999
"302","2014-12-26",36.540001
"303","2014-12-29",36.549999
"304","2014-12-30",36.32
"305","2014-12-31",36.169998
"306","2015-01-02",36.240002
"307","2015-01-05",35.68
"308","2015-01-06",35.009998
"309","2015-01-07",34.41
"310","2015-01-08",35.080002
"311","2015-01-09",34.630001
"312","2015-01-12",34.299999
"313","2015-01-13",34.900002
"314","2015-01-14",33.799999
"315","2015-01-15",32.290001
"316","2015-01-16",32.450001
"317","2015-01-20",32.25
"318","2015-01-21",31.719999
"319","2015-01-22",33.540001
"320","2015-01-23",33.16
"321","2015-01-26",32.880001
"322","2015-01-27",32.860001
"323","2015-01-28",31.959999
"324","2015-01-29",32.110001
"325","2015-01-30",31.6
"326","2015-02-02",31.99
"327","2015-02-03",33.779999
"328","2015-02-04",33.740002
"329","2015-02-05",34.68
"330","2015-02-06",34.459999
"331","2015-02-09",34.029999
"332","2015-02-10",34.73
"333","2015-02-11",33.970001
"334","2015-02-12",34.18
"335","2015-02-13",34.18
"336","2015-02-17",34.450001
"337","2015-02-18",33.880001
"338","2015-02-19",34.169998
"339","2015-02-20",38.57
"340","2015-02-23",39.740002
"341","2015-02-24",37.650002
"342","2015-02-25",38.700001
"343","2015-02-26",38.900002
"344","2015-02-27",38.450001
"345","2015-03-02",38.040001
"346","2015-03-03",50.23
"347","2015-03-04",49.91
"348","2015-03-05",49.779999
"349","2015-03-06",48.59
"350","2015-03-09",46.990002
"351","2015-03-10",48.200001
"352","2015-03-11",48.439999
"353","2015-03-12",50.68
"354","2015-03-13",49.84
"355","2015-03-16",51.509998
"356","2015-03-17",52.93
"357","2015-03-18",52.790001
"358","2015-03-19",52.860001
"359","2015-03-20",53.27
"360","2015-03-23",53.830002
"361","2015-03-24",53.599998
"362","2015-03-25",52.189999
"363","2015-03-26",51.639999
"364","2015-03-27",51.380001
"365","2015-03-30",51.259998
"366","2015-03-31",51.77
"367","2015-04-01",50.799999
"368","2015-04-02",50.669998
"369","2015-04-06",49.91
"370","2015-04-07",49.959999
"371","2015-04-08",49.990002
"372","2015-04-09",50.369999
"373","2015-04-10",50.580002
"374","2015-04-13",50.900002
"375","2015-04-14",51.209999
"376","2015-04-15",51.889999
"377","2015-04-16",51.700001
"378","2015-04-17",50.639999
"379","2015-04-20",51.459999
"380","2015-04-21",52.040001
"381","2015-04-22",51.700001
"382","2015-04-23",52.580002
"383","2015-04-24",52.799999
"384","2015-04-27",52.400002
"385","2015-04-28",52.139999
"386","2015-04-29",50.950001
"387","2015-04-30",50
"388","2015-05-01",48.84
"389","2015-05-04",49.66
"390","2015-05-05",47.740002
"391","2015-05-06",47.209999
"392","2015-05-07",48.119999
"393","2015-05-08",46.759998
"394","2015-05-11",46.68
"395","2015-05-12",47.540001
"396","2015-05-13",46.73
"397","2015-05-14",46.830002
"398","2015-05-15",46.849998
"399","2015-05-18",47.200001
"400","2015-05-19",47.82
"401","2015-05-20",47.490002
"402","2015-05-21",47.66
"403","2015-05-22",48.009998
"404","2015-05-26",46.790001
"405","2015-05-27",47
"406","2015-05-28",47.18
"407","2015-05-29",47.52
"408","2015-06-01",46.560001
"409","2015-06-02",46.650002
"410","2015-06-03",46.549999
"411","2015-06-04",45.779999
"412","2015-06-05",46.740002
"413","2015-06-08",46.240002
"414","2015-06-09",46.57
"415","2015-06-10",47.259998
"416","2015-06-11",47.91
"417","2015-06-12",47.41
"418","2015-06-15",47.119999
"419","2015-06-16",47.639999
"420","2015-06-17",47.009998
"421","2015-06-18",47.34
"422","2015-06-19",47.939999
"423","2015-06-22",47.990002
"424","2015-06-23",48.029999
"425","2015-06-24",47.830002
"426","2015-06-25",46.84
"427","2015-06-26",46.459999
"428","2015-06-29",44.759998
"429","2015-06-30",45.91
"430","2015-07-01",47.07
"431","2015-07-02",47.669998
"432","2015-07-06",47.98
"433","2015-07-07",48.689999
"434","2015-07-08",46.91
"435","2015-07-09",46.75
"436","2015-07-10",48.009998
"437","2015-07-13",48.200001
"438","2015-07-14",48.630001
"439","2015-07-15",48.48
"440","2015-07-16",50.73
"441","2015-07-17",50.220001
"442","2015-07-20",50.419998
"443","2015-07-21",51.130001
"444","2015-07-22",51.439999
"445","2015-07-23",50.139999
"446","2015-07-24",49.369999
"447","2015-07-27",48.630001
"448","2015-07-28",49.34
"449","2015-07-29",49.700001
"450","2015-07-30",50.290001
"451","2015-07-31",50.509998
"452","2015-08-03",51
"453","2015-08-04",50.84
"454","2015-08-05",51.150002
"455","2015-08-06",45.939999
"456","2015-08-07",47.220001
"457","2015-08-10",47.73
"458","2015-08-11",46.07
"459","2015-08-12",46.259998
"460","2015-08-13",46.029999
"461","2015-08-14",46.259998
"462","2015-08-17",46.93
"463","2015-08-18",45.779999
"464","2015-08-19",45.43
"465","2015-08-20",44.799999
"466","2015-08-21",44
"467","2015-08-24",41.860001
"468","2015-08-25",41.889999
"469","2015-08-26",43.389999
"470","2015-08-27",44.889999
"471","2015-08-28",44.580002
"472","2015-08-31",44.759998
"473","2015-09-01",42.599998
"474","2015-09-02",43.68
"475","2015-09-03",44.209999
"476","2015-09-04",43.490002
"477","2015-09-08",44.939999
"478","2015-09-09",45.43
"479","2015-09-10",46.18
"480","2015-09-11",46.290001
"481","2015-09-14",46.310001
"482","2015-09-15",45.950001
"483","2015-09-16",46.150002
"484","2015-09-17",46.790001
"485","2015-09-18",47.290001
"486","2015-09-21",47.619999
"487","2015-09-22",46.709999
"488","2015-09-23",46.459999
"489","2015-09-24",45.939999
"490","2015-09-25",45.799999
"491","2015-09-28",43.25
"492","2015-09-29",43.25
"493","2015-09-30",43.720001
"494","2015-10-01",43.630001
"495","2015-10-02",44.27
"496","2015-10-05",44.98
"497","2015-10-06",45.669998
"498","2015-10-07",46.73
"499","2015-10-08",47.450001
"500","2015-10-09",46.98
"501","2015-10-12",46.360001
"502","2015-10-13",45.669998
"503","2015-10-14",45.18
"504","2015-10-15",46.529999
"505","2015-10-16",46.330002
"506","2015-10-19",46.009998
"507","2015-10-20",46.720001
"508","2015-10-21",46
"509","2015-10-22",46.400002
"510","2015-10-23",47.459999
"511","2015-10-26",47.049999
"512","2015-10-27",46.139999
"513","2015-10-28",48.52
"514","2015-10-29",48.279999
"515","2015-10-30",46.91
"516","2015-11-02",48.23
"517","2015-11-03",48.259998
"518","2015-11-04",47.84
"519","2015-11-05",47.639999
"520","2015-11-06",48.630001
"521","2015-11-09",48.560001
"522","2015-11-10",45.77
"523","2015-11-11",45.389999
"524","2015-11-12",44.200001
"525","2015-11-13",49.23
"526","2015-11-16",49.099998
"527","2015-11-17",49.400002
"528","2015-11-18",48.970001
"529","2015-11-19",47.540001
"530","2015-11-20",47.419998
"531","2015-11-23",47.540001
"532","2015-11-24",49.139999
"533","2015-11-25",48.68
"534","2015-11-27",49.139999
"535","2015-11-30",48.459999
"536","2015-12-01",48.470001
"537","2015-12-02",47.57
"538","2015-12-03",47.48
"539","2015-12-04",48.650002
"540","2015-12-07",47.610001
"541","2015-12-08",46.57
"542","2015-12-09",45.470001
"543","2015-12-10",45.529999
"544","2015-12-11",44.279999
"545","2015-12-14",42.029999
"546","2015-12-15",42.59
"547","2015-12-16",43.349998
"548","2015-12-17",41.59
"549","2015-12-18",40
"550","2015-12-21",40.43
"551","2015-12-22",40.650002
"552","2015-12-23",41.610001
"553","2015-12-24",41.599998
"554","2015-12-28",41.27
"555","2015-12-29",41.32
"556","2015-12-30",41.200001
"557","2015-12-31",41.540001
"558","2016-01-04",40.720001
"559","2016-01-05",39.77
"560","2016-01-06",39.049999
"561","2016-01-07",36.84
"562","2016-01-08",36.639999
"563","2016-01-11",36.209999
"564","2016-01-12",34.869999
"565","2016-01-13",32.82
"566","2016-01-14",32.400002
"567","2016-01-15",30.549999
"568","2016-01-19",28.01
"569","2016-01-20",28.219999
"570","2016-01-21",28.1
"571","2016-01-22",29.530001
"572","2016-01-25",27.969999
"573","2016-01-26",29.379999
"574","2016-01-27",26.950001
"575","2016-01-28",25.84
"576","2016-01-29",26.43
"577","2016-02-01",26.91
"578","2016-02-02",26.18
"579","2016-02-03",25.1
"580","2016-02-04",24.25
"581","2016-02-05",22.790001
"582","2016-02-08",20.98
"583","2016-02-09",20.440001
"584","2016-02-10",20.68
"585","2016-02-11",18.950001
"586","2016-02-12",20.43
"587","2016-02-16",21.76
"588","2016-02-17",23.58
"589","2016-02-18",24.08
"590","2016-02-19",23.73
"591","2016-02-22",24.73
"592","2016-02-23",23.74
"593","2016-02-24",24.59
"594","2016-02-25",23.98
"595","2016-02-26",23.84
"596","2016-02-29",22.57
"597","2016-03-01",23.620001
"598","2016-03-02",24.389999
"599","2016-03-03",26.02
"600","2016-03-04",26.82
"601","2016-03-07",26.959999
"602","2016-03-08",24.59
"603","2016-03-09",23.879999
"604","2016-03-10",24.690001
"605","2016-03-11",27.620001
"606","2016-03-14",26.9
"607","2016-03-15",25.5
"608","2016-03-16",25.82
"609","2016-03-17",26.85
"610","2016-03-18",28.379999
"611","2016-03-21",27.83
"612","2016-03-22",27.549999
"613","2016-03-23",26.690001
"614","2016-03-24",26.639999
"615","2016-03-28",26.02
"616","2016-03-29",26.459999
"617","2016-03-30",26.379999
"618","2016-03-31",27.43
"619","2016-04-01",27.1
"620","2016-04-04",26.309999
"621","2016-04-05",24.99
"622","2016-04-06",25.18
"623","2016-04-07",25.32
"624","2016-04-08",25.4
"625","2016-04-11",25.360001
"626","2016-04-12",25.049999
"627","2016-04-13",26.84
"628","2016-04-14",27.18
"629","2016-04-15",26.940001
"630","2016-04-18",27.299999
"631","2016-04-19",27.870001
"632","2016-04-20",30.1
"633","2016-04-21",31.389999
"634","2016-04-22",31.799999
"635","2016-04-25",31.52
"636","2016-04-26",32.07
"637","2016-04-27",32.259998
"638","2016-04-28",32.240002
"639","2016-04-29",31.82
"640","2016-05-02",31.83
"641","2016-05-03",31
"642","2016-05-04",29.870001
"643","2016-05-05",31.290001
"644","2016-05-06",31.440001
"645","2016-05-09",31.58
"646","2016-05-10",32.189999
"647","2016-05-11",31.879999
"648","2016-05-12",30.51
"649","2016-05-13",30
"650","2016-05-16",29.950001
"651","2016-05-17",29.879999
"652","2016-05-18",30.67
"653","2016-05-19",29.52
"654","2016-05-20",29.799999
"655","2016-05-23",29.77
"656","2016-05-24",30.41
"657","2016-05-25",31.08
"658","2016-05-26",30.35
"659","2016-05-27",30.780001
"660","2016-05-31",31.26
"661","2016-06-01",31
"662","2016-06-02",30.790001
"663","2016-06-03",29.6
"664","2016-06-06",30.700001
"665","2016-06-07",30.790001
"666","2016-06-08",29.9
"667","2016-06-09",28.76
"668","2016-06-10",27.219999
"669","2016-06-13",26.75
"670","2016-06-14",24.75
"671","2016-06-15",24.799999
"672","2016-06-16",24.299999
"673","2016-06-17",23.959999
"674","2016-06-20",24.620001
"675","2016-06-21",23.93
"676","2016-06-22",23.450001
"677","2016-06-23",24.4
"678","2016-06-24",22.879999
"679","2016-06-27",21.200001
"680","2016-06-28",21.790001
"681","2016-06-29",22.65
"682","2016-06-30",22.82
"683","2016-07-01",23.030001
"684","2016-07-05",21.27
"685","2016-07-06",21.690001
"686","2016-07-07",22.51
"687","2016-07-08",23.459999
"688","2016-07-11",24
"689","2016-07-12",24.9
"690","2016-07-13",25.799999
"691","2016-07-14",27.02
"692","2016-07-15",27.49
"693","2016-07-18",28.35
"694","2016-07-19",27.860001
"695","2016-07-20",28.389999
"696","2016-07-21",28.450001
"697","2016-07-22",28.33
"698","2016-07-25",28
"699","2016-07-26",28.299999
"700","2016-07-27",28.719999
"701","2016-07-28",28.65
"702","2016-07-29",28.84
"703","2016-08-01",28.370001
"704","2016-08-02",27.76
"705","2016-08-03",28.6
"706","2016-08-04",29.51
"707","2016-08-05",30.98
"708","2016-08-08",30.610001
"709","2016-08-09",29.799999
"710","2016-08-10",29
"711","2016-08-11",28.969999
"712","2016-08-12",28.92
"713","2016-08-15",29.540001
"714","2016-08-16",29.41
"715","2016-08-17",29.26
"716","2016-08-18",29.459999
"717","2016-08-19",29.26
"718","2016-08-22",29.48
"719","2016-08-23",30.09
"720","2016-08-24",29.370001
"721","2016-08-25",29.389999
"722","2016-08-26",29.459999
"723","2016-08-29",29.780001
"724","2016-08-30",30.280001
"725","2016-08-31",31.01
"726","2016-09-01",30.059999
"727","2016-09-02",30.35
"728","2016-09-06",29.610001
"729","2016-09-07",29.91
"730","2016-09-08",29.940001
"731","2016-09-09",29.08
"732","2016-09-12",30.33
"733","2016-09-13",29.370001
"734","2016-09-14",29.41
"735","2016-09-15",30.860001
"736","2016-09-16",31.209999
"737","2016-09-19",31.370001
"738","2016-09-20",30.709999
"739","2016-09-21",30.51
"740","2016-09-22",30.65
"741","2016-09-23",31.110001
"742","2016-09-26",30.66
"743","2016-09-27",31.129999
"744","2016-09-28",31.360001
"745","2016-09-29",30.49
"746","2016-09-30",30.950001
"747","2016-10-03",31.049999
"748","2016-10-04",31.07
"749","2016-10-05",31.469999
"750","2016-10-06",31.299999
"751","2016-10-07",31.01
"752","2016-10-10",30.790001
"753","2016-10-11",30.129999
"754","2016-10-12",29.85
"755","2016-10-13",29.67
"756","2016-10-14",29.83
"757","2016-10-17",29.49
"758","2016-10-18",29.440001
"759","2016-10-19",29.76
"760","2016-10-20",29.389999
"761","2016-10-21",29.26
"762","2016-10-24",30.18
"763","2016-10-25",29.66
"764","2016-10-26",29.799999
"765","2016-10-27",28.940001
"766","2016-10-28",28.98
"767","2016-10-31",28.34
"768","2016-11-01",27.57
"769","2016-11-02",27.26
"770","2016-11-03",27.25
"771","2016-11-04",27.26
"772","2016-11-07",27.57
"773","2016-11-08",16.9
"774","2016-11-09",17.440001
"775","2016-11-10",18.27
"776","2016-11-11",19.4
"777","2016-11-14",20.530001
"778","2016-11-15",20.85
"779","2016-11-16",20.860001
"780","2016-11-17",20.24
"781","2016-11-18",20.030001
"782","2016-11-21",20.190001
"783","2016-11-22",20.200001
"784","2016-11-23",20.5
"785","2016-11-25",20
"786","2016-11-28",19.889999
"787","2016-11-29",19.66
"788","2016-11-30",20.370001
"789","2016-12-01",20.51
"790","2016-12-02",20.33
"791","2016-12-05",21.35
"792","2016-12-06",22.35
"793","2016-12-07",22.700001
"794","2016-12-08",23
"795","2016-12-09",23.450001
"796","2016-12-12",22.719999
"797","2016-12-13",21.57
"798","2016-12-14",22.24
"799","2016-12-15",22.58
"800","2016-12-16",22.469999
"801","2016-12-19",22.43
"802","2016-12-20",22.530001
"803","2016-12-21",22.41
"804","2016-12-22",22.16
"805","2016-12-23",22.450001
"806","2016-12-27",22.639999
"807","2016-12-28",22.15
"808","2016-12-29",21.76
"809","2016-12-30",22.139999
"810","2017-01-03",23.110001
"811","2017-01-04",23.9
"812","2017-01-05",23.360001
"813","2017-01-06",23.549999
"814","2017-01-09",24.02
"815","2017-01-10",23.790001
"816","2017-01-11",23.860001
"817","2017-01-12",23.57
"818","2017-01-13",23.610001
"819","2017-01-17",22.6
"820","2017-01-18",22.24
"821","2017-01-19",22.030001
"822","2017-01-20",22.59
"823","2017-01-23",22.709999
"824","2017-01-24",23.42
"825","2017-01-25",23.139999
"826","2017-01-26",22.49
"827","2017-01-27",22.059999
"828","2017-01-30",22.41
"829","2017-01-31",22.379999
"830","2017-02-01",22.6
"831","2017-02-02",23.33
"832","2017-02-03",24.110001
"833","2017-02-06",23.66
"834","2017-02-07",23.440001
"835","2017-02-08",22.84
"836","2017-02-09",24
"837","2017-02-10",24.16
"838","2017-02-13",24.41
"839","2017-02-14",26.690001
"840","2017-02-15",28.5
"841","2017-02-16",27.870001
"842","2017-02-17",28.129999
"843","2017-02-21",27.879999
"844","2017-02-22",27.99
"845","2017-02-23",28.030001
"846","2017-02-24",27.690001
"847","2017-02-27",28.610001
"848","2017-02-28",28.02
"849","2017-03-01",27.870001
"850","2017-03-02",27.75
"851","2017-03-03",27.76
"852","2017-03-06",27.549999
"853","2017-03-07",27.34
"854","2017-03-08",26.99
"855","2017-03-09",26.76
"856","2017-03-10",26.969999
"857","2017-03-13",26.65
"858","2017-03-14",26.65
"859","2017-03-15",26.35
"860","2017-03-16",27.27
"861","2017-03-17",26.52
"862","2017-03-20",26.360001
"863","2017-03-21",25.530001
"864","2017-03-22",25.27
"865","2017-03-23",25.440001
"866","2017-03-24",24.68
"867","2017-03-27",24.52
"868","2017-03-28",24.98
"869","2017-03-29",24.98
"870","2017-03-30",25.379999
"871","2017-03-31",24.85
"872","2017-04-03",24.35
"873","2017-04-04",24.280001
"874","2017-04-05",24.25
"875","2017-04-06",24.129999
"876","2017-04-07",24.27
"877","2017-04-10",23.940001
"878","2017-04-11",24.030001
"879","2017-04-12",23.43
"880","2017-04-13",23.360001
"881","2017-04-17",23.68
"882","2017-04-18",23.379999
"883","2017-04-19",23.389999
"884","2017-04-20",24.299999
"885","2017-04-21",24.1
"886","2017-04-24",24.190001
"887","2017-04-25",24.75
"888","2017-04-26",24.860001
"889","2017-04-27",24.620001
"890","2017-04-28",23.32
"891","2017-05-01",22.85
"892","2017-05-02",22.540001
"893","2017-05-03",22.549999
"894","2017-05-04",24.01
"895","2017-05-05",23.860001
"896","2017-05-08",23.68
"897","2017-05-09",24.09
"898","2017-05-10",23.690001
"899","2017-05-11",23.280001
"900","2017-05-12",23.190001
"901","2017-05-15",23.620001
"902","2017-05-16",23.59
"903","2017-05-17",22.57
"904","2017-05-18",22.379999
"905","2017-05-19",22.799999
"906","2017-05-22",22.68
"907","2017-05-23",23.309999
"908","2017-05-24",23.059999
"909","2017-05-25",23.549999
"910","2017-05-26",23.129999
"911","2017-05-30",22.91
"912","2017-05-31",22.559999
"913","2017-06-01",23.35
"914","2017-06-02",23.280001
"915","2017-06-05",23.25
"916","2017-06-06",22.9
"917","2017-06-07",22.93
"918","2017-06-08",23.190001
"919","2017-06-09",22.700001
"920","2017-06-12",22.790001
"921","2017-06-13",22.799999
"922","2017-06-14",22.889999
"923","2017-06-15",23.379999
"924","2017-06-16",23.139999
"925","2017-06-19",23.35
"926","2017-06-20",23.09
"927","2017-06-21",23.040001
"928","2017-06-22",23.67
"929","2017-06-23",23.799999
"930","2017-06-26",24.01
"931","2017-06-27",24.040001
"932","2017-06-28",23.889999
"933","2017-06-29",24.65
"934","2017-06-30",24.59
"935","2017-07-03",24.870001
"936","2017-07-05",24.73
"937","2017-07-06",24.58
"938","2017-07-07",24.950001
"939","2017-07-10",25.290001
"940","2017-07-11",25.040001
"941","2017-07-12",25.389999
"942","2017-07-13",25.76
"943","2017-07-14",25.610001
"944","2017-07-17",25.74
"945","2017-07-18",25.99
"946","2017-07-19",26.120001
"947","2017-07-20",25.98
"948","2017-07-21",26.299999
"949","2017-07-24",26.23
"950","2017-07-25",26.49
"951","2017-07-26",26.280001
"952","2017-07-27",26.610001
"953","2017-07-28",26.76
"954","2017-07-31",26.74
"955","2017-08-01",27
"956","2017-08-02",27.049999
"957","2017-08-03",27.059999
"958","2017-08-04",27.059999
"959","2017-08-07",27.66
"960","2017-08-08",27.549999
"961","2017-08-09",27.309999
"962","2017-08-10",26.84
"963","2017-08-11",27.09
