"","date","RGR"
"282","2008-02-14",8.45
"283","2008-02-15",8.96
"284","2008-02-19",8.28
"285","2008-02-20",9.21
"286","2008-02-21",8.41
"287","2008-02-22",8.41
"288","2008-02-25",8.71
"289","2008-02-26",9.12
"290","2008-02-27",8.1
"291","2008-02-28",8.13
"292","2008-02-29",7.9
"293","2008-03-03",8.03
"294","2008-03-04",7.79
"295","2008-03-05",8.08
"296","2008-03-06",7.59
"297","2008-03-07",7.92
"298","2008-03-10",7.8
"299","2008-03-11",8.05
"300","2008-03-12",7.7
"301","2008-03-13",7.85
"302","2008-03-14",7.95
"303","2008-03-17",7.93
"304","2008-03-18",8.15
"305","2008-03-19",7.65
"306","2008-03-20",7.91
"307","2008-03-24",7.75
"308","2008-03-25",7.95
"309","2008-03-26",8
"310","2008-03-27",8.53
"311","2008-03-28",8.12
"312","2008-03-31",8.24
"313","2008-04-01",8.38
"314","2008-04-02",8.45
"315","2008-04-03",8.45
"316","2008-04-04",8.11
"317","2008-04-07",8.02
"318","2008-04-08",8.31
"319","2008-04-09",7.86
"320","2008-04-10",7.94
"321","2008-04-11",7.71
"322","2008-04-14",7.39
"323","2008-04-15",7.56
"324","2008-04-16",7.66
"325","2008-04-17",7.39
"326","2008-04-18",7.43
"327","2008-04-21",7.54
"328","2008-04-22",7.32
"329","2008-04-23",8.71
"330","2008-04-24",8.69
"331","2008-04-25",8.67
"332","2008-04-28",7.98
"333","2008-04-29",7.59
"334","2008-04-30",7.52
"335","2008-05-01",7.51
"336","2008-05-02",7.65
"337","2008-05-05",7.49
"338","2008-05-06",7.47
"339","2008-05-07",7.2
"340","2008-05-08",7.26
"341","2008-05-09",7.24
"342","2008-05-12",7.46
"343","2008-05-13",7.58
"344","2008-05-14",7.59
"345","2008-05-15",7.54
"346","2008-05-16",7.64
"347","2008-05-19",7.56
"348","2008-05-20",7.56
"349","2008-05-21",7.5
"350","2008-05-22",7.58
"351","2008-05-23",7.66
"352","2008-05-27",7.9
"353","2008-05-28",7.88
"354","2008-05-29",7.7
"355","2008-05-30",7.64
"356","2008-06-02",7.54
"357","2008-06-03",7.69
"358","2008-06-04",7.74
"359","2008-06-05",7.69
"360","2008-06-06",7.45
"361","2008-06-09",7.36
"362","2008-06-10",7.3
"363","2008-06-11",7.15
"364","2008-06-12",7.1
"365","2008-06-13",7.39
"366","2008-06-16",7.24
"367","2008-06-17",7.15
"368","2008-06-18",7.12
"369","2008-06-19",7.13
"370","2008-06-20",6.95
"371","2008-06-23",7.1
"372","2008-06-24",7.23
"373","2008-06-25",7.32
"374","2008-06-26",7.31
"375","2008-06-27",7.26
"376","2008-06-30",7.06
"377","2008-07-01",7.05
"378","2008-07-02",6.95
"379","2008-07-03",6.88
"380","2008-07-07",6.74
"381","2008-07-08",6.83
"382","2008-07-09",6.73
"383","2008-07-10",6.46
"384","2008-07-11",6.34
"385","2008-07-14",6.39
"386","2008-07-15",6.47
"387","2008-07-16",6.72
"388","2008-07-17",7.1
"389","2008-07-18",7.02
"390","2008-07-21",7.11
"391","2008-07-22",7.5
"392","2008-07-23",7.84
"393","2008-07-24",5.78
"394","2008-07-25",5.86
"395","2008-07-28",5.61
"396","2008-07-29",5.82
"397","2008-07-30",5.88
"398","2008-07-31",6.05
"399","2008-08-01",6
"400","2008-08-04",5.98
"401","2008-08-05",6.1
"402","2008-08-06",6.09
"403","2008-08-07",6.22
"404","2008-08-08",6.4
"405","2008-08-11",6.58
"406","2008-08-12",6.73
"407","2008-08-13",6.94
"408","2008-08-14",7.04
"409","2008-08-15",6.95
"410","2008-08-18",6.93
"411","2008-08-19",7.08
"412","2008-08-20",7.04
"413","2008-08-21",7.13
"414","2008-08-22",7.17
"415","2008-08-25",7.23
"416","2008-08-26",7.04
"417","2008-08-27",7.17
"418","2008-08-28",7.28
"419","2008-08-29",7.3
"420","2008-09-02",7.35
"421","2008-09-03",7.34
"422","2008-09-04",7.28
"423","2008-09-05",7.42
"424","2008-09-08",7.65
"425","2008-09-09",7.06
"426","2008-09-10",6.98
"427","2008-09-11",7.05
"428","2008-09-12",7
"429","2008-09-15",6.78
"430","2008-09-16",7.11
"431","2008-09-17",7.11
"432","2008-09-18",7.4
"433","2008-09-19",6.94
"434","2008-09-22",6.86
"435","2008-09-23",7
"436","2008-09-24",6.88
"437","2008-09-25",6.93
"438","2008-09-26",7
"439","2008-09-29",6.7
"440","2008-09-30",6.94
"441","2008-10-01",7.1
"442","2008-10-02",6.91
"443","2008-10-03",6.82
"444","2008-10-06",6.37
"445","2008-10-07",6.86
"446","2008-10-08",6.82
"447","2008-10-09",6.45
"448","2008-10-10",6.49
"449","2008-10-13",7.04
"450","2008-10-14",6.87
"451","2008-10-15",6.68
"452","2008-10-16",6.91
"453","2008-10-17",6.93
"454","2008-10-20",7.08
"455","2008-10-21",6.95
"456","2008-10-22",6.76
"457","2008-10-23",6.75
"458","2008-10-24",6.5
"459","2008-10-27",6.45
"460","2008-10-28",6.59
"461","2008-10-29",6.85
"462","2008-10-30",6.31
"463","2008-10-31",7.15
"464","2008-11-03",7.19
"465","2008-11-04",7.04
"466","2008-11-05",7.03
"467","2008-11-06",6.66
"468","2008-11-07",6.42
"469","2008-11-10",6.76
"470","2008-11-11",6.35
"471","2008-11-12",5.64
"472","2008-11-13",5.91
"473","2008-11-14",5.84
"474","2008-11-17",5.55
"475","2008-11-18",5.45
"476","2008-11-19",5.1
"477","2008-11-20",4.52
"478","2008-11-21",5.18
"479","2008-11-24",5.25
"480","2008-11-25",5.19
"481","2008-11-26",5.24
"482","2008-11-28",5.91
"483","2008-12-01",5.66
"484","2008-12-02",6.04
"485","2008-12-03",6.37
"486","2008-12-04",6.4
"487","2008-12-05",6.47
"488","2008-12-08",6.6
"489","2008-12-09",6.49
"490","2008-12-10",6.42
"491","2008-12-11",6.72
"492","2008-12-12",6.74
"493","2008-12-15",6.88
"494","2008-12-16",6.8
"495","2008-12-17",6.9
"496","2008-12-18",7.12
"497","2008-12-19",6.89
"498","2008-12-22",6.37
"499","2008-12-23",6.11
"500","2008-12-24",5.89
"501","2008-12-26",6.19
"502","2008-12-29",6.21
"503","2008-12-30",6.13
"504","2008-12-31",5.97
"505","2009-01-02",6.27
"506","2009-01-05",6.31
"507","2009-01-06",6.45
"508","2009-01-07",6.65
"509","2009-01-08",6.66
"510","2009-01-09",6.49
"511","2009-01-12",6.33
"512","2009-01-13",6.17
"513","2009-01-14",6.06
"514","2009-01-15",6.22
"515","2009-01-16",6.23
"516","2009-01-20",6.02
"517","2009-01-21",6.27
"518","2009-01-22",6.6
"519","2009-01-23",6.62
"520","2009-01-26",6.73
"521","2009-01-27",6.63
"522","2009-01-28",6.74
"523","2009-01-29",6.37
"524","2009-01-30",6.61
"525","2009-02-02",6.37
"526","2009-02-03",6.46
"527","2009-02-04",6.66
"528","2009-02-05",6.6
"529","2009-02-06",6.86
"530","2009-02-09",6.96
"531","2009-02-10",6.6
"532","2009-02-11",6.59
"533","2009-02-12",6.37
"534","2009-02-13",6.49
"535","2009-02-17",6.28
"536","2009-02-18",6.36
"537","2009-02-19",6.19
"538","2009-02-20",6.48
"539","2009-02-23",7.17
"540","2009-02-24",7.8
"541","2009-02-25",9
"542","2009-02-26",9.1
"543","2009-02-27",9.42
"544","2009-03-02",8.51
"545","2009-03-03",9.01
"546","2009-03-04",9.45
"547","2009-03-05",10.05
"548","2009-03-06",10.32
"549","2009-03-09",10.36
"550","2009-03-10",10.1
"551","2009-03-11",10.18
"552","2009-03-12",10.7
"553","2009-03-13",10.46
"554","2009-03-16",10.03
"555","2009-03-17",10.5
"556","2009-03-18",10.52
"557","2009-03-19",10.27
"558","2009-03-20",10.44
"559","2009-03-23",11.56
"560","2009-03-24",11.98
"561","2009-03-25",12.12
"562","2009-03-26",12.3
"563","2009-03-27",12.08
"564","2009-03-30",12.05
"565","2009-03-31",12.33
"566","2009-04-01",11.57
"567","2009-04-02",11.67
"568","2009-04-03",11.9
"569","2009-04-06",11.62
"570","2009-04-07",11.4
"571","2009-04-08",11.24
"572","2009-04-09",11.53
"573","2009-04-13",11.5
"574","2009-04-14",11.27
"575","2009-04-15",11.49
"576","2009-04-16",11.48
"577","2009-04-17",12.88
"578","2009-04-20",12.24
"579","2009-04-21",12.28
"580","2009-04-22",10.76
"581","2009-04-23",10.82
"582","2009-04-24",10.82
"583","2009-04-27",10.61
"584","2009-04-28",10.84
"585","2009-04-29",12.64
"586","2009-04-30",12.31
"587","2009-05-01",11.63
"588","2009-05-04",12.23
"589","2009-05-05",12.66
"590","2009-05-06",12.5
"591","2009-05-07",11.45
"592","2009-05-08",11.72
"593","2009-05-11",11.06
"594","2009-05-12",11.7
"595","2009-05-13",10.63
"596","2009-05-14",10.86
"597","2009-05-15",11.22
"598","2009-05-18",11.79
"599","2009-05-19",11.9
"600","2009-05-20",11.97
"601","2009-05-21",11.74
"602","2009-05-22",11.43
"603","2009-05-26",11.68
"604","2009-05-27",11.41
"605","2009-05-28",11.44
"606","2009-05-29",11.87
"607","2009-06-01",11.99
"608","2009-06-02",12.29
"609","2009-06-03",11.26
"610","2009-06-04",11.53
"611","2009-06-05",11.57
"612","2009-06-08",11.85
"613","2009-06-09",11.97
"614","2009-06-10",12.19
"615","2009-06-11",11.75
"616","2009-06-12",11.92
"617","2009-06-15",11.5
"618","2009-06-16",11.45
"619","2009-06-17",11.5
"620","2009-06-18",11.63
"621","2009-06-19",12.74
"622","2009-06-22",11.44
"623","2009-06-23",11.56
"624","2009-06-24",11.52
"625","2009-06-25",11.6
"626","2009-06-26",12.24
"627","2009-06-29",12.27
"628","2009-06-30",12.44
"629","2009-07-01",12.82
"630","2009-07-02",12.51
"631","2009-07-06",12.37
"632","2009-07-07",12.32
"633","2009-07-08",11.9
"634","2009-07-09",11.85
"635","2009-07-10",11.74
"636","2009-07-13",12.14
"637","2009-07-14",12.67
"638","2009-07-15",13.08
"639","2009-07-16",13.57
"640","2009-07-17",13.99
"641","2009-07-20",14.39
"642","2009-07-21",13.96
"643","2009-07-22",13.85
"644","2009-07-23",14.24
"645","2009-07-24",14.26
"646","2009-07-27",14.22
"647","2009-07-28",13.97
"648","2009-07-29",14.03
"649","2009-07-30",12.47
"650","2009-07-31",12.48
"651","2009-08-03",11.87
"652","2009-08-04",11.34
"653","2009-08-05",11.33
"654","2009-08-06",11.26
"655","2009-08-07",11.45
"656","2009-08-10",11.58
"657","2009-08-11",11.78
"658","2009-08-12",11.88
"659","2009-08-13",12.3
"660","2009-08-14",12.03
"661","2009-08-17",11.95
"662","2009-08-18",11.86
"663","2009-08-19",12.22
"664","2009-08-20",12.3
"665","2009-08-21",12.66
"666","2009-08-24",12.81
"667","2009-08-25",13.48
"668","2009-08-26",13.61
"669","2009-08-27",13.61
"670","2009-08-28",13.62
"671","2009-08-31",13.81
"672","2009-09-01",13
"673","2009-09-02",12.43
"674","2009-09-03",12.84
"675","2009-09-04",13.06
"676","2009-09-08",12.58
"677","2009-09-09",12.57
"678","2009-09-10",12.73
"679","2009-09-11",12.3
"680","2009-09-14",12.24
"681","2009-09-15",12.64
"682","2009-09-16",12.6
"683","2009-09-17",13.05
"684","2009-09-18",13.14
"685","2009-09-21",13.01
"686","2009-09-22",12.96
"687","2009-09-23",12.93
"688","2009-09-24",12.91
"689","2009-09-25",12.99
"690","2009-09-28",12.77
"691","2009-09-29",12.91
"692","2009-09-30",12.94
"693","2009-10-01",12.49
"694","2009-10-02",12.29
"695","2009-10-05",12.22
"696","2009-10-06",12.53
"697","2009-10-07",12.6
"698","2009-10-08",12.82
"699","2009-10-09",12.88
"700","2009-10-12",12.64
"701","2009-10-13",12.4
"702","2009-10-14",12.78
"703","2009-10-15",12.57
"704","2009-10-16",12.46
"705","2009-10-19",13.04
"706","2009-10-20",13.06
"707","2009-10-21",13
"708","2009-10-22",13.47
"709","2009-10-23",13
"710","2009-10-26",13.04
"711","2009-10-27",12.81
"712","2009-10-28",11.35
"713","2009-10-29",11.23
"714","2009-10-30",10.62
"715","2009-11-02",10.4
"716","2009-11-03",10.74
"717","2009-11-04",10.85
"718","2009-11-05",11.02
"719","2009-11-06",11.12
"720","2009-11-09",11.26
"721","2009-11-10",11.05
"722","2009-11-11",11.53
"723","2009-11-12",11.4
"724","2009-11-13",11.35
"725","2009-11-16",11.4
"726","2009-11-17",11.4
"727","2009-11-18",11.34
"728","2009-11-19",10.97
"729","2009-11-20",11.01
"730","2009-11-23",11.01
"731","2009-11-24",10.66
"732","2009-11-25",10.62
"733","2009-11-27",11.1
"734","2009-11-30",10.76
"735","2009-12-01",10.97
"736","2009-12-02",11.14
"737","2009-12-03",10.72
"738","2009-12-04",10.64
"739","2009-12-07",10.61
"740","2009-12-08",10.25
"741","2009-12-09",10.43
"742","2009-12-10",9.99
"743","2009-12-11",10.05
"744","2009-12-14",10.05
"745","2009-12-15",9.97
"746","2009-12-16",10.05
"747","2009-12-17",10.02
"748","2009-12-18",10.12
"749","2009-12-21",10.2
"750","2009-12-22",10.18
"751","2009-12-23",10.16
"752","2009-12-24",10.2
"753","2009-12-28",9.97
"754","2009-12-29",10.04
"755","2009-12-30",10.1
"756","2009-12-31",9.7
"757","2010-01-04",10.24
"758","2010-01-05",10.59
"759","2010-01-06",10.51
"760","2010-01-07",10.47
"761","2010-01-08",10.41
"762","2010-01-11",10.49
"763","2010-01-12",10.45
"764","2010-01-13",10.55
"765","2010-01-14",10.58
"766","2010-01-15",11.2
"767","2010-01-19",11.42
"768","2010-01-20",11.09
"769","2010-01-21",10.96
"770","2010-01-22",10.94
"771","2010-01-25",11
"772","2010-01-26",11.05
"773","2010-01-27",11.01
"774","2010-01-28",10.73
"775","2010-01-29",10.42
"776","2010-02-01",10.7
"777","2010-02-02",10.58
"778","2010-02-03",10.61
"779","2010-02-04",10.44
"780","2010-02-05",10.46
"781","2010-02-08",10.6
"782","2010-02-09",11.04
"783","2010-02-10",11.09
"784","2010-02-11",11.29
"785","2010-02-12",11.04
"786","2010-02-16",11.5
"787","2010-02-17",11.35
"788","2010-02-18",11.57
"789","2010-02-19",11.46
"790","2010-02-22",11.6
"791","2010-02-23",11.65
"792","2010-02-24",11.55
"793","2010-02-25",11.6
"794","2010-02-26",11.76
"795","2010-03-01",11.8
"796","2010-03-02",11.73
"797","2010-03-03",11.68
"798","2010-03-04",12.1
"799","2010-03-05",12.55
"800","2010-03-08",12.53
"801","2010-03-09",12.71
"802","2010-03-10",12.88
"803","2010-03-11",12.73
"804","2010-03-12",12.36
"805","2010-03-15",12.25
"806","2010-03-16",12.25
"807","2010-03-17",12.35
"808","2010-03-18",12.42
"809","2010-03-19",12.36
"810","2010-03-22",12.56
"811","2010-03-23",12.7
"812","2010-03-24",12.65
"813","2010-03-25",12.64
"814","2010-03-26",12.54
"815","2010-03-29",12.73
"816","2010-03-30",12.26
"817","2010-03-31",11.99
"818","2010-04-01",12.25
"819","2010-04-05",12.24
"820","2010-04-06",12.88
"821","2010-04-07",13.18
"822","2010-04-08",13.36
"823","2010-04-09",13.47
"824","2010-04-12",13.46
"825","2010-04-13",13.46
"826","2010-04-14",13.59
"827","2010-04-15",13.93
"828","2010-04-16",13.91
"829","2010-04-19",13.82
"830","2010-04-20",13.98
"831","2010-04-21",14.48
"832","2010-04-22",15.17
"833","2010-04-23",15.57
"834","2010-04-26",15.81
"835","2010-04-27",15.6
"836","2010-04-28",17.549999
"837","2010-04-29",17.02
"838","2010-04-30",16.690001
"839","2010-05-03",17.23
"840","2010-05-04",17.549999
"841","2010-05-05",17.49
"842","2010-05-06",17
"843","2010-05-07",16.58
"844","2010-05-10",16.74
"845","2010-05-11",16.93
"846","2010-05-12",17.5
"847","2010-05-13",17.540001
"848","2010-05-14",17.25
"849","2010-05-17",17.18
"850","2010-05-18",16.75
"851","2010-05-19",16.43
"852","2010-05-20",15.38
"853","2010-05-21",15.95
"854","2010-05-24",15.65
"855","2010-05-25",15.8
"856","2010-05-26",15.75
"857","2010-05-27",16.299999
"858","2010-05-28",15.74
"859","2010-06-01",15.33
"860","2010-06-02",15.86
"861","2010-06-03",15.72
"862","2010-06-04",15.17
"863","2010-06-07",14.96
"864","2010-06-08",14.87
"865","2010-06-09",15.1
"866","2010-06-10",15.31
"867","2010-06-11",15.62
"868","2010-06-14",15.89
"869","2010-06-15",16.01
"870","2010-06-16",16.1
"871","2010-06-17",16.049999
"872","2010-06-18",15.82
"873","2010-06-21",15.39
"874","2010-06-22",15.03
"875","2010-06-23",15.2
"876","2010-06-24",14.8
"877","2010-06-25",15.06
"878","2010-06-28",15.39
"879","2010-06-29",14.64
"880","2010-06-30",14.33
"881","2010-07-01",14.54
"882","2010-07-02",14.31
"883","2010-07-06",13.77
"884","2010-07-07",14.32
"885","2010-07-08",14.75
"886","2010-07-09",15.01
"887","2010-07-12",14.87
"888","2010-07-13",15.5
"889","2010-07-14",15.43
"890","2010-07-15",15.29
"891","2010-07-16",14.55
"892","2010-07-19",14.73
"893","2010-07-20",15.35
"894","2010-07-21",15.16
"895","2010-07-22",15.82
"896","2010-07-23",15.92
"897","2010-07-26",16.42
"898","2010-07-27",16.110001
"899","2010-07-28",15.74
"900","2010-07-29",14.2
"901","2010-07-30",14
"902","2010-08-02",14.47
"903","2010-08-03",14.46
"904","2010-08-04",14.45
"905","2010-08-05",14.11
"906","2010-08-06",14.35
"907","2010-08-09",14.68
"908","2010-08-10",14.83
"909","2010-08-11",13.99
"910","2010-08-12",13.96
"911","2010-08-13",13.76
"912","2010-08-16",13.57
"913","2010-08-17",13.76
"914","2010-08-18",13.81
"915","2010-08-19",13.3
"916","2010-08-20",13.13
"917","2010-08-23",13.17
"918","2010-08-24",13.16
"919","2010-08-25",13.44
"920","2010-08-26",13.34
"921","2010-08-27",13.27
"922","2010-08-30",12.92
"923","2010-08-31",12.87
"924","2010-09-01",13.13
"925","2010-09-02",13.65
"926","2010-09-03",14.03
"927","2010-09-07",13.22
"928","2010-09-08",13.09
"929","2010-09-09",13
"930","2010-09-10",12.82
"931","2010-09-13",13.21
"932","2010-09-14",13.29
"933","2010-09-15",13.35
"934","2010-09-16",13.03
"935","2010-09-17",13.21
"936","2010-09-20",13.98
"937","2010-09-21",13.85
"938","2010-09-22",13.5
"939","2010-09-23",13.45
"940","2010-09-24",13.87
"941","2010-09-27",13.8
"942","2010-09-28",13.75
"943","2010-09-29",13.78
"944","2010-09-30",13.64
"945","2010-10-01",13.75
"946","2010-10-04",13.51
"947","2010-10-05",13.82
"948","2010-10-06",13.89
"949","2010-10-07",14.19
"950","2010-10-08",14.44
"951","2010-10-11",14.87
"952","2010-10-12",14.98
"953","2010-10-13",15.39
"954","2010-10-14",15.27
"955","2010-10-15",15.17
"956","2010-10-18",15.58
"957","2010-10-19",15.42
"958","2010-10-20",15.38
"959","2010-10-21",15.13
"960","2010-10-22",15.47
"961","2010-10-25",15.26
"962","2010-10-26",15.59
"963","2010-10-27",15.69
"964","2010-10-28",15.45
"965","2010-10-29",15.66
"966","2010-11-01",15.33
"967","2010-11-02",15.97
"968","2010-11-03",15.93
"969","2010-11-04",16.110001
"970","2010-11-05",15.96
"971","2010-11-08",16
"972","2010-11-09",15.68
"973","2010-11-10",15.92
"974","2010-11-11",15.98
"975","2010-11-12",15.6
"976","2010-11-15",15.49
"977","2010-11-16",15.3
"978","2010-11-17",15.29
"979","2010-11-18",15.55
"980","2010-11-19",15.72
"981","2010-11-22",15.96
"982","2010-11-23",15.87
"983","2010-11-24",16.25
"984","2010-11-26",16.1
"985","2010-11-29",16.15
"986","2010-11-30",16
"987","2010-12-01",15.89
"988","2010-12-02",15.83
"989","2010-12-03",15.9
"990","2010-12-06",16.08
"991","2010-12-07",16.190001
"992","2010-12-08",15.97
"993","2010-12-09",15.76
"994","2010-12-10",15.94
"995","2010-12-13",15.85
"996","2010-12-14",15.8
"997","2010-12-15",15.41
"998","2010-12-16",15.42
