"","date","IBTX"
"174","2013-12-09",45.779999
"175","2013-12-10",45.939999
"176","2013-12-11",45.689999
"177","2013-12-12",45.650002
"178","2013-12-13",45.349998
"179","2013-12-16",45.490002
"180","2013-12-17",45.48
"181","2013-12-18",45.23
"182","2013-12-19",45.25
"183","2013-12-20",45.43
"184","2013-12-23",47.220001
"185","2013-12-24",47.77
"186","2013-12-26",48.84
"187","2013-12-27",49.73
"188","2013-12-30",49.630001
"189","2013-12-31",49.66
"190","2014-01-02",49.549999
"191","2014-01-03",49.279999
"192","2014-01-06",49.639999
"193","2014-01-07",49.470001
"194","2014-01-08",49.57
"195","2014-01-09",49.59
"196","2014-01-10",49.459999
"197","2014-01-13",49.5
"198","2014-01-14",49.490002
"199","2014-01-15",49.490002
"200","2014-01-16",49.700001
"201","2014-01-17",49.950001
"202","2014-01-21",53
"203","2014-01-22",53.360001
"204","2014-01-23",53.849998
"205","2014-01-24",53.619999
"206","2014-01-27",52.200001
"207","2014-01-28",51.77
"208","2014-01-29",50.25
"209","2014-01-30",50.84
"210","2014-01-31",50.799999
"211","2014-02-03",48.950001
"212","2014-02-04",49.299999
"213","2014-02-05",48.82
"214","2014-02-06",49.200001
"215","2014-02-07",49.220001
"216","2014-02-10",49.759998
"217","2014-02-11",50.52
"218","2014-02-12",51.900002
"219","2014-02-13",53.799999
"220","2014-02-14",53.830002
"221","2014-02-18",54
"222","2014-02-19",53.330002
"223","2014-02-20",54.09
"224","2014-02-21",54.599998
"225","2014-02-24",54.66
"226","2014-02-25",53.580002
"227","2014-02-26",53.299999
"228","2014-02-27",53.060001
"229","2014-02-28",53.740002
"230","2014-03-03",52.869999
"231","2014-03-04",54.450001
"232","2014-03-05",54.720001
"233","2014-03-06",54.650002
"234","2014-03-07",54.77
"235","2014-03-10",54.5
"236","2014-03-11",54.830002
"237","2014-03-12",54.990002
"238","2014-03-13",54.639999
"239","2014-03-14",54.709999
"240","2014-03-17",54.52
"241","2014-03-18",54.950001
"242","2014-03-19",54.91
"243","2014-03-20",57.009998
"244","2014-03-21",58.099998
"245","2014-03-24",58.07
"246","2014-03-25",58.43
"247","2014-03-26",58.07
"248","2014-03-27",58.18
"249","2014-03-28",57.950001
"250","2014-03-31",58.75
"251","2014-04-01",61.360001
"252","2014-04-02",59.740002
"253","2014-04-03",60.200001
"254","2014-04-04",59.290001
"255","2014-04-07",58.509998
"256","2014-04-08",57.639999
"257","2014-04-09",58
"258","2014-04-10",57.639999
"259","2014-04-11",57.380001
"260","2014-04-14",57.73
"261","2014-04-15",57.75
"262","2014-04-16",57.790001
"263","2014-04-17",57.919998
"264","2014-04-21",57.509998
"265","2014-04-22",56.919998
"266","2014-04-23",57.82
"267","2014-04-24",57.450001
"268","2014-04-25",56.009998
"269","2014-04-28",53.220001
"270","2014-04-29",50.310001
"271","2014-04-30",49.209999
"272","2014-05-01",46.790001
"273","2014-05-02",49.529999
"274","2014-05-05",48.810001
"275","2014-05-06",48.509998
"276","2014-05-07",48.84
"277","2014-05-08",48.950001
"278","2014-05-09",49.189999
"279","2014-05-12",49.150002
"280","2014-05-13",48.400002
"281","2014-05-14",48.32
"282","2014-05-15",48.23
"283","2014-05-16",47.990002
"284","2014-05-19",48
"285","2014-05-20",47.68
"286","2014-05-21",47.419998
"287","2014-05-22",46.84
"288","2014-05-23",46.950001
"289","2014-05-27",46.84
"290","2014-05-28",46.709999
"291","2014-05-29",46.369999
"292","2014-05-30",46.75
"293","2014-06-02",46.450001
"294","2014-06-03",48.540001
"295","2014-06-04",48.040001
"296","2014-06-05",50.400002
"297","2014-06-06",50.48
"298","2014-06-09",51.709999
"299","2014-06-10",51.799999
"300","2014-06-11",52.310001
"301","2014-06-12",51.950001
"302","2014-06-13",52.779999
"303","2014-06-16",53.580002
"304","2014-06-17",55.02
"305","2014-06-18",55
"306","2014-06-19",54.84
"307","2014-06-20",55.630001
"308","2014-06-23",55.549999
"309","2014-06-24",54.419998
"310","2014-06-25",55.779999
"311","2014-06-26",55.5
"312","2014-06-27",54.939999
"313","2014-06-30",55.669998
"314","2014-07-01",55.490002
"315","2014-07-02",53.970001
"316","2014-07-03",55.209999
"317","2014-07-07",54.130001
"318","2014-07-08",53.650002
"319","2014-07-09",54.139999
"320","2014-07-10",53.060001
"321","2014-07-11",52.369999
"322","2014-07-14",52.310001
"323","2014-07-15",51.66
"324","2014-07-16",51.950001
"325","2014-07-17",49.610001
"326","2014-07-18",50.48
"327","2014-07-21",49.75
"328","2014-07-22",49.610001
"329","2014-07-23",49.700001
"330","2014-07-24",50.169998
"331","2014-07-25",48.790001
"332","2014-07-28",48.669998
"333","2014-07-29",47.57
"334","2014-07-30",49.830002
"335","2014-07-31",48.009998
"336","2014-08-01",47.310001
"337","2014-08-04",47.950001
"338","2014-08-05",48.470001
"339","2014-08-06",49.41
"340","2014-08-07",48.049999
"341","2014-08-08",47.669998
"342","2014-08-11",48.349998
"343","2014-08-12",47.43
"344","2014-08-13",48.02
"345","2014-08-14",48.299999
"346","2014-08-15",47.700001
"347","2014-08-18",49.450001
"348","2014-08-19",49.119999
"349","2014-08-20",48.889999
"350","2014-08-21",49.25
"351","2014-08-22",50.099998
"352","2014-08-25",50.619999
"353","2014-08-26",50.599998
"354","2014-08-27",50.439999
"355","2014-08-28",50.34
"356","2014-08-29",50.610001
"357","2014-09-02",50.959999
"358","2014-09-03",50.630001
"359","2014-09-04",50.560001
"360","2014-09-05",50.290001
"361","2014-09-08",50.98
"362","2014-09-09",49.419998
"363","2014-09-10",50.25
"364","2014-09-11",50.290001
"365","2014-09-12",49.470001
"366","2014-09-15",47.700001
"367","2014-09-16",48.290001
"368","2014-09-17",47.889999
"369","2014-09-18",49.639999
"370","2014-09-19",48.759998
"371","2014-09-22",48.810001
"372","2014-09-23",48.860001
"373","2014-09-24",49.990002
"374","2014-09-25",49.220001
"375","2014-09-26",49.459999
"376","2014-09-29",48.93
"377","2014-09-30",47.450001
"378","2014-10-01",46.77
"379","2014-10-02",48.02
"380","2014-10-03",47.66
"381","2014-10-06",47.75
"382","2014-10-07",46.68
"383","2014-10-08",47.549999
"384","2014-10-09",45.59
"385","2014-10-10",45.310001
"386","2014-10-13",45.82
"387","2014-10-14",45.790001
"388","2014-10-15",45.200001
"389","2014-10-16",45.560001
"390","2014-10-17",45.389999
"391","2014-10-20",45.27
"392","2014-10-21",45.25
"393","2014-10-22",45.07
"394","2014-10-23",45.07
"395","2014-10-24",45.48
"396","2014-10-27",45
"397","2014-10-28",44.369999
"398","2014-10-29",42.509998
"399","2014-10-30",42.799999
"400","2014-10-31",44.689999
"401","2014-11-03",44.389999
"402","2014-11-04",44.040001
"403","2014-11-05",44.349998
"404","2014-11-06",43.66
"405","2014-11-07",43.950001
"406","2014-11-10",44.450001
"407","2014-11-11",44.509998
"408","2014-11-12",45.169998
"409","2014-11-13",45
"410","2014-11-14",44.290001
"411","2014-11-17",44.25
"412","2014-11-18",44.91
"413","2014-11-19",43.02
"414","2014-11-20",43.130001
"415","2014-11-21",43.779999
"416","2014-11-24",44
"417","2014-11-25",44.16
"418","2014-11-26",44.419998
"419","2014-11-28",42.900002
"420","2014-12-01",41.009998
"421","2014-12-02",41.990002
"422","2014-12-03",42.560001
"423","2014-12-04",42.09
"424","2014-12-05",43.73
"425","2014-12-08",42.290001
"426","2014-12-09",43.66
"427","2014-12-10",42.73
"428","2014-12-11",42.700001
"429","2014-12-12",41.470001
"430","2014-12-15",39.860001
"431","2014-12-16",38.709999
"432","2014-12-17",39.040001
"433","2014-12-18",39.52
"434","2014-12-19",38.740002
"435","2014-12-22",38.509998
"436","2014-12-23",38.860001
"437","2014-12-24",39.060001
"438","2014-12-26",38.84
"439","2014-12-29",39.32
"440","2014-12-30",39.419998
"441","2014-12-31",39.060001
"442","2015-01-02",38.48
"443","2015-01-05",36.040001
"444","2015-01-06",35
"445","2015-01-07",35.18
"446","2015-01-08",35.200001
"447","2015-01-09",35.240002
"448","2015-01-12",33.279999
"449","2015-01-13",32.529999
"450","2015-01-14",31.790001
"451","2015-01-15",31.190001
"452","2015-01-16",30.559999
"453","2015-01-20",29.9
"454","2015-01-21",30.4
"455","2015-01-22",31.200001
"456","2015-01-23",32.98
"457","2015-01-26",32.459999
"458","2015-01-27",32.630001
"459","2015-01-28",32.130001
"460","2015-01-29",31.99
"461","2015-01-30",31.209999
"462","2015-02-02",32.290001
"463","2015-02-03",34.720001
"464","2015-02-04",34.240002
"465","2015-02-05",36.290001
"466","2015-02-06",37.02
"467","2015-02-09",36.43
"468","2015-02-10",37.029999
"469","2015-02-11",37.220001
"470","2015-02-12",38.610001
"471","2015-02-13",38.529999
"472","2015-02-17",38.889999
"473","2015-02-18",37.93
"474","2015-02-19",37.849998
"475","2015-02-20",36.950001
"476","2015-02-23",36.049999
"477","2015-02-24",36.380001
"478","2015-02-25",36.470001
"479","2015-02-26",36.080002
"480","2015-02-27",36.07
"481","2015-03-02",36.740002
"482","2015-03-03",36.599998
"483","2015-03-04",36.610001
"484","2015-03-05",36.419998
"485","2015-03-06",36.959999
"486","2015-03-09",36.5
"487","2015-03-10",36.110001
"488","2015-03-11",36.349998
"489","2015-03-12",37.080002
"490","2015-03-13",36.810001
"491","2015-03-16",37.009998
"492","2015-03-17",37.130001
"493","2015-03-18",37.459999
"494","2015-03-19",37.259998
"495","2015-03-20",38.110001
"496","2015-03-23",37.689999
"497","2015-03-24",37.84
"498","2015-03-25",37.639999
"499","2015-03-26",37.84
"500","2015-03-27",38.139999
"501","2015-03-30",38.540001
"502","2015-03-31",38.91
"503","2015-04-01",39.369999
"504","2015-04-02",39.450001
"505","2015-04-06",39.459999
"506","2015-04-07",39.869999
"507","2015-04-08",39.75
"508","2015-04-09",39.740002
"509","2015-04-10",39.560001
"510","2015-04-13",39.779999
"511","2015-04-14",39.560001
"512","2015-04-15",40.560001
"513","2015-04-16",40.139999
"514","2015-04-17",38.439999
"515","2015-04-20",39.119999
"516","2015-04-21",38.459999
"517","2015-04-22",38.799999
"518","2015-04-23",38.799999
"519","2015-04-24",38.490002
"520","2015-04-27",38.290001
"521","2015-04-28",39.18
"522","2015-04-29",39.299999
"523","2015-04-30",38.5
"524","2015-05-01",39.110001
"525","2015-05-04",39.810001
"526","2015-05-05",39.549999
"527","2015-05-06",38.939999
"528","2015-05-07",38.84
"529","2015-05-08",39.07
"530","2015-05-11",39.349998
"531","2015-05-12",38.939999
"532","2015-05-13",38.93
"533","2015-05-14",39.43
"534","2015-05-15",38.790001
"535","2015-05-18",39.5
"536","2015-05-19",39.209999
"537","2015-05-20",39.5
"538","2015-05-21",39.919998
"539","2015-05-22",40.09
"540","2015-05-26",39.93
"541","2015-05-27",41.580002
"542","2015-05-28",41.669998
"543","2015-05-29",40.540001
"544","2015-06-01",40.880001
"545","2015-06-02",40.869999
"546","2015-06-03",42.290001
"547","2015-06-04",42.27
"548","2015-06-05",43.139999
"549","2015-06-08",43.310001
"550","2015-06-09",43.299999
"551","2015-06-10",43.799999
"552","2015-06-11",43.25
"553","2015-06-12",43
"554","2015-06-15",42.900002
"555","2015-06-16",42.990002
"556","2015-06-17",42.709999
"557","2015-06-18",43.450001
"558","2015-06-19",44.279999
"559","2015-06-22",44.380001
"560","2015-06-23",45.68
"561","2015-06-24",44.360001
"562","2015-06-25",43.799999
"563","2015-06-26",43.450001
"564","2015-06-29",42.110001
"565","2015-06-30",42.900002
"566","2015-07-01",43.82
"567","2015-07-02",42.650002
"568","2015-07-06",42.029999
"569","2015-07-07",41.959999
"570","2015-07-08",42.150002
"571","2015-07-09",42.580002
"572","2015-07-10",43.630001
"573","2015-07-13",44.34
"574","2015-07-14",44.450001
"575","2015-07-15",44.669998
"576","2015-07-16",45.41
"577","2015-07-17",45.700001
"578","2015-07-20",45.209999
"579","2015-07-21",44.200001
"580","2015-07-22",44.650002
"581","2015-07-23",43.09
"582","2015-07-24",43.369999
"583","2015-07-27",43.32
"584","2015-07-28",43.529999
"585","2015-07-29",43.049999
"586","2015-07-30",44.5
"587","2015-07-31",44.48
"588","2015-08-03",45.349998
"589","2015-08-04",46.650002
"590","2015-08-05",45.290001
"591","2015-08-06",44.91
"592","2015-08-07",43.43
"593","2015-08-10",44.349998
"594","2015-08-11",43.470001
"595","2015-08-12",43.689999
"596","2015-08-13",43.439999
"597","2015-08-14",43.82
"598","2015-08-17",44.549999
"599","2015-08-18",43.060001
"600","2015-08-19",43.68
"601","2015-08-20",43.189999
"602","2015-08-21",42.68
"603","2015-08-24",39.77
"604","2015-08-25",38.360001
"605","2015-08-26",40.040001
"606","2015-08-27",40.630001
"607","2015-08-28",41.490002
"608","2015-08-31",42.389999
"609","2015-09-01",39.029999
"610","2015-09-02",40.169998
"611","2015-09-03",40.459999
"612","2015-09-04",39.689999
"613","2015-09-08",41.299999
"614","2015-09-09",41.169998
"615","2015-09-10",41.279999
"616","2015-09-11",40
"617","2015-09-14",39.970001
"618","2015-09-15",39.990002
"619","2015-09-16",41.209999
"620","2015-09-17",39.860001
"621","2015-09-18",37.849998
"622","2015-09-21",38.959999
"623","2015-09-22",39.490002
"624","2015-09-23",39.060001
"625","2015-09-24",38.580002
"626","2015-09-25",38.610001
"627","2015-09-28",38.790001
"628","2015-09-29",38.549999
"629","2015-09-30",38.43
"630","2015-10-01",38.939999
"631","2015-10-02",37.709999
"632","2015-10-05",38.900002
"633","2015-10-06",38.939999
"634","2015-10-07",40.029999
"635","2015-10-08",41
"636","2015-10-09",41
"637","2015-10-12",41.580002
"638","2015-10-13",41.450001
"639","2015-10-14",40.52
"640","2015-10-15",42.299999
"641","2015-10-16",41.700001
"642","2015-10-19",41.880001
"643","2015-10-20",42.59
"644","2015-10-21",39.849998
"645","2015-10-22",41
"646","2015-10-23",40.580002
"647","2015-10-26",39.57
"648","2015-10-27",38.240002
"649","2015-10-28",40.84
"650","2015-10-29",40.560001
"651","2015-10-30",38.950001
"652","2015-11-02",40.299999
"653","2015-11-03",40.209999
"654","2015-11-04",40.77
"655","2015-11-05",41.34
"656","2015-11-06",41.25
"657","2015-11-09",40.330002
"658","2015-11-10",40.380001
"659","2015-11-11",39.919998
"660","2015-11-12",40.119999
"661","2015-11-13",38.990002
"662","2015-11-16",39.200001
"663","2015-11-17",38.84
"664","2015-11-18",40.009998
"665","2015-11-19",39.189999
"666","2015-11-20",39.18
"667","2015-11-23",39.470001
"668","2015-11-24",39.950001
"669","2015-11-25",39.939999
"670","2015-11-27",40.049999
"671","2015-11-30",39.970001
"672","2015-12-01",39.91
"673","2015-12-02",39.09
"674","2015-12-03",37.700001
"675","2015-12-04",38.610001
"676","2015-12-07",37.689999
"677","2015-12-08",36.759998
"678","2015-12-09",34.709999
"679","2015-12-10",34.34
"680","2015-12-11",33.310001
"681","2015-12-14",32.259998
"682","2015-12-15",33.84
"683","2015-12-16",34.009998
"684","2015-12-17",33.470001
"685","2015-12-18",32.060001
"686","2015-12-21",32.509998
"687","2015-12-22",33.040001
"688","2015-12-23",33.189999
"689","2015-12-24",33.18
"690","2015-12-28",33.43
"691","2015-12-29",33.580002
"692","2015-12-30",32.700001
"693","2015-12-31",32
"694","2016-01-04",31.5
"695","2016-01-05",31.58
"696","2016-01-06",31.389999
"697","2016-01-07",31.1
"698","2016-01-08",30.780001
"699","2016-01-11",31.440001
"700","2016-01-12",31.129999
"701","2016-01-13",30
"702","2016-01-14",30.48
"703","2016-01-15",29.469999
"704","2016-01-19",29.02
"705","2016-01-20",28.02
"706","2016-01-21",29.82
"707","2016-01-22",29.26
"708","2016-01-25",27.68
"709","2016-01-26",27.93
"710","2016-01-27",28.25
"711","2016-01-28",33.07
"712","2016-01-29",29.91
"713","2016-02-01",29.6
"714","2016-02-02",28.82
"715","2016-02-03",29.540001
"716","2016-02-04",29.16
"717","2016-02-05",27.610001
"718","2016-02-08",27.629999
"719","2016-02-09",27.780001
"720","2016-02-10",27.85
"721","2016-02-11",26.709999
"722","2016-02-12",27.65
"723","2016-02-16",28.129999
"724","2016-02-17",28.1
"725","2016-02-18",26.77
"726","2016-02-19",27.219999
"727","2016-02-22",28.01
"728","2016-02-23",27.040001
"729","2016-02-24",26.530001
"730","2016-02-25",27.24
"731","2016-02-26",27.68
"732","2016-02-29",27.5
"733","2016-03-01",28.91
"734","2016-03-02",28.77
"735","2016-03-03",28.82
"736","2016-03-04",29.879999
"737","2016-03-07",30.559999
"738","2016-03-08",29.1
"739","2016-03-09",28.889999
"740","2016-03-10",29.9
"741","2016-03-11",31.15
"742","2016-03-14",30.879999
"743","2016-03-15",30.059999
"744","2016-03-16",29.370001
"745","2016-03-17",29.559999
"746","2016-03-18",30.17
"747","2016-03-21",30.200001
"748","2016-03-22",29.65
"749","2016-03-23",28.59
"750","2016-03-24",28.450001
"751","2016-03-28",28.280001
"752","2016-03-29",27.73
"753","2016-03-30",27.92
"754","2016-03-31",27.4
"755","2016-04-01",26.93
"756","2016-04-04",26.75
"757","2016-04-05",26.23
"758","2016-04-06",26.6
"759","2016-04-07",25.790001
"760","2016-04-08",26.34
"761","2016-04-11",27.280001
"762","2016-04-12",28.65
"763","2016-04-13",30.09
"764","2016-04-14",30.51
"765","2016-04-15",29.23
"766","2016-04-18",30.07
"767","2016-04-19",31.27
"768","2016-04-20",32.560001
"769","2016-04-21",32.080002
"770","2016-04-22",32.52
"771","2016-04-25",32.310001
"772","2016-04-26",35.43
"773","2016-04-27",36.759998
"774","2016-04-28",36.299999
"775","2016-04-29",36.599998
"776","2016-05-02",36.73
"777","2016-05-03",35.740002
"778","2016-05-04",35
"779","2016-05-05",34.169998
"780","2016-05-06",34.790001
"781","2016-05-09",34.650002
"782","2016-05-10",35.279999
"783","2016-05-11",34.970001
"784","2016-05-12",34.16
"785","2016-05-13",33.68
"786","2016-05-16",34.779999
"787","2016-05-17",35.509998
"788","2016-05-18",36.509998
"789","2016-05-19",35.75
"790","2016-05-20",36.77
"791","2016-05-23",37.66
"792","2016-05-24",38.279999
"793","2016-05-25",38.290001
"794","2016-05-26",37.720001
"795","2016-05-27",38.209999
"796","2016-05-31",38.02
"797","2016-06-01",38.509998
"798","2016-06-02",38.43
"799","2016-06-03",38.09
"800","2016-06-06",38.139999
"801","2016-06-07",37.799999
"802","2016-06-08",38.98
"803","2016-06-09",40.639999
"804","2016-06-10",40.59
"805","2016-06-13",40.650002
"806","2016-06-14",40.689999
"807","2016-06-15",41.07
"808","2016-06-16",40.380001
"809","2016-06-17",41.27
"810","2016-06-20",41.009998
"811","2016-06-21",41.75
"812","2016-06-22",41.080002
"813","2016-06-23",42.009998
"814","2016-06-24",39.330002
"815","2016-06-27",38.299999
"816","2016-06-28",39.32
"817","2016-06-29",42.040001
"818","2016-06-30",42.91
"819","2016-07-01",40.419998
"820","2016-07-05",38.77
"821","2016-07-06",39.66
"822","2016-07-07",40.43
"823","2016-07-08",41.59
"824","2016-07-11",42.07
"825","2016-07-12",42.59
"826","2016-07-13",42.310001
"827","2016-07-14",42.529999
"828","2016-07-15",42.450001
"829","2016-07-18",42.290001
"830","2016-07-19",42.439999
"831","2016-07-20",42.32
"832","2016-07-21",42.59
"833","2016-07-22",42.59
"834","2016-07-25",42.380001
"835","2016-07-26",42.5
"836","2016-07-27",43.48
"837","2016-07-28",43.27
"838","2016-07-29",42.259998
"839","2016-08-01",41.73
"840","2016-08-02",41.150002
"841","2016-08-03",41.240002
"842","2016-08-04",41.18
"843","2016-08-05",42.41
"844","2016-08-08",42.900002
"845","2016-08-09",43.450001
"846","2016-08-10",42.310001
"847","2016-08-11",42.310001
"848","2016-08-12",42.240002
"849","2016-08-15",43.25
"850","2016-08-16",43.029999
"851","2016-08-17",42.98
"852","2016-08-18",43.279999
"853","2016-08-19",43.459999
"854","2016-08-22",43.889999
"855","2016-08-23",43.75
"856","2016-08-24",43.849998
"857","2016-08-25",43.939999
"858","2016-08-26",43.889999
"859","2016-08-29",44.02
"860","2016-08-30",44.41
"861","2016-08-31",43.919998
"862","2016-09-01",44.169998
"863","2016-09-02",44.740002
"864","2016-09-06",44.549999
"865","2016-09-07",44.77
"866","2016-09-08",45
"867","2016-09-09",44.040001
"868","2016-09-12",44.389999
"869","2016-09-13",43.59
"870","2016-09-14",43.130001
"871","2016-09-15",43.900002
"872","2016-09-16",43.630001
"873","2016-09-19",43.240002
"874","2016-09-20",44.119999
"875","2016-09-21",43.630001
"876","2016-09-22",44
"877","2016-09-23",43.959999
"878","2016-09-26",43.060001
"879","2016-09-27",43.669998
"880","2016-09-28",44.130001
"881","2016-09-29",43.349998
"882","2016-09-30",44.169998
"883","2016-10-03",43.869999
"884","2016-10-04",43.290001
"885","2016-10-05",43.790001
"886","2016-10-06",44.09
"887","2016-10-07",44.310001
"888","2016-10-10",44.599998
"889","2016-10-11",44.75
"890","2016-10-12",46.049999
"891","2016-10-13",45.150002
"892","2016-10-14",45.549999
"893","2016-10-17",45.25
"894","2016-10-18",45.799999
"895","2016-10-19",46.549999
"896","2016-10-20",46.900002
"897","2016-10-21",47.299999
"898","2016-10-24",47.75
"899","2016-10-25",48.400002
"900","2016-10-26",48.049999
"901","2016-10-27",48.150002
"902","2016-10-28",48.200001
"903","2016-10-31",48.299999
"904","2016-11-01",47.950001
"905","2016-11-02",46.650002
"906","2016-11-03",46.299999
"907","2016-11-04",46.299999
"908","2016-11-07",47.25
"909","2016-11-08",47.75
"910","2016-11-09",49.599998
"911","2016-11-10",51.599998
"912","2016-11-11",53
"913","2016-11-14",52.900002
"914","2016-11-15",53.700001
"915","2016-11-16",53.5
"916","2016-11-17",53.099998
"917","2016-11-18",53.950001
"918","2016-11-21",54.549999
"919","2016-11-22",58.200001
"920","2016-11-23",60
"921","2016-11-25",60.200001
"922","2016-11-28",59.849998
"923","2016-11-29",59.799999
"924","2016-11-30",60.099998
"925","2016-12-01",63
"926","2016-12-02",62.299999
"927","2016-12-05",62.900002
"928","2016-12-06",63.200001
"929","2016-12-07",63
"930","2016-12-08",64.650002
"931","2016-12-09",64.849998
"932","2016-12-12",62.099998
"933","2016-12-13",62.349998
"934","2016-12-14",61.75
"935","2016-12-15",62.200001
"936","2016-12-16",62.25
"937","2016-12-19",62.950001
"938","2016-12-20",63.75
"939","2016-12-21",62.799999
"940","2016-12-22",63.099998
"941","2016-12-23",62.950001
"942","2016-12-27",63.349998
"943","2016-12-28",62.849998
"944","2016-12-29",62.349998
"945","2016-12-30",62.400002
"946","2017-01-03",62
"947","2017-01-04",63.200001
"948","2017-01-05",62.200001
"949","2017-01-06",62.200001
"950","2017-01-09",60.849998
"951","2017-01-10",62.599998
"952","2017-01-11",63.299999
"953","2017-01-12",61.700001
"954","2017-01-13",62.200001
"955","2017-01-17",60.599998
"956","2017-01-18",61
"957","2017-01-19",60.349998
"958","2017-01-20",60.450001
"959","2017-01-23",60.700001
