"","date","VBTX"
"979","2018-08-28",30.440001
"980","2018-08-29",30.360001
"981","2018-08-30",30.290001
"982","2018-08-31",30.620001
"983","2018-09-04",30.700001
"984","2018-09-05",30.33
"985","2018-09-06",30.110001
"986","2018-09-07",30.27
"987","2018-09-10",30.16
"988","2018-09-11",30.52
"989","2018-09-12",29.74
"990","2018-09-13",29.43
"991","2018-09-14",29.91
"992","2018-09-17",29.540001
"993","2018-09-18",29.42
"994","2018-09-19",29.790001
"995","2018-09-20",30.379999
"996","2018-09-21",29.639999
"997","2018-09-24",28.9
"998","2018-09-25",28.83
"999","2018-09-26",28.23
"1000","2018-09-27",28.35
"1001","2018-09-28",28.26
"1002","2018-10-01",27.91
"1003","2018-10-02",27.719999
"1004","2018-10-03",29.120001
"1005","2018-10-04",28.809999
"1006","2018-10-05",30.469999
"1007","2018-10-08",30.780001
"1008","2018-10-09",29.99
"1009","2018-10-10",29.4
"1010","2018-10-11",28.09
"1011","2018-10-12",27.299999
"1012","2018-10-15",27.540001
"1013","2018-10-16",27.65
"1014","2018-10-17",27.4
"1015","2018-10-18",26.530001
"1016","2018-10-19",25.5
"1017","2018-10-22",24.49
"1018","2018-10-23",23.610001
"1019","2018-10-24",21.77
"1020","2018-10-25",22.17
"1021","2018-10-26",22.120001
"1022","2018-10-29",22.790001
"1023","2018-10-30",23.049999
"1024","2018-10-31",23.559999
"1025","2018-11-01",23.190001
"1026","2018-11-02",23.309999
"1027","2018-11-05",23.73
"1028","2018-11-06",23.98
"1029","2018-11-07",23.540001
"1030","2018-11-08",24.35
"1031","2018-11-09",23.91
"1032","2018-11-12",23.549999
"1033","2018-11-13",23.17
"1034","2018-11-14",22.940001
"1035","2018-11-15",23.610001
"1036","2018-11-16",24.049999
"1037","2018-11-19",24.17
"1038","2018-11-20",23.59
"1039","2018-11-21",24.620001
"1040","2018-11-23",25.02
"1041","2018-11-26",24.99
"1042","2018-11-27",24.799999
"1043","2018-11-28",25.42
"1044","2018-11-29",25.02
"1045","2018-11-30",25.690001
"1046","2018-12-03",25.65
"1047","2018-12-04",23.370001
"1048","2018-12-06",23.08
"1049","2018-12-07",23.57
"1050","2018-12-10",23.4
"1051","2018-12-11",23.16
"1052","2018-12-12",23.719999
"1053","2018-12-13",23.209999
"1054","2018-12-14",22.690001
"1055","2018-12-17",22.23
"1056","2018-12-18",22.139999
"1057","2018-12-19",20.85
"1058","2018-12-20",20.73
"1059","2018-12-21",20.82
"1060","2018-12-24",20.58
"1061","2018-12-26",21.68
"1062","2018-12-27",21.34
"1063","2018-12-28",21.6
"1064","2018-12-31",21.379999
"1065","2019-01-02",21.799999
"1066","2019-01-03",21.799999
"1067","2019-01-04",22.07
"1068","2019-01-07",21.969999
"1069","2019-01-08",22
"1070","2019-01-09",22.26
"1071","2019-01-10",22.290001
"1072","2019-01-11",22.16
"1073","2019-01-14",22.18
"1074","2019-01-15",22.450001
"1075","2019-01-16",22.68
"1076","2019-01-17",23.120001
"1077","2019-01-18",23.700001
"1078","2019-01-22",23.25
"1079","2019-01-23",23.290001
"1080","2019-01-24",23.42
"1081","2019-01-25",23.57
"1082","2019-01-28",24.24
"1083","2019-01-29",25.59
"1084","2019-01-30",26.51
"1085","2019-01-31",26.459999
"1086","2019-02-01",26.280001
"1087","2019-02-04",26.73
"1088","2019-02-05",26.6
"1089","2019-02-06",26.73
"1090","2019-02-07",27.01
"1091","2019-02-08",26.85
"1092","2019-02-11",27
"1093","2019-02-12",26.93
"1094","2019-02-13",26.950001
"1095","2019-02-14",26.75
"1096","2019-02-15",27.290001
"1097","2019-02-19",28.030001
"1098","2019-02-20",28.33
"1099","2019-02-21",27.9
"1100","2019-02-22",27.700001
"1101","2019-02-25",27.610001
"1102","2019-02-26",27.59
"1103","2019-02-27",27.940001
"1104","2019-02-28",28.01
"1105","2019-03-01",28.18
"1106","2019-03-04",28.200001
"1107","2019-03-05",27.65
"1108","2019-03-06",26.969999
"1109","2019-03-07",26.16
"1110","2019-03-08",26.290001
"1111","2019-03-11",26.629999
"1112","2019-03-12",26.17
"1113","2019-03-13",25.959999
"1114","2019-03-14",25.879999
"1115","2019-03-15",25.889999
"1116","2019-03-18",26.34
"1117","2019-03-19",25.52
"1118","2019-03-20",24.639999
"1119","2019-03-21",24.35
"1120","2019-03-22",23.299999
"1121","2019-03-25",23.559999
"1122","2019-03-26",24.190001
"1123","2019-03-27",24.16
"1124","2019-03-28",24.389999
"1125","2019-03-29",24.219999
"1126","2019-04-01",24.76
"1127","2019-04-02",24.77
"1128","2019-04-03",24.870001
"1129","2019-04-04",25.559999
"1130","2019-04-05",25.43
"1131","2019-04-08",25.17
"1132","2019-04-09",24.889999
"1133","2019-04-10",25.25
"1134","2019-04-11",25.5
"1135","2019-04-12",25.91
"1136","2019-04-15",25.629999
"1137","2019-04-16",26.24
"1138","2019-04-17",26.559999
"1139","2019-04-18",26.219999
"1140","2019-04-22",25.91
"1141","2019-04-23",25.940001
"1142","2019-04-24",25.950001
"1143","2019-04-25",26.33
"1144","2019-04-26",26.76
"1145","2019-04-29",26.780001
"1146","2019-04-30",26.51
"1147","2019-05-01",26.18
"1148","2019-05-02",26.27
"1149","2019-05-03",26.75
"1150","2019-05-06",26.719999
"1151","2019-05-07",26.309999
"1152","2019-05-08",25.98
"1153","2019-05-09",26.01
"1154","2019-05-10",26.26
"1155","2019-05-13",25.469999
"1156","2019-05-14",26.120001
"1157","2019-05-15",25.940001
"1158","2019-05-16",26.23
"1159","2019-05-17",26.09
"1160","2019-05-20",26.24
"1161","2019-05-21",26.389999
"1162","2019-05-22",26.32
"1163","2019-05-23",25.559999
"1164","2019-05-24",26.24
"1165","2019-05-28",25.950001
"1166","2019-05-29",26.15
"1167","2019-05-30",25.83
"1168","2019-05-31",25.43
"1169","2019-06-03",25.629999
"1170","2019-06-04",26.280001
"1171","2019-06-05",25.959999
"1172","2019-06-06",25.73
"1173","2019-06-07",25.879999
"1174","2019-06-10",26.08
"1175","2019-06-11",26.25
"1176","2019-06-12",25.93
"1177","2019-06-13",25.98
"1178","2019-06-14",26.190001
"1179","2019-06-17",25.99
"1180","2019-06-18",26.200001
"1181","2019-06-19",26.040001
"1182","2019-06-20",25.719999
"1183","2019-06-21",25.690001
"1184","2019-06-24",25
"1185","2019-06-25",25.48
"1186","2019-06-26",25.42
"1187","2019-06-27",25.67
"1188","2019-06-28",25.950001
"1189","2019-07-01",25.92
"1190","2019-07-02",25.540001
"1191","2019-07-03",25.77
"1192","2019-07-05",26.389999
"1193","2019-07-08",25.629999
"1194","2019-07-09",25.84
"1195","2019-07-10",25.5
"1196","2019-07-11",25.610001
"1197","2019-07-12",26
"1198","2019-07-15",25.76
"1199","2019-07-16",25.950001
"1200","2019-07-17",25.389999
"1201","2019-07-18",25.950001
"1202","2019-07-19",26.1
"1203","2019-07-22",25.67
"1204","2019-07-23",25.08
"1205","2019-07-24",25.860001
"1206","2019-07-25",25.610001
"1207","2019-07-26",25.860001
"1208","2019-07-29",25.280001
"1209","2019-07-30",25.799999
"1210","2019-07-31",25.59
"1211","2019-08-01",24.969999
"1212","2019-08-02",24.6
"1213","2019-08-05",23.6
"1214","2019-08-06",23.860001
"1215","2019-08-07",23.32
"1216","2019-08-08",23.719999
"1217","2019-08-09",23.5
"1218","2019-08-12",23.09
"1219","2019-08-13",23.34
"1220","2019-08-14",22.530001
"1221","2019-08-15",22.379999
"1222","2019-08-16",23.190001
"1223","2019-08-19",23.43
"1224","2019-08-20",23.139999
"1225","2019-08-21",23.549999
"1226","2019-08-22",23.49
"1227","2019-08-23",22.51
"1228","2019-08-26",22.99
"1229","2019-08-27",22.559999
"1230","2019-08-28",23.370001
"1231","2019-08-29",23.57
"1232","2019-08-30",23.6
"1233","2019-09-03",23.040001
"1234","2019-09-04",23.940001
"1235","2019-09-05",24.450001
"1236","2019-09-06",24.51
"1237","2019-09-09",25.309999
"1238","2019-09-10",25.370001
"1239","2019-09-11",25.469999
"1240","2019-09-12",25.32
"1241","2019-09-13",25.459999
"1242","2019-09-16",25.24
"1243","2019-09-17",25.120001
"1244","2019-09-18",25.16
"1245","2019-09-19",24.92
"1246","2019-09-20",24.85
"1247","2019-09-23",24.959999
"1248","2019-09-24",24.450001
"1249","2019-09-25",24.9
"1250","2019-09-26",24.33
"1251","2019-09-27",24.360001
"1252","2019-09-30",24.264999
"1253","2019-10-01",23.76
"1254","2019-10-02",23.610001
"1255","2019-10-03",23.379999
"1256","2019-10-04",23.795
"1257","2019-10-07",23.59
"1258","2019-10-08",23.18
"1259","2019-10-09",23.209999
"1260","2019-10-10",23.299999
"1261","2019-10-11",23.610001
"1262","2019-10-14",23.855
"1263","2019-10-15",24.18
"1264","2019-10-16",24.25
"1265","2019-10-17",24.309999
"1266","2019-10-18",24.559999
"1267","2019-10-21",25.32
"1268","2019-10-22",24.9
"1269","2019-10-23",24.91
"1270","2019-10-24",24.85
"1271","2019-10-25",24.780001
"1272","2019-10-28",25.32
"1273","2019-10-29",25.389999
"1274","2019-10-30",25.059999
"1275","2019-10-31",24.620001
"1276","2019-11-01",24.940001
"1277","2019-11-04",25.27
"1278","2019-11-05",25.51
"1279","2019-11-06",25.18
"1280","2019-11-07",25.27
"1281","2019-11-08",25.09
"1282","2019-11-11",25
"1283","2019-11-12",25.299999
"1284","2019-11-13",24.775
"1285","2019-11-14",24.799999
"1286","2019-11-15",24.9
"1287","2019-11-18",24.77
"1288","2019-11-19",25
"1289","2019-11-20",25
"1290","2019-11-21",25.1
"1291","2019-11-22",25.43
"1292","2019-11-25",25.799999
"1293","2019-11-26",25.93
"1294","2019-11-27",26.16
"1295","2019-11-29",26.01
"1296","2019-12-02",25.77
"1297","2019-12-03",25.610001
"1298","2019-12-04",25.82
"1299","2019-12-05",25.85
"1300","2019-12-06",25.99
"1301","2019-12-09",26.52
"1302","2019-12-10",26.4
"1303","2019-12-11",26.440001
"1304","2019-12-12",27.07
"1305","2019-12-13",27.34
"1306","2019-12-16",28.059999
"1307","2019-12-17",28.91
"1308","2019-12-18",28.98
"1309","2019-12-19",28.700001
"1310","2019-12-20",29.120001
"1311","2019-12-23",28.950001
"1312","2019-12-24",29.030001
"1313","2019-12-26",29.26
"1314","2019-12-27",29.07
"1315","2019-12-30",29.190001
"1316","2019-12-31",29.129999
"1317","2020-01-02",29.309999
"1318","2020-01-03",29.35
"1319","2020-01-06",29.26
"1320","2020-01-07",28.92
"1321","2020-01-08",28.969999
"1322","2020-01-09",28.6
"1323","2020-01-10",28.42
"1324","2020-01-13",28.540001
"1325","2020-01-14",28.33
"1326","2020-01-15",28.1
"1327","2020-01-16",28.51
"1328","2020-01-17",28.450001
"1329","2020-01-21",28.4
"1330","2020-01-22",28.67
"1331","2020-01-23",28.91
"1332","2020-01-24",28.66
"1333","2020-01-27",28.309999
"1334","2020-01-28",28.290001
"1335","2020-01-29",28.120001
"1336","2020-01-30",28.559999
"1337","2020-01-31",28.32
"1338","2020-02-03",28.68
"1339","2020-02-04",28.879999
"1340","2020-02-05",29.030001
"1341","2020-02-06",28.76
"1342","2020-02-07",28.42
"1343","2020-02-10",28.559999
"1344","2020-02-11",28.65
"1345","2020-02-12",28.545
"1346","2020-02-13",28.889999
"1347","2020-02-14",28.690001
"1348","2020-02-18",28.190001
"1349","2020-02-19",28.42
"1350","2020-02-20",28.389999
"1351","2020-02-21",28.209999
"1352","2020-02-24",27.559999
"1353","2020-02-25",26.450001
"1354","2020-02-26",26.02
"1355","2020-02-27",25.1
"1356","2020-02-28",24.07
"1357","2020-03-02",24.889999
"1358","2020-03-03",23.950001
"1359","2020-03-04",24.549999
"1360","2020-03-05",23.48
"1361","2020-03-06",22.57
"1362","2020-03-09",17.440001
"1363","2020-03-10",18.879999
"1364","2020-03-11",17.309999
"1365","2020-03-12",16.040001
"1366","2020-03-13",17.32
"1367","2020-03-16",14.05
"1368","2020-03-17",14.21
"1369","2020-03-18",10.77
"1370","2020-03-19",11.94
"1371","2020-03-20",11.47
"1372","2020-03-23",11.01
"1373","2020-03-24",12.47
"1374","2020-03-25",13.14
"1375","2020-03-26",13.94
"1376","2020-03-27",14.2
"1377","2020-03-30",14.34
"1378","2020-03-31",13.97
"1379","2020-04-01",13.23
"1380","2020-04-02",13.75
"1381","2020-04-03",12.41
"1382","2020-04-06",13.76
"1383","2020-04-07",13.74
"1384","2020-04-08",14.39
"1385","2020-04-09",15.86
"1386","2020-04-13",14.96
"1387","2020-04-14",14.42
"1388","2020-04-15",13.5
"1389","2020-04-16",12.65
"1390","2020-04-17",13.87
"1391","2020-04-20",13.56
"1392","2020-04-21",13.39
"1393","2020-04-22",13.4
"1394","2020-04-23",13.84
"1395","2020-04-24",14.49
"1396","2020-04-27",15.5
"1397","2020-04-28",16.67
"1398","2020-04-29",17.870001
"1399","2020-04-30",17.559999
"1400","2020-05-01",17.059999
"1401","2020-05-04",16.75
"1402","2020-05-05",16.18
"1403","2020-05-06",15.84
"1404","2020-05-07",15.96
"1405","2020-05-08",16.629999
"1406","2020-05-11",15.75
"1407","2020-05-12",14.98
"1408","2020-05-13",14.22
"1409","2020-05-14",14.505
"1410","2020-05-15",14.63
"1411","2020-05-18",16.57
"1412","2020-05-19",15.55
"1413","2020-05-20",16.469999
"1414","2020-05-21",16.280001
"1415","2020-05-22",16.27
"1416","2020-05-26",17.27
"1417","2020-05-27",18.610001
"1418","2020-05-28",17.92
"1419","2020-05-29",17.52
"1420","2020-06-01",17.540001
"1421","2020-06-02",17.33
"1422","2020-06-03",18.530001
"1423","2020-06-04",19.200001
"1424","2020-06-05",20.35
"1425","2020-06-08",21.110001
"1426","2020-06-09",20.809999
"1427","2020-06-10",19.09
"1428","2020-06-11",16.969999
"1429","2020-06-12",17.33
"1430","2020-06-15",17.379999
"1431","2020-06-16",18.309999
"1432","2020-06-17",17.040001
"1433","2020-06-18",17.690001
"1434","2020-06-19",17.299999
"1435","2020-06-22",17.415001
"1436","2020-06-23",17.17
"1437","2020-06-24",16.24
"1438","2020-06-25",16.92
"1439","2020-06-26",16.209999
"1440","2020-06-29",17.219999
"1441","2020-06-30",17.700001
"1442","2020-07-01",16.6
"1443","2020-07-02",16.540001
"1444","2020-07-06",16.629999
"1445","2020-07-07",16.190001
"1446","2020-07-08",16.15
"1447","2020-07-09",15.59
"1448","2020-07-10",16.24
"1449","2020-07-13",16.32
"1450","2020-07-14",15.85
"1451","2020-07-15",16.75
"1452","2020-07-16",16.440001
"1453","2020-07-17",16.139999
"1454","2020-07-20",15.76
"1455","2020-07-21",16.84
"1456","2020-07-22",16.465
"1457","2020-07-23",16.969999
"1458","2020-07-24",16.709999
"1459","2020-07-27",16.360001
"1460","2020-07-28",16.4
"1461","2020-07-29",17.549999
"1462","2020-07-30",17.16
"1463","2020-07-31",16.719999
"1464","2020-08-03",17.299999
"1465","2020-08-04",17.17
"1466","2020-08-05",17.700001
"1467","2020-08-06",17.459999
"1468","2020-08-07",18.35
"1469","2020-08-10",18.799999
"1470","2020-08-11",19.09
"1471","2020-08-12",18.889999
"1472","2020-08-13",18.700001
"1473","2020-08-14",19.030001
"1474","2020-08-17",18.879999
"1475","2020-08-18",18.17
"1476","2020-08-19",18.190001
"1477","2020-08-20",17.690001
"1478","2020-08-21",17.639999
"1479","2020-08-24",18.34
"1480","2020-08-25",18.4
"1481","2020-08-26",17.940001
"1482","2020-08-27",18.41
"1483","2020-08-28",18.35
"1484","2020-08-31",17.98
"1485","2020-09-01",17.809999
"1486","2020-09-02",17.9
"1487","2020-09-03",17.75
"1488","2020-09-04",18.309999
"1489","2020-09-08",18
"1490","2020-09-09",18.15
"1491","2020-09-10",17.92
"1492","2020-09-11",18
"1493","2020-09-14",18.120001
"1494","2020-09-15",17.35
"1495","2020-09-16",17.459999
"1496","2020-09-17",17.559999
"1497","2020-09-18",16.959999
"1498","2020-09-21",15.83
"1499","2020-09-22",16.040001
"1500","2020-09-23",15.79
"1501","2020-09-24",15.94
"1502","2020-09-25",16.190001
"1503","2020-09-28",16.940001
"1504","2020-09-29",16.92
"1505","2020-09-30",17.030001
"1506","2020-10-01",17.43
"1507","2020-10-02",18
"1508","2020-10-05",18.799999
"1509","2020-10-06",19.120001
"1510","2020-10-07",19.549999
"1511","2020-10-08",20.219999
"1512","2020-10-09",19.870001
"1513","2020-10-12",20.450001
"1514","2020-10-13",20.190001
"1515","2020-10-14",19.860001
"1516","2020-10-15",20.450001
"1517","2020-10-16",20.25
"1518","2020-10-19",20.16
"1519","2020-10-20",20.610001
"1520","2020-10-21",20.875
"1521","2020-10-22",21.5
"1522","2020-10-23",21.290001
"1523","2020-10-26",20.73
"1524","2020-10-27",19.51
"1525","2020-10-28",18.639999
"1526","2020-10-29",19.049999
"1527","2020-10-30",19.73
"1528","2020-11-02",20.049999
"1529","2020-11-03",20.440001
"1530","2020-11-04",19.459999
"1531","2020-11-05",20.190001
"1532","2020-11-06",19.950001
"1533","2020-11-09",22.219999
"1534","2020-11-10",23.35
"1535","2020-11-11",22.57
"1536","2020-11-12",21.93
"1537","2020-11-13",22.26
"1538","2020-11-16",23.18
"1539","2020-11-17",23.129999
"1540","2020-11-18",22.639999
"1541","2020-11-19",22.370001
"1542","2020-11-20",21.93
"1543","2020-11-23",22.280001
"1544","2020-11-24",23.290001
"1545","2020-11-25",22.98
"1546","2020-11-27",22.469999
