"","date","ALX"
"120","2007-06-25",391.899994
"121","2007-06-26",398.619995
"122","2007-06-27",408.5
"123","2007-06-28",404.570007
"124","2007-06-29",404.25
"125","2007-07-02",413
"126","2007-07-03",417.130005
"127","2007-07-05",419
"128","2007-07-06",421.26001
"129","2007-07-09",417.019989
"130","2007-07-10",405.75
"131","2007-07-11",401
"132","2007-07-12",400.75
"133","2007-07-13",401.700012
"134","2007-07-16",400.100006
"135","2007-07-17",405.25
"136","2007-07-18",402.5
"137","2007-07-19",402.5
"138","2007-07-20",392.48999
"139","2007-07-23",387
"140","2007-07-24",369
"141","2007-07-25",366.25
"142","2007-07-26",350
"143","2007-07-27",339.709991
"144","2007-07-30",349.119995
"145","2007-07-31",354.100006
"146","2007-08-01",352.730011
"147","2007-08-02",356.440002
"148","2007-08-03",345.049988
"149","2007-08-06",337.769989
"150","2007-08-07",337.660004
"151","2007-08-08",346.75
"152","2007-08-09",355
"153","2007-08-10",374.73999
"154","2007-08-13",372.649994
"155","2007-08-14",362.299988
"156","2007-08-15",361.600006
"157","2007-08-16",374.5
"158","2007-08-17",379.700012
"159","2007-08-20",379
"160","2007-08-21",382
"161","2007-08-22",389.230011
"162","2007-08-23",390
"163","2007-08-24",400
"164","2007-08-27",396.940002
"165","2007-08-28",392.350006
"166","2007-08-29",393.049988
"167","2007-08-30",393.73999
"168","2007-08-31",399.75
"169","2007-09-04",400.950012
"170","2007-09-05",392.799988
"171","2007-09-06",393
"172","2007-09-07",378.299988
"173","2007-09-10",363
"174","2007-09-11",362.25
"175","2007-09-12",354.649994
"176","2007-09-13",362.75
"177","2007-09-14",368.5
"178","2007-09-17",365.130005
"179","2007-09-18",377.5
"180","2007-09-19",389.100006
"181","2007-09-20",391.25
"182","2007-09-21",388.100006
"183","2007-09-24",387.049988
"184","2007-09-25",384.23999
"185","2007-09-26",378.670013
"186","2007-09-27",386
"187","2007-09-28",385.5
"188","2007-10-01",387.920013
"189","2007-10-02",389.5
"190","2007-10-03",395.549988
"191","2007-10-04",401.640015
"192","2007-10-05",415
"193","2007-10-08",416.350006
"194","2007-10-09",421.100006
"195","2007-10-10",418.5
"196","2007-10-11",418.75
"197","2007-10-12",414.829987
"198","2007-10-15",396.450012
"199","2007-10-16",386.600006
"200","2007-10-17",392.25
"201","2007-10-18",398.23999
"202","2007-10-19",380.549988
"203","2007-10-22",376.149994
"204","2007-10-23",374.320007
"205","2007-10-24",377.890015
"206","2007-10-25",386.73999
"207","2007-10-26",392.799988
"208","2007-10-29",396.170013
"209","2007-10-30",398.279999
"210","2007-10-31",401.950012
"211","2007-11-01",390.76001
"212","2007-11-02",374.5
"213","2007-11-05",365.359985
"214","2007-11-06",365
"215","2007-11-07",365
"216","2007-11-08",365.100006
"217","2007-11-09",358.5
"218","2007-11-12",359.049988
"219","2007-11-13",376.149994
"220","2007-11-14",384.399994
"221","2007-11-15",397.100006
"222","2007-11-16",388.75
"223","2007-11-19",379.519989
"224","2007-11-20",378.420013
"225","2007-11-21",368.899994
"226","2007-11-23",379.5
"227","2007-11-26",362.5
"228","2007-11-27",369
"229","2007-11-28",391.190002
"230","2007-11-29",389.450012
"231","2007-11-30",389.649994
"232","2007-12-03",384.549988
"233","2007-12-04",378.25
"234","2007-12-05",392.100006
"235","2007-12-06",398
"236","2007-12-07",397.459991
"237","2007-12-10",397.200012
"238","2007-12-11",382.649994
"239","2007-12-12",376.450012
"240","2007-12-13",380.959991
"241","2007-12-14",370.809998
"242","2007-12-17",355.230011
"243","2007-12-18",346.01001
"244","2007-12-19",362.290009
"245","2007-12-20",359.5
"246","2007-12-21",382.809998
"247","2007-12-24",383.850006
"248","2007-12-26",381.26001
"249","2007-12-27",368
"250","2007-12-28",361.429993
"251","2007-12-31",353.25
"252","2008-01-02",362.75
"253","2008-01-03",349.25
"254","2008-01-04",334
"255","2008-01-07",333.25
"256","2008-01-08",323
"257","2008-01-09",322.329987
"258","2008-01-10",332
"259","2008-01-11",326.23999
"260","2008-01-14",322.980011
"261","2008-01-15",323
"262","2008-01-16",336.850006
"263","2008-01-17",316.100006
"264","2008-01-18",318.019989
"265","2008-01-22",326
"266","2008-01-23",347
"267","2008-01-24",334.549988
"268","2008-01-25",355
"269","2008-01-28",351.269989
"270","2008-01-29",341.75
"271","2008-01-30",344.700012
"272","2008-01-31",350.100006
"273","2008-02-01",345.540009
"274","2008-02-04",342.049988
"275","2008-02-05",325.950012
"276","2008-02-06",323.25
"277","2008-02-07",334.600006
"278","2008-02-08",336.059998
"279","2008-02-11",345.5
"280","2008-02-12",339.299988
"281","2008-02-13",344.200012
"282","2008-02-14",328.299988
"283","2008-02-15",327
"284","2008-02-19",320.200012
"285","2008-02-20",328.940002
"286","2008-02-21",315.079987
"287","2008-02-22",311
"288","2008-02-25",327
"289","2008-02-26",315.600006
"290","2008-02-27",311.700012
"291","2008-02-28",302.019989
"292","2008-02-29",302.450012
"293","2008-03-03",306.5
"294","2008-03-04",311.920013
"295","2008-03-05",313.170013
"296","2008-03-06",312.5
"297","2008-03-07",310.230011
"298","2008-03-10",302.619995
"299","2008-03-11",327.700012
"300","2008-03-12",329.339996
"301","2008-03-13",337.149994
"302","2008-03-14",335.839996
"303","2008-03-17",342.459991
"304","2008-03-18",358.5
"305","2008-03-19",359.429993
"306","2008-03-20",375
"307","2008-03-24",350.109985
"308","2008-03-25",367.690002
"309","2008-03-26",366.899994
"310","2008-03-27",368.649994
"311","2008-03-28",361.589996
"312","2008-03-31",354.5
"313","2008-04-01",372.350006
"314","2008-04-02",379.220001
"315","2008-04-03",386
"316","2008-04-04",373.950012
"317","2008-04-07",364.429993
"318","2008-04-08",363.75
"319","2008-04-09",357.950012
"320","2008-04-10",358.899994
"321","2008-04-11",341.829987
"322","2008-04-14",340.079987
"323","2008-04-15",346.98999
"324","2008-04-16",370.23999
"325","2008-04-17",370.01001
"326","2008-04-18",374.799988
"327","2008-04-21",355.850006
"328","2008-04-22",349.549988
"329","2008-04-23",354.5
"330","2008-04-24",372.51001
"331","2008-04-25",360.51001
"332","2008-04-28",365.48999
"333","2008-04-29",356.549988
"334","2008-04-30",356.299988
"335","2008-05-01",366.48999
"336","2008-05-02",355
"337","2008-05-05",350.390015
"338","2008-05-06",355
"339","2008-05-07",343
"340","2008-05-08",337.75
"341","2008-05-09",340.279999
"342","2008-05-12",351.25
"343","2008-05-13",358.26001
"344","2008-05-14",359.700012
"345","2008-05-15",352.25
"346","2008-05-16",346.450012
"347","2008-05-19",339.779999
"348","2008-05-20",336.690002
"349","2008-05-21",329.850006
"350","2008-05-22",330.920013
"351","2008-05-23",330.220001
"352","2008-05-27",339.75
"353","2008-05-28",341.019989
"354","2008-05-29",346.5
"355","2008-05-30",345
"356","2008-06-02",333.5
"357","2008-06-03",330
"358","2008-06-04",340.5
"359","2008-06-05",355.019989
"360","2008-06-06",345.059998
"361","2008-06-09",337.5
"362","2008-06-10",337.5
"363","2008-06-11",334.119995
"364","2008-06-12",339
"365","2008-06-13",342.5
"366","2008-06-16",353
"367","2008-06-17",351.299988
"368","2008-06-18",346.5
"369","2008-06-19",354.170013
"370","2008-06-20",361
"371","2008-06-23",342.850006
"372","2008-06-24",330
"373","2008-06-25",324.600006
"374","2008-06-26",320.25
"375","2008-06-27",312.089996
"376","2008-06-30",310.600006
"377","2008-07-01",307.660004
"378","2008-07-02",302.01001
"379","2008-07-03",302.799988
"380","2008-07-07",292.320007
"381","2008-07-08",320.5
"382","2008-07-09",305.540009
"383","2008-07-10",309.869995
"384","2008-07-11",315.049988
"385","2008-07-14",315
"386","2008-07-15",319.029999
"387","2008-07-16",311
"388","2008-07-17",318.950012
"389","2008-07-18",316.299988
"390","2008-07-21",323
"391","2008-07-22",339.700012
"392","2008-07-23",343.820007
"393","2008-07-24",335.399994
"394","2008-07-25",347.399994
"395","2008-07-28",344.75
"396","2008-07-29",359.299988
"397","2008-07-30",363
"398","2008-07-31",354.73999
"399","2008-08-01",363
"400","2008-08-04",373.450012
"401","2008-08-05",384
"402","2008-08-06",388.350006
"403","2008-08-07",388.299988
"404","2008-08-08",392.100006
"405","2008-08-11",394.450012
"406","2008-08-12",391.950012
"407","2008-08-13",392.700012
"408","2008-08-14",397.98999
"409","2008-08-15",391.799988
"410","2008-08-18",384.450012
"411","2008-08-19",382
"412","2008-08-20",387.820007
"413","2008-08-21",388.5
"414","2008-08-22",392.649994
"415","2008-08-25",387.690002
"416","2008-08-26",384.75
"417","2008-08-27",391.559998
"418","2008-08-28",396.920013
"419","2008-08-29",384.100006
"420","2008-09-02",387.549988
"421","2008-09-03",391.369995
"422","2008-09-04",386.190002
"423","2008-09-05",387.089996
"424","2008-09-08",395
"425","2008-09-09",390.149994
"426","2008-09-10",391.950012
"427","2008-09-11",401.910004
"428","2008-09-12",406.5
"429","2008-09-15",385
"430","2008-09-16",387.540009
"431","2008-09-17",369.100006
"432","2008-09-18",402.700012
"433","2008-09-19",427.200012
"434","2008-09-22",369.51001
"435","2008-09-23",362
"436","2008-09-24",360.5
"437","2008-09-25",368.109985
"438","2008-09-26",373.48999
"439","2008-09-29",376.429993
"440","2008-09-30",400
"441","2008-10-01",384.609985
"442","2008-10-02",375.070007
"443","2008-10-03",366.899994
"444","2008-10-06",356.5
"445","2008-10-07",355.01001
"446","2008-10-08",356.179993
"447","2008-10-09",309.209991
"448","2008-10-10",335.799988
"449","2008-10-13",368.100006
"450","2008-10-14",372.200012
"451","2008-10-15",358.100006
"452","2008-10-16",365.670013
"453","2008-10-17",368.5
"454","2008-10-20",364.429993
"455","2008-10-21",356.200012
"456","2008-10-22",340.559998
"457","2008-10-23",329.850006
"458","2008-10-24",320.149994
"459","2008-10-27",300.600006
"460","2008-10-28",344.299988
"461","2008-10-29",342.950012
"462","2008-10-30",340
"463","2008-10-31",350
"464","2008-11-03",360.540009
"465","2008-11-04",370.559998
"466","2008-11-05",336.369995
"467","2008-11-06",321.149994
"468","2008-11-07",342.600006
"469","2008-11-10",334.700012
"470","2008-11-11",324.25
"471","2008-11-12",310.450012
"472","2008-11-13",338.429993
"473","2008-11-14",323
"474","2008-11-17",310.480011
"475","2008-11-18",269.98999
"476","2008-11-19",233.380005
"477","2008-11-20",182.740005
"478","2008-11-21",171.050003
"479","2008-11-24",203.350006
"480","2008-11-25",214.089996
"481","2008-11-26",206.990005
"482","2008-11-28",212.800003
"483","2008-12-01",164.330002
"484","2008-12-02",195
"485","2008-12-03",193.839996
"486","2008-12-04",189.410004
"487","2008-12-05",202.169998
"488","2008-12-08",218.710007
"489","2008-12-09",211.059998
"490","2008-12-10",218.75
"491","2008-12-11",230.949997
"492","2008-12-12",256
"493","2008-12-15",264.5
"494","2008-12-16",289.600006
"495","2008-12-17",282
"496","2008-12-18",256.899994
"497","2008-12-19",275
"498","2008-12-22",254.5
"499","2008-12-23",251.350006
"500","2008-12-24",252.619995
"501","2008-12-26",258
"502","2008-12-29",249.850006
"503","2008-12-30",258.98999
"504","2008-12-31",254.899994
"505","2009-01-02",249.970001
"506","2009-01-05",234.399994
"507","2009-01-06",238.550003
"508","2009-01-07",223.839996
"509","2009-01-08",227.009995
"510","2009-01-09",215
"511","2009-01-12",213.050003
"512","2009-01-13",218.600006
"513","2009-01-14",198.240005
"514","2009-01-15",202.100006
"515","2009-01-16",206.649994
"516","2009-01-20",198
"517","2009-01-21",213.699997
"518","2009-01-22",205.25
"519","2009-01-23",197
"520","2009-01-26",195.029999
"521","2009-01-27",195.899994
"522","2009-01-28",207.360001
"523","2009-01-29",199
"524","2009-01-30",192.440002
"525","2009-02-02",199.009995
"526","2009-02-03",193.990005
"527","2009-02-04",196.5
"528","2009-02-05",195.949997
"529","2009-02-06",201.389999
"530","2009-02-09",200.279999
"531","2009-02-10",190.729996
"532","2009-02-11",192.570007
"533","2009-02-12",184.559998
"534","2009-02-13",174.970001
"535","2009-02-17",156.820007
"536","2009-02-18",155.419998
"537","2009-02-19",150.710007
"538","2009-02-20",146.490005
"539","2009-02-23",132.059998
"540","2009-02-24",149.490005
"541","2009-02-25",143.830002
"542","2009-02-26",141.100006
"543","2009-02-27",140.399994
"544","2009-03-02",138.020004
"545","2009-03-03",134
"546","2009-03-04",139.850006
"547","2009-03-05",137.509995
"548","2009-03-06",137.820007
"549","2009-03-09",147.100006
"550","2009-03-10",175.380005
"551","2009-03-11",171.339996
"552","2009-03-12",192.600006
"553","2009-03-13",185.100006
"554","2009-03-16",178.600006
"555","2009-03-17",183.5
"556","2009-03-18",191.800003
"557","2009-03-19",183.440002
"558","2009-03-20",166.399994
"559","2009-03-23",186.679993
"560","2009-03-24",169.270004
"561","2009-03-25",159.899994
"562","2009-03-26",172.320007
"563","2009-03-27",160.529999
"564","2009-03-30",158.440002
"565","2009-03-31",170.380005
"566","2009-04-01",161.610001
"567","2009-04-02",169.240005
"568","2009-04-03",180.479996
"569","2009-04-06",178.25
"570","2009-04-07",171.350006
"571","2009-04-08",176.539993
"572","2009-04-09",188.990005
"573","2009-04-13",190.75
"574","2009-04-14",168.119995
"575","2009-04-15",185.169998
"576","2009-04-16",186.729996
"577","2009-04-17",186.270004
"578","2009-04-20",181.380005
"579","2009-04-21",196.580002
"580","2009-04-22",197.509995
"581","2009-04-23",197.220001
"582","2009-04-24",199.990005
"583","2009-04-27",198.490005
"584","2009-04-28",204.869995
"585","2009-04-29",217.070007
"586","2009-04-30",218.080002
"587","2009-05-01",224.830002
"588","2009-05-04",280.850006
"589","2009-05-05",268.429993
"590","2009-05-06",264.059998
"591","2009-05-07",250.029999
"592","2009-05-08",269.950012
"593","2009-05-11",263.429993
"594","2009-05-12",257.640015
"595","2009-05-13",245
"596","2009-05-14",243.979996
"597","2009-05-15",250.25
"598","2009-05-18",267
"599","2009-05-19",260.279999
"600","2009-05-20",255.440002
"601","2009-05-21",250.990005
"602","2009-05-22",245.5
"603","2009-05-26",262.980011
"604","2009-05-27",253.110001
"605","2009-05-28",260.779999
"606","2009-05-29",270.01001
"607","2009-06-01",266.26001
"608","2009-06-02",269.51001
"609","2009-06-03",275.850006
"610","2009-06-04",274.98999
"611","2009-06-05",274.179993
"612","2009-06-08",279.140015
"613","2009-06-09",272.070007
"614","2009-06-10",272.98999
"615","2009-06-11",271
"616","2009-06-12",270.200012
"617","2009-06-15",262
"618","2009-06-16",263.529999
"619","2009-06-17",262.700012
"620","2009-06-18",263.709991
"621","2009-06-19",258.549988
"622","2009-06-22",245.029999
"623","2009-06-23",244.350006
"624","2009-06-24",250.199997
"625","2009-06-25",269
"626","2009-06-26",281.200012
"627","2009-06-29",299.670013
"628","2009-06-30",269.600006
"629","2009-07-01",276.76001
"630","2009-07-02",259
"631","2009-07-06",270
"632","2009-07-07",259.359985
"633","2009-07-08",260
"634","2009-07-09",256.5
"635","2009-07-10",260.380005
"636","2009-07-13",267.950012
"637","2009-07-14",266.5
"638","2009-07-15",269.609985
"639","2009-07-16",268.98999
"640","2009-07-17",261.200012
"641","2009-07-20",266.950012
"642","2009-07-21",264.649994
"643","2009-07-22",267.130005
"644","2009-07-23",271.619995
"645","2009-07-24",270.399994
"646","2009-07-27",270
"647","2009-07-28",269.519989
"648","2009-07-29",270
"649","2009-07-30",274.549988
"650","2009-07-31",275.540009
"651","2009-08-03",283.140015
"652","2009-08-04",294.380005
"653","2009-08-05",299.559998
"654","2009-08-06",296.359985
"655","2009-08-07",297.899994
"656","2009-08-10",288.459991
"657","2009-08-11",275
"658","2009-08-12",283.160004
"659","2009-08-13",285
"660","2009-08-14",277.040009
"661","2009-08-17",267.75
"662","2009-08-18",272.079987
"663","2009-08-19",266
"664","2009-08-20",275.839996
"665","2009-08-21",286.890015
"666","2009-08-24",289.75
"667","2009-08-25",286.970001
"668","2009-08-26",293.890015
"669","2009-08-27",289.980011
"670","2009-08-28",289.779999
"671","2009-08-31",283.299988
"672","2009-09-01",264.670013
"673","2009-09-02",262.940002
"674","2009-09-03",271.429993
"675","2009-09-04",271.269989
"676","2009-09-08",281.25
"677","2009-09-09",286.619995
"678","2009-09-10",288.279999
"679","2009-09-11",278.320007
"680","2009-09-14",285.679993
"681","2009-09-15",284.98999
"682","2009-09-16",290
"683","2009-09-17",287.519989
"684","2009-09-18",309
"685","2009-09-21",311.140015
"686","2009-09-22",321.700012
"687","2009-09-23",307.950012
"688","2009-09-24",291.850006
"689","2009-09-25",295.450012
"690","2009-09-28",309.51001
"691","2009-09-29",303.51001
"692","2009-09-30",295.880005
"693","2009-10-01",292.01001
"694","2009-10-02",290.579987
"695","2009-10-05",297.429993
"696","2009-10-06",291.850006
"697","2009-10-07",293.850006
"698","2009-10-08",296.820007
"699","2009-10-09",297.23999
"700","2009-10-12",296.220001
"701","2009-10-13",292.890015
"702","2009-10-14",297
"703","2009-10-15",292.799988
"704","2009-10-16",290
"705","2009-10-19",293.450012
"706","2009-10-20",286.929993
"707","2009-10-21",286
"708","2009-10-22",286.149994
"709","2009-10-23",290.309998
"710","2009-10-26",285.480011
"711","2009-10-27",279.26001
"712","2009-10-28",269.339996
"713","2009-10-29",276.220001
"714","2009-10-30",264.920013
"715","2009-11-02",275.070007
"716","2009-11-03",279.399994
"717","2009-11-04",264.920013
"718","2009-11-05",271.929993
"719","2009-11-06",267.339996
"720","2009-11-09",275.470001
"721","2009-11-10",272.619995
"722","2009-11-11",279.5
"723","2009-11-12",276.279999
"724","2009-11-13",282.820007
"725","2009-11-16",296.25
"726","2009-11-17",290.809998
"727","2009-11-18",290.859985
"728","2009-11-19",279
"729","2009-11-20",275.619995
"730","2009-11-23",292.019989
"731","2009-11-24",297.880005
"732","2009-11-25",295.450012
"733","2009-11-27",287.26001
"734","2009-11-30",278.549988
"735","2009-12-01",281.950012
"736","2009-12-02",279.049988
"737","2009-12-03",274.410004
"738","2009-12-04",281
"739","2009-12-07",282.73999
"740","2009-12-08",279.779999
"741","2009-12-09",270
"742","2009-12-10",270.600006
"743","2009-12-11",273.339996
"744","2009-12-14",277.480011
"745","2009-12-15",276.450012
"746","2009-12-16",274.940002
"747","2009-12-17",270.160004
"748","2009-12-18",261.350006
"749","2009-12-21",265.450012
"750","2009-12-22",267.070007
"751","2009-12-23",275.049988
"752","2009-12-24",278.839996
"753","2009-12-28",285.600006
"754","2009-12-29",299.980011
"755","2009-12-30",302.98999
"756","2009-12-31",304.420013
"757","2010-01-04",301.109985
"758","2010-01-05",299.320007
"759","2010-01-06",300.950012
"760","2010-01-07",306.339996
"761","2010-01-08",305.679993
"762","2010-01-11",291.709991
"763","2010-01-12",300.720001
"764","2010-01-13",304.75
"765","2010-01-14",303.540009
"766","2010-01-15",300.980011
"767","2010-01-19",304.279999
"768","2010-01-20",299
"769","2010-01-21",293.559998
"770","2010-01-22",285.700012
"771","2010-01-25",286.399994
"772","2010-01-26",286.049988
"773","2010-01-27",289.339996
"774","2010-01-28",289.950012
"775","2010-01-29",292.290009
"776","2010-02-01",294.820007
"777","2010-02-02",287.75
"778","2010-02-03",280.059998
"779","2010-02-04",271.769989
"780","2010-02-05",281.320007
"781","2010-02-08",273.23999
"782","2010-02-09",272.309998
"783","2010-02-10",272.720001
"784","2010-02-11",282.709991
"785","2010-02-12",293.480011
"786","2010-02-16",298.839996
"787","2010-02-17",298.350006
"788","2010-02-18",298.5
"789","2010-02-19",297
"790","2010-02-22",300
"791","2010-02-23",298.980011
"792","2010-02-24",300.220001
"793","2010-02-25",298
"794","2010-02-26",292
"795","2010-03-01",294.970001
"796","2010-03-02",294.980011
"797","2010-03-03",293.859985
"798","2010-03-04",298.459991
"799","2010-03-05",303.380005
"800","2010-03-08",304.75
"801","2010-03-09",305.380005
"802","2010-03-10",306
"803","2010-03-11",304.829987
"804","2010-03-12",304.549988
"805","2010-03-15",299.549988
"806","2010-03-16",300.51001
"807","2010-03-17",302.140015
"808","2010-03-18",301.200012
"809","2010-03-19",296
"810","2010-03-22",299.76001
"811","2010-03-23",301.230011
"812","2010-03-24",303.399994
"813","2010-03-25",301.809998
"814","2010-03-26",301.269989
"815","2010-03-29",302.450012
"816","2010-03-30",301.850006
"817","2010-03-31",299.130005
"818","2010-04-01",298.799988
"819","2010-04-05",310
"820","2010-04-06",314.880005
"821","2010-04-07",313.5
"822","2010-04-08",312.350006
"823","2010-04-09",314.369995
"824","2010-04-12",313
"825","2010-04-13",314.299988
"826","2010-04-14",323.700012
"827","2010-04-15",320.98999
"828","2010-04-16",315
"829","2010-04-19",317.730011
"830","2010-04-20",322.48999
"831","2010-04-21",329.029999
"832","2010-04-22",338.01001
"833","2010-04-23",337.429993
"834","2010-04-26",335.970001
"835","2010-04-27",319.920013
"836","2010-04-28",322.5
"837","2010-04-29",336.269989
"838","2010-04-30",317.820007
"839","2010-05-03",323.98999
"840","2010-05-04",303.149994
"841","2010-05-05",299.369995
"842","2010-05-06",291.25
"843","2010-05-07",283.130005
"844","2010-05-10",303.799988
"845","2010-05-11",303.540009
"846","2010-05-12",324.720001
"847","2010-05-13",324.600006
"848","2010-05-14",311.859985
"849","2010-05-17",315.230011
"850","2010-05-18",305.519989
"851","2010-05-19",299.829987
"852","2010-05-20",295
"853","2010-05-21",299.5
"854","2010-05-24",296.200012
"855","2010-05-25",297.73999
"856","2010-05-26",309.809998
"857","2010-05-27",318.649994
"858","2010-05-28",324.369995
"859","2010-06-01",312.660004
"860","2010-06-02",322.980011
"861","2010-06-03",318.5
"862","2010-06-04",295.23999
"863","2010-06-07",293.019989
"864","2010-06-08",298.279999
"865","2010-06-09",297.730011
"866","2010-06-10",308.709991
"867","2010-06-11",313.390015
"868","2010-06-14",324.980011
"869","2010-06-15",335.179993
"870","2010-06-16",335.119995
"871","2010-06-17",334.420013
"872","2010-06-18",334.570007
"873","2010-06-21",320.679993
"874","2010-06-22",315.799988
"875","2010-06-23",316.850006
"876","2010-06-24",307.700012
"877","2010-06-25",320.420013
"878","2010-06-28",316.690002
"879","2010-06-29",307.559998
"880","2010-06-30",302.920013
"881","2010-07-01",309.369995
"882","2010-07-02",305.75
"883","2010-07-06",300.390015
"884","2010-07-07",313.730011
"885","2010-07-08",313.25
"886","2010-07-09",314.799988
"887","2010-07-12",314.339996
"888","2010-07-13",319.670013
"889","2010-07-14",318.51001
"890","2010-07-15",314.070007
"891","2010-07-16",301.5
"892","2010-07-19",304.309998
"893","2010-07-20",308.839996
"894","2010-07-21",302.570007
"895","2010-07-22",319.980011
"896","2010-07-23",327.25
"897","2010-07-26",334.48999
"898","2010-07-27",333.019989
"899","2010-07-28",331.470001
"900","2010-07-29",327.75
"901","2010-07-30",334.170013
"902","2010-08-02",338.429993
"903","2010-08-03",335.140015
"904","2010-08-04",334.130005
"905","2010-08-05",326.910004
"906","2010-08-06",327.820007
"907","2010-08-09",330.859985
"908","2010-08-10",327
"909","2010-08-11",318.26001
"910","2010-08-12",313.359985
"911","2010-08-13",303.529999
"912","2010-08-16",305.5
"913","2010-08-17",311.970001
"914","2010-08-18",313
"915","2010-08-19",308.73999
"916","2010-08-20",304.359985
"917","2010-08-23",300
"918","2010-08-24",300.25
"919","2010-08-25",309.070007
"920","2010-08-26",308.589996
"921","2010-08-27",311.01001
"922","2010-08-30",305.079987
"923","2010-08-31",304.549988
"924","2010-09-01",309.5
"925","2010-09-02",308.390015
"926","2010-09-03",310.209991
"927","2010-09-07",303.799988
"928","2010-09-08",305.070007
"929","2010-09-09",303.820007
"930","2010-09-10",302.5
"931","2010-09-13",307.049988
"932","2010-09-14",306.98999
"933","2010-09-15",309.929993
"934","2010-09-16",306.519989
"935","2010-09-17",304.5
"936","2010-09-20",324.320007
"937","2010-09-21",332.390015
"938","2010-09-22",325.070007
"939","2010-09-23",309.109985
"940","2010-09-24",315.959991
"941","2010-09-27",313
"942","2010-09-28",316.380005
"943","2010-09-29",315.48999
"944","2010-09-30",315.779999
"945","2010-10-01",322.5
"946","2010-10-04",324.170013
"947","2010-10-05",342.600006
"948","2010-10-06",340.01001
"949","2010-10-07",341.890015
"950","2010-10-08",345.589996
"951","2010-10-11",346.559998
"952","2010-10-12",349
"953","2010-10-13",350.450012
"954","2010-10-14",350.160004
"955","2010-10-15",352.529999
"956","2010-10-18",358.690002
"957","2010-10-19",354.940002
"958","2010-10-20",362.51001
"959","2010-10-21",363.950012
"960","2010-10-22",366.75
"961","2010-10-25",369.48999
"962","2010-10-26",369.950012
"963","2010-10-27",372.899994
"964","2010-10-28",373.5
"965","2010-10-29",375.839996
