"","date","HEES"
"147","2007-08-02",26.1
"148","2007-08-03",24.790001
"149","2007-08-06",24.75
"150","2007-08-07",26.450001
"151","2007-08-08",27.65
"152","2007-08-09",21.27
"153","2007-08-10",22
"154","2007-08-13",21.120001
"155","2007-08-14",19.780001
"156","2007-08-15",18.450001
"157","2007-08-16",18.5
"158","2007-08-17",20.4
"159","2007-08-20",20.59
"160","2007-08-21",21.01
"161","2007-08-22",21.99
"162","2007-08-23",20.98
"163","2007-08-24",21.82
"164","2007-08-27",21.35
"165","2007-08-28",20.129999
"166","2007-08-29",20.309999
"167","2007-08-30",20.200001
"168","2007-08-31",20.559999
"169","2007-09-04",20.51
"170","2007-09-05",20.27
"171","2007-09-06",20.09
"172","2007-09-07",19.33
"173","2007-09-10",18.799999
"174","2007-09-11",18.59
"175","2007-09-12",17.57
"176","2007-09-13",17.93
"177","2007-09-14",17.48
"178","2007-09-17",16.59
"179","2007-09-18",17.74
"180","2007-09-19",19.35
"181","2007-09-20",19.1
"182","2007-09-21",19.23
"183","2007-09-24",18.780001
"184","2007-09-25",18.530001
"185","2007-09-26",18.67
"186","2007-09-27",18.68
"187","2007-09-28",17.98
"188","2007-10-01",17.969999
"189","2007-10-02",17.860001
"190","2007-10-03",17.530001
"191","2007-10-04",17.75
"192","2007-10-05",18.719999
"193","2007-10-08",18.629999
"194","2007-10-09",19.26
"195","2007-10-10",19.24
"196","2007-10-11",19.51
"197","2007-10-12",19.969999
"198","2007-10-15",19.68
"199","2007-10-16",19.41
"200","2007-10-17",19.16
"201","2007-10-18",18.950001
"202","2007-10-19",18.25
"203","2007-10-22",18.74
"204","2007-10-23",18.84
"205","2007-10-24",17.85
"206","2007-10-25",17.059999
"207","2007-10-26",17.18
"208","2007-10-29",17.190001
"209","2007-10-30",17.16
"210","2007-10-31",17.629999
"211","2007-11-01",16.77
"212","2007-11-02",16.43
"213","2007-11-05",16.120001
"214","2007-11-06",15.78
"215","2007-11-07",15.12
"216","2007-11-08",16.610001
"217","2007-11-09",18.68
"218","2007-11-12",18.950001
"219","2007-11-13",19.65
"220","2007-11-14",18.440001
"221","2007-11-15",18.25
"222","2007-11-16",18.110001
"223","2007-11-19",16.84
"224","2007-11-20",16.530001
"225","2007-11-21",15.85
"226","2007-11-23",16.219999
"227","2007-11-26",15.75
"228","2007-11-27",15.94
"229","2007-11-28",16.790001
"230","2007-11-29",17.02
"231","2007-11-30",17.27
"232","2007-12-03",16.889999
"233","2007-12-04",16.540001
"234","2007-12-05",16.57
"235","2007-12-06",17.17
"236","2007-12-07",17.549999
"237","2007-12-10",18.059999
"238","2007-12-11",17.91
"239","2007-12-12",18.83
"240","2007-12-13",18.93
"241","2007-12-14",18.74
"242","2007-12-17",18.41
"243","2007-12-18",18.59
"244","2007-12-19",18.629999
"245","2007-12-20",19.23
"246","2007-12-21",19.32
"247","2007-12-24",19.74
"248","2007-12-26",19.809999
"249","2007-12-27",19.27
"250","2007-12-28",19.139999
"251","2007-12-31",18.879999
"252","2008-01-02",18.98
"253","2008-01-03",18.6
"254","2008-01-04",17.360001
"255","2008-01-07",17.200001
"256","2008-01-08",16.42
"257","2008-01-09",16
"258","2008-01-10",16.280001
"259","2008-01-11",15.31
"260","2008-01-14",15.3
"261","2008-01-15",14.81
"262","2008-01-16",14.96
"263","2008-01-17",14.56
"264","2008-01-18",14.79
"265","2008-01-22",14.36
"266","2008-01-23",15.16
"267","2008-01-24",14.74
"268","2008-01-25",15.08
"269","2008-01-28",14.87
"270","2008-01-29",15.6
"271","2008-01-30",15.78
"272","2008-01-31",16.610001
"273","2008-02-01",16.9
"274","2008-02-04",16.23
"275","2008-02-05",16.360001
"276","2008-02-06",15.94
"277","2008-02-07",16.49
"278","2008-02-08",15.46
"279","2008-02-11",15.22
"280","2008-02-12",16.110001
"281","2008-02-13",16.24
"282","2008-02-14",15.26
"283","2008-02-15",15.34
"284","2008-02-19",15.35
"285","2008-02-20",16.26
"286","2008-02-21",16.1
"287","2008-02-22",15.89
"288","2008-02-25",16.23
"289","2008-02-26",17.02
"290","2008-02-27",16.43
"291","2008-02-28",15.81
"292","2008-02-29",15.6
"293","2008-03-03",15.2
"294","2008-03-04",15.15
"295","2008-03-05",15.4
"296","2008-03-06",14.92
"297","2008-03-07",13.88
"298","2008-03-10",13.38
"299","2008-03-11",13.38
"300","2008-03-12",12.78
"301","2008-03-13",13.21
"302","2008-03-14",13.32
"303","2008-03-17",12.76
"304","2008-03-18",13.39
"305","2008-03-19",13.33
"306","2008-03-20",13.66
"307","2008-03-24",13.63
"308","2008-03-25",13.75
"309","2008-03-26",13.03
"310","2008-03-27",12.45
"311","2008-03-28",11.64
"312","2008-03-31",12.57
"313","2008-04-01",12.9
"314","2008-04-02",12.98
"315","2008-04-03",13.13
"316","2008-04-04",12.96
"317","2008-04-07",13.32
"318","2008-04-08",13.29
"319","2008-04-09",13.06
"320","2008-04-10",13.3
"321","2008-04-11",13.1
"322","2008-04-14",13
"323","2008-04-15",12.96
"324","2008-04-16",13.3
"325","2008-04-17",13.2
"326","2008-04-18",13.29
"327","2008-04-21",13.22
"328","2008-04-22",12.79
"329","2008-04-23",13.01
"330","2008-04-24",13.22
"331","2008-04-25",13.31
"332","2008-04-28",13.27
"333","2008-04-29",13.51
"334","2008-04-30",13.11
"335","2008-05-01",13.54
"336","2008-05-02",13.91
"337","2008-05-05",14.29
"338","2008-05-06",14.67
"339","2008-05-07",14.07
"340","2008-05-08",13.99
"341","2008-05-09",13.39
"342","2008-05-12",13.43
"343","2008-05-13",13
"344","2008-05-14",13
"345","2008-05-15",13.45
"346","2008-05-16",13.48
"347","2008-05-19",13.47
"348","2008-05-20",13.03
"349","2008-05-21",12.79
"350","2008-05-22",13.03
"351","2008-05-23",12.88
"352","2008-05-27",13.14
"353","2008-05-28",13.48
"354","2008-05-29",13.76
"355","2008-05-30",14.05
"356","2008-06-02",13.95
"357","2008-06-03",14.02
"358","2008-06-04",14.3
"359","2008-06-05",13.8
"360","2008-06-06",13.74
"361","2008-06-09",13.87
"362","2008-06-10",13.98
"363","2008-06-11",13.68
"364","2008-06-12",14.13
"365","2008-06-13",14.45
"366","2008-06-16",14.94
"367","2008-06-17",14.75
"368","2008-06-18",14.68
"369","2008-06-19",15.04
"370","2008-06-20",14.47
"371","2008-06-23",13.79
"372","2008-06-24",13.74
"373","2008-06-25",13.6
"374","2008-06-26",12.62
"375","2008-06-27",12.11
"376","2008-06-30",12.02
"377","2008-07-01",11.64
"378","2008-07-02",11.1
"379","2008-07-03",10.7
"380","2008-07-07",10.8
"381","2008-07-08",11.34
"382","2008-07-09",10.9
"383","2008-07-10",10.96
"384","2008-07-11",11.4
"385","2008-07-14",11.28
"386","2008-07-15",11.06
"387","2008-07-16",11.9
"388","2008-07-17",12.11
"389","2008-07-18",11.6
"390","2008-07-21",11.78
"391","2008-07-22",12.4
"392","2008-07-23",12.61
"393","2008-07-24",12
"394","2008-07-25",12.12
"395","2008-07-28",12.26
"396","2008-07-29",12.81
"397","2008-07-30",12.75
"398","2008-07-31",12.73
"399","2008-08-01",12.73
"400","2008-08-04",11.55
"401","2008-08-05",12.19
"402","2008-08-06",12.06
"403","2008-08-07",9.92
"404","2008-08-08",10.86
"405","2008-08-11",11.11
"406","2008-08-12",11.68
"407","2008-08-13",11.2
"408","2008-08-14",11.66
"409","2008-08-15",11.78
"410","2008-08-18",11.36
"411","2008-08-19",11.69
"412","2008-08-20",12.04
"413","2008-08-21",12.25
"414","2008-08-22",13.38
"415","2008-08-25",12.92
"416","2008-08-26",13.64
"417","2008-08-27",13.87
"418","2008-08-28",14.84
"419","2008-08-29",14.11
"420","2008-09-02",14.52
"421","2008-09-03",14.95
"422","2008-09-04",13.74
"423","2008-09-05",14
"424","2008-09-08",14.47
"425","2008-09-09",14.18
"426","2008-09-10",14.4
"427","2008-09-11",15.05
"428","2008-09-12",14.81
"429","2008-09-15",13.64
"430","2008-09-16",14.65
"431","2008-09-17",13.95
"432","2008-09-18",14.6
"433","2008-09-19",14.34
"434","2008-09-22",14.79
"435","2008-09-23",14.46
"436","2008-09-24",10.27
"437","2008-09-25",9.03
"438","2008-09-26",9.75
"439","2008-09-29",8.98
"440","2008-09-30",9.66
"441","2008-10-01",9.67
"442","2008-10-02",9.09
"443","2008-10-03",9.23
"444","2008-10-06",8.6
"445","2008-10-07",7.69
"446","2008-10-08",7.64
"447","2008-10-09",6.51
"448","2008-10-10",6.21
"449","2008-10-13",6.95
"450","2008-10-14",6.72
"451","2008-10-15",5.8
"452","2008-10-16",6.22
"453","2008-10-17",6.16
"454","2008-10-20",6.54
"455","2008-10-21",6.29
"456","2008-10-22",5.74
"457","2008-10-23",5.54
"458","2008-10-24",5.35
"459","2008-10-27",4.67
"460","2008-10-28",5.2
"461","2008-10-29",5.09
"462","2008-10-30",5.5
"463","2008-10-31",5.7
"464","2008-11-03",5.73
"465","2008-11-04",6.01
"466","2008-11-05",5.92
"467","2008-11-06",5.9
"468","2008-11-07",6.58
"469","2008-11-10",6.49
"470","2008-11-11",6.3
"471","2008-11-12",6.09
"472","2008-11-13",6.8
"473","2008-11-14",6.22
"474","2008-11-17",5.88
"475","2008-11-18",5.9
"476","2008-11-19",5.44
"477","2008-11-20",5.17
"478","2008-11-21",5.41
"479","2008-11-24",5.96
"480","2008-11-25",6.19
"481","2008-11-26",6.88
"482","2008-11-28",6.73
"483","2008-12-01",5.72
"484","2008-12-02",6.01
"485","2008-12-03",6.12
"486","2008-12-04",5.65
"487","2008-12-05",5.82
"488","2008-12-08",6.75
"489","2008-12-09",6.85
"490","2008-12-10",6.91
"491","2008-12-11",6.38
"492","2008-12-12",6.61
"493","2008-12-15",6.43
"494","2008-12-16",6.86
"495","2008-12-17",7.21
"496","2008-12-18",7.24
"497","2008-12-19",7.13
"498","2008-12-22",7.33
"499","2008-12-23",7.22
"500","2008-12-24",7.14
"501","2008-12-26",7.28
"502","2008-12-29",7.38
"503","2008-12-30",7.25
"504","2008-12-31",7.71
"505","2009-01-02",7.76
"506","2009-01-05",7.5
"507","2009-01-06",7.59
"508","2009-01-07",7.55
"509","2009-01-08",7.59
"510","2009-01-09",7.26
"511","2009-01-12",6.82
"512","2009-01-13",7.07
"513","2009-01-14",6.61
"514","2009-01-15",7.08
"515","2009-01-16",6.98
"516","2009-01-20",6.43
"517","2009-01-21",6.94
"518","2009-01-22",6.82
"519","2009-01-23",6.62
"520","2009-01-26",6.74
"521","2009-01-27",6.88
"522","2009-01-28",7.13
"523","2009-01-29",6.87
"524","2009-01-30",6.67
"525","2009-02-02",6.62
"526","2009-02-03",6.99
"527","2009-02-04",6.8
"528","2009-02-05",6.67
"529","2009-02-06",6.93
"530","2009-02-09",6.87
"531","2009-02-10",6.46
"532","2009-02-11",6.9
"533","2009-02-12",6.61
"534","2009-02-13",6.66
"535","2009-02-17",6.08
"536","2009-02-18",5.92
"537","2009-02-19",5.83
"538","2009-02-20",5.75
"539","2009-02-23",5.53
"540","2009-02-24",5.8
"541","2009-02-25",5.41
"542","2009-02-26",4.9
"543","2009-02-27",5.14
"544","2009-03-02",5.21
"545","2009-03-03",5.79
"546","2009-03-04",5.47
"547","2009-03-05",5.03
"548","2009-03-06",4.95
"549","2009-03-09",4.77
"550","2009-03-10",5.45
"551","2009-03-11",5.44
"552","2009-03-12",6.02
"553","2009-03-13",5.55
"554","2009-03-16",5.66
"555","2009-03-17",5.87
"556","2009-03-18",6.03
"557","2009-03-19",6.1
"558","2009-03-20",5.79
"559","2009-03-23",6.73
"560","2009-03-24",6.43
"561","2009-03-25",6.64
"562","2009-03-26",7.08
"563","2009-03-27",6.8
"564","2009-03-30",6.47
"565","2009-03-31",6.55
"566","2009-04-01",6.49
"567","2009-04-02",7.08
"568","2009-04-03",7.05
"569","2009-04-06",7.03
"570","2009-04-07",6.18
"571","2009-04-08",6.16
"572","2009-04-09",6.69
"573","2009-04-13",6.79
"574","2009-04-14",6.59
"575","2009-04-15",6.91
"576","2009-04-16",7.13
"577","2009-04-17",7.23
"578","2009-04-20",6.98
"579","2009-04-21",7.1
"580","2009-04-22",7.29
"581","2009-04-23",7.29
"582","2009-04-24",7.25
"583","2009-04-27",7.12
"584","2009-04-28",7.25
"585","2009-04-29",7.62
"586","2009-04-30",7.53
"587","2009-05-01",7.57
"588","2009-05-04",7.63
"589","2009-05-05",7.45
"590","2009-05-06",7.04
"591","2009-05-07",6.97
"592","2009-05-08",7.87
"593","2009-05-11",7.95
"594","2009-05-12",7.55
"595","2009-05-13",7.24
"596","2009-05-14",7.4
"597","2009-05-15",7.5
"598","2009-05-18",7.52
"599","2009-05-19",7.5
"600","2009-05-20",7.38
"601","2009-05-21",7.09
"602","2009-05-22",6.98
"603","2009-05-26",7.73
"604","2009-05-27",7.01
"605","2009-05-28",6.96
"606","2009-05-29",6.6
"607","2009-06-01",6.62
"608","2009-06-02",7.09
"609","2009-06-03",7.22
"610","2009-06-04",7.31
"611","2009-06-05",7.03
"612","2009-06-08",7.21
"613","2009-06-09",7.68
"614","2009-06-10",7.82
"615","2009-06-11",8.09
"616","2009-06-12",7.96
"617","2009-06-15",7.72
"618","2009-06-16",7.6
"619","2009-06-17",7.56
"620","2009-06-18",7.79
"621","2009-06-19",8.24
"622","2009-06-22",8.24
"623","2009-06-23",8.26
"624","2009-06-24",8.39
"625","2009-06-25",8.58
"626","2009-06-26",9.49
"627","2009-06-29",9.44
"628","2009-06-30",9.35
"629","2009-07-01",9.56
"630","2009-07-02",9.3
"631","2009-07-06",9.23
"632","2009-07-07",9
"633","2009-07-08",9
"634","2009-07-09",9
"635","2009-07-10",9.08
"636","2009-07-13",9.69
"637","2009-07-14",9.65
"638","2009-07-15",9.94
"639","2009-07-16",9.99
"640","2009-07-17",10.04
"641","2009-07-20",10.28
"642","2009-07-21",10.28
"643","2009-07-22",10.39
"644","2009-07-23",10.91
"645","2009-07-24",10.84
"646","2009-07-27",10.71
"647","2009-07-28",10.53
"648","2009-07-29",10.54
"649","2009-07-30",10.78
"650","2009-07-31",10.64
"651","2009-08-03",10.77
"652","2009-08-04",10.98
"653","2009-08-05",10.02
"654","2009-08-06",10
"655","2009-08-07",10.52
"656","2009-08-10",10.31
"657","2009-08-11",10.03
"658","2009-08-12",10.47
"659","2009-08-13",10.33
"660","2009-08-14",10.07
"661","2009-08-17",10.04
"662","2009-08-18",10
"663","2009-08-19",10.12
"664","2009-08-20",10.28
"665","2009-08-21",10.6
"666","2009-08-24",10.2
"667","2009-08-25",10.29
"668","2009-08-26",10.4
"669","2009-08-27",10.41
"670","2009-08-28",10.4
"671","2009-08-31",10.02
"672","2009-09-01",9.99
"673","2009-09-02",10
"674","2009-09-03",10.02
"675","2009-09-04",10.32
"676","2009-09-08",10.39
"677","2009-09-09",10.24
"678","2009-09-10",10.26
"679","2009-09-11",10.05
"680","2009-09-14",10.02
"681","2009-09-15",10.52
"682","2009-09-16",11.07
"683","2009-09-17",11.1
"684","2009-09-18",11.39
"685","2009-09-21",11.21
"686","2009-09-22",11.51
"687","2009-09-23",11.46
"688","2009-09-24",11.12
"689","2009-09-25",11.27
"690","2009-09-28",11.62
"691","2009-09-29",11.36
"692","2009-09-30",11.33
"693","2009-10-01",10.65
"694","2009-10-02",10.44
"695","2009-10-05",10.68
"696","2009-10-06",10.72
"697","2009-10-07",10.72
"698","2009-10-08",11.37
"699","2009-10-09",11.4
"700","2009-10-12",11.42
"701","2009-10-13",11.59
"702","2009-10-14",12.05
"703","2009-10-15",12.5
"704","2009-10-16",12.33
"705","2009-10-19",12.36
"706","2009-10-20",12.14
"707","2009-10-21",11.71
"708","2009-10-22",11.84
"709","2009-10-23",11.64
"710","2009-10-26",11.43
"711","2009-10-27",11.74
"712","2009-10-28",11.3
"713","2009-10-29",10.84
"714","2009-10-30",10.6
"715","2009-11-02",10.51
"716","2009-11-03",10.88
"717","2009-11-04",9.64
"718","2009-11-05",10.34
"719","2009-11-06",10.34
"720","2009-11-09",11.05
"721","2009-11-10",10.78
"722","2009-11-11",10.55
"723","2009-11-12",9.94
"724","2009-11-13",10.3
"725","2009-11-16",10.83
"726","2009-11-17",10.24
"727","2009-11-18",10.24
"728","2009-11-19",9.79
"729","2009-11-20",9.85
"730","2009-11-23",10.12
"731","2009-11-24",9.93
"732","2009-11-25",9.81
"733","2009-11-27",9.47
"734","2009-11-30",9.26
"735","2009-12-01",9.76
"736","2009-12-02",10.22
"737","2009-12-03",10.24
"738","2009-12-04",10.85
"739","2009-12-07",11.16
"740","2009-12-08",10.86
"741","2009-12-09",11.08
"742","2009-12-10",11.02
"743","2009-12-11",11.27
"744","2009-12-14",11.51
"745","2009-12-15",11.11
"746","2009-12-16",11.11
"747","2009-12-17",10.87
"748","2009-12-18",11
"749","2009-12-21",10.98
"750","2009-12-22",10.79
"751","2009-12-23",10.98
"752","2009-12-24",10.93
"753","2009-12-28",10.95
"754","2009-12-29",10.64
"755","2009-12-30",10.64
"756","2009-12-31",10.5
"757","2010-01-04",10.83
"758","2010-01-05",10.54
"759","2010-01-06",10.6
"760","2010-01-07",10.85
"761","2010-01-08",11
"762","2010-01-11",10.91
"763","2010-01-12",10.74
"764","2010-01-13",10.98
"765","2010-01-14",11.21
"766","2010-01-15",11.08
"767","2010-01-19",11.55
"768","2010-01-20",11.28
"769","2010-01-21",10.76
"770","2010-01-22",10.06
"771","2010-01-25",10.23
"772","2010-01-26",9.71
"773","2010-01-27",10.17
"774","2010-01-28",10.13
"775","2010-01-29",10.61
"776","2010-02-01",9.96
"777","2010-02-02",9.62
"778","2010-02-03",9.77
"779","2010-02-04",9.18
"780","2010-02-05",9.57
"781","2010-02-08",9.15
"782","2010-02-09",9.49
"783","2010-02-10",9.8
"784","2010-02-11",10.69
"785","2010-02-12",10.48
"786","2010-02-16",10.84
"787","2010-02-17",10.77
"788","2010-02-18",10.95
"789","2010-02-19",10.99
"790","2010-02-22",11.04
"791","2010-02-23",10.32
"792","2010-02-24",10.28
"793","2010-02-25",10.06
"794","2010-02-26",9.71
"795","2010-03-01",10.27
"796","2010-03-02",10.43
"797","2010-03-03",10.38
"798","2010-03-04",10.42
"799","2010-03-05",10.39
"800","2010-03-08",10.51
"801","2010-03-09",10.89
"802","2010-03-10",10.55
"803","2010-03-11",10.72
"804","2010-03-12",10.87
"805","2010-03-15",10.63
"806","2010-03-16",10.41
"807","2010-03-17",10.66
"808","2010-03-18",10.29
"809","2010-03-19",9.9
"810","2010-03-22",10.64
"811","2010-03-23",10.97
"812","2010-03-24",10.48
"813","2010-03-25",10.51
"814","2010-03-26",10.44
"815","2010-03-29",10.57
"816","2010-03-30",11
"817","2010-03-31",10.78
"818","2010-04-01",10.66
"819","2010-04-05",11.02
"820","2010-04-06",11.12
"821","2010-04-07",11.21
"822","2010-04-08",11.12
"823","2010-04-09",10.75
"824","2010-04-12",10.95
"825","2010-04-13",11.32
"826","2010-04-14",11.53
"827","2010-04-15",11.83
"828","2010-04-16",11.76
"829","2010-04-19",11.74
"830","2010-04-20",11.97
"831","2010-04-21",11.76
"832","2010-04-22",12.15
"833","2010-04-23",12.35
"834","2010-04-26",12.22
"835","2010-04-27",11.72
"836","2010-04-28",11.81
"837","2010-04-29",12.5
"838","2010-04-30",11.81
"839","2010-05-03",12.51
"840","2010-05-04",12.02
"841","2010-05-05",11.39
"842","2010-05-06",11.13
"843","2010-05-07",10.95
"844","2010-05-10",11.77
"845","2010-05-11",11.97
"846","2010-05-12",12.44
"847","2010-05-13",12.35
"848","2010-05-14",11.91
"849","2010-05-17",11.71
"850","2010-05-18",11.24
"851","2010-05-19",11.5
"852","2010-05-20",10.58
"853","2010-05-21",10.35
"854","2010-05-24",10.23
"855","2010-05-25",9.96
"856","2010-05-26",9.87
"857","2010-05-27",10.58
"858","2010-05-28",9.99
"859","2010-06-01",9.65
"860","2010-06-02",10.12
"861","2010-06-03",10.26
"862","2010-06-04",9.62
"863","2010-06-07",9.19
"864","2010-06-08",9.12
"865","2010-06-09",9.12
"866","2010-06-10",9.46
"867","2010-06-11",9.47
"868","2010-06-14",9.42
"869","2010-06-15",9.52
"870","2010-06-16",9.06
"871","2010-06-17",8.95
"872","2010-06-18",8.96
"873","2010-06-21",8.87
"874","2010-06-22",8.45
"875","2010-06-23",8.55
"876","2010-06-24",8.46
"877","2010-06-25",9.1
"878","2010-06-28",8.42
"879","2010-06-29",7.87
"880","2010-06-30",7.49
"881","2010-07-01",7.46
"882","2010-07-02",7.51
"883","2010-07-06",7.5
"884","2010-07-07",8.1
"885","2010-07-08",8.16
"886","2010-07-09",8.75
"887","2010-07-12",8.72
"888","2010-07-13",9.12
"889","2010-07-14",8.95
"890","2010-07-15",8.56
"891","2010-07-16",8.22
"892","2010-07-19",8.29
"893","2010-07-20",8.52
"894","2010-07-21",8.63
"895","2010-07-22",9.18
"896","2010-07-23",9.8
"897","2010-07-26",9.34
"898","2010-07-27",9.28
"899","2010-07-28",8.91
"900","2010-07-29",8.84
"901","2010-07-30",8.7
"902","2010-08-02",8.8
"903","2010-08-03",8.75
"904","2010-08-04",8.83
"905","2010-08-05",8.61
"906","2010-08-06",8.6
"907","2010-08-09",9.11
"908","2010-08-10",8.88
"909","2010-08-11",8.4
"910","2010-08-12",8.38
"911","2010-08-13",8.06
"912","2010-08-16",8.04
"913","2010-08-17",8.45
"914","2010-08-18",8.35
"915","2010-08-19",7.59
"916","2010-08-20",7.5
"917","2010-08-23",7.06
"918","2010-08-24",7.14
"919","2010-08-25",7.34
"920","2010-08-26",7.28
"921","2010-08-27",7.71
"922","2010-08-30",6.9
"923","2010-08-31",6.78
"924","2010-09-01",7.22
"925","2010-09-02",7.39
"926","2010-09-03",7.91
"927","2010-09-07",7.52
"928","2010-09-08",7.76
"929","2010-09-09",7.72
"930","2010-09-10",7.97
"931","2010-09-13",8.49
"932","2010-09-14",8.19
"933","2010-09-15",8.07
"934","2010-09-16",7.95
"935","2010-09-17",7.84
"936","2010-09-20",8.42
"937","2010-09-21",8.39
"938","2010-09-22",8
"939","2010-09-23",7.78
"940","2010-09-24",8.18
"941","2010-09-27",7.95
"942","2010-09-28",8.12
"943","2010-09-29",8.11
"944","2010-09-30",7.97
"945","2010-10-01",7.98
"946","2010-10-04",7.54
"947","2010-10-05",8.2
"948","2010-10-06",8.27
"949","2010-10-07",8.32
"950","2010-10-08",8.59
"951","2010-10-11",8.31
"952","2010-10-12",8.47
"953","2010-10-13",8.81
"954","2010-10-14",8.63
"955","2010-10-15",8.9
"956","2010-10-18",9.21
"957","2010-10-19",8.71
"958","2010-10-20",9.25
"959","2010-10-21",9.04
"960","2010-10-22",9.03
"961","2010-10-25",9.39
"962","2010-10-26",9.41
"963","2010-10-27",9.79
"964","2010-10-28",9.69
"965","2010-10-29",9.72
"966","2010-11-01",9.21
"967","2010-11-02",9.67
"968","2010-11-03",9.6
"969","2010-11-04",10.44
"970","2010-11-05",10.29
"971","2010-11-08",10.1
"972","2010-11-09",10.03
"973","2010-11-10",10.7
"974","2010-11-11",10.71
"975","2010-11-12",10.43
"976","2010-11-15",10.39
"977","2010-11-16",9.94
"978","2010-11-17",10.03
"979","2010-11-18",10.27
"980","2010-11-19",10.01
"981","2010-11-22",10.09
"982","2010-11-23",9.96
"983","2010-11-24",10.2
"984","2010-11-26",10
"985","2010-11-29",10.12
"986","2010-11-30",9.95
"987","2010-12-01",10.02
"988","2010-12-02",10.18
"989","2010-12-03",10.52
"990","2010-12-06",10.63
"991","2010-12-07",11.49
"992","2010-12-08",11.59
"993","2010-12-09",11.85
"994","2010-12-10",11.89
