"","date","COO"
"71","2007-04-16",50.25
"72","2007-04-17",50.369999
"73","2007-04-18",50.110001
"74","2007-04-19",49.880001
"75","2007-04-20",49.900002
"76","2007-04-23",49.779999
"77","2007-04-24",49.310001
"78","2007-04-25",49.560001
"79","2007-04-26",50.259998
"80","2007-04-27",51.34
"81","2007-04-30",51.099998
"82","2007-05-01",51.299999
"83","2007-05-02",52.130001
"84","2007-05-03",52.240002
"85","2007-05-04",51.950001
"86","2007-05-07",51.779999
"87","2007-05-08",51.259998
"88","2007-05-09",51.18
"89","2007-05-10",51
"90","2007-05-11",50.560001
"91","2007-05-14",50.130001
"92","2007-05-15",50.540001
"93","2007-05-16",53.419998
"94","2007-05-17",53.25
"95","2007-05-18",53.299999
"96","2007-05-21",55
"97","2007-05-22",55.490002
"98","2007-05-23",54.25
"99","2007-05-24",54.75
"100","2007-05-25",54.869999
"101","2007-05-29",54.889999
"102","2007-05-30",55.57
"103","2007-05-31",55.139999
"104","2007-06-01",55.450001
"105","2007-06-04",54.93
"106","2007-06-05",54.099998
"107","2007-06-06",54.139999
"108","2007-06-07",53.169998
"109","2007-06-08",53.299999
"110","2007-06-11",53.610001
"111","2007-06-12",53.619999
"112","2007-06-13",53.810001
"113","2007-06-14",53.919998
"114","2007-06-15",54.150002
"115","2007-06-18",53.869999
"116","2007-06-19",54.389999
"117","2007-06-20",54.119999
"118","2007-06-21",54.400002
"119","2007-06-22",54.060001
"120","2007-06-25",53.580002
"121","2007-06-26",53.48
"122","2007-06-27",53.540001
"123","2007-06-28",53.41
"124","2007-06-29",53.32
"125","2007-07-02",53.540001
"126","2007-07-03",53.48
"127","2007-07-05",54.509998
"128","2007-07-06",54.849998
"129","2007-07-09",55.310001
"130","2007-07-10",54.110001
"131","2007-07-11",54.330002
"132","2007-07-12",54.419998
"133","2007-07-13",53.779999
"134","2007-07-16",53.41
"135","2007-07-17",53.150002
"136","2007-07-18",52.849998
"137","2007-07-19",54.009998
"138","2007-07-20",53.52
"139","2007-07-23",53.259998
"140","2007-07-24",53.110001
"141","2007-07-25",53.07
"142","2007-07-26",52.189999
"143","2007-07-27",51.59
"144","2007-07-30",51.450001
"145","2007-07-31",50.130001
"146","2007-08-01",51.73
"147","2007-08-02",52.75
"148","2007-08-03",53.209999
"149","2007-08-06",53.919998
"150","2007-08-07",54.57
"151","2007-08-08",55.450001
"152","2007-08-09",55.380001
"153","2007-08-10",53.400002
"154","2007-08-13",52.959999
"155","2007-08-14",51.93
"156","2007-08-15",51.650002
"157","2007-08-16",50.630001
"158","2007-08-17",51.200001
"159","2007-08-20",51.860001
"160","2007-08-21",52.610001
"161","2007-08-22",51.950001
"162","2007-08-23",49.900002
"163","2007-08-24",50.189999
"164","2007-08-27",50.330002
"165","2007-08-28",49.66
"166","2007-08-29",49.5
"167","2007-08-30",48.889999
"168","2007-08-31",48.759998
"169","2007-09-04",48.700001
"170","2007-09-05",49.5
"171","2007-09-06",49.689999
"172","2007-09-07",50.549999
"173","2007-09-10",51.779999
"174","2007-09-11",52.040001
"175","2007-09-12",52.82
"176","2007-09-13",51.93
"177","2007-09-14",51.849998
"178","2007-09-17",51.169998
"179","2007-09-18",51.439999
"180","2007-09-19",52.040001
"181","2007-09-20",52.139999
"182","2007-09-21",52.080002
"183","2007-09-24",52.07
"184","2007-09-25",53.029999
"185","2007-09-26",54.23
"186","2007-09-27",53.77
"187","2007-09-28",52.419998
"188","2007-10-01",52.41
"189","2007-10-02",52.150002
"190","2007-10-03",52.119999
"191","2007-10-04",50.389999
"192","2007-10-05",50.310001
"193","2007-10-08",49.580002
"194","2007-10-09",47.43
"195","2007-10-10",47.77
"196","2007-10-11",46.970001
"197","2007-10-12",45.810001
"198","2007-10-15",45.299999
"199","2007-10-16",44.669998
"200","2007-10-17",44.889999
"201","2007-10-18",44.75
"202","2007-10-19",44.91
"203","2007-10-22",45.369999
"204","2007-10-23",45.400002
"205","2007-10-24",44.150002
"206","2007-10-25",42.650002
"207","2007-10-26",42.830002
"208","2007-10-29",42.360001
"209","2007-10-30",42.200001
"210","2007-10-31",42
"211","2007-11-01",42.5
"212","2007-11-02",43.740002
"213","2007-11-05",43.869999
"214","2007-11-06",43.18
"215","2007-11-07",43.669998
"216","2007-11-08",43.93
"217","2007-11-09",43.869999
"218","2007-11-12",43.59
"219","2007-11-13",43.41
"220","2007-11-14",44.580002
"221","2007-11-15",43.939999
"222","2007-11-16",43.669998
"223","2007-11-19",43.080002
"224","2007-11-20",42.57
"225","2007-11-21",41.700001
"226","2007-11-23",42.189999
"227","2007-11-26",41.810001
"228","2007-11-27",41.900002
"229","2007-11-28",42.189999
"230","2007-11-29",43.07
"231","2007-11-30",43.029999
"232","2007-12-03",43.43
"233","2007-12-04",43.639999
"234","2007-12-05",43.360001
"235","2007-12-06",42.759998
"236","2007-12-07",42.73
"237","2007-12-10",42.630001
"238","2007-12-11",42.540001
"239","2007-12-12",39.459999
"240","2007-12-13",38.779999
"241","2007-12-14",38.700001
"242","2007-12-17",38.400002
"243","2007-12-18",37.810001
"244","2007-12-19",37.459999
"245","2007-12-20",37.279999
"246","2007-12-21",37.02
"247","2007-12-24",37
"248","2007-12-26",37.450001
"249","2007-12-27",37.32
"250","2007-12-28",37.599998
"251","2007-12-31",38
"252","2008-01-02",38
"253","2008-01-03",38.380001
"254","2008-01-04",38.450001
"255","2008-01-07",37.900002
"256","2008-01-08",37.91
"257","2008-01-09",38.220001
"258","2008-01-10",38.509998
"259","2008-01-11",38.25
"260","2008-01-14",38.349998
"261","2008-01-15",38.57
"262","2008-01-16",38.73
"263","2008-01-17",38.369999
"264","2008-01-18",37.740002
"265","2008-01-22",37.48
"266","2008-01-23",37.34
"267","2008-01-24",37.459999
"268","2008-01-25",36.900002
"269","2008-01-28",37.610001
"270","2008-01-29",37.77
"271","2008-01-30",38.52
"272","2008-01-31",39.380001
"273","2008-02-01",41.240002
"274","2008-02-04",40.290001
"275","2008-02-05",40.48
"276","2008-02-06",40.09
"277","2008-02-07",39.34
"278","2008-02-08",39.529999
"279","2008-02-11",39.369999
"280","2008-02-12",39.560001
"281","2008-02-13",36.959999
"282","2008-02-14",36.130001
"283","2008-02-15",35.689999
"284","2008-02-19",35.950001
"285","2008-02-20",36.540001
"286","2008-02-21",35.57
"287","2008-02-22",34.790001
"288","2008-02-25",35.220001
"289","2008-02-26",35.889999
"290","2008-02-27",35.650002
"291","2008-02-28",35.080002
"292","2008-02-29",34.189999
"293","2008-03-03",33.299999
"294","2008-03-04",33.59
"295","2008-03-05",33.73
"296","2008-03-06",33.759998
"297","2008-03-07",33.200001
"298","2008-03-10",31.91
"299","2008-03-11",32.34
"300","2008-03-12",31.950001
"301","2008-03-13",32.09
"302","2008-03-14",30.879999
"303","2008-03-17",29.93
"304","2008-03-18",31.58
"305","2008-03-19",32.18
"306","2008-03-20",32.91
"307","2008-03-24",33.790001
"308","2008-03-25",33.779999
"309","2008-03-26",33.98
"310","2008-03-27",34.110001
"311","2008-03-28",34.290001
"312","2008-03-31",34.43
"313","2008-04-01",35.360001
"314","2008-04-02",36.040001
"315","2008-04-03",36.669998
"316","2008-04-04",37.360001
"317","2008-04-07",36.68
"318","2008-04-08",37.360001
"319","2008-04-09",36.799999
"320","2008-04-10",36.709999
"321","2008-04-11",37.099998
"322","2008-04-14",36.759998
"323","2008-04-15",36.490002
"324","2008-04-16",36.360001
"325","2008-04-17",36.740002
"326","2008-04-18",36.099998
"327","2008-04-21",35.310001
"328","2008-04-22",34.68
"329","2008-04-23",34.73
"330","2008-04-24",34.450001
"331","2008-04-25",34.82
"332","2008-04-28",35.560001
"333","2008-04-29",35.68
"334","2008-04-30",35
"335","2008-05-01",35.990002
"336","2008-05-02",36.59
"337","2008-05-05",37.150002
"338","2008-05-06",38
"339","2008-05-07",38.009998
"340","2008-05-08",37.189999
"341","2008-05-09",37.509998
"342","2008-05-12",38
"343","2008-05-13",37.98
"344","2008-05-14",38.389999
"345","2008-05-15",38.869999
"346","2008-05-16",39.02
"347","2008-05-19",38.950001
"348","2008-05-20",39.27
"349","2008-05-21",38.360001
"350","2008-05-22",38.91
"351","2008-05-23",39.459999
"352","2008-05-27",40.049999
"353","2008-05-28",39.709999
"354","2008-05-29",40.599998
"355","2008-05-30",40.450001
"356","2008-06-02",40.07
"357","2008-06-03",40.599998
"358","2008-06-04",40.830002
"359","2008-06-05",41.34
"360","2008-06-06",38.5
"361","2008-06-09",38.27
"362","2008-06-10",38.73
"363","2008-06-11",38.549999
"364","2008-06-12",39.470001
"365","2008-06-13",40.470001
"366","2008-06-16",39.18
"367","2008-06-17",38.939999
"368","2008-06-18",38.869999
"369","2008-06-19",38.759998
"370","2008-06-20",38.119999
"371","2008-06-23",37.849998
"372","2008-06-24",36.970001
"373","2008-06-25",37.580002
"374","2008-06-26",36.389999
"375","2008-06-27",36.82
"376","2008-06-30",37.150002
"377","2008-07-01",37.810001
"378","2008-07-02",38.360001
"379","2008-07-03",37.299999
"380","2008-07-07",37.549999
"381","2008-07-08",37.509998
"382","2008-07-09",36.990002
"383","2008-07-10",35.700001
"384","2008-07-11",36
"385","2008-07-14",35
"386","2008-07-15",34.369999
"387","2008-07-16",34.099998
"388","2008-07-17",34.360001
"389","2008-07-18",35.279999
"390","2008-07-21",33.939999
"391","2008-07-22",35
"392","2008-07-23",34.869999
"393","2008-07-24",34.029999
"394","2008-07-25",34.43
"395","2008-07-28",34.060001
"396","2008-07-29",34.139999
"397","2008-07-30",33.830002
"398","2008-07-31",33.700001
"399","2008-08-01",33.049999
"400","2008-08-04",33
"401","2008-08-05",34.560001
"402","2008-08-06",35.389999
"403","2008-08-07",34.849998
"404","2008-08-08",36.23
"405","2008-08-11",36.139999
"406","2008-08-12",34.900002
"407","2008-08-13",34.689999
"408","2008-08-14",35.130001
"409","2008-08-15",36.02
"410","2008-08-18",36.48
"411","2008-08-19",35.27
"412","2008-08-20",35.48
"413","2008-08-21",35.700001
"414","2008-08-22",36.049999
"415","2008-08-25",35.669998
"416","2008-08-26",35.52
"417","2008-08-27",36.18
"418","2008-08-28",36.880001
"419","2008-08-29",36.830002
"420","2008-09-02",36.689999
"421","2008-09-03",36.310001
"422","2008-09-04",36.169998
"423","2008-09-05",34.009998
"424","2008-09-08",33.93
"425","2008-09-09",34.279999
"426","2008-09-10",33.290001
"427","2008-09-11",34.5
"428","2008-09-12",34.790001
"429","2008-09-15",34.41
"430","2008-09-16",34.599998
"431","2008-09-17",34.27
"432","2008-09-18",36.330002
"433","2008-09-19",36.830002
"434","2008-09-22",34.84
"435","2008-09-23",35.77
"436","2008-09-24",34.82
"437","2008-09-25",35.580002
"438","2008-09-26",35.32
"439","2008-09-29",34.540001
"440","2008-09-30",34.759998
"441","2008-10-01",35.650002
"442","2008-10-02",35
"443","2008-10-03",34.939999
"444","2008-10-06",32.150002
"445","2008-10-07",30.780001
"446","2008-10-08",29.67
"447","2008-10-09",24
"448","2008-10-10",22.700001
"449","2008-10-13",23.549999
"450","2008-10-14",23.459999
"451","2008-10-15",21.870001
"452","2008-10-16",21.5
"453","2008-10-17",22.059999
"454","2008-10-20",23.01
"455","2008-10-21",23.5
"456","2008-10-22",21.540001
"457","2008-10-23",18.209999
"458","2008-10-24",17.23
"459","2008-10-27",16.530001
"460","2008-10-28",15.71
"461","2008-10-29",15.48
"462","2008-10-30",15.83
"463","2008-10-31",16.48
"464","2008-11-03",17.35
"465","2008-11-04",16.940001
"466","2008-11-05",16.49
"467","2008-11-06",15.17
"468","2008-11-07",16.040001
"469","2008-11-10",15.7
"470","2008-11-11",15.19
"471","2008-11-12",14.31
"472","2008-11-13",15.91
"473","2008-11-14",15.35
"474","2008-11-17",14.76
"475","2008-11-18",14.3
"476","2008-11-19",13.87
"477","2008-11-20",10.94
"478","2008-11-21",11.52
"479","2008-11-24",11.96
"480","2008-11-25",11.85
"481","2008-11-26",12.97
"482","2008-11-28",13.4
"483","2008-12-01",12.26
"484","2008-12-02",12.64
"485","2008-12-03",15.02
"486","2008-12-04",13.76
"487","2008-12-05",15.24
"488","2008-12-08",15.12
"489","2008-12-09",14.29
"490","2008-12-10",13.21
"491","2008-12-11",13.1
"492","2008-12-12",13.24
"493","2008-12-15",12.34
"494","2008-12-16",13.76
"495","2008-12-17",13.89
"496","2008-12-18",13.97
"497","2008-12-19",14.36
"498","2008-12-22",14.48
"499","2008-12-23",14.82
"500","2008-12-24",14.75
"501","2008-12-26",15.34
"502","2008-12-29",15.81
"503","2008-12-30",16.49
"504","2008-12-31",16.4
"505","2009-01-02",18.67
"506","2009-01-05",19
"507","2009-01-06",19.65
"508","2009-01-07",19.209999
"509","2009-01-08",19.299999
"510","2009-01-09",18.9
"511","2009-01-12",20.469999
"512","2009-01-13",19.01
"513","2009-01-14",19.52
"514","2009-01-15",20.74
"515","2009-01-16",20.440001
"516","2009-01-20",19.030001
"517","2009-01-21",20.27
"518","2009-01-22",19.549999
"519","2009-01-23",19.18
"520","2009-01-26",19.299999
"521","2009-01-27",19.5
"522","2009-01-28",19.6
"523","2009-01-29",18.85
"524","2009-01-30",18.969999
"525","2009-02-02",18.950001
"526","2009-02-03",19.059999
"527","2009-02-04",19.17
"528","2009-02-05",19.309999
"529","2009-02-06",19.67
"530","2009-02-09",19.33
"531","2009-02-10",18.780001
"532","2009-02-11",20.860001
"533","2009-02-12",21.58
"534","2009-02-13",22.76
"535","2009-02-17",21.799999
"536","2009-02-18",22.01
"537","2009-02-19",22.360001
"538","2009-02-20",21.43
"539","2009-02-23",21
"540","2009-02-24",21.99
"541","2009-02-25",22.35
"542","2009-02-26",22.809999
"543","2009-02-27",21.99
"544","2009-03-02",19.129999
"545","2009-03-03",19.209999
"546","2009-03-04",20.16
"547","2009-03-05",19.209999
"548","2009-03-06",18.33
"549","2009-03-09",19.75
"550","2009-03-10",21.040001
"551","2009-03-11",20.67
"552","2009-03-12",20.9
"553","2009-03-13",21.629999
"554","2009-03-16",21.440001
"555","2009-03-17",22.08
"556","2009-03-18",23.209999
"557","2009-03-19",23.84
"558","2009-03-20",24.07
"559","2009-03-23",25.209999
"560","2009-03-24",24.639999
"561","2009-03-25",25.74
"562","2009-03-26",26.82
"563","2009-03-27",26.43
"564","2009-03-30",25.950001
"565","2009-03-31",26.440001
"566","2009-04-01",26.440001
"567","2009-04-02",27.280001
"568","2009-04-03",26.75
"569","2009-04-06",26.49
"570","2009-04-07",25.540001
"571","2009-04-08",25.950001
"572","2009-04-09",26.74
"573","2009-04-13",26.67
"574","2009-04-14",26.309999
"575","2009-04-15",25.98
"576","2009-04-16",26.32
"577","2009-04-17",27.290001
"578","2009-04-20",27.26
"579","2009-04-21",28.200001
"580","2009-04-22",29.139999
"581","2009-04-23",29.030001
"582","2009-04-24",29.01
"583","2009-04-27",29.51
"584","2009-04-28",29.17
"585","2009-04-29",29.959999
"586","2009-04-30",28.75
"587","2009-05-01",29.719999
"588","2009-05-04",29.68
"589","2009-05-05",29.639999
"590","2009-05-06",28.799999
"591","2009-05-07",28.77
"592","2009-05-08",29
"593","2009-05-11",28.139999
"594","2009-05-12",27.389999
"595","2009-05-13",27.059999
"596","2009-05-14",27.559999
"597","2009-05-15",27.09
"598","2009-05-18",27.57
"599","2009-05-19",27.860001
"600","2009-05-20",27.969999
"601","2009-05-21",27.139999
"602","2009-05-22",26.85
"603","2009-05-26",27.02
"604","2009-05-27",26.49
"605","2009-05-28",25.940001
"606","2009-05-29",26.51
"607","2009-06-01",27.280001
"608","2009-06-02",28.9
"609","2009-06-03",28.59
"610","2009-06-04",29.09
"611","2009-06-05",28.950001
"612","2009-06-08",27.5
"613","2009-06-09",26.91
"614","2009-06-10",26.9
"615","2009-06-11",27.26
"616","2009-06-12",27.450001
"617","2009-06-15",27.23
"618","2009-06-16",26.379999
"619","2009-06-17",27.08
"620","2009-06-18",27.719999
"621","2009-06-19",27.450001
"622","2009-06-22",26.879999
"623","2009-06-23",26.280001
"624","2009-06-24",26.6
"625","2009-06-25",27.25
"626","2009-06-26",27.469999
"627","2009-06-29",25.5
"628","2009-06-30",24.73
"629","2009-07-01",25.450001
"630","2009-07-02",25.139999
"631","2009-07-06",24.85
"632","2009-07-07",24.49
"633","2009-07-08",24.27
"634","2009-07-09",23.98
"635","2009-07-10",24.209999
"636","2009-07-13",24.780001
"637","2009-07-14",25.16
"638","2009-07-15",25.799999
"639","2009-07-16",26.110001
"640","2009-07-17",26
"641","2009-07-20",26.08
"642","2009-07-21",26.35
"643","2009-07-22",26.129999
"644","2009-07-23",25.98
"645","2009-07-24",26.58
"646","2009-07-27",27.469999
"647","2009-07-28",27.809999
"648","2009-07-29",28.219999
"649","2009-07-30",27.469999
"650","2009-07-31",27.440001
"651","2009-08-03",27.49
"652","2009-08-04",27.860001
"653","2009-08-05",27.940001
"654","2009-08-06",27.65
"655","2009-08-07",28.120001
"656","2009-08-10",27.48
"657","2009-08-11",27.280001
"658","2009-08-12",27.73
"659","2009-08-13",27.84
"660","2009-08-14",27.73
"661","2009-08-17",26.950001
"662","2009-08-18",27.120001
"663","2009-08-19",27.49
"664","2009-08-20",28.219999
"665","2009-08-21",28.450001
"666","2009-08-24",28.309999
"667","2009-08-25",29.08
"668","2009-08-26",28.110001
"669","2009-08-27",28.67
"670","2009-08-28",27.870001
"671","2009-08-31",27.32
"672","2009-09-01",26.25
"673","2009-09-02",26.360001
"674","2009-09-03",26.67
"675","2009-09-04",25.66
"676","2009-09-08",26.32
"677","2009-09-09",27.379999
"678","2009-09-10",27.290001
"679","2009-09-11",28.18
"680","2009-09-14",29.35
"681","2009-09-15",29.209999
"682","2009-09-16",29.5
"683","2009-09-17",29.49
"684","2009-09-18",29.85
"685","2009-09-21",30.209999
"686","2009-09-22",30.190001
"687","2009-09-23",30.049999
"688","2009-09-24",29.74
"689","2009-09-25",28.940001
"690","2009-09-28",30.08
"691","2009-09-29",30.440001
"692","2009-09-30",29.73
"693","2009-10-01",28.73
"694","2009-10-02",28.549999
"695","2009-10-05",28.76
"696","2009-10-06",29.48
"697","2009-10-07",29.459999
"698","2009-10-08",29.75
"699","2009-10-09",29.790001
"700","2009-10-12",30.99
"701","2009-10-13",30.32
"702","2009-10-14",30.91
"703","2009-10-15",31.309999
"704","2009-10-16",31.040001
"705","2009-10-19",31.35
"706","2009-10-20",30.969999
"707","2009-10-21",30.610001
"708","2009-10-22",30.799999
"709","2009-10-23",30.440001
"710","2009-10-26",29.67
"711","2009-10-27",29.27
"712","2009-10-28",28.190001
"713","2009-10-29",28.540001
"714","2009-10-30",28.01
"715","2009-11-02",28.450001
"716","2009-11-03",28.57
"717","2009-11-04",29.299999
"718","2009-11-05",30.32
"719","2009-11-06",30.559999
"720","2009-11-09",31.32
"721","2009-11-10",31.379999
"722","2009-11-11",31.5
"723","2009-11-12",31.459999
"724","2009-11-13",31.51
"725","2009-11-16",32.200001
"726","2009-11-17",31.809999
"727","2009-11-18",31.950001
"728","2009-11-19",31.709999
"729","2009-11-20",31.450001
"730","2009-11-23",32.080002
"731","2009-11-24",34.049999
"732","2009-11-25",34.169998
"733","2009-11-27",33.630001
"734","2009-11-30",33.490002
"735","2009-12-01",34.080002
"736","2009-12-02",34.57
"737","2009-12-03",34.080002
"738","2009-12-04",34.07
"739","2009-12-07",33.919998
"740","2009-12-08",33.919998
"741","2009-12-09",36.540001
"742","2009-12-10",36.380001
"743","2009-12-11",36.450001
"744","2009-12-14",37.599998
"745","2009-12-15",37.91
"746","2009-12-16",38.009998
"747","2009-12-17",37.400002
"748","2009-12-18",37.709999
"749","2009-12-21",37.5
"750","2009-12-22",38.43
"751","2009-12-23",38.040001
"752","2009-12-24",38.189999
"753","2009-12-28",38.139999
"754","2009-12-29",38.599998
"755","2009-12-30",38.27
"756","2009-12-31",38.119999
"757","2010-01-04",37.75
"758","2010-01-05",38.189999
"759","2010-01-06",38.169998
"760","2010-01-07",38.57
"761","2010-01-08",37.950001
"762","2010-01-11",38
"763","2010-01-12",37.630001
"764","2010-01-13",38.66
"765","2010-01-14",38.52
"766","2010-01-15",37.689999
"767","2010-01-19",38.25
"768","2010-01-20",38.07
"769","2010-01-21",37.040001
"770","2010-01-22",36.669998
"771","2010-01-25",36.439999
"772","2010-01-26",36.16
"773","2010-01-27",35.830002
"774","2010-01-28",35.43
"775","2010-01-29",35.32
"776","2010-02-01",35.150002
"777","2010-02-02",35.799999
"778","2010-02-03",35.259998
"779","2010-02-04",36.450001
"780","2010-02-05",36.169998
"781","2010-02-08",36.200001
"782","2010-02-09",36.650002
"783","2010-02-10",36.970001
"784","2010-02-11",37.66
"785","2010-02-12",38.330002
"786","2010-02-16",38.139999
"787","2010-02-17",38.73
"788","2010-02-18",38.419998
"789","2010-02-19",38.439999
"790","2010-02-22",39.18
"791","2010-02-23",39.18
"792","2010-02-24",40.080002
"793","2010-02-25",40.200001
"794","2010-02-26",40.060001
"795","2010-03-01",40.709999
"796","2010-03-02",40.959999
"797","2010-03-03",39.77
"798","2010-03-04",40.200001
"799","2010-03-05",38.509998
"800","2010-03-08",39.25
"801","2010-03-09",39.080002
"802","2010-03-10",39.75
"803","2010-03-11",39.470001
"804","2010-03-12",38.869999
"805","2010-03-15",38.990002
"806","2010-03-16",39.040001
"807","2010-03-17",39.639999
"808","2010-03-18",39.880001
"809","2010-03-19",40.07
"810","2010-03-22",41.009998
"811","2010-03-23",40.68
"812","2010-03-24",40.25
"813","2010-03-25",39.689999
"814","2010-03-26",38.02
"815","2010-03-29",38.509998
"816","2010-03-30",38.720001
"817","2010-03-31",38.880001
"818","2010-04-01",38.970001
"819","2010-04-05",39.16
"820","2010-04-06",38.389999
"821","2010-04-07",38.049999
"822","2010-04-08",38.25
"823","2010-04-09",38.759998
"824","2010-04-12",39.450001
"825","2010-04-13",39.169998
"826","2010-04-14",38.799999
"827","2010-04-15",38.57
"828","2010-04-16",38.119999
"829","2010-04-19",38.009998
"830","2010-04-20",39.240002
"831","2010-04-21",39
"832","2010-04-22",38.650002
"833","2010-04-23",38.849998
"834","2010-04-26",39.060001
"835","2010-04-27",38.830002
"836","2010-04-28",39.040001
"837","2010-04-29",39.400002
"838","2010-04-30",38.889999
"839","2010-05-03",38.889999
"840","2010-05-04",37.610001
"841","2010-05-05",37.700001
"842","2010-05-06",37.23
"843","2010-05-07",36.25
"844","2010-05-10",36.73
"845","2010-05-11",36.580002
"846","2010-05-12",37.09
"847","2010-05-13",37.27
"848","2010-05-14",36.400002
"849","2010-05-17",36.619999
"850","2010-05-18",36.599998
"851","2010-05-19",36.290001
"852","2010-05-20",35.09
"853","2010-05-21",34.849998
"854","2010-05-24",35.799999
"855","2010-05-25",35.57
"856","2010-05-26",35.459999
"857","2010-05-27",37.02
"858","2010-05-28",36.860001
"859","2010-06-01",36.049999
"860","2010-06-02",37.130001
"861","2010-06-03",37.959999
"862","2010-06-04",37.220001
"863","2010-06-07",37.029999
"864","2010-06-08",35.700001
"865","2010-06-09",36
"866","2010-06-10",36.150002
"867","2010-06-11",36.799999
"868","2010-06-14",36.919998
"869","2010-06-15",38.360001
"870","2010-06-16",38.560001
"871","2010-06-17",38.860001
"872","2010-06-18",39.799999
"873","2010-06-21",40.900002
"874","2010-06-22",40.900002
"875","2010-06-23",40.259998
"876","2010-06-24",39.959999
"877","2010-06-25",41.57
"878","2010-06-28",41.540001
"879","2010-06-29",40.029999
"880","2010-06-30",39.790001
"881","2010-07-01",39.380001
"882","2010-07-02",39.200001
"883","2010-07-06",39.099998
"884","2010-07-07",39.610001
"885","2010-07-08",39.560001
"886","2010-07-09",39.779999
"887","2010-07-12",39.560001
"888","2010-07-13",40.02
"889","2010-07-14",39.830002
"890","2010-07-15",39.290001
"891","2010-07-16",38.630001
"892","2010-07-19",38.189999
"893","2010-07-20",38.27
"894","2010-07-21",37.880001
"895","2010-07-22",38.779999
"896","2010-07-23",39.07
"897","2010-07-26",39.880001
"898","2010-07-27",39.470001
"899","2010-07-28",38.849998
"900","2010-07-29",38.939999
"901","2010-07-30",38.860001
"902","2010-08-02",39.59
"903","2010-08-03",39.759998
"904","2010-08-04",40.68
"905","2010-08-05",40.43
"906","2010-08-06",41.189999
"907","2010-08-09",41.02
"908","2010-08-10",40.950001
"909","2010-08-11",40.200001
"910","2010-08-12",40.5
"911","2010-08-13",40.099998
"912","2010-08-16",40.939999
"913","2010-08-17",41.900002
"914","2010-08-18",41.400002
"915","2010-08-19",40.860001
"916","2010-08-20",40.810001
"917","2010-08-23",41.240002
"918","2010-08-24",41.169998
"919","2010-08-25",40.650002
"920","2010-08-26",40.02
"921","2010-08-27",39.849998
"922","2010-08-30",39.830002
"923","2010-08-31",40.34
"924","2010-09-01",40.810001
"925","2010-09-02",41.259998
"926","2010-09-03",44.18
"927","2010-09-07",43.669998
"928","2010-09-08",43.66
"929","2010-09-09",44
"930","2010-09-10",44.049999
"931","2010-09-13",46.150002
"932","2010-09-14",45.32
"933","2010-09-15",46.259998
"934","2010-09-16",46.240002
"935","2010-09-17",46.490002
"936","2010-09-20",46.52
"937","2010-09-21",46.189999
"938","2010-09-22",45.27
"939","2010-09-23",44.889999
"940","2010-09-24",45.82
"941","2010-09-27",46.419998
"942","2010-09-28",46.380001
"943","2010-09-29",46.84
"944","2010-09-30",46.220001
"945","2010-10-01",46.91
"946","2010-10-04",46.68
"947","2010-10-05",47.5
"948","2010-10-06",47.509998
"949","2010-10-07",48.23
"950","2010-10-08",48.279999
"951","2010-10-11",48.82
"952","2010-10-12",49.360001
"953","2010-10-13",50.580002
"954","2010-10-14",50.779999
"955","2010-10-15",50.5
"956","2010-10-18",50.82
"957","2010-10-19",49.84
"958","2010-10-20",50.82
"959","2010-10-21",50.799999
