"","date","LCNB"
"247","2007-12-24",12.75
"248","2007-12-26",13
"249","2007-12-27",13
"250","2007-12-28",12.5
"251","2007-12-31",11.5
"252","2008-01-02",11.25
"253","2008-01-03",11.25
"254","2008-01-04",11.95
"255","2008-01-07",11.95
"256","2008-01-08",12
"257","2008-01-09",12
"258","2008-01-10",11.5
"259","2008-01-11",12
"260","2008-01-14",12
"261","2008-01-15",12.1
"262","2008-01-16",12.5
"263","2008-01-17",12.5
"264","2008-01-18",12.25
"265","2008-01-22",12.3
"266","2008-01-23",12.5
"267","2008-01-24",12.5
"268","2008-01-25",12.5
"269","2008-01-28",12
"270","2008-01-29",12
"271","2008-01-30",12
"272","2008-01-31",12.64
"273","2008-02-01",12
"274","2008-02-04",12
"275","2008-02-05",12
"276","2008-02-06",12
"277","2008-02-07",12.75
"278","2008-02-08",12.75
"279","2008-02-11",13
"280","2008-02-12",13
"281","2008-02-13",12.55
"282","2008-02-14",12.55
"283","2008-02-15",12.55
"284","2008-02-19",12.55
"285","2008-02-20",12.55
"286","2008-02-21",12.55
"287","2008-02-22",12.6
"288","2008-02-25",12.6
"289","2008-02-26",12.8
"290","2008-02-27",13
"291","2008-02-28",13
"292","2008-02-29",13
"293","2008-03-03",12.35
"294","2008-03-04",12.89
"295","2008-03-05",13
"296","2008-03-06",12.55
"297","2008-03-07",12.5
"298","2008-03-10",12.19
"299","2008-03-11",13
"300","2008-03-12",13
"301","2008-03-13",13
"302","2008-03-14",13
"303","2008-03-17",12.75
"304","2008-03-18",13
"305","2008-03-19",13.25
"306","2008-03-20",13.25
"307","2008-03-24",12.55
"308","2008-03-25",12.55
"309","2008-03-26",12.55
"310","2008-03-27",12.55
"311","2008-03-28",12.55
"312","2008-03-31",12.95
"313","2008-04-01",13
"314","2008-04-02",13
"315","2008-04-03",13
"316","2008-04-04",13
"317","2008-04-07",13
"318","2008-04-08",13
"319","2008-04-09",13
"320","2008-04-10",13
"321","2008-04-11",13
"322","2008-04-14",13
"323","2008-04-15",12.9
"324","2008-04-16",13
"325","2008-04-17",13
"326","2008-04-18",12.9
"327","2008-04-21",12.9
"328","2008-04-22",12.3
"329","2008-04-23",12.24
"330","2008-04-24",12.25
"331","2008-04-25",12.5
"332","2008-04-28",12.6
"333","2008-04-29",12.5
"334","2008-04-30",12.75
"335","2008-05-01",12.75
"336","2008-05-02",12.75
"337","2008-05-05",12.75
"338","2008-05-06",12
"339","2008-05-07",11.75
"340","2008-05-08",10.95
"341","2008-05-09",11
"342","2008-05-12",11.2
"343","2008-05-13",11.2
"344","2008-05-14",11.4
"345","2008-05-15",11.4
"346","2008-05-16",12.5
"347","2008-05-19",11.5
"348","2008-05-20",11.4
"349","2008-05-21",11.25
"350","2008-05-22",11.25
"351","2008-05-23",11.05
"352","2008-05-27",10.75
"353","2008-05-28",11
"354","2008-05-29",10.95
"355","2008-05-30",10.95
"356","2008-06-02",10.95
"357","2008-06-03",10.95
"358","2008-06-04",10.95
"359","2008-06-05",10.85
"360","2008-06-06",10.5
"361","2008-06-09",10.5
"362","2008-06-10",10.25
"363","2008-06-11",10.1
"364","2008-06-12",10.5
"365","2008-06-13",10
"366","2008-06-16",10.75
"367","2008-06-17",11.25
"368","2008-06-18",10.8
"369","2008-06-19",11
"370","2008-06-20",10.6
"371","2008-06-23",10.06
"372","2008-06-24",9.25
"373","2008-06-25",9.75
"374","2008-06-26",10.05
"375","2008-06-27",10
"376","2008-06-30",9.5
"377","2008-07-01",9
"378","2008-07-02",9
"379","2008-07-03",9.25
"380","2008-07-07",9.25
"381","2008-07-08",9.5
"382","2008-07-09",9.75
"383","2008-07-10",9.1
"384","2008-07-11",9.1
"385","2008-07-14",9.5
"386","2008-07-15",9
"387","2008-07-16",9.9
"388","2008-07-17",10.25
"389","2008-07-18",11.5
"390","2008-07-21",11.5
"391","2008-07-22",11.5
"392","2008-07-23",11
"393","2008-07-24",11
"394","2008-07-25",11
"395","2008-07-28",11
"396","2008-07-29",11
"397","2008-07-30",11
"398","2008-07-31",9.25
"399","2008-08-01",9.2
"400","2008-08-04",9.05
"401","2008-08-05",9.25
"402","2008-08-06",9.5
"403","2008-08-07",9.9
"404","2008-08-08",10
"405","2008-08-11",9.8
"406","2008-08-12",9.5
"407","2008-08-13",9.51
"408","2008-08-14",9.75
"409","2008-08-15",9.75
"410","2008-08-18",9.25
"411","2008-08-19",9.8
"412","2008-08-20",9.8
"413","2008-08-21",9.8
"414","2008-08-22",9.3
"415","2008-08-25",9.25
"416","2008-08-26",9.25
"417","2008-08-27",9.15
"418","2008-08-28",9.15
"419","2008-08-29",9.12
"420","2008-09-02",9.12
"421","2008-09-03",9.12
"422","2008-09-04",9.12
"423","2008-09-05",9.4
"424","2008-09-08",9.4
"425","2008-09-09",9.5
"426","2008-09-10",9.25
"427","2008-09-11",9.25
"428","2008-09-12",9.7
"429","2008-09-15",10
"430","2008-09-16",10
"431","2008-09-17",10
"432","2008-09-18",9.25
"433","2008-09-19",9.5
"434","2008-09-22",9.1
"435","2008-09-23",9.1
"436","2008-09-24",9.1
"437","2008-09-25",9.4
"438","2008-09-26",9.4
"439","2008-09-29",9.4
"440","2008-09-30",9.5
"441","2008-10-01",9.5
"442","2008-10-02",9.4
"443","2008-10-03",9.4
"444","2008-10-06",8.8
"445","2008-10-07",9.2
"446","2008-10-08",9.25
"447","2008-10-09",9.25
"448","2008-10-10",9.34
"449","2008-10-13",9.35
"450","2008-10-14",9.4
"451","2008-10-15",9
"452","2008-10-16",9
"453","2008-10-17",9
"454","2008-10-20",9.4
"455","2008-10-21",9.06
"456","2008-10-22",9.07
"457","2008-10-23",9.2
"458","2008-10-24",9.4
"459","2008-10-27",9.2
"460","2008-10-28",9.4
"461","2008-10-29",9.75
"462","2008-10-30",9.5
"463","2008-10-31",9.75
"464","2008-11-03",9.4
"465","2008-11-04",9.3
"466","2008-11-05",9.35
"467","2008-11-06",9.2
"468","2008-11-07",9
"469","2008-11-10",9
"470","2008-11-11",9
"471","2008-11-12",8.85
"472","2008-11-13",8.3
"473","2008-11-14",8.35
"474","2008-11-17",8.65
"475","2008-11-18",9.23
"476","2008-11-19",8.9
"477","2008-11-20",8.75
"478","2008-11-21",9.2
"479","2008-11-24",9.55
"480","2008-11-25",10.01
"481","2008-11-26",10.01
"482","2008-11-28",10.67
"483","2008-12-01",10.01
"484","2008-12-02",10.01
"485","2008-12-03",9.9
"486","2008-12-04",9.85
"487","2008-12-05",9.85
"488","2008-12-08",9.4
"489","2008-12-09",10
"490","2008-12-10",10
"491","2008-12-11",9.95
"492","2008-12-12",9
"493","2008-12-15",10
"494","2008-12-16",10
"495","2008-12-17",9.2
"496","2008-12-18",9.2
"497","2008-12-19",9.5
"498","2008-12-22",9.5
"499","2008-12-23",9.65
"500","2008-12-24",9.65
"501","2008-12-26",9.95
"502","2008-12-29",9.5
"503","2008-12-30",9.5
"504","2008-12-31",9
"505","2009-01-02",9.2
"506","2009-01-05",9.2
"507","2009-01-06",9.2
"508","2009-01-07",9.2
"509","2009-01-08",9.2
"510","2009-01-09",9.2
"511","2009-01-12",9.45
"512","2009-01-13",9.45
"513","2009-01-14",9.45
"514","2009-01-15",9.25
"515","2009-01-16",9.25
"516","2009-01-20",9
"517","2009-01-21",9
"518","2009-01-22",9
"519","2009-01-23",9
"520","2009-01-26",9.45
"521","2009-01-27",8.8
"522","2009-01-28",8.8
"523","2009-01-29",8.8
"524","2009-01-30",8.8
"525","2009-02-02",8.8
"526","2009-02-03",8.5
"527","2009-02-04",8.5
"528","2009-02-05",8.8
"529","2009-02-06",8.8
"530","2009-02-09",8.5
"531","2009-02-10",8.5
"532","2009-02-11",8.5
"533","2009-02-12",8.8
"534","2009-02-13",8.8
"535","2009-02-17",8.8
"536","2009-02-18",8.26
"537","2009-02-19",8.26
"538","2009-02-20",8.3
"539","2009-02-23",8.75
"540","2009-02-24",8.8
"541","2009-02-25",8.8
"542","2009-02-26",8.5
"543","2009-02-27",8.5
"544","2009-03-02",8.5
"545","2009-03-03",8.7
"546","2009-03-04",8.3
"547","2009-03-05",8.3
"548","2009-03-06",8
"549","2009-03-09",8
"550","2009-03-10",7.9
"551","2009-03-11",7.75
"552","2009-03-12",8.5
"553","2009-03-13",8.5
"554","2009-03-16",8.8
"555","2009-03-17",8.5
"556","2009-03-18",8.5
"557","2009-03-19",8.5
"558","2009-03-20",8.5
"559","2009-03-23",8.2
"560","2009-03-24",8.6
"561","2009-03-25",8.6
"562","2009-03-26",8.6
"563","2009-03-27",8.5
"564","2009-03-30",9.25
"565","2009-03-31",9.5
"566","2009-04-01",9
"567","2009-04-02",9
"568","2009-04-03",9.5
"569","2009-04-06",9.5
"570","2009-04-07",9.5
"571","2009-04-08",8.75
"572","2009-04-09",9.25
"573","2009-04-13",9.5
"574","2009-04-14",9.5
"575","2009-04-15",9.5
"576","2009-04-16",9.5
"577","2009-04-17",9.5
"578","2009-04-20",9.5
"579","2009-04-21",9.4
"580","2009-04-22",9.15
"581","2009-04-23",9.15
"582","2009-04-24",9.65
"583","2009-04-27",9.21
"584","2009-04-28",9.21
"585","2009-04-29",9.9
"586","2009-04-30",9.9
"587","2009-05-01",9.9
"588","2009-05-04",9.9
"589","2009-05-05",9.8
"590","2009-05-06",9.5
"591","2009-05-07",9.8
"592","2009-05-08",9.8
"593","2009-05-11",9.7
"594","2009-05-12",9.5
"595","2009-05-13",9.5
"596","2009-05-14",9.5
"597","2009-05-15",9.5
"598","2009-05-18",9.3
"599","2009-05-19",9.3
"600","2009-05-20",9.26
"601","2009-05-21",9.8
"602","2009-05-22",9.5
"603","2009-05-26",9.5
"604","2009-05-27",9.5
"605","2009-05-28",9.5
"606","2009-05-29",9.7
"607","2009-06-01",9.5
"608","2009-06-02",9.5
"609","2009-06-03",9.09
"610","2009-06-04",9.12
"611","2009-06-05",9.12
"612","2009-06-08",9.5
"613","2009-06-09",9.85
"614","2009-06-10",9.5
"615","2009-06-11",9.5
"616","2009-06-12",9.5
"617","2009-06-15",9.85
"618","2009-06-16",9.85
"619","2009-06-17",9.85
"620","2009-06-18",9.85
"621","2009-06-19",9.5
"622","2009-06-22",9.3
"623","2009-06-23",9.75
"624","2009-06-24",9.75
"625","2009-06-25",9.75
"626","2009-06-26",9.75
"627","2009-06-29",9.5
"628","2009-06-30",9.85
"629","2009-07-01",9.65
"630","2009-07-02",9.65
"631","2009-07-06",9.65
"632","2009-07-07",9.65
"633","2009-07-08",9.75
"634","2009-07-09",9.65
"635","2009-07-10",9.65
"636","2009-07-13",9.65
"637","2009-07-14",9.9
"638","2009-07-15",10
"639","2009-07-16",10
"640","2009-07-17",9.65
"641","2009-07-20",9.65
"642","2009-07-21",9.95
"643","2009-07-22",9.3
"644","2009-07-23",9.3
"645","2009-07-24",9.3
"646","2009-07-27",9.3
"647","2009-07-28",9.3
"648","2009-07-29",9.3
"649","2009-07-30",9.4
"650","2009-07-31",9.75
"651","2009-08-03",9.75
"652","2009-08-04",10
"653","2009-08-05",9.95
"654","2009-08-06",9.95
"655","2009-08-07",9.95
"656","2009-08-10",9.95
"657","2009-08-11",10.01
"658","2009-08-12",11.95
"659","2009-08-13",10.01
"660","2009-08-14",10.1
"661","2009-08-17",10.1
"662","2009-08-18",10.2
"663","2009-08-19",10.01
"664","2009-08-20",10
"665","2009-08-21",10
"666","2009-08-24",10
"667","2009-08-25",10.3
"668","2009-08-26",10.35
"669","2009-08-27",10.5
"670","2009-08-28",10.5
"671","2009-08-31",10.2
"672","2009-09-01",10.9
"673","2009-09-02",10.9
"674","2009-09-03",10.9
"675","2009-09-04",10.5
"676","2009-09-08",10.5
"677","2009-09-09",10
"678","2009-09-10",11
"679","2009-09-11",11
"680","2009-09-14",11
"681","2009-09-15",11.5
"682","2009-09-16",11.25
"683","2009-09-17",11.5
"684","2009-09-18",11.75
"685","2009-09-21",11.75
"686","2009-09-22",11.75
"687","2009-09-23",10.5
"688","2009-09-24",10.5
"689","2009-09-25",10.5
"690","2009-09-28",10.5
"691","2009-09-29",10.5
"692","2009-09-30",10.99
"693","2009-10-01",11
"694","2009-10-02",11
"695","2009-10-05",11
"696","2009-10-06",10.95
"697","2009-10-07",10.55
"698","2009-10-08",10.55
"699","2009-10-09",10.55
"700","2009-10-12",10.75
"701","2009-10-13",10.35
"702","2009-10-14",10.5
"703","2009-10-15",10.5
"704","2009-10-16",10.85
"705","2009-10-19",10.85
"706","2009-10-20",10.5
"707","2009-10-21",10.5
"708","2009-10-22",10.5
"709","2009-10-23",11
"710","2009-10-26",11
"711","2009-10-27",10.99
"712","2009-10-28",10.99
"713","2009-10-29",10.99
"714","2009-10-30",10.75
"715","2009-11-02",11
"716","2009-11-03",11
"717","2009-11-04",10.75
"718","2009-11-05",11
"719","2009-11-06",11
"720","2009-11-09",11
"721","2009-11-10",10.4
"722","2009-11-11",10.55
"723","2009-11-12",10.55
"724","2009-11-13",10.5
"725","2009-11-16",10.55
"726","2009-11-17",10.55
"727","2009-11-18",10.55
"728","2009-11-19",10.5
"729","2009-11-20",11
"730","2009-11-23",11.4
"731","2009-11-24",11
"732","2009-11-25",11
"733","2009-11-27",11
"734","2009-11-30",11
"735","2009-12-01",11
"736","2009-12-02",11.1
"737","2009-12-03",10.3
"738","2009-12-04",10.5
"739","2009-12-07",10.5
"740","2009-12-08",10.5
"741","2009-12-09",10.5
"742","2009-12-10",10.5
"743","2009-12-11",10.5
"744","2009-12-14",11.75
"745","2009-12-15",12
"746","2009-12-16",12.25
"747","2009-12-17",12
"748","2009-12-18",12
"749","2009-12-21",11.6
"750","2009-12-22",11.6
"751","2009-12-23",11.65
"752","2009-12-24",11.65
"753","2009-12-28",11.99
"754","2009-12-29",11.05
"755","2009-12-30",11.05
"756","2009-12-31",10.5
"757","2010-01-04",10.5
"758","2010-01-05",10.5
"759","2010-01-06",10.5
"760","2010-01-07",11
"761","2010-01-08",11
"762","2010-01-11",10.6
"763","2010-01-12",11.25
"764","2010-01-13",10.6
"765","2010-01-14",10.6
"766","2010-01-15",11.25
"767","2010-01-19",11
"768","2010-01-20",11.25
"769","2010-01-21",11.09
"770","2010-01-22",10.6
"771","2010-01-25",11
"772","2010-01-26",10.99
"773","2010-01-27",10.95
"774","2010-01-28",11.25
"775","2010-01-29",11.5
"776","2010-02-01",11
"777","2010-02-02",11.5
"778","2010-02-03",11.4
"779","2010-02-04",11
"780","2010-02-05",10.6
"781","2010-02-08",11
"782","2010-02-09",10.61
"783","2010-02-10",10.61
"784","2010-02-11",10.61
"785","2010-02-12",10.85
"786","2010-02-16",10.72
"787","2010-02-17",11.5
"788","2010-02-18",11.5
"789","2010-02-19",11.5
"790","2010-02-22",11.5
"791","2010-02-23",11.4
"792","2010-02-24",11.5
"793","2010-02-25",11.5
"794","2010-02-26",11.5
"795","2010-03-01",11.5
"796","2010-03-02",11.74
"797","2010-03-03",11.5
"798","2010-03-04",11.5
"799","2010-03-05",11.5
"800","2010-03-08",11.5
"801","2010-03-09",11.25
"802","2010-03-10",11.25
"803","2010-03-11",11.25
"804","2010-03-12",11.7
"805","2010-03-15",12
"806","2010-03-16",12.1
"807","2010-03-17",12.25
"808","2010-03-18",11.51
"809","2010-03-19",12.25
"810","2010-03-22",11.84
"811","2010-03-23",11.84
"812","2010-03-24",12.05
"813","2010-03-25",12.25
"814","2010-03-26",12.25
"815","2010-03-29",12.25
"816","2010-03-30",12
"817","2010-03-31",12
"818","2010-04-01",11.75
"819","2010-04-05",11.7
"820","2010-04-06",11.7
"821","2010-04-07",11.95
"822","2010-04-08",12
"823","2010-04-09",11.9
"824","2010-04-12",11.9
"825","2010-04-13",11.8
"826","2010-04-14",11.75
"827","2010-04-15",11.8
"828","2010-04-16",11.81
"829","2010-04-19",12.5
"830","2010-04-20",12.25
"831","2010-04-21",12
"832","2010-04-22",11.96
"833","2010-04-23",12
"834","2010-04-26",12
"835","2010-04-27",12
"836","2010-04-28",12
"837","2010-04-29",11.95
"838","2010-04-30",11.9
"839","2010-05-03",12.5
"840","2010-05-04",12
"841","2010-05-05",11.75
"842","2010-05-06",11.75
"843","2010-05-07",12.25
"844","2010-05-10",12.25
"845","2010-05-11",11.75
"846","2010-05-12",12
"847","2010-05-13",12
"848","2010-05-14",12
"849","2010-05-17",12
"850","2010-05-18",12
"851","2010-05-19",11.75
"852","2010-05-20",13
"853","2010-05-21",13
"854","2010-05-24",11.8
"855","2010-05-25",11.5
"856","2010-05-26",12
"857","2010-05-27",12
"858","2010-05-28",12.25
"859","2010-06-01",12.25
"860","2010-06-02",12.24
"861","2010-06-03",12.24
"862","2010-06-04",12.24
"863","2010-06-07",11.8
"864","2010-06-08",12
"865","2010-06-09",12
"866","2010-06-10",12
"867","2010-06-11",12
"868","2010-06-14",12
"869","2010-06-15",12
"870","2010-06-16",12
"871","2010-06-17",12
"872","2010-06-18",12
"873","2010-06-21",12.1
"874","2010-06-22",12
"875","2010-06-23",12
"876","2010-06-24",11.75
"877","2010-06-25",11.75
"878","2010-06-28",11.75
"879","2010-06-29",11.75
"880","2010-06-30",11.75
"881","2010-07-01",11.85
"882","2010-07-02",11.85
"883","2010-07-06",11.85
"884","2010-07-07",12
"885","2010-07-08",12
"886","2010-07-09",11.99
"887","2010-07-12",11.5
"888","2010-07-13",11.9
"889","2010-07-14",11.8
"890","2010-07-15",11.8
"891","2010-07-16",11.8
"892","2010-07-19",11.8
"893","2010-07-20",12
"894","2010-07-21",12
"895","2010-07-22",12
"896","2010-07-23",11.75
"897","2010-07-26",11.66
"898","2010-07-27",12
"899","2010-07-28",12
"900","2010-07-29",11.76
"901","2010-07-30",11.9
"902","2010-08-02",11.9
"903","2010-08-03",11.75
"904","2010-08-04",12.5
"905","2010-08-05",12.5
"906","2010-08-06",12
"907","2010-08-09",12
"908","2010-08-10",12.5
"909","2010-08-11",12
"910","2010-08-12",12
"911","2010-08-13",12
"912","2010-08-16",12
"913","2010-08-17",11.9
"914","2010-08-18",11.9
"915","2010-08-19",11.55
"916","2010-08-20",11.75
"917","2010-08-23",11.75
"918","2010-08-24",11.75
"919","2010-08-25",11.5
"920","2010-08-26",11.5
"921","2010-08-27",12
"922","2010-08-30",12.49
"923","2010-08-31",11.75
"924","2010-09-01",11.9
"925","2010-09-02",11.9
"926","2010-09-03",11.9
"927","2010-09-07",11.91
"928","2010-09-08",11.9
"929","2010-09-09",11.75
"930","2010-09-10",11.75
"931","2010-09-13",11.75
"932","2010-09-14",11.75
"933","2010-09-15",12.24
"934","2010-09-16",11.75
"935","2010-09-17",11.75
"936","2010-09-20",11.75
"937","2010-09-21",11.85
"938","2010-09-22",11.85
"939","2010-09-23",11.85
"940","2010-09-24",11.6
"941","2010-09-27",11.6
"942","2010-09-28",11.75
"943","2010-09-29",11.3
"944","2010-09-30",11.7
"945","2010-10-01",11.7
"946","2010-10-04",11.7
"947","2010-10-05",11.7
"948","2010-10-06",11.2
"949","2010-10-07",11.5
"950","2010-10-08",11.5
"951","2010-10-11",11.5
"952","2010-10-12",11.63
"953","2010-10-13",11.55
"954","2010-10-14",11.6
"955","2010-10-15",11.95
"956","2010-10-18",11.95
"957","2010-10-19",11.95
"958","2010-10-20",11.95
"959","2010-10-21",11.95
"960","2010-10-22",11.9
"961","2010-10-25",11.8
"962","2010-10-26",11.6
"963","2010-10-27",11.6
"964","2010-10-28",11.6
"965","2010-10-29",11.9
"966","2010-11-01",11.9
"967","2010-11-02",11.6
"968","2010-11-03",11.75
"969","2010-11-04",11.6
"970","2010-11-05",11.9
"971","2010-11-08",11.8
"972","2010-11-09",11.8
"973","2010-11-10",11.8
"974","2010-11-11",11.8
"975","2010-11-12",11.65
"976","2010-11-15",11.75
"977","2010-11-16",11.75
"978","2010-11-17",11.75
"979","2010-11-18",11.75
"980","2010-11-19",11.75
"981","2010-11-22",11.75
"982","2010-11-23",11.75
"983","2010-11-24",11.9
"984","2010-11-26",11.9
"985","2010-11-29",11.75
"986","2010-11-30",12.35
"987","2010-12-01",12
"988","2010-12-02",11.82
"989","2010-12-03",11.6
"990","2010-12-06",11.55
"991","2010-12-07",11.55
"992","2010-12-08",11.5
"993","2010-12-09",11.6
"994","2010-12-10",11.6
"995","2010-12-13",11.85
"996","2010-12-14",11.8
"997","2010-12-15",12
"998","2010-12-16",12
"999","2010-12-17",12
"1000","2010-12-20",11.75
"1001","2010-12-21",12
"1002","2010-12-22",12
"1003","2010-12-23",12
"1004","2010-12-27",12
"1005","2010-12-28",11.76
"1006","2010-12-29",11.76
"1007","2010-12-30",11.81
"1008","2010-12-31",11.95
"1009","2011-01-03",11.9
"1010","2011-01-04",11.95
"1011","2011-01-05",11.95
"1012","2011-01-06",11.9
"1013","2011-01-07",11.9
"1014","2011-01-10",11.8
"1015","2011-01-11",11.75
"1016","2011-01-12",11.9
"1017","2011-01-13",12
"1018","2011-01-14",12
"1019","2011-01-18",12
"1020","2011-01-19",12
"1021","2011-01-20",11.9
"1022","2011-01-21",11.76
"1023","2011-01-24",11.99
"1024","2011-01-25",11.94
"1025","2011-01-26",11.95
"1026","2011-01-27",11.9
"1027","2011-01-28",11.85
