"","date","UGI"
"227","2007-11-26",16.706667
"228","2007-11-27",16.926666
"229","2007-11-28",17.226667
"230","2007-11-29",17.393333
"231","2007-11-30",17.626667
"232","2007-12-03",17.773333
"233","2007-12-04",18.02
"234","2007-12-05",18.18
"235","2007-12-06",18.526667
"236","2007-12-07",18.146667
"237","2007-12-10",18.133333
"238","2007-12-11",17.98
"239","2007-12-12",18.059999
"240","2007-12-13",18.280001
"241","2007-12-14",17.606667
"242","2007-12-17",17.686666
"243","2007-12-18",17.626667
"244","2007-12-19",17.593334
"245","2007-12-20",17.606667
"246","2007-12-21",17.746666
"247","2007-12-24",18.086666
"248","2007-12-26",17.940001
"249","2007-12-27",18.006666
"250","2007-12-28",18.126667
"251","2007-12-31",18.166666
"252","2008-01-02",18.16
"253","2008-01-03",17.860001
"254","2008-01-04",17.686666
"255","2008-01-07",17.753334
"256","2008-01-08",17.626667
"257","2008-01-09",17.886667
"258","2008-01-10",17.913334
"259","2008-01-11",17.98
"260","2008-01-14",17.906666
"261","2008-01-15",17.700001
"262","2008-01-16",17.620001
"263","2008-01-17",17.093334
"264","2008-01-18",16.666666
"265","2008-01-22",16.5
"266","2008-01-23",16.786667
"267","2008-01-24",16.586666
"268","2008-01-25",16.593334
"269","2008-01-28",16.946667
"270","2008-01-29",17.206667
"271","2008-01-30",17.206667
"272","2008-01-31",17.746666
"273","2008-02-01",17.513334
"274","2008-02-04",17.860001
"275","2008-02-05",17.413334
"276","2008-02-06",17.200001
"277","2008-02-07",17.280001
"278","2008-02-08",17.360001
"279","2008-02-11",17.533333
"280","2008-02-12",17.726667
"281","2008-02-13",17.826666
"282","2008-02-14",17.74
"283","2008-02-15",17.573334
"284","2008-02-19",17.666666
"285","2008-02-20",17.84
"286","2008-02-21",17.553333
"287","2008-02-22",17.653334
"288","2008-02-25",17.74
"289","2008-02-26",17.940001
"290","2008-02-27",17.826666
"291","2008-02-28",17.9
"292","2008-02-29",17.073334
"293","2008-03-03",17.299999
"294","2008-03-04",17.533333
"295","2008-03-05",17.586666
"296","2008-03-06",17.313334
"297","2008-03-07",17.26
"298","2008-03-10",17.173334
"299","2008-03-11",17.153334
"300","2008-03-12",16.906666
"301","2008-03-13",17.033333
"302","2008-03-14",16.813334
"303","2008-03-17",16.446667
"304","2008-03-18",16.873333
"305","2008-03-19",16.526667
"306","2008-03-20",16.733334
"307","2008-03-24",16.486666
"308","2008-03-25",16.633333
"309","2008-03-26",16.74
"310","2008-03-27",16.540001
"311","2008-03-28",16.5
"312","2008-03-31",16.613333
"313","2008-04-01",17.046667
"314","2008-04-02",17.1
"315","2008-04-03",16.953333
"316","2008-04-04",16.873333
"317","2008-04-07",17.146667
"318","2008-04-08",17.273333
"319","2008-04-09",17.133333
"320","2008-04-10",16.98
"321","2008-04-11",16.833334
"322","2008-04-14",17.146667
"323","2008-04-15",17.379999
"324","2008-04-16",17.966667
"325","2008-04-17",17.879999
"326","2008-04-18",18.046667
"327","2008-04-21",17.68
"328","2008-04-22",17.5
"329","2008-04-23",17.58
"330","2008-04-24",17.693333
"331","2008-04-25",17.646667
"332","2008-04-28",17.68
"333","2008-04-29",17.5
"334","2008-04-30",17.333334
"335","2008-05-01",17.353333
"336","2008-05-02",17.473333
"337","2008-05-05",17.360001
"338","2008-05-06",17.333334
"339","2008-05-07",17.4
"340","2008-05-08",17.4
"341","2008-05-09",17.42
"342","2008-05-12",17.546667
"343","2008-05-13",17.653334
"344","2008-05-14",17.633333
"345","2008-05-15",17.773333
"346","2008-05-16",17.813334
"347","2008-05-19",17.82
"348","2008-05-20",17.706667
"349","2008-05-21",17.82
"350","2008-05-22",17.773333
"351","2008-05-23",17.52
"352","2008-05-27",17.826666
"353","2008-05-28",17.866667
"354","2008-05-29",17.860001
"355","2008-05-30",17.986666
"356","2008-06-02",17.753334
"357","2008-06-03",17.666666
"358","2008-06-04",17.826666
"359","2008-06-05",17.98
"360","2008-06-06",17.74
"361","2008-06-09",17.733334
"362","2008-06-10",17.826666
"363","2008-06-11",17.719999
"364","2008-06-12",17.886667
"365","2008-06-13",18.040001
"366","2008-06-16",18.620001
"367","2008-06-17",18.68
"368","2008-06-18",18.6
"369","2008-06-19",18.780001
"370","2008-06-20",18.513334
"371","2008-06-23",18.959999
"372","2008-06-24",18.32
"373","2008-06-25",18.733334
"374","2008-06-26",18.813334
"375","2008-06-27",18.526667
"376","2008-06-30",19.139999
"377","2008-07-01",18.82
"378","2008-07-02",18.526667
"379","2008-07-03",17.98
"380","2008-07-07",17.853333
"381","2008-07-08",17.886667
"382","2008-07-09",18.133333
"383","2008-07-10",18.086666
"384","2008-07-11",18.200001
"385","2008-07-14",18.146667
"386","2008-07-15",18.073334
"387","2008-07-16",17.793333
"388","2008-07-17",17.559999
"389","2008-07-18",17.446667
"390","2008-07-21",17.546667
"391","2008-07-22",17.953333
"392","2008-07-23",17.706667
"393","2008-07-24",17.700001
"394","2008-07-25",17.613333
"395","2008-07-28",17.719999
"396","2008-07-29",17.66
"397","2008-07-30",18.253334
"398","2008-07-31",18.040001
"399","2008-08-01",17.5
"400","2008-08-04",17.573334
"401","2008-08-05",17.940001
"402","2008-08-06",17.713333
"403","2008-08-07",17.506666
"404","2008-08-08",17.42
"405","2008-08-11",17.653334
"406","2008-08-12",18.040001
"407","2008-08-13",18.173334
"408","2008-08-14",18.040001
"409","2008-08-15",17.973333
"410","2008-08-18",18.233334
"411","2008-08-19",18.24
"412","2008-08-20",18.26
"413","2008-08-21",18.293333
"414","2008-08-22",18.313334
"415","2008-08-25",18.306667
"416","2008-08-26",18.253334
"417","2008-08-27",18.513334
"418","2008-08-28",18.346666
"419","2008-08-29",18.333334
"420","2008-09-02",18.386667
"421","2008-09-03",18.34
"422","2008-09-04",18.193333
"423","2008-09-05",18.193333
"424","2008-09-08",18.313334
"425","2008-09-09",17.846666
"426","2008-09-10",18.006666
"427","2008-09-11",17.926666
"428","2008-09-12",18.24
"429","2008-09-15",17.780001
"430","2008-09-16",18.08
"431","2008-09-17",17.34
"432","2008-09-18",17.306667
"433","2008-09-19",17.459999
"434","2008-09-22",17.433332
"435","2008-09-23",17.173334
"436","2008-09-24",17.013334
"437","2008-09-25",17.246666
"438","2008-09-26",17.299999
"439","2008-09-29",16.780001
"440","2008-09-30",17.186666
"441","2008-10-01",17.566668
"442","2008-10-02",17.26
"443","2008-10-03",17.139999
"444","2008-10-06",17.08
"445","2008-10-07",16
"446","2008-10-08",15.253333
"447","2008-10-09",13.926666
"448","2008-10-10",13.286667
"449","2008-10-13",15.266666
"450","2008-10-14",15.066667
"451","2008-10-15",14.006667
"452","2008-10-16",15.073334
"453","2008-10-17",14.386666
"454","2008-10-20",15.6
"455","2008-10-21",15.273334
"456","2008-10-22",14.64
"457","2008-10-23",15.266666
"458","2008-10-24",14.94
"459","2008-10-27",13.9
"460","2008-10-28",15.02
"461","2008-10-29",15.02
"462","2008-10-30",15.666667
"463","2008-10-31",15.913333
"464","2008-11-03",15.866667
"465","2008-11-04",15.88
"466","2008-11-05",15.44
"467","2008-11-06",15.253333
"468","2008-11-07",15.66
"469","2008-11-10",15.906667
"470","2008-11-11",15.34
"471","2008-11-12",14.673333
"472","2008-11-13",15.9
"473","2008-11-14",15.34
"474","2008-11-17",15.506667
"475","2008-11-18",15.486667
"476","2008-11-19",15.313334
"477","2008-11-20",14.446667
"478","2008-11-21",15.633333
"479","2008-11-24",15.526667
"480","2008-11-25",15.526667
"481","2008-11-26",15.373333
"482","2008-11-28",15.573334
"483","2008-12-01",14.666667
"484","2008-12-02",14.993333
"485","2008-12-03",15.26
"486","2008-12-04",14.506667
"487","2008-12-05",15.353333
"488","2008-12-08",15.273334
"489","2008-12-09",15.4
"490","2008-12-10",15.72
"491","2008-12-11",15.36
"492","2008-12-12",15.646667
"493","2008-12-15",15.646667
"494","2008-12-16",16.040001
"495","2008-12-17",15.726666
"496","2008-12-18",15.886666
"497","2008-12-19",15.633333
"498","2008-12-22",15.74
"499","2008-12-23",15.413333
"500","2008-12-24",15.566667
"501","2008-12-26",15.68
"502","2008-12-29",15.56
"503","2008-12-30",16
"504","2008-12-31",16.280001
"505","2009-01-02",16.473333
"506","2009-01-05",16.653334
"507","2009-01-06",16.246666
"508","2009-01-07",16.193333
"509","2009-01-08",16.246666
"510","2009-01-09",16.026667
"511","2009-01-12",16.153334
"512","2009-01-13",16.120001
"513","2009-01-14",16.026667
"514","2009-01-15",16.02
"515","2009-01-16",16.5
"516","2009-01-20",15.98
"517","2009-01-21",16.373333
"518","2009-01-22",16.233334
"519","2009-01-23",16.219999
"520","2009-01-26",16.52
"521","2009-01-27",16.693333
"522","2009-01-28",16.746666
"523","2009-01-29",17.040001
"524","2009-01-30",16.913334
"525","2009-02-02",17.32
"526","2009-02-03",17.4
"527","2009-02-04",17.473333
"528","2009-02-05",17.68
"529","2009-02-06",17.940001
"530","2009-02-09",18.153334
"531","2009-02-10",17.66
"532","2009-02-11",17.4
"533","2009-02-12",17.506666
"534","2009-02-13",17.34
"535","2009-02-17",16.833334
"536","2009-02-18",16.546667
"537","2009-02-19",16.666666
"538","2009-02-20",16.333334
"539","2009-02-23",15.9
"540","2009-02-24",16.059999
"541","2009-02-25",16.133333
"542","2009-02-26",16.246666
"543","2009-02-27",15.993333
"544","2009-03-02",15.5
"545","2009-03-03",15.1
"546","2009-03-04",15.426666
"547","2009-03-05",14.56
"548","2009-03-06",14.513333
"549","2009-03-09",14.206667
"550","2009-03-10",14.66
"551","2009-03-11",14.686666
"552","2009-03-12",14.886666
"553","2009-03-13",15.173333
"554","2009-03-16",15.06
"555","2009-03-17",15.373333
"556","2009-03-18",15.38
"557","2009-03-19",15.613334
"558","2009-03-20",15.273334
"559","2009-03-23",15.733334
"560","2009-03-24",15.613334
"561","2009-03-25",15.733334
"562","2009-03-26",15.853333
"563","2009-03-27",15.573334
"564","2009-03-30",15.8
"565","2009-03-31",15.74
"566","2009-04-01",15.66
"567","2009-04-02",15.666667
"568","2009-04-03",15.486667
"569","2009-04-06",15.34
"570","2009-04-07",15.153334
"571","2009-04-08",15.373333
"572","2009-04-09",15.353333
"573","2009-04-13",15.286667
"574","2009-04-14",15.106667
"575","2009-04-15",15.2
"576","2009-04-16",15.373333
"577","2009-04-17",15.313334
"578","2009-04-20",15.266666
"579","2009-04-21",15.246667
"580","2009-04-22",15.213333
"581","2009-04-23",15.113334
"582","2009-04-24",15.026667
"583","2009-04-27",15.233334
"584","2009-04-28",15.266666
"585","2009-04-29",15.333333
"586","2009-04-30",15.293333
"587","2009-05-01",15.753333
"588","2009-05-04",15.98
"589","2009-05-05",15.46
"590","2009-05-06",15.413333
"591","2009-05-07",15.346666
"592","2009-05-08",15.306666
"593","2009-05-11",15.32
"594","2009-05-12",15.24
"595","2009-05-13",15.033334
"596","2009-05-14",15.08
"597","2009-05-15",14.74
"598","2009-05-18",15.086667
"599","2009-05-19",15.42
"600","2009-05-20",15.633333
"601","2009-05-21",15.633333
"602","2009-05-22",15.493333
"603","2009-05-26",15.986667
"604","2009-05-27",15.813334
"605","2009-05-28",16.173334
"606","2009-05-29",16.073334
"607","2009-06-01",16.526667
"608","2009-06-02",16.620001
"609","2009-06-03",16.5
"610","2009-06-04",16.633333
"611","2009-06-05",16.799999
"612","2009-06-08",16.893333
"613","2009-06-09",16.66
"614","2009-06-10",16.646667
"615","2009-06-11",16.799999
"616","2009-06-12",16.966667
"617","2009-06-15",16.713333
"618","2009-06-16",16.686666
"619","2009-06-17",16.846666
"620","2009-06-18",17.013334
"621","2009-06-19",16.873333
"622","2009-06-22",16.946667
"623","2009-06-23",16.666666
"624","2009-06-24",16.706667
"625","2009-06-25",16.933332
"626","2009-06-26",17.086666
"627","2009-06-29",17.299999
"628","2009-06-30",16.993334
"629","2009-07-01",17.166666
"630","2009-07-02",16.826666
"631","2009-07-06",17.120001
"632","2009-07-07",16.786667
"633","2009-07-08",16.733334
"634","2009-07-09",16.793333
"635","2009-07-10",16.666666
"636","2009-07-13",16.780001
"637","2009-07-14",16.799999
"638","2009-07-15",17.040001
"639","2009-07-16",17.173334
"640","2009-07-17",17.16
"641","2009-07-20",17.106667
"642","2009-07-21",17.226667
"643","2009-07-22",17.186666
"644","2009-07-23",17.593334
"645","2009-07-24",17.92
"646","2009-07-27",17.826666
"647","2009-07-28",17.833334
"648","2009-07-29",17.853333
"649","2009-07-30",17.773333
"650","2009-07-31",17.626667
"651","2009-08-03",17.793333
"652","2009-08-04",17.553333
"653","2009-08-05",17.4
"654","2009-08-06",17.453333
"655","2009-08-07",17.700001
"656","2009-08-10",17.82
"657","2009-08-11",17.586666
"658","2009-08-12",17.700001
"659","2009-08-13",17.673334
"660","2009-08-14",17.546667
"661","2009-08-17",17.440001
"662","2009-08-18",17.366667
"663","2009-08-19",17.459999
"664","2009-08-20",17.613333
"665","2009-08-21",17.82
"666","2009-08-24",17.826666
"667","2009-08-25",17.780001
"668","2009-08-26",17.593334
"669","2009-08-27",17.459999
"670","2009-08-28",17.273333
"671","2009-08-31",17.006666
"672","2009-09-01",16.84
"673","2009-09-02",16.986666
"674","2009-09-03",17.1
"675","2009-09-04",17.033333
"676","2009-09-08",17.280001
"677","2009-09-09",17.173334
"678","2009-09-10",17.293333
"679","2009-09-11",17
"680","2009-09-14",17.08
"681","2009-09-15",17.466667
"682","2009-09-16",17.393333
"683","2009-09-17",17.346666
"684","2009-09-18",17.186666
"685","2009-09-21",17.093334
"686","2009-09-22",17.026667
"687","2009-09-23",16.813334
"688","2009-09-24",16.786667
"689","2009-09-25",16.74
"690","2009-09-28",16.813334
"691","2009-09-29",16.926666
"692","2009-09-30",16.706667
"693","2009-10-01",16.593334
"694","2009-10-02",16.333334
"695","2009-10-05",16.58
"696","2009-10-06",16.553333
"697","2009-10-07",16.406666
"698","2009-10-08",16.446667
"699","2009-10-09",16.540001
"700","2009-10-12",16.586666
"701","2009-10-13",16.42
"702","2009-10-14",16.466667
"703","2009-10-15",16.620001
"704","2009-10-16",16.48
"705","2009-10-19",16.9
"706","2009-10-20",16.879999
"707","2009-10-21",16.84
"708","2009-10-22",16.959999
"709","2009-10-23",16.806667
"710","2009-10-26",16.559999
"711","2009-10-27",16.526667
"712","2009-10-28",16.226667
"713","2009-10-29",16.253334
"714","2009-10-30",15.92
"715","2009-11-02",15.873333
"716","2009-11-03",15.893333
"717","2009-11-04",15.953333
"718","2009-11-05",16.24
"719","2009-11-06",16.093334
"720","2009-11-09",16.366667
"721","2009-11-10",16.046667
"722","2009-11-11",16.133333
"723","2009-11-12",15.753333
"724","2009-11-13",15.76
"725","2009-11-16",15.966666
"726","2009-11-17",16.16
"727","2009-11-18",15.946667
"728","2009-11-19",15.7
"729","2009-11-20",15.573334
"730","2009-11-23",15.686666
"731","2009-11-24",15.713333
"732","2009-11-25",15.926666
"733","2009-11-27",15.686666
"734","2009-11-30",15.653334
"735","2009-12-01",15.76
"736","2009-12-02",15.72
"737","2009-12-03",15.633333
"738","2009-12-04",15.726666
"739","2009-12-07",15.9
"740","2009-12-08",15.926666
"741","2009-12-09",15.833333
"742","2009-12-10",16.02
"743","2009-12-11",16.219999
"744","2009-12-14",16.373333
"745","2009-12-15",16.506666
"746","2009-12-16",16.66
"747","2009-12-17",16.440001
"748","2009-12-18",16.333334
"749","2009-12-21",16.386667
"750","2009-12-22",16.360001
"751","2009-12-23",16.58
"752","2009-12-24",16.700001
"753","2009-12-28",16.540001
"754","2009-12-29",16.540001
"755","2009-12-30",16.446667
"756","2009-12-31",16.126667
"757","2010-01-04",16.4
"758","2010-01-05",16.200001
"759","2010-01-06",16.226667
"760","2010-01-07",16.066668
"761","2010-01-08",16.006666
"762","2010-01-11",16.006666
"763","2010-01-12",16.18
"764","2010-01-13",16.193333
"765","2010-01-14",16.233334
"766","2010-01-15",16.166666
"767","2010-01-19",16.386667
"768","2010-01-20",16.360001
"769","2010-01-21",16.766666
"770","2010-01-22",16.666666
"771","2010-01-25",16.799999
"772","2010-01-26",16.713333
"773","2010-01-27",16.506666
"774","2010-01-28",16.673334
"775","2010-01-29",16.34
"776","2010-02-01",16.346666
"777","2010-02-02",16.533333
"778","2010-02-03",16.353333
"779","2010-02-04",16.306667
"780","2010-02-05",16.466667
"781","2010-02-08",16.153334
"782","2010-02-09",16.166666
"783","2010-02-10",16.146667
"784","2010-02-11",16.293333
"785","2010-02-12",16.413334
"786","2010-02-16",16.746666
"787","2010-02-17",16.9
"788","2010-02-18",16.826666
"789","2010-02-19",16.973333
"790","2010-02-22",16.913334
"791","2010-02-23",16.713333
"792","2010-02-24",16.74
"793","2010-02-25",16.780001
"794","2010-02-26",16.700001
"795","2010-03-01",16.793333
"796","2010-03-02",16.700001
"797","2010-03-03",16.6
"798","2010-03-04",16.593334
"799","2010-03-05",16.693333
"800","2010-03-08",16.773333
"801","2010-03-09",16.780001
"802","2010-03-10",16.84
"803","2010-03-11",16.953333
"804","2010-03-12",16.98
"805","2010-03-15",16.780001
"806","2010-03-16",17.093334
"807","2010-03-17",17.219999
"808","2010-03-18",17.48
"809","2010-03-19",17.68
"810","2010-03-22",17.553333
"811","2010-03-23",17.6
"812","2010-03-24",17.513334
"813","2010-03-25",17.226667
"814","2010-03-26",17.386667
"815","2010-03-29",17.66
"816","2010-03-30",17.773333
"817","2010-03-31",17.693333
"818","2010-04-01",17.813334
"819","2010-04-05",17.853333
"820","2010-04-06",17.873333
"821","2010-04-07",17.92
"822","2010-04-08",17.6
"823","2010-04-09",17.893333
"824","2010-04-12",17.726667
"825","2010-04-13",17.593334
"826","2010-04-14",17.6
"827","2010-04-15",18.059999
"828","2010-04-16",17.933332
"829","2010-04-19",17.92
"830","2010-04-20",18.086666
"831","2010-04-21",18.046667
"832","2010-04-22",18.120001
"833","2010-04-23",18.16
"834","2010-04-26",18.153334
"835","2010-04-27",18.059999
"836","2010-04-28",18.226667
"837","2010-04-29",18.293333
"838","2010-04-30",18.326666
"839","2010-05-03",18.506666
"840","2010-05-04",18.093334
"841","2010-05-05",17.946667
"842","2010-05-06",17.58
"843","2010-05-07",17.646667
"844","2010-05-10",18.093334
"845","2010-05-11",18.093334
"846","2010-05-12",18.113333
"847","2010-05-13",18.186666
"848","2010-05-14",17.906666
"849","2010-05-17",17.933332
"850","2010-05-18",17.566668
"851","2010-05-19",17.433332
"852","2010-05-20",16.833334
"853","2010-05-21",16.926666
"854","2010-05-24",16.793333
"855","2010-05-25",16.633333
"856","2010-05-26",16.646667
"857","2010-05-27",17.113333
"858","2010-05-28",17.426666
"859","2010-06-01",16.92
"860","2010-06-02",17.286667
"861","2010-06-03",17.42
"862","2010-06-04",17.006666
"863","2010-06-07",16.906666
"864","2010-06-08",17.24
"865","2010-06-09",17.34
"866","2010-06-10",17.493334
"867","2010-06-11",17.426666
"868","2010-06-14",17.299999
"869","2010-06-15",17.646667
"870","2010-06-16",17.74
"871","2010-06-17",17.74
"872","2010-06-18",17.666666
"873","2010-06-21",18.026667
"874","2010-06-22",17.82
"875","2010-06-23",17.553333
"876","2010-06-24",17.393333
"877","2010-06-25",17.526667
"878","2010-06-28",17.733334
"879","2010-06-29",17.08
"880","2010-06-30",16.959999
"881","2010-07-01",16.860001
"882","2010-07-02",16.833334
"883","2010-07-06",17.133333
"884","2010-07-07",17.6
"885","2010-07-08",17.813334
"886","2010-07-09",17.9
"887","2010-07-12",17.993334
"888","2010-07-13",18.206667
"889","2010-07-14",18.26
"890","2010-07-15",18.206667
"891","2010-07-16",17.726667
"892","2010-07-19",17.76
"893","2010-07-20",17.866667
"894","2010-07-21",17.706667
"895","2010-07-22",18.18
"896","2010-07-23",18.673334
"897","2010-07-26",18.873333
"898","2010-07-27",19.026667
"899","2010-07-28",18.213333
"900","2010-07-29",18.013334
"901","2010-07-30",17.973333
"902","2010-08-02",18.1
"903","2010-08-03",17.959999
"904","2010-08-04",18.126667
"905","2010-08-05",18.166666
"906","2010-08-06",17.953333
"907","2010-08-09",18.266666
"908","2010-08-10",18.213333
"909","2010-08-11",17.913334
"910","2010-08-12",17.726667
"911","2010-08-13",17.92
"912","2010-08-16",18
"913","2010-08-17",18.553333
"914","2010-08-18",18.559999
"915","2010-08-19",18.486666
"916","2010-08-20",18.299999
"917","2010-08-23",18.286667
"918","2010-08-24",18.219999
"919","2010-08-25",18.353333
"920","2010-08-26",18.233334
"921","2010-08-27",18.353333
"922","2010-08-30",18.139999
"923","2010-08-31",18.4
"924","2010-09-01",18.666666
"925","2010-09-02",18.533333
"926","2010-09-03",18.700001
"927","2010-09-07",18.493334
"928","2010-09-08",18.48
"929","2010-09-09",18.766666
"930","2010-09-10",19.026667
"931","2010-09-13",19.126667
"932","2010-09-14",18.84
"933","2010-09-15",18.666666
"934","2010-09-16",18.540001
"935","2010-09-17",18.626667
"936","2010-09-20",18.92
"937","2010-09-21",18.780001
"938","2010-09-22",18.76
"939","2010-09-23",18.639999
"940","2010-09-24",19.106667
"941","2010-09-27",19.193333
"942","2010-09-28",19.16
"943","2010-09-29",19.126667
"944","2010-09-30",19.073334
"945","2010-10-01",19.213333
"946","2010-10-04",19.219999
