"","date","EML"
"307","2008-03-24",15.93
"308","2008-03-25",15.95
"309","2008-03-26",15.83
"310","2008-03-27",16
"311","2008-03-28",15.82
"312","2008-03-31",15.75
"313","2008-04-01",15.69
"314","2008-04-02",15.68
"315","2008-04-03",16.049999
"316","2008-04-04",16.52
"317","2008-04-07",16.690001
"318","2008-04-08",17.190001
"319","2008-04-09",17.690001
"320","2008-04-10",17.67
"321","2008-04-11",17.85
"322","2008-04-14",17.870001
"323","2008-04-15",17.360001
"324","2008-04-16",17.639999
"325","2008-04-17",17.549999
"326","2008-04-18",17.379999
"327","2008-04-21",17.42
"328","2008-04-22",17.74
"329","2008-04-23",17.559999
"330","2008-04-24",17.9
"331","2008-04-25",19.15
"332","2008-04-28",19.1
"333","2008-04-29",18.98
"334","2008-04-30",19.299999
"335","2008-05-01",19.07
"336","2008-05-02",19.09
"337","2008-05-05",19.280001
"338","2008-05-06",19.549999
"339","2008-05-07",19.809999
"340","2008-05-08",19.549999
"341","2008-05-09",19.610001
"342","2008-05-12",18.77
"343","2008-05-13",18.4
"344","2008-05-14",17.6
"345","2008-05-15",17.07
"346","2008-05-16",17.17
"347","2008-05-19",17.200001
"348","2008-05-20",16.950001
"349","2008-05-21",16.85
"350","2008-05-22",16.889999
"351","2008-05-23",17.059999
"352","2008-05-27",16.299999
"353","2008-05-28",16.43
"354","2008-05-29",16.469999
"355","2008-05-30",16.469999
"356","2008-06-02",16.35
"357","2008-06-03",16.309999
"358","2008-06-04",16.309999
"359","2008-06-05",16.65
"360","2008-06-06",16.5
"361","2008-06-09",16.15
"362","2008-06-10",16.030001
"363","2008-06-11",16
"364","2008-06-12",16
"365","2008-06-13",16.15
"366","2008-06-16",16.049999
"367","2008-06-17",16.450001
"368","2008-06-18",16.4
"369","2008-06-19",16.35
"370","2008-06-20",16.82
"371","2008-06-23",16.889999
"372","2008-06-24",16.049999
"373","2008-06-25",15.95
"374","2008-06-26",15.7
"375","2008-06-27",15.35
"376","2008-06-30",15.35
"377","2008-07-01",15.18
"378","2008-07-02",15.2
"379","2008-07-03",15.1
"380","2008-07-07",15.4
"381","2008-07-08",15.2
"382","2008-07-09",15
"383","2008-07-10",15.19
"384","2008-07-11",15.2
"385","2008-07-14",14.95
"386","2008-07-15",14.45
"387","2008-07-16",14.45
"388","2008-07-17",14.6
"389","2008-07-18",14.8
"390","2008-07-21",14.91
"391","2008-07-22",14.94
"392","2008-07-23",15.15
"393","2008-07-24",15
"394","2008-07-25",14.7
"395","2008-07-28",15.33
"396","2008-07-29",14.55
"397","2008-07-30",14.74
"398","2008-07-31",14.74
"399","2008-08-01",14.9
"400","2008-08-04",14.9
"401","2008-08-05",15.14
"402","2008-08-06",15
"403","2008-08-07",15.9
"404","2008-08-08",15.99
"405","2008-08-11",16.1
"406","2008-08-12",15.5
"407","2008-08-13",15.4
"408","2008-08-14",15.3
"409","2008-08-15",15.51
"410","2008-08-18",15.5
"411","2008-08-19",15.5
"412","2008-08-20",14.75
"413","2008-08-21",14.46
"414","2008-08-22",14.6
"415","2008-08-25",14.6
"416","2008-08-26",14.76
"417","2008-08-27",14.5
"418","2008-08-28",14.4
"419","2008-08-29",14.65
"420","2008-09-02",14.68
"421","2008-09-03",14.33
"422","2008-09-04",14.25
"423","2008-09-05",14.22
"424","2008-09-08",14.16
"425","2008-09-09",14.27
"426","2008-09-10",14.3
"427","2008-09-11",14.3
"428","2008-09-12",14.3
"429","2008-09-15",14.15
"430","2008-09-16",14.15
"431","2008-09-17",14.1
"432","2008-09-18",13.9
"433","2008-09-19",13.9
"434","2008-09-22",13.5
"435","2008-09-23",13.65
"436","2008-09-24",13.74
"437","2008-09-25",13.65
"438","2008-09-26",13.65
"439","2008-09-29",13.29
"440","2008-09-30",13.5
"441","2008-10-01",13
"442","2008-10-02",12.93
"443","2008-10-03",13
"444","2008-10-06",12.9
"445","2008-10-07",12.22
"446","2008-10-08",12.01
"447","2008-10-09",11.96
"448","2008-10-10",11.52
"449","2008-10-13",11.65
"450","2008-10-14",11.7
"451","2008-10-15",11.5
"452","2008-10-16",11.55
"453","2008-10-17",11.72
"454","2008-10-20",11.38
"455","2008-10-21",11.28
"456","2008-10-22",11.05
"457","2008-10-23",10.8
"458","2008-10-24",10.35
"459","2008-10-27",10.3
"460","2008-10-28",10.5
"461","2008-10-29",11.25
"462","2008-10-30",10.99
"463","2008-10-31",11.89
"464","2008-11-03",11.95
"465","2008-11-04",12.5
"466","2008-11-05",12.35
"467","2008-11-06",11.55
"468","2008-11-07",11.5
"469","2008-11-10",11.61
"470","2008-11-11",11.37
"471","2008-11-12",11.35
"472","2008-11-13",11.07
"473","2008-11-14",11
"474","2008-11-17",10.97
"475","2008-11-18",10.05
"476","2008-11-19",9.55
"477","2008-11-20",8.95
"478","2008-11-21",9
"479","2008-11-24",8.9
"480","2008-11-25",8.87
"481","2008-11-26",9.15
"482","2008-11-28",9.25
"483","2008-12-01",9.15
"484","2008-12-02",9.33
"485","2008-12-03",9.26
"486","2008-12-04",9.16
"487","2008-12-05",9.15
"488","2008-12-08",9
"489","2008-12-09",9.1
"490","2008-12-10",9.11
"491","2008-12-11",9.01
"492","2008-12-12",9.3
"493","2008-12-15",9.3
"494","2008-12-16",9.31
"495","2008-12-17",9.79
"496","2008-12-18",9.55
"497","2008-12-19",9.15
"498","2008-12-22",8.95
"499","2008-12-23",8.7
"500","2008-12-24",8.9
"501","2008-12-26",8.87
"502","2008-12-29",8.12
"503","2008-12-30",8.19
"504","2008-12-31",8.6
"505","2009-01-02",8.9
"506","2009-01-05",10.32
"507","2009-01-06",10.75
"508","2009-01-07",11
"509","2009-01-08",10.98
"510","2009-01-09",10.95
"511","2009-01-12",10.91
"512","2009-01-13",9.9
"513","2009-01-14",9.94
"514","2009-01-15",9.35
"515","2009-01-16",9.3
"516","2009-01-20",9.35
"517","2009-01-21",9.86
"518","2009-01-22",9.74
"519","2009-01-23",9.53
"520","2009-01-26",9.76
"521","2009-01-27",10.08
"522","2009-01-28",10.78
"523","2009-01-29",10.75
"524","2009-01-30",11.07
"525","2009-02-02",11.12
"526","2009-02-03",10.76
"527","2009-02-04",10.21
"528","2009-02-05",10.61
"529","2009-02-06",10.92
"530","2009-02-09",11.64
"531","2009-02-10",11.44
"532","2009-02-11",12.03
"533","2009-02-12",11.45
"534","2009-02-13",11.35
"535","2009-02-17",10.65
"536","2009-02-18",10.8
"537","2009-02-19",10.75
"538","2009-02-20",10.59
"539","2009-02-23",10.35
"540","2009-02-24",10.5
"541","2009-02-25",10.76
"542","2009-02-26",10.81
"543","2009-02-27",11.2
"544","2009-03-02",10.95
"545","2009-03-03",10.65
"546","2009-03-04",10.85
"547","2009-03-05",10.45
"548","2009-03-06",10
"549","2009-03-09",8.24
"550","2009-03-10",8.38
"551","2009-03-11",9.01
"552","2009-03-12",8.71
"553","2009-03-13",8.85
"554","2009-03-16",9.53
"555","2009-03-17",9.88
"556","2009-03-18",9.54
"557","2009-03-19",9.38
"558","2009-03-20",9.16
"559","2009-03-23",9.9
"560","2009-03-24",10
"561","2009-03-25",9.84
"562","2009-03-26",10
"563","2009-03-27",9.93
"564","2009-03-30",10.15
"565","2009-03-31",10.9
"566","2009-04-01",10.6
"567","2009-04-02",10.75
"568","2009-04-03",10.75
"569","2009-04-06",10.75
"570","2009-04-07",10.5
"571","2009-04-08",10.51
"572","2009-04-09",11.76
"573","2009-04-13",11.86
"574","2009-04-14",12.01
"575","2009-04-15",12.46
"576","2009-04-16",12.15
"577","2009-04-17",12.15
"578","2009-04-20",11.5
"579","2009-04-21",11.25
"580","2009-04-22",11.25
"581","2009-04-23",10.75
"582","2009-04-24",10.7
"583","2009-04-27",10.7
"584","2009-04-28",10.7
"585","2009-04-29",10.95
"586","2009-04-30",11.43
"587","2009-05-01",11.43
"588","2009-05-04",11.5
"589","2009-05-05",11.5
"590","2009-05-06",12
"591","2009-05-07",11.85
"592","2009-05-08",13.34
"593","2009-05-11",13.33
"594","2009-05-12",13.56
"595","2009-05-13",12.96
"596","2009-05-14",12.96
"597","2009-05-15",12.85
"598","2009-05-18",13.45
"599","2009-05-19",13.9
"600","2009-05-20",14.24
"601","2009-05-21",13.24
"602","2009-05-22",13.24
"603","2009-05-26",13.64
"604","2009-05-27",14.25
"605","2009-05-28",14
"606","2009-05-29",13.5
"607","2009-06-01",14
"608","2009-06-02",15.26
"609","2009-06-03",15.75
"610","2009-06-04",15.6
"611","2009-06-05",15.5
"612","2009-06-08",14.99
"613","2009-06-09",16
"614","2009-06-10",16.35
"615","2009-06-11",15.75
"616","2009-06-12",15.8
"617","2009-06-15",15.29
"618","2009-06-16",15
"619","2009-06-17",15.8
"620","2009-06-18",16.5
"621","2009-06-19",16.73
"622","2009-06-22",16.67
"623","2009-06-23",16.190001
"624","2009-06-24",16
"625","2009-06-25",16.27
"626","2009-06-26",17.48
"627","2009-06-29",16.75
"628","2009-06-30",16.5
"629","2009-07-01",16.360001
"630","2009-07-02",16.049999
"631","2009-07-06",16.629999
"632","2009-07-07",16.790001
"633","2009-07-08",17
"634","2009-07-09",16.450001
"635","2009-07-10",16.35
"636","2009-07-13",17.4
"637","2009-07-14",17.25
"638","2009-07-15",18.42
"639","2009-07-16",18.280001
"640","2009-07-17",18
"641","2009-07-20",18
"642","2009-07-21",17.9
"643","2009-07-22",17.950001
"644","2009-07-23",17.959999
"645","2009-07-24",18
"646","2009-07-27",18.01
"647","2009-07-28",17.719999
"648","2009-07-29",17.15
"649","2009-07-30",17.85
"650","2009-07-31",17.84
"651","2009-08-03",17.9
"652","2009-08-04",18
"653","2009-08-05",17.370001
"654","2009-08-06",16.99
"655","2009-08-07",16.83
"656","2009-08-10",16.780001
"657","2009-08-11",16.709999
"658","2009-08-12",17.83
"659","2009-08-13",17.41
"660","2009-08-14",16.219999
"661","2009-08-17",16.18
"662","2009-08-18",17.5
"663","2009-08-19",17.74
"664","2009-08-20",17.57
"665","2009-08-21",17.299999
"666","2009-08-24",17.42
"667","2009-08-25",17.9
"668","2009-08-26",17.98
"669","2009-08-27",17.75
"670","2009-08-28",16.6
"671","2009-08-31",16.49
"672","2009-09-01",15.97
"673","2009-09-02",16.5
"674","2009-09-03",16.09
"675","2009-09-04",16.040001
"676","2009-09-08",15.67
"677","2009-09-09",15.93
"678","2009-09-10",16.370001
"679","2009-09-11",16.42
"680","2009-09-14",16.48
"681","2009-09-15",16.610001
"682","2009-09-16",16.73
"683","2009-09-17",17.030001
"684","2009-09-18",16.549999
"685","2009-09-21",16.65
"686","2009-09-22",16.58
"687","2009-09-23",16.450001
"688","2009-09-24",16.15
"689","2009-09-25",16.35
"690","2009-09-28",16.440001
"691","2009-09-29",16.299999
"692","2009-09-30",15.9
"693","2009-10-01",15.51
"694","2009-10-02",15.65
"695","2009-10-05",14.77
"696","2009-10-06",14.51
"697","2009-10-07",14.35
"698","2009-10-08",14.4
"699","2009-10-09",14.98
"700","2009-10-12",15.66
"701","2009-10-13",15.89
"702","2009-10-14",17.35
"703","2009-10-15",16.91
"704","2009-10-16",16.68
"705","2009-10-19",16.6
"706","2009-10-20",16.309999
"707","2009-10-21",15.49
"708","2009-10-22",15.42
"709","2009-10-23",15.75
"710","2009-10-26",15.68
"711","2009-10-27",15.6
"712","2009-10-28",15.5
"713","2009-10-29",15.92
"714","2009-10-30",15.97
"715","2009-11-02",16.1
"716","2009-11-03",16.290001
"717","2009-11-04",16.299999
"718","2009-11-05",16.58
"719","2009-11-06",16.299999
"720","2009-11-09",16.4
"721","2009-11-10",15.9
"722","2009-11-11",15.46
"723","2009-11-12",15.25
"724","2009-11-13",15.35
"725","2009-11-16",15.73
"726","2009-11-17",16.35
"727","2009-11-18",16.23
"728","2009-11-19",15.4
"729","2009-11-20",15.4
"730","2009-11-23",15.9
"731","2009-11-24",15.25
"732","2009-11-25",14.65
"733","2009-11-27",13.65
"734","2009-11-30",14
"735","2009-12-01",13.95
"736","2009-12-02",13.57
"737","2009-12-03",13.01
"738","2009-12-04",13.26
"739","2009-12-07",12.96
"740","2009-12-08",13.4
"741","2009-12-09",13.27
"742","2009-12-10",13.3
"743","2009-12-11",13.39
"744","2009-12-14",13.31
"745","2009-12-15",12.78
"746","2009-12-16",13
"747","2009-12-17",12.79
"748","2009-12-18",12.7
"749","2009-12-21",12.71
"750","2009-12-22",12.55
"751","2009-12-23",12.45
"752","2009-12-24",12.26
"753","2009-12-28",12.23
"754","2009-12-29",12.59
"755","2009-12-30",13.4
"756","2009-12-31",13.43
"757","2010-01-04",13.51
"758","2010-01-05",13.22
"759","2010-01-06",13
"760","2010-01-07",13.39
"761","2010-01-08",13.54
"762","2010-01-11",13.47
"763","2010-01-12",13.67
"764","2010-01-13",13.47
"765","2010-01-14",13.7
"766","2010-01-15",13.23
"767","2010-01-19",14.02
"768","2010-01-20",13.5
"769","2010-01-21",12.1
"770","2010-01-22",12.1
"771","2010-01-25",12.53
"772","2010-01-26",12.04
"773","2010-01-27",11.94
"774","2010-01-28",11.77
"775","2010-01-29",11.85
"776","2010-02-01",12.7
"777","2010-02-02",12.05
"778","2010-02-03",12.1
"779","2010-02-04",11.52
"780","2010-02-05",11.65
"781","2010-02-08",11.12
"782","2010-02-09",11.59
"783","2010-02-10",11.56
"784","2010-02-11",11.75
"785","2010-02-12",11.52
"786","2010-02-16",11.39
"787","2010-02-17",11.75
"788","2010-02-18",12.25
"789","2010-02-19",12.61
"790","2010-02-22",12.75
"791","2010-02-23",12.63
"792","2010-02-24",12.7
"793","2010-02-25",12.75
"794","2010-02-26",12.89
"795","2010-03-01",13.2
"796","2010-03-02",13.27
"797","2010-03-03",13.14
"798","2010-03-04",13.13
"799","2010-03-05",13.25
"800","2010-03-08",13.34
"801","2010-03-09",13.6
"802","2010-03-10",13.14
"803","2010-03-11",13.26
"804","2010-03-12",13.14
"805","2010-03-15",13.14
"806","2010-03-16",13.1
"807","2010-03-17",13.26
"808","2010-03-18",12.97
"809","2010-03-19",13.21
"810","2010-03-22",13.31
"811","2010-03-23",13.44
"812","2010-03-24",13.41
"813","2010-03-25",12.87
"814","2010-03-26",12.95
"815","2010-03-29",13.63
"816","2010-03-30",13.81
"817","2010-03-31",13.54
"818","2010-04-01",13.42
"819","2010-04-05",13.76
"820","2010-04-06",13.85
"821","2010-04-07",14.24
"822","2010-04-08",14.02
"823","2010-04-09",13.85
"824","2010-04-12",14.01
"825","2010-04-13",14.13
"826","2010-04-14",14.32
"827","2010-04-15",14.33
"828","2010-04-16",14.23
"829","2010-04-19",14.25
"830","2010-04-20",14.67
"831","2010-04-21",14.6
"832","2010-04-22",14.45
"833","2010-04-23",15.06
"834","2010-04-26",15.72
"835","2010-04-27",15.37
"836","2010-04-28",15.6
"837","2010-04-29",16.209999
"838","2010-04-30",16.25
"839","2010-05-03",16.219999
"840","2010-05-04",15.8
"841","2010-05-05",15.52
"842","2010-05-06",14.75
"843","2010-05-07",14.4
"844","2010-05-10",15.09
"845","2010-05-11",14.72
"846","2010-05-12",15
"847","2010-05-13",14.99
"848","2010-05-14",14.28
"849","2010-05-17",14.05
"850","2010-05-18",13.32
"851","2010-05-19",13.21
"852","2010-05-20",12.5
"853","2010-05-21",12.53
"854","2010-05-24",12.95
"855","2010-05-25",12.95
"856","2010-05-26",12.77
"857","2010-05-27",13.57
"858","2010-05-28",13.75
"859","2010-06-01",13.75
"860","2010-06-02",14.48
"861","2010-06-03",15.28
"862","2010-06-04",13.81
"863","2010-06-07",13.3
"864","2010-06-08",13.41
"865","2010-06-09",13.5
"866","2010-06-10",14.06
"867","2010-06-11",14.25
"868","2010-06-14",14.25
"869","2010-06-15",14.32
"870","2010-06-16",14.68
"871","2010-06-17",14.69
"872","2010-06-18",14.35
"873","2010-06-21",14.58
"874","2010-06-22",14.2
"875","2010-06-23",14.74
"876","2010-06-24",14.25
"877","2010-06-25",14.85
"878","2010-06-28",14.62
"879","2010-06-29",14.35
"880","2010-06-30",14.66
"881","2010-07-01",14.52
"882","2010-07-02",14.18
"883","2010-07-06",13.83
"884","2010-07-07",14.2
"885","2010-07-08",14.25
"886","2010-07-09",14.06
"887","2010-07-12",14
"888","2010-07-13",14.18
"889","2010-07-14",13.7
"890","2010-07-15",13.19
"891","2010-07-16",13.18
"892","2010-07-19",13.4
"893","2010-07-20",13.55
"894","2010-07-21",13.56
"895","2010-07-22",13.7
"896","2010-07-23",14.1
"897","2010-07-26",14.97
"898","2010-07-27",15
"899","2010-07-28",16
"900","2010-07-29",16.25
"901","2010-07-30",16.639999
"902","2010-08-02",16.4
"903","2010-08-03",16.49
"904","2010-08-04",16.35
"905","2010-08-05",16.16
"906","2010-08-06",16.16
"907","2010-08-09",16.99
"908","2010-08-10",16.91
"909","2010-08-11",16.5
"910","2010-08-12",16.379999
"911","2010-08-13",16.379999
"912","2010-08-16",16.35
"913","2010-08-17",16.379999
"914","2010-08-18",16.34
"915","2010-08-19",16.1
"916","2010-08-20",16.379999
"917","2010-08-23",16
"918","2010-08-24",15.64
"919","2010-08-25",16.25
"920","2010-08-26",16.5
"921","2010-08-27",16.75
"922","2010-08-30",16.75
"923","2010-08-31",16.99
"924","2010-09-01",17.5
"925","2010-09-02",17.75
"926","2010-09-03",17.25
"927","2010-09-07",17.25
"928","2010-09-08",17.25
"929","2010-09-09",16.5
"930","2010-09-10",16.5
"931","2010-09-13",16.5
"932","2010-09-14",15.56
"933","2010-09-15",15.81
"934","2010-09-16",16.049999
"935","2010-09-17",16.200001
"936","2010-09-20",16.299999
"937","2010-09-21",16.450001
"938","2010-09-22",16.450001
"939","2010-09-23",16.450001
"940","2010-09-24",16.6
"941","2010-09-27",16.6
"942","2010-09-28",16.01
"943","2010-09-29",15.8
"944","2010-09-30",16.389999
"945","2010-10-01",17.1
"946","2010-10-04",16.5
"947","2010-10-05",16.5
"948","2010-10-06",16.5
"949","2010-10-07",16.25
"950","2010-10-08",16.25
"951","2010-10-11",16.440001
"952","2010-10-12",16.75
"953","2010-10-13",16.469999
"954","2010-10-14",16.450001
"955","2010-10-15",16.18
"956","2010-10-18",16.91
"957","2010-10-19",16.33
"958","2010-10-20",17
"959","2010-10-21",17
"960","2010-10-22",17
"961","2010-10-25",16.870001
"962","2010-10-26",17.219999
"963","2010-10-27",17.049999
"964","2010-10-28",17.49
"965","2010-10-29",18
"966","2010-11-01",18
"967","2010-11-02",18.25
"968","2010-11-03",18.26
"969","2010-11-04",19.049999
"970","2010-11-05",19
"971","2010-11-08",18.389999
"972","2010-11-09",18.200001
"973","2010-11-10",17.639999
"974","2010-11-11",17.559999
"975","2010-11-12",17.299999
"976","2010-11-15",17.139999
"977","2010-11-16",17.139999
"978","2010-11-17",16.98
"979","2010-11-18",17.360001
"980","2010-11-19",18.01
"981","2010-11-22",18.01
"982","2010-11-23",17.5
"983","2010-11-24",17.9
"984","2010-11-26",17.9
"985","2010-11-29",17.950001
"986","2010-11-30",18.299999
"987","2010-12-01",18.5
"988","2010-12-02",18.5
"989","2010-12-03",18.129999
"990","2010-12-06",18
"991","2010-12-07",17.57
"992","2010-12-08",17.93
