"","date","HPE"
"188","2016-07-18",11.502088
"189","2016-07-19",11.502088
"190","2016-07-20",11.659014
"191","2016-07-21",11.47884
"192","2016-07-22",11.653202
"193","2016-07-25",11.746195
"194","2016-07-26",11.885684
"195","2016-07-27",11.827564
"196","2016-07-28",11.804316
"197","2016-07-29",12.216972
"198","2016-08-01",12.251845
"199","2016-08-02",12.071671
"200","2016-08-03",12.501764
"201","2016-08-04",12.647066
"202","2016-08-05",12.734247
"203","2016-08-08",12.583133
"204","2016-08-09",12.612193
"205","2016-08-10",12.525012
"206","2016-08-11",12.658689
"207","2016-08-12",12.722623
"208","2016-08-15",12.792368
"209","2016-08-16",12.824334
"210","2016-08-17",12.577321
"211","2016-08-18",12.705187
"212","2016-08-19",12.71681
"213","2016-08-22",12.751683
"214","2016-08-23",12.745871
"215","2016-08-24",12.606381
"216","2016-08-25",12.693563
"217","2016-08-26",12.658689
"218","2016-08-29",12.693563
"219","2016-08-30",12.542448
"220","2016-08-31",12.484327
"221","2016-09-01",12.879549
"222","2016-09-02",12.908608
"223","2016-09-06",12.705187
"224","2016-09-07",12.838864
"225","2016-09-08",12.426207
"226","2016-09-09",12.158852
"227","2016-09-12",12.373899
"228","2016-09-13",12.298342
"229","2016-09-14",12.414583
"230","2016-09-15",12.862112
"231","2016-09-16",12.937669
"232","2016-09-19",13.181776
"233","2016-09-20",13.146904
"234","2016-09-21",13.437508
"235","2016-09-22",13.507252
"236","2016-09-23",13.356138
"237","2016-09-26",13.245709
"238","2016-09-27",13.321266
"239","2016-09-28",13.391011
"240","2016-09-29",13.309642
"241","2016-09-30",13.222461
"242","2016-10-03",13.16434
"243","2016-10-04",13.013227
"244","2016-10-05",13.251521
"245","2016-10-06",13.181776
"246","2016-10-07",12.984166
"247","2016-10-10",13.077159
"248","2016-10-11",12.774931
"249","2016-10-12",12.786555
"250","2016-10-13",12.647066
"251","2016-10-14",12.513388
"252","2016-10-17",12.362274
"253","2016-10-18",12.478516
"254","2016-10-19",12.629629
"255","2016-10-20",12.71681
"256","2016-10-21",12.571508
"257","2016-10-24",12.600569
"258","2016-10-25",12.554072
"259","2016-10-26",12.670314
"260","2016-10-27",12.896985
"261","2016-10-28",12.885361
"262","2016-10-31",13.059723
"263","2016-11-01",12.833052
"264","2016-11-02",12.79818
"265","2016-11-03",12.670314
"266","2016-11-04",12.809804
"267","2016-11-07",13.431695
"268","2016-11-08",13.507252
"269","2016-11-09",13.50144
"270","2016-11-10",13.408447
"271","2016-11-11",13.547936
"272","2016-11-14",13.571185
"273","2016-11-15",13.606057
"274","2016-11-16",13.675802
"275","2016-11-17",13.716487
"276","2016-11-18",13.547936
"277","2016-11-21",13.437508
"278","2016-11-22",13.292206
"279","2016-11-23",13.687427
"280","2016-11-25",13.495628
"281","2016-11-28",13.565372
"282","2016-11-29",13.797855
"283","2016-11-30",13.832728
"284","2016-12-01",13.582809
"285","2016-12-02",13.861789
"286","2016-12-05",14.071023
"287","2016-12-06",13.925721
"288","2016-12-07",14.344191
"289","2016-12-08",14.320942
"290","2016-12-09",14.245385
"291","2016-12-12",13.890849
"292","2016-12-13",13.908285
"293","2016-12-14",13.902473
"294","2016-12-15",13.792044
"295","2016-12-16",13.652554
"296","2016-12-19",13.792044
"297","2016-12-20",13.855976
"298","2016-12-21",13.885036
"299","2016-12-22",13.80948
"300","2016-12-23",13.844353
"301","2016-12-27",13.797855
"302","2016-12-28",13.542125
"303","2016-12-29",13.565372
"304","2016-12-30",13.449131
"305","2017-01-03",13.484004
"306","2017-01-04",13.629306
"307","2017-01-05",13.693238
"308","2017-01-06",13.425883
"309","2017-01-09",13.112031
"310","2017-01-10",13.338702
"311","2017-01-11",13.228272
"312","2017-01-12",13.222461
"313","2017-01-13",13.332891
"314","2017-01-17",13.187589
"315","2017-01-18",13.286393
"316","2017-01-19",13.234085
"317","2017-01-20",13.298018
"318","2017-01-23",13.117844
"319","2017-01-24",13.30383
"320","2017-01-25",13.356138
"321","2017-01-26",13.146904
"322","2017-01-27",13.106219
"323","2017-01-30",12.873736
"324","2017-01-31",13.181776
"325","2017-02-01",13.129468
"326","2017-02-02",13.187589
"327","2017-02-03",13.658366
"328","2017-02-06",13.681614
"329","2017-02-07",13.768795
"330","2017-02-08",13.733923
"331","2017-02-09",13.995466
"332","2017-02-10",13.943157
"333","2017-02-13",14.018714
"334","2017-02-14",14.030338
"335","2017-02-15",14.169828
"336","2017-02-16",14.140768
"337","2017-02-17",14.181453
"338","2017-02-21",14.332566
"339","2017-02-22",14.402311
"340","2017-02-23",14.332566
"341","2017-02-24",13.344514
"342","2017-02-27",12.966729
"343","2017-02-28",13.263145
"344","2017-03-01",13.47238
"345","2017-03-02",13.338702
"346","2017-03-03",13.396823
"347","2017-03-06",13.408447
"348","2017-03-07",13.263145
"349","2017-03-08",13.146904
"350","2017-03-09",13.059723
"351","2017-03-10",13.001602
"352","2017-03-13",12.972542
"353","2017-03-14",12.920233
"354","2017-03-15",13.187589
"355","2017-03-16",13.158528
"356","2017-03-17",13.280581
"357","2017-03-20",13.338702
"358","2017-03-21",12.931857
"359","2017-03-22",13.077159
"360","2017-03-23",13.251521
"361","2017-03-24",13.234085
"362","2017-03-27",13.205025
"363","2017-03-28",13.373574
"364","2017-03-29",13.757172
"365","2017-03-30",13.728111
"366","2017-03-31",13.774608
"367","2017-04-03",13.630721
"368","2017-04-04",13.886734
"369","2017-04-05",13.886734
"370","2017-04-06",13.97983
"371","2017-04-07",14.181536
"372","2017-04-10",14.197052
"373","2017-04-11",14.103956
"374","2017-04-12",14.003103
"375","2017-04-13",13.956555
"376","2017-04-17",14.049651
"377","2017-04-18",14.065166
"378","2017-04-19",14.088441
"379","2017-04-20",14.220325
"380","2017-04-21",14.072925
"381","2017-04-24",14.305663
"382","2017-04-25",14.367727
"383","2017-04-26",14.437549
"384","2017-04-27",14.453064
"385","2017-04-28",14.453064
"386","2017-05-01",14.530643
"387","2017-05-02",14.50737
"388","2017-05-03",14.484097
"389","2017-05-04",14.54616
"390","2017-05-05",14.608223
"391","2017-05-08",14.654771
"392","2017-05-09",14.569433
"393","2017-05-10",14.740108
"394","2017-05-11",14.631497
"395","2017-05-12",14.647014
"396","2017-05-15",14.73235
"397","2017-05-16",14.825446
"398","2017-05-17",14.584949
"399","2017-05-18",14.569433
"400","2017-05-19",14.375484
"401","2017-05-22",14.577191
"402","2017-05-23",14.631497
"403","2017-05-24",14.670287
"404","2017-05-25",14.615981
"405","2017-05-26",14.608223
"406","2017-05-30",14.623739
"407","2017-05-31",14.592708
"408","2017-06-01",13.591931
"409","2017-06-02",13.498837
"410","2017-06-05",13.312646
"411","2017-06-06",13.211792
"412","2017-06-07",13.21955
"413","2017-06-08",13.227308
"414","2017-06-09",13.18076
"415","2017-06-12",13.072149
"416","2017-06-13",13.095423
"417","2017-06-14",12.986812
"418","2017-06-15",12.816136
"419","2017-06-16",12.792863
"420","2017-06-19",12.971295
"421","2017-06-20",12.909232
"422","2017-06-21",12.854926
"423","2017-06-22",12.940264
"424","2017-06-23",13.072149
"425","2017-06-26",13.041117
"426","2017-06-27",12.800621
"427","2017-06-28",13.110939
"428","2017-06-29",12.91699
"429","2017-06-30",12.870442
"430","2017-07-03",12.932506
"431","2017-07-05",13.141971
"432","2017-07-06",12.785105
"433","2017-07-07",12.885958
"434","2017-07-10",12.986812
"435","2017-07-11",13.017843
"436","2017-07-12",13.025601
"437","2017-07-13",13.25834
"438","2017-07-14",13.335919
"439","2017-07-17",13.366951
"440","2017-07-18",13.304888
"441","2017-07-19",13.708301
"442","2017-07-20",13.886734
"443","2017-07-21",13.972072
"444","2017-07-24",13.840186
"445","2017-07-25",13.871218
"446","2017-07-26",13.661754
"447","2017-07-27",13.615206
"448","2017-07-28",13.584174
"449","2017-07-31",13.584174
"450","2017-08-01",13.615206
"451","2017-08-02",13.460047
"452","2017-08-03",13.413499
"453","2017-08-04",13.584174
"454","2017-08-07",13.677269
"455","2017-08-08",13.677269
"456","2017-08-09",13.685027
"457","2017-08-10",13.281613
"458","2017-08-11",13.421257
"459","2017-08-14",13.638479
"460","2017-08-15",13.770365
"461","2017-08-16",13.653996
"462","2017-08-17",13.421257
"463","2017-08-18",13.328161
"464","2017-08-21",13.429015
"465","2017-08-22",13.708301
"466","2017-08-23",13.739333
"467","2017-08-24",13.925524
"468","2017-08-25",13.925524
"469","2017-08-28",13.801396
"470","2017-08-29",13.902249
"471","2017-08-30",13.948797
"472","2017-08-31",14.010861
"473","2017-09-01",14.31
"474","2017-09-05",14.04
"475","2017-09-06",13.77
"476","2017-09-07",13.25
"477","2017-09-08",13.12
"478","2017-09-11",13.35
"479","2017-09-12",13.12
"480","2017-09-13",13.23
"481","2017-09-14",13.47
"482","2017-09-15",13.52
"483","2017-09-18",13.54
"484","2017-09-19",13.49
"485","2017-09-20",13.63
"486","2017-09-21",13.79
"487","2017-09-22",14.26
"488","2017-09-25",14.7
"489","2017-09-26",14.89
"490","2017-09-27",14.85
"491","2017-09-28",14.57
"492","2017-09-29",14.71
"493","2017-10-02",14.97
"494","2017-10-03",14.69
"495","2017-10-04",14.8
"496","2017-10-05",14.83
"497","2017-10-06",14.8
"498","2017-10-09",14.8
"499","2017-10-10",14.96
"500","2017-10-11",14.94
"501","2017-10-12",14.8
"502","2017-10-13",14.89
"503","2017-10-16",14.86
"504","2017-10-17",14.61
"505","2017-10-18",14.7
"506","2017-10-19",13.86
"507","2017-10-20",14.04
"508","2017-10-23",14.25
"509","2017-10-24",14.31
"510","2017-10-25",14.08
"511","2017-10-26",14.25
"512","2017-10-27",14.28
"513","2017-10-30",13.98
"514","2017-10-31",13.92
"515","2017-11-01",13.6
"516","2017-11-02",13.63
"517","2017-11-03",13.5
"518","2017-11-06",13.63
"519","2017-11-07",13.57
"520","2017-11-08",13.54
"521","2017-11-09",13.72
"522","2017-11-10",13.7
"523","2017-11-13",13.48
"524","2017-11-14",13.27
"525","2017-11-15",13.16
"526","2017-11-16",13.27
"527","2017-11-17",13.68
"528","2017-11-20",14.09
"529","2017-11-21",14.12
"530","2017-11-22",13.1
"531","2017-11-24",13.32
"532","2017-11-27",13.47
"533","2017-11-28",13.88
"534","2017-11-29",13.97
"535","2017-11-30",13.95
"536","2017-12-01",14.44
"537","2017-12-04",14.23
"538","2017-12-05",14.08
"539","2017-12-06",14.16
"540","2017-12-07",14.22
"541","2017-12-08",14.34
"542","2017-12-11",14.58
"543","2017-12-12",14.5
"544","2017-12-13",14.32
"545","2017-12-14",14.24
"546","2017-12-15",14.41
"547","2017-12-18",14.9
"548","2017-12-19",14.8
"549","2017-12-20",14.71
"550","2017-12-21",14.72
"551","2017-12-22",14.71
"552","2017-12-26",14.74
"553","2017-12-27",14.67
"554","2017-12-28",14.61
"555","2017-12-29",14.36
"556","2018-01-02",14.61
"557","2018-01-03",14.7
"558","2018-01-04",15.06
"559","2018-01-05",15.05
"560","2018-01-08",14.82
"561","2018-01-09",14.85
"562","2018-01-10",15.19
"563","2018-01-11",15.45
"564","2018-01-12",15.81
"565","2018-01-16",15.81
"566","2018-01-17",16.07
"567","2018-01-18",15.97
"568","2018-01-19",16.08
"569","2018-01-22",16.049999
"570","2018-01-23",16.67
"571","2018-01-24",16.68
"572","2018-01-25",16.48
"573","2018-01-26",16.709999
"574","2018-01-29",16.969999
"575","2018-01-30",16.540001
"576","2018-01-31",16.4
"577","2018-02-01",16.790001
"578","2018-02-02",16.65
"579","2018-02-05",15.66
"580","2018-02-06",15.73
"581","2018-02-07",15.56
"582","2018-02-08",15.04
"583","2018-02-09",15.3
"584","2018-02-12",15.75
"585","2018-02-13",15.47
"586","2018-02-14",16.15
"587","2018-02-15",16.35
"588","2018-02-16",16.389999
"589","2018-02-20",16.52
"590","2018-02-21",16.25
"591","2018-02-22",16.41
"592","2018-02-23",18.139999
"593","2018-02-26",18.549999
"594","2018-02-27",18.82
"595","2018-02-28",18.59
"596","2018-03-01",18.4
"597","2018-03-02",18.780001
"598","2018-03-05",18.98
"599","2018-03-06",19.41
"600","2018-03-07",19.15
"601","2018-03-08",18.950001
"602","2018-03-09",19.16
"603","2018-03-12",19.07
"604","2018-03-13",18.879999
"605","2018-03-14",18.85
"606","2018-03-15",18.83
"607","2018-03-16",18.790001
"608","2018-03-19",18.700001
"609","2018-03-20",18.780001
"610","2018-03-21",18.709999
"611","2018-03-22",18.32
"612","2018-03-23",17.629999
"613","2018-03-26",17.99
"614","2018-03-27",17.559999
"615","2018-03-28",17.66
"616","2018-03-29",17.540001
"617","2018-04-02",17.120001
"618","2018-04-03",17.139999
"619","2018-04-04",17.25
"620","2018-04-05",17.200001
"621","2018-04-06",16.700001
"622","2018-04-09",16.809999
"623","2018-04-10",17.25
"624","2018-04-11",17.24
"625","2018-04-12",17.41
"626","2018-04-13",17.4
"627","2018-04-16",17.559999
"628","2018-04-17",17.75
"629","2018-04-18",17.68
"630","2018-04-19",17.41
"631","2018-04-20",17.290001
"632","2018-04-23",17.42
"633","2018-04-24",17.360001
"634","2018-04-25",17.309999
"635","2018-04-26",17.389999
"636","2018-04-27",17.35
"637","2018-04-30",17.049999
"638","2018-05-01",17.18
"639","2018-05-02",17.120001
"640","2018-05-03",16.9
"641","2018-05-04",17.209999
"642","2018-05-07",17.299999
"643","2018-05-08",17.389999
"644","2018-05-09",17.6
"645","2018-05-10",17.65
"646","2018-05-11",17.67
"647","2018-05-14",17.59
"648","2018-05-15",17.4
"649","2018-05-16",17.629999
"650","2018-05-17",17.67
"651","2018-05-18",17.559999
"652","2018-05-21",17.51
"653","2018-05-22",17.41
"654","2018-05-23",15.58
"655","2018-05-24",15.76
"656","2018-05-25",15.52
"657","2018-05-29",15.38
"658","2018-05-30",15.57
"659","2018-05-31",15.24
"660","2018-06-01",15.53
"661","2018-06-04",15.54
"662","2018-06-05",16.059999
"663","2018-06-06",16.02
"664","2018-06-07",15.92
"665","2018-06-08",16.01
"666","2018-06-11",16.02
"667","2018-06-12",15.79
"668","2018-06-13",15.79
"669","2018-06-14",15.82
"670","2018-06-15",15.95
"671","2018-06-18",15.91
"672","2018-06-19",15.9
"673","2018-06-20",15.15
"674","2018-06-21",15.42
"675","2018-06-22",15.24
"676","2018-06-25",15.07
"677","2018-06-26",15.17
"678","2018-06-27",14.72
"679","2018-06-28",14.71
"680","2018-06-29",14.61
"681","2018-07-02",14.8
"682","2018-07-03",14.77
"683","2018-07-05",14.82
"684","2018-07-06",14.98
"685","2018-07-09",15.23
"686","2018-07-10",15.5
"687","2018-07-11",15.1
"688","2018-07-12",15.39
"689","2018-07-13",15.49
"690","2018-07-16",15.64
"691","2018-07-17",15.66
"692","2018-07-18",15.93
"693","2018-07-19",15.64
"694","2018-07-20",15.47
"695","2018-07-23",15.47
"696","2018-07-24",15.3
"697","2018-07-25",15.48
"698","2018-07-26",15.69
"699","2018-07-27",15.59
"700","2018-07-30",15.45
"701","2018-07-31",15.44
"702","2018-08-01",15.45
"703","2018-08-02",15.55
"704","2018-08-03",15.98
"705","2018-08-06",16.01
"706","2018-08-07",16.129999
"707","2018-08-08",16.16
"708","2018-08-09",16.110001
"709","2018-08-10",15.85
"710","2018-08-13",15.66
"711","2018-08-14",15.99
"712","2018-08-15",16.030001
"713","2018-08-16",16.27
"714","2018-08-17",16.67
"715","2018-08-20",16.719999
"716","2018-08-21",15.78
"717","2018-08-22",15.82
"718","2018-08-23",16.1
"719","2018-08-24",16.200001
"720","2018-08-27",16.450001
"721","2018-08-28",16.74
"722","2018-08-29",16.709999
"723","2018-08-30",16.790001
"724","2018-08-31",16.530001
"725","2018-09-04",16.67
"726","2018-09-05",16.59
"727","2018-09-06",16.52
"728","2018-09-07",16.530001
"729","2018-09-10",16.41
"730","2018-09-11",16.450001
"731","2018-09-12",16.4
"732","2018-09-13",16.540001
"733","2018-09-14",16.58
"734","2018-09-17",16.280001
"735","2018-09-18",16.549999
"736","2018-09-19",16.639999
"737","2018-09-20",16.870001
"738","2018-09-21",17.02
"739","2018-09-24",16.92
"740","2018-09-25",16.549999
"741","2018-09-26",16.51
"742","2018-09-27",16.280001
"743","2018-09-28",16.309999
"744","2018-10-01",16.18
"745","2018-10-02",16.530001
"746","2018-10-03",16.75
"747","2018-10-04",16.85
"748","2018-10-05",16.139999
"749","2018-10-08",15.89
"750","2018-10-09",15.69
"751","2018-10-10",15.11
"752","2018-10-11",14.63
"753","2018-10-12",15.42
"754","2018-10-15",15.34
"755","2018-10-16",15.51
"756","2018-10-17",15.52
"757","2018-10-18",15.33
"758","2018-10-19",15.44
"759","2018-10-22",15.84
"760","2018-10-23",15.65
"761","2018-10-24",15.09
"762","2018-10-25",15.15
"763","2018-10-26",14.63
"764","2018-10-29",14.57
"765","2018-10-30",14.93
"766","2018-10-31",15.25
"767","2018-11-01",15.8
"768","2018-11-02",15.89
"769","2018-11-05",15.93
"770","2018-11-06",15.88
"771","2018-11-07",16.24
"772","2018-11-08",16.25
"773","2018-11-09",15.72
"774","2018-11-12",15.28
"775","2018-11-13",15.34
"776","2018-11-14",15.15
"777","2018-11-15",15.32
"778","2018-11-16",15.2
"779","2018-11-19",14.83
"780","2018-11-20",14.53
"781","2018-11-21",14.7
"782","2018-11-23",14.54
"783","2018-11-26",14.91
"784","2018-11-27",15.06
"785","2018-11-28",15.46
"786","2018-11-29",15.12
"787","2018-11-30",15
"788","2018-12-03",15.5
"789","2018-12-04",15.05
"790","2018-12-06",16.02
"791","2018-12-07",14.71
"792","2018-12-10",14.57
"793","2018-12-11",14.74
"794","2018-12-12",14.64
"795","2018-12-13",14.49
"796","2018-12-14",14.22
"797","2018-12-17",13.59
"798","2018-12-18",13.63
"799","2018-12-19",13.17
"800","2018-12-20",12.65
"801","2018-12-21",12.61
"802","2018-12-24",12.27
"803","2018-12-26",12.81
"804","2018-12-27",13.1
"805","2018-12-28",13.03
"806","2018-12-31",13.21
"807","2019-01-02",13.46
"808","2019-01-03",13.18
"809","2019-01-04",13.8
"810","2019-01-07",14.07
"811","2019-01-08",13.8
"812","2019-01-09",14.06
"813","2019-01-10",14.13
"814","2019-01-11",14.24
"815","2019-01-14",14.16
"816","2019-01-15",14.44
"817","2019-01-16",14.32
"818","2019-01-17",14.27
"819","2019-01-18",14.68
"820","2019-01-22",14.45
"821","2019-01-23",14.44
"822","2019-01-24",14.76
"823","2019-01-25",15.35
"824","2019-01-28",15.66
"825","2019-01-29",15.37
"826","2019-01-30",15.52
"827","2019-01-31",15.59
"828","2019-02-01",15.69
"829","2019-02-04",15.79
"830","2019-02-05",15.89
"831","2019-02-06",16.09
"832","2019-02-07",15.85
"833","2019-02-08",15.92
"834","2019-02-11",15.84
"835","2019-02-12",16
"836","2019-02-13",16.049999
"837","2019-02-14",15.99
"838","2019-02-15",16.09
"839","2019-02-19",16.09
"840","2019-02-20",16.049999
"841","2019-02-21",16.23
"842","2019-02-22",16.32
"843","2019-02-25",16.76
"844","2019-02-26",16.799999
"845","2019-02-27",16.700001
"846","2019-02-28",16.379999
"847","2019-03-01",16.379999
"848","2019-03-04",16.16
"849","2019-03-05",16.139999
"850","2019-03-06",15.96
"851","2019-03-07",15.67
"852","2019-03-08",15.61
"853","2019-03-11",15.89
"854","2019-03-12",15.31
"855","2019-03-13",15.52
"856","2019-03-14",15.66
"857","2019-03-15",16.07
"858","2019-03-18",15.84
"859","2019-03-19",15.88
"860","2019-03-20",15.87
"861","2019-03-21",16.02
"862","2019-03-22",15.29
"863","2019-03-25",15.15
"864","2019-03-26",15.31
"865","2019-03-27",15.26
"866","2019-03-28",15.26
"867","2019-03-29",15.43
"868","2019-04-01",15.9
"869","2019-04-02",15.82
"870","2019-04-03",15.85
"871","2019-04-04",16.07
"872","2019-04-05",16.15
"873","2019-04-08",16.190001
"874","2019-04-09",15.95
"875","2019-04-10",16.27
"876","2019-04-11",16.27
"877","2019-04-12",16.4
"878","2019-04-15",16.49
"879","2019-04-16",16.6
"880","2019-04-17",16.57
"881","2019-04-18",16.66
"882","2019-04-22",16.59
"883","2019-04-23",16.530001
"884","2019-04-24",16.27
"885","2019-04-25",16.01
"886","2019-04-26",15.77
"887","2019-04-29",15.71
"888","2019-04-30",15.81
"889","2019-05-01",15.79
"890","2019-05-02",15.74
"891","2019-05-03",15.93
"892","2019-05-06",15.66
"893","2019-05-07",15.43
"894","2019-05-08",15.35
"895","2019-05-09",15.22
"896","2019-05-10",14.79
"897","2019-05-13",14.16
"898","2019-05-14",14.24
"899","2019-05-15",14.42
"900","2019-05-16",14.53
"901","2019-05-17",14.62
"902","2019-05-20",14.75
"903","2019-05-21",15.25
"904","2019-05-22",14.71
"905","2019-05-23",14.32
"906","2019-05-24",14.39
"907","2019-05-28",14.17
"908","2019-05-29",14.13
"909","2019-05-30",14.22
"910","2019-05-31",13.72
"911","2019-06-03",13.69
"912","2019-06-04",14.13
"913","2019-06-05",14.09
"914","2019-06-06",13.99
"915","2019-06-07",14.09
"916","2019-06-10",14.26
"917","2019-06-11",14.26
"918","2019-06-12",14.14
"919","2019-06-13",14.35
"920","2019-06-14",14.15
"921","2019-06-17",14.3
"922","2019-06-18",14.59
"923","2019-06-19",14.71
"924","2019-06-20",15
"925","2019-06-21",14.94
"926","2019-06-24",15.01
"927","2019-06-25",14.76
"928","2019-06-26",14.96
"929","2019-06-27",14.97
"930","2019-06-28",14.95
"931","2019-07-01",15.14
"932","2019-07-02",15.08
"933","2019-07-03",15.29
"934","2019-07-05",15.17
"935","2019-07-08",15.03
"936","2019-07-09",14.87
"937","2019-07-10",14.77
"938","2019-07-11",14.6
"939","2019-07-12",14.91
"940","2019-07-15",14.96
"941","2019-07-16",14.81
"942","2019-07-17",14.69
"943","2019-07-18",14.75
"944","2019-07-19",14.84
"945","2019-07-22",14.3
"946","2019-07-23",14.61
"947","2019-07-24",14.74
"948","2019-07-25",14.51
"949","2019-07-26",14.63
"950","2019-07-29",14.66
"951","2019-07-30",14.61
"952","2019-07-31",14.37
"953","2019-08-01",14.14
"954","2019-08-02",13.27
"955","2019-08-05",12.9
"956","2019-08-06",13.07
"957","2019-08-07",13.06
"958","2019-08-08",13.55
"959","2019-08-09",13.39
"960","2019-08-12",13.08
