"","date","TTD"
"75","2017-01-06",27.700001
"76","2017-01-09",28.440001
"77","2017-01-10",28.860001
"78","2017-01-11",29.75
"79","2017-01-12",29.370001
"80","2017-01-13",29.35
"81","2017-01-17",28.99
"82","2017-01-18",29.01
"83","2017-01-19",29
"84","2017-01-20",29.26
"85","2017-01-23",29.790001
"86","2017-01-24",29.65
"87","2017-01-25",30.41
"88","2017-01-26",30.780001
"89","2017-01-27",30.83
"90","2017-01-30",29.75
"91","2017-01-31",29.66
"92","2017-02-01",29.59
"93","2017-02-02",29.02
"94","2017-02-03",28.92
"95","2017-02-06",28.799999
"96","2017-02-07",28.549999
"97","2017-02-08",28.34
"98","2017-02-09",29.040001
"99","2017-02-10",29.049999
"100","2017-02-13",30.059999
"101","2017-02-14",30.35
"102","2017-02-15",31.67
"103","2017-02-16",33.360001
"104","2017-02-17",32.41
"105","2017-02-21",35
"106","2017-02-22",34.299999
"107","2017-02-23",36.389999
"108","2017-02-24",37.32
"109","2017-02-27",36.830002
"110","2017-02-28",42.209999
"111","2017-03-01",43.049999
"112","2017-03-02",42.439999
"113","2017-03-03",44.599998
"114","2017-03-06",42.34
"115","2017-03-07",44.080002
"116","2017-03-08",43.310001
"117","2017-03-09",44.380001
"118","2017-03-10",45.790001
"119","2017-03-13",43.349998
"120","2017-03-14",41.220001
"121","2017-03-15",41.549999
"122","2017-03-16",40.18
"123","2017-03-17",39.509998
"124","2017-03-20",38.099998
"125","2017-03-21",37.549999
"126","2017-03-22",38.639999
"127","2017-03-23",37.02
"128","2017-03-24",36.02
"129","2017-03-27",37.220001
"130","2017-03-28",36.490002
"131","2017-03-29",37.98
"132","2017-03-30",36.73
"133","2017-03-31",37.25
"134","2017-04-03",37.02
"135","2017-04-04",36.330002
"136","2017-04-05",37.049999
"137","2017-04-06",37.709999
"138","2017-04-07",36.990002
"139","2017-04-10",36.900002
"140","2017-04-11",37.549999
"141","2017-04-12",37.209999
"142","2017-04-13",36.849998
"143","2017-04-17",36.439999
"144","2017-04-18",35.189999
"145","2017-04-19",35.860001
"146","2017-04-20",36.23
"147","2017-04-21",35.98
"148","2017-04-24",36.470001
"149","2017-04-25",36.200001
"150","2017-04-26",36.330002
"151","2017-04-27",37.689999
"152","2017-04-28",37.349998
"153","2017-05-01",37.59
"154","2017-05-02",38.279999
"155","2017-05-03",38.060001
"156","2017-05-04",39.849998
"157","2017-05-05",40.07
"158","2017-05-08",40.389999
"159","2017-05-09",40.860001
"160","2017-05-10",40.049999
"161","2017-05-11",39.889999
"162","2017-05-12",51.900002
"163","2017-05-15",53.57
"164","2017-05-16",52.200001
"165","2017-05-17",47.75
"166","2017-05-18",51.380001
"167","2017-05-19",50.07
"168","2017-05-22",52.509998
"169","2017-05-23",53.48
"170","2017-05-24",51.5
"171","2017-05-25",51.990002
"172","2017-05-26",52.240002
"173","2017-05-30",53.490002
"174","2017-05-31",55
"175","2017-06-01",54.959999
"176","2017-06-02",56.959999
"177","2017-06-05",55.689999
"178","2017-06-06",55.84
"179","2017-06-07",54.380001
"180","2017-06-08",55.439999
"181","2017-06-09",51.360001
"182","2017-06-12",50.049999
"183","2017-06-13",50.150002
"184","2017-06-14",49.240002
"185","2017-06-15",48.650002
"186","2017-06-16",49.93
"187","2017-06-19",52.07
"188","2017-06-20",50.889999
"189","2017-06-21",52.349998
"190","2017-06-22",51.849998
"191","2017-06-23",54.209999
"192","2017-06-26",53.080002
"193","2017-06-27",50.509998
"194","2017-06-28",52.540001
"195","2017-06-29",50.84
"196","2017-06-30",50.110001
"197","2017-07-03",49.720001
"198","2017-07-05",49.880001
"199","2017-07-06",48.639999
"200","2017-07-07",49.900002
"201","2017-07-10",50.150002
"202","2017-07-11",51.169998
"203","2017-07-12",51.509998
"204","2017-07-13",50.799999
"205","2017-07-14",51.009998
"206","2017-07-17",50.389999
"207","2017-07-18",49.889999
"208","2017-07-19",54.689999
"209","2017-07-20",54.52
"210","2017-07-21",52.330002
"211","2017-07-24",54.110001
"212","2017-07-25",55.68
"213","2017-07-26",54.970001
"214","2017-07-27",53.099998
"215","2017-07-28",53.41
"216","2017-07-31",53.310001
"217","2017-08-01",53.419998
"218","2017-08-02",53.009998
"219","2017-08-03",54.48
"220","2017-08-04",53.389999
"221","2017-08-07",55.509998
"222","2017-08-08",54.52
"223","2017-08-09",53.990002
"224","2017-08-10",50.060001
"225","2017-08-11",54.450001
"226","2017-08-14",53.639999
"227","2017-08-15",51.02
"228","2017-08-16",50.57
"229","2017-08-17",48.369999
"230","2017-08-18",49.509998
"231","2017-08-21",50.02
"232","2017-08-22",50.279999
"233","2017-08-23",49.990002
"234","2017-08-24",51
"235","2017-08-25",51.040001
"236","2017-08-28",51.400002
"237","2017-08-29",51.75
"238","2017-08-30",53
"239","2017-08-31",52.970001
"240","2017-09-01",53.689999
"241","2017-09-05",53.509998
"242","2017-09-06",54.849998
"243","2017-09-07",57.080002
"244","2017-09-08",56.23
"245","2017-09-11",60.57
"246","2017-09-12",61.68
"247","2017-09-13",60.119999
"248","2017-09-14",59.700001
"249","2017-09-15",59.880001
"250","2017-09-18",60.09
"251","2017-09-19",61.720001
"252","2017-09-20",59.810001
"253","2017-09-21",59.540001
"254","2017-09-22",59.799999
"255","2017-09-25",56.360001
"256","2017-09-26",56.009998
"257","2017-09-27",57.790001
"258","2017-09-28",58.32
"259","2017-09-29",61.509998
"260","2017-10-02",59.560001
"261","2017-10-03",60.529999
"262","2017-10-04",60.139999
"263","2017-10-05",60.959999
"264","2017-10-06",64.279999
"265","2017-10-09",64.18
"266","2017-10-10",64.120003
"267","2017-10-11",64.860001
"268","2017-10-12",65.309998
"269","2017-10-13",66.510002
"270","2017-10-16",64.529999
"271","2017-10-17",63.889999
"272","2017-10-18",64.07
"273","2017-10-19",63.240002
"274","2017-10-20",63.619999
"275","2017-10-23",63.459999
"276","2017-10-24",63.310001
"277","2017-10-25",62.57
"278","2017-10-26",62.68
"279","2017-10-27",63.970001
"280","2017-10-30",64.199997
"281","2017-10-31",65.919998
"282","2017-11-01",65.07
"283","2017-11-02",64.059998
"284","2017-11-03",64.620003
"285","2017-11-06",65.379997
"286","2017-11-07",64.660004
"287","2017-11-08",61.650002
"288","2017-11-09",59.279999
"289","2017-11-10",50.994999
"290","2017-11-13",48.404999
"291","2017-11-14",47.049999
"292","2017-11-15",48.240002
"293","2017-11-16",48.900002
"294","2017-11-17",50.009998
"295","2017-11-20",50.400002
"296","2017-11-21",51.919998
"297","2017-11-22",51.119999
"298","2017-11-24",51.189999
"299","2017-11-27",49.889999
"300","2017-11-28",50.139999
"301","2017-11-29",48.41
"302","2017-11-30",49.139999
"303","2017-12-01",48
"304","2017-12-04",45.25
"305","2017-12-05",45.07
"306","2017-12-06",44.18
"307","2017-12-07",45.34
"308","2017-12-08",45.25
"309","2017-12-11",48.299999
"310","2017-12-12",46.860001
"311","2017-12-13",49
"312","2017-12-14",48.970001
"313","2017-12-15",49.25
"314","2017-12-18",49.799999
"315","2017-12-19",48.939999
"316","2017-12-20",49.59
"317","2017-12-21",46.16
"318","2017-12-22",46.220001
"319","2017-12-26",46.48
"320","2017-12-27",47.009998
"321","2017-12-28",46.419998
"322","2017-12-29",45.73
"323","2018-01-02",46.41
"324","2018-01-03",47.91
"325","2018-01-04",47.650002
"326","2018-01-05",48.349998
"327","2018-01-08",47.869999
"328","2018-01-09",47.419998
"329","2018-01-10",47.900002
"330","2018-01-11",48.959999
"331","2018-01-12",49.130001
"332","2018-01-16",48.330002
"333","2018-01-17",49.48
"334","2018-01-18",48.360001
"335","2018-01-19",47.360001
"336","2018-01-22",48.650002
"337","2018-01-23",49.400002
"338","2018-01-24",48.799999
"339","2018-01-25",49.48
"340","2018-01-26",51.240002
"341","2018-01-29",50.549999
"342","2018-01-30",48.689999
"343","2018-01-31",48.48
"344","2018-02-01",45.830002
"345","2018-02-02",46.759998
"346","2018-02-05",45.099998
"347","2018-02-06",45.470001
"348","2018-02-07",44.200001
"349","2018-02-08",43.34
"350","2018-02-09",42.799999
"351","2018-02-12",43.880001
"352","2018-02-13",45.220001
"353","2018-02-14",47.209999
"354","2018-02-15",48.310001
"355","2018-02-16",48.41
"356","2018-02-20",50.200001
"357","2018-02-21",49.810001
"358","2018-02-22",48.400002
"359","2018-02-23",59.939999
"360","2018-02-26",57.369999
"361","2018-02-27",55.560001
"362","2018-02-28",56.259998
"363","2018-03-01",54.32
"364","2018-03-02",56.91
"365","2018-03-05",58.240002
"366","2018-03-06",57.990002
"367","2018-03-07",58.689999
"368","2018-03-08",57.919998
"369","2018-03-09",58.860001
"370","2018-03-12",59.529999
"371","2018-03-13",57.950001
"372","2018-03-14",58.57
"373","2018-03-15",58.389999
"374","2018-03-16",57.91
"375","2018-03-19",55.599998
"376","2018-03-20",57
"377","2018-03-21",56.509998
"378","2018-03-22",54.52
"379","2018-03-23",53.34
"380","2018-03-26",55.220001
"381","2018-03-27",52.240002
"382","2018-03-28",50.959999
"383","2018-03-29",49.619999
"384","2018-04-02",48.009998
"385","2018-04-03",47.459999
"386","2018-04-04",47.900002
"387","2018-04-05",48.990002
"388","2018-04-06",47.68
"389","2018-04-09",47.939999
"390","2018-04-10",49.740002
"391","2018-04-11",50.860001
"392","2018-04-12",52.09
"393","2018-04-13",52.290001
"394","2018-04-16",52.560001
"395","2018-04-17",54.209999
"396","2018-04-18",54.049999
"397","2018-04-19",53.98
"398","2018-04-20",54.130001
"399","2018-04-23",53.720001
"400","2018-04-24",52.5
"401","2018-04-25",51.009998
"402","2018-04-26",52.110001
"403","2018-04-27",51.740002
"404","2018-04-30",51.169998
"405","2018-05-01",49.450001
"406","2018-05-02",49.34
"407","2018-05-03",49.439999
"408","2018-05-04",49.43
"409","2018-05-07",50.889999
"410","2018-05-08",50.939999
"411","2018-05-09",51.52
"412","2018-05-10",52.73
"413","2018-05-11",75.610001
"414","2018-05-14",74.919998
"415","2018-05-15",80.220001
"416","2018-05-16",80.75
"417","2018-05-17",80.440002
"418","2018-05-18",85.629997
"419","2018-05-21",82.959999
"420","2018-05-22",82.230003
"421","2018-05-23",82.959999
"422","2018-05-24",82.989998
"423","2018-05-25",82.559998
"424","2018-05-29",82.730003
"425","2018-05-30",84.540001
"426","2018-05-31",85.529999
"427","2018-06-01",86.639999
"428","2018-06-04",83.199997
"429","2018-06-05",87.93
"430","2018-06-06",86.269997
"431","2018-06-07",86.550003
"432","2018-06-08",88.620003
"433","2018-06-11",88.82
"434","2018-06-12",90.769997
"435","2018-06-13",90.059998
"436","2018-06-14",90.529999
"437","2018-06-15",90.120003
"438","2018-06-18",92.919998
"439","2018-06-19",91.489998
"440","2018-06-20",93.360001
"441","2018-06-21",91.540001
"442","2018-06-22",92.059998
"443","2018-06-25",89.339996
"444","2018-06-26",91.650002
"445","2018-06-27",89.580002
"446","2018-06-28",92.209999
"447","2018-06-29",93.800003
"448","2018-07-02",94.199997
"449","2018-07-03",91
"450","2018-07-05",92.769997
"451","2018-07-06",94
"452","2018-07-09",94.550003
"453","2018-07-10",92.690002
"454","2018-07-11",91.639999
"455","2018-07-12",94.830002
"456","2018-07-13",94.139999
"457","2018-07-16",93.330002
"458","2018-07-17",94.900002
"459","2018-07-18",95.18
"460","2018-07-19",94.699997
"461","2018-07-20",97.300003
"462","2018-07-23",94.879997
"463","2018-07-24",90.25
"464","2018-07-25",93.139999
"465","2018-07-26",92.790001
"466","2018-07-27",89.5
"467","2018-07-30",85.959999
"468","2018-07-31",84.32
"469","2018-08-01",86.839996
"470","2018-08-02",88.489998
"471","2018-08-03",86.870003
"472","2018-08-06",89.139999
"473","2018-08-07",90.129997
"474","2018-08-08",91.370003
"475","2018-08-09",93.290001
"476","2018-08-10",127.93
"477","2018-08-13",125.690002
"478","2018-08-14",133
"479","2018-08-15",126.690002
"480","2018-08-16",127.239998
"481","2018-08-17",125.610001
"482","2018-08-20",125.360001
"483","2018-08-21",129.029999
"484","2018-08-22",129.679993
"485","2018-08-23",136.699997
"486","2018-08-24",138.350006
"487","2018-08-27",139.720001
"488","2018-08-28",140.089996
"489","2018-08-29",141.660004
"490","2018-08-30",140.779999
"491","2018-08-31",141.880005
"492","2018-09-04",146.690002
"493","2018-09-05",141.889999
"494","2018-09-06",139.25
"495","2018-09-07",141.970001
"496","2018-09-10",142.440002
"497","2018-09-11",147.720001
"498","2018-09-12",145.839996
"499","2018-09-13",145.619995
"500","2018-09-14",146.089996
"501","2018-09-17",142.649994
"502","2018-09-18",144.729996
"503","2018-09-19",144.850006
"504","2018-09-20",143.229996
"505","2018-09-21",141.860001
"506","2018-09-24",139.339996
"507","2018-09-25",154.679993
"508","2018-09-26",155.75
"509","2018-09-27",154.919998
"510","2018-09-28",150.910004
"511","2018-10-01",143.520004
"512","2018-10-02",133.369995
"513","2018-10-03",138.850006
"514","2018-10-04",136.229996
"515","2018-10-05",133.399994
"516","2018-10-08",131.899994
"517","2018-10-09",128.919998
"518","2018-10-10",118.650002
"519","2018-10-11",117.730003
"520","2018-10-12",123.059998
"521","2018-10-15",123.870003
"522","2018-10-16",129.889999
"523","2018-10-17",128.279999
"524","2018-10-18",124.720001
"525","2018-10-19",121.300003
"526","2018-10-22",124.400002
"527","2018-10-23",122.75
"528","2018-10-24",113.800003
"529","2018-10-25",116.239998
"530","2018-10-26",110.309998
"531","2018-10-29",109.120003
"532","2018-10-30",115.279999
"533","2018-10-31",123.550003
"534","2018-11-01",126.599998
"535","2018-11-02",127.949997
"536","2018-11-05",123
"537","2018-11-06",122.110001
"538","2018-11-07",131.880005
"539","2018-11-08",122.199997
"540","2018-11-09",122.57
"541","2018-11-12",110.93
"542","2018-11-13",112.059998
"543","2018-11-14",116.510002
"544","2018-11-15",123.339996
"545","2018-11-16",125.230003
"546","2018-11-19",113.730003
"547","2018-11-20",113.269997
"548","2018-11-21",118.529999
"549","2018-11-23",119.349998
"550","2018-11-26",129.399994
"551","2018-11-27",129.429993
"552","2018-11-28",135.660004
"553","2018-11-29",140.809998
"554","2018-11-30",142.449997
"555","2018-12-03",148.610001
"556","2018-12-04",140.110001
"557","2018-12-06",141.869995
"558","2018-12-07",133.570007
"559","2018-12-10",134.75
"560","2018-12-11",137.809998
"561","2018-12-12",143.399994
"562","2018-12-13",139
"563","2018-12-14",136.529999
"564","2018-12-17",124.480003
"565","2018-12-18",123.82
"566","2018-12-19",121.550003
"567","2018-12-20",117.089996
"568","2018-12-21",106.550003
"569","2018-12-24",104.389999
"570","2018-12-26",110.809998
"571","2018-12-27",113.959999
"572","2018-12-28",114.449997
"573","2018-12-31",116.059998
"574","2019-01-02",116.160004
"575","2019-01-03",109.559998
"576","2019-01-04",117.919998
"577","2019-01-07",124.57
"578","2019-01-08",128.050003
"579","2019-01-09",128.800003
"580","2019-01-10",129.669998
"581","2019-01-11",127.300003
"582","2019-01-14",128.490005
"583","2019-01-15",130.410004
"584","2019-01-16",130.509995
"585","2019-01-17",133.179993
"586","2019-01-18",138.990005
"587","2019-01-22",134.020004
"588","2019-01-23",133.839996
"589","2019-01-24",135.039993
"590","2019-01-25",137.779999
"591","2019-01-28",135.690002
"592","2019-01-29",134.559998
"593","2019-01-30",140.050003
"594","2019-01-31",142.679993
"595","2019-02-01",145.259995
"596","2019-02-04",151.669998
"597","2019-02-05",155.160004
"598","2019-02-06",147.5
"599","2019-02-07",142.039993
"600","2019-02-08",146.179993
"601","2019-02-11",148.899994
"602","2019-02-12",152.979996
"603","2019-02-13",151.339996
"604","2019-02-14",153.429993
"605","2019-02-15",158.119995
"606","2019-02-19",161.699997
"607","2019-02-20",150.089996
"608","2019-02-21",150.490005
"609","2019-02-22",197.729996
"610","2019-02-25",197.619995
"611","2019-02-26",195.5
"612","2019-02-27",195
"613","2019-02-28",197.539993
"614","2019-03-01",195.119995
"615","2019-03-04",189.380005
"616","2019-03-05",191.229996
"617","2019-03-06",186.350006
"618","2019-03-07",188.800003
"619","2019-03-08",194.350006
"620","2019-03-11",204.380005
"621","2019-03-12",207.800003
"622","2019-03-13",205.190002
"623","2019-03-14",208.229996
"624","2019-03-15",207
"625","2019-03-18",203.75
"626","2019-03-19",205.669998
"627","2019-03-20",205.960007
"628","2019-03-21",213.570007
"629","2019-03-22",202.910004
"630","2019-03-25",197.039993
"631","2019-03-26",186.940002
"632","2019-03-27",180.380005
"633","2019-03-28",186.509995
"634","2019-03-29",197.949997
"635","2019-04-01",206.130005
"636","2019-04-02",206.839996
"637","2019-04-03",207.210007
"638","2019-04-04",198
"639","2019-04-05",196.520004
"640","2019-04-08",197.5
"641","2019-04-09",194.820007
"642","2019-04-10",199.880005
"643","2019-04-11",200.360001
"644","2019-04-12",200.5
"645","2019-04-15",202.160004
"646","2019-04-16",203.259995
"647","2019-04-17",198.789993
"648","2019-04-18",198.740005
"649","2019-04-22",211.029999
"650","2019-04-23",210.729996
"651","2019-04-24",207.789993
"652","2019-04-25",214.75
"653","2019-04-26",215.240005
"654","2019-04-29",225.889999
"655","2019-04-30",221.479996
"656","2019-05-01",221.220001
"657","2019-05-02",225.160004
"658","2019-05-03",231.960007
"659","2019-05-06",225.589996
"660","2019-05-07",217.649994
"661","2019-05-08",222.110001
"662","2019-05-09",189.919998
"663","2019-05-10",183.509995
"664","2019-05-13",176.759995
"665","2019-05-14",185.259995
"666","2019-05-15",199.880005
"667","2019-05-16",202.039993
"668","2019-05-17",198.020004
"669","2019-05-20",198.169998
"670","2019-05-21",199.029999
"671","2019-05-22",198.899994
"672","2019-05-23",195.289993
"673","2019-05-24",195.899994
"674","2019-05-28",202.089996
"675","2019-05-29",201.449997
"676","2019-05-30",201.889999
"677","2019-05-31",198.809998
"678","2019-06-03",197.419998
"679","2019-06-04",222.910004
"680","2019-06-05",232.300003
"681","2019-06-06",237.259995
"682","2019-06-07",245.039993
"683","2019-06-10",249.880005
"684","2019-06-11",249.360001
"685","2019-06-12",242.199997
"686","2019-06-13",246.880005
"687","2019-06-14",244.940002
"688","2019-06-17",248.110001
"689","2019-06-18",245.179993
"690","2019-06-19",251.300003
"691","2019-06-20",251.089996
"692","2019-06-21",241.339996
"693","2019-06-24",234.289993
"694","2019-06-25",226.880005
"695","2019-06-26",225.949997
"696","2019-06-27",231.449997
"697","2019-06-28",227.779999
"698","2019-07-01",233.770004
"699","2019-07-02",234.210007
"700","2019-07-03",233.830002
"701","2019-07-05",237.770004
"702","2019-07-08",239.679993
"703","2019-07-09",241.169998
"704","2019-07-10",239.429993
"705","2019-07-11",240.789993
"706","2019-07-12",244.050003
"707","2019-07-15",248.160004
"708","2019-07-16",243.539993
"709","2019-07-17",244.179993
"710","2019-07-18",241.559998
"711","2019-07-19",235.309998
"712","2019-07-22",249.029999
"713","2019-07-23",245.429993
"714","2019-07-24",248.380005
"715","2019-07-25",255.220001
"716","2019-07-26",278.549988
"717","2019-07-29",260.359985
"718","2019-07-30",265.130005
"719","2019-07-31",263.309998
"720","2019-08-01",264.640015
"721","2019-08-02",260.980011
"722","2019-08-05",249.779999
"723","2019-08-06",251.869995
"724","2019-08-07",257.230011
"725","2019-08-08",273.670013
"726","2019-08-09",271.940002
"727","2019-08-12",255.080002
"728","2019-08-13",264.640015
"729","2019-08-14",250.389999
"730","2019-08-15",243.520004
"731","2019-08-16",248.619995
"732","2019-08-19",242.919998
"733","2019-08-20",250.119995
"734","2019-08-21",260.109985
"735","2019-08-22",259.839996
"736","2019-08-23",246.429993
"737","2019-08-26",250.860001
"738","2019-08-27",246.110001
"739","2019-08-28",248.389999
"740","2019-08-29",250.070007
"741","2019-08-30",245.770004
"742","2019-09-03",234.979996
"743","2019-09-04",240.190002
"744","2019-09-05",243.710007
"745","2019-09-06",233.130005
"746","2019-09-09",213.669998
"747","2019-09-10",210.059998
"748","2019-09-11",211.710007
"749","2019-09-12",213.889999
"750","2019-09-13",207.490005
"751","2019-09-16",210.850006
"752","2019-09-17",213.25
"753","2019-09-18",208.119995
"754","2019-09-19",210.380005
"755","2019-09-20",207.050003
"756","2019-09-23",202.919998
"757","2019-09-24",192.610001
"758","2019-09-25",194.580002
"759","2019-09-26",194.399994
"760","2019-09-27",184.759995
"761","2019-09-30",187.550003
"762","2019-10-01",183.589996
"763","2019-10-02",183.990005
"764","2019-10-03",189.589996
"765","2019-10-04",187.75
"766","2019-10-07",194.039993
"767","2019-10-08",190.440002
"768","2019-10-09",191.029999
"769","2019-10-10",185.649994
"770","2019-10-11",198.429993
"771","2019-10-14",201.289993
"772","2019-10-15",212
"773","2019-10-16",195.839996
"774","2019-10-17",201.490005
"775","2019-10-18",194.809998
"776","2019-10-21",200.839996
"777","2019-10-22",189.809998
"778","2019-10-23",192.110001
"779","2019-10-24",196.970001
"780","2019-10-25",202.619995
"781","2019-10-28",209.970001
"782","2019-10-29",207.309998
"783","2019-10-30",209.660004
"784","2019-10-31",200.800003
"785","2019-11-01",203.100006
"786","2019-11-04",202.889999
"787","2019-11-05",199.529999
"788","2019-11-06",194.419998
"789","2019-11-07",192.75
"790","2019-11-08",195.529999
"791","2019-11-11",217.009995
"792","2019-11-12",223.850006
"793","2019-11-13",228.850006
"794","2019-11-14",228.080002
"795","2019-11-15",229.149994
"796","2019-11-18",231.75
"797","2019-11-19",236.470001
"798","2019-11-20",240.470001
"799","2019-11-21",240.070007
"800","2019-11-22",243.710007
"801","2019-11-25",256.890015
"802","2019-11-26",263.299988
"803","2019-11-27",265.170013
"804","2019-11-29",263.339996
"805","2019-12-02",227.389999
"806","2019-12-03",237.509995
"807","2019-12-04",244.139999
"808","2019-12-05",240.419998
"809","2019-12-06",247.350006
"810","2019-12-09",249.490005
"811","2019-12-10",250.070007
"812","2019-12-11",250.479996
"813","2019-12-12",246.399994
"814","2019-12-13",252.449997
"815","2019-12-16",253.839996
"816","2019-12-17",250.029999
"817","2019-12-18",253.119995
"818","2019-12-19",262.709991
"819","2019-12-20",263.75
"820","2019-12-23",268.649994
"821","2019-12-24",268
"822","2019-12-26",273.51001
"823","2019-12-27",272.350006
"824","2019-12-30",252.720001
"825","2019-12-31",259.779999
"826","2020-01-02",271.450012
"827","2020-01-03",271.910004
"828","2020-01-06",277.910004
"829","2020-01-07",280.279999
"830","2020-01-08",285.200012
"831","2020-01-09",286.640015
"832","2020-01-10",277.76001
"833","2020-01-13",288.170013
"834","2020-01-14",284.160004
"835","2020-01-15",284.799988
"836","2020-01-16",281
"837","2020-01-17",280.950012
"838","2020-01-21",280.019989
"839","2020-01-22",282.225006
"840","2020-01-23",280.390015
"841","2020-01-24",280.170013
"842","2020-01-27",273.230011
"843","2020-01-28",281.790009
"844","2020-01-29",281.029999
"845","2020-01-30",277.640015
"846","2020-01-31",269.179993
"847","2020-02-03",274.019989
"848","2020-02-04",303.130005
"849","2020-02-05",287.519989
"850","2020-02-06",288.709991
"851","2020-02-07",291.329987
"852","2020-02-10",298.109985
"853","2020-02-11",296.399994
"854","2020-02-12",304.790009
"855","2020-02-13",306.570007
"856","2020-02-14",305.299988
"857","2020-02-18",308.440002
"858","2020-02-19",315.429993
"859","2020-02-20",311.450012
"860","2020-02-21",301.899994
"861","2020-02-24",283.209991
"862","2020-02-25",273.51001
"863","2020-02-26",266.899994
"864","2020-02-27",250.009995
"865","2020-02-28",287.25
"866","2020-03-02",288.109985
"867","2020-03-03",277.670013
"868","2020-03-04",274.970001
"869","2020-03-05",271.170013
"870","2020-03-06",252.940002
"871","2020-03-09",216.539993
"872","2020-03-10",235.699997
"873","2020-03-11",223.940002
"874","2020-03-12",192.649994
"875","2020-03-13",200
"876","2020-03-16",160.490005
"877","2020-03-17",170
"878","2020-03-18",144.389999
"879","2020-03-19",167.440002
"880","2020-03-20",170
"881","2020-03-23",176.669998
"882","2020-03-24",194
"883","2020-03-25",196.940002
"884","2020-03-26",209.050003
"885","2020-03-27",199.690002
"886","2020-03-30",197.509995
"887","2020-03-31",193
"888","2020-04-01",172.300003
"889","2020-04-02",164.779999
"890","2020-04-03",160.389999
"891","2020-04-06",190.050003
"892","2020-04-07",191.339996
"893","2020-04-08",207.350006
"894","2020-04-09",213.759995
"895","2020-04-13",218.619995
"896","2020-04-14",233.410004
"897","2020-04-15",226.559998
"898","2020-04-16",220.729996
"899","2020-04-17",228.520004
"900","2020-04-20",233
"901","2020-04-21",216.149994
"902","2020-04-22",244.190002
"903","2020-04-23",253.970001
"904","2020-04-24",256.630005
"905","2020-04-27",263.170013
"906","2020-04-28",257.940002
"907","2020-04-29",294.190002
"908","2020-04-30",292.579987
"909","2020-05-01",278.899994
"910","2020-05-04",290.519989
"911","2020-05-05",303.640015
"912","2020-05-06",312.23999
"913","2020-05-07",322.5
"914","2020-05-08",315.5
"915","2020-05-11",305.329987
"916","2020-05-12",310.640015
"917","2020-05-13",292.359985
"918","2020-05-14",297.299988
"919","2020-05-15",300.01001
"920","2020-05-18",296.730011
"921","2020-05-19",294.100006
"922","2020-05-20",297.105011
"923","2020-05-21",304.420013
"924","2020-05-22",307.600006
"925","2020-05-26",299.290009
"926","2020-05-27",294.230011
"927","2020-05-28",298.170013
"928","2020-05-29",311.559998
"929","2020-06-01",310.309998
"930","2020-06-02",318.26001
"931","2020-06-03",354.980011
"932","2020-06-04",337.23999
"933","2020-06-05",354.290009
"934","2020-06-08",358.309998
"935","2020-06-09",362.980011
"936","2020-06-10",368.519989
"937","2020-06-11",347.540009
"938","2020-06-12",354.51001
"939","2020-06-15",370.600006
"940","2020-06-16",372.029999
"941","2020-06-17",382.440002
"942","2020-06-18",394.390015
"943","2020-06-19",394.779999
"944","2020-06-22",402.799988
"945","2020-06-23",410.029999
"946","2020-06-24",396.369995
"947","2020-06-25",409.709991
"948","2020-06-26",407.029999
