"","date","FEYE"
"127","2014-03-24",63.5
"128","2014-03-25",62.720001
"129","2014-03-26",61.66
"130","2014-03-27",62.93
"131","2014-03-28",63.439999
"132","2014-03-31",61.57
"133","2014-04-01",64.370003
"134","2014-04-02",61.490002
"135","2014-04-03",54.860001
"136","2014-04-04",50.360001
"137","2014-04-07",50.349998
"138","2014-04-08",52.349998
"139","2014-04-09",56.389999
"140","2014-04-10",49.75
"141","2014-04-11",47.330002
"142","2014-04-14",48.459999
"143","2014-04-15",48.830002
"144","2014-04-16",47.610001
"145","2014-04-17",47.110001
"146","2014-04-21",48.139999
"147","2014-04-22",50.57
"148","2014-04-23",46.759998
"149","2014-04-24",44.450001
"150","2014-04-25",41.18
"151","2014-04-28",38.900002
"152","2014-04-29",38.830002
"153","2014-04-30",39.259998
"154","2014-05-01",40.77
"155","2014-05-02",39.939999
"156","2014-05-05",40.23
"157","2014-05-06",37.130001
"158","2014-05-07",28.65
"159","2014-05-08",27.450001
"160","2014-05-09",26.440001
"161","2014-05-12",28.540001
"162","2014-05-13",27.02
"163","2014-05-14",27.25
"164","2014-05-15",27.08
"165","2014-05-16",27.889999
"166","2014-05-19",28.93
"167","2014-05-20",30.32
"168","2014-05-21",31.120001
"169","2014-05-22",32.289001
"170","2014-05-23",33.389999
"171","2014-05-27",34.970001
"172","2014-05-28",34.380001
"173","2014-05-29",34.650002
"174","2014-05-30",32.869999
"175","2014-06-02",31.77
"176","2014-06-03",30.940001
"177","2014-06-04",30.459999
"178","2014-06-05",32.68
"179","2014-06-06",32.389999
"180","2014-06-09",34.16
"181","2014-06-10",34.93
"182","2014-06-11",35.5
"183","2014-06-12",35.490002
"184","2014-06-13",36.27
"185","2014-06-16",38.040001
"186","2014-06-17",37.73
"187","2014-06-18",38.130001
"188","2014-06-19",37.720001
"189","2014-06-20",37.459999
"190","2014-06-23",39.02
"191","2014-06-24",37.669998
"192","2014-06-25",38.450001
"193","2014-06-26",38.900002
"194","2014-06-27",38.919998
"195","2014-06-30",40.549999
"196","2014-07-01",41.040001
"197","2014-07-02",39.220001
"198","2014-07-03",38.950001
"199","2014-07-07",36.610001
"200","2014-07-08",33.459999
"201","2014-07-09",34.200001
"202","2014-07-10",33.27
"203","2014-07-11",33.619999
"204","2014-07-14",34.27
"205","2014-07-15",33.82
"206","2014-07-16",34.57
"207","2014-07-17",33.970001
"208","2014-07-18",34.52
"209","2014-07-21",35.450001
"210","2014-07-22",36.310001
"211","2014-07-23",35.470001
"212","2014-07-24",36.959999
"213","2014-07-25",37.150002
"214","2014-07-28",36.5
"215","2014-07-29",35.880001
"216","2014-07-30",36.130001
"217","2014-07-31",35.5
"218","2014-08-01",32.880001
"219","2014-08-04",34.220001
"220","2014-08-05",34.75
"221","2014-08-06",30.778999
"222","2014-08-07",31.860001
"223","2014-08-08",30.440001
"224","2014-08-11",31.370001
"225","2014-08-12",30.700001
"226","2014-08-13",31.85
"227","2014-08-14",31.120001
"228","2014-08-15",29.790001
"229","2014-08-18",28.809999
"230","2014-08-19",28.059999
"231","2014-08-20",27.969999
"232","2014-08-21",27.57
"233","2014-08-22",28.01
"234","2014-08-25",27.92
"235","2014-08-26",28.91
"236","2014-08-27",29.450001
"237","2014-08-28",30
"238","2014-08-29",31.139999
"239","2014-09-02",33.779999
"240","2014-09-03",31.620001
"241","2014-09-04",31.26
"242","2014-09-05",31.719999
"243","2014-09-08",33.23
"244","2014-09-09",33.509998
"245","2014-09-10",34.849998
"246","2014-09-11",36.07
"247","2014-09-12",35.07
"248","2014-09-15",33.009998
"249","2014-09-16",33.639999
"250","2014-09-17",35.470001
"251","2014-09-18",33.68
"252","2014-09-19",33.950001
"253","2014-09-22",33.110001
"254","2014-09-23",32.669998
"255","2014-09-24",32.82
"256","2014-09-25",31.709999
"257","2014-09-26",31.98
"258","2014-09-29",31.450001
"259","2014-09-30",30.559999
"260","2014-10-01",28.76
"261","2014-10-02",29.59
"262","2014-10-03",28.190001
"263","2014-10-06",28.030001
"264","2014-10-07",28.059999
"265","2014-10-08",28.379999
"266","2014-10-09",26.860001
"267","2014-10-10",25.76
"268","2014-10-13",26.219999
"269","2014-10-14",26.48
"270","2014-10-15",26.799999
"271","2014-10-16",28.959999
"272","2014-10-17",29.049999
"273","2014-10-20",29.6
"274","2014-10-21",30.16
"275","2014-10-22",29.26
"276","2014-10-23",30.879999
"277","2014-10-24",31.51
"278","2014-10-27",30.959999
"279","2014-10-28",33.639999
"280","2014-10-29",32.630001
"281","2014-10-30",33.630001
"282","2014-10-31",33.990002
"283","2014-11-03",33.685001
"284","2014-11-04",34.25
"285","2014-11-05",29.120001
"286","2014-11-06",30.040001
"287","2014-11-07",30.620001
"288","2014-11-10",32.389999
"289","2014-11-11",32.849998
"290","2014-11-12",33.150002
"291","2014-11-13",33.34
"292","2014-11-14",33.799999
"293","2014-11-17",32.32
"294","2014-11-18",31.870001
"295","2014-11-19",30.549999
"296","2014-11-20",30.99
"297","2014-11-21",31.77
"298","2014-11-24",32.619999
"299","2014-11-25",32.16
"300","2014-11-26",31.66
"301","2014-11-28",30.290001
"302","2014-12-01",30.280001
"303","2014-12-02",31.639999
"304","2014-12-03",30.549999
"305","2014-12-04",30.370001
"306","2014-12-05",29.809999
"307","2014-12-08",30.24
"308","2014-12-09",30.1
"309","2014-12-10",29.83
"310","2014-12-11",29.440001
"311","2014-12-12",29.120001
"312","2014-12-15",28.559999
"313","2014-12-16",27.719999
"314","2014-12-17",28.610001
"315","2014-12-18",30.9
"316","2014-12-19",33.060001
"317","2014-12-22",33.035
"318","2014-12-23",33.490002
"319","2014-12-24",32.380001
"320","2014-12-26",33.209999
"321","2014-12-29",32.994999
"322","2014-12-30",32.41
"323","2014-12-31",31.58
"324","2015-01-02",31.035
"325","2015-01-05",32.009998
"326","2015-01-06",29.780001
"327","2015-01-07",30.889999
"328","2015-01-08",33.099998
"329","2015-01-09",33.68
"330","2015-01-12",35.290001
"331","2015-01-13",34.169998
"332","2015-01-14",34.150002
"333","2015-01-15",32.459999
"334","2015-01-16",32.889999
"335","2015-01-20",33.529999
"336","2015-01-21",34.220001
"337","2015-01-22",33.540001
"338","2015-01-23",34.93
"339","2015-01-26",35.389999
"340","2015-01-27",34.849998
"341","2015-01-28",33.009998
"342","2015-01-29",32.740002
"343","2015-01-30",33.810001
"344","2015-02-02",34.360001
"345","2015-02-03",35.119999
"346","2015-02-04",34.509998
"347","2015-02-05",36.52
"348","2015-02-06",36.049999
"349","2015-02-09",35.540001
"350","2015-02-10",36.52
"351","2015-02-11",35.689999
"352","2015-02-12",39.630001
"353","2015-02-13",42.259998
"354","2015-02-17",43.84
"355","2015-02-18",43.665001
"356","2015-02-19",44.27
"357","2015-02-20",46.150002
"358","2015-02-23",43.349998
"359","2015-02-24",43.970001
"360","2015-02-25",45.395
"361","2015-02-26",45.41
"362","2015-02-27",44.27
"363","2015-03-02",44.82
"364","2015-03-03",45.07
"365","2015-03-04",43.82
"366","2015-03-05",43.91
"367","2015-03-06",42.830002
"368","2015-03-09",43.264999
"369","2015-03-10",41.43
"370","2015-03-11",42.060001
"371","2015-03-12",43.060001
"372","2015-03-13",42.040001
"373","2015-03-16",42.369999
"374","2015-03-17",42.595001
"375","2015-03-18",43.360001
"376","2015-03-19",43.02
"377","2015-03-20",41.695
"378","2015-03-23",41.330002
"379","2015-03-24",40.790001
"380","2015-03-25",39.209999
"381","2015-03-26",39.310001
"382","2015-03-27",39.810001
"383","2015-03-30",40.035
"384","2015-03-31",39.25
"385","2015-04-01",38.139999
"386","2015-04-02",38.66
"387","2015-04-06",38.939999
"388","2015-04-07",39.91
"389","2015-04-08",41.220001
"390","2015-04-09",41.060001
"391","2015-04-10",43.240002
"392","2015-04-13",41.84
"393","2015-04-14",41.759998
"394","2015-04-15",42.639999
"395","2015-04-16",42.009998
"396","2015-04-17",40.84
"397","2015-04-20",42.43
"398","2015-04-21",43.485001
"399","2015-04-22",43.669998
"400","2015-04-23",43.93
"401","2015-04-24",44.029999
"402","2015-04-27",43.41
"403","2015-04-28",43
"404","2015-04-29",42.959999
"405","2015-04-30",41.299999
"406","2015-05-01",43.310001
"407","2015-05-04",43.330002
"408","2015-05-05",40.540001
"409","2015-05-06",40.099998
"410","2015-05-07",40.34
"411","2015-05-08",41.689999
"412","2015-05-11",41.880001
"413","2015-05-12",41.299999
"414","2015-05-13",43.459999
"415","2015-05-14",42.389999
"416","2015-05-15",41.369999
"417","2015-05-18",41.57
"418","2015-05-19",41.529999
"419","2015-05-20",42.27
"420","2015-05-21",43.220001
"421","2015-05-22",45.07
"422","2015-05-26",45.16
"423","2015-05-27",45.009998
"424","2015-05-28",46.82
"425","2015-05-29",46.57
"426","2015-06-01",47.259998
"427","2015-06-02",47.009998
"428","2015-06-03",47.689999
"429","2015-06-04",47.950001
"430","2015-06-05",51.029999
"431","2015-06-08",50.900002
"432","2015-06-09",50.645
"433","2015-06-10",51.314999
"434","2015-06-11",51.16
"435","2015-06-12",51.799999
"436","2015-06-15",53.119999
"437","2015-06-16",53.16
"438","2015-06-17",54.080002
"439","2015-06-18",54.23
"440","2015-06-19",53.650002
"441","2015-06-22",52.43
"442","2015-06-23",52.830002
"443","2015-06-24",50.950001
"444","2015-06-25",51.610001
"445","2015-06-26",48.860001
"446","2015-06-29",47.779999
"447","2015-06-30",48.91
"448","2015-07-01",48.509998
"449","2015-07-02",48.189999
"450","2015-07-06",48.009998
"451","2015-07-07",47.650002
"452","2015-07-08",47.560001
"453","2015-07-09",48.91
"454","2015-07-10",49.689999
"455","2015-07-13",49.669998
"456","2015-07-14",49.650002
"457","2015-07-15",48.59
"458","2015-07-16",48.279999
"459","2015-07-17",48.07
"460","2015-07-20",46.490002
"461","2015-07-21",46.619999
"462","2015-07-22",46.619999
"463","2015-07-23",48.73
"464","2015-07-24",46.740002
"465","2015-07-27",46.349998
"466","2015-07-28",45.689999
"467","2015-07-29",47.540001
"468","2015-07-30",47.759998
"469","2015-07-31",44.490002
"470","2015-08-03",43.18
"471","2015-08-04",43.450001
"472","2015-08-05",44.560001
"473","2015-08-06",43.279999
"474","2015-08-07",43.580002
"475","2015-08-10",44.57
"476","2015-08-11",43.959999
"477","2015-08-12",42.720001
"478","2015-08-13",43.009998
"479","2015-08-14",43.009998
"480","2015-08-17",43.650002
"481","2015-08-18",43.25
"482","2015-08-19",43.459999
"483","2015-08-20",39.799999
"484","2015-08-21",36.580002
"485","2015-08-24",36.02
"486","2015-08-25",36.549999
"487","2015-08-26",38.150002
"488","2015-08-27",39.09
"489","2015-08-28",39.189999
"490","2015-08-31",37.779999
"491","2015-09-01",36.740002
"492","2015-09-02",37.470001
"493","2015-09-03",36.860001
"494","2015-09-04",36.48
"495","2015-09-08",38.470001
"496","2015-09-09",38.290001
"497","2015-09-10",38.110001
"498","2015-09-11",37.43
"499","2015-09-14",36.759998
"500","2015-09-15",36.869999
"501","2015-09-16",36.849998
"502","2015-09-17",37.139999
"503","2015-09-18",37.810001
"504","2015-09-21",36.990002
"505","2015-09-22",35.310001
"506","2015-09-23",33.59
"507","2015-09-24",33.599998
"508","2015-09-25",32.630001
"509","2015-09-28",31.51
"510","2015-09-29",31.23
"511","2015-09-30",31.82
"512","2015-10-01",32.689999
"513","2015-10-02",33.060001
"514","2015-10-05",31.879999
"515","2015-10-06",31.18
"516","2015-10-07",32.119999
"517","2015-10-08",31.5
"518","2015-10-09",31.889999
"519","2015-10-12",31
"520","2015-10-13",30.780001
"521","2015-10-14",28.76
"522","2015-10-15",29.92
"523","2015-10-16",31
"524","2015-10-19",31.120001
"525","2015-10-20",30.290001
"526","2015-10-21",28.76
"527","2015-10-22",29.370001
"528","2015-10-23",27.23
"529","2015-10-26",28.1
"530","2015-10-27",27.209999
"531","2015-10-28",28.639999
"532","2015-10-29",26.9
"533","2015-10-30",26.15
"534","2015-11-02",27.540001
"535","2015-11-03",28.93
"536","2015-11-04",29.120001
"537","2015-11-05",22.459999
"538","2015-11-06",23.83
"539","2015-11-09",23.76
"540","2015-11-10",23.24
"541","2015-11-11",21.940001
"542","2015-11-12",22.23
"543","2015-11-13",22.25
"544","2015-11-16",22.469999
"545","2015-11-17",21.59
"546","2015-11-18",22.690001
"547","2015-11-19",22.92
"548","2015-11-20",23.48
"549","2015-11-23",23.219999
"550","2015-11-24",22.860001
"551","2015-11-25",23.27
"552","2015-11-27",23.59
"553","2015-11-30",22.879999
"554","2015-12-01",22.68
"555","2015-12-02",22.139999
"556","2015-12-03",21.559999
"557","2015-12-04",21.049999
"558","2015-12-07",20.190001
"559","2015-12-08",21.540001
"560","2015-12-09",21.76
"561","2015-12-10",22.360001
"562","2015-12-11",21.049999
"563","2015-12-14",20.549999
"564","2015-12-15",21.219999
"565","2015-12-16",21.77
"566","2015-12-17",21.15
"567","2015-12-18",21.549999
"568","2015-12-21",21.26
"569","2015-12-22",21.24
"570","2015-12-23",21.799999
"571","2015-12-24",21.58
"572","2015-12-28",21.32
"573","2015-12-29",21.040001
"574","2015-12-30",20.969999
"575","2015-12-31",20.74
"576","2016-01-04",21.870001
"577","2016-01-05",21.639999
"578","2016-01-06",20.530001
"579","2016-01-07",19.01
"580","2016-01-08",18.32
"581","2016-01-11",17.379999
"582","2016-01-12",16.85
"583","2016-01-13",16.639999
"584","2016-01-14",16.700001
"585","2016-01-15",16.34
"586","2016-01-19",15.23
"587","2016-01-20",14.87
"588","2016-01-21",14.79
"589","2016-01-22",16.030001
"590","2016-01-25",14.79
"591","2016-01-26",14.74
"592","2016-01-27",14.17
"593","2016-01-28",13.77
"594","2016-01-29",14.09
"595","2016-02-01",14.41
"596","2016-02-02",13.93
"597","2016-02-03",14.18
"598","2016-02-04",14.71
"599","2016-02-05",13.21
"600","2016-02-08",11.96
"601","2016-02-09",12.02
"602","2016-02-10",12.47
"603","2016-02-11",12.41
"604","2016-02-12",12
"605","2016-02-16",13.21
"606","2016-02-17",13.8
"607","2016-02-18",13.47
"608","2016-02-19",13.89
"609","2016-02-22",15.2
"610","2016-02-23",15.11
"611","2016-02-24",15.41
"612","2016-02-25",15.78
"613","2016-02-26",16.459999
"614","2016-02-29",16.940001
"615","2016-03-01",17.67
"616","2016-03-02",17.75
"617","2016-03-03",18.200001
"618","2016-03-04",18.25
"619","2016-03-07",18.690001
"620","2016-03-08",17.84
"621","2016-03-09",18.030001
"622","2016-03-10",17.469999
"623","2016-03-11",18.27
"624","2016-03-14",17.99
"625","2016-03-15",17.200001
"626","2016-03-16",17.58
"627","2016-03-17",17.959999
"628","2016-03-18",18.360001
"629","2016-03-21",18.76
"630","2016-03-22",18.559999
"631","2016-03-23",17.809999
"632","2016-03-24",17.799999
"633","2016-03-28",17.52
"634","2016-03-29",17.91
"635","2016-03-30",17.91
"636","2016-03-31",17.99
"637","2016-04-01",17.690001
"638","2016-04-04",17.73
"639","2016-04-05",17.459999
"640","2016-04-06",18.209999
"641","2016-04-07",17.879999
"642","2016-04-08",17.459999
"643","2016-04-11",17.389999
"644","2016-04-12",17.17
"645","2016-04-13",18.34
"646","2016-04-14",18.33
"647","2016-04-15",17.940001
"648","2016-04-18",17.6
"649","2016-04-19",17.290001
"650","2016-04-20",16.809999
"651","2016-04-21",16.85
"652","2016-04-22",17.945
"653","2016-04-25",18.059999
"654","2016-04-26",18.030001
"655","2016-04-27",18.27
"656","2016-04-28",17.74
"657","2016-04-29",17.35
"658","2016-05-02",17.24
"659","2016-05-03",16.68
"660","2016-05-04",16.190001
"661","2016-05-05",15.98
"662","2016-05-06",12.945
"663","2016-05-09",12.83
"664","2016-05-10",13.39
"665","2016-05-11",13.25
"666","2016-05-12",12.66
"667","2016-05-13",12.78
"668","2016-05-16",13.12
"669","2016-05-17",13.39
"670","2016-05-18",13.51
"671","2016-05-19",13.41
"672","2016-05-20",13.79
"673","2016-05-23",14.25
"674","2016-05-24",15.39
"675","2016-05-25",15.54
"676","2016-05-26",15.76
"677","2016-05-27",15.86
"678","2016-05-31",15.92
"679","2016-06-01",16.200001
"680","2016-06-02",16.889999
"681","2016-06-03",16.889999
"682","2016-06-06",17.1
"683","2016-06-07",17.120001
"684","2016-06-08",16.809999
"685","2016-06-09",16.58
"686","2016-06-10",15.81
"687","2016-06-13",15.64
"688","2016-06-14",15.43
"689","2016-06-15",16.049999
"690","2016-06-16",16.74
"691","2016-06-17",16.85
"692","2016-06-20",16.98
"693","2016-06-21",16.780001
"694","2016-06-22",16.290001
"695","2016-06-23",16.879999
"696","2016-06-24",15.56
"697","2016-06-27",14.65
"698","2016-06-28",15.14
"699","2016-06-29",15.88
"700","2016-06-30",16.469999
"701","2016-07-01",16.4
"702","2016-07-05",15.94
"703","2016-07-06",16.01
"704","2016-07-07",16
"705","2016-07-08",16.42
"706","2016-07-11",16.309999
"707","2016-07-12",16.709999
"708","2016-07-13",16.83
"709","2016-07-14",16.549999
"710","2016-07-15",16.26
"711","2016-07-18",16.459999
"712","2016-07-19",16.389999
"713","2016-07-20",16.370001
"714","2016-07-21",16.07
"715","2016-07-22",16.280001
"716","2016-07-25",16.530001
"717","2016-07-26",16.620001
"718","2016-07-27",16.49
"719","2016-07-28",18.09
"720","2016-07-29",17.42
"721","2016-08-01",16.959999
"722","2016-08-02",17.6
"723","2016-08-03",17.27
"724","2016-08-04",16.75
"725","2016-08-05",14.73
"726","2016-08-08",14.42
"727","2016-08-09",14.34
"728","2016-08-10",13.91
"729","2016-08-11",14.46
"730","2016-08-12",14.36
"731","2016-08-15",14.53
"732","2016-08-16",14.64
"733","2016-08-17",14.41
"734","2016-08-18",14.85
"735","2016-08-19",15.44
"736","2016-08-22",15.24
"737","2016-08-23",15.42
"738","2016-08-24",14.94
"739","2016-08-25",14.92
"740","2016-08-26",14.56
"741","2016-08-29",14.58
"742","2016-08-30",14.37
"743","2016-08-31",14.36
"744","2016-09-01",15.19
"745","2016-09-02",15.23
"746","2016-09-06",15.65
"747","2016-09-07",15.63
"748","2016-09-08",15.23
"749","2016-09-09",14.61
"750","2016-09-12",14.64
"751","2016-09-13",14.41
"752","2016-09-14",14.02
"753","2016-09-15",14.08
"754","2016-09-16",14.02
"755","2016-09-19",13.58
"756","2016-09-20",13.55
"757","2016-09-21",13.81
"758","2016-09-22",14.49
"759","2016-09-23",14.37
"760","2016-09-26",14.48
"761","2016-09-27",14.78
"762","2016-09-28",14.86
"763","2016-09-29",14.49
"764","2016-09-30",14.73
"765","2016-10-03",14.68
"766","2016-10-04",14.49
"767","2016-10-05",14.69
"768","2016-10-06",13.83
"769","2016-10-07",13.69
"770","2016-10-10",13.76
"771","2016-10-11",13.3
"772","2016-10-12",13.11
"773","2016-10-13",12.87
"774","2016-10-14",12.75
"775","2016-10-17",12.38
"776","2016-10-18",12.53
"777","2016-10-19",12.37
"778","2016-10-20",12.28
"779","2016-10-21",12.64
"780","2016-10-24",12.33
"781","2016-10-25",12.07
"782","2016-10-26",11.9
"783","2016-10-27",11.6
"784","2016-10-28",11.53
"785","2016-10-31",11.62
"786","2016-11-01",11.91
"787","2016-11-02",11.32
"788","2016-11-03",11.01
"789","2016-11-04",12.34
"790","2016-11-07",13.62
"791","2016-11-08",13.56
"792","2016-11-09",13.55
"793","2016-11-10",14.19
"794","2016-11-11",14.4
"795","2016-11-14",14.08
"796","2016-11-15",14.12
"797","2016-11-16",13.62
"798","2016-11-17",13.78
"799","2016-11-18",13.63
"800","2016-11-21",13.87
"801","2016-11-22",13.11
"802","2016-11-23",13.35
"803","2016-11-25",13.25
"804","2016-11-28",12.92
"805","2016-11-29",12.82
"806","2016-11-30",12.84
"807","2016-12-01",12.38
"808","2016-12-02",12.56
"809","2016-12-05",13
"810","2016-12-06",13.2
"811","2016-12-07",13.61
"812","2016-12-08",13.84
"813","2016-12-09",13.69
"814","2016-12-12",13.32
"815","2016-12-13",13.32
"816","2016-12-14",13.07
"817","2016-12-15",13.18
"818","2016-12-16",13.21
"819","2016-12-19",13.29
"820","2016-12-20",12.98
"821","2016-12-21",12.54
"822","2016-12-22",12.15
"823","2016-12-23",12.21
"824","2016-12-27",12.385
"825","2016-12-28",11.95
"826","2016-12-29",11.82
"827","2016-12-30",11.9
"828","2017-01-03",12.3
"829","2017-01-04",12.67
"830","2017-01-05",12.59
"831","2017-01-06",12.54
"832","2017-01-09",12.69
"833","2017-01-10",12.9
"834","2017-01-11",12.97
"835","2017-01-12",12.94
"836","2017-01-13",13.44
"837","2017-01-17",13.16
"838","2017-01-18",13.06
"839","2017-01-19",13.12
"840","2017-01-20",13.04
"841","2017-01-23",12.95
"842","2017-01-24",12.77
"843","2017-01-25",13.02
"844","2017-01-26",12.82
"845","2017-01-27",12.6
"846","2017-01-30",12.96
"847","2017-01-31",13.55
"848","2017-02-01",13.15
"849","2017-02-02",12.97
"850","2017-02-03",10.93
"851","2017-02-06",10.85
"852","2017-02-07",11.11
"853","2017-02-08",11.01
"854","2017-02-09",11.26
"855","2017-02-10",11.46
"856","2017-02-13",11.76
"857","2017-02-14",11.89
"858","2017-02-15",11.73
"859","2017-02-16",11.35
"860","2017-02-17",11.83
"861","2017-02-21",11.8
"862","2017-02-22",11.23
"863","2017-02-23",11.31
"864","2017-02-24",11.24
"865","2017-02-27",11.5
"866","2017-02-28",11.26
"867","2017-03-01",11.08
"868","2017-03-02",11
"869","2017-03-03",11.06
"870","2017-03-06",10.85
"871","2017-03-07",10.62
"872","2017-03-08",10.6
"873","2017-03-09",10.44
"874","2017-03-10",10.65
"875","2017-03-13",10.76
"876","2017-03-14",10.4
"877","2017-03-15",10.68
"878","2017-03-16",10.8
"879","2017-03-17",10.73
"880","2017-03-20",11.61
"881","2017-03-21",11.44
"882","2017-03-22",11.49
"883","2017-03-23",12.19
"884","2017-03-24",12.28
"885","2017-03-27",12.33
"886","2017-03-28",12.51
"887","2017-03-29",12.76
"888","2017-03-30",12.82
"889","2017-03-31",12.61
"890","2017-04-03",12.49
"891","2017-04-04",12.36
"892","2017-04-05",12.23
"893","2017-04-06",12.36
"894","2017-04-07",12.39
"895","2017-04-10",12.32
"896","2017-04-11",12.13
"897","2017-04-12",12.04
"898","2017-04-13",12
"899","2017-04-17",12.3
"900","2017-04-18",12.4
"901","2017-04-19",12.19
"902","2017-04-20",12.15
"903","2017-04-21",12.33
"904","2017-04-24",12.45
"905","2017-04-25",12.66
"906","2017-04-26",12.56
"907","2017-04-27",12.45
"908","2017-04-28",12.51
"909","2017-05-01",12.48
"910","2017-05-02",12.21
"911","2017-05-03",13.78
"912","2017-05-04",14.28
"913","2017-05-05",14.82
"914","2017-05-08",14.54
"915","2017-05-09",14.49
"916","2017-05-10",14.85
"917","2017-05-11",14.45
"918","2017-05-12",14.79
"919","2017-05-15",15.9
"920","2017-05-16",15.65
"921","2017-05-17",14.99
"922","2017-05-18",15.16
"923","2017-05-19",14.94
"924","2017-05-22",15.25
"925","2017-05-23",15.25
"926","2017-05-24",15.06
"927","2017-05-25",14.74
"928","2017-05-26",14.86
"929","2017-05-30",14.96
"930","2017-05-31",14.99
"931","2017-06-01",15.37
"932","2017-06-02",15.41
"933","2017-06-05",15.47
"934","2017-06-06",15.79
"935","2017-06-07",15.54
"936","2017-06-08",15.82
"937","2017-06-09",15.26
"938","2017-06-12",14.99
"939","2017-06-13",15.13
"940","2017-06-14",15.17
"941","2017-06-15",14.99
"942","2017-06-16",15.13
"943","2017-06-19",15.18
"944","2017-06-20",15.09
"945","2017-06-21",15.01
"946","2017-06-22",15.59
"947","2017-06-23",15.67
"948","2017-06-26",15.67
"949","2017-06-27",15.41
"950","2017-06-28",15.74
"951","2017-06-29",15.48
"952","2017-06-30",15.21
"953","2017-07-03",14.985
"954","2017-07-05",14.96
"955","2017-07-06",14.72
"956","2017-07-07",15.38
"957","2017-07-10",15.43
"958","2017-07-11",15.36
"959","2017-07-12",15.49
"960","2017-07-13",15.5
"961","2017-07-14",15.49
"962","2017-07-17",15.5
"963","2017-07-18",15.62
"964","2017-07-19",15.93
"965","2017-07-20",15.86
"966","2017-07-21",15.76
"967","2017-07-24",15.95
"968","2017-07-25",16.08
