"","date","AYRO"
"166","2007-08-29",198660
"167","2007-08-30",198475.203125
"168","2007-08-31",204204
"169","2007-09-04",204019.203125
"170","2007-09-05",203280
"171","2007-09-06",203280
"172","2007-09-07",205128
"173","2007-09-10",201616.796875
"174","2007-09-11",201801.59375
"175","2007-09-12",201801.59375
"176","2007-09-13",201616.796875
"177","2007-09-14",189420
"178","2007-09-17",198475.203125
"179","2007-09-18",200877.59375
"180","2007-09-19",200692.796875
"181","2007-09-20",194224.796875
"182","2007-09-21",194409.59375
"183","2007-09-24",194964
"184","2007-09-25",196627.203125
"185","2007-09-26",194779.203125
"186","2007-09-27",194594.40625
"187","2007-09-28",190528.796875
"188","2007-10-01",195333.59375
"189","2007-10-02",193300.796875
"190","2007-10-03",203834.40625
"191","2007-10-04",203834.40625
"192","2007-10-05",201616.796875
"193","2007-10-08",202725.59375
"194","2007-10-09",199214.40625
"195","2007-10-10",202725.59375
"196","2007-10-11",206052
"197","2007-10-12",208824
"198","2007-10-15",207715.203125
"199","2007-10-16",207715.203125
"200","2007-10-17",211226.40625
"201","2007-10-18",211596
"202","2007-10-19",206976
"203","2007-10-22",206421.59375
"204","2007-10-23",206052
"205","2007-10-24",204573.59375
"206","2007-10-25",201432
"207","2007-10-26",205128
"208","2007-10-29",204388.796875
"209","2007-10-30",207160.796875
"210","2007-10-31",211411.203125
"211","2007-11-01",206976
"212","2007-11-02",210302.40625
"213","2007-11-05",213444
"214","2007-11-06",211596
"215","2007-11-07",206976
"216","2007-11-08",201247.203125
"217","2007-11-09",201432
"218","2007-11-12",189789.59375
"219","2007-11-13",202540.796875
"220","2007-11-14",201432
"221","2007-11-15",198475.203125
"222","2007-11-16",194594.40625
"223","2007-11-19",194224.796875
"224","2007-11-20",194224.796875
"225","2007-11-21",188865.59375
"226","2007-11-23",192192
"227","2007-11-26",188126.40625
"228","2007-11-27",191268
"229","2007-11-28",188311.203125
"230","2007-11-29",188496
"231","2007-11-30",188496
"232","2007-12-03",189050.40625
"233","2007-12-04",185724
"234","2007-12-05",186832.796875
"235","2007-12-06",192376.796875
"236","2007-12-07",192746.40625
"237","2007-12-10",194409.59375
"238","2007-12-11",193670.40625
"239","2007-12-12",194409.59375
"240","2007-12-13",193485.59375
"241","2007-12-14",193670.40625
"242","2007-12-17",192192
"243","2007-12-18",184615.203125
"244","2007-12-19",176668.796875
"245","2007-12-20",175375.203125
"246","2007-12-21",176484
"247","2007-12-24",173896.796875
"248","2007-12-26",174081.59375
"249","2007-12-27",173527.203125
"250","2007-12-28",173157.59375
"251","2007-12-31",174820.796875
"252","2008-01-02",175560
"253","2008-01-03",177038.40625
"254","2008-01-04",173896.796875
"255","2008-01-07",169092
"256","2008-01-08",170385.59375
"257","2008-01-09",166135.203125
"258","2008-01-10",169461.59375
"259","2008-01-11",162624
"260","2008-01-14",163917.59375
"261","2008-01-15",165211.203125
"262","2008-01-16",164472
"263","2008-01-17",164472
"264","2008-01-18",161515.203125
"265","2008-01-22",155786.40625
"266","2008-01-23",151720.796875
"267","2008-01-24",153753.59375
"268","2008-01-25",152644.796875
"269","2008-01-28",151166.40625
"270","2008-01-29",153753.59375
"271","2008-01-30",148764
"272","2008-01-31",151166.40625
"273","2008-02-01",151720.796875
"274","2008-02-04",151351.203125
"275","2008-02-05",150796.796875
"276","2008-02-06",156710.40625
"277","2008-02-07",163548
"278","2008-02-08",165026.40625
"279","2008-02-11",164656.796875
"280","2008-02-12",162624
"281","2008-02-13",161145.59375
"282","2008-02-14",161884.796875
"283","2008-02-15",160960.796875
"284","2008-02-19",153014.40625
"285","2008-02-20",153384
"286","2008-02-21",151720.796875
"287","2008-02-22",151536
"288","2008-02-25",150427.203125
"289","2008-02-26",148209.59375
"290","2008-02-27",148024.796875
"291","2008-02-28",127696.796875
"292","2008-02-29",119750.398438
"293","2008-03-03",116978.398438
"294","2008-03-04",113836.796875
"295","2008-03-05",119011.203125
"296","2008-03-06",117163.203125
"297","2008-03-07",113282.398438
"298","2008-03-10",110880
"299","2008-03-11",103488
"300","2008-03-12",106260
"301","2008-03-13",103303.203125
"302","2008-03-14",103303.203125
"303","2008-03-17",102933.601563
"304","2008-03-18",101640
"305","2008-03-19",101270.398438
"306","2008-03-20",102748.796875
"307","2008-03-24",103303.203125
"308","2008-03-25",101640
"309","2008-03-26",104596.796875
"310","2008-03-27",104227.203125
"311","2008-03-28",105336
"312","2008-03-31",108477.601563
"313","2008-04-01",110880
"314","2008-04-02",108108
"315","2008-04-03",111804
"316","2008-04-04",115130.398438
"317","2008-04-07",116424
"318","2008-04-08",111988.796875
"319","2008-04-09",118826.398438
"320","2008-04-10",124740
"321","2008-04-11",120859.203125
"322","2008-04-14",112543.203125
"323","2008-04-15",113282.398438
"324","2008-04-16",115869.601563
"325","2008-04-17",115869.601563
"326","2008-04-18",117902.398438
"327","2008-04-21",117532.796875
"328","2008-04-22",117163.203125
"329","2008-04-23",118826.398438
"330","2008-04-24",117532.796875
"331","2008-04-25",118272
"332","2008-04-28",116608.796875
"333","2008-04-29",116424
"334","2008-04-30",116608.796875
"335","2008-05-01",118641.601563
"336","2008-05-02",118641.601563
"337","2008-05-05",120859.203125
"338","2008-05-06",120859.203125
"339","2008-05-07",119011.203125
"340","2008-05-08",118272
"341","2008-05-09",117348
"342","2008-05-12",118087.203125
"343","2008-05-13",119750.398438
"344","2008-05-14",119196
"345","2008-05-15",121228.796875
"346","2008-05-16",121044
"347","2008-05-19",123631.203125
"348","2008-05-20",123076.796875
"349","2008-05-21",121413.601563
"350","2008-05-22",119196
"351","2008-05-23",121968
"352","2008-05-27",122152.796875
"353","2008-05-28",122152.796875
"354","2008-05-29",124555.203125
"355","2008-05-30",131023.203125
"356","2008-06-02",128805.601563
"357","2008-06-03",130284
"358","2008-06-04",136752
"359","2008-06-05",139524
"360","2008-06-06",136197.59375
"361","2008-06-09",125848.796875
"362","2008-06-10",124000.796875
"363","2008-06-11",124000.796875
"364","2008-06-12",127881.601563
"365","2008-06-13",127696.796875
"366","2008-06-16",125109.601563
"367","2008-06-17",121413.601563
"368","2008-06-18",113282.398438
"369","2008-06-19",113097.601563
"370","2008-06-20",111064.796875
"371","2008-06-23",100531.203125
"372","2008-06-24",101270.398438
"373","2008-06-25",103488
"374","2008-06-26",101640
"375","2008-06-27",101270.398438
"376","2008-06-30",104412
"377","2008-07-01",106629.601563
"378","2008-07-02",106075.203125
"379","2008-07-03",104412
"380","2008-07-07",100716
"381","2008-07-08",101085.601563
"382","2008-07-09",102933.601563
"383","2008-07-10",100716
"384","2008-07-11",102194.398438
"385","2008-07-14",103672.796875
"386","2008-07-15",97389.601563
"387","2008-07-16",97944
"388","2008-07-17",106629.601563
"389","2008-07-18",103672.796875
"390","2008-07-21",104042.398438
"391","2008-07-22",103488
"392","2008-07-23",106444.796875
"393","2008-07-24",106629.601563
"394","2008-07-25",102748.796875
"395","2008-07-28",100716
"396","2008-07-29",101640
"397","2008-07-30",109216.796875
"398","2008-07-31",111988.796875
"399","2008-08-01",110880
"400","2008-08-04",107738.398438
"401","2008-08-05",106629.601563
"402","2008-08-06",104596.796875
"403","2008-08-07",106075.203125
"404","2008-08-08",104227.203125
"405","2008-08-11",105336
"406","2008-08-12",101640
"407","2008-08-13",106444.796875
"408","2008-08-14",106999.203125
"409","2008-08-15",107368.796875
"410","2008-08-18",107923.203125
"411","2008-08-19",108477.601563
"412","2008-08-20",108108
"413","2008-08-21",106999.203125
"414","2008-08-22",108662.398438
"415","2008-08-25",104042.398438
"416","2008-08-26",103118.398438
"417","2008-08-27",106260
"418","2008-08-28",107184
"419","2008-08-29",107184
"420","2008-09-02",105520.796875
"421","2008-09-03",103118.398438
"422","2008-09-04",105151.203125
"423","2008-09-05",105336
"424","2008-09-08",105336
"425","2008-09-09",105520.796875
"426","2008-09-10",102009.601563
"427","2008-09-11",97020
"428","2008-09-12",100531.203125
"429","2008-09-15",95172
"430","2008-09-16",87410.398438
"431","2008-09-17",80388
"432","2008-09-18",81312
"433","2008-09-19",87410.398438
"434","2008-09-22",83714.398438
"435","2008-09-23",82790.398438
"436","2008-09-24",83344.796875
"437","2008-09-25",82975.203125
"438","2008-09-26",80388
"439","2008-09-29",75398.398438
"440","2008-09-30",74844
"441","2008-10-01",69300
"442","2008-10-02",61908
"443","2008-10-03",61908
"444","2008-10-06",56364
"445","2008-10-07",54885.601563
"446","2008-10-08",51928.800781
"447","2008-10-09",48417.601563
"448","2008-10-10",43797.601563
"449","2008-10-13",49896
"450","2008-10-14",56364
"451","2008-10-15",55624.800781
"452","2008-10-16",61353.601563
"453","2008-10-17",60429.601563
"454","2008-10-20",56364
"455","2008-10-21",55994.398438
"456","2008-10-22",55624.800781
"457","2008-10-23",56733.601563
"458","2008-10-24",56179.199219
"459","2008-10-27",55994.398438
"460","2008-10-28",56179.199219
"461","2008-10-29",55440
"462","2008-10-30",52483.199219
"463","2008-10-31",55440
"464","2008-11-03",57103.199219
"465","2008-11-04",57842.398438
"466","2008-11-05",59690.398438
"467","2008-11-06",57472.800781
"468","2008-11-07",55070.398438
"469","2008-11-10",53592
"470","2008-11-11",52668
"471","2008-11-12",52483.199219
"472","2008-11-13",51744
"473","2008-11-14",50265.601563
"474","2008-11-17",49156.800781
"475","2008-11-18",48787.199219
"476","2008-11-19",48048
"477","2008-11-20",35296.800781
"478","2008-11-21",32524.800781
"479","2008-11-24",38808
"480","2008-11-25",35296.800781
"481","2008-11-26",36405.601563
"482","2008-11-28",39362.398438
"483","2008-12-01",38623.199219
"484","2008-12-02",41395.199219
"485","2008-12-03",45830.398438
"486","2008-12-04",46754.398438
"487","2008-12-05",47493.601563
"488","2008-12-08",50080.800781
"489","2008-12-09",50820
"490","2008-12-10",48972
"491","2008-12-11",48787.199219
"492","2008-12-12",49341.601563
"493","2008-12-15",49341.601563
"494","2008-12-16",39732
"495","2008-12-17",38992.800781
"496","2008-12-18",38808
"497","2008-12-19",41580
"498","2008-12-22",38808
"499","2008-12-23",38623.199219
"500","2008-12-24",37144.800781
"501","2008-12-26",36775.199219
"502","2008-12-29",36220.800781
"503","2008-12-30",34003.199219
"504","2008-12-31",36405.601563
"505","2009-01-02",37884
"506","2009-01-05",38992.800781
"507","2009-01-06",43243.199219
"508","2009-01-07",41580
"509","2009-01-08",43612.800781
"510","2009-01-09",41580
"511","2009-01-12",38992.800781
"512","2009-01-13",38992.800781
"513","2009-01-14",37884
"514","2009-01-15",36960
"515","2009-01-16",36220.800781
"516","2009-01-20",34927.199219
"517","2009-01-21",33633.601563
"518","2009-01-22",33633.601563
"519","2009-01-23",33264
"520","2009-01-26",33264
"521","2009-01-27",34003.199219
"522","2009-01-28",35112
"523","2009-01-29",36590.398438
"524","2009-01-30",36960
"525","2009-02-02",35666.398438
"526","2009-02-03",35666.398438
"527","2009-02-04",33264
"528","2009-02-05",35296.800781
"529","2009-02-06",34742.398438
"530","2009-02-09",32524.800781
"531","2009-02-10",33818.398438
"532","2009-02-11",33448.800781
"533","2009-02-12",33448.800781
"534","2009-02-13",33448.800781
"535","2009-02-17",31785.599609
"536","2009-02-18",30676.800781
"537","2009-02-19",31785.599609
"538","2009-02-20",30492
"539","2009-02-23",28274.400391
"540","2009-02-24",30122.400391
"541","2009-02-25",29568
"542","2009-02-26",29937.599609
"543","2009-02-27",31046.400391
"544","2009-03-02",28644
"545","2009-03-03",29198.400391
"546","2009-03-04",27720
"547","2009-03-05",25502.400391
"548","2009-03-06",24948
"549","2009-03-09",24578.400391
"550","2009-03-10",27720
"551","2009-03-11",27904.800781
"552","2009-03-12",31416
"553","2009-03-13",31416
"554","2009-03-16",29568
"555","2009-03-17",34742.398438
"556","2009-03-18",34927.199219
"557","2009-03-19",34188
"558","2009-03-20",35851.199219
"559","2009-03-23",35296.800781
"560","2009-03-24",32340
"561","2009-03-25",34188
"562","2009-03-26",36960
"563","2009-03-27",36960
"564","2009-03-30",34372.800781
"565","2009-03-31",35112
"566","2009-04-01",35481.601563
"567","2009-04-02",36960
"568","2009-04-03",36405.601563
"569","2009-04-06",35481.601563
"570","2009-04-07",34927.199219
"571","2009-04-08",33818.398438
"572","2009-04-09",35481.601563
"573","2009-04-13",35296.800781
"574","2009-04-14",35666.398438
"575","2009-04-15",35481.601563
"576","2009-04-16",36960
"577","2009-04-17",38623.199219
"578","2009-04-20",36960
"579","2009-04-21",35112
"580","2009-04-22",35112
"581","2009-04-23",36960
"582","2009-04-24",36405.601563
"583","2009-04-27",34927.199219
"584","2009-04-28",36036
"585","2009-04-29",37884
"586","2009-04-30",36775.199219
"587","2009-05-01",37144.800781
"588","2009-05-04",40656
"589","2009-05-05",38438.398438
"590","2009-05-06",37329.601563
"591","2009-05-07",36960
"592","2009-05-08",36960
"593","2009-05-11",41764.800781
"594","2009-05-12",39732
"595","2009-05-13",40101.601563
"596","2009-05-14",40656
"597","2009-05-15",41764.800781
"598","2009-05-18",45460.800781
"599","2009-05-19",44536.800781
"600","2009-05-20",45276
"601","2009-05-21",47863.199219
"602","2009-05-22",49526.398438
"603","2009-05-26",52852.800781
"604","2009-05-27",53222.398438
"605","2009-05-28",54700.800781
"606","2009-05-29",55624.800781
"607","2009-06-01",60614.398438
"608","2009-06-02",60799.199219
"609","2009-06-03",60060
"610","2009-06-04",60984
"611","2009-06-05",62092.800781
"612","2009-06-08",61723.199219
"613","2009-06-09",61353.601563
"614","2009-06-10",60060
"615","2009-06-11",63386.398438
"616","2009-06-12",60614.398438
"617","2009-06-15",59690.398438
"618","2009-06-16",57288
"619","2009-06-17",56918.398438
"620","2009-06-18",58951.199219
"621","2009-06-19",58951.199219
"622","2009-06-22",55994.398438
"623","2009-06-23",53037.601563
"624","2009-06-24",56179.199219
"625","2009-06-25",56179.199219
"626","2009-06-26",55440
"627","2009-06-29",56179.199219
"628","2009-06-30",60060
"629","2009-07-01",55994.398438
"630","2009-07-02",53407.199219
"631","2009-07-06",53776.800781
"632","2009-07-07",52113.601563
"633","2009-07-08",50820
"634","2009-07-09",49711.199219
"635","2009-07-10",49711.199219
"636","2009-07-13",49896
"637","2009-07-14",51928.800781
"638","2009-07-15",54331.199219
"639","2009-07-16",53961.601563
"640","2009-07-17",54146.398438
"641","2009-07-20",54885.601563
"642","2009-07-21",55624.800781
"643","2009-07-22",55255.199219
"644","2009-07-23",56918.398438
"645","2009-07-24",56179.199219
"646","2009-07-27",55255.199219
"647","2009-07-28",54700.800781
"648","2009-07-29",55440
"649","2009-07-30",55070.398438
"650","2009-07-31",53961.601563
"651","2009-08-03",52483.199219
"652","2009-08-04",52113.601563
"653","2009-08-05",51744
"654","2009-08-06",50635.199219
"655","2009-08-07",50450.398438
"656","2009-08-10",50450.398438
"657","2009-08-11",54516
"658","2009-08-12",53776.800781
"659","2009-08-13",54516
"660","2009-08-14",54146.398438
"661","2009-08-17",51744
"662","2009-08-18",52852.800781
"663","2009-08-19",53961.601563
"664","2009-08-20",55070.398438
"665","2009-08-21",55809.601563
"666","2009-08-24",60244.800781
"667","2009-08-25",64310.398438
"668","2009-08-26",63571.199219
"669","2009-08-27",62277.601563
"670","2009-08-28",63386.398438
"671","2009-08-31",62647.199219
"672","2009-09-01",61168.800781
"673","2009-09-02",60614.398438
"674","2009-09-03",62092.800781
"675","2009-09-04",62277.601563
"676","2009-09-08",63756
"677","2009-09-09",63756
"678","2009-09-10",65049.601563
"679","2009-09-11",75028.796875
"680","2009-09-14",74474.398438
"681","2009-09-15",65049.601563
"682","2009-09-16",70224
"683","2009-09-17",67636.796875
"684","2009-09-18",72811.203125
"685","2009-09-21",69300
"686","2009-09-22",67452
"687","2009-09-23",71148
"688","2009-09-24",69300
"689","2009-09-25",66528
"690","2009-09-28",68745.601563
"691","2009-09-29",70408.796875
"692","2009-09-30",70224
"693","2009-10-01",68745.601563
"694","2009-10-02",67821.601563
"695","2009-10-05",69854.398438
"696","2009-10-06",68191.203125
"697","2009-10-07",69854.398438
"698","2009-10-08",69300
"699","2009-10-09",69115.203125
"700","2009-10-12",67452
"701","2009-10-13",67452
"702","2009-10-14",68560.796875
"703","2009-10-15",68376
"704","2009-10-16",67821.601563
"705","2009-10-19",65973.601563
"706","2009-10-20",64310.398438
"707","2009-10-21",63756
"708","2009-10-22",64310.398438
"709","2009-10-23",65234.398438
"710","2009-10-26",61538.398438
"711","2009-10-27",62277.601563
"712","2009-10-28",58027.199219
"713","2009-10-29",58396.800781
"714","2009-10-30",55809.601563
"715","2009-11-02",56733.601563
"716","2009-11-03",56733.601563
"717","2009-11-04",58766.398438
"718","2009-11-05",58951.199219
"719","2009-11-06",59320.800781
"720","2009-11-09",60244.800781
"721","2009-11-10",60429.601563
"722","2009-11-11",60984
"723","2009-11-12",60614.398438
"724","2009-11-13",60060
"725","2009-11-16",58027.199219
"726","2009-11-17",56179.199219
"727","2009-11-18",55255.199219
"728","2009-11-19",53592
"729","2009-11-20",55070.398438
"730","2009-11-23",55070.398438
"731","2009-11-24",54700.800781
"732","2009-11-25",54516
"733","2009-11-27",54331.199219
"734","2009-11-30",55624.800781
"735","2009-12-01",54146.398438
"736","2009-12-02",56364
"737","2009-12-03",55255.199219
"738","2009-12-04",56548.800781
"739","2009-12-07",56918.398438
"740","2009-12-08",58027.199219
"741","2009-12-09",57103.199219
"742","2009-12-10",58766.398438
"743","2009-12-11",57472.800781
"744","2009-12-14",56733.601563
"745","2009-12-15",58027.199219
"746","2009-12-16",54146.398438
"747","2009-12-17",52298.398438
"748","2009-12-18",51559.199219
"749","2009-12-21",51559.199219
"750","2009-12-22",50265.601563
"751","2009-12-23",51189.601563
"752","2009-12-24",51004.800781
"753","2009-12-28",50450.398438
"754","2009-12-29",50820
"755","2009-12-30",50080.800781
"756","2009-12-31",52298.398438
"757","2010-01-04",54516
"758","2010-01-05",64680
"759","2010-01-06",64495.199219
"760","2010-01-07",63756
"761","2010-01-08",61908
"762","2010-01-11",64680
"763","2010-01-12",65049.601563
"764","2010-01-13",64125.601563
"765","2010-01-14",63201.601563
"766","2010-01-15",62832
"767","2010-01-19",60060
"768","2010-01-20",61723.199219
"769","2010-01-21",59690.398438
"770","2010-01-22",59505.601563
"771","2010-01-25",59505.601563
"772","2010-01-26",58027.199219
"773","2010-01-27",56733.601563
"774","2010-01-28",58951.199219
"775","2010-01-29",56364
"776","2010-02-01",56364
"777","2010-02-02",57103.199219
"778","2010-02-03",57288
"779","2010-02-04",56918.398438
"780","2010-02-05",56733.601563
"781","2010-02-08",56364
"782","2010-02-09",56548.800781
"783","2010-02-10",56179.199219
"784","2010-02-11",57842.398438
"785","2010-02-12",57103.199219
"786","2010-02-16",59690.398438
"787","2010-02-17",60614.398438
"788","2010-02-18",63756
"789","2010-02-19",62647.199219
"790","2010-02-22",64125.601563
"791","2010-02-23",63016.800781
"792","2010-02-24",63571.199219
"793","2010-02-25",62462.398438
"794","2010-02-26",62832
"795","2010-03-01",63386.398438
"796","2010-03-02",66528
"797","2010-03-03",66897.601563
"798","2010-03-04",64864.800781
"799","2010-03-05",64495.199219
"800","2010-03-08",66158.398438
"801","2010-03-09",67452
"802","2010-03-10",68930.398438
"803","2010-03-11",67452
"804","2010-03-12",68560.796875
"805","2010-03-15",70224
"806","2010-03-16",70778.398438
"807","2010-03-17",72072
"808","2010-03-18",58951.199219
"809","2010-03-19",56918.398438
"810","2010-03-22",56548.800781
"811","2010-03-23",56918.398438
"812","2010-03-24",59320.800781
"813","2010-03-25",58396.800781
"814","2010-03-26",56918.398438
"815","2010-03-29",57103.199219
"816","2010-03-30",57288
"817","2010-03-31",57103.199219
"818","2010-04-01",57103.199219
"819","2010-04-05",58027.199219
"820","2010-04-06",58212
"821","2010-04-07",57288
"822","2010-04-08",58212
"823","2010-04-09",58581.601563
"824","2010-04-12",58027.199219
"825","2010-04-13",58027.199219
"826","2010-04-14",59505.601563
"827","2010-04-15",59505.601563
"828","2010-04-16",58581.601563
"829","2010-04-19",58027.199219
"830","2010-04-20",58766.398438
"831","2010-04-21",58951.199219
"832","2010-04-22",58766.398438
"833","2010-04-23",58396.800781
"834","2010-04-26",58581.601563
"835","2010-04-27",57842.398438
"836","2010-04-28",58027.199219
"837","2010-04-29",59320.800781
"838","2010-04-30",58766.398438
"839","2010-05-03",58212
"840","2010-05-04",58396.800781
"841","2010-05-05",58581.601563
"842","2010-05-06",55624.800781
"843","2010-05-07",56364
"844","2010-05-10",56918.398438
"845","2010-05-11",57288
"846","2010-05-12",58581.601563
"847","2010-05-13",58396.800781
"848","2010-05-14",57472.800781
"849","2010-05-17",55070.398438
"850","2010-05-18",56548.800781
"851","2010-05-19",55440
"852","2010-05-20",53961.601563
"853","2010-05-21",54331.199219
"854","2010-05-24",54516
"855","2010-05-25",54146.398438
"856","2010-05-26",54146.398438
"857","2010-05-27",53961.601563
"858","2010-05-28",55070.398438
"859","2010-06-01",53776.800781
"860","2010-06-02",53592
"861","2010-06-03",53592
"862","2010-06-04",53407.199219
"863","2010-06-07",51928.800781
"864","2010-06-08",50820
"865","2010-06-09",51374.398438
"866","2010-06-10",52113.601563
"867","2010-06-11",52483.199219
"868","2010-06-14",50820
"869","2010-06-15",51189.601563
"870","2010-06-16",51374.398438
"871","2010-06-17",52113.601563
"872","2010-06-18",51744
"873","2010-06-21",53407.199219
"874","2010-06-22",51744
"875","2010-06-23",50450.398438
"876","2010-06-24",51559.199219
"877","2010-06-25",50265.601563
"878","2010-06-28",50820
"879","2010-06-29",49341.601563
"880","2010-06-30",49896
"881","2010-07-01",49341.601563
"882","2010-07-02",48048
"883","2010-07-06",47678.398438
"884","2010-07-07",48232.800781
"885","2010-07-08",48048
"886","2010-07-09",47308.800781
"887","2010-07-12",48417.601563
"888","2010-07-13",50080.800781
"889","2010-07-14",48048
"890","2010-07-15",48602.398438
"891","2010-07-16",48048
"892","2010-07-19",48232.800781
"893","2010-07-20",48048
"894","2010-07-21",48048
"895","2010-07-22",48972
"896","2010-07-23",50450.398438
"897","2010-07-26",51004.800781
"898","2010-07-27",50820
"899","2010-07-28",50820
"900","2010-07-29",49896
"901","2010-07-30",46200
"902","2010-08-02",45460.800781
"903","2010-08-03",48417.601563
"904","2010-08-04",48048
"905","2010-08-05",47863.199219
"906","2010-08-06",47493.601563
"907","2010-08-09",48417.601563
"908","2010-08-10",46200
"909","2010-08-11",47863.199219
"910","2010-08-12",48232.800781
"911","2010-08-13",48417.601563
"912","2010-08-16",49526.398438
"913","2010-08-17",49896
"914","2010-08-18",49896
"915","2010-08-19",48972
"916","2010-08-20",49711.199219
"917","2010-08-23",48787.199219
"918","2010-08-24",46569.601563
"919","2010-08-25",46200
"920","2010-08-26",46384.800781
"921","2010-08-27",57103.199219
"922","2010-08-30",58212
"923","2010-08-31",58396.800781
"924","2010-09-01",58212
"925","2010-09-02",58581.601563
"926","2010-09-03",58027.199219
