"","date","MKL"
"93","2007-05-16",481.399994
"94","2007-05-17",483.910004
"95","2007-05-18",489.470001
"96","2007-05-21",484.700012
"97","2007-05-22",492
"98","2007-05-23",491
"99","2007-05-24",487.859985
"100","2007-05-25",488.600006
"101","2007-05-29",489.850006
"102","2007-05-30",495.200012
"103","2007-05-31",493
"104","2007-06-01",489
"105","2007-06-04",493.290009
"106","2007-06-05",485.299988
"107","2007-06-06",488.350006
"108","2007-06-07",479.369995
"109","2007-06-08",475.700012
"110","2007-06-11",484.75
"111","2007-06-12",478.049988
"112","2007-06-13",477.950012
"113","2007-06-14",476.700012
"114","2007-06-15",468.950012
"115","2007-06-18",467.140015
"116","2007-06-19",475.470001
"117","2007-06-20",478.100006
"118","2007-06-21",478.399994
"119","2007-06-22",478.049988
"120","2007-06-25",475.600006
"121","2007-06-26",471.25
"122","2007-06-27",479.200012
"123","2007-06-28",479.700012
"124","2007-06-29",484.559998
"125","2007-07-02",487.299988
"126","2007-07-03",486.220001
"127","2007-07-05",481.799988
"128","2007-07-06",489.48999
"129","2007-07-09",485.279999
"130","2007-07-10",476.869995
"131","2007-07-11",479.079987
"132","2007-07-12",480.809998
"133","2007-07-13",478.899994
"134","2007-07-16",475.149994
"135","2007-07-17",473.029999
"136","2007-07-18",469.899994
"137","2007-07-19",470
"138","2007-07-20",469.98999
"139","2007-07-23",467.630005
"140","2007-07-24",463.549988
"141","2007-07-25",459.549988
"142","2007-07-26",461.950012
"143","2007-07-27",465.01001
"144","2007-07-30",461
"145","2007-07-31",465.5
"146","2007-08-01",466.390015
"147","2007-08-02",467.230011
"148","2007-08-03",465
"149","2007-08-06",475.980011
"150","2007-08-07",494.089996
"151","2007-08-08",516.289978
"152","2007-08-09",516.5
"153","2007-08-10",487.640015
"154","2007-08-13",478.839996
"155","2007-08-14",466
"156","2007-08-15",466.769989
"157","2007-08-16",470.149994
"158","2007-08-17",475.980011
"159","2007-08-20",486.230011
"160","2007-08-21",499
"161","2007-08-22",500
"162","2007-08-23",492.76001
"163","2007-08-24",489
"164","2007-08-27",481.790009
"165","2007-08-28",466
"166","2007-08-29",473.339996
"167","2007-08-30",474.049988
"168","2007-08-31",475.660004
"169","2007-09-04",494.029999
"170","2007-09-05",485.299988
"171","2007-09-06",482.880005
"172","2007-09-07",482
"173","2007-09-10",480.950012
"174","2007-09-11",478
"175","2007-09-12",475
"176","2007-09-13",475
"177","2007-09-14",476.869995
"178","2007-09-17",473
"179","2007-09-18",472.220001
"180","2007-09-19",468.649994
"181","2007-09-20",480.019989
"182","2007-09-21",481.059998
"183","2007-09-24",475.480011
"184","2007-09-25",470.529999
"185","2007-09-26",475
"186","2007-09-27",485.950012
"187","2007-09-28",484
"188","2007-10-01",485.809998
"189","2007-10-02",492
"190","2007-10-03",494.76001
"191","2007-10-04",486.51001
"192","2007-10-05",494.190002
"193","2007-10-08",502.100006
"194","2007-10-09",508
"195","2007-10-10",519.119995
"196","2007-10-11",516.119995
"197","2007-10-12",516.690002
"198","2007-10-15",514.969971
"199","2007-10-16",504.399994
"200","2007-10-17",504.450012
"201","2007-10-18",503
"202","2007-10-19",497.649994
"203","2007-10-22",500
"204","2007-10-23",514.26001
"205","2007-10-24",516.26001
"206","2007-10-25",522.02002
"207","2007-10-26",516.190002
"208","2007-10-29",527.780029
"209","2007-10-30",533.219971
"210","2007-10-31",543.219971
"211","2007-11-01",545.5
"212","2007-11-02",525.150024
"213","2007-11-05",505.950012
"214","2007-11-06",503.5
"215","2007-11-07",487.149994
"216","2007-11-08",507.799988
"217","2007-11-09",502.649994
"218","2007-11-12",469.410004
"219","2007-11-13",489.589996
"220","2007-11-14",482
"221","2007-11-15",482.920013
"222","2007-11-16",483.540009
"223","2007-11-19",473.75
"224","2007-11-20",464.299988
"225","2007-11-21",466
"226","2007-11-23",472.26001
"227","2007-11-26",467
"228","2007-11-27",476.769989
"229","2007-11-28",487.25
"230","2007-11-29",484
"231","2007-11-30",482.149994
"232","2007-12-03",488.079987
"233","2007-12-04",483.399994
"234","2007-12-05",484.600006
"235","2007-12-06",479.5
"236","2007-12-07",474.369995
"237","2007-12-10",471.75
"238","2007-12-11",464
"239","2007-12-12",471.269989
"240","2007-12-13",466.25
"241","2007-12-14",463
"242","2007-12-17",465
"243","2007-12-18",466.980011
"244","2007-12-19",468.200012
"245","2007-12-20",472.859985
"246","2007-12-21",476.5
"247","2007-12-24",482
"248","2007-12-26",477.070007
"249","2007-12-27",471.339996
"250","2007-12-28",481.299988
"251","2007-12-31",491.100006
"252","2008-01-02",476.850006
"253","2008-01-03",470.799988
"254","2008-01-04",456.700012
"255","2008-01-07",470
"256","2008-01-08",463.049988
"257","2008-01-09",453.450012
"258","2008-01-10",454.5
"259","2008-01-11",444
"260","2008-01-14",447.950012
"261","2008-01-15",428
"262","2008-01-16",433.549988
"263","2008-01-17",417
"264","2008-01-18",421.75
"265","2008-01-22",408.980011
"266","2008-01-23",427.920013
"267","2008-01-24",426
"268","2008-01-25",427
"269","2008-01-28",440.5
"270","2008-01-29",443.600006
"271","2008-01-30",437.019989
"272","2008-01-31",463
"273","2008-02-01",455
"274","2008-02-04",464
"275","2008-02-05",455
"276","2008-02-06",447.059998
"277","2008-02-07",447
"278","2008-02-08",438.75
"279","2008-02-11",434.079987
"280","2008-02-12",443.25
"281","2008-02-13",443.75
"282","2008-02-14",452.170013
"283","2008-02-15",447
"284","2008-02-19",448.910004
"285","2008-02-20",459
"286","2008-02-21",458.779999
"287","2008-02-22",470
"288","2008-02-25",466.98999
"289","2008-02-26",467.25
"290","2008-02-27",465.5
"291","2008-02-28",464.049988
"292","2008-02-29",464.75
"293","2008-03-03",464.049988
"294","2008-03-04",452.5
"295","2008-03-05",455.75
"296","2008-03-06",441.649994
"297","2008-03-07",446.75
"298","2008-03-10",437.5
"299","2008-03-11",456
"300","2008-03-12",441.600006
"301","2008-03-13",445
"302","2008-03-14",437.25
"303","2008-03-17",435
"304","2008-03-18",450
"305","2008-03-19",443
"306","2008-03-20",445.070007
"307","2008-03-24",451.25
"308","2008-03-25",449.549988
"309","2008-03-26",448.5
"310","2008-03-27",443
"311","2008-03-28",446.920013
"312","2008-03-31",439.970001
"313","2008-04-01",442.25
"314","2008-04-02",456
"315","2008-04-03",451
"316","2008-04-04",443
"317","2008-04-07",449.98999
"318","2008-04-08",441.600006
"319","2008-04-09",436.5
"320","2008-04-10",432.75
"321","2008-04-11",428.25
"322","2008-04-14",418
"323","2008-04-15",422.549988
"324","2008-04-16",437
"325","2008-04-17",430.98999
"326","2008-04-18",423.049988
"327","2008-04-21",426.75
"328","2008-04-22",419.5
"329","2008-04-23",420
"330","2008-04-24",428
"331","2008-04-25",427.980011
"332","2008-04-28",432.25
"333","2008-04-29",433
"334","2008-04-30",434.399994
"335","2008-05-01",420
"336","2008-05-02",418.600006
"337","2008-05-05",424
"338","2008-05-06",429.200012
"339","2008-05-07",420
"340","2008-05-08",426.25
"341","2008-05-09",417.25
"342","2008-05-12",409.5
"343","2008-05-13",405.98999
"344","2008-05-14",404.980011
"345","2008-05-15",406.070007
"346","2008-05-16",403.01001
"347","2008-05-19",405.190002
"348","2008-05-20",402.51001
"349","2008-05-21",401.01001
"350","2008-05-22",402.5
"351","2008-05-23",401
"352","2008-05-27",407.049988
"353","2008-05-28",403.26001
"354","2008-05-29",407.630005
"355","2008-05-30",404.649994
"356","2008-06-02",407.25
"357","2008-06-03",410
"358","2008-06-04",409.209991
"359","2008-06-05",415.5
"360","2008-06-06",402.25
"361","2008-06-09",403.350006
"362","2008-06-10",409.850006
"363","2008-06-11",402.100006
"364","2008-06-12",408
"365","2008-06-13",408.98999
"366","2008-06-16",409.5
"367","2008-06-17",401
"368","2008-06-18",399.649994
"369","2008-06-19",396.950012
"370","2008-06-20",391.850006
"371","2008-06-23",385.149994
"372","2008-06-24",385.980011
"373","2008-06-25",381.299988
"374","2008-06-26",375.049988
"375","2008-06-27",367.299988
"376","2008-06-30",367
"377","2008-07-01",370.799988
"378","2008-07-02",362.5
"379","2008-07-03",360.5
"380","2008-07-07",356.200012
"381","2008-07-08",374.5
"382","2008-07-09",362.25
"383","2008-07-10",358.049988
"384","2008-07-11",348.619995
"385","2008-07-14",333.809998
"386","2008-07-15",316.799988
"387","2008-07-16",350
"388","2008-07-17",347.579987
"389","2008-07-18",360.75
"390","2008-07-21",355.5
"391","2008-07-22",379.049988
"392","2008-07-23",374.75
"393","2008-07-24",361.049988
"394","2008-07-25",363.299988
"395","2008-07-28",355.799988
"396","2008-07-29",374.799988
"397","2008-07-30",369.75
"398","2008-07-31",363
"399","2008-08-01",370.459991
"400","2008-08-04",362.25
"401","2008-08-05",370.089996
"402","2008-08-06",365.600006
"403","2008-08-07",360.25
"404","2008-08-08",370
"405","2008-08-11",367.450012
"406","2008-08-12",360.600006
"407","2008-08-13",357.799988
"408","2008-08-14",365
"409","2008-08-15",371.850006
"410","2008-08-18",359.25
"411","2008-08-19",356.5
"412","2008-08-20",363
"413","2008-08-21",360.290009
"414","2008-08-22",364.149994
"415","2008-08-25",351.049988
"416","2008-08-26",359.98999
"417","2008-08-27",364
"418","2008-08-28",368.850006
"419","2008-08-29",370
"420","2008-09-02",369.100006
"421","2008-09-03",367.149994
"422","2008-09-04",359.600006
"423","2008-09-05",376.5
"424","2008-09-08",376.5
"425","2008-09-09",360.75
"426","2008-09-10",373.660004
"427","2008-09-11",364.529999
"428","2008-09-12",362.149994
"429","2008-09-15",343
"430","2008-09-16",374.5
"431","2008-09-17",370.25
"432","2008-09-18",447.200012
"433","2008-09-19",480
"434","2008-09-22",411.589996
"435","2008-09-23",412.25
"436","2008-09-24",404.5
"437","2008-09-25",406.790009
"438","2008-09-26",385.5
"439","2008-09-29",325
"440","2008-09-30",351.5
"441","2008-10-01",380
"442","2008-10-02",364
"443","2008-10-03",361
"444","2008-10-06",326
"445","2008-10-07",330.100006
"446","2008-10-08",332.25
"447","2008-10-09",318.149994
"448","2008-10-10",322
"449","2008-10-13",381
"450","2008-10-14",339.600006
"451","2008-10-15",311.049988
"452","2008-10-16",308
"453","2008-10-17",314
"454","2008-10-20",335
"455","2008-10-21",342.450012
"456","2008-10-22",309.01001
"457","2008-10-23",305.170013
"458","2008-10-24",324
"459","2008-10-27",301.01001
"460","2008-10-28",326.100006
"461","2008-10-29",343.700012
"462","2008-10-30",322
"463","2008-10-31",350.839996
"464","2008-11-03",369.75
"465","2008-11-04",351
"466","2008-11-05",319.100006
"467","2008-11-06",302.100006
"468","2008-11-07",317.850006
"469","2008-11-10",305.040009
"470","2008-11-11",303
"471","2008-11-12",296
"472","2008-11-13",321.339996
"473","2008-11-14",312.25
"474","2008-11-17",296.75
"475","2008-11-18",303.51001
"476","2008-11-19",272.5
"477","2008-11-20",245.25
"478","2008-11-21",248
"479","2008-11-24",279.75
"480","2008-11-25",288.200012
"481","2008-11-26",280.160004
"482","2008-11-28",308
"483","2008-12-01",245.25
"484","2008-12-02",270.25
"485","2008-12-03",291.450012
"486","2008-12-04",284.119995
"487","2008-12-05",297.899994
"488","2008-12-08",311.940002
"489","2008-12-09",303.399994
"490","2008-12-10",307.339996
"491","2008-12-11",299.309998
"492","2008-12-12",298.25
"493","2008-12-15",299.950012
"494","2008-12-16",310.950012
"495","2008-12-17",303.059998
"496","2008-12-18",291.899994
"497","2008-12-19",290.5
"498","2008-12-22",280.25
"499","2008-12-23",276.209991
"500","2008-12-24",283.25
"501","2008-12-26",282.559998
"502","2008-12-29",282.01001
"503","2008-12-30",293
"504","2008-12-31",299
"505","2009-01-02",295.899994
"506","2009-01-05",296.25
"507","2009-01-06",313.899994
"508","2009-01-07",293.75
"509","2009-01-08",302.049988
"510","2009-01-09",298.549988
"511","2009-01-12",295
"512","2009-01-13",303.549988
"513","2009-01-14",283.25
"514","2009-01-15",290.01001
"515","2009-01-16",297.5
"516","2009-01-20",283.01001
"517","2009-01-21",298
"518","2009-01-22",285.149994
"519","2009-01-23",289.679993
"520","2009-01-26",279.329987
"521","2009-01-27",290.25
"522","2009-01-28",307.600006
"523","2009-01-29",283.75
"524","2009-01-30",270.029999
"525","2009-02-02",282
"526","2009-02-03",296.5
"527","2009-02-04",290.390015
"528","2009-02-05",295.98999
"529","2009-02-06",303.329987
"530","2009-02-09",305
"531","2009-02-10",294.049988
"532","2009-02-11",310.48999
"533","2009-02-12",316.019989
"534","2009-02-13",308.940002
"535","2009-02-17",294.019989
"536","2009-02-18",295.059998
"537","2009-02-19",286.820007
"538","2009-02-20",287.279999
"539","2009-02-23",271.26001
"540","2009-02-24",284.709991
"541","2009-02-25",285.01001
"542","2009-02-26",279.079987
"543","2009-02-27",265.809998
"544","2009-03-02",254.300003
"545","2009-03-03",247.559998
"546","2009-03-04",251.589996
"547","2009-03-05",227.850006
"548","2009-03-06",225.210007
"549","2009-03-09",211
"550","2009-03-10",235.149994
"551","2009-03-11",223.699997
"552","2009-03-12",234
"553","2009-03-13",238.470001
"554","2009-03-16",236.880005
"555","2009-03-17",246.779999
"556","2009-03-18",248.449997
"557","2009-03-19",234.050003
"558","2009-03-20",242.300003
"559","2009-03-23",271.25
"560","2009-03-24",261.100006
"561","2009-03-25",287.5
"562","2009-03-26",292.98999
"563","2009-03-27",283.570007
"564","2009-03-30",276.779999
"565","2009-03-31",283.880005
"566","2009-04-01",287.859985
"567","2009-04-02",290.799988
"568","2009-04-03",295.850006
"569","2009-04-06",287.600006
"570","2009-04-07",281
"571","2009-04-08",291.899994
"572","2009-04-09",316
"573","2009-04-13",302
"574","2009-04-14",280.049988
"575","2009-04-15",297.790009
"576","2009-04-16",295.549988
"577","2009-04-17",286.600006
"578","2009-04-20",264
"579","2009-04-21",287.799988
"580","2009-04-22",279.809998
"581","2009-04-23",286.98999
"582","2009-04-24",289.75
"583","2009-04-27",278.420013
"584","2009-04-28",287.019989
"585","2009-04-29",294.890015
"586","2009-04-30",287
"587","2009-05-01",278.049988
"588","2009-05-04",278.049988
"589","2009-05-05",276.829987
"590","2009-05-06",295.200012
"591","2009-05-07",276.019989
"592","2009-05-08",288.480011
"593","2009-05-11",283
"594","2009-05-12",288.350006
"595","2009-05-13",282.5
"596","2009-05-14",286.98999
"597","2009-05-15",280.959991
"598","2009-05-18",285.799988
"599","2009-05-19",277.149994
"600","2009-05-20",274.100006
"601","2009-05-21",274.450012
"602","2009-05-22",278.5
"603","2009-05-26",284.160004
"604","2009-05-27",280.040009
"605","2009-05-28",281.899994
"606","2009-05-29",285
"607","2009-06-01",283.98999
"608","2009-06-02",285.950012
"609","2009-06-03",278.390015
"610","2009-06-04",285.679993
"611","2009-06-05",287.230011
"612","2009-06-08",284.690002
"613","2009-06-09",280.200012
"614","2009-06-10",272.399994
"615","2009-06-11",274.450012
"616","2009-06-12",274.700012
"617","2009-06-15",270.01001
"618","2009-06-16",265.049988
"619","2009-06-17",264.070007
"620","2009-06-18",267.570007
"621","2009-06-19",270.149994
"622","2009-06-22",264.179993
"623","2009-06-23",264.380005
"624","2009-06-24",266.209991
"625","2009-06-25",267.089996
"626","2009-06-26",274.230011
"627","2009-06-29",277.899994
"628","2009-06-30",281.700012
"629","2009-07-01",280.75
"630","2009-07-02",271.350006
"631","2009-07-06",280
"632","2009-07-07",281.910004
"633","2009-07-08",282.359985
"634","2009-07-09",281.899994
"635","2009-07-10",278.799988
"636","2009-07-13",296.98999
"637","2009-07-14",293.48999
"638","2009-07-15",298
"639","2009-07-16",296.98999
"640","2009-07-17",294.440002
"641","2009-07-20",292.48999
"642","2009-07-21",292.899994
"643","2009-07-22",296.73999
"644","2009-07-23",300
"645","2009-07-24",302.98999
"646","2009-07-27",307.5
"647","2009-07-28",305
"648","2009-07-29",306.850006
"649","2009-07-30",310
"650","2009-07-31",315.570007
"651","2009-08-03",328.149994
"652","2009-08-04",349.200012
"653","2009-08-05",363
"654","2009-08-06",317.130005
"655","2009-08-07",309.459991
"656","2009-08-10",296.76001
"657","2009-08-11",296.850006
"658","2009-08-12",300
"659","2009-08-13",308.5
"660","2009-08-14",307.299988
"661","2009-08-17",299.589996
"662","2009-08-18",307.440002
"663","2009-08-19",312.820007
"664","2009-08-20",314.450012
"665","2009-08-21",321.73999
"666","2009-08-24",317.779999
"667","2009-08-25",324.809998
"668","2009-08-26",324.899994
"669","2009-08-27",327.51001
"670","2009-08-28",328.299988
"671","2009-08-31",328.859985
"672","2009-09-01",325.75
"673","2009-09-02",324
"674","2009-09-03",324
"675","2009-09-04",323.25
"676","2009-09-08",318.850006
"677","2009-09-09",317.720001
"678","2009-09-10",318.679993
"679","2009-09-11",319.899994
"680","2009-09-14",317
"681","2009-09-15",314.410004
"682","2009-09-16",318.559998
"683","2009-09-17",316.519989
"684","2009-09-18",318
"685","2009-09-21",318.799988
"686","2009-09-22",319.940002
"687","2009-09-23",318.350006
"688","2009-09-24",315.950012
"689","2009-09-25",316.75
"690","2009-09-28",324.859985
"691","2009-09-29",332.75
"692","2009-09-30",329.820007
"693","2009-10-01",327.980011
"694","2009-10-02",319.850006
"695","2009-10-05",330.029999
"696","2009-10-06",332.799988
"697","2009-10-07",338.899994
"698","2009-10-08",343.769989
"699","2009-10-09",343.649994
"700","2009-10-12",343.75
"701","2009-10-13",338.869995
"702","2009-10-14",337.549988
"703","2009-10-15",340
"704","2009-10-16",335.940002
"705","2009-10-19",336.049988
"706","2009-10-20",329.410004
"707","2009-10-21",324.880005
"708","2009-10-22",330.700012
"709","2009-10-23",329.049988
"710","2009-10-26",327.630005
"711","2009-10-27",322.5
"712","2009-10-28",318.049988
"713","2009-10-29",334.380005
"714","2009-10-30",322.700012
"715","2009-11-02",329.640015
"716","2009-11-03",329.450012
"717","2009-11-04",322
"718","2009-11-05",330.519989
"719","2009-11-06",327.410004
"720","2009-11-09",329.929993
"721","2009-11-10",327.899994
"722","2009-11-11",330
"723","2009-11-12",325.910004
"724","2009-11-13",325.149994
"725","2009-11-16",330.75
"726","2009-11-17",326.630005
"727","2009-11-18",326.970001
"728","2009-11-19",326.950012
"729","2009-11-20",326.899994
"730","2009-11-23",329.200012
"731","2009-11-24",328.890015
"732","2009-11-25",335.549988
"733","2009-11-27",333.600006
"734","2009-11-30",339
"735","2009-12-01",341.820007
"736","2009-12-02",341.899994
"737","2009-12-03",341
"738","2009-12-04",343.850006
"739","2009-12-07",341.75
"740","2009-12-08",342.100006
"741","2009-12-09",338.75
"742","2009-12-10",338.769989
"743","2009-12-11",338.890015
"744","2009-12-14",338.209991
"745","2009-12-15",334.799988
"746","2009-12-16",332.5
"747","2009-12-17",339
"748","2009-12-18",333.899994
"749","2009-12-21",335.5
"750","2009-12-22",338.399994
"751","2009-12-23",339.049988
"752","2009-12-24",343.700012
"753","2009-12-28",343.329987
"754","2009-12-29",342.049988
"755","2009-12-30",340.019989
"756","2009-12-31",340
"757","2010-01-04",337.799988
"758","2010-01-05",345.149994
"759","2010-01-06",346.540009
"760","2010-01-07",346.5
"761","2010-01-08",341.570007
"762","2010-01-11",340.850006
"763","2010-01-12",338.299988
"764","2010-01-13",341.609985
"765","2010-01-14",342.179993
"766","2010-01-15",338.700012
"767","2010-01-19",339.869995
"768","2010-01-20",335.769989
"769","2010-01-21",333.140015
"770","2010-01-22",328.880005
"771","2010-01-25",332.98999
"772","2010-01-26",328.630005
"773","2010-01-27",331.869995
"774","2010-01-28",329.529999
"775","2010-01-29",325.01001
"776","2010-02-01",331.48999
"777","2010-02-02",331.600006
"778","2010-02-03",328
"779","2010-02-04",330
"780","2010-02-05",333.100006
"781","2010-02-08",332.049988
"782","2010-02-09",335.820007
"783","2010-02-10",336.119995
"784","2010-02-11",338.559998
"785","2010-02-12",342.950012
"786","2010-02-16",341.950012
"787","2010-02-17",340.980011
"788","2010-02-18",344.529999
"789","2010-02-19",348.299988
"790","2010-02-22",345.579987
"791","2010-02-23",348.51001
"792","2010-02-24",354.910004
"793","2010-02-25",350.549988
"794","2010-02-26",352.75
"795","2010-03-01",353.160004
"796","2010-03-02",355.25
"797","2010-03-03",351.470001
"798","2010-03-04",357.549988
"799","2010-03-05",358
"800","2010-03-08",361.940002
"801","2010-03-09",359.730011
"802","2010-03-10",362.850006
"803","2010-03-11",364.48999
"804","2010-03-12",366.779999
"805","2010-03-15",366.380005
"806","2010-03-16",372.850006
"807","2010-03-17",371.25
"808","2010-03-18",366.869995
"809","2010-03-19",368.549988
"810","2010-03-22",369.700012
"811","2010-03-23",371.01001
"812","2010-03-24",373.329987
"813","2010-03-25",372
"814","2010-03-26",371.880005
"815","2010-03-29",372.700012
"816","2010-03-30",372.269989
"817","2010-03-31",374.660004
"818","2010-04-01",377.970001
"819","2010-04-05",377.980011
"820","2010-04-06",377.660004
"821","2010-04-07",378.98999
"822","2010-04-08",381.700012
"823","2010-04-09",382.799988
"824","2010-04-12",376.899994
"825","2010-04-13",377.019989
"826","2010-04-14",387.720001
"827","2010-04-15",386.399994
"828","2010-04-16",380.75
"829","2010-04-19",381.25
"830","2010-04-20",378.5
"831","2010-04-21",381
"832","2010-04-22",384.630005
"833","2010-04-23",384.519989
"834","2010-04-26",386.029999
"835","2010-04-27",379.179993
"836","2010-04-28",382.23999
"837","2010-04-29",385.350006
"838","2010-04-30",382.839996
"839","2010-05-03",383.890015
"840","2010-05-04",377.309998
"841","2010-05-05",366.950012
"842","2010-05-06",350.5
"843","2010-05-07",351.220001
"844","2010-05-10",355.799988
"845","2010-05-11",355.049988
"846","2010-05-12",360.290009
"847","2010-05-13",358.079987
"848","2010-05-14",356.98999
"849","2010-05-17",353.049988
"850","2010-05-18",346.959991
"851","2010-05-19",353.160004
"852","2010-05-20",336.119995
"853","2010-05-21",341
"854","2010-05-24",339.059998
"855","2010-05-25",344.019989
"856","2010-05-26",340.700012
"857","2010-05-27",346.75
"858","2010-05-28",345.549988
"859","2010-06-01",338.619995
"860","2010-06-02",350.600006
"861","2010-06-03",348.660004
"862","2010-06-04",337.559998
"863","2010-06-07",338.799988
"864","2010-06-08",342.859985
"865","2010-06-09",336.5
"866","2010-06-10",344.299988
"867","2010-06-11",344.399994
"868","2010-06-14",346.700012
"869","2010-06-15",351.790009
"870","2010-06-16",354.679993
"871","2010-06-17",350.600006
"872","2010-06-18",354.049988
"873","2010-06-21",349.450012
"874","2010-06-22",345.649994
"875","2010-06-23",342.98999
"876","2010-06-24",342.51001
"877","2010-06-25",350.51001
"878","2010-06-28",345.23999
"879","2010-06-29",339.709991
"880","2010-06-30",340
"881","2010-07-01",339.619995
"882","2010-07-02",337
"883","2010-07-06",332.579987
"884","2010-07-07",326
"885","2010-07-08",331.829987
"886","2010-07-09",346.579987
"887","2010-07-12",347.399994
"888","2010-07-13",351.339996
"889","2010-07-14",351.940002
"890","2010-07-15",348.5
"891","2010-07-16",337.76001
"892","2010-07-19",337.329987
"893","2010-07-20",340
"894","2010-07-21",336.950012
"895","2010-07-22",341.320007
"896","2010-07-23",339.279999
"897","2010-07-26",348.149994
"898","2010-07-27",343.220001
"899","2010-07-28",335.100006
"900","2010-07-29",337.880005
"901","2010-07-30",338
"902","2010-08-02",345.619995
"903","2010-08-03",341.790009
"904","2010-08-04",345.859985
"905","2010-08-05",342.75
"906","2010-08-06",337.890015
"907","2010-08-09",341.98999
"908","2010-08-10",335
"909","2010-08-11",326.619995
"910","2010-08-12",331
"911","2010-08-13",324.100006
"912","2010-08-16",325.200012
"913","2010-08-17",333.269989
"914","2010-08-18",331.329987
"915","2010-08-19",326.619995
"916","2010-08-20",326.269989
"917","2010-08-23",327.570007
"918","2010-08-24",325.450012
"919","2010-08-25",331.600006
"920","2010-08-26",326.609985
"921","2010-08-27",328.519989
"922","2010-08-30",321.320007
"923","2010-08-31",327.720001
"924","2010-09-01",333.600006
"925","2010-09-02",335.76001
"926","2010-09-03",338.200012
"927","2010-09-07",330.059998
"928","2010-09-08",335.48999
"929","2010-09-09",338.640015
"930","2010-09-10",336.549988
"931","2010-09-13",338.799988
"932","2010-09-14",337.230011
"933","2010-09-15",343.910004
"934","2010-09-16",337.799988
"935","2010-09-17",338.559998
"936","2010-09-20",345.549988
"937","2010-09-21",343.5
"938","2010-09-22",341.380005
"939","2010-09-23",337
"940","2010-09-24",347.480011
"941","2010-09-27",345
"942","2010-09-28",343.5
"943","2010-09-29",344.799988
"944","2010-09-30",344.589996
"945","2010-10-01",346.799988
"946","2010-10-04",341.600006
"947","2010-10-05",348.059998
"948","2010-10-06",344.950012
"949","2010-10-07",342.230011
"950","2010-10-08",341.290009
"951","2010-10-11",343.450012
"952","2010-10-12",342.26001
"953","2010-10-13",343.799988
"954","2010-10-14",345.220001
"955","2010-10-15",345.290009
"956","2010-10-18",348.200012
"957","2010-10-19",342.23999
"958","2010-10-20",346.549988
"959","2010-10-21",344.910004
"960","2010-10-22",345.98999
"961","2010-10-25",343.959991
"962","2010-10-26",343.850006
"963","2010-10-27",341
"964","2010-10-28",337.769989
"965","2010-10-29",335.019989
"966","2010-11-01",337.73999
"967","2010-11-02",345.079987
"968","2010-11-03",353
"969","2010-11-04",370.100006
"970","2010-11-05",365
"971","2010-11-08",361.929993
"972","2010-11-09",357.399994
"973","2010-11-10",366.5
"974","2010-11-11",360.649994
