"","date","FTFT"
"186","2009-03-06",20
"187","2009-03-09",20
"188","2009-03-10",21.200001
"189","2009-03-11",21.200001
"190","2009-03-12",21.200001
"191","2009-03-13",21.200001
"192","2009-03-16",21.200001
"193","2009-03-17",21.200001
"194","2009-03-18",21.200001
"195","2009-03-19",21.200001
"196","2009-03-20",21.200001
"197","2009-03-23",21.200001
"198","2009-03-24",21.200001
"199","2009-03-25",21.200001
"200","2009-03-26",21.200001
"201","2009-03-27",21.200001
"202","2009-03-30",22
"203","2009-03-31",40
"204","2009-04-01",26
"205","2009-04-02",26
"206","2009-04-03",22
"207","2009-04-06",22
"208","2009-04-07",22
"209","2009-04-08",22
"210","2009-04-09",22
"211","2009-04-13",22
"212","2009-04-14",22
"213","2009-04-15",22
"214","2009-04-16",22
"215","2009-04-17",22
"216","2009-04-20",22
"217","2009-04-21",43.919998
"218","2009-04-22",43.919998
"219","2009-04-23",43.919998
"220","2009-04-24",43.919998
"221","2009-04-27",52
"222","2009-04-28",52
"223","2009-04-29",52
"224","2009-04-30",28
"225","2009-05-01",28
"226","2009-05-04",28
"227","2009-05-05",28
"228","2009-05-06",28
"229","2009-05-07",28
"230","2009-05-08",28
"231","2009-05-11",28
"232","2009-05-12",28
"233","2009-05-13",28
"234","2009-05-14",28
"235","2009-05-15",28
"236","2009-05-18",28
"237","2009-05-19",28
"238","2009-05-20",28
"239","2009-05-21",28
"240","2009-05-22",28
"241","2009-05-26",28
"242","2009-05-27",28
"243","2009-05-28",28
"244","2009-05-29",28
"245","2009-06-01",28
"246","2009-06-02",28
"247","2009-06-03",28
"248","2009-06-04",28
"249","2009-06-05",28
"250","2009-06-08",28
"251","2009-06-09",28
"252","2009-06-10",28
"253","2009-06-11",28
"254","2009-06-12",28
"255","2009-06-15",28
"256","2009-06-16",28
"257","2009-06-17",28
"258","2009-06-18",28
"259","2009-06-19",28
"260","2009-06-22",28
"261","2009-06-23",28
"262","2009-06-24",28
"263","2009-06-25",28
"264","2009-06-26",28
"265","2009-06-29",28
"266","2009-06-30",28
"267","2009-07-01",28
"268","2009-07-02",28
"269","2009-07-06",28
"270","2009-07-07",28
"271","2009-07-08",28
"272","2009-07-09",28
"273","2009-07-10",28
"274","2009-07-13",28
"275","2009-07-14",28
"276","2009-07-15",28
"277","2009-07-16",28
"278","2009-07-17",28
"279","2009-07-20",28
"280","2009-07-21",28
"281","2009-07-22",28
"282","2009-07-23",28
"283","2009-07-24",28
"284","2009-07-27",28
"285","2009-07-28",28
"286","2009-07-29",28
"287","2009-07-30",28
"288","2009-07-31",28
"289","2009-08-03",28
"290","2009-08-04",28
"291","2009-08-05",28
"292","2009-08-06",28
"293","2009-08-07",28
"294","2009-08-10",28
"295","2009-08-11",28
"296","2009-08-12",28
"297","2009-08-13",28
"298","2009-08-14",28
"299","2009-08-17",28
"300","2009-08-18",28
"301","2009-08-19",28
"302","2009-08-20",28
"303","2009-08-21",28
"304","2009-08-24",28
"305","2009-08-25",28
"306","2009-08-26",28
"307","2009-08-27",28
"308","2009-08-28",28
"309","2009-08-31",28
"310","2009-09-01",28
"311","2009-09-02",28
"312","2009-09-03",28
"313","2009-09-04",28
"314","2009-09-08",28
"315","2009-09-09",28
"316","2009-09-10",28
"317","2009-09-11",28
"318","2009-09-14",28
"319","2009-09-15",28
"320","2009-09-16",28
"321","2009-09-17",28
"322","2009-09-18",28
"323","2009-09-21",28
"324","2009-09-22",28
"325","2009-09-23",28
"326","2009-09-24",28
"327","2009-09-25",28
"328","2009-09-28",28
"329","2009-09-29",28
"330","2009-09-30",28
"331","2009-10-01",28
"332","2009-10-02",28
"333","2009-10-05",28
"334","2009-10-06",28
"335","2009-10-07",28
"336","2009-10-08",28
"337","2009-10-09",28
"338","2009-10-12",28
"339","2009-10-13",28
"340","2009-10-14",28
"341","2009-10-15",28
"342","2009-10-16",NA
"343","2009-10-19",NA
"344","2009-10-20",NA
"345","2009-10-21",NA
"346","2009-10-22",NA
"347","2009-10-23",NA
"348","2009-10-26",NA
"349","2009-10-27",NA
"350","2009-10-28",NA
"351","2009-10-29",21.52
"352","2009-10-30",22.08
"353","2009-11-02",21.68
"354","2009-11-03",20.719999
"355","2009-11-04",NA
"356","2009-11-05",21.440001
"357","2009-11-06",NA
"358","2009-11-09",NA
"359","2009-11-10",23.76
"360","2009-11-11",24.040001
"361","2009-11-12",NA
"362","2009-11-13",23.200001
"363","2009-11-16",23.92
"364","2009-11-17",NA
"365","2009-11-18",23.040001
"366","2009-11-19",22.879999
"367","2009-11-20",22.959999
"368","2009-11-23",24.16
"369","2009-11-24",26.4
"370","2009-11-25",25.440001
"371","2009-11-27",25.6
"372","2009-11-30",25.52
"373","2009-12-01",25.52
"374","2009-12-02",25.6
"375","2009-12-03",25.440001
"376","2009-12-04",25.92
"377","2009-12-07",25.440001
"378","2009-12-08",24.799999
"379","2009-12-09",25.360001
"380","2009-12-10",25.120001
"381","2009-12-11",25.280001
"382","2009-12-14",25.280001
"383","2009-12-15",27.440001
"384","2009-12-16",28.959999
"385","2009-12-17",29.200001
"386","2009-12-18",28.559999
"387","2009-12-21",28.559999
"388","2009-12-22",29.68
"389","2009-12-23",30.719999
"390","2009-12-24",31.76
"391","2009-12-28",30.959999
"392","2009-12-29",32
"393","2009-12-30",32.799999
"394","2009-12-31",32.959999
"395","2010-01-04",33.200001
"396","2010-01-05",34.799999
"397","2010-01-06",36.720001
"398","2010-01-07",40.32
"399","2010-01-08",44.16
"400","2010-01-11",43.919998
"401","2010-01-12",44
"402","2010-01-13",44
"403","2010-01-14",44.560001
"404","2010-01-15",43.84
"405","2010-01-19",56
"406","2010-01-20",56
"407","2010-01-21",52.080002
"408","2010-01-22",55.68
"409","2010-01-25",50.240002
"410","2010-01-26",48.880001
"411","2010-01-27",45.759998
"412","2010-01-28",44.720001
"413","2010-01-29",43.040001
"414","2010-02-01",43.040001
"415","2010-02-02",45.200001
"416","2010-02-03",50.400002
"417","2010-02-04",46.799999
"418","2010-02-05",50
"419","2010-02-08",47.599998
"420","2010-02-09",48.16
"421","2010-02-10",47.040001
"422","2010-02-11",49.599998
"423","2010-02-12",50.400002
"424","2010-02-16",49.599998
"425","2010-02-17",48.48
"426","2010-02-18",48.32
"427","2010-02-19",46.959999
"428","2010-02-22",46.639999
"429","2010-02-23",43.68
"430","2010-02-24",44.400002
"431","2010-02-25",49.759998
"432","2010-02-26",48.880001
"433","2010-03-01",48.639999
"434","2010-03-02",48.240002
"435","2010-03-03",51.68
"436","2010-03-04",51.279999
"437","2010-03-05",56.32
"438","2010-03-08",54.400002
"439","2010-03-09",58
"440","2010-03-10",55.439999
"441","2010-03-11",52.080002
"442","2010-03-12",51.439999
"443","2010-03-15",49.119999
"444","2010-03-16",48.959999
"445","2010-03-17",47.119999
"446","2010-03-18",47.919998
"447","2010-03-19",46.32
"448","2010-03-22",46.16
"449","2010-03-23",48.639999
"450","2010-03-24",47.52
"451","2010-03-25",46.639999
"452","2010-03-26",46.880001
"453","2010-03-29",47.119999
"454","2010-03-30",47.84
"455","2010-03-31",47.919998
"456","2010-04-01",46.560001
"457","2010-04-05",48.560001
"458","2010-04-06",48.16
"459","2010-04-07",49.439999
"460","2010-04-08",51.119999
"461","2010-04-09",50.16
"462","2010-04-12",50.400002
"463","2010-04-13",55.599998
"464","2010-04-14",57.919998
"465","2010-04-15",56.639999
"466","2010-04-16",54.16
"467","2010-04-19",53.919998
"468","2010-04-20",52.400002
"469","2010-04-21",48.799999
"470","2010-04-22",48.240002
"471","2010-04-23",48.959999
"472","2010-04-26",50.32
"473","2010-04-27",49.200001
"474","2010-04-28",49.200001
"475","2010-04-29",49.599998
"476","2010-04-30",49.68
"477","2010-05-03",49.279999
"478","2010-05-04",47.439999
"479","2010-05-05",46.400002
"480","2010-05-06",43.200001
"481","2010-05-07",41.759998
"482","2010-05-10",43.439999
"483","2010-05-11",44.720001
"484","2010-05-12",47.439999
"485","2010-05-13",46.799999
"486","2010-05-14",46.400002
"487","2010-05-17",47.68
"488","2010-05-18",45.040001
"489","2010-05-19",44.48
"490","2010-05-20",40.240002
"491","2010-05-21",42.16
"492","2010-05-24",43.279999
"493","2010-05-25",40.959999
"494","2010-05-26",43.040001
"495","2010-05-27",45.040001
"496","2010-05-28",44.400002
"497","2010-06-01",42.959999
"498","2010-06-02",42.959999
"499","2010-06-03",42.959999
"500","2010-06-04",42.880001
"501","2010-06-07",42.959999
"502","2010-06-08",44.880001
"503","2010-06-09",44.639999
"504","2010-06-10",44.799999
"505","2010-06-11",46.32
"506","2010-06-14",43.599998
"507","2010-06-15",43.439999
"508","2010-06-16",44.560001
"509","2010-06-17",44.720001
"510","2010-06-18",43.84
"511","2010-06-21",44.959999
"512","2010-06-22",43.119999
"513","2010-06-23",43.200001
"514","2010-06-24",41.919998
"515","2010-06-25",41.279999
"516","2010-06-28",43.040001
"517","2010-06-29",42.240002
"518","2010-06-30",40.400002
"519","2010-07-01",41.919998
"520","2010-07-02",42.16
"521","2010-07-06",42.48
"522","2010-07-07",41.759998
"523","2010-07-08",41.84
"524","2010-07-09",42.400002
"525","2010-07-12",42.400002
"526","2010-07-13",42.639999
"527","2010-07-14",42.799999
"528","2010-07-15",43.119999
"529","2010-07-16",42.880001
"530","2010-07-19",44.080002
"531","2010-07-20",44.16
"532","2010-07-21",43.360001
"533","2010-07-22",44
"534","2010-07-23",45.68
"535","2010-07-26",48
"536","2010-07-27",47.200001
"537","2010-07-28",47.119999
"538","2010-07-29",47.200001
"539","2010-07-30",45.919998
"540","2010-08-02",45.68
"541","2010-08-03",46.16
"542","2010-08-04",47.439999
"543","2010-08-05",50.32
"544","2010-08-06",49.84
"545","2010-08-09",52.16
"546","2010-08-10",49.599998
"547","2010-08-11",47.759998
"548","2010-08-12",47.360001
"549","2010-08-13",49.599998
"550","2010-08-16",51.599998
"551","2010-08-17",49.040001
"552","2010-08-18",48.959999
"553","2010-08-19",49.040001
"554","2010-08-20",50.48
"555","2010-08-23",45.119999
"556","2010-08-24",46.880001
"557","2010-08-25",38.32
"558","2010-08-26",37.52
"559","2010-08-27",39.200001
"560","2010-08-30",39.200001
"561","2010-08-31",37.84
"562","2010-09-01",38.32
"563","2010-09-02",37.599998
"564","2010-09-03",38.799999
"565","2010-09-07",37.360001
"566","2010-09-08",36.880001
"567","2010-09-09",36.799999
"568","2010-09-10",36
"569","2010-09-13",36.080002
"570","2010-09-14",36.560001
"571","2010-09-15",36.400002
"572","2010-09-16",35.040001
"573","2010-09-17",34
"574","2010-09-20",33.68
"575","2010-09-21",34.400002
"576","2010-09-22",33.84
"577","2010-09-23",35.119999
"578","2010-09-24",35.360001
"579","2010-09-27",34.880001
"580","2010-09-28",35.919998
"581","2010-09-29",37.200001
"582","2010-09-30",37.439999
"583","2010-10-01",37.84
"584","2010-10-04",37.84
"585","2010-10-05",36.32
"586","2010-10-06",36
"587","2010-10-07",36.639999
"588","2010-10-08",37.200001
"589","2010-10-11",39.279999
"590","2010-10-12",39.439999
"591","2010-10-13",39.759998
"592","2010-10-14",39.52
"593","2010-10-15",39.360001
"594","2010-10-18",45.52
"595","2010-10-19",46.080002
"596","2010-10-20",47.040001
"597","2010-10-21",45.759998
"598","2010-10-22",45.52
"599","2010-10-25",45.759998
"600","2010-10-26",46.560001
"601","2010-10-27",46.799999
"602","2010-10-28",46.080002
"603","2010-10-29",46.16
"604","2010-11-01",45.439999
"605","2010-11-02",45.52
"606","2010-11-03",45.599998
"607","2010-11-04",45.68
"608","2010-11-05",45.119999
"609","2010-11-08",45.759998
"610","2010-11-09",45.040001
"611","2010-11-10",44.959999
"612","2010-11-11",45.52
"613","2010-11-12",44.799999
"614","2010-11-15",44.959999
"615","2010-11-16",41.919998
"616","2010-11-17",41.52
"617","2010-11-18",41.040001
"618","2010-11-19",39.759998
"619","2010-11-22",38.240002
"620","2010-11-23",40.080002
"621","2010-11-24",40.080002
"622","2010-11-26",41.119999
"623","2010-11-29",40.48
"624","2010-11-30",39.040001
"625","2010-12-01",40.240002
"626","2010-12-02",38.959999
"627","2010-12-03",38.32
"628","2010-12-06",38.400002
"629","2010-12-07",38.400002
"630","2010-12-08",37.599998
"631","2010-12-09",37.759998
"632","2010-12-10",37.360001
"633","2010-12-13",36.400002
"634","2010-12-14",36.799999
"635","2010-12-15",34.080002
"636","2010-12-16",32.639999
"637","2010-12-17",32.799999
"638","2010-12-20",35.040001
"639","2010-12-21",35.599998
"640","2010-12-22",36.400002
"641","2010-12-23",36.639999
"642","2010-12-27",35.119999
"643","2010-12-28",36
"644","2010-12-29",36.32
"645","2010-12-30",36.959999
"646","2010-12-31",37.200001
"647","2011-01-03",36.240002
"648","2011-01-04",35.279999
"649","2011-01-05",34.720001
"650","2011-01-06",34.400002
"651","2011-01-07",34.639999
"652","2011-01-10",36.240002
"653","2011-01-11",37.599998
"654","2011-01-12",38.799999
"655","2011-01-13",39.200001
"656","2011-01-14",39.52
"657","2011-01-18",39.360001
"658","2011-01-19",38.080002
"659","2011-01-20",36.959999
"660","2011-01-21",38.639999
"661","2011-01-24",38.959999
"662","2011-01-25",38.720001
"663","2011-01-26",39.200001
"664","2011-01-27",39.919998
"665","2011-01-28",39.200001
"666","2011-01-31",41.279999
"667","2011-02-01",40
"668","2011-02-02",40.240002
"669","2011-02-03",39.84
"670","2011-02-04",39.439999
"671","2011-02-07",38.799999
"672","2011-02-08",38.560001
"673","2011-02-09",38.080002
"674","2011-02-10",38.32
"675","2011-02-11",37.439999
"676","2011-02-14",36.959999
"677","2011-02-15",37.119999
"678","2011-02-16",37.599998
"679","2011-02-17",38.32
"680","2011-02-18",38.080002
"681","2011-02-22",37.279999
"682","2011-02-23",36.799999
"683","2011-02-24",36.959999
"684","2011-02-25",38.400002
"685","2011-02-28",39.439999
"686","2011-03-01",38.880001
"687","2011-03-02",37.919998
"688","2011-03-03",36.799999
"689","2011-03-04",36.720001
"690","2011-03-07",37.040001
"691","2011-03-08",38.959999
"692","2011-03-09",38
"693","2011-03-10",36.959999
"694","2011-03-11",36.080002
"695","2011-03-14",34.799999
"696","2011-03-15",33.439999
"697","2011-03-16",33.119999
"698","2011-03-17",33.759998
"699","2011-03-18",34.959999
"700","2011-03-21",34.799999
"701","2011-03-22",34.720001
"702","2011-03-23",35.040001
"703","2011-03-24",34.560001
"704","2011-03-25",34.639999
"705","2011-03-28",35.599998
"706","2011-03-29",35.279999
"707","2011-03-30",33.84
"708","2011-03-31",35.279999
"709","2011-04-01",30.799999
"710","2011-04-04",28.559999
"711","2011-04-05",30.32
"712","2011-04-06",30.799999
"713","2011-04-07",31.440001
"714","2011-04-08",29.200001
"715","2011-04-11",28.48
"716","2011-04-12",29.76
"717","2011-04-13",28.799999
"718","2011-04-14",29.280001
"719","2011-04-15",31.040001
"720","2011-04-18",30.4
"721","2011-04-19",31.360001
"722","2011-04-20",32.240002
"723","2011-04-21",32
"724","2011-04-25",30.959999
"725","2011-04-26",30.559999
"726","2011-04-27",29.6
"727","2011-04-28",24.879999
"728","2011-04-29",25.6
"729","2011-05-02",26
"730","2011-05-03",25.84
"731","2011-05-04",25.68
"732","2011-05-05",25.120001
"733","2011-05-06",25.84
"734","2011-05-09",25.76
"735","2011-05-10",26.32
"736","2011-05-11",26.959999
"737","2011-05-12",28.959999
"738","2011-05-13",27.440001
"739","2011-05-16",27.280001
"740","2011-05-17",28.799999
"741","2011-05-18",28.959999
"742","2011-05-19",29.360001
"743","2011-05-20",28.08
"744","2011-05-23",26.799999
"745","2011-05-24",26.08
"746","2011-05-25",24.799999
"747","2011-05-26",23.84
"748","2011-05-27",22.48
"749","2011-05-31",20.4
"750","2011-06-01",16.639999
"751","2011-06-02",17.280001
"752","2011-06-03",17.92
"753","2011-06-06",19.360001
"754","2011-06-07",19.92
"755","2011-06-08",19.68
"756","2011-06-09",18.08
"757","2011-06-10",17.440001
"758","2011-06-13",18.959999
"759","2011-06-14",20.32
"760","2011-06-15",20.24
"761","2011-06-16",19.200001
"762","2011-06-17",18.4
"763","2011-06-20",19.76
"764","2011-06-21",18.959999
"765","2011-06-22",20.08
"766","2011-06-23",20.959999
"767","2011-06-24",20
"768","2011-06-27",20.24
"769","2011-06-28",21.120001
"770","2011-06-29",20.32
"771","2011-06-30",21.440001
"772","2011-07-01",21.440001
"773","2011-07-05",21.360001
"774","2011-07-06",21.360001
"775","2011-07-07",21.200001
"776","2011-07-08",25.6
"777","2011-07-11",26.08
"778","2011-07-12",25.120001
"779","2011-07-13",26.16
"780","2011-07-14",25.76
"781","2011-07-15",25.92
"782","2011-07-18",23.76
"783","2011-07-19",24.719999
"784","2011-07-20",24.48
"785","2011-07-21",24.24
"786","2011-07-22",24.32
"787","2011-07-25",24
"788","2011-07-26",23.040001
"789","2011-07-27",23.200001
"790","2011-07-28",21.68
"791","2011-07-29",20.639999
"792","2011-08-01",20.799999
"793","2011-08-02",21.52
"794","2011-08-03",20.16
"795","2011-08-04",20.24
"796","2011-08-05",20.24
"797","2011-08-08",18.639999
"798","2011-08-09",19.84
"799","2011-08-10",20.08
"800","2011-08-11",19.52
"801","2011-08-12",19.360001
"802","2011-08-15",19.92
"803","2011-08-16",18.799999
"804","2011-08-17",20.08
"805","2011-08-18",19.440001
"806","2011-08-19",19.52
"807","2011-08-22",18.959999
"808","2011-08-23",17.68
"809","2011-08-24",17.360001
"810","2011-08-25",17.040001
"811","2011-08-26",17.200001
"812","2011-08-29",17.040001
"813","2011-08-30",17.440001
"814","2011-08-31",18.48
"815","2011-09-01",18.799999
"816","2011-09-02",18.08
"817","2011-09-06",18.639999
"818","2011-09-07",18.4
"819","2011-09-08",18.799999
"820","2011-09-09",18.719999
"821","2011-09-12",18.559999
"822","2011-09-13",18.08
"823","2011-09-14",18.799999
"824","2011-09-15",18.4
"825","2011-09-16",18.799999
"826","2011-09-19",22.32
"827","2011-09-20",19.92
"828","2011-09-21",18
"829","2011-09-22",18
"830","2011-09-23",17.440001
"831","2011-09-26",15.6
"832","2011-09-27",15.28
"833","2011-09-28",14.64
"834","2011-09-29",13.92
"835","2011-09-30",14.64
"836","2011-10-03",14.16
"837","2011-10-04",14.24
"838","2011-10-05",14.08
"839","2011-10-06",14.4
"840","2011-10-07",14.4
"841","2011-10-10",14.48
"842","2011-10-11",14.88
"843","2011-10-12",15.68
"844","2011-10-13",15.52
"845","2011-10-14",15.76
"846","2011-10-17",16.32
"847","2011-10-18",17.120001
"848","2011-10-19",17.440001
"849","2011-10-20",17.6
"850","2011-10-21",16.639999
"851","2011-10-24",16.4
"852","2011-10-25",14.96
"853","2011-10-26",14.96
"854","2011-10-27",15.28
"855","2011-10-28",15.84
"856","2011-10-31",15.92
"857","2011-11-01",15.36
"858","2011-11-02",14.8
"859","2011-11-03",15.92
"860","2011-11-04",16.799999
"861","2011-11-07",17.92
"862","2011-11-08",18.32
"863","2011-11-09",17.6
"864","2011-11-10",18
"865","2011-11-11",17.200001
"866","2011-11-14",16
"867","2011-11-15",14.56
"868","2011-11-16",14.72
"869","2011-11-17",14.72
"870","2011-11-18",15.44
"871","2011-11-21",16.16
"872","2011-11-22",14.88
"873","2011-11-23",15.2
"874","2011-11-25",15.92
"875","2011-11-28",15.36
"876","2011-11-29",15.6
"877","2011-11-30",15.36
"878","2011-12-01",15.44
"879","2011-12-02",15.44
"880","2011-12-05",15.28
"881","2011-12-06",15.2
"882","2011-12-07",15.36
"883","2011-12-08",15.12
"884","2011-12-09",14.8
"885","2011-12-12",14.72
"886","2011-12-13",14.48
"887","2011-12-14",13.52
"888","2011-12-15",13.84
"889","2011-12-16",14.96
"890","2011-12-19",14.72
"891","2011-12-20",14
"892","2011-12-21",14.4
"893","2011-12-22",14.96
"894","2011-12-23",14.96
"895","2011-12-27",15.28
"896","2011-12-28",14
"897","2011-12-29",15.2
"898","2011-12-30",14.88
"899","2012-01-03",14.56
"900","2012-01-04",14.8
"901","2012-01-05",14.24
"902","2012-01-06",14.24
"903","2012-01-09",14.56
"904","2012-01-10",13.92
"905","2012-01-11",13.12
"906","2012-01-12",13.52
"907","2012-01-13",13.52
"908","2012-01-17",12.8
"909","2012-01-18",12.96
"910","2012-01-19",13.2
"911","2012-01-20",13.52
"912","2012-01-23",13.6
"913","2012-01-24",13.68
"914","2012-01-25",13.92
"915","2012-01-26",14.4
"916","2012-01-27",14.4
"917","2012-01-30",13.92
"918","2012-01-31",13.76
"919","2012-02-01",13.28
"920","2012-02-02",13.44
"921","2012-02-03",13.6
"922","2012-02-06",13.36
"923","2012-02-07",13.6
"924","2012-02-08",13.92
"925","2012-02-09",14.24
"926","2012-02-10",14.4
"927","2012-02-13",14.16
"928","2012-02-14",14
"929","2012-02-15",13.92
"930","2012-02-16",13.84
"931","2012-02-17",13.68
"932","2012-02-21",13.76
"933","2012-02-22",13.84
"934","2012-02-23",13.36
"935","2012-02-24",13.2
"936","2012-02-27",13.28
"937","2012-02-28",13.04
"938","2012-02-29",12.88
"939","2012-03-01",13.36
"940","2012-03-02",13.28
"941","2012-03-05",13.36
"942","2012-03-06",12.88
"943","2012-03-07",12.96
"944","2012-03-08",12.88
"945","2012-03-09",12.96
"946","2012-03-12",12.72
"947","2012-03-13",12.88
"948","2012-03-14",12.24
"949","2012-03-15",12.16
"950","2012-03-16",12
"951","2012-03-19",12.32
"952","2012-03-20",11.76
"953","2012-03-21",12
"954","2012-03-22",12
"955","2012-03-23",12.24
"956","2012-03-26",11.84
"957","2012-03-27",11.68
"958","2012-03-28",12.48
"959","2012-03-29",12.24
"960","2012-03-30",12.16
"961","2012-04-02",12.56
"962","2012-04-03",12.64
"963","2012-04-04",12.64
"964","2012-04-05",13.12
"965","2012-04-09",12.88
"966","2012-04-10",12.4
"967","2012-04-11",12.16
"968","2012-04-12",12.64
"969","2012-04-13",12.72
"970","2012-04-16",12.64
"971","2012-04-17",12.08
"972","2012-04-18",12.48
"973","2012-04-19",12.4
"974","2012-04-20",14.64
"975","2012-04-23",14.4
"976","2012-04-24",13.92
"977","2012-04-25",14.32
"978","2012-04-26",13.92
"979","2012-04-27",13.6
"980","2012-04-30",13.92
"981","2012-05-01",13.92
"982","2012-05-02",13.6
"983","2012-05-03",14.56
"984","2012-05-04",14.4
"985","2012-05-07",14.8
"986","2012-05-08",14.48
"987","2012-05-09",14.88
"988","2012-05-10",15.04
"989","2012-05-11",14.8
"990","2012-05-14",14.4
"991","2012-05-15",12.16
"992","2012-05-16",13.52
"993","2012-05-17",13.6
"994","2012-05-18",12.32
"995","2012-05-21",11.6
"996","2012-05-22",11.68
"997","2012-05-23",11.6
"998","2012-05-24",11.68
"999","2012-05-25",11.68
"1000","2012-05-29",11.92
"1001","2012-05-30",11.76
"1002","2012-05-31",12
"1003","2012-06-01",12.32
"1004","2012-06-04",12.88
"1005","2012-06-05",13.36
"1006","2012-06-06",12.4
"1007","2012-06-07",12.48
"1008","2012-06-08",12.64
"1009","2012-06-11",12.56
"1010","2012-06-12",12.48
"1011","2012-06-13",12.08
