"","date","FCX"
"394","2008-07-25",48.130001
"395","2008-07-28",47.790001
"396","2008-07-29",47.814999
"397","2008-07-30",50.695
"398","2008-07-31",48.375
"399","2008-08-01",45.654999
"400","2008-08-04",40.174999
"401","2008-08-05",39.5
"402","2008-08-06",43.834999
"403","2008-08-07",43.630001
"404","2008-08-08",42.759998
"405","2008-08-11",41.150002
"406","2008-08-12",41.834999
"407","2008-08-13",44.25
"408","2008-08-14",43.419998
"409","2008-08-15",42.195
"410","2008-08-18",41.669998
"411","2008-08-19",42.349998
"412","2008-08-20",45.544998
"413","2008-08-21",46.830002
"414","2008-08-22",45.299999
"415","2008-08-25",43.904999
"416","2008-08-26",44.264999
"417","2008-08-27",45.544998
"418","2008-08-28",45.314999
"419","2008-08-29",44.66
"420","2008-09-02",41.525002
"421","2008-09-03",40.18
"422","2008-09-04",37.465
"423","2008-09-05",36.955002
"424","2008-09-08",36.029999
"425","2008-09-09",32.580002
"426","2008-09-10",34.59
"427","2008-09-11",34.130001
"428","2008-09-12",36.939999
"429","2008-09-15",32.919998
"430","2008-09-16",33.125
"431","2008-09-17",32.705002
"432","2008-09-18",33.490002
"433","2008-09-19",36.759998
"434","2008-09-22",36.165001
"435","2008-09-23",34.755001
"436","2008-09-24",33.25
"437","2008-09-25",34.200001
"438","2008-09-26",31.91
"439","2008-09-29",26.610001
"440","2008-09-30",28.424999
"441","2008-10-01",26.48
"442","2008-10-02",22.799999
"443","2008-10-03",22.43
"444","2008-10-06",21.855
"445","2008-10-07",19.344999
"446","2008-10-08",21.299999
"447","2008-10-09",19.205
"448","2008-10-10",18.174999
"449","2008-10-13",22.684999
"450","2008-10-14",20.469999
"451","2008-10-15",16.555
"452","2008-10-16",16.695
"453","2008-10-17",16.465
"454","2008-10-20",18.360001
"455","2008-10-21",16.370001
"456","2008-10-22",13.46
"457","2008-10-23",13.14
"458","2008-10-24",12.43
"459","2008-10-27",11.875
"460","2008-10-28",13.4
"461","2008-10-29",14.12
"462","2008-10-30",15.01
"463","2008-10-31",14.53
"464","2008-11-03",14.42
"465","2008-11-04",16.469999
"466","2008-11-05",15.03
"467","2008-11-06",13.44
"468","2008-11-07",13.535
"469","2008-11-10",13.73
"470","2008-11-11",12.39
"471","2008-11-12",11.145
"472","2008-11-13",13.005
"473","2008-11-14",12.17
"474","2008-11-17",11.57
"475","2008-11-18",10.84
"476","2008-11-19",10.12
"477","2008-11-20",8.8
"478","2008-11-21",9.665
"479","2008-11-24",10.96
"480","2008-11-25",11.53
"481","2008-11-26",12.665
"482","2008-11-28",11.995
"483","2008-12-01",10.455
"484","2008-12-02",10.91
"485","2008-12-03",9.025
"486","2008-12-04",8.755
"487","2008-12-05",8.4
"488","2008-12-08",10.005
"489","2008-12-09",9.87
"490","2008-12-10",11.445
"491","2008-12-11",11.415
"492","2008-12-12",11.14
"493","2008-12-15",11.255
"494","2008-12-16",12.445
"495","2008-12-17",13.005
"496","2008-12-18",11.66
"497","2008-12-19",11.665
"498","2008-12-22",10.66
"499","2008-12-23",10.865
"500","2008-12-24",10.785
"501","2008-12-26",11.29
"502","2008-12-29",11.57
"503","2008-12-30",11.865
"504","2008-12-31",12.22
"505","2009-01-02",13.37
"506","2009-01-05",14.11
"507","2009-01-06",15.405
"508","2009-01-07",13.995
"509","2009-01-08",14.625
"510","2009-01-09",14.375
"511","2009-01-12",12.72
"512","2009-01-13",12.9
"513","2009-01-14",11.515
"514","2009-01-15",11.845
"515","2009-01-16",12.2
"516","2009-01-20",11.07
"517","2009-01-21",11.75
"518","2009-01-22",11.28
"519","2009-01-23",11.405
"520","2009-01-26",12.47
"521","2009-01-27",12.815
"522","2009-01-28",14.035
"523","2009-01-29",13.34
"524","2009-01-30",12.57
"525","2009-02-02",12.295
"526","2009-02-03",12.585
"527","2009-02-04",13.64
"528","2009-02-05",14.175
"529","2009-02-06",14.905
"530","2009-02-09",14.66
"531","2009-02-10",13.645
"532","2009-02-11",13.96
"533","2009-02-12",14.7
"534","2009-02-13",15.255
"535","2009-02-17",13.56
"536","2009-02-18",14.22
"537","2009-02-19",14.135
"538","2009-02-20",14.39
"539","2009-02-23",13.17
"540","2009-02-24",13.995
"541","2009-02-25",14.66
"542","2009-02-26",15.045
"543","2009-02-27",15.21
"544","2009-03-02",13.245
"545","2009-03-03",14.205
"546","2009-03-04",16.105
"547","2009-03-05",15.825
"548","2009-03-06",16.940001
"549","2009-03-09",16.16
"550","2009-03-10",17.084999
"551","2009-03-11",17.780001
"552","2009-03-12",18.379999
"553","2009-03-13",18.52
"554","2009-03-16",18.629999
"555","2009-03-17",18.465
"556","2009-03-18",18.934999
"557","2009-03-19",20.02
"558","2009-03-20",19.5
"559","2009-03-23",20.934999
"560","2009-03-24",20.434999
"561","2009-03-25",20.33
"562","2009-03-26",21.525
"563","2009-03-27",21.059999
"564","2009-03-30",19.264999
"565","2009-03-31",19.055
"566","2009-04-01",19.855
"567","2009-04-02",20.785
"568","2009-04-03",21.334999
"569","2009-04-06",20.875
"570","2009-04-07",20.68
"571","2009-04-08",20.309999
"572","2009-04-09",22.049999
"573","2009-04-13",22.795
"574","2009-04-14",22.129999
"575","2009-04-15",22.4
"576","2009-04-16",21.870001
"577","2009-04-17",21.700001
"578","2009-04-20",19.555
"579","2009-04-21",20.365
"580","2009-04-22",20.225
"581","2009-04-23",19.58
"582","2009-04-24",20.465
"583","2009-04-27",19.84
"584","2009-04-28",19.135
"585","2009-04-29",20.48
"586","2009-04-30",21.325001
"587","2009-05-01",22.24
"588","2009-05-04",24.32
"589","2009-05-05",25.004999
"590","2009-05-06",25.924999
"591","2009-05-07",24.52
"592","2009-05-08",25.9
"593","2009-05-11",25.49
"594","2009-05-12",24.555
"595","2009-05-13",23.004999
"596","2009-05-14",23.055
"597","2009-05-15",22.584999
"598","2009-05-18",24.334999
"599","2009-05-19",24.76
"600","2009-05-20",25
"601","2009-05-21",24.325001
"602","2009-05-22",24.17
"603","2009-05-26",24.995001
"604","2009-05-27",24.875
"605","2009-05-28",26.1
"606","2009-05-29",27.215
"607","2009-06-01",29.059999
"608","2009-06-02",28.440001
"609","2009-06-03",26.83
"610","2009-06-04",28.165001
"611","2009-06-05",28.58
"612","2009-06-08",28.24
"613","2009-06-09",29.48
"614","2009-06-10",29.945
"615","2009-06-11",30.209999
"616","2009-06-12",29.254999
"617","2009-06-15",27.57
"618","2009-06-16",26.195
"619","2009-06-17",25.24
"620","2009-06-18",25.25
"621","2009-06-19",25.465
"622","2009-06-22",22.59
"623","2009-06-23",23.59
"624","2009-06-24",24.4
"625","2009-06-25",25.375
"626","2009-06-26",25.275
"627","2009-06-29",25.165001
"628","2009-06-30",25.055
"629","2009-07-01",25.285
"630","2009-07-02",24.860001
"631","2009-07-06",22.969999
"632","2009-07-07",22.5
"633","2009-07-08",22.549999
"634","2009-07-09",23.344999
"635","2009-07-10",23.32
"636","2009-07-13",23.955
"637","2009-07-14",24.09
"638","2009-07-15",25.455
"639","2009-07-16",26.91
"640","2009-07-17",27.75
"641","2009-07-20",28.5
"642","2009-07-21",29.084999
"643","2009-07-22",29.389999
"644","2009-07-23",29.875
"645","2009-07-24",29.91
"646","2009-07-27",29.975
"647","2009-07-28",29.285
"648","2009-07-29",27.754999
"649","2009-07-30",29.205
"650","2009-07-31",30.15
"651","2009-08-03",32.57
"652","2009-08-04",31.549999
"653","2009-08-05",32.23
"654","2009-08-06",31.995001
"655","2009-08-07",31.705
"656","2009-08-10",31.190001
"657","2009-08-11",30.940001
"658","2009-08-12",31.49
"659","2009-08-13",33.035
"660","2009-08-14",31.825001
"661","2009-08-17",29.68
"662","2009-08-18",30.235001
"663","2009-08-19",31.045
"664","2009-08-20",31.115
"665","2009-08-21",32.529999
"666","2009-08-24",32.720001
"667","2009-08-25",32.055
"668","2009-08-26",31.565001
"669","2009-08-27",32.130001
"670","2009-08-28",32.740002
"671","2009-08-31",31.49
"672","2009-09-01",30.305
"673","2009-09-02",30.9
"674","2009-09-03",32.240002
"675","2009-09-04",33
"676","2009-09-08",34
"677","2009-09-09",33.84
"678","2009-09-10",34.630001
"679","2009-09-11",35.185001
"680","2009-09-14",35.310001
"681","2009-09-15",35.66
"682","2009-09-16",36.075001
"683","2009-09-17",35.735001
"684","2009-09-18",35.07
"685","2009-09-21",35.040001
"686","2009-09-22",36.575001
"687","2009-09-23",35.544998
"688","2009-09-24",34.049999
"689","2009-09-25",33.345001
"690","2009-09-28",34.48
"691","2009-09-29",34.16
"692","2009-09-30",34.305
"693","2009-10-01",32.700001
"694","2009-10-02",32.93
"695","2009-10-05",33.654999
"696","2009-10-06",34.805
"697","2009-10-07",36.389999
"698","2009-10-08",37.490002
"699","2009-10-09",37.169998
"700","2009-10-12",37.240002
"701","2009-10-13",37.424999
"702","2009-10-14",38.115002
"703","2009-10-15",37.965
"704","2009-10-16",37.865002
"705","2009-10-19",39.5
"706","2009-10-20",39.314999
"707","2009-10-21",39.860001
"708","2009-10-22",41.490002
"709","2009-10-23",40.674999
"710","2009-10-26",39.740002
"711","2009-10-27",38.724998
"712","2009-10-28",36.724998
"713","2009-10-29",39.084999
"714","2009-10-30",36.68
"715","2009-11-02",37.305
"716","2009-11-03",38.389999
"717","2009-11-04",38.849998
"718","2009-11-05",39.75
"719","2009-11-06",39.779999
"720","2009-11-09",41.599998
"721","2009-11-10",41.285
"722","2009-11-11",41.470001
"723","2009-11-12",40.580002
"724","2009-11-13",40.785
"725","2009-11-16",42.240002
"726","2009-11-17",42.68
"727","2009-11-18",42.345001
"728","2009-11-19",42.360001
"729","2009-11-20",42.285
"730","2009-11-23",42.665001
"731","2009-11-24",42.794998
"732","2009-11-25",43.66
"733","2009-11-27",42.07
"734","2009-11-30",41.400002
"735","2009-12-01",41.955002
"736","2009-12-02",42.59
"737","2009-12-03",41.900002
"738","2009-12-04",39.935001
"739","2009-12-07",39.345001
"740","2009-12-08",38.134998
"741","2009-12-09",39.185001
"742","2009-12-10",38.869999
"743","2009-12-11",38.404999
"744","2009-12-14",39.419998
"745","2009-12-15",39.044998
"746","2009-12-16",39.724998
"747","2009-12-17",37.98
"748","2009-12-18",38.27
"749","2009-12-21",38.98
"750","2009-12-22",39.224998
"751","2009-12-23",40.465
"752","2009-12-24",40.904999
"753","2009-12-28",40.900002
"754","2009-12-29",40.544998
"755","2009-12-30",40.439999
"756","2009-12-31",40.145
"757","2010-01-04",41.73
"758","2010-01-05",41.98
"759","2010-01-06",43.654999
"760","2010-01-07",42.82
"761","2010-01-08",44.049999
"762","2010-01-11",44.044998
"763","2010-01-12",42.384998
"764","2010-01-13",43.075001
"765","2010-01-14",42.540001
"766","2010-01-15",42.150002
"767","2010-01-19",42.299999
"768","2010-01-20",41.759998
"769","2010-01-21",38.139999
"770","2010-01-22",37.115002
"771","2010-01-25",37.299999
"772","2010-01-26",35.994999
"773","2010-01-27",35.625
"774","2010-01-28",34.41
"775","2010-01-29",33.345001
"776","2010-02-01",35.794998
"777","2010-02-02",36.255001
"778","2010-02-03",35.23
"779","2010-02-04",33.369999
"780","2010-02-05",35.115002
"781","2010-02-08",34.599998
"782","2010-02-09",35.790001
"783","2010-02-10",35.514999
"784","2010-02-11",37.084999
"785","2010-02-12",36.84
"786","2010-02-16",37.970001
"787","2010-02-17",37.560001
"788","2010-02-18",38.299999
"789","2010-02-19",38.580002
"790","2010-02-22",38.119999
"791","2010-02-23",36.82
"792","2010-02-24",36.34
"793","2010-02-25",37.035
"794","2010-02-26",37.580002
"795","2010-03-01",38.224998
"796","2010-03-02",38.990002
"797","2010-03-03",39.619999
"798","2010-03-04",39.419998
"799","2010-03-05",40.355
"800","2010-03-08",40.310001
"801","2010-03-09",39.880001
"802","2010-03-10",40.040001
"803","2010-03-11",40.25
"804","2010-03-12",40.264999
"805","2010-03-15",40.330002
"806","2010-03-16",41.095001
"807","2010-03-17",40.615002
"808","2010-03-18",40.134998
"809","2010-03-19",39.255001
"810","2010-03-22",39.900002
"811","2010-03-23",40.544998
"812","2010-03-24",39.895
"813","2010-03-25",38.955002
"814","2010-03-26",39.584999
"815","2010-03-29",41.439999
"816","2010-03-30",41.830002
"817","2010-03-31",41.77
"818","2010-04-01",43.139999
"819","2010-04-05",43.665001
"820","2010-04-06",43.665001
"821","2010-04-07",42.965
"822","2010-04-08",43.025002
"823","2010-04-09",42.834999
"824","2010-04-12",42.200001
"825","2010-04-13",42.384998
"826","2010-04-14",42.68
"827","2010-04-15",42.110001
"828","2010-04-16",40.59
"829","2010-04-19",40.400002
"830","2010-04-20",40.400002
"831","2010-04-21",39.205002
"832","2010-04-22",40.25
"833","2010-04-23",39.779999
"834","2010-04-26",40.200001
"835","2010-04-27",38.075001
"836","2010-04-28",38.244999
"837","2010-04-29",38.860001
"838","2010-04-30",37.764999
"839","2010-05-03",36.869999
"840","2010-05-04",35.244999
"841","2010-05-05",35.220001
"842","2010-05-06",34.514999
"843","2010-05-07",33.794998
"844","2010-05-10",36.25
"845","2010-05-11",35.119999
"846","2010-05-12",36.5
"847","2010-05-13",35.855
"848","2010-05-14",34.860001
"849","2010-05-17",33.985001
"850","2010-05-18",33.674999
"851","2010-05-19",33.845001
"852","2010-05-20",31.809999
"853","2010-05-21",33.505001
"854","2010-05-24",32.779999
"855","2010-05-25",33.810001
"856","2010-05-26",33.294998
"857","2010-05-27",35.535
"858","2010-05-28",35.025002
"859","2010-06-01",33.244999
"860","2010-06-02",34.509998
"861","2010-06-03",33.084999
"862","2010-06-04",31.405001
"863","2010-06-07",29.33
"864","2010-06-08",30.74
"865","2010-06-09",30.375
"866","2010-06-10",32.18
"867","2010-06-11",32.465
"868","2010-06-14",32.630001
"869","2010-06-15",33.525002
"870","2010-06-16",33.514999
"871","2010-06-17",32.904999
"872","2010-06-18",32.950001
"873","2010-06-21",34.040001
"874","2010-06-22",32.595001
"875","2010-06-23",32.529999
"876","2010-06-24",31.719999
"877","2010-06-25",33.285
"878","2010-06-28",32.330002
"879","2010-06-29",30.535
"880","2010-06-30",29.565001
"881","2010-07-01",29.09
"882","2010-07-02",29.27
"883","2010-07-06",29.594999
"884","2010-07-07",31.48
"885","2010-07-08",31.58
"886","2010-07-09",32.990002
"887","2010-07-12",31.610001
"888","2010-07-13",32.060001
"889","2010-07-14",31.83
"890","2010-07-15",31.584999
"891","2010-07-16",30.040001
"892","2010-07-19",30.43
"893","2010-07-20",32.16
"894","2010-07-21",33.029999
"895","2010-07-22",34.389999
"896","2010-07-23",35.540001
"897","2010-07-26",35.619999
"898","2010-07-27",34.915001
"899","2010-07-28",35.189999
"900","2010-07-29",35.369999
"901","2010-07-30",35.77
"902","2010-08-02",37.400002
"903","2010-08-03",37.014999
"904","2010-08-04",37.5
"905","2010-08-05",37.035
"906","2010-08-06",37.305
"907","2010-08-09",37.365002
"908","2010-08-10",36.605
"909","2010-08-11",35.02
"910","2010-08-12",35.195
"911","2010-08-13",35.035
"912","2010-08-16",35.314999
"913","2010-08-17",36.415001
"914","2010-08-18",36.610001
"915","2010-08-19",36.044998
"916","2010-08-20",35.685001
"917","2010-08-23",35.18
"918","2010-08-24",33.525002
"919","2010-08-25",33.330002
"920","2010-08-26",33.555
"921","2010-08-27",35.599998
"922","2010-08-30",35.18
"923","2010-08-31",35.994999
"924","2010-09-01",38.095001
"925","2010-09-02",38.48
"926","2010-09-03",39.275002
"927","2010-09-07",38.93
"928","2010-09-08",39.57
"929","2010-09-09",39.080002
"930","2010-09-10",39.654999
"931","2010-09-13",40.889999
"932","2010-09-14",40.720001
"933","2010-09-15",40.700001
"934","2010-09-16",40.865002
"935","2010-09-17",40.860001
"936","2010-09-20",41.674999
"937","2010-09-21",41.494999
"938","2010-09-22",42.255001
"939","2010-09-23",42.115002
"940","2010-09-24",43.305
"941","2010-09-27",43.279999
"942","2010-09-28",43.514999
"943","2010-09-29",43.099998
"944","2010-09-30",42.695
"945","2010-10-01",44.564999
"946","2010-10-04",43.615002
"947","2010-10-05",45.59
"948","2010-10-06",46.810001
"949","2010-10-07",45.700001
"950","2010-10-08",47.755001
"951","2010-10-11",47.689999
"952","2010-10-12",47.715
"953","2010-10-13",49.540001
"954","2010-10-14",49.494999
"955","2010-10-15",49.025002
"956","2010-10-18",48.150002
"957","2010-10-19",46.360001
"958","2010-10-20",47.674999
"959","2010-10-21",48.215
"960","2010-10-22",47.025002
