"","date","F"
"1001","2010-12-21",16.99
"1002","2010-12-22",16.99
"1003","2010-12-23",16.780001
"1004","2010-12-27",16.870001
"1005","2010-12-28",16.73
"1006","2010-12-29",16.74
"1007","2010-12-30",16.690001
"1008","2010-12-31",16.790001
"1009","2011-01-03",17.25
"1010","2011-01-04",17.379999
"1011","2011-01-05",17.889999
"1012","2011-01-06",18.219999
"1013","2011-01-07",18.27
"1014","2011-01-10",18.309999
"1015","2011-01-11",18.280001
"1016","2011-01-12",18.709999
"1017","2011-01-13",18.68
"1018","2011-01-14",18.65
"1019","2011-01-18",18.700001
"1020","2011-01-19",17.9
"1021","2011-01-20",17.780001
"1022","2011-01-21",17.950001
"1023","2011-01-24",17.93
"1024","2011-01-25",17.889999
"1025","2011-01-26",18.370001
"1026","2011-01-27",18.790001
"1027","2011-01-28",16.27
"1028","2011-01-31",15.95
"1029","2011-02-01",15.89
"1030","2011-02-02",15.4
"1031","2011-02-03",15.76
"1032","2011-02-04",15.72
"1033","2011-02-07",16.110001
"1034","2011-02-08",16.24
"1035","2011-02-09",16.09
"1036","2011-02-10",15.95
"1037","2011-02-11",16.379999
"1038","2011-02-14",16.09
"1039","2011-02-15",16.1
"1040","2011-02-16",16.049999
"1041","2011-02-17",15.97
"1042","2011-02-18",15.77
"1043","2011-02-22",15.23
"1044","2011-02-23",14.86
"1045","2011-02-24",14.7
"1046","2011-02-25",15.07
"1047","2011-02-28",15.05
"1048","2011-03-01",14.66
"1049","2011-03-02",14.66
"1050","2011-03-03",14.76
"1051","2011-03-04",14.42
"1052","2011-03-07",14.01
"1053","2011-03-08",14.47
"1054","2011-03-09",14.29
"1055","2011-03-10",14.06
"1056","2011-03-11",14.36
"1057","2011-03-14",14.3
"1058","2011-03-15",14.67
"1059","2011-03-16",14.18
"1060","2011-03-17",14.26
"1061","2011-03-18",14.49
"1062","2011-03-21",14.59
"1063","2011-03-22",14.34
"1064","2011-03-23",14.31
"1065","2011-03-24",15.04
"1066","2011-03-25",15.01
"1067","2011-03-28",14.86
"1068","2011-03-29",14.84
"1069","2011-03-30",14.86
"1070","2011-03-31",14.91
"1071","2011-04-01",15.16
"1072","2011-04-04",15.55
"1073","2011-04-05",15.79
"1074","2011-04-06",15.73
"1075","2011-04-07",15.53
"1076","2011-04-08",15.33
"1077","2011-04-11",14.86
"1078","2011-04-12",14.91
"1079","2011-04-13",14.98
"1080","2011-04-14",14.81
"1081","2011-04-15",14.71
"1082","2011-04-18",14.62
"1083","2011-04-19",14.66
"1084","2011-04-20",15.09
"1085","2011-04-21",15.43
"1086","2011-04-25",15.54
"1087","2011-04-26",15.66
"1088","2011-04-27",15.58
"1089","2011-04-28",15.5
"1090","2011-04-29",15.47
"1091","2011-05-02",15.45
"1092","2011-05-03",15.38
"1093","2011-05-04",15.15
"1094","2011-05-05",15.08
"1095","2011-05-06",15.11
"1096","2011-05-09",15.08
"1097","2011-05-10",15.15
"1098","2011-05-11",15.15
"1099","2011-05-12",15.26
"1100","2011-05-13",15.08
"1101","2011-05-16",15.13
"1102","2011-05-17",14.97
"1103","2011-05-18",15.12
"1104","2011-05-19",15.12
"1105","2011-05-20",15
"1106","2011-05-23",14.8
"1107","2011-05-24",14.66
"1108","2011-05-25",14.58
"1109","2011-05-26",14.56
"1110","2011-05-27",14.6
"1111","2011-05-31",14.92
"1112","2011-06-01",14.23
"1113","2011-06-02",14.18
"1114","2011-06-03",14.01
"1115","2011-06-06",13.91
"1116","2011-06-07",13.95
"1117","2011-06-08",13.7
"1118","2011-06-09",13.8
"1119","2011-06-10",13.35
"1120","2011-06-13",13.14
"1121","2011-06-14",13.43
"1122","2011-06-15",13.15
"1123","2011-06-16",12.83
"1124","2011-06-17",12.77
"1125","2011-06-20",12.94
"1126","2011-06-21",13.32
"1127","2011-06-22",13.36
"1128","2011-06-23",13.47
"1129","2011-06-24",13.24
"1130","2011-06-27",13.46
"1131","2011-06-28",13.33
"1132","2011-06-29",13.42
"1133","2011-06-30",13.79
"1134","2011-07-01",14.02
"1135","2011-07-05",14.1
"1136","2011-07-06",13.96
"1137","2011-07-07",14.12
"1138","2011-07-08",13.88
"1139","2011-07-11",13.32
"1140","2011-07-12",13.12
"1141","2011-07-13",13.27
"1142","2011-07-14",13.09
"1143","2011-07-15",13.09
"1144","2011-07-18",12.9
"1145","2011-07-19",13.09
"1146","2011-07-20",13.08
"1147","2011-07-21",13.28
"1148","2011-07-22",13.31
"1149","2011-07-25",13.17
"1150","2011-07-26",12.94
"1151","2011-07-27",12.37
"1152","2011-07-28",12.32
"1153","2011-07-29",12.21
"1154","2011-08-01",12.35
"1155","2011-08-02",11.85
"1156","2011-08-03",11.65
"1157","2011-08-04",10.86
"1158","2011-08-05",10.84
"1159","2011-08-08",9.93
"1160","2011-08-09",10.91
"1161","2011-08-10",10.41
"1162","2011-08-11",10.94
"1163","2011-08-12",11.06
"1164","2011-08-15",11.35
"1165","2011-08-16",11.22
"1166","2011-08-17",11.11
"1167","2011-08-18",10.38
"1168","2011-08-19",9.99
"1169","2011-08-22",10.01
"1170","2011-08-23",10.31
"1171","2011-08-24",10.45
"1172","2011-08-25",10.28
"1173","2011-08-26",10.4
"1174","2011-08-29",10.93
"1175","2011-08-30",10.87
"1176","2011-08-31",11.12
"1177","2011-09-01",10.85
"1178","2011-09-02",10.42
"1179","2011-09-06",10.22
"1180","2011-09-07",10.56
"1181","2011-09-08",10.34
"1182","2011-09-09",10.05
"1183","2011-09-12",10.11
"1184","2011-09-13",10.17
"1185","2011-09-14",10.32
"1186","2011-09-15",10.63
"1187","2011-09-16",10.62
"1188","2011-09-19",10.54
"1189","2011-09-20",10.42
"1190","2011-09-21",9.97
"1191","2011-09-22",9.62
"1192","2011-09-23",9.86
"1193","2011-09-26",10.08
"1194","2011-09-27",10.12
"1195","2011-09-28",9.93
"1196","2011-09-29",10
"1197","2011-09-30",9.67
"1198","2011-10-03",9.37
"1199","2011-10-04",10.08
"1200","2011-10-05",10.56
"1201","2011-10-06",10.99
"1202","2011-10-07",10.69
"1203","2011-10-10",11.21
"1204","2011-10-11",11.24
"1205","2011-10-12",11.38
"1206","2011-10-13",11.34
"1207","2011-10-14",11.56
"1208","2011-10-17",11.4
"1209","2011-10-18",11.78
"1210","2011-10-19",11.56
"1211","2011-10-20",11.7
"1212","2011-10-21",12.26
"1213","2011-10-24",12.51
"1214","2011-10-25",12.43
"1215","2011-10-26",11.87
"1216","2011-10-27",12.08
"1217","2011-10-28",12
"1218","2011-10-31",11.68
"1219","2011-11-01",11.08
"1220","2011-11-02",11.15
"1221","2011-11-03",11.32
"1222","2011-11-04",11.27
"1223","2011-11-07",11.22
"1224","2011-11-08",11.61
"1225","2011-11-09",11.04
"1226","2011-11-10",10.99
"1227","2011-11-11",11.14
"1228","2011-11-14",11.02
"1229","2011-11-15",10.87
"1230","2011-11-16",10.56
"1231","2011-11-17",10.17
"1232","2011-11-18",10.1
"1233","2011-11-21",10.05
"1234","2011-11-22",10.09
"1235","2011-11-23",9.83
"1236","2011-11-25",9.75
"1237","2011-11-28",10
"1238","2011-11-29",9.99
"1239","2011-11-30",10.6
"1240","2011-12-01",10.59
"1241","2011-12-02",10.9
"1242","2011-12-05",11.11
"1243","2011-12-06",11.05
"1244","2011-12-07",11.08
"1245","2011-12-08",10.75
"1246","2011-12-09",11.03
"1247","2011-12-12",10.85
"1248","2011-12-13",10.48
"1249","2011-12-14",10.15
"1250","2011-12-15",10.25
"1251","2011-12-16",10.25
"1252","2011-12-19",10.02
"1253","2011-12-20",10.33
"1254","2011-12-21",10.66
"1255","2011-12-22",10.94
"1256","2011-12-23",10.95
"1257","2011-12-27",10.81
"1258","2011-12-28",10.52
"1259","2011-12-29",10.68
"1260","2011-12-30",10.76
"1261","2012-01-03",11.13
"1262","2012-01-04",11.3
"1263","2012-01-05",11.59
"1264","2012-01-06",11.71
"1265","2012-01-09",11.8
"1266","2012-01-10",11.8
"1267","2012-01-11",12.07
"1268","2012-01-12",12.14
"1269","2012-01-13",12.04
"1270","2012-01-17",12.02
"1271","2012-01-18",12.34
"1272","2012-01-19",12.61
"1273","2012-01-20",12.59
"1274","2012-01-23",12.66
"1275","2012-01-24",12.82
"1276","2012-01-25",12.93
"1277","2012-01-26",12.79
"1278","2012-01-27",12.21
"1279","2012-01-30",12.29
"1280","2012-01-31",12.42
"1281","2012-02-01",12.33
"1282","2012-02-02",12.26
"1283","2012-02-03",12.79
"1284","2012-02-06",12.96
"1285","2012-02-07",12.88
"1286","2012-02-08",12.84
"1287","2012-02-09",12.69
"1288","2012-02-10",12.44
"1289","2012-02-13",12.54
"1290","2012-02-14",12.48
"1291","2012-02-15",12.38
"1292","2012-02-16",12.74
"1293","2012-02-17",12.75
"1294","2012-02-21",12.53
"1295","2012-02-22",12.28
"1296","2012-02-23",12.4
"1297","2012-02-24",12.23
"1298","2012-02-27",12.3
"1299","2012-02-28",12.25
"1300","2012-02-29",12.38
"1301","2012-03-01",12.66
"1302","2012-03-02",12.72
"1303","2012-03-05",12.46
"1304","2012-03-06",12.09
"1305","2012-03-07",12.24
"1306","2012-03-08",12.46
"1307","2012-03-09",12.58
"1308","2012-03-12",12.43
"1309","2012-03-13",12.7
"1310","2012-03-14",12.88
"1311","2012-03-15",12.9
"1312","2012-03-16",12.51
"1313","2012-03-19",12.63
"1314","2012-03-20",12.54
"1315","2012-03-21",12.57
"1316","2012-03-22",12.32
"1317","2012-03-23",12.32
"1318","2012-03-26",12.48
"1319","2012-03-27",12.32
"1320","2012-03-28",12.32
"1321","2012-03-29",12.5
"1322","2012-03-30",12.48
"1323","2012-04-02",12.62
"1324","2012-04-03",12.64
"1325","2012-04-04",12.51
"1326","2012-04-05",12.47
"1327","2012-04-09",12.22
"1328","2012-04-10",11.79
"1329","2012-04-11",11.91
"1330","2012-04-12",12.07
"1331","2012-04-13",11.92
"1332","2012-04-16",11.88
"1333","2012-04-17",11.91
"1334","2012-04-18",11.79
"1335","2012-04-19",11.66
"1336","2012-04-20",11.41
"1337","2012-04-23",11.35
"1338","2012-04-24",11.39
"1339","2012-04-25",11.73
"1340","2012-04-26",11.87
"1341","2012-04-27",11.6
"1342","2012-04-30",11.28
"1343","2012-05-01",11.23
"1344","2012-05-02",11.1
"1345","2012-05-03",10.92
"1346","2012-05-04",10.67
"1347","2012-05-07",10.66
"1348","2012-05-08",10.61
"1349","2012-05-09",10.69
"1350","2012-05-10",10.71
"1351","2012-05-11",10.58
"1352","2012-05-14",10.32
"1353","2012-05-15",10.15
"1354","2012-05-16",10.16
"1355","2012-05-17",10.01
"1356","2012-05-18",10.01
"1357","2012-05-21",10.2
"1358","2012-05-22",10.19
"1359","2012-05-23",10.41
"1360","2012-05-24",10.59
"1361","2012-05-25",10.6
"1362","2012-05-29",10.84
"1363","2012-05-30",10.66
"1364","2012-05-31",10.56
"1365","2012-06-01",10.12
"1366","2012-06-04",10.04
"1367","2012-06-05",10.19
"1368","2012-06-06",10.57
"1369","2012-06-07",10.55
"1370","2012-06-08",10.66
"1371","2012-06-11",10.45
"1372","2012-06-12",10.5
"1373","2012-06-13",10.3
"1374","2012-06-14",10.41
"1375","2012-06-15",10.35
"1376","2012-06-18",10.34
"1377","2012-06-19",10.56
"1378","2012-06-20",10.65
"1379","2012-06-21",10.27
"1380","2012-06-22",10.19
"1381","2012-06-25",10.01
"1382","2012-06-26",10.01
"1383","2012-06-27",10.02
"1384","2012-06-28",10.09
"1385","2012-06-29",9.59
"1386","2012-07-02",9.39
"1387","2012-07-03",9.6
"1388","2012-07-05",9.57
"1389","2012-07-06",9.5
"1390","2012-07-09",9.45
"1391","2012-07-10",9.35
"1392","2012-07-11",9.33
"1393","2012-07-12",9.13
"1394","2012-07-13",9.27
"1395","2012-07-16",9.26
"1396","2012-07-17",9.34
"1397","2012-07-18",9.38
"1398","2012-07-19",9.35
"1399","2012-07-20",9.21
"1400","2012-07-23",9.17
"1401","2012-07-24",9.06
"1402","2012-07-25",8.97
"1403","2012-07-26",8.96
"1404","2012-07-27",9
"1405","2012-07-30",9.1
"1406","2012-07-31",9.24
"1407","2012-08-01",9.04
"1408","2012-08-02",8.92
"1409","2012-08-03",9.09
"1410","2012-08-06",9.15
"1411","2012-08-07",9.31
"1412","2012-08-08",9.35
"1413","2012-08-09",9.34
"1414","2012-08-10",9.35
"1415","2012-08-13",9.4
"1416","2012-08-14",9.44
"1417","2012-08-15",9.49
"1418","2012-08-16",9.59
"1419","2012-08-17",9.63
"1420","2012-08-20",9.63
"1421","2012-08-21",9.53
"1422","2012-08-22",9.49
"1423","2012-08-23",9.45
"1424","2012-08-24",9.49
"1425","2012-08-27",9.39
"1426","2012-08-28",9.34
"1427","2012-08-29",9.32
"1428","2012-08-30",9.31
"1429","2012-08-31",9.34
"1430","2012-09-04",9.41
"1431","2012-09-05",9.57
"1432","2012-09-06",9.92
"1433","2012-09-07",10.14
"1434","2012-09-10",10.11
"1435","2012-09-11",10.15
"1436","2012-09-12",10.21
"1437","2012-09-13",10.34
"1438","2012-09-14",10.53
"1439","2012-09-17",10.39
"1440","2012-09-18",10.42
"1441","2012-09-19",10.59
"1442","2012-09-20",10.44
"1443","2012-09-21",10.4
"1444","2012-09-24",10.32
"1445","2012-09-25",10.09
"1446","2012-09-26",10.01
"1447","2012-09-27",10.02
"1448","2012-09-28",9.86
"1449","2012-10-01",9.93
"1450","2012-10-02",9.79
"1451","2012-10-03",9.94
"1452","2012-10-04",10.11
"1453","2012-10-05",10.16
"1454","2012-10-08",10.05
"1455","2012-10-09",10.1
"1456","2012-10-10",9.98
"1457","2012-10-11",10.14
"1458","2012-10-12",10.12
"1459","2012-10-15",10.22
"1460","2012-10-16",10.3
"1461","2012-10-17",10.41
"1462","2012-10-18",10.43
"1463","2012-10-19",10.18
"1464","2012-10-22",10.17
"1465","2012-10-23",10
"1466","2012-10-24",10.17
"1467","2012-10-25",10.39
"1468","2012-10-26",10.36
"1469","2012-10-31",11.16
"1470","2012-11-01",11.25
"1471","2012-11-02",11.17
"1472","2012-11-05",11.25
"1473","2012-11-06",11.42
"1474","2012-11-07",11.06
"1475","2012-11-08",10.9
"1476","2012-11-09",10.93
"1477","2012-11-12",10.97
"1478","2012-11-13",11
"1479","2012-11-14",10.67
"1480","2012-11-15",10.57
"1481","2012-11-16",10.5
"1482","2012-11-19",10.83
"1483","2012-11-20",10.85
"1484","2012-11-21",10.92
"1485","2012-11-23",11.1
"1486","2012-11-26",11.11
"1487","2012-11-27",11.1
"1488","2012-11-28",11.25
"1489","2012-11-29",11.53
"1490","2012-11-30",11.45
"1491","2012-12-03",11.41
"1492","2012-12-04",11.31
"1493","2012-12-05",11.31
"1494","2012-12-06",11.24
"1495","2012-12-07",11.48
"1496","2012-12-10",11.47
"1497","2012-12-11",11.49
"1498","2012-12-12",11.47
"1499","2012-12-13",11.27
"1500","2012-12-14",11.1
"1501","2012-12-17",11.39
"1502","2012-12-18",11.67
"1503","2012-12-19",11.73
"1504","2012-12-20",11.77
"1505","2012-12-21",11.86
"1506","2012-12-24",12.4
"1507","2012-12-26",12.79
"1508","2012-12-27",12.76
"1509","2012-12-28",12.87
"1510","2012-12-31",12.95
"1511","2013-01-02",13.2
"1512","2013-01-03",13.46
"1513","2013-01-04",13.57
"1514","2013-01-07",13.43
"1515","2013-01-08",13.35
"1516","2013-01-09",13.47
"1517","2013-01-10",13.83
"1518","2013-01-11",14
"1519","2013-01-14",13.99
"1520","2013-01-15",14.3
"1521","2013-01-16",14.22
"1522","2013-01-17",14.22
"1523","2013-01-18",14.11
"1524","2013-01-22",14.17
"1525","2013-01-23",13.88
"1526","2013-01-24",13.87
"1527","2013-01-25",13.68
"1528","2013-01-28",13.78
"1529","2013-01-29",13.14
"1530","2013-01-30",12.93
"1531","2013-01-31",12.95
"1532","2013-02-01",13.02
"1533","2013-02-04",12.88
"1534","2013-02-05",13.18
"1535","2013-02-06",13.2
"1536","2013-02-07",13.07
"1537","2013-02-08",13.1
"1538","2013-02-11",13.11
"1539","2013-02-12",13.08
"1540","2013-02-13",13.04
"1541","2013-02-14",13.11
"1542","2013-02-15",13.02
"1543","2013-02-19",12.99
"1544","2013-02-20",12.6
"1545","2013-02-21",12.39
"1546","2013-02-22",12.48
"1547","2013-02-25",12.13
"1548","2013-02-26",12.34
"1549","2013-02-27",12.76
"1550","2013-02-28",12.61
"1551","2013-03-01",12.61
"1552","2013-03-04",12.75
"1553","2013-03-05",12.87
"1554","2013-03-06",12.89
"1555","2013-03-07",12.83
"1556","2013-03-08",12.98
"1557","2013-03-11",13.34
"1558","2013-03-12",13.39
"1559","2013-03-13",13.4
"1560","2013-03-14",13.43
"1561","2013-03-15",13.45
"1562","2013-03-18",13.26
"1563","2013-03-19",13.16
"1564","2013-03-20",13.36
"1565","2013-03-21",13.26
"1566","2013-03-22",13.26
"1567","2013-03-25",13.29
"1568","2013-03-26",13.31
"1569","2013-03-27",13.22
"1570","2013-03-28",13.15
"1571","2013-04-01",12.9
"1572","2013-04-02",13.01
"1573","2013-04-03",12.68
"1574","2013-04-04",12.65
"1575","2013-04-05",12.44
"1576","2013-04-08",12.78
"1577","2013-04-09",12.8
"1578","2013-04-10",13.12
"1579","2013-04-11",13.55
"1580","2013-04-12",13.53
"1581","2013-04-15",12.95
"1582","2013-04-16",13.12
"1583","2013-04-17",12.93
"1584","2013-04-18",12.75
"1585","2013-04-19",12.93
"1586","2013-04-22",13.06
"1587","2013-04-23",13.36
"1588","2013-04-24",13.33
"1589","2013-04-25",13.47
"1590","2013-04-26",13.67
"1591","2013-04-29",13.66
"1592","2013-04-30",13.71
"1593","2013-05-01",13.38
"1594","2013-05-02",13.41
"1595","2013-05-03",13.83
"1596","2013-05-06",14.09
"1597","2013-05-07",14.19
"1598","2013-05-08",14.21
"1599","2013-05-09",14.2
"1600","2013-05-10",14.11
"1601","2013-05-13",14.01
"1602","2013-05-14",14.27
"1603","2013-05-15",14.67
"1604","2013-05-16",14.64
"1605","2013-05-17",15.08
"1606","2013-05-20",15.05
"1607","2013-05-21",14.95
"1608","2013-05-22",14.97
"1609","2013-05-23",14.81
"1610","2013-05-24",14.79
"1611","2013-05-28",15.28
"1612","2013-05-29",15.63
"1613","2013-05-30",15.9
"1614","2013-05-31",15.68
"1615","2013-06-03",15.89
"1616","2013-06-04",15.78
"1617","2013-06-05",15.25
"1618","2013-06-06",15.44
"1619","2013-06-07",15.73
"1620","2013-06-10",15.71
"1621","2013-06-11",15.51
"1622","2013-06-12",15.37
"1623","2013-06-13",15.58
"1624","2013-06-14",15.37
"1625","2013-06-17",15.55
"1626","2013-06-18",15.65
"1627","2013-06-19",15.32
"1628","2013-06-20",14.82
"1629","2013-06-21",15
"1630","2013-06-24",14.67
"1631","2013-06-25",14.97
"1632","2013-06-26",15.29
"1633","2013-06-27",15.65
"1634","2013-06-28",15.47
"1635","2013-07-01",15.74
"1636","2013-07-02",16.18
"1637","2013-07-03",16.43
"1638","2013-07-05",16.700001
"1639","2013-07-08",16.809999
"1640","2013-07-09",16.84
"1641","2013-07-10",16.719999
"1642","2013-07-11",16.98
"1643","2013-07-12",17.110001
"1644","2013-07-15",17.120001
"1645","2013-07-16",16.6
"1646","2013-07-17",16.780001
"1647","2013-07-18",16.93
"1648","2013-07-19",16.76
"1649","2013-07-22",17.040001
"1650","2013-07-23",16.940001
"1651","2013-07-24",17.370001
"1652","2013-07-25",16.959999
"1653","2013-07-26",17.02
"1654","2013-07-29",17.08
"1655","2013-07-30",17.08
"1656","2013-07-31",16.879999
"1657","2013-08-01",17.190001
"1658","2013-08-02",17.5
"1659","2013-08-05",17.190001
"1660","2013-08-06",17.030001
"1661","2013-08-07",16.77
"1662","2013-08-08",16.98
"1663","2013-08-09",17.02
"1664","2013-08-12",17.07
"1665","2013-08-13",17.059999
"1666","2013-08-14",16.889999
"1667","2013-08-15",16.43
"1668","2013-08-16",16.299999
"1669","2013-08-19",16.120001
"1670","2013-08-20",16.309999
"1671","2013-08-21",16.25
"1672","2013-08-22",16.41
"1673","2013-08-23",16.450001
"1674","2013-08-26",16.41
"1675","2013-08-27",15.88
"1676","2013-08-28",16.02
"1677","2013-08-29",16.5
"1678","2013-08-30",16.190001
"1679","2013-09-03",16.34
"1680","2013-09-04",16.91
"1681","2013-09-05",17.299999
"1682","2013-09-06",17
"1683","2013-09-09",17.309999
"1684","2013-09-10",17.549999
"1685","2013-09-11",17.540001
"1686","2013-09-12",17.389999
"1687","2013-09-13",17.35
"1688","2013-09-16",17.35
"1689","2013-09-17",17.440001
"1690","2013-09-18",17.629999
"1691","2013-09-19",17.66
"1692","2013-09-20",17.389999
"1693","2013-09-23",17.200001
"1694","2013-09-24",17.26
"1695","2013-09-25",17.190001
"1696","2013-09-26",17.27
"1697","2013-09-27",17.049999
"1698","2013-09-30",16.870001
"1699","2013-10-01",17.190001
"1700","2013-10-02",17.209999
"1701","2013-10-03",16.950001
"1702","2013-10-04",17.09
"1703","2013-10-07",16.809999
"1704","2013-10-08",16.5
"1705","2013-10-09",16.620001
"1706","2013-10-10",16.93
"1707","2013-10-11",17.110001
"1708","2013-10-14",17.18
"1709","2013-10-15",16.969999
"1710","2013-10-16",17.290001
"1711","2013-10-17",17.459999
"1712","2013-10-18",17.530001
"1713","2013-10-21",17.5
"1714","2013-10-22",17.6
"1715","2013-10-23",17.52
"1716","2013-10-24",17.76
"1717","2013-10-25",17.6
"1718","2013-10-28",17.57
"1719","2013-10-29",17.610001
"1720","2013-10-30",17.34
"1721","2013-10-31",17.110001
"1722","2013-11-01",16.889999
"1723","2013-11-04",17
"1724","2013-11-05",17.09
"1725","2013-11-06",16.91
"1726","2013-11-07",16.549999
"1727","2013-11-08",16.85
"1728","2013-11-11",16.889999
"1729","2013-11-12",16.719999
"1730","2013-11-13",17.1
"1731","2013-11-14",17.09
"1732","2013-11-15",17.07
"1733","2013-11-18",16.98
"1734","2013-11-19",16.870001
"1735","2013-11-20",16.92
"1736","2013-11-21",17.09
"1737","2013-11-22",17.01
"1738","2013-11-25",16.940001
"1739","2013-11-26",16.870001
"1740","2013-11-27",17.030001
"1741","2013-11-29",17.08
"1742","2013-12-02",17.059999
"1743","2013-12-03",16.559999
"1744","2013-12-04",16.620001
"1745","2013-12-05",16.74
"1746","2013-12-06",16.700001
"1747","2013-12-09",16.559999
"1748","2013-12-10",16.530001
"1749","2013-12-11",16.41
"1750","2013-12-12",16.389999
"1751","2013-12-13",16.59
"1752","2013-12-16",16.860001
"1753","2013-12-17",16.700001
"1754","2013-12-18",15.65
"1755","2013-12-19",15.3
"1756","2013-12-20",15.42
"1757","2013-12-23",15.15
"1758","2013-12-24",15.19
"1759","2013-12-26",15.33
"1760","2013-12-27",15.3
"1761","2013-12-30",15.28
"1762","2013-12-31",15.43
"1763","2014-01-02",15.44
"1764","2014-01-03",15.51
"1765","2014-01-06",15.58
"1766","2014-01-07",15.38
"1767","2014-01-08",15.54
"1768","2014-01-09",15.84
"1769","2014-01-10",16.07
"1770","2014-01-13",16.110001
"1771","2014-01-14",16.4
"1772","2014-01-15",16.700001
"1773","2014-01-16",16.73
"1774","2014-01-17",16.52
"1775","2014-01-21",16.41
"1776","2014-01-22",16.549999
"1777","2014-01-23",16.43
"1778","2014-01-24",15.83
"1779","2014-01-27",15.71
"1780","2014-01-28",15.72
"1781","2014-01-29",15.26
"1782","2014-01-30",15.25
"1783","2014-01-31",14.96
"1784","2014-02-03",14.55
"1785","2014-02-04",14.87
"1786","2014-02-05",14.73
"1787","2014-02-06",14.85
"1788","2014-02-07",14.97
"1789","2014-02-10",14.84
"1790","2014-02-11",14.96
"1791","2014-02-12",15
"1792","2014-02-13",15.08
"1793","2014-02-14",15.24
"1794","2014-02-18",15.39
"1795","2014-02-19",15.25
"1796","2014-02-20",15.27
"1797","2014-02-21",15.16
"1798","2014-02-24",15.18
"1799","2014-02-25",15.15
"1800","2014-02-26",15.26
"1801","2014-02-27",15.39
"1802","2014-02-28",15.39
"1803","2014-03-03",15.2
"1804","2014-03-04",15.37
"1805","2014-03-05",15.63
"1806","2014-03-06",15.67
"1807","2014-03-07",15.62
"1808","2014-03-10",15.51
"1809","2014-03-11",15.3
"1810","2014-03-12",15.4
"1811","2014-03-13",15.18
"1812","2014-03-14",15.08
"1813","2014-03-17",15.28
"1814","2014-03-18",15.49
"1815","2014-03-19",15.48
"1816","2014-03-20",15.55
"1817","2014-03-21",15.47
"1818","2014-03-24",15.39
"1819","2014-03-25",15.33
"1820","2014-03-26",15.25
"1821","2014-03-27",15.25
"1822","2014-03-28",15.45
"1823","2014-03-31",15.6
"1824","2014-04-01",16.32
"1825","2014-04-02",16.459999
"1826","2014-04-03",16.389999
"1827","2014-04-04",16.129999
"1828","2014-04-07",15.94
"1829","2014-04-08",16.1
"1830","2014-04-09",15.84
"1831","2014-04-10",15.63
"1832","2014-04-11",15.63
"1833","2014-04-14",15.7
"1834","2014-04-15",15.84
"1835","2014-04-16",16.07
"1836","2014-04-17",16
"1837","2014-04-21",15.98
"1838","2014-04-22",16.1
"1839","2014-04-23",16.23
"1840","2014-04-24",16.32
"1841","2014-04-25",15.78
"1842","2014-04-28",15.97
"1843","2014-04-29",16.120001
"1844","2014-04-30",16.15
"1845","2014-05-01",15.91
"1846","2014-05-02",15.9
"1847","2014-05-05",15.74
"1848","2014-05-06",15.56
"1849","2014-05-07",15.46
"1850","2014-05-08",15.81
"1851","2014-05-09",15.77
"1852","2014-05-12",15.84
"1853","2014-05-13",15.86
"1854","2014-05-14",15.75
"1855","2014-05-15",15.69
"1856","2014-05-16",15.76
"1857","2014-05-19",15.92
"1858","2014-05-20",15.77
"1859","2014-05-21",15.91
"1860","2014-05-22",15.91
"1861","2014-05-23",16.02
"1862","2014-05-27",16.16
"1863","2014-05-28",16.309999
"1864","2014-05-29",16.540001
"1865","2014-05-30",16.440001
"1866","2014-06-02",16.440001
"1867","2014-06-03",16.549999
"1868","2014-06-04",16.790001
"1869","2014-06-05",16.68
"1870","2014-06-06",17.08
"1871","2014-06-09",17
"1872","2014-06-10",17.01
"1873","2014-06-11",16.9
"1874","2014-06-12",16.52
"1875","2014-06-13",16.559999
"1876","2014-06-16",16.629999
"1877","2014-06-17",16.790001
"1878","2014-06-18",16.83
"1879","2014-06-19",16.780001
"1880","2014-06-20",16.67
"1881","2014-06-23",16.879999
"1882","2014-06-24",16.969999
"1883","2014-06-25",17.200001
"1884","2014-06-26",17.200001
"1885","2014-06-27",17.280001
"1886","2014-06-30",17.24
"1887","2014-07-01",17.209999
"1888","2014-07-02",17.219999
"1889","2014-07-03",17.32
"1890","2014-07-07",17.32
"1891","2014-07-08",17.110001
"1892","2014-07-09",17.43
"1893","2014-07-10",17.299999
"1894","2014-07-11",17.469999
"1895","2014-07-14",17.549999
"1896","2014-07-15",17.540001
"1897","2014-07-16",17.799999
"1898","2014-07-17",17.74
"1899","2014-07-18",17.719999
"1900","2014-07-21",17.700001
"1901","2014-07-22",17.82
"1902","2014-07-23",17.780001
"1903","2014-07-24",17.84
"1904","2014-07-25",17.620001
"1905","2014-07-28",17.639999
"1906","2014-07-29",17.57
"1907","2014-07-30",17.459999
"1908","2014-07-31",17.02
"1909","2014-08-01",16.809999
"1910","2014-08-04",17.02
"1911","2014-08-05",16.870001
"1912","2014-08-06",16.98
"1913","2014-08-07",16.82
"1914","2014-08-08",17.09
"1915","2014-08-11",17.17
"1916","2014-08-12",17.209999
"1917","2014-08-13",17.42
"1918","2014-08-14",17.43
"1919","2014-08-15",17.309999
"1920","2014-08-18",17.43
"1921","2014-08-19",17.360001
"1922","2014-08-20",17.41
"1923","2014-08-21",17.4
"1924","2014-08-22",17.17
"1925","2014-08-25",17.23
"1926","2014-08-26",17.190001
