"","date","SBUX"
"79","2007-04-26",15.91
"80","2007-04-27",15.75
"81","2007-04-30",15.51
"82","2007-05-01",15.505
"83","2007-05-02",15.625
"84","2007-05-03",15.81
"85","2007-05-04",15.35
"86","2007-05-07",15.175
"87","2007-05-08",15.09
"88","2007-05-09",15.02
"89","2007-05-10",14.77
"90","2007-05-11",14.805
"91","2007-05-14",14.45
"92","2007-05-15",14.195
"93","2007-05-16",14.1
"94","2007-05-17",14.235
"95","2007-05-18",14.475
"96","2007-05-21",14.64
"97","2007-05-22",14.505
"98","2007-05-23",14.445
"99","2007-05-24",14.155
"100","2007-05-25",14.305
"101","2007-05-29",14.285
"102","2007-05-30",14.35
"103","2007-05-31",14.405
"104","2007-06-01",14.565
"105","2007-06-04",14.415
"106","2007-06-05",14.295
"107","2007-06-06",14.075
"108","2007-06-07",13.72
"109","2007-06-08",13.835
"110","2007-06-11",13.77
"111","2007-06-12",13.87
"112","2007-06-13",13.885
"113","2007-06-14",13.805
"114","2007-06-15",13.885
"115","2007-06-18",13.83
"116","2007-06-19",13.795
"117","2007-06-20",13.66
"118","2007-06-21",13.13
"119","2007-06-22",12.77
"120","2007-06-25",12.83
"121","2007-06-26",12.885
"122","2007-06-27",13.065
"123","2007-06-28",13.225
"124","2007-06-29",13.12
"125","2007-07-02",13.025
"126","2007-07-03",13.18
"127","2007-07-05",13.17
"128","2007-07-06",13.275
"129","2007-07-09",13.17
"130","2007-07-10",13.055
"131","2007-07-11",12.995
"132","2007-07-12",12.98
"133","2007-07-13",13.035
"134","2007-07-16",13.04
"135","2007-07-17",12.935
"136","2007-07-18",13.25
"137","2007-07-19",13.855
"138","2007-07-20",13.85
"139","2007-07-23",14.085
"140","2007-07-24",14.145
"141","2007-07-25",13.98
"142","2007-07-26",13.715
"143","2007-07-27",13.465
"144","2007-07-30",13.49
"145","2007-07-31",13.34
"146","2007-08-01",13.6
"147","2007-08-02",13.46
"148","2007-08-03",13.155
"149","2007-08-06",13.445
"150","2007-08-07",13.56
"151","2007-08-08",13.86
"152","2007-08-09",14.025
"153","2007-08-10",14.02
"154","2007-08-13",13.905
"155","2007-08-14",13.575
"156","2007-08-15",13.285
"157","2007-08-16",13.305
"158","2007-08-17",13.35
"159","2007-08-20",13.455
"160","2007-08-21",13.675
"161","2007-08-22",13.77
"162","2007-08-23",13.76
"163","2007-08-24",13.795
"164","2007-08-27",13.685
"165","2007-08-28",13.44
"166","2007-08-29",13.74
"167","2007-08-30",13.675
"168","2007-08-31",13.775
"169","2007-09-04",13.86
"170","2007-09-05",13.72
"171","2007-09-06",13.79
"172","2007-09-07",13.58
"173","2007-09-10",13.52
"174","2007-09-11",13.665
"175","2007-09-12",13.665
"176","2007-09-13",13.74
"177","2007-09-14",13.82
"178","2007-09-17",13.65
"179","2007-09-18",13.915
"180","2007-09-19",13.89
"181","2007-09-20",13.745
"182","2007-09-21",13.735
"183","2007-09-24",13.575
"184","2007-09-25",13.545
"185","2007-09-26",13.845
"186","2007-09-27",13.485
"187","2007-09-28",13.1
"188","2007-10-01",13.16
"189","2007-10-02",13.3
"190","2007-10-03",13.27
"191","2007-10-04",13.26
"192","2007-10-05",13.42
"193","2007-10-08",13.33
"194","2007-10-09",13.385
"195","2007-10-10",13.275
"196","2007-10-11",13.16
"197","2007-10-12",13.17
"198","2007-10-15",13.055
"199","2007-10-16",13.035
"200","2007-10-17",13.2
"201","2007-10-18",13.33
"202","2007-10-19",13.05
"203","2007-10-22",13.095
"204","2007-10-23",13.07
"205","2007-10-24",13.035
"206","2007-10-25",13.085
"207","2007-10-26",13.085
"208","2007-10-29",13.115
"209","2007-10-30",13.075
"210","2007-10-31",13.34
"211","2007-11-01",12.915
"212","2007-11-02",12.765
"213","2007-11-05",12.48
"214","2007-11-06",12.475
"215","2007-11-07",12.055
"216","2007-11-08",11.7
"217","2007-11-09",11.285
"218","2007-11-12",11.57
"219","2007-11-13",11.995
"220","2007-11-14",12.125
"221","2007-11-15",12.05
"222","2007-11-16",11.585
"223","2007-11-19",11.435
"224","2007-11-20",11.55
"225","2007-11-21",11.405
"226","2007-11-23",11.535
"227","2007-11-26",11.09
"228","2007-11-27",11.305
"229","2007-11-28",11.48
"230","2007-11-29",11.52
"231","2007-11-30",11.695
"232","2007-12-03",11.405
"233","2007-12-04",11.17
"234","2007-12-05",11.325
"235","2007-12-06",11.425
"236","2007-12-07",11.31
"237","2007-12-10",11.365
"238","2007-12-11",10.95
"239","2007-12-12",10.94
"240","2007-12-13",10.75
"241","2007-12-14",10.625
"242","2007-12-17",10.075
"243","2007-12-18",10.3
"244","2007-12-19",10.015
"245","2007-12-20",10.265
"246","2007-12-21",10.53
"247","2007-12-24",10.61
"248","2007-12-26",10.41
"249","2007-12-27",10.23
"250","2007-12-28",10.065
"251","2007-12-31",10.235
"252","2008-01-02",9.655
"253","2008-01-03",9.35
"254","2008-01-04",9.055
"255","2008-01-07",9.19
"256","2008-01-08",9.93
"257","2008-01-09",9.73
"258","2008-01-10",10.155
"259","2008-01-11",9.895
"260","2008-01-14",9.775
"261","2008-01-15",9.42
"262","2008-01-16",9.65
"263","2008-01-17",9.525
"264","2008-01-18",9.33
"265","2008-01-22",9.335
"266","2008-01-23",9.985
"267","2008-01-24",10.225
"268","2008-01-25",9.83
"269","2008-01-28",9.83
"270","2008-01-29",9.985
"271","2008-01-30",9.61
"272","2008-01-31",9.455
"273","2008-02-01",9.61
"274","2008-02-04",9.595
"275","2008-02-05",9.255
"276","2008-02-06",9.075
"277","2008-02-07",9.265
"278","2008-02-08",9.13
"279","2008-02-11",9.26
"280","2008-02-12",9.355
"281","2008-02-13",9.425
"282","2008-02-14",9.09
"283","2008-02-15",9.145
"284","2008-02-19",9.05
"285","2008-02-20",9.13
"286","2008-02-21",8.915
"287","2008-02-22",9.125
"288","2008-02-25",9.25
"289","2008-02-26",9.53
"290","2008-02-27",9.52
"291","2008-02-28",9.285
"292","2008-02-29",8.99
"293","2008-03-03",8.925
"294","2008-03-04",8.95
"295","2008-03-05",9.07
"296","2008-03-06",8.8
"297","2008-03-07",8.55
"298","2008-03-10",8.4
"299","2008-03-11",8.87
"300","2008-03-12",8.805
"301","2008-03-13",8.815
"302","2008-03-14",8.695
"303","2008-03-17",8.63
"304","2008-03-18",9.12
"305","2008-03-19",8.75
"306","2008-03-20",8.765
"307","2008-03-24",8.945
"308","2008-03-25",8.995
"309","2008-03-26",8.83
"310","2008-03-27",8.81
"311","2008-03-28",8.525
"312","2008-03-31",8.75
"313","2008-04-01",9.25
"314","2008-04-02",9.3
"315","2008-04-03",9.17
"316","2008-04-04",9.25
"317","2008-04-07",9.155
"318","2008-04-08",8.99
"319","2008-04-09",8.735
"320","2008-04-10",8.775
"321","2008-04-11",8.63
"322","2008-04-14",8.485
"323","2008-04-15",8.66
"324","2008-04-16",8.84
"325","2008-04-17",8.83
"326","2008-04-18",9.14
"327","2008-04-21",9.025
"328","2008-04-22",8.85
"329","2008-04-23",8.925
"330","2008-04-24",7.995
"331","2008-04-25",7.93
"332","2008-04-28",7.83
"333","2008-04-29",8.1
"334","2008-04-30",8.115
"335","2008-05-01",8.325
"336","2008-05-02",8.23
"337","2008-05-05",8.17
"338","2008-05-06",8.18
"339","2008-05-07",7.975
"340","2008-05-08",7.925
"341","2008-05-09",7.93
"342","2008-05-12",8.02
"343","2008-05-13",7.975
"344","2008-05-14",7.96
"345","2008-05-15",8.035
"346","2008-05-16",8.525
"347","2008-05-19",8.535
"348","2008-05-20",8.42
"349","2008-05-21",8.34
"350","2008-05-22",8.545
"351","2008-05-23",8.475
"352","2008-05-27",8.755
"353","2008-05-28",8.915
"354","2008-05-29",9.165
"355","2008-05-30",9.095
"356","2008-06-02",8.965
"357","2008-06-03",8.875
"358","2008-06-04",9.06
"359","2008-06-05",9.26
"360","2008-06-06",8.835
"361","2008-06-09",8.76
"362","2008-06-10",8.92
"363","2008-06-11",8.785
"364","2008-06-12",8.91
"365","2008-06-13",9.085
"366","2008-06-16",9.175
"367","2008-06-17",9.06
"368","2008-06-18",8.885
"369","2008-06-19",8.995
"370","2008-06-20",8.615
"371","2008-06-23",8.15
"372","2008-06-24",8.285
"373","2008-06-25",8.555
"374","2008-06-26",8.14
"375","2008-06-27",8.175
"376","2008-06-30",7.87
"377","2008-07-01",7.81
"378","2008-07-02",7.84
"379","2008-07-03",7.78
"380","2008-07-07",7.475
"381","2008-07-08",7.67
"382","2008-07-09",7.36
"383","2008-07-10",7.185
"384","2008-07-11",7.03
"385","2008-07-14",7
"386","2008-07-15",6.79
"387","2008-07-16",7.17
"388","2008-07-17",7.195
"389","2008-07-18",7.17
"390","2008-07-21",7.045
"391","2008-07-22",7.565
"392","2008-07-23",7.71
"393","2008-07-24",7.27
"394","2008-07-25",7.21
"395","2008-07-28",7.115
"396","2008-07-29",7.495
"397","2008-07-30",7.335
"398","2008-07-31",7.345
"399","2008-08-01",7.21
"400","2008-08-04",7.03
"401","2008-08-05",7.26
"402","2008-08-06",7.47
"403","2008-08-07",7.26
"404","2008-08-08",7.56
"405","2008-08-11",8.15
"406","2008-08-12",8.18
"407","2008-08-13",8.15
"408","2008-08-14",8.46
"409","2008-08-15",8.345
"410","2008-08-18",8.255
"411","2008-08-19",7.975
"412","2008-08-20",7.885
"413","2008-08-21",7.84
"414","2008-08-22",8.02
"415","2008-08-25",7.76
"416","2008-08-26",7.755
"417","2008-08-27",7.795
"418","2008-08-28",7.99
"419","2008-08-29",7.78
"420","2008-09-02",7.87
"421","2008-09-03",7.965
"422","2008-09-04",7.54
"423","2008-09-05",7.59
"424","2008-09-08",7.77
"425","2008-09-09",7.52
"426","2008-09-10",7.53
"427","2008-09-11",7.815
"428","2008-09-12",7.665
"429","2008-09-15",7.54
"430","2008-09-16",8.015
"431","2008-09-17",7.79
"432","2008-09-18",8.015
"433","2008-09-19",8.07
"434","2008-09-22",7.63
"435","2008-09-23",7.53
"436","2008-09-24",7.445
"437","2008-09-25",7.465
"438","2008-09-26",7.48
"439","2008-09-29",7.085
"440","2008-09-30",7.435
"441","2008-10-01",7.4
"442","2008-10-02",7.085
"443","2008-10-03",6.83
"444","2008-10-06",6.485
"445","2008-10-07",6.14
"446","2008-10-08",5.765
"447","2008-10-09",5.505
"448","2008-10-10",5.54
"449","2008-10-13",5.87
"450","2008-10-14",5.65
"451","2008-10-15",5.06
"452","2008-10-16",5.28
"453","2008-10-17",5.225
"454","2008-10-20",5.565
"455","2008-10-21",5.255
"456","2008-10-22",4.995
"457","2008-10-23",5.13
"458","2008-10-24",4.84
"459","2008-10-27",4.795
"460","2008-10-28",5.43
"461","2008-10-29",5.665
"462","2008-10-30",6.31
"463","2008-10-31",6.565
"464","2008-11-03",6.265
"465","2008-11-04",6.22
"466","2008-11-05",5.835
"467","2008-11-06",5.545
"468","2008-11-07",5.275
"469","2008-11-10",5.1
"470","2008-11-11",4.995
"471","2008-11-12",4.665
"472","2008-11-13",4.655
"473","2008-11-14",4.305
"474","2008-11-17",4.32
"475","2008-11-18",4.19
"476","2008-11-19",3.985
"477","2008-11-20",3.585
"478","2008-11-21",3.915
"479","2008-11-24",4.225
"480","2008-11-25",4.105
"481","2008-11-26",4.39
"482","2008-11-28",4.465
"483","2008-12-01",3.975
"484","2008-12-02",4.265
"485","2008-12-03",4.32
"486","2008-12-04",4.305
"487","2008-12-05",4.56
"488","2008-12-08",4.8
"489","2008-12-09",4.635
"490","2008-12-10",4.765
"491","2008-12-11",4.485
"492","2008-12-12",4.67
"493","2008-12-15",4.5
"494","2008-12-16",4.86
"495","2008-12-17",4.915
"496","2008-12-18",4.795
"497","2008-12-19",4.94
"498","2008-12-22",4.68
"499","2008-12-23",4.595
"500","2008-12-24",4.67
"501","2008-12-26",4.675
"502","2008-12-29",4.515
"503","2008-12-30",4.68
"504","2008-12-31",4.73
"505","2009-01-02",4.92
"506","2009-01-05",4.96
"507","2009-01-06",5.11
"508","2009-01-07",4.995
"509","2009-01-08",5.07
"510","2009-01-09",4.885
"511","2009-01-12",4.795
"512","2009-01-13",4.685
"513","2009-01-14",4.52
"514","2009-01-15",4.64
"515","2009-01-16",4.73
"516","2009-01-20",4.445
"517","2009-01-21",4.525
"518","2009-01-22",4.56
"519","2009-01-23",4.54
"520","2009-01-26",4.5
"521","2009-01-27",4.575
"522","2009-01-28",4.825
"523","2009-01-29",4.825
"524","2009-01-30",4.72
"525","2009-02-02",4.72
"526","2009-02-03",4.915
"527","2009-02-04",4.885
"528","2009-02-05",5.065
"529","2009-02-06",5.27
"530","2009-02-09",5.36
"531","2009-02-10",4.95
"532","2009-02-11",4.995
"533","2009-02-12",5.09
"534","2009-02-13",5.065
"535","2009-02-17",4.825
"536","2009-02-18",4.825
"537","2009-02-19",4.76
"538","2009-02-20",4.79
"539","2009-02-23",4.58
"540","2009-02-24",4.765
"541","2009-02-25",4.71
"542","2009-02-26",4.51
"543","2009-02-27",4.575
"544","2009-03-02",4.385
"545","2009-03-03",4.29
"546","2009-03-04",4.415
"547","2009-03-05",4.28
"548","2009-03-06",4.18
"549","2009-03-09",4.135
"550","2009-03-10",4.565
"551","2009-03-11",4.61
"552","2009-03-12",5.035
"553","2009-03-13",5.28
"554","2009-03-16",5.39
"555","2009-03-17",5.57
"556","2009-03-18",5.75
"557","2009-03-19",5.795
"558","2009-03-20",5.58
"559","2009-03-23",6.03
"560","2009-03-24",5.66
"561","2009-03-25",5.58
"562","2009-03-26",6.195
"563","2009-03-27",5.885
"564","2009-03-30",5.63
"565","2009-03-31",5.555
"566","2009-04-01",5.585
"567","2009-04-02",5.91
"568","2009-04-03",5.845
"569","2009-04-06",5.71
"570","2009-04-07",5.595
"571","2009-04-08",5.745
"572","2009-04-09",6
"573","2009-04-13",6.005
"574","2009-04-14",5.935
"575","2009-04-15",5.83
"576","2009-04-16",5.805
"577","2009-04-17",6.03
"578","2009-04-20",5.685
"579","2009-04-21",5.905
"580","2009-04-22",6.285
"581","2009-04-23",6.68
"582","2009-04-24",6.755
"583","2009-04-27",6.6
"584","2009-04-28",6.75
"585","2009-04-29",6.845
"586","2009-04-30",7.23
"587","2009-05-01",6.9
"588","2009-05-04",7.12
"589","2009-05-05",7.11
"590","2009-05-06",7.01
"591","2009-05-07",7.005
"592","2009-05-08",6.83
"593","2009-05-11",6.725
"594","2009-05-12",6.59
"595","2009-05-13",6.375
"596","2009-05-14",6.365
"597","2009-05-15",6.47
"598","2009-05-18",6.695
"599","2009-05-19",6.71
"600","2009-05-20",6.775
"601","2009-05-21",6.715
"602","2009-05-22",6.5
"603","2009-05-26",6.75
"604","2009-05-27",6.7
"605","2009-05-28",6.855
"606","2009-05-29",7.195
"607","2009-06-01",7.46
"608","2009-06-02",7.41
"609","2009-06-03",7.65
"610","2009-06-04",7.585
"611","2009-06-05",7.545
"612","2009-06-08",7.485
"613","2009-06-09",7.6
"614","2009-06-10",7.45
"615","2009-06-11",7.13
"616","2009-06-12",7.275
"617","2009-06-15",7.06
"618","2009-06-16",7
"619","2009-06-17",7.15
"620","2009-06-18",7.055
"621","2009-06-19",7.12
"622","2009-06-22",6.855
"623","2009-06-23",7.08
"624","2009-06-24",7.105
"625","2009-06-25",7.42
"626","2009-06-26",7.265
"627","2009-06-29",7.32
"628","2009-06-30",6.945
"629","2009-07-01",7
"630","2009-07-02",6.695
"631","2009-07-06",6.7
"632","2009-07-07",6.485
"633","2009-07-08",6.52
"634","2009-07-09",6.82
"635","2009-07-10",6.725
"636","2009-07-13",7.025
"637","2009-07-14",7.055
"638","2009-07-15",7.21
"639","2009-07-16",7.205
"640","2009-07-17",7.22
"641","2009-07-20",7.46
"642","2009-07-21",7.345
"643","2009-07-22",8.695
"644","2009-07-23",8.63
"645","2009-07-24",8.61
"646","2009-07-27",8.65
"647","2009-07-28",8.68
"648","2009-07-29",8.58
"649","2009-07-30",8.815
"650","2009-07-31",8.85
"651","2009-08-03",9.135
"652","2009-08-04",9.35
"653","2009-08-05",9.25
"654","2009-08-06",9.15
"655","2009-08-07",9.515
"656","2009-08-10",9.6
"657","2009-08-11",9.43
"658","2009-08-12",9.615
"659","2009-08-13",9.82
"660","2009-08-14",9.56
"661","2009-08-17",9.31
"662","2009-08-18",9.505
"663","2009-08-19",9.56
"664","2009-08-20",9.61
"665","2009-08-21",9.855
"666","2009-08-24",9.62
"667","2009-08-25",9.75
"668","2009-08-26",9.675
"669","2009-08-27",9.72
"670","2009-08-28",9.665
"671","2009-08-31",9.495
"672","2009-09-01",9.28
"673","2009-09-02",9.28
"674","2009-09-03",9.345
"675","2009-09-04",9.51
"676","2009-09-08",9.6
"677","2009-09-09",10.045
"678","2009-09-10",9.985
"679","2009-09-11",9.945
"680","2009-09-14",10.04
"681","2009-09-15",9.895
"682","2009-09-16",9.925
"683","2009-09-17",10.04
"684","2009-09-18",10.38
"685","2009-09-21",10.335
"686","2009-09-22",10.235
"687","2009-09-23",9.845
"688","2009-09-24",9.585
"689","2009-09-25",9.915
"690","2009-09-28",10.31
"691","2009-09-29",10.19
"692","2009-09-30",10.325
"693","2009-10-01",9.985
"694","2009-10-02",9.87
"695","2009-10-05",10.03
"696","2009-10-06",10.265
"697","2009-10-07",10.2
"698","2009-10-08",10.235
"699","2009-10-09",10.12
"700","2009-10-12",10.18
"701","2009-10-13",10.095
"702","2009-10-14",10.27
"703","2009-10-15",10.36
"704","2009-10-16",10.32
"705","2009-10-19",10.47
"706","2009-10-20",10.265
"707","2009-10-21",10.17
"708","2009-10-22",10.33
"709","2009-10-23",10.135
"710","2009-10-26",10.025
"711","2009-10-27",9.545
"712","2009-10-28",9.37
"713","2009-10-29",9.76
"714","2009-10-30",9.49
"715","2009-11-02",9.69
"716","2009-11-03",9.71
"717","2009-11-04",9.605
"718","2009-11-05",9.85
"719","2009-11-06",10.56
"720","2009-11-09",10.55
"721","2009-11-10",10.705
"722","2009-11-11",10.855
"723","2009-11-12",10.84
"724","2009-11-13",10.89
"725","2009-11-16",11.03
"726","2009-11-17",10.995
"727","2009-11-18",10.86
"728","2009-11-19",10.765
"729","2009-11-20",10.705
"730","2009-11-23",10.805
"731","2009-11-24",10.665
"732","2009-11-25",10.91
"733","2009-11-27",10.715
"734","2009-11-30",10.95
"735","2009-12-01",10.865
"736","2009-12-02",10.84
"737","2009-12-03",10.56
"738","2009-12-04",10.8
"739","2009-12-07",10.7
"740","2009-12-08",10.61
"741","2009-12-09",10.65
"742","2009-12-10",11.155
"743","2009-12-11",11.2
"744","2009-12-14",11.42
"745","2009-12-15",11.365
"746","2009-12-16",11.22
"747","2009-12-17",11.125
"748","2009-12-18",11.84
"749","2009-12-21",11.57
"750","2009-12-22",11.86
"751","2009-12-23",11.87
"752","2009-12-24",11.83
"753","2009-12-28",11.905
"754","2009-12-29",11.755
"755","2009-12-30",11.655
"756","2009-12-31",11.53
"757","2010-01-04",11.525
"758","2010-01-05",11.795
"759","2010-01-06",11.71
"760","2010-01-07",11.68
"761","2010-01-08",11.64
"762","2010-01-11",11.605
"763","2010-01-12",11.41
"764","2010-01-13",11.69
"765","2010-01-14",11.775
"766","2010-01-15",11.635
"767","2010-01-19",11.79
"768","2010-01-20",11.645
"769","2010-01-21",11.84
"770","2010-01-22",11.455
"771","2010-01-25",11.2
"772","2010-01-26",11.27
"773","2010-01-27",11.205
"774","2010-01-28",11.04
"775","2010-01-29",10.895
"776","2010-02-01",11.115
"777","2010-02-02",11.225
"778","2010-02-03",11.215
"779","2010-02-04",10.905
"780","2010-02-05",10.85
"781","2010-02-08",10.955
"782","2010-02-09",11.095
"783","2010-02-10",11.185
"784","2010-02-11",11.28
"785","2010-02-12",11.3
"786","2010-02-16",11.44
"787","2010-02-17",11.575
"788","2010-02-18",11.63
"789","2010-02-19",11.68
"790","2010-02-22",11.45
"791","2010-02-23",11.34
"792","2010-02-24",11.54
"793","2010-02-25",11.45
"794","2010-02-26",11.455
"795","2010-03-01",11.645
"796","2010-03-02",11.665
"797","2010-03-03",11.53
"798","2010-03-04",11.46
"799","2010-03-05",11.685
"800","2010-03-08",11.66
"801","2010-03-09",11.81
"802","2010-03-10",12.115
"803","2010-03-11",12.135
"804","2010-03-12",12.14
"805","2010-03-15",12.21
"806","2010-03-16",12.645
"807","2010-03-17",12.78
"808","2010-03-18",12.51
"809","2010-03-19",12.485
"810","2010-03-22",12.62
"811","2010-03-23",12.705
"812","2010-03-24",12.645
"813","2010-03-25",12.105
"814","2010-03-26",12.295
"815","2010-03-29",12.305
"816","2010-03-30",12.28
"817","2010-03-31",12.135
"818","2010-04-01",12.12
"819","2010-04-05",12.305
"820","2010-04-06",12.3
"821","2010-04-07",12.455
"822","2010-04-08",12.415
"823","2010-04-09",12.36
"824","2010-04-12",12.245
"825","2010-04-13",12.365
"826","2010-04-14",12.42
"827","2010-04-15",12.565
"828","2010-04-16",12.48
"829","2010-04-19",12.45
"830","2010-04-20",12.63
"831","2010-04-21",12.695
"832","2010-04-22",13.625
"833","2010-04-23",13.63
"834","2010-04-26",13.695
"835","2010-04-27",13.265
"836","2010-04-28",13.11
"837","2010-04-29",13.3
"838","2010-04-30",12.99
"839","2010-05-03",13.59
"840","2010-05-04",13.015
"841","2010-05-05",13.11
"842","2010-05-06",12.805
"843","2010-05-07",12.725
"844","2010-05-10",13.52
"845","2010-05-11",13.35
"846","2010-05-12",13.925
"847","2010-05-13",13.72
"848","2010-05-14",13.255
"849","2010-05-17",13.455
"850","2010-05-18",13.29
"851","2010-05-19",13.095
"852","2010-05-20",12.55
"853","2010-05-21",12.645
"854","2010-05-24",12.535
"855","2010-05-25",12.46
"856","2010-05-26",12.355
"857","2010-05-27",13.01
"858","2010-05-28",12.945
"859","2010-06-01",12.85
"860","2010-06-02",13.29
"861","2010-06-03",13.43
"862","2010-06-04",13.075
"863","2010-06-07",12.77
"864","2010-06-08",12.925
"865","2010-06-09",13.155
"866","2010-06-10",13.49
"867","2010-06-11",13.575
"868","2010-06-14",13.73
"869","2010-06-15",13.965
"870","2010-06-16",13.995
"871","2010-06-17",13.99
"872","2010-06-18",14.045
"873","2010-06-21",14.01
"874","2010-06-22",13.615
"875","2010-06-23",13.66
"876","2010-06-24",13.335
"877","2010-06-25",13.405
"878","2010-06-28",13.195
"879","2010-06-29",12.505
"880","2010-06-30",12.15
"881","2010-07-01",12.33
"882","2010-07-02",12.175
"883","2010-07-06",11.805
"884","2010-07-07",12.2
"885","2010-07-08",12.42
"886","2010-07-09",12.65
"887","2010-07-12",12.635
"888","2010-07-13",12.97
"889","2010-07-14",13
"890","2010-07-15",13.065
"891","2010-07-16",12.675
"892","2010-07-19",12.745
"893","2010-07-20",12.885
"894","2010-07-21",12.585
"895","2010-07-22",12.575
"896","2010-07-23",12.69
"897","2010-07-26",12.695
"898","2010-07-27",12.59
"899","2010-07-28",12.495
"900","2010-07-29",12.41
"901","2010-07-30",12.425
"902","2010-08-02",12.34
"903","2010-08-03",12.36
"904","2010-08-04",12.59
"905","2010-08-05",12.59
"906","2010-08-06",12.665
"907","2010-08-09",12.83
"908","2010-08-10",12.7
"909","2010-08-11",12.33
"910","2010-08-12",12.23
"911","2010-08-13",11.995
"912","2010-08-16",11.91
"913","2010-08-17",12.15
"914","2010-08-18",12.25
"915","2010-08-19",12.02
"916","2010-08-20",12.025
"917","2010-08-23",11.84
"918","2010-08-24",11.41
"919","2010-08-25",11.68
"920","2010-08-26",11.635
"921","2010-08-27",11.735
"922","2010-08-30",11.715
"923","2010-08-31",11.49
"924","2010-09-01",11.84
"925","2010-09-02",12.33
"926","2010-09-03",12.535
"927","2010-09-07",12.435
"928","2010-09-08",12.39
"929","2010-09-09",12.415
"930","2010-09-10",12.7
"931","2010-09-13",12.875
"932","2010-09-14",12.89
"933","2010-09-15",12.875
"934","2010-09-16",12.865
"935","2010-09-17",12.765
"936","2010-09-20",13.14
"937","2010-09-21",13.08
"938","2010-09-22",12.965
"939","2010-09-23",12.725
"940","2010-09-24",13.065
"941","2010-09-27",13.075
"942","2010-09-28",13.07
"943","2010-09-29",12.9
"944","2010-09-30",12.775
"945","2010-10-01",12.97
"946","2010-10-04",12.845
"947","2010-10-05",13.125
"948","2010-10-06",13.05
"949","2010-10-07",13.035
"950","2010-10-08",13.035
"951","2010-10-11",12.995
"952","2010-10-12",13.57
"953","2010-10-13",13.63
"954","2010-10-14",13.715
"955","2010-10-15",13.77
"956","2010-10-18",13.675
"957","2010-10-19",13.54
"958","2010-10-20",13.725
"959","2010-10-21",13.645
"960","2010-10-22",14.245
"961","2010-10-25",14.195
"962","2010-10-26",14.265
"963","2010-10-27",14.13
"964","2010-10-28",14.115
"965","2010-10-29",14.28
"966","2010-11-01",14.405
"967","2010-11-02",14.44
"968","2010-11-03",14.55
"969","2010-11-04",14.875
"970","2010-11-05",15.435
"971","2010-11-08",15.315
"972","2010-11-09",15.085
"973","2010-11-10",15.235
"974","2010-11-11",15.37
"975","2010-11-12",15.095
"976","2010-11-15",15.395
"977","2010-11-16",14.92
"978","2010-11-17",14.995
"979","2010-11-18",15.29
"980","2010-11-19",15.38
"981","2010-11-22",15.435
"982","2010-11-23",15.2
"983","2010-11-24",15.74
"984","2010-11-26",15.57
"985","2010-11-29",15.395
"986","2010-11-30",15.3
"987","2010-12-01",15.85
"988","2010-12-02",16.379999
"989","2010-12-03",16.360001
"990","2010-12-06",16.360001
"991","2010-12-07",16.389999
"992","2010-12-08",16.290001
"993","2010-12-09",16.200001
"994","2010-12-10",16.295
"995","2010-12-13",15.995
"996","2010-12-14",16.055
"997","2010-12-15",15.935
