"","date","ORA"
"1","2007-01-03",37.25
"2","2007-01-04",38.68
"3","2007-01-05",38.02
"4","2007-01-08",37.900002
"5","2007-01-09",38.639999
"6","2007-01-10",38.450001
"7","2007-01-11",38.240002
"8","2007-01-12",38.209999
"9","2007-01-16",37.84
"10","2007-01-17",38.09
"11","2007-01-18",37.169998
"12","2007-01-19",37.130001
"13","2007-01-22",37.110001
"14","2007-01-23",38.060001
"15","2007-01-24",38.310001
"16","2007-01-25",38.389999
"17","2007-01-26",38.490002
"18","2007-01-29",38.669998
"19","2007-01-30",39.34
"20","2007-01-31",39.189999
"21","2007-02-01",39.57
"22","2007-02-02",39.189999
"23","2007-02-05",41.189999
"24","2007-02-06",40.790001
"25","2007-02-07",41.970001
"26","2007-02-08",43.029999
"27","2007-02-09",43.380001
"28","2007-02-12",43.040001
"29","2007-02-13",42.290001
"30","2007-02-14",41.889999
"31","2007-02-15",41.560001
"32","2007-02-16",42.060001
"33","2007-02-20",42.639999
"34","2007-02-21",42.439999
"35","2007-02-22",42.799999
"36","2007-02-23",42.529999
"37","2007-02-26",44.59
"38","2007-02-27",43.150002
"39","2007-02-28",38.82
"40","2007-03-01",38.66
"41","2007-03-02",38.560001
"42","2007-03-05",37
"43","2007-03-06",38.259998
"44","2007-03-07",38.439999
"45","2007-03-08",38.610001
"46","2007-03-09",39.549999
"47","2007-03-12",39.150002
"48","2007-03-13",38.27
"49","2007-03-14",38.009998
"50","2007-03-15",39.330002
"51","2007-03-16",39.52
"52","2007-03-19",39.099998
"53","2007-03-20",39.299999
"54","2007-03-21",40.400002
"55","2007-03-22",41.68
"56","2007-03-23",40.990002
"57","2007-03-26",40.799999
"58","2007-03-27",40.200001
"59","2007-03-28",40.400002
"60","2007-03-29",42.080002
"61","2007-03-30",41.959999
"62","2007-04-02",41.990002
"63","2007-04-03",41.400002
"64","2007-04-04",41.169998
"65","2007-04-05",40.740002
"66","2007-04-09",41.490002
"67","2007-04-10",40.990002
"68","2007-04-11",40.599998
"69","2007-04-12",40.810001
"70","2007-04-13",41.060001
"71","2007-04-16",41.720001
"72","2007-04-17",41.77
"73","2007-04-18",41.810001
"74","2007-04-19",40.73
"75","2007-04-20",41.150002
"76","2007-04-23",41.07
"77","2007-04-24",40.669998
"78","2007-04-25",41.16
"79","2007-04-26",41.189999
"80","2007-04-27",41.240002
"81","2007-04-30",36.490002
"82","2007-05-01",37.639999
"83","2007-05-02",38.009998
"84","2007-05-03",37.990002
"85","2007-05-04",38.23
"86","2007-05-07",38.529999
"87","2007-05-08",37.82
"88","2007-05-09",37.349998
"89","2007-05-10",35.98
"90","2007-05-11",36.73
"91","2007-05-14",35.889999
"92","2007-05-15",35.66
"93","2007-05-16",35.049999
"94","2007-05-17",34.52
"95","2007-05-18",34.509998
"96","2007-05-21",36.060001
"97","2007-05-22",36.07
"98","2007-05-23",36.639999
"99","2007-05-24",36.009998
"100","2007-05-25",36.27
"101","2007-05-29",36.099998
"102","2007-05-30",35.880001
"103","2007-05-31",36.400002
"104","2007-06-01",35.73
"105","2007-06-04",35.299999
"106","2007-06-05",35.189999
"107","2007-06-06",35.23
"108","2007-06-07",34.049999
"109","2007-06-08",33.720001
"110","2007-06-11",34.990002
"111","2007-06-12",34.490002
"112","2007-06-13",36.639999
"113","2007-06-14",36.259998
"114","2007-06-15",36.91
"115","2007-06-18",37.25
"116","2007-06-19",36.639999
"117","2007-06-20",36.560001
"118","2007-06-21",35.68
"119","2007-06-22",34.849998
"120","2007-06-25",35.389999
"121","2007-06-26",35.549999
"122","2007-06-27",36.970001
"123","2007-06-28",37.32
"124","2007-06-29",37.68
"125","2007-07-02",38.900002
"126","2007-07-03",38.990002
"127","2007-07-05",39.549999
"128","2007-07-06",39.529999
"129","2007-07-09",40.849998
"130","2007-07-10",40.009998
"131","2007-07-11",40.900002
"132","2007-07-12",41.099998
"133","2007-07-13",41.450001
"134","2007-07-16",40.220001
"135","2007-07-17",40.349998
"136","2007-07-18",40.380001
"137","2007-07-19",41.259998
"138","2007-07-20",40.240002
"139","2007-07-23",39.959999
"140","2007-07-24",38.720001
"141","2007-07-25",39.439999
"142","2007-07-26",39.5
"143","2007-07-27",38.84
"144","2007-07-30",39.75
"145","2007-07-31",41.450001
"146","2007-08-01",40.599998
"147","2007-08-02",39.98
"148","2007-08-03",39.709999
"149","2007-08-06",42.009998
"150","2007-08-07",44.57
"151","2007-08-08",45.450001
"152","2007-08-09",46.110001
"153","2007-08-10",44.139999
"154","2007-08-13",41.93
"155","2007-08-14",40.380001
"156","2007-08-15",40.209999
"157","2007-08-16",42.009998
"158","2007-08-17",43.200001
"159","2007-08-20",44.470001
"160","2007-08-21",43.09
"161","2007-08-22",42.889999
"162","2007-08-23",42.869999
"163","2007-08-24",43.790001
"164","2007-08-27",42.18
"165","2007-08-28",40.799999
"166","2007-08-29",42.450001
"167","2007-08-30",42.349998
"168","2007-08-31",43.049999
"169","2007-09-04",43.860001
"170","2007-09-05",43.919998
"171","2007-09-06",44.299999
"172","2007-09-07",44.290001
"173","2007-09-10",43.68
"174","2007-09-11",43.91
"175","2007-09-12",43.580002
"176","2007-09-13",43.189999
"177","2007-09-14",43.889999
"178","2007-09-17",43.490002
"179","2007-09-18",43.849998
"180","2007-09-19",45.09
"181","2007-09-20",45.110001
"182","2007-09-21",45.189999
"183","2007-09-24",44.950001
"184","2007-09-25",45.139999
"185","2007-09-26",45.450001
"186","2007-09-27",46.200001
"187","2007-09-28",46.34
"188","2007-10-01",47.580002
"189","2007-10-02",48
"190","2007-10-03",47.59
"191","2007-10-04",49
"192","2007-10-05",50.5
"193","2007-10-08",49.880001
"194","2007-10-09",49.98
"195","2007-10-10",50.040001
"196","2007-10-11",50.16
"197","2007-10-12",50.139999
"198","2007-10-15",50.299999
"199","2007-10-16",48.889999
"200","2007-10-17",51.5
"201","2007-10-18",52.150002
"202","2007-10-19",49.380001
"203","2007-10-22",51
"204","2007-10-23",48.040001
"205","2007-10-24",49.240002
"206","2007-10-25",49.450001
"207","2007-10-26",50.150002
"208","2007-10-29",51.169998
"209","2007-10-30",52.259998
"210","2007-10-31",53.93
"211","2007-11-01",52.720001
"212","2007-11-02",52.830002
"213","2007-11-05",53.709999
"214","2007-11-06",53.900002
"215","2007-11-07",52.98
"216","2007-11-08",52.200001
"217","2007-11-09",51.220001
"218","2007-11-12",49.349998
"219","2007-11-13",50.720001
"220","2007-11-14",50.360001
"221","2007-11-15",49
"222","2007-11-16",49.400002
"223","2007-11-19",48.779999
"224","2007-11-20",47.790001
"225","2007-11-21",46.82
"226","2007-11-23",47.889999
"227","2007-11-26",47.220001
"228","2007-11-27",46.98
"229","2007-11-28",50.080002
"230","2007-11-29",49.139999
"231","2007-11-30",50.5
"232","2007-12-03",50.549999
"233","2007-12-04",49.830002
"234","2007-12-05",50.110001
"235","2007-12-06",52.27
"236","2007-12-07",53.689999
"237","2007-12-10",52.959999
"238","2007-12-11",51.810001
"239","2007-12-12",52.630001
"240","2007-12-13",53.32
"241","2007-12-14",51.369999
"242","2007-12-17",51.209999
"243","2007-12-18",53.080002
"244","2007-12-19",51.299999
"245","2007-12-20",53.75
"246","2007-12-21",56.650002
"247","2007-12-24",55.970001
"248","2007-12-26",56.700001
"249","2007-12-27",56.040001
"250","2007-12-28",57
"251","2007-12-31",55.009998
"252","2008-01-02",54.459999
"253","2008-01-03",56.119999
"254","2008-01-04",54.41
"255","2008-01-07",55.529999
"256","2008-01-08",54.459999
"257","2008-01-09",53.860001
"258","2008-01-10",52
"259","2008-01-11",51.970001
"260","2008-01-14",52.299999
"261","2008-01-15",49.630001
"262","2008-01-16",46.5
"263","2008-01-17",44.5
"264","2008-01-18",42.790001
"265","2008-01-22",42.099998
"266","2008-01-23",40.82
"267","2008-01-24",41.889999
"268","2008-01-25",41.700001
"269","2008-01-28",41.830002
"270","2008-01-29",42.560001
"271","2008-01-30",42.66
"272","2008-01-31",43.470001
"273","2008-02-01",42.59
"274","2008-02-04",42.830002
"275","2008-02-05",41.150002
"276","2008-02-06",39.790001
"277","2008-02-07",39.950001
"278","2008-02-08",40
"279","2008-02-11",41.209999
"280","2008-02-12",40.799999
"281","2008-02-13",42.470001
"282","2008-02-14",42.099998
"283","2008-02-15",42.439999
"284","2008-02-19",45.049999
"285","2008-02-20",42.439999
"286","2008-02-21",42.610001
"287","2008-02-22",43.93
"288","2008-02-25",43.799999
"289","2008-02-26",43.82
"290","2008-02-27",44.779999
"291","2008-02-28",45.310001
"292","2008-02-29",43.66
"293","2008-03-03",44.240002
"294","2008-03-04",43.849998
"295","2008-03-05",44.439999
"296","2008-03-06",43.540001
"297","2008-03-07",42.099998
"298","2008-03-10",40.959999
"299","2008-03-11",42.52
"300","2008-03-12",42.84
"301","2008-03-13",43.360001
"302","2008-03-14",42.07
"303","2008-03-17",40.060001
"304","2008-03-18",42.59
"305","2008-03-19",41.619999
"306","2008-03-20",42.23
"307","2008-03-24",43.119999
"308","2008-03-25",43.110001
"309","2008-03-26",41.25
"310","2008-03-27",41.5
"311","2008-03-28",41.740002
"312","2008-03-31",43.009998
"313","2008-04-01",45.150002
"314","2008-04-02",45.77
"315","2008-04-03",46.029999
"316","2008-04-04",46.43
"317","2008-04-07",45.959999
"318","2008-04-08",45.779999
"319","2008-04-09",46.169998
"320","2008-04-10",46.740002
"321","2008-04-11",46.419998
"322","2008-04-14",47.009998
"323","2008-04-15",48.310001
"324","2008-04-16",50.529999
"325","2008-04-17",48.950001
"326","2008-04-18",48.5
"327","2008-04-21",49.720001
"328","2008-04-22",48.939999
"329","2008-04-23",49.77
"330","2008-04-24",49.240002
"331","2008-04-25",48.73
"332","2008-04-28",50.27
"333","2008-04-29",48.759998
"334","2008-04-30",49.299999
"335","2008-05-01",52.099998
"336","2008-05-02",52.5
"337","2008-05-05",50.610001
"338","2008-05-06",52.5
"339","2008-05-07",54
"340","2008-05-08",53.439999
"341","2008-05-09",49.720001
"342","2008-05-12",50.119999
"343","2008-05-13",50.380001
"344","2008-05-14",50.650002
"345","2008-05-15",50.049999
"346","2008-05-16",50.009998
"347","2008-05-19",50.110001
"348","2008-05-20",50.299999
"349","2008-05-21",48.759998
"350","2008-05-22",49.650002
"351","2008-05-23",49.080002
"352","2008-05-27",48.400002
"353","2008-05-28",48.509998
"354","2008-05-29",49.75
"355","2008-05-30",50.110001
"356","2008-06-02",49.849998
"357","2008-06-03",51.23
"358","2008-06-04",51.240002
"359","2008-06-05",53.299999
"360","2008-06-06",52.5
"361","2008-06-09",53.349998
"362","2008-06-10",53.290001
"363","2008-06-11",52.869999
"364","2008-06-12",52.48
"365","2008-06-13",53.540001
"366","2008-06-16",53.790001
"367","2008-06-17",54.939999
"368","2008-06-18",54.18
"369","2008-06-19",54.119999
"370","2008-06-20",53.32
"371","2008-06-23",54.259998
"372","2008-06-24",51.709999
"373","2008-06-25",52.84
"374","2008-06-26",50.849998
"375","2008-06-27",48.110001
"376","2008-06-30",49.18
"377","2008-07-01",49.529999
"378","2008-07-02",47.84
"379","2008-07-03",47.07
"380","2008-07-07",46.5
"381","2008-07-08",46.779999
"382","2008-07-09",46.169998
"383","2008-07-10",47.32
"384","2008-07-11",47.200001
"385","2008-07-14",46.77
"386","2008-07-15",47.959999
"387","2008-07-16",47.740002
"388","2008-07-17",46.939999
"389","2008-07-18",47.369999
"390","2008-07-21",48.959999
"391","2008-07-22",48.68
"392","2008-07-23",45.57
"393","2008-07-24",45.619999
"394","2008-07-25",46.259998
"395","2008-07-28",44.919998
"396","2008-07-29",46.459999
"397","2008-07-30",47.369999
"398","2008-07-31",48.02
"399","2008-08-01",45.66
"400","2008-08-04",44.830002
"401","2008-08-05",46.450001
"402","2008-08-06",47.849998
"403","2008-08-07",47.950001
"404","2008-08-08",47.849998
"405","2008-08-11",49.549999
"406","2008-08-12",47.860001
"407","2008-08-13",48.18
"408","2008-08-14",47.540001
"409","2008-08-15",47.689999
"410","2008-08-18",47.099998
"411","2008-08-19",48.419998
"412","2008-08-20",50.27
"413","2008-08-21",50.43
"414","2008-08-22",49.939999
"415","2008-08-25",49.41
"416","2008-08-26",49.740002
"417","2008-08-27",50.07
"418","2008-08-28",50.189999
"419","2008-08-29",50.139999
"420","2008-09-02",46.779999
"421","2008-09-03",46.59
"422","2008-09-04",45.959999
"423","2008-09-05",44.860001
"424","2008-09-08",44.630001
"425","2008-09-09",40.48
"426","2008-09-10",40.599998
"427","2008-09-11",40.630001
"428","2008-09-12",43.060001
"429","2008-09-15",40.139999
"430","2008-09-16",39.84
"431","2008-09-17",37.240002
"432","2008-09-18",41.23
"433","2008-09-19",43.619999
"434","2008-09-22",41.77
"435","2008-09-23",40.009998
"436","2008-09-24",41.470001
"437","2008-09-25",42.259998
"438","2008-09-26",41.549999
"439","2008-09-29",36.389999
"440","2008-09-30",36.330002
"441","2008-10-01",35
"442","2008-10-02",33.02
"443","2008-10-03",31.4
"444","2008-10-06",30.35
"445","2008-10-07",25.93
"446","2008-10-08",27.42
"447","2008-10-09",24.379999
"448","2008-10-10",24.09
"449","2008-10-13",31.82
"450","2008-10-14",30.4
"451","2008-10-15",26.66
"452","2008-10-16",28.719999
"453","2008-10-17",29.290001
"454","2008-10-20",31.950001
"455","2008-10-21",30.01
"456","2008-10-22",26.709999
"457","2008-10-23",25.139999
"458","2008-10-24",23.66
"459","2008-10-27",23.219999
"460","2008-10-28",22.959999
"461","2008-10-29",22.85
"462","2008-10-30",24.690001
"463","2008-10-31",24.16
"464","2008-11-03",25.389999
"465","2008-11-04",27.5
"466","2008-11-05",25.98
"467","2008-11-06",25.74
"468","2008-11-07",28.84
"469","2008-11-10",28.82
"470","2008-11-11",28.719999
"471","2008-11-12",26.65
"472","2008-11-13",30.42
"473","2008-11-14",28.57
"474","2008-11-17",28.459999
"475","2008-11-18",28.790001
"476","2008-11-19",26.219999
"477","2008-11-20",22.950001
"478","2008-11-21",24.879999
"479","2008-11-24",27.290001
"480","2008-11-25",29.18
"481","2008-11-26",31.209999
"482","2008-11-28",30.1
"483","2008-12-01",27.4
"484","2008-12-02",29.25
"485","2008-12-03",30.1
"486","2008-12-04",29.440001
"487","2008-12-05",30.23
"488","2008-12-08",31.34
"489","2008-12-09",29.790001
"490","2008-12-10",31.84
"491","2008-12-11",30.18
"492","2008-12-12",30.58
"493","2008-12-15",28.530001
"494","2008-12-16",31.01
"495","2008-12-17",31.32
"496","2008-12-18",31.459999
"497","2008-12-19",30.27
"498","2008-12-22",29.16
"499","2008-12-23",29
"500","2008-12-24",28.940001
"501","2008-12-26",29.790001
"502","2008-12-29",29.07
"503","2008-12-30",29.6
"504","2008-12-31",31.870001
"505","2009-01-02",32.009998
"506","2009-01-05",32.52
"507","2009-01-06",33.380001
"508","2009-01-07",31.26
"509","2009-01-08",32.290001
"510","2009-01-09",30.99
"511","2009-01-12",29.67
