"","date","HUGE"
"131","2018-12-13",46.431
"132","2018-12-14",44.823002
"133","2018-12-17",45.224998
"134","2018-12-18",42.612
"135","2018-12-19",42.008999
"136","2018-12-20",44.019001
"137","2018-12-21",42.209999
"138","2018-12-24",42.209999
"139","2018-12-26",42.612
"140","2018-12-27",42.008999
"141","2018-12-28",42.209999
"142","2018-12-31",43.014
"143","2019-01-02",45.827999
"144","2019-01-03",43.215
"145","2019-01-04",43.215
"146","2019-01-07",46.23
"147","2019-01-08",53.264999
"148","2019-01-09",62.511002
"149","2019-01-10",64.32
"150","2019-01-11",57.084
"151","2019-01-14",55.476002
"152","2019-01-15",52.259998
"153","2019-01-16",51.657001
"154","2019-01-17",48.240002
"155","2019-01-18",49.244999
"156","2019-01-22",48.240002
"157","2019-01-23",45.425999
"158","2019-01-24",42.410999
"159","2019-01-25",45.023998
"160","2019-01-28",47.235001
"161","2019-01-29",47.235001
"162","2019-01-30",49.244999
"163","2019-01-31",53.466
"164","2019-02-01",50.25
"165","2019-02-04",53.466
"166","2019-02-05",53.667
"167","2019-02-06",52.862999
"168","2019-02-07",44.220001
"169","2019-02-08",44.220001
"170","2019-02-11",43.215
"171","2019-02-12",43.416
"172","2019-02-13",42.612
"173","2019-02-14",40.200001
"174","2019-02-15",42.410999
"175","2019-02-19",43.215
"176","2019-02-20",43.818001
"177","2019-02-21",42.612
"178","2019-02-22",42.813
"179","2019-02-25",42.209999
"180","2019-02-26",41.606998
"181","2019-02-27",41.807999
"182","2019-02-28",42.209999
"183","2019-03-01",42.209999
"184","2019-03-04",42.209999
"185","2019-03-05",42.209999
"186","2019-03-06",40.200001
"187","2019-03-07",40.200001
"188","2019-03-08",39.798
"189","2019-03-11",37.386002
"190","2019-03-12",33.366001
"191","2019-03-13",30.15
"192","2019-03-14",38.189999
"193","2019-03-15",39.396
"194","2019-03-18",36.783001
"195","2019-03-19",34.169998
"196","2019-03-20",34.169998
"197","2019-03-21",34.169998
"198","2019-03-22",34.169998
"199","2019-03-25",32.763
"200","2019-03-26",32.964001
"201","2019-03-27",33.567001
"202","2019-03-28",34.973999
"203","2019-03-29",35.778
"204","2019-04-01",35.577
"205","2019-04-02",34.571999
"206","2019-04-03",34.169998
"207","2019-04-04",34.772999
"208","2019-04-05",34.169998
"209","2019-04-08",33.567001
"210","2019-04-09",33.768002
"211","2019-04-10",33.969002
"212","2019-04-11",34.169998
"213","2019-04-12",33.567001
"214","2019-04-15",34.169998
"215","2019-04-16",33.165001
"216","2019-04-17",33.969002
"217","2019-04-18",35.174999
"218","2019-04-22",42.612
"219","2019-04-23",42.612
"220","2019-04-24",37.185001
"221","2019-04-25",37.587002
"222","2019-04-26",37.386002
"223","2019-04-29",39.195
"224","2019-04-30",37.787998
"225","2019-05-01",38.189999
"226","2019-05-02",36.582001
"227","2019-05-03",34.571999
"228","2019-05-06",37.587002
"229","2019-05-07",37.787998
"230","2019-05-08",37.988998
"231","2019-05-09",38.390999
"232","2019-05-10",37.185001
"233","2019-05-13",35.577
"234","2019-05-14",36.18
"235","2019-05-15",35.778
"236","2019-05-16",36.18
"237","2019-05-17",35.375999
"238","2019-05-20",34.973999
"239","2019-05-21",35.375999
"240","2019-05-22",35.979
"241","2019-05-23",34.370998
"242","2019-05-24",33.165001
"243","2019-05-28",33.366001
"244","2019-05-29",31.757999
"245","2019-05-30",32.16
"246","2019-05-31",30.753
"247","2019-06-03",27.738001
"248","2019-06-04",28.542
"249","2019-06-05",30.15
"250","2019-06-06",28.139999
"251","2019-06-07",28.139999
"252","2019-06-10",30.351
"253","2019-06-11",30.15
"254","2019-06-12",30.552
"255","2019-06-13",29.948999
"256","2019-06-14",27.537001
"257","2019-06-17",26.129999
"258","2019-06-18",24.521999
"259","2019-06-19",25.728001
"260","2019-06-20",22.110001
"261","2019-06-21",21.909
"262","2019-06-24",26.129999
"263","2019-06-25",26.129999
"264","2019-06-26",24.120001
"265","2019-06-27",24.521999
"266","2019-06-28",25.125
"267","2019-07-01",26.129999
"268","2019-07-02",24.924
"269","2019-07-03",24.924
"270","2019-07-05",25.125
"271","2019-07-08",23.115
"272","2019-07-09",22.914
"273","2019-07-10",22.712999
"274","2019-07-11",21.105
"275","2019-07-12",22.110001
"276","2019-07-15",21.105
"277","2019-07-16",20.903999
"278","2019-07-17",21.507
"279","2019-07-18",21.306
"280","2019-07-19",21.105
"281","2019-07-22",21.708
"282","2019-07-23",21.306
"283","2019-07-24",21.105
"284","2019-07-25",20.301001
"285","2019-07-26",19.094999
"286","2019-07-29",20.1
"287","2019-07-30",18.09
"288","2019-07-31",18.09
"289","2019-08-01",17.688
"290","2019-08-02",18.09
"291","2019-08-05",20.1
"292","2019-08-06",19.094999
"293","2019-08-07",18.893999
"294","2019-08-08",19.296
"295","2019-08-09",18.893999
"296","2019-08-12",18.291
"297","2019-08-13",18.492001
"298","2019-08-14",18.09
"299","2019-08-15",16.884001
"300","2019-08-16",18.09
"301","2019-08-19",16.884001
"302","2019-08-20",15.075
"303","2019-08-21",17.487
"304","2019-08-22",17.084999
"305","2019-08-23",17.285999
"306","2019-08-26",17.285999
"307","2019-08-27",15.075
"308","2019-08-28",14.472
"309","2019-08-29",16.683001
"310","2019-08-30",15.477
"311","2019-09-03",15.075
"312","2019-09-04",16.683001
"313","2019-09-05",16.08
"314","2019-09-06",16.482
"315","2019-09-09",16.884001
"316","2019-09-10",16.281
"317","2019-09-11",16.281
"318","2019-09-12",14.874
"319","2019-09-13",16.08
"320","2019-09-16",16.08
"321","2019-09-17",15.678
"322","2019-09-18",15.678
"323","2019-09-19",14.673
"324","2019-09-20",15.477
"325","2019-09-23",15.477
"326","2019-09-24",15.477
"327","2019-09-25",14.874
"328","2019-09-26",15.075
"329","2019-09-27",14.07
"330","2019-09-30",13.869
"331","2019-10-01",12.06
"332","2019-10-02",12.06
"333","2019-10-03",12.06
"334","2019-10-04",11.658
"335","2019-10-07",12.06
"336","2019-10-08",11.457
"337","2019-10-09",11.055
"338","2019-10-10",9.045
"339","2019-10-11",8.643
"340","2019-10-14",8.442
"341","2019-10-15",8.241
"342","2019-10-16",5.75
"343","2019-10-17",5.2
"344","2019-10-18",4.97
"345","2019-10-21",4.44
"346","2019-10-22",3.8
"347","2019-10-23",4.22
"348","2019-10-24",5.26
"349","2019-10-25",5.25
"350","2019-10-28",5.5
"351","2019-10-29",5.89
"352","2019-10-30",6.084
"353","2019-10-31",6.16
"354","2019-11-01",6.06
"355","2019-11-04",5.91
"356","2019-11-05",6.09
"357","2019-11-06",6.09
"358","2019-11-07",5.885
"359","2019-11-08",5.76
"360","2019-11-11",5.75
"361","2019-11-12",5.42
"362","2019-11-13",4.92
"363","2019-11-14",5.284
"364","2019-11-15",5.05
"365","2019-11-18",4.684
"366","2019-11-19",4.845
"367","2019-11-20",5.06
"368","2019-11-21",5
"369","2019-11-22",5.121
"370","2019-11-25",5.16
"371","2019-11-26",5.117
"372","2019-11-27",4.81
"373","2019-11-29",4.81
"374","2019-12-02",4.73
"375","2019-12-03",4.737
"376","2019-12-04",4.737
"377","2019-12-05",4.791
"378","2019-12-06",4.89
"379","2019-12-09",4.912
"380","2019-12-10",4.43
"381","2019-12-11",4.158
"382","2019-12-12",4.138
"383","2019-12-13",4.53
"384","2019-12-16",5.412
"385","2019-12-17",5.933
"386","2019-12-18",5.88
"387","2019-12-19",5.362
"388","2019-12-20",5
"389","2019-12-23",5.08
"390","2019-12-24",5.045
"391","2019-12-26",5.85
"392","2019-12-27",5.6
"393","2019-12-30",5.49
"394","2019-12-31",5.429
"395","2020-01-02",5.538
"396","2020-01-03",5.63
"397","2020-01-06",5.83
"398","2020-01-07",10.859
"399","2020-01-08",9.091
"400","2020-01-09",7.58
"401","2020-01-10",6.99
"402","2020-01-13",6.21
"403","2020-01-14",5.79
"404","2020-01-15",6.08
"405","2020-01-16",6.06
"406","2020-01-17",6.665
"407","2020-01-21",7.05
"408","2020-01-22",6.98
"409","2020-01-23",6.69
"410","2020-01-24",6.426
"411","2020-01-27",5.8
"412","2020-01-28",6.37
"413","2020-01-29",6.234
"414","2020-01-30",6.258
"415","2020-01-31",6.29
"416","2020-02-03",6.008
"417","2020-02-04",6.046
"418","2020-02-05",6.06
"419","2020-02-06",5.915
"420","2020-02-07",5.9
"421","2020-02-10",5.65
"422","2020-02-11",5.756
"423","2020-02-12",5.7
"424","2020-02-13",5.47
"425","2020-02-14",5.8
"426","2020-02-18",5.92
"427","2020-02-19",6
"428","2020-02-20",5.98
"429","2020-02-21",5.95
"430","2020-02-24",5.83
"431","2020-02-25",5.57
"432","2020-02-26",5.35
"433","2020-02-27",5.053
"434","2020-02-28",4.13
"435","2020-03-02",4.49
"436","2020-03-03",4.636
"437","2020-03-04",5.182
"438","2020-03-05",4.82
"439","2020-03-06",4.294
"440","2020-03-09",4.12
"441","2020-03-10",4.25
"442","2020-03-11",3.9
"443","2020-03-12",3.41
"444","2020-03-13",3.33
"445","2020-03-16",2.79
"446","2020-03-17",2.82
"447","2020-03-18",2.66
"448","2020-03-19",2.55
"449","2020-03-20",2.67
"450","2020-03-23",2.574
"451","2020-03-24",2.97
"452","2020-03-25",3.01
"453","2020-03-26",3.616
"454","2020-03-27",3.5
"455","2020-03-30",3.5
"456","2020-03-31",3.79
"457","2020-04-01",3.55
"458","2020-04-02",3.77
"459","2020-04-03",3.06
"460","2020-04-06",3.37
"461","2020-04-07",3.444
"462","2020-04-08",3.42
"463","2020-04-09",3.414
"464","2020-04-13",3.38
"465","2020-04-14",3.55
"466","2020-04-15",3.25
"467","2020-04-16",2.99
"468","2020-04-17",3.3
"469","2020-04-20",3.33
"470","2020-04-21",3.26
"471","2020-04-22",3.205
"472","2020-04-23",3.267
"473","2020-04-24",3.29
"474","2020-04-27",3.29
"475","2020-04-28",3.24
"476","2020-04-29",3.17
"477","2020-04-30",3.259
"478","2020-05-01",3.27
"479","2020-05-04",3.25
"480","2020-05-05",3.14
"481","2020-05-06",3.237
"482","2020-05-07",3.183
"483","2020-05-08",2.93
"484","2020-05-11",2.9
"485","2020-05-12",2.851
"486","2020-05-13",2.659
"487","2020-05-14",2.58
"488","2020-05-15",2.965
"489","2020-05-18",3.35
"490","2020-05-19",3.085
"491","2020-05-20",3.11
"492","2020-05-21",2.9
"493","2020-05-22",2.98
"494","2020-05-26",3.19
"495","2020-05-27",3.15
"496","2020-05-28",2.96
"497","2020-05-29",2.97
"498","2020-06-01",3.03
"499","2020-06-02",3.1
"500","2020-06-03",7.39
"501","2020-06-04",5.25
"502","2020-06-05",5.44
"503","2020-06-08",5.04
"504","2020-06-09",4.65
"505","2020-06-10",4.8
"506","2020-06-11",4.4
"507","2020-06-12",4.2
"508","2020-06-15",4.22
"509","2020-06-16",4.34
"510","2020-06-17",4.3
"511","2020-06-18",4.26
"512","2020-06-19",4.22
"513","2020-06-22",4.43
"514","2020-06-23",4.09
"515","2020-06-24",3.98
"516","2020-06-25",3.88
"517","2020-06-26",3.87
"518","2020-06-29",3.95
"519","2020-06-30",3.83
"520","2020-07-01",3.9
"521","2020-07-02",3.76
"522","2020-07-06",3.66
"523","2020-07-07",3.88
"524","2020-07-08",3.9
"525","2020-07-09",3.79
"526","2020-07-10",3.8
"527","2020-07-13",3.62
"528","2020-07-14",3.68
"529","2020-07-15",3.72
"530","2020-07-16",3.87
"531","2020-07-17",3.91
"532","2020-07-20",3.92
"533","2020-07-21",4
"534","2020-07-22",3.91
"535","2020-07-23",3.76
"536","2020-07-24",3.77
"537","2020-07-27",3.77
"538","2020-07-28",3.77
"539","2020-07-29",3.74
"540","2020-07-30",4.26
"541","2020-07-31",3.63
"542","2020-08-03",3.33
"543","2020-08-04",3.22
"544","2020-08-05",3.13
"545","2020-08-06",3.02
"546","2020-08-07",3.09
"547","2020-08-10",3.03
"548","2020-08-11",2.98
"549","2020-08-12",2.86
"550","2020-08-13",2.9
"551","2020-08-14",2.89
"552","2020-08-17",2.89
"553","2020-08-18",2.81
"554","2020-08-19",2.76
"555","2020-08-20",3.05
"556","2020-08-21",2.98
"557","2020-08-24",2.89
"558","2020-08-25",2.83
"559","2020-08-26",2.84
"560","2020-08-27",3.05
"561","2020-08-28",3.24
"562","2020-08-31",3.18
"563","2020-09-01",2.97
"564","2020-09-02",2.85
"565","2020-09-03",2.84
"566","2020-09-04",2.75
"567","2020-09-08",2.62
"568","2020-09-09",2.63
"569","2020-09-10",2.64
"570","2020-09-11",2.82
"571","2020-09-14",2.81
"572","2020-09-15",2.84
"573","2020-09-16",2.8
"574","2020-09-17",2.83
"575","2020-09-18",2.78
"576","2020-09-21",2.63
"577","2020-09-22",2.73
"578","2020-09-23",2.65
"579","2020-09-24",2.635
"580","2020-09-25",2.68
"581","2020-09-28",2.76
"582","2020-09-29",2.632
"583","2020-09-30",2.55
"584","2020-10-01",2.56
"585","2020-10-02",2.48
"586","2020-10-05",2.55
"587","2020-10-06",2.56
"588","2020-10-07",2.57
"589","2020-10-08",2.69
"590","2020-10-09",2.7
"591","2020-10-12",2.68
"592","2020-10-13",2.65
"593","2020-10-14",2.62
"594","2020-10-15",2.56
"595","2020-10-16",2.14
"596","2020-10-19",2.17
"597","2020-10-20",1.94
"598","2020-10-21",1.94
"599","2020-10-22",1.81
"600","2020-10-23",1.81
"601","2020-10-26",1.8
"602","2020-10-27",1.76
"603","2020-10-28",1.58
"604","2020-10-29",1.55
"605","2020-10-30",1.42
"606","2020-11-02",1.38
"607","2020-11-03",1.42
"608","2020-11-04",1.36
"609","2020-11-05",1.44
"610","2020-11-06",1.52
"611","2020-11-09",1.48
"612","2020-11-10",1.39
"613","2020-11-11",1.43
"614","2020-11-12",1.39
"615","2020-11-13",1.51
"616","2020-11-16",1.44
"617","2020-11-17",1.44
"618","2020-11-18",1.37
"619","2020-11-19",1.36
"620","2020-11-20",1.37
"621","2020-11-23",1.36
"622","2020-11-24",1.49
"623","2020-11-25",1.48
"624","2020-11-27",1.55
